,SGEN.US
3112,-0.0696246597885848
3113,-0.2029555400520211
3114,0.0971695451838214
3115,-0.0094043887147249
3116,-0.037631710988461
3117,0.6232859636000997
3118,0.1866368047779092
3119,0.2884525914208637
3120,0.1084397075226068
3121,0.092862007057516
3122,-0.2793642910355032
3123,-0.1741293532338315
3124,0.1304266815725604
3125,-0.4366539829081084
3126,0.1308248193371592
3127,-0.2247752247752333
3128,0.0873362445414939
3129,0.2520145608412937
3130,-0.2026437211622503
3131,0.2053388090349153
3132,-0.046689700252135
3133,0.2514903129657235
3134,0.2354107297732595
3135,0.4440606882940662
3136,-0.2411128284389405
3137,-0.2354836710664903
3138,-0.2111407812208926
3139,-0.2237422489292298
3140,-0.0255770829337045
3141,-0.4657437445797028
3142,-0.0032121289990976
3143,-0.0578517709069894
3144,-0.0257185108982138
3145,0.2437303572573891
3146,0.1473037018060649
3147,0.0959754302898494
3148,0.0639427073342249
3149,-0.0767901708581148
3150,-0.2180465593535582
3151,0.1600717121270329
3152,0.191717791411032
3153,-0.2819789797487809
3154,-0.0833814380091049
3155,-0.0449178644763816
3156,0.1089673738862813
3157,0.1759605848290019
3158,0.0351797364717966
3159,0.0255787185061977
3160,0.0121484152712008
3161,0.1474813254165833
3162,0.2356687898089201
3163,0.1716792776753419
3164,-1.3931550802139017
3165,-0.5322294500295732
3166,-0.3665881403286812
3167,1.1095459153727083
3168,0.202353692954894
3169,-1.179956896551723
3170,0.4078128353724078
3171,0.0268225953543173
3172,0.299513290902285
3173,-0.2305135627747436
3174,-0.2525931101198467
3175,-0.121445747865277
3176,-0.3447516222494076
3177,0.3010254891933226
3178,0.1585510050521422
3179,-0.4535147392290268
3180,-0.3086921202274536
3181,0.3722887665911286
3182,0.0377541664419358
3183,-0.2704018171002109
3184,0.1350183624972996
3185,0.3444564047362835
3186,0.1665681586158735
3187,0.2251648528386787
3188,-0.3982991549599058
3189,-0.934320074005542
3190,0.6798970966556324
3191,-0.3441917639827918
3192,0.1962949331370516
3193,0.3118693817648082
3194,-0.0734349183036561
3195,0.0794912559618414
3196,0.5291648926464354
3197,0.1214993013790274
3198,0.2242696084373719
3199,-0.3527980535279708
3200,-0.4276114844227349
3201,-0.1958624066593176
3202,0.1466813348001522
3203,-0.0825763831544122
3204,-0.1684945775381445
3205,-0.006127450980404
3206,0.0520562207183807
3207,0.0764947065663056
3208,-0.1010750712119771
3209,-0.0520961019857857
3210,-0.4246937896226981
3211,-0.234437658091181
3212,-0.2225932109070758
3213,0.3450613100006176
3214,1.5397133379232697
3215,-0.3328309469982423
3216,-0.5303030303030324
3217,-0.4661782894111018
3218,0.1108717688798855
3219,0.8168907879854109
3220,-0.0188548802714931
3221,-0.3202353562783888
3222,-0.2478351558055743
3223,-0.4412278195727528
3224,1.182559598494366
3225,0.0125454773554019
3226,-0.0941796948577743
3227,-0.0754005655042441
3228,0.1693639442980691
3229,-0.0188217579521934
3230,-0.320996978851958
3231,0.2386035413788744
3232,-0.1320339515875382
3233,-0.0314465408805102
3234,0.5068518866153572
3235,-0.0563486100676204
3236,-0.0062613486945031
3237,-0.0657874126750529
3238,-0.6209809607867767
3239,0.2432661119729226
3240,-0.311217994058564
3241,0.1906106600776634
3242,-0.5965485405866086
3243,0.148915047510997
3244,-0.5203507021170563
3245,-0.3576793762071679
3246,0.1571316334547524
3247,-0.4368691759743333
3248,-0.3823720025923568
3249,0.0647668393782407
3250,0.4441897119931254
3251,-0.0322499731250338
3252,0.1574183392365202
3253,0.1963864886095877
3254,0.1141308224552368
3255,0.0427807486631032
3256,-0.0820637242658929
3257,0.1429430593520165
3258,-0.0967189728958707
3259,-0.4226058305278812
3260,0.285693879008626
3261,-0.0107146683810038
3262,0.0927743086529851
3263,0.5429767904038515
3264,0.4292870153525847
3265,0.7553747821034202
3266,-0.2946223330203542
3267,0.2615603203306646
3268,-0.0646245314721431
3269,0.025843132187616
3270,-0.3175837708211868
3271,0.0388726919339179
3272,0.1681650604747553
3273,-0.0388223875768374
3274,0.2130681818181715
3275,0.0387246676132711
3276,0.0258097819073377
3277,0.0096777315397366
3278,-0.0032260145815829
3279,0.0838060856111368
3280,-0.1420271142672684
3281,0.3217503217503217
3282,0.1798561151079143
3283,-0.0064238453138172
3284,-0.0514171861944752
3285,-0.1544898616028381
3286,-0.0418585182084539
3287,-0.1515640116091487
3288,0.2380645991506731
3289,0.2389250865105764
3290,0.5487691449122709
3291,-0.0372185348303469
3292,0.2783619943090366
3293,-0.3227007571056288
3294,0.0372208436724579
3295,0.1733960862026264
3296,-0.0929771276265897
3297,-0.148985039418964
3298,-0.3113518899059717
3299,0.143017037681874
3300,-0.2181093039197322
3301,0.279642058165541
3302,-0.1369010578718101
3303,-0.0124470998257292
3304,-0.3810832760667293
3305,-0.1564259792266299
3306,0.1935927059264361
3307,0.0249734656926965
3308,-0.4956707240557109
3309,0.0062739193173918
3310,0.047032264133206
3311,-0.1098625149099198
3312,0.2442384769539171
3313,-0.3267152550892248
3314,0.6402048655569706
3315,-0.0606877950100977
3316,-0.0776056955832298
3317,-0.0844252330136431
3318,0.2223869532987291
3319,0.2788884782097513
3320,0.2547172973154107
3321,-0.1308812671991363
3322,0.1875795538286334
3323,0.107073546142004
3324,-0.0837212417534576
3325,-0.2248774921125112
3326,-0.0268582555562962
3327,-0.2456837074681177
3328,-0.1246798759940708
3329,-0.1011940902651323
3330,0.0067458175931053
3331,0.3682423100265535
3332,-0.2208675737572407
3333,0.1949579831932719
3334,-0.1683501683501683
3335,-0.2024291497975785
3336,0.181854920185903
3337,-0.28030123940427
3338,0.2996632996632951
3339,0.2027764779285709
3340,-0.1093066833229302
3341,-0.0843934610696032
3342,0.2525409989399521
3343,-0.0467887332730384
3344,-0.2658409958090842
3345,-0.0375445841937314
3346,-0.4083940688615265
3347,-0.1006289308176079
3348,-0.2332471789699328
3349,0.0755905511811052
3350,0.1572327044025157
3351,0.0125770343353101
3352,-0.1259287243420331
3353,0.2104866325280437
3354,-0.1034653013859343
3355,-0.5950648528946446
3356,-0.1647759680588246
3357,0.0063371356147144
3358,0.0063367340472662
3359,-0.0919671455300861
3360,-0.2958015267175594
3361,-0.0254517688979333
3362,-0.0381922342457048
3363,0.1080943600178138
3364,-0.0529629847584319
3365,-0.0824547971023115
3366,0.3638284138254824
3367,-0.3415179885768027
3368,0.029432540616896
3369,1.0657503931046606
3370,-1.488909864537637
3371,0.1322787238438112
3372,-0.4744536369836508
3373,-0.2467300832342571
3374,0.3908563306881588
3375,-0.6137162605016988
3376,0.456702253855268
3377,0.1835296903676527
3378,-0.404208524044467
3379,0.2194543297746171
3380,-0.0593471810088987
3381,-0.0475002968768629
3382,-0.49525628020764
3383,0.4159486600510955
3384,-0.2322811197141074
3385,0.1753916584916243
3386,-0.1756998213222081
3387,0.9205712262480836
3388,-0.2721893491124307
3389,-0.1096103528746207
3390,0.9837902181143444
3391,0.6504347826086972
3392,1.0803743462702953
3393,-1.0429703796412182
3394,-0.9121526803255562
3395,-0.0421170854976851
3396,-0.4579347383058912
3397,0.207170754019912
3398,-0.1762362976278594
3399,0.4735845085245291
3400,-0.2003585363281637
3401,-0.0035151856017965
3402,0.042164441321154
3403,-0.0562508789199919
3404,0.7766518852575719
3405,-0.5141654978962207
3406,0.5440089273259877
3407,-0.1117162407484964
3408,0.0383877159309068
3409,0.0592912946428626
3410,0.0
3411,0.2122994466292962
3412,-0.1708269418491176
3413,0.0766390301679186
3414,-0.5700612287986504
3415,-0.133897110641295
3416,0.0880126738250308
3417,0.1090167393444937
3418,0.2875376954905649
3419,0.972289742343222
3420,-0.125165148459778
3421,0.4775086505190295
3422,0.0069199363365794
3423,-0.3506822679768032
3424,0.0520544142143372
3425,0.3389361554955943
3426,-0.1593459886379311
3427,-0.4523627253114383
3428,0.1564116621535875
3429,0.2494541673886746
3430,-0.5610929114100556
3431,0.1670029921369487
3432,0.1181540172365773
3433,0.0763941940412623
3434,-0.1669565217391367
3435,0.0069560378408395
3436,0.0069555540098903
3437,-0.0139130434782679
3438,-0.1044568245125387
3439,1.361404836156069
3440,0.7183708310468898
3441,-0.5209610198578049
3442,-0.221130221130212
3443,0.0736557819788707
3444,-0.923000681409887
3445,0.1608015337992398
3446,0.6696154318712394
3447,0.1472211998527843
3448,0.9057200170202302
3449,-1.0131401203487518
3450,-0.3574069509489848
3451,0.0738916256157663
3452,-0.5759583823620529
3453,0.5849033370274527
3454,-0.4080118694361997
3455,-0.2914005828011649
3456,0.5088980045029867
3457,0.2215725496230098
3458,-0.0030774912291471
3459,0.3068049334233294
3460,0.4672183711485111
3461,0.5798773453154314
3462,-0.1215879384764962
3463,-0.1339258537773171
3464,-1.8731433601056229
3465,-0.7600516161074113
3466,-0.13254148859412
3467,0.0332907950951574
3468,-0.3745318352059842
3469,0.2541454878760003
3470,-0.1335002085940651
3471,0.1305483028720544
3472,-0.1892358212278084
3473,-0.5686970344912463
3474,0.1654093322156984
3475,0.1868533340770326
3476,0.4055217620753769
3477,0.0194390447098167
3478,0.0
3479,0.0277623542476307
3480,-0.0361040908712182
3481,0.0027771606309683
3482,0.0
3483,-0.1334816462736266
3484,-0.0723548728224099
3485,0.0417257781857726
3486,0.0333694836072424
3487,0.1138825620798756
3488,0.0
3489,-0.5768848219614168
3490,0.2041915997844721
3491,-0.364329832351359
3492,-0.3198081151309228
3493,-0.1458392908207008
3494,0.404420141262251
3495,0.5015727280455615
3496,-0.3098351335986284
3497,-0.0739602890140498
3498,-0.0170706725845004
3499,0.0909607731665699
3500,0.2042437308521418
3501,-0.184727314064847
3502,0.0993697121117547
3503,0.7747133560582584
3504,-0.155183116076974
3505,0.3150137818529573
3506,-0.2990295644324087
3507,-0.0705756147136041
3508,0.1296907158363583
3509,0.0957665549390121
3510,0.3396586570851213
3511,0.0056138775051877
3512,0.5582537821693742
3513,-0.0167504187604696
3514,-0.5924339757316291
3515,-1.023940005768667
3516,0.4093357271095104
3517,0.0789322617680924
3518,0.3432494279176128
3519,1.2080536912751734
3520,-0.1414927484966516
3521,0.555790066131977
3522,0.1823038828760797
3523,0.0494139117007134
3524,0.3880440482433188
3525,0.2545505265360072
3526,0.816213598948611
3527,1.2971939646344002
3528,0.3300330033003393
3529,-0.2284817896603519
3530,0.3263086335825899
3531,-0.4438374871969994
3532,0.6512448273522882
3533,-0.9726693609151226
3534,-0.1852868514960268
3535,-0.4757636351099757
3536,0.068903741473158
3537,0.0
3538,-0.1725565985643291
3539,-0.0064213703204387
3540,-0.3285659064553478
3541,0.3978439425051364
3542,-0.1542416452442218
3543,0.0289119470590227
3544,-0.4939307851239765
3545,0.0451758631816671
3546,-0.2977538999287847
3547,0.161561328680367
3548,0.1613007290792954
3549,0.4432168550873572
3550,-0.0257003341043565
3551,0.0192715359414152
3552,-0.2253412310069497
3553,0.1542813062483987
3554,-0.0289361154872622
3555,0.0674720472947038
3556,0.2915265096908436
3557,0.2014195281028184
3558,0.1723477594791333
3559,0.1147666411629729
3560,-0.1532567049808487
3561,-0.4168002564924691
3562,0.3323320764363841
3563,-0.2402383164098785
3564,-0.2888814242526079
3565,-0.2660738944461162
3566,-0.0101050929668652
3567,0.7754010695187143
3568,-0.1942267765052522
3569,0.0702740688685806
3570,0.568975843481745
3571,0.291951429898479
3572,0.4688944657244615
3573,0.0099052398719019
3574,0.1516500181320606
3575,0.1152528977871518
3576,0.0789681495130327
3577,-0.1350861586109271
3578,-0.3604258977580765
3579,0.3755435498748143
3580,-0.0263608804534018
3581,0.2956830277941971
3582,0.0591016548463379
3583,-0.1413869069148084
3584,-0.0394723857767851
3585,-0.2473125370968805
3586,-0.3042931798637348
3587,0.145320034348371
3588,0.0989837666622711
3589,0.2296450939457091
3590,0.3605602551657261
3591,-0.1701684320194509
3592,0.7616487455197257
3593,-0.1173141950176081
3594,0.6036079292132488
3595,0.2599712663337179
3596,0.3239114869242202
3597,0.3567303118842001
3598,0.1153793945975403
3599,0.0033933964505042
3600,0.2065695902472108
3601,0.2095160854284957
3602,-0.3867290860981217
3603,-0.6487298552308035
3604,0.0199359319228909
3605,0.0107860873127029
3606,-0.1332968760680987
3607,-0.0307702827447006
3608,-0.2708261912924307
3609,-0.0754768766296042
3610,-0.2338376891334274
3611,-0.1446380604724898
3612,0.0481894533939096
3613,-0.0137703112090208
3614,0.4014396456256812
3615,0.1451378809869431
3616,0.5293551491819126
3617,-0.3587691458534636
3618,-0.0621332412840893
3619,-0.4055037604408609
3620,0.2937314258069053
3621,0.0483558994197245
3622,0.0276243093922793
3623,0.2067539627842749
3624,0.2303434524014219
3625,0.0652786367072073
3626,-0.5319148936170284
3627,0.3030303030303015
3628,-0.2589331952356292
3629,-0.1694563563424928
3630,-0.1454595830158675
3631,0.8583985716247768
3632,-0.2064409578860524
3633,0.4998288257446204
3634,-0.2367797947908437
3635,0.6240622016095977
3636,-0.8182630818950681
3637,0.089310250068697
3638,-0.5873816598714632
3639,-0.0312969454181343
3640,-0.4400855023261591
3641,-0.0062873310279729
3642,-0.658186190747434
3643,-0.323809523809518
3644,0.4676440849342827
3645,0.0915490734602278
3646,0.201631958665462
3647,-0.487542343369114
3648,-0.0665272761832286
3649,-0.1522939272796555
3650,-0.120711562897076
3651,0.0254065040650355
3652,-0.6006389776357813
3653,0.0
3654,0.886637112096267
3655,-0.509229789942719
3656,-0.0541349552590567
3657,-0.5410770314400967
3658,0.4652644996813372
3659,0.696202531645566
3660,0.6445527432793622
3661,-0.5882538979727422
3662,-0.0253076460725646
3663,-0.1933438985736968
3664,0.0
3665,-0.6291861173127711
3666,0.3236900667610694
3667,-0.2094877686173822
3668,0.2157788267026443
3669,-0.0134879956838482
3670,-0.0742390497401725
3671,-0.1486988847583635
3672,0.0337837837837914
3673,0.1214738831151348
3674,-0.0810482236931004
3675,0.2962962962962948
3676,-0.1179841564132893
3677,-0.3144866765859427
3678,0.1418248125886267
3679,-0.1336964394278019
3680,0.0423834792307477
3681,0.2360319654718915
3682,-0.0742365446262765
3683,-0.0371320550904717
3684,0.7870323855453853
3685,-0.1946243414650461
3686,-0.1108572964256866
3687,-0.5777612595871133
3688,0.0978869911564044
3689,1.084710743801645
3690,0.2952688319714391
3691,-0.5940457277060062
3692,0.460671067106702
3693,-0.2136015985668037
3694,0.0137788494660766
3695,0.3398674860105081
3696,-0.1202997181549538
3697,0.4175794085432733
3698,0.1025781303425954
3699,-0.3800892801368459
3700,-0.0249244712991014
3701,0.4987360797977851
3702,-0.0888949671772397
3703,-0.1643835616438418
3704,-0.1440428012895314
3705,0.0342841470104301
3706,0.1027467634769543
3707,0.2050721170278098
3708,0.1569751569751694
3709,0.6980684513724168
3710,0.1353637901861175
3711,-0.0507872016251827
3712,-0.0575919777762774
3713,-0.3672220333219939
3714,0.0269759913676773
3715,0.1346982758620613
3716,0.8149632598530387
3717,-0.2142187709197972
3718,0.2004275788348552
3719,0.3793677204658856
3720,-0.394226914339171
3721,0.2366430023664232
3722,-0.197034464333414
3723,0.1933204453036411
3724,-0.1134543513080535
3725,-0.0033370040377718
3726,0.1099999999999947
3727,0.4050195870128235
3728,0.2384579717824635
3729,0.0761160935897071
3730,-0.0033095048980642
3731,0.1057921184871704
3732,0.1716171617161656
3733,0.036290455610179
3734,-0.4207527166710968
3735,-0.6670224119530417
3736,0.0599960002666511
3737,-0.2506098172219066
3738,-0.0434579126830231
3739,0.1623864798219824
3740,0.3057920613982437
3741,-0.2163201538276731
3742,0.215853219810537
3743,0.3450696861508963
3744,-0.3101774154878831
3745,-0.3066193711296764
3746,-0.4408212560386583
3747,-0.1875491560287992
3748,-0.2425859664018471
3749,0.0394046861265352
3750,-0.5761843790012936
3751,0.6481705839593055
3752,0.6051118403227236
3753,-0.2081573548932055
3754,-0.5398847437064087
3755,-0.304228780042592
3756,0.1549163148142495
3757,-0.675840978593266
3758,0.3170345079868371
3759,-0.1606038215160299
3760,-0.2062171092889594
3761,-0.2515183117600126
3762,0.0674350171652854
3763,-0.2643063494990514
3764,2.18188966059495
3765,-0.4673820025014863
3766,-0.3302291790502609
3767,-0.2980922098569081
3768,0.0860414322589155
3769,1.1546890844264084
3770,0.3942395412485456
3771,-0.7616546290216655
3772,-0.0328407224959023
3773,0.8811002881446592
3774,-0.256771751191166
3775,0.3252878797735996
3776,0.3306964077292121
3777,0.1359839409441222
3778,-0.8324899611504722
3779,-0.1798796441653621
3780,0.9202851587816046
3781,-0.1622849724115546
3782,0.2460661788512565
3783,-0.1069588046543418
3784,-0.685311490389311
3785,0.3350029272100348
3786,-0.1694142177624232
3787,0.1528902768289994
3788,-0.1400742719395422
3789,-0.6004603529372556
3790,-0.257525083612034
3791,-0.7684011863035767
3792,0.1883745963401323
3793,0.4320594835382055
3794,0.3637455783221089
3795,-1.041912533297377
3796,0.399650725416442
3797,0.3747323340471107
3798,0.1469998663637571
3799,-0.0267343937976153
3800,0.3695688363575873
3801,-0.3374089663927466
3802,0.0200400801603214
3803,0.2133048926809902
3804,0.3222484302846983
3805,-0.1763844515441868
3806,-0.0330913514388089
3807,-0.0335020647395906
3808,0.0665601703940513
3809,0.0665158972994507
3810,-0.0932090545938846
3811,-0.0532907007727045
3812,0.0732210610397292
3813,0.9494296828641116
3814,0.1930865921787799
3815,0.7078265391615833
3816,0.6458464894655261
3817,0.4628571428571442
3818,0.0
3819,-0.361300682456842
3820,-0.132077638681531
3821,0.1805623226620195
3822,-0.0946698032015723
3823,0.1146197489827595
3824,-0.3277368905243915
3825,0.3380895077646
3826,0.3710892897921932
3827,0.0969600182513066
3828,0.0456074340117348
3829,-0.0926117717950008
3830,-0.2905459539887832
3831,0.0
3832,-0.2754504762997924
3833,0.471199703001409
3834,0.2080364776289431
3835,0.3181637406965527
3836,-0.0682244584683635
3837,-0.2564979480164094
3838,0.0455788514129515
3839,0.0123099649166062
3840,0.1106670765447321
3841,-0.1416081763329751
3842,0.1843657817109214
3843,0.2023919043238347
3844,0.6731442843653801
3845,-0.4067527065875539
3846,0.061128430833177
3847,0.3107861060329012
3848,-0.0853866796779619
3849,0.3646086533787034
3850,0.2847967036296424
3851,-0.1395631067961102
3852,0.0848793500666826
3853,0.0242453630743072
3854,0.0605766900896672
3855,-0.0363592291843426
3856,0.1905222729609566
3857,0.4245964827752253
3858,-0.2172863351038056
3859,0.0723763570566975
3860,0.1234902563175712
3861,-0.4022015241320866
3862,-0.3763963088878124
3863,0.0121403423576606
3864,-0.222625812877143
3865,-0.7942366175558765
3866,-0.7466238324706975
3867,0.5119706430706454
3868,0.1625007386397076
3869,0.0442987507752382
3870,-0.3645740707807274
3871,-0.3450121943965166
3872,0.0118955570094461
3873,0.5853831598864765
3874,-0.0917349746989028
3875,-0.3355106888361031
3876,0.011875074219203
3877,0.1896408676069821
3878,-0.2793130088548159
3879,-0.1398518165858384
3880,0.2226708627753696
3881,-0.1367582352241584
3882,-0.1399267617374817
3883,-0.5538258891150658
3884,0.4232993501460559
3885,-0.1134057538498255
3886,-0.4195636538000412
3887,-0.1110077705439394
3888,-0.8325316585894184
3889,0.7351019341348668
3890,0.3288938096323524
3891,-0.0244287738384081
3892,0.0341885907788545
3893,0.5504824817045492
3894,-0.2857699551860737
3895,0.039083244714354
3896,-0.0066225165562897
3897,0.21379980563653
3898,-0.292397660818706
3899,-0.2507898250985372
3900,-0.0423590746171376
3901,-0.2220625693945365
3902,0.1727791361043106
3903,0.1399830718145734
3904,-0.2414828351390187
3905,0.1043160777154756
3906,0.0456174649722992
3907,-0.0717360114777522
3908,0.0716845878136104
3909,0.2405408919516347
3910,0.2755356737657696
3911,-0.0486475968087287
3912,0.012971009793119
3913,-0.5608817582990837
3914,1.4198674074670588
3915,-1.412706189776253
3916,-0.4566459763200393
3917,0.1774211158423501
3918,0.3427452260486347
3919,-0.1225590326006995
3920,-0.5890088214344513
3921,0.7720328385799032
3922,0.1031935694112523
3923,0.184321804185191
3924,0.0081311830871317
3925,-0.1547315272273177
3926,-0.0651925897756313
3927,-0.2341537791330902
3928,-0.4045926735921162
3929,0.0191324787492806
3930,-0.0300743657042906
3931,-0.0328191663931748
3932,0.1065486435538033
3933,-0.0574052812858727
3934,0.0655630224553376
3935,0.1581933231507702
3936,-0.1365597858742557
3937,0.2370507615596317
3938,0.4313619099294714
3939,-0.8640900261236657
3940,0.1905398629450086
3941,-0.399382467445294
3942,-1.6720125571555235
3943,0.2450813533936859
3944,0.1699062117711023
3945,0.0339696990284743
3946,-0.2247037995369631
3947,-0.2765354545764918
3948,0.305641779665621
3949,0.4108196054504742
3950,0.2468300929839453
3951,0.0371797471777238
3952,0.0033798627775681
3953,0.1417530122515157
3954,-0.1469637849867082
3955,-0.5831236826001355
3956,-0.259049696639168
3957,0.2583803630924019
3958,-0.3822264691829925
3959,-0.0238948626045376
3960,0.2960996528486844
3961,-0.1226742997342103
3962,-0.0272683891199073
3963,-0.4932520380900177
3964,1.8492215241737333
3965,-2.165541106211991
3966,0.4940586339189921
3967,-0.4628689393516706
3968,0.8135030437188705
3969,-1.3830055825174488
3970,0.1428651465068045
3971,-1.2393295709140422
3972,0.1840004529241853
3973,0.344166102459949
3974,-0.2148592106751076
3975,-0.0113096584483206
3976,0.5678942929434866
3977,-0.4802259887005617
3978,1.2387010378305985
3979,-0.2405056211197532
3980,-0.1905295601008705
3981,-0.1627750336775887
3982,-0.2137473281583954
3983,0.084302815714048
3984,-0.377975854676755
3985,0.4828205704019838
3986,-0.1884298450375498
3987,-0.5741924534706038
3988,0.2539216792686991
3989,0.3841689418064508
3990,-0.3020405735022903
3991,-0.2504920379316609
3992,-0.3891749491078776
3993,0.3460620525059571
3994,0.4395865510276874
3995,-0.1964168799476296
3996,0.091161388959423
3997,-0.091244568775669
3998,0.1129607609988096
3999,-0.0654411327265067
4000,0.1722294809359734
4001,-0.0430759175913081
4002,0.5862374483166017
4003,0.0413296333471058
4004,-0.0295298842428604
4005,-0.5463182897862159
4006,-0.2291462071838939
4007,-0.7020342991674087
4008,0.1653303015796984
4009,0.2625925041776066
4010,-0.2033249611290536
4011,-0.1377327983711538
4012,-0.1859851211903061
4013,0.0
4014,0.2968580078182379
4015,-1.2529016129992372
4016,-0.1311162762977524
4017,-0.9141757382570408
4018,0.3625468164793946
4019,0.0748502994011976
4020,-0.0989001108879983
4021,0.2839041300579728
4022,-0.2710693003679232
4023,-0.3957280385078253
4024,-0.168756027000965
4025,0.2105009923618348
4026,0.3117692907248527
4027,-0.0059959227725092
4028,0.0509393821352638
4029,0.2421235128833629
4030,-0.369025831808232
4031,-0.1532451923076895
4032,0.0480538202787026
4033,0.0480307396733984
4034,0.0839832033593199
4035,0.4597838418821343
4036,-0.1375269074384057
4037,-0.0239234449760887
4038,-0.59563203176703
4039,-0.7040134785486587
4040,-0.3078223080637318
4041,-0.4547383738555751
4042,0.0090939404043689
4043,-0.1183611532625148
4044,0.0789664253197182
4045,-0.3348140935921557
4046,-0.006085686465445
4047,-0.1096624832460136
4048,0.0365408038976871
4049,0.3942978465271494
4050,0.3054035257476312
4051,0.1389014705438404
4052,-0.5098789037603589
4053,-0.2830533235938662
4054,0.2711158974931732
4055,0.84476012761091
4056,2.7142564342810243
4057,4.4136579904841975
4058,2.756087882586616
4059,3.033199619972556
4060,2.8410256410256367
4061,-3.4619976124154426
4062,-0.3914988814317595
4063,1.5056922511935389
4064,-0.689335573191217
4065,0.489970025363151
4066,0.1324045823499039
4067,-0.2308003000403933
4068,-0.277729560840126
4069,-0.3658536585365993
4070,-0.2620087336244475
4071,0.2149663025795982
4072,-0.0988659494039057
4073,-0.0698364662747925
4074,0.1829852740422305
4075,0.0667595495181589
4076,0.0870019140421122
4077,-0.0232058942971468
4078,0.0116016010209303
4079,0.2026166492995384
4080,-0.0579240037071494
4081,-0.1624506846135836
4082,-0.023212627669464
4083,0.0522011484252673
4084,-0.2267178235088863
4085,-0.0756297632206782
4086,-0.3385675091938498
4087,-0.15200233849751
4088,0.2216648194598351
4089,-0.1580977676595206
4090,-0.4382621951219498
4091,0.2028397565922877
4092,-0.3690036900368902
4093,0.2221799022408394
4094,-0.5144722846640254
4095,0.2585757016483087
4096,-0.2424242424242395
4097,-0.0159515074174545
4098,0.0031901997064987
4099,0.0159484545947533
4100,-0.0798059120219625
4101,0.10204732444671
4102,-0.2365426416059356
4103,0.0638895987733342
4104,0.1785714285714292
4105,-0.0702023102942202
4106,0.2673286232576003
4107,0.0127283141347812
4108,0.1461616675139922
4109,0.2788339670468933
4110,-0.1078474909598527
4111,-0.1906820059746919
4112,0.4492533535813588
4113,-0.0759878419452916
4114,0.4529169201649536
4115,0.2427675500707972
4116,-0.4776908222380215
4117,-0.1475902081530874
4118,0.3869812085980741
4119,0.1518577261836428
4120,-0.9092147381325202
4121,-0.3142720502835335
4122,0.2453485994684013
4123,-0.0989187161032723
4124,-0.1674183408500782
4125,0.0341553384793926
4126,-0.0546784225274992
4127,0.3405762550234997
4128,-0.1637442860066924
4129,0.2314342114219613
4130,-0.1192626162810392
4131,-0.150155274204025
4132,0.8023019634394057
4133,-0.4351965184278433
4134,0.5343253297260684
4135,0.444414517540904
4136,-0.0404176490400823
4137,-0.057291140093674
4138,0.2118644067796595
4139,-0.3949860688219646
4140,-0.9353295149713589
4141,0.2098104471132918
4142,0.1641058829647768
4143,-0.9679113185530956
4144,-0.479976550763933
4145,-0.3861997940267807
4146,-0.584535701072876
4147,0.0369822485206974
4148,-0.2967359050444935
4149,-0.1932510777464094
4150,-0.275769546098237
4151,0.3497451368789129
4152,0.0512953752505531
4153,0.0482285290298628
4154,-0.454664033093589
4155,-0.2578089971603638
4156,-0.2021714713590279
4157,-0.0149779075863178
4158,-0.1049553939575791
4159,0.3771612084095925
4160,0.383156015177432
4161,0.3299840569500524
4162,0.0703964431270832
4163,0.9032163313261992
4164,0.9784735812132964
4165,0.2267430874850498
4166,0.849309935677253
4167,-0.9837926467806032
4168,0.1636970345652706
4169,0.269998744191874
4170,0.1723759676560038
4171,-0.2356119628047248
4172,-0.1163704985060558
4173,0.2415913654618595
4174,0.1065630288973782
4175,-0.0941146944409622
4176,-0.0439394890465088
4177,0.1879581479857223
4178,0.0719987478478514
4179,0.0344223307047232
4180,0.0187722920968657
4181,-0.1441283368843149
4182,-0.3868776145692505
4183,-0.0251691049237011
4184,0.1413760603204488
4185,-0.3594400302686298
4186,-0.075728890571756
4187,-0.0252493372049112
4188,0.4274041483343852
4189,0.9552296410652346
4190,-0.2967741935483922
4191,-1.260861043966817
4192,-1.1598321382546315
4193,-0.7088186356073196
4194,0.3019143359543562
4195,-0.1661626399920241
4196,0.8533772652388715
4197,0.8267163349998278
4198,-0.4496816122890919
4199,-0.0722638286690406
4200,-0.1447368421052624
4201,-0.2307945928123932
4202,-0.2909860458964339
4203,-0.7260857980282464
4204,-0.3140661543601729
4205,-0.1874539733547573
4206,-0.1072314188057077
4207,-0.1241402449253496
4208,0.0167728950016811
4209,0.5537763544168562
4210,-0.5703549620881664
4211,-0.0637862154631207
4212,-0.2254374158815666
4213,0.6418828563787161
4214,-0.319828311243874
4215,0.3756031319522728
4216,0.3885339319633816
4217,-0.7597726481846667
4218,-1.016492368983792
4219,0.067330210772839
4220,0.2598616017985887
4221,-0.5017900111508998
4222,-0.9060760393224996
4223,-0.7578017781490604
4224,0.223260798380615
4225,0.0476062959326276
4226,0.1989547452191519
4227,-0.1218968336554089
4228,0.0505170569356826
4229,-0.1488006666269865
4230,-0.0059523809523755
4231,0.2258577755236244
4232,-0.1846254536800215
4233,-0.1728453927762498
4234,0.2882358185005707
4235,-0.1041108929739918
4236,-0.1907373189485564
4237,-0.2749387364772027
4238,0.6708620280218448
4239,-0.374685138539042
4240,0.5760080140245352
4241,0.1812386725829586
4242,0.0530934757487791
4243,0.0031230480949378
4244,-0.2944308713900888
