,SNPS.US
2732,0.1357675197874017
2733,0.0519690495438292
2734,0.0605938194304121
2735,0.0201938610662338
2736,-0.1328788491536136
2737,-0.1417454945182126
2738,0.3803924958934881
2739,-0.0232922871473124
2740,0.032598571872095
2741,0.0961508638069545
2742,0.2089233483448487
2743,0.0371281384879579
2744,-0.2745718540580761
2745,0.049615480029777
2746,0.2135099173809443
2747,0.1791505791505742
2748,0.0401383228356167
2749,-0.2739980495054075
2750,0.0015479876160976
2751,0.1977505870720511
2752,0.0802716887928345
2753,0.0925354719309103
2754,0.0215869491473134
2755,0.007709030358172
2756,-0.010793807438483
2757,0.0477783086478829
2758,-0.0262078746955373
2759,0.0539282907813474
2760,-0.013869198052153
2761,0.0338909942385351
2762,-0.066285397172843
2763,0.2168830369777838
2764,0.332068311195438
2765,-0.7494949056070884
2766,-0.3991450008724446
2767,1.199237142949498
2768,0.1087073512000851
2769,0.3496503496503486
2770,0.9371214857944214
2771,-0.5405289920095656
2772,0.1791426743442045
2773,0.0937486683427787
2774,-0.1707431596021587
2775,0.1193775314431895
2776,0.059653159486977
2777,0.2295625557964511
2778,0.4148850599043301
2779,-0.1696280904117746
2780,-0.404496295665498
2781,-0.1321679812406745
2782,0.6186178551756195
2783,-0.4896534105424411
2784,-0.0937606546198548
2785,-0.1109309668060375
2786,0.0085324232081954
2787,0.1618536502257413
2788,0.0638488060273297
2789,-0.3662877086284952
2790,0.8972295469333258
2791,0.1777595460294608
2792,0.1825533584699725
2793,0.3790196478346621
2794,0.261061196813013
2795,-0.2140527317205747
2796,-0.0475899109388763
2797,0.0611496127191217
2798,0.1949582111312623
2799,-0.1409072388971956
2800,0.0067902492021588
2801,0.0373324283047537
2802,0.0407097058723766
2803,-0.210776814550401
2804,0.1324098594418561
2805,0.0678564158241123
2806,-0.0458240695168075
2807,-0.0084866589721074
2808,-0.0271646859083137
2809,0.1153167819834401
2810,-0.1188495364867961
2811,-0.1802966389985132
2812,0.0136054421768777
2813,-0.2215783194136619
2814,0.1614763552479845
2815,0.3644602048857412
2816,0.0295420974889135
2817,-0.1578064897918799
2818,-0.4027067172800883
2819,0.0857491507536001
2820,0.2959455460195436
2821,0.0912651558308228
2822,0.280823600714173
2823,0.1423056791415867
2824,0.0032712879060456
2825,0.0964099547363484
2826,-0.1259816753926671
2827,-0.2394463213828904
2828,-0.3076315659598276
2829,0.0575449672815794
2830,0.0821395715599947
2831,-0.0361544782251482
2832,0.1411316791387707
2833,-0.0919842312746483
2834,0.1377534734444965
2835,-0.106701259462393
2836,0.0443160555427866
2837,-0.108445612882019
2838,0.2033320215138411
2839,-0.2551753881541042
2840,0.2545259006990427
2841,0.3394069310467983
2842,0.0892379082634303
2843,-0.0142801042447479
2844,-0.2900107411385615
2845,0.1501501501501558
2846,-0.0035751313860955
2847,0.3029654975762841
2848,-0.2393797563328507
2849,0.2050166687465418
2850,-0.0338837964118737
2851,0.0392184826012598
2852,-0.0499393593493769
2853,0.0677289416461689
2854,-0.0356595228755717
2855,-0.076726799065015
2856,0.3361075544174313
2857,-0.0979048364989351
2858,0.0071198447873771
2859,0.2432614794559474
2860,0.0
2861,0.0532405764179861
2862,-0.0923689072047715
2863,0.0426136363636379
2864,-0.1672800267648087
2865,0.5655355954757125
2866,0.2225866916588539
2867,0.4625490729583698
2868,0.1009591115598147
2869,0.4830357832908262
2870,0.0212490582803743
2871,0.1408179012345714
2872,0.1656203058198231
2873,-0.3711292380252752
2874,-0.1199876141817627
2875,0.0038704183922246
2876,0.0812127774769818
2877,0.1197419753563298
2878,-0.0985945444352061
2879,-0.1141906015328698
2880,-0.3612913251233246
2881,-0.0155418269417649
2882,-0.0310933188231116
2883,0.0699110575989462
2884,-0.0816294799036136
2885,-0.0894837178539541
2886,-0.1988149072197064
2887,0.2953980099502452
2888,-0.0505541512735739
2889,-0.0929204866121719
2890,-0.1732229986952871
2891,-0.353337877102993
2892,-0.7044288707463293
2893,0.4817371297095311
2894,0.0718494036499456
2895,-0.1114907390757066
2896,0.4118911174785019
2897,0.3070770549168084
2898,0.4620415126528331
2899,-0.324478516669647
2900,-0.1607142857142816
2901,0.1034642691498164
2902,-0.0356900674542356
2903,-0.017848218747773
2904,-0.1143592309341695
2905,0.0214377590395892
2906,0.0017864480054291
2907,0.0196470672286943
2908,-0.0214377590395892
2909,0.1783294100863114
2910,-0.0321096007706214
2911,-0.0785517906237823
2912,-0.0392913273324809
2913,0.017856505124821
2914,0.7180511042224947
2915,-1.0709101851523974
2916,0.0353894610184966
2917,-0.3480237224333316
2918,0.2550387871488885
2919,-0.5341690110751042
2920,-0.0463160894969343
2921,-0.3396131984413501
2922,0.512145676992566
2923,0.1916864861027168
2924,0.0709446277180821
2925,0.0319148936170124
2926,-0.133155792276964
2927,0.164841008188867
2928,0.0867763472470662
2929,-0.0691146239455565
2930,0.1309688152631781
2931,0.0176953567383958
2932,-0.2981683941502112
2933,-0.0142005112184111
2934,0.2973240832507344
2935,0.197823936696341
2936,0.1481481481481537
2937,0.0916267268113867
2938,0.1020947016370429
2939,-0.5914761106299723
2940,0.4877422667180021
2941,0.0659666868231568
2942,0.1956839795171793
2943,-0.0365898280277957
2944,-0.0805624725355307
2945,0.2884580275313179
2946,0.0146033368624805
2947,0.1858465126448476
2948,0.0437094776717434
2949,0.0218499635833948
2950,-0.2519075608776597
2951,-0.0803829149768085
2952,-0.1060716898317558
2953,-0.0548947849954171
2954,-0.0164711480390241
2955,-0.0402790237829168
2956,0.0786652519117394
2957,-0.0036589828027774
2958,0.160736465259004
2959,0.1094730696248764
2960,-0.0803447520268889
2961,0.0109549023187984
2962,-0.0529767450357277
2963,0.0967259188962452
2964,-0.0739098300073896
2965,-0.6461493582263637
2966,0.2937669061400165
2967,0.2089803500420777
2968,-0.7368205608023104
2969,-0.2873647479693922
2970,0.3593759130485649
2971,0.4899039090552275
2972,0.4212507237984899
2973,-0.1634398224781233
2974,0.1573918582430857
2975,-0.3369937830457173
2976,-0.3381332711479114
2977,0.2558585799848797
2978,-0.1280931586608436
2979,0.2989580007546434
2980,-0.2065034029433946
2981,-0.0261833415762298
2982,-0.0232794994907728
2983,0.16269138026205
2984,0.2463339709036175
2985,0.3292894280762526
2986,0.0173280194073823
2987,-0.1257861635220132
2988,0.1832823413958295
2989,-0.2302042606058374
2990,-0.0335187403386902
2991,0.1320362123092592
2992,0.1348838904888646
2993,-0.0218778486782141
2994,-0.2339095793282359
2995,0.0839906514752999
2996,0.1276487107480297
2997,0.0583196646619373
2998,0.0582856726530793
2999,0.1745518018837114
3000,-0.0436570014916158
3001,0.061809191390349
3002,0.1035140288749544
3003,0.081654872074042
3004,0.0670934048996327
3005,-0.1360035299180571
3006,0.1484933096420858
3007,-0.2071220930232533
3008,0.0435856457939868
3009,-0.0254314259763826
3010,0.2157008464898864
3011,-0.0181294077122541
3012,0.005438526521876
3013,0.1412020275162876
3014,0.3142126415783755
3015,0.2332871619158658
3016,0.0218658892128288
3017,-0.0036444476839501
3018,0.1201223063482967
3019,-0.1202667735704803
3020,-0.0546966161026754
3021,-0.3751624178760442
3022,0.1425412547285477
3023,-0.2693590354381257
3024,-0.253508707472995
3025,-0.0073486184597228
3026,-0.1988071570576616
3027,0.0331235508446413
3028,0.1029449612118201
3029,0.1725023856712803
3030,0.0623555734878831
3031,0.0422738723636999
3032,-0.0515031094452079
3033,0.0348734873487356
3034,0.0
3035,0.1446383126750905
3036,0.1133849051772811
3037,0.0530067629318364
3038,-0.2216563776585093
3039,0.5309340624403942
3040,-0.0015896482108494
3041,0.4856519125510071
3042,-0.1647916336555163
3043,-0.5897354160025575
3044,0.0318674314850295
3045,-0.1819749066181378
3046,-0.1775005996641902
3047,-0.1489382146632176
3048,0.0128102481985654
3049,0.3987240829346092
3050,0.1941994842571117
3051,0.0279123621846957
3052,0.065934065934058
3053,-0.0779857397504289
3054,0.1017552785550728
3055,0.1809236629106469
3056,-0.0158730158730194
3057,0.0444247001332697
3058,0.088770528184652
3059,0.1961776990254412
3060,-0.0126582278481077
3061,0.0932673611660051
3062,0.197210652530607
3063,-0.0694663719608548
3064,0.0667668168920008
3065,0.3028689343007283
3066,0.0897815316064372
3067,0.1460968888003445
3068,0.0713373260115715
3069,-0.0664043694075032
3070,-0.1779477798104191
3071,0.0365740125016669
3072,-0.0199534419687403
3073,-0.1265316995205099
3074,-0.0766436735646033
3075,0.1696606786427304
3076,0.1660577881102623
3077,-0.1863312703799834
3078,-0.0282904261869619
3079,0.0847993083036797
3080,-0.1615455075360002
3081,-0.1250625312656328
3082,-0.2675137936799904
3083,-0.0669232056215454
3084,0.0250899054946854
3085,0.298512440797806
3086,-0.1703919013731552
3087,-0.227706526470886
3088,-0.0871401280289542
3089,-0.1574088517662427
3090,0.1967278079710125
3091,0.2850771966468282
3092,0.3431689685240838
3093,-0.3316070949807418
3094,-0.1540461855903103
3095,0.1890199176211587
3096,0.0112834978843499
3097,0.4297390669325542
3098,-0.1237380128800016
3099,-0.386765287109691
3100,0.0550202446284703
3101,-0.0437531756337237
3102,0.1071509136025252
3103,0.1717100633356829
3104,0.0647012490154208
3105,-0.0450298322638818
3106,-0.092960365080702
3107,-0.3335123371301
3108,-0.0848632287629802
3109,0.1017322745641093
3110,-0.0820182136998756
3111,0.0960669077757775
3112,0.0423645041940795
3113,-0.0169486737662784
3114,-0.4041419897940103
3115,-0.0037249497131966
3116,-0.0670940808110954
3117,-0.1082129930221141
3118,0.0037313432835786
3119,0.1192605843768609
3120,0.4563160823594948
3121,-0.2715571758053783
3122,0.0204556020455627
3123,0.1077406052049933
3124,-0.3392294645020689
3125,0.2250241761511635
3126,0.1114578689255503
3127,-0.1246163861248159
3128,-0.1452865684430072
3129,0.2582395125032486
3130,-0.011148272017827
3131,0.0148621535260324
3132,0.1780283361768482
3133,-0.0445269016697605
3134,-0.0185563184264284
3135,-0.0111350308069084
3136,0.2111189303307504
3137,-0.2915993387938653
3138,0.2057384341637036
3139,-0.1532917919213198
3140,-0.0019908421262175
3141,0.2145496444038269
3142,0.1883687268256872
3143,0.1366282523464412
3144,0.0356294536817115
3145,-0.1010521310111139
3146,0.3238994331759892
3147,-0.0217296827466233
3148,-0.0869943453675619
3149,-0.2199457070957173
3150,0.2628458498023684
3151,-0.1385315654066868
3152,-0.0792236086353801
3153,0.0198019801980243
3154,0.0
3155,0.0475021771831226
3156,0.0079164027865665
3157,0.0237435694499415
3158,0.0790826413602281
3159,-0.0355998576005709
3160,0.0513955878864534
3161,-0.0197714421289933
3162,0.0355759348565117
3163,0.381964953731049
3164,-0.4287441826376987
3165,0.2704381829477795
3166,0.0584389495598907
3167,-0.0767599970758229
3168,0.1605722210057651
3169,0.1384839650145756
3170,-0.0200477500956642
3171,0.1292318893338046
3172,-0.1440002916461536
3173,0.0382639116650334
3174,-0.0583409298085779
3175,-0.277889502358401
3176,0.0328971416039092
3177,0.1241238317757125
3178,-0.0913508970658091
3179,-0.0073086058834418
3180,-0.0804593497421535
3181,0.2735429280035013
3182,0.1674919895135375
3183,-0.3764482292313777
3184,0.0657438182548693
3185,0.1058085230589476
3186,-0.146156094709141
3187,0.0803212851405514
3188,0.2294831165992771
3189,0.3218121787102479
3190,-0.0376285642612272
3191,-0.3145577318290483
3192,0.2843879386056655
3193,-0.2851990101916734
3194,-0.1133691635875085
3195,-0.1766635820644349
3196,0.243370258475992
3197,-0.0734846417098754
3198,-0.0903627117219364
3199,-0.8028470353972972
3200,0.3062172664301378
3201,0.0295570662500618
3202,0.0464252553388981
3203,-0.0929368029739772
3204,-0.6505378630043799
3205,-0.3798548868971346
3206,0.1406469760900073
3207,-0.5183788878416622
3208,-0.3525365434221811
3209,0.3214056138847225
3210,0.1625807555726673
3211,0.1153846153846197
3212,0.4022217965906886
3213,-0.382396923734237
3214,-0.0873076503328637
3215,0.0290940829908866
3216,0.0744980466975503
3217,0.3512647341070707
3218,0.4560037489636434
3219,-0.1263264274886388
3220,-0.0686242640950618
3221,-0.2099243548445416
3222,0.0470298820635248
3223,-0.2030015225114196
3224,-0.3820821658600529
3225,0.1051620269480967
3226,0.0111583615018236
3227,0.2393125203959625
3228,-0.0762029174831397
3229,0.1594087384972095
3230,-0.0036230571356077
3231,-0.1851179673321201
3232,-0.0018149149712319
3233,0.1504113660251605
3234,0.0398521846242869
3235,0.0941074272477164
3236,0.0
3237,0.1229122984599927
3238,-0.2536967236880214
3239,-0.2283193374869296
3240,-0.8507981110720862
3241,-0.0273266708307281
3242,-0.2308565168055843
3243,0.0781952535481163
3244,-0.0352002503128924
3245,0.0430040267406799
3246,-0.1213402223266018
3247,-0.0861866332366994
3248,0.0391604010025151
3249,-0.0626959247649
3250,-0.1412651075184371
3251,-0.1139265370261214
3252,-0.2165354330708706
3253,-0.031505986137371
3254,-0.1024994086572541
3255,0.051223452460694
3256,0.1023420586498796
3257,-0.0787866850502332
3258,-0.1025277021964552
3259,0.0866790118592643
3260,-0.0709695225328261
3261,0.1653217870497996
3262,-0.1655955525765942
3263,0.294834499567576
3264,0.2873381749289448
3265,0.2792621484072629
3266,0.1047747861097136
3267,0.3448059682778402
3268,0.1564847270906359
3269,0.1312746139901281
3270,0.1716122187899813
3271,-0.0561955605507186
3272,0.1620796060218751
3273,0.3293050420951264
3274,-0.0372937191161402
3275,-0.0466388906162481
3276,0.0799993786456006
3277,-0.0178671306941782
3278,0.0683144950937856
3279,0.0062100229770793
3280,-0.127467744442725
3281,-0.1478944500661526
3282,-0.0015568079210372
3283,-0.2559700327766483
3284,0.0680042923810114
3285,0.2557640250163361
3286,-0.0778476676838762
3287,-0.14344517899463
3288,0.1059124042115678
3289,0.1879338779580443
3290,-0.1959880101452581
3291,0.3942583732057312
3292,0.110881700695886
3293,-0.1263351326519049
3294,-0.061290940432855
3295,0.4727591597087227
3296,-0.0076257292103704
3297,0.0
3298,-0.2982905656047928
3299,0.3730343876669736
3300,0.3496336231443717
3301,-0.1673321924320204
3302,0.0684072511686264
3303,-0.4811547714514801
3304,-0.0229173828348811
3305,-0.0802752293577903
3306,-0.1953349419740502
3307,-0.03448275862068
3308,0.0689179875947648
3309,0.0420988174059526
3310,-0.2647735993860313
3311,-0.1883818384529657
3312,0.0883460090650539
3313,0.1227652881148047
3314,-0.3626807974634096
3315,0.1474606410200821
3316,-0.6504277981491098
3317,-0.0502260170768497
3318,-0.6605484420508865
3319,0.2838542808294279
3320,-0.2240773286467571
3321,0.2017013066736858
3322,0.7053291536050176
3323,-0.4153368600533454
3324,0.8539228435197221
3325,-0.2781882987046797
3326,0.1714000564101495
3327,0.2186525805334237
3328,-0.2147831557937233
3329,0.0758758237946509
3330,-0.4048582995951322
3331,-0.5119453924914746
3332,-0.0941640205846943
3333,0.7109932162115234
3334,0.5298786685987388
3335,0.0929127052722573
3336,-0.0129662445433725
3337,0.1445803931723562
3338,-0.0194250194250262
3339,0.3496104883146339
3340,0.1214559532394769
3341,0.4778363268929254
3342,0.0924598082874196
3343,-0.1852622027297852
3344,-0.1723256386463855
3345,0.5780020333621901
3346,0.2778716533363408
3347,-0.267319277108426
3348,0.0714850069603814
3349,-0.3132548309178898
3350,0.0075477394520487
3351,-0.0453069546175355
3352,0.1282051282051187
3353,0.1543616580701122
3354,0.1165764139590862
3355,-0.0376194417274933
3356,-0.0150500413876215
3357,-0.0451705187081034
3358,-0.1734539969834224
3359,-0.0716954077204625
3360,0.3009668560249845
3361,-0.1544837980407027
3362,0.0395472778290496
3363,-0.1584397457419378
3364,0.2623530822739266
3365,-0.633637076820942
3366,0.2317950570456611
3367,0.1592930993027258
3368,0.0570724820522056
3369,-0.3678133196659613
3370,-0.033174497858741
3371,0.4682715975265661
3372,-0.2316695249270336
3373,0.0135372952484141
3374,0.0826595328984872
3375,0.1590540783866603
3376,-0.0270164800528417
3377,-0.1985141516527711
3378,-0.2049489134693652
3379,0.151973397132065
3380,0.2356791161282479
3381,-0.2407608041410892
3382,-0.0542005420054049
3383,0.0
3384,0.2013402650479187
3385,-0.00901604856644
3386,-0.0150290059815477
3387,0.1185883483194925
3388,0.031513550826861
3389,0.0257245755445126
3390,-0.2844919632811903
3391,-0.4904008180548115
3392,0.3315916398713748
3393,-0.0071778233968266
3394,0.6376059110489707
3395,-0.1857779810220582
3396,0.7094613769226403
3397,-0.0795228628230538
3398,0.0610249350723003
3399,0.1714269522838088
3400,0.0891757611788179
3401,0.3737026173285167
3402,0.1520698394818418
3403,0.0464442036226376
3404,-0.0831056145589652
3405,0.2669139132389269
3406,0.0280883096455159
3407,-0.0112365863250642
3408,0.3582824833454551
3409,-0.373668979855585
3410,0.2829607216899173
3411,0.0280080663231074
3412,-0.0392266741384262
3413,-0.2894315339871224
3414,-0.8542332940582398
3415,0.2057699575861962
3416,0.4431623395626917
3417,0.4867698452321584
3418,0.0665225345085633
3419,-0.0075259280695927
3420,-0.2133005541897567
3421,-0.1836777290753486
3422,0.0083482906874741
3423,-0.1714333500585368
3424,0.0793816586588668
3425,-0.2765092798190107
3426,0.0041893590280648
3427,0.1338800100410097
3428,0.3418945963975955
3429,0.1415604962944472
3430,-0.1125422033262516
3431,-0.200476130810671
3432,-0.0334238562774232
3433,-0.0627090301003368
3434,-0.2220639376545025
3435,-0.3236654056326111
3436,-0.4094036213227531
3437,0.3868402830185864
3438,-0.1389777702930226
3439,0.3175479773574423
3440,-1.7275280898876342
3441,-0.550769665301508
3442,-1.319253663003667
3443,1.5232002705406669
3444,0.3832009208051297
3445,-1.0897636007605571
3446,-1.0307504838362922
3447,0.3642336809027379
3448,0.5087539790813903
3449,-0.2707401179856902
3450,-0.2843710255933936
3451,-0.2105052125100116
3452,0.3382380225206588
3453,-0.1100125728654839
3454,0.1255707762557071
3455,0.3186162949476572
3456,-0.2910128388017066
3457,-0.1411118263367399
3458,0.0168254467027535
3459,-0.038579144400306
3460,-0.0042295961993019
3461,0.012801463024332
3462,0.0228545309107647
3463,-0.088639807851772
3464,-0.2396609674119684
3465,-0.2152805237028123
3466,0.3269738858802763
3467,-0.0321238227349094
3468,0.1152208155883501
3469,-0.0496133080402789
3470,-0.0277327728393894
3471,0.2663988121233355
3472,0.0930800779545633
3473,-0.1164856285855832
3474,-0.1107839421591194
3475,-0.1957118653969784
3476,-0.0262965668371
3477,0.230293843283588
3478,-0.6690926165042932
3479,0.1084630492774029
3480,0.0556662369623806
3481,0.1287453183520592
3482,0.0160905753112083
3483,0.0380178098817047
3484,-0.0892752605081392
3485,-0.0453899878471888
3486,-0.0161087192103818
3487,-0.093811380493094
3488,-0.1115252546004154
3489,-0.5104166666666761
3490,-0.5270690076442427
3491,0.3998053121957924
3492,-0.3453689167974914
3493,0.2887157367469183
3494,-0.3595740967010052
3495,0.2437750304718748
3496,0.5850990167566812
3497,0.2210860853945154
3498,-0.0518439152524916
3499,-0.1384418371231707
3500,-0.0692688671076745
3501,0.1832261633132727
3502,0.0224660848526735
3503,-0.0397634936551326
3504,0.0863677192012713
3505,0.0414393259202999
3506,0.0448724586655605
3507,-0.0448926030803216
3508,-0.0103609048523476
3509,-0.0829559987556631
3510,-0.1038026365869732
3511,0.0967886895502884
3512,0.0
3513,-0.0311203319502184
3514,0.5566943575358688
3515,0.6836104920281154
3516,-0.3138570015907777
3517,-0.4621630960608125
3518,0.1982929562893264
3519,0.103350271294466
3520,0.2319986251933287
3521,-0.9980039920159606
3522,-0.2000000000000034
3523,0.2082610204789959
3524,0.1905421791096473
3525,-0.4371180653719833
3526,-0.2835147100516894
3527,0.1459059233449512
3528,0.4854368932038854
3529,-0.04769957937643
3530,0.0693331022229911
3531,1.5612336305080392
3532,-0.3553082191780875
3533,1.4096395711994611
3534,-0.2326663564448629
3535,0.1267480670919816
3536,-0.4669128570822167
3537,-0.3792074989348167
3538,0.3735461414381628
3539,-0.2938325457409337
3540,-0.2170580288702454
3541,0.289078580942015
3542,-0.3386535862351771
3543,0.1894685785309364
3544,-0.2552958696775467
3545,0.0486041495792779
3546,0.0971138963916097
3547,0.2569931498763435
3548,0.1121760953043382
3549,-0.0453747958134291
3550,-0.1059867365169626
3551,0.0544777700432816
3552,0.1872942029423157
3553,-0.0271952619810161
3554,-0.0120882441825386
3555,0.1358080579447851
3556,0.0603227265872383
3557,0.1596000963623141
3558,0.168350168350169
3559,0.2070020700206995
3560,0.0299913025222753
3561,-0.084046225423992
3562,0.1588348117957413
3563,-0.0809813742839092
3564,0.3355266024663428
3565,-0.7994026441779865
3566,0.7844162635638694
3567,0.3820273496852596
3568,0.2554776132328758
3569,-0.1626439398867998
3570,0.3281112206256223
3571,-0.0341629008194805
3572,0.0842550985136507
3573,0.6226115333419162
3574,0.1800180018001868
3575,-0.3850870210614677
3576,-0.6604876781151223
3577,0.3409875690607823
3578,0.4639972503866575
3579,-0.0795442330431053
3580,0.2594562140835484
3581,-0.5866620653955714
3582,-0.7102982383734783
3583,-0.7638767291192455
3584,0.1595244859159586
3585,0.2941432804601634
3586,-0.1418254020204615
3587,-0.3437404212462217
3588,-0.4353944937989308
3589,-0.5378791013281523
3590,-0.2946302597725985
3591,0.0829256157227038
3592,-0.3390676679217014
3593,0.9784131169152178
3594,0.053526578004692
3595,0.1800187416772108
3596,-0.5238803503553134
3597,0.1361554647852508
3598,0.3330866025166552
3599,-0.6581398236681996
3600,-0.1866135854690292
3601,-0.3203394766401721
3602,-0.2439685551640044
3603,0.324236692785734
3604,-0.8658280922431856
3605,-0.1049317943336831
3606,-0.1618565152502431
3607,-0.4836938154782064
3608,0.546172590538615
3609,0.1133073146166359
3610,-0.4849456017542404
3611,-0.2324696732744338
3612,-0.0042268999915423
3613,0.118213290551381
3614,0.4660693479046955
3615,-0.2881031530170141
3616,0.7299999999999954
3617,0.1358152912039639
3618,0.5225407800361597
3619,0.3386004514672646
3620,0.5219926330096389
3621,0.4060893788990452
3622,0.5831529264915275
3623,0.2936372121966379
3624,0.1387307303326188
3625,0.2857308831787437
3626,-0.1493231974556843
3627,0.1819589624467779
3628,0.0889645302285852
3629,0.181467181467192
3630,-0.0521507349390573
3631,-0.071516932116902
3632,0.2737191102201239
3633,-0.1119258973369215
3634,0.1156515034695275
3635,0.1558861453782758
3636,0.2514781540351581
3637,-0.1576619880792032
3638,0.2416756176154655
3639,0.4741144414168962
3640,-0.0954588844947559
3641,-0.2542929016733976
3642,0.00273425751237
3643,-0.3044265262465069
3644,-0.0466456304019799
3645,-0.1236263736263705
3646,0.5939782890694371
3647,0.3388492733111982
3648,-0.024501129774326
3649,-0.0776471549809882
3650,0.129244666956891
3651,-0.0353847410109135
3652,-0.1431044117045717
3653,0.1211510713021679
3654,-0.0081681550860459
3655,0.279655724797054
3656,0.0447791573376811
3657,0.0908326780727148
3658,0.0108445167412282
3659,0.0027110556850813
3660,-0.173809135842699
3661,-0.0978633175664692
3662,-0.0938737194400302
3663,-0.3043122270742383
3664,0.4489337822671113
3665,0.3875680107326391
3666,-0.144802054099233
3667,0.2561048243001743
3668,-0.1155293854582053
3669,-0.0708585067502042
3670,-0.1531393568146895
3671,-0.0336272604991899
3672,0.1417804641444651
3673,0.1787709497206771
3674,0.085587764670866
3675,0.1782994688161514
3676,0.0222824674118922
3677,0.2592880690447255
3678,0.0481303221029231
3679,-0.2077613712250509
3680,0.2110251379067762
3681,-0.2375032471147015
3682,-0.0631266245822561
3683,0.0185632077222986
3684,0.0037125037125003
3685,0.1205109664979471
3686,-0.13180856198716
3687,-0.1524616986464257
3688,0.4626716511825887
3689,0.6211180124223574
3690,0.0741083835108874
3691,0.0154368632293777
3692,-0.272428951767691
3693,0.2378084560981002
3694,-0.2911568840018577
3695,-0.2204010678587063
3696,-0.1305483028720499
3697,0.2789659661521224
3698,-0.1117110407745341
3699,0.0217168740111045
3700,0.0805976626677798
3701,0.1763832157445383
3702,0.1421420184166552
3703,0.2189128356920357
3704,-0.0185030992691282
3705,-0.0339338598222966
3706,-0.0910873357726262
3707,0.0354960182727356
3708,-0.1979340632152048
3709,0.1297257227576031
3710,-0.0123563573458432
3711,-0.1051394644072088
3712,0.0030922415659083
3713,-0.1517497677299502
3714,-0.0700105793764461
3715,-0.3058676654182329
3716,0.4102946661693553
3717,-0.0155438803743001
3718,-0.3713180229655509
3719,0.3048590804454555
3720,-0.0217803914247466
3721,0.0746199048596241
3722,-0.2556030048938603
3723,0.1525054466230965
3724,-0.3717472118959101
3725,0.0
3726,-0.0687736409390813
3727,0.0218777347168374
3728,-0.1408406622640883
3729,0.0281602002503228
3730,-0.1441373691796817
3731,0.081402629931118
3732,-0.2102092680324911
3733,0.1410175634383107
3734,0.0625900181601896
3735,0.0156528816955237
3736,-0.0243304964454594
3737,-0.0790661234722629
3738,-0.4311837094388331
3739,0.2053018591678315
3740,-0.0155431937172633
3741,-0.2262962841494203
3742,0.2518974090552152
3743,0.2284744435015303
3744,-0.0163222668364219
3745,0.0097924010967585
3746,-0.4459016393442668
3747,-0.1740729792754533
3748,0.2522605163150248
3749,0.2418458722792369
3750,0.1272970591115273
3751,-0.0685915860987652
3752,-0.143922543503859
3753,0.1078255187060885
3754,0.0228668496014612
3755,-0.0715917895005227
3756,0.0943858388582211
3757,0.1011419249592177
3758,-0.0489636037212264
3759,0.0652422117109732
3760,-0.2124877410918712
3761,0.0196104065890973
3762,-0.1604085507578329
3763,0.2579507607914725
3764,-0.0068674501157698
3765,0.4070545367660139
3766,-0.1226039891151485
3767,-0.0209367709517407
3768,-0.0478783888922042
3769,0.0358959018845362
3770,-0.1003099127154152
3771,0.0972209757994691
3772,-0.0239370455701627
3773,0.0358926808841577
3774,-0.0538680233428121
3775,0.0089771979172989
3776,-0.0389163298907335
3777,0.0269348177410591
3778,0.0029926679634867
3779,-0.0013766462144869
3780,0.0312939416604352
3781,0.0388779233207714
3782,-0.0029906989263363
3783,0.1284348864994046
3784,-0.0627633820496836
3785,-0.008967001434712
3786,-0.0538309707518412
3787,0.0328858859756685
3788,-0.233735878457352
3789,-0.4099966838503553
3790,-0.2372138702122741
3791,-0.3730720817725528
3792,-0.0531075503763083
3793,0.3236637526845921
3794,-0.6362252663622451
3795,-0.0487299750258954
3796,0.133828091733073
3797,-0.1126640479887785
3798,0.2490660024906579
3799,0.1319521332261545
3800,0.0833484876037998
3801,0.2711304962866884
3802,0.1276942582865428
3803,-0.0936697386312138
3804,0.0935820805409654
3805,-0.0815734614338746
3806,-0.1209957953961203
3807,-0.0665920029058239
3808,-0.0166507727472281
3809,0.04690289587558
3810,0.1299486249622091
3811,0.2502034787327166
3812,-0.144905660377364
3813,0.1145855320688705
3814,0.7070815835756172
3815,-0.1545761737004841
3816,-0.5221601893508205
3817,0.0126458792499072
3818,0.010838150289028
3819,0.410160466287683
3820,-0.0756130054369277
3821,-0.030614633794967
3822,-0.1858333634034519
3823,-0.1581901628632263
3824,0.1903542312964571
3825,0.1836315846325535
3826,-0.0468299711815545
3827,-0.3216363702070916
3828,0.1046931407942312
3829,-0.0794855119589664
3830,-0.0904061042201569
3831,0.2093031648082136
3832,0.0901355638880876
3833,0.0504504504504455
3834,0.1187776697980722
3835,-0.0378071833648254
3836,0.0305964508116984
3837,-0.1081042124608163
3838,0.0864086408640896
3839,-0.8805330794859699
3840,-1.0096153846153837
3841,-0.1857840776164465
3842,-0.2068537543956501
3843,-0.1389572167128332
3844,-0.1616584252567618
3845,-0.1870777758531164
3846,-0.3895245713490782
3847,-0.0034780189204197
3848,0.2999462524056415
3849,-0.1162992536017981
3850,-0.166915881350634
3851,0.3638001524495916
3852,0.1280321118377814
3853,-0.2706359945872904
3854,0.0935940099833744
3855,-0.1214729462395525
3856,0.0866911713711075
3857,0.2076268253858477
3858,0.0311343273255526
3859,0.2054096974090854
3860,-0.0535387378674413
3861,-0.3048886117174221
3862,0.1142026578073034
3863,0.0898969642486853
3864,0.09515418502202
