,ATVI.US
3334,-0.33137904664798
3335,-0.0637673766101226
3336,0.0191265540325158
3337,-0.0255085772590983
3338,0.0700994137139849
3339,0.0519804553487859
3340,0.0623376623376647
3341,0.310719834282752
3342,0.0207103655379476
3343,0.0724337748344447
3344,-0.0103487529752717
3345,-0.2489884842825966
3346,0.2070607723366837
3347,-0.0725238292581925
3348,0.0
3349,-0.145258352355261
3350,0.1347010672469274
3351,0.0
3352,-0.0310945273631852
3353,0.0310848616723667
3354,0.1035089535244739
3355,-0.0932449233319554
3356,0.0414250207125168
3357,0.0310591158505032
3358,0.1344086021505329
3359,-0.0413736036408688
3360,-0.0206910821436066
3361,0.0310269934843325
3362,-0.0517384105960235
3363,-0.1243265644426073
3364,-0.2826119291982711
3365,0.0
3366,-0.0744269127716539
3367,0.5917439948860359
3368,-0.3190083871446598
3369,-0.3500670341129144
3370,0.4153686396677068
3371,-0.1039501039500938
3372,0.177883190038527
3373,-0.0741729713692288
3374,0.4136504653567752
3375,-0.0617902619729644
3376,-0.0417036379769272
3377,0.071377587437541
3378,-0.0270509977826998
3379,0.1623376623376614
3380,0.0112147988124066
3381,-0.0998522895125535
3382,0.0073849789528032
3383,0.2137067059690435
3384,-0.1032753024490899
3385,-0.0442804428044297
3386,0.0
3387,-0.1108237901736281
3388,-0.2444082358169041
3389,-0.1395149173642363
3390,0.235546038543896
3391,-0.0321302345507134
3392,0.0
3393,0.0749143835616365
3394,0.0855431993156525
3395,0.0213812272824569
3396,0.1654303858263375
3397,-0.0694221937413198
3398,-0.1604621309370897
3399,-0.0321027287319434
3400,0.0801924619085836
3401,-0.0053464499572387
3402,0.0480949072837083
3403,0.0480717872022238
3404,0.0106814783166044
3405,0.0764209384832679
3406,0.2219382321618867
3407,-0.0213037920750002
3408,0.1276595744680899
3409,0.2115726974616518
3410,0.1597244303126661
3411,-0.2603474841931781
3412,0.0531039243800086
3413,0.0795924864692803
3414,0.6900419028839031
3415,-0.4705299653293653
3416,0.1853911753800413
3417,0.2773155851358951
3418,-0.0308223400320622
3419,-0.3277877419753857
3420,0.2036785582026987
3421,-0.0246944067168912
3422,-0.2227447098131327
3423,-0.366391355648018
3424,0.0558589870903695
3425,-0.0869673251335661
3426,0.1240848740538634
3427,0.0743955362678267
3428,-0.0620347394541083
3429,0.0558001116002253
3430,0.0309904549398855
3431,0.2167104540529355
3432,-0.0683252877831405
3433,0.178662772164188
3434,0.2408480216935686
3435,-0.0987045033929652
3436,0.0308356460067908
3437,0.1539408866995073
3438,-0.098619329388558
3439,0.6760411032990805
3440,-0.3473352870943312
3441,-0.6115540024025361
3442,-0.5048842059049432
3443,-0.0823858955346875
3444,0.3339172323188163
3445,-0.0986301369863051
3446,-0.0328875246656447
3447,-0.2197319270490033
3448,-0.2091819883298444
3449,0.2197077886411104
3450,0.2738825591586328
3451,-0.0438404208680471
3452,-0.1756697408871284
3453,0.0109781534745911
3454,-0.1869775626924787
3455,-0.2536112029992325
3456,0.1156451346439825
3457,0.1045219496094167
3458,-0.1763474043866379
3459,0.2144624690679056
3460,-0.0990807508119154
3461,-0.0440552893881734
3462,-0.121299002040028
3463,-0.016543509429801
3464,-0.0129988301052786
3465,-0.0195020477150108
3466,0.972061284923388
3467,-0.4007238883143773
3468,0.3734707018673615
3469,0.2825221523051224
3470,-0.4255867939128169
3471,-0.0516129032258145
3472,0.1288659793814359
3473,0.0257665550116081
3474,-0.1806917914300471
3475,-0.2587991718426538
3476,-0.0906618313690032
3477,-0.0777705767984291
3478,0.226317491108952
3479,0.1485020661156958
3480,-0.1034126163391911
3481,0.4632012352032932
3482,-0.1159345613809138
3483,-0.1418988648090808
3484,-0.2068252326783823
3485,-0.1944051216229975
3486,-0.1230629579200022
3487,-0.1038488998507149
3488,0.3299262517790265
3489,-0.0767880649407716
3490,0.5942969303745725
3491,0.2447514413140525
3492,-0.0762029174831345
3493,-0.0435634937922089
3494,-0.3277972027971997
3495,-0.2080367896638538
3496,0.1202974628171472
3497,0.0327976385700242
3498,-0.0546926274338188
3499,0.0109373291042383
3500,-0.1204555409548988
3501,0.0
3502,0.0765948134369267
3503,-0.1314780322121228
3504,-0.1316511245200113
3505,-0.1318246731846694
3506,-0.0109865963524556
3507,0.1426220515633677
3508,0.235319870847687
3509,-0.0711938663745867
3510,-0.054794520547942
3511,0.0985329537989965
3512,-0.1315500986625789
3513,-0.0219298245613991
3514,0.2178411937697449
3515,-0.5475851494907458
3516,-0.4842082095300954
3517,0.4164383561643786
3518,-0.9961261759822976
3519,-0.1108033240997166
3520,0.0110791048083371
3521,-0.088711465956973
3522,-0.2881421338087181
3523,-0.5934641751239547
3524,0.289570552147246
3525,-0.189986589181942
3526,0.3674423783543016
3527,0.2221975336073801
3528,0.1371297718054046
3529,-0.1373180757693547
3530,-0.1502086230876274
3531,-0.2323047463551063
3532,-0.0856122335082067
3533,-0.1341231697775841
3534,0.3286358825823001
3535,0.2167630057803392
3536,-0.0556111667222746
3537,0.0222395196263874
3538,-0.0333704115684106
3539,-0.0221950948840262
3540,0.0432617111670694
3541,0.0565410199556562
3542,0.0443262411347429
3543,0.168156474024251
3544,0.0862164253343682
3545,0.615181808195103
3546,-0.0109865963524556
3547,0.0
3548,0.065876152832677
3549,0.0329272308198893
3550,-0.010976948408348
3551,0.0457529319729672
3552,0.0748821401162083
3553,0.2338559543576248
3554,0.1596592770557969
3555,-0.0233755622696577
3556,0.0997381056307368
3557,0.0654307524536556
3558,-0.0982425499399666
3559,0.0054576215685154
3560,-0.1475732400524605
3561,0.0654359465107553
3562,0.1201309328968933
3563,-0.1639344262295144
3564,-0.1363541011118056
3565,0.0890751899397367
3566,0.0366645715482889
3567,-0.4313519200420795
3568,0.4034159375491226
3569,0.151705377694074
3570,-0.0680521384075775
3571,-0.0471352257253605
3572,-0.1153523489932879
3573,-0.1365116034862915
3574,0.1153765470946081
3575,0.0524163958486184
3576,0.4487580880818124
3577,0.0161735473806709
3578,-0.0422777806774825
3579,0.088652482269497
3580,-0.0730612670911107
3581,0.0834289289811224
3582,0.0104275286757091
3583,-0.1775827849159111
3584,0.0501158930025703
3585,-0.1338212232096185
3586,0.1982470784641044
3587,0.3483233688588445
3588,-0.0260010400415927
3589,-0.0818498056067099
3590,0.1328292633084803
3591,-0.1022808632504945
3592,0.0511142915559161
3593,0.1819419316457604
3594,0.0832993474714497
3595,0.1018537380321944
3596,-0.0713484863928319
3597,-0.0407871928214604
3598,-0.0254984955887515
3599,0.0305888350751987
3600,0.0254841997961177
3601,0.0914555279672745
3602,-0.0201690944280366
3603,-0.0713557594291614
3604,-0.056096690295265
3605,0.0050994390616985
3606,0.162916199979632
3607,0.0101812258195938
3608,0.1321809862735083
3609,-0.1068756679729144
3610,-0.0560138506976339
3611,-0.0662420382165581
3612,-0.0662859473791532
3613,0.0815162013450155
3614,-0.0944287063267269
3615,0.1069047918500917
3616,0.1506969735024367
3617,0.050207104305267
3618,-0.0251098556183251
3619,0.0878073256397305
3620,-0.1381735962818734
3621,0.3878878878878907
3622,0.0375234521575999
3623,-0.4901960784313732
3624,-0.1006542526421719
3625,0.3010536879076704
3626,-0.1759235988941952
3627,0.2006521193880067
3628,-0.0376364320662415
3629,-0.3146237100427888
3630,0.1256913021619011
3631,-0.3531786074672062
3632,-0.1642451042324642
3633,-0.0632111251580422
3634,-0.1392581339410044
3635,0.2399595857539933
3636,0.126135216952566
3637,-0.1895614811070462
3638,0.2772526780088202
3639,1.6131441374159794
3640,0.0223997610692161
3641,-1.247354097369221
3642,-0.381400756123585
3643,0.1308071239105635
3644,-0.4184164103250803
3645,0.113873052071455
3646,-0.0076022502660934
3647,0.0
3648,0.3333838460372766
3649,-0.2354370775423424
3650,0.071339667891095
3651,-0.208380865465055
3652,0.3561685359199749
3653,-0.1060535486973985
3654,-0.0001517220452182
3655,0.0606520090978108
3656,0.4678539088439515
3657,-0.0783892001129822
3658,-0.1711173311143095
3659,0.668770664262109
3660,0.3380478299485951
3661,-0.2337486863834198
3662,0.4928301356888717
3663,-0.2995205274198375
3664,0.4129032258064428
3665,-0.3755990156715533
3666,0.1680889578484738
3667,-0.2592688618097003
3668,0.368098159509198
3669,0.3282698249227724
3670,0.2568053415510897
3671,0.1154290111581421
3672,-0.0641683778234049
3673,-0.0254171362846354
3674,0.0382394456563694
3675,-0.0128336755646882
3676,0.051180158004311
3677,-0.418496812004894
3678,0.0193174500965879
3679,0.1543011444001419
3680,0.0192839236356631
3681,-0.0321502057613059
3682,0.0771010023130147
3683,-0.1673317029218631
3684,0.0128700128700194
3685,0.0900090009000812
3686,0.1540634227757151
3687,0.0833814380091049
3688,0.1600922131147541
3689,0.2430488041998833
3690,0.0777151738876999
3691,-0.1556723097878931
3692,0.0680602819640186
3693,-0.1168110581134919
3694,-0.0584396610499681
3695,0.3010293260827367
3696,0.1067028809777858
3697,0.338360402165501
3698,-0.1840193704600462
3699,0.0387259173201725
3700,0.1160429358862685
3701,0.0966090232827828
3702,-0.1935921014422639
3703,-0.1551139117789593
3704,0.1065272128607393
3705,-0.1746216530849891
3706,-0.0440628682015563
3707,0.0828161365399602
3708,-0.0630731162971206
3709,0.237173281703766
3710,0.0764178411476293
3711,0.0879481975451763
3712,0.1640293323041313
3713,0.1637607166939617
3714,0.9643718189124014
3715,0.3470368392952551
3716,0.46499269297196
3717,0.0663834306956945
3718,-0.1995476918983523
3719,-0.0066520321958297
3720,-0.1665778251599147
3721,-0.0333266679997409
3722,0.0865743207245574
3723,-0.354207044041971
3724,-0.0401149963227935
3725,0.2470314871775837
3726,-0.0002667733760259
3727,0.0400000000000015
3728,-0.0400160064025625
3729,0.0266702226963542
3730,0.0799467021985373
3731,0.0798828385035311
3732,-0.20010672358592
3733,-0.1001535688054865
3734,0.1400186691558738
3735,-0.1201602136181431
3736,-0.0066760130849985
3737,0.0200240288346022
3738,-0.294550810014726
3739,0.1678925487687829
3740,-1.1974110032362493
3741,-0.1701920739119813
3742,-0.7429784454604805
3743,0.0815793767335571
3744,0.4652749019512374
3745,0.1920739119863803
3746,0.0162061421278632
3747,-0.0729808627959807
3748,0.2910737386804767
3749,-0.2269043760129669
3750,0.0890616144441741
3751,0.0647301561615003
3752,0.217988051025348
3753,-0.0646307965745664
3754,-0.4137259673886632
3755,0.2266288951841369
3756,-0.2515417072379116
3757,0.964320154291227
3758,0.176480025669821
3759,0.2001441037547034
3760,0.0560089614338353
3761,0.6597249821158877
3762,-0.3109551905597197
3763,-0.0478621569878767
3764,-0.6858178053830243
3765,0.6498640492122539
3766,-0.226130653266331
3767,-0.1548586914440631
3768,0.1417525773195869
3769,0.2570694087403635
3770,-0.064308681672022
3771,-0.2062121407397816
3772,0.1093017178007186
3773,0.1351247107225602
3774,0.3523156748446681
3775,0.3256289107393633
3776,-0.0255460467492604
3777,-0.0894911787266778
3778,-0.3399397088063633
3779,-0.2765629019809666
3780,0.0
3781,-0.0257334019557334
3782,0.0899858593649664
3783,-0.0257168574000388
3784,-0.038590172369438
3785,-0.1223517290231165
3786,0.1157779635942669
3787,-0.3420678972505493
3788,0.2189592993302443
3789,0.2317198764160746
3790,-0.3876970793486836
3791,0.3348789283874357
3792,0.3081664098613186
3793,-0.167202572347261
3794,0.1284521515735315
3795,0.0385208012326671
3796,-0.2574665293511697
3797,0.1734884019790412
3798,-0.393497613211189
3799,-0.1809486881220118
3800,0.4375241281688189
3801,-0.0257433389110516
3802,-0.0515132002575557
3803,-0.2194114610222014
3804,0.1288992008249475
3805,0.1544401544401603
3806,0.384615384615381
3807,-0.1026694045174516
3808,0.1921352632252997
3809,-0.141097998973832
3810,0.0574323631366393
3811,-0.1473873411220984
3812,0.0128369704749744
3813,-0.6329931533393736
3814,0.4176142054873273
3815,0.4771868324478214
3816,0.43084642233858
3817,0.5262301307437741
3818,-0.0271326242674253
3819,-0.4798255179934544
3820,0.6446719757299949
3821,0.5977382875605736
3822,0.4289544235924994
3823,0.2246950567087457
3824,0.0105916450108556
3825,-0.0641258965849469
3826,-0.2683555173894375
3827,-0.3122644556907419
3828,0.0860677783754688
3829,-0.2210361744568421
3830,-0.059337576869141
3831,0.1724284626510902
3832,-0.1943455271393071
3833,-0.021586616297891
3834,0.3013020553104499
3835,0.1074922068149998
3836,-0.0215030641866423
3837,0.0107503762631594
3838,0.010749220681506
3839,-0.0736997262581524
3840,-0.5292125317527518
3841,-0.2653082882309243
3842,-0.4477134633834364
3843,0.7669117258158293
3844,0.1373263613796119
3845,0.1687318745056647
3846,-0.1476471507690833
3847,0.0789362600253381
3848,0.1580444631756311
3849,-0.3807509254362765
3850,-0.4995748299319716
3851,-0.0265801924405842
3852,-0.1330778239114234
3853,0.2018699532511663
3854,-0.3197612449371257
3855,0.0
3856,-0.1922255446390352
3857,-0.472103004291843
3858,0.192760762475897
3859,0.3095975232198208
3860,-0.1175716117999138
3861,-0.112353539136487
3862,0.1549145299145256
3863,0.1173834169245538
3864,-0.0790513833991937
3865,-0.783428495551724
3866,0.1590878960625805
3867,0.2512562814070321
3868,-0.5317734645041288
3869,0.5026455026454967
3870,0.0925069380203612
3871,0.0396301188903581
3872,0.1977587343440889
3873,-0.397088021178024
3874,-0.0463484076011343
3875,-0.0861497680583137
3876,-0.2791068580542371
3877,0.0796812749004014
3878,0.1524895577802945
3879,0.2051078470292271
3880,-0.2387584560286412
3881,0.0928967759120336
3882,-0.1461181154611848
3883,-0.0929861849096615
3884,0.0663746183459407
3885,-0.0132766861391464
3886,-0.1063264221158935
3887,0.1261034047919279
3888,-0.0863557858376481
3889,0.051578295853102
3890,0.2366985695173448
3891,0.103833619475485
3892,-0.3569770441062715
3893,-0.118789381262261
3894,0.0619386807061033
3895,-0.2172563625077674
3896,-0.0516509143453881
3897,0.1961776859504074
3898,0.1238134543953823
3899,-0.0981151562096554
3900,0.0154894671623302
3901,-0.0309885342423315
3902,-0.1034019232757817
3903,-0.3111710403485086
3904,0.176019879892319
3905,0.0931002379228337
3906,0.1277975736024136
3907,0.1921014642194295
3908,0.0309246469436152
3909,-0.1135190918472646
3910,-0.1136481041429893
3911,-0.0827215386206312
3912,0.1239285345450837
3913,-0.0103284445362581
3914,0.2438248701367581
3915,0.0422804305186324
3916,0.2221399873123251
3917,0.489241938029358
3918,-0.0473684210526333
3919,-0.0157919671527089
3920,0.3096137699412276
3921,0.1624142086236717
3922,0.2560618729097037
3923,0.2606066923798603
3924,0.0312630262609284
3925,-0.130432514217144
3926,-0.4665059230527237
3927,0.1151832460732978
3928,-0.2098635886673692
3929,0.1466890192791288
3930,-0.0524163958486184
3931,0.20400690484908
3932,0.2244258872651393
3933,-0.1044932079414778
3934,-0.1255492780916557
3935,-0.2517306482064138
3936,-0.020981955518265
3937,0.0890938630050919
3938,-0.0052410901467457
3939,-0.3844041735310363
3940,-0.0769399868102804
3941,-0.485973050585374
3942,0.15438906043229
3943,0.2420242024202407
3944,-0.0935968727633188
3945,0.1429435373027604
3946,0.4869241711347056
3947,0.0
3948,-0.3734211971444299
3949,0.4809268772543422
3950,0.7915853394057731
3951,0.1731976618315615
3952,0.0001082484214709
3953,0.6238166953528346
3954,0.1181906092188669
3955,-0.1668191357692373
3956,-0.1778975741239959
3957,0.1399655469422862
3958,-0.1833674900226531
3959,0.4616706033927494
3960,-0.1569993763038484
3961,-0.2198512770772642
3962,0.0700016154218919
3963,-0.3187121866897166
3964,0.5474737994681705
3965,0.0
3966,0.0390899851458034
3967,0.0115692969619715
3968,0.1133754977746454
3969,-0.0625048831939982
3970,-0.1643449679135966
3971,-0.2196078431372558
3972,0.0156838143036355
3973,-0.0078425221551179
3974,-0.0392279930958821
3975,-0.0549493680822617
3976,-0.1729967759691742
3977,-0.110210186570102
3978,-0.070899637624077
3979,0.0472440944881907
3980,0.0157455518815903
3981,0.15673710141692
3982,-0.06245084159194
3983,0.0393112666090079
3984,0.0942581101248955
3985,0.1411875441211017
3986,0.0627106686525031
3987,0.1409001956947216
3988,0.3510140405616136
3989,-0.2600197650159244
3990,-0.5076702350733845
3991,0.2861230329041544
3992,-0.1432664756447098
3993,-0.2651933701657402
3994,0.1654715940430288
3995,0.1322022694722819
3996,0.1979109400769728
3997,0.0054972239019245
3998,-0.2424643191712116
3999,-0.0330742516950566
4000,0.1980524839082431
4001,-0.0825900231252096
4002,0.2416785675052168
4003,-0.0769569041336932
4004,-0.0825218682950856
4005,-0.0715701387359743
4006,-0.0550842789467854
4007,0.0440480123334503
4008,0.0715268225584569
4009,0.0714756982625882
4010,-0.0109974705817561
4011,-0.1211186963224109
4012,0.0989990100099036
4013,0.2851815290117419
4014,0.1328903654484942
4015,0.7964844822850958
4016,-0.3140841966056985
4017,-0.3539040035390325
4018,0.5608709996700815
4019,0.1098538943205474
4020,-0.0164807998681542
4021,-0.0934784999450057
4022,0.0219901044529917
4023,0.2522483000658082
4024,-0.1867926601472384
4025,0.0329525483304054
4026,-0.0054923930356562
4027,0.0823180770497232
4028,0.0548486178148279
4029,-0.0109709270433251
4030,-0.2143917321752596
4031,-0.2258953168044058
4032,0.1595247263325771
4033,-0.0440261955863651
4034,0.1428806946199873
4035,0.0054951093526711
4036,-0.2202885780372162
4037,-0.3426171529619831
4038,-0.2215330084182574
4039,0.1280878316559802
4040,0.091407678244976
4041,-0.1098096632503702
4042,-0.0488281249999902
4043,0.273905898106999
4044,-0.274658203124993
4045,-0.067183778171388
4046,-0.128424657534234
4047,-0.1715265866209269
4048,0.1834413599119377
4049,0.0366748166259182
4050,-0.134655404578283
4051,-0.3809289751781792
4052,0.1288580720378032
4053,0.4884899554252984
4054,0.0976026352711502
4055,0.0365875968046846
4056,0.0182904523838563
4057,0.0182871075891503
4058,-0.1037344398340346
4059,0.0426959438853267
4060,-0.1894402346614533
4061,0.0671755725190923
4062,-0.2694262445655488
4063,0.152849107361213
4064,0.4242819843342004
4065,0.0
4066,0.5840363400389348
4067,-0.0649350649350635
4068,0.2429149797570827
4069,0.0323781771086338
4070,0.2100161550888456
4071,-0.4136588531105449
4072,0.0162192847295402
4073,-0.0974105040993624
4074,-0.040604190352442
4075,0.3560446674219111
4076,0.0808538163001362
4077,-0.3896103896103928
4078,0.0648929266709914
4079,-0.6860503103560955
4080,0.3337403337403309
4081,-0.1385718943592985
4082,0.1465082207390465
4083,0.1462938881664554
4084,-0.0650618087182925
4085,-0.1302931596091177
4086,-0.0407331975560058
4087,-0.2204441541476126
4088,0.1955671447196829
4089,-0.013182177695762
4090,0.4069843770513355
4091,-0.2170909808565308
4092,0.0723113331580421
4093,-0.3959873284054872
4094,-0.1785123966942216
4095,0.2571880770245228
4096,-0.5280973512927869
4097,0.5253231337377894
4098,0.4725649776844495
4099,-0.1051248357424606
4100,-0.1856264563777711
4101,-0.1437046802900578
4102,-0.304152340650608
4103,0.3163722646981213
4104,0.1316482359136312
4105,0.2484596029899193
4106,0.0010505581090116
4107,0.5355276907001
4108,0.0913480360172167
4109,0.2992453812125994
4110,0.0260145681581634
4111,-0.4048582995951447
4112,-0.0666501130438031
4113,-0.2214803162807027
4114,0.4868673926969833
4115,0.2938170669391977
4116,0.2166985340981538
4117,-0.127632418634344
4118,-0.1533938386808006
4119,-0.0255721774709247
4120,0.2041597550083077
4121,-0.2430289076490121
4122,-0.1024327784891325
4123,-0.0704721634954098
4124,0.3129390726785088
4125,-0.1022887098836625
4126,-0.0255787185061977
4127,0.0511312795602789
4128,-0.1023672424824034
4129,0.0894911787266596
4130,-0.0639631572214368
4131,-0.0255918106205963
4132,0.025585262888571
4133,-0.1024458957612988
4134,0.0601507608431307
4135,0.2845839714139854
4136,0.0151840136579528
4137,-0.0918263090676876
4138,-0.0511116790186455
4139,0.4500160720025734
4140,0.5434782608695706
4141,0.4455760661998744
4142,0.1165624668856622
4143,0.4850785616366063
4144,-0.0105462982493198
4145,-0.1584451251716399
4146,-0.3178976369608955
4147,-0.0901521981227214
4148,0.5116603478530739
4149,0.5143822321879352
4150,0.0630507763323451
4151,-0.2418761173624879
4152,0.0420477241669211
4153,-0.2001263956182828
4154,-0.1582445405633415
4155,-0.1690795730740894
4156,0.0912196831805237
4157,-0.1918866028455032
4158,-0.4623809377055569
4159,0.2280655251020437
4160,-0.1858933503292937
4161,0.4283674440742516
4162,-0.1589067217543362
4163,-0.7955152162306356
4164,0.2013054352467592
4165,-0.2936677883144804
4166,-0.0305997552019479
4167,-0.2392491258205109
4168,-0.3323690527481948
4169,0.1548653531790474
4170,0.1663873094092227
4171,0.2000979671809891
4172,0.0856478649210906
4173,0.1283069591250562
4174,0.0305399462497015
4175,0.1950743721043606
4176,0.0730994152046811
4177,0.1125680732605204
4178,-0.3511021554619213
4179,-0.595823095823095
4180,-0.0491642084562515
4181,0.0614175162756383
4182,-0.1353013530135294
4183,-0.135484665599211
4184,0.0369367150948056
4185,0.2823818293431602
4186,-0.1538274255486368
4187,-0.0429327100504284
4188,0.0368912936546814
4189,1.2824249489944763
4190,0.8668015024559294
4191,-0.1736613603473293
4192,-0.1304158817562515
4193,0.0724008108890778
4194,0.2023121387283245
4195,0.2738146707018269
4196,0.4590446133983549
4197,0.2718168812589584
4198,-0.1647918607150664
4199,-0.0932300631095779
4200,-0.1508295625942742
4201,-0.1943005181347019
4202,-0.0792221822110289
4203,0.0072014979115795
4204,0.014400921658973
4205,0.0143988480921599
4206,-0.2092201139888839
4207,0.1152986956835026
4208,0.0072056492289889
4209,0.0144092219020246
4210,0.071994240460759
4211,0.0791309977699339
4212,-0.0791936645068288
4213,0.3443822643133805
4214,0.5140813589629056
4215,0.4948568251320469
4216,-0.2284886312973676
4217,0.1446855870895887
4218,0.0111284219897675
4219,0.0667259786476893
4220,0.0222370469201645
4221,0.0777691367625901
4222,-0.2115341794700645
4223,0.0111321384838084
4224,0.0445087348392191
4225,-0.0668077051553304
4226,0.0389559797428867
4227,0.1500333407423928
4228,0.1165565854470664
4229,-0.1834964412811299
4230,0.2108534013982884
4231,-0.0277515679635962
4232,-0.1043436517611083
4233,0.0432078196156816
4234,0.2437673130193893
4235,-0.1275863981805013
4236,-0.2391014234875482
4237,0.1332741003998273
4238,-0.3007686309457617
4239,0.4056795131845803
4240,-0.7630467366126206
4241,-0.369256017505465
4242,0.9146961176231414
4243,-0.319467101685698
4244,0.2305710023057123
4245,-0.1358142061659765
4246,-0.0407608695652189
4247,0.0814553353244668
4248,-0.3405530581664623
4249,-0.1090958679939974
4250,0.0545181954477392
4251,0.0410081185175364
4252,-0.0137620929281839
4253,-0.0749982954932935
4254,-0.1160409556313907
4255,-0.2394799863154254
4256,0.3205565407175003
4257,-0.2804185760207896
4258,-0.2674530242765154
4259,-0.1235924196649319
4260,0.2055639303823567
4261,0.0547870154773404
4262,-0.1921229586935646
4263,-0.0824062628759817
4264,0.1844380403458173
4265,0.0576036866359414
4266,-0.1037942567177988
4267,-0.1385841321168614
4268,-0.0866901693348007
4269,-0.0289050757313049
4270,-0.1563314226159352
4271,0.202126663731258
4272,-0.7098463687150792
4273,-0.6088992974238829
4274,0.3267973856209163
4275,0.1865095683718913
4276,-0.2219497956800946
4277,0.0233453951208077
4278,-0.1402688486265395
4279,-0.2343292325717666
4280,-0.1407954945441632
4281,0.1405975395430466
4282,-0.2584282861505919
4283,-0.3181711053499835
4284,0.643952698747216
4285,0.0234109797495144
4286,-0.2675993521278945
4287,-0.1022146507666137
4288,-0.3359660497465478
4289,-0.2686403508771823
4290,-0.1427473372131434
4291,-0.0329525483303898
4292,0.7413868294810212
4293,-0.6363835856923395
4294,-0.197889182058055
4295,0.2959552778691332
4296,0.0547765118317234
4297,0.0711587935847585
4298,0.3327877795962976
4299,0.0763192324465691
4300,-0.02181025081788
4301,0.3704870655468693
4302,-0.1425307365901428
4303,-0.1743869209809227
4304,-0.0872695538344041
4305,-0.0218221494817196
4306,-0.3448842174413006
4307,-0.0931506849315
4308,0.0657102179388919
4309,-0.0438260107373794
4310,0.196828868234015
4311,0.0437206252049317
4312,0.1091822251337575
4313,-0.1859549332749964
4314,0.4087591240875929
4315,-0.1071706936866713
4316,-0.8152440821137397
4317,-0.2461599054745963
4318,0.1032803816456046
4319,0.0638946230217219
4320,-0.0196637498771116
4321,0.3819784524975519
4322,0.2401661817094621
4323,-0.2407443682664081
4324,0.0
4325,0.0731100751947469
4326,-0.0630690537585397
4327,0.0877690802348411
4328,0.0782166601486099
4329,0.048861526434083
4330,-0.0195484312383892
4331,0.0781326301396604
4332,0.3503649635036491
4333,-0.2341235001463222
4334,0.0584966364433928
4335,0.155748077484679
4336,-0.131585359910332
4337,-0.1122170179547178
4338,0.2918855808523031
4339,-0.6636927429006632
4340,0.076103500761043
4341,0.0760456273764184
4342,-0.1959290301512926
4343,-0.0654613500287067
4344,-0.2182076192555392
4345,0.2178411937697449
4346,-0.6467879850909926
4347,-0.2913528668022654
4348,0.0274785667179662
4349,0.3286590709903562
4350,0.0109541023113211
4351,-0.043835616438363
4352,0.2077865266841619
4353,-0.2961500493583371
4354,-0.3577522153117979
4355,-0.4811414666519216
4356,0.0221165542408605
4357,0.2426916712630985
4358,-0.4877508036803148
4359,0.0443213296398961
4360,-0.6243728397814721
4361,-0.3131640756067567
4362,0.2565818830879116
4363,-0.5270830996972062
4364,0.4748958561718914
4365,-0.2913528668022654
4366,-0.005497526113244
4367,0.0549450549450518
4368,-0.2754820936639118
4369,-0.2032773924843686
4370,0.2248540266607875
4371,-0.0771775082690112
4372,0.0550964187327792
4373,0.1595247263325771
4374,0.0824447620094567
4375,0.0329670329670342
4376,0.0658906215681992
4377,0.0773615858576388
4378,-0.0994068541300434
4379,0.0439174352217743
4380,0.0438981562774432
4381,-0.1263666831492875
4382,-0.0054945054945004
4383,0.1404617680625056
4384,0.1008550756413053
4385,-0.1207331796729222
4386,-0.2310231023102241
4387,0.0989119683481582
4388,-0.0769907611086594
4389,1.3773323247604476
4390,-0.347903093174763
4391,-0.1330124144920243
4392,-0.2285424073133476
4393,-0.4848175554988641
4394,-0.0510594842991984
4395,-0.2944565356548508
4396,-0.1731324142353384
4397,-0.0128262681972563
4398,-0.2314070836279576
4399,0.27564102564103
4400,0.006409845522717
4401,-0.0320595024365112
4402,-0.0320697838496641
4403,-0.1670414391262389
4404,-0.0707213578500794
4405,0.1027617212588289
4406,0.0770119368502147
4407,-0.0770712909441262
4408,0.1026562299499711
4409,0.4216713519039078
4410,-0.0895255147717194
4411,0.0127877237851727
4412,0.1404673732601193
4413,-0.1534723110372228
4414,-0.2120717781402978
4415,-0.7395234182415706
4416,-0.371134020618559
4417,0.5332239540607101
4418,-0.0985383478403716
4419,-0.106863953966293
4420,0.0849257597734383
4421,-0.2250576226539308
4422,0.3200131287437437
4423,-0.20555829633284
4424,0.0821557673348622
4425,0.0328515111695189
4426,0.5391275935304661
4427,0.3581312062510156
4428,0.0975768417628919
4429,0.2433484750162209
4430,0.1700542554052909
4431,0.3180394562655431
4432,0.1579626047711137
4433,0.0966183574879263
4434,0.3370245546461256
4435,-0.1446480231436891
4436,-0.209373490095016
4437,-0.040280351244672
4438,0.217041800643095
4439,1.027462544885832
4440,-0.6129758293375124
4441,-0.274752232361889
4442,-0.3915773919467984
4443,-0.12082059374692
4444,-0.1531091025830998
4445,-0.556245343928485
4446,-0.0248385494287048
4447,0.2576553364384015
4448,0.1088893288457725
4449,0.0346346049181245
4450,0.133412392528897
4451,-0.128636453591921
4452,0.0889767671774625
4453,-0.0296677215189884
4454,0.1382579498321159
4455,-0.0197550375345814
4456,-0.0296413397885595
4457,-0.2674856350307074
4458,-0.1289554607677764
4459,0.2473777953690876
4460,-0.0395961195802873
4461,-0.1040479611554176
4462,0.2027294303797451
4463,0.1382579498321159
4464,-0.2666666666666767
4465,-0.4016064257028053
4466,0.0743162901307924
4467,-0.0185825249935003
4468,-0.0408982748364119
