,ODFL.US
5755,-0.0743895408305549
5756,-0.0576851507257274
5757,0.0372023809523894
5758,-0.0167438745325727
5759,0.17272119456208
5760,0.0779423226812083
5761,-0.0594199130983863
5762,0.0111399925733492
5763,-0.0260000742859239
5764,0.6028444895331431
5765,-2.048658118977478
5766,0.9114223712763868
5767,-0.3285567255165799
5768,1.127201565557728
5769,0.3840380529075827
5770,-0.5232216343327486
5771,0.2774955053544938
5772,0.1911449190559817
5773,0.0234000234000242
5774,-0.3404555059873339
5775,-0.1450013716345983
5776,0.0704914822792272
5777,0.230522778776277
5778,-0.089945641547061
5779,0.0742477530285258
5780,-0.043004026740691
5781,0.1054440365539366
5782,0.481927710843377
5783,0.0271981971480721
5784,0.1474296799224036
5785,0.2978492959925661
5786,-0.1704897706137623
5787,0.2338751763728156
5788,0.2102380125757111
5789,0.3244278433731133
5790,0.0585267087426255
5791,0.1342727157841383
5792,0.1041502288149095
5793,0.1512620930892009
5794,0.1148900675175905
5795,-0.1276434807274016
5796,0.18717460716925
5797,-0.1543817640479557
5798,-0.0409752099979498
5799,0.1243467858716988
5800,0.0786386084111855
5801,-0.1015468178061314
5802,-0.1095385197326844
5803,0.0881834215167462
5804,0.2293794186959994
5805,0.2194701363850097
5806,0.1815166025099315
5807,0.0563010228019163
5808,-0.2477110247083793
5809,-0.2420242024202542
5810,0.0062859477637862
5811,0.0219959778783286
5812,0.0047132016778955
5813,0.0800602806819237
5814,0.0447006234560656
5815,-0.354149451068353
5816,0.2316268844221119
5817,-0.1533440805252964
5818,0.0746503221750737
5819,-0.022596649801053
5820,0.0775543862404739
5821,-0.0235663786331509
5822,0.1607780087055396
5823,0.0959824489236271
5824,-0.0137136588041676
5825,0.2968981951714942
5826,0.0702685821361786
5827,-0.095734911982507
5828,-0.076255279211635
5829,-0.1292141430753015
5830,0.1192827392010038
5831,-0.1233456026313719
5832,0.0293593783641021
5833,-0.361443416426038
5834,0.0687055867457152
5835,0.0588558424232934
5836,0.0744951970201912
5837,-0.0274531335791127
5838,0.0196055366035412
5839,0.0534082367369621
5840,-0.5049701789264455
5841,0.58306156734855
5842,0.6421585954990061
5843,-0.4973357015985866
5844,0.8511887290871779
5845,0.1933442699788986
5846,0.3658156911581561
5847,0.5322546306152863
5848,-0.2366863905325276
5849,0.3884358211262688
5850,-0.0464019179459435
5851,0.0193303951132805
5852,-0.4075928729474831
5853,-0.1555149488744738
5854,-0.1011870013621291
5855,-0.2614328078664024
5856,0.058495495846833
5857,-0.0663388745805103
5858,0.0877244283291509
5859,-0.0019494697442277
5860,-0.0370536497845144
5861,0.1382721819739885
5862,-0.2636049440571774
5863,0.1423390398939317
5864,-0.5881177377451686
5865,1.1290823383295228
5866,-0.1441655359565781
5867,0.1960756654582368
5868,-0.0974273530823671
5869,-0.2661607724325389
5870,-0.1985984622804745
5871,0.0226918167635751
5872,-0.0468237864835394
5873,-0.0738374156904482
5874,0.0014199301394358
5875,-0.0056800431683229
5876,-0.1251172974663741
5877,0.3513643705193984
5878,0.0566395740703997
5879,-0.1247625258740459
5880,-0.0255261217312473
5881,0.2630760091652306
5882,-0.6692106162432981
5883,0.3037787809101988
5884,-0.1563921747042798
5885,0.826259834748035
5886,0.356861863549506
5887,-0.6362582360093884
5888,-0.0169697655344068
5889,-0.2535946749980464
5890,-0.2610815139802895
5891,-0.4828382491865209
5892,0.4389173372348176
5893,0.3073396884929906
5894,0.513059701492542
5895,0.0414421881475357
5896,-0.0483726072835278
5897,0.0725063011428303
5898,0.1327517542196062
5899,0.1738262425994752
5900,0.2198104135183552
5901,-0.0326387576658228
5902,0.4905982905982913
5903,0.1092821528584089
5904,0.11257035647279
5905,0.0375093773443407
5906,-0.2055981327028804
5907,-0.2134333213484588
5908,-0.159481428130477
5909,0.0222881341402773
5910,0.0
5911,-0.0943849533223425
5912,0.2055076037813282
5913,-0.4092581765656697
5914,0.320301195510176
5915,0.2731934209420174
5916,0.5711260934975236
5917,-0.164643504953251
5918,-0.4442700376998966
5919,0.1720857350719148
5920,-0.186423335155522
5921,-0.0940007856782029
5922,-0.2249845323134066
5923,-0.169023606963763
5924,-0.2032405577824274
5925,0.0
5926,-0.4223715168523426
5927,0.4332425452646801
5928,-0.3839070689899471
5929,0.1188555904575985
5930,-0.1700824900076601
5931,0.1160881137097301
5932,-0.5652130582724736
5933,0.2145191078278151
5934,-0.2506622610875311
5935,-0.2026487041899701
5936,0.5746555613888155
5937,0.1572505241684158
5938,-0.5670323407892889
5939,-0.2973917935940122
5940,0.1444680765680746
5941,-0.0690311266530399
5942,-0.2286576776011331
5943,-0.2137786382704102
5944,-0.425325069874826
5945,-0.1663555952284332
5946,-0.1178047690620386
5947,0.194607743766478
5948,-0.0040544923775621
5949,-0.0324464633354899
5950,-0.3418525150577907
5951,0.2192804353122683
5952,0.0750674592708321
5953,0.0628548256285487
5954,-0.1010752950059042
5955,0.1859730156800791
5956,0.054668043491462
5957,-0.0911964980544724
5958,-0.089249492900608
5959,0.1700955775149795
5960,0.2605376365802961
5961,-0.1760207178408134
5962,0.2904982852531769
5963,-0.1211876388608293
5964,0.6314743862636647
5965,0.1417032733456142
5966,-0.0765783651937258
5967,0.3969094735652724
5968,-0.0155397960048616
5969,0.0832804008751544
5970,-0.0918338513704564
5971,0.0988002822865272
5972,0.0
5973,0.2281304568241993
5974,-0.1325474491666508
5975,0.3316749585406321
5976,0.2341526338666132
5977,0.3506958028279202
5978,-0.2380885689476549
5979,0.0923490233391123
5980,-0.0560004480035808
5981,-0.1079171980771092
5982,0.0042043893825115
5983,0.2655708375265698
5984,0.1451540866458189
5985,0.1310250620278136
5986,-0.1703434794749949
5987,0.2340223992867819
5988,0.0445558340295252
5989,-0.1365747063643902
5990,0.5491200496730584
5991,-0.2158441255396129
5992,-0.0544768278921305
5993,-0.0077830096898399
5994,0.2871444647083746
5995,0.3287438118811969
5996,0.0686023479395175
5997,-0.0164286128452494
5998,-0.1102898494640177
5999,-0.1666795875649301
6000,-0.0329591500416977
6001,0.2070193089037747
6002,-0.02322251035337
6003,0.0541565123206012
6004,0.0348027842227501
6005,0.0502454295984213
6006,0.2390591864276092
6007,0.0655055487052863
6008,0.0385178337570382
6009,-0.057810151462588
6010,-0.0539852697335607
6011,-0.1312791999691011
6012,0.0964357352260453
6013,-0.0308689612594474
6014,0.0824795971522906
6015,-0.5565327115749864
6016,-0.0837653637793434
6017,0.7859908686355046
6018,0.4831195720940953
6019,0.1622141513903038
6020,-0.2633927286335302
6021,-1.4721775960274466
6022,-0.3194045595733552
6023,0.0366155513569723
6024,0.3648197061012448
6025,-0.2706973749670807
6026,0.0102415543753456
6027,-0.3096656784760359
6028,0.187501831072565
6029,0.2046604099055605
6030,0.0525992811431597
6031,0.3726454918629449
6032,0.3712620007541181
6033,-0.2792239899944677
6034,-0.2858559635971234
6035,0.1485408050329093
6036,-0.2335493664973301
6037,-0.0847333820306853
6038,-0.5109982085695014
6039,-0.1762875907362567
6040,-0.1696617153145698
6041,-0.0346368328080159
6042,-0.0970772804493196
6043,0.331732264418252
6044,-0.4268461965574546
6045,-0.1459651073886202
6046,-0.1810458881693412
6047,0.5091967162007587
6048,-0.2291427976252561
6049,-0.1077436396496404
6050,0.3515334129911463
6051,-0.1752072997259117
6052,0.0658761528326737
6053,0.2697095435684553
6054,0.4920345456422278
6055,-0.0275339872655254
6056,0.4488453368053184
6057,0.1880920625149657
6058,0.0751802617639922
6059,-0.2981902933918304
6060,0.0274122807017489
6061,0.1317477970741886
6062,-0.0530694696476973
6063,0.2595362497011887
6064,0.0157890581826762
6065,-0.0888924006874323
6066,-0.0652302826645663
6067,-0.4906342490515008
6068,-0.4810187218075176
6069,0.4094776178738973
6070,0.2063000872808102
6071,-0.3303745571786858
6072,-0.247396352898917
6073,-0.1558628407001897
6074,0.1476515423600321
6075,-0.1478698745104326
6076,-0.0399408124337032
6077,0.0898360262837248
6078,-0.0699524323460092
6079,-0.1721790662288693
6080,-0.1323122569263511
6081,0.0761217948717939
6082,0.0200280392549614
6083,0.2178300925278233
6084,0.1177691724220591
6085,0.1474926253687333
6086,-0.1017537559107056
6087,-0.2861258953939747
6088,-0.0680762453948372
6089,0.7844129554655785
6090,0.7733252987847706
6091,-0.2365732118588608
6092,0.13822915881274
6093,-0.168672272292422
6094,-0.201806165178349
6095,0.3769601930036187
6096,0.0502361097156607
6097,0.380342308077265
6098,0.1099780043991196
6099,-0.095071303477607
6100,0.0849915008499229
6101,0.1248314775053677
6102,-0.4614998745924334
6103,0.3698335748913035
6104,0.0649285785635777
6105,-0.0149857635246521
6106,-0.0949999999999988
6107,-0.0400160064025672
6108,-0.3866432337434003
6109,-0.0351617440225
6110,0.3354192740926095
6111,-0.3516704345641741
6112,-0.3023431594860281
6113,0.2864033765450817
6114,-0.0035956995433428
6115,0.0557022981690017
6116,-0.0557333429218556
6117,-0.2162084249216326
6118,0.0540229057120341
6119,-0.0540521062304184
6120,0.1942096745189787
6121,0.100600007185705
6122,0.0035927283178813
6123,-0.0161698916617111
6124,0.0987184549664275
6125,0.2631531837954973
6126,0.0304234224560576
6127,-0.1397849462365542
6128,0.1646031632433906
6129,-0.021474588403723
6130,-0.0770098680086591
6131,0.0554879358487766
6132,0.0751207297442448
6133,0.0393334763641613
6134,0.1214285714285625
6135,-0.1179962098187092
6136,0.0393166059046239
6137,-0.1252549833589685
6138,-0.0680418278183633
6139,-0.4338202744577201
6140,-0.1996007984032012
6141,0.2257036643653829
6142,0.1193475666357166
6143,0.1280240155394757
6144,-0.2101351500807461
6145,0.1038536326674976
6146,-0.0619085522242923
6147,0.1875841370026311
6148,0.2289891450338024
6149,-0.0418520639675751
6150,-0.1411743944942081
6151,0.136575909771787
6152,0.1407831060272862
6153,-0.0528215511928886
6154,0.0527936647602307
6155,0.2326295922398284
6156,0.4304787710595831
6157,-0.1685417852296068
6158,-0.184202447261092
6159,0.2406370318515975
6160,-0.501275173687457
6161,-0.1409070893879318
6162,-0.4356190434071093
6163,-0.0863137393767801
6164,0.6088172559433767
6165,0.3406771309917748
6166,0.200904773946999
6167,0.1360925990880431
6168,-0.0491297024143771
6169,0.5194660112830289
6170,0.2090242746857668
6171,0.3637676330112191
6172,0.2948627434694125
6173,0.04981113278818
6174,-0.4210087536473493
6175,0.1027150074954207
6176,-0.2700069589422483
6177,-0.2595445411922323
6178,-0.2181574089612274
6179,-0.0783742932318282
6180,0.0321790835956653
6181,-0.1499271382132118
6182,-0.1838932015665939
6183,-0.2900142191437625
6184,0.1840870127315223
6185,-0.0281127885074984
6186,0.0842672958624789
6187,0.2172176520874011
6188,0.202791530306835
6189,0.0485578323783626
6190,-0.2199641828233269
6191,-0.1286399251549685
6192,0.1789952916456035
6193,0.4049838200244214
6194,0.0348668280871573
6195,0.1025581485351547
6196,0.1082460277573856
6197,-0.3608287421432478
6198,-0.0232846941943504
6199,0.0756180319922416
6200,0.361268884509873
6201,-0.0541230138786818
6202,-0.2480331744370977
6203,-0.02519721667668
6204,0.0600495893383037
6205,-0.1765858770108412
6206,-0.0019405417992685
6207,-0.0213505172648072
6208,-0.2003189544517652
6209,0.2134761682968527
6210,-0.0349446709376722
6211,0.3675048355899376
6212,-0.007737542556477
6213,-0.2832201745877859
6214,-0.3346318191958423
6215,0.3028229255774134
6216,-0.4330045706037976
6217,0.7029517147244505
6218,0.0238810043668099
6219,-0.0477848317291236
6220,-0.4112687641373794
6221,0.3619724081409651
6222,0.0153643921675797
6223,0.0972132209980642
6224,-0.1263661202185808
6225,-0.1984805968106166
6226,0.0854788525318836
6227,0.2217521834061057
6228,0.1056470026922953
6229,0.044283962392695
6230,0.2819389245558559
6231,-0.1957013767166375
6232,-0.2815795760947434
6233,-0.1127588327752286
6234,-0.0991893833156686
6235,-0.2520273629708415
6236,-0.2371582257815043
6237,-0.0189074908040863
6238,-0.4003727608462942
6239,-0.1458088836729702
6240,0.6676557863501436
6241,-0.3687420224081561
6242,0.233463035019444
6243,0.9408343115440554
6244,-0.0631124980277368
6245,0.3058585011185682
6246,0.2475679068307947
6247,0.5134075692926636
6248,0.2284290312532533
6249,-0.4764223118653514
6250,0.0521358312189278
6251,-0.2893195761293865
6252,0.3897535611670045
6253,-0.2288190154691991
6254,0.3761744617411433
6255,0.1073630255593275
6256,-0.5257111026007001
6257,-0.3248340901152661
6258,0.3411306042884856
6259,0.4901366494050886
6260,0.2194725745688283
6261,0.2224329683593546
6262,0.4856034867359771
6263,0.6244436789998047
6264,0.1508988321742486
6265,-0.766891445193704
6266,-0.6617950687965408
6267,0.052845122884039
6268,0.1726370306430669
6269,0.5168854760135407
6270,-0.5980563169698329
6271,0.2105367859155833
6272,0.2265998445227351
6273,-0.2437325905292524
6274,0.1704213658338861
6275,0.1719129529569375
6276,0.1567294684396231
6277,-0.3310490945807263
6278,0.4777279915656262
6279,0.0970985632704165
6280,-0.0449817965321166
6281,-0.019234569527701
6282,-0.237702211951148
6283,0.1417597995582391
6284,-0.0148375290568142
6285,0.242974478634394
6286,0.3478702656636545
6287,0.3446135754883409
6288,-0.1079101402831771
6289,0.3839163948564464
6290,0.3830403924045926
6291,0.31855391339779
6292,0.3396212484772266
6293,-0.014768321949405
6294,0.1032714933795495
6295,0.4022407934613012
6296,0.016527711462871
6297,0.20525602023238
6298,0.0732520235871474
6299,0.0
6300,-0.1761144744083512
6301,0.1245923265784656
6302,-0.384410233772907
6303,0.086371655395456
6304,-0.2764161721888475
6305,0.2884809731179923
6306,0.1815780785737883
6307,0.0861294874379276
6308,0.0512848691319985
6309,0.3522540609600201
6310,-0.0255586388199186
6311,0.2694632583205917
6312,-0.1239609158524252
6313,-0.1350808659778568
6314,-0.6301733317041602
6315,-0.0995946323734862
6316,-0.6172546496275694
6317,-0.0050986321600612
6318,-0.3758934086296648
6319,-0.2459045395039427
6320,0.0212246630584747
6321,-0.0566311542137206
6322,0.2365819209039604
6323,-0.2726339269907523
6324,0.0672280801075641
6325,0.2699507736824413
6326,0.4024180227041022
6327,0.2349228611500757
6328,-0.1211142511102035
6329,-0.1635078589261338
6330,-0.2750255632734997
6331,-0.2438851972288978
6332,0.0706414241311064
6333,-0.1485673859214771
6334,0.2117896223085149
6335,-0.2725374296535018
6336,0.113134170054817
6337,-0.2480949849371063
6338,0.0212607632614018
6339,1.8556234442181332
6340,0.1130198915009084
6341,0.7626738447734486
6342,1.0396241074401575
6343,0.516025499462622
6344,-0.505687598261359
6345,-0.7585075850758388
6346,-0.2129090094128168
6347,-0.4163384719252893
6348,-0.1577820353882625
6349,-0.0187871045314538
6350,0.1762874610854909
6351,0.0637229177599366
6352,0.0692974734515769
6353,0.0804700950670079
6354,-0.2401140541757283
6355,-0.2143098845734455
6356,0.3054894390614156
6357,-0.157678373660209
6358,-0.2238777890657438
6359,-0.0376406820491458
6360,0.2104943687873206
6361,0.340495620274018
6362,0.0841546200886513
6363,-0.1404546986778531
6364,-0.0236542425573592
6365,0.2460729454594546
6366,-0.1426220515633617
6367,0.3892129995460483
6368,-0.1743143215636025
6369,-0.0497084891989281
6370,0.1379820959816814
6371,-0.138172749637707
6372,0.0639903004176201
6373,0.379131018285521
6374,0.0704083685375107
6375,0.4206730769230739
6376,0.4023542712732472
6377,-0.2734153579407132
6378,-0.0283498707579542
6379,0.4333676485238956
6380,0.1839667202545724
6381,0.2166435139247115
6382,-0.0066155067478108
6383,0.2178361608027015
6384,0.1664003163253523
6385,0.0477554918815603
6386,-0.1038524306414116
6387,0.2417365564874243
6388,-0.1383262523466113
6389,1.2744783306581149
6390,-0.6136950904392692
6391,0.46936282389249
6392,0.4926423544465836
6393,-0.2887391722810504
6394,0.2144892275186528
6395,0.938699140582875
6396,-0.2224835521088226
6397,-0.1368555060471059
6398,-0.6244995996797401
6399,0.0128086073841687
6400,-0.4244782454899164
6401,0.1348790905295478
6402,0.3552000000000044
6403,-0.2920504509130668
6404,0.2049771002145992
6405,0.2746814015139279
6406,-1.075025826446276
6407,0.1354052485653543
6408,0.3725830282006707
6409,0.3010119123863192
6410,-0.141097998973832
6411,-0.2572016460905203
6412,0.1957323921065159
6413,0.8368333969708526
6414,-0.2071618822136735
6415,0.9726165399761992
6416,-0.5025588159493425
6417,-0.3361654968600018
6418,0.512688583031676
6419,-0.6008060043627759
6420,-0.4717682020802521
6421,-0.1227358946702808
6422,-0.6664420232880414
6423,0.1607356459330169
6424,0.1679292458111152
6425,0.4550604580322688
6426,-0.1394985492150881
6427,-0.5837012646860744
6428,-0.5190311418685104
6429,-0.5787781350482212
6430,-0.8603750548465233
6431,-0.1260672740817301
6432,0.3957306748349615
6433,0.1197172392824558
6434,-0.3891644410530262
6435,0.3251506911828873
6436,1.2152973440024095
6437,0.7679403541472516
6438,0.4416567695961986
6439,0.1751459549624646
6440,0.0719778762738396
6441,-0.262078395624451
6442,-0.6075891321792866
6443,0.0687363959216431
6444,-0.2143048486472015
6445,0.1261275034398349
6446,0.1011817261984255
6447,-0.057305495597019
6448,-0.570561340146776
6449,-0.1770524614141024
6450,0.0557788848069788
6451,0.048062134727776
6452,0.1075434014441655
6453,-0.2116931603864406
6454,-0.2198734763153808
6455,-0.1429288832232412
6456,0.0501930501930484
6457,-0.2399566529917194
6458,-0.236645071187498
6459,0.2727536512235384
6460,-0.3464909300903753
6461,0.485821356822745
6462,-0.0347826086956425
6463,0.4960775265343871
6464,-0.1347579170276122
6465,0.0641292846378262
6466,0.0608857271037613
6467,-0.19585808315942
6468,-0.0835502426170477
6469,0.0048199739721361
6470,-0.0739609293351431
6471,0.0337533753375213
6472,0.2469135802469259
6473,0.05768676088836
6474,-0.2473816102293843
6475,-0.2028136368026254
6476,-0.4300032331070106
6477,-0.0113171551905404
6478,-0.0291097275005983
6479,0.2629117068292518
6480,0.138522002448298
6481,0.515976027946017
6482,-0.0416800256492451
6483,-0.7656769941524262
6484,-0.1439733406668046
6485,-0.0210342372661956
6486,0.451001868436323
6487,0.0933346207074003
6488,-0.1644100580270764
6489,0.3308851656338494
6490,-1.4317308811546958
6491,-0.0116414435390103
6492,0.1065994766934912
6493,-0.4008639981319074
6494,0.7627838714660986
6495,-0.3332558319770649
6496,-0.6866952789699535
6497,0.3247321445932991
6498,-0.6675018596092801
6499,0.3511098973978767
6500,0.1091149994154668
6501,0.208053821773695
6502,0.5318737428438806
6503,0.1274869615607652
6504,-0.1082878910933324
6505,-0.2559032220541926
6506,0.5962452352412803
6507,0.4003838771593115
6508,-0.2192898087946728
6509,-0.1888683317915545
6510,-0.3772270907086154
6511,0.0019344604789926
6512,0.1892184121099599
6513,-0.6177876209348312
6514,0.6125403719790538
6515,-0.3184179654767958
6516,0.0651308199039828
6517,0.4151069270968476
6518,-0.4804111425592211
6519,0.2822341057635141
6520,0.1964345280011969
6521,0.0814724289893606
6522,0.3469018710558565
6523,-0.5230746401543349
6524,0.2331692512676248
6525,0.2657709202318213
6526,-0.1515711645101756
6527,0.0895685014358687
6528,0.1383164126255221
6529,0.489080565241322
6530,0.0018351654401627
6531,0.0348559897266656
6532,-0.2574949420636338
6533,-0.3580921441228689
6534,0.2999687149193021
6535,0.3721902387151137
6536,0.1683933081963745
6537,0.047566776436149
6538,0.1534414730381469
6539,-0.7221330699913513
6540,-0.4592342417054734
6541,0.879263720730142
6542,-0.5298033703526457
6543,0.0787134214100492
6544,0.3414649152490275
6545,0.6843665027038615
6546,-0.3218292159627325
6547,-0.3166989515112298
6548,0.1902715973607502
6549,-0.3819968577677856
6550,-0.4269405686353356
6551,0.6378629286361994
6552,0.4818281938325957
6553,-0.1470588235294173
6554,0.1315668696264133
6555,-0.2515260268089915
6556,0.4275984239943905
6557,0.5709253241823303
6558,0.2499129091377212
6559,-0.4763354131791197
6560,-0.3328650827582092
6561,-0.1069976460517764
6562,0.1861345050653038
6563,0.7390356190937719
6564,0.6528167121078473
6565,0.4663073806520545
6566,0.3010441277341744
6567,0.5042654028435959
6568,0.3739518017677756
6569,-0.2081835042961548
6570,0.4521647386864572
6571,-0.1547286587666873
6572,-0.3731131271425646
6573,-0.111869548729623
6574,-0.199487033342824
6575,-0.1465048137295904
6576,0.2391617948523253
6577,-0.4652936689550066
6578,-0.1241050119331698
6579,-0.3083464205002516
6580,-0.188042060019959
6581,-0.011514104778343
6582,0.2144689977404167
6583,0.044023351516895
6584,-0.1821668264621372
6585,-0.1497925948686381
6586,-0.084569847005469
6587,-0.0596188241629219
6588,0.0595833012992898
6589,-0.3721756215521637
6590,-0.1324202640838495
6591,0.0
6592,0.0680555030435959
6593,-0.4023839350111993
6594,0.0682826903380019
6595,-0.5684419349916103
6596,0.083860638865583
6597,0.231983266780762
6598,-0.4236161820464905
6599,-0.0232256092902547
6600,0.163990694481525
6601,0.0800243883850455
6602,0.2906700609837134
6603,-0.1122142340903099
6604,0.42422635506231
6605,0.1852551984877161
6606,0.1359208638526065
6607,0.2673494747147567
6608,0.0225878101118105
6609,-0.04519603781402
6610,0.1391605235444578
6611,-0.1261556421698693
6612,-0.2813444108761346
6613,0.2185545255859462
6614,0.1252731778238943
6615,-0.1511044360599164
6616,-0.0329791132283004
6617,0.4486922263159881
6618,0.0783684776467702
6619,-0.0164053955523207
6620,-0.2488129487989269
6621,-0.2047901560096593
6622,-0.2809452982977969
6623,-0.0918965612306787
6624,0.4592023417489921
6625,-0.0146380736295178
6626,-0.0183009406683545
6627,-0.1172633661915032
6628,0.1098136827848791
6629,0.0950813677089014
6630,-0.3578309936691314
6631,-0.4016434217071805
6632,0.0754814242055981
6633,-0.3547278572220299
6634,-0.3504088102786559
6635,0.5072677635947761
6636,-0.2700403210890461
6637,0.0757757776258306
6638,-0.6342298106610278
6639,1.315100168000449
6640,-0.4883096137089846
6641,0.8245418211932526
6642,-0.0396225055831761
6643,-1.107145458518472
6644,0.1599883644825822
6645,-0.3228336403596735
6646,0.672125801659487
6647,-0.4758943770778596
6648,-0.2235925128616751
6649,-1.0955367023238547
6650,-0.0996935346896719
6651,0.1879560698754297
6652,-0.0147438260228395
6653,-0.4052478673599776
6654,-0.0833395066301081
6655,-0.0815539739027384
6656,0.3803685512759073
6657,0.452172634365106
6658,0.726250866756691
6659,-0.568890846362773
6660,-0.0531369335472521
6661,-0.0497097509001294
6662,-0.2320014730252239
6663,-0.2251420978814548
6664,0.435110319309299
6665,-0.9878038231986916
6666,-0.7758019525801834
6667,-0.2061423430348457
6668,0.3412375082697929
6669,-0.267085624509029
6670,0.4846779237023076
6671,0.1249219237976312
6672,-0.4443979714539775
6673,-0.2288209606986804
6674,-0.0663846513372619
6675,0.0104512565975734
6676,-0.0332173639399186
6677,0.0786108587799674
6678,-0.0471887725676102
6679,-0.0822109497988304
6680,-0.2226390617604431
6681,-0.1492327680044785
6682,-0.1089707536557938
6683,-0.4342453662842077
6684,0.0335280311987249
6685,-0.4947685759886642
6686,0.1664188088662372
6687,-0.2395783421178765
6688,-0.6411859260582303
6689,-0.2120521920299489
6690,0.5688102385842961
6691,0.6921440775480364
6692,-0.0488400488400639
6693,-0.3852215023638473
6694,0.1939847258873514
6695,-0.0909583865381556
6696,0.0891296749388309
6697,-0.0577054225610787
6698,0.0332132993042584
6699,-0.0069927624908156
6700,0.0139835693060725
6701,-0.1001176145762404
6702,0.1314391556580723
6703,-0.0244695354283892
6704,-0.1575519921574079
6705,-0.168338360103815
6706,0.2937268340443498
6707,-0.0664823821687244
6708,0.0559538380835699
6709,0.1815198799176313
6710,0.0104712041884721
6711,-0.1398112548060039
6712,0.0960279353993809
6713,-0.0506585612968528
6714,-0.3071115518730722
6715,-0.1891025641025561
6716,0.949236483697898
6717,0.759294265910513
6718,-0.0630517023959611
6719,0.0409668168783271
6720,-0.1167339727410413
6721,0.0252334090335733
6722,0.2077431539187813
6723,0.094339622641513
6724,0.0992096528039212
6725,0.2207385116920436
6726,-0.0972671080292436
6727,0.040772801405092
6728,0.0595555276933196
6729,0.0845599749452047
6730,-0.0626762770291409
6731,0.1533214430989556
6732,-0.4968397220213151
6733,0.2884645533502699
6734,-0.5073742594226691
6735,-0.0204882507761887
6736,0.3752551420945182
6737,-0.3972382483684829
6738,0.1730975011015331
6739,-0.4197561125068952
6740,0.3267674454115111
6741,-0.2495139834983996
6742,-0.7604034919949332
6743,-0.6926756538485489
6744,-0.8694562373693785
6745,0.2422329186722439
6746,0.6921811465996269
6747,0.0465376023827181
6748,-0.0434539698305252
6749,-0.121197053979299
6750,0.5178303680459879
6751,-0.0819925742574215
6752,-0.1115103456820758
6753,-0.1147393555989542
6754,0.0495924123608989
6755,0.1331022101157701
6756,0.1282943040420497
6757,0.2143936823271719
6758,0.039778106007099
6759,0.1481002524785992
6760,-0.1572763437875816
6761,0.0554785020804459
6762,-0.1512532411408844
6763,0.0894371626831212
6764,-0.4455986071354769
6765,0.185567010309277
6766,0.6176634173472713
6767,0.2915278299915123
6768,-0.5661617940589312
6769,-0.1175502527330534
6770,-0.2784858620537207
6771,-0.1372207631244946
6772,0.7146017245370093
6773,0.2020467836257234
6774,-0.1992265322864194
6775,0.1696402456858684
6776,0.1431116562983758
6777,-0.2459376372419777
6778,-0.0234281196005459
6779,-0.2407162777044033
6780,0.2269898220692785
6781,-0.0835434132614249
6782,0.0117240166481096
6783,0.1609457759049575
6784,0.28886554621849
6785,0.0758061694559422
6786,-0.1079945127112473
6787,0.0933135042136859
6788,-0.1547897196261768
6789,0.3520285445769959
6790,0.2478747914515069
6791,-0.2405071355759414
6792,-0.3869399763359139
6793,-0.0031979533098787
6794,-0.1842210652783303
6795,-0.2215550596432635
6796,0.5667124293604857
6797,-0.0191601468944602
6798,-0.0191638187102757
6799,-0.0799130545965989
6800,-0.0351741118536618
6801,-0.0559901457343543
6802,-0.1056930098486617
6803,-0.0608906052205674
6804,-0.4911274999194983
6805,-0.1968376895772874
6806,-0.1324760089178869
6807,0.1000645577792131
6808,0.5505352872253263
6809,0.0144434458852278
6810,-0.0642343268242512
6811,0.3488558169307009
6812,0.0895341029002748
6813,-0.140894681225783
6814,0.5178016388810427
6815,-0.5147868072567148
6816,0.0141989989705596
6817,0.3466694966217475
6818,-0.8418649448863889
6819,-0.2826071403019115
6820,-1.011780010117804
6821,-0.1266326567531469
6822,1.0312600708991284
6823,0.1715817694370038
6824,0.0946377872613918
6825,-0.2398467844421625
6826,-0.5923658624414976
6827,0.23172681384614
6828,-0.7948578671012313
6829,0.1662991215068278
6830,-0.5854545454545503
6831,-0.379617462403278
6832,0.1457938474996479
6833,-0.1204247710104882
6834,0.2547956175153952
6835,1.058810818597615
6836,0.2478804425923256
6837,0.1327449503103377
6838,0.4748982360922602
6839,-0.0524809968003428
6840,0.847685231812528
6841,0.6138936351451854
6842,-0.3952366596322085
6843,-0.1274526245178586
6844,-0.2622994922150764
6845,-0.4407815851248904
6846,-0.089587559161591
6847,0.5011941202193175
6848,0.036987222595816
6849,0.1477303250067142
6850,0.1793045664013489
6851,0.2657352007220028
6852,0.0668069612853621
6853,-0.1656210790464256
6854,0.1453342688182828
6855,0.1251313879573552
6856,-0.0350490686961807
6857,-0.1939799331103625
6858,0.0601644494952894
6859,0.186828584773471
6860,0.3523936170212773
6861,0.0730848448607967
6862,0.1426438878752718
6863,0.5607784924954606
6864,-0.284819139846193
6865,-0.890804597701156
6866,0.4698672114402474
6867,0.4919499105545649
6868,-0.4123290467442415
6869,0.5400357316875153
6870,0.247073595528367
6871,0.4315212130988956
6872,-0.0463999677217652
6873,-0.0807607664196687
6874,0.2758426287601185
6875,0.1327113327434988
6876,-0.1490192919569876
6877,-0.2422382817231193
6878,0.1994479924250073
6879,0.2692330875409324
6880,0.2485218959815631
6881,0.2618638308079803
6882,-0.0039980809211542
6883,0.1915403032721427
6884,-0.1558690699812103
6885,0.0838591166839627
6886,0.0498912371031152
6887,-0.6043205910697059
