,PAYX.US
3048,0.1707594730850609
3049,0.1299334091278192
3050,-0.0162443144899252
3051,-0.1545595054095808
3052,-0.1180926008877389
3053,0.0203566484813986
3054,0.1219908913467725
3055,0.1218422548940018
3056,-0.0894308943089426
3057,0.0325097529258828
3058,0.1541832346019619
3059,0.0365037517744893
3060,-0.0040561369351907
3061,0.0527019905136398
3062,0.0
3063,0.0850615683733019
3064,-0.4118476727785556
3065,-0.1475799598618682
3066,0.152995599684076
3067,-0.1186105619881273
3068,0.3209098074541117
3069,-0.3729656419529817
3070,0.4612442344470656
3071,-0.0675447483958147
3072,0.0506329113924069
3073,0.2301302200269401
3074,0.0392750939796853
3075,-0.0842318059299063
3076,-0.1236927920836606
3077,0.0112435349673835
3078,-0.0618777071496794
3079,-0.0619160193628355
3080,0.056255625562553
3081,-0.0225073148773306
3082,0.2973352033660595
3083,-0.0617491860334644
3084,-0.0224592925322807
3085,-0.0056151384131567
3086,-0.174372820339747
3087,0.0337381916329297
3088,-0.1351351351351402
3089,-0.1855459690138126
3090,-0.1300510915002327
3091,-0.2514434717824644
3092,0.1116279069767484
3093,0.0139515416453523
3094,-0.4249953297216498
3095,-0.0513994673146178
3096,0.1632767307333563
3097,-0.084041460453827
3098,0.0
3099,0.0653228816722594
3100,0.0745990302126056
3101,-0.0373134328358134
3102,0.003637927351525
3103,-0.0689816111266769
3104,-0.0046674445740914
3105,-0.0046676624346484
3106,-0.0326843161974233
3107,-0.0373674622822103
3108,0.0420207302269135
3109,-0.1355837112534576
3110,0.0140239341810027
3111,0.2703962703962762
3112,-0.186828584773473
3113,0.205089959914234
3114,0.2475982965237199
3115,-0.5777467875286366
3116,0.1839423315933405
3117,0.0745156482861429
3118,-0.0397574793758137
3119,-0.1194148671509648
3120,0.1192724381274272
3121,0.5436931593515195
3122,0.0197667523226035
3123,-0.0890295776041185
3124,0.1284331159849787
3125,0.1233410627065962
3126,-0.0542995359857761
3127,-0.0691562932226905
3128,-0.0098804465961912
3129,-0.0247072194495147
3130,-0.143507521773551
3131,0.0494608764467278
3132,-0.11884718233139
3133,-0.0744338911084623
3134,0.014963829154682
3135,0.0792157639370217
3136,0.0692657827033518
3137,0.2319956562515419
3138,0.280567040756051
3139,0.2407726865988281
3140,-0.1494837360216996
3141,0.0930404282813426
3142,0.0276829380824962
3143,-0.2822375422199665
3144,0.1893414611619084
3145,-0.0646950092421378
3146,-0.2979274851546062
3147,-0.1147046540763865
3148,-0.1952670974940664
3149,0.2828001854427377
3150,-0.0742321610837879
3151,-0.0417730331863557
3152,-0.0510820098448895
3153,0.1668984700973506
3154,0.0194676975276031
3155,0.0546650606874934
3156,-0.1949498700334273
3157,-0.0836198086035523
3158,-0.0817354319843024
3159,0.0259365994236202
3160,-0.1256573742262678
3161,0.2645748236167811
3162,0.1621947263543233
3163,0.4750484272668578
3164,-0.3790955862442345
3165,0.018048912553015
3166,-0.1446000903750534
3167,-0.1312157820913173
3168,0.0226182936759302
3169,0.0632911392405001
3170,0.0722804481387897
3171,0.1675900052134979
3172,0.3184679014565778
3173,0.1436523612856856
3174,-0.0898634076204118
3175,0.1346136587992512
3176,0.0896619743566702
3177,0.1387831848502494
3178,-0.121470737206359
3179,-0.044394618834076
3180,-0.1234706476596725
3181,-0.0471655736232098
3182,-0.0809206977162411
3183,-0.1711249211924684
3184,-0.0540686672073553
3185,-0.1579493659461141
3186,0.0405990617105753
3187,-0.1988790453805811
3188,-0.2719361856417797
3189,-0.4584736479084657
3190,0.2388083866267317
3191,0.1576075974944378
3192,0.2378648605063713
3193,-0.0241954996370684
3194,-0.0605253601258835
3195,0.3257722007721902
3196,0.2006903748896202
3197,-0.0803406443319629
3198,0.0401541920976527
3199,-0.2939873545165276
3200,-0.0765758503949692
3201,0.0765172566549868
3202,0.0523265174690047
3203,-0.048324742268043
3204,-0.0161108425970646
3205,0.2891566265060236
3206,-0.0401767778224163
3207,0.0722659386542503
3208,-0.0884031182190785
3209,-0.004018485031151
3210,-0.0040186465198484
3211,0.0883321288043037
3212,0.2163461538461506
3213,-0.3215434083601217
3214,1.2371584699453606
3215,-1.2705861519390846
3216,-0.1241134751773054
3217,0.0487351025652446
3218,-0.2442707408065426
3219,0.3893116262608368
3220,0.1501899461083149
3221,-0.5329070077271465
3222,0.5173381164651326
3223,-0.0490629420084821
3224,0.0353481795687451
3225,0.3741691244442463
3226,-0.0440392830404696
3227,0.1099771247580503
3228,-0.1895191502490223
3229,-0.0220419679068872
3230,0.1056896248018359
3231,0.3510619624363625
3232,0.0263227165043442
3233,0.3323130738959295
3234,-0.2718344440547071
3235,0.1488486122055752
3236,-0.3602811950790831
3237,-0.6233697334099636
3238,-0.5735882614495296
3239,0.1343570057581579
3240,-0.2694380292532728
3241,0.0673141648235341
3242,-0.1058914131690406
3243,-0.1542614731970657
3244,0.139604294035523
3245,0.196982800038434
3246,0.067217207605154
3247,0.1055155875299754
3248,0.0191809724753006
3249,0.0047950131862955
3250,0.1101638087939408
3251,0.0670112961899226
3252,-0.0478881333205604
3253,-0.0479110770410091
3254,0.0574602566558152
3255,0.0450859648635794
3256,0.1079556320520139
3257,-0.0957120980091829
3258,0.0573942988329847
3259,0.0860173946286812
3260,0.1193260464894277
3261,0.1287062637048385
3262,-0.1336515513126497
3263,0.0477099236641194
3264,0.0407083248524386
3265,-0.0814829904257468
3266,-0.7284292602852241
3267,0.4900459418070484
3268,-0.2764127764127723
3269,-0.0409668168783349
3270,-0.0820008200081983
3271,-0.2054231717337745
3272,0.0923550538737849
3273,0.071780147662011
3274,0.1024380249948868
3275,0.1942541662406683
3276,0.2091516604601319
3277,0.1578893755729868
3278,0.0
3279,-0.1223865374808817
3280,-0.0510204081632624
3281,-0.0204123290467401
3282,-0.0714942293943493
3283,0.1996821801746978
3284,0.19238008037031
3285,-0.0356197842458748
3286,-0.071290355433351
3287,0.1322213181448286
3288,-0.2958278078139263
3289,-0.0804936946605879
3290,0.1607286364853938
3291,0.0044644850216613
3292,0.0044642857142816
3293,0.2671415850400687
3294,0.0800782987810333
3295,0.1066571860279126
3296,0.0087984436530798
3297,0.0356254442075296
3298,0.0088833614639698
3299,-0.0622222222222161
3300,-0.0177809388335668
3301,-0.0533712862480006
3302,0.0888730892285765
3303,-0.1736033830402788
3304,0.0400462756963617
3305,0.0977951635846367
3306,0.0976996180833106
3307,-0.0622111624600136
3308,0.0266548200799654
3309,0.0710290331172851
3310,-0.0888651915044826
3311,0.1242566787964858
3312,-0.1066192803198618
3313,0.1242346259650373
3314,0.2491528802072951
3315,-0.3400000000000034
3316,-0.1201441730076136
3317,0.0100110121133297
3318,0.0100100100100151
3319,0.0800160032006384
3320,-0.0750713177518671
3321,0.2446330504243679
3322,0.2688707428799004
3323,-0.1795690343176444
3324,-0.0149663257670247
3325,-0.0349336261103868
3326,0.1096709870388827
3327,0.0597847748106838
3328,0.004981816370244
3329,0.0547699661422095
3330,0.0
3331,0.0796019900497495
3332,0.0198965380023836
3333,0.1341215041478367
3334,-0.0845182459978203
3335,0.0894098946950163
3336,-0.2190362405416157
3337,-0.1196172248803873
3338,0.0597728631201457
3339,-0.1625860749808738
3340,0.0477965777650293
3341,-0.3701635512673671
3342,0.0151573292402136
3343,0.1819400555396073
3344,0.3720663995420591
3345,0.5219702002467603
3346,0.2508638235433337
3347,0.2596544235671716
3348,0.0754788187564848
3349,-0.047196526335659
3350,-0.4456243481558726
3351,0.0142200312840693
3352,0.0047397857616792
3353,-0.0062569086699819
3354,0.0157345971563951
3355,-0.0758869284765682
3356,0.1231643770724732
3357,0.0473484848484821
3358,-0.0473709142586424
3359,0.1786475932698409
3360,0.4341807909604537
3361,-0.2265005662514242
3362,-0.0472098951940299
3363,-0.217638152914449
3364,0.9770556592381168
3365,-0.1649439190675233
3366,-0.1762502753910515
3367,0.066160208982603
3368,0.3017066344729058
3369,0.0054872695346901
3370,0.0877192982456121
3371,0.0
3372,-0.1977587343441077
3373,0.1316655694535928
3374,0.065789473684213
3375,0.0657462195923759
3376,0.032862306933948
3377,0.153122607459259
3378,0.0
3379,0.0109361329833671
3380,0.043725404459998
3381,-0.0546866455211606
3382,0.0382660033892708
3383,0.0116970955127973
3384,0.0920707732634326
3385,-0.1640958319658743
3386,-0.0383036935704477
3387,0.0601553100732875
3388,0.1637912207905563
3389,0.5549863387978191
3390,-0.1453612654980775
3391,0.0512776685753373
3392,0.1024502689319477
3393,0.1534396044668032
3394,-0.0426402865427231
3395,0.0255776281012883
3396,0.072417465388706
3397,-0.1322299948814205
3398,0.0341122292341857
3399,-0.1280847066860265
3400,0.076791808873723
3401,-0.0358490243944089
3402,-0.1008202323991754
3403,0.0
3404,0.0768377016989577
3405,0.0170721297481948
3406,0.0170692156695365
3407,-0.0042674860239793
3408,-0.1068010936431989
3409,0.0341646737273591
3410,0.0256169413372053
3411,-0.042713138561419
3412,0.0298902600452594
3413,0.072537975763789
3414,0.0811770674784356
3415,0.2328406560032435
3416,-0.040409114432741
3417,-0.1217805718921047
3418,0.101296596434354
3419,0.1113022361631077
3420,0.0505663430420683
3421,-0.0708430320817661
3422,-0.0303705203482497
3423,0.0505919255286827
3424,0.030345943758852
3425,-0.0708573742281538
3426,-0.0976760397837374
3427,0.0267423014586662
3428,-0.0709579320831152
3429,-0.0101378751013839
3430,-0.0202798620969337
3431,0.0304105423213392
3432,0.0202695854869727
3433,-0.0304136253041374
3434,-0.0202798620969337
3435,0.0506739637174391
3436,0.1315789473684164
3437,0.0606918875177041
3438,0.272369615656205
3439,0.1308900523560163
3440,0.0201328769881319
3441,0.0704154511618481
3442,-0.120858092456431
3443,-0.1412002017145744
3444,-0.4254026131874827
3445,0.1416000809143325
3446,0.1313131313131267
3447,-0.1821493624772382
3448,0.0404612583451408
3449,-0.1063237304440321
3450,0.0758878882930313
3451,-0.0551756255346765
3452,-0.0156946132037148
3453,0.0506021657726921
3454,0.1515763945028208
3455,0.080775444264956
3456,-0.1719429553959762
3457,0.1313131313131267
3458,0.0302938503483804
3459,0.0201918223119596
3460,-0.1212978873951181
3461,0.0
3462,0.1816163858339144
3463,-0.0605754669358932
3464,0.0875792076657647
3465,0.1491769547325062
3466,-0.2785515320334221
3467,-0.0619386807061033
3468,-0.0103241792277566
3469,0.257440016476161
3470,0.0
3471,-0.0309023485784931
3472,0.2671049928087169
3473,0.0616016427104746
3474,0.2100302238614807
3475,0.0563178373950364
3476,0.36727198530912
3477,-0.0510360314381924
3478,-0.0970625798211993
3479,0.2344426889557147
3480,-0.2606029637199895
3481,-0.2253405715456303
3482,0.0409542336439093
3483,0.2553104575163398
3484,0.2648197188836882
3485,0.1322347675719616
3486,0.0
3487,0.0914634146341498
3488,-0.1221001221001267
3489,-0.4994097884318636
3490,0.0635208711433823
3491,0.1404558017307789
3492,-0.177015250544669
3493,-0.0454091363182246
3494,0.1632060930274791
3495,0.0634287785429441
3496,-0.1361038018328697
3497,0.1856631798215935
3498,-0.0226469788930208
3499,0.040747951283562
3500,-0.0407645620074297
3501,-0.1088237961367593
3502,-0.2090149036713829
3503,0.0907935355002672
3504,-0.0090801779714928
3505,-0.0636016718153672
3506,-0.1000454752160067
3507,-0.0181933957973219
3508,0.0227365740530139
3509,0.0409090909090924
3510,-0.1639045711163785
3511,-0.1459055261718006
3512,0.0364630811303612
3513,0.0182282172803463
3514,0.0824857884706821
3515,-0.2374551971326158
3516,0.0976562499999921
3517,0.0081373586133982
3518,0.0162720689935692
3519,-0.310128131886065
3520,-0.2290388548057269
3521,0.0939811220528704
3522,0.3785720100952564
3523,0.3650227125243371
3524,-0.0568135703270898
3525,0.016229814168636
3526,-0.3052378820560824
3527,0.0772671817812109
3528,-0.0651094652885149
3529,0.0447427293064816
3530,0.0040673554055231
3531,-0.0569754191763042
3532,-0.057007899666091
3533,-0.1549755301794551
3534,-0.0407996736026088
3535,0.0896787868905914
3536,0.1465320742429231
3537,0.0244160494831945
3538,0.3972114137483745
3539,-0.7129547111723207
3540,0.2424634284328757
3541,0.1210849208911781
3542,0.0858158636753771
3543,0.103613584175959
3544,0.3092369477911688
3545,0.152377897185017
3546,0.1201537968599853
3547,0.0320307495195323
3548,0.1590994491481368
3549,-0.0872209330239214
3550,-0.0880986705109718
3551,0.019698185364734
3552,-0.0197020663142772
3553,0.0480307396733927
3554,-0.0160128102481953
3555,0.0
3556,-0.0921585126417511
3557,-0.1259749013062847
3558,-0.0064195153265892
3559,0.0841852074563958
3560,-0.0040089801154549
3561,-0.0320821302534424
3562,0.0641231163834548
3563,-0.1444854711831809
3564,0.0487567040468082
3565,-0.3097489403325688
3566,-0.4092322802422655
3567,0.0327278677794076
3568,-0.7833759379896124
3569,-0.0082467425366905
3570,0.1975308641975266
3571,-0.521221146686519
3572,0.2064068692206076
3573,0.0660066006600646
3574,0.1811892604183815
3575,-0.1154353562005281
3576,-0.1073049938093235
3577,0.1236603462489624
3578,0.1851470890763287
3579,0.0041142104830045
3580,0.1314816336592954
3581,0.0410711352061747
3582,-0.1192483243554389
3583,-0.1029060673417304
3584,-0.3967270022315927
3585,-0.5067286924738323
3586,-0.0706596284134783
3587,-0.0291036088474942
3588,-0.8892617449664448
3589,-0.3317093396911033
3590,0.1242364634020131
3591,0.0724187875025793
3592,0.3791692904824343
3593,0.1667867064512761
3594,-0.3096294767261814
3595,0.1123722924978553
3596,0.1862523152912241
3597,0.1438553226469239
3598,-0.2575461007520346
3599,-0.1237751418256733
3600,-0.0515995872032994
3601,-0.0929656027269945
3602,-0.1966466570068285
3603,0.082936746769904
3604,0.0308074020469437
3605,0.0516635668526525
3606,0.1238390092879303
3607,-0.1291655902867476
3608,0.0671210243700926
3609,0.0619195046439651
3610,-0.3417210313762168
3611,0.0620925178516012
3612,-0.1139660174057184
3613,-0.7936507936507841
3614,-0.4031806473289275
3615,0.1621289204450114
3616,0.0111800547822582
3617,0.1590623691921445
3618,0.047417159433214
3619,-0.1452513966480396
3620,0.0
3621,-0.1382915400485991
3622,-0.0702019958864168
3623,-0.1274663677129981
3624,-0.0224265530387934
3625,0.0672344240250874
3626,0.0125488508838002
3627,-0.0686175580221992
3628,-0.2529084471421281
3629,0.0168577208361435
3630,-0.0224820143885007
3631,-0.0252986647926844
3632,0.0477635423690761
3633,0.3248571748627669
3634,-0.0784753363228623
3635,0.1007951618322358
3636,0.1840039528431103
3637,-0.0107328525909844
3638,-0.0727232042962606
3639,-0.0817995910020432
3640,0.3667481662591681
3641,-0.0917711838482751
3642,-0.0714285714285644
3643,0.1019367991844998
3644,0.0305716906144921
3645,-0.0815910249872496
3646,-0.0612307378303931
3647,0.4375100334686014
3648,-0.0311007216180431
3649,-0.1323020557704004
3650,0.0610252237591416
3651,0.0101698362656413
3652,-0.020343810395683
3653,-0.1936404402772092
3654,0.1729575745243683
3655,-0.1043921069382622
3656,0.1448186157008142
3657,-0.0304170905391636
3658,0.0101719051978487
3659,0.060994205550475
3660,0.0355672984096301
3661,0.1065881636382133
3662,0.0760764822234504
3663,0.167088607594943
3664,0.0355059599289846
3665,0.1671055296738829
3666,-0.1521452479967455
3667,0.1822415713273186
3668,0.0809307030854813
3669,-0.2149273099616669
3670,-0.0892947742262892
3671,0.0507099391480701
3672,-0.1116864656310279
3673,-0.1830942935611764
3674,0.3143378625025372
3675,-0.0405761817813007
3676,0.2832288084159429
3677,0.0707571009804987
3678,0.0303152789005526
3679,0.080775444264956
3680,0.1914743525143582
3681,0.0151141115421437
3682,0.1056869652742725
3683,0.17081993569132
3684,-0.0071347533837262
3685,0.1375815353738121
3686,0.0280904512530263
3687,-0.2998591265848278
3688,-0.0100633994163136
3689,-0.1856273847585874
3690,0.1960911699420721
3691,-0.5060398302318027
3692,-0.0053327470939318
3693,0.2387492535693064
3694,-0.1358991085018482
3695,-0.087051142546244
3696,-0.2181025081788471
3697,0.2284843869002217
3698,0.0326299760713521
3699,0.0543537341015296
3700,0.0
3701,-0.0598248762712705
3702,-0.2234819579199806
3703,-0.2952110212114697
3704,-0.1094570928196084
3705,0.0
3706,0.3001036721776676
3707,0.2449379490529004
3708,-0.1417202659980327
3709,0.2392604676454582
3710,0.2007923156238153
3711,-0.168514894542293
3712,0.0814730324262699
3713,-0.0380352097370254
3714,-0.313250495979949
3715,-0.2827225130890011
3716,-0.1258125393164233
3717,-0.1549892683582447
3718,0.3480353685972891
3719,0.0418388159615148
3720,-0.0994660245000511
3721,0.0732370788867892
3722,0.1983919807873005
3723,0.0
3724,-0.2512299801109545
3725,0.1358979719841056
3726,0.0731223232006762
3727,-0.0993360171485323
3728,-0.1623376623376635
3729,0.1150747986191018
3730,0.229621125143512
3731,0.1094719282698263
3732,-0.0939212105400505
3733,-0.0992374386294775
3734,0.1356144377216727
3735,0.0208594075928202
3736,0.3533568904593675
3737,0.0467459616683132
3738,0.0778492837865921
3739,-0.4174493842621641
3740,-0.4086765168185962
3741,-0.188976377952763
3742,-0.0315059861373672
3743,-0.0157554750275726
3744,0.6032398301156328
3745,-0.2016947379432903
3746,-0.441315540611539
3747,0.5018295870360732
3748,0.0313545150501684
3749,-0.0836820083682139
3750,-0.3042702759416557
3751,-0.0629921259842543
3752,0.1519995806908077
3753,0.0890238793464683
3754,0.0732600732600661
3755,0.1045478306325232
3756,-0.2410396143366212
3757,0.17784287059316
3758,-0.1256939352676281
3759,-0.2625498844780508
3760,-0.1156555567237929
3761,-0.2318474022552417
3762,0.0737152485256878
3763,-0.2110595187842851
3764,0.1343123209169105
3765,0.3302097278000806
3766,-0.2864047256779676
3767,-0.1838152880520047
3768,0.0179299834147617
3769,-0.1121881170346437
3770,0.0358873138345523
3771,-0.1797591227754706
3772,0.1883914954696274
3773,-0.053855129701106
3774,-0.1033289905206836
3775,0.0942549371633787
3776,0.0583142690530639
3777,-0.0763153169330292
3778,0.0179533213644616
3779,-0.1303312210687252
3780,-0.0764594764774613
3781,0.1033382755986834
3782,0.0942633988688427
3783,-0.0538938291565636
3784,-0.1079039654707351
3785,-0.0134898151895324
3786,0.2467031488292865
3787,-0.0314084443846157
3788,0.2104414793588246
3789,-0.0920621931260118
3790,-0.2769514822033134
3791,0.306779834338901
3792,-0.081874936035219
3793,0.1073454991565751
3794,0.0357690342360721
3795,0.0867922601725715
3796,0.0765228037955339
3797,0.0305997552019595
3798,0.0815328169588241
3799,-0.0815993472052206
3800,0.0184584445344033
3801,0.042711518858306
3802,0.0203832042397169
3803,0.050932056636444
3804,0.0189431359648596
3805,0.0538468976959921
3806,-0.0117072177542482
3807,0.0101791530944532
3808,-0.1325043318723835
3809,-0.0305872756933127
3810,0.0509528176908154
3811,0.0101895251681323
3812,-0.0101905635381688
3813,0.0916310323763015
3814,0.0769008939728908
3815,0.0288295214299453
3816,0.21097046413502
3817,0.0
3818,0.1005891651099334
3819,-0.0910921468980715
3820,-0.0181258277701128
3821,0.0468749999999895
3822,0.009584970765844
3823,0.1053236307927991
3824,0.0036383203215492
3825,-0.2339731285988417
3826,-0.0480076812289939
3827,-0.0384209009701337
3828,-0.0493952446025614
3829,-0.0274920695953064
3830,-0.0769600769600753
3831,0.0769008939728908
3832,0.0672430355427408
3833,0.0288101411696928
3834,0.0767680644851725
3835,0.0095950873152994
3836,-0.0672107537205887
3837,0.1916626736942871
3838,-0.0479386385426626
3839,-0.0276880479926175
3840,-0.2405402904986501
3841,-0.2690166975881319
3842,0.3554113574495448
3843,0.0328035483274801
3844,-0.0924898261191216
3845,0.0831716107568516
3846,0.0115502783617111
3847,0.0230952215986564
3848,0.0530908083652689
3849,-0.0323265909300921
3850,0.1245330012453347
3851,-0.0877111993352404
3852,0.0461424880029504
3853,0.1244296972210748
3854,0.1426599171652104
3855,0.0
3856,0.082766231377588
3857,0.0367714653428996
3858,0.0183823529411728
3859,-0.0827890718425199
3860,0.0827205882352972
3861,0.0
3862,-0.1150218541522889
3863,0.0505840154511237
3864,0.4535398230088614
3865,0.1252853168702077
3866,0.0293792798762999
3867,-0.4381829275056966
3868,0.2986230160924738
3869,0.4349741217927497
3870,-0.0922554981300983
3871,-0.1394039735099343
3872,0.2092741491353804
3873,0.6510915358100332
3874,0.1038478355924779
3875,-0.0218674830527118
3876,0.1964207769533029
3877,0.0218197687104473
3878,-0.021824530772584
3879,0.0981140303063375
3880,0.0109003706125909
3881,-0.0054504823676845
3882,-0.1255184457541965
3883,-0.0218340611353823
3884,0.0328494675876207
3885,0.1415649520488299
3886,-0.3883813795744259
3887,0.2826624600034295
3888,-0.4262941659819217
3889,0.1159237011276208
3890,-0.2747543062453821
3891,0.0528094634558633
3892,0.2854103695590216
3893,0.2196300966792803
3894,0.1992658626114292
3895,-0.1470433777964505
3896,-0.0946173254835883
3897,0.2412165705296169
3898,-0.0524658971668385
3899,0.1048218029350194
3900,-0.0419463087248387
3901,-0.1680672268907527
3902,0.1206525730472589
3903,0.0052454888795588
3904,0.0314630309386482
3905,0.1047668936616118
3906,-0.0733906479345852
3907,-0.0786947169613227
3908,-0.099779434933319
3909,-0.1472599137477654
3910,0.0525651808242339
3911,-0.3005219591922927
3912,-0.2696130260097224
3913,-0.0423101332769114
3914,-0.16889697284657
3915,-0.095366075685985
3916,-0.1432540371592221
3917,0.0390540247342048
3918,-0.2305149617258182
3919,-0.2266782911944123
3920,-0.122206703910615
3921,0.1220575414123806
3922,0.0435729847494528
3923,-0.1483679525222566
3924,-0.1092132279061639
3925,0.0829332169358348
3926,0.1612411208436852
3927,0.1436031331592743
3928,0.0217533173808931
3929,0.0215746351885771
3930,-0.0607590529247917
3931,0.0174064403829505
3932,0.134718178262571
3933,0.0130355435821555
3934,-0.0434707007476935
3935,0.0955441674628675
3936,-0.0434480361487636
3937,0.1171722431975047
3938,-0.0390726751758285
3939,0.3285531164877422
3940,-0.4708817965951574
3941,-0.1087832393231306
3942,0.052349695969083
3943,-0.0080544480689501
3944,0.2931256023128774
3945,0.068215561173314
3946,-0.0200674265532233
3947,0.0
3948,-0.2655935613682079
3949,0.4247475556980294
3950,-0.23697634253123
3951,0.2923508209851781
3952,0.1120089607168578
3953,0.0719539494723404
3954,-0.0159923236846281
3955,0.1875573646194975
3956,-0.1959216313474646
3957,-0.0079974408189306
3958,0.1198178768272158
3959,0.2748237543314604
3960,-0.075733418367346
3961,0.0478087649402408
3962,-0.1316471855427504
3963,0.1075954411413127
3964,-0.0436719364136705
3965,0.3225651986540255
3966,0.913992408557626
3967,-0.2507999654069067
3968,0.2200457349959094
3969,0.3482672628772905
3970,-0.0602305971433551
3971,-0.1251780103674545
3972,0.1250215109275441
3973,0.2745838338767868
3974,0.0428853246419051
3975,-0.1632302405498262
3976,0.0257665550115959
3977,0.0858148116364835
3978,0.2140777530399041
3979,0.1795025215830359
3980,-0.0128232528318021
3981,-0.1155426223895848
3982,0.1367521367521338
3983,0.1195151101246376
3984,-0.1367755171824214
3985,0.0512645249487374
3986,-0.051290818943411
3987,0.0854116843184099
3988,-0.2139861336985363
3989,-0.0241390408754434
3990,0.2047617135744934
3991,0.092258323305262
3992,-0.2654440154440255
3993,-0.1934235976789127
3994,0.0765049325548611
3995,-0.4164644994339322
3996,-0.1863404358745765
3997,0.0890399870487286
3998,0.0525868694632075
3999,-0.1742442661479888
4000,-0.0081050413357149
4001,0.4678928686673107
4002,-0.0403518682914996
4003,0.0201718642837016
4004,-0.084793668739404
4005,0.1934391875554081
4006,-0.0483831949036271
4007,-0.0645525699991917
4008,0.2173913043478229
4009,-0.1855287569573316
4010,0.1128031584884381
4011,0.1287519111611785
4012,-0.0402511672838489
4013,0.2088688946015465
4014,-0.1126292466765139
4015,0.0
4016,0.165898617511527
4017,0.1012798084890889
4018,0.1562787277073007
4019,0.1285347043701804
4020,0.0367107195300954
4021,0.2289167658639319
4022,-0.0238130128956589
4023,0.1244054152945441
4024,0.0917561990268794
4025,-0.0735321017011133
4026,-0.0365965233302893
4027,-0.0457665903890134
4028,0.1005852231163125
4029,-0.0732064421669091
4030,-0.0091516427198728
4031,0.2646951442132222
4032,-0.0045639176669211
4033,-0.1783101682516527
4034,-0.082364784478817
4035,0.2555910543131001
4036,-0.0273922571219878
4037,-0.1096892138939582
4038,-0.0548747027620287
4039,0.5984251968503865
4040,-0.5489285337274317
4041,0.0
4042,-0.1321283230273241
4043,0.1846381093057577
4044,0.2767168544764004
4045,0.0232472274262528
4046,-0.0685263157894747
4047,0.0526038926880559
4048,-0.2954521473040004
4049,-0.3441156228492804
4050,0.2376676877574823
4051,0.294892048446552
4052,0.1367269667648248
4053,0.1050640890943565
4054,-0.0489838479440577
4055,-0.1615076858285856
4056,0.1891551071878863
4057,-0.1315304887672962
4058,0.1688101458364249
4059,-0.0585453016607122
4060,-0.1895534962089372
4061,-0.1687763713080133
4062,-0.0580505567576047
4063,-0.0475184794086607
4064,0.3766833035125638
4065,0.1692206449186865
4066,0.2438338178748859
4067,-0.0656906906906842
4068,-0.0187722920968612
4069,-0.0563486100676204
4070,-0.3014318010550182
4071,0.1598796200507869
4072,0.1689982161299472
4073,0.1031701369349084
4074,0.0187546886721643
4075,-0.3387278885961605
4076,-0.3398791540785493
4077,0.197870536134923
4078,0.2443838706645409
4079,0.1220428088621812
4080,0.4113687359760637
4081,0.0654022236756118
4082,-0.1708979348117107
4083,-0.0069262448521058
4084,0.0654756337105913
4085,-0.0842538850402578
4086,-0.0187265917602959
4087,-0.0374672161858299
4088,0.1403049293798442
4089,-0.1099534007015966
4090,0.130725789583769
4091,0.2347540299441747
4092,0.2134305049453392
4093,-0.015619305461551
4094,-0.1094548107995306
4095,0.2288091523660934
4096,0.114273841678786
4097,-0.0883805562776272
4098,-0.0676308396628839
4099,0.1298903725255884
4100,-0.0259848248622863
4101,-0.0676062197722166
4102,-0.0572380060360002
4103,0.0208094891270377
4104,-0.0728862973760861
4105,0.0572350278370285
4106,0.1714107625181864
4107,0.0103874519580252
4108,0.0570983649104664
4109,0.057065781282416
4110,0.1450476585163702
4111,-0.0673889378466618
4112,-0.0362995229205523
4113,-0.1662164969873224
4114,0.0624220763028893
4115,0.2776741680135884
4116,-0.0288532810657721
4117,0.0909542743538707
4118,-0.1327140013271371
4119,0.041455932343916
4120,-0.0912863070539414
4121,0.0165947560570826
4122,0.0911879300339877
4123,0.1985604368329685
4124,0.0165439655885482
4125,0.0413428146188169
4126,0.0908715406856666
4127,-0.2235469448584169
4128,-0.1243471773190795
4129,0.0124331717021016
4130,0.0704050360308191
4131,0.1158269214858944
4132,0.0744047619047529
4133,0.0991080277502515
4134,0.078646390807363
4135,0.1110378369466732
4136,0.074135090609558
4137,-0.0248002181760094
4138,0.3694795600065604
4139,-0.2435793342164957
4140,0.0469844524175694
4141,0.4253147329023477
4142,-0.0340367597004818
4143,-0.0595998297147664
4144,-0.2047606859483056
4145,-0.6008067976997585
4146,-0.2021070737475807
4147,0.3983210553366363
4148,-0.2404258973037963
4149,0.1200686106346488
4150,0.2139495079161318
4151,-0.1714530647235221
4152,-0.0171482465917947
4153,0.3673329916282306
4154,0.2556237218813881
4155,-0.0596811322363314
4156,0.1787234042553138
4157,-0.0681314937829997
4158,0.199736517785049
4159,-0.1148740639891125
4160,0.0259462954219705
4161,0.0675847997959669
4162,0.1443123938879471
4163,0.2117746717492588
4164,0.4042445679636237
4165,-0.192385581206964
4166,-0.4679552390640976
4167,-0.0712613254606466
4168,-0.0509268690160899
4169,0.0305467874961683
4170,0.0457991959696724
4171,0.1169055606384152
4172,-0.1221374045801572
4173,-0.173327895595434
4174,-0.0050981391791949
4175,-0.0867435452597285
4176,-0.0612682528336445
4177,-0.0510829587249809
4178,-0.0869165090239723
4179,-0.0051129972389768
4180,0.0
4181,-0.1484971068667215
4182,0.0665233855286027
4183,0.2144607843137336
4184,-0.1022285831118467
4185,-0.1946123117894067
4186,0.0
4187,-0.0102438024994784
4188,0.2248569092395736
