,DDOG.US
2611,0.0971960414703063
2612,-0.8016151059913273
2613,1.1214185063410032
2614,-0.4349290753490981
2615,-0.0830936684217556
2616,0.2955708487736085
2617,-0.1679186920017655
2618,-0.5241648898365346
2619,0.5917159763313624
2620,0.163293808942712
2621,0.4955255307948809
2622,0.5410122164048782
2623,-0.3063457330415705
2624,-0.1709701459821955
2625,0.1138503306038406
2626,0.3968946266573607
2627,-0.1397624039133443
2628,-0.5489438320671028
2629,0.1797299666841998
2630,-0.2108592514496653
2631,0.2366552721535719
2632,-0.1910910808940572
2633,0.2431887866841933
2634,-0.149148973504125
2635,0.3061313740925342
2636,0.1528317540718721
2637,-0.2275810757582309
2638,0.3097731239092406
2639,0.4917331812998844
2640,0.8269135627959685
2641,-0.3439594340626316
2642,0.2370171218338814
2643,0.3700701371021786
2644,0.3477100309075615
2645,-0.2605817311078277
2646,-0.4243581582856091
2647,-0.4226002343833225
2648,0.2868271954674229
2649,-0.3696332101222503
2650,-0.2422687758301292
2651,0.1138790035587164
2652,0.1492431241560713
2653,0.3117251151257511
2654,0.3163182504825312
2655,0.1889811512272172
2656,0.3959839921364831
2657,-0.0872065037359649
2658,-0.1237599380848609
2659,-0.1479706877113923
2660,0.2810567734682446
2661,-0.3384094754653058
2662,0.2250984805852512
2663,-0.2044124903080228
2664,-0.1710624533466072
2665,1.8289517877316752
2666,-0.3277784585222378
2667,-0.3998277665005879
2668,-0.4138357010500231
2669,0.5344965288443845
2670,-0.1291830708661466
2671,0.1351517385428178
2672,-0.1784725213859265
2673,-0.0123099649166062
2674,0.030765444253022
2675,0.0799262219489673
2676,-0.098467598006029
2677,-0.2653338269776668
2678,0.0061701733818664
2679,-0.0988203322833651
2680,0.0771438269509673
2681,-0.1019336504602409
2682,0.4367080821749341
2683,0.061470371281039
2684,0.1411822478669141
2685,-0.0737146016340098
2686,0.1533366045142296
2687,-0.4621356830365395
2688,-0.4021281860925549
2689,0.7877237851662363
2690,-0.8251676121712194
2691,-0.1601322382354472
2692,-0.2953061858874692
2693,-0.0206238774755202
2694,0.0309780356402795
2695,0.2377260981912185
2696,0.0
2697,0.1444937558055532
2698,0.6154477382295562
2699,-0.1798283923341696
2700,0.3022231328757316
2701,-0.0512505125051221
2702,-0.278551532033427
2703,-0.0143921870984279
2704,0.0975659854164515
2705,-0.0513769009453466
2706,0.0770060064685074
2707,-0.4900949236483639
2708,0.1648125257519536
2709,0.1234567901234614
2710,-0.3095975232198113
2711,0.2470660901791176
2712,-0.0514986095375395
2713,0.1953124999999976
2714,0.9472941650710448
2715,0.0201511335012554
2716,-0.0907624041952434
2717,0.1108089050065472
2718,-0.0201511335012554
2719,-1.069246435845211
2720,0.1474401342213595
2721,0.3596757852077041
2722,0.1517450682852721
2723,-0.3044140030441371
2724,-0.5201958384332832
2725,0.2137404580152608
2726,0.2234182999898434
2727,0.3944972688650623
2728,-0.2636916835699849
2729,0.3738506618167167
2730,-0.3142104196229498
2731,-1.2728392527201755
2732,0.6273269750599224
2733,-1.2496772527756197
2734,0.4984071523995472
2735,1.5479562929987871
2736,0.4431909750201427
2737,0.0855431993156481
2738,-1.0012197601138435
2739,-2.17506928309492
2740,0.2986324309238049
2741,-0.156538268015878
2742,0.044705224923154
2743,-0.0615074927309244
2744,-0.2371412125196689
2745,1.3590048375950252
2746,-1.047486033519553
2747,-0.4714863044454442
2748,-0.5304141744724059
2749,0.8670358561279919
2750,-0.4030274233877243
2751,0.1052513464991042
2752,-0.8315890705436436
2753,0.1017236507487868
2754,-0.8951989964648154
2755,-0.5638294761311341
2756,0.569172439351179
2757,0.1735913488901413
2758,1.108797208307536
2759,-0.7313754393922168
2760,-1.315411568728814
2761,0.5086295576637252
2762,0.4437869822485214
2763,-0.3081839972605821
2764,-0.7177688893759259
2765,-0.137166684955558
2766,0.4043715846994585
2767,-0.0218627022299912
2768,-0.1423097974822218
2769,0.0984251968503974
2770,0.0655737704918057
2771,0.1854478018981146
2772,-0.0218221494817196
2773,-0.0109122653862997
2774,-0.4714395351386984
2775,0.3659402479654901
2776,0.0273015179643895
2777,-0.0437015186277636
2778,-0.4499561018437187
2779,-0.0658906215681992
2780,-0.0439463854098069
2781,0.1097453906936002
2782,0.4153005464480825
2783,0.0109277674571141
2784,0.1091583888221747
2785,-0.0109170305676911
2786,-0.0710110886546105
2787,0.0655057590479854
2788,0.1580553738827076
2789,0.2113097091611012
2790,0.2732749518663423
2791,-0.4115996258185198
2792,0.1245717844908234
2793,0.1989183813016679
2794,-0.2367748769393703
2795,-0.2286980448877809
2796,0.0413259254635177
2797,0.186927534425828
2798,0.4836609412786017
2799,-0.2050453585187104
2800,0.3282343469375123
2801,0.2889379200298475
2802,-0.0666749057653097
2803,-0.1020629078650422
2804,0.1713571174954094
2805,-0.1964423820572284
2806,0.360643610135015
2807,-0.1852881230313207
2808,-0.0123540675767559
2809,0.0925697358676905
2810,-0.0061716965993895
2811,-0.2940175172541823
2812,-0.1518814704606066
2813,-0.3483670295489905
2814,-1.2757239966477192
2815,-2.709592349686369
2816,-0.0991830482512037
2817,0.8730861698089305
2818,1.1383537653239888
2819,-0.3200100395306463
2820,-0.1760010057200333
2821,0.1443635450665263
2822,-0.3464130503243578
2823,-0.5605345662982674
2824,-0.0836751123591976
2825,-0.3645501972260968
2826,0.0413367674647828
2827,0.7698860947212312
2828,0.4804996040321457
2829,-0.0377583715524317
2830,0.3786574870912334
2831,0.0531715250844538
2832,-0.8325974517472069
2833,-0.1326343712499081
2834,-0.2659742891520587
2835,-0.4516539440203613
2836,-0.0859516760576773
2837,0.377394392997589
2838,-0.3309151075474165
2839,0.6406371742706337
2840,0.8157307229950099
2841,-0.4311831666091756
2842,0.1807695618490212
2843,-0.2026997886746879
2844,0.0
2845,-0.0215684582866065
2846,0.1378478504350793
2847,0.3091986601391511
2848,-0.4139715394566657
2849,-0.0258799171842659
2850,0.2152018593440647
2851,-0.1120303343674555
2852,0.0688942473303464
2853,0.008611039352442
2854,0.3432592465459587
2855,-0.1374924808799489
2856,0.1801338136901644
2857,-0.0081495747208794
2858,-0.353391873278236
2859,0.4371303677037842
2860,-0.3871966959215306
2861,0.0129048909536719
2862,0.4325852321397939
2863,-0.2834808006185021
2864,0.678238365088577
2865,0.1114280620431449
2866,0.2090468353867361
2867,-0.7438275753909689
2868,-0.0224094657583286
2869,-0.3147198992896399
2870,0.4338616190934927
2871,0.3882992954606272
2872,0.1691595441595421
2873,-0.0623608017817311
2874,-0.3576218149307159
2875,0.3147860310579387
2876,0.0772998486062969
2877,-0.0445473984319417
2878,-0.2554620647766059
2879,-0.36216943074854
2880,-0.1466063722149883
2881,0.0657635026018204
2882,-0.0538599640933465
2883,-0.3513197009278448
2884,0.0090073860565581
2885,0.0720072007200704
2886,0.0539762504498041
2887,0.1302726741835589
2888,-0.1214356391112756
2889,0.0682527301092115
2890,-1.3939693524468575
2891,0.1382170006910855
2892,0.6425033106086487
2893,0.0833088307360658
2894,0.1761080129145804
2895,-0.1666013328106502
2896,0.1467853997455636
2897,-0.1862745098039193
2898,0.0685803860095945
2899,0.6811326262528004
2900,0.4118416589951036
2901,-0.3842412451361829
2902,-0.2143690637852717
2903,0.4463315217391349
2904,-0.2141610857052877
2905,-0.2484278262565232
2906,-0.3866105510423764
2907,-0.0048940439485102
2908,-0.0451434553251257
2909,0.1575087993742712
2910,-0.0684864494667913
2911,-0.1322556943423863
2912,-0.127519741036843
2913,0.2982885085574638
2914,-0.8581752484191589
2915,-0.4276827371695156
2916,0.6310367031551952
2917,1.30897471908327
2918,0.0382416465506165
2919,-0.273902796356442
2920,-0.1084045402372248
2921,-0.0446570972886718
2922,-0.0702247191011323
2923,-0.320225438708851
2924,-0.4632608415905282
2925,-0.2709677419354758
2926,-0.1744975117947458
2927,0.0193848539674341
2928,0.3348789283874357
2929,0.2697495183044235
2930,-0.2059467112884497
2931,-0.2710376871450616
2932,0.1031459515214005
2933,-0.1032524522457386
2934,-0.5711318795430914
2935,-0.4956952778502605
2936,-0.1960528035550796
2937,0.5071521456436938
2938,-0.1823866597186041
2939,1.564302191464812
2940,-0.2094921621035845
2941,-0.2244425137561557
2942,0.3319382306249155
2943,0.2303815694744371
2944,-0.3902862098872448
2945,-0.3444899735286817
2946,-0.0544227559683539
2947,0.1521518620489841
2948,-0.2542311324181178
2949,-0.4377325454147474
2950,0.1493352759060371
2951,0.0946108220224849
2952,0.2866473149492091
2953,-0.1853938710967493
2954,0.0980534572922859
2955,-0.0799592934506168
2956,0.5781600057816082
2957,-0.2463232630587578
2958,0.0651607298001762
2959,0.7758620689655059
2960,0.035906642728913
2961,-0.3458960870505078
2962,-0.397916365214883
2963,-0.0434279096699495
2964,0.6114675220529264
2965,0.2100630189056654
2966,0.1398461692138653
2967,-0.0499700179892036
2968,0.8030137801130189
2969,-0.1091703056768553
2970,-0.1441137007404564
2971,0.4748009298184915
2972,-0.568123600457206
2973,0.5894976265822853
2974,-0.4669647292598101
2975,0.5241138838291612
2976,0.7631543845332949
2977,-0.3230342191929347
2978,0.5089574155653518
2979,0.0122354092744291
2980,-0.0023492537693232
2981,-0.0490647341102737
2982,-0.0587947084762393
2983,-0.0980872976949429
2984,0.0098077677520507
2985,0.530905075109121
2986,-0.4253943372195592
2987,-0.1471742543171031
2988,-0.0982125319190812
2989,0.0960384153661444
2990,0.8864298887500798
2991,-1.1737089201878037
2992,0.5983008256551394
2993,0.3160970954851799
2994,0.748808713410492
2995,0.4097152626304269
2996,0.2704450584984467
2997,-0.3895414035294792
2998,0.8717528668382758
2999,-0.1406140145301035
3000,0.0
3001,0.1929711712765242
3002,0.2158945034426447
3003,0.0447926241478853
3004,0.5355609699501152
3005,0.2546001620182836
3006,-0.5118064441084073
3007,0.1161845009875616
3008,0.1276398236249868
3009,-0.1278029510863409
3010,0.2780674313521134
3011,0.6789413118527081
3012,-0.8296107211231692
3013,0.0985278775935942
3014,-0.1867631609664953
3015,0.5340763961453544
3016,0.4507628294036068
3017,-0.8861940298507356
3018,0.9127671865973334
3019,-0.3594619666048264
3020,-0.372439478584722
3021,-0.9042865531415102
3022,-0.4364236848313335
3023,0.1648610456900618
3024,0.3754106053495931
3025,0.0117302052785983
3026,0.3448477409550549
3027,0.1050972149238085
3028,-0.8063566804002381
3029,-0.4968650183366871
3030,-0.0295840482811735
3031,0.4124683283247994
3032,0.3815449636064837
3033,-0.1528512639623864
3034,-0.1059322033898345
3035,0.1527794100364433
3036,-0.0352692217258419
3037,-0.0235183443085559
3038,0.1526359046612603
3039,-1.9262343476066743
3040,-1.472105624666106
3041,0.2664028010351608
3042,0.3111009940056124
3043,-0.1557928335296455
3044,0.4305582880578631
3045,0.1707206526665652
3046,0.6230763456197076
3047,0.2209655069098441
3048,0.1010176593834113
3049,-0.2550637659414665
3050,-0.4829665164824551
3051,0.1285101257246184
3052,0.2403304543747602
3053,0.045041663538775
3054,0.2844524290740291
3055,-0.13492241960873
3056,0.2765734788458697
3057,-0.1272359853304299
3058,0.0074839095943652
3059,-0.2325406946215605
3060,0.2021260667764712
3061,-0.0224634968176721
3062,-0.1124437781109487
3063,0.119796346211438
3064,0.9665071770334978
3065,-0.8784631721208578
3066,0.1830795914434358
3067,0.6129094043286731
3068,0.5665857258486873
3069,0.1093883762960096
3070,0.3601554355037529
3071,-0.2756130013305514
3072,1.2204280886218524
3073,-1.033861329792269
3074,0.6221133000282746
3075,0.4504081824153043
3076,0.1218369259606463
3077,0.0562008242787582
3078,-0.423290377198761
3079,0.1127501644273274
3080,-0.1222953904045246
3081,-0.2830188679245256
3082,0.0281995927563808
3083,-0.0282075471698092
3084,0.056571751838584
3085,-0.0188608072425462
3086,0.0659692771651995
3087,0.122364457831321
3088,-0.2169606640882839
3089,-0.3741765480895958
3090,-0.5005164058155204
3091,-0.0450402713014031
3092,-1.544256120527309
3093,-0.8164040250617024
3094,-0.4550160754182377
3095,-1.1742743553454829
3096,-0.2875704965166344
3097,-0.2105496453900841
3098,0.1272757456698678
3099,0.6214254289485237
3100,1.163169909772794
3101,-0.7281686285244917
3102,0.1912568306010898
3103,-0.0929825520975701
3104,0.0928961748633811
3105,-0.0820344544708808
3106,0.5439216752787599
3107,0.0869517960980363
3108,0.3358067486324024
3109,0.5440637793578921
3110,0.1021902288060332
3111,-0.5899642741149724
3112,-0.5606662674868005
3113,-1.637621023513144
3114,-0.6895017793594357
3115,-0.383284337439055
3116,-0.286233547168824
3117,0.2297267108496395
3118,0.4816955684007749
3119,-0.0259441829435503
3120,-0.795726240286908
3121,0.1091902679602291
3122,0.1517996870109529
3123,-0.0521920668058404
3124,0.0968342644320264
3125,0.052114353782008
3126,-0.0148920327624585
3127,-0.2238805970149338
3128,-0.0821569945477732
3129,0.0224014336917571
3130,0.1081564912542499
3131,0.0633619083115974
3132,0.1562222061790792
3133,-0.1266115209777275
3134,0.6072887988214123
3135,0.3249169435215955
3136,-0.0738825267824117
3137,-0.1998815516730691
3138,0.2952465308532457
3139,-0.2391473875747377
3140,-0.2136084192976954
3141,-0.513196480938411
3142,-0.5105531870098421
3143,0.1629006831318981
3144,0.5331381977838082
3145,0.1773974746947738
3146,-0.4296793125130964
3147,0.1099188694059188
3148,0.2297770118544037
3149,0.252689020607354
3150,0.0025523492030378
3151,-0.4079497907949796
3152,0.1201483571018221
3153,0.3850757142113653
3154,-0.0416471445676422
3155,-0.0208279093985899
3156,-0.0635133677663723
3157,0.224526928675407
3158,0.0467653936087165
3159,0.160821747250468
3160,0.4133085348212499
3161,0.2499420237573682
3162,-0.3075730162832767
3163,-0.2175827591566013
3164,-0.3141928494041238
3165,0.1190347365003781
3166,0.2805654472860743
3167,-0.021586616297891
3168,-0.6081007709849086
3169,-0.0651961316961885
3170,-0.3379851722634128
3171,0.3476749239461184
3172,0.0
3173,0.1302083333333228
3174,0.0758972134880271
3175,0.2918918918918876
3176,0.1241699508718834
3177,-0.276093546990034
3178,0.0324710466500715
3179,0.0648999459167141
3180,-0.0432853587274172
3181,-0.0758068009529923
3182,0.1297858533419753
3183,-0.0122229950231765
3184,0.3678198081689879
3185,0.1399052948773089
3186,0.0
3187,0.0913929358636565
3188,-0.545945945945941
3189,-0.5108109999300188
3190,-0.2138774937765203
3191,0.6513863731364096
3192,1.1704764527678442
3193,-0.0447735491647995
3194,-0.1552259399793189
3195,-0.4156563907170034
3196,-0.1109646993550153
3197,0.4556437694166355
3198,0.0207067918277202
3199,0.0069017875629725
3200,-0.228278915329264
3201,-0.4586518415566341
3202,-0.3801750898120163
3203,0.024408954599342
3204,0.0487940889446686
3205,0.139217597104266
3206,0.2984245957387791
3207,0.0762829403606
3208,-0.1771509951717638
3209,-0.2891381592698335
3210,-0.1395381287936849
3211,0.1428223081478274
3212,-0.1325473507970265
3213,-0.024422580420066
3214,-0.6289308176100596
3215,-0.5866114561766795
3216,-0.0921022334791599
3217,-1.8049695264885213
3218,0.848343986054624
3219,-0.549193736854404
3220,-1.266122352384325
3221,-0.05931809059684
3222,-0.0058019063406622
3223,-0.0177640928469926
3224,0.0
3225,-0.2493173453638771
3226,0.04746647680075
3227,-0.1307034220532312
3228,-0.2859866539561426
3229,0.2733214497920427
3230,0.0118821292775557
3231,-0.2501488981536554
3232,-0.3106703309833972
3233,0.4993460944001922
3234,-0.2204349121239228
3235,0.1368396001903963
3236,-0.3582517315500494
3237,0.0596729920038326
3238,0.0715563506261038
3239,1.5625000000000089
3240,-1.4531043593130877
3241,0.9103349794728396
3242,-0.3163423660021494
3243,-0.2573155406618265
3244,-0.4629072983046833
3245,0.251858958982962
3246,0.5427327488519095
3247,-0.3282643635105937
3248,0.4162793469193177
3249,0.2377838544762844
3250,0.249051233396577
3251,-1.0122791254866714
3252,0.2926421404682329
3253,0.1014259292405082
3254,-0.2992041170486506
3255,0.0538277511961572
3256,-0.39027319123385
3257,-0.6222812953117454
3258,-0.693515026158909
3259,-0.0852411105698894
3260,0.0121758188238048
3261,-0.0853034365098625
3262,0.3642544924720703
3263,-0.5493834696618275
3264,0.2966460830609087
3265,1.3615191687567183
3266,-3.2047331443362608
3267,0.606431852986223
3268,0.3722690101306076
3269,0.6136889389210245
3270,-0.2625881780588724
3271,-1.0321946424182888
3272,0.9734728644439172
3273,-0.3224038312464532
3274,-0.7327840629611416
3275,-0.3083754779819909
3276,0.771113831089363
3277,-0.159372318254272
3278,-0.2519510846186915
3279,-1.3767754796909912
3280,0.248570718369362
3281,0.8502772643253381
3282,-0.2470660901791264
3283,-0.0247127146917039
3284,0.406103864139796
3285,-0.4946821667078972
3286,-0.4097851732273666
3287,0.1611703446565775
3288,0.0743310208126886
3289,0.819816643159373
3290,1.296441312103027
3291,-0.1612270687175931
3292,-0.4596392925932461
3293,0.7300538849296049
3294,-0.4276861307497679
3295,-0.2186843946815955
3296,0.9272900597972158
3297,-0.7464967040642634
3298,0.2134518208747208
3299,-0.1395916942941865
3300,0.0334907865450728
3301,0.1755180219397519
3302,-0.3757755833260444
3303,-0.2189525310912594
3304,-0.065728933876695
3305,0.1269146608315063
3306,0.5570545739402912
3307,-0.1481868898186904
3308,0.1566579634464811
3309,-0.2355404344412547
3310,0.2089318359885166
3311,-0.5954987301865372
3312,0.2489626556016567
3313,0.3698868581375207
3314,-1.291495264517358
3315,0.6274360680673036
3316,-0.6217715706906366
3317,0.476009139375476
3318,0.1568366522503607
3319,0.6750377643504564
3320,0.8889304762795947
3321,0.4934823091247682
3322,-0.3738317757009399
3323,-1.0768940109578695
3324,0.8662265299433415
3325,-0.352410487736115
3326,0.3278381416260851
3327,-0.328916455220382
3328,0.1782363977485907
3329,0.1545450288015794
3330,-0.380876627375547
3331,-0.4532489610880248
3332,-0.1039992436418638
3333,0.273900273900282
3334,-0.0193323274236122
3335,0.0047149794898349
3336,0.1167949213047078
3337,0.1608049652059492
3338,-0.7198333017617022
3339,-1.722873900293251
3340,-0.2081547691930962
3341,-1.5417132910605431
3342,-1.412180052956758
3343,1.1220546066575134
3344,-1.173057517658921
3345,-0.0315437511828978
3346,0.7824236354531798
3347,0.2248313764676577
3348,-0.5147520401757646
3349,1.8967853183889545
3350,0.2579852579852677
3351,0.23287167545042
3352,-0.049049662783576
3353,0.6578145937385872
3354,-0.5943263280436241
3355,0.2017854959031332
3356,-1.1379097093382828
3357,0.9312584242127252
3358,-0.4616236843724995
3359,0.7331826235718144
3360,0.1705402147977282
3361,-0.0607873054623188
3362,0.0548981334634643
3363,0.2798053527980583
3364,-0.0111333778668504
3365,-0.178451929511484
3366,0.2336708579058729
3367,0.1555382735251644
3368,-0.1557805719372433
3369,0.6192635187437822
3370,-0.2549889135255033
3371,0.342503590763454
3372,-0.0442135514535274
3373,-0.2592088975476617
3374,0.0596965333924165
3375,-0.6689708997658697
3376,0.0362227980718313
3377,0.1363459291001194
3378,-0.0166982077257047
3379,0.1111975981318898
3380,0.0444592641991686
3381,-0.0778642936596142
3382,0.2219755826858919
3383,0.1662049861495907
3384,-0.0110815602836936
3385,0.0885739592559768
3386,0.1105950011059594
3387,-0.1606203267792811
3388,-0.562548735657803
3389,0.2194225347085915
3390,0.6347967940988795
3391,0.2899575671852875
3392,0.1905837509705525
3393,-0.1272174711993627
3394,0.5838214907297422
3395,0.9552276198993034
3396,0.2890153355076076
3397,-0.551214066424798
3398,-0.0453736344281161
3399,0.1637744790577835
3400,0.0731223232006614
3401,-0.0174131085881491
3402,-0.0069657286152068
3403,-0.222981473129826
3404,0.2572244272683051
3405,-0.0836295212209941
3406,-0.1116305030349519
3407,-0.3887235160217173
3408,0.0979603260679329
3409,0.076909631183369
3410,0.1012782007403658
3411,-0.2591036414565659
3412,0.0874584572328144
3413,-0.7294382972725528
3414,0.8154833097749266
3415,-1.8200739543431637
3416,0.4013672951813919
3417,0.0769062955185013
3418,0.5698948290972861
3419,-0.3352569387194359
3420,0.1700866893448931
3421,-0.863309352517987
3422,-0.2774694783573807
3423,0.0665483584738268
3424,-0.6959141985036267
3425,-0.9890593277690122
3426,0.4491354143274261
3427,0.4081632653061167
3428,-0.0727394807520117
3429,-0.6759801712483037
3430,-0.4413262419373096
3431,-0.2268345242145887
3432,-0.7196710075394053
3433,0.8157715839564909
3434,-0.0680272108843563
3435,0.0566572237960307
3436,0.0339827820570923
3437,1.6378830083565448
3438,0.3220790759662441
3439,-0.4756167163421904
3440,-0.2415612484902393
3441,0.2283249825584989
3442,-0.5708818370275757
3443,0.4097319273281551
3444,-0.1399491094147575
3445,-0.3895523341209433
3446,0.6723755153821771
3447,-0.0888832455082311
3448,0.0761276406775388
3449,0.0934860800811319
3450,-0.1475768827954019
3451,-0.0095219958103131
3452,-0.2162987467396166
3453,-0.4056082526907418
3454,-0.1503326509723731
3455,0.4584819154355571
3456,-0.0573431028990146
3457,0.2542103590721358
3458,0.3164406602491689
3459,-0.0377083465365448
3460,-0.3689332739647504
3461,0.0381509505945204
3462,0.0190718372536561
3463,0.0825763831544149
3464,0.4676474105968249
3465,-1.1003627569528374
3466,-0.3908810604773152
3467,0.292907286371344
3468,-0.8298755186722075
3469,0.7148915545862152
3470,0.2538071065989772
3471,0.2772086296251705
3472,0.1324025036109767
3473,0.4745070744800058
3474,-0.1813381338133808
3475,-0.0660501981506026
3476,0.006004202942071
3477,0.0899820035992665
3478,0.1438838578125674
3479,-0.216352763060106
3480,-0.4218712322160661
3481,-0.2902055622732707
3482,-0.1210653753026737
3483,0.5717724947336846
3484,-0.186927158707189
3485,-0.0663730163519059
3486,-0.1268728854518967
3487,0.2531035313968829
3488,0.0
3489,-0.2441704309608141
3490,-1.3988611042337156
3491,1.0534051935325814
3492,1.5317814497648006
3493,0.6470940683043814
3494,-0.0299670362601206
3495,0.0359475166257278
3496,0.2331141661685682
3497,0.6118933048179178
3498,0.0593718458706847
3499,-0.447280534351145
3500,0.663507109004742
3501,0.0177693537878345
3502,-0.1720659784027652
3503,-0.0851561136032351
3504,0.0138938368364689
3505,-0.1963233981795372
3506,-0.1668553721470717
3507,0.0416964498451234
3508,0.2080485050228819
3509,0.0890842142772334
3510,-0.7057416267942626
3511,-0.1377492962807628
3512,-0.4028863499699263
3513,1.0472450315363506
3514,-0.5266622778143404
3515,-0.0724685420647036
3516,0.0428039906489728
3517,-0.5185620593149212
3518,-0.0341676599125806
3519,1.0872412889703933
3520,-0.752276626633242
3521,0.0857124019252294
3522,-0.0329771797915729
3523,-0.065997888067578
3524,0.6947175252326663
3525,0.5734393327251371
3526,0.6859953404090099
3527,0.0578231336516301
3528,-0.1226525061520568
3529,0.0388399792853458
3530,-0.1880796420001245
3531,-0.1103752759381817
3532,0.2450802598990657
3533,0.3114653333402101
3534,-0.4284787965244421
3535,-0.6789398093745868
3536,0.6357031655422871
3537,0.1425055058945452
3538,-0.4554919312857812
3539,0.3422703936109656
3540,0.0665083135391859
3541,-0.1903855306996695
3542,-0.3055475985868358
3543,-0.4219004698437029
3544,-0.8656124570820739
3545,-0.4029908720139755
3546,0.7546998884959976
3547,0.2396829608777464
3548,0.1656668426356987
3549,0.1666364823699783
3550,-0.499711093990757
3551,-0.1301769442167736
3552,-0.0289365806607196
3553,0.1108006551691001
3554,0.2498798654492944
3555,0.0
3556,0.3734201455381085
3557,-0.0766577232656173
3558,0.1052933856609547
3559,-0.1437883435582876
3560,-0.0767459708365294
3561,0.1484745437999915
3562,0.3103514132925924
3563,-0.1434445825762701
3564,-0.9532990574121686
3565,0.3309490765453211
3566,-1.3360739979445009
3567,0.5005382131324041
3568,-0.4704482777267098
3569,0.4146472805600333
3570,-0.4218040233614543
3571,0.0864491030905689
3572,0.1079447322970577
3573,-0.3248862897985674
3574,0.0324780772978251
3575,0.4204398447606732
3576,0.2687883023330824
3577,-0.1291850575950097
3578,-0.5520675470881199
3579,0.0432806751785395
3580,0.1620395376471767
3581,-0.0216099405726591
3582,0.1294917449012674
3583,-0.0107921433196688
3584,-0.1080380293863378
3585,-0.3142950037932223
3586,-0.4900893051622771
3587,-0.2839667977282556
3588,-0.5601317957166448
3589,0.4363297466745747
3590,0.8317929759704209
3591,-0.676704449331752
3592,0.3372112628561842
3593,0.1010611419908963
3594,-0.7979626485568742
3595,0.6703486656267142
3596,0.4783283682289324
3597,-0.6376150662950846
3598,-0.2158182049003389
3599,-0.360995498173785
3600,0.1230116648992543
3601,-0.1939704267349397
3602,0.0706701775248492
3603,0.1780566389689619
3604,0.0
3605,-0.3104401445885561
3606,0.05525331519891
3607,-0.0255080350310357
3608,-0.1703432416318906
3609,0.4746969568534392
3610,-0.0042385453312384
3611,-0.3274366388841683
3612,0.3474870751758594
3613,0.0084745762711907
3614,1.2395988905483166
3615,-1.847023033463699
3616,0.4219409282700427
3617,-0.4128191200434651
3618,0.0759878419452967
3619,-0.4799301919720743
3620,-0.3502626970227752
3621,0.4611950104212831
3622,0.2463862623627954
3623,-0.283378746594011
3624,-0.16375545851529
3625,0.0
3626,0.2287332534582376
3627,-0.152612465787642
3628,0.1632541929862646
3629,0.1196562601979915
3630,0.0217509516041283
3631,-0.1518343197844356
3632,0.0189484688766053
3633,0.0565955594253292
3634,0.0217627856365726
3635,-0.2508999672739216
3636,-0.0054546446298974
3637,-0.1912777352716268
3638,-0.0765696784073432
3639,-1.1643199001179283
3640,-0.3061295484589145
3641,0.1111960525401324
3642,0.573521282476515
3643,0.1931034482758628
3644,0.8140091661536342
3645,-0.2193734146843032
3646,0.2871009638389415
3647,-0.1917676871447169
3648,-0.0513927433446319
3649,0.3788654515666644
3650,-0.2120673142700795
3651,0.1229844219732213
3652,-0.1025921619588302
3653,0.047853431774674
3654,-0.1232032854209492
3655,-0.0547870154773209
3656,0.0136948781155723
3657,0.0581693755346504
3658,0.2831991265183513
3659,0.3942359978249133
3660,-0.2316391879002612
3661,0.2039706282295426
3662,0.3050227072459762
3663,-0.142546836817817
3664,-0.1442704039571316
3665,-0.3101095720488023
3666,-0.7603374648474011
3667,0.1456058242329699
3668,0.5276225946616914
3669,0.2991232594120745
3670,-0.7586780295156973
3671,0.3830624288228642
3672,0.4739824832560471
3673,0.0661077370765548
3674,-0.4906870860927112
3675,-0.09321595028483
3676,-0.0310816411106518
3677,0.0207168013258858
3678,0.2314910503906303
3679,-0.0842965376360678
3680,-0.2306655608542513
3681,-0.1869547154133699
3682,0.3106233174570275
3683,0.0620860927152341
3684,0.0620475698035183
3685,-0.1968707905916461
3686,-0.1037236801161793
3687,-0.0363164721141339
3688,0.0881194277420627
3689,0.7357909752984382
3690,-0.7488653555219434
3691,-0.1440043511888131
3692,0.090895330356473
3693,0.1284958427815691
3694,-0.2652519893899376
3695,0.0990302905494379
3696,0.0069649481414132
3697,0.2228349133209861
3698,0.2373775433308197
3699,0.0150693188667949
3700,0.2630194634402903
3701,-0.2322960856151221
3702,0.3964288393727998
3703,0.1273789899595503
3704,-0.0487274635481072
3705,-0.0937945524123958
3706,0.0813474435534904
3707,0.667659653695776
3708,-0.2276629096066334
3709,0.3347716113673476
3710,-0.3134328358208862
3711,-0.1794258373205809
3712,-0.5563073222071723
3713,-0.1505797319680899
3714,-0.4670592529024762
3715,0.5064036508170089
3716,0.2642783732198015
3717,-0.1421289943148502
3718,-0.1964250638381485
3719,-1.0921366163621866
3720,0.3068395526081384
3721,0.2468404423380726
3722,2.138119753258199
3723,0.2382880277617045
3724,-0.4162230181008543
3725,1.424765656010505
3726,-0.1751099216211043
3727,0.1006441608243929
3728,-0.3789897440812759
3729,-0.5978208465914614
3730,0.3650686905562586
3731,0.0240119099073058
3732,-0.2358717627803893
3733,0.1681964534576358
3734,0.333737573448128
3735,0.0254740471174123
3736,-0.2881290818286565
3737,0.1246044360713939
3738,0.0288645953202957
3739,1.6363636363636431
3740,-0.3061290952908219
3741,-1.0996970894244615
3742,0.275807722616225
3743,-0.2369668246445587
3744,0.3770615430014211
