,AAPL.US
2022,-0.4425555038037544
2023,-1.1066635271956649
2024,0.6549707602339208
2025,-0.2070555143180846
2026,0.3387322846908489
2027,0.2795465134337735
2028,0.2013332320725951
2029,-0.1317606890665083
2030,0.2382762363192329
2031,-0.1999689730065181
2032,0.031017369727063
2033,0.0697404106935322
2034,0.3413338275723434
2035,-0.2190249905192262
2036,-0.1076934996513597
2037,0.1624381188118873
2038,0.1004559153079324
2039,0.3041111319692142
2040,0.1948514257878299
2041,-0.239339405212283
2042,0.2798711513971161
2043,0.186929863915059
2044,0.132469716407261
2045,0.2031447946940988
2046,0.1124005329720714
2047,0.029022175919026
2048,-0.0334983436929969
2049,-0.0409591897527605
2050,0.0483828947858109
2051,0.1820343264729954
2052,0.0519827714243228
2053,0.0564807798355427
2054,0.1082426800887701
2055,-0.1939519094346342
2056,0.2290076335877844
2057,-0.0074117995849535
2058,0.0111164634824284
2059,-0.0629587964710479
2060,-0.0668596022558672
2061,-0.0482571736144606
2062,0.0630657367562011
2063,-0.3574087862993222
2064,0.3111288392501002
2065,0.0717474489795945
2066,0.0159413358839439
2067,0.1035114260689622
2068,0.3333859746163131
2069,-0.5414440902725881
2070,-0.2451509698060386
2071,-0.2686662924051712
2072,0.1641378758156838
2073,0.4463751942927761
2074,0.0915823843274626
2075,-0.1635225142583642
2076,-0.2679356954330911
2077,0.1676780581283885
2078,-0.3887619734679968
2079,-0.188724702858978
2080,0.1363381185339656
2081,0.5899705014749335
2082,-0.0159476915716531
2083,0.1353718745023106
2084,-0.1515272350267148
2085,-0.0079757537087295
2086,0.0717302940942085
2087,0.1790047336807305
2088,-0.604290059228426
2089,0.1424420701237483
2090,-0.0168743760667356
2091,0.2120890774125213
2092,-0.1729906654571669
2093,-0.036259419076443
2094,0.062304173092322
2095,-0.3624543540709485
2096,0.117493118813217
2097,-0.0314317044567811
2098,0.0457389845816364
2099,0.0580270793036772
2100,0.032033577892836
2101,-0.1547350074236648
2102,0.0645119669698692
2103,-0.3325648138918649
2104,-0.039628322595257
2105,0.0074459440647627
2106,0.0022661055357737
2107,-0.0161890885542996
2108,-0.1588402134905874
2109,0.2069904252365124
2110,-0.1685036307053861
2111,0.0258620857285937
2112,0.0583662628749152
2113,-0.1622112639501687
2114,-0.718803910293272
2115,0.2402208597755605
2116,0.4070701660417734
2117,0.1390671801454808
2118,0.0570206699928813
2119,-0.0557687891611786
2120,-0.3680544222361476
2121,0.108966108966109
2122,0.3775907275512846
2123,-0.3180535210261149
2124,-0.0964880219669305
2125,0.1506915743412845
2126,-0.1223453700393247
2127,-0.0268931797179632
2128,0.4389412997903555
2129,0.2707194091328789
2130,0.0717473641182294
2131,0.2532052371082604
2132,0.1069862063454855
2133,0.1200648915425696
2134,-0.3011369673786099
2135,0.0885412353731813
2136,0.1306944689874528
2137,-0.1309363720008509
2138,0.4789744312178677
2139,-0.0497406381013441
2140,-0.1930101972890218
2141,-0.4138547326279699
2142,-0.2403532634010866
2143,-0.3124146358996398
2144,0.0831742392573638
2145,-0.097634625062901
2146,-0.1800633823105733
2147,0.2865576454872564
2148,-0.1755458829454295
2149,-0.3356673644697924
2150,-0.0866989379380135
2151,0.0793387809260693
2152,0.2377385667986945
2153,-0.2120439215278742
2154,0.1117429594726317
2155,-0.1091224018475668
2156,0.0968316650359791
2157,0.0415129450479653
2158,0.1066234701223898
2159,0.0323869156860538
2160,-0.0467309571349634
2161,-0.2129379081430102
2162,0.2339644374055061
2163,0.2011638767152821
2164,0.2132290849190193
2165,-0.3308920789184251
2166,0.1029278809374755
2167,-0.1392854655616607
2168,-0.4020557284201078
2169,0.5666411736077495
2170,-0.215997770345598
2171,0.4119663848752645
2172,-0.096336169473867
2173,0.2286823048404507
2174,-0.1838375675679485
2175,0.0786660895045373
2176,-0.1971224021686292
2177,-0.0452000973540542
2178,-0.2300052273915403
2179,-0.0732370788867892
2180,0.0584160196523177
2181,-0.0011153541040125
2182,-0.1523381320077607
2183,0.2209664565674027
2184,0.2051495241796412
2185,0.1587367690438834
2186,0.0104101603164791
2187,-0.0729242629440495
2188,-0.4009483299630549
2189,-0.4256181597081522
2190,0.2022653721682848
2191,0.1292824822236674
2192,-0.0363739239380848
2193,-0.0768484064067293
2194,0.1937671564669747
2195,-0.0875139493033225
2196,-0.009455309519965
2197,0.1292170062816736
2198,0.0570295585734723
2199,0.1443415223520005
2200,-0.1532752500806808
2201,0.0241954996370684
2202,0.2806040587458956
2203,-0.0714687553571321
2204,-0.1330539549502434
2205,0.1408337357154445
2206,-0.3877847794474099
2207,0.753608686344356
2208,-0.5111793793961557
2209,-0.1093989511899932
2210,0.2173563033327934
2211,0.2627116466688973
2212,-0.3846215845893532
2213,0.4972331381826967
2214,-0.4703041835085256
2215,0.1107119892865648
2216,-0.1210801092556002
2217,0.3308177401013059
2218,-0.0729019313839111
2219,-0.0063456984786138
2220,-0.1589637305699434
2221,-0.0427125363367608
2222,0.111701760441836
2223,-0.0241687670476101
2224,0.0138088169296166
2225,-0.0725488841290804
2226,-0.0147883401539368
2227,-0.0187999286708543
2228,-0.0722106559134566
2229,-0.0567493684902547
2230,-0.0657894736842097
2231,0.1175900947637735
2232,0.0622148486105374
2233,0.0301305565307275
2234,0.0274969359570203
2235,-0.109554933084345
2236,0.024201355275893
2237,-0.093435304702904
2238,0.0172998408414485
2239,-0.2063059556247682
2240,-0.0584225900681508
2241,0.0077890719320722
2242,-0.0039725844933659
2243,-0.1520458712017707
2244,-0.0187264456425908
2245,0.1200171453064695
2246,0.0584157644676288
2247,0.1119549006137697
2248,0.0980879075952928
2249,-0.2025700934579394
2250,-0.132574280589578
2251,0.0701371571072345
2252,0.0390277798334773
2253,-0.0792088470669096
2254,-0.0534321372854916
2255,-0.113232595369163
2256,-0.2701432933991176
2257,-0.4076530271283763
2258,-0.043811420544018
2259,-0.0596568550291208
2260,0.1453888168493868
2261,-0.0432423932699165
2262,0.1491599937195774
2263,-0.4099006779126565
2264,0.9248230925523668
2265,0.1189643107067991
2266,-0.0034990727457192
2267,-0.4534270650263692
2268,-0.3067376511652521
2269,-0.1306220433523987
2270,0.1234089065970955
2271,-0.1462592312456589
2272,-0.0197075651621224
2273,-0.543304570150198
2274,-0.1678890793845146
2275,0.379858970270367
2276,0.3566132335287224
2277,-0.0826896030192438
2278,0.0861490661300103
2279,0.2008456659619426
2280,-0.2076183212575816
2281,-0.0961334558563622
2282,0.2061902212365428
2283,-0.008677248677256
2284,-0.0213802315415648
2285,0.1762345398566926
2286,0.091555242786769
2287,-0.019778717677454
2288,-0.0365441487114414
2289,-0.2776839656272314
2290,0.119935534650123
2291,0.2616724608425811
2292,-0.0335801110013261
2293,-0.1648812645141974
2294,0.0897388591713647
2295,-0.0785738361859217
2296,-0.0475114207263712
2297,-0.0499343955014013
2298,-0.0450061883508999
2299,-0.0112528132032905
2300,0.1497379398785956
2301,-0.0819398068529494
2302,-0.0116963448922258
2303,-0.0262486875656191
2304,-0.131415912589653
2305,-0.052067797832686
2306,0.0148743008890802
2307,-0.0003756150696677
2308,-0.0112697220135347
2309,-0.0751879699248077
2310,0.0450924395009787
2311,-0.048874017820217
2312,-0.1279879540749225
2313,0.2141086319585493
2314,0.5724615848146963
2315,-0.1207391559118822
2316,0.5177432665616334
2317,0.1484775433334288
2318,-0.0248772994642341
2319,-0.1801598919040716
2320,-0.0713641826923068
2321,-0.0037561506967625
2322,-0.0638201429601305
2323,0.0450071380268983
2324,0.0075131480090089
2325,-0.3870671891922751
2326,-0.1146222675274728
2327,0.007550303899725
2328,-0.1224647157987089
2329,-0.1309514798273964
2330,-0.2808562319720696
2331,-0.0184488257664127
2332,0.1094342484453324
2333,0.1401037525085947
2334,-0.1403003185196221
2335,-0.2493689748502287
2336,0.1123936816524879
2337,-0.2016512574668149
2338,0.0798357664233715
2339,0.2212054374395607
2340,0.4087660897290608
2341,-0.1824938589177821
2342,0.3384983071101438
2343,-0.2916267178012217
2344,-0.071879689869921
2345,-0.0812204025651255
2346,0.3599901451202877
2347,-0.0758827049670873
2348,0.1649777228294571
2349,0.2354001444825996
2350,0.0728240152477787
2351,-0.2855973252926421
2352,0.0585824014008827
2353,0.0159165970315514
2354,-0.0018304421632048
2355,0.3151923839746143
2356,0.0067429011133703
2357,-0.1497576865019389
2358,-0.0238397965670701
2359,-0.1671575260686205
2360,-0.001273597371292
2361,-0.0632422400815558
2362,0.0485630124989991
2363,0.2303415409054855
2364,0.3328459887392447
2365,-0.711152882205526
2366,0.0407102370588405
2367,0.259245377311357
2368,-0.075018754688675
2369,0.1871958068139167
2370,0.0
2371,-0.5836942195443283
2372,0.3065949192841826
2373,-0.2289047066570384
2374,0.4775305969725332
2375,-0.1187902268324695
2376,-0.1558383036781565
2377,-0.0006258605582706
2378,-0.2950222835980157
2379,-0.0439588043205182
2380,0.4843295941005389
2381,0.0718166489727153
2382,-0.0531100627948439
2383,-0.0031242189452608
2384,0.5221282943809071
2385,0.0931503446562787
2386,-0.1928196908787382
2387,0.2822398014580481
2388,0.1455919707576886
2389,0.6198397347333523
2390,0.2275000468674344
2391,-1.3427045306848346
2392,-0.0647492030759826
2393,0.5207472907179458
2394,-0.4704414873730254
2395,-0.5497302764666162
2396,-0.287404902789529
2397,0.2258623336184052
2398,0.3129308895241313
2399,0.3796973588698458
2400,0.161723624861395
2401,-0.3637330050914838
2402,-0.1946937679494648
2403,-0.3446588288237551
2404,0.1768818260942795
2405,0.0474828478034382
2406,-0.0216132949271626
2407,0.0695071666993867
2408,0.0980776775206026
2409,0.1231458158410293
2410,-0.2750336775931798
2411,-0.5473214658598456
2412,-0.0424582898117015
2413,-0.7422785962118235
2414,0.4390958954366789
2415,0.1061494015683085
2416,-0.3899588496462566
2417,-0.4928906006037226
2418,-0.3153454180937365
2419,-0.1925008369601521
2420,0.0627326335159573
2421,-0.0460251046025161
2422,0.1795932005178995
2423,-0.0961538461538537
2424,0.5744403155680828
2425,-0.1089379918958097
2426,-8.322237017586523e-05
2427,0.2573254752220488
2428,-0.4084014002333679
2429,0.1996340043253991
2430,-0.2167389129709946
2431,-0.2004677581022343
2432,-0.1087047411990931
2433,0.3624244948968984
2434,0.4521847023559669
2435,0.2026238463766899
2436,0.0868342705921303
2437,0.0041347942939801
2438,-0.2694859038142644
2439,-0.564070644985602
2440,-0.3395917092782718
2441,0.1597817614965023
2442,-0.0865908931343706
2443,0.0046803697492103
2444,-0.3287027978869007
2445,-0.1764014112112963
2446,-0.3620271949226469
2447,-0.1258960640541559
2448,0.3374688579372316
2449,0.0589320045513447
2450,-0.3306696059520542
2451,-0.1142902183337243
2452,0.3064592173503069
2453,-0.1616627811980137
2454,-0.0823946435604495
2455,0.031498543192371
2456,0.3960939644692025
2457,-0.2393258621313219
2458,0.0937868195742666
2459,0.087818499017823
2460,-0.0799559535375775
2461,0.0038484193991803
2462,0.0117794879849227
2463,0.4689698296076242
2464,0.2367771877116175
2465,0.414623205741622
2466,0.0560391526880241
2467,-0.2922552362396604
2468,-0.5083979814717051
2469,-0.2718827883090504
2470,-0.0793620800423187
2471,0.3164437747221605
2472,0.0677634303354315
2473,-0.1017485679831104
2474,-0.0946780380900057
2475,-0.0600113228911084
2476,-0.0188750471876222
2477,-0.0271874575195986
2478,-0.1240075614366633
2479,0.2037428312707593
2480,-0.0443903573272922
2481,0.2776481216592799
2482,-0.048958686400803
2483,0.0188267188794379
2484,0.0338766138442548
2485,0.0079039184616558
2486,-0.1550061482253647
2487,0.0490561772352217
2488,-0.1169370049038107
2489,-0.3207578417409076
2490,-0.3089906306066871
2491,-0.0326374011322784
2492,-0.0072458951007062
2493,-0.0665203219583544
2494,-0.0099790440075939
2495,-0.1699320271891213
2496,-0.3477330480139162
2497,0.1601683536976628
2498,0.1001133862469212
2499,-0.1737824372168313
2500,0.3496121708445558
2501,-0.1033057851239677
2502,-0.0066653335999406
2503,0.0
2504,-0.0400080016003215
2505,-0.0366874562251988
2506,0.0033351120597621
2507,-0.0300250208507005
2508,0.149900066622248
2509,-0.0700023334111068
2510,-0.0100013335111446
2511,0.1598321396404425
2512,-0.2135423615743805
2513,0.0666666666666628
2514,-0.5145300333704004
2515,-0.3733296116674202
2516,-0.2553518959003841
2517,-0.2138325095523587
2518,0.0805604203152428
2519,0.3536311765042531
2520,-0.1165001862465426
2521,-0.1889791345749943
2522,-0.2245614035087671
2523,0.0249060760301912
2524,-0.0740714737063865
2525,-0.1689291355638841
2526,0.0127278442336916
2527,-0.1041109390398372
2528,0.2037232174218419
2529,0.0280918603834483
2530,-0.0210733352064995
2531,-0.2747059237867259
2532,-0.2258381744876917
2533,-0.0671823672777381
2534,-0.0388692579505348
2535,-0.0551540778662463
2536,0.4193145210977629
2537,0.2475942965512341
2538,0.4196684619150831
2539,-0.1624455438233765
2540,0.2762780806626009
2541,-0.4767654527052361
2542,0.0289940828402321
2543,0.2066725715972845
2544,-0.0664746288499914
2545,-0.1035120147874206
2546,-0.1699000004443753
2547,0.0069614159816332
2548,0.0740028121068558
2549,0.0998040882711647
2550,-0.0406774646845487
2551,-0.1555555555555614
2552,-0.080435016290865
2553,-0.0938671019923729
2554,0.2553474946340221
2555,-0.0894144943340159
2556,-0.010594554547132
2557,0.0629349918554775
2558,-0.0740218775771439
2559,-0.074225122349101
2560,-0.1448037723239309
2561,0.214886443629373
2562,-0.0407709414381073
2563,0.0592680397095748
2564,0.325087218522051
2565,0.4499956981642579
2566,0.3521376018776458
2567,-0.0431214245807859
2568,-0.1521002443060901
2569,0.3416453956410777
2570,-0.0813541736263106
2571,-0.221837263145797
2572,0.298460806205479
2573,0.0824798901314444
2574,-0.2152553689973999
2575,0.069710782772704
2576,-0.1180265953261401
2577,-0.0092856209798439
2578,-0.0221172592544161
2579,0.1139195723102265
2580,0.0354448008135839
2581,0.3133030397994377
2582,0.0782057916124916
2583,-0.1096394984326108
2584,-0.0156764383132121
2585,0.0208453167782872
2586,-0.2094394608445586
2587,0.1157760564761228
2588,0.3303103744820573
2589,-0.4119327619427311
2590,-0.0929705486858298
2591,0.1310375745097609
2592,0.5434301559810328
2593,-0.1920582395764385
2594,0.0331458596454879
2595,-0.3253020045134823
2596,-0.0431621235764784
2597,-0.2930305351137143
2598,-0.0033300033300003
2599,0.0998003992016005
2600,-0.3773332888102298
2601,-0.3389417084592171
2602,0.2013638707339044
2603,0.0933386784258544
2604,-0.2041977705620315
2605,0.0836176332865074
2606,0.3366778892629724
2607,-0.1168068348685164
2608,0.0266915788069
2609,0.1166394507948031
2610,-0.1501902409718939
2611,0.1100183363893929
2612,-0.0733993927868316
2613,0.2429607934500304
2614,-0.4823610001141676
2615,0.5958122907563882
2616,0.3843762365044411
2617,-0.2777462872690223
2618,-0.1589644600885665
2619,-0.1193656567953046
2620,0.2126995831088171
2621,0.0709062682614833
2622,0.1527447651386409
2623,0.2005026686622903
2624,-0.059338796270143
2625,-0.1325858426840345
2626,0.3239325399063646
2627,0.1520050416788965
2628,0.0338362796982353
2629,0.0337685727149945
2630,0.0021949090491526
2631,0.0849664014395443
2632,-0.0028116740707391
2633,-0.0457387311412116
2634,0.0513382816014337
2635,0.0899437696945113
2636,-0.0422087958409396
2637,0.2327015812492946
2638,0.6462395543175469
2639,0.0241838902839604
2640,0.2043334104402701
2641,0.2384615384615402
2642,-0.2815597639526432
2643,-0.0501659334722526
2644,-0.3096694278857363
2645,0.3036351315263523
2646,-0.0760050979029066
2647,0.0347463516330688
2648,0.0719118046467957
2649,0.0784857946879654
2650,0.1186670783949678
2651,-0.238595137012737
2652,0.2195093772865533
2653,-0.1735977162255954
2654,-0.1069733493471705
2655,-0.0978004561444145
2656,-0.1588200083785006
2657,-0.1078287886586853
2658,0.0768396591789281
2659,0.1624004330678276
2660,-0.2480812466082589
2661,-0.1958242289178345
2662,0.1180850973038219
2663,0.0697007287951621
2664,-0.4513460776581818
2665,0.2144376700925944
2666,-0.0441336280503735
2667,0.1247784997046744
2668,-0.2469907028761747
2669,0.0175386664693191
2670,-0.0674620424188756
2671,0.0452257586972479
2672,-0.1481837300342885
2673,-0.0705463447201529
2674,-0.5519710588147608
2675,0.1154820444047095
2676,0.044682752457553
2677,-0.0998911633593357
2678,0.1049989946904909
2679,0.017050120653796
2680,-0.0930804486343456
2681,-0.2053618101710146
2682,0.0970605065200628
2683,0.1637866825562308
2684,0.0558305728216898
2685,0.1968796433878056
2686,0.1187295933511402
2687,-0.0668300289596817
2688,0.3330373001776325
2689,-0.3228256741359536
2690,0.0259712250976187
2691,0.1485440183924599
2692,-0.5528573062407057
2693,0.0152468076996456
2694,0.0647569708974398
2695,-0.0457317073170749
2696,-0.2043037442957127
2697,0.0362650786379487
2698,0.0458638233639974
2699,0.1813705550502694
2700,0.1347226015231001
2701,0.2993553280242702
2702,0.2496595551520748
2703,-0.2959253357614499
2704,-0.0387129096167328
2705,-0.1749691465748653
2706,0.1905737704917878
2707,-0.1710571330824452
2708,-0.2262300353327225
2709,-0.1702858451322494
2710,0.1183195573384867
2711,0.1064656157185348
2712,0.0608874343557227
2713,-0.0990400731372813
2714,-0.1820565797838545
2715,0.231503504265374
2716,0.1883358392023419
2717,-0.1163019159710726
2718,0.1082621082621033
2719,-0.0079145231499842
2720,0.3313086692435132
2721,0.1811023622047275
2722,0.0354205202880882
2723,-0.2485599305610334
2724,0.0630865073732342
2725,-0.0591786010178741
2726,0.185083090493817
2727,0.1494180559924486
2728,0.0746532552748409
2729,0.0157140051070596
2730,-0.0943730093193382
2731,0.109980753368161
2732,0.0746525828930208
2733,-0.027717840238457
2734,0.1373794401317367
2735,0.0078406774345343
2736,0.1252936570086112
2737,-0.1726546694812297
2738,-0.1334537742518249
2739,-0.1352850620546835
2740,-0.2371238818107827
2741,0.1387338002909918
2742,-0.0880550005080065
2743,0.0371724809888851
2744,-0.1015995662193319
2745,-0.0061004127945896
2746,0.0805960040636639
2747,0.0406878067241208
2748,0.0663697954511238
2749,0.0384134176444795
2750,0.2462389529784663
2751,-0.0877785280216039
2752,-0.0709483428494136
2753,-0.0263591878666736
2754,-0.1462027886828074
2755,0.3171176034005795
2756,0.0105919553761467
2757,-0.0781176152859195
2758,-0.0030383746721136
2759,0.2152602324406299
2760,0.2587191720986431
2761,-0.1547987616099002
2762,0.1210002688894719
2763,0.0604635539133378
2764,-0.0350484958079942
2765,-0.1547681770284412
2766,-0.0606268286896782
2767,-0.0184550487740519
2768,0.1283612546489768
2769,-0.2844522956534578
2770,-0.247567996823505
2771,0.0529135524836193
2772,0.1189139195349189
2773,0.1352465776018367
2774,-0.1685170499603459
2775,-0.0132187706543171
2776,-0.0529030551514432
2777,0.0066124446207702
2778,-0.0066128818939233
2779,0.1518653020798876
2780,0.0528607847549865
2781,-0.1123810782240953
2782,-0.1488735236709053
2783,0.0673116595960753
2784,-0.0375711072893116
2785,0.1534880894827532
2786,0.0182250396196557
2787,-0.1984914648670182
2788,-0.1192368839427519
2789,0.2681633925787343
2790,0.237800620770221
2791,-0.1238925802879305
2792,0.0352865475226879
2793,0.2064489401367165
2794,0.3200385422760419
2795,0.0790867203081006
2796,-0.0791493169069886
2797,0.0654102308203943
2798,-0.0585664636454236
2799,-0.0206504904491489
2800,-0.0369091607710827
2801,0.0008263176668172
2802,-0.0293428846948567
2803,0.455963522918161
2804,-0.0480192076830685
2805,0.0754018576275732
2806,-0.0617305120203048
2807,-0.0068594162636697
2808,0.2531558961376651
2809,0.1142001105779679
2810,0.104045414048179
2811,0.1026427962489301
2812,-0.0511770726714354
2813,-0.0068240753378049
2814,1.1141503159295034
2815,0.1162597575153633
2816,0.7393852469150997
2817,-0.554672360374569
2818,-0.3058698918106898
2819,0.1048949306597172
2820,0.0173548976932911
2821,0.0024080378643286
2822,0.1044328813438307
2823,0.2474866575648586
2824,0.205113976981645
2825,-0.164095777676682
2826,-0.0248190279214073
2827,0.3832207021592248
2828,0.1850861678937147
2829,0.2180076269837021
2830,-0.1649264161802257
2831,-0.102876424838484
2832,-0.2888861375923357
2833,0.3782428154421689
2834,-0.0495249879066846
2835,0.3240672406724089
2836,-0.1848428835489904
2837,-0.2924940265304356
2838,-0.2395110670631039
2839,0.2193797229219148
2840,-0.1261034047919379
2841,-0.2766142416818101
2842,-0.0969879927915656
2843,-0.0223929431369597
2844,-0.0982931369054679
2845,-0.2899356581142226
2846,0.0397014451326005
2847,-0.1471114468609616
2848,-0.0556947925368923
2849,0.0159102660991973
2850,0.0504895900006796
2851,-0.1461161762949471
2852,-0.1195838482082285
2853,0.1869976923689022
2854,0.1350128218474413
2855,0.0318557356212228
2856,0.1546698393813265
2857,-0.3102995584198596
2858,-0.0017504384052567
2859,0.2181686535786638
2860,-0.0378047811929177
2861,0.0277899082932999
2862,-0.1869381910746952
2863,-0.2232320816391508
2864,0.1485364788117138
2865,-0.0781154359599206
2866,-0.4522197416096243
2867,-0.2458174346932843
2868,0.4383401519579151
2869,0.1796882292541729
2870,0.0864148056395605
2871,-0.1094131806411654
2872,0.1783893985728881
2873,0.3043714653021557
2874,0.2418654634221958
2875,-0.1272497096096367
2876,0.0414567856495702
2877,0.0036237135816752
2878,0.0181152856780592
2879,0.1549712340977268
2880,-0.1595663736693784
2881,0.1671127830427509
2882,0.1408705074950489
2883,0.0794023171039702
2884,0.3990222158314809
2885,-0.1512096774193606
2886,0.3465769250087929
2887,0.3446673102363326
2888,-0.6297047058391805
2889,0.2287514508373374
2890,0.5015342990068241
2891,0.1220009741622933
2892,0.029585213982133
2893,0.0954512540319993
2894,0.16042945934418
2895,-0.1691934869065999
2896,0.2554402535753493
2897,0.1401968132438067
2898,-0.0752697768549695
2899,0.0817651837683914
2900,0.2159774928029415
2901,0.0883150264324025
2902,0.0751191618530584
2903,0.0054213499291901
2904,-0.0152866242038278
2905,0.2151168475603875
2906,-0.1436171948950607
2907,0.0097911227153957
2908,-0.1438096483200411
2909,0.0458673036689921
2910,0.052112584078891
2911,0.097860125260964
2912,-0.0130497194310389
2913,-0.1045068582625712
2914,-0.6727891156462507
2915,0.1396384496358095
2916,0.4545796077841985
2917,0.3220491312163022
2918,-0.413627133939995
2919,0.2848896024668876
2920,0.5074237111094606
2921,0.0335633041208185
2922,-0.2280032892277628
2923,0.7050925661316445
2924,0.1483841177111455
2925,-0.3783902419063855
2926,0.3030705362182693
2927,0.1186839857371803
2928,-0.0669434353918106
2929,-0.2452437574316172
2930,0.1322564796026694
2931,-0.159153638641702
2932,-0.0848895171490273
2933,-0.0260465116279044
2934,-0.1080235416821949
2935,0.0967549866031734
2936,0.0521460595506486
2937,0.2448055802908732
2938,-0.4921700223713621
2939,0.6637516121929012
2940,-0.3005007925850425
2941,-0.1952453211937221
2942,0.534057148894527
2943,-0.0152215617825449
2944,0.4912690062395941
2945,0.0499844228769637
2946,-0.0624726134585212
2947,0.0750609870519825
2948,0.1373603206698208
2949,-0.1031108332030568
2950,-0.0625684342249477
2951,0.2879841483941915
2952,-0.0943575909151845
2953,-0.1128442374417773
2954,0.0451797911981169
2955,0.4124089862468112
2956,-0.0373529228662156
2957,0.052826464752182
2958,-0.0590835512389462
2959,-0.065414447247932
2960,-0.1966292134831446
2961,0.1806966166116396
2962,0.2517169582647074
2963,-0.2086447433981115
2964,0.1798790454396879
2965,-0.4185473943373041
2966,0.2741744076605213
2967,0.1511808449783462
2968,0.1142763856011758
2969,-0.2700933049598938
2970,0.0245479093363774
2971,-0.1146882936020321
2972,-0.1148199786762784
2973,0.514033942558743
2974,-0.1962066710268223
2975,-0.2162120533099062
2976,-0.2514168377823414
2977,0.0179844446871587
2978,0.1050861361771972
2979,0.0983445336829948
2980,-0.0409936869722039
2981,-0.1330783963930051
2982,-0.3153386864319592
2983,-0.2269913330581852
2984,0.0165057357431674
2985,-0.0992152822926808
2986,0.0042129610507727
2987,-0.3948452009431189
2988,-0.0239734549979321
2989,0.0692444588254323
2990,0.1010141823912077
2991,-0.2308439980560593
2992,-0.2029056083110137
2993,0.5849840642272228
2994,0.1369807824019996
2995,-0.1654560129136386
2996,-0.1212121212121258
2997,-0.0323336836149108
2998,-0.0930458351875034
2999,-0.0713320470354265
3000,0.0253362927418415
3001,0.1146507115135862
3002,-0.1254806719287602
3003,0.209235442383507
3004,0.1257867724598683
3005,-0.0321226536540322
3006,0.0276759317832674
3007,-0.1498193924799403
3008,-0.0153560171340752
3009,-0.0727919767065702
3010,0.1938164402514998
3011,-0.0162279993541089
3012,-0.1941433425012092
3013,-0.0647563542172561
3014,0.1077026572485704
3015,-0.7864939995931904
3016,-0.0746369928077172
3017,-0.1563711562155278
3018,0.1832180165513398
3019,-0.2174709602508699
3020,-0.1577602806321777
3021,-0.3473626673954595
3022,-0.0034163506542474
3023,-0.3049825234733693
3024,0.3278912494022746
3025,-0.1368082632190906
3026,-0.0890045186909458
3027,-0.0308187514981446
3028,-0.0479632738360294
3029,0.1881410284906172
3030,-0.1644745855596742
3031,0.2664480426316969
3032,0.2011386493028244
3033,-0.0574427210111975
3034,0.3258533931728489
3035,-0.2078293754897665
3036,-0.0954881833373026
3037,-0.0511805650334496
3038,0.1635100149884242
3039,0.1040654918828758
3040,0.0277430989041617
3041,-0.2782028098483834
3042,-0.5946967046806089
3043,0.3555493586168369
3044,-0.1400452668749021
3045,0.1468107354478909
3046,0.2676678138144536
3047,0.0521159057744344
3048,0.0070177827836377
3049,-0.0452539014980369
3050,0.0486364425916425
3051,0.0173671413685149
3052,-0.0625608230223654
3053,0.2288646924197129
3054,-0.0562074540798901
3055,0.1738708783596597
3056,0.1452583523552462
3057,0.0622148486105374
3058,-0.2911813643926701
3059,0.0796647154584051
3060,0.0830593528292123
3061,-0.1000480840514695
3062,0.2052859933276823
3063,-0.0259354035548753
3064,-0.4969854288677831
3065,0.0513586650129569
3066,0.1323086451031802
3067,0.200032589579198
3068,0.2739551013981298
3069,0.1231252088231518
3070,0.025234298503282
3071,-0.0083934866543485
3072,0.0704556129638354
3073,0.1121557132388351
3074,0.1591548620304735
3075,-0.1296554804846758
3076,0.0892608089260789
3077,0.1281479830621739
3078,0.0668707868202789
3079,0.0722750792855906
3080,0.0917201700992359
3081,0.0138950644730865
3082,0.1138098542678764
3083,-0.2560320596666061
3084,0.1361792007114693
3085,-0.0726445855309267
3086,0.0725918514812889
3087,0.1082147126480122
3088,0.1248267065934819
3089,-0.2098194299358186
3090,-0.22809707213103
3091,-0.1085573107733849
3092,-0.0899213188460131
3093,-0.1237948756424144
3094,-0.0976305809019529
3095,-0.1918735891647821
3096,0.2517348992835183
3097,0.0709517737943553
3098,-0.1275907723109344
3099,0.0674671669793621
3100,0.198479571583707
3101,0.0112334306897437
3102,-0.0159540164798223
3103,-0.1640783254557825
3104,-0.1653265198767557
3105,-0.3005171427429978
3106,-0.3185633270321378
3107,0.4141566265060326
3108,-0.0602772754671583
3109,-0.3250434651145263
3110,0.0868547260299906
3111,0.1319957761351722
3112,-0.2722734835879698
3113,-0.0529701097237935
3114,-0.1954160042395253
3115,-0.4782969274780514
3116,0.2579831374892098
3117,0.2912557092738451
3118,-0.1358830742716893
3119,0.0066280033139956
3120,-0.1759511320629349
3121,0.2945946840554719
3122,-0.1170479008261007
3123,-0.0851741293532332
3124,-0.0331785003317925
3125,0.2127514463191668
3126,-0.0074167224576384
3127,0.0131761901608997
3128,-0.0165557431873154
3129,-0.0231834139232937
3130,-0.1725167540309142
3131,-0.0033177399555392
3132,-0.0033178500331943
3133,0.1193001060445432
3134,-0.0364661030996232
3135,-0.0829462508294625
3136,-0.0199110639145159
3137,0.1458015773079719
3138,-0.0397798846383172
3139,0.0241902079363671
3140,-0.1659613310098652
3141,-0.4836154423413643
3142,0.1581751581751562
3143,-0.2002002002002078
3144,0.0583576490204313
3145,0.3979928472556056
3146,-0.4791623211380366
3147,0.403024763171015
