,NXPI.US
3022,0.2603082049146188
3023,0.5591219714226466
3024,-0.1971158833903908
3025,0.1760563380281707
3026,0.1112059378798476
3027,0.0051721016835143
3028,0.002585983966897
3029,0.0155652003489523
3030,-0.031088350920756
3031,-0.2023016673949093
3032,-0.0932295719844341
3033,-0.0726857380198257
3034,-0.1403243525401135
3035,0.0311330561330555
3036,-0.1665972511453525
3037,-0.0416666666666731
3038,-0.1773974746947738
3039,0.0397980250230003
3040,-0.754348152974786
3041,-0.2512436560976835
3042,-0.1408946812257843
3043,0.012578299916986
3044,0.7267369262274673
3045,-0.3357722762353493
3046,-0.5999495840685646
3047,0.1283955590241914
3048,0.1608646474802169
3049,0.7261203712945324
3050,0.049880287310452
3051,0.2686299870659737
3052,0.1596789534199288
3053,0.3753092528451252
3054,-0.2505022445993181
3055,0.2079053535628481
3056,-0.1611383806832211
3057,0.4196701886047173
3058,0.0172775515241251
3059,0.0370096225018588
3060,0.0739644970414229
3061,-0.0838967576370803
3062,-0.1928401898734109
3063,-0.3821908969077333
3064,-0.0578887956236037
3065,-0.0840092699884184
3066,0.0463284688441119
3067,0.2080443828016558
3068,-0.2839756592291977
3069,-0.6966186828263723
3070,-0.4021210523232068
3071,-0.1114500234631615
3072,-0.1645123384253826
3073,-0.0882093501911068
3074,-0.7106899615043039
3075,0.0503152099920134
3076,0.8597417840375607
3077,0.4527530305243205
3078,-0.0613783831180325
3079,-0.3225428102275293
3080,-0.1968446102770561
3081,0.2189864474652433
3082,-0.1400893260270934
3083,-0.2589474923475361
3084,0.0353065787925163
3085,-0.1532296086751478
3086,-0.0648699652061176
3087,0.1001531754448073
3088,-0.586666666666672
3089,-0.241551728302616
3090,0.478388384056928
3091,-1.3078103309709954
3092,-0.036544364858947
3093,0.0851975365740908
3094,-0.4965996379470692
3095,-0.5089621597698589
3096,-0.0467381678638191
3097,-0.3182387106199355
3098,0.5862322751582429
3099,0.1323010584084722
3100,0.1687660511189917
3101,0.1197048907998124
3102,-0.3259724026371863
3103,-0.1792870650594426
3104,0.1104162068035207
3105,-0.0368025909024079
3106,0.1078378510857305
3107,0.0905996718822705
3108,-0.1397675445049269
3109,0.0588148801646838
3110,0.1419342208300666
3111,-0.2108980332532281
3112,-0.0294362949516625
3113,-0.093301905323132
3114,0.5187230638209994
3115,0.7606412948829511
3116,-0.7248806913452863
3117,-0.0438732321668109
3118,-0.4693131433609049
3119,0.1811734865543361
3120,0.4508914768628259
3121,0.2056978298878976
3122,-0.0926497838171746
3123,0.4228492350272871
3124,-0.4194760409696833
3125,-0.2942391079909112
3126,-0.0490639122014196
3127,-0.1499987069076949
3128,-0.2177124640385744
3129,-0.1791556317183356
3130,0.1400124455507209
3131,-0.3538717735220685
3132,-0.4075660988609055
3133,-0.2041991727315494
3134,-0.0261862365140941
3135,-0.1101032873695842
3136,-0.1838428406345174
3137,-0.1762740403588665
3138,-0.5422706591894917
3139,0.146827477713687
3140,-0.1154976900461984
3141,0.1310753421066429
3142,-0.4688158449220324
3143,-0.1741332911192087
3144,0.3522978231149521
3145,-0.0052584529631484
3146,-0.0684066512313173
3147,-0.0368479233563158
3148,-0.515886663668348
3149,-0.090030451476243
3150,-0.1803857070854312
3151,-0.0610500610500658
3152,-0.3409151440899242
3153,-0.4172238566461627
3154,0.4526091586794583
3155,0.0
3156,0.0212947189097061
3157,-0.0932512722137912
3158,-0.0826622580129066
3159,-0.0213367472128831
3160,-0.0026671645373778
3161,-0.3613683816050171
3162,-0.1904148899080053
3163,-0.2716075942559003
3164,0.4467987102717636
3165,-0.2308402585410895
3166,0.3588186585702462
3167,-0.2814042533560849
3168,0.1726956641875244
3169,0.1769870822415257
3170,-0.7363156432342333
3171,0.4884792626728121
3172,-0.0691722388748008
3173,0.2277485104327242
3174,0.0597769858604416
3175,0.2819936723371127
3176,0.288039502560349
3177,-0.1190149226402961
3178,0.1371365880416817
3179,-0.0548847420417144
3180,0.0251491803653521
3181,-0.0343061019119882
3182,0.1050948137994013
3183,0.0274085240509808
3184,-0.3713892709766173
3185,0.1099203077768659
3186,-0.0687474219716786
3187,-0.1767636188333559
3188,0.7088803792851963
3189,-0.1401892554949187
3190,0.3765867770656277
3191,0.062309954638353
3192,-0.1347708894878757
3193,0.3159596964796571
3194,-0.0572538086229118
3195,-0.1795511221945205
3196,0.4342160671862999
3197,0.2652667029864732
3198,0.0247573776985598
3199,-0.0198098256735442
3200,0.2100373125108164
3201,0.1603592046183395
3202,-0.0246767347744462
3203,0.0345354975578435
3204,0.1625455620136008
3205,-0.2691690332139849
3206,-0.314605628220368
3207,-0.2657658776483428
3208,0.121557926072937
3209,0.1881840241667882
3210,0.3454572373291164
3211,0.2019306540583119
3212,-0.049275647974768
3213,0.0049273220004882
3214,0.4866372053872113
3215,0.3851898435657496
3216,0.0811645808242138
3217,0.2507182031862052
3218,0.1304121022430881
3219,-0.3034742570112935
3220,0.1410732013166737
3221,0.2111629604525671
3222,0.2055257817784537
3223,0.1532586954827731
3224,-0.0337802723209781
3225,-0.0467945718296547
3226,0.2308390610815682
3227,-0.070078903654495
3228,0.1916999119216644
3229,-0.0414658166174177
3230,0.2069001189675713
3231,0.273393170329104
3232,0.1956342668863238
3233,0.0771644631925393
3234,0.2207165588748623
3235,-0.3425098503772718
3236,-0.3073982227732997
3237,-0.4254436027809448
3238,-0.2548764629388864
3239,0.456510125783108
3240,0.1018823986027595
3241,-0.8020344287949994
3242,-0.1714593641306982
3243,-0.0637254901960762
3244,-0.1571091908876636
3245,0.1911108933209126
3246,-0.1767218104167616
3247,-0.1228742750417772
3248,0.2060035314891051
3249,0.1444838986163907
3250,0.4558529569499304
3251,-0.0536585365853725
3252,0.0
3253,-0.1221001221001221
3254,0.267900633219684
3255,0.0973236009732304
3256,0.4167474316728114
3257,-0.0630364156524384
3258,-0.2820325796255697
3259,0.1456664238892852
3260,0.106708056458262
3261,-0.0048506014745784
3262,-0.2382457334565124
3263,0.3488541111487954
3264,-0.0894089105658273
3265,0.0252646471792078
3266,-0.3829571392340834
3267,-0.086303177987621
3268,-0.0152322924600158
3269,0.1166446901308541
3270,0.0608210846426784
3271,0.0430630493705091
3272,-0.1878029591655481
3273,0.263244488318531
3274,0.0581836579812846
3275,-0.0962220196495481
3276,0.0506175339137448
3277,-0.0202511138112555
3278,-0.0861413731948395
3279,-0.011047584683783
3280,0.0490312777003934
3281,-0.00253267146187
3282,0.1113134992916407
3283,0.0758380100106202
3284,-0.151906425641796
3285,0.1264286436735106
3286,-0.1418008710624942
3287,-0.0557385355966626
3288,0.0151991083189791
3289,-0.4487534626038793
3290,-0.6131549609810448
3291,-1.284518034741613
3292,1.869916897506929
3293,0.1769715739409319
3294,0.0773651635720683
3295,0.0110509448557751
3296,0.6123177462313677
3297,0.2055132350523373
3298,0.3821586504340168
3299,-0.0983660309306401
3300,-0.1861483712017538
3301,-0.4730733263655942
3302,0.071459982409848
3303,0.5113341171966872
3304,-0.3484798595104768
3305,-0.2972258916776706
3306,0.2032408678934383
3307,-0.0907166616268633
3308,0.0933783746670049
3309,0.3803009575923355
3310,-0.0657066199419616
3311,-0.2195028260988891
3312,0.6325317629096443
3313,-0.333734544260852
3314,-0.3793550963362239
3315,0.6988847583643105
3316,-0.2235469448584146
3317,-0.4333151226229468
3318,-0.2558523409363807
3319,0.4432050196703425
3320,0.003734734273653
3321,-0.1733426447847541
3322,0.0174559237924224
3323,-0.1148420921233253
3324,-0.0324659107936655
3325,0.0249675421951377
3326,-0.0399640323708582
3327,-0.1200360108032455
3328,0.0749662651806715
3329,-0.0500025001250034
3330,-0.3084639498432647
3331,0.1527443910256444
3332,-0.2007226013649165
3333,-0.017566312830935
3334,0.1378307939053757
3335,0.0350718973896453
3336,0.0500776203114799
3337,-0.0350666265905185
3338,-0.0400922120878082
3339,0.5684303385074952
3340,0.5701336751510664
3341,-0.1237567034881103
3342,-0.1560850204287632
3343,-0.4241390438430759
3344,-0.3794715164977524
3345,-0.3296499210697409
3346,0.1645537349062591
3347,0.5692031156380999
3348,-0.5375098466243439
3349,0.1526788192837901
3350,-0.3249164500556947
3351,-0.2139733928737594
3352,0.1694954607722534
3353,0.0394559717773791
3354,0.3469331112961421
3355,-0.0902840475032956
3356,0.057840914349174
3357,-0.2504986779236538
3358,0.0649019516944113
3359,0.231256648628648
3360,0.2583383309498557
3361,0.358538267065043
3362,-0.2349797272392274
3363,0.3260619977037924
3364,-0.1837752690995081
3365,0.4183006535947747
3366,0.4813321191622278
3367,-0.0043365134432
3368,0.0444728407915625
3369,0.1373907021037228
3370,0.0411050775587905
3371,0.0583783783783744
3372,-0.1602564102564122
3373,0.1211282228759305
3374,0.0950816838101819
3375,-0.0995024875621846
3376,0.1813706438657803
3377,-0.0086374433167703
3378,0.0215889464594054
3379,0.0690369347600951
3380,0.0819142056477679
3381,0.2923096763100231
3382,0.0150430877011998
3383,-0.1657482348889232
3384,-0.1465896352504972
3385,-0.0517642998878459
3386,-0.0366798282520894
3387,-0.041011915040592
3388,0.4854577479915899
3389,-0.2613459315474746
3390,0.1906195134186082
3391,0.2676539009930693
3392,0.52503234796457
3393,-0.1145931941607243
3394,0.1790421246332049
3395,-0.2824886934698366
3396,-0.5383342526199664
3397,0.0050140393100636
3398,0.1401962747846991
3399,0.0700490343240342
3400,0.1399020685519999
3401,-0.2102944121770416
3402,0.0825474647922515
3403,-0.1202133787472667
3404,0.0200315496907589
3405,-0.0275509692931958
3406,0.1200780507329809
3407,-0.2206287920573623
3408,0.1701957250838481
3409,-0.0951999198316453
3410,0.0300540973752624
3411,0.0275420015523707
3412,0.2622115672759992
3413,0.2391629297458843
3414,0.7408554686491662
3415,-0.1551229349259199
3416,0.817990666188009
3417,0.3577086207777549
3418,-0.4826700898587922
3419,0.8148714031066944
3420,-0.0922673816963858
3421,0.0870938168483204
3422,-0.0050934650842922
3423,0.2413556566144124
3424,0.0583993499898337
3425,-0.0381010439685989
3426,-0.0609988562714472
3427,-0.2267169349908259
3428,0.3199431212228914
3429,-0.300529747351265
3430,-0.2169529594935975
3431,-0.2020460358056318
3432,-0.2101594136039759
3433,-0.0461538461538479
3434,-0.0102574623038312
3435,-0.0667179881960459
3436,0.1332581620624362
3437,-0.0153783063358627
3438,0.5049217116335905
3439,-0.1051196090686983
3440,-0.3049214898406979
3441,0.277759305959801
3442,-0.2471084268702729
3443,-0.1597899902984655
3444,-0.4989676531314384
3445,0.0802292263610237
3446,-0.028661507595306
3447,0.0859106529209654
3448,-0.2411298656562105
3449,0.0717133759788875
3450,-0.2040816326530717
3451,0.0
3452,0.3152433723533767
3453,-0.4085965820818294
3454,0.0912337947912288
3455,-0.0740421125302089
3456,-0.0748459899821494
3457,-0.1787980159187924
3458,-0.2341378811967053
3459,0.1010684377707255
3460,-0.5458451890134125
3461,0.0870271524715744
3462,0.3757008265418052
3463,0.1558171745152413
3464,0.0974924046614988
3465,-0.3115831608633366
3466,0.5586213135516617
3467,-0.935944847737758
3468,-0.378084828486968
3469,-0.4026135370174388
3470,0.2867564405496547
3471,-0.2945033706831165
3472,0.1997703788748575
3473,0.057372346528973
3474,0.4955242966751954
3475,-0.6689501390772684
3476,0.2773829718949237
3477,0.2925714285714223
3478,0.0913450559488415
3479,-0.0639824505278489
3480,-0.01142674314967
3481,0.2393871688477523
3482,-0.1278363694471082
3483,0.3072301495186779
3484,-0.2075256556442474
3485,0.1798356438799017
3486,0.1613636363636317
3487,-0.1639045711163785
3488,0.1500204573350968
3489,0.2629007491508062
3490,0.1718691936083261
3491,-0.4666791114429718
3492,-0.4241359109548921
3493,0.2734155916993868
3494,0.0933881210309995
3495,-0.0654144472479143
3496,-0.1099235212947651
3497,-0.1757181013073426
3498,-0.1031943336929494
3499,0.2293148633470652
3500,-0.1007190874382233
3501,0.1280535532404711
3502,0.0146419048510155
3503,-0.0936461113452343
3504,0.0093637342572265
3505,0.0397800397800435
3506,-0.1570263429267872
3507,0.1193848170603223
3508,-0.0257562985857482
3509,0.0304299992977681
3510,0.1332460610594215
3511,-0.1944021548190617
3512,-0.0210841962235803
3513,-0.2112874448305085
3514,0.3743016759776467
3515,-0.7996395990539404
3516,0.6145132584873262
3517,-0.0156731038343081
3518,0.1090329615029736
3519,0.068280668189474
3520,0.0685688759841488
3521,0.3782611114201517
3522,0.958624869153204
3523,0.5642598882436732
3524,0.8096506004455846
3525,0.0543094552761605
3526,0.270811894058387
3527,0.1784169550173077
3528,-0.0432713111207337
3529,0.7781892341544663
3530,-0.0966962127316716
3531,-1.0257245197004314
3532,0.6523966140076605
3533,0.0269512721000492
3534,-0.0269585377689175
3535,-0.0080882154700527
3536,0.5283201029821848
3537,-0.236559139784945
3538,0.1717475311292363
3539,-0.11264785992118
3540,-1.3920427985249106
3541,-0.4696550644471146
3542,0.1979063590437974
3543,-0.2087573717446778
3544,-0.2249189245737037
3545,-0.267477841296491
3546,0.5839720527660486
3547,-0.4188700979108765
3548,-0.0157100963552582
3549,-0.0366703337000479
3550,-0.0052388935456783
3551,0.026187608023889
3552,-0.010476140589812
3553,-0.0524081547088697
3554,-0.0052410901467457
3555,0.1700457815565669
3556,0.3778994005733617
3557,0.0260552371026635
3558,0.1664759130163318
3559,0.0623895185608841
3560,-0.1979579078974762
3561,0.0624739691795109
3562,0.0104632949175899
3563,-0.1408017515508445
3564,-0.1126549004881755
3565,0.5229734777736293
3566,-0.2199447798212358
3567,-0.0749309230553068
3568,-0.1923798798798782
3569,-0.0117318566836414
3570,-0.0446009389671356
3571,0.0984944420993424
3572,-0.1267962806424393
3573,-0.1505032452262219
3574,-0.1696033166870883
3575,-0.090065026005688
3576,0.3505392007142397
3577,0.0305336339721898
3578,0.1360416568935554
3579,0.070316894805928
3580,-0.0281346712932581
3581,0.1404757445214512
3582,-0.2534973241949075
3583,0.0328499694964536
3584,0.1078192387024141
3585,0.0
3586,0.112380595617161
3587,-0.0515343171703038
3588,-0.1360480390317095
3589,0.6193314931224086
3590,0.441088171447039
3591,0.1521859435528557
3592,0.1979104340221875
3593,0.1975195222783548
3594,-0.3040914117213401
3595,-0.33284023668639
3596,-0.0786490862826682
3597,0.0970604547975633
3598,-0.0462406362711656
3599,0.0023119783598804
3600,-0.097197472865696
3601,-0.0023142791020576
3602,-0.0138876029997227
3603,0.0901880073075379
3604,-0.039328182112621
3605,0.159371751934403
3606,0.1222663098643604
3607,0.0588377424751327
3608,-0.1096800997091883
3609,0.0
3610,0.3129170309695858
3611,-0.1382424773051985
3612,0.0276408531810025
3613,-0.2169898430286236
3614,-0.5821248910205473
3615,0.456130515221174
3616,0.2070045876692428
3617,0.1619840250237345
3618,0.2451663230623489
3619,0.8206460169655514
3620,-1.4776805742485528
3621,-0.8996774741130559
3622,-0.0311306070468251
3623,-0.3037356648120955
3624,1.0532820267954948
3625,-1.133393932507656
3626,-0.2620186830713192
3627,0.3236245954692518
3628,0.7718309859154955
3629,-0.4129660010182664
3630,0.1299435028248529
3631,0.4331439500478203
3632,0.577174751960259
3633,-0.0738792186712962
3634,0.2094445530453238
3635,0.8610188261351089
3636,0.082987551867223
3637,0.1767272325619888
3638,0.0055224210293899
3639,0.0671621742634573
3640,0.4235587855009089
3641,0.0
3642,0.2756658218843112
3643,0.0311138767890448
3644,0.1336109125936125
3645,-0.0537395629774424
3646,0.0887468938587225
3647,-0.1377471672961574
3648,0.2824260459378703
3649,0.0764190206322575
3650,0.1370650395719918
3651,0.0741369757945865
3652,0.0495473614484439
3653,-0.3367450928264393
3654,-0.1331026221216608
3655,0.1992561105207302
3656,-0.1674336086932406
3657,-0.3036302162114087
3658,0.0378004580526128
3659,0.4052617592346497
3660,-0.0487437408605546
3661,-0.1375576854809965
3662,-0.0977169761037697
3663,0.7406754254474944
3664,0.0091020798252317
3665,-0.457184656882915
3666,0.0342770960444309
3667,-0.1900270158890153
3668,-0.1008387954347521
3669,0.2537432849468542
3670,-0.5100751326884567
3671,0.1399596182085069
3672,0.0573276158591116
3673,-0.2851558008508571
3674,-0.149700598802403
3675,-0.3884213446777043
3676,0.1385297377170351
3677,-0.6156061978767341
3678,0.0116138623060379
3679,-0.2421533016671238
3680,-0.0465896384644161
3681,-0.00698893418753
3682,-0.2733133993646084
3683,-0.4222576710143594
3684,-0.0704258415887963
3685,0.4300874199429608
3686,0.074741906852897
3687,-0.2679182006388831
3688,0.3323841090518731
3689,0.1306787608578652
3690,-0.8918876997052863
3691,-1.0924106209491968
3692,0.1305006003027614
3693,0.7409326424870502
3694,0.0181314269432986
3695,-0.1244845561347592
3696,0.3231310102367904
3697,-0.0983284169124865
3698,-0.1036108376936168
3699,-0.067392431311558
3700,-0.0985937418919608
3701,-0.2001819836214841
3702,0.4528985507246377
3703,-0.1295672454003628
3704,0.1707367549668939
3705,0.0852955620460555
3706,0.1419574643815846
3707,-0.0154886674583102
3708,-0.1292390405293631
3709,-0.0620732464307906
3710,0.3813253632897089
3711,-0.2531383995453888
3712,0.0671140939597292
3713,-0.4407570650764814
3714,-0.1523429291867997
3715,0.1573481590265304
3716,0.8631447587354392
3717,-0.11973554063199
3718,0.6259699948266984
3719,0.3068671188014125
3720,-0.0593456497058566
3721,0.2984153117925563
3722,-0.2393035441680215
3723,-0.3602484472049679
3724,-1.6922388609626942
3725,0.4375851587883762
3726,0.3498877225964885
3727,0.161626694473411
3728,0.2496359475764457
3729,0.1868770764119524
3730,-0.2158928339185808
3731,-0.132833255196122
3732,0.4485700210024161
3733,0.3848538072114911
3734,-0.0465140317329078
3735,-0.1786222785989794
3736,-0.0336648021545461
3737,-0.4578563995837793
3738,0.9278350515463976
3739,0.1978924454558975
3740,0.1580637194368946
3741,-0.3917484875533036
3742,0.1782001782001849
3743,0.0593647966755595
3744,0.118588793359032
3745,0.0839298938533774
3746,0.0542781012533234
3747,-0.1037293158804682
3748,-0.9448276309103972
3749,-0.0199985038525914
3750,0.092177379172896
3751,0.3673550436854692
3752,-0.0595568947164248
3753,-0.0050171377477493
3754,-0.0149046104928463
3755,0.2379064234734287
3756,-0.0793650793650776
3757,0.0495785820525504
3758,0.044600822637397
3759,0.0049554013875219
3760,0.0742758108442571
3761,0.0247524752475303
3762,0.0296941502524014
3763,-0.1635849898379083
3764,0.4064817490128081
3765,-0.1978287092882975
3766,0.4036714882983341
3767,0.0816287333141205
3768,-0.0240142164161101
3769,0.1055510243247127
3770,-0.2597527538602244
3771,0.0961122591186587
3772,0.2110008152304213
3773,0.0599075028156526
3774,0.0670514140664222
3775,-0.175118744902356
3776,0.4751104213919085
3777,-0.2849207489345395
3778,-0.0047888133320655
3779,-0.0574988021082915
3780,-0.0959232613908818
3781,0.0143864192202566
3782,-0.0599793670977183
3783,0.0719234734242793
3784,-0.1368415998463516
3785,-0.2937493980545187
3786,0.20903914077705
3787,0.242090124640458
3788,0.2820402504899868
3789,1.1442582754393054
3790,-0.8725523874957066
3791,0.4854368932038825
3792,0.290869426896339
3793,0.6300101614542215
3794,0.3801682638232774
3795,-0.8919452577109024
3796,-0.8168588687534306
3797,0.1028594939312872
3798,-0.0342982576485192
3799,-0.004573310161891
3800,-0.1373877999633554
3801,0.0869366277739637
3802,-0.0824289050693807
3803,0.451312910284468
3804,-0.2513596270737221
3805,0.1779197080291908
3806,-0.045641259698765
3807,-0.0479463001438342
3808,0.3503742634177334
3809,-0.0341390140652686
3810,-0.0364282136514658
3811,-0.1664804214463313
3812,-0.0661798265632178
3813,-0.3251064609185439
3814,0.1884083976314317
3815,-0.5366887656158381
3816,-0.5031275496328462
3817,-0.6937471474212735
3818,-0.9491338002211586
3819,0.1012611617416914
3820,-0.0046029919447599
3821,-0.3464203233256351
3822,0.1153402537485582
3823,-0.4154210290044256
3824,0.6406131326382722
3825,-0.2653805326071985
3826,0.0691818097961468
3827,-0.1547451324572046
3828,-0.0855293573740186
3829,-0.0092472720547485
3830,0.3455743445606598
3831,-0.0645488496472934
3832,0.1335297909568194
3833,0.0460235640647985
3834,0.1654107700790228
3835,0.2749266862170192
3836,-0.0137482241877096
3837,0.1738414383091612
3838,0.323757409940724
3839,-0.4322429906542109
3840,0.2098391233387683
3841,0.1396973224679913
3842,0.0767745387711383
3843,0.2066307578009015
3844,-0.293391701206177
3845,0.2462138808882287
3846,0.227114716106609
3847,-0.1322720627480085
3848,-0.0905839178705779
3849,-0.3192208215858528
3850,0.0069897483690523
3851,-0.130645763344532
3852,-0.0233350445699271
3853,-0.0864142747039737
3854,0.0443552152395176
3855,-0.0981445997102434
3856,0.1260268857356283
3857,-0.0747384155455888
3858,0.2887750349324528
3859,0.0814426992437516
3860,-0.0139635551211343
3861,-0.0162934686467094
3862,0.0651314259129966
3863,-0.1957768144315421
3864,0.4764152967938596
3865,-0.8413472462854874
3866,0.2219295215063079
3867,0.2842132460597694
3868,0.0817520760724571
3869,0.1074529356142009
3870,-0.2715166142309164
3871,0.2750676924399305
3872,-0.1291044454963992
3873,-0.0796778430992537
3874,-0.1488095238095233
3875,0.131383402614748
3876,0.1181483833549289
3877,-0.0924183372451024
3878,-0.058128987749829
3879,-0.0647205933080411
3880,-0.0819919734173381
3881,0.047446514837825
3882,-0.3810183581572547
3883,0.2569583900153306
3884,0.028063206976944
3885,-0.2727390796138341
3886,0.0151498755545921
3887,0.1577423397726698
3888,-0.3599930603747328
3889,0.0
3890,-0.4434162328899248
3891,-0.1448016217781556
3892,0.7378305864315792
3893,0.2055940712407395
3894,-0.0095634294458041
3895,0.0406280620414444
3896,0.1265037235058174
3897,0.5011043294464136
3898,0.0707694600589243
3899,-0.0541862563518106
3900,-0.1236270267700018
3901,0.2229813075244325
3902,-0.0142348754448403
3903,0.1421464108031326
3904,-0.2851033499643729
3905,0.0427472214306086
3906,0.1280774156823728
3907,-0.0189780329268833
3908,0.0711170111890656
3909,0.0142213794738095
3910,-0.1947373420727636
3911,0.0284900284900295
3912,0.0664325709405024
3913,-0.0522242795423318
3914,1.5584227312264398
3915,-0.9020430055097736
3916,-0.2639941334636969
3917,0.1951695535496351
3918,0.1218323586744639
3919,-0.0316864503863298
3920,-0.1537935748462053
3921,-0.0586223742061575
3922,0.1901604173777438
3923,0.0389920553687108
3924,0.6296314234513544
3925,0.1064395955295364
3926,-0.2716732159316947
3927,-0.0980925371974661
3928,-0.265357892327986
3929,0.1589616450342706
3930,0.1141081356672826
3931,-0.6721415652343942
3932,-0.1174570547643423
3933,0.0024469620965548
3934,0.5983508865808819
3935,0.002432261516756
3936,0.1796639797999439
3937,0.6320868516284691
3938,-0.2515358196681712
3939,-1.4267648663126524
3940,-0.1094568783975715
3941,0.0465036591037026
3942,-0.039176317915812
3943,-0.1201215924691138
3944,-0.0294261893084856
3945,-0.1522668107470908
3946,-0.4167796986362173
3947,0.0616158130822694
3948,-0.1036218296654534
3949,0.5691296241781948
3950,-0.0834765529093972
3951,-0.0196454005205992
3952,0.3791863395063127
3953,-0.2526119586010626
3954,0.0882136731193368
3955,0.4269854824935952
3956,-0.5421450299283771
3957,0.252037095945391
3958,-0.1151396374326377
3959,0.0440765953278825
3960,0.1125134526954259
3961,-0.1077375122428985
3962,0.053839753316046
3963,-0.4473942969518173
3964,-0.7724821454598333
3965,0.0873743993009943
3966,0.0242647772493503
3967,-0.189624155200085
3968,0.300547772553204
3969,0.0581367181822608
3970,-0.3646795682193912
3971,-0.3488740881699985
3972,0.2045139142502451
3973,0.2937320969073116
3974,-0.0971958983330848
3975,-0.0583515681983975
3976,0.1165670989363158
3977,-0.1410505836575837
3978,0.0631896174597751
3979,-0.0583629200914236
3980,0.0971770079199206
3981,0.0922330097087367
3982,0.0454647570498334
3983,-0.0624863447673192
3984,-0.026710698849015
3985,0.0800679364309072
3986,0.0024262422360364
3987,-0.0898516234002779
3988,0.1236963376182369
3989,0.1480750246791623
3990,0.0394710874284648
3991,-0.1630837657524153
3992,-0.0692349537609348
3993,-0.0247328848436937
3994,-0.0494902504206643
3995,-0.0074240886931202
3996,-0.1983684197475649
3997,-0.3533480976435205
3998,0.0447705509265033
3999,-0.0323447452229288
4000,-0.0796812749003967
4001,0.1591089896579123
4002,0.0347929817585333
4003,0.0596095573990385
4004,0.3020998415213873
4005,0.2741079145573561
4006,-0.1013496811192881
4007,-0.0742133386107291
4008,0.0469796998244437
4009,-0.0940477663655477
4010,-0.0371379054221426
4011,-0.0247647350173268
4012,0.2149899918452083
4013,-0.170800534679934
4014,0.898096647446033
4015,0.4369252654575083
4016,-0.8970678695919622
4017,0.0614754098360533
4018,0.3878342518881503
4019,0.5127684418947002
4020,-0.2442872410809658
4021,0.1524467706692326
4022,-0.7835706237836736
4023,-0.4940813175501696
4024,0.3513090750570568
4025,-0.0230840258541171
4026,-0.3397158739962923
4027,-0.665820358040362
4028,0.2300454921422628
4029,-0.0517223544015694
4030,-0.23121507149004
4031,0.1480484522207275
4032,0.3456280629352528
4033,0.051559680329979
4034,0.0669826875515374
4035,-0.0979937077724617
4036,0.0257811694338513
4037,0.1595881595881607
4038,0.1028542041655894
4039,-0.459697004741538
4040,1.0753918315982127
4041,-0.3559127439724481
4042,0.2176652537518753
4043,0.1658374792703105
4044,-0.1603757374420076
4045,-0.1032050914511821
4046,0.2174037416328139
4047,-0.0973542549536064
4048,-0.4313567607982975
4049,-0.494931904236488
4050,0.2256566996338058
4051,-0.1761987290583517
4052,-0.2258120548896915
4053,0.0202610784682604
4054,0.0694183322245709
4055,-0.2336165453163429
4056,-0.0418237716804954
4057,-0.1452306262344603
4058,0.0348432055749142
4059,0.0
4060,-0.0261392349917153
4061,0.355964577183544
4062,-0.0318443678893013
4063,-0.2816001857980686
4064,-0.9840098400984068
4065,-0.2561183836084196
4066,-0.1424907381020287
4067,0.0569638279692416
4068,0.4159969745674555
4069,0.2310993727302783
4070,-0.1464197997355008
4071,-0.1561095605279401
4072,-0.1184048498626503
4073,0.2079591643822791
4074,0.2827787727401236
4075,0.0329799764428707
4076,0.164628410159922
4077,0.0986795733283247
4078,-0.1169544423399593
4079,0.1824841512092025
4080,0.0610099493148225
4081,0.0937734433608348
4082,-0.0891642029189533
4083,0.0187678881433829
4084,-0.0516383438174749
4085,-0.0234774850918023
4086,-0.3061416729464985
4087,0.1176083172601966
4088,-0.0894622845842347
4089,-0.157258537730317
4090,-0.6734404536862058
4091,-0.2249851983422116
4092,-0.0639840750746437
4093,-0.41882823283042
4094,0.3533233738825145
4095,0.3803269394311664
4096,1.1119416931414667
4097,0.2097999906755639
4098,-0.3508936090577336
4099,0.2520532704623506
4100,0.1351074241506216
4101,-0.1026358759038949
4102,-0.1167678654834189
4103,-0.1356344417941125
4104,-0.1968227189652823
4105,0.5406665113027382
4106,0.0
4107,0.2232246663256242
4108,0.2736295334384581
4109,-0.0185545969013786
4110,0.0973168358125861
4111,-0.2897289821003835
4112,0.1245851416900754
4113,-0.1836867559523857
4114,-0.3025169409486931
4115,-0.8764434462049204
4116,1.3517086979369586
4117,-0.6917574023328553
4118,0.0872240932328674
4119,-0.1140057245427709
4120,0.4443371166385008
4121,0.7335314987055331
4122,-0.1728940543655814
4123,0.1678093685573161
4124,0.0766540506874893
4125,-0.0983095552091998
4126,0.0646506587993129
4127,0.2820071684587846
4128,0.0143348623853216
4129,0.166960835758238
4130,0.0095397090388791
4131,-0.1624384883665393
4132,0.2169093986127257
4133,0.0238305173605373
4134,0.0023829949480485
4135,-0.1001860598253802
4136,0.4606325387026303
4137,-0.1664843266898267
4138,0.1092844245937556
4139,-1.0539149282037352
4140,-0.0596399913250995
4141,-0.4192301410137803
4142,0.1033394974437213
4143,0.0
4144,0.4170503168499062
4145,-0.0460592267468682
4146,-0.8442622950819604
4147,1.3264315755419
4148,-0.8263564205719313
4149,-0.772475757409739
4150,0.0
4151,0.1777364578491092
4152,-0.2576966307536249
4153,-0.1290145484490723
4154,-0.3360141015754179
