,DLTR.US
2895,0.0115955473098224
2896,0.138953219082914
2897,0.0462962962963035
2898,0.1963728774402073
2899,-0.3593786227683608
2900,-0.998678996036981
2901,-0.440505254219304
2902,-0.0477884564328439
2903,0.2911901736552218
2904,0.5056890012642267
2905,0.3516875754553501
2906,0.3035219006750811
2907,0.0575313807531303
2908,-0.0366242871344075
2909,0.1424223077429519
2910,0.5390771149449132
2911,0.0675079191982112
2912,-0.1612399875169053
2913,0.7024067761594947
2914,0.5700200277306965
2915,0.2815447373461078
2916,0.5501120391118451
2917,0.8073421560713279
2918,0.0261602949345921
2919,0.2166901834307633
2920,-0.0605082694634956
2921,-0.0807428340734742
2922,-0.1212611156022681
2923,-0.5031249809576126
2924,-0.4843351362384013
2925,-0.1233761521155496
2926,-0.2036215547960156
2927,0.3478512935720111
2928,-0.2907188022385389
2929,0.101648152181795
2930,-0.2474707038357984
2931,0.3481540581707537
2932,-0.1525497602789539
2933,-0.0436046511627923
2934,0.1052669788377147
2935,0.1992464860165234
2936,0.1699757694115838
2937,-0.4851458162987115
2938,0.0388692322781623
2939,-0.1134669236643833
2940,0.1525109844220774
2941,0.0761973875181554
2942,0.1449275362318758
2943,-0.1233403468040248
2944,-0.0580762250453811
2945,-0.0726480203414415
2946,0.1559496609001584
2947,0.2784810126582213
2948,-0.2501722200065254
2949,0.061598666570047
2950,-0.5310192023633766
2951,-0.0092327578247538
2952,-0.2313529520636683
2953,0.0185048112509215
2954,-0.3714710252600217
2955,-0.0092876381536222
2956,0.1668984700973506
2957,-0.0463821892393294
2958,0.2036659877800396
2959,0.0647608474419533
2960,0.1478060046189344
2961,-0.2036471350550762
2962,-0.0277777777777788
2963,-0.0555864369093962
2964,0.0833101916134438
2965,0.1294259036701493
2966,-0.1249595038644931
2967,0.0832369942196563
2968,0.0877841434115679
2969,-0.0647249190938448
2970,0.0092455621301691
2971,0.0554426168915193
2972,0.4324224859692693
2973,0.0689560060681311
2974,-0.1519337016574643
2975,-0.030345943758852
2976,0.6532006833484129
2977,0.6687961668995824
2978,0.0
2979,0.0997207818109237
2980,0.1891111774659079
2981,-0.4137682897577372
2982,0.2432701894317047
2983,0.1940395044529652
2984,-0.1444942700548183
2985,0.3673550436854692
2986,-0.3187250996015868
2987,0.1193792280143159
2988,0.1093113385670271
2989,0.0298032982316721
2990,-0.0496968492197566
2991,0.0198747888303647
2992,0.0397337836495542
2993,0.2872424722662361
2994,-0.2283331678745059
2995,0.2327539246273455
2996,0.0049519659304698
2997,0.0643341416340849
2998,-0.0792432271804252
2999,-0.3928003182179753
3000,-0.2493765586034922
3001,-0.5102497538268798
3002,-0.0806307113420437
3003,-0.3055355859094207
3004,0.5140583791515827
3005,0.5025796121686512
3006,0.3368794326241094
3007,-0.0266028198989102
3008,0.008866820358224
3009,-0.0532292405961695
3010,-0.1065719360568424
3011,0.0355113636363691
3012,0.0975609756097556
3013,0.1328609388839731
3014,-0.0840386790679919
3015,-0.0578321802377189
3016,0.1019006690000523
3017,-0.4226730735006305
3018,-0.1024362000623479
3019,0.0756564307966121
3020,0.0444839857651346
3021,-0.2005794517495061
3022,-0.1830847548450462
3023,0.1649502920066
3024,0.2445966379080366
3025,-0.3439902873330669
3026,-0.050612410162969
3027,0.141514201960983
3028,-0.1721344673957084
3029,-0.1115053218449056
3030,0.0911484707312023
3031,0.1011736139214979
3032,0.0505612296491021
3033,-0.1214943808848886
3034,-0.0303828235770722
3035,-0.0963049318262444
3036,0.1568825910931185
3037,0.0910102133683925
3038,-0.0809634652363103
3039,0.0050599605323032
3040,0.3227921521158091
3041,-0.1209915245336192
3042,-0.005251994747993
3043,0.1311276982045546
3044,0.1309559786440973
3045,-0.0201511335012554
3046,0.0201470736375501
3047,0.0302114803625389
3048,0.0100694794079197
3049,0.1909547738693444
3050,0.3937802907915999
3051,0.2115869017632179
3052,0.0453195024925743
3053,0.4062186559679048
3054,-0.045155787466762
3055,0.0902300867211423
3056,-0.1757557497238238
3057,0.3253416086891264
3058,0.3242865695469994
3059,0.293488534049646
3060,0.1093167701863348
3061,0.0347705146036127
3062,-0.0596421471172984
3063,-0.0248570718369291
3064,-0.0447627573858566
3065,0.2678571428571389
3066,0.0644425717543228
3067,0.3507212013436119
3068,-0.2376708259061149
3069,-0.0396275014860375
3070,-0.0386517477527492
3071,-0.2195073500198544
3072,0.109137811290802
3073,0.0
3074,0.1486031305726089
3075,-0.0950957750305572
3076,0.2123813827383636
3077,-0.467607935715259
3078,-0.2229502229502271
3079,0.0545702592087333
3080,0.2268602540834846
3081,-0.1909264478589035
3082,0.2358276643990976
3083,0.1268230818008882
3084,0.2169393473741253
3085,-0.0633140376266219
3086,0.1895820167915444
3087,-0.0632339656729839
3088,0.1623376623376556
3089,0.0810129593700635
3090,0.0991177529708343
3091,-0.3568685910466603
3092,0.0225815192846097
3093,0.1623230228154088
3094,-0.178422205659828
3095,-0.0655396854095018
3096,-0.0587942652978135
3097,-0.1585432143504361
3098,-0.2588673418411341
3099,0.1315312046444086
3100,0.2107090604895991
3101,0.3017331627311846
3102,-0.0698405307880366
3103,0.0349080754014441
3104,0.0
3105,0.4286872900011639
3106,-0.0384807966915878
3107,0.3962133456476681
3108,-0.2314279102059741
3109,-0.0636832050020341
3110,0.2713625866050802
3111,0.0577034045008786
3112,0.0576701268742758
3113,-0.0115353558657343
3114,0.2875546353807223
3115,-0.0575440211761965
3116,0.0460140342804627
3117,-0.0115048320294582
3118,-0.1959654178674371
3119,0.16112325929336
3120,-0.034538337554687
3121,0.3670566643725709
3122,-0.0114718366410521
3123,-0.0803673938002381
3124,-0.2647634396224125
3125,0.3126891264877973
3126,-0.0706571111335494
3127,-0.2935816966997287
3128,-0.2435559163791301
3129,-0.1880941487468886
3130,-0.2139691273116389
3131,0.1068702290076376
3132,0.12198841110095
3133,0.1116978066612504
3134,0.2936114204717951
3135,-0.0303828235770722
3136,0.1920549883756311
3137,-0.3143378625025372
3138,-0.0913427382523124
3139,0.0304383116883128
3140,-0.1162063108965798
3141,-0.0374966847443394
3142,0.2243739227415587
3143,0.0607964332759167
3144,-0.0050666261336529
3145,0.0050663694396549
3146,0.0759378322280188
3147,0.1112515802781283
3148,-0.1671563164826322
3149,-0.0304012971219972
3150,-0.0108542277217031
3151,-0.2284595300261028
3152,0.0108778418361852
3153,-0.0653096767171027
3154,0.3471092309361028
3155,-0.0434074877916354
3156,-0.076020851433544
3157,0.1626368860457613
3158,0.3672896186669431
3159,0.2370945144951105
3160,0.3008488234661942
3161,0.0536941580756135
3162,-0.1721170395869307
3163,0.2146844139115531
3164,0.1072271070126619
3165,-0.0590097097795255
3166,0.0022530472463993
3167,0.0031112541572758
3168,-0.1719505642127851
3169,-0.1884253028263764
3170,-0.2719623938304875
3171,0.1798685203147025
3172,0.0323206205559005
3173,-0.1132502831256967
3174,0.1453957996768884
3175,0.065347274085145
3176,-0.1776863368558849
3177,0.158730158730147
3178,0.1677852348993352
3179,-0.0933009889904779
3180,-0.2337978116524829
3181,0.0934317481080017
3182,0.167894785934141
3183,0.0279746363297287
3184,0.1210766508335751
3185,0.1302204446098042
3186,0.0418390590860505
3187,-0.1443202979515839
3188,-0.1258565235631427
3189,0.0512486023108391
3190,-0.0093187960115468
3191,0.0279485746226953
3192,0.0884255596407119
3193,0.0697609524695403
3194,0.1578751857355142
3195,-0.0557517190113383
3196,-0.2141726417729807
3197,0.0837365091179786
3198,-0.23314370978271
3199,-0.2149532710280411
3200,2.147801302931596
3201,-0.3472931562819092
3202,1.243285501727473
3203,0.6489276408097895
3204,0.3047409701753436
3205,-0.0849999999999937
3206,0.0277922737478972
3207,0.0471646265301061
3208,0.4526012135680874
3209,-0.0597193191997633
3210,-0.1844742483920848
3211,-0.1948246578079659
3212,0.2789678190694442
3213,0.0597431046500072
3214,-0.3196483867745553
3215,0.0249662955010792
3216,0.134636481499941
3217,-0.0648670226036602
3218,0.0099785461258345
3219,-0.5165496489468411
3220,0.0801763880537164
3221,0.6818294928582116
3222,0.0795663633199048
3223,-0.0149209191286188
3224,-0.0099482690011988
3225,-0.1752929237014463
3226,0.3310344827586202
3227,0.4303241164621854
3228,-0.3030581320598753
3229,-0.3686975758134442
3230,0.0460659664639868
3231,-0.2123534299695355
3232,0.0922424130615204
3233,-0.0276803838346568
3234,-0.2961317786414891
3235,-0.0666740748972133
3236,-0.0537385342351456
3237,0.0092644061515572
3238,-0.1298701298701303
3239,-0.0789119435547451
3240,0.4114275147928931
3241,-0.092541180825462
3242,-0.0787219263718527
3243,0.0879059868603672
3244,0.1339925149009012
3245,-0.078609081660971
3246,0.0554579905721437
3247,-0.1203035350731033
3248,-0.1761379438212642
3249,-0.0649350649350717
3250,1.3976928225520733
3251,1.0191531582368618
3252,1.2943031888294811
3253,-0.2661215674174848
3254,0.6171183257311563
3255,0.0804289544236064
3256,-0.1227087966868816
3257,-1.1049509556856378
3258,-0.4869876889512233
3259,0.105078809106823
3260,0.0505679166018342
3261,0.0388832724162153
3262,-0.1089138895181953
3263,0.2639180060563709
3264,0.3867275117951891
3265,-0.2466428733700805
3266,0.4231778875849329
3267,0.4458109146810024
3268,-0.0269096221120182
3269,-0.6227758007117491
3270,-0.1937834276412681
3271,0.0426141866501428
3272,0.412808641975306
3273,-0.2630357419155217
3274,-0.0658022063092545
3275,0.132415041222597
3276,-0.0704296206861788
3277,0.1006130258186469
3278,-0.2570665591777082
3279,0.1056976041876424
3280,-0.3354277789954104
3281,0.1533884630899456
3282,0.2414486921529266
3283,0.0100593501659701
3284,-0.4242852813415514
3285,0.1513011902360355
3286,0.0403307118370702
3287,-0.0302571860816955
3288,-0.1515151515151572
3289,-0.0808734330772324
3290,0.1614856681469485
3291,-0.3037052034824835
3292,0.0101224820325995
3293,-0.0151860288534553
3294,0.0657628490489657
3295,0.0808734330772324
3296,-0.0910654659516375
3297,-0.101286336473204
3298,0.0303766707168905
3299,-0.3148806500761831
3300,0.67012151536812
3301,0.6480248557478951
3302,0.8668104017248203
3303,0.8507111072332207
3304,0.6242954998699374
3305,-1.0514325768860098
3306,-0.2899824253075556
3307,-0.2819880155093348
3308,-0.0220351681283378
3309,-0.0264491955036377
3310,-0.128001412429375
3311,-0.2566598814054396
3312,0.2471969630087412
3313,0.1410561579829064
3314,-0.3050802493699545
3315,0.0441949882883381
3316,-0.6002134092121745
3317,0.1154631850075581
3318,0.0310765815760236
3319,0.3583119525789623
3320,-0.0176975488894752
3321,-0.0177006814762458
3322,0.1414052143172874
3323,0.1676371978118914
3324,-0.0617992407521915
3325,-0.225479143179248
3326,-0.4442508710801438
3327,-0.384749912556836
3328,-0.0262398320650757
3329,0.2486585525454754
3330,-0.0654793085384919
3331,0.2004008016031975
3332,0.2043389417851392
3333,-0.1000957437548915
3334,-0.0958355114131376
3335,0.1652605027398432
3336,0.0961933669155594
3337,-0.0266840504128604
3338,-0.0688000180915317
3339,0.1642063216394549
3340,0.0260439274242565
3341,-0.1216862233811391
3342,0.1302083333333382
3343,0.2424662279182552
3344,0.0337606800612899
3345,0.0354794046382803
3346,0.164146868250538
3347,0.2026124067767378
3348,-0.1554337032079725
3349,0.0129511310654346
3350,0.300341927733101
3351,-0.3058954393770841
3352,-0.1392369813422365
3353,-0.046433878157501
3354,0.0742390497401617
3355,0.0649169989798694
3356,0.2589954675793184
3357,0.2859251060689931
3358,-0.0092242413061572
3359,-0.1385553297616769
3360,-0.0184774575018572
3361,0.1107419712070916
3362,0.1566387174053272
3363,0.2114748069143103
3364,-0.036791758646069
3365,0.0643441492784331
3366,-0.1657305957094253
3367,0.1011773362766735
3368,-0.0552181115405874
3369,0.0459939288013956
3370,-0.1750829340213764
3371,-0.064545873674498
3372,0.2208114821970695
3373,-0.1658833287254562
3374,-0.0922424130615335
3375,-0.1039031441994894
3376,-0.1130658948034914
3377,0.248127763240992
3378,0.475933908045978
3379,0.3052792723431249
3380,-0.1084423731851542
3381,-0.3958970667626397
3382,-0.0990723227956403
3383,-0.1894964807796498
3384,-0.2306335639668932
3385,-0.5220436618335396
3386,-0.6320219579139944
3387,0.1461721176685516
3388,-0.0274147857077464
3389,0.1368862931191745
3390,-0.1187756966651397
3391,-0.0639970744194618
3392,-0.1098297638659988
3393,-0.1558346319552678
3394,0.0732802051845729
3395,-0.0733339444495355
3396,-0.189744258537122
3397,-0.3811192034663923
3398,-0.0553454478369175
3399,0.5914446838751183
3400,-0.1266535322262791
3401,0.1685866816521425
3402,-0.0984390381099608
3403,-0.2631949992950144
3404,0.6768742414340344
3405,-0.018675880100846
3406,-0.2433773284657915
3407,0.1775369089889719
3408,0.163253883110217
3409,-0.266579365821716
3410,0.1401083504576925
3411,0.2329699002888826
3412,0.2231520223151974
3413,0.3012746234067233
3414,-0.2322880371660859
3415,0.0417943716912804
3416,0.2408968776058603
3417,-0.1159500950790779
3418,0.0787839466122845
3419,0.1203480836882016
3420,-0.0370438970179589
3421,-0.1669758812616019
3422,0.0509943906170384
3423,-0.0881588715664428
3424,-0.2418604651162838
3425,-0.5231613165379932
3426,0.0761305384966785
3427,0.1368474404460264
3428,-0.1827967909007889
3429,-0.0304754164973599
3430,-0.0508181725785111
3431,-0.3365286559249422
3432,-0.1429738562091509
3433,0.152951973080444
3434,-0.0101978380583223
3435,-0.4507273099774613
3436,0.0307219662058383
3437,-0.0204855065041587
3438,0.2452232553387239
3439,0.0918742343813691
3440,-0.1789640537914784
3441,0.0511064547452314
3442,0.1581794060618442
3443,0.2138492871690508
3444,-0.275707137751451
3445,-0.2867383512544814
3446,0.0307125307125318
3447,0.0716112531969239
3448,0.1990913267650142
3449,-0.2302496930004035
3450,0.3397407241841712
3451,0.0714732422049607
3452,0.0446508305054448
3453,0.1871824583296138
3454,-0.5376825880455187
3455,0.1431767337807575
3456,-0.0806018269747478
3457,0.2144772117962547
3458,-0.0536480686695299
3459,-0.008942144326214
3460,-0.008942944017175
3461,0.3031383737517862
3462,0.0890789239266065
3463,0.2488004265150179
3464,0.2128036885972644
3465,0.159348441926339
3466,0.1237842617152967
3467,0.1588983050847517
3468,0.0529380624669157
3469,0.2903140670361557
3470,0.1230120376065377
3471,-0.0791417516707733
3472,0.0966353333918997
3473,-0.0439444542098762
3474,-0.1672682454441392
3475,-0.7945572871846416
3476,-0.0476058931860137
3477,0.3029468465987446
3478,-0.294632170150085
3479,-0.1475334255417211
3480,0.2024477776755304
3481,0.1011215296929577
3482,-0.0183891136447186
3483,0.045951658854882
3484,-0.0919878576028042
3485,0.3848620910840298
3486,0.0091625435220864
3487,0.4287929933400227
3488,0.127562642369021
3489,0.1455736511691353
3490,0.1272149023171291
3491,0.0045431829539863
3492,0.2673312188491051
3493,0.1447832775314549
3494,-0.0090497737556607
3495,0.2257336343115124
3496,0.0090285301552953
3497,-0.0994125621328508
3498,0.0
3499,0.0451671183378474
3500,-0.2675110553038211
3501,0.2450713429909689
3502,0.3905826190734506
3503,-0.0977410947002643
3504,0.690250215703193
3505,0.0089508812304393
3506,-0.2684904844290662
3507,0.2050285960936632
3508,-0.021586616297891
3509,0.3120292661932344
3510,-0.0861511953478336
3511,-0.1401919551385694
3512,-0.0647458724506337
3513,-0.0647878198898631
3514,0.1401768384731458
3515,0.0861883214824373
3516,0.0754655232366104
3517,-0.1726517847514287
3518,0.4615714899098246
3519,0.1928433683308408
3520,-0.0214316330904524
3521,0.0835135656009796
3522,-0.1157680351591701
3523,-0.2256123764503738
3524,0.0
3525,0.4536738225527332
3526,-0.0983146067415767
3527,-0.1782196792045753
3528,-0.2821935847991695
3529,0.0094055680963044
3530,0.1221230624706525
3531,-0.0658018424515956
3532,-0.3017160098057639
3533,0.2070003763643196
3534,0.23467567821271
3535,0.336794835812517
3536,0.1121390524250112
3537,-0.0701360639640929
3538,0.0607476635513997
3539,0.421579667389466
3540,0.3681038479369414
3541,0.1758607922991595
3542,0.0092549745488115
3543,0.2400517034438234
3544,0.0185543999313204
3545,0.1105578607653307
3546,-0.2403179591459517
3547,-0.134203341200422
3548,-0.0231438622477371
3549,-0.2412769116555223
3550,-0.8470271748076262
3551,-0.3110229245650637
3552,-0.1952570292530571
3553,0.6700049368784743
3554,-0.7675360670883263
3555,0.1631900099332976
3556,-0.0710025560920152
3557,0.4171675033585543
3558,-0.1487041495538932
3559,0.4546575970112502
3560,-0.0387842888371813
3561,-0.1483050847457683
3562,-0.347246828715173
3563,0.0
3564,0.6112144565506226
3565,0.194500928299884
3566,0.0795053003533599
3567,-0.1592638471067128
3568,0.1325439604135421
3569,0.0706401766004399
3570,-0.0795334040296954
3571,0.2995594713656417
3572,-0.2915967129097802
3573,-0.3013382965523384
3574,0.3356593940464583
3575,-0.3723734373614571
3576,-0.1909837885853905
3577,0.1463544438531063
3578,0.0886210563629994
3579,0.1592638471067002
3580,0.1325439604135421
3581,0.1323685139428092
3582,0.061733838962878
3583,0.3865413335675988
3584,0.1491228070175453
3585,0.0219250164437673
3586,0.0569725655184483
3587,0.1225597478770905
3588,-0.0350293370698014
3589,0.1547601218111937
3590,0.1445663010967059
3591,0.4466501240694818
3592,0.5527588589477862
3593,0.0394671928958974
3594,0.3131749884920103
3595,0.0310717797443435
3596,0.0491400491400463
3597,-0.2364299083834054
3598,-0.1479873717442834
3599,-0.336567016432393
3600,-0.0346586126652439
3601,-0.0445809391717869
3602,-0.0099078569305369
3603,0.0
3604,-0.1086088642686866
3605,0.0391631965100177
3606,-0.0793808295296669
3607,-0.0496376451901093
3608,-0.183997215177286
3609,-0.1145076172458377
3610,-0.1795511221945205
3611,-0.0848599810312921
3612,-0.074932560695377
3613,-0.2102523027633239
3614,-0.250501002004008
3615,-0.0802246289610893
3616,0.0451059990978817
3617,0.2649205238428477
3618,0.1048584411045129
3619,0.3631840796019849
3620,0.0646348133048254
3621,0.391244057052294
3622,-0.0693824957874845
3623,-0.0148698884758369
3624,0.0742942050520087
3625,-0.1736541801041896
3626,-0.4135113591072202
3627,-0.0498454790150505
3628,-0.1047851903597664
3629,-0.0749026265854417
3630,-0.0499600319744176
3631,0.1012163934622576
3632,-0.0513332667532218
3633,-0.1049737565608495
3634,0.084906602736983
3635,0.2292206497907155
3636,0.1939623016859732
3637,-0.1294756237239136
3638,-0.0847288676236124
3639,0.2894356005788778
3640,-0.308473961168575
3641,0.6400432705309725
3642,-0.5529369108049434
3643,0.1719301420686018
3644,0.3965750337990065
3645,-0.04057526712051
3646,0.1035849396505088
3647,-0.0856434527834111
3648,-0.3392130257801899
3649,0.0135666802333474
3650,-0.031665611146292
3651,-0.26306240928883
3652,0.1358818733580991
3653,0.2800361336946723
3654,-0.067796610169494
3655,0.0677506775067776
3656,-0.1175725784570947
3657,-0.5638926784902141
3658,-0.0910332271279094
3659,-0.1732628123290149
3660,0.154784667212967
3661,0.0546000546000566
3662,0.0909173561232787
3663,-0.1183324230839208
3664,-0.0399042298483701
3665,0.328129660932682
3666,0.0149127603519417
3667,0.1835863848367592
3668,0.0198432384165197
3669,-0.1192013509486486
3670,-0.1791223007264472
3671,0.1589667163437762
3672,0.5582176554858447
3673,0.2513058046713269
3674,-0.0887749062931578
3675,0.1379038613081172
3676,-0.0295595625184758
3677,-0.0739535571660884
3678,0.1820866141732166
3679,-0.0689451393676678
3680,-0.0197024923652802
3681,0.2281258200882313
3682,0.0175904088050428
3683,-0.093444154822209
3684,0.2404082033166424
3685,-0.1277264688543873
3686,-0.1574493209997998
3687,-0.0049205333858285
3688,-0.2812592519490739
3689,0.517429193899776
3690,0.5865896579731122
3691,-0.271468645371457
3692,0.2572318245408155
3693,-0.085817524841914
3694,0.5033255437713484
3695,-0.1350013500135052
3696,-0.2486592610236507
3697,0.0321096780012648
3698,-0.2803907380607835
3699,0.0497220087691476
3700,0.1309136872517246
3701,-0.0903668895716686
3702,0.0812641083521475
3703,-0.0451671183378474
3704,0.0631940055971772
3705,-0.0090285301552825
3706,-0.0361271676300634
3707,-0.235379322831799
3708,0.3698024713628671
3709,0.0135275285205398
3710,-0.1038187234810951
3711,0.054136966525311
3712,0.2699541078016712
3713,-0.072039621791984
3714,-0.1878341280161897
3715,-0.8650993057053413
3716,0.3634075508228452
3717,-0.0437752046393912
3718,-0.4375273576187891
3719,0.1068843220133113
3720,0.2568327195192872
3721,-0.4087193460490479
3722,-0.8934707903780176
3723,0.0588754783632639
3724,-0.019629011679258
3725,-0.0982414775518168
3726,-0.0983380863408481
3727,-0.108289033274266
3728,0.547682872623098
3729,-0.1366666666666616
3730,-0.2407744091199494
3731,-0.3500986193293784
3732,-0.7301445388168671
3733,-0.2539587690469173
3734,-0.5608412618928416
3735,0.6072068484969136
3736,-0.2494761001896018
3737,0.535980148883381
3738,0.7193535672053646
3739,0.3369597627296634
3740,-0.3646716101694915
3741,0.1454449292608683
3742,-0.2518557794273565
3743,0.1676224084693407
3744,0.0837410198774726
3745,-0.1103070949523473
3746,0.0529193861351228
3747,-0.1501634131260504
3748,0.0882534639484675
3749,-0.0264830508474586
3750,0.1454449292608683
3751,-0.0132240148108845
3752,-0.1500971216669624
3753,0.0970274323013137
3754,0.0088198976891787
3755,-0.2652989034311966
3756,0.0706963591375029
3757,-0.0663217933412944
3758,-0.1816087880935491
3759,-0.1241795281177936
3760,-0.0621283393982365
3761,0.177195003100915
3762,0.0044296788482794
3763,-0.3600960256068294
3764,1.406497622820907
3765,1.9233552781768783
3766,-0.970966159882287
3767,0.6625742960148033
3768,-0.4698972099853056
3769,0.603192179811405
3770,0.3491709492872962
3771,0.3959822290902171
3772,0.0916678728228869
3773,0.1878069921987799
3774,0.1298513922954889
3775,-0.4201680672268929
3776,0.1446759259259314
3777,0.5752786490972767
3778,0.239261456041331
3779,-0.1245210727969305
3780,-0.1534919416730725
3781,-0.3079291762894469
3782,-0.5612541126378927
3783,0.0676917126003222
3784,0.2026635784597645
3785,-0.4459092671578208
3786,-0.3501945525291823
3787,-0.0437934893679156
3788,-0.799489896017263
3789,0.1789798150541837
3790,-0.6656323507331885
3791,0.5029379543870087
3792,-0.3899220155968812
3793,0.2144959345538019
3794,-0.4459364665798107
3795,0.5383229957908896
3796,-0.1098583117142314
3797,0.1693395756549474
3798,0.4561229548834841
3799,0.2324776178463663
3800,0.4751515246988262
3801,-0.4923320470960776
3802,0.3057802327875343
3803,-0.3073135884847379
3804,-0.2274890916303037
3805,0.1831229893590717
3806,0.0840668578775529
3807,-0.1386550460532837
3808,-0.0495441934205283
3809,-0.0198216055500456
3810,-0.0694237826043909
3811,-0.0595415302173288
3812,-0.759924007599231
3813,0.1796586485677139
3814,-0.1575078753937632
3815,0.4182642035552492
3816,-0.1947843882626492
3817,0.5237971165537587
3818,0.3677584043611795
3819,-0.1256281407035141
3820,0.224757952973725
3821,0.1467414760466012
3822,-0.0604594921402601
3823,-0.3119043493328707
3824,0.224757952973725
3825,-0.0302650352371575
3826,0.0043233895374056
3827,-0.1125346260387895
3828,0.0
3829,0.3278688524590247
3830,-0.0949995681837804
3831,-0.0345572354211717
3832,-0.0216029379995728
3833,0.0992748618784609
3834,0.0733232693551811
3835,-0.056102192301051
3836,0.1336034133517227
3837,0.0387730484232308
3838,-0.4500605850787571
3839,0.9103783127655328
3840,0.2421796165489353
3841,-0.2529084471421345
3842,0.0
3843,-0.2078159055197914
3844,0.2578361981799895
3845,-0.1316189126253008
3846,0.0404817326181623
3847,0.1919191919191896
3848,-0.6250952889159881
3849,-0.6702138544970849
3850,-0.1639848314031063
3851,-0.1334154351395683
3852,-0.0718907260963265
3853,0.2152080344332791
3854,0.2249488752556225
3855,0.2753135515448109
3856,-0.3068425897514546
3857,0.1225865767698483
3858,-0.0817912278908069
3859,0.0817243845132273
3860,-0.010216591744999
3861,-0.2252713495801749
3862,0.0307093868359106
3863,-0.5351445919522445
3864,0.2697475570032579
3865,0.132154112026034
3866,-0.0610314311870636
3867,0.0813090761256207
3868,0.0406380168647833
3869,0.0203148806500721
3870,0.071051563134382
3871,-0.0002030048781995
3872,0.1623429266315395
3873,0.1517757765860482
3874,-0.0607471904424443
3875,0.0708215297450499
3876,-0.3044448954739163
3877,-0.0521887812396571
3878,-0.0851584475554147
3879,-0.2698186264520011
3880,0.1221249745573015
3881,-0.0509113124936476
3882,0.0266704127399094
3883,0.1360170783775621
3884,0.0406462757849731
3885,0.0406297613001587
3886,-0.1525940996948175
3887,0.132073554810535
3888,-0.1118795768917958
3889,-0.5189530685920507
3890,-0.1185971649630134
3891,0.0451594693762418
3892,-0.2206381534283858
3893,0.0678426051560405
3894,-0.1245330012453293
3895,-0.0113224637681217
3896,-0.1133529811833986
3897,-0.0340174622973139
3898,-0.1646885115565858
3899,0.1304446460979978
3900,-0.0453926463912755
3901,-0.0908677873693756
3902,-0.0909504320145662
3903,0.1475763423771252
3904,0.1133915409910356
3905,0.2036890347403042
3906,0.1017408998417241
3907,0.0113032666440659
3908,-0.1018329938900242
3909,-0.079266221265987
3910,-0.0113250283125765
3911,0.0744631973003083
3912,-0.0631865020948825
3913,0.1695681664028843
3914,0.1105638757664081
3915,-0.0704083685375107
3916,-0.2217741935483859
3917,0.0755477209770867
3918,0.0855475040257586
3919,-0.1411005845595651
3920,-0.1766873643293423
3921,0.0252346825476849
3922,0.0504439063761212
3923,-0.2731411229135156
3924,0.0404489837192903
3925,0.103543197717005
3926,-0.0126288139018012
3927,-0.0353731871241708
3928,-0.1264926128314106
3929,-0.1215805471124522
3930,0.0506329113924021
3931,0.2827426032515411
3932,0.0353303386665286
3933,0.0050469365095341
3934,0.0100928542591896
3935,-0.0302877334679466
3936,-0.0302969097152102
3937,-0.0808570851020803
3938,0.1513775355737266
3939,-0.6652928416485834
3940,0.2524341868012941
3941,-0.1878748464484567
3942,0.4030226700251905
3943,0.3228120516499405
3944,0.0501900050189956
3945,-0.1148517694350704
3946,0.2827386278229198
3947,-0.046548266972233
3948,0.4597783084435329
3949,-0.2178882697528267
3950,0.1711596063329119
3951,-0.0535160012843759
3952,0.144711613481036
3953,0.1045588810989832
3954,0.181172291296622
3955,0.0355113636363717
3956,-0.1564945226917049
3957,0.0994883456509283
3958,0.0319681739068571
3959,0.2091308662980405
3960,0.0814591818664842
3961,-0.0170030676367867
3962,0.0983792200438683
3963,-0.2910278250993729
3964,0.0361820681670246
3965,-0.3485585651005662
3966,0.0653120464441243
3967,-0.0798896070883968
3968,0.412266743815994
3969,-0.2901494269548653
3970,-0.2942770569384367
3971,0.0469022687609144
3972,0.3983486637212884
3973,0.0940665701881298
3974,-0.1159084323384501
3975,-0.2105263157894679
3976,0.1920081150599474
3977,-0.0616254621909515
3978,0.1736990663675043
3979,0.1589710239179123
3980,-0.209992758870378
3981,0.0795890311844393
3982,-0.5602444703143263
3983,0.17431725740849
3984,-0.2402621041135875
3985,0.7299797629372791
3986,0.5391416864351951
3987,0.4472751994847389
3988,0.2391661312200896
3989,0.8926838734717656
3990,-0.6740255934355746
3991,0.0866689830448843
3992,0.5544016305930356
3993,-0.762836185819072
3994,-0.7587702010248286
3995,-0.316330565440893
3996,-0.2278807094025461
3997,-0.3579596301083958
3998,-0.1593466786176642
3999,1.0933806146572098
4000,0.4413062665489878
4001,0.3199497933963146
4002,0.26586721263526
4003,0.0681995323460711
4004,0.3881987577639806
4005,0.0581959262851484
4006,-0.2235831632156991
4007,0.1552945743958037
4008,0.367469296973209
4009,0.3949142747062191
4010,0.1442723862652743
4011,0.1536540862383526
4012,0.2872737719046359
4013,-0.3362797847809459
4014,-0.7645844483523205
4015,-0.2069416234612385
4016,0.480442241707967
4017,0.4554079696394644
4018,0.1591391330706335
4019,-0.0064417607984736
4020,-0.7109601587543884
4021,0.0343341090298611
4022,-0.1719657597065074
4023,-0.2538528082802133
4024,-0.4144802646764682
4025,0.0461431977236039
4026,-0.0153834320436968
4027,0.3792958124209835
4028,0.099513912810499
