,ZS.US
6398,0.6651189056911603
6399,0.1065563495048185
6400,-0.2513510116878256
6401,0.2694742119446054
6402,0.2250984805852645
6403,0.0499968751952903
6404,0.1819693739991653
6405,-0.2574895240477983
6406,-0.2696601028470954
6407,-0.1759014951627096
6408,0.1129518072289199
6409,-0.2705593657585143
6410,0.4634558777478428
6411,-0.3456510809451878
6412,0.2007024586051136
6413,-0.5232961351743168
6414,1.7109380201052005
6415,-0.6769436997319165
6416,0.334001336005344
6417,2.207995819179529
6418,-0.4857555468032093
6419,-0.1248767663489962
6420,-0.8751574620433555
6421,-0.9166332128997754
6422,0.2136466817999687
6423,0.033371153974512
6424,0.1732293956959097
6425,0.0066622251832051
6426,0.3849216883461723
6427,0.2086161793436853
6428,-0.2689421608340535
6429,-0.1030345331870915
6430,0.2817181492774833
6431,-0.1792947738893752
6432,0.2649182065037457
6433,-0.013247665099033
6434,0.0331081975897307
6435,-0.1160131260565556
6436,-0.6035747632386296
6437,-0.1068233408999843
6438,-0.5639854975157805
6439,-0.7951584889274877
6440,-1.3198416190057225
6441,-0.1431875757241937
6442,1.1056042699199395
6443,0.3040668947168235
6444,-0.5404520144120432
6445,0.8122157244964262
6446,-0.785854616895873
6447,-0.39447731755424
6448,-0.3132728771640679
6449,0.2439759861838436
6450,0.5805080126458071
6451,-0.2020864055928803
6452,0.016382699868939
6453,0.1798855273916512
6454,-0.0927542557834938
6455,0.0763275542470757
6456,-0.0763858577040519
6457,-0.0109134562916131
6458,-0.2680965147452977
6459,-0.0766577232656271
6460,0.2948081017633849
6461,0.0981728933733334
6462,-0.1857821976941169
6463,0.0109271704092281
6464,-1.95294839218436
6465,0.8427454387489131
6466,-0.5635402559958027
6467,0.8918907217387549
6468,-0.378096479791397
6469,-1.0185266485204991
6470,-0.3834119254329931
6471,0.1012591353350311
6472,-0.7630201401827695
6473,0.4460539681137744
6474,-0.3189933986088338
6475,-0.279900479829392
6476,0.6269315673289128
6477,-0.0176631634725744
6478,-0.3005117779800443
6479,0.3831899404368019
6480,0.7270815995795176
6481,0.0218952531091309
6482,0.3012442698100841
6483,-0.2450873123550274
6484,0.218350146294598
6485,-0.0436454001287165
6486,-0.4498716345204312
6487,0.4130064245443788
6488,0.6771715067066034
6489,-0.52902782548951
6490,-1.3932427725531171
6491,-0.3495281370150297
6492,-0.0629546726357046
6493,0.0279720279720224
6494,0.7151287926126509
6495,0.0277642812521635
6496,0.798733044136884
6497,0.3772808341336338
6498,-0.1167502231989475
6499,-0.0824798955254687
6500,0.5808391417247467
6501,-0.3428414701042238
6502,0.0137117784176677
6503,-0.2531415881455814
6504,0.1566703266538499
6505,0.1781065899438217
6506,0.5179228567534546
6507,0.2650717052946281
6508,0.02717945233403
6509,0.1221581269087253
6510,0.2369668246445459
6511,0.0676589986468354
6512,0.0304372822888751
6513,-0.1252878233780321
6514,0.4661168877733792
6515,1.337201075420981
6516,-2.17041655371826
6517,0.5338654012079428
6518,-0.3571815131507772
6519,2.917688266199644
6520,0.6680119685477753
6521,0.4226718403547569
6522,0.1590454230684454
6523,-0.4987746163071613
6524,-1.254839845124955
6525,0.8324350890518395
6526,-0.1821908926934161
6527,0.0336293085366742
6528,1.8392697824445865
6529,-0.0308928019771502
6530,0.161069225496925
6531,-0.5390796574091183
6532,-0.7831793874574653
6533,0.7649896623018506
6534,0.3297156202775231
6535,0.3149821966584357
6536,-0.3021978021978006
6537,-0.2409638554216828
6538,-0.0826844897677975
6539,2.606100313023231
6540,0.991026703664997
6541,0.6551625375912875
6542,0.5199800555595055
6543,-0.0498859749144763
6544,-0.0713165026387065
6545,-0.3614500948359127
6546,0.0750965527106206
6547,-1.3408712038848984
6548,0.4042445679636197
6549,-0.1075290574153094
6550,-0.4290587125335763
6551,-0.2254873436136182
6552,0.3117975491262467
6553,0.6555251404696706
6554,0.6619199255787408
6555,0.0572143751117354
6556,0.2817001854229141
6557,0.3128110336982779
6558,-0.1637826675211776
6559,0.2627840909090941
6560,-0.1137656427758994
6561,0.1171833386598632
6562,-0.53909318100678
6563,0.0285530730244785
6564,1.279678685307833
6565,1.1666313142025897
6566,0.5454764631426684
6567,0.0993527020924233
6568,-0.250513099118672
6569,-1.1108398437499958
6570,0.1340972814823837
6571,0.7711615810324527
6572,-0.1969577601357597
6573,-0.5821218493797714
6574,-0.2597323229236762
6575,-0.2051501883095061
6576,0.3022162525184715
6577,0.188909201706278
6578,-0.1892667440014666
6579,-0.4784982516410043
6580,0.5733455321744421
6581,-0.2445735249159139
6582,0.1830942935611736
6583,-0.9550215650030702
6584,-0.092506938020355
6585,-0.2844950213371315
6586,-0.1252726987875907
6587,-0.1039548723034939
6588,-0.5597735971375474
6589,-1.3657255416940144
6590,-1.8048128342246104
6591,0.0600574921888518
6592,-1.8298639455782275
6593,-0.4578691997539721
6594,0.5099265705738374
6595,-1.7643395834774869
6596,-0.1316336427878604
6597,-0.3615630649422961
6598,-0.1880877742946581
6599,0.159966615662811
6600,-0.2300453119553938
6601,-0.2270742358078523
6602,0.5938324767328725
6603,0.4425390679020984
6604,-0.2912621359223412
6605,-0.3130434782608616
6606,0.3293465071936172
6607,1.046312178387654
6608,0.2668673874366952
6609,-0.3329786138477809
6610,0.9149659863945572
6611,-0.9996908172730172
6612,-0.5839668279198333
6613,0.6044786371754526
6614,-2.056947898730955
6615,-1.2036529090967822
6616,0.8352000000000044
6617,0.1501741380963118
6618,0.5054679552390562
6619,-0.8205128205128212
6620,-0.5122257659224815
6621,-0.6680719961083191
6622,1.567388112111335
6623,-0.4940331066341471
6624,-0.1542218223878737
6625,0.8774025064093363
6626,-0.0302644154189319
6627,-1.124319448471361
6628,-0.3134694932781888
6629,-0.2202357818370277
6630,0.4577986975304713
6631,-0.2909984480082883
6632,-0.6574236802707746
6633,-0.6189213085764765
6634,-0.4407459790152393
6635,0.3441720204536552
6636,0.5962660063210846
6637,-0.1926744533001257
6638,-0.0456594160297797
6639,-1.3363106660618902
6640,-0.8267079434320772
6641,-1.783156688627907
6642,-1.181073835229328
6643,-0.4001163974974414
6644,1.4906120108929226
6645,1.489587010236508
6646,0.5092186128182576
6647,0.3604171040660552
6648,-0.5771802632505055
6649,0.0772964392294623
6650,0.0563053563897001
6651,-0.5726405090137874
6652,0.8203618005889889
6653,-0.1369141653501795
6654,-0.1687941766009136
6655,-0.1584953508030391
6656,-0.3144542981309555
6657,-0.5149513459762728
6658,-0.035526502771055
6659,-0.0142126208072841
6660,0.1773426970277364
6661,-0.0496806245564181
6662,0.1063452676355942
6663,0.5078648515200669
6664,-2.4229733772061093
6665,-1.1268244725100274
6666,-0.0832576445655352
6667,-0.4180284259329721
6668,-0.0076010945576093
6669,2.677910933570058
6670,-0.6215341099408299
6671,1.0131152372531684
6672,0.0589101620029547
6673,0.9987606619523048
6674,0.3993610223642255
6675,0.0290360046457549
6676,-0.6796755097566165
6677,-0.212391973048206
6678,-0.2717191745612136
6679,0.0146853660327558
6680,0.1759143883310189
6681,0.3942469153829248
6682,-0.3310183777828689
6683,0.4135390451179954
6684,0.0401050021875298
6685,0.0455531058107541
6686,0.1001164991990804
6687,0.0654878847413253
6688,0.5859375000000017
6689,-1.7410065795095224
6690,0.4677666269773747
6691,0.9310359354594128
6692,-1.241149876311523
6693,-0.8430107526881755
6694,0.3215434083601286
6695,-0.9346570882958608
6696,-0.4093452908563231
6697,-0.8757396449704099
6698,-0.2168179765646891
6699,0.1594596965178578
6700,0.1007667031763372
6701,-0.3826194036414832
6702,-0.4683633792859678
6703,0.8651087408835035
6704,-0.2436989549486161
6705,0.7192990104189273
6706,0.6733204875619766
6707,0.6944444444444483
6708,0.6153846153846144
6709,1.2032932235592124
6710,-1.4694542027247053
6711,-0.9209217865017923
6712,-0.2014513159319846
6713,-0.849790283117788
6714,3.170989772035008
6715,-0.5026906841104638
6716,1.51380514122502
6717,-0.1430160495789116
6718,-1.7034068136272489
6719,-0.2137859549105882
6720,0.4257515159334257
6721,0.977323538805494
6722,0.5273859448468574
6723,0.3734886370829926
6724,-0.1998033681139181
6725,0.1045494867570599
6726,0.8637205942397688
6727,0.0282592313489173
6728,0.284918125176107
6729,-0.1410923684705551
6730,0.6107821751324337
6731,0.1710997044641503
6732,0.4921991084695492
6733,-0.7547875990268903
6734,0.561362156126912
6735,0.4538437789441094
6736,0.0246928822766963
6737,-0.17624686929903
6738,-1.1414811108331355
6739,-0.5911015256809722
6740,0.0239578342117881
6741,-0.0279586212405612
6742,-0.3105030148841145
6743,0.4487077217613273
6744,0.0518237990831155
6745,0.059760956175301
6746,-0.4241017844282636
6747,0.1039168665067909
6748,-0.7570876288659776
6749,-0.1048133516084781
6750,-0.4779650032404435
6751,0.0728567959200221
6752,0.2422676249697142
6753,0.2014829142488717
6754,0.361358708744883
6755,0.0240847784200394
6756,-1.1613741573946292
6757,-0.0446881982530917
6758,0.4891655886157859
6759,-0.2675314146737029
6760,1.0190980580966218
6761,-1.3170731707317112
6762,0.1704407109812464
6763,-0.0081168831168757
6764,-0.721842746019096
6765,1.1985863918930535
6766,-1.697322510329518
6767,-0.893510124729677
6768,1.146620600302311
6769,0.6180522769217554
6770,-1.1900108577633046
6771,0.458259478621764
6772,-0.7009142359599537
6773,-1.0603194157244036
6774,0.0175955659173978
6775,-0.1277307963354565
6776,0.1275678529010779
6777,-1.143441893575379
6778,-0.6403080642994574
6779,0.4457718539651406
6780,0.7565032737568481
6781,0.0088472087056578
6782,-0.8656077101552729
6783,-0.1250893495353829
6784,-0.1879867514099077
6785,0.0715627515878097
6786,-0.3275746017500642
6787,0.4689593568557442
6788,-0.3675811368119029
6789,0.1762950908597714
6790,0.3513513513513582
6791,1.7981553977838285
6792,-0.7285122309851647
6793,-0.869682464774484
6794,0.7228431831871923
6795,0.0100384808432422
6796,0.0301063758613684
6797,-0.2447939371583844
6798,-0.8693005006088463
6799,-0.3598343404168654
6800,0.0339351160581046
6801,-0.0475317444150153
6802,-0.6355063550635554
6803,0.3133514986376076
6804,0.2522910377227019
6805,0.2904471544715393
6806,0.5725163843155295
6807,0.369194630872474
6808,0.0
6809,-0.0268528464017132
6810,0.2243879567299505
6811,-0.5048975058063214
6812,-0.4361054766734156
6813,0.5847953216374299
6814,0.4175116306811336
6815,0.3091925318111608
6816,0.6674148012521384
6817,0.335530963032725
6818,0.6113792599093262
6819,0.1314636283961404
6820,-0.3635723919544975
6821,-0.3117647058823536
6822,-0.0407813302716921
6823,-0.4678983536055843
6824,-0.1416814683244439
6825,0.1655041967135602
6826,-0.1420622706286309
6827,-0.302796413940504
6828,0.3638084533703929
6829,-1.0430364614464889
6830,-0.2456708011265055
6831,0.3007882623877286
6832,0.0337414153478649
6833,-0.2274495720356709
6834,-0.3483692714277038
6835,-0.1564097936593992
6836,-0.1084010840108271
6837,-0.338389026527284
6838,-0.6507724121153277
6839,-0.4310107660987148
6840,-1.88583061347518
6841,-0.996149926395646
6842,-1.3116634799235207
6843,0.1584483515644466
6844,-1.3524495008126325
6845,1.4904890786413938
6846,0.4515786278081352
6847,-0.5091824475084309
6848,-0.7667473769168702
6849,-1.2806539509536867
6850,0.0389105058365847
6851,0.5109941158253303
6852,-0.4940673020813
6853,0.0
6854,-0.0077811928568799
6855,0.0486088156948144
6856,0.3197922319559831
6857,-0.9449650773775832
6858,-0.1665752136082195
6859,0.1799687010954647
6860,-0.7926180054418515
6861,-0.1461180001579672
6862,-0.3507242356391269
6863,-0.7285138317831692
6864,-1.8158576157855129
6865,0.9287221951615566
6866,-0.1040210642655115
6867,-0.3523079432392706
6868,-0.094658102704201
6869,-0.5549134845848341
6870,-0.6826333449033893
6871,0.3196309415932209
6872,-0.4481315604901511
6873,0.2571475734565747
6874,0.079171339974932
6875,-0.1420501470053869
6876,-0.3605167517288168
6877,-0.1669102019128495
6878,0.0680328548908932
6879,0.3521941863156843
6880,-0.2486407638244264
6881,-0.0663481953290832
6882,0.1672490023017422
6883,0.1339507193649841
6884,-0.3318400530944084
6885,0.6920415224913382
6886,-0.4402224281742301
6887,-0.092764378478674
6888,0.019874130506791
6889,1.910020820132175
6890,0.7457322551662133
6891,-0.5311077389984925
6892,-1.0617729954967972
6893,-0.42981298129813
6894,1.5452379233157736
6895,0.5850471985930137
6896,0.4644349969633137
6897,0.2103386809269073
6898,-0.2286857714571522
6899,-0.82138482599612
6900,0.0755966737463682
6901,-0.3576589595375755
6902,0.3205012784039707
6903,0.1438383257218804
6904,0.03414993619355
6905,0.2456341664574899
6906,-0.3743296260303136
6907,-0.1730665224445506
6908,0.2696871628910464
6909,0.1059645467770466
6910,0.1023036808153865
6911,0.0412130777094403
6912,-0.2463054187192126
6913,-0.194545520049004
6914,0.6215366182417135
6915,1.7654847726938396
6916,-0.0515198351365225
6917,-0.2582644628099131
6918,0.5346117825970753
6919,0.1038199281472121
6920,0.3834495855092618
6921,-0.5102040816326481
6922,0.0293556436224805
6923,0.2123764188941929
6924,-0.3011605700014875
6925,-0.2577509389498448
6926,0.1764316694846791
6927,0.2054141295576268
6928,-0.09435936599318
6929,-0.2513987043580656
6930,-0.1622179619525135
6931,-0.0811748210464273
6932,0.228243263142396
6933,-0.0589362015617976
6934,0.1250827753660418
6935,0.1616102255197229
6936,0.4315389116442389
6937,-0.0146305779078348
6938,0.0146284376828629
6939,0.2093764223941645
6940,-1.04866157667188
6941,0.1790551398007505
6942,-0.1701618837380447
6943,0.2385758854835796
6944,-0.243756611323185
6945,0.2889113088140858
6946,-0.9864307877552888
6947,0.2724921485313151
6948,-0.1943544655252271
6949,-0.1111831742796167
6950,0.3416435826408036
6951,-0.1294378698224857
6952,-0.4644250417982537
6953,-0.1488372093023224
6954,0.2644152711416213
6955,-0.0603416264389135
6956,0.5630942490538166
6957,-0.2498611882287581
6958,-0.2179457454208202
6959,0.3281567757441338
6960,0.2673550290402803
6961,0.4314301450339626
6962,-0.5891863392978279
6963,0.9494238156209986
6964,-0.3177641653904993
6965,0.4459351297785631
6966,-0.3403702003977307
6967,-0.1186966343760777
6968,-0.1303531035540512
6969,0.6437604753923503
6970,-0.609358831870607
6971,-0.396306271642951
6972,-0.1618621859102663
6973,-0.2201537213703576
6974,0.1542555242759543
6975,0.1693936477382089
6976,-0.7301823303554453
6977,-0.2203652466516753
6978,-0.4058768438304829
6979,-0.3327982459574779
6980,0.2791605661298207
6981,0.2745006424483059
6982,-0.2870028700286834
6983,-0.2054231717337849
6984,-0.1999529522465266
6985,-0.6272931707894439
6986,-0.0671140939597266
6987,-0.4520939086294475
6988,-0.5262318609472146
6989,-0.4042720086888408
6990,-0.1843735831947882
6991,0.1237698484573954
6992,0.1868145112691348
6993,-0.1629745880364642
6994,0.3788334335538327
6995,-0.0842561386615399
6996,0.5625374027528413
6997,0.4349639516177191
6998,0.219976218787144
6999,-0.5860542997249072
7000,-0.3601008282319015
7001,0.4421606118546899
7002,0.0776165741238255
7003,-0.0956194346500905
7004,0.0358444351514271
7005,0.3245303242325995
7006,-0.3795576808129055
7007,0.0418235048096989
7008,-0.4923446412488701
7009,0.3172133109887485
7010,0.3266170526912262
7011,-0.2736735060118503
7012,-0.348160153670679
7013,0.501702203906112
7014,-0.9395709325095912
7015,-0.6909779488119103
7016,0.1524762137106611
7017,-0.5272838749233683
7018,0.2659981043813265
7019,0.2287840888292355
7020,-0.0610463341676297
7021,-0.0519163231027686
7022,-0.5990783410138214
7023,-0.1107215353386275
7024,-0.4572699746647596
7025,0.2281134401972726
7026,-0.129637631952577
7027,0.5586249232658052
7028,-0.277008310249318
7029,-0.5011135857461039
7030,0.6574895918992064
7031,-0.0613738392472711
7032,-0.0030749361950886
7033,0.2239676013990361
7034,0.0368030423848385
7035,0.0490466556311768
7036,0.3847563209966993
7037,0.0381557058042459
7038,-0.2954322801861474
7039,1.5280952953916505
7040,0.0340797466070523
7041,-0.33590795719687
7042,1.1816618797268943
7043,0.4146872525732325
7044,-0.32966596496802
7045,0.0416873449131473
7046,0.8756395120031463
7047,0.74412609128728
7048,-0.5518460329929306
7049,0.0784929356357994
7050,-0.1414871875491328
7051,-0.1062281150411182
7052,-0.1280308849888666
7053,-0.6442788042185393
7054,0.3713066835203025
7055,0.3307086614173242
7056,-0.2051443900899519
7057,0.5843824763697726
7058,-0.0156905817283144
7059,0.1097135692175075
7060,-1.0572582561178492
7061,0.3826279042246849
7062,0.4984692676034266
7063,0.937050429643453
7064,1.4445034745096337
7065,-0.4418356456776933
7066,-1.0525861697079495
7067,-0.4811443433029968
7068,-0.4834705344309357
7069,-0.0479344605194411
7070,0.5804958757888727
7071,0.2506914433880794
7072,-0.7181719260065313
7073,-0.9779145148884714
7074,-0.0197819588535325
7075,0.2193174839898237
7076,0.1882579571822629
7077,0.2097077198654331
7078,-0.509375137223904
7079,-0.3436880370125583
7080,-0.4292415257987427
7081,-0.4628367970146561
7082,-0.7018813087279316
7083,0.0487291927689176
7084,-0.1344206470113733
7085,-0.8267449740230461
7086,0.2186309644555699
7087,0.5959715905271813
7088,-0.100924015430158
7089,-0.6708261012337603
7090,0.6756127108377677
7091,0.4175946547884213
7092,0.259163272861904
7093,-0.7084265473527266
7094,-0.1306701512040326
7095,0.2606590951405708
7096,-0.0139658302686099
7097,0.2090495215088677
7098,-0.0836897898456287
7099,0.4904228740630951
7100,-0.0926183199036716
7101,-0.0741495968115657
7102,-0.0556431419827527
7103,0.0092729970326456
7104,-0.0092738569971298
7105,0.0926526452330293
7106,0.39682539682539
7107,0.1704362246073078
7108,0.092042891987661
7109,0.188332567753788
7110,-0.0735496920106631
7111,-0.18882697001796
7112,0.0322283609576395
7113,0.156293095522664
7114,-0.119802677942204
7115,0.5501629463503498
7116,0.3387581197178077
7117,-0.8434732078395399
7118,-0.7754826802952877
7119,0.0319318786588723
7120,-0.6175924603741318
7121,-0.3313096581242541
7122,0.1805505899177674
7123,-0.3984349761298014
7124,-0.0610588319804464
7125,0.3364833906071011
7126,-0.2799913848804758
7127,-0.010770059235316
7128,-0.0143621413952893
7129,-0.0334390620684278
7130,0.072894982413325
7131,0.3148479427549179
7132,0.9427275304791696
7133,-0.2691161101155189
7134,-0.1397459165154232
7135,0.3634300707359136
7136,0.0867932549241702
7137,-0.2521575451930175
7138,-0.2313826000284697
7139,0.6315433864238692
7140,-2.169982825786462
7141,0.8966748308356498
7142,-0.7317889102617714
7143,0.2044819096106535
7144,0.2102983738313846
7145,-0.1647618253107457
7146,0.3077178975382488
7147,0.3852367341866562
7148,0.2052858417256911
7149,-0.1227598195438863
7150,-0.3155490969483161
7151,0.2793503107549668
7152,-0.1097156594545323
7153,0.2191984780181153
7154,0.3749484960857011
7155,0.5327868852459063
7156,-0.0451023002173166
7157,0.2617265775160572
7158,0.1021325271672522
7159,0.1305589555283529
7160,-0.1593723182542545
7161,0.0837025090337399
7162,-0.2332767193926592
7163,-0.1454977663018934
7164,0.1946723016255901
7165,1.003129632679959
7166,-1.1900793386225723
7167,-0.4722510634022256
7168,0.2105614973262017
7169,-0.8222132362852128
7170,-0.4501912466574092
7171,-0.1525527154383309
7172,0.9070142434829308
7173,0.5977226433365681
7174,-0.3451279989277676
7175,0.1685934489402761
7176,-0.8959483531979262
7177,0.0508028606126019
7178,-0.1148260722728723
7179,0.074244060475152
7180,0.1078748651564162
7181,-0.013486176668902
7182,0.4230175250117474
7183,-0.9626466002305036
7184,0.4487936561498367
7185,-0.223206736785155
7186,0.4008353543519259
7187,0.3624647603705142
7188,0.5341167044999408
7189,0.706330569799198
7190,-0.6560223819400826
7191,-0.4214299554349954
7192,-1.5644986716520746
7193,0.318768083958612
7194,-0.1079581187303632
7195,-0.4587196685736882
7196,-0.0715642968190814
7197,-0.1953318168331571
7198,-0.3722638606244106
7199,0.3758097216041096
7200,-0.1485663348685103
7201,-0.4377020641631411
7202,1.1626477890027682
7203,0.5184007824917483
7204,0.843779550469175
7205,-0.0024247126715462
7206,-1.189632049746384
7207,-0.605104660347546
7208,0.0197433366238855
7209,1.0017102369899884
7210,0.6215704365561119
7211,-0.3997854809614319
7212,-0.4161362968765411
7213,0.3269409066510593
7214,0.6194727181711936
7215,-0.2341528683726385
7216,-0.2935502809695499
7217,-0.1511969760604845
7218,0.2931323283082148
7219,-0.2603073305903117
7220,-0.3285593934288126
7221,0.0168463611859804
7222,-0.0716483331225976
7223,-0.0421638487161203
7224,-0.3596817874069035
7225,-0.0444510297821856
7226,0.0782571912013546
7227,-0.5615109749872355
7228,0.1952959157680137
7229,-0.0084918478260792
7230,-0.0297303036738252
7231,0.0382100704763536
7232,-0.1019974500637401
7233,-0.0744284954811319
7234,-0.0191424196018323
7235,-0.1789823574533435
7236,-0.1365537253563169
7237,-0.1538593042140412
7238,0.1876972954526054
7239,0.1805647998478735
7240,-1.8842334705739965
7241,-1.042482380579481
7242,1.074852328846712
7243,0.1691720237807503
7244,-0.0725548998742271
7245,-0.3689678609573839
7246,0.3579721362229146
7247,-0.972011918136086
7248,0.2270513202261862
7249,1.1699458157736329
7250,0.0192617918281809
7251,-0.1809059771334845
7252,-0.7293878681562206
7253,0.1896401202832571
7254,-0.4041879717555454
7255,0.7347609609899987
7256,0.6435809999519732
7257,-0.1009615384615422
7258,0.3783706116193266
7259,-1.4479374180068945
7260,0.3003439422564571
7261,-0.3362038084304173
7262,-0.0186193485658827
7263,-0.4296455424274951
7264,0.8399772209567247
7265,-0.3810975609756152
7266,0.5085005230033827
7267,-1.050191067916158
7268,-0.4281179356452261
7269,-0.5027311838352551
7270,1.9759287338893043
7271,-0.0284387145701025
7272,-0.2995008319467532
7273,0.1897983392645341
7274,0.5946397988403481
7275,0.1080380701093078
7276,0.1317523056653496
7277,0.0611333176581215
7278,0.8809546005406853
7279,-0.4024709846499369
7280,0.4697039989119089
7281,-0.1345149253731323
7282,-0.6728742011673136
7283,0.4989838110589313
7284,0.4256803907885517
7285,-0.7121772946633471
7286,0.3548251552360011
7287,0.2932687831673007
7288,0.0
7289,-2.298388344108642
7290,-0.0526152893840789
7291,-2.682260217377486
7292,0.1649850878862814
7293,-1.657850599922586
7294,-0.5252577653848662
7295,0.6890777949510518
7296,0.8049060942889938
7297,0.7229832572298419
7298,1.351351351351349
7299,-0.94732853353543
7300,-0.8470798038341587
7301,-0.2058236936577525
7302,-0.8122888853144529
7303,0.0610853909465013
7304,-0.5316828003038313
7305,-0.2251376741172637
7306,-0.2552660807887921
7307,-0.0858117991223825
7308,-0.5457873063598794
7309,0.9003756963337132
7310,0.5475745667718832
7311,-0.6483822861959412
7312,-0.2091507854362437
7313,-0.5738090570476306
7314,1.7372842241299775
7315,-1.7421930030523634
7316,-0.9193877067437553
7317,0.0805000473529765
7318,-0.1992788005314177
7319,-0.1282721269418888
7320,0.000475079694621
7321,0.4182140745121164
7322,-0.6998370699265357
7323,-0.930903495696498
7324,0.2015451797111126
7325,-0.2791011019681363
7326,0.2496039936639035
7327,-0.2840088572253795
7328,0.4122722914669152
7329,-0.6513872135102506
7330,-0.4848484848484848
7331,-0.2966348959346497
7332,-0.1314700297024793
7333,-0.1365254278609396
7334,0.2116530835664772
7335,-0.4668328689446216
7336,-0.0272841690210288
7337,0.3342105263157897
7338,-1.213376738680073
7339,-0.382761944100246
7340,0.5340457595430177
7341,0.6314844047683849
7342,-0.9617498351285996
7343,0.7039563437926287
7344,-0.246170678336974
7345,-0.0273597811217572
7346,0.2102274278537641
7347,-0.4029605263157814
7348,0.2733734281027884
7349,0.0732104417758373
7350,-0.3751028242390992
7351,-0.6735493844200292
7352,0.2535925612848668
7353,-0.0994983738492889
7354,-0.1739418537231827
7355,0.1791423216844827
7356,0.2282288888277946
7357,-0.2121796638192446
7358,-0.1269175587683422
7359,0.3190319031903258
7360,-0.1680487065759424
7361,0.4006036493346082
7362,-0.2503163338284557
7363,0.4545454545454458
7364,1.357338419865875
7365,0.3097194135490472
7366,-0.1265502404454676
7367,0.2272727272727359
7368,-0.2880749628035154
7369,-1.3117382937780548
7370,-0.1831442984288125
7371,0.8379532275536848
7372,0.6897861030249357
7373,-1.8629536517759395
7374,0.1480432543769426
7375,0.8361524222888708
7376,0.095651064915193
7377,0.5233277300263357
7378,-0.1938477183170248
7379,0.7756826638077756
7380,0.1825506735490497
7381,-0.2840729751909709
7382,-0.7665150599535536
7383,0.3454833597464263
7384,0.1266223488445639
7385,-0.0950570342205179
7386,-0.2350250905164228
7387,0.4017334640812267
7388,0.3247572203304418
7389,-1.353088182791847
7390,0.277698661350033
7391,0.5558505930253118
7392,0.0530785562632817
7393,-0.9610231860240784
7394,-0.5748984944845758
7395,0.3437533569663693
7396,-0.4862574869044229
7397,0.0993547691367447
7398,0.6233478602557707
7399,-0.5567728725888184
7400,-0.0431235850073685
7401,-0.531069364161839
7402,-0.0723065798987666
7403,-0.3137070012874713
7404,-1.1500366837857632
7405,-0.3164789872672457
7406,0.0183965561646901
7407,0.1506245407788274
7408,-0.298463465860939
7409,0.3579755108035257
7410,0.1191829550038463
7411,-0.0183392018779384
7412,-0.3977021652673383
7413,0.5384023733655535
7414,-0.9942764895802684
7415,0.2123453174196324
7416,0.6040756914119451
7417,0.3228263629438813
7418,-1.5657235484821692
7419,0.5204133988125836
7420,1.123351210320324
7421,-0.4696544944842769
7422,0.0581450774260875
7423,1.1403597122302238
7424,-0.6735713768378409
7425,-0.1087587006960598
7426,0.7983888369416772
7427,-0.1981910561781598
7428,-0.2709929180517416
7429,0.1875360646278065
7430,-0.6607129891817299
7431,-1.331665685697471
7432,-0.0570513646318246
7433,-0.2305762561794436
7434,0.1031915677747375
7435,-0.6155443488578939
7436,0.6117785803788488
7437,0.1876034577892395
7438,0.6178255465379826
7439,0.2784332232185009
7440,0.2354048964218455
7441,-0.9793667395645156
7442,0.0095075109336424
7443,0.4165877674682803
7444,0.4242481380220502
7445,-0.4617242440745361
7446,-1.3754200672107444
7447,0.1342410585866339
7448,-0.3560431100846848
7449,0.1009372746935871
7450,0.0192224518237262
7451,-0.4246899280922713
7452,0.3270960604165561
7453,-0.3233278641057752
7454,-0.1014443746678943
7455,-0.6955929565132689
7456,-0.0097295193617485
7457,0.0048645230335121
7458,0.1990484513059504
7459,-0.1945714563673398
7460,1.2157032338667055
7461,-0.1540016362673957
7462,-0.1735525237429423
7463,-0.4990310077519385
7464,-1.052426427596955
7465,-0.7144820005496101
7466,-0.4139072847682052
7467,-0.5150962833822059
7468,-0.5818587597640714
7469,-0.0239177230327568
7470,-0.4565112926477714
7471,-0.4505229283990364
7472,-0.3309387359754593
7473,0.1370304691278427
7474,-0.0645265365381499
7475,-1.3156819481899154
7476,-0.61667488899852
7477,0.1231830500123113
7478,-0.5366578599735728
7479,-0.3396570292436507
7480,-0.3852077560483942
7481,0.3176655889911317
7482,-0.0829668962084081
7483,-0.3329726130025853
7484,-0.3047634951780528
7485,-0.2301447819901294
7486,0.3002922822630726
7487,0.5560073016926576
7488,0.2152674283821867
7489,0.8564513126047307
7490,0.027919962773384
7491,1.0498204254535417
7492,0.3621609271760166
7493,-0.2942069663645124
7494,-0.2999815395975658
7495,0.5646357401941362
7496,-0.202510691129816
7497,-0.6059394837717561
7498,0.3135030437188711
7499,-0.500556173526146
7500,-0.2602230483271386
7501,0.213298710933881
7502,-0.1579045142114078
7503,0.0099377082158841
7504,-0.0192289828146686
7505,-0.186039845472456
7506,0.2227690593369779
7507,0.0
7508,-0.3774991844153434
7509,0.2278433925416205
7510,0.0
7511,0.037185088779392
7512,0.0743149094287157
7513,-0.0650678564789063
7514,-2.011510402112152
7515,-1.4310256712662728
7516,2.450529222273349
7517,-0.2229225920516504
7518,1.4469696969696944
7519,0.0877638165565913
7520,-0.4607634400425877
7521,0.3863051052870923
7522,0.2455702897729333
7523,0.3520000000000008
7524,-0.7777672389263062
7525,0.2554399243141008
7526,-0.7050304878048868
7527,0.197778792028008
