,FANG.US
3308,-0.7796617899070282
3309,0.0930517830544126
3310,-0.1667544321572737
3311,0.3411178168459727
3312,-0.6957900299453866
3313,0.4733520336605821
3314,-0.2548554354512629
3315,0.5766710353866288
3316,0.5042162914022414
3317,-0.3254931238269314
3318,-1.6911751662971213
3319,-1.4595781441220934
3320,0.9730885760114052
3321,-0.474527710627631
3322,0.0447467334884527
3323,0.4188574993316094
3324,0.4524485450674282
3325,0.2747696783578384
3326,0.4585310916257802
3327,0.3287363694676047
3328,-0.2572347266880974
3329,-0.0967172460850526
3330,-1.073357189329864
3331,0.9664948453608272
3332,-0.9923539938181216
3333,-0.0162707452001269
3334,0.0325309043591347
3335,0.6704903465546591
3336,0.217636627438333
3337,0.3213883978788297
3338,-0.3386004514672585
3339,0.305417135508757
3340,0.4002561639449248
3341,0.0240096038415375
3342,0.0
3343,-0.1683501683501747
3344,-0.1445086705202252
3345,0.224287087471965
3346,-0.3698343785174529
3347,-0.549717057396922
3348,-0.650935720097638
3349,0.1462463438413979
3350,0.0
3351,0.8501905599530905
3352,0.175592625109752
3353,-0.8931866833985443
3354,-0.0221500295333735
3355,0.0590318772137046
3356,0.4712048037038215
3357,-0.0452608376193964
3358,-0.1324308416715765
3359,0.2641620193718914
3360,-0.1543323289483412
3361,0.7635814669224072
3362,-0.9382931985889474
3363,0.115882352941178
3364,-0.6289308176100586
3365,0.1477650535648235
3366,-0.259259259259255
3367,0.2291035400192168
3368,-0.0517598343685249
3369,-0.2223210315695949
3370,0.0444444444444461
3371,-0.0667111407605095
3372,-0.7091669154971548
3373,0.2011472845116455
3374,-0.2165148573988293
3375,-0.8895478131949535
3376,-1.0912837806191806
3377,-0.5889004051634787
3378,0.28365555815503
3379,0.9618891998927992
3380,1.1265065783420765
3381,0.0873282162062774
3382,0.3526609874507695
3383,0.301369863013697
3384,0.1068263984360045
3385,0.3933666515220387
3386,-0.3464940275371528
3387,-0.4810114984653495
3388,0.2330895795246889
3389,0.4459004459004412
3390,-0.0637406665452626
3391,-0.0182149362477195
3392,-0.4850370641530165
3393,-0.5613841339959502
3394,0.2799063919607276
3395,0.123739688359295
3396,-0.3126149319602695
3397,-0.0091954022988552
3398,-0.559434093115728
3399,-0.180639184807775
3400,0.3489932885906108
3401,-0.262431868649476
3402,0.0739644970414101
3403,-0.2426530062011224
3404,-0.1214738831151348
3405,0.4701773240193368
3406,0.1609442060085897
3407,0.9169435215946814
3408,-0.0925773206846386
3409,0.1853425385023729
3410,0.0
3411,-0.4266666666666576
3412,0.119856172592893
3413,0.1595532508974742
3414,-0.5750200588392519
3415,-0.2009915583545567
3416,0.1605351170568622
3417,0.2069287764501717
3418,-0.1403743315508074
3419,0.2467160098686434
3420,0.2328366152208583
3421,0.0531914893617104
3422,-0.0199507880561289
3423,-0.4106707622450062
3424,0.4288563829787302
3425,-0.866828396322795
3426,-1.1494252873563042
3427,-0.7809449433815027
3428,0.2466891716437259
3429,0.3316670182190531
3430,0.6731362467866208
3431,-0.03857528610004
3432,0.4097835830452137
3433,-0.1667521806054511
3434,-0.0898703299524883
3435,-0.0385306961212447
3436,-0.4645161290322573
3437,-0.0516395558998273
3438,0.2189875048306089
3439,0.0128799587841384
3440,-0.1935733643050789
3441,-0.2237541549723888
3442,0.0555842812823246
3443,-0.2462096669690264
3444,0.1552594126018948
3445,0.0646495991724814
3446,0.3222064699059157
3447,-0.1678285566744251
3448,-0.3888024883359217
3449,0.0906383529716527
3450,0.1133389028125702
3451,-0.6604175543246643
3452,-0.5904412801353309
3453,-0.2544169611307517
3454,-0.1769911504424778
3455,-0.3338542406591837
3456,-0.4997144488863425
3457,1.3173652694610611
3458,-1.727103339544214
3459,-0.2337398519982831
3460,0.3189173707575587
3461,0.2000857510361591
3462,0.1284613188695452
3463,-0.4365247184809863
3464,0.0995345506623773
3465,-0.6413952147593073
3466,0.1295523247444989
3467,0.2154553289284769
3468,0.4290617848970211
3469,-0.3156384505021504
3470,0.0501900050189956
3471,-0.627705627705631
3472,-0.1445086705202229
3473,-0.1592126212186994
3474,-0.1594665120324723
3475,0.7378258730939544
3476,0.7485760781122878
3477,-0.1466753585397708
3478,-0.2227899045466158
3479,-0.3172210388333548
3480,-1.6489007328447731
3481,0.3816160610585764
3482,0.1656451880072789
3483,-0.4659677150940156
3484,0.447316103379715
3485,-0.0995024875621928
3486,-0.1162211522497099
3487,0.3045651670142758
3488,0.0760833608997674
3489,0.4035911374680791
3490,0.0576226539348101
3491,-0.3801024624029152
3492,-0.1075357763255814
3493,0.0826514587982431
3494,-0.3899767673415191
3495,0.2193981040692144
3496,-0.6206264578473761
3497,0.3817427385892064
3498,0.3473370823685094
3499,0.263939293962383
3500,1.0187224669603454
3501,0.1512027491408927
3502,-0.0825423029302548
3503,0.2607025246981308
3504,0.2736726874657948
3505,-0.2469135802469034
3506,0.164338537387004
3507,-0.5785123966942173
3508,-0.1379310344827508
3509,-0.0413964399061696
3510,0.1668248586947965
3511,-0.0842410037225922
3512,-0.0413793103448291
3513,0.0068960761326742
3514,0.0826844897677975
3515,-0.0344637441411517
3516,-0.0689750310387796
3517,0.006897027381212
3518,-0.5129982668977533
3519,0.3660726619698861
3520,0.1379500620775201
3521,-0.4879536444037672
3522,0.2516592920353816
3523,0.1904551602307616
3524,-0.3573407202216005
3525,-0.7067910230253562
3526,-0.3436426116838479
3527,-0.271260997067452
3528,0.0366434591425305
3529,0.3068605245853846
3530,-1.4453009190631612
3531,0.0088933685115468
3532,-0.6354415274462824
3533,-0.0149186931224901
3534,-0.3142771625262017
3535,-1.9063596156779012
3536,1.679412205728002
3537,0.3752547011406984
3538,0.6512318195310189
3539,0.2073459715639818
3540,-0.3418041313716596
3541,0.8691809074837791
3542,-0.4721658945249306
3543,-0.4475170978293218
3544,-0.2384500745156644
3545,0.4451038575667824
3546,0.1481481481481397
3547,0.3101462117855468
3548,-0.0886917960088515
3549,0.1770694997786489
3550,0.8914525432616616
3551,-0.1523029252665259
3552,-0.7087322155815325
3553,-0.2226345083487874
3554,-1.3049081731285612
3555,-0.5453269261918853
3556,0.0701413618215147
3557,0.5793369810106127
3558,-0.1611863313990882
3559,0.5981627857295474
3560,0.0
3561,0.1918976545842138
3562,-0.2008289535529658
3563,-0.2699228791773729
3564,0.3734926902144855
3565,-0.4071573984785122
3566,-0.3440490269863382
3567,0.1502952227589914
3568,0.0590097097795103
3569,0.1553294054633058
3570,0.3096967108073539
3571,-0.1925957628932236
3572,0.1282325283180215
3573,-0.1176848186583924
3574,0.4579339723109764
3575,-0.2993740361063216
3576,0.2894617819990893
3577,0.4950495049504925
3578,-0.2526619743728579
3579,0.0351798230184301
3580,-0.3793915248098487
3581,-0.286038592508511
3582,0.0861912538559234
3583,-0.1044457563235047
3584,0.1224600870827203
3585,-0.1180637544273866
3586,-0.0227097243039521
3587,0.1224823081110552
3588,0.3525901817195557
3589,-0.0995475113122166
3590,-0.0905797101449223
3591,0.361010830324902
3592,-0.2170767004341487
3593,0.0632739763174484
3594,0.0542054386123428
3595,0.0631997110870417
3596,0.6636771300448384
3597,-0.0269130707813771
3598,0.5265036587542418
3599,-0.2823405178778375
3600,-0.6243032329988877
3601,-0.4366812227074241
3602,-0.699064156049165
3603,-0.3280542986425249
3604,-0.494514863866313
3605,-1.4122665436938076
3606,-0.2890507573129842
3607,-0.5613483522309731
3608,-1.0660399529964786
3609,-0.0823238856873964
3610,-0.7703247214979921
3611,0.5773535996229634
3612,1.1530398322851094
3613,0.0698324022346395
3614,0.0930232558139515
3615,0.1161440185830363
3616,0.4394079555966809
3617,-0.2085747392815838
3618,0.1677367112036509
3619,-0.3540747620153153
3620,-0.1162250116224945
3621,0.1740341106856845
3622,0.1390337156760567
3623,0.758882373232145
3624,-0.0920704338819177
3625,-0.653251608937839
3626,0.8872213835360968
3627,-0.5626004643686332
3628,-0.2147843207445938
3629,-0.5489066858634027
3630,-0.0990812466222297
3631,0.0720072007200704
3632,-0.3613369467027926
3633,0.0812347684809129
3634,0.0631427025076611
3635,-0.1174026912309179
3636,0.1577927054686417
3637,0.3101123595505607
3638,-0.5422503389064567
3639,-0.6641193595342103
3640,0.5653806142294993
3641,0.112948405168519
3642,0.0677231477719109
3643,0.0496389891696684
3644,-0.1084206722081589
3645,-0.1085383502170808
3646,-0.1358572593062274
3647,0.477735712998018
3648,0.0900576368876157
3649,-0.6435239735339509
3650,0.2504173622704471
3651,1.2366034624897029
3652,-0.1835367532348378
3653,0.1740564309270774
3654,-0.0641672013933386
3655,0.7280007280007255
3656,0.2405701057600658
3657,-0.5614387438378627
3658,-0.1920790267996048
3659,0.0731194589160024
3660,-0.9503598449898516
3661,0.0046131844812563
3662,0.2530830112276748
3663,0.3119266055045903
3664,-0.3221352968246611
3665,0.1653955710741455
3666,0.2840388491845357
3667,0.0732466581212216
3668,0.1280175566934899
3669,-0.082364784478817
3670,-0.027462467960455
3671,0.3375604415655547
3672,0.2638762511374033
3673,-0.1467117433182381
3674,0.1555818396870096
3675,-0.8028303170499435
3676,-0.0771674988651781
3677,-0.2084226020711279
3678,-0.1374692538945132
3679,-0.937931034482755
3680,1.1004001455074517
3681,-0.2370100273473025
3682,0.6430576940494463
3683,0.0995294969236332
3684,-0.2949317119651553
3685,0.4157064750802114
3686,0.031619839190529
3687,-0.2990213845596215
3688,-0.3272727272727267
3689,0.1316446502337791
3690,-0.0090797657420355
3691,0.3934159356063924
3692,-0.4640225769198968
3693,-0.2179020214897105
3694,-0.219018068990687
3695,0.0091249201569532
3696,-0.1736745886654458
3697,-0.1602197299153228
3698,0.6367978166932026
3699,0.2404936927125878
3700,-0.3031501252141687
3701,0.3938558487593503
3702,-1.1889737628694732
3703,-0.6619416956405517
3704,-0.28833903305841
3705,-0.2756858526089272
3706,0.4120925112197067
3707,0.5093937375083288
3708,-0.7517787622499695
3709,0.2544188537761274
3710,-0.3426268055089145
3711,0.3948072805139209
3712,-0.0535618639528549
3713,0.1871157444533365
3714,0.0
3715,0.412618128577136
3716,0.1063688339316557
3717,-0.2666311158512046
3718,-0.0934080597811681
3719,-0.0400480576692045
3720,-0.1604492579221692
3721,-0.1152550268459904
3722,0.014856454527202
3723,0.4463690872751416
3724,-0.1601494728413056
3725,-0.7096069868995644
3726,0.461831024178217
3727,-0.5600327824067833
3728,0.3177052602913888
3729,-0.3141504279730587
3730,0.0818851787826434
3731,0.1453620423366917
3732,0.4071661237785042
3733,-0.0769683524244974
3734,-0.1496327196880441
3735,-0.145309236218324
3736,-0.2823315118397106
3737,0.3629764065335805
3738,0.030662101823578
3739,-0.2672366745497584
3740,-0.2187784867821284
3741,0.1447309733385446
3742,0.1554121603199186
3743,0.0272578593494467
3744,-0.4059663367239953
3745,-0.0273760094903509
3746,-0.1965804151046806
3747,0.0091424392027709
3748,-0.3670398238208767
3749,-0.6464721093461422
3750,-1.6286795238534653
3751,0.5232237929135242
3752,0.3750339505862362
3753,0.2916932616029945
3754,-0.201005025125627
3755,-1.1926775147929052
3756,0.244408577357621
3757,0.1772274265196765
3758,0.3051858650757191
3759,0.0
3760,-0.1470723412078284
3761,-0.1934057837539215
3762,-0.2492844612685772
3763,0.2302873986735445
3764,-0.0921998893601406
3765,0.239146431199416
3766,0.4851258581235708
3767,0.373882910815244
3768,0.2728264823572182
3769,-0.036390101892278
3770,-0.4431854525517425
3771,0.5045913264842191
3772,0.3533248776952351
3773,0.4599152313103121
3774,0.2608382802662405
3775,-1.4371872192993589
3776,0.243215565796208
3777,-0.3790555734018653
3778,-0.4323138469480036
3779,-0.4485118738981508
3780,0.3950936087798545
3781,-0.1163391933815969
3782,0.1548786783686171
3783,0.5774412934685009
3784,-0.2186213991769569
3785,0.26933435936898
3786,0.3960143076136974
3787,0.0839866336166021
3788,0.4627112183966418
3789,-0.2802904828640576
3790,-0.0063706440721098
3791,0.3997461928933982
3792,0.1014198782961438
3793,0.053850296176634
3794,-0.3464717101080657
3795,-0.1910828025477779
3796,0.2541296060991141
3797,0.2281947261663192
3798,-0.1778003556007119
3799,-0.1271617497456692
3800,1.888836744914132
3801,0.5335213032581485
3802,-1.3172512299635064
3803,-0.6871204857782034
3804,0.0159769931299011
3805,0.2231787023752486
3806,0.436473295770186
3807,-1.131621187800972
3808,-0.7112835434852858
3809,-0.1580249472170769
3810,-0.0200809716599182
3811,0.2745478036175738
3812,0.8169149447381036
3813,-0.0560942383203727
3814,-0.4103636948825274
3815,0.4785485947840124
3816,-0.2067083935162867
3817,0.5109372505189211
3818,-0.4329698524695368
3819,0.8427412943234236
3820,-0.4311721494730168
3821,-0.3334300029321245
3822,-0.1153352582611475
3823,-0.1284934147125046
3824,-0.4841833440929586
3825,-0.6332453825857572
3826,0.4138474676476354
3827,0.6072081483416081
3828,-0.4855005904736971
3829,-1.2723829773097186
3830,-0.7666041778253762
3831,0.2937249666221613
3832,-0.066800267201084
3833,-0.3889484978540665
3834,0.1205626255860728
3835,0.383785976599194
3836,0.0032025620496322
3837,-0.3884795713328761
3838,0.2205440085544236
3839,-0.666038751345539
3840,0.7876118008276645
3841,-0.3886357544894023
3842,-0.087183958151697
3843,-0.3499562554680733
3844,0.0336383207750154
3845,-0.094276094276085
3846,-0.2159535699824491
3847,0.9624381767143414
3848,0.5450678011167198
3849,0.7913479293062442
3850,-0.4906771344455348
3851,-0.4138746551044511
3852,0.0918876345497602
3853,-0.3160389781406493
3854,-0.363444128725291
3855,0.0099111301992047
3856,0.2865990249044685
3857,0.2235077570339228
3858,0.3145478374836106
3859,-0.1049593282602969
3860,0.3529873186037338
3861,0.3777025266996694
3862,-0.4185194873136377
3863,-0.209698558322407
3864,-0.1706708677957141
3865,-0.3292939936775553
3866,-0.1847453153866463
3867,-0.0396039603960411
3868,-0.2019913409605843
3869,0.0035714285714155
3870,-0.0926784059314089
3871,-0.159130088847639
3872,-0.3459747172321901
3873,-0.0133084908171481
3874,-0.1332622601279241
3875,1.2284613511915543
3876,-0.2501291322314138
3877,0.4755172856959317
3878,0.2563773875144248
3879,-0.2699228791773881
3880,-0.1171035529990013
3881,-0.0695383426695023
3882,0.3400924024640664
3883,-0.4706337437947197
3884,-0.1368642590608126
3885,-0.2057187216974923
3886,0.2065848934796599
3887,-0.0193710854264874
3888,-0.1098901098901201
3889,0.1548986704530845
3890,-0.1292490629442862
3891,-0.0258564964447449
3892,0.109769484083435
3893,-0.2265078954180651
3894,0.232438016528916
3895,0.0258197779499044
3896,-0.2978117311925284
3897,0.0776297063009474
3898,0.3866477638870952
3899,-0.20663825390675
3900,1.4445300462249615
3901,-0.0096311278050709
3902,0.7266469069700785
3903,0.019118631106009
3904,1.2647475224162372
3905,0.0565984341099917
3906,0.4413974455296758
3907,-0.112824370063938
3908,0.1126972201352409
3909,0.2716118759951222
3910,0.1589676454086419
3911,-0.1686024728362613
3912,-0.2347197446249178
3913,-0.093976130062972
3914,-0.5623021310778235
3915,0.3906617716276064
3916,0.7845334827682724
3917,-0.1871432581641139
3918,0.2799290846318906
3919,-0.1588785046728988
3920,0.2795899347623459
3921,-0.3647928163876163
3922,0.094289460232565
3923,-0.2584906544245159
3924,-0.2771514468245036
3925,0.1424802110817996
3926,0.7333682556312235
3927,-0.4102671996633711
3928,-0.2319696330662155
3929,-0.1742804330604766
3930,-0.7770504018308627
3931,-0.2293822682172081
3932,0.1087049194304604
3933,0.1309137352988182
3934,-0.1012145748987842
3935,-0.251001335113484
3936,-0.6071351816032643
3937,-0.2747696783578421
3938,-0.0269454623841406
3939,-0.2376836646499555
3940,0.1617948441376243
3941,0.2689328743545611
3942,-0.2696580735627225
3943,-0.2812330989724076
3944,-0.2059397355300213
3945,0.5060967784723813
3946,-0.1072006909208674
3947,-0.2380694730007562
3948,0.1728421734903279
3949,-0.696181877515486
3950,-0.8386134923593046
3951,-0.0466113545259598
3952,-0.7608491452188637
3953,0.4115996258185331
3954,-0.3096556254105401
3955,-0.3295048013556715
3956,-0.45394363533195
3957,0.2358713086140202
3958,0.4321277595115153
3959,0.2810304449648685
3960,0.5371459984253617
3961,-0.0619988812231872
3962,0.0372786579683057
3963,-0.2274499913597001
3964,0.0406162464985943
3965,-0.1870907390084084
3966,-0.4227336777829994
3967,0.8291410471399298
3968,-0.1866716445771913
3969,-0.0280085893007199
3970,-0.0467027834858931
3971,0.1911154617069858
3972,0.2000372162262778
3973,-0.5896116050538228
3974,-0.2157193772275274
3975,-0.1648281983009958
3976,0.3663466397170187
3977,-0.9693877551020292
3978,-0.1405032571209598
3979,-0.1278935925310251
3980,0.0127877237851727
3981,0.4011972234604823
3982,0.0445576066199829
3983,0.2539682539682575
3984,0.025390377047094
3985,0.272203582958794
3986,0.1224049022657574
3987,0.0735405610310833
3988,0.0757575757575786
3989,0.0252461499621257
3990,0.0
3991,-0.2784810126582264
3992,0.2777076495834371
3993,-0.0378835711579759
3994,0.2016383112791387
3995,1.0721855130283
3996,-0.2562339853759118
3997,-0.0062499999999943
3998,-0.6542526421741268
3999,0.1256597134958461
4000,-0.3370180641682394
4001,-0.938903252143165
4002,-0.4167520666803205
4003,0.5773672055427213
4004,0.4686532371688195
4005,0.4688782719870967
4006,-0.2901876096639268
4007,-0.3521603684139308
4008,-0.1763907734056926
4009,0.2706359945872839
4010,0.0135299688810592
4011,0.0676041103299042
4012,-0.1150592216581979
4013,0.1419302514193078
4014,-0.027041644131977
4015,0.2158661629789676
4016,-0.4404092418185552
4017,-0.1424888044510842
4018,0.5935518683394007
4019,0.0269723533378425
4020,-0.3009705454668571
4021,0.4075171763438085
4022,0.1748251748251687
4023,-0.4864864864864857
4024,-0.7076755579749537
4025,-1.031680818040715
4026,0.1376719760031329
4027,0.3941334059846501
4028,0.7660072995989803
4029,-1.1577555950590366
4030,-0.1049461580580351
4031,-0.228665508094759
4032,-0.8393285371702607
4033,0.1381597126277899
4034,-0.7703731204752166
4035,0.2592112571745983
4036,-0.3716781267422333
4037,-0.0278836323078363
4038,-1.3279336974948168
4039,0.3098300629048899
4040,0.5972935137657495
4041,1.0801329394386887
4042,0.6603081438004522
4043,-0.3035599300892397
4044,-0.406391428835317
4045,0.5328433624253545
4046,0.0826142830916131
4047,-0.7584165741768343
4048,0.2858987365120374
4049,-1.8600281822451887
4050,0.4391471449487561
4051,-0.2660794568309076
4052,-0.2584882576419539
4053,0.0468922397940437
4054,-0.1473296500920909
4055,-0.0368459837877598
4056,-0.1753252745224672
4057,-0.0849664751842468
4058,0.3148591419628049
4059,-0.1382870839863609
4060,0.11050741320564
4061,-0.2955574027893298
4062,0.1751797897842501
4063,-0.0784313725490138
4064,0.0507239693811738
4065,0.1427453147303835
4066,0.0092085270960956
4067,-0.1567904081162109
4068,0.0322699612760433
4069,-0.2217704675660644
4070,-0.2315457997591923
4071,-0.4279605878156309
4072,0.1765088207985153
4073,-0.0092859132695748
4074,-0.3447633246366051
4075,0.942602255512532
4076,-0.1179642736771034
4077,-0.0168548794876202
4078,0.1010271089409029
4079,0.7022237084099677
4080,0.1002171371304412
4081,-0.2176096417810436
4082,-0.1005361930294944
4083,-0.0335232986925966
4084,-0.7770270270270164
4085,0.5359633058351039
4086,-0.2256462069546187
4087,-0.2786220871327239
4088,-0.3728813559322014
4089,-0.4084411164057215
4090,-0.052784825214117
4091,0.0697634847711484
4092,-0.0595896824721268
4093,-0.3845496496325439
4094,-0.1883561643835606
4095,0.4007845143685502
4096,0.1957446808510672
4097,-0.0681314937829997
4098,-0.6859886811867579
4099,0.1882916809311869
4100,-0.078103464118357
4101,0.6844314655959116
4102,-0.9488714877936446
4103,-0.3605769230769236
4104,0.6886419979799835
4105,0.1741521539871656
4106,-0.3864556496135328
4107,0.5308438586857023
4108,-0.1007787448465409
4109,0.0137406677964554
4110,0.5420918367346929
4111,0.0182182546911969
4112,-0.274022652539274
4113,-0.1463593121112429
4114,0.1962842926918367
4115,-0.077661032434896
4116,-0.1006036217303817
4117,-0.3303358414387956
4118,-0.1838573267144721
4119,0.0551267916207297
4120,-0.0735564545788877
4121,-0.0828195454127205
4122,0.2661527165932379
4123,-0.0551882967752875
4124,-0.1654709345106728
4125,0.4120213281628565
4126,0.644151465896106
4127,0.5091039770004757
4128,0.8433305618244372
4129,0.8596325953838955
4130,0.8985879332477489
4131,-0.2105016957080956
4132,-0.142290823705782
4133,-1.2311796087729687
4134,-0.6563245823388988
4135,1.1209439528023633
4136,0.563181978176703
4137,-0.0469538678248694
4138,-0.2471169686985099
4139,0.0470477534697624
4140,-0.6034788782392508
4141,-0.7390630587674389
4142,-0.1073985680190971
4143,0.8987701040681233
4144,-0.0473260766682516
4145,0.247846099374493
4146,-0.455148489378877
4147,-0.1973152767878357
4148,-0.3397103522260096
4149,0.1725368871965852
4150,-1.480026195153909
4151,-0.4342284059831535
4152,0.0395792241945959
4153,-0.3165809259992018
4154,0.3286878779910596
4155,1.118044721788871
4156,-0.581889506374642
4157,-0.2030922431865843
4158,-0.1706260664129091
4159,0.5092713502219909
4160,-0.2224839680670091
4161,-0.0400631583908653
4162,0.0792778649921425
4163,-0.6716712761754128
4164,0.210277303193582
4165,0.3796805446451847
4166,-0.2493765586034883
4167,-0.3688578579897262
4168,-0.410052910052913
4169,0.1386962552011148
4170,-0.258243941199832
4171,-0.278884462151405
4172,-0.0863959593274376
4173,0.1681225343908107
4174,0.4731907025884837
4175,0.0820718584716427
4176,0.616186891595881
4177,-0.0488729303810082
4178,0.6191590574652784
4179,-0.0839646464646526
4180,-0.4893964110929781
4181,-0.8592321755027401
4182,-0.1556348988373173
4183,0.1188734455010931
4184,-0.1465201465201434
4185,0.0732064421669091
4186,0.4645231806175472
4187,0.118267831149923
4188,0.2812301551301844
4189,-0.0998910279694873
4190,-0.0408812173518071
4191,-0.1957036227926483
4192,-0.0273149412728772
4193,-0.2554995385672836
4194,-0.0183511366748829
4195,-0.0456704420898768
4196,-0.1371993048568606
4197,0.0091457837936757
4198,-0.1161031816666876
4199,-0.472125114995398
4200,0.3096392030156219
4201,0.5088407565506947
4202,-0.7760005399203611
4203,1.048484039000949
4204,-0.0501119166137821
4205,0.1034574823121086
4206,0.866803414279099
4207,0.0859447309268778
4208,-0.0264515275757122
4209,0.0066124446207702
4210,0.1249511290510051
4211,0.3821052631579018
4212,0.0526038926880671
4213,-0.7419183889772154
4214,0.6449914439910424
4215,-0.2639567110993834
4216,-1.0940627084723058
4217,0.1066240170598404
4218,0.9112519809825644
4219,0.09236046971897
4220,-0.1255036660281565
4221,-0.4312060501525654
4222,0.0132661183337634
4223,-0.1261871554758569
4224,-0.0066418703506847
4225,-1.03383458646616
4226,0.2577923599718758
4227,0.1053494088727653
4228,0.3673683596711152
4229,1.1783227341144145
4230,-1.4942098491051587
4231,-2.480805077888517
4232,3.291792255970323
4233,0.1389210465385394
4234,0.2655582496247592
4235,1.685680231568193
4236,-0.0567891419160624
4237,-0.2105622581379493
4238,-0.4343850022862316
4239,0.5004549590536825
4240,0.3965107057890498
4241,-0.6040574424435846
4242,-0.4464796794504873
4243,0.1371898936778376
4244,-1.6206796398489642
4245,0.4222582137899062
4246,-0.1796372486527219
4247,-0.7061157796451795
4248,-1.162996634984372
4249,0.6510263929618848
4250,0.9118190212373112
4251,0.1268011527377515
4252,0.2185415228893463
4253,-0.2187891209472612
4254,0.4130409826655869
4255,0.8423449060899202
4256,-0.3082895638273533
4257,1.0212061896215767
4258,0.2664562669071272
4259,0.1013399391960403
4260,0.1910541694762887
4261,-0.3722504230118423
4262,-0.1864722834378779
4263,-0.2151877229741182
4264,-0.07367108693188
4265,-0.181673668672659
4266,0.0113533151680348
4267,0.1473755809998815
4268,-0.4898610161767973
4269,-0.0113934146063633
4270,-0.2890866917284643
4271,0.0814035664580861
4272,0.5921007831120141
4273,-0.4331471560469571
4274,0.510319800408259
4275,1.2109895972259173
4276,-0.251363782222697
4277,0.6482465462274171
4278,-0.7278955255833789
4279,-0.0139175864763938
4280,1.0623874589556193
4281,0.1173285485009144
4282,0.0096265735745304
4283,0.6037588245314136
4284,-0.5276676708419237
4285,0.3318584070796436
4286,0.3045898540069237
4287,-0.358385158638125
4288,-0.1583614864864924
4289,0.0
4290,-0.1003963011889023
4291,0.4994742376445786
4292,0.1679613688851677
4293,-0.1682439537329241
4294,-0.0315556958030936
4295,-0.0191474543354182
4296,0.4328287854187433
4297,-0.1521191775073544
4298,0.0314630309386482
4299,0.136154168412243
4300,0.4955123410620671
4301,0.3215134429896212
4302,-0.3976422155688729
4303,0.3728560775540694
4304,-0.0652924167521755
4305,0.1304145319049842
4306,0.2323420074349442
4307,-0.4106009705113827
4308,0.0658394152415438
4309,0.1948994787788554
4310,-0.4769475357710566
4311,0.4376163873370566
4312,0.2228727451437539
4313,-0.029179851034064
4314,-0.026491912994988
4315,0.0835887433825609
4316,0.3512279094303935
4317,-0.3804347826086902
4318,0.0835421888053498
4319,-0.3820350354081353
4320,0.124518630332299
4321,0.1219500859785217
4322,0.3658084830524266
4323,0.2309895592719208
4324,-0.3802634019662501
4325,-0.996784565916406
4326,-0.7222204229685586
4327,1.7280734921368437
4328,-1.0158179012345534
4329,4.082891328481545
4330,-0.9966363523109472
4331,0.717377860235001
4332,1.0525027536409246
4333,0.0367017372155629
4334,0.2075448663166911
4335,0.6428918000970417
4336,-0.0364033491081193
4337,-2.8068862275449105
4338,-0.6529382219989905
4339,0.5494505494505466
4340,1.1541072640869003
4341,-2.758751902587516
4342,1.0627844727301363
4343,0.0791222570532986
4344,0.2904392596861994
4345,1.3538480513073547
4346,-1.324668832791805
4347,0.1497379585725038
4348,1.2080867850098669
4349,0.282728948985851
4350,-0.4158188091657072
4351,1.335544692737431
4352,-0.5000438634968044
4353,-0.1493586364435088
4354,-0.6099177936886748
4355,0.4575450945886583
4356,0.0703420381605542
4357,0.385390207585178
4358,0.2097718730880123
4359,-0.2365516032941966
4360,0.3840111712340702
4361,-0.0698689956331862
4362,0.4953506561223544
4363,-0.28760676311661
4364,-0.2008558204523532
4365,0.278672820691451
4366,0.1565081297278556
4367,0.0608272506082665
4368,-0.1915375239421895
4369,-0.0609809216830674
4370,0.1000826769940341
4371,-0.5381048210692054
4372,-0.5277509015744644
4373,0.1668422901299593
4374,-0.0439251515417703
4375,-0.0721830985915478
4376,1.588218307825597
4377,0.3094638359121831
4378,-0.0792278882166416
4379,0.4017216642754679
4380,-0.9267303793802498
4381,0.2599653379549287
4382,-0.3187481889307431
4383,0.7192174913693902
4384,1.342911434260076
4385,-0.5799314872966053
4386,-0.0285551113649286
4387,0.227920227920223
4388,-0.0427533133817887
4389,0.1352024478758967
4390,-0.5797308903521344
4391,1.0271304101437904
4392,-0.6487950948238961
4393,0.2843736669984399
4394,-0.1994586123379407
4395,-0.6452537998279364
4396,-0.0789265982636042
4397,-1.183388993756349
4398,0.1956379972465631
4399,-0.8697558836427408
4400,-0.8637943748024788
4401,0.1052299273913441
4402,0.3982811026097845
4403,1.1909693454846786
4404,-0.3116559318512332
4405,-0.1664932362122901
4406,-0.4074809319820296
4407,-0.1936665794294562
4408,0.5569435769310811
4409,0.1455301455301461
4410,-0.3389830508474606
4411,0.3844355550937758
4412,0.2021982579842318
4413,0.0984099031439362
4414,0.1086506622516597
4415,-0.1347010672469127
4416,0.0931677018633428
4417,-0.2282631251296938
4418,-0.2548499505903056
4419,0.0675675675675652
4420,-0.2083333333333362
4421,0.3115264797507758
4422,-0.312499999999997
4423,0.2079002079002108
4424,-0.1665972511453525
4425,0.5591054313099064
4426,-0.2520982609357181
4427,1.315553799552227
4428,0.2364998029168211
4429,-0.0394321766561529
4430,0.1312680493567977
4431,-0.3821320332059642
4432,0.1526195300371018
4433,0.4505566470202936
4434,-0.052417769623892
4435,-0.6263598602228635
4436,-0.2578001057641369
4437,-0.3293465991614467
4438,-0.0951938396176407
4439,0.1193475666357292
