,ISRG.US
1984,-0.07213966238638
1985,-0.5644143294496577
1986,-0.3815960034372776
1987,-0.1794677249912481
1988,-0.0671630895021224
1989,-0.8940890031110529
1990,-0.5747712818419766
1991,-1.2067849816194327
1992,1.506604106208133
1993,0.6094414156799665
1994,-0.5232088662475515
1995,-0.3466887822386671
1996,0.7629674102956716
1997,-0.0182173942379044
1998,0.2067103429237167
1999,0.239800099412922
2000,0.0926099911416451
2001,0.0348843449793517
2002,0.0884742218289991
2003,0.0924103017397164
2004,-0.6124305204648757
2005,0.0053896370753085
2006,-0.1410028065630342
2007,-0.4173215543873016
2008,0.198105489482834
2009,0.2824973031283747
2010,0.1534857419823877
2011,-0.3865491701356995
2012,0.0796791227193582
2013,-0.4817347880367025
2014,-0.1360229213092877
2015,0.0919479077513773
2016,0.1068690824855963
2017,-0.1116148881537761
2018,-0.1981758549955423
2019,-0.0910583063154988
2020,-0.0620973826243493
2021,-0.0592306977608462
2022,-0.0755471356012944
2023,0.1149318535373481
2024,0.1252231987570485
2025,0.1481927431866039
2026,-0.031269181326506
2027,0.0254721022589155
2028,0.0514965832884834
2029,-0.2046569100668044
2030,-0.093446228665269
2031,0.1437172941742219
2032,-0.1073235253167441
2033,0.2084105224157042
2034,-0.1899442092536908
2035,-0.1199289206861711
2036,0.0638376897720361
2037,-0.0394788787998325
2038,0.0185748450161332
2039,-0.2036795280920678
2040,0.7391053945095125
2041,-0.0528211284513871
2042,0.1833367284579311
2043,0.0023965011083795
2044,-0.1175666110824411
2045,0.0467648328456984
2046,-0.2657048391944738
2047,0.1248814226875879
2048,-0.3155980100461357
2049,0.1851606930300317
2050,0.0612818725817681
2051,0.0168196453457622
2052,0.0216325916313266
2053,-0.1200661373927562
2054,0.2361459370613429
2055,-0.0360053287886552
2056,-0.0108027655079738
2057,-0.0684643564951114
2058,0.1882223181316897
2059,0.040744912877793
2060,-0.0719545247403668
2061,-0.181414068600948
2062,-0.0216301957532792
2063,-0.0577138116365357
2064,-0.1569260947325925
2065,0.0276851734360771
2066,0.2875579429254994
2067,0.0069009143711609
2068,0.1779563719862175
2069,-0.1103397544940504
2070,-0.0914586796587796
2071,0.1338449696120177
2072,-0.0022978205172373
2073,-0.277078520942179
2074,0.4513028718230968
2075,-0.3140855279052801
2076,0.0241545893719717
2077,-0.6005484778005278
2078,-0.02256905262062
2079,-0.2698186122619424
2080,-0.1522583044701247
2081,0.2735470709599663
2082,0.1839575162264449
2083,-0.0659905529313756
2084,-0.1588608402231014
2085,-0.0684613599443063
2086,-0.2407732660253726
2087,-0.0430552969651839
2088,-0.0768603703272351
2089,0.2514380285385656
2090,0.3569668875503982
2091,0.2767610930057649
2092,-0.0883206037917636
2093,0.1643270107513939
2094,-0.077213108178571
2095,-0.1223467688545685
2096,0.0600630129838888
2097,-0.2041042037422427
2098,-0.2035120948648439
2099,-0.1018596958328396
2100,0.1309348750075608
2101,0.0070498423856602
2102,-0.009064904717771
2103,0.0100711019799809
2104,-0.1967729240456559
2105,-0.0351489307234986
2106,-0.0830251965003676
2107,-0.0439667065904636
2108,0.0136429784137754
2109,0.2037235008169092
2110,-0.0131126375566108
2111,-0.0949044393065858
2112,-0.053538598298884
2113,0.2649687175715562
2114,0.1341693282370923
2115,-0.1796509264480264
2116,0.2172064115145525
2117,0.1254557572431145
2118,0.0026135932987444
2119,-0.0457588118397686
2120,-0.2227521685578822
2121,0.3186959588307587
2122,-0.2448445171849433
2123,-0.0576436834313784
2124,-0.098352916491817
2125,0.0629062696582116
2126,-0.072788317147216
2127,0.0059014071577458
2128,0.0213716397030011
2129,0.1540838100723972
2130,-0.1100874146494937
2131,-0.1049551972501678
2132,0.0373763139085746
2133,-0.2115901459446335
2134,0.1437007874015783
2135,-0.0788022064617839
2136,0.0879184326899199
2137,0.0118085441377031
2138,-0.0603912301430908
2139,1.1913367938542692
2140,0.1102471827471111
2141,-0.3836671193323359
2142,0.2826641424101361
2143,0.3106200605512529
2144,-0.6344139914004668
2145,0.2013926366640015
2146,-0.0935441370224026
2147,-0.5697628196634363
2148,0.111839797761869
2149,0.4296228938923691
2150,0.3591406886046713
2151,0.299804930416464
2152,0.0366439386999218
2153,0.1887519511987951
2154,-0.0411635565312765
2155,0.2782212086659053
2156,-0.2986576742605403
2157,-0.2371344722775468
2158,0.2548253466278172
2159,-0.6372301595797759
2160,0.1071203363110966
2161,-0.3030702332323189
2162,-0.17886726201084
2163,0.1561820410422758
2164,0.0352453960701396
2165,0.0821716801173801
2166,0.0146713615023507
2167,0.0677357776858979
2168,0.364905924973696
2169,-0.181466955452774
2170,-0.5636580376458875
2171,-0.0368058418232141
2172,0.1176401388153571
2173,0.2200897966370279
2174,0.0249372900500319
2175,0.045453212515754
2176,-0.1586042823156118
2177,-0.1264557110928146
2178,0.1262960025846643
2179,0.0557740855985433
2180,-0.102847403837684
2181,-0.0955924526081999
2182,0.1189811686594708
2183,0.1818128500630493
2184,0.070329670329673
2185,0.0322240449964886
2186,-0.1202522363983062
2187,0.1142555809456806
2188,0.0819624143785579
2189,-0.5877028594740014
2190,0.4724074559985571
2191,0.1187220398697279
2192,0.2528221269925544
2193,0.3012124114637141
2194,-0.3021224417561007
2195,-0.0746381945147292
2196,0.0025300442757725
2197,0.049311535106018
2198,-0.0455390687260462
2199,0.1654374621135657
2200,0.1248691396642418
2201,0.0113504514957269
2202,0.6920943933591084
2203,0.1670455199041755
2204,0.133358306799024
2205,-0.1012449377531197
2206,0.0599610253335354
2207,-0.0687525782216776
2208,-0.045021948199749
2209,-0.1427730534647496
2210,-0.1505136277547186
2211,0.1490368960248546
2212,0.0588286833639885
2213,0.0625445630011383
2214,0.5112594153690126
2215,-0.4495262985952374
2216,-0.0693064128046831
2217,0.0189575938237442
2218,-0.3674227264078463
2219,0.0354175001803645
2220,-0.0426503589191802
2221,-0.1629927573379614
2222,0.0879911746165256
2223,0.0590636443581004
2224,-0.2130821944835393
2225,0.0644092749355919
2226,0.0032860795099768
2227,-0.0072298975983528
2228,-0.1191063731780308
2229,0.1629295789452949
2230,-0.0348317560462802
2231,0.2661143374015293
2232,0.0013108908814418
2233,0.0135134586052258
2234,0.0572323089418162
2235,-0.1683118415456894
2236,-0.1520882066917186
2237,0.3522648403022329
2238,-0.3429607631862518
2239,-0.2828912787985072
2240,-0.5815473078933591
2241,-0.0261437908496764
2242,0.0118821292775692
2243,0.1745877190308448
2244,-0.0773842026542661
2245,0.476106090141188
2246,0.0710700169529114
2247,0.1600641199420029
2248,0.1858845398181203
2249,-0.0506144357079033
2250,-0.3875785791936442
2251,-0.2012834781784948
2252,-0.0533093243931675
2253,-0.0165878742639114
2254,-0.0553749044631698
2255,-0.0964626027933705
2256,-0.2832220675210923
2257,-0.5083245622428475
2258,0.2505428428261124
2259,0.0011930469225479
2260,-0.0214794572857201
2261,0.1739192585798225
2262,-0.1849818598434299
2263,-0.3761470087927342
2264,-0.2662088389050706
2265,-0.5884264806469349
2266,0.1888318089603158
2267,-0.3795831875267286
2268,0.520239039201666
2269,0.0550878990248413
2270,-0.1781443937765784
2271,-0.1862359959260726
2272,-0.0728013977868375
2273,0.1894095363583887
2274,-0.0639847987629685
2275,-0.0858714741754874
2276,0.0635142276718593
2277,-0.0926905494462981
2278,0.118270917956824
2279,-0.0407328025138028
2280,0.0625148412171696
2281,0.0218027481152647
2282,-0.0158070680951228
2283,-0.1059351427393459
2284,0.114835596127586
2285,0.1528800472186404
2286,-0.1055792328554744
2287,0.0551806925660896
2288,0.0996131528046395
2289,-0.1143091823813166
2290,0.6176744692285142
2291,-0.4842970856730798
2292,-0.2703906785469456
2293,0.499208903922741
2294,0.1443708970063549
2295,-0.3087600415323229
2296,-0.1094151758849045
2297,0.0847249173248796
2298,0.1126118440360147
2299,-0.2168203332330218
2300,0.0123100491034224
2301,-0.1520547945205498
2302,0.0356037575657972
2303,0.1517699659543067
2304,0.0860655737704911
2305,-0.0321141350023591
2306,0.4320080550793355
2307,0.251089184163725
2308,-0.3377320205362882
2309,0.1349648797556065
2310,0.059477532824092
2311,-0.1456436223066206
2312,0.0394579296832585
2313,0.0040816881862301
2314,-0.4300047778308522
2315,-0.7335997433130249
2316,-0.298411398145163
2317,0.6208543565344977
2318,0.0391188095791611
2319,0.0944236614313591
2320,0.4954351092106856
2321,0.0519780537106574
2322,-0.0433338148201745
2323,0.1432582924511594
2324,0.1306251800633951
2325,0.155333103210207
2326,0.137883488452263
2327,0.3865842945480452
2328,0.2679718044576414
2329,-0.0613943659960969
2330,-0.0514263674413973
2331,-0.047163069887084
2332,-0.1173305860805932
2333,0.0572016931701145
2334,-0.0515080409775101
2335,-0.1059898593485933
2336,0.0973013192914265
2337,0.0543447171214454
2338,-0.1833915983723956
2339,0.1722363418681367
2340,0.4481773193002065
2341,0.1336470326182181
2342,-0.3422456904981325
2343,-0.0754906894816255
2344,0.1493599854827589
2345,0.2520189362294707
2346,0.0361885143222992
2347,-0.0807934473728256
2348,0.2431805233244861
2349,0.0513888888888895
2350,0.1165307141668098
2351,-0.1083243063078197
2352,-0.2254885585434957
2353,-0.1923267605303967
2354,-0.0001255125094136
2355,0.0891737494775115
2356,-0.0334513422351084
2357,-0.1731311608165101
2358,-0.0499537341254475
2359,-0.0171011819934571
2360,0.0670185138644575
2361,-0.2288041310690807
2362,0.0412656669650793
2363,0.0531275340435639
2364,-0.079384975348883
2365,-0.3395799270531938
2366,-0.2311118581393362
2367,-0.2724719101123672
2368,-0.2393919410907657
2369,-0.5207325012029167
2370,-0.1275293317462984
2371,-0.0099199319776163
2372,-0.342699505147598
2373,-0.6454567572595983
2374,-0.1504987960096417
2375,0.2145084855140337
2376,0.0857698133699123
2377,0.2764635467137967
2378,-0.2256691518839148
2379,0.169677612536189
2380,0.1210515822153734
2381,0.2811860940695322
2382,-0.2623885617495928
2383,0.3593388664254899
2384,-0.4145653474655907
2385,-0.2255982637500772
2386,0.2108742733386552
2387,-0.1541183857526173
2388,0.1197263397947593
2389,-0.4825486062309759
2390,0.1310064099564956
2391,-0.7941673033209844
2392,0.3271568378599447
2393,0.2859124826577631
2394,-0.0271925136196952
2395,0.1974583091579385
2396,-0.2001978536164538
2397,0.0032818243192635
2398,0.3317663990729189
2399,-0.0336552394663681
2400,-0.1308186815629941
2401,0.1801065221453942
2402,0.0924205789822542
2403,-0.1032628249157794
2404,-0.0051400428025441
2405,-0.0056076338588881
2406,0.0616459467790069
2407,-0.0373751436607169
2408,0.0452968343583399
2409,0.0508746709482359
2410,0.0946585530764123
2411,-0.1471000280190572
2412,0.0765268030461341
2413,0.066217136248756
2414,-0.4584891936824717
2415,0.3068795400691456
2416,0.1899813895781673
2417,0.1329392480543079
2418,-0.1272930518670742
2419,0.2905703167280875
2420,-0.4134748605317956
2421,0.0479285081508167
2422,0.1633311814073578
2423,0.177219268567746
2424,-0.0019333384889008
2425,0.1467181467181449
2426,0.0662366642444179
2427,-0.0830254740175295
2428,-0.1905228150845389
2429,0.2351071768611251
2430,-0.1314094305591319
2431,-0.6724901590760308
2432,0.0563873225743805
2433,-0.1661970733734223
2434,0.2383388816207085
2435,0.0369029969117977
2436,0.095080397914701
2437,-0.495306934297073
2438,-0.5122174310727915
2439,0.4471101417666266
2440,0.2501903622321375
2441,0.1845819761129071
2442,-0.2912912095391047
2443,-0.0626532280032583
2444,-0.2867090742944002
2445,-0.0780555821360745
2446,0.5478818859100513
2447,-0.3492496589358725
2448,-0.1694544659451198
2449,0.2861581228027175
2450,-0.3006861110351865
2451,0.109030053029629
2452,-0.2955771600712162
2453,-0.5092210294522339
2454,0.247116968698511
2455,0.2902042380769868
2456,0.1121229523887726
2457,-0.13692252923296
2458,-0.0301320330904546
2459,0.1080844426810364
2460,-0.0273706395149829
2461,-0.0561413117896866
2462,0.282644018733707
2463,-0.3411519701868812
2464,-0.1142233663501367
2465,0.2341482220609512
2466,0.0181389443134502
2467,0.2843108993381136
2468,-0.1902787924092425
2469,-0.4899784887492687
2470,-0.180153472515198
2471,0.336367458721126
2472,0.0987671139568154
2473,0.2547813975608927
2474,-0.0033972007066146
2475,-0.0373831775700981
2476,0.0362372178876023
2477,0.3081959810340827
2478,-0.1922859405044601
2479,-0.1121038149267938
2480,0.1097185775043013
2481,-0.12344420661616
2482,0.1300698984323724
2483,-0.2040029920438781
2484,0.0101991092777804
2485,0.053233661796356
2486,0.2778530767145609
2487,-0.063291139240513
2488,-0.6770211071286263
2489,-0.724065473720851
2490,-0.4044829069017404
2491,0.0644606789858211
2492,0.1722693300264729
2493,-0.4551912678692868
2494,-0.3100303951367726
2495,-0.0675904021628928
2496,0.3354710066824758
2497,0.1949737121650211
2498,0.1838778084986297
2499,-0.2813034173654277
2500,0.1545449658657175
2501,-0.0820432811932608
2502,0.0618304501525648
2503,0.1235081689913892
2504,0.0898653361231771
2505,-0.0120729204394433
2506,0.5370282656989009
2507,-0.2347072511835659
2508,-0.326038829480359
2509,-0.0053671823634338
2510,-0.0375843971059977
2511,0.2797558494404925
2512,0.1483580373969197
2513,0.5383920025523709
2514,0.332309318534681
2515,-0.8441151780836568
2516,0.396825396825398
2517,-0.2394636015325761
2518,-0.3651803536975211
2519,0.2696512510486407
2520,-0.4521194772535742
2521,-0.3180268913877787
2522,-0.0255023287652919
2523,0.0871687587168728
2524,-0.2635400419512615
2525,-0.3968789654148404
2526,-1.2022186398535415
2527,0.7713476215651905
2528,0.3081289276302569
2529,0.2379620204525979
2530,-0.3348033115091205
2531,0.4712281552090906
2532,0.1250554681511893
2533,-0.3616782952536403
2534,-0.2082628980999342
2535,-0.2008896055720709
2536,-0.2577879821212551
2537,0.318247068064233
2538,0.4596740493105
2539,-1.3805083196196837
2540,-0.189301416707378
2541,0.1919853725430429
2542,-0.1740032969045708
2543,0.048819185940082
2544,-0.2446932158805931
2545,-0.2360732133549933
2546,-0.053681804935662
2547,-0.2444649446494513
2548,-0.1447356265204848
2549,0.189030106502331
2550,-0.4476759443647001
2551,0.56487635654751
2552,-0.0875710554616761
2553,-0.0522626660108263
2554,0.0675883256528501
2555,0.2742076318571001
2556,0.3830306729742089
2557,-0.4511641482084548
2558,-0.1284381139489255
2559,0.1624321922216524
2560,1.0432778333788244
2561,0.0818181818181763
2562,-0.2125721226844787
2563,0.690611900238235
2564,-0.0579121799061932
2565,0.2938553362757037
2566,-0.2556313406316293
2567,-0.0527589489499864
2568,-0.203420217900977
2569,0.2510575368848163
2570,-0.1883606877462169
2571,0.0608356290174571
2572,0.2849981114582986
2573,0.1046186564220377
2574,0.0108608665828315
2575,-0.1133099083219843
2576,-0.0492396482227995
2577,-0.0544222363529107
2578,-0.0452768766978807
2579,0.1076315337493621
2580,-0.0303521421167453
2581,0.0074443108286022
2582,0.1063975837452022
2583,-0.0847321776169657
2584,0.008300774261874
2585,-0.0587123381830731
2586,-0.1244530089525785
2587,0.1174327482700125
2588,0.0274888899069969
2589,-0.120218579234972
2590,-0.1739358914180165
2591,0.0398073924105961
2592,0.1338797814207675
2593,0.1009908016486078
2594,0.1362880584403194
2595,0.1143510577472885
2596,-0.1882160392798684
2597,-0.0627780658896793
2598,-0.0669170365312405
2599,-0.1792212767121713
2600,0.2047949320080825
2601,0.0450345947568714
2602,-0.0696473930024842
2603,-0.0040970733239518
2604,-0.0751694729936677
2605,0.0355220373254781
2606,-0.1559934318555145
2607,0.0847666183588095
2608,0.0136701662292244
2609,-0.0930436210387978
2610,-0.1287847650363138
2611,-0.0205001600547206
2612,-0.2845206684256903
2613,-0.1513942029783243
2614,-0.0534086914194518
2615,-0.3773072747014233
2616,-0.2967520622907013
2617,-0.4224023621724375
2618,0.0969627444553748
2619,-0.3398377548783187
2620,-0.0658183413777997
2621,-0.0761604171669628
2622,-0.0219609780870571
2623,-0.1870174159968665
2624,-0.3844454874244336
2625,0.0117321481563324
2626,0.1426523692697809
2627,0.2598188141814314
2628,-0.0515779411461306
2629,-0.2219327447290835
2630,-0.0834666960984518
2631,0.0854630165687983
2632,-0.3402489626556066
2633,-0.1509883503483857
2634,0.0443072151530745
2635,0.4754161613934423
2636,-0.1096725687522792
2637,0.2621114764925181
2638,-0.0798667052229971
2639,-0.4045235775238446
2640,0.3911764705882306
2641,-0.1148376078442879
2642,0.1763616589753287
2643,-0.156029203956657
2644,-0.1532904371711197
2645,0.4490592620857664
2646,-0.1175467983190741
2647,-0.0573369205663103
2648,-0.0249992647275187
2649,-0.1620220349967629
2650,0.1705681684507825
2651,0.0088217131766908
2652,-0.0029406575310212
2653,0.0793347633179507
2654,-0.0705695551177656
2655,-0.0912355053269769
2656,-0.0500574188039101
2657,0.0764998381734165
2658,-0.1768502962242528
2659,0.2176406576277195
2660,-0.0117657440362277
2661,0.198153502913577
2662,-0.1160911094783194
2663,0.1613849765258249
2664,0.2805390849052483
2665,-0.3196710522192008
2666,-0.5920554854981147
2667,-0.1275268627129119
2668,-0.3624244421071323
2669,0.1739394437732841
2670,-0.4517440752271363
2671,0.0190572989454932
2672,0.0406390490462442
2673,0.183807217919308
2674,-0.0310667300681571
2675,0.2031054250028496
2676,-0.1355872066501153
2677,-0.0925890694164375
2678,-0.0418728587742579
2679,-0.0876290623690395
2680,-0.1564527207509753
2681,0.0190759604746214
2682,0.2043302789552521
2683,-0.004442159905075
2684,-0.2729841172877191
2685,0.1943375376290786
2686,0.0913693988655
2687,-0.3272051334283887
2688,0.1500088988329752
2689,0.8608448704295424
2690,-1.009980278491602
2691,0.1878970443496661
2692,0.8765576266426144
2693,0.4751816871156645
2694,0.547199625446247
2695,0.0950111820852728
2696,-0.8654498274997795
2697,0.4067368544704318
2698,0.1773569418386544
2699,0.0175860249721561
2700,0.1857730058657434
2701,-0.2066781976488476
2702,-0.1453253673502354
2703,0.5300353356890453
2704,-0.1940797625982848
2705,0.011205219350212
2706,-0.1479636683269837
2707,-0.0586338317208996
2708,0.0995782567947443
2709,-0.1334369547047477
2710,-0.0014663616634393
2711,-0.2675919663598745
2712,-0.2653536574579052
2713,-0.584223013048644
2714,0.078260564122381
2715,-0.4055865133667207
2716,-0.1731142907613528
2717,0.7761231701160985
2718,0.754265356675676
2719,-0.0139182719073631
2720,-0.0417722576512947
2721,0.1861242896645434
2722,-0.1111976847729196
2723,0.2068841032476651
2724,-0.2045245846898777
2725,0.0611807892321728
2726,-0.5494582313876197
2727,-0.1112736281501226
2728,0.3146321385218562
2729,-0.3795518207282964
2730,0.3405728323376771
2731,-0.1243798476696387
2732,-0.262022194821209
2733,0.0867982640347199
2734,0.2123438853343152
2735,-0.3047733817234154
2736,0.1266531383388108
2737,-0.0854413536151357
2738,-0.445995188316906
2739,0.2169591777368326
2740,0.4248334459785631
2741,0.1235557537805156
2742,0.2423039923039907
2743,-0.1927710843373521
2744,0.0421509002228003
2745,0.4519733371697096
2746,-0.408074825755659
2747,0.1880342907262377
2748,0.0858333033216926
2749,-0.1165809336089643
2750,-0.2651113467656333
2751,0.3638022740643765
2752,-0.0240191192189037
2753,0.1846057947039806
2754,0.2475247524752399
2755,-0.16288985771092
2756,0.0466892530916649
2757,-0.2540587225147658
2758,0.130268015534344
2759,0.0155798708069169
2760,-0.0809609768091725
2761,0.3394794250366114
2762,-0.3912086065893438
2763,-0.0786635601566169
2764,0.3156212783576997
2765,0.4081284120237516
2766,0.1121291114007583
2767,-0.0623327803297011
2768,0.6218342442450637
2769,0.0471513892990056
2770,-0.2693435467387402
2771,0.0715826445492202
2772,0.2674789396030599
2773,0.1017477796162051
2774,0.128208780876961
2775,0.0507828629195003
2776,0.0995680642545864
2777,-0.2142925021381839
2778,0.0104522001881517
2779,0.1129460895975538
2780,-0.2121042068919617
2781,-0.0428196247097607
2782,0.0751157638512483
2783,0.1556937390231046
2784,0.2433896507311315
2785,0.1305211387496341
2786,0.0378179067788683
2787,-0.1439148629968359
2788,-0.0521015886247979
2789,-1.1439596499756888
2790,0.5259021942815719
2791,0.3493765435817024
2792,0.2883056039401875
2793,0.036025217652358
2794,-0.1744255984602553
2795,-0.3076923076923021
2796,-0.503274314819314
2797,0.22083068639018
2798,-0.3399605402944315
2799,-0.1976885644768787
2800,0.1032995078082199
2801,-0.1475711612481214
2802,-0.0015213753232908
2803,0.5025582029003133
2804,0.4700635791123037
2805,-0.0965163625395847
2806,0.3052034940537899
2807,0.0646072480317251
2808,0.2296534810790774
2809,-0.2512698746656285
2810,0.0030055301755373
2811,0.0870844719377687
2812,0.0540232299888972
2813,0.5224816385024184
2814,-0.1822803195352181
2815,-0.0544959128065415
2816,0.2717391304347757
2817,0.4194290353132303
2818,0.0135281385281262
2819,-0.0691916609006833
2820,0.6500590283485377
2821,0.3707232826132283
2822,0.5508010305309644
2823,-0.3342593555479625
2824,0.0719105767335215
2825,0.3263590896984409
2826,0.0266272189349038
2827,-0.0295945546019599
2828,-0.0503360672726613
2829,-0.0770438853824016
2830,0.0370266147306684
2831,0.5757620379914545
2832,0.3653222611834107
2833,-0.022012209438832
2834,0.1596999399293684
2835,-0.262949143579041
2836,-0.2414960977764668
2837,-0.1076108908118015
2838,0.2543743567122508
2839,0.3028474181849781
2840,0.2045600060771132
2841,0.2122475499485663
2842,0.1038500232580697
2843,-0.0497862438443555
2844,0.0162320095227764
2845,-0.0476365762293543
2846,-0.2784729045320994
2847,-0.0396424576151541
2848,0.1536089981364054
2849,0.1703438271337722
2850,-0.276821867841991
2851,-0.0640900301983443
2852,-0.0380339697684299
2853,-0.2014416690258959
2854,-0.0751887892425482
2855,0.0735001878338084
2856,0.1277812819453155
2857,-0.0644977138514822
2858,-0.0933786447951735
2859,0.0827120857593721
2860,-0.02285987982235
2861,0.1168840347281544
2862,0.1069838166612374
2863,0.0010861183217289
2864,-0.165179536262319
2865,0.375257605118276
2866,-0.033846153846158
2867,0.0246093269349034
2868,0.4654011022657803
2869,-0.0796715082429514
2870,0.0581876091017663
2871,0.2443711985981227
2872,-0.2511102263330429
2873,0.0199035443619376
2874,0.1391309665779849
2875,0.3378754167064107
2876,0.1920187365027253
2877,-0.0456454263282749
2878,-0.0944229539155073
2879,0.0274056029232567
2880,0.0654261065380557
2881,0.1139852275145141
2882,0.0971728766208111
2883,0.0901073096141846
2884,0.0948714839961166
2885,0.2328464725271347
2886,0.0664833338370032
2887,-0.0151121320195887
2888,0.3463751091834515
2889,0.536517567587768
2890,0.2206945914913315
2891,-0.0581898481095739
2892,-0.2123205741626903
2893,-0.7714561234329804
2894,-0.3659680004839184
2895,0.2022336251131952
2896,-0.4944338277671597
2897,-0.0242725810856036
2898,-0.0607182974589358
2899,0.2785262329327044
2900,-0.5754826137263218
2901,-0.1188915647959159
2902,-0.1098666341135767
2903,0.2556999786916608
2904,-0.0593941793704196
2905,0.2567140600316038
2906,0.0288530166588116
2907,-0.4848223681158597
2908,-0.2859836196026046
2909,-0.1139845569310007
2910,-0.0306504015202668
2911,0.0
2912,-0.1703995947252903
2913,-0.4673185477651952
2914,0.0656160425468291
2915,-0.1833698535347747
2916,-0.0461520710741868
2917,-0.2347716469867216
2918,-0.0520700747494771
2919,-0.4498169349683273
2920,0.287426260097588
2921,0.1713850090817879
2922,0.1027161349976982
2923,0.0485201358563756
2924,-0.1226057185157836
2925,-0.1320330777605321
2926,0.0995047901143163
2927,0.0924769963471665
2928,-0.0780883960643527
2929,-0.0839431270841078
2930,0.182904010874857
2931,0.1209036026364609
2932,-0.1398682233267741
2933,-0.0830072334874864
2934,0.1191684255554958
2935,0.1074860477061666
2936,-0.0594804984812245
2937,-0.0797558776614252
2938,0.3168604316215189
2939,-0.1767042661458595
2940,-0.6176057750150397
2941,0.4246312762898747
2942,0.1276256314809939
2943,-0.1104648841449673
2944,0.0764683587230509
2945,0.2394693200663283
2946,-0.3187574448829091
2947,-0.2073886369698671
2948,-0.2393016136147863
2949,-0.0093590394951381
2950,0.1241871085769158
2951,-0.1618382687317813
2952,-0.1030941637992183
2953,0.1069962150089031
2954,0.0574774100411631
2955,0.0667895594560658
2956,0.0307137611003563
2957,-0.0494335185976919
2958,-0.2343551216637874
2959,-0.0629807305764783
2960,0.3724717976103015
2961,-0.4236549625279824
2962,-0.0590247501509076
2963,-0.0832404709799557
2964,-0.3666245259165584
2965,0.3596374652801857
2966,0.1653734421570156
2967,0.271529532756003
2968,0.0507684207887247
2969,-0.0840578619192742
2970,0.0307281312906447
2971,0.0973196438454242
2972,0.486078380029684
2973,-0.1611090295990962
2974,-0.0481310604277284
2975,0.3145334064072593
2976,0.2063393412057139
2977,-0.3692891184469941
2978,0.0336738129980895
2979,0.2686667412963271
2980,-0.2068900790355242
2981,0.1878405613197004
2982,-0.0996239197031292
2983,0.0659573144172699
2984,0.023639485405735
2985,0.0273645454997795
2986,0.2010973460115698
2987,0.1041640832320525
2988,0.2214770913500299
2989,0.1774450763425274
2990,-0.6173632992220356
2991,-0.1508000781926388
2992,0.6450896882760278
2993,-0.0416360179312545
2994,0.3230202043258473
2995,0.1036462759893037
2996,0.1648707937252433
2997,-0.2766978874116296
2998,0.1443659296406148
2999,-0.4085114646765962
3000,-0.0659323880710991
3001,-0.1271681120747114
3002,0.0930310057068374
3003,0.1739564346554478
3004,-0.0520060465696811
3005,-0.1465247251793454
3006,0.0659273549945207
3007,0.4008902528373321
3008,-0.0331881352416523
3009,0.3925619834710775
3010,-0.1223948008067776
3011,0.3918457618154825
3012,-0.1623588819251998
3013,0.0749315991365779
3014,0.3822820576747265
3015,0.1493651979088771
3016,0.3816320626042042
3017,-0.2666114104158121
3018,-0.1106347669755157
3019,0.3170664460986979
3020,-0.0193034222209947
3021,-0.1173368672436911
3022,0.2093865799732731
3023,0.125199493698762
3024,-0.1267357284549362
3025,0.1032105357314874
3026,0.1250721570136729
3027,0.0604379000576826
3028,-0.008242211110493
3029,-0.144447042962687
3030,-0.0578122204022022
3031,-0.2815929325695304
3032,-0.0400463985859585
3033,-0.0538845213258336
3034,-0.0096725162360005
3035,-0.2035362696094079
3036,0.0346030339940205
3037,0.0207575107593066
3038,0.0428804603424985
3039,0.3145753233135296
3040,0.0603366147983539
3041,-0.001058548306851
3042,0.2765726108665475
3043,0.4623257084616207
3044,-0.1030786869037495
3045,0.275866409331207
3046,0.0314577522387386
3047,-0.0997155482780627
3048,-0.2261824608651838
3049,0.0557255359640082
3050,0.1920413046215765
3051,-0.3295465313385059
3052,0.1062263357172897
3053,0.0872187720017276
3054,0.0923874814962567
3055,0.0430256474835209
3056,-0.3084242992031442
3057,-0.0010526537400777
3058,0.0589138805310608
3059,0.0021040228917671
3060,0.0609794562314739
3061,0.0488648126060741
3062,0.0199622817938674
3063,-0.1573187414500688
3064,-0.2451216509852994
3065,0.0422629396816885
3066,-0.1653122848194043
3067,-0.3843422878721036
3068,-0.1465280396487651
3069,0.7485430144896541
3070,0.1750659165874941
3071,0.3155077653218159
3072,0.0675251757249642
3073,-0.2879416438268438
3074,-0.1805555555555613
3075,-0.7686841935275485
3076,0.176249328318107
3077,-0.1549953716659908
3078,0.0537888893670123
3079,-0.0758998982618306
3080,0.1767866738312715
3081,0.1609442060085837
3082,0.1055751164273823
3083,-0.3091032243498081
3084,0.0478209240721866
3085,0.0596062763798115
3086,-0.1926139542891537
3087,0.088158771797787
3088,0.2969203888906734
3089,0.1442235464970759
3090,-0.4911581468844666
3091,0.0326996312487669
3092,-0.2597546705402828
3093,0.0821460789106261
3094,-0.0650536061886637
3095,-0.2477048200573421
3096,0.5849968839836722
3097,0.3146292585170326
3098,-0.2793352223628919
3099,-0.1549794702520003
3100,-0.0301999234935225
3101,0.0594383657950574
3102,0.2017309584529774
3103,0.0436565085832655
3104,0.0
3105,-0.1069975385542714
3106,0.219540068568673
3107,0.0238029019495897
3108,-0.0097726726004412
3109,0.0360706985691969
3110,-0.0010019738885595
3111,0.0440674231574363
3112,0.0790585032924327
