,PCAR.US
2730,0.2865036324567698
2731,-0.1126818274943653
2732,-0.1025430680886059
2733,0.0358771974783566
2734,-0.4892871858261315
2735,0.3183078344799284
2736,-0.2934967303434391
2737,-0.7679136615991378
2738,-0.109079576147922
2739,0.367760617760618
2740,-0.2149613069647341
2741,0.0859106529209603
2742,0.2891101831031117
2743,0.2136980446628943
2744,-0.3000750187546899
2745,-0.214799699280424
2746,0.4703367183324402
2747,0.0854426999893178
2748,0.1173458502240233
2749,-0.0854153320521015
2750,-0.11758417958311
2751,0.0534188034188003
2752,0.0587261758582102
2753,-0.1015391192817431
2754,0.0961025093433031
2755,-0.0534188034188155
2756,0.0213629566332089
2757,-0.074826296098351
2758,-0.0534759358288739
2759,-0.0213949507916089
2760,0.0106963311584029
2761,0.0213880868356434
2762,-0.0320924261874209
2763,0.0106963311584029
2764,0.3510758776896968
2765,0.2372613264038051
2766,0.0451722190852535
2767,0.1747364861056323
2768,0.2642230717337525
2769,-0.4064122826823204
2770,0.0507757404795505
2771,0.1183365265411968
2772,0.1181966567231268
2773,-0.1296212804328166
2774,-0.237261326403789
2775,0.1691856530566111
2776,-0.1072658499407202
2777,-0.1639900475005609
2778,-0.0117634284059696
2779,-0.237641723356003
2780,-0.045372050816704
2781,0.1246176503908456
2782,0.0452949835805755
2783,0.1131093767673276
2784,0.0452232899943541
2785,0.0113045444268493
2786,0.0621363610687531
2787,-0.1867572156197015
2788,0.0
2789,-0.0881631743201034
2790,-0.1898380792853173
2791,0.2395142873057465
2792,-0.0501560410164976
2793,-0.2962383321222968
2794,-0.117515388919982
2795,0.1341231697775841
2796,-0.4039950622825715
2797,0.1624558848243751
2798,0.184522478192805
2799,-0.083944261010692
2800,0.0950464050095135
2801,0.0670465973851693
2802,-0.1024626838959083
2803,-0.0877742946708486
2804,-0.2019295490239988
2805,0.0840665807319428
2806,-0.0648293127195563
2807,-0.1724647402299097
2808,0.1529055418442962
2809,-0.0056094687833011
2810,-0.0224429108455481
2811,0.1400717167189601
2812,-0.0336285169824023
2813,0.0672118292819561
2814,-0.5260850504164883
2815,0.1859752762279856
2816,-0.0547285464098042
2817,0.2620087336244486
2818,-0.2297844403107492
2819,-0.2523036419482273
2820,-0.0164572933238252
2821,-0.0054860653938945
2822,-0.1868747938880968
2823,0.0384594253062981
2824,-0.0604727872457312
2825,-0.1707142463792071
2826,-0.1710061782877329
2827,-0.0331089283743528
2828,0.1432664756446941
2829,-0.0220458553791843
2830,-0.1048275862068952
2831,-0.0275938189845537
2832,0.0110363094581228
2833,0.0992282249173135
2834,0.1321294868971486
2835,-0.0550842789467854
2836,0.0220288578037341
2837,0.1923816852635597
2838,0.1372269184323196
2839,0.5513940907199345
2840,-0.1041449697979676
2841,-0.135572009594322
2842,-0.0417318727177947
2843,0.5499066196306299
2844,-0.0207555002075508
2845,0.3464501783959809
2846,-0.1449950805240395
2847,-0.0673644937299325
2848,0.0155432361017569
2849,-0.010363231255496
2850,0.0414357486921759
2851,-0.0207221675387204
2852,-0.0259094206653598
2853,-0.0207318337306893
2854,0.0518027351844147
2855,0.0207168013258858
2856,-0.129647876367785
2857,-0.3538901899557672
2858,-0.0781250000000029
2859,0.0208289939595876
2860,0.0
2861,-0.0729546638874342
2862,0.0312565117732872
2863,-0.261151154288102
2864,0.4046597179644369
2865,-0.2088965347751311
2866,0.2451581269919132
2867,-0.0245218244237322
2868,0.0979911807937264
2869,-0.0735474380975757
2870,-0.1104429991410031
2871,-0.0491098833640172
2872,0.1838235294117542
2873,0.0489955903968719
2874,-0.0183767228177648
2875,0.0244962949353861
2876,0.0183688464364444
2877,0.0978712992414953
2878,0.0855641119667612
2879,-0.1223840411210482
2880,0.0244708185488929
2881,0.0366927592955004
2882,0.0611172228333909
2883,-0.0795155667013245
2884,0.0183463796477502
2885,0.0488997555012127
2886,-0.036688271982391
2887,-0.2267573696145153
2888,0.2262443438914055
2889,0.1582388941893697
2890,0.1788617886178819
2891,-0.209497206703902
2892,-0.0465766185375014
2893,0.1511452156726074
2894,0.1161305307165187
2895,0.0232207128758806
2896,-0.0116117045982244
2897,-0.0116130530716584
2898,0.0696298015550682
2899,-0.1743780516159098
2900,0.0813102567081047
2901,0.0232261061433004
2902,-0.1511979530123231
2903,-0.0989580301531031
2904,0.1453150430132527
2905,0.0116238521446066
2906,-0.1513387660069795
2907,0.1046633329456788
2908,-0.1047729918509769
2909,0.0930448941614309
2910,0.0755418676274016
2911,0.4108796296296342
2912,-0.2727325480183362
2913,0.3872832369942124
2914,0.6673570360142658
2915,0.7763443315447046
2916,-0.2345940378783524
2917,0.7327047597409928
2918,0.3621958121109148
2919,0.9195917909610938
2920,0.2795795124133303
2921,0.0335382895472343
2922,-0.3140069530111036
2923,0.2237887434262088
2924,0.1452513966480396
2925,0.0479099962141085
2926,0.1918296828846908
2927,0.1780250347705108
2928,-0.094665330214939
2929,0.2000666888962905
2930,0.0444395067214823
2931,-0.3847655160876583
2932,-0.2964205816554816
2933,0.100569896077762
2934,-0.184718723761536
2935,-0.0279955207166916
2936,0.0447727781508912
2937,-0.2131239484015678
2938,-0.4167605316512779
2939,0.1125422033262516
2940,-0.1001376893228167
2941,-0.4274041483343852
2942,-0.3026100113478689
2943,0.5143000501756103
2944,-0.3019627579265159
2945,-0.069247717972939
2946,0.5135592158827539
2947,0.3059440559440616
2948,-0.1876642061803971
2949,0.0750093761720065
2950,-0.1753287413901071
2951,0.1250781738586723
2952,-0.0876314471707653
2953,-0.2887633396107844
2954,-0.0125565042692178
2955,-0.0376837080768761
2956,0.3005635566687475
2957,-0.1630707476166526
2958,0.1127678235810091
2959,0.3371628371628322
2960,0.1371742112482846
2961,0.1991288114499024
2962,0.390503936031751
2963,-0.3795420607267382
2964,0.0122970978848879
2965,0.5867970660146749
2966,0.9924957637376028
2967,-0.1333171736759174
2968,-0.3161094224924074
2969,0.0971699259079294
2970,-0.0182226811638225
2971,1.0755918759764405
2972,-0.4951690821255998
2973,-0.1693684974594732
2974,-0.1332525741974554
2975,0.1089060987415336
2976,-0.0242072137496925
2977,-0.0547382494417284
2978,-0.0785359350381663
2979,0.3382050972339668
2980,0.036223134508557
2981,-0.0483208504469582
2982,-0.1694094869312688
2983,-0.0726568176313905
2984,-0.1576713159490545
2985,0.0242512428761925
2986,-0.0849514563106713
2987,-0.2677050377220721
2988,-0.439990222439518
2989,-0.3364445409159998
2990,-0.217533173809009
2991,0.173724212812157
2992,0.2112790508695025
2993,0.3186089210497912
2994,0.2907602842989403
2995,0.1397999784923061
2996,1.142826768723758
2997,-0.1650516451922065
2998,0.3607427055702953
2999,-0.3567055315977147
3000,-0.0266269038236294
3001,0.074499787143458
3002,-0.0852151682999555
3003,0.0851426138782442
3004,0.0425531914893683
3005,0.3075617774949689
3006,0.1165254237288129
3007,0.0740975971207718
3008,0.1849014739288891
3009,-0.4723991507430926
3010,-0.3301736074129324
3011,-0.0106518960375001
3012,-0.1558667675195312
3013,0.0161068384729327
3014,-0.1868131868131886
3015,0.1645639056500336
3016,-0.3081324969736999
3017,-0.264812975835826
3018,-0.0275922962308829
3019,0.5651887620719936
3020,0.0438788942518561
3021,0.197065907597993
3022,-0.1315500986625789
3023,-0.2197319270490033
3024,-0.0329706561160579
3025,-0.1210387323943655
3026,-0.1874104288391596
3027,0.110120030833618
3028,0.1209854817421903
3029,-0.2536112029992325
3030,-0.1822700911350367
3031,0.2754062241806664
3032,0.1484985150148398
3033,0.1976067625425478
3034,-0.0549209138840039
3035,0.0329416932030162
3036,0.1206404913358342
3037,0.360616326084579
3038,0.446040034812877
3039,-0.9763346792283611
3040,-0.0785722303288732
3041,0.0673022994952353
3042,-0.6094120302449004
3043,0.2364332357577052
3044,0.269481248596462
3045,-0.1461823906443218
3046,-0.1351199189280537
3047,-0.0225250591282757
3048,0.1461988304093516
3049,0.0955002527947797
3050,-0.0168558264973598
3051,0.0224693854623191
3052,0.0
3053,-0.1237345331833514
3054,-0.1013399391960403
3055,0.0112587255122617
3056,-0.4239923116060829
3057,0.0621468926553749
3058,0.2929247408742734
3059,0.1293952180028071
3060,0.1067775654715059
3061,-0.2140121649020024
3062,-0.0845499126317601
3063,-0.0169128424850609
3064,0.106269925611046
3065,-0.0638026371756572
3066,-0.5226020859188197
3067,0.5093055407848516
3068,-0.021274332517813
3069,-0.0319216854649937
3070,0.0212765957446766
3071,0.6447521403657113
3072,0.0
3073,-0.105808909110141
3074,0.0
3075,0.084575536526058
3076,0.2425648597342225
3077,0.047435829863492
3078,-0.0024245567541205
3079,-0.0344827586206954
3080,-0.7757704569606844
3081,0.1485568760611211
3082,-0.4690831556503174
3083,0.1915301127899625
3084,0.1540504648074327
3085,-0.1756066411238891
3086,-0.34709243338494
3087,-0.0053401687493428
3088,-0.0106814783165893
3089,-0.0112752283233793
3090,0.4433967559072751
3091,-0.1855600539810976
3092,0.3027245206861711
3093,-0.1122460433269663
3094,0.022444170126805
3095,-0.02244920866539
3096,-0.0786340148281368
3097,0.0897867564534212
3098,-0.1112347052280194
3099,0.1671340437464956
3100,-0.1111722496097783
3101,-0.0123539982030499
3102,0.3246389790663742
3103,0.0782997762863617
3104,0.0335457900033558
3105,0.1340033500837413
3106,0.2617363702177417
3107,0.005568548836184
3108,0.255498778049311
3109,-0.0111098766803587
3110,0.0277669795079596
3111,-0.0222185191356951
3112,-0.0055549383401793
3113,-0.0667037242912754
3114,0.1749016178399657
3115,-0.3070175438596548
3116,0.1813746951028782
3117,0.0187593796898456
3118,0.1872425415054371
3119,0.0623752495009944
3120,0.1992031872509918
3121,0.155385667226055
3122,0.3159851301115361
3123,-0.0495908752789564
3124,0.1114551083591373
3125,-0.1239925604463661
3126,0.0681494331206153
3127,-0.0557897346888193
3128,-0.0372069949150454
3129,0.0619732275657057
3130,0.0619348445435366
3131,0.1175378905041742
3132,-0.1052761951944611
3133,-0.2607723829628632
3134,-0.037267080745343
3135,-0.0497141436738829
3136,-0.1057542768273639
3137,-0.0996326047699088
3138,-0.4943679599499324
3139,-0.0106530307872492
3140,0.223214285714279
3141,0.084961767204756
3142,-0.0424989375265533
3143,0.1485253553999581
3144,-0.0106100795756022
3145,0.22759752289208
3146,0.0052926855086222
3147,0.0528988573846774
3148,0.1056859015007488
3149,0.3580454928390788
3150,-0.1476481754904035
3151,-0.0633178556352765
3152,0.0316489081126713
3153,-0.1584953508030491
3154,0.0528038863660335
3155,0.0316722972972985
3156,0.189673340358279
3157,0.0737074865747006
3158,-0.2004642329605377
3159,0.1580111661224119
3160,-0.0421540731373234
3161,0.2837326607818369
3162,0.0
3163,0.1364256480218382
3164,0.3332567225924983
3165,0.3321498110182181
3166,-0.414031052328924
3167,0.0287438919229565
3168,-0.0863060989643137
3169,-0.2075645756457643
3170,-0.1038901073531148
3171,-0.0635287323130148
3172,0.0634883989380037
3173,0.1613460873573822
3174,-0.1500461680517029
3175,0.1843317972350191
3176,0.0
3177,-0.1153402537485516
3178,-0.0346140533056434
3179,-0.1386481802426395
3180,0.3224691926753439
3181,0.287092328892972
3182,0.2119979373173692
3183,-0.1147249469397055
3184,0.0
3185,-0.0631385604408297
3186,0.1146657493406654
3187,-0.1320397267351683
3188,-0.2243958573072418
3189,-0.3809316499782418
3190,-0.0653452406883056
3191,-0.2511191178076097
3192,-0.027303008791575
3193,-0.1805251641137768
3194,-0.1188500572342512
3195,-0.0674120355146281
3196,0.2296587926509118
3197,0.0164015089388229
3198,-0.0054674685620507
3199,0.1419523913518185
3200,-0.1093135111499719
3201,-0.0765780549174131
3202,-0.0875944377532008
3203,0.0328371278458856
3204,-0.0359148205572869
3205,-0.1394736842105284
3206,-0.0329055610398169
3207,-0.1262972928449781
3208,-0.1044415127528727
3209,-0.1458809281329918
3210,-0.1626599029554408
3211,-0.0551693699658075
3212,-0.1325820351342286
3213,0.0441744892324594
3214,0.4243593276384578
3215,0.2781988192762911
3216,-0.2789749242215524
3217,0.0385632437197122
3218,0.9926911748663648
3219,-0.0982747324743431
3220,0.0709258552021362
3221,0.3100184923311332
3222,-0.0653096767171027
3223,0.141304347826082
3224,-0.7115489874110627
3225,0.174844279313748
3226,0.0873457801069967
3227,-0.0218412143715302
3228,-0.229859894921184
3229,0.0765613037296372
3230,-0.0218794442621269
3231,-0.0547285464098042
3232,0.3490401396160639
3233,0.0545077946146267
3234,0.1632564214192332
3235,0.3470715835141078
3236,0.0216872695727564
3237,-0.1411662504072054
3238,-0.1522566612289294
3239,-0.5155198610809575
3240,-0.2284346785597669
3241,-1.0886298658456224
3242,0.6608771642361723
3243,-0.4719310761126125
3244,0.3663203936577451
3245,-0.0875560906205519
3246,0.4141689373296953
3247,-0.0708949119267031
3248,0.3802901070244954
3249,-0.212325783972118
3250,0.097900576525621
3251,0.0706560139137971
3252,-0.2069604052066856
3253,0.4715958369470816
3254,-0.4246053347849761
3255,-0.218221494817227
3256,-0.0873648574860899
3257,0.1417666303162591
3258,0.0109039363210019
3259,0.4018245004344098
3260,-0.1849635513001868
3261,-0.1872720415268562
3262,-0.0853152956578765
3263,-0.7695690413368546
3264,0.2027597859757891
3265,-0.1975169300225862
3266,0.3934794828555464
3267,-0.0449893150376855
3268,0.1011235955056218
3269,-0.1350135013501401
3270,0.2581079564583144
3271,0.151268978654272
3272,0.2849162011173133
3273,-0.3250756641632174
3274,0.0336172120125517
3275,-0.1683690649904495
3276,-0.1911830859199299
3277,0.1796138302649265
3278,0.4136389044158799
3279,-0.1567573619975373
3280,0.3459049319348385
3281,-0.3021824286513825
3282,0.2901461890414073
3283,-0.1844709039074361
3284,0.0055897149245496
3285,-0.123125139914931
3286,0.0782910189016812
3287,-0.1792717086834696
3288,0.2124329159212854
3289,-0.7919201193618706
3290,0.3203294817526612
3291,0.0114390299702643
3292,-0.0228832951945034
3293,0.1827318410232944
3294,0.0912825193975334
3295,0.0570190443608132
3296,-0.171350239890326
3297,-0.343878954607991
3298,0.2059025394646611
3299,0.0343053173241865
3300,-0.0801098649576646
3301,-0.0916380297823577
3302,0.1144164759725498
3303,0.0514609182914832
3304,0.0285812278495549
3305,0.0399977144163151
3306,-0.0285779606767163
3307,-0.0057159188339636
3308,0.0057155921353562
3309,0.0
3310,-0.0858074480864971
3311,0.1656196459166145
3312,0.2847380410022779
3313,-0.2511989038593273
3314,-0.10311640696609
3315,0.1601464195836199
3316,-0.2005845607198087
3317,0.1373547759400107
3318,-0.2237008145003936
3319,-0.0057362473469803
3320,-0.0631385604408297
3321,0.1146657493406654
3322,-0.1021567704686569
3323,0.3192219679633988
3324,0.1085776330075991
3325,0.0
3326,0.0285648994515441
3327,0.0354079336615297
3328,0.1357362837914905
3329,0.1594351440610415
3330,0.1023890784982974
3331,-0.0341413451690009
3332,-0.0569346390344014
3333,0.0113856313332632
3334,-0.1825025664423367
3335,0.0456048341124068
3336,0.0227972187393254
3337,0.0113973102347742
3338,0.0113960113960172
3339,-0.0736095965103549
3340,-0.1365001365001364
3341,0.049115913555994
3342,0.2829777971266771
3343,0.1087192868014878
3344,-0.0108731107970045
3345,0.0869092884301991
3346,0.0597144563270254
3347,0.0705218617771484
3348,-0.0760043431053283
3349,-0.1195782150233714
3350,-0.0435019032082567
3351,-0.0925270777771817
3352,-0.1908605082342645
3353,-0.0109075043629918
3354,-0.0218197687104628
3355,-0.1201529219006001
3356,-0.3397632617273151
3357,0.0219154065308023
3358,-0.2086307236192071
3359,0.0987275120666996
3360,0.0986301369863051
3361,-0.0657966882333614
3362,-0.0438837081733319
3363,0.2189381499726203
3364,-0.2885836315364193
3365,0.1613460873573822
3366,0.0345622119815681
3367,0.1495456114114916
3368,0.2753240793851036
3369,0.536284801460519
3370,-0.0685087919616376
3371,-0.2977553825011511
3372,-0.1490996673930444
3373,0.1317221235897246
3374,-0.0859795941763187
3375,-0.2298058140870996
3376,0.0344589937973824
3377,-0.0287240765209463
3378,0.0746268656716391
3379,-0.1149425287356256
3380,0.2064693737095742
3381,0.0229357798165091
3382,0.0029815624763493
3383,0.0543266475644654
3384,0.3085009140767779
3385,0.11982881597718
3386,0.0285225328009192
3387,-0.18287804320495
3388,-0.1717426150675423
3389,-0.6450869715470594
3390,0.0460564191134047
3391,-0.0576036866359414
3392,-0.3932454314133743
3393,-0.7692307692307653
3394,-0.1868285847734663
3395,-0.0935016362786328
3396,-0.1873536299765767
3397,-0.4469536579628437
3398,-0.3067484662576579
3399,0.0942951438000922
3400,-0.539195354624635
3401,0.2777121247931924
3402,-0.0236406619385463
3403,0.3768252472915772
3404,-0.1651332861523951
3405,0.4929577464788752
3406,-0.489473373827925
3407,-0.2423740837077303
3408,-0.1539372409709833
3409,0.2951593860684769
3410,-0.1951854261548545
3411,-0.0414201183431912
3412,0.2125649504015196
3413,0.1415094339622527
3414,-0.3170425315547054
3415,-0.7776706052568073
3416,-0.2114420346764902
3417,0.4630186410102286
3418,0.287804293080699
3419,0.370370370370373
3420,-0.2635361763296584
3421,-0.0119803522223614
3422,0.1196601651310211
3423,0.107578293091087
3424,-0.1376503680651084
3425,0.1732584538176556
3426,-0.0837120306146773
3427,0.1430621998141838
3428,0.3453528501725558
3429,0.3084588919207558
3430,-0.1485177924315333
3431,0.1601423487544376
3432,-0.0177967609895005
3433,-0.2915278438838533
3434,-0.1668653158522056
3435,0.1487652484379649
3436,-0.2087060226595246
3437,-0.0716075904045686
3438,0.4278074866310153
3439,-0.0108636610537806
3440,-0.1850239442751433
3441,-0.1198648795902794
3442,0.0925371509444319
3443,0.2551851449668796
3444,-0.0543242068665766
3445,-0.1959503592423327
3446,-0.1744820065430715
3447,-0.0545553737043067
3448,0.0436252590249667
3449,-0.098253275109174
3450,0.1743679163034119
3451,-0.2841530054644864
3452,-0.0546746856205545
3453,0.2617515541498472
3454,0.2610682040683227
3455,0.0434924431879874
3456,0.1303073080681991
3457,-0.0434546442151072
3458,-0.2580241817344055
3459,0.2248424255596504
3460,0.021729682746643
3461,0.1193705914270205
3462,-0.0434263380740486
3463,-0.0760538896132042
3464,-0.630277084076586
3465,-0.346062052505974
3466,-0.6364837276330024
3467,-0.4584388949209741
3468,-0.3875499576117324
3469,0.3980699638118365
3470,-0.2600229787748725
3471,-0.0302443745463412
3472,0.144962551340909
3473,0.0
3474,-0.1330591508406912
3475,0.0362756952841609
3476,0.0
3477,0.0966417008939336
3478,-0.0241662638955969
3479,-0.0302169577566999
3480,0.0905687718874566
3481,0.1928407858261981
3482,-0.0482334498974943
3483,0.0843373493975821
3484,-0.1447876447876503
3485,0.4444444444444499
3486,-0.2516829036259235
3487,-0.0614531871309819
3488,-0.703798082756945
3489,-0.6247926573039895
3490,-0.332852546321992
3491,0.083143949891916
3492,0.193626908608096
3493,-0.1884491741492093
3494,-0.2443602129567536
3495,0.2327050997782756
3496,-0.1665741254858475
3497,-0.4013825398595154
3498,-0.2122905027932935
3499,-0.720234076074725
3500,0.0337495781302746
3501,0.2692696061931952
3502,0.2685464921114569
3503,0.1061867769518793
3504,0.2508640874121912
3505,-0.0111507582515509
3506,-0.1172202065308445
3507,-0.1005755154495205
3508,-0.2352282273872794
3509,0.0727557644951843
3510,0.3013056578506818
3511,0.1337345369441709
3512,-0.0892359174567744
3513,-0.0669717602411008
3514,-0.5172819186456592
3515,-0.0529318355584328
3516,-0.2653614813067512
3517,-0.4144954997631556
3518,-0.0711068973690474
3519,0.023696682464467
3520,0.4540897564427563
3521,0.29985888993416
3522,-0.4666548526197769
3523,-0.2724634247467745
3524,0.1714758751182545
3525,0.0590946696607932
3526,0.1475187348793296
3527,0.417205312022569
3528,-0.1181321008688211
3529,0.2118116707761018
3530,0.2225866916588539
3531,0.4954246080317038
3532,0.3195445038345406
3533,0.1160631383472543
3534,-0.1802220801116227
3535,-0.1105808404143858
3536,0.2901578458681523
3537,-0.0696864111498284
3538,-0.373047330380034
3539,-0.3987730061349699
3540,0.0306654400490658
3541,-0.2305209774089383
3542,-0.1172419523092972
3543,-0.412709856833866
3544,-0.3514211886304945
3545,-0.2071465561885063
3546,0.3097573567372196
3547,-0.1313027925105666
3548,0.0485687713134205
3549,-0.0103348491111935
3550,0.2988150437918517
3551,0.1543209876543268
3552,-0.082372322899504
3553,-0.0308991657225266
3554,0.0788336732992603
3555,0.054926969759305
3556,-0.2061430632859233
3557,0.1440922190201735
3558,-0.0411861614497446
3559,0.1131338064383414
3560,0.4759711346537584
3561,0.2857871906098506
3562,-0.1277465508431272
3563,0.173433993062642
3564,-0.4030547305897278
3565,-0.233893259621517
3566,0.1804096359970303
3567,-0.4156010230179033
3568,0.1808318264014484
3569,-0.0319216854649937
3570,0.1964636542239709
3571,-0.2395145837768879
3572,0.1381949611991022
3573,0.0742511942332678
3574,0.0319634703196394
3575,-0.0106202209006001
3576,0.1484623541887599
3577,-0.0212134068731396
3578,0.0318099883363388
3579,0.1376535366370134
3580,0.0508001016002051
3581,0.0867082584329001
3582,-0.116451408003387
3583,0.0211685012701209
3584,-0.0264676300884079
3585,0.2165645467990685
3586,-0.0317024199513908
3587,-0.0369998414292474
3588,0.0897760878749556
3589,-0.0125817815802603
3590,-0.3535353535353549
3591,0.2141867204233359
3592,-0.4810735536143938
3593,-0.088697415103894
3594,0.1644528779253579
3595,-0.0253068455017031
3596,0.4659949622166304
3597,0.1383473776883403
3598,0.4631947921882703
3599,-0.0626330953275675
3600,0.0250469630557245
3601,-0.1379483320792568
3602,-0.3650094398992977
3603,-0.3029920464587919
3604,0.0756906774315658
3605,0.0378310214375802
3606,0.0126087504728345
3607,-0.1768346595932809
3608,0.2896725440806095
3609,0.0377691048722159
3610,0.0503334591669712
3611,0.0377358490566052
3612,0.1381735962818734
3613,-0.8232016210739688
3614,0.3619691119691086
3615,0.168634064080945
3616,0.0421407501053648
3617,-0.1145130183220987
3618,0.1504483360414034
3619,0.1622206200432649
3620,0.0360360360360374
3621,0.0480249729859602
3622,0.0240067218821222
3623,0.0
3624,0.0120019203072382
3625,0.0120004800192069
3626,0.0839328537170352
3627,-0.0299850074962586
3628,0.0659235287067084
3629,0.0119846596356554
3630,-0.0779610194902521
3631,-0.3128195873187813
3632,0.042092603728215
3633,-0.0963043216564494
3634,-0.0963971562838875
3635,0.4080163206528301
3636,-0.1562499999999945
3637,-0.0842054613256434
3638,-0.1324981932064556
3639,0.2347707895712491
3640,0.4795868175110507
3641,-0.209488601355499
3642,0.1107828655834431
3643,0.5143277002204283
3644,0.0367242012486242
3645,0.2320468978993621
3646,0.2436647173489313
3647,-0.0487567040467967
3648,0.0243724104313868
3649,-0.1708984375000007
3650,0.0488042947779307
3651,0.1705237515225342
3652,0.0973472864444055
3653,0.0243309002433041
3654,0.4481046384885435
3655,-0.0363460140537762
3656,0.0605400169512013
3657,-0.0634862171907176
3658,-0.1791479548488858
3659,0.1091173617846791
3660,0.0847970926711001
3661,0.0544827168714833
3662,-0.0908870576829894
3663,0.3381642512077308
3664,0.0209951711106552
3665,-0.3264876250658265
3666,-0.2428209459459501
3667,0.2212156325713767
3668,-0.29582673005811
3669,0.0
3670,0.0211260166895489
3671,-0.1375079331499846
3672,-0.2651394633577261
3673,-0.1380628717077417
3674,0.2278145695364274
3675,0.0264830508474636
3676,-0.2761844062035321
3677,-0.063775510204084
3678,0.1220871596156854
3679,0.0530532123720211
3680,-0.122171464995229
3681,0.0
3682,-0.1223209062383607
3683,-0.127802332392571
3684,-0.250907537903053
3685,0.1386075274549628
3686,0.1915504948387704
3687,-0.0745473908413132
3688,-0.2455428632433052
3689,-0.2636392983966322
3690,0.0537750053774974
3691,-0.0430385194749367
3692,-0.5517689061992761
3693,0.0864771376067433
3694,-0.2709733362237155
3695,-0.1085069444444537
3696,-0.1739130434782571
3697,0.1790267455107755
3698,-0.1303710141778527
3699,0.0705677993703156
3700,-0.1958011530512266
3701,0.2170845544339397
3702,0.0108530497069732
3703,-0.0651607298001762
3704,-0.2504082743603745
3705,0.1521904554842924
3706,0.0434640877974641
3707,-0.0761200521966152
3708,0.0380455459535961
3709,-0.0380600260983153
3710,0.0652032166920259
3711,0.21254446083109
3712,0.2099339898279435
3713,-0.3365906623235638
3714,-0.1366465914266968
3715,-0.1063937582328543
3716,-0.4682887101700028
3717,-0.1019056353816453
3718,-0.8012326656394465
3719,0.0205402074561058
3720,-0.1645921201522588
3721,-0.1545435812899149
3722,0.0720683619890797
3723,-0.4239040529363074
3724,-0.2487562189054673
3725,0.0725012946659691
3726,-0.2387873754152865
3727,-0.1247401247401146
3728,0.3108808290155411
3729,-0.082970338104126
3730,-0.1246105919003162
3731,0.0622665006226673
3732,-0.2862049227246768
3733,-0.1824627254717935
3734,0.2080948912704222
3735,-0.0937304728181664
3736,-0.1564618754563382
3737,-0.1803601769745079
3738,-0.0077333054655701
3739,-0.454310789881272
3740,-0.0258197779499008
3741,-0.6078553615960183
3742,0.1348967521012863
3743,0.4030591153369166
3744,0.0464852022106313
3745,-0.1551911437587353
3746,-0.0776558293642605
3747,0.0569151963574344
3748,-0.2021982579842465
3749,0.5055194470236346
3750,0.0103156591706116
3751,-0.1756742792187679
3752,0.2473971755489218
3753,0.1132619439868198
3754,-0.0412031314379957
3755,0.0
3756,-0.1444192283886946
3757,0.1904761904761928
3758,0.1182640888523188
3759,0.1027326895418209
3760,-0.2988150437918663
3761,0.1234949058351389
3762,0.3384615384615367
3763,-0.5569306930693134
3764,-0.6310275032742007
3765,-0.7557581573896298
3766,0.0599448507373182
3767,0.4772700155112823
3768,0.267745582197887
3769,-0.1131760781510589
3770,-0.1282318909730733
3771,0.0447120543698682
3772,0.1012447144303421
3773,0.1635104200731371
3774,0.0
3775,-0.002973005113566
3776,-0.2981870229007633
3777,0.0715137067938048
3778,0.1309367932388994
3779,-0.0297672203369717
3780,-0.0416914830256064
3781,-0.3466411666268303
3782,0.1313119255103252
3783,-0.0776536646556331
3784,0.3037160552644062
3785,0.0
3786,0.1249033485993028
3787,0.2669355795468128
3788,0.1184974523047687
3789,0.8127301420305038
3790,0.0893467178220507
3791,0.3821989528795758
3792,0.4171011470281602
3793,0.2600104004160166
3794,0.135022850020768
3795,-0.0259726767440711
3796,0.2952144188937339
3797,0.1138127263321256
3798,0.1446430416365332
3799,-0.1137774100124114
3800,-0.0103444708803197
3801,-0.1657859289192794
3802,0.155183116076962
3803,-0.0310462589258006
3804,0.0413778835212643
3805,-0.0206932229694733
3806,0.0258598396689852
3807,-0.3581438804110857
3808,0.3207781456953665
3809,-0.4678240981391027
3810,-0.2919403607548755
3811,-0.3347630505282908
3812,-0.4096638655462191
3813,0.0210039907582398
3814,-0.5173779200729639
3815,0.2701290719114936
3816,0.0818833162743073
3817,0.0102343670043914
3818,0.0102333196889123
3819,0.0
3820,-0.2873563218390816
3821,-0.0513399733032109
3822,0.3172978505629501
3823,0.0306968177632263
3824,0.0613559668677802
3825,-0.2306154871111654
3826,0.0972762645914385
3827,0.0920716112532004
3828,0.3923167065776787
3829,0.1475376475376434
3830,0.2537298284786359
3831,0.060858099198704
3832,0.0810783419479054
3833,-0.0608457560085207
3834,0.0911854103343499
3835,-0.0202675314146696
3836,-0.0709867153432789
3837,0.2326993120194293
3838,0.603378921962987
3839,-0.0116319646388334
3840,0.0058156440825768
3841,0.1799605247881123
3842,-0.0929692039511891
3843,0.2029573789504171
3844,0.0637459434399708
3845,0.0
3846,0.1157675387821189
3847,0.1387283236994272
3848,-0.1041546117347568
3849,0.0867202405041369
3850,-0.1099664312999176
3851,-0.0926891437840323
3852,0.0289569699426553
3853,0.0578804190542471
3854,-0.1042934121328042
3855,-0.1334416337897364
3856,0.0811594202898471
3857,0.1158077591198544
3858,-0.1043357291908059
3859,0.0463499420625632
3860,0.185056673606288
3861,0.1039861351819796
3862,0.0519660488480878
3863,0.1671662439474245
3864,-0.1411662504072054
3865,0.9571950957195102
3866,1.598052703989831
