,AMAT.US
3315,0.1458576429405025
3316,0.2717217383208978
3317,0.3741757843634551
3318,-0.2761025939112079
3319,-0.2184519041724189
3320,0.4566541026384426
3321,0.4258390472753542
3322,-0.7050443378398015
3323,-0.0509053886990194
3324,-1.5133618780451668
3325,-0.1330573625073971
3326,0.4928282456785491
3327,0.4759147321268498
3328,0.4517563037458105
3329,0.1455392228205418
3330,-0.0728226041363197
3331,-0.0510018214936198
3332,0.1237083393974585
3333,0.1235554909513888
3334,0.043588812204869
3335,0.2102363346382427
3336,-0.1888436955258504
3337,0.0676474089300357
3338,-0.3446467589220622
3339,0.0966121344840765
3340,0.4360651532640803
3341,-0.0064131340986281
3342,-0.0577515400410699
3343,-0.3218745976567529
3344,-0.2970041322314101
3345,0.1997551388620415
3346,0.3339541455269477
3347,-0.1221707818930026
3348,-0.5008239361530297
3349,-0.074371079350714
3350,0.2193973027037513
3351,-0.2069188490138979
3352,0.0129307558026649
3353,0.1678177241334921
3354,0.1932616118018314
3355,0.1800527297279925
3356,0.1861360718870477
3357,0.0128353228083569
3358,0.0577256109293845
3359,0.08331197128941
3360,-0.028141729184242
3361,-0.3771314587221003
3362,0.2375144434458881
3363,-0.186507170879151
3364,-0.1753360607831744
3365,-0.9269402544872288
3366,0.0084260195483696
3367,-0.5336721728081404
3368,0.7399310518792648
3369,0.0168137873055872
3370,-0.4899890174875376
3371,-0.8906882591093133
3372,-0.3893214682981075
3373,0.1537804357112282
3374,-0.3085097266261029
3375,0.1112823146721413
3376,-0.8024851151954375
3377,0.0603656433252786
3378,0.9566108643662492
3379,-0.4331975123311133
3380,-0.9963179553822878
3381,0.9227467811158822
3382,0.5038858997352492
3383,-0.4978113466655208
3384,-0.700086430423511
3385,-0.8982297026249246
3386,-0.2623065489201688
3387,-0.1751773670841752
3388,-0.281071585419418
3389,-0.4384158665993053
3390,-0.1771703366236403
3391,0.2272727272727359
3392,-0.2779801837036863
3393,0.0753415991902853
3394,-0.183788579757919
3395,0.2213228784621186
3396,0.1704437851145825
3397,-0.3451681213897081
3398,-0.0729635499207685
3399,-0.0317057704502291
3400,0.1585307792826186
3401,0.0566945077195584
3402,-0.2219544676263519
3403,0.0507067249794083
3404,-0.1015164012435737
3405,0.1393904834315395
3406,0.0253373028441072
3407,-0.0951052498097931
3408,0.0538639460093203
3409,-0.0285243407708011
3410,0.1266143327424772
3411,-0.0126630365961822
3412,0.0379746835443052
3413,-0.4386243722585962
3414,-0.0374321542204812
3415,-0.028081999438361
3416,-0.0936943689684196
3417,-0.0093703148425835
3418,-0.0515633056766442
3419,-0.2490601503759403
3420,0.3418723364398397
3421,-0.0609184629803165
3422,-0.3385367688546167
3423,0.0469968982047158
3424,0.0939055310357726
3425,-0.0187846341692458
3426,0.1687763713080232
3427,0.2898279730740352
3428,-0.0561272217025145
3429,-0.3379012577435699
3430,0.0469087156393631
3431,0.0535410714402841
3432,-0.1992765537652016
3433,-0.1552648913145819
3434,-0.3020292590844673
3435,0.0707380334826718
3436,-0.4426962694336924
3437,0.1251774056202107
3438,-0.1516156543163049
3439,0.6426636662916232
3440,-0.4226648811516534
3441,-0.3022162525184683
3442,-0.5486621085506928
3443,-0.778359065969114
3444,-0.4142820534722932
3445,0.4422144740199084
3446,0.1697937006537081
3447,0.9418888234799347
3448,-0.2867504427764218
3449,1.1257505003335628
3450,-0.2130948899009697
3451,-0.2471307698751794
3452,0.3921895861148188
3453,-0.3601038438991766
3454,-0.1425696075142584
3455,-0.5057316250842838
3456,-0.2535068446848041
3457,-0.2032176121930644
3458,0.7646416267540633
3459,0.9145897251235352
3460,-0.090416666666672
3461,-0.041684035014587
3462,0.1249790799508033
3463,-0.3091121690470171
3464,0.1511368015414268
3465,-0.3636296129560761
3466,-0.1083320427443174
3467,0.5544432465732537
3468,0.1998155548724184
3469,0.2644387383589459
3470,-0.0191659000306697
3471,-0.0536933343560582
3472,0.7234236978373353
3473,-0.1907377737087053
3474,0.053378069238976
3475,-0.0839502404029498
3476,-0.1299098272963376
3477,0.0915407631247029
3478,-0.0151954795357196
3479,-0.0687705356460635
3480,0.007640586797059
3481,0.2362984983611573
3482,-0.1144688644688688
3483,-0.0152648450618087
3484,0.1143554166348839
3485,-0.0457630996872655
3486,0.0152520399603308
3487,0.0723947418555906
3488,0.2091254752851754
3489,-0.4181288732920199
3490,-0.0752451070132008
3491,-0.7826643572558155
3492,0.1578947368421112
3493,-0.2600731220082159
3494,-0.3288453655341586
3495,-0.3721248007287753
3496,0.3705191124785345
3497,0.0529896439640158
3498,-0.0680786686838149
3499,0.1661380456124444
3500,-0.3942380591356951
3501,0.1740709906909784
3502,0.14359129383313
3503,-0.0680632231717487
3504,0.4067183851773898
3505,0.0827814569536312
3506,0.0451331427711766
3507,-0.0376251034690431
3508,0.4494718705521183
3509,0.1570680628272098
3510,0.0299087782264247
3511,-0.3903317820147202
3512,-0.0600871263331925
3513,-0.2182913059841867
3514,1.1234597728919995
3515,-0.3556130283682193
3516,-0.8065830210200499
3517,0.421872464708754
3518,1.0923493816867582
3519,-0.1295998714446499
3520,-0.2981706825690953
3521,-0.258544073685067
3522,-0.3242279322363552
3523,0.5641976303699433
3524,0.2572554063831557
3525,-0.0563063063063122
3526,-0.4524886877827958
3527,-0.3708759013387408
3528,0.6024183796856072
3529,-0.1291468237952995
3530,0.7132553293797087
3531,-0.2893425494293517
3532,0.1284315299405977
3533,-0.5163788930127485
3534,-0.1535353535353517
3535,-0.1943162496963767
3536,-0.5699861574790349
3537,-0.3185753961770957
3538,-1.173553719008266
3539,-0.2366636817193325
3540,-0.7669996777312263
3541,0.0360166720466221
3542,0.0090838809431677
3543,0.2089427496865786
3544,0.3683064309505617
3545,-0.0064057395426243
3546,0.4527483739318834
3547,0.2639361465322736
3548,-0.0318096510481352
3549,0.2949571836346358
3550,-0.39482901356429
3551,-0.0509716470213523
3552,0.3238917820398954
3553,-0.0254097319273411
3554,-0.2419765664798748
3555,0.1303698050812506
3556,0.2568981921979075
3557,-0.2288765973679278
3558,0.0442299039906102
3559,0.0764541529082991
3560,0.3038112837498725
3561,0.3596164763767088
3562,-0.0252381853744665
3563,0.1574902356053924
3564,-0.2386862707657055
3565,0.7454671804914893
3566,-0.2343593176034049
3567,0.1486516392146872
3568,-0.1805282827642975
3569,-0.019006588950837
3570,0.1265502404454496
3571,-0.1457448830872503
3572,0.1518506801645106
3573,-0.4512520655904461
3574,-0.4468845760980702
3575,0.2420073875939522
3576,-0.2425944841675331
3577,0.0319101410428306
3578,0.1650217586604658
3579,0.0006371455877517
3580,-0.1595405232929164
3581,-0.3586524913539146
3582,0.1617081082325419
3583,-0.014644752829822
3584,-0.0287861826323466
3585,0.0543443513841876
3586,-0.0831840286664931
3587,-0.1602255976414792
3588,-0.032055391716894
3589,0.1937462144155249
3590,0.4522158577027391
3591,0.0677863975295649
3592,-0.067832378655414
3593,-0.045242044940433
3594,-0.1661631419939568
3595,-0.2498674945104963
3596,-0.0255232841271543
3597,0.2294846607223757
3598,0.0
3599,0.0151103052281733
3600,-0.1043699233107994
3601,-0.046912832929791
3602,0.0604960677556053
3603,0.1434720229555219
3604,0.0943004790464335
3605,-0.230623818525525
3606,0.0453480462550089
3607,0.1509320051316796
3608,-0.0150954789040545
3609,0.0904909132041358
3610,0.1505910699495434
3611,0.0376335992774434
3612,0.0564185504193693
3613,0.3112110986126675
3614,-0.2284619352936858
3615,0.1692171865803338
3616,-0.1547417286861539
3617,-1.2232415902140783
3618,0.1861226920786182
3619,0.3117114442630369
3620,0.0606726805308837
3621,0.0875944864384182
3622,-0.4391514700409404
3623,-0.4561088679527331
3624,0.0971091357286886
3625,0.2012822424332651
3626,0.0893788172203221
3627,0.1487431206306835
3628,0.1114330287497256
3629,0.1927782308889974
3630,0.0370589979246834
3631,0.0592592592592685
3632,-0.1186591515870636
3633,0.2072232089994087
3634,0.0702584772399503
3635,-0.107351743540394
3636,-0.3268216593626961
3637,0.1927496478612135
3638,0.3693034936110496
3639,0.1768659356207994
3640,0.4577464788732434
3641,-0.3498109607434398
3642,0.2115581255950152
3643,0.1091856861087638
3644,-0.3818413237166034
3645,-0.2694271128757767
3646,-0.1064660373340944
3647,0.3747701880922084
3648,-0.1168100244239085
3649,-0.1524390243902463
3650,0.0779312787814478
3651,0.0
3652,0.2571478844127686
3653,0.0819741580173612
3654,0.1198871650211677
3655,0.0070516888794802
3656,-0.1589151393156014
3657,-0.1308345120226324
3658,-0.2836879432624154
3659,0.1133465570983257
3660,-0.1383322101230753
3661,0.067347228129873
3662,0.1486515183690861
3663,-0.1133867195804667
3664,0.2660861151427126
3665,-0.128023251790597
3666,-0.1004433361041713
3667,0.034623641022078
3668,0.3106447604583853
3669,0.0310548290259049
3670,-0.1416724257083708
3671,-0.2459385500017248
3672,-0.0589213919312407
3673,-0.4386270277797086
3674,0.1182197496523059
3675,0.0972627483673658
3676,-0.1530754244364033
3677,0.0973168358126058
3678,-0.0208579573107148
3679,-0.1950539881574372
3680,0.0278570931123281
3681,0.2223611979709493
3682,-0.1322015029223474
3683,-0.0069584580056996
3684,-0.1463414634146397
3685,-0.1450183610831516
3686,-0.5065581819457214
3687,-0.1967812214491539
3688,-0.1971692134356743
3689,0.2632779864499596
3690,-0.4336482865604351
3691,0.2742423176991876
3692,-0.077410274454619
3693,0.3785754346606786
3694,-0.1333801333801318
3695,0.0701508242722011
3696,0.1680789971286369
3697,0.341987716359582
3698,-0.0419634422311463
3699,-0.2133435958436857
3700,-0.0665172944965683
3701,-0.063056119946755
3702,-0.2845599859476558
3703,0.0140503705785311
3704,0.1438091897579884
3705,0.0070145903479173
3706,-0.035085257174943
3707,0.0140321335859189
3708,-0.0147359114161316
3709,-0.0234426105241882
3710,-0.0109504422293821
3711,-0.0843051847688664
3712,-0.1230964020680275
3713,-0.1232481160644995
3714,0.7892734880182563
3715,-0.3530871266342116
3716,0.3849992870383449
3717,0.693854432172202
3718,-0.2555366269165344
3719,-0.0757719265012296
3720,0.2833396297695478
3721,-0.4554079696394589
3722,0.6035458317615999
3723,0.2350178474322026
3724,-0.0751341681574295
3725,-0.0800942285041166
3726,0.2772035331704582
3727,-0.2638025249670258
3728,-0.3593040847201167
3729,-0.2171877783547607
3730,0.1789632992811195
3731,0.583035546360734
3732,-0.3917866414916273
3733,0.3152644456992358
3734,0.1784875528417076
3735,-0.2542851761160256
3736,-0.1887148518588439
3737,0.207156308851223
3738,-0.3685851998865897
3739,-1.1468386203315035
3740,-0.6840958605664458
3741,-0.7197401913455571
3742,1.8352576253661856
3743,1.073985680190923
3744,0.4074702886247911
3745,0.8834665544804351
3746,0.6561624942533629
3747,-0.5758722152164794
3748,0.7178031883816037
3749,-0.5961376994122654
3750,0.1090329615029855
3751,-0.3788516585283741
3752,0.3690655930213032
3753,0.5629926185412212
3754,-0.1378100726634862
3755,-0.4657016991818811
3756,-0.1673448152104766
3757,-0.3846608167397905
3758,-0.5343964712867889
3759,0.5567271193589175
3760,-0.067527644129314
3761,-0.6318049847867281
3762,0.8370956873315306
3763,-0.4484304932735435
3764,-0.5003063099857148
3765,-0.2046245140167675
3766,-0.3903040262941808
3767,0.0547495209417003
3768,0.6256800870511341
3769,0.4738053336943394
3770,-0.2578718783930479
3771,0.8110927876686866
3772,0.2182819531197452
3773,-0.1345080368551944
3774,0.1980065107225666
3775,0.3511470804628301
3776,0.070180128997773
3777,-0.1707284413497559
3778,0.036810226550198
3779,0.1169864295741769
3780,0.4260134460493819
3781,0.239059698519167
3782,-0.0730994152046874
3783,-0.0465394588125744
3784,-0.0731869594144944
3785,0.109660053833112
3786,0.1094736171238172
3787,-0.1595185850123052
3788,0.5488691971961464
3789,1.7945029151207728
3790,0.1813921850200356
3791,0.2800689771603604
3792,-0.2089044975642928
3793,0.0037761498376221
3794,0.2110181626347133
3795,-0.0376960193003704
3796,-0.6335116270247558
3797,0.60704320941106
3798,1.2951246743580058
3799,-0.3660540863588679
3800,-0.1946107784431282
3801,-0.1424181095869857
3802,0.0074951281666848
3803,0.4105396730611416
3804,0.052223216950159
3805,0.2158862502791785
3806,-0.0521376433785353
3807,0.4485967448930547
3808,0.1406834252711841
3809,-0.1594482349451226
3810,0.2802860544745862
3811,-0.184485441209154
3812,-0.1459487895599445
3813,-0.8782185628742603
3814,-0.5749191519942385
3815,-0.1079136690647522
3816,0.2607571284856804
3817,-0.0958126840479947
3818,-0.4328067517853237
3819,-0.3236292794761789
3820,0.0919673197888917
3821,0.0216857018938854
3822,-0.249427881138412
3823,-0.076727826528404
3824,-0.2398953184065019
3825,0.2393211980564102
3826,0.0072516316171278
3827,-0.0725689404934646
3828,-0.174469322477471
3829,0.4126547455295687
3830,-0.1304820587169314
3831,0.0869124357210143
3832,-0.0434751104992408
3833,-0.0072463768115876
3834,0.0181126607498682
3835,0.0181093806591855
3836,-0.0724900326205311
3837,0.0
3838,0.1592241441702243
3839,-0.224182817471798
3840,0.3387387387387379
3841,-0.1515807708964977
3842,-0.2968218345037259
3843,0.0144770177343541
3844,-0.0071666373486163
3845,0.2310414560161911
3846,0.0360984766442733
3847,-0.0577909412699444
3848,-0.2851421798887979
3849,-0.5143814170246659
3850,0.0436713006768861
3851,-0.0072790799242909
3852,-0.0801340423981825
3853,-0.2043944813490043
3854,-0.175502742230354
3855,0.1594528372967798
3856,0.0303627472447181
3857,0.2257500728226057
3858,0.1381717693258655
3859,0.0472469562057043
3860,-0.0618226780129315
3861,-0.1420299355402757
3862,-0.3545062495431512
3863,-0.4552463470152027
3864,0.299520046191058
3865,-0.2641290976192265
3866,-0.1521959704305029
3867,0.310671194277875
3868,-0.0144519112652722
3869,0.2306971379136483
3870,0.301875943362314
3871,0.0807942977180181
3872,-0.1672541543773943
3873,-0.0791936645068288
3874,-0.0972867798076023
3875,-0.018019316707494
3876,0.0072072072072006
3877,0.1439366678661307
3878,-0.1730228534352106
3879,0.0144164924673695
3880,-0.223956075711604
3881,-0.0072249114948276
3882,0.0543018315314526
3883,-0.0037550548815728
3884,-0.0361193382937101
3885,0.0938221709006895
3886,-0.0433212996389908
3887,-0.1382413844961486
3888,-0.1294432780713787
3889,-2.615425673872429
3890,-0.9755308828284992
3891,0.7143812709030117
3892,0.9058771542200668
3893,-0.4795311251221084
3894,-0.9222000161317754
3895,-0.0277902285970469
3896,0.7738836505959834
3897,-0.0088960056934481
3898,-0.1157819736373311
3899,-0.4203559610052758
3900,-0.5937921727395381
3901,-0.6338620496713951
3902,-1.1445970695970664
3903,0.1645639056500207
3904,-1.0438799076212428
3905,-0.8672251868955552
3906,0.6486761710794275
3907,1.256913021618904
3908,0.2962085308056897
3909,0.3994190268700052
3910,-1.0786864909106284
3911,-0.4288649913839864
3912,0.4823696639002212
3913,-0.846203643762144
3914,0.8244953085015589
3915,0.5733921449587279
3916,0.7566107876832419
3917,-0.0175383212318956
3918,-0.2496659399395103
3919,-0.1690736174709468
3920,-0.5952802777974452
3921,0.4233999012066857
3922,0.5054416242656883
3923,0.4752288449444554
3924,0.1917913310318215
3925,0.2296211251435218
3926,0.3155996393146869
3927,-0.1876999219596296
3928,-0.0207826510043774
3929,-0.0347656793213818
3930,0.3188245079013085
3931,0.0981846230970596
3932,-0.0150969529085766
3933,-0.2016523557797145
3934,0.1175500246051072
3935,0.1736663668442571
3936,-0.4133810400528008
3937,0.0590195806138091
3938,0.0208261020479008
3939,0.3572449271220348
3940,-0.0428877769835613
3941,-0.0715307582260331
3942,0.0071525641942571
3943,0.1071734781366145
3944,0.1925408257861954
3945,-0.2000714540907475
3946,-0.3297727435658323
3947,-0.2803738317757115
3948,0.1435750179468894
3949,0.0573970440522198
3950,0.0812225390036722
3951,0.16939812495526
3952,-0.2295387705329554
3953,0.1217939532884481
3954,0.0787457942587051
3955,0.1786479919965699
3956,0.0821105994073821
3957,-0.1752378227594625
3958,0.1071734781366145
3959,-0.0428877769835613
3960,0.0142938822183975
3961,-0.0572082379862586
3962,-0.1360544217687058
3963,0.1501501501501558
3964,-0.8064516129032312
3965,-0.1936560934891432
3966,0.8980391378294846
3967,0.1671511627907071
3968,0.538835589433561
3969,-0.1843317972350237
3970,0.2102220470371785
3971,-0.026284662899193
3972,0.2686938855757236
3973,-0.1181024867134747
3974,-0.2104017358143159
3975,-0.2101850814714384
3976,0.0520250246954282
3977,-0.1342596988784398
3978,-0.5946268656716417
3979,0.629511222438293
3980,0.4102934418696251
3981,0.1867444222389651
3982,0.0659395202981678
3983,0.2053845651179526
3984,0.0
3985,0.0326626600470416
3986,0.0261233019853657
3987,0.1825293350717086
3988,-0.0717594102681281
3989,-0.7289286542305956
3990,-0.2852964831468838
3991,-0.7439599292869913
3992,-1.1775227306602951
3993,0.2082403688829399
3994,-0.1452351692548479
3995,0.1153102216932012
3996,0.1337295690936157
3997,0.2149899918452013
3998,0.2919761983959864
3999,-0.1332297102253853
4000,-0.0777777777777702
4001,0.022217285047768
4002,-0.0518672199170073
4003,0.007334968759692
4004,-0.0036305708887431
4005,0.0184458244653876
4006,0.0777971057403997
4007,-0.0926131732977698
4008,-0.0444740938403396
4009,0.2218770800976343
4010,0.0
4011,-0.1481371750240849
4012,-0.0889613759359511
4013,-0.014829094683756
4014,0.3248748792694745
4015,-0.2471630818630879
4016,0.1588891818261753
4017,0.6721368715083764
4018,0.3392779469334498
4019,-0.2660386410222921
4020,0.1958735962392344
4021,0.1130434782608656
4022,0.2169197396963123
4023,0.5994221398076616
4024,-0.0129388424048877
4025,0.1464254952626938
4026,0.2363050483351284
4027,0.0300661455201413
4028,0.380813829104452
4029,0.0042786239945194
4030,-0.4210707226948482
4031,0.3937344860053015
4032,-0.1543077582511723
4033,-0.6992403314917146
4034,0.3698288466500323
4035,-0.7932035889211495
4036,-0.039025236319488
4037,0.5305154194522276
4038,-1.023965141612198
4039,-0.2897787547626783
4040,0.5697108066971159
4041,-0.8093904637692331
4042,0.0958074653176975
4043,-0.1612160294795086
4044,-0.199999999999993
4045,0.3678724708767549
4046,0.3817376698732631
4047,-0.0993504012227707
4048,-0.0803089984320545
4049,-0.1186920897465358
4050,0.0306208374798989
4051,0.107058193775342
4052,0.0779387493123081
4053,0.2271860943813169
4054,0.2357773045330105
4055,-0.0152137532329087
4056,0.1594896331738281
4057,-0.2741603838245261
4058,0.0152288129140411
4059,0.0608781675671441
4060,0.0532400365074484
4061,0.2503603671952147
4062,-0.2662406815761405
4063,0.1822323462414432
4064,-0.1637513956084844
4065,0.096668649613322
4066,0.2003710575139222
4067,-0.9438909281594058
4068,-0.466621509746372
4069,0.0601729973674194
4070,0.0075210589651168
4071,-0.3812615605299878
4072,-0.2991824164640542
4073,0.1890257728062907
4074,0.2036506260371174
4075,-0.0535812661781663
4076,-0.1579743008314246
4077,0.0302251775729122
4078,0.1358285541805061
4079,-0.2268945696566414
4080,0.1208641788789821
4081,0.4586811038424044
4082,-0.1204547165549925
4083,-0.0225903614457839
4084,0.270351456893951
4085,0.1125196909459198
4086,-0.0225090036014414
4087,0.1647940074906358
4088,0.0598892049708133
4089,-0.5695034892115134
4090,0.3954779690808169
4091,0.6311527469037691
4092,0.848018652789384
4093,-0.0136199023775829
4094,0.2238718039354391
4095,-0.3903477643718985
4096,0.4748263548247883
4097,-0.2084152575697999
4098,0.0117956985019467
4099,-0.2088258471237199
4100,-0.0709723207948926
4101,0.1496062992125966
4102,0.1297526835214141
4103,-0.1535795857289181
4104,0.2200392927308457
4105,-0.1574183392365233
4106,0.5090054815974986
4107,0.2889045053486299
4108,-0.329024676850754
4109,0.0469814423302702
4110,0.0234852043212784
4111,-0.0234907211651406
4112,-0.1175917215427966
4113,0.8241331052713438
4114,-1.479311607469778
4115,0.3466520707899976
4116,1.08640727640222
4117,0.1009591115598084
4118,0.1799596890296573
4119,-1.146747242345909
4120,-0.2152499087924023
4121,0.327272727272719
4122,0.4005707952742767
4123,-0.107320256698449
4124,-0.0761973875181348
4125,0.0290191526407371
4126,-0.214475262641329
4127,0.4018826937002222
4128,0.1373924361848273
4129,-0.0796063106093394
4130,0.1012145748987755
4131,0.0975046043841098
4132,-0.17001881059182
4133,-0.0724008108890778
4134,-0.2467702133836576
4135,-0.2473806752037277
4136,0.203311065930875
4137,-0.0036306865628257
4138,-0.1563636363636388
4139,-0.0221287895552091
4140,0.6126680909890627
4141,0.2850966508975923
4142,0.1813803671388761
4143,0.2153154839917611
4144,-0.2941912869303948
4145,-0.0751691305437262
4146,0.2748625687156585
4147,0.1247816321437413
4148,0.2954807004447726
4149,0.2729613201402014
4150,-0.2643528021396921
4151,0.0932140193885019
4152,0.3591331269349923
4153,-0.0929656027269945
4154,0.1176179274483086
4155,0.2161961825931153
4156,0.2495455805785767
4157,0.1077121930202568
4158,0.1290877796901942
4159,-0.4135547188445255
4160,-0.2041068777832657
4161,0.0865158818440157
4162,0.1542543345468007
4163,0.4055797947520412
4164,-0.5378657487091222
4165,-0.3888411726718272
4166,-0.579217958001454
4167,-0.3852584138983798
4168,-0.2842980026242793
4169,-0.1131180441525277
4170,-0.0913075237399561
4171,-0.0950500840827633
4172,-0.2051432339365529
4173,-0.9541420118343348
4174,0.2839547147545962
4175,-0.055346468895297
4176,0.3676200279391222
4177,0.0
4178,-0.0956726523402969
4179,0.3154574132492163
4180,0.0311692121523182
4181,0.1446356645917388
4182,-0.0659533929356613
4183,0.0878605945233596
4184,-0.0073222523248292
4185,0.0439142208885327
4186,0.0073185011709535
4187,0.040235560920302
4188,0.0255978936590335
4189,0.5159128978224524
4190,-0.9127789046653104
4191,-0.1286304244803992
4192,-0.4351669273135342
4193,-1.0443146684987852
4194,0.8379888268156355
4195,0.1971850139389352
4196,-0.1089102171397431
4197,-0.2182959274165995
4198,-0.1776805849791504
4199,0.8872934164182972
4200,-0.5448106782892828
4201,0.2174503941288347
4202,0.0475446580180623
4203,-0.1905410003402526
4204,-0.2455829183436695
4205,0.312818769126153
4206,-0.1907746814744165
4207,-0.1091330741422799
4208,0.4008152173912874
4209,0.3047748052827748
4210,0.2499662207809786
4211,-0.11071560697786
4212,0.258837021046954
4213,0.4566210045661956
4214,-1.0485117897178138
4215,-0.9758001561280252
4216,-0.7768708820926407
4217,0.7030563421540854
4218,-0.166275430359939
4219,-0.2797318027204104
4220,0.5707041154671352
4221,-0.1171646162858861
4222,-0.1339421018155514
4223,0.0947450673959701
4224,0.0390548720952999
4225,0.5679335954565252
4226,0.3627394080092861
4227,-0.1744186046511556
4228,-0.1454632261395208
4229,0.0290065968180033
4230,0.0775494377665745
4231,-0.2429307161597512
4232,0.0339987371897582
4233,0.3822334042965069
4234,-0.2911490683229786
4235,0.1937233630375713
4236,-0.4182472522128126
4237,-0.0291885580852316
4238,0.3587009209888556
4239,-0.0534555173730596
4240,-0.1574832057431161
4241,0.1419842664018969
4242,-1.0261566156199025
4243,-0.0541187369721273
4244,-0.0849945912532944
4245,-0.1315280464216537
4246,-0.2170270473543851
4247,0.4783548113280355
4248,0.1233140655105946
4249,-0.1621120889300663
4250,-0.4186046511627845
4251,-0.0232612235403591
4252,-0.1164415463437398
4253,-0.0621407487960106
4254,-0.0855165979942576
4255,0.2906864075035851
4256,-0.2603559493277438
4257,-0.0699953336444042
4258,0.0815945914442163
4259,-0.0505364640024861
4260,0.2559131446296891
4261,-0.0698432407263502
4262,0.093037680260487
4263,-0.3110903717529765
4264,-0.072500543754074
4265,0.1592471950778131
4266,0.0
4267,0.1156821632564504
4268,-0.0361637494575519
4269,0.5931624546140972
4270,0.1471749587192074
4271,-0.0359092214880658
4272,0.207840607754599
4273,-0.1938819474364571
4274,0.1791986237545695
4275,0.2609472743521066
4276,0.267379679144385
4277,-0.1142122920979346
4278,0.0927114534303205
4279,0.2383408630073693
4280,-0.0177897957731485
4281,0.0142298114550055
4282,0.0462255093695535
4283,-0.1281731762025184
4284,0.1031441172286315
4285,0.1916932907348114
4286,-0.0852696653165668
4287,0.269293459003631
4288,0.0920419144718177
4289,-0.8512899302221405
4290,-0.3662297609869067
4291,-0.3028936005671192
4292,0.1897533206831222
4293,0.6994123658661209
4294,0.299242373586174
4295,0.0255300184631026
4296,-0.3833959331527179
4297,0.2867066020902277
4298,-0.0637673766101226
4299,-0.1916687963199482
4300,0.089365504915094
4301,0.1720512330338432
4302,0.1463476711631393
4303,0.3613770367082947
4304,-0.2287602465527007
4305,-0.0592585810494592
4306,-0.4706784208509113
4307,0.0
4308,0.0319305191902492
4309,0.1466649662032838
4310,-0.1085221832109719
4311,0.4385407397991596
4312,-0.0954259176792453
4313,0.0699300699300786
4314,0.0069023698136253
4315,0.6249523664355016
4316,0.1597930299802005
4317,-0.2440884820747469
4318,-0.2485184477155332
4319,-0.1033374157991574
4320,0.0152303805528757
4321,0.3029218606574852
4322,0.2687010120995233
4323,0.0152172258997262
4324,-0.0228310502283113
4325,0.189897455374098
4326,0.1895375284306292
4327,-0.212733627108343
4328,-0.1293267402054134
4329,0.0380228136882215
4330,-0.0532602906490094
4331,0.1008644547428715
4332,0.2859633166590807
4333,-0.1518141794443514
4334,0.0720597716843014
4335,-0.1405241169768342
4336,0.1365394826670764
4337,-0.1215159109896142
4338,0.3104179285281837
4339,-0.1476561950945332
4340,0.2873160476524153
4341,-0.0771442597657516
4342,0.5787198438153565
4343,0.4878468475907098
4344,-0.0854861111111068
4345,-0.6324469757853182
4346,-0.0104836455129901
4347,-0.0314608312650861
4348,-0.1649165438254348
4349,0.1402097902097938
4350,0.1396648044692658
4351,0.3202004733398357
4352,0.0104402296850633
4353,-0.0452614720423353
4354,-0.1185164528722921
4355,0.1114206128133681
4356,0.0139256370979043
4357,-0.1115293461592057
4358,0.125313283208005
4359,-0.2932551319648007
4360,-0.2095570614432462
4361,-0.0178452710031798
4362,0.0524585577393779
4363,-0.1751681614349776
4364,-0.1029018316525878
4365,-0.0686483146838901
4366,0.5190193266407289
4367,0.6547033481461402
4368,-0.3574589773268916
4369,0.1936733376371829
4370,-0.234997615966214
4371,-0.3040344344617861
4372,0.0375631744297079
4373,-0.1025500786217114
4374,0.2795200436323947
4375,-0.081877729257645
4376,0.1022425192556783
4377,0.2312138728323722
4378,-0.0884835284508738
4379,0.1766544367441359
4380,0.135703623286734
4381,1.3718798099444631
4382,-0.8435686327439599
4383,0.168429562756855
4384,0.0404067613980754
4385,1.2633818737947853
4386,1.182732111176826
4387,-0.0174154774305261
4388,0.9739034231420002
4389,0.8531656937584304
4390,-0.28519963974782
4391,-0.6268408730458519
4392,-0.1815843232201022
4393,0.0680477846665684
4394,-0.0075614366729609
4395,0.2037428312707593
4396,-0.1662887377173083
4397,0.2337681924440104
4398,0.2857357696067339
4399,0.16140535265193
4400,-0.0036786759169254
4401,-0.1203397474443775
4402,0.1051208890223868
4403,-0.2486268316751893
4404,0.0491291426851591
4405,0.1314899691937872
4406,-0.203358081130925
4407,7.528986598653792e-05
4408,-0.0451943356432677
4409,-0.1584307808374044
4410,-0.1965379091390274
4411,0.1358798218464609
4412,-0.0227272898877184
4413,0.037814174654702
4414,0.6059446357953748
4415,-0.3006845371377384
4416,0.0
4417,0.2679767753461287
4418,0.2862959664079508
4419,0.5378725558438235
4420,-0.1711460446247529
4421,0.2276751834050175
4422,0.0316115571852961
4423,-0.4126460132046579
4424,0.095135409399364
4425,0.2593623481781534
4426,-0.0316395621084676
4427,-0.0506489395378363
4428,0.0695938251297062
4429,0.227244034844076
4430,0.1260875047282921
4431,0.0944762864521041
4432,0.1195269250125803
4433,-0.3630394292388907
4434,0.1921986262524461
4435,-0.1767565178965981
4436,-0.0378907483422812
4437,-0.0189489641232953
4438,-0.3168166265365607
4439,-0.544655567246392
4440,-0.6603949909662964
4441,0.3569544029549722
4442,0.0775386142298864
4443,-0.2736829010387495
4444,-0.4812500000000064
4445,-0.2255073916311787
4446,-0.2543410682324694
