,JD.US
6332,0.3142801021410265
6333,0.3230543318649168
6334,0.7095645412130538
6335,0.2907540220973167
6336,-0.1747572815534046
6337,-0.0582863804157783
6338,0.1939111886755893
6339,1.1988714351075045
6340,0.3192459714198965
6341,-0.8277130594727258
6342,-0.3846745653177412
6343,0.0153846153846232
6344,-1.285547331515392
6345,-0.5011353848563156
6346,0.0547816559712062
6347,1.2061233957012545
6348,-0.1238581823811709
6349,-0.0464684014869906
6350,0.3703703703703624
6351,0.1079081239401994
6352,-0.293753865182433
6353,-0.5284426484302197
6354,0.155183116076962
6355,-0.1244563773405515
6356,0.2172093023255874
6357,-0.6868560724320913
6358,0.1869741352446315
6359,-0.296921393967815
6360,-0.3449898071193333
6361,0.2112510758156607
6362,-0.6536462435029124
6363,-0.0472738733060213
6364,0.1878065678738446
6365,-0.8603293543609027
6366,-0.3848508702877615
6367,0.0961202376791326
6368,0.4003481288076658
6369,0.134718178262571
6370,-0.0652287354322515
6371,-0.0173973556019574
6372,-0.3666841278155993
6373,-0.1749169144656313
6374,0.1571777855396372
6375,-0.1486663751639717
6376,-0.0437445319335058
6377,0.1485105267755758
6378,0.0436604959832318
6379,-0.0524200594094026
6380,-0.2188950179493914
6381,0.1748098942400164
6382,-0.2014363286039496
6383,-0.0175192711983271
6384,0.296943231441051
6385,-0.3681626928471263
6386,0.0
6387,-0.2020202020202055
6388,-0.5386789120452132
6389,-0.7703915495194972
6390,-0.3906872907032331
6391,-0.2077341003515541
6392,-0.4978320218403648
6393,-1.0384552977446058
6394,-0.1462463438414095
6395,-0.0162522346822655
6396,-0.8853910477127384
6397,0.1882006382456343
6398,0.0654182680513635
6399,-0.0572737686139808
6400,1.1804657179818951
6401,-0.5691982436168506
6402,0.2109704641350137
6403,-0.8180628272251309
6404,0.2773698808941127
6405,-0.2125572269457203
6406,0.244658293916173
6407,-0.0652848049616437
6408,-0.4755657592653431
6409,-0.1313628899835768
6410,-0.4536082474226781
6411,0.3206182176915493
6412,-0.3464774789638687
6413,-0.1983798975037154
6414,1.9744116253356496
6415,-0.0948616600790549
6416,2.135231316725972
6417,2.378974397704105
6418,-0.6462460417239925
6419,-1.520024693263363
6420,-0.5509000620732526
6421,0.6192022084621711
6422,0.2745309135650564
6423,0.5125851120801896
6424,-0.8564814814814921
6425,0.0616903146206142
6426,0.1386108116433134
6427,0.1537751806858285
6428,0.4092059077571512
6429,-0.3954489544895409
6430,0.3065603923972849
6431,-0.2920830130668682
6432,0.1228312605558088
6433,-1.212121212121214
6434,0.7174265216385148
6435,0.1771138148775744
6436,-0.293481618782842
6437,-0.0386309201885057
6438,0.269687162891042
6439,-0.7417774667599736
6440,0.1816149762503429
6441,0.2021610317183632
6442,-0.5396691897953334
6443,0.3213636998742347
6444,0.4146490788668139
6445,0.1555987774381897
6446,-0.0764685436218377
6447,0.1457725947521921
6448,0.0
6449,-0.152947719688542
6450,0.4980630879911447
6451,0.406476059249055
6452,-0.1310706401765988
6453,-0.2628302669802154
6454,-0.4446297068222973
6455,0.1526082130965586
6456,-0.3899721448467982
6457,0.7464749792645925
6458,-1.089994410285077
6459,-0.4632879404745167
6460,-0.2392344497607679
6461,0.4064470918009699
6462,-0.3657335771557053
6463,0.0140646976089886
6464,1.3568838460638633
6465,0.4888837155162399
6466,1.479357798165145
6467,-1.019462465245609
6468,-0.2555168408826932
6469,-0.3496503496503463
6470,-0.5861664712778429
6471,0.2105755732335128
6472,-0.6475921346991607
6473,-0.4732047793682783
6474,-0.4396387832699673
6475,-0.0237699072973568
6476,0.3026231287487168
6477,-0.0490788818550346
6478,0.0308129888599149
6479,-0.1780838181170503
6480,-0.2809724504131297
6481,-0.2626113113853927
6482,0.0668018609089793
6483,0.0834326579261113
6484,0.2852388875683324
6485,0.0949893137022064
6486,0.0237416904083523
6487,0.0474608448030449
6488,0.0735102321500529
6489,0.0562746201463161
6490,0.0
6491,-0.1691093573844483
6492,-0.2448672066302419
6493,0.2255215185115531
6494,0.4397043689774523
6495,0.2519596864501643
6496,-0.1869857890800325
6497,-0.2624671916010376
6498,0.0749344323716731
6499,0.2056459151243212
6500,0.3539493293591612
6501,-0.3083247687564218
6502,0.0653594771241766
6503,0.0559910414333727
6504,-0.1308166697813498
6505,-0.1872308556450129
6506,0.1588933545191155
6507,-0.046755189826068
6508,0.074752382732198
6509,-0.0841672121948837
6510,-0.1029769706047684
6511,0.1122124555825739
6512,0.0691498308632497
6513,-0.0317816414282967
6514,-0.8053474114441465
6515,0.1360544217687045
6516,0.859888720283266
6517,1.2734082397003754
6518,-1.392405063291144
6519,0.2860989565802789
6520,-0.1095105719821495
6521,0.1765893037336091
6522,-0.0757384498863951
6523,-0.0336728680865325
6524,-0.0168392691757263
6525,-0.3464008110848231
6526,0.3703703703703684
6527,0.218377288761973
6528,-0.4895340985820377
6529,0.1516939153884987
6530,-0.2873563218390834
6531,0.050684237202232
6532,-0.0027032323901241
6533,0.036480324269548
6534,0.3366436626830428
6535,0.4190412336573919
6536,-0.0335345405767874
6537,0.050276520864758
6538,-0.2857142857142886
6539,-1.424892703862658
6540,-0.0171703296703262
6541,-0.2582200034429309
6542,-0.4148660328435643
6543,0.3445305770887092
6544,0.0688586675847929
6545,0.479698475244122
6546,0.899830220713075
6547,-0.0254733803175691
6548,0.1441410886891654
6549,0.2284070721597124
6550,0.1436053387396534
6551,-0.8347529812606386
6552,0.1361007145287483
6553,0.2206756068579111
6554,0.4392436018989415
6555,-0.2200203252032507
6556,-0.5107252298263486
6557,-0.0340599455040925
6558,0.2886737986075763
6559,-0.0764720876879967
6560,-0.512426338713805
6561,-0.248287671232882
6562,0.094089470532888
6563,0.8565128900949839
6564,2.102706283583194
6565,0.523361227336117
6566,-0.3498950314905578
6567,-0.4924410907895361
6568,-1.0031075201988842
6569,-0.3832442067736119
6570,-1.5938094781048116
6571,0.8263290229885004
6572,0.1971679512457419
6573,0.3394069310467983
6574,-0.8855873098257997
6575,0.7714592274678176
6576,0.0982581509602496
6577,0.2939080869255417
6578,-0.1248439450686646
6579,-0.5018820577164387
6580,-0.0717488789237652
6581,0.0537827178200092
6582,-0.008964589870018
6583,-0.1346499102333855
6584,0.0179500987255394
6585,0.053821313240045
6586,0.1612036539494829
6587,0.1162894713301812
6588,0.3121098626716553
6589,-0.0324622626197096
6590,-0.8677144728225297
6591,-0.049140049140051
6592,-0.2627689275743087
6593,0.6202056471356333
6594,0.0489396411092887
6595,0.3414079011542852
6596,0.008128098837686
6597,-0.187296416938114
6598,-0.2612671456564281
6599,-0.0980712651193237
6600,-0.0654236179260699
6601,-0.1146225642705097
6602,0.0818062827225084
6603,-0.0982640026203654
6604,0.2613524991832678
6605,0.0734513996572295
6606,0.1710933680951554
6607,-0.5076973468719213
6608,-0.1476135804494069
6609,0.0491803278688543
6610,0.5218525766470977
6611,-0.1469867711905984
6612,0.4875670404680713
6613,-0.0325150382051749
6614,-0.0446468434681769
6615,0.2582828642679072
6616,0.3726708074534177
6617,-0.3919472652770334
6618,-0.4024684733029272
6619,-0.0805585392051587
6620,-0.026860059092131
6621,-0.0627127754882576
6622,0.3214859796392207
6623,-0.3225228453682131
6624,-0.2424786708576652
6625,0.2418921340261693
6626,-0.2694933524973153
6627,-0.2160604969391383
6628,0.1438331535418883
6629,-0.0359712230215755
6630,0.0359582883854657
6631,-0.117001170011696
6632,0.2513690636502389
6633,-0.3603928281827243
6634,0.1708940456916819
6635,-0.0269905533063438
6636,-0.0269978401727871
6637,0.2155172413793057
6638,-0.4147880973850258
6639,1.4983544084531353
6640,0.7649333906317152
6641,-0.6487889273356402
6642,-0.0346140533056352
6643,0.1727712508638587
6644,-0.4425162689804816
6645,-0.2827931259517101
6646,0.411611785095328
6647,-0.4788855028297878
6648,-0.1657073085644494
6649,0.1567398119122316
6650,0.0435198885890827
6651,-0.008704735376049
6652,-0.087123192193757
6653,-0.1046572475143943
6654,0.1219512195121956
6655,-0.2620087336244516
6656,-0.2275910364145703
6657,-0.0963813195478835
6658,-0.4400246413799173
6659,-0.344401271635465
6660,0.1058574453069906
6661,0.1585344372027539
6662,0.1407211961301641
6663,0.1931179775280888
6664,-1.4411952700543382
6665,-0.5139736588499844
6666,0.1683636655175242
6667,0.4390166028097039
6668,-0.1759155605309442
6669,0.1118210862619812
6670,0.6900928055841916
6671,-0.1350277998411338
6672,-0.1113231552162854
6673,-0.1592863969417034
6674,0.1455349403147632
6675,0.0214677586069818
6676,-0.2630739795918353
6677,0.1432892851456828
6678,-0.0318522057652542
6679,-0.0796939751354752
6680,0.0637145587766791
6681,-0.0159311773140003
6682,-0.0956785201722249
6683,0.3970775095298602
6684,-0.2867155144950616
6685,-0.1275917065390722
6686,0.0318877551020344
6687,0.1285017523690026
6688,0.2989410849513377
6689,0.3681626928471263
6690,-0.2636667252592697
6691,-0.1372949376892258
6692,-0.7841050204009228
6693,-0.5069028290633703
6694,-0.0458437388512317
6695,-0.232433398891476
6696,-0.0536672629695905
6697,0.3031924380239017
6698,0.328859656919389
6699,0.3189510055816421
6700,-0.4538981844072669
6701,-0.0623385875857094
6702,-0.1694915254237394
6703,-0.1071619932130651
6704,-0.0536097212294516
6705,0.0089341552756232
6706,0.471278676862873
6707,-0.1068185864340309
6708,0.0177999288002812
6709,-0.1426024955436689
6710,-0.0356633380884506
6711,0.053466405275354
6712,-0.0356569798537992
6713,0.1246438746438624
6714,0.1569119723834839
6715,0.1097178683385584
6716,-0.5674653215636813
6717,-0.1736933522816981
6718,0.1182872013248211
6719,-0.5391262982637016
6720,-0.4779733928144621
6721,0.3413782153064406
6722,0.1268633047890983
6723,0.3003952569169925
6724,0.1263224380230511
6725,0.4714757190004782
6726,-0.0157183275699545
6727,-0.3232673657651948
6728,-0.1816745655608246
6729,0.1183431952662766
6730,0.1182033096926758
6731,0.1259247599559236
6732,-0.0314911037631918
6733,-0.1893043066729727
6734,0.0157728706624574
6735,0.110288325193005
6736,-0.2701464478111808
6737,-0.1566455696202478
6738,-0.0950269242952205
6739,0.129673654635838
6740,-0.6525995214270269
6741,0.648368273179175
6742,-0.2383015597920419
6743,0.3884333189469288
6744,0.7070923505463859
6745,-1.0173160173160147
6746,0.3128708598554235
6747,0.3118950311895098
6748,-0.2587880094889034
6749,-0.3028336577979679
6750,-0.1082719792117738
6751,-0.4131332898456136
6752,0.2818733738074489
6753,-0.1520086862106412
6754,0.0651041666666691
6755,-0.0434216239687277
6756,0.0217060994139309
6757,0.0
6758,-0.217533173809009
6759,0.1953973078593213
6760,-0.010856584518516
6761,0.0434074877916508
6762,-0.1086366105377605
6763,-0.010864841373306
6764,-2.239338182855523
6765,-0.4441260744985705
6766,0.3853289567575225
6767,0.5128409000556725
6768,-0.7311212814645341
6769,-0.6187940710893752
6770,-0.2307803259772055
6771,-0.7117954677512999
6772,0.7640190283984447
6773,-1.1666909727286152
6774,0.2618181818181917
6775,0.499312540704825
6776,0.3533314104413103
6777,0.3735632183907916
6778,-0.5780346820809125
6779,0.6603502727533646
6780,0.5496466557213293
6781,0.5748757984386105
6782,-0.4491338133599453
6783,-0.5663894465156442
6784,0.8670931058990753
6785,0.4809732635450607
6786,0.0282845424975194
6787,1.1463721515448166
6788,0.2927237245609057
6789,0.3325658736249745
6790,0.6607369758576823
6791,0.5559767500631763
6792,0.8519168128288558
6793,1.916932907348246
6794,0.0368505097653864
6795,-0.7300173224449437
6796,1.583049196298114
6797,-0.4894762604013775
6798,-0.1833998607337862
6799,-0.530441212718765
6800,0.2458814851241736
6801,0.0982559567673769
6802,0.0613722842764172
6803,-0.0737010195307729
6804,0.1594309541329527
6805,-0.1966085033177818
6806,0.1839813565558759
6807,-0.0490857773960071
6808,0.1225640397107593
6809,-0.0183879865154772
6810,-0.2889107450208992
6811,0.0982559567673769
6812,-0.2339037301489569
6813,-0.4824344383968339
6814,0.0
6815,-1.1816607827987908
6816,-0.4097262426598326
6817,-0.2736772267374343
6818,0.6918135397792813
6819,0.5732066819521805
6820,0.6993006993006988
6821,-0.2772341813437731
6822,-0.327225130890057
6823,0.2285341168788778
6824,0.1141366378607537
6825,0.1627869119322829
6826,0.178745531361715
6827,0.1784266017842651
6828,0.1781088082901545
6829,0.1374403751313782
6830,0.0404073056408575
6831,-0.1132686084142399
6832,0.2099144195058978
6833,-0.0323049588111825
6834,0.1290530730763113
6835,0.0805931656995441
6836,0.0483325277912053
6837,-0.1775338928340855
6838,0.2896684905053101
6839,-0.8557675164913476
6840,1.3021291571353069
6841,0.1931858096241648
6842,-0.4587155963302717
6843,1.1854951185495113
6844,-0.4905395935529102
6845,0.3578598236885717
6846,-0.8183738120380082
6847,-0.6911217437533237
6848,0.1062134891131214
6849,0.755446240337315
6850,-0.154137428649858
6851,0.2415306301562209
6852,-0.529380624669132
6853,-0.6393180607352147
6854,-0.213561131874007
6855,-0.1961483594864469
6856,-0.160742989819604
6857,-0.5928853754940809
6858,-0.0899118863513705
6859,-0.1080108010801121
6860,0.2513916322499561
6861,-0.233981281497472
6862,0.1078748651564098
6863,-0.0359712230215755
6864,0.3568532035685302
6865,-0.595578037040062
6866,0.5436546575787097
6867,-0.6040816326530571
6868,-0.4345330819053875
6869,0.4326530612244907
6870,-0.3933781347320144
6871,0.0327707684745258
6872,0.3429131286740706
6873,0.3255208333333264
6874,-0.1303780964797886
6875,0.1139508383525969
6876,0.1625223468226904
6877,0.113636363636364
6878,-0.0568504832291134
6879,-0.1626942162206041
6880,0.0466714476442196
6881,-0.3159869494290371
6882,0.4385252558064043
6883,0.3399158303658156
6884,0.0323624595469191
6885,0.5725924650757297
6886,-0.2757118657739826
6887,0.0725455424794481
6888,-0.3884123644602719
6889,-0.8432776451869548
6890,0.577394605710673
6891,1.4882343774349358
6892,1.2161330049260963
6893,1.9915509957755089
6894,-0.9750152346130416
6895,1.211528331702901
6896,2.673209315951374
6897,0.4785832885071477
6898,-1.604532326149736
6899,0.2732644017725292
6900,-1.6058832357796902
6901,0.6560310123751271
6902,-0.5245803357314063
6903,-1.7383348581884732
6904,-0.7837713231904183
6905,0.214690998313143
6906,-0.9911723710701574
6907,0.661538461538472
6908,0.1689448625403155
6909,-0.3050283460685132
6910,-0.62331518108074
6911,0.0311483031148292
6912,0.1978103217085565
6913,-0.5722507388396199
6914,1.1487115802545824
6915,0.0310366232153879
6916,-0.1787796346676951
6917,0.656370656370652
6918,0.2695417789757369
6919,1.434643995749214
6920,0.5735849056603705
6921,0.8530380125710764
6922,0.0336612185361229
6923,-0.7574615616520919
6924,-0.6676783004552317
6925,-0.4343519012421105
6926,0.4324734446130663
6927,-0.3960999390615556
6928,-0.397675130009185
6929,0.1069518716577652
6930,0.5319148936170127
6931,1.7103592501306986
6932,-0.3447500562092329
6933,0.4105090311986736
6934,-0.4950495049504925
6935,0.4331590739357823
6936,0.0895388747948101
6937,0.163885578069129
6938,-0.9778847600421328
6939,-1.1600928074245966
6940,0.7864953002110179
6941,0.3726708074534167
6942,0.1050019091256199
6943,0.0763067531476519
6944,-0.0572628364191661
6945,0.1524680769963756
6946,0.1522359657469044
6947,0.1614895031822947
6948,0.8570352232058869
6949,-0.1698113207547234
6950,-0.4453709845541541
6951,0.0189483657034543
6952,0.0851950018932255
6953,-0.0378787878787938
6954,-0.1707455890722752
6955,-0.0189753320683074
6956,0.1137225170583684
6957,0.1325004732159763
6958,-0.0378716152243817
6959,0.1323751891074135
6960,0.113335851907811
6961,0.0188857412653543
6962,0.094339622641504
6963,-0.1417099669343464
6964,0.2409438351611883
6965,-0.7365249414127849
6966,-1.0017329557462296
6967,-0.7451882132515755
6968,0.0
6969,-0.2304737516005087
6970,0.0170692156695365
6971,-0.4630026579782271
6972,-0.7428522069620795
6973,-0.6695652173913009
6974,-0.1742160278745669
6975,0.1739130434782633
6976,0.2947806485174297
6977,0.2249134948096807
6978,0.3620065505947265
6979,-0.36332179930796
6980,-0.5392242129065841
6981,-0.034800765616849
6982,0.0347886588972049
6983,0.2602359472588456
6984,-0.0347101700798388
6985,-0.1999826102077991
6986,0.3353640042635427
6987,0.3480138169257267
6988,-0.1556824078879022
6989,-0.4163775156141562
6990,-1.205665457099364
6991,0.0351041422887747
6992,-0.340495479628968
6993,1.194895591647333
6994,-0.9367681498829004
6995,1.0314057248812152
6996,-0.0115901715345446
6997,-0.9985133505800208
6998,-0.3606672932330852
6999,0.2461033634126259
7000,0.3154205607476589
7001,-0.5757255316648983
7002,-0.0235045246209848
7003,0.1291079812206566
7004,0.1640496836184679
7005,0.0
7006,-0.5064185608291212
7007,0.0235488048981634
7008,0.0588373734996436
7009,0.0588027754909998
7010,0.0352692217258419
7011,-0.1530672318379788
7012,0.1763046544428672
7013,-0.5673758865248274
7014,-1.2382614476855272
7015,-0.9479865771812042
7016,-0.5567740846971457
7017,-0.1351579658726227
7018,0.319973054900648
7019,0.7687165775401084
7020,0.4326123128119767
7021,0.4802119556217903
7022,-0.2380217306868765
7023,-0.1605985037406521
7024,0.8897676717745908
7025,0.5978216362296322
7026,-0.4028942608123621
7027,-0.4211047807778095
7028,-0.1654122901331592
7029,0.387213709013016
7030,0.1413389188806785
7031,-0.6390130816360315
7032,-0.1824817518248165
7033,0.4763201994436037
7034,0.4953178905864912
7035,0.7257604175161059
7036,-0.1061224489795881
7037,0.2361755843309766
7038,0.1869614696797185
7039,-0.5214152700186109
7040,-0.411368735976077
7041,0.0
7042,0.4652894100130281
7043,-0.5991387380640335
7044,0.1308900523560214
7045,-0.2624671916010376
7046,-0.3574788334901314
7047,0.1127607592557832
7048,-0.096126895026041
7049,0.0208764340793661
7050,-0.0376293508937029
7051,0.1033737430692598
7052,-0.178874035021651
7053,0.3003566735498473
7054,0.018768768768765
7055,0.2060310919647863
7056,-0.1500656537235008
7057,0.1124227093872872
7058,0.4105243515581376
7059,0.2419955323901627
7060,0.3154574132492145
7061,-0.2324932576955268
7062,-0.121042830540033
7063,-0.4301477463998578
7064,-1.9151321056845445
7065,-0.8233774620600663
7066,0.1772763900080571
7067,-0.064505724883082
7068,-0.1615247940558898
7069,-0.024234590839314
7070,-0.3811222834901177
7071,-0.0811556565492568
7072,0.1943949457314068
7073,-0.048622366288483
7074,0.2344571105182246
7075,0.145313635262781
7076,-0.040381198513981
7077,-0.3891681530727985
7078,0.6124093473005567
7079,0.1930191410648295
7080,-0.1127214170692436
7081,-0.1532134505281813
7082,-0.0080645161290363
7083,-0.4862236628849224
7084,0.4356946909794997
7085,-0.2264273006631094
7086,0.2007928411864232
7087,-0.412317666126413
7088,-0.3741662599642167
7089,1.1113055652782604
7090,0.0117242115467772
7091,-0.4865482679796118
7092,-0.2821371892082465
7093,0.1408698714562392
7094,-0.5844845908607833
7095,0.3353927625772246
7096,-0.1945525291828783
7097,-0.2482269503546109
7098,0.3709591944886077
7099,0.1384760577542151
7100,-0.6542968749999953
7101,0.6351446718419186
7102,0.1761183515322321
7103,0.1494768310911823
7104,-0.2848148703342893
7105,0.6073619631901822
7106,-0.1580056179775216
7107,0.0877039115944521
7108,-0.0702123924872725
7109,0.6106071179344058
7110,0.2957036006261988
7111,-0.4718629849702955
7112,0.2614606937423716
7113,-0.525670229542662
7114,-0.9182394408646648
7115,-0.904398003742974
7116,-0.6277463904582637
7117,-0.8547008547008534
7118,0.7228158390949102
7119,-0.0471623958497109
7120,0.2509016779049767
7121,0.3982819211245647
7122,-0.4156210790464361
7123,0.0313577924114191
7124,-0.3303445021236446
7125,-0.1260040951330891
7126,0.0393607809178911
7127,0.4779066123472261
7128,-0.1255098839033547
7129,-0.070649187534346
7130,-0.1808744888329694
7131,-0.2206809583858773
7132,0.12594458438288
7133,0.3920338717265171
7134,0.6109535238926515
7135,-0.347200500469203
7136,0.202903074761972
7137,0.3421994089283139
7138,-0.1713929573075715
7139,0.2583330809140623
7140,0.6746418338108887
7141,0.1006149966437859
7142,-0.5183426845058194
7143,-0.3319861431870727
7144,-0.3621613791105316
7145,0.2874517904346416
7146,0.0014444604940123
7147,-0.1229300744811743
7148,-0.7504006994025945
7149,-0.0291502696399883
7150,-0.4906627608934364
7151,-0.0366300366300449
7152,0.568181818181819
7153,0.3339625381152954
7154,0.1160261058738191
7155,-0.0580467276157397
7156,0.1304347826087006
7157,0.0434593654932654
7158,-0.1160261058738191
7159,0.1881876085697676
7160,-0.2321532211259381
7161,0.4118199552055438
7162,0.2809798270893477
7163,0.2873563218390641
7164,0.4398615517738777
7165,-0.3473227206946586
7166,-1.1861180260652922
7167,-0.5891883929886664
7168,0.483729111697447
7169,0.4160280271512978
7170,0.5877231171092747
7171,0.3182409952263834
7172,0.0289226319595231
7173,-0.4065630898794847
7174,-0.0579688246857158
7175,-0.320798717388139
7176,-0.2630425252082312
7177,-0.4845814977973752
7178,-0.5166051660516522
7179,0.1915144372421854
7180,-0.1475361463558488
7181,-0.2736888823137839
7182,0.1255910165484751
7183,0.103321033210322
7184,0.5869405722670662
7185,0.014671361502334
7186,0.2706854927207583
7187,-0.0658857979502221
7188,-0.0879249706916797
7189,-0.7333333333333295
7190,-0.6711409395973182
7191,0.5530129672006087
7192,-0.4405286343612274
7193,-1.6154145581938464
7194,-0.2341006632852215
7195,0.1169134840218282
7196,0.0584225900681618
7197,-0.4695754255527333
7198,-0.739134719621563
7199,-0.6846596546933893
7200,-0.1789264413518954
7201,-0.2791068580542276
7202,-0.3601440576230486
7203,-0.1904380074170569
7204,-0.3318584070796443
7205,-0.0603743207888934
7206,0.3809141940657675
7207,0.1401401401401407
7208,1.049920760697294
7209,-0.5978477481068099
7210,-0.380076015203036
7211,-0.1502554342382106
7212,-0.0601383181317052
7213,-0.0702106318956802
7214,-0.8957654723127156
7215,0.7390300230946889
7216,-0.1040342156975947
7217,-0.2085022587744779
7218,-0.617715617715619
7219,-0.1283697047496784
7220,0.0466581126793494
7221,-0.0233345000583481
7222,-0.4100281162136766
7223,0.2220923436586764
7224,-0.0584795321637393
7225,0.0116945386504562
7226,0.1984126984127004
7227,-0.3748828491096618
7228,-0.246623605402224
7229,-0.0745123203888761
7230,0.250175849941375
7231,0.0
7232,-0.1056214059382741
7233,-0.3178714386625807
7234,0.0588304506412485
7235,0.3166783954961414
7236,-0.1409443269908439
7237,-0.0940512579355728
7238,-0.1648610456900618
7239,-0.2489820171553374
7240,-0.2620614035087715
7241,0.0182715147085657
7242,-0.4035956705191687
7243,-0.2206287920573587
7244,0.0275709953129318
7245,0.4118616144975314
7246,-0.0824402308326494
7247,0.0274725274725285
7248,-0.0496583469084551
7249,0.3252908622673569
7250,0.0529390288426496
7251,-0.2360432562990572
7252,-0.2494726222140746
7253,0.0733205022454388
7254,-0.0733743006511953
7255,0.4110339788089174
7256,-1.014947407270722
7257,0.3677146534289443
7258,1.5209125475285106
7259,-0.3269754768392365
7260,-0.6122635474732592
7261,-1.0247415066469847
7262,-0.3427512737378326
7263,-0.1020029673590499
7264,-1.7282350399654447
7265,0.1509922346850739
7266,0.1507645918587126
7267,-0.1293940047444517
7268,-0.3571042095011344
7269,-0.0974870017331059
7270,0.4421438585139768
7271,-0.0720890277909684
7272,-0.089868222078208
7273,-0.1731227007141274
7274,-0.0649631875270704
7275,0.1513513513513519
7276,0.0540248514316554
7277,0.2586485612673877
7278,0.0753822959293486
7279,-0.0646551724137955
7280,0.1506348181622558
7281,0.4285408185129695
7282,0.0
7283,-0.1287277408281533
7284,-0.2150075252633873
7285,-0.1291711517760929
7286,0.1290045151580201
7287,-0.0322615334982268
7288,-0.2047413793103423
7289,1.448478181151442
7290,-1.48604427333974
7291,0.4789272030651295
7292,-0.9671179883945864
7293,-0.0161212316620957
7294,0.3854183394893239
7295,-0.2387249544040264
7296,-0.0027366387636825
7297,-0.0805542129853345
7298,-0.0806191551112498
7299,-0.1614987080103382
7300,-0.0484730974309276
7301,-0.275437459494494
7302,0.2101859337105942
7303,0.2097450790577532
7304,0.8002560819462228
7305,-0.3211303789338403
7306,-0.5813953488372083
7307,0.096805421103574
7308,0.1128122481869464
7309,0.2331377120347345
7310,-0.0885098165432888
7311,-0.1289075088623885
7312,-0.2260981912144711
7313,0.4183010320022022
7314,-0.6046594344655939
7315,0.4073680481757066
7316,0.8604038630377558
7317,-0.9036144578313344
7318,0.1415428167020619
7319,0.2998765214323419
7320,-0.1236312257152954
7321,0.3344481605351255
7322,0.4381352961794602
7323,0.0
7324,1.2461059190031134
7325,-0.1386481802426313
7326,0.0433087916847095
7327,-0.4262352122477463
7328,-0.1568217459487651
7329,-0.3848172118243814
7330,-0.2103418054338379
7331,0.0350446819695166
7332,-0.404644616467271
7333,0.0
7334,0.3156787092248329
7335,-0.0702000702000811
7336,-0.1582000351555569
7337,-0.2113792496036594
7338,-0.3890362511052271
7339,0.266129032258065
7340,0.3545849949273195
7341,-0.7111785533636781
7342,-0.5765643547566617
7343,-1.8128453038673984
7344,0.3955288048151279
7345,0.2914951989026092
7346,0.2565418163160571
7347,-0.1370097619455357
7348,0.1368223020352288
7349,0.1195763580457811
7350,-0.2912455028267975
7351,0.2222222222222266
7352,0.2727582679849925
7353,-0.1834248180268654
7354,0.0297080416595562
7355,-0.2224503764544876
7356,0.0854846982390225
7357,0.2898056597340515
7358,0.2126392787275665
7359,0.0425097772487768
7360,-0.068061936362088
7361,0.059518748405742
7362,-0.0170082490007619
7363,0.0340049307149469
7364,0.197823936696341
7365,-0.525568181818168
7366,1.1374806909141808
7367,0.3665771211103655
7368,-0.2131239484015718
7369,0.3353828954723436
7370,-0.1119194180190239
7371,-0.0139918847068771
7372,0.7361111111111127
7373,-0.0277854959710975
7374,0.1318071453347191
7375,0.0901025783199303
7376,-0.6838799720865245
7377,-0.3360873827195198
7378,0.3488696622941669
7379,0.6378258458125456
7380,-0.0416146483562229
7381,-0.292153589315537
7382,0.208246563931703
7383,0.0693673695893412
7384,0.20766994323689
7385,0.0138427464008733
7386,0.0553403431101359
7387,0.0829416643627346
7388,0.220689655172409
7389,-3.717842323651456
7390,-0.9212730318257908
7391,-2.2435348518581986
7392,1.067267142099528
7393,0.9068166554734762
7394,0.4013377926421319
7395,1.0425285454244622
7396,-0.614375385025224
7397,0.2474671981398453
7398,-0.5173614067422241
7399,0.7535427943712918
7400,-0.0744486818106423
7401,-1.157329755115741
7402,0.2509620210808193
7403,-0.0837240455458879
7404,0.4500750125020889
7405,0.7773734700628496
7406,0.6409202958093682
7407,0.4743212299640155
7408,-0.1556229011385025
7409,-0.6512778235779112
7410,0.6714706845725577
7411,0.3102040816326493
7412,-0.3193841618213091
7413,0.6266276041666635
7414,-0.1796963807961043
7415,1.790694519804661
7416,0.4993926305844305
7417,0.2557889068389846
7418,-0.2293887464579702
7419,-0.3656554712892687
7420,0.1757469244288163
7421,0.3502626970227739
7422,0.6956521739130381
7423,-0.2279431482971328
7424,0.2407704654895757
7425,0.0735146695181348
7426,-0.0601845660024096
7427,-1.2549547487720576
7428,0.2656672069151904
7429,-0.0675766995540091
7430,0.4038228563736861
7431,-0.0808298531591031
7432,0.053857546788733
7433,0.2752601544142307
7434,-0.0604594921402492
7435,-0.0672223716052855
7436,-0.6359085374103625
7437,-0.5373053118411154
7438,-0.1703229322796021
7439,-0.5423445974134342
7440,-0.4610226320201149
7441,-0.0349381594577478
7442,-0.1469559132260377
7443,-0.2384960718294075
7444,0.0140272127928252
7445,0.0840925017519104
7446,-0.5212735981966614
7447,0.0703927917781179
7448,0.5599888002240034
7449,0.2792126204104267
7450,0.0069798282962374
7451,-0.3431853200728457
7452,0.0
7453,0.3910964513892043
7454,0.2084377610693341
7455,0.4775194485939086
7456,-0.0895977808599149
7457,0.7160561828697469
7458,0.3567508232711182
7459,0.0411466191194639
7460,-0.4269972451790665
7461,-0.3455425017277125
7462,0.4266446462978286
7463,-0.7627236166967094
7464,0.0175192711983146
7465,-0.9729347249248136
7466,-1.3627398242782822
