,HON.US
2845,-0.3358119453106342
2846,0.0982483046176763
2847,-0.1608102918586827
2848,-0.202020202020196
2849,-0.1396849862723337
2850,-0.0457586124245483
2851,-0.0610487299683919
2852,-0.099127927405698
2853,0.2881702646239472
2854,-0.270576939862095
2855,-0.0545815776259197
2856,0.0894337317860625
2857,0.0130861504907311
2858,0.2132845825716066
2859,0.0435085276714211
2860,-0.0478822966090687
2861,-0.017414776437804
2862,-0.060988891309077
2863,-0.0653879686137775
2864,0.0849321631568602
2865,-0.181080373505538
2866,-0.0218216732859125
2867,0.0567041786617794
2868,0.0958689210388699
2869,-0.0025275172546602
2870,-0.0105469601220342
2871,-0.1309186122627025
2872,0.0130901474823287
2873,0.2524373259052855
2874,0.0478531343803078
2875,-0.2982682633664318
2876,-0.1158800196104608
2877,0.102404274265356
2878,-0.1605422761327083
2879,-0.0535427449580602
2880,-0.1161440185830389
2881,-0.3451521807342373
2882,0.0761444056257222
2883,-0.8355539496861002
2884,-0.12209460070544
2885,-0.1222438538506731
2886,0.0859495159685143
2887,-0.0724309642372098
2888,0.4573823310727019
2889,-0.0721516989470346
2890,0.0833558619446707
2891,-0.0315500067607126
2892,-0.1263594927568938
2893,-0.1446196953947635
2894,0.2527153602794176
2895,0.2066669665751892
2896,-0.295530940510299
2897,-0.3668062945771549
2898,-0.0385068406269726
2899,-0.3226832704631223
2900,-0.0455913194127812
2901,0.1638598088302163
2902,-0.0819970845480951
2903,-0.1094491061656371
2904,-0.1827485380116985
2905,-0.1876687874765398
2906,0.1462589697883784
2907,-0.0411522633744871
2908,-0.0091457837936628
2909,-0.0160076836881687
2910,0.0205770725684702
2911,-0.114402071780775
2912,-0.0641777370590882
2913,0.1965894024596435
2914,-0.0045720555961918
2915,-0.0548947849954275
2916,0.100539256009505
2917,-0.0502949110694459
2918,0.0051206741733322
2919,0.0405831543348073
2920,-0.1693828969053307
2921,0.0503317318691437
2922,-0.0778459565894385
2923,-0.0229011129940837
2924,-0.1973382285452073
2925,-0.0830483634587278
2926,0.3553521880932766
2927,0.6480630652415744
2928,0.3854121501180242
2929,0.3169572107765435
2930,0.0096038415366195
2931,0.1629991850040766
2932,0.213169431426984
2933,0.1218401590898128
2934,-0.0648323014032707
2935,0.2979311659834112
2936,0.1570605873114142
2937,-0.0523809523809588
2938,0.1379047981359037
2939,0.3824302821495102
2940,0.0817437402376202
2941,0.2478812058830365
2942,-0.1750029561310044
2943,0.2382862265842474
2944,-0.2293740689068144
2945,-0.0496829753004588
2946,0.0236529637163455
2947,-0.0473283165317782
2948,-0.0236697595152352
2949,-0.0995119177368184
2950,0.141887997162237
2951,-0.2979631770879603
2952,-0.0155676637384743
2953,-0.1135503406510199
2954,0.1289691363515167
2955,-0.2094567494095223
2956,-0.2233239537272768
2957,-0.0111674446653015
2958,-0.0692861293639091
2959,-0.1384059502025078
2960,-0.2201785473958132
2961,0.1791231919752835
2962,-0.2176595983395102
2963,0.0470999865428691
2964,0.1411005845595635
2965,0.0917431192660479
2966,-0.0246200675932668
2967,0.1631212012870846
2968,-0.0558946497641245
2969,-0.1455375934799107
2970,0.0872463703272826
2971,0.0670675817665626
2972,0.0022355360815503
2973,-0.2016038707943141
2974,0.0
2975,-0.0771639961871851
2976,0.1540901880806723
2977,-0.218013353317899
2978,0.2853260869565325
2979,-0.1996732619350144
2980,0.0906782734856676
2981,-0.1271109497003818
2982,0.040840404773791
2983,0.1540482986724676
2984,0.1628443479440834
2985,-0.0226223871142805
2986,0.0406585141597007
2987,0.013611286967521
2988,-0.1744014858100568
2989,-0.2039893674967849
2990,-0.052500113538308
2991,-0.0863636363636353
2992,-0.0136382233940997
2993,-0.1388477909544109
2994,0.0886928045119719
2995,0.1634728907456113
2996,0.0
2997,0.2039244120179402
2998,-0.0408015232568569
2999,-0.0181372993561351
3000,0.2790781418797283
3001,0.1034219164530733
3002,0.1100455903159901
3003,-0.1732283464566888
3004,-0.0270039155677583
3005,-0.0991124926791903
3006,0.0
3007,0.0450308461295962
3008,0.166336989750047
3009,-0.040476725882619
3010,0.0314719899289601
3011,0.0853510623961305
3012,0.0673370443526563
3013,-0.044911524297132
3014,0.0740491417031267
3015,-0.0965814653429652
3016,-0.0062894211935569
3017,0.1901174782530744
3018,0.0
3019,0.0336179654407264
3020,0.0470430107526835
3021,0.0223964165733533
3022,-0.1255774319415173
3023,0.0717070765921196
3024,0.2325061479991103
3025,0.0374724811466637
3026,0.0234148168961238
3027,0.0187283453506978
3028,-0.1782363977486041
3029,0.397103480495222
3030,-0.3610277569392396
3031,-0.0703795805377026
3032,0.4135224166530341
3033,0.2400596653148812
3034,0.0512486023108391
3035,0.0930925339787828
3036,0.0232677183675289
3037,-0.219195970525137
3038,-0.2384180262727272
3039,0.121398888733245
3040,0.0046689700252214
3041,0.1468565700832176
3042,-0.1096798282460625
3043,0.0186654223051892
3044,0.1072111126648906
3045,-0.0979843225084023
3046,-0.0934055669717862
3047,-0.0210206703258278
3048,0.2492894086948534
3049,-0.798459442957126
3050,-0.4597188127650082
3051,0.0836167010424215
3052,-0.1552101478404685
3053,-0.0894094505789211
3054,0.2185743598893786
3055,0.0312151616499412
3056,-0.2145059659471733
3057,0.002234387219303
3058,0.1539353917544167
3059,0.2048267877816403
3060,-0.0133600534402142
3061,0.0222617987533316
3062,-0.1158955157350409
3063,-0.1517857142857158
3064,0.1404275237946627
3065,-0.0468310958476382
3066,-0.0312304809494162
3067,0.0624219725343386
3068,-0.2055222947011026
3069,0.1383125864453675
3070,-0.1429784191948497
3071,-0.004468275245751
3072,0.0781337202812737
3073,0.0691562932226837
3074,-0.0267773463649762
3075,0.1276337991606401
3076,-0.2559208814088676
3077,0.1169793336510594
3078,-0.1050016069019119
3079,-0.0641871365332962
3080,0.1430119176598104
3081,0.1860022493295297
3082,-0.0216328473153685
3083,-0.1212908815248001
3084,-0.025997660210582
3085,-0.0954157088953458
3086,-0.0043372657876435
3087,0.065449848511779
3088,0.1380773059775736
3089,0.0497523199723156
3090,-0.0801004502944242
3091,0.0562551386905515
3092,0.1404403344640531
3093,0.0578279577229739
3094,0.0446358615908382
3095,0.1584777174381576
3096,-0.0733232693551934
3097,0.0646551724137955
3098,-0.0431220353600665
3099,0.073253759641482
3100,-0.1000090917356118
3101,0.0994554925317655
3102,-0.085905186127913
3103,0.113502224643603
3104,0.0907194048807117
3105,-0.0272232304900191
3106,0.2669804063532301
3107,-0.14728207916979
3108,-0.2248262706090768
3109,-0.0181710807250225
3110,0.097574258549095
3111,0.1472787420129553
3112,0.0534449336014744
3113,0.0280733529544864
3114,0.0316856780735076
3115,-0.0181093806591778
3116,-0.052091590605399
3117,-0.1428895441143106
3118,0.0045359702440439
3119,0.0725228900371664
3120,0.0498346396049405
3121,0.0
3122,0.0
3123,-0.0135931128228369
3124,-0.0339943342776152
3125,0.3052832648423659
3126,0.097748593390809
3127,0.3172394729567898
3128,-0.0138229737824269
3129,0.0046074456321373
3130,-0.2031394275161577
3131,-0.0092344630159672
3132,-0.0878044271916568
3133,0.0
3134,-0.0231117685125186
3135,-0.2084394830700899
3136,0.0509259259259322
3137,0.0046294153048427
3138,0.0832600952865566
3139,0.0854997111496255
3140,0.3293564880924977
3141,-0.1060592087060729
3142,-0.0876909586006489
3143,-0.0785219399538048
3144,0.0415531649660664
3145,0.009233184063529
3146,0.0184629586891262
3147,0.0297165301429006
3148,-0.0222462017610538
3149,-0.3084259259259275
3150,0.3178950457279824
3151,-0.1861923661129871
3152,0.0514214353926343
3153,0.0122417001273164
3154,-0.2355943850004858
3155,-0.2064723524765415
3156,0.1374263261296633
3157,-0.2856861392966132
3158,-0.0443502685655168
3159,-0.0493023714440636
3160,-0.0740082889283627
3161,0.1231951904597644
3162,0.0578682328026726
3163,-0.0209354449397887
3164,-0.0073895265776572
3165,0.0935131410571895
3166,-0.1923171754031337
3167,0.1698377926009791
3168,0.0344479712605603
3169,0.0688485086921175
3170,-0.2193198620009823
3171,-0.177742668114947
3172,-0.1038403122820615
3173,-0.2079639443316391
3174,-0.4077776120145175
3175,-0.1807185369027252
3176,0.0866697161566828
3177,0.0601510995620999
3178,-0.376756991740328
3179,0.0916899913135786
3180,-0.3486682808716701
3181,0.189519077818824
3182,0.0040599225231425
3183,-0.0800541756354658
3184,0.1087166602241951
3185,0.2866710028667095
3186,0.151537018328762
3187,0.1321194359701197
3188,0.0792088713935922
3189,0.2394521335185096
3190,0.0574355047144998
3191,-0.0574685120444444
3192,-0.0766834411694208
3193,0.0670530197806343
3194,0.0023946933595131
3195,0.0215475962459375
3196,0.1768557908321803
3197,-0.4609843937575069
3198,-0.0288198280416937
3199,-0.5505916445303001
3200,-0.3134517484383045
3201,-0.3233864133101362
3202,-0.0133832976445401
3203,-0.1519077830399443
3204,0.1338568623951505
3205,-0.0893176134333766
3206,0.0357142857142913
3207,-0.1385846483973366
3208,-0.0134132164893146
3209,0.0469242285433333
3210,-0.2688593641476012
3211,0.1543555098205891
3212,0.343320848938831
3213,8.91741669601861e-05
3214,-0.1608610217935067
3215,-0.0715051841258476
3216,0.0581088668056331
3217,-0.0984038986006179
3218,-0.0447287203113093
3219,0.1250837614473983
3220,-0.022341376228768
3221,-0.1230287439883707
3222,0.0916283019711188
3223,-0.2531759012389926
3224,-0.1054142555959203
3225,0.0131619356820081
3226,0.170812894183596
3227,-0.008760402978529
3228,0.056910213194412
3229,-0.0175139016594511
3230,0.0743787189359537
3231,-0.3248178386445479
3232,0.1161847556831947
3233,0.0165261940175181
3234,-0.0187215012276378
3235,0.126986907211977
3236,0.0087569508297131
3237,0.0962337605529186
3238,-0.0218760938046952
3239,-0.1007313975386457
3240,0.1334003980142928
3241,0.0655637388814851
3242,0.1462115921787744
3243,0.1981923118806421
3244,-0.2160817181770456
3245,-0.1092514093431805
3246,-0.0437196694793086
3247,0.0568032858516227
3248,-0.0568355703230988
3249,0.0174848100712595
3250,0.004993757802742
3251,0.3756125469515661
3252,0.007461944085173
3253,0.1390958768007954
3254,0.1066918095427015
3255,-0.0124075636507902
3256,-0.1640485185921716
3257,-0.0945414738518175
3258,-0.2044276027124035
3259,-0.0698533080530958
3260,-0.0249538354044931
3261,0.2191125939943218
3262,0.0379319236463231
3263,-0.1576506955177789
3264,0.2982552070388201
3265,-0.1119709373211547
3266,-0.2219451371571038
3267,-0.015812973921563
3268,-0.1490233301693619
3269,0.0349580503396032
3270,0.2441090021421714
3271,0.2604666138644597
3272,0.2358598126208261
3273,-0.0049573666468326
3274,0.0545013129861832
3275,0.4395075765858331
3276,-0.1116413467011056
3277,0.0371999387295161
3278,0.0852682670864459
3279,-0.0656340246783957
3280,-0.5234220365075865
3281,0.3986681854026096
3282,0.3405518686692286
3283,-0.2407107532058221
3284,-0.0350247362199608
3285,0.0191286024257874
3286,0.0814818054583575
3287,-0.1840329506616368
3288,-0.1843722563652271
3289,-0.1759014951627114
3290,0.0348603147627011
3291,-0.0184666279453728
3292,0.1548355941876283
3293,0.1293377468926128
3294,0.0241080038572711
3295,-0.0306923313017903
3296,-0.0307017543859619
3297,0.0876424189307575
3298,0.1006873002670481
3299,0.0962169254318822
3300,0.8178938690501979
3301,0.0043387712599752
3302,0.5544409207602514
3303,0.0625242550989652
3304,0.0129343795809265
3305,0.0366339834069638
3306,-0.2657620673263943
3307,0.0216020046660379
3308,-0.0259291270527235
3309,-0.696257615317665
3310,0.316661605864742
3311,-0.0227787961948602
3312,0.0596231814929718
3313,0.1277554025377798
3314,-0.0563307045671182
3315,0.0129977037390066
3316,-0.395824271422356
3317,0.0260914941729006
3318,-0.0864374955932541
3319,-0.0354406130268208
3320,0.0478697941598786
3321,0.2041170850343085
3322,-0.0434480361487636
3323,-0.0782676754500421
3324,0.1996181218538482
3325,0.1598319481231136
3326,-0.1097193014537719
3327,-0.2153296376048008
3328,-0.4371433830296416
3329,0.3119266055045903
3330,0.2037126050035446
3331,0.2534246575342497
3332,-0.0456829602558219
3333,0.2778916678055602
3334,-0.4254735108427022
3335,0.1917808219178025
3336,0.150458213650669
3337,-0.1872830257628471
3338,-0.0594177064765279
3339,-0.1426686311638281
3340,-0.0793385037729215
3341,-0.0389973421317987
3342,0.3970970833903895
3343,-0.2608456891817651
3344,0.0685965152970125
3345,0.059414990859243
3346,0.0319824553387824
3347,0.041103397880893
3348,-0.1051524710830787
3349,0.0685307017543885
3350,-0.0545082898024095
3351,-0.1979837516783116
3352,0.2270508366823331
3353,0.1971447994561533
3354,-0.1634209451178054
3355,-0.0431435772837706
3356,-0.0704417378658431
3357,0.05904528319026
3358,0.1406023222060968
3359,0.0725163161711369
3360,-0.0362713093942619
3361,-0.0839478162223493
3362,-0.0931098696461881
3363,0.0544736483726018
3364,0.0589783141275725
3365,0.0498798349430978
3366,0.0815549816501322
3367,0.0995790521884754
3368,0.1491458013197071
3369,0.0993317681054717
3370,0.1847762404795153
3371,-0.0766732816164475
3372,0.0360685302073996
3373,0.3011642019148593
3374,0.1481149012567381
3375,0.0881367882954295
3376,-0.8398880149313365
3377,-0.2293833374162148
3378,-0.1717753089724673
3379,0.2980427046263416
3380,0.0533523030410706
3381,0.0710858361471587
3382,-0.1601993592025692
3383,-0.0801638906208278
3384,0.1556316421361529
3385,0.2395422082242915
3386,-0.1733025239957406
3387,0.2791686976558671
3388,-0.07095029045275
3389,-0.1687913649891153
3390,0.0177643558200435
3391,0.12694261679209
3392,0.0858852204741902
3393,0.1371924234377776
3394,-0.0752911997874201
3395,0.0774456221096237
3396,0.0994738936292472
3397,-0.1949058693244729
3398,0.159214541594805
3399,-0.0132696390658179
3400,0.2521758536041052
3401,-0.1318406292596884
3402,-0.2127373701182346
3403,-0.1300506749181542
3404,0.0224175035867929
3405,0.1209081545833192
3406,0.1587195135582186
3407,0.3808123997862186
3408,0.0044537478287938
3409,0.0712092215941949
3410,-0.2543280385507733
3411,-0.0781441871888237
3412,-0.1408576666815712
3413,-0.1264396841515178
3414,-0.0795805887888212
3415,0.1208378088077382
3416,0.1340842048806701
3417,-0.1073825503355745
3418,-0.1748016673389746
3419,-0.1346438669718645
3420,-0.031426775612819
3421,-0.0044897409419563
3422,-0.0898755224014688
3423,-0.0044939780693829
3424,-0.0134837520787456
3425,0.3185742647398299
3426,-0.0023085624581552
3427,0.0392301656897491
3428,0.4571244802793304
3429,-0.0206782464846923
3430,-0.0413736036408786
3431,0.1331374529427931
3432,0.1238021000504425
3433,0.0366686528853573
3434,0.1190312685986445
3435,-0.1191731218774439
3436,-0.1583840238723741
3437,0.0527668165550193
3438,0.2973603550025187
3439,0.1598611491732869
3440,-0.205959082795546
3441,-0.0457896423829034
3442,-0.1926870670275668
3443,0.0
3444,-0.0642703025294892
3445,0.0172581880004175
3446,-0.0861815509004057
3447,-0.2256089138542331
3448,0.229684413615692
3449,-0.1333946642134278
3450,0.1540384872974054
3451,0.2227469149552278
3452,-0.2366705367509159
3453,0.0981441827266233
3454,0.2047903125278283
3455,-0.1002696138505734
3456,0.2289804810813153
3457,0.0177817292731682
3458,-0.022232103156951
3459,-0.1603277812416556
3460,-0.0178173719376356
3461,0.1956077176135848
3462,-0.0778590972793857
3463,0.0422485101841266
3464,0.0799857803057138
3465,-0.0266690372477563
3466,-0.0088904694167771
3467,0.0888257239296449
3468,0.0665749411921378
3469,0.0709628775446829
3470,-0.0754549489569407
3471,0.01775095411378
3472,-0.079943151536688
3473,0.0
3474,-0.0666637038353876
3475,0.7118300423131211
3476,0.3409089411616968
3477,0.4288900250922014
3478,-0.219913647620926
3479,0.1684754069665759
3480,-0.3513086246267395
3481,-0.3127615523545253
3482,0.1451570335180841
3483,0.127399727628165
3484,0.0351324052523
3485,0.2103947541983605
3486,0.1137666885532885
3487,0.2532419333711795
3488,-0.2977884825925145
3489,-0.1271595194247093
3490,0.1269980293409205
3491,0.070018817557217
3492,0.1394054075313954
3493,-0.0432824727845136
3494,0.0218550572602549
3495,-0.094065145582221
3496,0.1332634246515519
3497,0.1047531753306311
3498,0.0872181762679292
3499,0.152399198815638
3500,-0.5628348867576208
3501,-0.2256419513515953
3502,-0.212554269175108
3503,-0.2902757619738819
3504,-0.0726216412490906
3505,0.3122030677344906
3506,0.1084745762711905
3507,-0.0768952415415177
3508,0.0339128665415607
3509,0.1106594399277346
3510,0.0067746087663375
3511,-0.2921592607691179
3512,-0.138343954822764
3513,-0.1612829948661986
3514,0.3846850108616919
3515,0.0452365873518476
3516,0.1174769564431551
3517,-0.1855959440496114
3518,-0.1632282929040966
3519,-0.140755539411552
3520,-0.0181653042688558
3521,-0.0681663258350271
3522,0.0046350953057379
3523,0.0634877384196093
3524,-0.0090834771550466
3525,0.4728726442033108
3526,0.1550988755331539
3527,0.1934984520123761
3528,-0.1915883587263878
3529,0.2548002548002558
3530,0.0545702592087333
3531,-0.1502937559775982
3532,0.1409859923594698
3533,-0.2096436058700246
3534,0.141082237291222
3535,-0.0819858802095096
3536,0.0364248964166935
3537,0.326752893124574
3538,-0.1713846699367563
3539,-0.1197032451868395
3540,-0.0842728618608369
3541,-0.0022776967930008
3542,0.0455331936982034
3543,-0.1555096475266706
3544,-0.0542982296039422
3545,0.0790121700626451
3546,-0.0243068223276209
3547,-0.1919034999543029
3548,0.0821767713659507
3549,-0.3527740871397726
3550,0.14907429670594
3551,-0.318394519754931
3552,0.3413461538461576
3553,-0.1637291726861232
3554,0.2870480721490415
3555,0.116163069544363
3556,0.0
3557,0.31554790590935
3558,0.1456090516315407
3559,0.0930077267957613
3560,-0.0715956278936593
3561,-0.229632110223408
3562,0.1099111153588788
3563,0.3144054878048765
3564,-0.2064562324720931
3565,0.1251489868891483
3566,0.0428898208158613
3567,-0.0286013919344085
3568,0.0047666714333337
3569,0.0190630510413289
3570,-0.1862108479755609
3571,0.153745307192654
3572,0.0559843720221111
3573,-0.0309796725686903
3574,0.0166785799380493
3575,-0.2283002820180041
3576,0.2456015004018984
3577,-0.105049060146168
3578,0.0469147937983065
3579,-0.0849655665861719
3580,0.0243657636431467
3581,-0.109430246609671
3582,-0.1524048590255069
3583,0.0156862745098023
3584,0.1422734846352283
3585,-0.1626770665232186
3586,0.0179275726066654
3587,0.024644337403386
3588,-0.0695004932293072
3589,-0.0403714170367395
3590,0.0493185078909546
3591,0.0089661974356721
3592,-0.0269058295964135
3593,0.0985574769285901
3594,0.0716268242456784
3595,0.0492192044386834
3596,0.0
3597,-0.1478759634343128
3598,0.0447908268386609
3599,-0.0313634123392594
3600,0.2724283701268259
3601,0.1734890045482273
3602,-0.1643339449868844
3603,0.1008281136368968
3604,0.1639459446799647
3605,0.3849563716112121
3606,-0.0280046674445751
3607,0.0
3608,-0.1729942023564637
3609,0.0280452463307479
3610,0.0023370492416253
3611,-0.0912280701754354
3612,0.0093558497450578
3613,0.0327347549569739
3614,-0.0116923508640673
3615,-0.1475409836065563
3616,-0.0046840601433279
3617,0.0257556955208402
3618,0.1099260922443697
3619,-0.0163746520386425
3620,-0.0725689404934693
3621,-0.0702773613193429
3622,-0.2018684568799619
3623,0.1359587435536898
3624,-0.3764705882352994
3625,-0.3117549972492237
3626,0.0595647193585317
3627,0.1235584843492633
3628,0.0960087779454028
3629,-0.1373437714599564
3630,-0.2294314688202633
3631,0.0263776592694556
3632,-0.1780790441176549
3633,-0.0229832222477512
3634,0.1606241395135357
3635,-0.2853460972017694
3636,0.1929260450160714
3637,0.2428630344132342
3638,0.0251964175275473
3639,-0.0792252794662541
3640,-0.1157624162306011
3641,0.180980962635441
3642,-0.0343752864607152
3643,-0.018336847895856
3644,0.0870242293775597
3645,-0.0229063588052095
3646,-0.0917094644167225
3647,-0.0257770023272772
3648,0.1905328694378334
3649,0.0045777065690047
3650,0.4352678571428546
3651,0.1248439450686646
3652,-0.0892538379150252
3653,0.2492877492877376
3654,0.1289290001333839
3655,-0.1959998218183427
3656,-0.2859057404512016
3657,-0.0134036279152895
3658,-0.0715371546096738
3659,0.0536240950933973
3660,0.1917844877570165
3661,0.0044599054500004
3662,0.0913445471761223
3663,-0.1450245426149116
3664,-0.035711097223455
3665,0.0535379673418292
3666,0.2136942391594774
3667,0.1311606606940344
3668,-0.1402493321460363
3669,0.2176907014971829
3670,0.0266489007328457
3671,-0.120064034151552
3672,0.0977343402932025
3673,0.0310876226850793
3674,-0.2939735423811841
3675,0.2484929363581943
3676,-0.1520877500230493
3677,-0.0691786191947503
3678,0.1841366293789887
3679,0.0276128675963009
3680,-0.0138083402375039
3681,-0.3139717425431611
3682,-0.060060060060071
3683,-0.2292144196707536
3684,-0.1925396678110886
3685,-0.116122439500209
3686,-0.0976380881532357
3687,-0.1629953895589916
3688,-0.0186315152079705
3689,0.1256047636769679
3690,-0.0977881257275939
3691,0.1441458197712277
3692,-0.2517247809062055
3693,0.0139827546026572
3694,0.0046607009694215
3695,0.1117318435754232
3696,-0.0419170043314253
3697,0.2879301537175519
3698,0.0742493851222778
3699,0.1343961442209621
3700,-0.2030507131537366
3701,-0.1537622141758711
3702,0.1831864541043549
3703,0.6115944610573021
3704,0.0379242498770297
3705,-0.1428501059061231
3706,0.0738334317779118
3707,0.1327237870520622
3708,-0.0295028765304628
3709,-0.0024586334915031
3710,-0.0639653602971906
3711,0.1547531319086208
3712,-0.0393178355531589
3713,0.0196550538057058
3714,0.1422963689892151
3715,-0.063828742573783
3716,-0.1253594867635107
3717,-0.2933635736120693
3718,0.1083530338849482
3719,-0.0024626295958802
3720,-0.0862663906142083
3721,-0.0295857988165691
3722,0.004930723337109
3723,-0.064140517071243
3724,0.1379582183681519
3725,-0.057325753594791
3726,-0.0956342944580008
3727,0.0286820593718639
3728,-0.4899841475717011
3729,-0.0624879830801747
3730,0.3425067663050003
3731,-0.2762032856182095
3732,-0.2745532488801084
3733,-0.0264990002649932
3734,-0.0843861510271054
3735,-0.2901634587484255
3736,-0.1501428778999381
3737,-0.3401856441658106
3738,0.2230519323085776
3739,0.0484660495323136
3740,-0.2307449418279967
3741,-0.1532548409068783
3742,-0.0559815017646248
3743,0.1817307178363331
3744,-0.0238153098420445
3745,-0.1508956386292846
3746,-0.0776985636726374
3747,-0.2003709669546467
3748,0.0390339107099214
3749,-0.0781288148835375
3750,-0.0203316315004687
3751,0.22089982868992
3752,-0.1083130246412043
3753,0.090179457119663
3754,-0.0609082090730631
3755,-0.0248206146486785
3756,0.092427692238321
3757,-0.0713780383041055
3758,0.2669306574269882
3759,-0.3133126504552949
3760,-0.1790268608121605
3761,-0.0180913613749398
3762,-0.0769474494183621
3763,-0.0724736150745103
3764,-0.2497502497502549
3765,-0.0499750124937464
3766,-0.056822056049276
3767,-0.1342801219900841
3768,-0.1458722705930588
3769,-0.2101320177241825
3770,0.296046638732012
3771,0.15461573442474
3772,-0.0318427876086035
3773,-0.0637261595885178
3774,-0.3150684931506839
3775,-0.0048386360524082
3776,-0.0456683563958507
3777,0.3005053954377801
3778,0.136407038603197
3779,-0.2461370162724009
3780,-0.0775476690082964
3781,0.0045614195137485
3782,0.0410359292358213
3783,0.0615160283429492
3784,-0.1711703487310571
3785,0.2595037559754123
3786,-0.0592201166180737
3787,-0.0957548675391035
3788,-0.0958466453674157
3789,-0.0136942529785005
3790,-0.0822330851112462
3791,0.0456641855792605
3792,0.1074692006772825
3793,0.0931504352185302
3794,0.0501047645076
3795,-0.1596788174642978
3796,-0.0821880279439326
3797,-0.0319722298346547
3798,0.2142108381568747
3799,-0.0775405947819683
3800,0.4097965480667218
3801,-0.5819028222286823
3802,-0.2330605787387518
3803,0.2567023803752426
3804,0.1452292201190797
3805,0.0628930817610041
3806,0.3951426368542895
3807,0.0433505129810719
3808,-0.2510985561833068
3809,-0.2226201422833122
3810,-0.1065839833341402
3811,0.2753889264663219
3812,0.1736278576251633
3813,-0.2514263610869404
3814,0.1126763012229286
3815,0.0635663778748437
3816,0.0313630880578999
3817,0.024119633381578
3818,0.0482160077145584
3819,0.0578257517347747
3820,-0.1520233585096873
3821,0.0410053548169132
3822,-0.2660346328721983
3823,-0.3105288694808417
3824,-0.0631159877652063
3825,-0.2507047311328664
3826,-0.3250938673341739
3827,0.0759301442672685
3828,-0.2238238058999955
3829,0.038035574449047
3830,-0.0201405361858244
3831,-0.1658746525598514
3832,-0.0919880639878003
3833,-0.2000809316127841
3834,-0.3202525935949517
3835,-0.158120623447027
3836,-0.116467089566581
3837,0.1929848320693432
3838,-0.1854280674777244
3839,0.1625502325371315
3840,-0.1265880012658805
3841,-0.0723883635705544
3842,0.0791121358016371
3843,-0.0972894701117713
3844,0.158127767235924
3845,-0.0723392711818413
3846,-0.2084088437839833
3847,0.1312157820913045
3848,0.024879560310319
3849,-0.0203601484028538
3850,-0.1746419839329399
3851,-0.3768954334297419
3852,-0.0591988423337584
3853,-0.1603127196064567
3854,-0.2774719224840323
3855,0.1011967617036209
3856,0.0659543595831709
3857,-0.0395882818685684
3858,0.1317870321560283
3859,-0.0483452731507868
3860,-0.0901792587704883
3861,0.0417729311406203
3862,-0.0307895315592668
3863,-0.0968608286003605
3864,0.002201334008407
3865,-0.0550636535835425
3866,0.0347441024198031
3867,-0.043570201330449
3868,-0.0881873098461206
3869,-0.1678371096682988
3870,-0.0486080424215577
3871,0.0220896841175095
3872,-0.0176748707525041
3873,0.1147548219093396
3874,-0.1325849648649767
3875,-0.2163164400494352
3876,-0.1273914630922874
3877,0.074293286219087
3878,0.1235221457561324
3879,0.1057641459545128
3880,0.0572561109887795
3881,-0.0594936429940811
3882,0.0414080499011026
3883,0.0650651884513331
3884,-0.1131776112825025
3885,-0.0242456302761827
3886,-0.0683753143058807
3887,-0.0459869947719546
3888,-0.2991456774821874
3889,0.2208383021951327
3890,-0.0287172237071716
3891,-0.0641025641025686
3892,-0.2082133522349705
3893,0.0354722840121038
3894,-0.1289024358880058
3895,0.110997918235381
3896,0.0040747774817134
3897,-0.1413107212524066
3898,-0.0979399751376266
3899,0.0621173129825123
3900,0.7136572489979508
3901,0.0830280830280769
3902,-0.527801644777213
3903,0.1788864928445308
3904,-0.1964250638381485
3905,0.1519980387349851
3906,-0.0539638932496002
3907,-0.2360346184106952
3908,0.1620108989150101
3909,-0.02946520650199
3910,0.1324178518881855
3911,0.1860191893479515
3912,0.0635976713468007
3913,-0.0244666275200542
3914,0.1685352092034873
3915,0.1244145199063209
3916,-0.127015144113346
3917,0.0878563061304211
3918,0.0584390814039808
3919,-0.0511481490519452
3920,0.0317135050741597
3921,0.0438917337234837
3922,-0.1074061416784645
3923,-0.0977373796608596
3924,0.0048866301798235
3925,-0.6900785854616902
3926,0.1936321968675753
3927,-0.1890869800108005
3928,0.2058520805763797
3929,0.1272700572715213
3930,0.0195761757940686
3931,-0.1961457362820603
3932,-0.1522443767802781
3933,0.1153270141389587
3934,-0.0810545436692991
3935,0.0
3936,0.0980921084898664
3937,-0.1031029065200213
3938,0.0098183603338153
3939,0.1862014896119286
3940,-0.0686476414631827
3941,0.0539083557951549
3942,0.0391907118012953
3943,0.073428627374195
3944,-0.024482201439559
3945,0.0709480122324209
3946,0.3899110515413726
3947,0.0608865075499269
3948,0.1167655930718987
3949,-0.2634146341463376
3950,-0.3592930666148673
3951,0.1139697858822887
3952,0.2394890899414604
3953,0.3471385179113827
3954,0.4932399594891696
3955,-0.2925949093008608
3956,0.240003840061441
3957,0.1198580880237798
3958,0.038339883063349
3959,-0.3752164710409857
3960,-0.2846254040233506
3961,0.3317626694874496
3962,-0.0048083858248742
3963,0.0672721157080461
3964,0.4067764165390478
3965,0.1696008408379666
3966,-0.1818747457343171
3967,-0.1030088156381771
3968,-0.0671205292933101
3969,-0.3025715698136413
3970,-0.1014729950900056
3971,0.1009858138975617
3972,-0.2458542229078244
3973,0.0144599219164221
3974,-0.1689841637697925
3975,-0.1308456505936565
3976,-0.0387841179037107
3977,0.1742244591782341
3978,0.0096781998548319
