,MU.US
6218,-0.0785193494110972
6219,-0.0898169978668603
6220,0.5027921103752186
6221,0.1337572512271321
6222,-0.1228638445213888
6223,-0.947119179163382
6224,-0.2486718661693216
6225,-0.7630979498861068
6226,0.1591994541733006
6227,0.5147349963233195
6228,-0.2779353374928988
6229,-0.1299474303577227
6230,0.4405983814568714
6231,-0.9535335083913692
6232,-0.2632783882783928
6233,0.444444444444445
6234,0.0569476082004523
6235,-0.3313906982059102
6236,0.556818181818176
6237,0.1418439716312056
6238,0.8829153076144378
6239,0.3088538091969796
6240,-0.4654369936217947
6241,0.3807204666873858
6242,0.8990810074880898
6243,0.3476638683965155
6244,0.5815218032739822
6245,-0.918665986047296
6246,-0.4787143101384871
6247,0.4849000425350857
6248,0.093489716131225
6249,0.0934023944977493
6250,-0.0254798709019883
6251,0.2069768663939802
6252,0.3680121601080902
6253,-0.3389256058295252
6254,0.2282525995435034
6255,0.1013427919939112
6256,-0.2540005080010136
6257,0.2954583825763923
6258,-0.0337780780273535
6259,0.0843739453256786
6260,-0.0084381064888962
6261,-0.0084388185654051
6262,-0.3471928190363253
6263,-0.3143051308188961
6264,1.027645242772957
6265,0.2659202239328169
6266,-0.0279994400111942
6267,-0.7901792013545961
6268,0.2533427163968932
6269,0.5737475510775212
6270,0.306919642857161
6271,-0.2517482517482612
6272,0.3484320557491289
6273,-0.0139392249790982
6274,-0.2095264701773871
6275,0.0697934115019502
6276,-0.1958041958041965
6277,0.3067484662576671
6278,-0.0278940027893947
6279,0.3405379109041495
6280,-0.3767003836763111
6281,-0.6247367682156298
6282,-0.2251301533699322
6283,0.1685630004214139
6284,0.4057078903189791
6285,0.20940946530782
6286,-0.3080801008262132
6287,-0.4218815918998694
6288,0.2384960718294075
6289,1.2365930599369137
6290,-0.8718895182333128
6291,0.1842205564731242
6292,-0.8772773003697508
6293,-0.2125610069355181
6294,-0.0642590926616079
6295,0.4095737872776055
6296,-0.0025599016997687
6297,-0.0614754098360679
6298,0.1789823574533374
6299,0.26775468570701
6300,0.1400560224089628
6301,0.0381825124092998
6302,0.1017164653528448
6303,0.857178873061884
6304,0.4251355927735772
6305,0.0141817269076375
6306,0.0250941028858168
6307,-0.35887426808537
6308,0.3200702899460216
6309,0.4498313132575277
6310,0.1310288887502389
6311,0.1370801919122679
6312,0.2362155777957328
6313,0.1241696156950323
6314,-0.944558521560572
6315,-0.0410846343467558
6316,0.7340946166394864
6317,-0.0476028561713656
6318,-0.2180876439719359
6319,-0.1518009987195157
6320,-0.1419002050580896
6321,-0.4531722054380837
6322,-0.9986130374479874
6323,-0.2642191628424388
6324,-0.2928870292886942
6325,0.111451657843408
6326,-0.1674574379012064
6327,-0.0139567341242022
6328,0.527557961960288
6329,-0.250521920668068
6330,-0.3772003352891814
6331,-0.6609478273098001
6332,0.1123753336142692
6333,-0.0843525938422638
6334,-0.091465559698864
6335,-0.3742937853107353
6336,0.3799071338117293
6337,-0.1832534536227734
6338,-0.0140984068800097
6339,0.1069360964637379
6340,-0.4035542391706752
6341,0.5229817324690654
6342,-0.4111066596813471
6343,0.2551334071068438
6344,-0.1477650535648375
6345,-0.0061572563265752
6346,-0.775626706378754
6347,0.3216229589312285
6348,0.0370965747495995
6349,0.0370828182941917
6350,0.1481115773882872
6351,0.1663483457581235
6352,0.3621853898097013
6353,-0.0368459837877685
6354,0.1084550794764624
6355,0.0264933153440531
6356,-0.2459117176933515
6357,0.4772393538913369
6358,0.2524204533803361
6359,-0.0927295851359048
6360,0.2183347555772344
6361,-0.6009320578856939
6362,-0.5053617650684221
6363,-0.3215036478298391
6364,0.28169014084507
6365,-0.298226338094487
6366,-0.2991183879093163
6367,-0.0472515356749112
6368,0.0157480314960598
6369,0.3608975364820286
6370,0.4218750000000049
6371,0.0936621916952892
6372,0.3345001944768625
6373,-0.0389105058365847
6374,-0.0311380974622388
6375,-0.2340823970037542
6376,0.1091192517537137
6377,0.2100023333592454
6378,-0.1323987538940712
6379,0.4033509152962937
6380,0.0341180484476374
6381,0.0434041233917312
6382,-0.2019260639950445
6383,-0.9565626470126898
6384,-0.3225045229292935
6385,0.0707435937745664
6386,0.2821758896378738
6387,0.0313430496787386
6388,0.0782962730973961
6389,-0.1575777852124468
6390,0.300200133422281
6391,-0.5702784300570336
6392,0.699533644237178
6393,0.1629585287172818
6394,0.6805934259398455
6395,0.7131261785684987
6396,-0.0081994096425099
6397,0.3757555954909393
6398,-0.1308686406019929
6399,-0.3859101732490343
6400,-0.1728905624125063
6401,0.0741349552067032
6402,0.2214203706740987
6403,0.2780503761858058
6404,0.0980392156862782
6405,0.3257328990227944
6406,-0.1956589496427082
6407,0.2602539062500006
6408,0.0813140348024138
6409,-0.3426892950391658
6410,0.0163158753467091
6411,0.2847148783860803
6412,-0.0284795964034426
6413,-0.093663463104736
6414,-0.5680705190989309
6415,0.7361111111111127
6416,-0.4883454454355335
6417,-0.0279212230612494
6418,-0.0141022060876769
6419,-0.390375868183327
6420,-0.24097231979766
6421,0.4754579779051928
6422,-0.0209804881460249
6423,-1.1244695898161268
6424,-0.7696693272520044
6425,0.2842524161455412
6426,-0.028433323855553
6427,-0.1780246386099836
6428,-0.0498717583357033
6429,0.4553126906001303
6430,0.590806542583188
6431,-0.0423190859077459
6432,-0.3255024058873535
6433,-0.2838489923360813
6434,-0.1136686558681419
6435,-0.1137980085348482
6436,-0.0426924718941242
6437,0.1562944018186977
6438,0.0993612491128564
6439,0.2541466024612251
6440,-0.0133779264214115
6441,-0.4839360129049596
6442,0.2146210596914776
6443,0.2384641942399307
6444,-1.32623548985018
6445,-0.2223233881214657
6446,0.4915483434753238
6447,-0.4346054597310979
6448,-0.2041371801850727
6449,-0.0680920604657458
6450,0.3305123280419654
6451,0.2071074845854633
6452,-0.0222192114889641
6453,-0.2580820429231156
6454,0.1085481682496584
6455,-0.258468235614199
6456,-0.5058791359037524
6457,-0.0545826886693765
6458,-0.1645656344203804
6459,0.1094990418833811
6460,0.1776198934280577
6461,0.0068310676958746
6462,0.0750853242320912
6463,-0.0546373446250597
6464,0.8568109207086891
6465,1.261829652996839
6466,-0.2587694077055673
6467,-0.7385952208544607
6468,0.8044821146387046
6469,0.6990014265335163
6470,0.0427776985598191
6471,0.256009102545878
6472,0.1562056234024416
6473,0.4523607577042596
6474,0.169348010160887
6475,-0.3114382785956948
6476,0.254165489974573
6477,0.0846501128668203
6478,-0.3856519897971486
6479,0.3419901199717716
6480,0.1831501831501967
6481,-0.0563856780377872
6482,-0.0282007896221038
6483,-0.0070506944934011
6484,-0.1907318451540055
6485,-0.1981879954699895
6486,-0.184371011204078
6487,0.1698994761432682
6488,-0.0850219640073718
6489,0.5636604774535866
6490,-0.1494271957496321
6491,-0.4642070199844115
6492,-0.2369169035278384
6493,-0.5886310124453438
6494,-0.2360080917060023
6495,-0.9874021109976135
6496,-0.1107797187899528
6497,-0.0255710876235945
6498,-0.2906479740126425
6499,0.8139732067152736
6500,0.1354784081287016
6501,-0.3398470688190242
6502,-0.5467281735861955
6503,0.1875852660300127
6504,0.2008237176214338
6505,-0.1243929453863856
6506,-0.3162393162393201
6507,-0.2742543709290308
6508,-0.3785271851342153
6509,0.0125586428408007
6510,-0.1763033175355443
6511,0.1118953348252794
6512,-0.1638072247607655
6513,-0.2506482281763112
6514,-0.735449669607646
6515,-1.118661129986153
6516,0.7969201731653663
6517,-0.2608260325406726
6518,0.4904488266840014
6519,-0.2669830169830247
6520,0.0
6521,0.4227804028848587
6522,0.4210004952947045
6523,0.1730531520395556
6524,-0.3971208736659312
6525,-0.3237051792828749
6526,0.1119263773162584
6527,0.3099429704934292
6528,-0.0372069949150454
6529,0.3097161862253601
6530,0.2029736566105298
6531,0.362675190558153
6532,0.1227897838899733
6533,0.5859375000000049
6534,0.1462701121404248
6535,0.2479211224175777
6536,0.2620664564637367
6537,-0.4629629629629574
6538,0.1338362331183835
6539,0.04044489383216
6540,-1.6026299568522726
6541,1.016880211511084
6542,0.7468712151796476
6543,-0.1617468661544648
6544,-0.5693371289141951
6545,-0.4493464052287559
6546,-0.1534212948757345
6547,0.0128857281356868
6548,-0.3001333470099572
6549,-0.1952723535457325
6550,0.1229729480044076
6551,0.061756257693895
6552,-0.3913491246138102
6553,-0.1857201815930588
6554,0.4928131416837822
6555,-0.2160716123058009
6556,0.2770367330186702
6557,0.3883892068683663
6558,-0.0408997955010288
6559,0.589550721691399
6560,0.6563667575482235
6561,0.1613065833249285
6562,-0.537198459355363
6563,0.2224919093851121
6564,0.188771874257671
6565,0.8790518797582532
6566,0.0078480615288064
6567,0.0940881292143676
6568,-0.0985759851319832
6569,-1.2833068362480156
6570,-0.031806615776075
6571,0.11119936457506
6572,-0.6234015345268551
6573,-0.0338989555284084
6574,0.3603919381821057
6575,0.0716446425728414
6576,0.1589572405022958
6577,-0.2949382223993546
6578,0.1194267515923498
6579,0.1907183725365615
6580,0.0317762948840102
6581,0.1427891480247555
6582,0.3035340601911629
6583,-0.6397644062400473
6584,-0.1913875598086083
6585,-0.2237851662404101
6586,0.103792415169657
6587,-0.441058540497191
6588,-0.064195153265927
6589,-0.5413105413105348
6590,0.3972758229284919
6591,-0.1847903340440791
6592,0.3399915002125075
6593,0.3388394747988068
6594,0.1269035532994971
6595,-0.5814778045667233
6596,1.3017917133258576
6597,-0.3511729175445989
6598,-0.5551082672994628
6599,-0.1513651152921195
6600,-1.0434534019439736
6601,0.0141489411875703
6602,-0.8647830474268284
6603,0.2588066139467903
6604,0.6144612746499096
6605,0.7938758151403491
6606,-0.5129666571672833
6607,0.1421459051592148
6608,0.0996446339729872
6609,0.2905534689249698
6610,-0.6203650884198549
6611,-0.6892590465249914
6612,0.3006442376521027
6613,-0.66291972906758
6614,0.3010033444816014
6615,0.5792126997747573
6616,-0.0321888412017179
6617,-1.0407632263660105
6618,0.4156545209176843
6619,0.7553841208614576
6620,0.3736122971819049
6621,0.3616251861305991
6622,-0.1064735945485459
6623,-0.074587107085783
6624,-0.3850679217028553
6625,0.3197572446500188
6626,-0.1066282420749335
6627,0.0746587030716802
6628,0.212856534695603
6629,0.1487778958554735
6630,-0.0265745415891485
6631,-0.1330494944119212
6632,-0.0319420783645668
6633,0.2230957186869157
6634,-0.1915912719531587
6635,0.1753174308027328
6636,-0.0584733149053716
6637,-0.1382943273774927
6638,0.3076841434939534
6639,0.7824726134585451
6640,-0.2996575342465867
6641,0.5040107900901597
6642,0.4944550399095773
6643,-1.2226512226512078
6644,-0.6766484307515306
6645,-0.1008790892059276
6646,0.6727741196679057
6647,-0.5469199769717838
6648,-0.4917558576800743
6649,-0.3920429795266386
6650,-0.5988898626935595
6651,-0.2342606149341092
6652,-0.1502987646174596
6653,-0.2462149051888931
6654,-0.4058741052320946
6655,-0.1404079219627532
6656,0.4636985253445438
6657,0.0511689457432791
6658,0.3370457209847447
6659,-0.8274231678486821
6660,-0.3112494441974328
6661,-0.1335707925200407
6662,-0.2082093991671632
6663,-0.4181600955794521
6664,-0.3354632587859438
6665,0.6191458961739967
6666,0.055533518445056
6667,-0.5504148053605598
6668,-0.26393665520275
6669,-0.4902748754219574
6670,-0.5983182406209532
6671,0.2097789252864215
6672,0.064505724883082
6673,0.1450883331910892
6674,0.1445570027335586
6675,0.0321491721588219
6676,0.3044871794871758
6677,0.2716957008150898
6678,-0.0638092694558347
6679,0.0398049716249738
6680,-0.4576842781435628
6681,-0.1527945315641431
6682,-0.1481887151071932
6683,0.2282040980313427
6684,-0.2012882447665056
6685,0.1928640308582408
6686,0.1123775886980258
6687,0.0
6688,0.2721741914825515
6689,-0.0527518902760702
6690,-0.0568284782811396
6691,0.0743670886076027
6692,0.2805049088358986
6693,0.1138254093336796
6694,0.0437598459653521
6695,-0.1402278702892294
6696,-0.2548106493278201
6697,-0.2025004402183518
6698,0.3491901945989543
6699,-0.0860554970144002
6700,0.0351123595505672
6701,0.1927457508323102
6702,-0.0350569675723104
6703,-0.2460024600246012
6704,-0.0175746924428787
6705,-0.0527518902760702
6706,-0.0568284782811396
6707,0.0743670886076027
6708,0.2805049088358986
6709,0.1138254093336796
6710,0.0437598459653521
6711,-0.1402278702892294
6712,-0.2548106493278201
6713,-0.2025004402183518
6714,0.1886792452830215
6715,-1.7469763870224544
6716,0.2871362940275623
6717,-0.8104978772674677
6718,0.4810785377517066
6719,0.1332949750671229
6720,-0.288517022504325
6721,0.2494244052187173
6722,0.1914975105323658
6723,0.3625262354512454
6724,0.4274722143060728
6725,-0.6790359602142251
6726,-0.0191314329443237
6727,0.6464538178030447
6728,0.2652132701421749
6729,0.7899191273274434
6730,-0.0355590006603854
6731,0.2604621138339598
6732,0.7267138599105752
6733,0.0560416011141244
6734,-0.1026931320473319
6735,-0.055944055944058
6736,-0.3593285048565496
6737,0.3208655908963661
6738,0.1024972046216916
6739,0.6562756357670227
6740,-0.4222016270209006
6741,-0.123724095267558
6742,-0.3621688741721796
6743,-0.0828500414250189
6744,0.124120810922636
6745,0.3915104059344688
6746,0.9440220441904345
6747,-0.1482011447260793
6748,-0.2561737882979814
6749,-0.7744733581164808
6750,-0.093023255813957
6751,-0.176019879892319
6752,-0.0155335784186823
6753,0.0569240322914581
6754,0.2310937819457694
6755,-0.1124722179149245
6756,-0.0672390607220417
6757,-0.2177068214804146
6758,-0.1817520901490337
6759,0.1400124455507209
6760,-0.5160281469898406
6761,0.2184428147917074
6762,-0.2241451209341153
6763,-0.3137418950010428
6764,0.9226037929267028
6765,-0.2741134144252248
6766,-0.6205826581623848
6767,0.633778691332656
6768,-0.7072623770916056
6769,0.2752451402029996
6770,-0.0258108921965079
6771,-0.1292212267401841
6772,-0.1207521131619808
6773,0.1893939393939384
6774,-0.1292991983449629
6775,0.0947295900792278
6776,-0.0172265288544446
6777,0.3604531410916595
6778,0.0
6779,0.4017437387810915
6780,-0.1455230268789605
6781,-0.3091190108191649
6782,-0.172028212626861
6783,0.0
6784,-0.25006467189791
6785,-0.1295113106544687
6786,0.2067895915905644
6787,0.0
6788,-0.3631961259079918
6789,0.3231444092033875
6790,0.0137736475273787
6791,-0.1495762007644944
6792,0.248673740053048
6793,0.4784688995215297
6794,-0.543608986385722
6795,-0.4204571388591377
6796,-0.2503340013359974
6797,-0.2343488449949791
6798,0.2671118530884751
6799,0.4321808510638265
6800,0.0249272953884512
6801,0.2747726248243384
6802,0.1641297154202451
6803,-0.1159516316051023
6804,-0.3482351376733877
6805,-0.100665557404322
6806,0.0665114732291306
6807,-0.4677581022385585
6808,-0.3016085790884714
6809,0.1672800267648066
6810,-0.0837100284614168
6811,-0.1761006289308123
6812,-0.067130989342954
6813,0.1089689857502057
6814,0.0553925170899412
6815,0.3481217872676982
6816,0.0869152970922877
6817,-0.4843191742755057
6818,0.2139122167643765
6819,0.1424050632911446
6820,0.2682657408868465
6821,0.4164374950891814
6822,0.0235663786331509
6823,0.070649187534346
6824,0.0078492935635832
6825,0.4842993282299676
6826,0.0546490748692272
6827,0.3500855764742404
6828,-0.0233444868103658
6829,-0.1012618787973169
6830,0.1400124455507209
6831,0.007777864198484
6832,0.1475613544579044
6833,-0.0621697233447187
6834,0.1086787765874758
6835,0.0155231294629076
6836,-0.233390384316175
6837,0.0777363184079557
6838,-0.0777967947720509
6839,0.3153229210637299
6840,-0.8514261387824527
6841,-1.2354546760522906
6842,-1.2067461471357928
6843,-0.5261619409529369
6844,-0.647249190938508
6845,-0.4284236962623818
6846,0.4119464469618967
6847,0.3956623681125381
6848,0.5102784662487367
6849,0.1455815984859431
6850,-0.482738443534228
6851,-0.3817914831130766
6852,0.3220140515222466
6853,0.3645909289776871
6854,-0.075162182476251
6855,-0.0489158209827022
6856,-0.2347617110089128
6857,-0.0068794011700832
6858,-0.2787318361955212
6859,0.7863695937090524
6860,0.1018329938900104
6861,-0.8509389671361478
6862,-0.3090507726269224
6863,-0.0073588932224735
6864,-0.1473374026520738
6865,0.262412091949197
6866,-0.2103713053539527
6867,-0.4437400950871499
6868,-0.1057641459545304
6869,0.1162053665751103
6870,-0.0951676007190477
6871,0.0528429507503819
6872,-0.0899137885439339
6873,-0.4089219330854921
6874,-0.1792906050658999
6875,-0.022882077479782
6876,-0.106435002732781
6877,-0.0854126679462589
6878,-0.1281229980781598
6879,-0.0364215457474856
6880,-0.2043131588805043
6881,-0.0268708134790948
6882,0.0963636363636435
6883,0.4047720494247928
6884,0.1171399966592255
6885,-0.3149581087571429
6886,-0.2943695140226841
6887,-0.4840271055179121
6888,-0.0861233717300014
6889,-0.6183442116111293
6890,0.4275696938600992
6891,0.1959552648468586
6892,-0.2651039964127917
6893,0.1027526072832936
6894,-0.1712622024319257
6895,-0.0771274316565287
6896,-0.3180880330123836
6897,0.3256212510711308
6898,0.0342641768031454
6899,0.1368691189050562
6900,0.0437789436961693
6901,-0.2668038408779145
6902,0.0342817963661349
6903,0.1540304638028347
6904,0.0684111510176144
6905,0.5527680925248794
6906,0.4823967501692562
6907,-0.0677506775067736
6908,-0.4936170212765943
6909,0.3223617237868981
6910,0.3718728870858669
6911,-0.3392130257801827
6912,-0.1954286685359877
6913,0.0594429347826149
6914,1.178972487366648
6915,-0.7780449851464099
6916,-1.0723477266228196
6917,0.1547501441860244
6918,0.0165572366542982
6919,-0.0142755174875162
6920,0.1567844925883686
6921,0.3692132916785077
6922,-0.4564907275321075
6923,-0.4154132645752644
6924,-0.2729100833093906
6925,-0.389329488103836
6926,-0.1588677065280176
6927,0.1298139333621858
6928,0.2302489566844101
6929,-0.12968299711814
6930,-0.1443001443001566
6931,-0.1228057501986473
6932,0.0361062969381737
6933,-0.2026049204052106
6934,-0.086906141367306
6935,-0.6560723137483639
6936,0.0364351818115448
6937,0.0145719489981859
6938,-0.6526840715752319
6939,1.0048964218455874
6940,0.5083877737112263
6941,0.0162357936805183
6942,0.5032618825722288
6943,0.1922361403943955
6944,-0.0620501365102968
6945,0.1486988847583699
6946,0.4318322023442249
6947,0.3810226155358927
6948,-0.1477104874446141
6949,-0.0492610837438325
6950,-0.1912517737059672
6951,0.2645828205759333
6952,-0.2714708785784783
6953,-0.2598045280217839
6954,-0.0371287128712885
6955,0.1482946119624376
6956,0.0864304235090667
6957,0.1848656642839606
6958,0.1845245417640616
6959,-0.0061511964077131
6960,-0.687476774433287
6961,0.1175378905041742
6962,0.4250338795121336
6963,1.3610402235994707
6964,0.2427231565329914
6965,-0.091610367833436
6966,0.0430351075877721
6967,-0.6022135416666741
6968,0.4536616979909286
6969,0.1375293261063034
6970,-0.0403042403621916
6971,0.0483740495065603
6972,0.2259887005649726
6973,-0.1293033780507603
6974,-0.3243067942273321
6975,0.3395275702527905
6976,-0.0163245514789095
6977,0.0161603102779656
6978,0.0726685506661196
6979,0.0403551251008969
6980,0.4979119820109142
6981,0.6621459912245699
6982,-0.8853118712273597
6983,0.5840934549527956
6984,0.0159999999999968
6985,0.1768068397254804
6986,0.0148514851485086
6987,-0.0159718894745216
6988,-0.3043896187119476
6989,1.0303789505999796
6990,0.8831790616022999
6991,-1.282327586206894
6992,0.5252438632222199
6993,-0.7233858777801788
6994,0.3067649749744325
6995,-0.3185401144584836
6996,0.2585888437384539
6997,0.3647387058697286
6998,-0.1020462967935967
6999,-0.0214880472736997
7000,-0.0053723004190498
7001,-0.4858561865687633
7002,-0.1080847384349422
7003,-0.7053291536050115
7004,0.3016820401519324
7005,0.4321988114532593
7006,-0.7401763361271281
7007,-0.1635412123855273
7008,-0.0600010909289179
7009,-0.3009081956450439
7010,0.120218579234972
7011,-0.4390779363337055
7012,-0.5629760459211733
7013,0.4724236431553423
7014,-0.6986178917692298
7015,0.3767639402657782
7016,0.5653565833390181
7017,0.102068590092546
7018,-0.3965033378968089
7019,0.3813801551653649
7020,0.1494971459635763
7021,-0.3565261748042034
7022,-0.3127650841428377
7023,-0.4328409481277879
7024,-0.2093000839954298
7025,0.5164383561643772
7026,-0.3712360786470453
7027,-0.1101169993117664
7028,-0.1654487798152551
7029,-0.1473282769495502
7030,-0.0801489111493944
7031,-0.0488040923544954
7032,-0.0830220008302231
7033,0.1036699149906736
7034,0.1653216458197606
7035,0.186225895316801
7036,0.0963258566120921
7037,-0.0206455164820047
7038,-0.4076838032061937
7039,0.0885112409276053
7040,-0.5160142348754433
7041,-0.3213138164941087
7042,0.7705251970595964
7043,-0.7405424696645238
7044,-0.1966744144466287
7045,0.0357462019660466
7046,0.1944380028184496
7047,-0.2485693848354717
7048,-0.3949730700179513
7049,-0.5422421822540294
7050,0.2775687711731744
7051,0.2982770997846309
7052,-0.4325883201153605
7053,0.15297399442095
7054,0.1527403414195882
7055,0.2244725254234849
7056,-0.0631503408683102
7057,0.1164770181883303
7058,-0.4048218783735182
7059,0.1975219967678208
7060,0.2060747244870567
7061,0.3037070120589579
7062,-0.0178683105512338
7063,0.1160092807424553
7064,-0.7650765076507727
7065,0.2991325157044613
7066,0.5207558399047677
7067,0.0446162998215365
7068,0.014869888475844
7069,0.2521506971225181
7070,-0.2527881040892218
7071,0.1484780994803182
7072,0.0296868042155413
7073,0.1186063750926587
7074,-0.4916567342073872
7075,-0.0149009089554539
7076,0.014898688915383
7077,-0.2838786792170891
7078,-0.0149432157800435
7079,0.4611036739550829
7080,0.059461870075802
7081,0.1484340210776436
7082,0.9264705882352876
7083,0.1615034503009828
7084,0.4021349711194058
7085,0.5742948531549812
7086,-0.3794512551080051
7087,-0.5871990604814907
7088,-0.3683512597613083
7089,0.5001087192868101
7090,0.6480881399870321
7091,1.3111608570514914
7092,0.4668435013262575
7093,0.4961993243243232
7094,0.1475859160868654
7095,-0.2748414376321407
7096,-0.0688634567762816
7097,0.1427062427379407
7098,0.4312158182583052
7099,-0.4543053354463735
7100,-0.2860775588048424
7101,-0.1857650867788303
7102,0.143099427602295
7103,-0.0318099883363388
7104,-0.0955211207811541
7105,0.5803524322042811
7106,-0.3919491525423626
7107,0.4009284659210755
7108,0.4516332318033743
7109,-0.0105042016806627
7110,0.9828904259191776
7111,0.0987115544472141
7112,0.0311623558741052
7113,-0.2602580084794711
7114,0.2380196762932492
7115,1.191596111633738
7116,-1.302414231257942
7117,0.6940063091482613
7118,0.7358697354000295
7119,-0.0391573341686875
7120,-0.6542645435913592
7121,-0.6426021420071418
7122,0.308446694084151
7123,-0.3412427585112234
7124,0.1821926489226788
7125,0.3945084424806691
7126,-0.2372666877570366
7127,-0.3651373233846592
7128,-0.3504859009080752
7129,-0.2036958992631205
7130,-0.1637352094659465
7131,0.0958466453674157
7132,-0.0799360511590795
7133,0.0958313368471526
7134,0.1753826530612235
7135,-0.0717989629038718
7136,-0.127805735282368
7137,-0.0399552501198634
7138,-0.0319744204636341
7139,-0.4849660523763291
7140,0.2901353965183748
7141,0.3533568904593621
7142,0.6064824496846247
7143,0.2549363057324839
7144,0.5542359461599389
7145,-0.3336510962821749
7146,0.0952380952380988
7147,0.0951474785918209
7148,-0.1270244522070584
7149,-0.2546959567016819
7150,-0.3835091083413263
7151,0.556173526140158
7152,0.2219755826859054
7153,0.1583029919265496
7154,0.1896034128614274
7155,-0.0316105579263411
7156,0.0158027812895038
7157,-0.3647898493259381
7158,-0.0476039352586385
7159,0.0475812846946772
7160,0.1108998732572881
7161,0.1186802753382432
7162,-0.079182833161766
7163,-0.2301587301587351
7164,1.843872562187712
7165,0.3159811482433609
7166,0.5087523737870007
7167,-1.0852095227835872
7168,-1.1440400958814525
7169,-0.5147300405212998
7170,-0.5063291139240594
7171,0.1758048566091757
7172,-0.7527953060998637
7173,-0.1774426084063398
7174,-0.072138061150877
7175,-0.116666666666671
7176,0.033322225924693
7177,0.1220323940536936
7178,-0.2446619217081838
7179,-0.2843919031952216
7180,-0.408734602463616
7181,-0.2788267938736716
7182,0.6784519295114877
7183,-0.0334709360705133
7184,1.8774973999671611
7185,0.3979936757169283
7186,-0.1310186701604873
7187,-0.4827207899067446
7188,-0.6403886496632577
7189,0.533229288594091
7190,-0.9716336551101126
7191,-0.4221284452063781
7192,-0.9459606972366652
7193,-0.8584854994629361
7194,-0.0671772134891806
7195,-0.4046944556859724
7196,0.416442772702851
7197,-0.0091357082592154
7198,0.183451790264173
7199,0.0937834941050474
7200,-0.4576043068640692
7201,-0.256375657805961
7202,0.2204010302435528
7203,-0.0455280785669153
7204,-0.1212407282535402
7205,0.5365526492286942
7206,0.5152389836140379
7207,0.3509308510638386
7208,0.0398777083610277
7209,0.4762534726815708
7210,-0.0397035468501867
7211,-0.0662163951794426
7212,0.0397140587768084
7213,0.2245410117553659
7214,1.0086793338024858
7215,0.3040224508886703
7216,-0.5999294200682165
7217,-0.6631142687981081
7218,1.285797779076557
7219,0.903509788022705
7220,-0.6411750990906938
7221,-0.6453126833274635
7222,1.3655826871889742
7223,-1.218226543282174
7224,-0.1055347091932497
7225,0.431990659661418
7226,-0.8358841535201413
7227,0.7710280373831736
7228,-0.7770190722863158
7229,0.410364638292893
7230,0.4935074026110247
7231,-0.085240541802888
7232,0.5919907138711609
7233,1.0566211094521505
7234,0.2863032524049473
7235,0.7219600932294982
7236,-0.1309198542805042
7237,0.5323286917351494
7238,0.5740824138707359
7239,0.5857740585774083
7240,0.2505561344516715
7241,0.3464577845556588
7242,-0.6419710366555514
7243,-0.2937307584662813
7244,0.2234012845574012
7245,0.209000975337873
7246,-0.5322874352150098
7247,-0.1683737898133921
7248,-0.1968227189652756
7249,-0.2748995559314769
7250,-0.0493653032440008
7251,0.1267784194956884
7252,-0.2966939813506552
7253,0.0378494720845941
7254,0.301320176624311
7255,0.1113924050632913
7256,0.0983560488970175
7257,-0.3100775193798433
7258,-0.2679464785388418
7259,-0.4691182734630091
7260,-0.0355088417015917
7261,-0.0284151452724245
7262,-0.1209103840682901
7263,-0.2424069585056348
7264,-0.6354249404289145
7265,-0.5820588906642216
7266,0.4205023298101947
7267,-0.721153846153841
7268,0.1371742112482905
7269,-0.09153318077803
7270,-0.7434729986744398
7271,-0.5621884780340783
7272,-0.8416130917592037
7273,-0.4034917646837926
7274,0.2502926715055095
7275,0.1577932324235931
7276,0.1808423754520907
7277,-0.468878208885232
7278,-0.518439967008363
7279,0.1881688815712061
7280,0.3632528708694659
7281,-0.1643192488262917
7282,0.6955970385841916
7283,0.8473361839824297
7284,-0.7041024148967169
7285,0.3999072678799105
7286,-0.3839888294158696
7287,-0.0349202653940183
7288,0.4403754780391813
7289,-0.3780342220453596
7290,0.1324678765399315
7291,0.6885628060315805
7292,-0.6266878474980117
7293,1.6085965483555835
7294,-0.7810448936728784
7295,-0.3953610964681225
7296,-0.5699138502319319
7297,0.6844807160721285
7298,2.132045088566829
7299,1.1587190424651386
7300,0.6640526182646164
7301,-0.0126502213788806
7302,0.970873786407774
7303,-1.493960584869672
7304,-0.2549394518801821
7305,-0.5312973342867561
7306,-0.3025706940874016
7307,0.7779619946435397
7308,0.1019238119505647
7309,0.1526523343086179
7310,0.7073386383731239
7311,-1.2015850696663657
7312,-0.7728970758727406
7313,-0.6221646143875434
7314,-0.447275684467333
7315,0.5258190643117171
7316,-0.8978370289756449
7317,0.2442665219161251
7318,0.2369187030393246
7319,0.7457672668637555
7320,0.0671411306566364
7321,-0.0403009134873739
7322,-0.0941239747209804
7323,0.0268853340502702
7324,0.3616394320921458
7325,-0.0670151454228617
7326,0.0803535556448403
7327,-0.2012882447665133
7328,0.2850146521617064
7329,0.223496803755388
7330,0.0261612386545608
7331,0.2662406815761486
7332,-0.0399520575309643
7333,0.026627612834504
7334,-0.2402242092619679
7335,0.0800106680890626
7336,-0.2947722068862184
7337,0.1674344081714388
7338,0.6434067391881129
7339,-1.058804365531843
7340,0.6473539407671122
7341,0.3708481135117768
7342,0.5452212957023673
7343,0.7480502944453269
7344,-0.8426290024877596
7345,-0.4919354838709673
7346,-0.6983920740620427
7347,0.7335751713018918
7348,-0.4128217581350096
