,ABNB.US
3158,-0.4349418809439969
3159,-0.2967568713346905
3160,-0.4827831025914141
3161,0.0638569604086869
3162,-0.078108357594252
3163,-0.3440755099321615
3164,0.5640233666823363
3165,-0.552081089821711
3166,-0.259325847564336
3167,0.0344430677743571
3168,-0.183106230086105
3169,0.0880520184231884
3170,0.018352090614645
3171,0.0358109937719969
3172,0.1622060016220661
3173,0.0472877119502757
3174,0.2426039490531607
3175,0.5028831969961111
3176,-0.1746372917786075
3177,0.0604148486272426
3178,-0.3131207703444351
3179,-0.3222363336666062
3180,-0.1000811468758426
3181,0.2462140375729428
3182,0.0573046585316577
3183,-0.0270416258963178
3184,0.020226550853932
3185,0.0068091417784821
3186,0.2286944238918242
3187,-0.0403741336383647
3188,0.4021178205214089
3189,0.5463505513987941
3190,0.6774905986987351
3191,0.1133436004390654
3192,0.0182413545815264
3193,-0.3233658274026594
3194,0.3407997768530293
3195,-0.6543844598688601
3196,0.5898139312977124
3197,0.2409495195883042
3198,0.296468008978267
3199,0.2574843213820902
3200,0.0629115265268931
3201,-0.4045237317818852
3202,0.1037836555568801
3203,0.0711153253526161
3204,0.2069903601632233
3205,-0.1302184341692197
3206,0.2774890752332559
3207,-0.2664456154893819
3208,0.4336022590943
3209,0.1351152453563343
3210,0.0764773362355642
3211,-0.1679434295816293
3212,0.0471198020968385
3213,-0.2894441490932773
3214,0.0421733323961497
3215,0.4513172165272937
3216,0.2686671318911509
3217,-0.3079938401231959
3218,0.4459930313588754
3219,-0.1815135437028699
3220,0.0871900394098978
3221,0.0488025935092503
3222,-0.2453104470101472
3223,0.3315686820841453
3224,0.1182773255409361
3225,0.0903656332545696
3226,-0.1392175971042858
3227,-0.0975473801560662
3228,-0.2654743607657006
3229,0.0453894766244377
3230,0.0279241858354511
3231,0.1599587383123841
3232,-0.0310255873945473
3233,-0.2376126913131619
3234,0.1465457083042623
3235,0.0906365474447433
3236,0.0627090301003368
3237,0.1252609603340142
3238,-0.0139198218262679
3239,0.708071378675309
3240,-0.1590128482381376
3241,0.2695930730438716
3242,-0.2830788804071384
3243,-0.0636537237428353
3244,-0.2239888126806647
3245,0.4642494284988556
3246,0.5022903174853993
3247,-0.0031591584001993
3248,-0.2496899461475489
3249,0.4628964125843361
3250,-0.5547278663581323
3251,0.0126778865962928
3252,-0.286068465719455
3253,-0.0572464459498161
3254,-0.3030496363404327
3255,-0.18856467129024
3256,0.0255615554206604
3257,-0.0791116471914813
3258,-0.2798140131473391
3259,0.0544836869431315
3260,0.1727668287688829
3261,0.0767263427110003
3262,0.2423778543181499
3263,-0.1213359729229182
3264,-0.7572021788840086
3265,-0.5852533767932449
3266,-0.639298448491862
3267,-0.2899391127863076
3268,0.2224992301565071
3269,0.5491336871044086
3270,-0.2628205128205106
3271,-0.0256476019492126
3272,0.4839888079582167
3273,-0.5223724071400343
3274,-0.1471655692949981
3275,-0.4581679734133566
3276,0.0354792929944567
3277,0.0709082704828113
3278,-0.1786205533749998
3279,-0.1315227934044538
3280,0.0193948797517462
3281,-0.4611287913229902
3282,-0.3127239559580362
3283,-0.0325860271115819
3284,-0.6031995803828923
3285,-0.3355042431419113
3286,-0.3200791948523248
3287,0.3387266508813381
3288,0.4289596908870632
3289,-0.3463952099331506
3290,0.9827828348504524
3291,-1.1842105263157896
3292,0.2781714165748182
3293,0.1938187532739678
3294,1.2671321437807028
3295,0.4633204633204662
3296,-0.0463535228677397
3297,-0.0206058108386524
3298,1.0647818756714795
3299,-0.4244037260722768
3300,0.5699745547073815
3301,1.651651651651657
3302,-0.7970941378266636
3303,0.3268466837632652
3304,0.1054852320675145
3305,0.120409391932561
3306,0.2041279201633051
3307,-0.6336977880788027
3308,0.1107252503900542
3309,-0.5821605750734058
3310,-0.816576503011123
3311,0.7144666835571303
3312,0.0810085565287816
3313,0.2171871360953519
3314,-1.4357730840405845
3315,-0.5683965851282593
3316,1.3083159161441462
3317,0.7418117809769327
3318,0.3539324083064477
3319,0.3713411970292697
3320,0.7126037922914895
3321,-0.8498937632795807
3322,0.0811738994692447
3323,0.2242850912715626
3324,-0.2560899437851321
3325,-0.1532638954052138
3326,0.4390881913303515
3327,0.1833949830592692
3328,-0.4214009239605337
3329,0.2490970232905751
3330,0.0808910459834456
3331,-0.0591476512156391
3332,-0.4471544715447175
3333,0.373831775700931
3334,0.1430971193927641
3335,-0.1869974443682496
3336,-0.0754792307356476
3337,-0.3750547868010704
3338,0.3431923124921895
3339,0.2884149297140082
3340,0.0
3341,-0.0533488529996671
3342,0.7891064812587282
3343,-0.2145767533814025
3344,0.7326403581159191
3345,0.2947028416989862
3346,-0.0826805502483648
3347,-0.1051926938892738
3348,0.2380758169635468
3349,-0.2338513028926644
3350,-0.5359675054678343
3351,0.1751439539347452
3352,-0.2308580223162842
3353,0.1680510875306202
3354,0.0168022851107734
3355,-0.0504322766570692
3356,0.0486794615878781
3357,0.0856676899462724
3358,-0.2500480861704086
3359,-0.0769971126082755
3360,-0.0746466324736936
3361,-0.3940434172992301
3362,0.1520673924062843
3363,0.0024137098720711
3364,-0.4583921015514648
3365,0.2040959954958069
3366,-0.7659031274377793
3367,0.0283587380361718
3368,-0.0354609929078094
3369,-0.2410049693945007
3370,0.134185303514372
3371,-0.1066098081023494
3372,-0.4569470227045454
3373,0.5043688285856418
3374,-0.1814752873358886
3375,-0.0605283771273798
3376,0.13511591523254
3377,0.5023703389230934
3378,-0.5425870739496481
3379,0.0858636942285827
3380,-0.462796343901742
3381,-0.0142836737608783
3382,-0.3655651924593358
3383,-0.060964676349277
3384,-0.0681834493648165
3385,0.1755328676338715
3386,-0.1039948361184693
3387,-0.2012217031979886
3388,-0.0503307448950195
3389,0.8947624574145432
3390,0.1756484042155506
3391,1.2583490165688862
3392,0.3713235294117613
3393,-0.6881591465197732
3394,0.092089204482402
3395,-0.2186805040770848
3396,0.4428044280442763
3397,-0.3183534463611511
3398,1.1634713888482389
3399,0.2336107460943154
3400,0.3818042980255305
3401,-0.4272567922874729
3402,0.6962576153176734
3403,-0.1016407724698608
3404,0.029031789809836
3405,-0.5325789620000386
3406,-1.0258856067888062
3407,0.9286496750164364
3408,-0.6838235294117697
3409,-0.0220636905199684
3410,0.7735532365175526
3411,0.1511977411421879
3412,0.2996730839084593
3413,0.3907663362037716
3414,-0.4973996608253206
3415,0.8074464505999763
3416,0.3464461332141286
3417,-0.6665729152018013
3418,-0.259425316527089
3419,-0.0909943788956308
3420,0.4250463717610066
3421,-0.1858317378083027
3422,0.3255500673551774
3423,0.0645070817557195
3424,-0.0701655907942745
3425,-0.349236748718529
3426,0.0
3427,0.7435983450743667
3428,0.4203435125128721
3429,0.0194823267464495
3430,0.061192701379609
3431,-0.0500918350308918
3432,0.1417257190496172
3433,0.0083361120373382
3434,0.0222246916323991
3435,-0.0945442411434222
3436,0.0183493380337222
3437,0.2036512957105702
3438,0.1827849783981301
3439,0.298657937806871
3440,0.1927537652324398
3441,-0.7647972062779691
3442,0.407593193665782
3443,0.2257114818449453
3444,-0.9044098230789572
3445,-0.1057361882104127
3446,0.2241856784913645
3447,-0.191583537028468
3448,0.0660196738628073
3449,-0.0627580511973568
3450,0.0625867334610544
3451,-0.3244138296463124
3452,0.1124710552431464
3453,0.2244372565845952
3454,-0.2695874511112263
3455,0.0246823716252091
3456,-0.2322081529536052
3457,-0.1660244485782598
3458,-0.3534237972023479
3459,0.3884448128106459
3460,0.1327806333941271
3461,-0.0829737802854298
3462,0.3439835946285519
3463,-0.2985668789808842
3464,1.793806783125788
3465,-0.3065360493443181
3466,0.8581706063720388
3467,0.2401209011813305
3468,-0.0658664204370571
3469,-0.450879859840775
3470,0.1620537092293434
3471,0.3192266765810707
3472,-0.0423250564334138
3473,-0.0513294322964758
3474,0.1844451275745535
3475,0.066560851978903
3476,0.4180900423188667
3477,-0.5176301763017583
3478,0.5757961783439468
3479,-0.1531002806838537
3480,0.0255102040816384
3481,-0.437415191876458
3482,-0.2550218340611324
3483,-0.3402237228723112
3484,0.2109053497942369
3485,-0.4573288892334027
3486,-0.0542888165037949
3487,0.4097714898319278
3488,0.0176070840197685
3489,1.6867536564778811
3490,0.313879375951304
3491,0.5487228003784279
3492,0.4684667718166645
3493,-0.871485562310034
3494,0.8522861044403646
3495,-1.1767990361119762
3496,-0.2986981710172478
3497,-0.0345598164457942
3498,0.2039307351047126
3499,0.0667397625971372
3500,-0.0715580574372701
3501,0.4889627343935443
3502,0.3175264171568335
3503,0.0880820661981825
3504,-0.5071754419311865
3505,-0.9159353570229688
3506,0.3155026530904902
3507,-0.1723890245654289
3508,-0.4521622011640898
3509,0.3858258359559843
3510,-0.160875407947776
3511,0.1581292826680646
3512,0.3247838754358345
3513,0.2287348105789801
3514,0.9804912564439636
3515,1.5229942265578211
3516,1.340535232015722
3517,-0.7644541203829772
3518,1.0840837901331262
3519,-0.383217058072124
3520,-0.124996372104506
3521,-0.2970142177055029
3522,0.1729258502228691
3523,0.41445948597214
3524,0.3665151737281923
3525,-0.4195804195804145
3526,0.2960172228202318
3527,0.0684529630354071
3528,0.2122417115952293
3529,-0.3549919208735361
3530,0.2490964149653313
3531,-0.0562003665241339
3532,0.4015575565831047
3533,-0.1169533648457583
3534,0.2963754737148893
3535,0.3486007553016359
3536,0.1450396441694117
3537,0.0531529354916575
3538,-0.1888071262587075
3539,0.5891246111992602
3540,-0.1940215502259295
3541,0.2288805659592263
3542,0.090083847273228
3543,-0.3192893743304782
3544,0.3735023201052685
3545,0.0034627237785407
3546,0.1072293324109312
3547,0.0138341287957265
3548,-0.378406526644671
3549,0.03817323709051
3550,0.1247747123249538
3551,-0.1666435217330792
3552,0.0208261020479008
3553,0.1455704977124494
3554,-0.0485470559678155
3555,0.1592577205373146
3556,-0.0138504155124527
3557,0.0553709856035327
3558,-0.0657963084807971
3559,0.0103878116343592
3560,-0.2986733347225163
3561,-0.0458639092728503
3562,-0.065364021973433
3563,0.1180719544381077
3564,-0.7340504701982329
3565,0.7320349227669599
3566,-1.6479390521961252
3567,-0.5532674354750021
3568,1.0007298545863272
3569,0.0525708075799653
3570,-0.4605779400225054
3571,0.1736938900619817
3572,0.3258877045284742
3573,0.6274456888409168
3574,-0.5494878230784902
3575,-0.3881776082811177
3576,0.1088435374149636
3577,0.2036659877800484
3578,0.0678426051560341
3579,-0.0475802942919234
3580,-0.0734946003204763
3581,-0.2736003269309394
3582,-0.1432371598117315
3583,-0.2975885069266305
3584,-0.2149986219795011
3585,0.2111240336594268
3586,-0.1781920361866842
3587,0.3721279573930667
3588,0.1057226655753366
3589,-0.7048248152814168
3590,0.5317347422610558
3591,0.5375673980430893
3592,0.2017106407069631
3593,0.4865009534642582
3594,-0.2986376753238183
3595,0.0871664208126562
3596,0.1673472119954481
3597,-0.0368299460943371
3598,0.0368163866389841
3599,0.133698776656205
3600,0.0475741207473978
3601,0.0926568758344481
3602,0.0266951414842445
3603,0.0400266844563057
3604,0.1398974085670561
3605,-0.2638346191096484
3606,0.1899999999999977
3607,0.0433145636890665
3608,0.2558326725375131
3609,0.2371896376575147
3610,0.071165888082685
3611,-0.2246029932898032
3612,0.0883816601420054
3613,0.1701036254328755
3614,-0.0158311345646443
3615,-0.6105654366870219
3616,0.0636706107072767
3617,-0.501253132832079
3618,-0.4607060588203855
3619,0.0562173738455458
3620,-0.3465319937678022
3621,0.0134296688243698
3622,0.2384780278670917
3623,0.0267881060809061
3624,0.6969567993190052
3625,-0.3255938083800446
3626,0.388132709485335
3627,-0.1357646745641016
3628,-0.0932587263522424
3629,-0.2457396228431048
3630,0.3513441575725294
3631,-0.4008551576696954
3632,0.4628398148640764
3633,0.1009778911564613
3634,0.198902060625348
3635,-0.2744403491136487
3636,-0.2848227858228614
3637,-0.4850466287919397
3638,0.0589212062777788
3639,-0.738194508786557
3640,0.4335793357933482
3641,-0.1724987678659445
3642,0.2304926396017087
3643,-0.1569810391529152
3644,0.7211832294340587
3645,-0.0122249388753118
3646,0.213479719426651
3647,0.1765708718948005
3648,-0.2851507879809327
3649,0.3025506787605856
3650,-0.0121765601217718
3651,0.0790850468426788
3652,-0.1584206678040403
3653,0.2916160388821323
3654,-0.0972999270250526
3655,-0.0973946919892845
3656,-0.0365363536719049
3657,-0.4833873829774167
3658,-0.122894527578983
3659,0.1105195520469973
3660,0.1466544454628836
3661,-0.1775220372184084
3662,-0.3756097590948498
3663,0.3375995101041014
3664,-0.6762417713943719
3665,0.0239320330262008
3666,0.5178263198619157
3667,-0.271552624511345
3668,-0.1104139207576949
3669,0.1400912860594723
3670,-0.473578515121537
3671,-0.3623670152762005
3672,0.3580720580300881
3673,0.0509302255909451
3674,-0.1829639438574418
3675,-0.072265316432589
3676,-0.2289124491163522
3677,0.1804795961295708
3678,0.3294596861147786
3679,-0.1439712057588537
3680,0.0179931625982133
3681,0.5250283395978902
3682,0.1786671431123714
3683,-0.0536288880943888
3684,-0.2988285919196748
3685,-0.2937121620811488
3686,0.0658919372229455
3687,-0.3546738803727102
3688,0.132076604430569
3689,-1.674802658911505
3690,-1.3580376881777096
3691,0.4350398642419955
3692,-0.3977286479330617
3693,-0.9798629190797516
3694,-0.271710175812477
3695,-0.6245476720186518
3696,-1.1303876389265428
3697,-0.4848550882545142
3698,-0.196506550218348
3699,-0.9814826859751452
3700,0.192881113495084
3701,-0.8824508824508843
3702,2.097370136926747
3703,0.1410743353228536
3704,-0.2011634861088482
3705,0.1248913987836608
3706,0.1409825398546746
3707,0.0488320151579814
3708,-0.1928266949037458
3709,-0.8957922419460831
3710,-1.2987012987013005
3711,-0.0555308751665894
3712,0.2050429481850796
3713,0.7584048749099533
3714,0.8302708588539532
3715,0.64908722109534
3716,0.7089341819060551
3717,-0.0040281973816718
3718,-0.3949745221212587
3719,0.5097764145591376
3720,0.1879455172182987
3721,0.0568599906348303
3722,-0.4529082894312484
3723,0.3375301366193348
3724,-0.060309589224689
3725,-0.0051600866626501
3726,-0.2467501931409762
3727,-0.3099834900097574
3728,0.946447201809726
3729,-0.8128259479829236
3730,0.2651006711409465
3731,-0.1875995992495991
3732,-0.7390096863781129
3733,0.0744551238662607
3734,0.2228675626392815
3735,-0.2708742466310054
3736,-0.9571340671361024
3737,0.6857686040195484
3738,0.5738202929858869
3739,-1.023121387283243
3740,0.1788702325313036
3741,0.6534823731728211
3742,-0.7915414837069426
3743,0.2937957255602229
3744,-0.1153469058192612
3745,0.3563013619906928
3746,-0.1496402877697789
3747,0.1981676670783186
3748,0.3255400667339981
3749,-0.0135135135135227
3750,0.1915129638445763
3751,0.0056576277966774
3752,-0.0254372200834156
3753,-0.1433968744633282
3754,-0.1950100372813326
3755,-0.6291123167493959
3756,-0.0664183199052705
3757,0.2391103941000184
3758,0.1725526285517148
3759,0.0307049370548687
3760,0.2961646505761687
3761,-0.22408641691566
3762,0.2464607095775817
3763,0.1030632693959386
3764,0.2521025641025571
3765,1.617839965019677
3766,-1.091465487929269
3767,0.1358234295415882
3768,0.304671631685842
3769,-0.0745307947692833
3770,-0.2036798153303085
3771,-0.3816533769508637
3772,-0.7622579316027916
3773,0.0068667170225852
3774,0.0227923044392775
3775,0.318077302091315
3776,0.2334949136342001
3777,0.3062891369452686
3778,0.3324062139610672
3779,-0.237998096015228
3780,0.1561545250865569
3781,0.074626865671651
3782,-0.1630877955966357
3783,0.3318658990856817
3784,0.1622827777401992
3785,0.0270398161292641
3786,-0.0947290073753398
3787,-0.1626567265333654
3788,0.4117170626349792
3789,-0.6658489574207035
3790,-0.5992710504312571
3791,-0.2120355649767346
3792,-0.0235585134578128
3793,-0.0589309918085887
3794,0.1588609084490528
3795,-0.2099007098889144
3796,0.3121050930143577
3797,0.1262107425887898
3798,-0.0264231819382798
3799,0.3277441254791807
3800,-0.2964310871096474
3801,-0.1999764733560777
3802,0.1510478208474083
3803,0.0486029584409604
3804,0.0
3805,0.0615962220983719
3806,0.1259667213498965
3807,-0.1701977815599627
3808,0.2225215201733465
3809,0.1812017769464591
3810,-0.7419620774938284
3811,-0.0153715769529914
3812,-0.0907215279415358
3813,-0.3786982248520629
3814,-0.0671813710229577
3815,0.4277743335399861
3816,0.0867195242814583
3817,0.6033739687230575
3818,-0.1109467455621168
3819,-0.2285784889108572
3820,-0.2787758642051896
3821,0.6034482758620802
3822,-0.1449141306693883
3823,0.9134791641207408
3824,-0.0244468891333529
3825,0.4259980525803241
3826,-0.2807274502624066
3827,0.3163401873707153
3828,0.0060830950787705
3829,0.2729919922349048
3830,-0.3164556962025379
3831,0.3245276151769716
3832,0.2752404573226136
3833,-0.0726436224953111
3834,0.1448350234782625
3835,-0.3911763813453875
3836,0.0697392359005513
3837,0.0818008301269372
3838,-0.0818677986658525
3839,0.5424096548918648
3840,-0.3674719292276424
3841,-0.9133360802087516
3842,0.4974444474813517
3843,-0.0396472759587266
3844,-0.1711859764448096
3845,0.5380371858612139
3846,-0.0681523887412408
3847,0.16329863237396
3848,0.4942450914014826
3849,0.2296676573898969
3850,-0.0574499003075121
3851,0.3688148430971234
3852,-0.2033044222254294
3853,-0.2444534632034654
3854,-0.0135299688810784
3855,0.2099493016316686
3856,0.1139581928523338
3857,0.1898613628424861
3858,-0.3052048875987319
3859,0.0809443507588563
3860,-0.2434241666103277
3861,0.3705200754513684
3862,0.1479886990447994
3863,-0.1313440878321443
3864,-3.618533257532678
3865,-0.6496739042117249
3866,1.2294563128744185
3867,1.423437978773786
3868,-0.6137892376681607
3869,-0.2810567734682405
3870,0.5256094833370597
3871,1.862979120366565
3872,-0.2117129502337197
3873,-1.705816554809834
3874,-1.331822045905369
3875,0.3107344632768426
3876,-2.0055325034578084
3877,-0.2889839324933533
3878,1.3034425715182092
3879,-0.9472532534838248
3880,-1.0826542491268831
3881,1.2530175882285195
3882,0.995845899960166
3883,1.1920157436041634
3884,0.8363534987454698
3885,-0.9171730812514042
3886,0.4592808334266793
3887,0.8386559289086472
3888,0.0998723852854565
3889,1.2910181627180537
3890,1.7198282888659415
3891,1.0591397849462358
3892,-0.6656924825458622
3893,-0.6537015852263535
3894,0.463603090687281
3895,0.3861942313924463
3896,-0.2327973580206693
3897,0.2968800604555667
3898,2.494736842105268
3899,-0.8867413582541218
3900,0.6698312236286824
3901,-0.4024571065452186
3902,-0.2867764206054126
3903,0.4230565838180766
3904,-0.0529100529100499
3905,-0.3504300732717407
3906,0.1325627021581208
3907,-0.8988283130918661
3908,0.8855658076148137
3909,0.2538876547127842
3910,-0.1721991151614637
3911,0.2668569012893655
3912,0.013208992682206
3913,1.5526657997399291
3914,0.6300261230343644
3915,0.5096060745044082
3916,-0.6927339901477804
3917,0.2584640581416155
3918,0.3849291322524704
3919,-0.5639868744872818
3920,0.089644750659535
3921,0.094677584442171
3922,-0.3080082135523584
3923,0.1486493413296386
3924,0.1024117978391052
3925,0.2961147700005169
3926,-0.0970973017170879
3927,0.3970273847093561
3928,0.1981203962407855
3929,-0.0304893541338494
3930,0.0254013411908206
3931,0.0710732054015566
3932,0.0203025073596693
3933,-0.0101522842639645
3934,-0.3361515738005483
3935,-0.2246043899948941
3936,-0.8831784123387509
3937,-0.5228419826582067
3938,-0.8167632169510974
3939,-0.0148714384989575
3940,0.1872789068460718
3941,-0.334052474076129
3942,-0.6232492997198784
3943,0.1922068845011199
3944,-0.0874431619447359
3945,0.5565217391304427
3946,0.0034781398907832
3947,0.4259198073836761
3948,0.0208448753462634
3949,-0.3115632695734297
3950,-0.2377968108070443
3951,0.4436741767764204
3952,-0.4561440161565522
3953,-0.4547203469866073
3954,-0.0349907274572119
3955,-0.1787717330342287
3956,0.0510115420621001
3957,-0.445382882882865
3958,0.3087285994948061
3959,0.2868537046106461
3960,-0.2314165497896301
3961,0.0700770847932686
3962,-0.2071556476247235
3963,0.2207118834080702
3964,-0.0197544213514056
3965,-0.3374493273718767
3966,1.0127258921792002
3967,-0.2130573733069513
3968,0.3125189635293321
3969,-0.3777184489970326
3970,-0.0486927905417814
3971,0.153946319587683
3972,0.2591491169509139
3973,0.3899283619985985
3974,0.1418653788107537
3975,0.2228647150945696
3976,-0.0542397396492517
3977,0.2417452794740102
3978,-0.3360579098175185
3979,-0.2024903288201208
3980,0.3073214823742036
3981,0.0662411176683208
3982,-0.1688985402340458
3983,0.0361794500723602
3984,0.2466165413533814
3985,-0.0601865783930149
3986,0.1982220086496781
3987,0.0360273808094165
3988,-0.2950918398072753
3989,-0.451171208981447
3990,-0.0236133704150789
3991,-0.5116033755274255
3992,0.4332414336352984
3993,-0.3925021285793829
3994,-0.9690727137229752
3995,0.1753546947234093
3996,-0.1010638297872328
3997,0.4606342987239925
3998,-0.0529745192562347
3999,-0.130912269683523
4000,-0.2889669113735573
4001,0.0850430530456025
4002,-1.0926539373960475
4003,-0.1595716054033738
4004,0.1880103137086347
4005,0.0214822771213705
4006,0.2945113788487343
4007,-0.0267809319764388
4008,-0.1278010443967748
4009,0.0312567016941897
4010,0.2673510854454068
4011,0.6243524004357093
4012,-0.290434319211291
4013,0.3187250996015906
4014,0.5229176671468917
4015,0.4752927431560554
4016,-0.8056745182012823
4017,-0.23072382894243
4018,-0.5991036386140407
4019,0.5421699683255575
4020,0.5499199145755479
4021,0.1386223075282527
4022,-0.4552514594826171
4023,0.4160221878500192
4024,-0.8744532985553524
4025,-0.0994722102541966
4026,-1.4589366701273243
4027,0.5488533855015864
4028,-0.6921835243905857
4029,0.1557036713286694
4030,-0.0656571537596398
4031,0.2889615699100442
4032,-1.3256006628003187
4033,1.662049861495846
4034,0.0938773516819095
4035,0.3759357849348932
4036,-0.5976196367729878
4037,-0.4257236482796357
4038,-0.1093493712411091
4039,3.421418636995821
4040,-0.2357294940687435
4041,-0.4072075740608689
4042,0.2791736460078082
4043,1.4999742513003111
4044,-0.0050499999999971
4045,2.2052711358857717
4046,-1.69056651058301
4047,1.5228185290373175
4048,0.7918387175127498
4049,0.3943580190162813
4050,0.4503853564547218
4051,-0.9629413481178823
4052,0.426150121065373
4053,-0.5820608363166963
4054,-0.0511695906432837
4055,-1.0388984987451293
4056,-1.4841595042974225
4057,0.3063740752733748
4058,-0.3925479407112183
4059,-0.4925868221339866
4060,0.0075382566525189
4061,0.3829787234042485
4062,-0.0633692926934919
4063,0.2431162860426798
4064,-0.6136588584625393
4065,-0.8383791336749081
4066,0.7339439845919297
4067,-0.2190370972984005
4068,-0.3122841965471506
4069,0.3902374495667725
4070,-0.1722652885443522
4071,0.5534690650326173
4072,-0.4833156779661137
4073,-0.1657934876318058
4074,-0.3193400306034128
4075,-0.1198960900552899
4076,0.1662455113711929
4077,0.2586721496318994
4078,0.1490115566740582
4079,-0.0961219754723302
4080,-0.2258986113879499
4081,-0.0864476659130173
4082,0.0864393818089276
4083,-0.1131435413063661
4084,0.0299231971273647
4085,0.1029626677295078
4086,0.0398406374502007
4087,-0.5340453938584665
4088,0.2862277840644202
4089,-1.5406976744186078
4090,0.5349139800491471
4091,-0.3870156257558816
4092,-0.0580860641851031
4093,-0.1502811712235807
4094,-0.4088785046728989
4095,-0.3566020223731082
4096,0.2460833759715398
4097,-0.3275562834584155
4098,-0.6771200176404579
4099,-0.6436320404220479
4100,0.0618827198693036
4101,-0.6401770513790752
4102,0.1094410988901585
4103,-0.1819858898611468
4104,0.1915899477481915
4105,0.2581029433662631
4106,-0.0049637645190067
4107,-0.5490117787981604
4108,-0.4159775472360109
4109,0.0601051840721284
4110,0.2099265257159931
4111,-0.4417892464481125
4112,-0.184283958242381
4113,0.1488549618320638
4114,-0.4783258594917856
4115,-0.8493657192956687
4116,0.3489919013208638
4117,0.3698515325670428
4118,0.1822582090890118
4119,0.0993961608606056
4120,-0.0516649245931019
4121,-0.1645228836374548
4122,0.1433777406057594
4123,-0.0298792876777715
4124,-0.080739212344123
4125,0.0628174868104155
4126,-0.0778203134346206
4127,0.2267844354261133
4128,-0.011937447773672
4129,0.0912977337767594
4130,0.173765514778121
4131,0.1634375371448813
4132,-0.2263521563021178
4133,-0.0790474248781182
4134,0.1711548189365296
4135,-0.5715824754608475
4136,0.0369745928307441
4137,0.2257640878701175
4138,0.0417686019452193
4139,-0.0824449182658068
4140,-0.3902877569513262
4141,-0.0311661369216455
4142,0.465788133887448
4143,0.3257213666135555
4144,0.2061005770816124
4145,0.1352543369597284
4146,-0.0706173130112425
4147,-0.5979161733365022
4148,0.1064458900059177
4149,-0.0829190831670649
4150,0.1005735233252473
4151,0.1033637518088723
4152,0.0336557197009883
4153,0.0401345688484991
4154,0.1002358490565964
4155,0.0117910623747259
4156,0.2528668038812154
4157,0.070517717576527
4158,-0.2680965147452989
4159,-0.0324177767299344
4160,-0.0235821247494352
4161,0.2704609595484524
4162,0.0293892905425162
4163,-0.094134258986878
4164,-0.351443491278253
4165,-0.5156593392060334
4166,0.3504363615064691
4167,-0.6010252784161109
4168,-0.3458980044345945
4169,-0.4066729992875815
4170,-0.0623756200433598
4171,0.1453315933088175
4172,0.4693726937269299
4173,-0.0915967379742354
4174,-0.0472980962516332
4175,-0.0118259224219381
4176,0.0367650970373893
4177,0.2728049750950606
4178,0.0690377480970421
4179,-0.1605994453950073
4180,-0.0236057834169492
4181,-0.1951277199621476
4182,0.4561641013567237
4183,-0.1562223663267198
4184,0.1001177856301624
4185,0.0588581518540284
4186,0.0353024240997895
4187,0.1949592464707641
4188,-0.3429379529786068
4189,-0.5908698159582508
4190,-0.0200778941713847
4191,-0.0873714631359603
4192,0.0134399569921445
4193,-0.0134417635593858
4194,0.1475740873592932
4195,0.7130197228145155
4196,0.2333295663792696
4197,0.0358175471426028
4198,0.3015105339870064
4199,0.0794386336555041
4200,-0.0463606861381503
4201,-0.3045207783614946
4202,-0.3009061833688599
4203,-0.1468036834378746
4204,-0.344839130871482
4205,0.0702576112412109
4206,-0.2179379715004115
4207,0.1874100599042877
4208,0.348302376086526
4209,-0.178538019510893
4210,0.2200146676445179
4211,0.0982432769960733
4212,-0.3861326557903091
4213,0.0801710315339421
4214,0.3185859582239223
4215,0.3268451471467417
4216,0.9540729043295096
4217,-0.0954984028715262
4218,-0.1880567469481996
4219,0.0922934933087127
4220,0.5507113354749907
4221,0.4145855776450174
4222,0.0228459530026087
4223,0.3383422206985381
4224,-6.505334374402787e-05
4225,0.1817533647749107
4226,0.1750826473066788
4227,-0.3251609546725629
4228,-0.4966338823384966
4229,0.189106327462503
4230,-0.6962690488702064
4231,-0.0920447074293325
4232,-0.2372479240806545
4233,0.0263539333245434
4234,-0.0362497940352656
4235,-0.0890560063328655
4236,0.2762976119992023
4237,-0.1416383938864939
4238,-0.0956809071420324
4239,0.763274336283199
4240,0.1132565398745803
4241,-0.5526912101043226
4242,-0.2060231574259674
4243,-0.0668449197860829
4244,-0.0390080802452056
4245,-0.8712759977515363
4246,0.0898573514545639
4247,-0.0337078651685406
4248,-0.2816901408450704
4249,0.5992047936383453
4250,0.1900396847577013
4251,0.1729717665439137
4252,-0.391156929381688
4253,-0.2874557609123189
4254,-0.4344391785149976
4255,-0.368084262982052
4256,-0.3181275918877477
4257,0.3171187496460741
4258,0.0056625141562802
4259,-0.455062571103517
4260,-0.1195967879719847
4261,0.198931453904737
4262,0.022729855665412
4263,0.1361933946203661
4264,-2.102019479447544
4265,0.0385038503850503
4266,0.574241181296135
4267,-0.5277915223486767
4268,0.0604944722557937
4269,0.1282418519506254
4270,0.3424477742535335
4271,1.6993762001320172
4272,-0.933912099837212
4273,0.2246704382426939
4274,0.294181150815064
4275,-0.9481255448997278
4276,0.206634040239258
4277,-0.51926755944248
4278,-0.0328066050631539
4279,-0.1612306101570881
4280,-0.0715753706190156
4281,0.0410868850662806
4282,-0.3766737235709781
4283,0.3260621134897985
4284,-0.6009594177326865
4285,-0.2542841348811542
4286,-0.2549323874972334
4287,0.1273039242818341
4288,-0.0941828254847576
4289,0.2210824195259992
