,BIIB.US
2999,-0.0559753708368263
3000,0.1955307262569755
3001,-0.2180722857838694
3002,-0.2846257193847873
3003,0.0100252636644366
3004,0.1281589170571481
3005,0.1679261125105017
3006,0.2154398563734259
3007,0.5869987704755443
3008,-0.3282863452776461
3009,-0.1414624427176801
3010,0.1253656498119506
3011,-0.1973920325397679
3012,0.2466287441823366
3013,0.3606817281014764
3014,-1.011570247933885
3015,-0.7493755203996669
3016,0.2491694352159468
3017,-0.4505256132154256
3018,0.2064808339161437
3019,-0.3844610858518244
3020,-0.2345687286374869
3021,0.2204432068685373
3022,-0.2074984922602726
3023,-0.1963911036508534
3024,-0.5247705183585336
3025,-0.1436320316328465
3026,0.8560897972859799
3027,-0.3834043983033242
3028,-0.3781694182788006
3029,0.4403361344537822
3030,0.0
3031,0.4817020137820291
3032,-0.4907892967594391
3033,0.2347575290093194
3034,0.6377008247757302
3035,0.4334107498340958
3036,0.4689254342513757
3037,-0.2731833308498447
3038,-0.6650000000000015
3039,0.2502439231323973
3040,-0.1036580109467289
3041,0.0314569536423907
3042,0.2751788662630734
3043,0.0951635756127452
3044,0.0274841437632125
3045,-0.1312502646174699
3046,-0.1102021786122963
3047,-0.0466457467560061
3048,-0.0466675151669361
3049,-0.1572193422282674
3050,-0.1404195566146174
3051,0.0892781226086251
3052,0.2523164344931403
3053,0.120711562897076
3054,-0.025419420437215
3055,0.3419886003799883
3056,8.555654221844716
3057,0.6463491819942854
3058,-1.2152272241958324
3059,1.176830798343418
3060,-1.0566599588223775
3061,-0.0745009021593649
3062,0.840707964601771
3063,-0.6228628772486147
3064,0.055059696302306
3065,0.1099982631853168
3066,0.1156537327242335
3067,-0.1302799571523663
3068,-0.2263296869106083
3069,-0.5954639656732598
3070,-0.113968439509055
3071,-0.1390006584241615
3072,-0.134792609848662
3073,-0.2305568609022462
3074,-0.12350761630301
3075,0.1731982973726625
3076,0.2532831647219036
3077,-0.2598126999970616
3078,-0.0969732588892107
3079,0.0044076811189593
3080,0.1159343723401079
3081,-0.0998912947674516
3082,0.0323073308270716
3083,0.0938967136150214
3084,-0.0859011916037145
3085,-0.184623984935859
3086,-0.085397096498725
3087,-0.0633517495395874
3088,0.2425044091710725
3089,-0.054698610655281
3090,0.2471722512317551
3091,0.1200770236884279
3092,0.5312420946116767
3093,-0.6547597395511092
3094,-0.9065846033678788
3095,0.9200640069825996
3096,-0.021825324651705
3097,-0.1019553581182061
3098,-0.1093573433456098
3099,-0.3805481356800335
3100,0.0109761451778035
3101,0.3172982238593692
3102,0.1983729775965988
3103,0.1145246318851109
3104,0.4245126937477196
3105,-0.4030332175267012
3106,0.0494822888283284
3107,0.0036329288672494
3108,-0.0981853885595773
3109,-0.0873521383075556
3110,-0.2920240919875931
3111,0.0036501679077204
3112,0.2802751792669306
3113,0.2613904519876459
3114,-1.1504658443664937
3115,-0.1473254759746095
3116,0.3031729592316919
3117,0.6714798743079514
3118,0.1643262623244688
3119,-0.2245845186405022
3120,0.2054461917746646
3121,0.4277319050807238
3122,0.2263702824062098
3123,-0.8948629624082833
3124,-0.3381170636411365
3125,-0.4320184126624716
3126,-0.5176925702582809
3127,0.1401302832904122
3128,0.1134902020125423
3129,-0.3302083728697566
3130,-0.3198416022541339
3131,0.9205489415818792
3132,0.5682615300935742
3133,-0.0243884136274942
3134,-0.1014084507042185
3135,-0.7263647713085977
3136,0.2453015321911216
3137,0.2747356140152652
3138,-0.8348829266441458
3139,-0.2512374381280995
3140,-0.1332957852248261
3141,-0.0356834316192654
3142,-0.1109293624381957
3143,-0.1827086080241151
3144,-0.3515802207772595
3145,-0.303352040042452
3146,0.5655682075258276
3147,-0.1245800143455928
3148,-0.1247354097369156
3149,-0.2121212121212129
3150,-0.1004796481316421
3151,0.1306422296273744
3152,0.2643704207266367
3153,-0.3981344556933054
3154,-0.1442946648946252
3155,-0.03418673554662
3156,-0.0227963525835874
3157,0.1668942497344855
3158,-0.2185771577366767
3159,0.5086797019779989
3160,-0.2559387263730681
3161,-0.264218369829681
3162,0.2351513312599577
3163,-0.4036557501904045
3164,-0.1501704489402209
3165,0.034589349183311
3166,0.2318708548939602
3167,0.1782401513222542
3168,-0.0582347588717106
3169,0.0763747454175078
3170,-0.1967786604474759
3171,0.3377519520610157
3172,0.1269495828799296
3173,-0.0036272625049841
3174,0.0688705234159771
3175,0.1213908136153275
3176,0.2616812305914582
3177,-0.1555097464829506
3178,-0.2901599506728125
3179,-0.3603669190448282
3180,0.0254739983259919
3181,-0.3377210166611359
3182,0.2022082938561445
3183,-0.1350118591497918
3184,0.2148266822021464
3185,0.1163805644457351
3186,0.0218165951567167
3187,-0.0582114531033865
3188,0.5859375000000017
3189,0.5630942490538121
3190,-1.016411786646768
3191,-0.3039797970350349
3192,-0.0389869627596531
3193,0.4223864836325279
3194,1.0205963725791556
3195,0.1412082514734711
3196,-0.4409089507600305
3197,0.2951212763995315
3198,0.2177914110429385
3199,-0.1413036800393129
3200,0.5073349633251736
3201,-0.0519829985016713
3202,-0.0474187380497048
3203,-0.5552650198418824
3204,0.0891320383575179
3205,-0.1281453150639095
3206,0.109560405779283
3207,0.0030739909624637
3208,-0.095384615384616
3209,-0.1880452541693682
3210,-0.0586057988895736
3211,0.264566541561562
3212,0.1995640293512564
3213,-0.1229596384986558
3214,0.6691990911672787
3215,-0.2098971859546878
3216,-0.3641946656193029
3217,0.0784901352171063
3218,-0.1930294906166293
3219,0.0500196505770075
3220,0.1231109604439228
3221,0.1122794510782383
3222,-0.1624448847712326
3223,0.0089247465371902
3224,0.3202619030673893
3225,-0.2246870430471826
3226,0.0335134980961459
3227,0.0876286823638505
3228,-0.0645163589961254
3229,0.0324258836944156
3230,0.121005053740491
3231,0.0
3232,0.1705393306331135
3233,-0.0817835934999684
3234,-0.09966186154121
3235,-0.0926288788342979
3236,0.1032101928962988
3237,-0.0071184510250707
3238,0.0817952274263018
3239,-0.1033362857986527
3240,-0.3258293838862542
3241,0.2437763167614778
3242,-0.3000777979476168
3243,0.468289085545716
3244,-0.3329633740288484
3245,-0.0481178517229875
3246,-0.2002744501724661
3247,0.000333789636129
3248,0.3470820859666616
3249,-0.085078049863142
3250,0.1145390726029936
3251,-0.4192638765212212
3252,0.2885682574916868
3253,-0.0333074275563568
3254,-0.1556766373846173
3255,0.025939375972724
3256,-0.1091756109920591
3257,-0.016956070050464
3258,-0.0334038525776546
3259,-0.0148483611121498
3260,0.1186459530606923
3261,0.0
3262,-0.5030555969592956
3263,-0.1567515115324385
3264,-0.8341652425508982
3265,0.5167654187988233
3266,0.5873592262253369
3267,0.3485192102454506
3268,-0.2306535183018545
3269,0.4575326511937443
3270,-0.0049915144254721
3271,0.0582004423233654
3272,0.0581665891112182
3273,0.3114645460569906
3274,0.0231887898764346
3275,0.0132489814845551
3276,-0.3323252799840483
3277,0.0763764362090593
3278,-0.0199282582702279
3279,0.1525502420906136
3280,-0.2027049479945547
3281,0.164219955212741
3282,-0.2761190305893258
3283,0.2406079915040375
3284,-0.2828901387825626
3285,0.0731650537097909
3286,-0.1532158678346532
3287,0.1729010806317479
3288,-0.2867718163326598
3289,-0.1997437250320455
3290,0.0753182194773086
3291,-0.7780181411059286
3292,0.1912915017329856
3293,-0.4547184170471816
3294,-0.5490406137011468
3295,0.3222607833415851
3296,0.0495540138751221
3297,-0.3097159025733194
3298,-0.1151862483926775
3299,0.0366975987754604
3300,-0.1245210727969305
3301,0.0153233220962383
3302,-0.1919091118446303
3303,0.0478008904929885
3304,0.0672442876859254
3305,-0.3616775682954974
3306,0.1540524239246143
3307,-0.1851281656531423
3308,0.243804112034705
3309,0.1629101502606606
3310,-0.2035721144612916
3311,0.0729254625009586
3312,-0.1383657467906886
3313,-0.0884785535680008
3314,0.7732146764898987
3315,-1.236938300779095
3316,-0.6746835678307893
3317,-0.2590190816934977
3318,0.0558721644876649
3319,-0.3326108079826755
3320,-0.1122418437593577
3321,0.0635632828566146
3322,0.2015000559722454
3323,-0.0821600627404217
3324,0.0783640570191941
3325,0.1992439900936514
3326,0.074428297638758
3327,0.0353409471373934
3328,-0.0930890676198987
3329,-0.0186212803992444
3330,0.1821561338289996
3331,0.0928505106778087
3332,0.0218707959521553
3333,-0.0813482477981415
3334,0.0371484824844989
3335,0.0408466394355787
3336,-0.0668846611177195
3337,0.2113537765582681
3338,0.0926131732977698
3339,0.5952380952380856
3340,-0.4934948407357565
3341,-0.1776312973505081
3342,0.1645193684165506
3343,0.023497244414067
3344,-0.0299145299145269
3345,0.0234987502937372
3346,-0.4114184713594412
3347,-0.1314489454014397
3348,-0.1505764928583696
3349,0.1932242689681775
3350,0.3870912551594351
3351,-0.1499282486238704
3352,-0.1806680856907409
3353,0.1311447306390141
3354,0.0984757663983515
3355,-0.0342641768031576
3356,0.1923652374642059
3357,0.2643359624813491
3358,0.0255743574442701
3359,0.2211542550929195
3360,0.0042527855745474
3361,-0.1832048059307138
3362,0.1446500744522456
3363,0.1444411402353434
3364,-0.0859766020818536
3365,-0.4100635135968555
3366,-0.4241880050778548
3367,-0.0774665344571145
3368,0.4453921134932257
3369,-0.0505555555555495
3370,-0.1236093943139608
3371,-0.0556551852080906
3372,-0.1424324993807395
3373,-0.4963203833647007
3374,0.1491401140300511
3375,0.2324896542103876
3376,-0.1956734427655342
3377,-0.1726766435393889
3378,0.1258487018939368
3379,-0.5043722673329197
3380,-0.3635907723169408
3381,-0.2041521404566833
3382,-0.0785817564594203
3383,0.5532806101716228
3384,0.2370037733495465
3385,0.1525719267654779
3386,-0.0654307524536645
3387,0.0373750272526254
3388,0.1523821370817294
3389,-0.2661489808059689
3390,0.4116124606317606
3391,0.6074693940802665
3392,-0.0418585182084526
3393,0.3516727163519595
3394,-0.5071734674865055
3395,-0.1555113212241851
3396,0.1227031980491864
3397,0.2679843856496537
3398,-0.1644685802947937
3399,-0.1087294190742537
3400,0.1024113211060549
3401,-0.1476278534910173
3402,-0.1042250015555906
3403,-0.1620442505453533
3404,0.1276026267467632
3405,-0.1340064821740235
3406,0.3694848945881323
3407,0.0930607686819528
3408,0.1270215007125497
3409,-0.1629144621495329
3410,-0.0791925465838495
3411,-0.1866832607342946
3412,-0.0015557180416607
3413,0.5615544073512571
3414,0.9111056390051824
3415,-0.4501830414564287
3416,0.0815600207607426
3417,0.1788643961167838
3418,0.2865928659286643
3419,0.3163392922827976
3420,-0.0809895449860209
3421,-0.0442693313710426
3422,0.0099184891686007
3423,-0.1721754955486745
3424,-0.1527093596059124
3425,0.2064693737095602
3426,0.0258265795558295
3427,0.226763429524108
3428,-0.1251963864886073
3429,-0.0982897582072032
3430,-0.2660884990637587
3431,0.0689383494189554
3432,0.0123089042613314
3433,-0.1306448432261814
3434,-0.351259090684217
3435,-0.1424377918426467
3436,0.282834770150429
3437,0.1553790756178157
3438,0.1723458735473816
3439,0.9610416451379546
3440,-0.9553190855167022
3441,-0.9235304734973808
3442,-0.0963565191207447
3443,-0.3960216451525143
3444,0.1087120640193135
3445,0.3160746538230016
3446,-0.2686305876671354
3447,-0.7113110617989405
3448,0.0395016712245504
3449,0.0136717859909641
3450,-0.2726580350342671
3451,0.1794185622187006
3452,-0.1065481445401582
3453,-0.1707681517397012
3454,-0.5920245398773027
3455,0.2417454634474801
3456,-0.1655172413793166
3457,-0.5268996117581745
3458,0.1691839182995338
3459,0.2561939096417999
3460,0.6583659722327958
3461,0.2235265494799628
3462,-0.5704148888990868
3463,0.3398664919072177
3464,-0.5511989998863446
3465,-0.0009849701137449
3466,0.2579255620630944
3467,-0.4593076222289627
3468,0.23101685286878
3469,0.2003174843147527
3470,0.3352544543639745
3471,0.0395368539960317
3472,-0.013180688408514
3473,0.3153389894136102
3474,0.1461933500768401
3475,-0.4859123097785006
3476,-0.4122697530163893
3477,0.1755677634932441
3478,0.2015901126643687
3479,0.2405743713115011
3480,0.2680462614107225
3481,-0.6281122679945754
3482,-0.6148941015713979
3483,-0.2282583884957642
3484,0.3449975357318756
3485,-0.2127578739409605
3486,0.4048736188890545
3487,-0.7394983609056941
3488,-0.0305040799206833
3489,-0.0094161958568652
3490,0.18796992481203
3491,-0.0752445447704998
3492,-0.7543307683560172
3493,0.3399947111933729
3494,-0.2309731162438306
3495,-0.102338627146283
3496,-0.0113722517058274
3497,-0.1024551284483886
3498,-0.2892263195950797
3499,-0.0095149289234722
3500,0.2728268551504941
3501,-0.1858731818613819
3502,0.0369100334090748
3503,0.2608052775250278
3504,0.0378988857727669
3505,0.0075792026678724
3506,0.3624830086089637
3507,-0.1096201096200958
3508,-0.0113412974444388
3509,-0.0737728175541447
3510,0.194457030660016
3511,0.3911539040168574
3512,0.14271764440772
3513,-0.0225394440270481
3514,-0.8144085547348807
3515,0.8796372179424212
3516,0.3647250952640106
3517,0.0802295380682402
3518,0.2549947780324705
3519,0.591298870068229
3520,0.2427299383961545
3521,-0.1535725832525038
3522,-0.3609815453255016
3523,-0.0311054610370314
3524,0.0548507500008784
3525,-0.1117456021650823
3526,-2.2016927587542123
3527,-1.189509921912172
3528,-0.3454473965062119
3529,0.1584297230984921
3530,0.5913369444264791
3531,0.1874130543653724
3532,-0.6789145993950068
3533,0.2664338594775721
3534,0.0307211081941612
3535,-0.0586838060639875
3536,-0.2760147394673093
3537,-0.2077922077922103
3538,0.5654055563311399
3539,0.1150830755951928
3540,-0.2464521134458492
3541,-0.0311587147030073
3542,-0.1734041400238496
3543,0.4602826423100338
3544,0.7388635065676934
3545,-0.1573001573001564
3546,-0.0464966558174656
3547,0.0357538703564742
3548,0.0393137955682679
3549,0.0821340570653006
3550,0.0571041079267729
3551,0.0585331193658373
3552,0.1836792822302089
3553,-0.2355376324899272
3554,-0.0607056134837734
3555,-0.0214301021501543
3556,-0.2578242498030607
3557,0.6333617990321767
3558,-0.23539482131394
3559,0.03921708438804
3560,0.1388493306750165
3561,0.1564055168491389
3562,-0.1637826675211776
3563,0.2911104799772767
3564,0.7902087621287773
3565,-0.0110273846719252
3566,0.055106539309323
3567,-1.3176505620486725
3568,0.5294531452478619
3569,0.3762310501272689
3570,-0.0978419391164637
3571,-0.4617952522255209
3572,-0.0798114223138006
3573,0.3108520677213551
3574,0.1791585091056691
3575,0.4449838187702399
3576,0.9862053596787452
3577,0.1278638446432536
3578,0.3695652173912978
3579,0.1085776330076045
3580,0.1770295169623212
3581,0.048749661460681
3582,-0.3751495161115028
3583,-0.0507706255666315
3584,0.0072524204953337
3585,0.0072518945574671
3586,-0.0072524204953543
3587,-0.5909173809958069
3588,0.3090909090909173
3589,0.2084369588157301
3590,-0.3529631717594895
3591,0.1185304659498132
3592,-0.1327925923267431
3593,0.7476961767398415
3594,0.192341877910903
3595,0.0817051509769158
3596,-0.1743710188249561
3597,-0.4575840989525516
3598,-0.3209783563756482
3599,0.0233058443886689
3600,0.3216583273767098
3601,-0.560667050028753
3602,-0.2757005135597752
3603,0.1888489208633011
3604,-0.3573878199343017
3605,-0.8280706862976969
3606,0.0909140498572649
3607,-0.6091760573686597
3608,-0.0073179656055549
3609,0.4661665088498699
3610,-0.0879569670629652
3611,-0.3543549036104958
3612,0.1862129399737078
3613,0.0437956204379578
3614,-0.5769396366141367
3615,-0.1120689655172374
3616,0.6310499414636874
3617,-0.0028555111364908
3618,0.2620186830713192
3619,0.9506615137239428
3620,0.7475641169223921
3621,-0.6850280495024403
3622,0.1772850067537132
3623,-0.0957692524364914
3624,-0.2003612090087199
3625,0.2505349099099131
3626,0.0253314194038762
3627,-0.3644067796610227
3628,-0.2676636784636935
3629,0.3120058730517331
3630,0.0197611721198072
3631,-0.3413355994618061
3632,-0.0864708550691625
3633,-0.1682629161312392
3634,-0.0930926662876595
3635,-0.0255892638821847
3636,-0.0882185543540131
3637,-0.0227712626665103
3638,0.1421181285884827
3639,-0.3554155063754838
3640,-0.5674699683101262
3641,-0.7484670365999283
3642,0.0022645431933784
3643,0.2961098567568609
3644,-0.5845122859270264
3645,0.1561222213961635
3646,0.0557268640636156
3647,-0.1078548051175321
3648,-0.0520949616729874
3649,0.055784893450845
3650,0.003718854592782
3651,-0.3058788421366731
3652,-0.2468027821404413
3653,0.0243004280613857
3654,0.0467097642091102
3655,0.1268893450270479
3656,-0.3633230953629374
3657,-0.0562155679646344
3658,0.0112418496590083
3659,0.0440486392865849
3660,0.0869727929343902
3661,-0.2100131258203646
3662,-0.3537691468141951
3663,0.3226169486438885
3664,0.5906905675846829
3665,0.0972109649202818
3666,-0.8376257696350689
3667,0.1012639237895142
3668,-0.0093771684702002
3669,0.198401557265043
3670,-0.6120296787314978
3671,0.0508197029870657
3672,0.0940220763835348
3673,-0.1958736159219004
3674,0.1034067771152918
3675,-0.0338529899081187
3676,0.5765630849869039
3677,-0.1706388644077484
3678,0.4610273256682147
3679,0.2309124767225343
3680,-0.3288244525820176
3681,0.5998477166787413
3682,0.1761150865744562
3683,-0.4020399806425135
3684,0.2487931674712275
3685,-0.1301357129578073
3686,-0.264688338801066
3687,-0.074615728995668
3688,-0.0634636204128927
3689,-0.3367003367003392
3690,-0.2504355400696856
3691,0.1341114212186032
3692,0.0181198811335838
3693,-0.1524390243902497
3694,-0.1053664208116715
3695,-0.1154548754767953
3696,0.0785813771586307
3697,0.0295047418334969
3698,-0.2257911795768253
3699,-0.0309648275987612
3700,0.1981457916742468
3701,-0.1967141452041894
3702,-0.0765585125774624
3703,-0.0036457763680742
3704,-0.1899404609709021
3705,-0.0073059360730527
3706,-0.0182681768359559
3707,0.0711951660307757
3708,0.1658465463823732
3709,-0.0631344216088348
3710,-0.135460873757334
3711,0.1054378956201478
3712,0.0710926391775103
3713,-0.3108543007606871
3714,0.3530403625250273
3715,0.2828594197441145
3716,0.1914168341928002
3717,0.5735639176153764
3718,0.2099692556168422
3719,0.0050989437902165
3720,0.1748614958448737
3721,0.341626695193074
3722,0.0655217601213869
3723,-0.4642461197339356
3724,0.0138561729250451
3725,-0.3825022602406366
3726,-0.0870079699300455
3727,0.083457940675317
3728,0.0451859575947151
3729,-0.1706068730197448
3730,-0.1255011329963244
3731,-0.4060345129336081
3732,0.0489801630339664
3733,0.1048474469646703
3734,0.191851541788758
3735,0.2522572676188535
3736,0.2446982055465068
3737,-0.3587850076633794
3738,-0.1779669888683361
3739,-0.0284340268763389
3740,-0.7284817692767512
3741,0.0908220013187875
3742,0.1453524486297205
3743,0.249086064811945
3744,-0.1278042485606619
3745,-0.0074454619909097
3746,0.0867883356476805
3747,-0.0099196508282818
3748,-0.4183683633828088
3749,-0.2796923384277306
3750,-0.0924838153323179
3751,0.1746637722384381
3752,-0.0276044939916489
3753,0.2168206609717748
3754,-0.3448706734974374
3755,0.0224865080951508
3756,-0.0725090636329592
3757,0.0399890030241746
3758,-0.2731692646985193
3759,-0.0978350851666925
3760,-0.466253339382031
3761,-0.0352964905203676
3762,-0.4558808631344371
3763,0.3432609793033855
3764,-0.0333185250999463
3765,0.3173665953206929
3766,-0.2515723270440276
3767,-0.1964636542239795
3768,-0.4729981378026003
3769,0.0148953600953379
3770,-0.2688372787693328
3771,0.1677414545047857
3772,-0.097011305548297
3773,0.0559367541766236
3774,-0.0093236615883917
3775,-0.0466400507443752
3776,-0.0971055088702113
3777,-0.0037349667587924
3778,-0.1646090534979415
3779,0.0112220850633945
3780,-0.3265030398558901
3781,-0.0638401742461072
3782,0.1387534688367226
3783,-0.116388211000564
3784,0.0262743037309485
3785,-0.0413052457662174
3786,0.325623175387381
3787,-0.0415622928905975
3788,0.1573890612733157
3789,0.2337330768262766
3790,0.5098025186033037
3791,-0.055303894002654
3792,-0.4279680057517699
3793,0.02695417789757
3794,0.397336769759455
3795,-0.3772771370055016
3796,0.1040918880114933
3797,-0.1329835028573498
3798,-0.100737542723522
3799,0.0035976399481907
3800,-0.1585471317382522
3801,-0.3144767757093817
3802,0.137169259646968
3803,0.356089489964754
3804,-0.1188375526666369
3805,0.0827576280944222
3806,-0.0359945288316257
3807,0.109662921348317
3808,0.0341456401409055
3809,-0.2919865902454858
3810,0.00720902570017
3811,0.0540384753944726
3812,0.0791936645068492
3813,-0.0360100828231986
3814,-0.647973609802087
3815,0.2174807500146973
3816,0.1232828460725654
3817,0.7863008911410067
3818,-0.1662728625185943
3819,0.450110349634107
3820,0.1478818105373012
3821,-0.0174008874452603
3822,0.0521754253746505
3823,-0.2819603511423834
3824,0.0406787540678879
3825,0.1436218827523024
3826,-0.0711361458726365
3827,-0.276596983637118
3828,-0.0305805944284956
3829,-0.2467081253102178
3830,0.1981409714735297
3831,-0.1795227322484154
3832,-0.0359174424444857
3833,0.0636180581901006
3834,-0.0481744792046891
3835,-0.0774310425432405
3836,0.1604480877505211
3837,-0.1109780672293436
3838,0.0233583462290823
3839,-0.0107538444993987
3840,0.3037667071688821
3841,0.1035307557745244
3842,-0.042858673524056
3843,-0.0432345132901396
3844,0.6076425882519909
3845,-0.1529432687177687
3846,-0.407128316845822
3847,-0.100096521645863
3848,-0.1611286164422964
3849,-0.087802605407905
3850,0.1735117344018162
3851,0.2106315376102359
3852,-0.1895700693898095
3853,0.0178807710188504
3854,0.2034261241969997
3855,-0.0035690067454195
3856,0.1315231377357447
3857,0.0021385418708576
3858,0.3427698646680549
3859,-0.0035521454958762
3860,-0.1797057096596251
3861,0.0444618339617272
3862,0.0355568197980453
3863,-0.2888421352922306
3864,0.0037277268321743
3865,0.714312150708763
3866,-0.700644515431965
3867,-0.8466590868515163
3868,0.576420029895373
3869,-0.0747943156320289
3870,0.2127103780274098
3871,0.1936757421132935
3872,-0.3926114268621041
3873,-0.3677850334008925
3874,-0.1917653694303406
3875,0.1539270160684881
3876,-0.2029942021003682
3877,0.0637617955562249
3878,-0.0677175426056231
3879,-0.167693554161247
3880,-0.0169606512890155
3881,0.2481389578163865
3882,0.0601187345006268
3883,2.057189121554496
3884,-0.3879119255209144
3885,-0.4154919127467
3886,0.6120492589042198
3887,-0.2902730785586278
3888,0.7723636897336237
3889,0.5247847505445236
3890,0.2649047174033808
3891,0.5614833715097471
3892,-0.2587209302325541
3893,0.1074425762987497
3894,-0.0203311065930854
3895,-0.3687670354336981
3896,0.2892189634624735
3897,-0.1659581901822608
3898,0.1453657402023491
3899,0.0188939757285074
3900,0.0334166327657375
3901,0.1189957916122551
3902,-0.090053451080642
3903,-0.110801229573758
3904,-0.0055258259655669
3905,-0.0116346713205246
3906,-0.1281453867660757
3907,-0.0903658358839825
3908,-0.327552423010559
3909,0.0321599812887421
3910,0.0
3911,0.2769760051313416
3912,0.1281192673907339
3913,-0.5298284643756227
3914,0.032158936611174
3915,-0.1216370921579965
3916,-0.0286286859433095
3917,1.0271304101437904
3918,-0.0602473686075624
3919,0.1168141592920297
3920,-0.015931741339334
3921,-0.204023060885137
3922,0.1452761344716426
3923,0.1273660003537791
3924,-0.0725805023986914
3925,0.1292031693318288
3926,-0.2145249021101793
3927,0.1221022827818181
3928,0.1448968052021374
3929,0.1552575864502462
3930,-0.0564891964411693
3931,-0.0777330224012533
3932,-0.1450762534942034
3933,-0.1878899602949622
3934,0.0177223265870383
3935,-0.0141798716721686
3936,0.159269483966888
3937,0.0813381900484356
3938,-0.554745563813521
3939,0.046115792562786
3940,-0.1091199059890002
3941,-0.9918196075107036
3942,-1.0406852248394034
3943,-1.0341395872095478
3944,0.3707375953787064
3945,-0.8565217391304343
3946,0.0912210590330602
3947,0.2513107153689432
3948,0.2830046015252008
3949,0.4708867291648743
3950,-0.1162009229771625
3951,0.2147613524079549
3952,0.1330015445340665
3953,1.466920312830268
3954,-0.7538972655251769
3955,0.148853825543314
3956,-0.3842377150663901
3957,-0.6812955361172514
3958,-0.027947372946942
3959,0.2102372677736219
3960,0.1670521716782381
3961,0.1966484268125767
3962,0.5569017557284369
3963,0.2586499321574006
3964,0.2443678237873726
3965,0.7013694987368557
3966,-0.2254439500098721
3967,-0.0270925946907841
3968,-0.0907241252793407
3969,0.0266764480309393
3970,0.3025265957446891
3971,0.3577580495561097
3972,0.1058901389808051
3973,-0.2454720360910267
3974,-0.0564240432805466
3975,-0.0464884608998981
3976,-0.0166057788110111
3977,0.2748981552015315
3978,0.0430378070581988
3979,-0.0216891367226839
3980,-0.0710782689376511
3981,-0.107810452638035
3982,0.2102022576053464
3983,-0.212307181953885
3984,-0.026545442479339
3985,-0.099644600923377
3986,-0.1630181648812326
3987,0.0399068839374807
3988,-0.5046960125672619
3989,0.2663608449558016
3990,-0.7003688112357023
3991,0.2600973507226948
3992,-0.5116522258739187
3993,-0.2696225284601447
3994,0.3079909655983381
3995,-0.3239700374531869
3996,0.45856168213847
3997,-0.0634186376184495
3998,-0.0373190028362527
3999,-0.2619172341540031
4000,0.1233229941328091
4001,0.0616234990943289
4002,0.0653155674989778
4003,0.2642942227516303
4004,0.1096919329949675
4005,0.1244104430497194
4006,0.1816429418742619
4007,-0.0964749536178073
4008,-0.2063618955548557
4009,-0.0353356890459254
4010,0.2374486019698529
4011,-0.2305575185033558
4012,0.0780437044744981
4013,0.2742569120154211
4014,0.3880587893787948
4015,1.4306367086320102
4016,-0.2930070986255763
4017,-0.2361704060314378
4018,0.2762806286516661
4019,-0.0317143892714806
4020,0.5765765765765813
4021,0.1559126888942137
4022,0.181069958847742
4023,-0.0793745881507177
4024,0.0344337150984382
4025,0.0344218623724003
4026,0.0837694518738381
4027,0.0896106612484048
4028,0.0448001911474754
4029,-0.2469496567615288
4030,-0.2657380444898074
4031,-0.1096936092202765
4032,-0.0225448642799136
4033,0.0165301675557913
4034,0.067577714371517
4035,-0.5238289328683827
4036,-0.0286905049528782
4037,0.241021932995906
4038,-0.0241080038572929
4039,0.8845759997433249
4040,-0.719267537363671
4041,-0.8657861677927585
4042,0.1491677119707273
4043,0.2907075009295733
4044,0.0645899685563187
4045,-0.5677594700186848
4046,0.3520769152645532
4047,0.2667296914038829
4048,-0.1826545798944731
4049,-0.1049673246876383
4050,-0.125440737727151
4051,0.2232595900142158
4052,0.0033826066366711
4053,-0.1643260092496954
4054,-0.0932614372435233
4055,0.0067821899691348
4056,-0.3990221913536006
4057,-0.0163448769026464
4058,0.0731578678734794
4059,0.0425155606952144
4060,-0.1311196253724958
4061,0.1513245145713582
4062,0.1392284705243225
4063,-0.381783474229617
4064,-0.4037141703673897
4065,0.2186798641883086
4066,-0.2076004844011381
4067,0.0028832569270221
4068,0.192805755395688
4069,0.1178465695151116
4070,0.2007974527408819
4071,0.1975379330088742
4072,-0.3533771942425426
4073,-0.1409747396282896
4074,-0.1815823605706861
4075,-0.0980929575026614
4076,0.0634316523945363
4077,-0.0519255733448743
4078,0.1411534251310736
4079,-0.1038122152373302
4080,0.2158087071619716
4081,-0.2914694678517808
4082,0.0475936368749788
4083,-0.1270776473306467
4084,-0.3899681066976014
4085,-0.4148773564305857
4086,-0.2086007702182377
4087,0.1718363186253187
4088,-0.4241006142146959
4089,-0.1179719837943853
4090,0.4232943487850403
4091,-0.0092681841773475
4092,-0.2396923019751321
4093,0.1928676075144119
4094,-0.292006100509625
4095,0.0817691878833032
4096,-0.2347068027717738
4097,0.1004875507089887
4098,0.1412271899505688
4099,-0.3206442712799723
4100,0.1600655151876142
4101,-0.0111686087636248
4102,-0.0484207389749685
4103,0.0372328542705956
4104,0.0483792936623108
4105,0.1634776147129845
4106,0.0297143706125026
4107,0.0371291723907347
4108,-0.0631594590577942
4109,0.0222866057499451
4110,-0.02229157378511
4111,-0.011147029316698
4112,0.1094924375985955
4113,0.2572930549385433
4114,-0.3241951146634734
4115,0.0582315525427757
4116,0.0686362279916497
4117,-0.035823034210999
4118,0.0879874729699378
4119,0.0670640834575328
4120,-0.0149053510210199
4121,0.1012537597903546
4122,-0.1252348152786522
4123,0.0387481371087914
4124,-0.1821493624772354
4125,-0.3566077314953544
4126,-0.1230159920789607
4127,-0.2767999518608827
