,INTC.US
2231,-0.3681668920223996
2232,0.1157630715801566
2233,0.0096459920902914
2234,-0.0385988613335967
2235,0.061527304429002
2236,0.0926871567588498
2237,0.0385245112202562
2238,-0.1350178416433606
2239,0.022947765871088
2240,-0.1001833799826337
2241,0.0578759525417211
2242,0.0192882630919047
2243,0.0481974166184665
2244,0.0096385542168724
2245,0.0289073039121228
2246,-0.1157630715801703
2247,0.1444947500240879
2248,-0.048188126445641
2249,-0.1157854110382135
2250,-0.6488549618320676
2251,-0.3900652152255741
2252,-0.4250079364315886
2253,-0.2613811728394932
2254,-0.5138148327678149
2255,-0.0096955594337842
2256,0.0775043596202269
2257,-0.0969743987587221
2258,0.0122172814415538
2259,-0.1489621205058794
2260,0.0977881257275829
2261,0.2612481857764838
2262,-0.271660036868149
2263,0.3384258363952896
2264,-0.0677310111272447
2265,-0.0774668345114731
2266,-0.0387484258451923
2267,0.1161103047895407
2268,-0.0387184202884445
2269,-0.1512301995075381
2270,0.2475582632240598
2271,-0.0816835324450109
2272,0.2273056459478111
2273,-0.0879481975451901
2274,0.0482998454404918
2275,-0.056887781584138
2276,-0.4274395329441166
2277,-0.0104264414555365
2278,-0.032541083117434
2279,0.3442469597754864
2280,0.041558441558448
2281,-0.0935940099833646
2282,0.0876934138505744
2283,-0.0461538461538419
2284,-0.0624089868941151
2285,0.0074885176063342
2286,-0.0803580722389974
2287,-0.1772679874869525
2288,-0.0104286161226458
2289,0.0306507338452861
2290,-0.0098008549681987
2291,0.0289771080846122
2292,0.1186859590346087
2293,-0.1269675805274609
2294,0.0833246536819063
2295,-0.0208355036983125
2296,0.0707905640342418
2297,-0.1125586242834852
2298,0.0
2299,0.2391349552921646
2300,0.3294607248136029
2301,0.3197649295652842
2302,0.1380857857944341
2303,-0.1469317199654293
2304,-0.3208185207665001
2305,-0.0609058839248374
2306,-0.0692828616079107
2307,0.0
2308,0.0347161951050095
2309,-0.0986912977905705
2310,-0.0925217391304292
2311,-0.0870322019147035
2312,0.1911049339819309
2313,-0.1740341106856968
2314,-0.1568764162454304
2315,0.0957771005659551
2316,-0.1657073085644494
2317,0.2262443438914071
2318,0.0782540648639278
2319,-0.0696075872270062
2320,0.3381893860561796
2321,0.069324090121328
2322,-0.0606953958206948
2323,-0.1128472222222182
2324,0.1213802670365879
2325,0.070910809959032
2326,-0.2210991787744797
2327,0.0157903047528785
2328,-0.5637157602223055
2329,-0.1829462297168342
2330,-0.0159108989657884
2331,-0.2712188895979606
2332,0.0637755102040802
2333,0.2750703575914677
2334,0.1222804510084138
2335,0.0238151940938327
2336,-0.1669847328244225
2337,-0.1034784685186736
2338,-0.1275205228341409
2339,-0.3466185101002361
2340,-0.0132778755399224
2341,0.055959709009519
2342,0.095838990495959
2343,-0.0639335091504821
2344,-0.1507904492979131
2345,-0.0413163583953826
2346,0.4225801307606451
2347,-0.0079738457858265
2348,0.2148313176320896
2349,-0.2073034603731503
2350,-0.5503144654088072
2351,-1.0032031990700117
2352,-0.6446096060097524
2353,0.1675442795596042
2354,0.2784628848754828
2355,0.1826556543837388
2356,-0.1272264631043229
2357,-0.567772890843669
2358,0.5803784385434918
2359,0.0476795931341403
2360,-0.5079709913421376
2361,0.0845902162636731
2362,0.484434561626429
2363,-0.2787289957792535
2364,-0.0238967659709948
2365,-0.2395400830405712
2366,0.207012282091285
2367,0.3495315229474388
2368,-0.382592061214733
2369,-0.1996645635332641
2370,-0.007987220447277
2371,-0.2161210277755511
2372,-0.0480499719708515
2373,-0.128297650549283
2374,-0.2008677486742728
2375,-0.1486436269044933
2376,0.15768481587979
2377,0.2682701202590121
2378,-0.1204038158747758
2379,0.1110185956147696
2380,-0.0372050665526439
2381,0.0556840255295483
2382,-0.1760563380281669
2383,0.1480384900073987
2384,-0.0926097425449104
2385,-0.0185253797702947
2386,-0.0092635479388521
2387,0.147997410045321
2388,0.0
2389,-0.1760563380281669
2390,-0.0463520904792779
2391,-0.0463735856056495
2392,0.037085110328209
2393,-0.0185459940652782
2394,-0.0556689552792747
2395,0.0
2396,0.0834337628627082
2397,0.0092695587689941
2398,0.1388503193557398
2399,-0.1761869436201759
2400,1.1622536945812738
2401,0.5967865340474378
2402,0.386108625633177
2403,-0.1959526536846278
2404,-0.2910316305430003
2405,0.4650099100472736
2406,-0.2113008523842787
2407,-0.0027501951874684
2408,0.1527078565980131
2409,-0.1451378809869358
2410,-0.5530378677317758
2411,0.5043943446694663
2412,-0.091792243555423
2413,0.1146088019559945
2414,-0.252776713902707
2415,-0.4230769230769318
2416,0.0046151716074644
2417,-0.0688133771973804
2418,-0.4924195544554356
2419,-0.2015191443187032
2420,0.2782501159375369
2421,0.0438824198373335
2422,0.0796665122741908
2423,0.1387604070305325
2424,-0.1080413644080771
2425,-0.3137242660256807
2426,-0.3115703773289575
2427,-0.2196767613368909
2428,0.375175863686106
2429,0.2339363693075571
2430,-0.2848076023766897
2431,0.2139680062426902
2432,-0.4782813235063504
2433,0.0954083367146579
2434,0.3111036840486032
2435,-0.062666041568999
2436,-0.1016816581932027
2437,0.1327917512888735
2438,0.0023433289330713
2439,-0.2136986301369833
2440,0.0860315970592831
2441,-0.0156445556946151
2442,0.1795892871086045
2443,0.1091958505576903
2444,0.0155969741869935
2445,0.0934943513829408
2446,-0.0857766687460895
2447,-0.0624219725343418
2448,0.2956278201338069
2449,0.4491945477075685
2450,0.0886024969794598
2451,0.6402561024409741
2452,-0.684931506849322
2453,-0.0782239139375613
2454,-0.3910297927461173
2455,-0.4799479378508006
2456,-0.0732660371214615
2457,0.3407431445724498
2458,-0.3174086432815175
2459,-0.334475471254379
2460,-0.2130932896890378
2461,0.3425216114826306
2462,-0.0652848049616437
2463,-0.1634788294915831
2464,0.1713586291309618
2465,-0.0980151923548071
2466,-0.2292263610315195
2467,0.0736256544502529
2468,-0.0245479093363891
2469,-0.2872148366978453
2470,0.1065661119763878
2471,-0.3454799703874325
2472,-0.1400329489291495
2473,0.3038515233637106
2474,-0.2882556415746947
2475,0.7208260276641291
2476,-0.3519061583577706
2477,0.185383939896573
2478,-0.2445226917057903
2479,0.1757469244288291
2480,-0.6782659982306082
2481,0.039304313648415
2482,-0.3848892974734542
2483,-0.0465792844553516
2484,0.1747611072800766
2485,-0.1875246742992617
2486,0.3773703637425621
2487,-0.1021653543307153
2488,0.2809016333909872
2489,-0.0060855908912513
2490,-0.0799618069403726
2491,-0.1264876561424133
2492,-0.0787479082586851
2493,-0.2170267337476559
2494,0.167421705731733
2495,-0.1795615540953868
2496,0.0906850665352378
2497,0.3535998428445137
2498,-0.0294753389663992
2499,-0.1180405272476928
2500,0.0739644970414185
2501,-0.2409638554216783
2502,0.1942466006844822
2503,-0.0740535036563901
2504,0.1109570041608918
2505,0.5151320025756491
2506,-0.3044842221812127
2507,0.1841959845275399
2508,0.0552282768777635
2509,0.5401446489059814
2510,-0.1397170454795485
2511,0.0359248071790905
2512,0.2588665447897695
2513,0.0456829602558219
2514,0.1550811895639497
2515,-0.6426735218509023
2516,-0.1563218390804613
2517,0.3482085585998309
2518,-0.5406142439139409
2519,-0.2153079124734526
2520,-0.8097542814594235
2521,-0.0186185067957512
2522,-0.2987861811391292
2523,-0.074752382732198
2524,0.130645763344532
2525,0.0527379801353628
2526,-0.2025717808701688
2527,0.0528169014084402
2528,0.4556607080266475
2529,0.1831549890054546
2530,0.0966445298846477
2531,0.1333417108230178
2532,0.180487804878049
2533,0.2259690596210717
2534,0.1301970315076742
2535,-0.0086805555555476
2536,0.0624609618988156
2537,-0.0538147730231853
2538,-0.2523494604942499
2539,0.0434896059841673
2540,0.0955856795272848
2541,-0.1218026796589529
2542,0.1563585823488593
2543,0.0781182189045996
2544,0.1386842333362319
2545,-0.0954364046503552
2546,-0.1651168853741305
2547,0.0521150004342936
2548,0.0694384168040953
2549,-0.2174669450243563
2550,0.1226563868932894
2551,0.5055788005578786
2552,0.0174307129161548
2553,0.1738301267272175
2554,-0.052054317548755
2555,0.0435047420168897
2556,-0.0609437576179761
2557,-0.0522648083623713
2558,-0.0174246384387489
2559,-0.0174276751481317
2560,-0.0697593303104275
2561,-0.0436185989706109
2562,0.0958689210388699
2563,0.0522648083623713
2564,0.2086230876217047
2565,0.0983038248177141
2566,0.2052170898691414
2567,0.2161881701833275
2568,-0.0172980453208753
2569,-0.0779018436769699
2570,-0.0890604640847235
2571,-0.0149033879213261
2572,0.034647033347775
2573,-0.1822283929191322
2574,0.3975799481417528
2575,0.377285479346039
2576,0.7584485407065976
2577,0.3634972259422322
2578,0.1148478600270179
2579,0.0666475699417557
2580,-0.104185584156153
2581,0.1136146648844756
2582,0.4845605700712637
2583,-0.1808490386445818
2584,-0.2098435711560462
2585,0.0
2586,-0.1815575728619185
2587,-0.2298630399387119
2588,-0.0383251892306142
2589,-0.0287521564117319
2590,0.1626638599177128
2591,-0.2686366689053067
2592,-0.22115384615385
2593,-0.1444390948483444
2594,0.1922152811148513
2595,-0.0865717583686066
2596,0.0480723007403243
2597,0.2238990669912809
2598,-0.0320506669225605
2599,0.1437332311230411
2600,0.3825833485152138
2601,-0.1003009027081238
2602,-0.1589099145174313
2603,-0.1884893402872988
2604,0.2349667815027923
2605,0.2027876468980594
2606,-0.0355414604806312
2607,-0.0921280671349075
2608,0.1033319543589852
2609,-0.1948324659910462
2610,0.2277281836400072
2611,0.2544066872614947
2612,-0.0365388775474948
2613,0.0092701990366241
2614,-0.0716681582374736
2615,0.0534496863921507
2616,0.0090892564988101
2617,0.0635843400853913
2618,-0.0181702552920961
2619,-0.0272628135223436
2620,0.0
2621,-0.0074523910360479
2622,-0.0016359174770543
2623,0.1270763365707548
2624,0.0816252494104874
2625,0.4260395364689843
2626,0.677048070412997
2627,0.1942731649632604
2628,-0.0676189671202757
2629,0.016901884560125
2630,-0.1270944780749316
2631,0.3543001686340591
2632,-0.2027712064886742
2633,-0.0253528268401936
2634,-0.2456794307014503
2635,0.0198198594992141
2636,0.1746850426989047
2637,0.2950598549991641
2638,0.4782280392650333
2639,0.0
2640,0.509181969949916
2641,0.0834028356964207
2642,0.3821867730142853
2643,0.0083077178699053
2644,0.3123881961652129
2645,0.8806435724839818
2646,-0.0328461159467827
2647,0.0902453031421769
2648,0.6601466992665056
2649,1.792860573075072
2650,0.4120535284490338
2651,-0.5097577779670154
2652,-0.0251652193439197
2653,-0.1232677585037329
2654,0.289883080490866
2655,-0.4925094287589747
2656,0.1717720046529654
2657,-0.5164182013056623
2658,0.1167883211678876
2659,-0.29282576866764
2660,-0.1270523846755372
2661,0.2437359851808521
2662,-0.0195026816187186
2663,0.2235847900073724
2664,0.0390974518576139
2665,0.0971628449281077
2666,0.1503759398496251
2667,0.0630211363195634
2668,-0.1456452082726533
2669,0.2034883720930309
2670,0.0096889836256088
2671,-0.1358300184340745
2672,-0.1457442673921409
2673,-0.0194363459669543
2674,0.1939864209505224
2675,-1.0740802956492557
2676,0.1090695528148296
2677,-0.3958894878706189
2678,0.6859628576208862
2679,0.1336675020885518
2680,-0.1712199800159664
2681,0.0857873877489551
2682,0.5008319467554109
2683,-0.1332889036987642
2684,-0.4098703471350975
2685,-0.6821627084386073
2686,-0.3549695740365126
2687,-0.3392130257801827
2688,-0.4771642808452643
2689,0.2888700084961796
2690,-0.4952185792349712
2691,-1.0892644444060835
2692,0.4143029052776339
2693,0.6998975759644872
2694,0.0170677590032516
2695,-0.0341471743213302
2696,-0.316862207758846
2697,0.0770152319014234
2698,0.2248910123852315
2699,-0.3800137127185438
2700,-0.6511661465755102
2701,-0.0433095732202488
2702,-0.1154448601744079
2703,0.015895982471068
2704,-0.2415507048246797
2705,0.0334871934111611
2706,-0.0271591526344388
2707,-0.0815438977983049
2708,-0.054392167527878
2709,0.2441671188279942
2710,0.1084010840108442
2711,-0.1085187194791142
2712,0.0632625395390938
2713,0.2074314574314482
2714,-0.3695060639909856
2715,0.1610483506552227
2716,-0.090456806874725
2717,0.0829704505892043
2718,0.0616023846084276
2719,-0.0271051680520301
2720,-0.19009685887572
2721,0.1897361763643006
2722,0.2690608820078766
2723,0.2708483105679377
2724,0.0718390804597685
2725,-0.9407420432565566
2726,-0.3706318390398885
2727,0.15859030837005
2728,0.1319841619005769
2729,-0.1762891141472039
2730,0.1144567705581928
2731,-0.1234132581100146
2732,0.2374461349045783
2733,0.1054203637002587
2734,0.1228393436869356
2735,-0.0702432171393434
2736,0.122774708410068
2737,0.1925601750547036
2738,-0.0876040297853651
2739,-0.0525900604785715
2740,-0.0526177321757452
2741,-0.2373417721518952
2742,0.0439328705737607
2743,0.0351339481774194
2744,-0.0703173068471462
2745,0.1229040470546928
2746,0.0526454330086884
2747,-0.1317870321560408
2748,0.0263504611330708
2749,0.1140550973855147
2750,0.8866200967221879
2751,1.6384778012684984
2752,-0.1411432604093124
2753,0.4887777746565875
2754,-0.005969625142655
2755,0.2452053594885726
2756,0.0175116014359478
2757,-1.447859300053291
2758,-0.0266548200799654
2759,-0.1869325262595636
2760,0.2397655625610478
2761,-0.3654188948306565
2762,0.1335113484646119
2763,0.0711553855732567
2764,0.416297608503099
2765,0.1432842157400293
2766,0.5348816750241964
2767,-0.8785942492012734
2768,0.2934212063186385
2769,0.0604881499823106
2770,0.0563884189853978
2771,-0.1804497963520463
2772,-0.1862858156657444
2773,-0.4455136772698921
2774,-0.0802568218298585
2775,-0.5905511811023579
2776,0.1497566454511387
2777,0.3079219930950809
2778,-0.3088730812429785
2779,0.0561272217025278
2780,0.0306734696931106
2781,-0.5574572127139334
2782,0.0094029149036115
2783,0.4958832335329352
2784,-0.4511278195488626
2785,-0.0940733772342507
2786,0.1504787704700942
2787,0.046756173129288
2788,0.056301022801903
2789,0.3273475495697797
2790,0.1680672268907494
2791,0.0373343289154435
2792,0.4089979550102228
2793,0.1577726218097463
2794,0.0556534644281627
2795,-0.1951672862453605
2796,-0.0185908161368247
2797,0.0048333785688013
2798,0.0230461852987631
2799,0.3426560474161924
2800,0.1909059354390826
2801,0.1905421791096473
2802,0.0732184801366821
2803,0.6324389404884748
2804,-0.1119242359018471
2805,0.0774260151410781
2806,-0.0861029791630741
2807,0.2617549259391575
2808,-0.2318907445121811
2809,0.0727679339411739
2810,-0.1982245970869637
2811,-0.0603656433252909
2812,-0.0604021054448124
2813,0.112049646612649
2814,-0.0776330544293877
2815,0.3009975920192589
2816,0.1209405879361752
2817,-0.2711315522023025
2818,-0.3162260238465523
2819,-0.1211072664359866
2820,0.0605169879830616
2821,-0.1125151462696862
2822,0.0259582936748177
2823,0.2948793824269887
2824,0.0760344827586211
2825,0.3282943960909898
2826,-0.0152718387293691
2827,0.6524047944166176
2828,-0.0911161731207323
2829,-0.1444757052695595
2830,0.2238154849967876
2831,-0.0265614327995724
2832,0.3125964570384051
2833,-0.0054472824113391
2834,-0.0121065375302596
2835,0.2415458937198016
2836,0.164282807578123
2837,-0.2099380758193778
2838,0.2260397830018168
2839,-0.1660377358490557
2840,0.1431908960735531
2841,0.1580135440180646
2842,0.1652644230769222
2843,-0.120336943441634
2844,0.1951658910073494
2845,0.1049790041991712
2846,-0.3329887584319488
2847,0.0696188256522099
2848,0.1576339888905629
2849,-0.1202465053359361
2850,-0.1690007991510641
2851,-0.0687330274370187
2852,0.5272178546145425
2853,0.0130390239359318
2854,0.0279329608938558
2855,-0.0093118539901341
2856,-0.0650390140905447
2857,-0.145010301890173
2858,-0.1914734480179561
2859,0.0840728631480648
2860,-0.0186863496215977
2861,0.0166280857710238
2862,0.1419776119403056
2863,-0.2378779491629426
2864,-0.0520160913088205
2865,0.0280583613916957
2866,-0.0580209249658402
2867,0.0579872802095002
2868,-0.1153592617007223
2869,0.2644751587597998
2870,0.1864280387770347
2871,0.0931272117712742
2872,-0.1305483028720632
2873,-0.065316786414102
2874,0.2884257536285841
2875,0.5104366840023626
2876,-0.905650551167438
2877,1.1412390595503796
2878,-0.891697688511818
2879,-0.5134006265228014
2880,-0.3845219855380638
2881,0.1048865619546221
2882,-0.1806048251035414
2883,-0.0325299371612545
2884,0.1609909499339069
2885,-0.1579223504721916
2886,0.1658664338716697
2887,0.1170169910066138
2888,0.5168285912560695
2889,-0.3744013931214687
2890,-0.1616889606731296
2891,-0.1437554585152777
2892,0.104693770720646
2893,0.0958772770853302
2894,0.2261066179667718
2895,-0.4630438581163736
2896,0.5214670606640088
2897,-0.4803073967339072
2898,0.156944807742604
2899,-0.7112750263435215
2900,0.5455962587685135
2901,-0.1854563201561715
2902,0.0292740046838418
2903,0.0097570494682319
2904,-0.2739457978671374
2905,0.0084133416031928
2906,-0.0610829298662212
2907,-0.1172128432346738
2908,0.3256813519585791
2909,-0.1369461019270278
2910,0.0097809076682227
2911,-0.1469291801351664
2912,0.1369461019270278
2913,-0.207413564611878
2914,0.102034221612068
2915,-0.1400277309820261
2916,-0.0586734693877508
2917,0.0392310710082307
2918,-0.2753737214791374
2919,-0.2267126663381015
2920,0.0984736582964001
2921,0.1278520849724721
2922,0.009833808634075
2923,-0.1477250344691663
2924,-0.03940886699508
2925,-0.1255674683666526
2926,0.0096581031485465
2927,0.0642816191246445
2928,-0.2288865241365925
2929,-0.1065272128607393
2930,0.0483980253605625
2931,0.0580439198993927
2932,0.0
2933,-0.2618816682832301
2934,0.0242424242424297
2935,-0.1019219569015763
2936,0.1744186046511694
2937,0.2127248114484615
2938,-0.0096702446571947
2939,-0.0280515762083906
2940,-0.010641385314884
2941,0.1591735339228931
2942,0.0050222136372436
2943,-0.0193199381762077
2944,-0.0289883080490879
2945,-0.038666022232955
2946,0.0289911093931205
2947,0.0413435494403162
2948,0.016611937415494
2949,-0.5242718446602003
2950,0.3144104803493445
2951,-0.0436871996504999
2952,-0.1838235294117716
2953,0.2009260068140159
2954,-0.1310354600499291
2955,0.0293824953783844
2956,-0.0120692670981313
2957,0.1571777855396372
2958,-0.1136462977532961
2959,0.0873438728273161
2960,-0.1136761105281527
2961,0.0873667656823294
2962,-0.0349589232651564
2963,-0.0612155662439942
2964,0.0
2965,0.0611781157140424
2966,-0.017482517482514
2967,0.0262169011622836
2968,0.1051065731765139
2969,0.0607223870179796
2970,0.0174459176552651
2971,-0.2448408534452615
2972,0.0699056274030044
2973,-0.0437101145204975
2974,-0.1313025210084083
2975,0.8051526956068654
2976,-0.1482591449977953
2977,0.0264363764540017
2978,-0.079372078666552
2979,-0.2032520325203287
2980,-0.1798917816368694
2981,-0.1212550966140826
2982,0.1946213729653335
2983,0.0530503978779735
2984,-0.14166814237648
2985,0.0265557227582554
2986,0.0796037502211245
2987,0.1940328284477834
2988,-0.0086518937053045
2989,-0.0706776216980283
2990,0.2467612584824192
2991,-0.1146991353449756
2992,0.1189689358889543
2993,0.0572485467676694
2994,-0.0264293894811039
2995,0.0505426733375962
2996,0.0110935023771719
2997,-0.0176118351532194
2998,-0.088136788295442
2999,0.0528541226215664
3000,-0.0298806778301358
3001,0.1301822551572155
3002,-0.0300510868476421
3003,-0.0400841767712115
3004,0.2997302427814938
3005,0.0896388293847629
3006,-0.270043038734865
3007,0.159888078345155
3008,-0.1000300090026951
3009,0.0501898616479509
3010,-0.1303433777154891
3011,0.1449492677562813
3012,0.0049980007996897
3013,-0.1100770539377558
3014,0.0825895937111917
3015,0.0573598481063126
3016,0.1695929768555484
3017,-0.0698812019566668
3018,0.1196530062817873
3019,0.0199381916060173
3020,-0.1697623327341738
3021,0.2822051434227484
3022,-0.162976261719525
3023,-0.0600799602394504
3024,0.457182594873833
3025,0.4342080422880817
3026,-0.047218811974688
3027,-0.0377893245158301
3028,-0.1798220707931078
3029,-0.132676269901441
3030,0.0378931413414231
3031,-0.066357000663577
3032,-0.1423960508828474
3033,-0.0486281541816494
3034,0.0079774201023473
3035,0.0785727842095196
3036,0.0758581452683465
3037,0.0189609404626566
3038,-0.0474248316418449
3039,-0.0474473334598703
3040,0.0758581452683465
3041,0.0
3042,-0.151946818613482
3043,0.1233045622688131
3044,0.0094840667678214
3045,0.056872037914694
3046,-0.022374673386655
3047,-0.186550151975681
3048,-0.1712654614652776
3049,-0.6897873155776958
3050,-0.4495594317568782
3051,0.101856226433396
3052,-0.0030539836522044
3053,0.089742439199505
3054,0.1702203906109995
3055,-0.0372832017666524
3056,0.0283128751903928
3057,-0.1381711168532841
3058,0.0304960086106303
3059,-0.18871315600287
3060,-0.0539471318108274
3061,-0.1350499684883458
3062,-0.2165478661012315
3063,0.2070952638213614
3064,-0.081103000811033
3065,0.1723616788531365
3066,0.249820531227558
3067,-0.0493782825335481
3068,0.0493539124192324
3069,-0.0089742439199415
3070,0.035884094375161
3071,0.0448350071735986
3072,0.0197235122196173
3073,0.2396923352115201
3074,0.4008551576696978
3075,0.8590327291469805
3076,0.1201201201201206
3077,0.0257334019557395
3078,-0.0171585449553843
3079,-0.420082638077614
3080,0.0409920771615593
3081,-0.2936603903955808
3082,-0.0691443388072586
3083,0.0604647145201634
3084,-0.1604019912687342
3085,-0.0386013501817452
3086,-0.1386722135552182
3087,0.0171577420411505
3088,-0.0691987513007335
3089,0.0086707708315313
3090,-0.0780978826796281
3091,-0.3570495515109262
3092,-0.0261324041811856
3093,-0.1670031742818615
3094,-0.1478511771295457
3095,-0.1307200979963251
3096,0.017496282040063
3097,0.209515495416844
3098,-0.0786300891141039
3099,0.573314801945805
3100,-0.0875051294495071
3101,0.0593632958801511
3102,0.1122334455667831
3103,-0.1780193010400053
3104,0.3268584236085117
3105,-0.1612607522757934
3106,0.1982823002240499
3107,0.1491424310216224
3108,-0.027972027972029
3109,-0.0918325064674704
3110,-0.0719124797104058
3111,-0.0042962547865981
3112,-0.0747733433031108
3113,0.1526780248167139
3114,-0.1248364791627745
3115,0.065365580352981
3116,-0.168365915255829
3117,0.0934492103541804
3118,0.0373657169546866
3119,0.1864801864801891
3120,0.0838457238680859
3121,0.0093153237074903
3122,0.0175097421224776
3123,-0.0547945205479366
3124,-0.2147926783713148
3125,-0.2838182829503219
3126,0.7468149646107232
3127,0.1562771314464261
3128,-0.3086582278481014
3129,-0.0524832266444576
3130,0.1131464426677485
3131,-0.081029069178566
3132,0.1213960546282148
3133,-0.0202367702114702
3134,-0.0607471904424443
3135,-0.2029014913259641
3136,0.0101440454453287
3137,0.0101430165331221
3138,-0.1318299170629381
3139,-0.1527820160716083
3140,0.0203396725312682
3141,0.2131114268317515
3142,0.1115053218449056
3143,0.0
3144,-0.0034466469194064
3145,-0.057409473577445
3146,0.0
3147,-0.0812100294386339
3148,0.0710083181172582
3149,0.5447941888619917
3150,0.1486436269044933
3151,0.0835421888053498
3152,-0.4288244616388627
3153,-0.1867936863734032
3154,-0.0280269058295841
3155,0.2794857462269398
3156,0.2045370026031971
3157,-0.448262980948827
3158,0.032488507657209
3159,-0.2194980922565642
3160,-0.0376263571695981
3161,0.1681928611474421
3162,0.0373622267887224
3163,0.2422661200149002
3164,-0.2709520695132131
3165,-0.0280373831775711
3166,0.1306701512040326
3167,0.1491146318732494
3168,-0.0932835820895469
3169,0.1304266815725736
3170,-0.1119194180190305
3171,0.2419054707852671
3172,-0.2424920723745617
3173,-0.1681614349775715
3174,-0.4881712354487516
3175,0.465728460058716
3176,0.2323232323232363
3177,-0.0202061022428733
3178,-0.0606550748079278
3179,-0.1620089104900735
3180,-0.2436053593179142
3181,-0.0609384521633173
3182,-0.2200647776246446
3183,0.3814642060434104
3184,-0.356161595603957
3185,0.2436300883159162
3186,-0.1525010166734502
3187,-0.0814000814000796
3188,0.1444795991148364
3189,-0.0327269031405662
3190,0.1319529029638605
3191,-0.0406173842404468
3192,0.2936114204717951
3193,0.0101235067827547
3194,-0.0303797468354441
3195,0.0099230658628292
3196,0.0204494837011567
3197,0.3430185633575498
3198,-0.151561079114889
3199,0.2318548387096814
3200,-0.1322024030919934
3201,-0.2220421393841174
3202,0.2122713029414817
3203,0.3625742773693216
3204,-0.0302236550473515
3205,0.0201450443190934
3206,-0.0760045401120531
3207,0.0457430730478597
3208,0.2512562814070351
3209,-0.0905341514938169
3210,0.2488510706616675
3211,-0.4515673823203381
3212,-0.1716478190629922
3213,0.0100959111559726
3214,-0.1212978873951181
3215,0.2309422241047199
3216,0.0211736237144593
3217,0.7505253677574302
3218,-0.5129752564876333
3219,-0.0046270497327339
3220,0.0448421475970123
3221,0.7187063286085177
3222,0.7430892697909441
3223,-0.1389026689155675
3224,0.5427274521413037
3225,0.6990784874483599
3226,-0.1113408620963898
3227,0.2617593400491777
3228,-0.2544731610337918
3229,-0.0795861520095458
3230,0.1351136544269492
3231,0.0952834683182504
3232,0.1268834258524953
3233,0.2136583049774552
3234,-0.1585162875485478
3235,0.1343994529039899
3236,0.2212920549676257
3237,-0.0236985543881832
3238,0.1813594070335828
3239,0.0787897888433726
3240,-0.186764801071013
3241,0.1549495586380749
3242,-0.0078820840230085
3243,-0.0630964587112534
3244,-0.0080454457255901
3245,-0.1182974018794906
3246,0.0631362954778615
3247,0.0946148387605492
3248,0.2438257039484051
3249,0.2040816326530652
3250,0.2159955959339603
3251,0.7309661632282156
3252,0.1482356825705834
3253,-0.0408553546592463
3254,-0.0260846882879759
3255,0.3638568829593707
3256,-0.2257532343492273
3257,-0.1391183375358634
3258,-0.200383342045656
3259,0.1400718629557785
3260,0.0078294910830798
3261,0.3139309005133852
3262,-0.0711620237785243
3263,-0.0694745983499768
3264,-0.0695228991049035
3265,0.0173777044052569
3266,0.0781385657232188
3267,0.2252252252252173
3268,-0.0867001907404147
3269,0.0138701064530593
3270,-0.1267251106674774
3271,-0.0694866672457207
3272,-0.0521421743286714
3273,-0.0608695652173853
3274,-0.226599267910062
3275,-0.2185394281551712
3276,0.2543142597638521
3277,0.4700777436268398
3278,0.1444304025997441
3279,-0.1084402674859972
3280,-0.2173519289983652
3281,0.0362122035125765
3282,0.03619909502263
3283,-0.2176673317612868
3284,-0.0544464609800383
3285,0.0725426187885367
3286,0.1148479984928491
3287,-0.269548633185001
3288,0.0272380606500827
3289,-0.20926212355564
3290,-0.2097009482129739
3291,0.2183406113537071
3292,-0.1275277828384046
3293,0.1001001001000995
3294,0.0454793523740196
3295,0.2992654393760753
3296,0.3073863122683333
3297,-0.2628716461203828
3298,0.1357834706255143
3299,0.1897361763643006
3300,-0.2475685234305934
3301,0.0441891294741594
3302,-0.1327433628318634
3303,0.330760749724366
3304,0.1629094751673144
3305,-0.5845881310894567
3306,0.5111032781106788
3307,0.4212004212004123
3308,0.0
3309,-0.2110446711220496
3310,0.2648611671431887
3311,0.1995623632385071
3312,-0.2280901833494211
3313,-0.2550571679859209
3314,-0.0351926799225816
3315,-0.0880591757661098
3316,-0.0826677900555422
3317,0.1529391059486096
3318,-0.3000882612533128
3319,0.0617447296462974
3320,0.1233371509118144
3321,0.2074798234663109
3322,0.0476273328166459
3323,-0.0001757469244346
3324,0.5070816576324517
3325,0.6500541711809307
3326,-0.1990229781074713
3327,0.2706604114038227
3328,0.2070766183487798
3329,-0.2708314525593547
3330,0.2429759419595528
3331,-0.0178346243920046
3332,0.2784514506422368
3333,-0.1169064748201398
3334,-0.0719942404607616
3335,0.143781452192664
3336,-0.0809425308031328
3337,-0.0431879937377425
3338,-0.2019509908220392
3339,-0.0162308385933279
3340,-0.2712477396021802
3341,-0.1267427122940436
3342,-0.0724768979887645
3343,-0.0816030465137267
3344,0.1539018649284696
3345,0.0204557097678831
3346,-0.1564681352551924
3347,0.0634172857401641
3348,-0.0634575287825158
3349,0.5320108205590652
3350,0.4687069203198282
3351,-0.2653839774423588
3352,-0.0940785832872199
3353,-0.1292944218692284
3354,0.1014853768797854
3355,0.2172592197079927
3356,-0.0239410681399728
3357,-0.0368459837877598
3358,-0.2215657311669212
3359,-0.2406070701462066
3360,0.0870978658249062
3361,0.005362426035497
3362,-0.1852537977028555
3363,0.061466456347709
3364,0.0773286467486857
