,INTU.US
6748,0.1858981957846377
6749,-0.0593063528965222
6750,-0.6206139303957662
6751,0.0882402041449058
6752,-0.7109403146391208
6753,0.4471330878485018
6754,0.2540038398702547
6755,-0.3938798965616412
6756,0.0956846234810147
6757,0.2356409151286955
6758,0.1364632983794143
6759,0.0428796036018747
6760,0.2376538808878749
6761,0.235907770730841
6762,-0.1293829974123303
6763,-0.2117333587096262
6764,-0.2655294707789248
6765,-0.1086305307047719
6766,-0.1682784907649543
6767,-0.0974124809741285
6768,0.655241935483871
6769,0.2413515687851948
6770,0.3467420279397948
6771,0.2977498900923243
6772,0.4555310218615034
6773,0.6659026240910537
6774,-0.1246414086457603
6775,-0.0118720196284062
6776,-0.3434856847873488
6777,-0.0317775571003028
6778,0.476369314700248
6779,-0.1415295084076508
6780,0.4796800819494519
6781,-0.7272330419771256
6782,0.1950688186949229
6783,0.0733989035482217
6784,-0.0199714975654105
6785,-0.1744854661537955
6786,0.2097348634744761
6787,-0.1515947169736515
6788,0.2184917151105346
6789,1.3987298588148809
6790,1.0413691017217626
6791,0.5269819947818501
6792,0.0025831783426304
6793,0.2833444953892181
6794,-0.0644379720081449
6795,0.3621141301556239
6796,-0.6930437031290424
6797,-0.4598238640791785
6798,0.1478599221789865
6799,0.2613127732788261
6800,0.3210790318629043
6801,0.2354182211130317
6802,-0.084977081938518
6803,-0.0773116173590234
6804,-0.1006062169482892
6805,-0.1317352895593302
6806,0.4730320324952521
6807,-0.6052141527001945
6808,-0.2333177788147397
6809,-0.1349877991796848
6810,-0.1950737378729159
6811,-0.4913876473509638
6812,-0.3567400257062552
6813,-0.1523709444371577
6814,-0.472148787162019
6815,0.3576974267968166
6816,0.1283104559175003
6817,0.5590233155865747
6818,0.3111273792093579
6819,0.5541955973755467
6820,0.0427521467035184
6821,0.237753861231612
6822,-0.0163369032492343
6823,-0.167278810138543
6824,0.1379961506336912
6825,0.5202124200715283
6826,-0.1900211737879281
6827,0.0117618319505534
6828,-0.2020595422909037
6829,-0.1690186890426475
6830,0.1722449867643202
6831,0.1764657973086744
6832,-0.464579242126691
6833,0.2421571028215244
6834,-0.0063490911729434
6835,0.3416794721142522
6836,-0.0904731747037003
6837,0.1499602514996099
6838,0.1136958365667458
6839,0.2346784075097081
6840,0.3177757765839673
6841,0.2385377942998704
6842,-0.5002179372755698
6843,0.2029952151127786
6844,-0.0186458937598357
6845,0.0972782779674988
6846,0.1632433772781792
6847,-0.1780243437939914
6848,0.1900826446281024
6849,0.2534880366012031
6850,-0.0412345628105571
6851,-0.211774671749254
6852,0.1392671453330055
6853,0.1524453050966192
6854,-0.0288493241015585
6855,0.0329597890573551
6856,-0.0206041125808758
6857,0.016480573523967
6858,0.1049533883481141
6859,0.1068969061568469
6860,0.1231906375115537
6861,-0.2604032648187956
6862,0.2546070530260155
6863,-0.0873407316070601
6864,-0.1071369704961384
6865,0.8255006129955127
6866,-0.7134037590890445
6867,-0.1841772499862598
6868,0.1166925220686183
6869,-0.5646675502540199
6870,-0.7427188517065887
6871,0.1860284318080897
6872,-0.449030818574819
6873,-0.1816149762503588
6874,-0.1931636852271766
6875,-0.1205224508100249
6876,0.3853026580299453
6877,-0.6675379793976699
6878,-0.1238233266262358
6879,-0.1846683018974398
6880,-0.3054212267752564
6881,0.3354002254791425
6882,0.1505621455809217
6883,-0.2228207984881929
6884,-0.2729226766219899
6885,0.1665866674196097
6886,-0.320077045094039
6887,0.1103471691706947
6888,-0.0226404414886045
6889,0.7468370498878748
6890,0.6035371059659639
6891,-0.3079713966291855
6892,-0.4683592591022717
6893,0.6798711823022925
6894,0.3920664206642076
6895,0.0837942014412674
6896,0.1620881131897847
6897,0.3501349478444831
6898,-0.1137146076324443
6899,0.253907469458267
6900,0.1309444629198527
6901,-0.1227810958733131
6902,0.0478409185456398
6903,0.0883236177353848
6904,-0.2740325504824218
6905,0.068721366097456
6906,-0.2421509686038677
6907,-0.0919348098620973
6908,-0.2828706128863327
6909,0.1412355495109089
6910,0.4716882900518516
6911,0.2161128774182865
6912,0.149393090569555
6913,-0.3978835097075177
6914,0.820937499999997
6915,-0.227600175398295
6916,-0.3268042316958211
6917,0.6576345965744664
6918,0.6389578163771777
6919,0.0888374687519265
6920,-0.2661860816787265
6921,0.0527950310558996
6922,-0.0041409582177278
6923,-0.2459552299214401
6924,0.1326603583902466
6925,-0.0757151451034101
6926,-0.2037040886320685
6927,0.1235247101321459
6928,0.2949638798617315
6929,0.0517212843429328
6930,0.0062061689319126
6931,-0.3602163374199403
6932,0.2650460206860198
6933,0.3374125513341707
6934,0.570431927772654
6935,-0.168540480545917
6936,-0.1842947892964843
6937,-0.2756555853809579
6938,-0.7614846870838934
6939,-0.2978894217564965
6940,0.2213415405371245
6941,-0.1150189411926126
6942,0.138042951379382
6943,-0.0063229777009715
6944,0.115787036062401
6945,0.0231520457989589
6946,0.40561360849378
6947,-0.2047975130230261
6948,0.0608770493523984
6949,-0.2293384952028345
6950,-0.1664945520453462
6951,0.2145065298311249
6952,-0.0715533388050539
6953,0.3666244861543384
6954,0.2450375452320652
6955,-0.1109808191640783
6956,0.0376773977477303
6957,-0.0733153187121688
6958,-0.0293347302252459
6959,0.1840503628720213
6960,0.3688268389247722
6961,-0.0312662845231844
6962,-0.2350064309192231
6963,-0.172708246128086
6964,0.3449001051524682
6965,-0.8398015014632861
6966,1.0305383565956487
6967,-0.413075091150494
6968,-0.1139360692056167
6969,1.4370086927588124
6970,0.4100737304282912
6971,0.1633480139776317
6972,-0.2716039144136677
6973,0.5669284845486219
6974,-0.1889890634197768
6975,-0.1064841617732169
6976,-0.1739850869925383
6977,0.701343041072781
6978,-0.1813199266478469
6979,-0.183717281809922
6980,-0.0516326235568681
6981,0.3744778914014101
6982,-0.1586843623773765
6983,0.4043430964060611
6984,-0.1274173328675074
6985,0.0410854783376908
6986,0.1272029708048674
6987,0.0881436536569264
6988,-0.4281949934123814
6989,-1.143456885599068
6990,0.7755762010468865
6991,0.097195033470689
6992,-1.114279386523442
6993,-0.9530197590900268
6994,-0.0195672835019827
6995,0.2259099149351561
6996,0.2059617579114389
6997,0.4488653680973108
6998,-0.3252348918663523
6999,-0.2563959645504754
7000,-0.3383574284835378
7001,0.0083883234537447
7002,0.6859015300880362
7003,0.3514306270407831
7004,0.5421769643594405
7005,-0.2732089634617533
7006,0.1116425233966818
7007,0.3036798856734598
7008,-0.1265787953000686
7009,-0.2551829730885447
7010,-0.5743379160134825
7011,-0.1904205932226954
7012,-0.4047113989058963
7013,0.3781559337114931
7014,0.8863091307219049
7015,-0.0428856228846961
7016,0.0301267641537844
7017,-0.6343431516593134
7018,0.4110925306577438
7019,0.342560873993153
7020,-0.2110732261730858
7021,-0.148667797161371
7022,0.0823962213789223
7023,-0.7282631566642529
7024,0.2297563649510646
7025,0.073421439060205
7026,-0.1003266448903289
7027,0.279199627733827
7028,-0.1304631441617748
7029,0.602074842534264
7030,0.0601712566535634
7031,-0.786042497609219
7032,-0.357206393198568
7033,0.2815060339394545
7034,0.7368103987580691
7035,0.1261179955338068
7036,-0.4019470034037751
7037,-0.313475970726698
7038,0.4316346421609611
7039,0.3493105712409676
7040,-0.0657030223390276
7041,0.6319857933772108
7042,0.3305656055597443
7043,-0.0416634117126331
7044,0.1014515373810007
7045,-0.1198041462652454
7046,-0.0104188372577525
7047,-0.2271243962929133
7048,0.4677146940366405
7049,-0.4017635856095641
7050,-0.1619848540633869
7051,0.1617228874801152
7052,0.0795067971794655
7053,-0.0978499112827471
7054,0.0286944045911082
7055,-0.2484309623431081
7056,0.2113723545836492
7057,-0.1463478374493668
7058,-0.060143297944658
7059,0.2217757716492201
7060,0.1979012056349741
7061,-0.0677489121088128
7062,0.210619376982683
7063,-0.3863221091098828
7064,0.8279586690173804
7065,0.8211598052235582
7066,-0.2240511102730741
7067,-0.1221570717839399
7068,-0.2873371199465465
7069,0.1334668001334718
7070,-0.0111234705228056
7071,0.1310848941322791
7072,0.0088863217292827
7073,-0.1557528424893729
7074,-0.2923324109613501
7075,0.3818045405285181
7076,0.144842282847573
7077,-0.0866474116862889
7078,0.0555123792605751
7079,-0.166814946619217
7080,0.0344632077464336
7081,0.314733750761903
7082,0.167061270550748
7083,-0.241770916511408
7084,0.1019277642366577
7085,0.172535834365593
7086,-0.1351141825591859
7087,-0.0731480250033339
7088,-0.2867622540846868
7089,-0.1880568857058671
7090,0.8548077724960332
7091,-0.9707686755683927
7092,0.1405456052470446
7093,-0.1744843686072592
7094,0.5457287153833336
7095,-0.4133919773115166
7096,0.4795790229025882
7097,0.0860348680201258
7098,0.3299032918869971
7099,0.3914869385721484
7100,0.1610801847684353
7101,0.1608211337889948
7102,-0.0656723129078575
7103,0.3789843455299924
7104,0.1765079663928832
7105,0.1198815288420833
7106,0.1537288036143807
7107,0.0621569639255022
7108,-0.089210254483988
7109,-0.3486618921975031
7110,0.3310714034140196
7111,-0.3534484789933787
7112,0.1360102407710772
7113,0.4595601152413719
7114,0.5411881351730985
7115,0.7991475759190151
7116,-0.4652503293807623
7117,-0.0329489291597957
7118,-0.220832559387458
7119,-0.5061295608703765
7120,-0.3726837393295781
7121,-0.1543081157727936
7122,-0.455607109565657
7123,-0.1657591875701515
7124,0.256372692645759
7125,0.2442639721079805
7126,0.0689726250029737
7127,0.108244414804927
7128,-0.0552572590314312
7129,0.2158703737418446
7130,-0.1286471734080577
7131,-0.2956663462743993
7132,-0.002089558476292
7133,-0.0752807344053896
7134,-0.2011524358302733
7135,-0.0796862876674975
7136,0.3099178952759766
7137,0.0099289297658772
7138,0.0772813668358511
7139,-0.3503619007657644
7140,-1.0219825868748789
7141,0.2962618599835268
7142,0.5673103187443508
7143,0.0881704628949335
7144,0.0954268516479449
7145,0.6117897194313591
7146,-0.2968723866867402
7147,0.0271710732573927
7148,-1.2249820166715957
7149,-0.1133174477098279
7150,-0.5355507761759729
7151,-0.1535541384973079
7152,0.3443072410788303
7153,-0.4172402386059233
7154,0.0138705134223886
7155,-0.1795715934841233
7156,-0.7506003726079231
7157,0.0333728065453703
7158,0.6842724259595828
7159,0.5486676732662826
7160,-0.6463902741807835
7161,0.4135138015560051
7162,0.0021314690084507
7163,1.1149752344820243
7164,0.2656301816124661
7165,0.6588764219134503
7166,0.1103368176539004
7167,0.0773694390715623
7168,-0.2831981999456951
7169,-1.0426874681509812
7170,-0.0627574034124436
7171,-0.7379016723795514
7172,0.3729874424280561
7173,-0.9317202058128212
7174,0.1210365490694102
7175,0.4601923722620497
7176,0.6124492079382848
7177,1.148964046265914
7178,-0.3370585257583319
7179,0.4853475417776693
7180,0.6898077774143341
7181,-0.0616107356707002
7182,-0.4731264999201002
7183,-0.4643235417010958
7184,1.2351484673410351
7185,0.4678673159623099
7186,0.3514282722712439
7187,0.429343190218934
7188,1.4256885533839077
7189,0.8765462439583855
7190,-0.523504776245829
7191,-0.3162764350453113
7192,0.2002214213365288
7193,0.4945621601350116
7194,0.9242487576053174
7195,0.3402069013399918
7196,-0.4066552028628526
7197,0.0501212618666387
7198,0.4518277034057049
7199,0.6523486849661265
7200,0.5459862018549793
7201,0.350573665998899
7202,0.4802899864068882
7203,0.1493009998642774
7204,0.0881455531698466
7205,0.4947711683346427
7206,-0.1847554243741958
7207,0.3513734999270305
7208,0.1042928273449136
7209,0.085155969881677
7210,0.0917944699429011
7211,-0.0335946248600173
7212,-0.4386458216173633
7213,0.060698709590392
7214,0.4531524797748894
7215,0.7094056272237138
7216,-0.2362979980308465
7217,-0.0109409190372016
7218,0.170387522390662
7219,0.3808238852740844
7220,0.0021760891326212
7221,0.0956563328840379
7222,-0.0750595581276507
7223,0.0706583181146162
7224,-0.1415166227602223
7225,0.5962364602382771
7226,0.3117516342689463
7227,0.0625269512721044
7228,0.1184451383654595
7229,-0.4195410998897077
7230,0.1295868339776605
7231,0.0302277879736556
7232,0.3399823553461237
7233,-0.1940366082400953
7234,0.1162865818205354
7235,-0.0560212018702443
7236,0.0473800960523701
7237,0.4992928470406808
7238,-0.1953837895866935
7239,0.0546704154951524
7240,0.8313109929261039
7241,-0.0860449552591994
7242,0.5429945885574005
7243,-0.291218845846533
7244,0.1119907318015066
7245,0.2356024505942486
7246,0.2555976840702854
7247,0.214734904647485
7248,-0.017897778118686
7249,0.1021685269852564
7250,-0.1137918248884439
7251,-0.0319742159922238
7252,-0.3040371515439192
7253,-0.1940874035989705
7254,-0.2112422072234512
7255,0.1697356239069972
7256,0.2488391780611137
7257,-0.2649313236277662
7258,0.0385673514514267
7259,-0.1828859924784863
7260,0.3030303030302902
7261,0.13208006873294
7262,0.3590411939077922
7263,-0.1458733205374262
7264,0.4685906154369228
7265,-0.9677073275399616
7266,0.1200145731981745
7267,0.0117857563777028
7268,-0.3850497445549923
7269,-0.3973781679570605
7270,0.3743746974342321
7271,0.1471662441455769
7272,-0.2174615136182562
7273,0.6917048868362282
7274,-0.0181779298545721
7275,-0.6934193318875348
7276,0.3989576183939577
7277,0.2214969771547735
7278,-0.4136671322660265
7279,-0.1646630864104616
7280,-0.3770201365482682
7281,-0.304484922036684
7282,0.3294021081734874
7283,-0.0086408018664053
7284,-0.3772930309206837
7285,0.416747640949236
7286,0.1186214036147201
7287,-0.1241672695077675
7288,0.4203939446069243
7289,0.6903387970404097
7290,1.0474322146710406
7291,-0.2493415276558312
7292,-0.6637265906017721
7293,0.2486092867029239
7294,1.1425633159610369
7295,0.3802743531863068
7296,0.2822364206188415
7297,0.1020549366913498
7298,-0.1342351626843529
7299,-0.3956040134244487
7300,-0.2097003031715213
7301,0.2456890557641538
7302,0.1232660289241195
7303,0.0780653667337529
7304,0.1247487698385046
7305,0.0727171993490205
7306,-0.0294418177724793
7307,-0.039848920614023
7308,0.025981674259105
7309,0.0519363606460804
7310,0.0968539753368372
7311,0.1398963730569854
7312,-0.1990135848403525
7313,0.1848269190907096
7314,0.4025655021834019
7315,-0.2519523456649417
7316,-1.0914161903005748
7317,-0.1408028068231555
7318,0.0438373863688795
7319,-0.1779729573558393
7320,-0.01618197790004
7321,0.0866140822949267
7322,-0.267484946734593
7323,-0.0532937877980439
7324,-0.0104281327848944
7325,-0.2543967660246661
7326,0.0534063994798723
7327,0.0765679018074628
7328,0.2083863946838262
7329,-0.1507281328262631
7330,-0.4823263508632927
7331,-0.0256374399850868
7332,-0.1388678188416854
7333,-0.0805848827431492
7334,-0.1731480181571456
7335,-0.6140474989270673
7336,-0.0875824693685279
7337,-0.2906633267953686
7338,-1.062762705387846
7339,-0.4861346802691214
7340,-0.6793833289783111
7341,0.378454144973966
7342,-0.6611303716842644
7343,0.7005324046275169
7344,-0.0881445570736002
7345,-0.1404268977692161
7346,-0.7152382106922093
7347,-0.2389825016202217
7348,0.0040503868119368
7349,-0.2741506407001941
7350,0.1095401342880947
7351,0.2983142715569913
7352,0.4740338164251244
7353,-0.1431191920820892
7354,-0.4983489658246013
7355,0.1557443365695756
7356,0.0868985308085619
7357,0.1664464193844486
7358,0.3115621934734669
7359,-0.2852215655821944
7360,-0.3521910737779595
7361,0.1515763945028294
7362,-0.0060634234088626
7363,0.258038504183052
7364,-0.4926872793575818
7365,-0.4090059208475983
7366,-0.0019476851761884
7367,0.5558783652914981
7368,0.5422690540631757
7369,0.3818808109690003
7370,-0.0893131530424154
7371,-0.0566931555025913
7372,0.5789347981848527
7373,0.1221339083804826
7374,-0.0047710834176181
7375,-0.1356826173368056
7376,-0.2029795871471688
7377,0.1096418239563806
7378,0.0462301758008569
7379,-0.2693480052911015
7380,-0.0729016786570734
7381,0.6575185820468925
7382,0.5703890394345361
7383,-0.0265367628940209
7384,-0.0360271530964493
7385,0.4003777148253077
7386,0.1452090444490508
7387,-0.2893671747928987
7388,-0.1117106882514497
7389,0.233722871452419
7390,0.6651802988704858
7391,-0.2993956643072325
7392,-0.0166358595194143
7393,-0.1202924030720787
7394,-0.148271707904748
7395,0.7742386346917824
7396,0.3555066886567811
7397,-0.0091633831210607
7398,-0.1247775106886525
7399,-0.101024943977089
7400,0.0036734993755226
7401,-0.2181296076428305
7402,0.0910344827586215
7403,0.3381629230473203
7404,0.1125940572307371
7405,-0.0577034045008755
7406,-0.4111025273148684
7407,0.2458715596330334
7408,0.2543970424056052
7409,0.0203110332826454
7410,0.5656738414512176
7411,-0.3166780743782822
7412,-0.2405957259953262
7413,-0.4650478833887787
7414,0.637254901960777
7415,0.6776761629054663
7416,-0.9471055497994202
7417,-1.471896482005671
7418,-0.5693371289141834
7419,-0.8340370438308933
7420,0.4276070446688609
7421,0.2064488088446991
7422,0.1464724550410992
7423,-0.2120198972519039
7424,-0.1688131347510018
7425,0.4931046628193647
7426,-0.1628266710087019
7427,0.7581368416800198
7428,0.585554710676537
7429,0.9081623177639524
7430,0.4858021676281435
7431,-0.2793222133968776
7432,-0.6649698165003144
7433,0.520985232123454
7434,-0.4634685560557252
7435,0.0213043594045389
7436,-0.7972298276695041
7437,-0.6620011348591007
7438,0.296344190306857
7439,1.5240009779685455
7440,-1.0791089353866483
7441,-0.4496207419666171
7442,-0.1270402386147191
7443,0.6011859009553085
7444,-0.3913355012952541
7445,0.5822157074948285
7446,0.3236201764207888
7447,-0.0218525499194299
7448,-0.4692903013337668
7449,0.1288200630396128
7450,0.0876304187090925
7451,0.0984871282794727
7452,0.3244982547993167
7453,0.02181025081788
7454,-0.8024623502253534
7455,-0.3419369071255264
7456,0.1789204217016802
7457,0.4166552451961245
7458,-0.2941661626436447
7459,-0.2604776802326364
7460,-0.4388029124332206
7461,0.3228655003035531
7462,0.5324989020641188
7463,0.1972386587771278
7464,0.1815487990651289
7465,-0.654281183377257
7466,0.5608003676009745
7467,0.0167063442342314
7468,0.4221339599492551
7469,0.3171510302226337
7470,0.6405371449755848
7471,0.072034247139216
7472,0.9802522977847526
7473,-1.2232857496493124
7474,0.2489865629565685
7475,0.493468200991025
7476,-0.9117347755789434
7477,0.0944418640656528
7478,0.2707209618314319
7479,0.0370431346723754
7480,-0.0288196302853232
7481,-0.1959449704019942
7482,0.4087753173657634
7483,-0.2347224509965381
7484,-0.0887172475190587
7485,0.1318199592500308
7486,0.3782791884937573
7487,-0.2682811504224671
7488,0.0780592017419517
7489,0.6840092637474993
7490,-1.2184152424564478
7491,0.505783286099776
7492,-0.4125592288001706
7493,-0.7379365209996585
7494,0.3362860892388501
7495,-0.1862605456338355
7496,0.928086838534604
7497,-0.677558603355013
7498,-0.2410034507312251
7499,-0.2622293614509065
7500,0.4306102362204693
7501,-0.2933998738654729
7502,-0.690245451282476
7503,-0.3046331939405751
7504,-0.5863754752984001
7505,-0.4800291096369782
7506,0.16207908341485
7507,0.4645082331998106
7508,0.2386369942838153
7509,-0.524407252440724
7510,-0.3063751206614422
7511,-0.1807938109653497
7512,0.1483388843796438
7513,-0.3172731356693608
7514,0.7820389983686041
7515,-0.4983669698507555
7516,0.5937136204889447
7517,1.0115236875800226
7518,0.4296441730305856
7519,0.4909672181061611
7520,0.0139531933785772
7521,-0.2250247908667881
7522,0.0198795937241447
7523,-0.3669532824739098
7524,0.0733011658072283
7525,-0.4436790145588074
7526,-0.1526071456051777
7527,0.3132071129974618
7528,0.1518980878711216
7529,-0.161092359619514
7530,0.4137966157802931
7531,0.5810126582278521
7532,0.3657459957119406
7533,0.4194715161257952
7534,0.478708113040114
7535,-0.1138695630412034
7536,-0.2257449583625908
7537,-0.0778171047016598
7538,0.6484275631593441
7539,-0.7514860664230776
7540,-0.1321480057664624
7541,-0.3617072582589774
7542,0.251465057290295
7543,0.0054663328559477
7544,0.2301483420593259
7545,-0.152938606073845
7546,-0.8238611331394857
7547,-0.341500613374879
7548,-0.2803945472681022
7549,0.0221606648199496
7550,-0.0798420900884946
7551,-0.2969603274349033
7552,0.3071362043730853
7553,-0.1154478042715647
7554,-0.3609625668449208
7555,-0.6142671389499191
7556,0.2480715916768031
7557,0.0694332707607037
7558,0.0603015075376843
7559,-0.1722672155353666
7560,0.2510572298903158
7561,-0.2786107505706495
7562,0.02237336674422
7563,-0.832449748460306
7564,-0.2124645892351265
7565,-0.516373063601013
7566,-0.1788185204896168
7567,-0.917332645870925
7568,0.173711638679792
7569,0.0728628677967501
7570,0.643032045139994
7571,0.7124434484799806
7572,0.2814347903996029
7573,-0.3925925925925965
7574,0.1141552511415568
7575,0.2151626376408011
7576,0.4598425196850389
7577,0.3619398301184188
7578,-0.1508611658215704
7579,-0.01257334450964
7580,0.0858440987416563
7581,-0.2455713206279942
7582,-0.0252141470469697
7583,0.0147148344843443
7584,0.054547361795865
7585,-0.199326552895109
7586,-0.1119178399309669
7587,-0.2066682131635037
7588,-0.1795749355642926
7589,1.3453507427181834
7590,-0.2225165562913841
7591,1.1236543649650383
7592,0.6301483741620082
7593,0.491957485756669
7594,0.2942285345384179
7595,-0.3381310808534912
7596,-0.2845264388722802
7597,0.3211686394363885
7598,-0.225844971704467
7599,-0.0103847551794019
7600,-0.0207738249805204
7601,0.7729966503478484
7602,-0.1212496452803001
7603,0.5196904954382665
7604,0.2623630592812619
7605,0.0562803786134485
7606,0.1302981528320808
7607,0.6472738349070857
7608,-0.791833497499129
7609,-0.1126977012230256
7610,0.523593558907462
7611,-0.3502850860371774
7612,-0.163905037518884
7613,-0.5070785070785141
7614,0.0808921245738639
7615,1.0788334309761038
7616,-0.204753722794969
7617,-0.291511696368306
7618,1.784152774251781
7619,-0.0493882907418153
7620,-0.2390449517666611
7621,-0.3719688795502306
7622,-1.2011494252873582
7623,0.1219774700437716
7624,0.5125349780138243
7625,0.6383522001872499
7626,-0.4760547320410535
7627,-0.6368695851741429
7628,0.0258123727306713
7629,-0.8824720791620888
7630,-0.2320051041122937
7631,0.0637607233943969
7632,0.4271037746738894
7633,-0.1676591316413204
7634,0.2968556359339508
7635,0.7125279001888492
7636,0.3649426925928122
7637,-0.0057025547445203
7638,0.8873565816989731
7639,1.6131937118892732
7640,-0.2605375844812441
7641,-0.4118424119978325
7642,-0.5024209923465421
7643,-0.0844676013858632
7644,0.5297776395583863
7645,-0.4203047534776013
7646,0.2764008201188647
7647,-0.4785188082665048
7648,-0.0534870978683541
7649,0.33026473188746
7650,-0.1080377481288696
7651,-0.4287749846399169
7652,0.0561797752808923
7653,0.2372200933239553
7654,0.2729683356730649
7655,0.2334267040149334
7656,-0.1870907390084261
7657,0.3289218098469448
7658,0.1551550257298662
7659,0.1291288964644508
7660,0.2267515267077212
7661,-0.1212527733347016
7662,0.2457697999099232
7663,-0.0347544022242794
7664,0.114153009090301
7665,0.0145954409150032
7666,0.2805049088359052
7667,0.0426926074073564
7668,0.2318634048505016
7669,0.2789547093344567
7670,-0.1766318675524665
7671,-0.0936761970102827
7672,-0.3774434497006819
7673,-0.313529599319802
7674,-0.1250365798504954
7675,0.2520963804267033
7676,-0.2527335124637497
7677,0.1659960426543431
7678,-0.4039999999999963
7679,0.3573583699420387
7680,0.114153009090301
7681,0.0145954409150032
7682,0.2805049088359052
7683,0.0426926074073564
7684,0.2318634048505016
7685,0.2789547093344567
7686,-0.1766318675524665
7687,-0.0936761970102827
7688,-0.3774434497006819
7689,-0.0891935029574677
7690,-0.8092376129856647
7691,0.096919840200451
7692,0.1981739684337254
7693,0.343262878235718
7694,0.2064709884798563
7695,0.0011731168541687
7696,0.5146818542551796
7697,0.2746741154562399
7698,0.5693653659213951
7699,0.1848172619322671
7700,-0.1874783011225557
7701,0.1155935729973413
7702,-0.0092483410788237
7703,0.4052778225527876
7704,0.2870132255694342
7705,-0.0252635447049807
7706,0.1719552457813646
7707,-0.0160517324405627
7708,-0.3405351924714022
7709,0.1057301123957017
7710,0.0275741630092613
7711,-0.0643811363270498
7712,-0.2998085837503773
7713,0.2507476420519841
7714,0.9145857930815824
7715,0.3786105519404538
7716,-0.2228634433575071
7717,0.0726710112991706
7718,0.5872756933115914
7719,-0.1517096510678105
7720,0.1282051282051308
7721,-0.196188340807169
7722,-0.1438445075956938
7723,0.1238100800093377
7724,0.0892270945085978
7725,-0.3177944275345241
7726,-0.3324054171511846
7727,0.2916168926990383
7728,-0.1336898395721909
7729,0.0011727041384718
7730,-0.3731343283582175
7731,0.058819377455709
7732,0.1433135983460233
7733,1.3489083576693075
7734,0.3441505947569024
7735,0.0692440854010412
7736,0.8445095436444358
7737,-0.2339878876858097
7738,-0.6464721093461422
7739,-0.0066042346352421
7740,0.0501670033136619
7741,-0.1732437579348364
7742,0.4843124868393429
7743,0.7341990437122781
7744,-0.1753651258964602
7745,0.8306079011576569
7746,-0.1950534446438324
7747,0.4839795020446205
7748,-0.178224835011086
7749,0.5767535380094294
7750,0.234029420841469
7751,-0.0437389044690763
7752,-0.6161174247327126
7753,0.2530534252588533
7754,-0.155171076111404
7755,0.4377269099054995
7756,-0.1883190589206527
7757,-0.1550227366680358
7758,-0.4737614059681075
7759,-0.2667950753533348
7760,-0.5311911241364802
7761,0.99610108677348
7762,0.2081125100178399
7763,-0.3554379410543806
7764,0.8073703054083718
7765,-0.0171810429797403
7766,0.2156533665385469
7767,-0.4104264629936644
7768,0.0823797798377826
7769,-0.5360637087599636
7770,-0.1266676386965171
7771,-0.986527276742969
7772,0.257012777206634
7773,0.2490477585701753
7774,-0.17794573572307
7775,0.0843154865553524
7776,-0.0303261101941733
7777,0.1693848040561714
7778,0.4264858658209704
7779,0.0946848995793979
7780,0.0582336991137443
7781,-0.3121577217962827
7782,0.2767057452850971
7783,0.0891216965860743
7784,-0.3129019604265534
7785,0.3517989927822019
7786,-0.4602655659257331
7787,-0.2187382737065495
7788,-0.1898107394366347
7789,-0.4393730736441713
7790,-0.7554400493348619
7791,-0.2074597219156914
7792,-0.0949919367309534
7793,0.0441627840219022
7794,0.5140484611497935
7795,0.2016968846600784
7796,-0.1493028872543653
7797,-0.325990632422705
7798,-0.0926248484180334
7799,0.2199978000219997
7800,-0.1465128832193221
7801,-0.1732509379827782
7802,-0.3766061143110424
7803,-0.1864346590909035
7804,0.110849997783
7805,-0.5618228028715347
7806,-0.0803248694720901
7807,-0.2976390287568499
7808,-0.5784640316917372
7809,-0.2142873254686099
7810,-0.3758462200285208
7811,0.171778586443051
7812,-0.4449792267350738
7813,-0.6949683377911942
7814,0.4219065994095627
7815,-0.6221785605688548
7816,0.2554680664916949
7817,0.7996204406591335
7818,-0.0833873807097092
7819,0.4335793357933568
7820,0.3247033131231783
7821,0.0752285569899357
7822,-0.2648610055505602
7823,0.0943396226415151
7824,0.0
7825,-0.1821073741960813
7826,-0.0345893095973751
7827,-0.3587049593853443
7828,-0.2691727578605465
7829,0.1135731503801245
7830,0.1342530438405592
7831,-0.1042704543874663
7832,-0.1973439821693828
7833,0.3378222037114118
7834,0.6140048292514697
7835,0.2866315065351983
7836,0.8998772894605234
7837,0.0022723657599906
7838,-0.1319711483765237
7839,-0.5709535580688238
7840,-0.2456086489331384
7841,-0.3388562501375148
7842,0.6536090587155057
7843,-0.0973709834469313
7844,0.0912702967104475
7845,0.3935850535667635
7846,0.1500228295610196
7847,0.0217377127578562
7848,-0.0783170535383985
7849,-0.1154332012022541
7850,0.0065335278872813
7851,0.0979069666246004
7852,0.0717469290140198
7853,0.2212725340043904
7854,0.0238570313177662
7855,-0.1129060274448457
7856,0.1054991428194653
7857,0.0571416184344576
7858,-0.166107546493825
7859,0.1874688454953315
7860,0.0238342867047921
7861,0.3648453185380276
7862,0.0431583263201151
7863,0.4831851565519907
7864,-0.4285752551362126
7865,-0.3953100629269
7866,0.0080669015031253
7867,-0.0228614461881845
7868,0.34174975876487
7869,0.633889096042187
7870,0.5272221486289599
7871,0.563766168761028
7872,0.039316446836037
7873,-0.2003535806638862
7874,-0.4559189948576651
7875,0.0079514431869462
7876,-0.0822324791766147
7877,0.039774083207376
7878,0.5275235407380054
7879,0.14485882848715
7880,-0.1054629824931539
