,COST.US
6755,0.2740747374318143
6756,0.6063052433293948
6757,0.2292441140024811
6758,-0.107509096923582
6759,0.2875843941658469
6760,0.1173696836166321
6761,0.0411653922547408
6762,0.1490021990669309
6763,0.2398819042932742
6764,0.0063048512327421
6765,-0.5212968849332414
6766,0.5250587928084209
6767,0.4506731234866798
6768,0.1759610178668049
6769,0.4226396202982641
6770,0.0990632273452952
6771,0.4366561332950249
6772,-0.1112027148800596
6773,0.021085723048593
6774,-0.0786540564390753
6775,0.2354066985645967
6776,0.0707632872415714
6777,-0.2108400657071244
6778,-0.2767282301616216
6779,-0.1038881086592811
6780,0.1210560700972282
6781,0.0268941140310408
6782,-0.2349135441136661
6783,-0.1108401684770648
6784,-0.0038554588477926
6785,0.4404652233993473
6786,-0.0038386242370699
6787,-0.0787537696164054
6788,0.0786917968599992
6789,0.1381834820407221
6790,-0.0064062671596383
6791,-0.2192077337222298
6792,0.1785321907273168
6793,-0.5258222806837268
6794,0.2179447148498481
6795,-0.0293960939940255
6796,-0.5486588339614116
6797,0.324077483980259
6798,-0.5964509317230443
6799,0.0573893403928292
6800,0.2621725405145081
6801,-0.033228052677264
6802,0.0203131924952012
6803,-0.1961292232542547
6804,0.0776512350243971
6805,0.1550616554677752
6806,-0.326879091776164
6807,0.0046298011037403
6808,0.0758711301097296
6809,0.0055512379260524
6810,0.0042927730425857
6811,0.0696719795865542
6812,0.0960579303210518
6813,0.1033400996493717
6814,0.0344571190221325
6815,-0.0725939638119049
6816,-0.03812636165578
6817,-0.0272405339144605
6818,0.2174503941288476
6819,0.4060638873849485
6820,-0.1224200317117589
6821,0.2860308823264404
6822,-0.0306394636291469
6823,-0.0883918102281968
6824,0.0829112669201929
6825,-0.0194699135752074
6826,0.0491733950490462
6827,0.2399920907407556
6828,-0.0953614739645134
6829,0.2011133057999649
6830,0.0053866733700775
6831,0.0125673249551256
6832,-0.0646737568266767
6833,-0.008983273145395
6834,0.1650194615343149
6835,0.1504432703501445
6836,0.2322880371660778
6837,0.5013600725372108
6838,-0.235231221598512
6839,0.5883460416078321
6840,0.4012826042115896
6841,0.1759541770398619
6842,-0.1068095791327905
6843,-0.1407367097633746
6844,0.4836601307189602
6845,0.1491702405370044
6846,0.3761668137277835
6847,-0.1423096956618982
6848,0.1337593817344184
6849,0.2668050100051979
6850,-0.2321392092409976
6851,0.0862812769628838
6852,-0.2669767441860363
6853,-0.2312498100268142
6854,0.0540676544590324
6855,0.1618845595623543
6856,-0.0912595682863705
6857,0.1543439452543961
6858,0.0743273375947631
6859,0.2761048827944055
6860,-0.0593328759757358
6861,0.3620979511906598
6862,0.110723578586064
6863,0.0387382401770958
6864,-0.0073467288689644
6865,-0.3575905035759151
6866,-0.3254678600488185
6867,-0.4362464971010972
6868,-0.3263146126038907
6869,-0.181074875394335
6870,0.1556311448674195
6871,-0.0102522042238988
6872,0.701514085810529
6873,-0.0625645694879772
6874,-0.431022776945891
6875,0.0864199825301599
6876,0.045512385870727
6877,0.2714068694653225
6878,-0.2861177170035604
6879,0.0187056263812044
6880,-0.008489768621297
6881,0.0041796894955182
6882,-0.0645946800007376
6883,0.1012042375792613
6884,0.0584599966594388
6885,-0.0854430967550265
6886,-0.173042572194096
6887,-0.089392133492256
6888,-0.1492091912861959
6889,0.2026091727902806
6890,0.4307513217247858
6891,0.0145489815712988
6892,-0.036871009683502
6893,0.0891870407352184
6894,-0.137848017706682
6895,-0.1010611419909009
6896,0.0058301105777807
6897,0.0291420578178382
6898,0.2963680387409148
6899,0.0938778883029212
6900,-0.086211237870194
6901,-0.1911489312154964
6902,0.2400565294408056
6903,0.105397513005487
6904,0.131332444907961
6905,0.1022573798958079
6906,-0.0540519671055119
6907,0.1753608386487519
6908,0.757329457438474
6909,-0.2713457020950119
6910,0.2133603781166897
6911,0.4495666253928971
6912,-0.0457395513712353
6913,-0.4787346086823308
6914,0.2384303812013453
6915,0.2740641711230059
6916,-0.1980998337431131
6917,-0.2041802492809187
6918,0.378066669710408
6919,0.2459934828591507
6920,-0.0279438545821697
6921,-0.1954545454545309
6922,0.1753984595439562
6923,-0.3429128943857016
6924,-0.0856820096499944
6925,-0.0229814616209599
6926,-0.1241580978404012
6927,-0.2234073219948155
6928,-0.1462691737716258
6929,0.1307013665981029
6930,-0.0769423125011978
6931,-0.1406171745579262
6932,-0.1813971439598496
6933,0.006753692822748
6934,0.0086825654086515
6935,0.073265723209809
6936,0.053956141365107
6937,0.3073731125369633
6938,-0.1096217089447345
6939,-0.1302382594039588
6940,0.25217790004586
6941,0.1583153718503685
6942,-0.2083412974502144
6943,0.2516682554814204
6944,0.1779477956359864
6945,0.1859752970095859
6946,0.1860085893874599
6947,-0.0711358067747368
6948,-0.0057116833336396
6949,0.0407811003309968
6950,0.1354371874526288
6951,-0.220214139266453
6952,-0.1064234131508828
6953,-0.0399247133976
6954,-0.2745210180154522
6955,-0.1450963172263676
6956,-0.1395633388139062
6957,-0.0573877113780615
6958,-0.2271964722235431
6959,-0.1307559946468973
6960,-0.0305145611491482
6961,-0.2010814139198289
6962,-0.3960281276562994
6963,-0.2886757725467421
6964,0.750183517447575
6965,-0.3227939286505253
6966,0.1375964125560587
6967,-0.0843760659210504
6968,0.1809906099921136
6969,-0.2158077129392787
6970,-0.0859695161406266
6971,-0.1999099504727624
6972,-0.0883264835244086
6973,0.0702512834369065
6974,-0.02162045294849
6975,0.0720162756782992
6976,0.1599798677020599
6977,-0.0521554592378248
6978,0.098817780013667
6979,-0.1043165467625972
6980,0.3262701229787476
6981,0.1289075088623757
6982,0.1653365268604949
6983,0.3322466285429264
6984,0.2257376466405939
6985,-0.0017774933788355
6986,0.1003276185064397
6987,0.1728325031464419
6988,0.199908006934861
6989,0.8187238586811467
6990,-0.5728094513559555
6991,-0.6576576576576535
6992,0.4217631735278991
6993,-0.2726888375147164
6994,-0.1928744603570971
6995,0.3350520094137953
6996,0.1972280494145953
6997,-0.0430500995533568
6998,0.2406792702676151
6999,0.0313053433748867
7000,0.182133100012496
7001,-0.0893607134559362
7002,-0.0196632226234338
7003,0.3198417718699736
7004,-0.0424081482114121
7005,0.2121955991959743
7006,-0.1567816992998263
7007,-0.4779635530414162
7008,0.2517900377140341
7009,-0.7610831234256915
7010,0.0053973337171592
7011,0.0587424371584411
7012,0.0347443156286549
7013,-0.3933810924445682
7014,-0.3903819973493627
7015,0.4371476787188872
7016,-0.2411640226684475
7017,0.2101284008260837
7018,-0.4618520990817188
7019,0.1078055002791589
7020,0.2053486322680411
7021,-0.1765606702098943
7022,0.1061838600532776
7023,0.190407760014381
7024,0.0197553923241141
7025,-0.122273569129511
7026,0.1283661084740251
7027,0.1376762536707822
7028,-0.1279403842700623
7029,0.138074488496778
7030,-0.0628005454675785
7031,-0.010766966945422
7032,-0.0430864241858477
7033,0.0694465499273389
7034,-0.0488391502957134
7035,0.095934871877628
7036,0.0743614323983044
7037,0.2029612674797022
7038,0.075048245300543
7039,0.5303326632160107
7040,-0.0072778217479442
7041,-0.4275729751952916
7042,0.647193377387273
7043,0.1287281298159591
7044,-0.3840273733255496
7045,0.0218356503384327
7046,0.0763664133241341
7047,0.0835695080299462
7048,-0.1892974153622273
7049,0.1308805351559709
7050,-0.0964355246638353
7051,-0.077390219697189
7052,-0.1303673990336253
7053,-0.2547085621487872
7054,-0.1220007686817139
7055,0.0164690382081744
7056,-0.0567588845963819
7057,0.0366052308875021
7058,-0.2421796165489496
7059,0.3400925197930214
7060,0.1897983392645455
7061,-0.177337379794513
7062,-0.1134782927007842
7063,0.0987383433900098
7064,0.0113968772556431
7065,-0.0874524714828966
7066,0.1044535181843993
7067,-0.3525824280541088
7068,0.1199246188110322
7069,0.6026319025949964
7070,-0.0444839857651271
7071,-0.4621089664352856
7072,-0.2306343397377318
7073,-0.103988780659987
7074,-0.0066786245849868
7075,0.2284582873243813
7076,0.1007817000668894
7077,-0.1008833720443204
7078,-0.3333237825086205
7079,0.2126638795632929
7080,-0.1891948667023262
7081,-0.2507993031225365
7082,0.4004347577369543
7083,0.152124121097672
7084,-0.464613618974768
7085,0.3545153051500045
7086,-0.423006986314465
7087,-0.1663015599063482
7088,0.2862659631414094
7089,0.0952209486086937
7090,-0.4380060677904818
7091,0.2185244587008885
7092,0.1621264586377379
7093,-0.2417712502884282
7094,0.1952421002042578
7095,-0.0601106035104615
7096,-0.4660151178122447
7097,0.1557663705430787
7098,-0.0784471487478715
7099,0.066334324997998
7100,-0.0663783566328152
7101,0.1385987465852478
7102,-0.3709677419354788
7103,0.1228328064275817
7104,-0.1007841003003366
7105,0.0584206285253754
7106,-0.1917448783933774
7107,-0.141485598787264
7108,0.1142099876906773
7109,-0.1679929623749919
7110,-0.4560783357711694
7111,-0.3199706523732841
7112,-0.267696583292464
7113,0.2466518539657907
7114,-0.2189337117372763
7115,-0.4950598926518083
7116,-0.09439098544678
7117,0.2142595531681108
7118,0.1432446435646664
7119,-0.1222831863771995
7120,-0.196473705666524
7121,0.2500864119716083
7122,0.1664467674819838
7123,-0.1911695918325837
7124,0.1147732466609106
7125,0.1004525437831046
7126,-0.1483619217949681
7127,-0.1832471393085544
7128,0.0178532277394049
7129,-0.0800065195024901
7130,0.1236360055070617
7131,0.0877053879652098
7132,0.2627897074031251
7133,-0.1235175458257439
7134,0.2265435099659715
7135,0.2283704856409521
7136,-0.0869776285448454
7137,0.004045307443362
7138,0.1091041338344083
7139,-0.3045020463847163
7140,-0.0300008122490682
7141,-0.1810307113483159
7142,-0.0415782217651044
7143,-0.1885510074324206
7144,-0.0153495307429157
7145,-0.1889362450019802
7146,-0.0043940592319144
7147,0.0329445872043173
7148,-0.2223200528285254
7149,0.1209189842805345
7150,-0.0450901252625765
7151,0.2862155938151128
7152,0.0153502039384222
7153,-0.0153525605877822
7154,-0.1053856455968474
7155,-0.0296485005545472
7156,0.0905325667101697
7157,-0.147799813217599
7158,0.0655286408911928
7159,-0.1421952697751656
7160,-0.2285260860940351
7161,0.0154266572637502
7162,-0.1125206839492533
7163,-0.0640233133168537
7164,0.3311086070902259
7165,-0.0789389220933632
7166,0.0710812146219204
7167,0.2852425858537122
7168,-0.0423721485273524
7169,-0.046717652351452
7170,0.2562885619363852
7171,0.2187034501760985
7172,0.1130467898805558
7173,-0.0061068261070204
7174,-0.2443007415071549
7175,0.4164341218391908
7176,0.1009069617912092
7177,0.0611723558557822
7178,0.0685318758887688
7179,0.1180778971866751
7180,-0.2160864345738279
7181,-0.1081600769138316
7182,0.0643395757019447
7183,0.2370641699330727
7184,0.1742844938060626
7185,0.066593811898092
7186,-0.2464909277644541
7187,0.1913483222852464
7188,-0.0923424193714007
7189,-0.8429088306627984
7190,-0.2501170866840045
7191,-0.4675329876058665
7192,-0.1986196934435457
7193,-0.1708233686368341
7194,-0.2508335935689788
7195,0.4143175297445873
7196,-0.0040129216075841
7197,0.1311106048100408
7198,0.0191729775213297
7199,-0.3508278129052372
7200,0.3476048324083933
7201,-0.0330684516950127
7202,0.3455197275786693
7203,0.2331304235202725
7204,0.7107422483591543
7205,-0.0450289966945675
7206,0.1275018532246072
7207,-0.6175786144758078
7208,0.356917134935846
7209,-0.2963544565476684
7210,0.0973052405822445
7211,-0.5089617180950883
7212,-0.302296250325317
7213,0.3888645156144037
7214,0.073252306001869
7215,0.0491320013101858
7216,-0.4820723302098678
7217,-0.2601032648783011
7218,-0.7357002840145148
7219,0.0766886149156882
7220,0.6515369302934176
7221,0.1537909915497314
7222,-0.1280807296720516
7223,0.1604833526857591
7224,-0.1471370083629165
7225,0.1588562351072376
7226,-0.0102492147919656
7227,0.5860973072922527
7228,-0.0539603006359554
7229,0.3877754741610961
7230,-0.1364833432652049
7231,-0.2559348753666707
7232,-0.0891169322171191
7233,0.2405372640329439
7234,0.0
7235,0.3203283845475261
7236,-0.0863906007026522
7237,-0.0672378683674689
7238,-0.1462157066451173
7239,0.277558796478771
7240,-0.2007701675278984
7241,-0.557679259957968
7242,-0.1076800742164166
7243,-0.0049535287762742
7244,-0.1335589452642295
7245,0.0366982335596377
7246,-0.5647221666333142
7247,0.1182643457982904
7248,-0.3262210646126888
7249,-0.1519523339302817
7250,0.07692950915629
7251,-0.1851401955281552
7252,-0.1846427582270976
7253,0.2194102720854771
7254,-0.1988688807961376
7255,-0.081459895697744
7256,-0.034443361672106
7257,-0.0403402023733309
7258,-0.0740117746005138
7259,-0.1398083110145436
7260,-0.2414561664190108
7261,0.4233487272720448
7262,-0.3565203452319631
7263,-0.1647878040123756
7264,0.3813405431580619
7265,-0.4417963683527899
7266,0.1012268696602826
7267,0.4554615074566688
7268,0.0382763552851583
7269,0.4572161950789158
7270,0.1501742020744063
7271,-0.3859296482412092
7272,0.0843508997429337
7273,0.1393860994956014
7274,-0.0290890123778726
7275,0.0881922591248918
7276,-0.4014771137920981
7277,-0.2633118782913998
7278,-0.262343793368257
7279,0.0761689138652495
7280,-0.23910356426415
7281,-0.0438075556985365
7282,-0.1286688588478834
7283,-0.4024780862512532
7284,0.1129590424232619
7285,-0.3616156250638408
7286,-0.4628346828402353
7287,-0.6268329959932191
7288,-0.2796015160615585
7289,-0.6563326448275153
7290,-0.1353101501942535
7291,0.2083293146351203
7292,0.202132984252891
7293,0.3701643683231266
7294,0.3383286183958983
7295,-0.0659889253368617
7296,0.0124311505507842
7297,0.2318281990860496
7298,0.1837885194072902
7299,-0.1621487571774497
7300,-0.0038154104427749
7301,0.034326906573593
7302,-0.3598731228577394
7303,0.1109411742214386
7304,0.0114694244260404
7305,-0.3125599232981774
7306,0.3001510314107194
7307,0.2536231884057832
7308,-0.0114429568600422
7309,-0.0076292199122787
7310,0.0971780263333379
7311,0.1218003615948425
7312,-0.1000142877554109
7313,-0.1287553648068582
7314,0.2423530275768252
7315,-0.5817067090173732
7316,0.2703057602549858
7317,0.3929960375697053
7318,0.1721422554297954
7319,-0.147380204982456
7320,0.1307031521878568
7321,0.2229572908861688
7322,-0.0475380761706442
7323,0.3754341372747227
7324,0.2269736842105351
7325,0.0445062081618944
7326,-0.0699872750409
7327,-0.160227231346272
7328,-0.4839226089740624
7329,-0.4604186961236597
7330,-0.0349341766566254
7331,0.0955180014695043
7332,0.1320810096859457
7333,0.0623327100062391
7334,-0.1027711506698585
7335,0.0806836102248238
7336,-0.153938885050523
7337,0.099661495839785
7338,-0.2916497994332467
7339,0.0234137204401771
7340,0.2461372619475394
7341,-0.2428087581165914
7342,-0.0453693693693698
7343,-0.2519847183461099
7344,0.096545999205971
7345,0.0721318570346552
7346,0.1134787542554524
7347,-0.1118023622757198
7348,-0.3092030505718935
7349,-0.6225838156601573
7350,0.1054545454545528
7351,0.4182433778131748
7352,0.207783760344034
7353,0.2496192630374232
7354,-0.1109647619219473
7355,0.0667147493689153
7356,0.1084110122821987
7357,-0.0453914767096094
7358,0.0371607059129009
7359,-0.0155475885924185
7360,0.2161351553906104
7361,0.2041046985163515
7362,-0.0852882293265862
7363,0.2105319739836355
7364,0.2656834571382022
7365,0.3621818213250728
7366,0.0624136143745776
7367,0.419363857287251
7368,0.2381463205320776
7369,-0.3455365504472638
7370,0.2008895000322287
7371,0.1694479001329888
7372,0.5588260387338853
7373,-0.1612954912035197
7374,-0.1165675664114212
7375,0.3516698991879574
7376,-0.0960020480436891
7377,-0.107851826540091
7378,-0.1893655718412305
7379,0.0726977271269377
7380,0.2623048707668724
7381,0.0426330150068188
7382,-0.0447847134844596
7383,-0.2940956292042306
7384,-0.1681842528120032
7385,-0.1630936286186379
7386,0.4145919261427986
7387,-0.0320663559793138
7388,-0.3346059800094259
7389,0.7925304695212452
7390,0.4229225996703449
7391,-0.0260432461243007
7392,-0.126055832612587
7393,-0.0497109400891081
7394,-0.0267037449700239
7395,0.269073944826072
7396,0.0972494908163402
7397,0.1456617532544791
7398,-0.0999559826865158
7399,0.0332037026070342
7400,0.0758287760953424
7401,-0.144023484084044
7402,-0.1230757926448361
7403,-0.1048160203012173
7404,0.0698285525276298
7405,-0.050559370489891
7406,-0.1408450704225327
7407,0.194777751235747
7408,0.0385731604275968
7409,0.0983015683660194
7410,-0.0928827256864603
7411,0.1964907366688513
7412,0.1332906178489776
7413,-0.0879491360829687
7414,-0.1129411764705925
7415,-0.0508493728577313
7416,0.9701744874267524
7417,0.2596461869605098
7418,-0.668096103069242
7419,-0.3550321656285489
7420,-0.515838984491593
7421,-0.0737240075614341
7422,0.161364901718398
7423,-0.6544328565186928
7424,0.2472925726955011
7425,-0.2850545879535931
7426,-0.2696265243902587
7427,0.0752101600358144
7428,-0.2663230240550011
7429,0.0696345616361277
7430,-0.1040831137084066
7431,-0.2443794169928515
7432,-0.0658045977011396
7433,-0.5702836004932252
7434,-0.0790544318685706
7435,0.8014230519108018
7436,0.5622355219265371
7437,-0.0677743519470296
7438,0.6316665405855268
7439,0.055529113120742
7440,-0.2186270222999608
7441,-0.0784492196450773
7442,0.0177791919814561
7443,-0.1822999681224026
7444,-0.2456609878367888
7445,0.0269555233864106
7446,0.1222882500774783
7447,-0.4061192206803968
7448,-0.0050061575738226
7449,-0.3849478360504077
7450,-0.213533168147298
7451,-0.3903090114868158
7452,-0.3959149696465282
7453,-0.3197816522730962
7454,-0.130527002773696
7455,-0.2069250931162896
7456,0.3487637978086386
7457,0.0152719942170141
7458,0.5437644295030065
7459,-0.4966011315992994
7460,-0.0886118495431911
7461,-0.0152802395941545
7462,-0.3455043545815099
7463,-0.0020444462617281
7464,-0.0674229271663791
7465,-0.6402079064149716
7466,0.3152056277056332
7467,0.2302922940655462
7468,0.2615604713876985
7469,0.1597029719604201
7470,-0.038655462184877
7471,-0.4397403759316027
7472,0.2097230644835261
7473,0.1211387038158737
7474,-0.1111672561899895
7475,-0.0336983993260396
7476,-0.0034542052421305
7477,-0.1636259303640511
7478,0.124736620311843
7479,0.3058463710151831
7480,0.1392683569841096
7481,-0.1024542659880123
7482,0.0083985621661686
7483,-0.1059171519030903
7484,-0.2833077584607926
7485,-0.1528393497994465
7486,0.080155248059403
7487,-0.0388270844235896
7488,-0.2844131439502869
7489,0.3564788371704142
7490,-0.304484780981881
7491,0.2084194077179299
7492,0.1127398258335361
7493,0.1195529758294968
7494,0.2368111733388655
7495,0.1975278824838453
7496,-0.1823335234441074
7497,0.0259174787476634
7498,-0.0535914945111842
7499,-0.0389121881620515
7500,-0.2696516205108751
7501,-0.2965397893784712
7502,-0.2152580482108332
7503,0.068800348356191
7504,-0.0923996896765091
7505,-0.1021099286417235
7506,-0.1048025017033329
7507,0.1447910124904125
7508,-0.1765024553064311
7509,0.1361232788258447
7510,-0.0366620111731907
7511,0.0026186465089252
7512,0.1472997943032307
7513,0.2659990611797991
7514,-0.1044232095360009
7515,-0.7223512135103464
7516,0.4523903595416759
7517,-0.2485419204071721
7518,-0.3727115510763909
7519,-0.1752324817300216
7520,0.3591269841269845
7521,0.0872254381095864
7522,0.0891283249816769
7523,0.1127685672456758
7524,0.2663720131804863
7525,0.074922612827539
7526,0.0295659715378202
7527,0.0810042239182922
7528,-0.1195516075284253
7529,-0.222323228330896
7530,-0.542430805301111
7531,-0.0676011531961491
7532,0.3250163499078433
7533,-0.1687378409496895
7534,0.0218318944130224
7535,0.2139107967617614
7536,0.0138415841584194
7537,0.3276358899459253
7538,-0.0217155266015227
7539,-0.1111911870688809
7540,-0.6299082074552876
7541,-0.0227979274611427
7542,-0.1286627376110244
7543,-0.1111468904839498
7544,-0.4895615866388366
7545,0.3101001061416489
7546,0.4227716411414759
7547,-0.1598306210561237
7548,0.2732466672186787
7549,0.1993616296005602
7550,-0.2827960553575886
7551,0.0600451373791375
7552,0.1674314771176868
7553,0.1630311410116227
7554,-0.246183127146344
7555,0.0320555905984116
7556,0.1280581631915291
7557,0.3916810064955199
7558,0.2460504985349601
7559,-0.1722174252703391
7560,0.0123334977799708
7561,0.2440174708306842
7562,0.0747897179505586
7563,0.0460820054888718
7564,-0.5574605466321823
7565,-0.5707256080345227
7566,0.2915686392793205
7567,0.1828706170814476
7568,-0.1248191318327885
7569,0.3704074481930055
7570,-0.0320455046165491
7571,-0.1062635335632427
7572,-0.0862882025966742
7573,0.1802776275464283
7574,-0.1042690140562729
7575,0.0360800978171554
7576,0.1548641306414421
7577,0.3979189092213938
7578,0.1289647502985144
7579,0.1295929136256743
7580,0.1013764474546654
7581,-0.4028317878153433
7582,0.0279112422496434
7583,0.0876441646913526
7584,-0.1695997446027307
7585,-0.1058623789074262
7586,-0.250300360432519
7587,-0.1775272559501702
7588,0.0791725962598542
7589,-0.3354921524009613
7590,-0.5947606284115516
7591,0.1650471214414819
7592,-0.4680233128593669
7593,0.1733679416230075
7594,0.2803227129768909
7595,-0.2870044764862094
7596,-0.1903920702684077
7597,0.1225249950990002
7598,0.0117610161517959
7599,-0.1134262984171401
7600,0.2557504708462869
7601,0.3291999625421449
7602,-0.1125000000000042
7603,0.3755375245655926
7604,-0.0817900333002198
7605,0.252520347312592
7606,0.0330109907181002
7607,-0.0407949181187785
7608,0.0965711797132274
7609,-0.1978804083616948
7610,-0.0732670589162438
7611,0.2652162099215848
7612,0.1696519151910857
7613,0.5174248265227414
7614,0.2986427442595445
7615,-0.6314607792693738
7616,0.240311705279865
7617,0.0909090909090877
7618,0.3113816981921213
7619,-0.2469250838613498
7620,-0.3037525117996061
7621,0.2517130471262723
7622,0.6115357887421788
7623,0.3940169960062981
7624,-0.2006057243260638
7625,-0.0138734739178695
7626,0.2283895079244259
7627,-0.1930033399979281
7628,-0.3444276933781778
7629,0.606298123472727
7630,-0.0738245743551869
7631,0.1934146903062472
7632,-0.0149688532706939
7633,-0.0564529136616061
7634,0.0115196756059375
7635,0.0230340443174934
7636,0.3511832350173364
7637,0.3248758836852728
7638,0.1598940131113194
7639,-0.4242194085010538
7640,-0.1512059369202327
7641,0.0278215709913711
7642,0.0157630717590728
7643,-0.2295539033457274
7644,0.1521844029546137
7645,-0.1598631868540437
7646,-0.0790646190480746
7647,0.0641407005280038
7648,0.0278794862739953
7649,-0.1433198079142281
7650,-0.2182469361487733
7651,-0.0793406326715518
7652,-0.0849572588569395
7653,0.0204924157513429
7654,-0.0523325358851836
7655,0.1548883124638514
7656,0.0111954919485651
7657,-0.1663427033492797
7658,0.0728386530452134
7659,0.3461817640380453
7660,-0.0745031570712766
7661,0.1227792763463804
7662,-0.1266600853092834
7663,-0.2146643769133086
7664,-0.3051419667590082
7665,-0.528663113238335
7666,0.0565327998956421
7667,0.3445287107258884
7668,-0.0130027739251045
7669,-0.0751257445343021
7670,0.1032129471152831
7671,0.3572777807760871
7672,0.2121884491932437
7673,-0.2483479462704568
7674,0.1401738155312538
7675,-0.0010782717460444
7676,-0.0453079321243982
7677,0.1475720625619376
7678,0.4332904332904294
7679,-0.1064839240195665
7680,0.1706109324758879
7681,-0.0600574835914316
7682,-0.0815730722995132
7683,-0.0579934274115561
7684,0.4735081287343612
7685,-0.3442876142262684
7686,0.131920638531876
7687,-0.3171580847588739
7688,-0.4425065296695256
7689,0.0790925575832339
7690,0.0424219051291992
7691,0.0481834827021297
7692,-0.1312310631646108
7693,-0.3272149938042016
7694,0.009679979865633
7695,-0.3925870454243769
7696,-0.1596488154334153
7697,0.3298473001028215
7698,0.1201527102187951
7699,-0.1280683030949778
7700,-0.0427076660260569
7701,-0.023300518436536
7702,0.0407592872947549
7703,-0.1827798086645513
7704,-1.011529471844122
7705,0.0834061092521928
7706,0.3666190876561797
7707,-0.1939503173732484
7708,0.1369487811558455
7709,-0.0215251550789608
7710,0.0166303082476617
7711,-0.0264198207366219
7712,-0.3022927135678432
7713,0.0078511423412146
7714,-0.2684540806730052
7715,-0.1249785995548738
7716,0.2408156991340828
7717,0.0810600953949371
7718,0.4256656867576331
7719,0.0611361127621658
7720,0.0033963353541497
7721,-0.0866816234958173
7722,-0.2521810250817915
7723,0.0579339743421601
7724,0.2225545001954013
7725,0.2339339899306666
7726,-0.1987294900974894
7727,0.2507539561519464
7728,-0.0025414898213309
7729,0.1919369567423125
7730,0.3320355294871001
7731,-0.2585420257528089
7732,-0.0474049348469527
7733,-0.0946965851016908
7734,0.0355239786855997
7735,0.0557922499492866
7736,0.1435010889200315
7737,0.0329100037972973
7738,-0.2597336672363269
7739,0.167225734952163
7740,-0.0782317640767625
7741,-0.3478018920422926
7742,-0.1193887297039204
7743,-0.1085624931525982
7744,0.0648961561966914
7745,0.1964913674924951
7746,0.265520042800252
7747,0.3731048641819303
7748,-0.1621386483173158
7749,0.3448343809730241
7750,-0.1499812523434552
7751,-0.2225057109799151
7752,-0.5258867504374183
7753,-0.133389078022648
7754,0.0436409833609001
7755,-0.139355532970645
7756,-0.2196880429789744
7757,-0.4393003289737618
7758,-0.2372622350906838
7759,0.1796341084026691
7760,-0.3494461228600229
7761,0.251130085384229
7762,-0.1861822573340736
7763,-0.3159956386544437
7764,0.0492185959914478
7765,-0.8756616529645035
7766,0.1637776964320343
7767,-0.1315222078482134
7768,0.1979686693062523
7769,-0.2070036225634027
7770,-0.5877887430864287
7771,-0.3547951765269242
7772,-0.0130616509926859
7773,-0.1233887372957674
7774,-0.0411901309405675
7775,0.0294284344072875
7776,0.2044900800556904
7777,-0.0108783151665494
7778,-0.4348396119220368
7779,0.1069565407198849
7780,-0.068805085023426
7781,0.1791831793698185
7782,0.2681627416443801
7783,0.0673649441522887
7784,-0.399258208792404
7785,0.1198518195685235
7786,-0.0091531584934714
7787,0.363059952663229
7788,-0.7878668505022576
7789,0.2755480412688106
7790,0.2500982186490767
7791,-0.1929760556078257
7792,0.5442670537010202
7793,-0.6816062450129224
7794,0.1004575331625154
7795,0.0397446359141734
7796,-0.2454046771244521
7797,0.4216578821274644
7798,0.1167777012022386
7799,0.2615851679300411
7800,0.0877544401839097
7801,-0.5736761320030715
7802,0.0191828122002511
7803,-0.3049748419806861
7804,0.2140813701207705
7805,0.109321058688135
7806,-0.3020218148240648
7807,0.1152892800184288
7808,-0.036521605412875
7809,-0.3162360200539889
7810,0.0905465544146314
7811,-0.1060711255110831
7812,-0.3716608594657296
7813,0.3971773416110642
7814,-0.2758675835598903
7815,-0.296735905044514
7816,0.0370782350760108
7817,-0.2793661002301226
7818,0.9347934295669472
7819,0.272030499185895
7820,-0.0188669877364633
7821,-0.004965243296917
7822,0.1120887187168317
7823,-0.042671429989079
7824,-0.0198511166253146
7825,-0.0456784238957773
7826,0.0853259251909925
7827,-0.2059994352911236
7828,0.2441757827609109
7829,0.0644240490019318
7830,-0.0669665349816851
7831,-0.0262698412698449
7832,0.1505666059117186
7833,-0.0297259269534843
7834,0.134576183973561
7835,0.3117170083058741
7836,0.2499311213445077
7837,-0.0108249603904871
7838,-0.0127947718593751
7839,0.0090704593280521
7840,0.034455869285302
7841,-0.6057178303625068
7842,-0.1919350711073864
7843,-0.1959742852433078
7844,0.3513318671691694
7845,-0.1123698154577031
7846,0.1149781906447895
7847,0.0841005472006254
7848,0.1090730250095599
7849,0.0891752202081985
7850,-0.132117247223264
7851,-0.09576272732247
7852,-0.19817390504942
7853,-0.0606055840163709
7854,-0.0001828777756459
7855,-0.0884630168579403
7856,0.089609012106362
7857,0.131497242210599
7858,-0.2167268624718693
7859,-0.0322055000183217
7860,0.0347749693431291
7861,-0.0091521452628412
7862,-0.3563687130313484
7863,0.2565136135439146
7864,-0.1311843397256709
7865,-0.0923440482321932
7866,0.3792832853779735
7867,0.187939648839239
7868,0.1632513935116549
7869,0.3245836381946663
7870,0.4686108506943902
7871,0.2836655757215078
7872,0.3695506106478013
7873,0.2660780101306783
7874,-0.0828484071407468
7875,-0.0908211415822582
7876,-0.1898997092160774
7877,-0.0392217548945041
7878,0.3820844914936808
7879,0.0823930746483708
7880,-0.1071291248065237
7881,0.3605249715116579
7882,0.3624872927815548
7883,0.2028444722292755
7884,-0.0977765610027964
