,MDLZ.US
3253,0.443740747603029
3254,-0.23843917080949
3255,-0.0750962170280656
3256,0.1031507876969237
3257,0.1367220422152724
3258,0.0411869325095918
3259,0.414821719878823
3260,-0.0046611354526052
3261,0.0465896384644028
3262,-0.0652680652680589
3263,0.1210653753026592
3264,0.0372370135915157
3265,0.0837131429634484
3266,0.027896596615214
3267,0.2411873840445184
3268,0.0278215709913763
3269,0.1888294425828977
3270,0.0425610658771209
3271,0.0647249190938579
3272,-0.3432918908888518
3273,0.0370988684845038
3274,-0.4471771939630983
3275,-0.6205527056097965
3276,0.049619583195503
3277,0.0495949743759317
3278,0.1073404343159074
3279,-0.1571286801190851
3280,0.0495949743759317
3281,0.0
3282,-0.1572977895521133
3283,-0.2074000331840053
3284,0.1408334023693045
3285,0.0248467782010942
3286,-0.066302005635669
3287,-0.0248694354638159
3288,-0.1078838174273821
3289,0.0852384853419671
3290,0.030835543766577
3291,0.1076426264800823
3292,-0.099461251554074
3293,0.0082877507044512
3294,0.0165727543917883
3295,0.0414147270769462
3296,-0.0828981182127236
3297,-0.1210117177189989
3298,0.0794493282468046
3299,0.0994200497100286
3300,-0.0385862015743038
3301,-0.3484860218384706
3302,-0.0852580995194428
3303,-0.0620443617186385
3304,0.0232612235403591
3305,0.1780185758513853
3306,-0.2171889543903205
3307,-0.0232756614167128
3308,0.131721679838847
3309,0.023239600278876
3310,-0.1163331782224334
3311,-0.1553518719900486
3312,0.2015503875968921
3313,-0.1552795031055812
3314,-0.046605561597019
3315,0.100876852642194
3316,0.0387837418554009
3317,0.0852514919011188
3318,-0.0542803970223272
3319,0.0
3320,-0.1086787765874979
3321,0.124050240347338
3322,-0.1086619062402874
3323,0.0310366232153879
3324,-0.0310462589257932
3325,0.3401078390709221
3326,-0.3746877601998358
3327,0.1662510390689965
3328,0.0046548124110607
3329,0.1861777150916807
3330,0.0580431177446046
3331,0.0911274956507326
3332,-0.0912106135986728
3333,-0.0165864985901443
3334,0.1159708416169653
3335,0.0331235508446557
3336,0.1323188885213335
3337,0.0332340720336099
3338,0.0246301347218732
3339,-0.0496154800297594
3340,-0.1573629286069338
3341,-0.0745959386655525
3342,0.0165741277865219
3343,-0.0929013420925983
3344,0.0182451484491552
3345,0.0414490591063559
3346,-0.033170246289072
3347,-0.0414800066367987
3348,-0.0414972196862904
3349,0.0746392436556671
3350,-0.0398152572065592
3351,-0.0079636855936968
3352,-0.2234815228669382
3353,-0.0079821200510896
3354,-0.1198753296571611
3355,-0.0799808046068898
3356,-0.0720345765967691
3357,0.0719827241462076
3358,-0.2083834255029295
3359,0.0080141048244952
3360,0.0880775082072219
3361,0.016011528300373
3362,-0.0560717718679855
3363,0.0080096115338333
3364,-0.21672820677476
3365,-0.0964165193636546
3366,-0.088459991958182
3367,0.1365242531320283
3368,0.0401380749779217
3369,-0.0723007712082175
3370,-0.01606941989395
3371,-0.0401896953621068
3372,0.1364585005618893
3373,-0.1285966886352649
3374,0.2085338466474214
3375,0.2926228245803356
3376,-0.2779922779922885
3377,-0.2865329512894018
3378,0.3933970996605916
3379,0.3612328030128562
3380,-0.0846153846153951
3381,0.2207424190790203
3382,0.2086397058823564
3383,0.152951973080444
3384,0.0764175454684569
3385,0.2287282708142596
3386,0.1674531892221029
3387,-0.0228397411496011
3388,-0.0685662044796613
3389,0.0076178867982169
3390,-0.1067642797224241
3391,0.1066504151748417
3392,0.2128468263017872
3393,0.2123947508154449
3394,-0.1063102741286466
3395,-0.1292579075425695
3396,0.1821493624772166
3397,-0.0607533414337667
3398,0.015186028853441
3399,-0.2435682752321458
3400,0.1778640148758985
3401,0.3913799768071159
3402,-0.0612409347300625
3403,-0.3395860284605332
3404,0.0888601664108566
3405,0.1532505242781075
3406,-0.1130490956072355
3407,0.0403583824360296
3408,-0.0807819694644109
3409,-0.1861443832955681
3410,-0.1540082678122701
3411,-0.0162140251317472
3412,-0.1055023535140362
3413,-0.0487171159467378
3414,0.0
3415,0.1378415632854956
3416,0.1861443832955681
3417,-0.0134365737060796
3418,0.0296164427900897
3419,0.0
3420,-0.072880395173701
3421,0.1536222509702554
3422,-0.0190851423783984
3423,0.0998545807077041
3424,-0.0808538163001247
3425,-0.3627188140671881
3426,-0.0789141414141369
3427,0.346020761245673
3428,-0.0708271031714829
3429,0.1022012578616428
3430,0.1413094677343324
3431,0.0
3432,0.0313922461152144
3433,-0.1887089164963004
3434,0.0785669390320508
3435,-0.1416207710464255
3436,0.0078672016363819
3437,-0.133921537734364
3438,0.0
3439,-0.0630616427557924
3440,-0.0946820261953641
3441,-0.0078907914463748
3442,0.0552050473186066
3443,-0.047341013097682
3444,0.0788394828129994
3445,-0.031545741324926
3446,-0.0157753588894115
3447,0.1260438002205739
3448,-0.01575795776867
3449,0.0157554750275689
3450,0.5322294500295764
3451,0.2948113207547121
3452,-0.0112883361161083
3453,0.0617949149688555
3454,0.0841184387617718
3455,-0.0506649565139772
3456,-0.0335073244653978
3457,-0.0505390835579533
3458,0.201748486886344
3459,0.0839912649084566
3460,-0.1212622712877497
3461,-0.1059011701321644
3462,0.2770315648085949
3463,0.2261495937683189
3464,-0.1090055341271134
3465,0.2258847151342725
3466,-0.0251046025104612
3467,-0.1005193499748739
3468,0.2839959906448408
3469,-0.1254495274734512
3470,-0.1423785594639761
3471,0.0753201104694863
3472,-0.1256913021618832
3473,0.0251319426991715
3474,-0.3784056508577219
3475,0.2429217624392629
3476,-0.0502849480388889
3477,-0.2183772887619611
3478,-0.0924758301807477
3479,0.11755814929885
3480,0.2574595426701094
3481,0.1527011205887219
3482,-0.0753201104694982
3483,0.0207505681304734
3484,-0.0291262135922245
3485,-0.0586215559835921
3486,0.0418550142307024
3487,0.0167392032139355
3488,0.0083689011632696
3489,0.1754385964912347
3490,-0.1003512293025627
3491,0.0
3492,-0.0083633018315673
3493,0.0321047685614137
3494,-0.1829298936259339
3495,0.1087684069611742
3496,0.1086502298370327
3497,-0.0752760120441647
3498,-0.2599580712788279
3499,0.1256281407035223
3500,-0.5171299288946352
3501,0.7697241821680514
3502,-0.1606167683906222
3503,-0.3788794840789994
3504,-0.0564607194708768
3505,-0.4700162074554281
3506,0.1844242404633209
3507,-0.0793329555573536
3508,0.0242797021689876
3509,-0.1946156341226152
3510,-0.0081096423647643
3511,-0.0892857142857138
3512,-0.0269553158805846
3513,0.051286212772871
3514,0.3154829315644722
3515,0.1937671564669747
3516,-0.0808015513897821
3517,-0.1375515818431925
3518,0.2663008392511284
3519,-0.1292824822236559
3520,0.1291155584247874
3521,-0.0807623970279506
3522,0.0
3523,-0.291592418597116
3524,0.3551251008878224
3525,0.344411916652321
3526,-0.0172235618325835
3527,-0.5019906525878468
3528,0.3450060376056507
3529,0.2065760027543545
3530,-0.0861474844934601
3531,0.1548253913641896
3532,-0.0172057811424726
3533,-0.1464633410872763
3534,-0.1639627200552276
3535,-0.120960774148955
3536,0.0949503668536896
3537,0.4211793020457358
3538,0.1973063395384659
3539,-0.2493980048159546
3540,-0.0516262261228723
3541,0.0344056425253795
3542,-0.0258108921965079
3543,-0.3020365895754302
3544,0.4894804637183404
3545,-0.387931034482761
3546,0.0
3547,0.0
3548,-0.1727115716753047
3549,-0.0345542501727643
3550,-0.1922404753582653
3551,-0.1137258332604281
3552,0.200803212851409
3553,-0.1048767697954942
3554,-0.0892247939956996
3555,0.0978764310058629
3556,-0.2672508214676949
3557,0.0744243061027876
3558,-0.0700955051257323
3559,-0.281170371672079
3560,-0.0351586534235793
3561,-0.0351710190802708
3562,-0.1320655044902321
3563,0.3247038174638039
3564,0.2538515406162395
3565,0.1485884101040133
3566,0.1483679525222566
3567,-0.034922297887194
3568,0.0087298123090274
3569,-0.104867604649122
3570,0.1134776536312809
3571,-0.1136065717032207
3572,0.0611353711790333
3573,0.1134083573235588
3574,0.0087229588276387
3575,0.2051282051282007
3576,0.425531914893617
3577,0.3054471406753771
3578,0.4896994258696373
3579,-0.0675904021628914
3580,0.3032345013477084
3581,-0.0168491996630126
3582,0.0988070770779393
3583,-0.3186423505572515
3584,0.0674991562605453
3585,0.0505987518974551
3586,0.0421478546741946
3587,-0.0252951096121426
3588,-0.0674991562605453
3589,-0.2876967337958954
3590,-0.0636722639554103
3591,0.0297951582867811
3592,0.0338466745642293
3593,-0.0169262017603336
3594,-0.1016604540833533
3595,0.050804403048254
3596,-0.0254086558821048
3597,0.160662946051084
3598,0.1941092075280528
3599,-0.0422154677473802
3600,0.3259400588282143
3601,0.1983497302443668
3602,-0.0238076343147378
3603,0.1821926489226788
3604,0.0395914165808942
3605,-0.0150470020828261
3606,0.0704336815447915
3607,0.0869771487309238
3608,0.0208701591507705
3609,-0.0129664769133382
3610,0.0316155548529813
3611,0.0552966269057645
3612,-0.0145372263604155
3613,0.0461186132827859
3614,0.1419446415897853
3615,-0.1105234072787562
3616,0.0552311819472882
3617,-0.0157828282828251
3618,0.0157803376992236
3619,0.0078895463510888
3620,-0.0394632991318051
3621,0.0157828282828251
3622,-0.063171193935564
3623,0.0078957757599724
3624,0.0552398989898936
3625,-0.0491803278688543
3626,-0.051830128394377
3627,-0.0958791659826071
3628,-0.0246325642499276
3629,0.1066272965879227
3630,-0.0246123554024129
3631,0.0164055450742318
3632,-0.1231931668856697
3633,0.0574571123696898
3634,0.0
3635,0.1557121783314192
3636,0.0327707684745258
3637,0.0
3638,-0.0737886365499741
3639,0.0901048492791607
3640,0.0
3641,-0.0081920209715778
3642,-0.1641092967916539
3643,-0.1150086256469239
3644,0.0574712643678105
3645,0.0
3646,-0.0821692686935039
3647,-0.1975959163510695
3648,0.0329218106995936
3649,-0.0329326527251821
3650,1.4048190628612058
3651,0.0888336146397746
3652,0.3276075792456211
3653,0.282535758431933
3654,-0.1060632844263784
3655,0.2556642863440062
3656,-0.4071877489599079
3657,0.1767252805513854
3658,-0.2125210307269945
3659,0.2120703366616549
3660,-0.3013382965523384
3661,-0.0443341017910951
3662,0.1239815798795612
3663,-0.0442987507752256
3664,-0.1355605000833938
3665,0.0290909090909043
3666,0.4075561295063903
3667,0.0429101183118554
3668,-0.2034858002300309
3669,0.0265345834070415
3670,-0.1594613749114163
3671,-0.15082956259427
3672,-0.2044807965860506
3673,0.0533143771103627
3674,-0.213713268032065
3675,-0.1330411645014882
3676,0.4208229426433853
3677,-0.1717408274785315
3678,0.3112840466926114
3679,-0.0155666251556742
3680,0.0622277535781055
3681,-0.1714196665108297
3682,-0.1170138076293047
3683,-0.0858838226108566
3684,-0.0234283483014456
3685,-0.1016260162601701
3686,0.0
3687,-0.1095633119424014
3688,0.0469336670838565
3689,-0.1096319498825376
3690,0.0626076068242278
3691,-0.0313136057617083
3692,0.0156543519098389
3693,-0.0078277886497104
3694,0.1250879524665754
3695,-0.0625831182038631
3696,0.0156433320297192
3697,-0.0312964556763884
3698,0.0938012975846201
3699,0.0859106529209506
3700,-0.0702493853178769
3701,0.2277904328018268
3702,0.2621461027612698
3703,0.383008356545959
3704,-0.1569311246730537
3705,-0.244712462856145
3706,0.2441150828247612
3707,-0.122206703910615
3708,-0.3503854239663679
3709,0.1399580125962181
3710,-0.0174978127733998
3711,0.0874125874125948
3712,-0.1050052502625171
3713,0.2287370571493429
3714,0.0680509509684199
3715,0.1393971075100162
3716,0.1999826102078114
3717,-0.0086956521739174
3718,-0.3577973645169706
3719,-0.0873438728273286
3720,0.2526572573619152
3721,-0.1745505323791262
3722,-0.034922297887194
3723,-0.1573976915005306
3724,-0.2806032970887347
3725,0.0533617929562453
3726,-0.1246660730187004
3727,0.0622942066387891
3728,0.017795177506892
3729,0.195364532457152
3730,-0.0444207533759747
3731,0.0177651447859264
3732,-0.0179460162509196
3733,0.1066737664181852
3734,0.1063829787233957
3735,-0.0709723207948884
3736,0.0709219858156013
3737,0.1151155583104663
3738,0.1856107477461497
3739,-0.1859559018861186
3740,0.0265580736543793
3741,0.0353982300885011
3742,-0.1329198050509576
3743,-0.079815537424609
3744,-0.355998576005701
3745,0.1776830135039115
3746,-0.2404488378306135
3747,0.1866666666666611
3748,-0.1691746060012445
3749,0.2043717789230531
3750,-0.0302480338777919
3751,0.3616636528028856
3752,-0.3022974607013344
3753,-0.0075580077091609
3754,0.0075574365175263
3755,-0.1741237035354605
3756,0.1436347142425141
3757,0.0755401117993611
3758,0.0754830917874353
3759,-0.0075488789914629
3760,0.098039215686271
3761,-0.0150852315582907
3762,-0.0377273070248331
3763,-0.0604001510003869
3764,0.0301909578081519
3765,-0.0075483091787585
3766,0.1507386192342606
3767,-0.0603318250377168
3768,-0.0301750150875015
3769,0.0527784060921308
3770,0.0452181777074401
3771,0.142986152919926
3772,0.067684440099273
3773,-0.0827939184103456
3774,-0.0904022901913549
3775,-0.062558648733186
3776,-0.2980392156862709
3777,-0.0706380974805772
3778,0.0
3779,-0.039258793969847
3780,-0.0628535512256429
3781,-0.1101148340412148
3782,-0.0314712824547649
3783,-0.0157381177211174
3784,-0.0472366556447821
3785,-0.0787897888433614
3786,-0.0630715862503928
3787,0.031525851197976
3788,0.047266425082718
3789,-0.1262028711153152
3790,-0.0947418285172939
3791,0.0788892395077378
3792,0.1260636621493827
3793,0.0472515356749112
3794,0.1101321585903088
3795,0.0157306905773132
3796,0.0449695433547236
3797,-0.0843496734597464
3798,0.0471883602044846
3799,0.1492068478090134
3800,0.2611768320786629
3801,0.038393611303066
3802,0.0920598388952854
3803,-0.1152073732718937
3804,0.0997467965932815
3805,0.015343306482533
3806,-0.1459741856176995
3807,-0.0461183704842446
3808,0.0964480102222539
3809,-0.2275071192180243
3810,0.038467456531761
3811,-0.1618247668952604
3812,0.0385148667385479
3813,-0.0991584638611394
3814,0.0605686984665353
3815,0.0539125077017815
3816,0.0923361034164393
3817,0.0538337306775307
3818,-0.0692627366476861
3819,0.0768994155644373
3820,0.1405281709068452
3821,-0.0714669945439312
3822,-0.0307479437312568
3823,0.0
3824,-0.1771138148775525
3825,-0.2587545282042411
3826,0.0344887049491345
3827,0.0172413793103413
3828,0.0172384071711739
3829,0.0775127034708495
3830,0.3347639484978545
3831,0.1799331676805704
3832,0.0599417708511794
3833,0.0684579839123723
3834,0.0684111510176144
3835,0.1195763580457811
3836,0.1109120382219908
3837,0.0426402865427352
3838,-0.0853533629225064
3839,0.1619088197699171
3840,-0.1365304206843558
3841,0.0085324232081954
3842,-0.1110446741265991
3843,-0.1454234388366018
3844,0.1025465732353361
3845,0.0512470105910508
3846,0.2045687009887443
3847,-0.1194743130226884
3848,-0.2223742730071888
3849,-0.0171086398631274
3850,0.3244412400865171
3851,-0.234869015356812
3852,0.3781490674062809
3853,-0.0992703360057579
3854,-0.2981568485724596
3855,-0.036153289949391
3856,-0.0633083114768991
3857,0.0361630955609856
3858,-0.0450433338579386
3859,-0.0092265943012189
3860,0.0180880889933942
3861,-0.144914409926634
3862,0.1174237695382143
3863,-0.0631845749977376
3864,0.0361958193828669
3865,0.0361827227498797
3866,0.1625575724735905
3867,0.0992421508480687
3868,0.1980911219160804
3869,-0.108166576527857
3870,0.2537263244208468
3871,0.1083141433482865
3872,-0.2907584219059637
3873,0.2157109473305851
3874,0.0897988505747075
3875,0.5985118084762171
3876,-0.4060419035244437
3877,0.0973551841635604
3878,0.2347227842978486
3879,0.1131861912846637
3880,0.0161668418074497
3881,0.1533494753833833
3882,0.080645161290318
3883,0.0162876692667828
3884,-0.048564052920304
3885,-0.1535105437505031
3886,0.1129852312162057
3887,0.1289594583702721
3888,0.2331939530395676
3889,-0.1127032683947839
3890,0.1286380447017178
3891,0.0136659244194073
3892,0.0666773778920295
3893,0.064226075786768
3894,-0.0160590974787185
3895,0.072213752708007
3896,0.0881834215167544
3897,-0.0561482313307076
3898,0.0641282565130246
3899,-0.1847092836492161
3900,-0.2223362408072559
3901,0.0
3902,-0.326012354152364
3903,-0.3098106712564539
3904,-0.1864053428151178
3905,0.177467940442375
3906,-0.2761715715888436
3907,-0.4333882291756956
3908,0.2852203975799466
3909,0.0345602211854087
3910,-0.1904432132963979
3911,0.1124081279723386
3912,0.0432152117545351
3913,0.1208563535911607
3914,-0.2076124567474127
3915,0.1295896328293785
3916,-0.1037792960304458
3917,-0.0605745932848677
3918,0.2331002331002296
3919,0.1207208760886441
3920,0.0
3921,0.0344797862253307
3922,0.1119338729119988
3923,0.1375752364574347
3924,-0.1722652885443607
3925,0.1812191103789117
3926,-0.2311756935270815
3927,0.2317930435728012
3928,0.0400164676821799
3929,0.0987085629678295
3930,0.0493299350489207
3931,-0.0328974422238605
3932,0.1601182411626991
3933,-0.2510701350016402
3934,0.2299605781865975
3935,-0.090423345663789
3936,-0.0658057086452352
3937,-0.1400329489291495
3938,-0.0082379108658086
3939,0.1562757032406627
3940,0.0
3941,-0.0164527805199045
3942,0.0082257135806456
3943,0.0246710526315798
3944,0.0657462195923837
3945,-0.1069518716577619
3946,0.0739888194672833
3947,-0.0246690239289541
3948,0.0657408168296477
3949,0.1886482939632578
3950,-0.2212389380531017
3951,0.2715546503733939
3952,0.0254517688979393
3953,0.0084832032575423
3954,-0.2722014290574967
3955,0.2545392838961455
3956,0.0847744998304461
3957,-0.4000340454506756
3958,-0.1961453180965288
3959,0.2551888397414062
3960,-0.1021798365122654
3961,0.0340483486550955
3962,0.0765501403419147
3963,0.0595035702142191
3964,-0.0510290865793521
3965,0.0
3966,-0.1703867779860307
3967,0.0340657468915059
3968,-0.0852369587453192
3969,-0.0255776281012762
3970,-0.0341151385927558
3971,-0.0255929022351144
3972,0.119291070211316
3973,0.1361470388019031
3974,-0.1022146507666016
3975,-0.2043944813489992
3976,0.1870112206732394
3977,-0.0595389980437249
3978,-0.0340338636943691
3979,0.0595238095238037
3980,-0.2472082516409445
3981,-0.0426402865427231
3982,0.0
3983,0.1362629875659994
3984,-0.1023017902813338
3985,0.0851788756388488
3986,0.0340599455040804
3987,0.0425568133458142
3988,0.0170198280997448
3989,0.0255232261357845
3990,-0.0170183798502469
3991,-0.051081219138432
3992,-0.0511073253832947
3993,0.0170328734457469
3994,0.0935931251595332
3995,0.0049346667143062
3996,-0.0134445200816871
3997,0.0
3998,0.0085084659235983
3999,-0.059594755661508
4000,-0.7418397626112807
4001,-0.1982160555004913
4002,0.3620803159973648
4003,0.1479046836483211
4004,-0.148123765635292
4005,0.1807129949071783
4006,0.0574665462605758
4007,-0.1562243052129565
4008,-0.0658219516208641
4009,0.2216566784336228
4010,0.1148011480114805
4011,0.1555591943671178
4012,-0.1311690441055883
4013,0.0491642084562457
4014,-0.0081947062197862
4015,0.0409567496723436
4016,-0.0983929157100726
4017,-0.2465888541837885
4018,-0.0328893274132478
4019,0.1313844637871543
4020,-0.1809805857189855
4021,0.1560574948665279
4022,0.1148576585445898
4023,0.1227468416041316
4024,-0.1639855548259982
4025,-0.5016722408026827
4026,-0.2010723860589769
4027,-0.4544689446221228
4028,0.2350965575146945
4029,-0.1513622603430816
4030,-0.0841609156707696
4031,0.0168293503870836
4032,0.2518045996306842
4033,0.3679545074427142
4034,-0.0167280026764771
4035,0.0668672684720814
4036,-0.0669120107059202
4037,-0.0334672021419061
4038,0.1670564650852011
4039,0.1834250458562605
4040,0.0666555574070974
4041,0.0166611129623544
4042,0.0582799100824187
4043,-0.1667917604870343
4044,-0.1252505010019969
4045,-0.0334112930170449
4046,-0.0083535210091096
4047,0.1084779706275114
4048,0.0
4049,0.0833750208437504
4050,-0.6816632583503724
4051,0.1191489361702132
4052,0.1359850416454161
4053,-0.3753625661149955
4054,0.0341122292341857
4055,-0.1537410317731524
4056,0.0341530054644862
4057,0.0085375224109885
4058,-0.1796099897365666
4059,-0.1370332305584075
4060,-0.1544004117344371
4061,-0.0600806797699709
4062,0.060044604563384
4063,0.0685753471626935
4064,-0.0600394544986647
4065,0.1113776559287144
4066,0.0513786607295789
4067,0.034240712206807
4068,0.298711274216957
4069,0.1278554381179606
4070,0.0851643672287587
4071,0.0510725229826372
4072,0.0
4073,-0.0510986203372528
4074,-0.0340773555972109
4075,-0.1784803671596192
4076,-0.0765501403419268
4077,0.0255102040816336
4078,-0.1703577512776734
4079,-0.1383512826068152
4080,0.0785817778914219
4081,-0.0439978717308502
4082,-0.0925151489289094
4083,-0.0597779675491096
4084,0.0085389804457391
4085,-0.0256235052955254
4086,-0.0940412071471312
4087,-0.0855651578677113
4088,-0.0085572479890511
4089,-0.077074591076478
4090,0.1880502607060422
4091,-0.0147042731301536
4092,0.0659547202050325
4093,0.0683001792879691
4094,0.0256060088767507
4095,0.0597116778981552
4096,0.0194451646357182
4097,0.2443423515399121
4098,-0.0170183798502469
4099,0.1529311809685699
4100,0.1266624445851778
4101,-0.05544554455445
4102,0.0791452314997976
4103,-0.2459536655030054
4104,-0.0714569273521265
4105,0.0396825396825374
4106,0.0951474785918209
4107,0.0950570342205246
4108,-0.1825251964129749
4109,-0.0476379515680843
4110,-0.1829462297168342
4111,0.0953591862682807
4112,0.0476568705321701
4113,-0.0158881474420163
4114,0.0555776101627688
4115,0.1189532117367101
4116,-0.0079308430486088
4117,-0.0237981913374592
4118,-0.0158679784195461
4119,0.1742436242673838
4120,0.0316706254948472
4121,0.0079170295305241
4122,-0.0950946984705638
4123,0.0
4124,-0.1348992223456608
4125,-0.2082610204790082
4126,-0.8576929809206981
4127,-0.0175070028011294
4128,0.0874584572328218
4129,0.2268760907504284
4130,0.0
4131,-0.0261848651479454
4132,0.0610607117934467
4133,-0.4204625087596391
4134,0.1224846894138237
4135,0.0524658971668435
4136,-0.2454417952314175
4137,0.0
4138,-0.0965166271825914
4139,-0.1581861323490575
4140,-0.167253521126771
4141,-0.0616577116180685
4142,0.1846316159662333
4143,-0.1585065163790001
4144,0.1055594651653804
4145,-0.4595263343937877
4146,0.2819880155093474
4147,-0.3892427459306419
4148,-0.2838892831795665
4149,0.1063452676355942
4150,-0.2324276669071141
4151,-0.1284006099028943
4152,0.0240693196405657
4153,-0.176820446873492
4154,-0.0160771704180032
4155,0.0
4156,0.2240947582359198
4157,0.0405676260723185
4158,0.0443962194295099
4159,-0.0524374599101962
4160,-0.0481309160917714
4161,-0.1043925158596285
4162,-0.0560821853090391
4163,-0.048392282958195
4164,0.0401767778224163
4165,-0.0241118791191135
4166,0.0
4167,0.1781101073474384
4168,0.0152413344991661
4169,0.183361357995035
4170,-0.0881551530694016
4171,0.0
4172,0.0720749579562772
4173,0.0640256102440962
4174,-0.0080038418440892
4175,-0.4159445407278941
4176,-0.3827418232428775
4177,0.0521648408972372
4178,-0.0870170553428422
4179,-0.1045296167247426
4180,-0.1657796003839086
4181,0.2957807742496767
4182,0.338130743887637
4183,-0.1564782154883902
4184,-0.0780394542452515
4185,-0.0695712670666999
4186,0.0782064650677819
4187,0.0694685654741214
4188,-0.2350073983810566
4189,-0.2880586592178756
4190,-0.1486143893697016
4191,-0.0962548127406365
4192,0.131084505811418
4193,-0.2014010507880945
4194,0.1749996940564747
4195,0.1569209286088324
4196,-0.0873515024458371
4197,-0.0874278720056028
4198,-0.2190484535179181
4199,0.0262789067974782
4200,-0.0610074952065603
4201,-0.1658664338716697
4202,0.1829905890554269
4203,0.5028611062944324
4204,-0.0206389041609144
4205,0.072616984402089
4206,-0.1736111111111135
4207,-0.0955773742288638
4208,0.0347433336228542
4209,-0.0869338433452093
4210,-0.0434858236214969
4211,0.0173913043478226
4212,-0.0696136442742762
4213,0.3122831367106171
4214,-0.0520742926575267
4215,-0.0955607679610802
4216,-0.0521512385919185
4217,-0.0347795843839596
4218,-0.0173928167666842
4219,0.0
4220,0.0173897921919922
4221,-0.0445376952438687
4222,0.0445178680114847
4223,-0.1131615598885878
4224,-0.1394700139469984
4225,-0.5982905982906063
4226,0.1551590380139775
4227,-0.4050475151892898
4228,-0.4538341158059454
4229,-0.0156519017060541
4230,-0.2038895859473064
4231,0.1253132832080285
4232,-0.1726031696218524
4233,-0.1414204902576937
4234,-0.1889168765743032
4235,0.1414871875491216
4236,0.2196078431372558
4237,0.1409774436090279
4238,-0.0783821915660828
4239,-0.0941471834300992
4240,-0.1099591580270189
4241,0.0941619585687418
4242,0.0
4243,0.0940733772342462
4244,-0.2593727894364523
4245,0.0706880301602177
4246,0.0863219022208378
4247,-0.1493241119145017
4248,0.2195734002509419
4249,0.4527712724434023
4250,-0.1843075302791012
4251,-0.219896208989357
4252,-0.4506096483477566
4253,0.1136716653958017
4254,-0.0430867031608687
4255,-0.0264947452088679
4256,-0.1415052622269486
4257,0.0971903163103142
4258,0.1587861679604733
4259,-0.0529567519858802
4260,0.0088253463948505
4261,0.0352889280988019
4262,0.0969504671249774
4263,-0.0264480296217816
4264,-0.070577856197629
4265,0.1497533474277675
4266,0.0475460932960026
4267,0.2949697129312602
4268,0.0
4269,0.0
4270,0.0086025431926657
4271,-0.0349490691956442
4272,0.0351123595505672
4273,-0.1846803271480151
4274,0.6552507426175083
4275,0.267108020265262
4276,-0.3022856160852478
4277,-0.1462868944152841
4278,-0.162038234128
4279,0.2047135730259758
4280,0.4964053406367667
4281,-0.1028101439342054
4282,0.0513786607295789
4283,-0.0171291538197978
4284,-0.1028806584362178
4285,-0.0171497170296655
4286,0.2395209580838332
4287,-0.3433476394849834
4288,0.171379605826909
4289,-0.0685988681186745
4290,-0.2234444826400869
4291,0.1030219780219819
4292,0.3081136597055798
4293,-0.1714677640603591
4294,0.0856604420078759
4295,-0.1028983021780057
4296,0.0685518423307611
4297,-0.2232909653040236
4298,0.1029512697323305
4299,-0.3962101636520309
4300,0.0825763831544131
4301,-0.1488587495864973
4302,-0.2404045428168832
4303,0.1324612964649481
4304,-0.0496976724923401
4305,0.0082822594003568
4306,-0.066302005635669
4307,-0.0829462508294578
4308,0.0165864985901443
4309,0.2151605428666047
4310,0.0578943015465992
4311,-0.1822851934708748
4312,-0.2908426125976353
4313,0.0
4314,0.1659200265472066
4315,0.0828912466843454
4316,0.132450331125825
4317,0.2477291494632511
4318,-0.016518004625038
4319,-0.0330469266358162
4320,0.0743003384793108
4321,0.0307013779306599
4322,-0.0720185001651765
4323,-0.0590040707850491
4324,-0.1892697466467959
4325,-0.3988900450919251
4326,0.0
4327,-0.0867904877625363
4328,-0.1785860229918613
4329,0.0828772478498809
4330,-0.2351097178683351
4331,0.2605523710265738
4332,0.2944232767578831
4333,-0.0779963601698617
4334,0.2334428497319695
4335,-0.1125248853111706
4336,0.1728160373282665
4337,0.1294442526751738
4338,-0.2162068667300873
4339,0.0088204620884411
4340,-0.0174710257740775
4341,0.0345841258862113
4342,0.4304407713498622
4343,-0.0602980446205471
4344,-0.0603344250991272
4345,0.0418717896140795
4346,-0.0677644624536672
4347,-0.0344976282880483
4348,0.1979686693062523
4349,-0.1724435247456482
4350,-0.1908555306613474
4351,0.0746268656716328
4352,0.0994035785288308
4353,-0.0248570718369385
4354,0.0496894409937907
4355,-0.0828843762950636
4356,-0.0165796236425517
4357,-0.0248756218905482
4358,0.0331564986737452
4359,-0.0663570006635685
4360,0.0331674958540564
4361,0.1572977895521251
4362,-0.0994447667191551
4363,0.0745279894004665
4364,0.0662032439589525
4365,0.0330906684314957
4366,-0.1325381047050999
4367,0.0761513756911554
4368,0.1058376054241773
4369,0.049586776859506
4370,-0.1075535699511834
4371,-0.0413838768415919
4372,0.0992227550851699
4373,0.049586776859506
4374,0.033046926635828
4375,-0.106138333628166
4376,-0.1151155583104537
4377,-0.1507626818020589
4378,0.1508893973633324
4379,-0.1422364103928437
4380,0.1239925604463737
4381,-0.2575031077961215
4382,0.1330140994945388
4383,0.0708905626938398
4384,-0.053196205337342
4385,-0.2221432379598365
4386,0.0177683013503873
4387,0.1267049265856696
4388,-0.1891723708774126
4389,-0.4374999999999954
4390,0.3470059613844653
4391,0.0977777777777772
4392,0.0088880988356636
4393,-0.0622554251156237
4394,0.044448395412923
4395,0.0621890547263747
4396,-0.1869158878504744
