,ROST.US
3328,0.1205249531291894
3329,0.0446189541317126
3330,-0.1429848078641613
3331,0.1338688085675961
3332,0.3557136505113434
3333,-0.2406846140131895
3334,0.1201976583715362
3335,0.204362699364702
3336,-0.3119568608226824
3337,0.4657558552164706
3338,-0.3114710331939079
3339,-0.4024908869987857
3340,-0.3199756209050861
3341,-0.221424753760397
3342,0.0381621126545652
3343,-0.1375726077652146
3344,0.1678620479169837
3345,-0.2677683421314316
3346,0.2822703692401621
3347,0.099077814190988
3348,-0.29811955358509
3349,0.2287980475900025
3350,-0.5868589620651412
3351,-0.0498887098012109
3352,-0.1306486320319608
3353,-0.1154112487497158
3354,-0.0500365651822468
3355,-0.0346527029108174
3356,0.1153757403276496
3357,-0.1386428406377404
3358,-0.281929479009778
3359,0.2042704077699733
3360,-0.4685382381413279
3361,-0.3302253302253391
3362,0.139664804469279
3363,-0.1709933157158393
3364,0.426525028166748
3365,-0.0966650555824106
3366,-0.1209774981853421
3367,0.1063469811959241
3368,-0.0177276390008102
3369,-0.0403063280935083
3370,0.2011263073209976
3371,-0.100664384940608
3372,-0.1492055810952514
3373,-0.0968757568418425
3374,-0.4948888528314128
3375,0.2670118941661933
3376,-0.4225237669618999
3377,0.1905843234256629
3378,-0.1096046115125478
3379,0.0892277741726147
3380,-0.0202831528132779
3381,0.1013130166963851
3382,0.0243092131918006
3383,-0.150131872590791
3384,0.012171372930867
3385,-0.0974658869395632
3386,0.2390309119637011
3387,0.0162028598047523
3388,0.0607238280301213
3389,0.2456555363479174
3390,-0.1047406530351973
3391,0.0955414012738889
3392,0.1090710779858119
3393,0.0726612170753844
3394,-0.1091107474086109
3395,0.099918248705604
3396,-0.4562460078474313
3397,0.2820746132848064
3398,0.0727404982724116
3399,-0.5163825800849954
3400,-0.1602894180606174
3401,0.1645951380003618
3402,-0.1785305561913549
3403,-0.0732969902423366
3404,0.1326745356391346
3405,-0.1557917888563065
3406,-0.1284639383373101
3407,-0.2114942528735668
3408,-0.4062413442895371
3409,0.3037555228276862
3410,0.2799577768598766
3411,0.3339127252767442
3412,-0.3350314378815082
3413,-0.5955678670360075
3414,0.334288443170966
3415,0.1549648349028435
3416,0.1784864350309444
3417,0.0832243490667015
3418,-0.0356803044719328
3419,-0.1270244522070584
3420,0.2376049421828064
3421,-0.2461294164350951
3422,0.0476152686294756
3423,0.0792958528268926
3424,-0.2464228934817188
3425,0.0625205058520605
3426,0.1438204029827124
3427,0.1188495364868009
3428,-0.2382654276864404
3429,0.0158818391169778
3430,-0.1511054557022522
3431,0.0913749950339748
3432,0.3168191358758001
3433,-0.198404825205349
3434,0.0991040989455324
3435,0.2924901185770787
3436,-0.1861165010097805
3437,0.1147061150225425
3438,-0.015824036711762
3439,0.3782484870060494
3440,0.5311614730878137
3441,0.3088871238196174
3442,0.3430079155672828
3443,0.1229796205200286
3444,-0.4411505205576143
3445,0.0969590127809602
3446,-0.1235548495278444
3447,-0.0971731448763245
3448,0.255529121508496
3449,-0.0617175101392992
3450,0.2901098901098886
3451,0.3635089563351344
3452,-0.1447368421052686
3453,0.0263088660878726
3454,-0.1009524645569019
3455,-0.0423301612059076
3456,-0.190761108666953
3457,-0.0440140845070522
3458,0.0527890198838661
3459,-0.1409691629955917
3460,0.0704349357281196
3461,-0.1145879241956769
3462,-0.0705654053100452
3463,-0.2298647334453232
3464,0.0571202601168748
3465,0.3109943057380674
3466,0.1312335958005174
3467,-0.0350078767722668
3468,-0.3557156031794836
3469,0.6110601894286612
3470,0.3262855651265988
3471,0.2343749999999965
3472,-0.0955773742288638
3473,0.0
3474,-0.4012911105295367
3475,0.1828631138976035
3476,0.0783085356303866
3477,0.3597901946334839
3478,0.0736377025036887
3479,-0.1040672968519682
3480,-0.2957293206923574
3481,-0.2353966870095867
3482,0.0348614258323096
3483,0.0783767308194752
3484,0.0391730141458121
3485,0.1173810972958917
3486,-0.1145559130350056
3487,0.1317917065113465
3488,0.4414055738272504
3489,-0.0414765657403543
3490,0.3965958853176931
3491,-0.7743547044129949
3492,-0.0458161522762235
3493,-0.0291642363136376
3494,-0.0375109406910363
3495,0.1456633927085044
3496,0.1080901305396154
3497,-0.342065743367259
3498,0.0
3499,0.2745652716532143
3500,-0.1207880378191478
3501,0.2451387734751551
3502,0.3065197580979126
3503,-0.2366618227112282
3504,-0.0041521341969734
3505,-0.2038693571874388
3506,0.0789889415481823
3507,0.1577287066246038
3508,0.0248983318117695
3509,-0.074750830564775
3510,-0.0457019402551055
3511,-0.0124657192720024
3512,-0.1081530782029912
3513,0.2903359601824922
3514,-1.0468369280750804
3515,-0.1717591755559552
3516,0.0090391394739138
3517,0.5394228175851915
3518,-0.3790271636133938
3519,0.1441831125529391
3520,-0.1443913004241463
3521,0.7967770814682189
3522,-0.1614060258249702
3523,-0.0179372197309381
3524,-0.1976994967649163
3525,0.0628648405927195
3526,-0.5145333092615935
3527,-0.7365645175957101
3528,0.434585785423272
3529,0.144652382243917
3530,-1.4026402640264035
3531,0.5198358413132762
3532,0.3815753611338126
3533,0.6050207693696964
3534,0.4942043310270566
3535,-0.1890529348217572
3536,0.1572963012898271
3537,0.4429530201342322
3538,0.3744316662209161
3539,-0.38834951456311
3540,0.3547242824895291
3541,0.1288244766505608
3542,-0.1289906481780043
3543,-0.169587337478808
3544,0.0403616402970593
3545,-0.1374181553633511
3546,0.2580020962670381
3547,0.0564061240934675
3548,0.0161134386078071
3549,-0.1694778468243144
3550,0.1209092374657469
3551,0.2251889979089602
3552,-0.0966028014812466
3553,0.0965095705324147
3554,0.1605909747872192
3555,-0.0964475164764543
3556,0.0803083841953054
3557,-0.1165829145728611
3558,0.1405058209554373
3559,-0.0964397653298965
3560,0.1364365971107443
3561,0.0481309160917714
3562,-0.1285140562248968
3563,0.2243949350857518
3564,0.4494180036852276
3565,-0.5013550135501288
3566,-0.3626473254759798
3567,-0.4553734061930783
3568,0.0091066387396458
3569,-0.0273273820368019
3570,-0.5127266068485646
3571,-0.5709023941068182
3572,-0.5369376041473786
3573,0.3873109553670248
3574,-0.282054838858827
3575,-0.0231245953195871
3576,-0.726730643808815
3577,-0.3740764986439647
3578,0.474683544303789
3579,-0.2472591555866578
3580,0.200204860787786
3581,-0.5147884687382976
3582,0.2054922473379402
3583,0.2608533631451473
3584,-0.3740415186085709
3585,-0.6352044417258713
3586,-0.9356003039513672
3587,0.8242664029014177
3588,-1.234979973297732
3589,-0.0727711934777598
3590,-0.0453137980515084
3591,0.0
3592,0.1884516809889944
3593,-0.0603409262332056
3594,-0.0264061262213022
3595,0.0414781297134289
3596,0.0602954476937085
3597,0.0753125470703376
3598,-0.0602863602110116
3599,-0.0905113893498085
3600,0.1280602636534746
3601,0.0639891594835758
3602,0.0376265191706986
3603,-0.0866159523988707
3604,-0.1433096998038902
3605,0.0979579534322925
3606,0.0414265808006465
3607,-0.041443749529032
3608,0.1655006394342878
3609,0.0526315789473632
3610,-0.218521588425885
3611,-0.0678630674106495
3612,-0.204004533434084
3613,-0.1665026867478989
3614,-0.0329625051503965
3615,0.1645413410119316
3616,-0.3715937241948826
3617,-0.0991899487518518
3618,-0.3733510329378601
3619,-0.2954025379654703
3620,-0.1458333333333309
3621,-0.3092869681518052
3622,0.1502378766380158
3623,-0.1755852842809431
3624,0.0
3625,-0.0669344042838004
3626,0.0543546431408602
3627,-0.1465538899589625
3628,-0.1257756163005127
3629,0.0335289186923655
3630,-0.1595164133993768
3631,-0.3285040431266851
3632,0.042098172939292
3633,0.0168364340432782
3634,0.1093171880255595
3635,0.1427491812914616
3636,-0.0588136447655918
3637,-0.0882983643779083
3638,0.1133977320453514
3639,-0.1344723936086075
3640,-0.7732164208848137
3641,-0.2757683545821501
3642,0.0599137242371008
3643,0.6744425930334003
3644,-0.2226640159045734
3645,0.1151753445331395
3646,0.1071173530111918
3647,0.1584409411391926
3648,0.0277194788737944
3649,0.0118783655369025
3650,0.1896933291179219
3651,0.0395038318716893
3652,-0.0079013906447462
3653,-0.1424275993036927
3654,-0.0395788807092512
3655,-0.1506262882511477
3656,-0.2862140244871994
3657,0.0635626887017307
3658,-0.0556483027267614
3659,-0.0835421888053498
3660,-0.1553908677982368
3661,0.3256552819698258
3662,0.2337652046435972
3663,0.1621835443038073
3664,0.3119429590017901
3665,-0.735042596917083
3666,-0.2622198217661289
3667,-0.3387074922097276
3668,-0.0858795877779776
3669,-0.1856631798215806
3670,-0.3499045714805099
3671,-0.3923357664233639
3672,0.2275830678197542
3673,-0.7567071772529131
3674,-0.1239783267517725
3675,-0.1563649742457705
3676,0.3071844482142111
3677,-0.2067444638426982
3678,-0.1933345608543488
3679,0.421708837550416
3680,0.2925045703839189
3681,0.3007381755217336
3682,-0.2741478570775812
3683,0.182431816108719
3684,-0.1461587649584329
3685,0.1823652776511378
3686,-0.3385178408051277
3687,-0.1511888944884702
3688,-0.2710400588019126
3689,-0.2197363164202888
3690,-0.371812803962581
3691,-1.897111102030819
3692,-0.3979323925172296
3693,0.1311045558833257
3694,0.4730060349045819
3695,0.0326104679602087
3696,-0.1387868397420211
3697,0.0489596083231352
3698,-0.0408163265306099
3699,-0.385151192329754
3700,0.1677097394363302
3701,0.2305793049972443
3702,0.2828307491962696
3703,-0.0122100122100126
3704,0.0406834825061117
3705,-0.1058890608454913
3706,0.0651200651200637
3707,-0.1467351430667584
3708,0.0570311226983812
3709,0.341019811627153
3710,-0.1300813008130053
3711,0.1299123091912931
3712,-0.5798285014291497
3713,0.0244937949052915
3714,-0.1600459619172629
3715,0.1720606308889748
3716,0.3551455280238415
3717,0.1304578254311195
3718,0.0122289254850811
3719,0.1465320742429231
3720,0.0447536514911042
3721,0.1178478543563152
3722,-0.2525869795486045
3723,0.0570032573289846
3724,0.0
3725,0.061037639877927
3726,0.0853797365425304
3727,0.0812479688007753
3728,-0.1953760989905526
3729,0.0975927130774157
3730,0.2191024912764831
3731,-0.0487131606722434
3732,0.2066032003240797
3733,-0.1257402449906718
3734,0.0162219158082652
3735,-0.1218125710573377
3736,-0.0975451146155133
3737,-0.0121946262347063
3738,0.1582792207792267
3739,-0.2555647155812054
3740,-0.5095910842275303
3741,0.392043578738853
3742,0.024754517699481
3743,0.0536060368644573
3744,0.6676497091832537
3745,0.2736816306523491
3746,0.020419831740591
3747,-0.4265441719301208
3748,-0.1190818379665717
3749,0.4537279267495034
3750,0.1550893804587478
3751,-0.1553302812295715
3752,-0.2130099950843772
3753,-0.0902009020090196
3754,0.2413186633400152
3755,0.4438472188288962
3756,-0.1672309010074744
3757,-0.1266029567916253
3758,-0.1267634430586801
3759,0.0449603531431313
3760,0.2080189256434274
3761,-0.0612194922863346
3762,0.2524018889431592
3763,0.1382226197251823
3764,0.0663735169667288
3765,-0.0664176006641745
3766,-0.0997257541760197
3767,-0.02493765586035
3768,0.0
3769,-0.258354862905244
3770,-0.3176991890310137
3771,0.0417850576633772
3772,-0.1506528289253369
3773,-0.0418655279243047
3774,-0.2854983625829233
3775,-0.1429532458795843
3776,0.0168152009416479
3777,-0.0925692165278123
3778,-0.1053030622130491
3779,-0.096972763302129
3780,-0.0886188125079157
3781,0.0463978403914348
3782,-0.0337552742616086
3783,-0.0084395307620939
3784,-0.0084402430789929
3785,0.0337495781302666
3786,0.2440871980473076
3787,0.352260337163467
3788,0.0167714884695983
3789,0.95024721878862
3790,-0.0463750193229264
3791,-0.2401797474238803
3792,0.0154930668525913
3793,0.5699761226218971
3794,-0.1388353258773673
3795,0.0077124787906763
3796,0.0847653540880123
3797,-0.2084942084942163
3798,0.2772216232866268
3799,-0.1233616037008674
3800,0.0847392342654754
3801,0.1384721901684797
3802,0.076869859328153
3803,0.0921588203671027
3804,0.1839785358374708
3805,0.1989136255833672
3806,0.0688073394495439
3807,-0.0765110941086631
3808,0.0076505240609129
3809,0.2594429607020247
3810,0.0152590218966825
3811,-0.1604768454837074
3812,-0.2144279368969222
3813,-0.099655040245323
3814,0.4433727442439386
3815,-0.1246105919003088
3816,-0.1923474583214641
3817,0.4014144711276749
3818,0.0388440024860249
3819,0.1163963684333092
3820,0.100775193798446
3821,0.1316095068514264
3822,0.1275756755712069
3823,-0.1587547432819736
3824,0.1198901651390347
3825,-0.061917108471022
3826,0.1429785918540643
3827,-0.7004436142890319
3828,0.2948708000310355
3829,-0.5539950062422034
3830,-0.2424716464606979
3831,-0.0704445835942307
3832,0.2577092218680457
3833,0.0467420991026133
3834,0.0078027465667844
3835,-0.2895375224978405
3836,-0.1253623756170264
3837,0.062641923107038
3838,0.1251270821928605
3839,-0.2598834462120005
3840,0.0157480314960598
3841,0.0734892606539777
3842,-0.0893054024255777
3843,0.2983668341708507
3844,-0.0943099654196829
3845,0.2821316614420058
3846,0.1721170395869182
3847,0.1406250000000053
3848,-0.1643321073636385
3849,-0.1489028213166237
3850,0.0156715248393748
3851,-0.0941176470588271
3852,0.0117633219621225
3853,0.1253181907186188
3854,-0.1058491453661525
3855,0.0391880241398206
3856,-0.0470477534697736
3857,0.1253034693398046
3858,-0.0862204107226833
3859,0.093970242756464
3860,-0.0783699059561195
3861,0.3825435240846351
3862,0.0468201326570443
3863,-0.1250097663880075
3864,0.4117784165954479
3865,-0.0349745463024256
3866,0.3871017690550846
3867,0.2971825549980851
3868,-0.1081832934085579
3869,-0.1547867812088759
3870,0.1391143055877412
3871,0.0695088044485661
3872,0.0077226040621046
3873,-0.1469450889404468
3874,-0.1859600185960089
3875,-0.0775434243176134
3876,0.0271328346059898
3877,0.0038759689922445
3878,0.1520166196581415
3879,-0.1367229886839257
3880,-0.4359333644714325
3881,0.1787240655839535
3882,-0.0419789172548913
3883,0.336251646393428
3884,-0.1551951579110643
3885,-0.2216432709880597
3886,0.0582931758122094
3887,-0.1011437018594845
3888,0.0233354075917868
3889,-0.2427736894014059
3890,-0.6260019848843371
3891,-0.1069927397783834
3892,-0.3681828641558562
3893,0.0268394616770803
3894,0.0613097290876441
3895,-0.103567318757207
3896,0.1608455882353002
3897,0.183486238532117
3898,0.0687600275039919
3899,0.0
3900,-0.0267471628902193
3901,-0.0229313969042622
3902,-0.1569438064614791
3903,0.1376146788990878
3904,0.0763941940412485
3905,-0.4527664799324713
3906,0.2449666998392354
3907,0.0382614018977742
3908,0.1299197554451566
3909,0.0611013518674196
3910,-0.1836406764098317
3911,0.0955547911172266
3912,-0.0344115622849181
3913,0.1908105632727827
3914,0.1428211375283556
3915,-0.5915659596044983
3916,-0.3987782114372975
3917,-0.3149204187590472
3918,0.0765436298690282
3919,-0.2557980900409253
3920,0.0851933889930093
3921,-0.5221361938780575
3922,-0.236319155328556
3923,0.3241102796349552
3924,0.3483898692386861
3925,0.4478397419573947
3926,-0.2979737783075162
3927,0.2886247877758942
3928,0.1652612398830521
3929,0.2999577524292267
3930,0.0042245785982929
3931,-0.4540824987268807
3932,0.0339385711861583
3933,0.1440311785139385
3934,0.4470310391363032
3935,0.126358352287079
3936,-0.2872349412857896
3937,-0.1946842728965667
3938,-0.4506419522149487
3939,-0.4138164006418454
3940,0.7959115281501364
3941,0.3298400901841226
3942,-0.3729779565836838
3943,0.3341408403642064
3944,0.1667917604870343
3945,-0.0751126690035081
3946,0.1666388935177494
3947,0.1248231671798333
3948,-0.0166458593424852
3949,-0.1291720488353691
3950,-0.254824964491609
3951,-0.1087320173971189
3952,-0.0334672021419061
3953,-0.0502260170768477
3954,-0.0658394021179132
3955,-0.093401525949529
3956,-0.1133168254501119
3957,-0.1555275325767148
3958,0.1259445843828643
3959,0.0545462174296244
3960,-0.0739017610453807
3961,0.0067178905823534
3962,-0.0714285714285661
3963,-0.1177856301531217
3964,0.3957783641160974
3965,0.1668276407059423
3966,-0.3082614056720048
3967,0.2284710017574612
3968,0.5809636133315915
3969,-0.109323071541018
3970,0.1963950595731631
3971,0.1002790373212496
3972,-0.0567115997033651
3973,0.0130855796911808
3974,0.0
3975,0.0697410862174163
3976,0.0261460693742383
3977,-0.0610447370715908
3978,0.0871307833057369
3979,0.074006355839979
3980,0.1260869565217356
3981,0.4156563907170106
3982,0.0173160173160138
3983,0.2935082872928206
3984,-0.069108500345541
3985,-0.4207330297115588
3986,-0.5188350191838148
3987,0.0479365494400075
3988,-0.1702462022000988
3989,0.4826331197088373
3990,0.2604166666666653
3991,0.141843971631211
3992,0.3455316475577177
3993,0.1568135486906091
3994,-0.183730394694367
3995,-0.1621557828481561
3996,-0.0236090343904943
3997,0.1022012578616428
3998,0.0235793444942239
3999,-0.0786596397388567
4000,0.1060778690134798
4001,-0.0353717968872832
4002,0.2000392233771292
4003,-0.0353135054539649
4004,0.0313799325331388
4005,0.1722922703422342
4006,-0.0470108908563835
4007,-0.0548761367199695
4008,-0.0863083562181243
4009,-0.1021049324536676
4010,0.1646671371442076
4011,-0.0078419071518233
4012,0.0470293149396474
4013,-0.1727386934673357
4014,-0.1218521527213693
4015,0.2188538542595527
4016,0.0243111831442472
4017,0.2828282828282782
4018,-0.7326007326007373
4019,-0.1548997228110205
4020,0.260204911367708
4021,-0.0040658670461554
4022,-0.0763338899685122
4023,0.0475030014738878
4024,-0.0566452348010044
4025,0.0610028874699976
4026,-0.1507005539263506
4027,0.0325732899022736
4028,0.1301236174365619
4029,-0.1996495945890806
4030,-0.6025577963600586
4031,-0.0615233173372731
4032,-0.1684470008216912
4033,0.1149047931713727
4034,0.5225342913128679
4035,0.4713148057857942
4036,0.0324939073923574
4037,-0.0975768417628804
4038,0.3968575362436177
4039,-0.0080301935276681
4040,0.1763527054108207
4041,0.223946252899305
4042,-0.1120986468091925
4043,-0.0640974280906964
4044,0.2796420581655435
4045,-0.0239750659314322
4046,0.0319565391068197
4047,-0.0799552250739654
4048,-0.1361088871096777
4049,0.024013447530618
4050,-0.0961461421360504
4051,0.1200384122919266
4052,0.1956790862984741
4053,-0.0599376648285805
4054,0.0559105431309963
4055,0.0319386777387352
4056,-0.2882767456758484
4057,0.119971206910346
4058,0.1836180744052402
4059,-0.1439078989446808
4060,0.1038255730372937
4061,-0.1760140811264892
4062,-0.1723101582849041
4063,0.1799999999999954
4064,0.7054816736944456
4065,0.0810241451952751
4066,0.7725462671519463
4067,0.0153536977492031
4068,1.1678716135695548
4069,-0.3908119317275556
4070,-0.0638467677573809
4071,0.5160778086542324
4072,0.2771179730799638
4073,0.2594990389217038
4074,0.1036604607131581
4075,-0.5792271681345743
4076,-0.3591364798254546
4077,0.0246795637290071
4078,-0.0916371170166101
4079,0.0199171446781321
4080,-0.2716088832081715
4081,-0.1327050308725237
4082,-0.0993674433501469
4083,0.3113026819923376
4084,-0.2159827213822862
4085,0.6674612634088114
4086,0.0317737707522489
4087,-0.7200576046083732
4088,-0.016003840921818
4089,0.5722114764667906
4090,0.9697114809050668
4091,-0.1478698745104326
4092,-0.2467105922095891
4093,0.2540760869565286
4094,-0.4044424471977955
4095,0.3151747860171229
4096,0.2951028872228348
4097,0.5591466074473557
4098,-0.2584287531806525
4099,0.2933481328787682
4100,0.0792204705696019
4101,-0.007922674694981
4102,0.0158428390367522
4103,-0.0634115409004425
4104,0.3947576188220432
4105,-0.2215540433612922
4106,-0.3573413801318102
4107,-0.0158843618457709
4108,0.1981610653138871
4109,-0.1031500436403994
4110,0.1188777936281547
4111,0.3081298885991833
4112,-0.1424163304058807
4113,0.1974099810486418
4114,-0.1750756008276292
4115,-0.0159184972938522
4116,-0.3754893345050722
4117,-0.0259714314254311
4118,-0.2543662874539414
4119,-0.1564694082246685
4120,-0.1164845758354723
4121,-0.4356946909795113
4122,0.289621882542236
4123,-0.0241409833427224
4124,0.0
4125,0.0080463469584849
4126,-0.0724696030276217
4127,0.1366999035059518
4128,0.0080405242421847
4129,0.0
4130,0.0321517562896809
4131,0.1605007623786236
4132,-0.1044344473007675
4133,-0.0562655735069587
4134,-0.1771479185119565
4135,0.313051854230214
4136,0.1282667949334588
4137,0.1840441706009474
4138,-0.0160064025610212
4139,-0.3068791807746311
4140,-0.3231151615575812
4141,0.0579614142585022
4142,0.1818332093561442
4143,-0.2568776930725788
4144,0.7484168105929736
4145,0.336065573770489
4146,0.4650403850860677
4147,0.0244698205546501
4148,-0.0898032492448358
4149,0.0408030031010375
4150,0.1059753811037706
4151,0.0
4152,-0.1224289911851172
4153,0.122279285888975
4154,-0.114257732800131
4155,-0.2987762452420864
4156,0.1634454296571639
4157,-0.4473813823674287
4158,-0.1150558842866423
4159,0.1722864878168789
4160,0.0737825873093977
4161,-0.0492125984251987
4162,-0.2384280194031129
4163,0.073940190601383
4164,0.0076382523678512
4165,0.1959184918087813
4166,-0.112188048538496
4167,0.0228902792614078
4168,-0.4175765237712263
4169,-0.2727412415488551
4170,0.3750478377344118
4171,0.1146788990825731
4172,-0.2952114404018091
4173,0.2943425076452747
4174,-0.0688547165480861
4175,0.0152987072592226
4176,0.0038245305388946
4177,0.0955219318355494
4178,0.1830663615560493
4179,0.0457456541628562
4180,-0.0610314311870491
4181,0.0609942055504605
4182,-0.091575091575095
4183,0.1029159519725704
4184,0.0875923528067489
4185,0.1027201826136726
4186,0.1557395730456462
4187,-0.2055420219244684
4188,0.5149954559224315
4189,0.041175986164878
4190,-0.4716200562634514
4191,0.1205726332352368
4192,0.0364312267657994
4193,0.2472187886279334
4194,-0.1650846058604941
4195,-0.1405190940651361
4196,0.0006612619523082
4197,0.1643835616438395
4198,0.0577319587628809
4199,-0.0330005775101115
4200,-0.0247565604885186
4201,0.1729961281818879
4202,-0.0329625051503965
4203,0.0494193229552773
4204,0.0699617268200402
4205,-0.0288160711345387
4206,0.0987004441520024
4207,0.090393623140767
4208,0.0903119868637105
4209,-0.008210854749972
4210,0.090237899917965
4211,-0.2508326822649013
4212,0.1273100616016436
4213,-0.2387617322575385
4214,0.4480614484272082
4215,0.5682593080874665
4216,0.46606334841629
4217,0.0090489548457199
4218,-0.1177749592317536
4219,-0.1179138321995423
4220,0.1177749592317407
4221,0.0090587915572109
4222,0.2620166245030775
4223,-0.2808734257497529
4224,-0.0362548717483968
4225,-0.13614086041023
4226,0.256465269460533
4227,-0.1571311995647815
4228,-0.1361903032504137
4229,-0.2913859042068907
4230,0.1046072679310584
4231,-0.1138329842455149
4232,-0.2831050228310523
4233,-0.1097092704333558
4234,-0.1098297638659988
4235,-0.1374759417102059
4236,-0.2757099531293053
4237,0.0597014925373113
4238,0.3158762131477741
4239,0.2821624274147369
4240,0.1877551020408195
4241,-0.0571755288736365
4242,0.0244977951984214
4243,-0.1717791411042893
4244,0.2366574179859688
4245,0.1303993480032572
4246,-0.1714425667401485
4247,-0.0817060217337971
4248,0.016338534433458
4249,-0.0981274020770221
4250,0.0817060217337971
4251,-0.0735895339329545
4252,0.0408663669799731
4253,0.1102175776625751
4254,-0.0367526951976492
4255,0.1630789302022202
4256,-0.0122324159021411
4257,0.0366837857666925
4258,-0.0979192166462705
4259,0.1141087293177932
4260,0.0814398566658592
4261,-0.1794892714367407
4262,-0.1552541264912549
4263,-0.1718916264221934
4264,-0.122599100939931
4265,-0.1555337262606399
4266,0.5778465044355888
4267,-0.4003922209511432
4268,0.431209828329673
4269,-0.1099572388515503
4270,-0.6930205855818903
4271,-0.4531224254407739
4272,0.0740923684860487
4273,-0.272412085190687
4274,0.2552490736928796
4275,0.0329245205366631
4276,-0.0494111833978325
4277,0.1151599901291324
4278,-0.0988060930423963
4279,-0.0329462153035221
4280,-0.4135307253328922
4281,0.3543761331795012
4282,0.1152453078696086
4283,-0.0411759861648663
4284,0.0576131687242742
4285,-0.0329326527251821
4286,-0.0164690382081653
4287,-0.0906618313689931
4288,0.2466496752445919
4289,-0.1655629139072871
4290,0.272434574424171
4291,-0.2151071399023669
4292,0.1404494382022486
4293,-0.0909617133879098
4294,0.3296793867963335
4295,0.3695188044013818
4296,-0.7278742762613692
4297,-0.0662142029465423
4298,-0.1409034397016058
4299,-0.508163945351549
4300,-0.0416701391782743
4301,0.0749500333111287
4302,0.1413721413721428
4303,-0.3756260434056785
4304,-0.2846140967687957
4305,-0.0586313761621519
4306,0.0920502092050204
4307,0.1253656498119562
4308,-0.0501714190149697
4309,-0.2010892333473055
4310,0.0167546284661223
4311,0.0251256281407044
4312,-0.2266431629312602
4313,-0.3622577927548379
4314,0.659491827156496
4315,-0.4878842088144367
4316,-0.0447427293064932
4317,0.6746929541047252
4318,0.0807363151945699
4319,-0.1212513135559014
4320,0.1049741602067261
4321,0.1934235976789127
4322,0.0241721053903804
4323,-0.0806386581727234
4324,-0.1130217163154925
4325,-0.1050589946662434
4326,0.0323153982872889
4327,0.0484496124031026
4328,-0.0727272727272754
4329,0.0484613520717246
4330,0.0726392251816008
4331,0.1048133516084781
4332,-0.0282269446348615
4333,-0.0045165151214548
4334,0.08912167606768
4335,0.1046446108025514
4336,0.0402317347924019
4337,0.008045699573582
4338,-0.2743041549011725
4339,0.3648683867604914
4340,-0.3837097758786062
4341,-0.0698141199057494
4342,0.2350687793835939
4343,0.2085143353605516
4344,0.2599653379549491
4345,-0.0433463372345135
4346,-0.1041395469929622
4347,-0.104248110503001
4348,-0.226382237701354
4349,0.2605297438124284
4350,-0.1478518003130994
4351,-0.0783357994603563
4352,-0.1569174439891961
4353,0.043569187870348
4354,-0.0959441779328385
4355,-0.0698263070611962
4356,0.4993703591124259
4357,0.0911062906724546
4358,-0.4094790033106803
4359,-0.2883355176933144
4360,0.1918548879393031
4361,-0.0916510278008152
4362,-0.0698781499759779
4363,-0.2671220879313299
4364,0.3520831586889107
4365,-0.3237878979016905
4366,0.293488742610368
4367,0.1465293477350844
4368,-0.1488438397517948
4369,-0.1869276652944607
4370,0.4283846444056142
4371,-0.1106272506490313
4372,0.2422723475355106
4373,0.2749312671832027
4374,0.058451193253633
4375,-0.058485378655336
4376,-0.033336111342617
4377,-0.1084598698481524
4378,-0.0709663953245616
4379,0.0543223845774503
4380,-0.0334724540901582
4381,0.2331778814123926
4382,-0.1250729592262081
4383,0.2412244218931891
4384,0.0083173916659778
4385,-0.1207478036390975
4386,0.1538205703833061
4387,0.0124703828407536
4388,0.3355704697986587
4389,0.0
4390,0.0421549616389825
4391,-0.0506115563053583
4392,0.2943650126156505
4393,-0.0084111363445244
4394,0.0084104289318798
4395,0.1259974800503918
4396,-0.0420168067226866
4397,0.1677852348993312
4398,-0.0530482604871114
4399,0.0781682462467585
4400,-0.0419533478771582
4401,-0.0839771582129732
4402,-0.1092896174863349
4403,-0.2443957525703744
4404,0.1346574650732171
4405,-0.0505220613000909
4406,-0.4807440110058434
4407,0.192703935146091
4408,-0.2624671916010518
4409,0.4551201011378055
4410,0.3242716489129302
4411,-0.080712964519929
4412,-0.0336417157274954
4413,0.0672381912926528
4414,-0.1937090674292113
4415,0.2025223234833829
4416,0.2708285517557968
4417,-0.2623343151693635
4418,0.0689877201858095
4419,-0.1612308826239148
4420,-0.1014479387623346
4421,-0.1755358462675646
4422,0.2672072238090908
4423,-0.0368697575813496
4424,-0.1107317523299716
4425,0.1658222017503386
4426,-0.0368629619389844
4427,-0.2031581863514626
4428,0.027695716395852
4429,-0.1571890892279126
4430,0.0923787528868307
4431,-0.010624685301439
4432,0.0844641373580692
4433,-0.0230829601588028
4434,0.1613200589970475
4435,0.2666176335386522
4436,-0.1150536149845828
4437,0.215833945628214
4438,0.1375768137209994
4439,-0.7880412706149962
4440,1.4017942966997756
4441,-0.2087012361534798
4442,-0.362523161201968
4443,-0.169464170432532
4444,0.2174088090828537
4445,0.1126035550550957
4446,0.1606038705532826
4447,0.0
4448,-0.1769769125573154
4449,-0.2176717188003837
4450,0.0161212316620957
4451,0.0241760012893876
4452,-0.0241818474931493
4453,-0.0685622101230151
4454,0.0765696784073497
4455,0.1689732861281042
4456,0.1366010445962247
4457,-0.241643173580344
4458,0.0483052894291828
4459,0.1447061660905272
4460,0.088353413654618
4461,-0.0642983443176324
