,ZM.US
2450,0.8823691611978286
2451,1.7501083658430807
2452,0.4960103515203728
2453,-1.6328767123287613
2454,0.5395389394517461
2455,-1.0351852871537883
2456,0.7649855199169321
2457,0.261594637309945
2458,-0.3006450202252166
2459,0.0896757147023355
2460,-0.2376963924016008
2461,0.292022597636541
2462,0.8630952380952375
2463,0.0108213396818427
2464,0.4041601551974996
2465,-0.650865108206318
2466,0.2623678017905846
2467,0.2885808296024578
2468,-0.0422531335042441
2469,-0.5707695647454744
2470,0.0650829808005231
2471,0.4051207259763409
2472,0.2962085308056933
2473,-0.102431397919024
2474,0.1883340507963809
2475,-0.2478134110787238
2476,-0.6662166524814315
2477,-0.1587348246568154
2478,0.3777673655851061
2479,0.2016541485226635
2480,0.3900905359378111
2481,-0.0903263403263409
2482,-0.0641436818473294
2483,-0.0320821302534528
2484,0.067035849606534
2485,0.0815423146368375
2486,0.0333920727161227
2487,-0.0771202983422209
2488,0.0989609104403687
2489,0.043640172233223
2490,-0.182165289497078
2491,0.0480685194895891
2492,0.0349467062729351
2493,0.2947197258961327
2494,0.0826853893466476
2495,0.0855134430031207
2496,-0.1524168965016792
2497,-0.2619706010769836
2498,-0.0611638608959155
2499,-0.6537480578112519
2500,-0.6541590967687827
2501,0.7592752372735179
2502,-0.2894312824491339
2503,-0.4074540116244273
2504,-0.4746190058918619
2505,0.299129651860737
2506,0.4778972520908072
2507,0.056718110988387
2508,0.3094961759366615
2509,-0.1878354203935586
2510,-0.2091425156856853
2511,-0.4320950609134002
2512,0.4510559488604089
2513,-0.3021318210363309
2514,0.0204894706886729
2515,0.2658938814531678
2516,-0.2425803360186883
2517,-0.1064292245656692
2518,-0.2479487873050186
2519,0.3473899629788122
2520,0.2581298505768438
2521,0.2283023366714242
2522,-0.6207827260458819
2523,-0.1742421966533433
2524,-0.2047021283000713
2525,1.6760797342192744
2526,0.6272697259821648
2527,0.8672884961544867
2528,0.3132034843887571
2529,0.0926679537396979
2530,-0.0756126401631057
2531,0.4408612626656326
2532,-1.1032308904649375
2533,0.0918514630625812
2534,0.6161446927736786
2535,-0.1697854413637722
2536,0.2183263816475547
2537,-0.7386009257131603
2538,0.3090246791042304
2539,0.0411187438665341
2540,-0.5856804422216283
2541,0.409607759609398
2542,-0.0951193912359028
2543,0.095029000229387
2544,0.5280485022327992
2545,0.4639543183440421
2546,-0.1169362697329999
2547,-0.4240605427974985
2548,0.3348613413960053
2549,0.0941925425490517
2550,1.1492018756529463
2551,-1.3917813510462798
2552,-1.0052749440159312
2553,0.1708943137897913
2554,-1.9881440948472449
2555,0.1366120218579143
2556,1.043935411190391
2557,-1.3163901993608274
2558,0.0904674659226611
2559,1.2321669920408471
2560,0.1149999999999948
2561,-0.0249562265785353
2562,-0.4773866947805496
2563,0.9555544495321444
2564,-0.2644842557013829
2565,-0.2576610381488362
2566,-0.0826197987081227
2567,-1.0959528208762666
2568,0.4811083123425755
2569,1.759032972341089
2570,0.5100201880939459
2571,0.3777101932698961
2572,1.005195940368083
2573,1.6289290149995206
2574,-1.3409497990995838
2575,0.3517434396343585
2576,0.025259370610421
2577,-0.5558524025244985
2578,-0.2004500426764548
2579,-0.4259850905218282
2580,-0.6246732880292698
2581,0.2554877730851351
2582,0.2496489311905227
2583,0.686983471074372
2584,-0.0534634855246674
2585,-0.0421632241553247
2586,-0.2414106925553469
2587,-0.3297714686841863
2588,0.2463820737590094
2589,0.2509377829517598
2590,0.1188599777783467
2591,-0.2824419568822489
2592,0.3074061636227423
2593,-0.2460379754604298
2594,-0.0025637705554877
2595,-0.0388601036269371
2596,-0.1011384559529022
2597,-0.1480365676293354
2598,0.3416502743555216
2599,0.085339677778061
2600,-0.6993491806261962
2601,-0.0580207351555217
2602,-0.0358281005449745
2603,0.1487478817548629
2604,1.1833438767536213
2605,0.1597562787932853
2606,-0.3317553211317118
2607,-0.0746073786697462
2608,0.1824545725350048
2609,-0.1491646778042874
2610,-0.3142301361664043
2611,-0.1930248683495385
2612,0.0299754575940888
2613,0.2336361257523083
2614,0.7678611172935653
2615,0.1703451340542276
2616,-0.114929744559375
2617,-0.1615328914387576
2618,-0.0464390533863357
2619,0.0723924786070919
2620,0.0278355106888318
2621,-0.238095238095233
2622,-0.482224963552772
2623,0.0597750962005547
2624,-0.0485908649173938
2625,0.7063010956009178
2626,-0.928966349527098
2627,-0.5871891144171821
2628,-0.6764246127611184
2629,0.2084603712579822
2630,0.3546800813927186
2631,0.6458134441511798
2632,0.1371732881099022
2633,0.1122594739937671
2634,0.2681639151931719
2635,0.0181536356146395
2636,0.1812073988374785
2637,0.268301498595944
2638,-0.0389397268656421
2639,-0.0333880526418151
2640,-0.0501071736770333
2641,-0.0270651970524673
2642,0.0910254270294343
2643,0.3382499722746
2644,0.1356701830163106
2645,-0.0249252243270277
2646,-0.1831196936906853
2647,0.1288499106363453
2648,-0.3992210321324251
2649,-0.0863173135824476
2650,-0.1171814348560778
2651,0.6037039278581385
2652,0.0453706784428886
2653,-0.4039115646258628
2654,0.5767382539514315
2655,-0.6626242363453944
2656,-0.0760433142718092
2657,0.3209643118975135
2658,0.35691842900302
2659,0.3147764220052036
2660,0.4033714268574234
2661,-0.2231791240940788
2662,0.0382841259108905
2663,-0.1444499616304673
2664,-0.3609181516158239
2665,-0.0543938111930396
2666,-0.2939839369601537
2667,-0.0030308540946811
2668,-0.05458515283843
2669,0.1604348180189578
2670,0.2024715977761635
2671,0.147835269271386
2672,0.0392062247421423
2673,-0.4422329933863478
2674,-0.0060890639200111
2675,-1.0388297489554588
2676,0.0668443069165049
2677,0.2657522503214764
2678,-0.0114315109599507
2679,0.1512384431000949
2680,-0.7011494252873557
2681,-0.2188687939177488
2682,-0.1413121845710192
2683,-0.8316612870394643
2684,-0.4326410025916428
2685,0.4105054970624206
2686,0.1857980607327371
2687,-0.0784450448879926
2688,0.3301190165928203
2689,-0.0144810009267873
2690,-0.4012794416981668
2691,0.2494488919828326
2692,-0.3230030554343121
2693,-0.2406475607088131
2694,0.010208248264605
2695,0.0670378034917839
2696,-0.074379803695654
2697,-0.0452317030465661
2698,0.2096680256260834
2699,-0.2920560747663552
2700,-0.4825432869713325
2701,-0.7959008505214828
2702,-1.2695904122217965
2703,-0.0421354865383822
2704,1.0404453948054746
2705,-0.2404851526557967
2706,1.0143339814044865
2707,0.7447223791668731
2708,0.6108128942014965
2709,-0.0390684847556355
2710,0.4119621605126651
2711,-0.0644805700754171
2712,-0.185234283383475
2713,0.0179695435353563
2714,-0.1277339662608754
2715,0.4838279553506875
2716,-0.7262801358929226
2717,-0.0860303154444932
2718,-0.1769820709467252
2719,-0.0628809752967608
2720,0.1703861231392094
2721,0.3523374269155144
2722,0.1809470411335897
2723,-0.3170220381449121
2724,0.1811917825698701
2725,1.1508655976989313
2726,-2.044711170619743
2727,0.1813842482100217
2728,0.9549924357034844
2729,0.5687961265453766
2730,-0.1417886840202432
2731,0.2306969753898141
2732,-0.1387419165196884
2733,-0.6127856906260292
2734,1.3352630841775923
2735,0.167793055231887
2736,-0.0326370757180257
2737,0.5886442641946745
2738,0.2519706881804884
2739,0.6545103803049841
2740,0.1009452142791588
2741,0.0321086188706908
2742,0.1328447091159049
2743,-0.448636834234452
2744,-0.230600714862216
2745,-0.0322945260778266
2746,0.6554071086463353
2747,0.1624416582776561
2748,-0.1879613074771909
2749,0.3881633025847083
2750,0.5756177029595451
2751,0.7638729842240639
2752,-0.1497652328781928
2753,-0.6573229030856038
2754,0.6195084423209186
2755,0.3148335015136269
2756,0.3285503553707986
2757,-0.7988753565201047
2758,0.2790283881055792
2759,0.1561196199294727
2760,0.3780971790196356
2761,-0.3876386346505862
2762,-0.2131160808222559
2763,-0.1215427830596339
2764,-0.0216122757726345
2765,-0.0324289266025306
2766,-0.0068645939917093
2767,0.397157393200365
2768,-0.6584295236546921
2769,-0.0515086615880927
2770,-0.0228316816970745
2771,0.1094829220726463
2772,0.4100240079846731
2773,-0.2881142718013222
2774,-0.0392422192151506
2775,-0.2302786962682961
2776,0.7646559048428081
2777,-0.1849134135603156
2778,-0.2973003923281885
2779,0.1296558885676819
2780,-0.5368074132095845
2781,-0.1405991001657656
2782,0.3803851030578304
2783,0.3320989831305458
2784,0.3922716627634753
2785,-0.2553341355325344
2786,0.2196321892936628
2787,0.192903489799488
2788,-0.1404905461569868
2789,-0.0790884325844455
2790,0.0292834343611885
2791,-0.0527379801353628
2792,-0.0642937494337944
2793,-0.0882361571642378
2794,0.131871996248971
2795,-0.0835887433825651
2796,-0.1939493674605763
2797,0.049931711042239
2798,0.4051484569255661
2799,-0.1112835681026138
2800,-0.3462879920279131
2801,-0.3299340131973588
2802,0.924535936647971
2803,-0.0528741328047519
2804,0.2520883792200044
2805,1.1868711536583016
2806,-1.4317562546445457
2807,0.1681586626440493
2808,0.8191896399489923
2809,-0.6020529016976053
2810,-0.345643798714472
2811,-0.0108954041204535
2812,-0.5177220230983632
2813,0.0099552015928373
2814,-0.4977364248017831
2815,0.5794002088824748
2816,0.0397713149391063
2817,0.3023394131641481
2818,-0.5281514698555069
2819,0.3871351995235265
2820,0.1214524724253337
2821,0.549694340366796
2822,-1.1342956148879444
2823,-0.1423007789095249
2824,-1.1668434611304754
2825,1.0135781220118485
2826,-1.0942695847188866
2827,-0.7165667108030345
2828,0.02336084722006
2829,-0.489064517391123
2830,0.2303068155203385
2831,0.1558967963208267
2832,-0.698587127158545
2833,0.0156961230576016
2834,0.2309830481932441
2835,-0.1058159586142068
2836,-0.2987421383647763
2837,0.1158248100669379
2838,-0.0058897439924557
2839,-0.0864575964788174
2840,0.4505272843642471
2841,-0.2595018631104221
2842,0.7359053356543693
2843,0.0777699968876492
2844,0.1728256014913463
2845,0.2112157501065609
2846,-0.0116279069767336
2847,-0.8127539856205114
2848,0.1443677084552783
2849,1.3130535232960987
2850,0.2747567258156944
2851,0.0572082379862613
2852,0.6065200909780222
2853,0.5953726731479327
2854,-0.3854197913384282
2855,0.6273352629402515
2856,-0.0112781954887115
2857,0.1239439327361105
2858,0.1368229625602195
2859,-0.0187515235612936
2860,0.1479179149191277
2861,0.1607656933487893
2862,0.1083059456229323
2863,-0.203955616264063
2864,0.0822629797894917
2865,-0.4262110401802444
2866,-0.3013182674199666
2867,-0.0075335241826057
2868,0.0150647785477416
2869,0.0301204819277262
2870,0.3956423093510154
2871,0.0356138706654272
2872,-0.0506348104945299
2873,-0.0450289874106473
2874,-0.1183409722743999
2875,-0.0875523410734747
2876,-0.1181447463699082
2877,-0.1488549618320558
2878,0.701155959825667
2879,-0.3193794912741082
2880,-0.0038022813688178
2881,0.3750142050835293
2882,0.0662464747411698
2883,0.3414192477458681
2884,-0.2041356367897858
2885,-0.4843212854456619
2886,0.4066886089357956
2887,-0.1933136229247179
2888,0.2193645990922784
2889,0.0
2890,0.1849824455434365
2891,0.4509752339433984
2892,-0.2486531288851931
2893,-0.1263697919613646
2894,0.13749717471557
2895,0.2330126277811201
2896,-0.294006784771946
2897,-0.4429636921213099
2898,-0.1402790415529286
2899,0.0
2900,0.3471115361456315
2901,0.4968987442372375
2902,-0.0147692264309224
2903,-0.2502209442810509
2904,-0.0777663825724071
2905,-0.501137332954211
2906,0.2903119719667384
2907,-0.1256808303024897
2908,0.1258062229782472
2909,0.710767065446862
2910,0.3156787092248453
2911,-0.056152172387178
2912,0.3479811845349483
2913,-0.1699071641268221
2914,0.2027759325944775
2915,-0.4989283581040578
2916,-0.3402139998942452
2917,-0.0652649403795958
2918,0.1725655925339
2919,0.1529616540956809
2920,0.3346884418588295
2921,-0.1860889715950889
2922,0.5464862505456125
2923,0.3150236702868187
2924,0.1702748722938489
2925,-0.0037992477489638
2926,-0.3431054858754822
2927,-0.4326518110115611
2928,0.2139527775655239
2929,-0.003820731287965
2930,-0.1971555997932902
2931,-0.395872167880536
2932,-0.0326797385620836
2933,0.2760524499654821
2934,0.122539633912841
2935,-0.0459734886215633
2936,-0.1342693827444531
2937,0.1532156126709224
2938,-0.2804025505108774
2939,-0.2380239163597363
2940,-0.0700470062417942
2941,0.1039220969169707
2942,0.6044607674356265
2943,-0.3724752323170149
2944,-0.0480224360821375
2945,0.2624722200934946
2946,-0.3807838763029382
2947,-0.5958599342232619
2948,0.0096721152916274
2949,-0.3435692379362738
2950,-0.8861214225841154
2951,-0.3846616179829396
2952,0.6604426694386453
2953,0.504262334036296
2954,-0.6788277511961839
2955,-0.1887527339185653
2956,0.7035863566721731
2957,0.1440793773394372
2958,-0.1636563811110814
2959,0.3351126927639369
2960,0.121441900417649
2961,0.3365313653136491
2962,0.3617859874110295
2963,-0.2476853216960641
2964,-0.153564467544735
2965,-0.3110465977426938
2966,-0.2003591623502905
2967,0.0874877665411239
2968,0.0177909562638998
2969,-0.1068598058713567
2970,-0.0683181845184938
2971,0.0148792685458458
2972,-0.2262539068313804
2973,-0.526646518447587
2974,-0.1168364289993967
2975,-1.1223591549295742
2976,0.9359920934829284
2977,0.4442129328182271
2978,1.8978537360890304
2979,-0.5122919536234953
2980,-0.4240253320533683
2981,0.5560301861242167
2982,1.580086944327586
2983,-1.1919965942954416
2984,-0.919401959099512
2985,-0.7328332371609819
2986,-0.422289344256369
2987,-0.9660952492394128
2988,-0.937504613703794
2989,0.4716842507420464
2990,-0.9553478712357129
2991,-0.8950487936298896
2992,0.9000456845864927
2993,1.5956328818309224
2994,-0.289838100535764
2995,0.7092817069271236
2996,-1.1541232338974114
2997,0.3939314061447522
2998,0.4519213948335213
2999,-0.0817041143857687
3000,-0.3613596328504648
3001,-0.1122678587501045
3002,-0.3220563448109779
3003,-0.6467639084533681
3004,-0.0530415542690908
3005,0.1029460744239485
3006,-0.2915186298624334
3007,0.4865224223377292
3008,-0.2453727545363673
3009,-0.2581546498208172
3010,0.3736819013903428
3011,0.2053295085679797
3012,-0.4047416929420435
3013,-0.6868341524466559
3014,0.4285714285714361
3015,0.1578052925467291
3016,-0.1154523910797823
3017,0.0745934022029491
3018,0.2345226556821054
3019,-0.0970167353868694
3020,0.2721170708109192
3021,-0.2047784051643341
3022,0.0260184764500926
3023,0.4072398190045317
3024,0.2647572056080376
3025,0.2883860648790395
3026,-0.6617028731604843
3027,-0.0876731544800982
3028,0.0805942953255372
3029,-0.1403607270685582
3030,0.2380452285934351
3031,-0.0420256356377406
3032,0.1363970202497067
3033,0.1570641504742939
3034,-0.0593620276587162
3035,-0.1784739236961904
3036,-0.145960020134354
3037,-0.1241006563015378
3038,-0.0737566732228082
3039,-0.0826054097755641
3040,-0.0105464836265945
3041,-0.0967696530367996
3042,-0.1427187031979665
3043,-0.1853486319505656
3044,-0.150269601343591
3045,-0.0282940458717162
3046,-0.1753764393268395
3047,-0.0248068608689464
3048,-0.2344416027280566
3049,-0.0319795330988078
3050,-0.072459729112087
3051,-0.5323321752773666
3052,0.0923722883135015
3053,-0.5206533715851056
3054,-0.5203077271184575
3055,0.0028282942557317
3056,-0.1671482803558204
3057,-0.6214367160775389
3058,0.3295829071485305
3059,-0.4862144082773433
3060,0.7882959438024063
3061,0.1640178722922866
3062,-0.0934076820742121
3063,-0.5979669124975149
3064,0.3207311534968198
3065,0.6821897727913446
3066,0.744264129826516
3067,0.6421839815406862
3068,-0.5956708988198433
3069,-0.2129925452609133
3070,0.8502834278092705
3071,0.7446632467317527
3072,1.091167003109826
3073,0.0109104795155802
3074,0.2231656869148686
3075,0.3660915228807284
3076,0.6884014781261183
3077,-1.7742864941918723
3078,0.5669652281431876
3079,-0.2842885226069855
3080,0.3135457806988515
3081,-0.2690447400241796
3082,0.2081510754472224
3083,0.333734215273606
3084,-0.1837404741106701
3085,0.3840729738650262
3086,0.664679582712375
3087,0.0119210824342911
3088,-0.1552146140529039
3089,-0.2333652465294317
3090,-0.447783621337343
3091,0.0540654191571822
3092,-0.3224251190260933
3093,-0.1478709599541325
3094,0.3128666405944527
3095,0.1681833198186029
3096,-0.1443652440674962
3097,-0.0526608789853035
3098,0.0661584494865284
3099,-0.3001146166375111
3100,-0.6923096727684571
3101,0.0892845429703933
3102,-0.2506801449256559
3103,0.4645850177748693
3104,-0.1529562982005211
3105,-0.0668827493954805
3106,0.1374349752745406
3107,-0.1221707818929953
3108,-0.3044218564573568
3109,0.0554359456985509
3110,-0.0477234618857222
3111,0.5668701585184518
3112,-0.0693036268898171
3113,0.9155878837203444
3114,0.2055837563451782
3115,-0.4666343677486763
3116,0.4620922428098428
3117,0.0024111669007197
3118,0.0101258755456414
3119,0.0558007406280044
3120,-0.1498717199684952
3121,0.2333556687079337
3122,0.1389887128612605
3123,0.247399777845102
3124,-0.5891315388522075
3125,0.558918979409127
3126,-0.4044943820224712
3127,-0.0899685110211406
3128,1.2685634975711293
3129,-0.4555005137800482
3130,-0.4556150032213688
3131,0.4905923344947709
3132,0.1558542762517053
3133,0.496616896051625
3134,0.1014468697264052
3135,0.5146694556063048
3136,-0.1102110541687268
3137,0.2446197399884524
3138,-0.0742655957751077
3139,-0.195673143172104
3140,-0.0619923822172358
3141,0.2708396358736027
3142,-0.0467752586396698
3143,0.3946502959877213
3144,-0.3575554210902721
3145,-0.0660538338746103
3146,-0.0275300077083927
3147,-0.2705239330867383
3148,-0.015046706910861
3149,-0.065060640384547
3150,-0.4173151349043442
3151,0.6961540565676347
3152,-0.2962962962962919
3153,-0.0617665225447869
3154,-0.8839793388280913
3155,0.1953895906465128
3156,-0.055283593217849
3157,0.2455032001765646
3158,0.1844967644224037
3159,-0.0427003126764756
3160,-0.1862994038419108
3161,-0.4240694032539628
3162,-0.2097018345438625
3163,-0.4309743646963697
3164,0.5272066372540796
3165,-0.292202371013528
3166,-0.0083493362277623
3167,0.0013915366739477
3168,0.3674023957409019
3169,0.1071665296962707
3170,0.1363963266209255
3171,-0.0165993470923483
3172,0.1408956543360078
3173,-0.2437065551524695
3174,0.0830128116439335
3175,0.9329411415158768
3176,-0.0996326973693932
3177,0.4824412117265758
3178,0.4537352130934912
3179,0.642564402810319
3180,-0.1877053026748132
3181,-0.1350954478707722
3182,0.1056152085900409
3183,0.344988890188284
3184,-0.0672888446797981
3185,0.1796013725633377
3186,0.5041259879126028
3187,-0.0319720970789169
3188,-1.3805194996537655
3189,-0.2985030515287171
3190,0.841087259139865
3191,-0.2276398883830325
3192,0.6026901650529637
3193,0.022096383432086
3194,0.228613032398988
3195,-0.0889031393010192
3196,0.1527961699093508
3197,-0.0961356386465386
3198,0.2615024770095838
3199,-0.4362798027256557
3200,1.366893478653569
3201,0.2702378092721697
3202,-0.2091200409213296
3203,-0.1370936153544972
3204,0.5185540435225761
3205,-0.8906025553791466
3206,0.1313762797861744
3207,0.3716017993350324
3208,-0.0165518071564015
3209,0.2970475276044024
3210,-0.0750683121640693
3211,-0.1443391971132044
3212,-0.2502110213432967
3213,0.2480867251048696
3214,0.0706172245928111
3215,0.0180266794856394
3216,-0.0390730666346053
3217,-0.0797124336356348
3218,-0.0526680109549497
3219,0.2940735183796003
3220,0.0180012600882068
3221,-0.3250760015651759
3222,0.140037794273983
3223,-0.0679459800884192
3224,-0.3864850991877863
3225,-0.8898184912081648
3226,-0.4057805937210744
3227,-0.0462946476265074
3228,0.0676156583629885
3229,0.152791102583238
3230,-0.1922460749759765
3231,-0.6413471873880199
3232,-0.9404715232861228
3233,0.457356805990566
3234,-0.1875563570784424
3235,-0.0324722182132973
3236,0.4167864328830009
3237,-0.0899054194986873
3238,-0.0755776290218021
3239,-0.0035990642432934
3240,-0.2417201818313067
3241,-0.1915778058919319
3242,-0.0157263115653444
3243,0.3399387497748256
3244,0.3625789775990777
3245,0.5427020851185311
3246,-0.4663175263648796
3247,-0.1688764327548311
3248,-0.1871917635623967
3249,-0.1189360628559219
3250,-1.8913853119446904
3251,0.1319063013093859
3252,0.6394685990338176
3253,-0.3004167070452585
3254,0.4486035405913882
3255,1.1302937809996203
3256,0.1524284988435703
3257,0.3227169166508465
3258,-1.045515086083893
3259,0.6622040116251289
3260,-0.5991180981595092
3261,0.1459714278877249
3262,-0.6042175337197064
3263,0.607961791821897
3264,0.4286190793862658
3265,-0.3394692804207544
3266,-0.465942933999423
3267,-0.6965270387926853
3268,0.3614632030459299
3269,0.0938921925030662
3270,-0.0120389097563352
3271,0.4605008036115317
3272,0.1695418112214355
3273,-0.4687499999999973
3274,0.1679865610751112
3275,-0.6498781478472879
3276,0.7378139741160394
3277,0.2653906469902274
3278,-0.2095337873232099
3279,0.1488693972801177
3280,0.1807301498052199
3281,-0.8097493825660957
3282,0.5676328502415445
3283,-0.0846125951891728
3284,-0.0080589918201274
3285,0.0281985175636567
3286,0.1970007638805052
3287,-0.0807953351155464
3288,0.4290064102564068
3289,0.0560583006326638
3290,0.2396740433011082
3291,0.0199688485961831
3292,-0.4231255138668772
3293,0.293917703043142
3294,-0.0600192061459689
3295,-0.4541983198681601
3296,-0.4076196626039192
3297,0.0504225408926806
3298,0.1409840688002233
3299,-0.262514892671798
3300,-1.486474553321742
3301,-0.6637233695813236
3302,-0.743283582089555
3303,-0.3594967046135376
3304,-0.3276126356286351
3305,-4.180235470941874
3306,-0.3330191643103997
3307,2.0585248776885434
3308,-0.2498611882287625
3309,-0.1823294910226001
3310,1.5456232695408891
3311,1.2564142621945968
3312,-0.4926935291668511
3313,1.0810835025683827
3314,1.0198350527653923
3315,-0.1836112180531301
3316,0.0044420095651232
3317,-0.440207611427557
3318,0.3453181966387114
3319,-0.8112832618667082
3320,0.5955858742987443
3321,-0.1577068396156262
3322,0.3136237256719198
3323,0.2177121902254738
3324,-0.0749844522758884
3325,-0.8246616653325545
3326,0.0130290734467364
3327,-0.1566310564971653
3328,-0.4463744017257385
3329,0.4963666852990685
3330,0.3231557833741937
3331,-0.0966686496133431
3332,0.2558872612646014
3333,-0.0392885616861815
3334,0.1041045121838133
3335,0.1702276596083214
3336,0.2067234026842021
3337,-0.2609757903309547
3338,0.3063069712514451
3339,-0.0960437368401787
3340,0.0073874339748231
3341,0.0516853102964471
3342,0.1012006886367611
3343,0.1043004117121479
3344,0.1847902033611582
3345,0.1578792774269374
3346,0.228950308625016
3347,0.1992468833400208
3348,0.146022706530878
3349,0.1858329689549595
3350,0.6303863245921734
3351,1.5308690303097994
3352,0.7740754099270373
3353,-0.8819438030222908
3354,-1.1491421776796242
3355,0.8197630422910042
3356,-0.0954187745924639
3357,-0.182908424149324
3358,-0.0141931850182956
3359,-2.134146341463419
3360,0.8832079311678774
3361,-0.1593569756153182
3362,0.6524452513332448
3363,-0.347281525761449
3364,0.2824337558012474
3365,-0.3861058870462239
3366,0.0512645249487374
3367,0.4296226976902424
3368,-0.3229018492176361
3369,0.4108230627567611
3370,0.1160289789449923
3371,1.6545831535881752
3372,0.4419506788584013
3373,-0.4006009013520274
3374,0.0889432430929993
3375,-0.8698623106588217
3376,-0.6241331484049958
3377,-0.6444906444906492
3378,0.1685304641644449
3379,-0.2611254793543206
3380,-0.4569073642716277
3381,-0.3686718820250032
3382,0.1287193917260392
3383,0.4173373874679477
3384,-0.2270690170301735
3385,-0.1496110113704368
3386,0.1672840243756728
3387,-0.2215436201425091
3388,-0.0029939223376518
3389,-0.220087524922997
3390,-0.2751216218696417
3391,-0.0789220114423292
3392,-0.180995475113129
3393,0.3726633407465315
3394,-0.3528666646560351
3395,-0.6007463818683876
3396,0.2149561005146946
3397,0.1420926928076822
3398,-0.3275804543662179
3399,-0.2340994770764872
3400,-0.158614265213121
3401,-0.6703924774106836
3402,0.1455254100020218
3403,0.0607041683528958
3404,-1.541616241727405
3405,-0.6143986769342014
3406,0.0439106289551747
3407,-0.1137803522019078
3408,0.0723532907827152
3409,0.3912383207639396
3410,-0.4888521028399943
3411,0.1858832033871974
3412,0.600492711968803
3413,0.2534108070750273
3414,0.3850272833902776
3415,0.3860807721615397
3416,0.176219272556699
3417,-0.8644169661010436
3418,0.2512755102040851
3419,-0.122599100939931
3420,-0.4592923305878335
3421,-0.2894970471301192
3422,-0.4744421749360179
3423,0.8002257046859383
3424,0.5052696047158542
3425,0.8415539509813897
3426,-1.58881686169797
3427,-0.8245260967118964
3428,-0.1049009384775808
3429,-0.3124959140178737
3430,-0.3082128898565051
3431,0.0052459016393394
3432,0.2753055499244732
3433,0.1273544240967662
3434,0.4421441389893075
3435,-0.0286175139185216
3436,-0.1459278166660918
3437,-0.2140731070496131
3438,0.2941712441100657
3439,-0.2026329765865995
3440,0.0278516664058739
3441,-0.1436368859523006
3442,-0.3432914046121599
3443,-0.0826153664581606
3444,-0.0669238642626702
3445,0.0537726074468611
3446,-0.2669507127452492
3447,-0.2326424358256302
3448,0.6085259131163988
3449,-0.3206813163705255
3450,-0.3127841425713816
3451,0.0
3452,-0.0315429524421803
3453,0.307098037793333
3454,0.1376362780252799
3455,-0.0870038064165134
3456,-0.1579434671314206
3457,0.5362946912242531
3458,-0.1627780792186611
3459,0.0054256415821121
3460,0.0433863007755317
3461,-0.1267037124187615
3462,-0.0851449275362368
3463,0.2421657570390775
3464,0.2631578947368281
3465,0.1906954988666317
3466,0.0413602114765628
3467,-0.124234785740017
3468,0.4052648567227326
3469,0.010758086495026
3470,-0.2336364616656605
3471,0.023358188841972
3472,-0.3733227528495051
3473,0.2697938774776071
3474,0.0826683919200697
3475,-0.1754665815919671
3476,-0.4862150032058114
3477,1.1461469392066843
3478,0.6845542528916403
3479,-0.1233717839433812
3480,0.0412119786684651
3481,0.4241727220450583
3482,0.4993498049414866
3483,-0.1823866597186005
3484,-0.3031570144260989
3485,-0.1151229722658288
3486,0.2713704206241573
3487,0.0599786163194039
3488,0.5936333471588459
3489,-0.088215453271749
3490,0.0414959282120359
3491,-0.3905436367423454
3492,0.1248179737882302
3493,-0.2293577981651364
3494,0.1397127871555775
3495,-0.252263535551201
3496,0.0495514291675353
3497,-0.0835247442054691
3498,-0.057456254896847
3499,0.104356900600061
3500,-0.728029121164839
3501,0.0334187367717407
3502,-0.3577417551704786
3503,0.5411215299655237
3504,0.328777244181746
3505,0.0557871095963743
3506,-0.2595224875069394
3507,0.1552278523117921
3508,0.1715645580829161
3509,-0.0978690401447882
3510,0.3638887263673797
3511,0.447322148142734
3512,0.124396312015211
3513,0.0292611558156489
3514,-0.0036577782654782
3515,-0.2750880281690141
3516,-0.1874104288391544
3517,-0.0477941176470571
3518,-0.1141006293937952
3519,-0.1068533529845322
3520,0.0
3521,-0.0811269267644997
3522,0.0221206311753437
3523,0.0331699406626524
3524,0.3818335352645374
3525,0.5955638158496093
3526,1.2694401828956554
3527,0.9047143517207364
3528,0.2482902170681047
3529,-0.1548633033533976
3530,-0.2717472451996202
3531,-0.3566291057300401
3532,0.1645573407533768
3533,0.1404242605318107
3534,-0.2546053616893712
3535,0.4591669399803106
3536,0.0238471398336783
3537,-0.0298178131615895
3538,-0.6482398487440428
3539,-0.1593122520139391
3540,-1.0325558794946654
3541,-0.6007694150197134
3542,0.114864658671302
3543,0.2465753424657541
3544,0.353358819819759
3545,-0.4922725194330064
3546,-0.2444614209320126
3547,-0.1101287895010595
3548,0.2380443739127871
3549,0.1979775828459969
3550,1.235841538690118
3551,0.7200901118352246
3552,0.655423227559742
3553,0.8086894473955448
3554,0.6211343252222582
3555,0.3142514320393059
3556,0.4806409588327225
3557,-0.3136434918975401
3558,0.083698835659094
3559,-0.4078769682587534
3560,-0.1878365952975257
3561,-0.0262777558796389
3562,-0.3002021554462074
3563,0.2127715533112476
3564,-0.1524069819571973
3565,-0.0900079093066081
3566,0.2839265997160692
3567,0.1902362865876917
3568,-0.4044049845878296
3569,-0.5817828178639471
3570,-0.6654129321382887
3571,-0.6321723374270233
3572,-0.9629456977765244
3573,0.3101696747001038
3574,0.1672331013648391
3575,-1.0599865020445496
3576,0.1552629461431464
3577,0.9766848530046746
3578,0.4921298285357038
3579,-0.0586212287009446
