,GFS.US
2343,0.1096556095499604
2344,0.2739148756847925
2345,0.0844208749034264
2346,-0.0739492257452858
2347,-0.4125237994499688
2348,0.3583473861719954
2349,-0.2324107331502206
2350,0.1160704864408562
2351,0.216686777052692
2352,-0.15374881366657
2353,-0.551373131163181
2354,0.558835934204978
2355,-0.0202183582693045
2356,0.5229283990345898
2357,0.0100553041729563
2358,-0.0503018108651882
2359,-1.9173587614067515
2360,-0.3395061728395044
2361,1.629389737880781
2362,0.3931451612903232
2363,0.1208215867901634
2364,-0.4856333468231382
2365,0.1515304576219734
2366,-0.3243133677916217
2367,0.0303951367781166
2368,-0.2010111469817948
2369,-0.8179908866480787
2370,0.2641851500996389
2371,-0.0016333197223463
2372,0.2850162866449523
2373,-0.2244439910222392
2374,0.5176088500964225
2375,-0.1321138211382067
2376,-0.2853648593558919
2377,0.203417412530501
2378,0.6063497904362948
2379,0.5431329177558805
2380,-0.0440987812700503
2381,0.5263997447758786
2382,1.570105197048202
2383,-0.6159547931203857
2384,0.3461901763224222
2385,0.2098860080183904
2386,0.2919799498746963
2387,0.3123048094940706
2388,0.3190909798427866
2389,-0.0545086435134882
2390,-0.249804839968769
2391,-0.913817551599178
2392,0.2514537168002572
2393,-0.0367886351416398
2394,0.099575938432545
2395,0.4222708789490085
2396,0.202903074761972
2397,0.1713929573075936
2398,-0.140427523794669
2399,-0.305188199389624
2400,0.273138754487264
2401,0.1324916218533364
2402,0.4422718808193616
2403,-0.3894687646050787
2404,-0.0623538581449603
2405,-0.0748853318356251
2406,-0.121836925960633
2407,-0.5844645550527946
2408,-0.3840104774864624
2409,-0.5463368220742195
2410,-0.1811076160518518
2411,0.3419777714448556
2412,0.0379830975216088
2413,-0.104562737642585
2414,0.0190077931952062
2415,0.2654028436018968
2416,0.2080968596292081
2417,0.3393665158371035
2418,0.0847697089573357
2419,-0.4636638909916681
2420,-0.0568074228365861
2421,-0.0378859632506215
2422,-0.0568612585291909
2423,-0.2571036034409714
2424,0.1428842504743941
2425,-0.2091652405400255
2426,-0.3625954198473374
2427,-0.0572847049837715
2428,-0.2872462657985419
2429,0.1529636711281038
2430,-1.4535333230245828
2431,0.9040760036776024
2432,0.3435901351454445
2433,0.7652674647673822
2434,0.5725478378785741
2435,-0.5682248655201151
2436,0.0983953981229151
2437,-0.303674460977836
2438,-0.0493714632942142
2439,0.1251706873008587
2440,0.3778718258766627
2441,-0.0302388872089446
2442,0.1132673865438387
2443,0.2109863612387922
2444,0.0075346594333867
2445,0.6586826347305355
2446,-0.1049003446725508
2447,-0.3685041738738129
2448,0.2475618904726275
2449,0.4555298334702302
2450,0.0522466039707368
2451,0.282822268532319
2452,0.185721714582869
2453,-0.6354665071770506
2454,-0.1047747343211992
2455,-1.1987917689258034
2456,-1.523718255869673
2457,0.31524646541843
2458,-0.3643336529242662
2459,-0.792423656745258
2460,1.428843589255096
2461,-0.4593301435406737
2462,0.835073068893524
2463,0.3781433163168894
2464,-0.4367641473604329
2465,-0.0760167236792078
2466,0.0949307005885784
2467,0.2839833396440715
2468,0.0945715906941501
2469,-0.1325757575757581
2470,-0.2849002849002822
2471,0.22324220452625
2472,-0.2047094568932863
2473,0.123281175912764
2474,0.1231293805644965
2475,-0.2754297654098129
2476,1.099004320871677
2477,0.392964071856289
2478,0.3171050177205777
2479,-0.6760563380281679
2480,-1.1733568592854102
2481,-0.1148207030559931
2482,-0.3012048192771115
2483,-2.0522556730856127
2484,2.6663146779303077
2485,-0.9415526736542924
2486,-1.060153143205951
2487,0.340848094471283
2488,-0.8480692890653172
2489,-0.7453190329031152
2490,-0.9821018815970566
2491,0.4295375616889041
2492,-0.5883434454863031
2493,1.0371179039301317
2494,0.7404731804226055
2495,-0.2353367125271459
2496,0.897021887334051
2497,0.2148227712137441
2498,-0.1434205808533493
2499,0.0179243592041548
2500,1.134148502569556
2501,0.8434370057986239
2502,-0.7524121448172031
2503,-0.1507092198581575
2504,-1.3112987246272625
2505,-0.9500959692898224
2506,-0.7542061496809139
2507,0.7866462010744371
2508,-0.5207328833172536
2509,-0.1158524811739762
2510,0.4038461538461555
2511,0.115251632731468
2512,-0.0942108400146113
2513,0.414532573835616
2514,0.0047865211564191
2515,-0.3843936190659153
2516,-0.1250841912825896
2517,-0.3572808033990001
2518,0.0868306801736646
2519,-0.2223941210597602
2520,0.3660886319845813
2521,-0.3286294219988434
2522,0.0193274062620895
2523,0.1158301158301065
2524,-0.3875968992247979
2525,0.4821600771456124
2526,1.1722100447917696
2527,0.009529254812265
2528,-0.076292199122638
2529,0.0762340384981878
2530,0.2827521206409021
2531,-1.658538454905187
2532,-0.7422779922779976
2533,-0.5044625533566124
2534,-0.389559797428897
2535,-0.0682194717863828
2536,-0.3422648151769942
2537,0.2341463414634096
2538,0.2044591568493756
2539,0.1652410575427699
2540,0.0971062342202452
2541,0.2325130788606809
2542,0.4820671037408407
2543,-0.5136156604322135
2544,0.0677900445477507
2545,0.5968425105891321
2546,0.3262329687200186
2547,0.3442340791738376
2548,-0.3069249952042904
2549,-0.4044684129429908
2550,-0.3672917069398895
2551,0.1544103454931584
2552,0.0
2553,0.0964134207481626
2554,0.4606525911708291
2555,-0.0092626898851473
2556,1.433397242764546
2557,0.4272727272727262
2558,2.637634979642418
2559,2.586652871184687
2560,-2.43773184949656
2561,-1.6702586206896548
2562,0.5891805034815181
2563,-0.250581707535351
2564,-1.067293777134581
2565,-0.0995925758261651
2566,-0.4090909090909116
2567,-0.1092100473243579
2568,-0.1275742664479684
2569,-0.3658313517468369
2570,0.5276564774381353
2571,-0.4018998903909369
2572,0.3095975232198044
2573,-0.2007299270072982
2574,0.3889918929727082
2575,0.5441561963301
2576,-0.2446538600942334
2577,-0.7853881278538808
2578,-0.1097092704333558
2579,-0.2566452795600377
2580,2.165905407396492
2581,-0.1771217712177188
2582,-0.1330180313331413
2583,1.6140759051912164
2584,0.7791083537729133
2585,0.7730851825339901
2586,0.2997430773622723
2587,0.4051460658184612
2588,-0.8241364483302319
2589,-1.5574963609898007
2590,0.5849137968459268
2591,0.2105415162454789
2592,-0.1446131597975333
2593,-0.6330495524994576
2594,1.072559746616744
2595,-0.2453456487227413
2596,0.0380862249049219
2597,-1.3027402265253991
2598,0.3204894748342907
2599,1.0593831075237814
2600,0.6017191977077389
2601,0.3995433789954354
2602,-0.5235602094240764
2603,0.0788304428837503
2604,0.5629587401126063
2605,0.1831724742280643
2606,0.3329795299469292
2607,0.5953726731479327
2608,-0.3858374943259123
2609,-0.2730996813837154
2610,0.5432322317790848
2611,-0.4243067131383561
2612,-0.4872849093954517
2613,-0.0685714285714311
2614,0.9284420289854995
2615,-0.5388176367913633
2616,-0.2815829528158329
2617,0.3337378640776681
2618,0.1817080557238106
2619,0.3470650369699559
2620,0.300887618474504
2621,-0.4230246260764483
2622,0.0603955911218575
2623,-0.0453172205438083
2624,-0.0755857898714998
2625,0.1810774105930139
2626,0.0226295541977831
2627,0.2633162804694511
2628,0.187729969212285
2629,0.3367759317467572
2630,-2.6702702702702688
2631,-0.2818733738074644
2632,1.5581643543223138
2633,-0.5364806866952789
2634,1.124549119456824
2635,0.0424178154824942
2636,-1.1368511368511394
2637,-0.8217993079584677
2638,0.9111714939612316
2639,-0.0754878833368992
2640,0.2566844919786041
2641,1.2463033375580974
2642,1.602135071543176
2643,1.7766072558747352
2644,-1.5992532669570645
2645,0.0
2646,2.625732175318112
2647,0.0807265388496451
2648,-0.242767550070802
2649,-0.9290454313425182
2650,0.5381803411860288
2651,0.8457511075312014
2652,0.7197121151539514
2653,-0.684380032206126
2654,1.545778834720573
2655,0.4997001798920648
2656,-0.7146451937594444
2657,0.0824684206291816
2658,0.4286000400560758
2659,0.2596883739512636
2660,0.9299444487323258
2661,-1.0901270381114303
2662,0.0300000000000011
2663,-0.0400160064025672
2664,-0.8169440242057368
2665,0.371784565916389
2666,-0.2215508559919424
2667,0.2310861046920566
2668,-0.0905068382944523
2669,0.2607823470411285
2670,-0.3219963775407601
2671,0.2809552478426662
2672,0.0501454217229938
2673,-0.3623553095118263
2674,0.2109280835677058
2675,0.1804692199719196
2676,0.0200481154771554
2677,0.0701192026444888
2678,0.189962007598478
2679,0.179640718562881
2680,-0.4761904761904691
2681,0.0176335743255122
2682,-0.2563422611155363
2683,0.8761938140716727
2684,0.3405518686692286
2685,0.0698080279232096
2686,-0.4294102182104941
2687,-0.1843722563652271
2688,0.7666840913051014
2689,0.2953439888811704
2690,-0.3049577415701042
2691,0.2000000000000034
2692,-0.4191407614390534
2693,-0.4385195579722855
2694,-0.0702123924872725
2695,-0.1230228471001762
2696,-0.2025182706700748
2697,-0.6469337114498314
2698,-0.0886996629412883
2699,-0.6283694526759198
2700,0.1016495764601019
2701,-1.0906796466558573
2702,-1.10270664357969
2703,-1.395305858436523
2704,-1.064624579753456
2705,0.1794005909666544
2706,0.3994113937355428
2707,-0.0841573742899203
2708,-1.13841898074264
2709,0.6027918781725966
2710,-0.7243289305496451
2711,-0.1707212974818572
2712,0.0639795265515059
2713,0.2764780944279084
2714,-0.1917749840187586
2715,0.0491980295230761
2716,-0.1772989118839379
2717,0.0213310580204887
2718,-0.3426805279977052
2719,-0.1069209342189863
2720,-0.2147305132059296
2721,0.3637141634574277
2722,0.1708671507902569
2723,0.2662690382362339
2724,0.7715070809554048
2725,-0.4458598726114667
2726,0.4544013526365768
2727,0.723877465379771
2728,-0.0104920784807374
2729,-0.49557148882328
2730,-1.4163791538042512
2731,0.4519161243673174
2732,0.6376290974404973
2733,-0.2972437398666891
2734,0.3142677561282289
2735,0.0089782725803473
2736,0.2507612394769847
2737,0.4812834224598986
2738,-0.4657959631016555
2739,0.3559995289028798
2740,0.374399999999999
2741,-0.035568202027393
2742,-0.0355808574986586
2743,-0.0355935219790053
2744,0.6892895015906692
2745,-0.0973020787262268
2746,-0.310559006211175
2747,0.0886524822694985
2748,0.221141088014153
2749,-0.310559006211175
2750,0.0177430801987189
2751,-0.2133712660028403
2752,-0.1513667527379589
2753,0.3593133123364247
2754,0.6040564373897727
2755,0.0100090081072874
2756,0.8042096902303439
2757,0.572556762092792
2758,1.218917601170161
2759,0.3401360544217769
2760,-0.2337814143775658
2761,0.5232558139534944
2762,-0.9883550249535232
2763,-0.2354095144678714
2764,0.0686139972554334
2765,0.1565864161284114
2766,0.1173020527859143
2767,1.1403169694627049
2768,0.3946481855808996
2769,-0.2025462962962902
2770,0.5944391179290415
2771,-0.3463536655762935
2772,0.0576923076923098
2773,-0.2313030069390852
2774,-0.1254462993341789
2775,-0.0482718671558188
2776,-1.2908273029532495
2777,0.6026438569206749
2778,0.077700077700076
2779,-0.3704425813998785
2780,0.3004694835680687
2781,-0.0845785170566708
2782,1.7995570321151744
2783,1.2934960830752429
2784,0.4454472246606477
2785,0.2972875226039793
2786,0.5932051051590965
2787,-0.2071512203908889
2788,0.7597425813371419
2789,0.0178731009830296
2790,0.1605995717344688
2791,0.2225585328941511
2792,-0.0801853171774798
2793,-0.4654493376297852
2794,0.3656470168554326
2795,-0.1160714285714245
2796,0.2493765586034922
2797,0.6547513714386789
2798,0.2999294283697983
2799,-0.6749555950266476
2800,0.371615643248984
2801,-0.0176991150442442
2802,0.4668369593939937
2803,-0.0969846587903363
2804,0.5785413744740503
2805,1.8891170431211532
2806,1.84617865204772
2807,0.4194681384847027
2808,-0.7379700768297655
2809,1.7676266137040726
2810,0.1059452338532645
2811,-0.6256737871830591
2812,-0.481444332999001
2813,-1.0336441021483542
2814,0.3634894991922449
2815,0.7018247443352604
2816,0.9434899195550728
2817,-0.4288848992619116
2818,-0.946435763189702
2819,0.0
2820,-0.7711038961038869
2821,-0.9422367882015584
2822,-0.2052545155993461
2823,-0.0205296653664504
2824,-0.5989260636100767
2825,-0.2484472049689535
2826,0.6479481641468782
2827,1.007941356139274
2828,0.1831297090859563
2829,0.9260974627466724
2830,-0.966350301984461
2831,-0.6950477845351968
2832,0.1907734998265685
2833,-0.610713662537069
2834,-2.029553142246752
2835,1.4784373361116523
2836,-1.4644954618259551
2837,0.0444721159832885
2838,0.6099717114568579
2839,-0.6405693950177925
2840,0.5872780018396548
2841,-0.2518176981734277
2842,0.1505090748118651
2843,0.6421534130893771
2844,-0.2999823539791807
2845,-0.1944837340876934
2846,-0.4083081839162151
2847,0.2479192491588464
2848,0.964573833742554
2849,0.4017467248908242
2850,0.1134083573235588
2851,0.5810928013876858
2852,-0.7690963118335915
2853,-0.0087404947120051
2854,0.4784272790535814
2855,0.5554173920252025
2856,0.2398279854449274
2857,-0.381869500249052
2858,0.2814569536423869
2859,0.2124615471033506
2860,0.7890509752499603
2861,0.2452583387835163
2862,-0.1063916850806084
2863,0.1797238787680735
2864,-0.2128530495292598
2865,-0.4357835882256217
2866,-0.1619127779324279
2867,0.562279911555154
2868,-0.1558398950131214
2869,-0.411793773678142
2870,-0.0824266402901488
2871,-0.3641634086092053
2872,0.3792648755562884
2873,-0.0329760923330636
2874,-0.547082228116708
2875,-0.0331674958540682
2876,0.2563890497063951
2877,0.4610191816909544
2878,0.4099368697220628
2879,-0.0246022634082344
2880,0.9424083769633492
2881,0.0392516027737814
2882,0.0915032679738473
2883,0.5847953216374306
2884,-0.5225342913128749
2885,0.0130616509926921
2886,-0.3957607181916175
2887,0.6278342455042907
2888,0.4411001556824123
2889,0.4391630069749462
2890,0.3090394025238152
2891,-0.2840909090909076
2892,0.3346203346203412
2893,0.7155635062611836
2894,0.9868421052631592
2895,0.0884843888256771
2896,-0.189969604863229
2897,-0.0643777911827712
2898,0.4802623281624514
2899,0.5144291091593433
2900,0.5366279795332493
2901,0.3977625854568146
2902,0.4331683168316761
2903,-0.2083540033733408
2904,0.6505667816658349
2905,-1.3648281895911685
2906,0.0396052987293948
2907,-0.1624695369618258
2908,0.1622060016220661
2909,-0.1894634487223029
2910,0.040476512792741
2911,-0.2852298197526894
2912,0.1221694915254328
2913,0.1829865791795888
2914,0.2898785425101171
2915,0.1885775862068973
2916,-0.453284622150049
2917,0.1282434165451514
2918,-0.0066220690587095
2919,0.0067567567567506
2920,-0.0608478128591734
2921,-0.0202867189613207
2922,0.013522650439493
2923,0.0
2924,-0.1761040368463962
2925,0.0812127774769927
2926,0.1149192185493246
2927,0.1215312943082889
2928,-0.1013787510137913
2929,-0.2710761724044495
2930,0.6921675774134708
2931,0.3629764065335805
2932,-1.2588440687310525
2933,-0.1564513160316599
2934,0.5036168849006475
2935,-0.4969172724762971
2936,-0.4901054189014251
2937,0.2398523985239899
2938,-0.687349061861424
2939,1.1749586928584552
2940,0.3840526700804697
2941,-0.4777655273796362
2942,0.2017238217494946
2943,1.1421319796954232
2944,-0.2817925643123243
2945,-0.3374680773440391
2946,-0.2010601352586354
2947,-0.0365697568111229
2948,-0.7924806487283446
2949,0.1472211998527887
2950,0.7851013328464482
2951,-0.87485035454462
2952,0.3121270540714251
2953,0.4205137581131673
2954,0.4821688500727812
2955,0.0167448091091728
2956,-0.8613409896976829
2957,-0.0845165652467955
2958,-0.6807351940095279
2959,0.1868523866145735
2960,-0.8393285371702549
2961,0.3839262861530489
2962,0.1788451711803849
2963,0.0085157114876991
2964,-0.3675213675213734
2965,-0.1026694045174576
2966,-0.4641567818463057
2967,-0.6401384083045062
2968,0.1036985827860391
2969,-0.3397261034161666
2970,-0.0261929955419812
2971,1.0996740435752244
2972,-0.2321382512251706
2973,-0.1636238374095743
2974,0.4116638078902142
2975,0.14558533870001
2976,0.68889266882123
2977,0.6254225828262296
2978,0.3033367037411641
2979,0.4696410600469541
2980,1.0989010989011057
2981,2.0594018420780245
2982,-1.3317953020134186
2983,0.852568101476406
2984,1.495288816058986
2985,1.4633161772126375
2986,0.6516944054541723
2987,0.8154335719968252
2988,-0.7009813739234957
2989,-0.2207948615014039
2990,-0.4030632809351125
2991,0.7200894759693461
2992,0.4880039820806386
2993,0.1391788448155886
2994,1.06226025376217
2995,0.0294985250737474
2996,-0.1181334908446589
2997,-1.1148715906828637
2998,-0.4800960192038305
2999,0.3391141564709757
3000,0.2781312127236526
3001,0.0596065964633442
3002,0.5139355603874385
3003,-0.5765407554672093
3004,0.3960396039604016
3005,0.8880560534463005
3006,0.8001293138285048
3007,-0.0727919767065702
3008,0.0485044462409072
3009,-0.2674880440949974
3010,-0.056772100567727
3011,0.6966536463576766
3012,0.5167855139812483
3013,-0.072161642078258
3014,-0.0802439415824059
3015,0.0514900845496057
3016,0.300495762034222
3017,-0.0960461021290255
3018,0.0879648140743697
3019,-0.4740478868712867
3020,0.2564513543837213
3021,-0.3215951117543059
3022,-0.4847309743092537
3023,0.2578565672844425
3024,-0.161420500403542
3025,0.2335131653112102
3026,0.1527576780832913
3027,0.5755395683453229
3028,-0.425463594765996
3029,0.2642113690952862
3030,0.3461736760698231
3031,0.5566542151907939
3032,-0.2496512225567247
3033,-0.2650371788264634
3034,0.1176557099786723
3035,0.0367538959129542
3036,-0.7426101844528613
3037,-0.1239712315563195
3038,-0.777105282821484
3039,0.2905677246311923
3040,0.0297929390734336
3041,-0.1491869312248162
3042,-0.1426767959721836
3043,0.0082163131162202
3044,0.2533154522425893
3045,0.2081784386617108
3046,-0.0297486241261282
3047,0.1633501633501625
3048,0.177883190038527
3049,0.1480165778567325
3050,0.1625535687897139
3051,0.1033362857986318
3052,-0.2367564368156209
3053,-0.3266033254156752
3054,0.2369668246445447
3055,-0.2124703767263143
3056,0.8668178872326581
3057,0.01684745279474
3058,-0.6200488997555038
3059,-0.573770491803281
3060,0.5998230350947777
3061,-0.1110929853181095
3062,0.0814995925020444
3063,0.146484374999994
3064,-0.0325626831650863
3065,-0.3021148036253813
3066,0.2687296416938097
3067,-0.1141366378607537
3068,-0.2614022210197472
3069,-0.5260476581758364
3070,0.0656922318935771
3071,0.1934172567532161
3072,-0.292618773631439
3073,-0.0822639025995346
3074,0.3769873791181722
3075,-0.1312982110618714
3076,0.1802096985583214
3077,-0.2463458696009173
3078,0.0328353308159514
3079,0.473856209150337
3080,-1.7699115044247795
3081,1.8847945785684044
3082,0.7357578305654854
3083,1.026560751008046
3084,-0.2364963503649605
3085,-0.3978224455611492
3086,-0.0209424083769591
3087,0.3755476736907985
3088,-0.1881270903009956
3089,0.4163197335553616
3090,-0.1041883725776144
3091,-0.3135451505016692
3092,-0.1884816753926773
3093,-0.6534569983136642
3094,0.1998527400862498
3095,0.1155704980037966
3096,0.1468736886277658
3097,0.501043841336121
3098,0.5605148432634485
3099,0.0622406639004173
3100,-0.0622794270292736
3101,0.3722854188210955
3102,0.2290501640494358
3103,0.4089601315248625
3104,-0.3092145949288777
3105,0.0688290458573503
3106,0.2403227190799082
3107,-1.0187714050375094
3108,-0.8173076923076817
3109,-0.8387954347527149
3110,0.387742558609179
3111,-0.7341234742614525
3112,-0.8383874420263983
3113,0.0534854697807116
3114,0.9010600706713744
3115,-0.6938267212239825
3116,-0.6626074498567289
3117,0.7465339495200758
3118,-0.1780626780626806
3119,0.3017930055032872
3120,0.0798226164079852
3121,-0.2044081052257412
3122,0.1419950301739534
3123,0.2125398512220996
3124,0.8081517919887575
3125,0.6631762652704982
3126,0.0784724038713082
3127,-0.755512606518492
3128,0.1316020354448198
3129,-0.7068386640749224
3130,-0.3591380686352748
3131,-0.25002500250025
3132,-0.5227706846285273
3133,0.4503602882305873
3134,-0.8477997577715012
3135,-0.7934893184130225
3136,-0.3675719828466402
3137,-0.1226742997342103
3138,0.6500101564086945
3139,0.0710443519740255
3140,0.2732793522267166
3141,-0.3453178955921221
3142,-0.3465144720749992
3143,-1.008853201564756
3144,-0.4965859714463108
3145,0.1549426712116575
3146,0.0103284445362434
3147,-0.0206611570247892
3148,-0.435775057065783
3149,-0.289275977607117
3150,0.2884415853911513
3151,-0.6264355815410256
3152,0.4779717373233518
3153,-0.3336113427856476
3154,0.1457422444305648
3155,-2.3507520891364977
3156,-0.5489580999327749
3157,0.5791935843172155
3158,-0.2008928571428647
3159,1.1255793423085525
3160,-0.1990269792127453
3161,0.110448420587595
3162,-0.8375284002316675
3163,0.3462819089900084
3164,-0.0444148345547324
3165,0.4751906287987541
3166,-0.0995575221238818
3167,0.2427720150077233
3168,0.0220653133274448
3169,-0.0441501103752828
3170,-0.0128051715230662
3171,-0.009273570324569
3172,0.0441403663650477
3173,0.3080308030803093
3174,0.5035026269702209
3175,0.3490401396160639
3176,0.315320213112963
3177,-0.5136612021857911
3178,-0.3289473684210495
3179,0.718484650555189
3180,-0.2796301009586826
3181,-1.2281003091721117
3182,0.2398903358464711
3183,0.3245089666951285
3184,-0.5840920803985507
3185,0.2228316763798467
3186,-0.3267411865864227
3187,-0.5359612724757868
3188,-0.4777208373143502
3189,0.2512562814070406
3190,0.2075047553173049
3191,-0.0778748810244902
3192,0.0432451133022066
3193,0.1381931248920336
3194,-0.4337265787647467
3195,0.0693481276005533
3196,0.0519840582221471
3197,-0.0346680533888076
3198,-0.2258512856150025
3199,0.380754586362061
3200,0.0518941359626381
3201,-0.1385761302615717
3202,0.3810128591840045
3203,-0.0704541529960359
3204,0.3270223752151546
3205,-0.0739744451916702
3206,-1.2115436972502052
3207,0.1766544367441359
3208,0.7819873264122936
3209,0.5697432803807188
3210,-0.2082213863514255
3211,0.5743288366502027
3212,-0.0267201068804411
3213,0.1200960768614937
3214,0.2130492676431379
3215,-0.1199840021330345
3216,-0.3478260869565286
3217,0.0133761369716494
3218,0.2401921537229685
3219,0.0933208905479367
3220,0.8853065539112073
3221,-0.0396563119629889
3222,-0.3049588968443436
3223,0.0794912559618472
3224,0.5926511260371432
3225,0.1577909270216835
3226,0.209946201285916
3227,0.2095063506612685
3228,-0.117986366019931
3229,0.6512112529304506
3230,-0.5419547748084454
3231,-0.9432182607055272
3232,-0.3407155025553657
3233,-0.0757719265012296
3234,-0.0758293838862543
3235,-0.9362675968748984
3236,-0.5883938023289417
3237,-0.1619401977983768
3238,1.0095419847328175
3239,-0.6144393241167441
3240,-0.0916738256813536
3241,-0.0813618003462153
3242,-0.3861749372465782
3243,0.2407781951266493
3244,0.4410777639275174
3245,-0.2210263309629098
3246,-0.115451221858769
3247,0.6499713247945008
3248,0.7682822725979344
3249,-0.2186311787072281
3250,0.0949667616334229
3251,0.5383961462170657
3252,0.2543810062181986
3253,-0.447442536567645
3254,0.0121120363361211
3255,-0.573793622424983
3256,0.4494802884165221
3257,0.8080995727289526
3258,-0.223422081549055
3259,0.1301599107474903
3260,1.2939341103055857
3261,-0.2483900643974204
3262,-0.0460193281178068
3263,-0.0644685945846448
3264,-0.6302131603336354
3265,0.0648328239325675
3266,0.4150525733259572
3267,0.2575896964121446
3268,0.2660794568308946
3269,0.1465872652313429
3270,-0.4324622745675366
3271,-0.0184060371802045
3272,0.1653803748621893
3273,0.1101321585902995
3274,-0.2945508100147212
3275,-0.0552587953582632
3276,0.4401247019989033
3277,-0.2113387852614205
3278,0.6481650538616104
3279,0.109429144628844
3280,0.7626156092812039
3281,0.0567582907646097
3282,0.4359409057883315
3283,-0.0969696969697006
3284,-0.3161478599221795
3285,-0.2926829268292678
3286,0.2433090024330877
3287,-0.5343896103048975
3288,0.0207059590772028
3289,-0.5986550762670197
3290,-0.1642845408247107
3291,0.0492610837438442
3292,0.3599476439790557
3293,-0.0409198788771562
3294,-0.3531537450722672
3295,-0.0164284540824792
3296,0.0984736582964094
3297,0.1311260449106676
3298,-0.3949317097251849
3299,-0.1978565539983587
3300,0.0823723228995127
3301,0.0
3302,-0.1319696469812032
3303,-0.0330033003300264
3304,-0.6979062811565333
3305,-0.7783222830786992
3306,0.0768122899664066
3307,-2.9150197628458523
3308,0.1775498125863016
3309,-0.2571202531645479
3310,0.0790513833992078
3311,0.1775498125863016
3312,-0.1877655894851247
3313,-0.8873379860418749
3314,-0.8040201005025097
3315,0.2206177296429992
3316,0.933836677925688
3317,1.003147128245486
3318,-0.8530053560801564
3319,-0.3383757961783332
3320,-0.3796203796203893
3321,-0.4112749523522887
3322,-0.251407884151247
3323,-0.4923559515243645
3324,-0.500507820434697
3325,-0.3772046080130394
3326,-0.1633820075564143
3327,-0.1738952536824894
3328,-0.2461033634126426
3329,0.4084967320261496
3330,1.9119763013118865
3331,-1.438076840523706
3332,-0.691592824724444
3333,0.5587792821835332
3334,-0.2261712439418503
3335,-0.507897744985972
3336,-0.1092327698309411
3337,-0.1519426958975478
3338,-0.3922423185879271
3339,0.6924908028565251
3340,-0.3692441355343216
3341,0.2167316861725215
3342,0.0649772579597165
3343,0.0
3344,-0.173573443263177
3345,0.1516464471403665
3346,-0.4898225753782395
3347,-0.8009655475093306
3348,0.2408056042031511
3349,0.0
3350,0.1420920319160514
3351,-0.2081051478641815
3352,-0.131607808729974
3353,-0.0438885231512028
3354,-0.2199252254233591
3355,-0.5726730117760879
3356,-0.0820159123785944
3357,-0.4528057087252725
3358,0.5804579168010424
3359,0.0483481063658243
3360,0.4971135343168734
3361,-0.2411187911911245
3362,0.3044871794871758
3363,-0.2570694087403544
3364,0.5591947595462556
3365,0.1595150741745004
3366,-0.103792415169657
3367,-0.103900255754472
3368,0.0
3369,-0.4657138268829278
3370,-0.0884031182190785
3371,-0.2820760799484272
3372,0.2010777768840987
3373,-0.217636627438333
3374,-0.5022683084899583
3375,0.0323939099449354
3376,0.4032908533634456
3377,-0.1777634130575297
3378,0.0484574382167566
3379,0.4502331564560237
3380,-0.5025125628140689
3381,-0.8387209505504176
3382,0.6423611111111189
3383,-1.1591148577450012
3384,-0.3392219921582368
3385,0.5999299351900528
3386,-0.2810468997013941
3387,-1.1100257525974604
3388,0.4244407109381943
3389,0.5539922616953882
3390,0.0175839634253525
3391,-0.2644569816643134
3392,0.0264387062659743
3393,0.5347124824684427
3394,0.3563692264691507
3395,0.2891482320153228
3396,-0.6133894146512343
3397,0.331877729257638
3398,-0.1662146793806296
3399,-0.0262513125656292
3400,0.1747030048916866
3401,-0.2451838879159379
3402,-0.4397537379067722
3403,-0.1056524035921857
3404,0.3684210526315805
3405,0.9872679804012656
3406,1.0580325548478522
3407,-0.1417434443657076
3408,-0.4359818489189384
3409,0.6189760367848641
3410,-1.5900107797341092
3411,-0.9796806966618272
3412,-0.327630141973061
3413,-1.2438956970422872
3414,-0.4442387783433632
3415,-0.1761542740589632
3416,-0.2043849869936816
3417,0.6094182825484734
3418,-1.7761488581900204
3419,0.4583723105706352
3420,-0.4510430370231196
3421,0.1407525570047776
3422,-0.0281584381452852
3423,0.8561325144239601
3424,-0.4862539741911315
3425,0.1866716445771913
3426,0.0559701492537334
3427,-0.2243829468960444
3428,0.5208333333333355
3429,-0.0837754817090097
3430,0.8538046734571709
3431,0.4918765836935434
3432,-0.0149075730471155
3433,-0.104462020593931
3434,-0.209361447584867
3435,-0.0149566257852305
3436,-0.3150787696924136
3437,0.2096122173978148
3438,0.0448967375037218
3439,0.0448765893792088
3440,-0.4432424310720268
3441,0.2622508616813984
3442,0.134690212511208
3443,0.1195814648729633
3444,0.1045244139166689
3445,0.0895121587348982
3446,0.2455539846714667
3447,-1.029920312734909
3448,-0.4682779456193388
3449,0.0151034586920267
3450,-0.3790175864160097
3451,0.804571772313724
3452,-1.5035872385895273
3453,0.3195374315276837
3454,-0.3358778625954181
3455,0.2114723764208255
3456,-0.3393271102733481
3457,-0.1294263456090717
3458,1.0338181181005843
3459,0.192374956278418
3460,0.2790373212417225
3461,-0.3324584426946717
3462,-0.6339144215530893
3463,0.0352050695300178
3464,0.1932536893886146
3465,-0.0351493848857699
3466,0.3066141042488028
3467,0.0262743037309521
3468,-0.1403262585511408
3469,0.3234548474517043
3470,-0.4478398314014797
3471,0.1403016485443798
3472,0.1843316358951283
3473,0.2003843466107601
3474,-0.0174733531364758
3475,-0.0087374399300925
3476,0.3916449086161904
3477,0.2084418968212566
3478,0.5785338053708675
3479,0.077653149266612
