,GOOGL.US
2315,-0.1028648789036965
2316,0.0672361644731456
2317,0.2002847224771797
2318,-0.0910471648811086
2319,-0.379505086023894
2320,-0.1370717533693445
2321,0.0430728587661546
2322,-0.0061536441880919
2323,-0.0332407244015621
2324,-0.0827187611407518
2325,-0.0873951237960457
2326,0.0205496623690472
2327,0.0258858720662723
2328,-0.0326761790654642
2329,0.2973092590012234
2330,-0.109946913691666
2331,0.1652621770783144
2332,0.0624206950186276
2333,0.0948712286642034
2334,0.0939649959962629
2335,-0.0335117904286938
2336,-0.0863059812908318
2337,0.0649939911215815
2338,0.1024954162906363
2339,-0.2117834129949176
2340,0.1618772538497165
2341,0.3440464633045461
2342,-0.3136885052640311
2343,0.2325034347098365
2344,-0.7117449940945428
2345,0.319996166890832
2346,-0.0719224881070997
2347,-0.2740544605969448
2348,-0.5578141902888062
2349,0.1851881279256933
2350,-0.0641524011879154
2351,-0.0553909548813932
2352,0.1521364576154363
2353,-0.099685765631517
2354,-0.0528026836187508
2355,-0.1144503747493968
2356,-0.2079972024679117
2357,-0.2155272617906101
2358,0.1030010190570551
2359,-0.0785706728459363
2360,0.1425419225666477
2361,0.2646370913412647
2362,-0.1473910741903081
2363,0.0186798855684034
2364,-0.133405946696719
2365,-0.1543301227030219
2366,-0.0119715310141985
2367,0.1580353976322826
2368,-0.074574681367521
2369,0.0390677794296411
2370,0.0943071797933735
2371,0.1550390862805085
2372,0.0330612623084893
2373,0.0189487247508166
2374,0.017050944432875
2375,-0.0486546387929044
2376,-0.1079434286870951
2377,-0.1194753218023433
2378,-0.0798546560757086
2379,-0.0607433141768842
2380,0.1126168165099437
2381,-0.0436671555563078
2382,0.051667497107524
2383,0.0548634322563296
2384,-0.0371521210483699
2385,-0.0080221241740401
2386,0.0232165470662803
2387,0.0054872463731458
2388,-0.521034431550595
2389,-0.199028840246746
2390,-0.3614895396075957
2391,-0.1107653803226524
2392,-0.0545669121472699
2393,-0.2183202482492026
2394,0.0555030653792192
2395,0.032613299449385
2396,0.2227133843559687
2397,0.0625065990919657
2398,-0.0803813160801515
2399,0.2429446662815563
2400,0.0282428718363798
2401,0.0031614155554214
2402,-0.1589553278532744
2403,-0.0874702094214358
2404,0.0091940906334503
2405,0.1498719565960297
2406,0.0056951812438789
2407,0.0392054381404723
2408,0.2088861404731727
2409,0.2259520510559667
2410,0.0759384269417959
2411,-0.0675930979470224
2412,-0.1650564030319991
2413,0.1350165253507761
2414,0.2876538123981372
2415,0.1341537580939434
2416,0.0454699604329828
2417,-0.1275183404284266
2418,0.1369402611518688
2419,-0.0236036306675646
2420,-0.0980869465605054
2421,0.118351658174665
2422,0.0725316030556242
2423,-0.1660618294001133
2424,0.0590173081669256
2425,0.0277125688120995
2426,0.1262454912324508
2427,-0.1079697398715797
2428,-0.0171636987770871
2429,-0.0039335023547421
2430,-0.1349938411297939
2431,-0.0171904993840077
2432,-0.0381559737386441
2433,-0.1319032241886357
2434,-0.0347457231754116
2435,0.18876710366072
2436,0.0007163785630872
2437,-0.1517439795665796
2438,-0.0797021580615952
2439,-0.5393741461957727
2440,-0.3601965601965566
2441,-0.088776531518131
2442,-0.0745688297369601
2443,0.4946664185171717
2444,0.3640373992309251
2445,0.055599449858091
2446,-0.3656548746640835
2447,0.0041997149480109
2448,0.129748490699786
2449,-0.3852193542055224
2450,-0.1883016956985564
2451,-0.2679817182251736
2452,-0.1191390440842601
2453,0.1060016664448072
2454,-0.41064864664167
2455,-0.2496346054110644
2456,-0.089163748354561
2457,-0.5451408051502541
2458,0.4744554573561758
2459,0.1882837403718578
2460,0.1501036606963706
2461,0.0210497119904089
2462,0.201669706540916
2463,-0.5816815070025414
2464,0.0199423665606329
2465,0.278415814018243
2466,0.7813656139935437
2467,0.3994398997715322
2468,0.6991335232816795
2469,-0.185739144035805
2470,-0.3689240369709084
2471,-0.1188640136742657
2472,0.0373152648892812
2473,-0.2263668126568641
2474,0.4450845954678305
2475,-1.0432600204939355
2476,-0.1474864101807717
2477,0.6582122629894119
2478,0.2556853768104871
2479,0.0085957915004902
2480,0.0701905944603342
2481,-0.0078541099084433
2482,0.2614455884728894
2483,-0.1984650648308054
2484,0.4150390338749532
2485,0.5014446427668605
2486,0.5469478915386138
2487,-0.402372493059194
2488,-0.0286450873675235
2489,0.3751270874478545
2490,0.2552745075183519
2491,0.714062518083034
2492,0.4361327641138172
2493,-0.1922211062238034
2494,-0.0092367020355429
2495,0.2901120154726387
2496,-0.6176897303652544
2497,-0.0628799601277324
2498,0.0451836018281964
2499,-0.07478260869565
2500,-0.0436422265365067
2501,-0.0857630443994243
2502,0.26745552538802
2503,-0.0579243392281002
2504,0.3814195037507155
2505,-0.2739741879862116
2506,0.1989363115071193
2507,-0.263147991072079
2508,0.1061307113938714
2509,-0.4483575473520454
2510,0.2866072307861635
2511,-0.1822307598558462
2512,0.2457542978055859
2513,-0.2294908841926868
2514,0.7423286859642975
2515,-0.6797846995499944
2516,0.0063527244364546
2517,0.4588106756039876
2518,0.4852519079699517
2519,0.3563714902807782
2520,0.0066183872731915
2521,-0.7156915369475788
2522,0.1464318618916436
2523,-0.0497695529502505
2524,-0.1456651456651488
2525,0.1695960530373162
2526,0.0924214417744872
2527,-0.1079414032382395
2528,0.5475565593511589
2529,-0.3588855658743977
2530,0.2887905326929786
2531,0.034517384209858
2532,-0.2138364779874176
2533,0.2488550576130782
2534,-0.3001165857674485
2535,-0.1160210552841222
2536,0.0052495459142815
2537,-0.2009355954075878
2538,-0.6398379406605772
2539,-0.7136993551592739
2540,-0.0102623377605325
2541,0.4789447090316746
2542,0.5213652818848291
2543,-0.7586166022812338
2544,0.4126200568761095
2545,0.7418927051655578
2546,0.2682399415599033
2547,-0.111406822876924
2548,0.6915107093067481
2549,0.5692140511145872
2550,0.025679655224906
2551,-0.0005249343832016
2552,0.0571851276697279
2553,0.3007573855552766
2554,-0.6149498330399333
2555,0.187789234817965
2556,-0.0562370575930505
2557,0.1940871608720188
2558,-0.2107919152627009
2559,-0.1136728432419839
2560,-0.1784579859289695
2561,-0.108584383482008
2562,-0.0523192840812404
2563,-0.0362796938306653
2564,0.0349733725458888
2565,0.2661603740118135
2566,0.0219935247892717
2567,0.0566359063725411
2568,0.2063143250122444
2569,0.0158070278045655
2570,-0.1008714502150018
2571,-0.0071208446904148
2572,0.0098890840334804
2573,0.0237281700835195
2574,-0.1382096113102105
2575,-0.0130702386704766
2576,0.1368519309570156
2577,0.0802273239247264
2578,-0.0154155072097091
2579,0.0019763080194518
2580,-0.0846100799768481
2581,0.0950030333150891
2582,0.1036377849545573
2583,-0.0311997693586655
2584,0.0388858512744363
2585,0.2464288957570787
2586,-0.0197966763956442
2587,0.0106337728626109
2588,-0.0433415550949932
2589,-0.1845609487961735
2590,-0.4835688994235141
2591,-0.7766968817850449
2592,-0.0315275368143919
2593,-0.0898696428835033
2594,0.2756747406117764
2595,0.0275966619077756
2596,0.1570539255215417
2597,0.0141420374819172
2598,0.2224706335098576
2599,-0.0069641456459281
2600,-0.0131969646981241
2601,0.2227513633919543
2602,-0.0177427881053692
2603,0.2144645868773226
2604,0.1603627112960984
2605,0.1561095605279328
2606,0.0810820637748615
2607,0.0439758532587574
2608,0.0563009887179984
2609,0.0268719587479205
2610,0.126211338710614
2611,0.1510076228068448
2612,0.0383709018248042
2613,0.1333959945050828
2614,-0.0715827619761343
2615,0.4039968957591506
2616,0.0853308797613602
2617,-0.1419246016265491
2618,0.0790733934736479
2619,0.1675178450978787
2620,0.1206745931859654
2621,-0.0125872779641242
2622,-0.3872569423797375
2623,0.0894869538418237
2624,-0.0795246359146755
2625,0.1910138197571376
2626,-0.0630928875758902
2627,0.0556392204574285
2628,-0.0315388354377742
2629,-0.0145099693880495
2630,-0.0736802817973652
2631,0.0027852153342747
2632,-0.0018568447009433
2633,0.1586936693090967
2634,-0.0311551899353954
2635,0.0244693798842158
2636,-0.0998422508026595
2637,-0.0505052380616433
2638,0.1727557508016776
2639,0.2785651018600515
2640,0.2046291262822516
2641,-0.3125581890245605
2642,-0.1029619307137085
2643,-0.3080566610575457
2644,0.1520162150629432
2645,0.0990235302998487
2646,0.060727135106439
2647,-0.0374425919472323
2648,-0.0203147566170038
2649,-0.1168073689779212
2650,0.0111126915828028
2651,-0.0918751654531605
2652,0.0478056112670164
2653,0.1664861217168936
2654,-0.0946536255004914
2655,-0.1468618297203718
2656,0.0325170930510525
2657,0.0893032559173337
2658,0.1247469545761243
2659,0.2497564431848318
2660,0.1490115273902795
2661,0.0592157885200777
2662,-0.2263265125343109
2663,-0.2037093746255407
2664,-0.5590311175642684
2665,-0.5250816735167112
2666,0.0516120877616163
2667,-0.6573436953317923
2668,-0.7374891192318671
2669,0.385145307238498
2670,-0.2453058590771118
2671,-0.5334376976936216
2672,0.6429343802101888
2673,-0.3072270488036846
2674,-0.2270609530133778
2675,-0.0278548547797849
2676,0.6060315647540754
2677,-0.2435099592237569
2678,0.0096060454045658
2679,-0.3002874409193773
2680,0.0695369374862907
2681,0.1868649927122653
2682,0.0650933983555928
2683,0.2190758353763557
2684,-0.1250000000000014
2685,-0.1203472190719713
2686,0.3645113261724991
2687,0.4101475101213029
2688,0.3133116540321359
2689,0.1482196019878427
2690,-0.1067133810444081
2691,-0.3040115909870634
2692,-0.3251341910822469
2693,0.187113986039555
2694,-0.2785209073918116
2695,0.0992161557583825
2696,0.1056943276158551
2697,0.0621345029239699
2698,0.1361448025900369
2699,0.1068305951156846
2700,0.0229651258160861
2701,-0.0798949326912573
2702,0.1315257349592535
2703,-0.0328011050327861
2704,0.0189481585669355
2705,0.0234974817621283
2706,-0.2798362629072596
2707,0.097992700729925
2708,-0.0525823790605301
2709,0.0696960740310915
2710,-0.1915743831414463
2711,-0.031451486082722
2712,-0.1146769382483967
2713,0.1955755155138352
2714,-0.1383766862609204
2715,0.0688130513236056
2716,0.0899221693068548
2717,0.0218210066466786
2718,-0.1319728188432705
2719,0.1091297989829102
2720,0.3143935685301789
2721,0.288321357908986
2722,0.030363230994798
2723,-0.1803352062122259
2724,-0.0891606718800367
2725,-0.0265377771783674
2726,0.003480243094977
2727,0.0421801483697503
2728,0.0914515599985236
2729,0.0757539580900601
2730,-0.0955977247741622
2731,0.0173783838971934
2732,0.0865866185019173
2733,0.0162884969271966
2734,0.1373930003250654
2735,0.0156005564198511
2736,0.1172997679975084
2737,-0.173436470220958
2738,0.0281754855936417
2739,-0.3297326330866496
2740,0.0621281629447755
2741,-0.0482347090999516
2742,0.3853812698758643
2743,-0.0870391057242519
2744,0.0884481451944428
2745,0.3681641637096752
2746,0.0995912813256478
2747,0.1968223039034783
2748,-0.4095849802371524
2749,0.0972373727152932
2750,0.3369703170964428
2751,0.5819867756954542
2752,0.1245561161937582
2753,-0.1903708561305226
2754,0.0580611905571537
2755,0.0194868803661055
2756,-0.1619074674529506
2757,-0.1248090470620868
2758,-0.1899029603242849
2759,-0.0002456706686472
2760,0.3288507120609681
2761,0.0787836971574205
2762,0.0699266503667512
2763,0.0630409179539539
2764,0.5901287553648157
2765,-0.166429178163039
2766,-0.1936342680274078
2767,-0.1289525584620988
2768,0.3864421416234809
2769,0.6940908481843787
2770,-0.2681699950557841
2771,0.0381418986070168
2772,0.2545251899561681
2773,-0.0332332761578108
2774,-0.0075048513503303
2775,0.2070260467654128
2776,0.5336923207900548
2777,0.3208851125219544
2778,-0.2187323093932641
2779,-0.1141473538567959
2780,0.1463517643459138
2781,-0.0688180962560045
2782,-0.3773605047129998
2783,-0.465989221653219
2784,0.21710544796894
2785,-0.1633295102526517
2786,-0.1847059202542835
2787,-0.2260227529571334
2788,-0.3689120066544556
2789,-0.1292433537832251
2790,-0.2044211174198718
2791,-0.0825307629204232
2792,0.1903629333045185
2793,-0.1677178334754914
2794,-0.0537491024720461
2795,-0.0595286969373437
2796,0.1451212213139605
2797,0.1829111101108433
2798,0.0010229823208232
2799,0.0558236545067798
2800,-0.0208615407270354
2801,0.058868498403603
2802,-0.0941145660704788
2803,-0.0573199641340833
2804,0.0842711567648035
2805,0.1348154866226343
2806,0.0604261677969361
2807,0.0130634106115784
2808,-0.1721613818711217
2809,0.1343586518395685
2810,-0.1615726954416159
2811,-0.0270042470315726
2812,0.0531619066313418
2813,-0.019223768758523
2814,-0.101425746483284
2815,-0.1008466347546134
2816,-0.0051107325383335
2817,-0.0658013617131482
2818,-0.0991411746437555
2819,-0.0387500298733629
2820,-0.1021858894615328
2821,-0.0851704263651992
2822,-0.0821594235147147
2823,0.0242995899872011
2824,-0.1988985137480086
2825,0.0606615190055617
2826,-0.0651593145240143
2827,0.067856787906413
2828,-0.0709915496049066
2829,0.0473053112209451
2830,0.0537894127361051
2831,0.0768563197633678
2832,0.0446559948534493
2833,0.0475967082614534
2834,0.2122357036809415
2835,0.1341225030974424
2836,0.0008521052111222
2837,0.0963653575052584
2838,-0.1241007807439184
2839,-0.1045425961010687
2840,-0.0793711241436544
2841,0.0773069928781367
2842,0.129811163760079
2843,0.27844652370685
2844,-0.2481444156508913
2845,0.1800348892446206
2846,0.0395042417180666
2847,0.0398873581007235
2848,0.0801093632302095
2849,0.0374500499998029
2850,0.1038756357905164
2851,-0.0529608288966995
2852,-0.1114213901163874
2853,0.0412268498446862
2854,0.0490050821265422
2855,-0.0880987024376646
2856,0.0330758992261007
2857,-0.0845544538659688
2858,0.0659647696314839
2859,0.0659212848078404
2860,-0.0376550281416611
2861,0.0696829426111194
2862,-0.0495990247517017
2863,-0.039854451542965
2864,0.285265300164009
2865,-0.2229030758903182
2866,-0.0895856662933899
2867,-0.0775862068965517
2868,-0.0093112117335055
2869,0.0168952700139914
2870,0.1588730513092907
2871,0.1040283920133737
2872,0.1626794935188718
2873,0.1334412255828024
2874,-0.2488613903927054
2875,-0.0120320396025957
2876,-0.0662200397320301
2877,-0.2941227207645497
2878,-0.105339504040883
2879,0.1840909561008464
2880,-0.197926777454985
2881,0.1179949144881752
2882,0.3006360137178162
2883,0.0130694227098453
2884,0.3465105598321831
2885,0.0390571467726575
2886,0.0753166723724689
2887,0.295257112624378
2888,0.0784460853697957
2889,0.7318080630480785
2890,-0.1075802723417648
2891,0.7292472278477424
2892,-0.05324639451034
2893,0.3285719978409055
2894,-0.3794552353731532
2895,-0.2795068427213342
2896,-0.1184702190695028
2897,-0.0524172191478072
2898,0.1812936539345339
2899,-0.192602334374482
2900,-0.3806422512898972
2901,-0.0232913416729698
2902,-0.148956022157891
2903,-0.0702110374691791
2904,0.2551946409125422
2905,0.2081945979173242
2906,0.0975987776392819
2907,-0.3337502154706028
2908,-0.070834526142722
2909,-0.1525449272378942
2910,0.1204204435731001
2911,0.0422614561721302
2912,0.0828102082722099
2913,-0.1579198648499661
2914,-0.1493264661042399
2915,-0.2941506176714546
2916,-0.2314606741573074
2917,-0.2821466364759549
2918,-0.4577452991220768
2919,0.1329372346342215
2920,0.0343529220324166
2921,-0.1081477325176191
2922,-0.2717847501077718
2923,-0.0581112922044493
2924,0.2648832702443224
2925,-0.0781676594336995
2926,-0.0011827246613835
2927,0.0227022521032746
2928,-0.1970103453128399
2929,0.067133612491954
2930,-0.0789904978957371
2931,-0.021796484408703
2932,0.1093168828812417
2933,0.1164386975176431
2934,0.0901563701742628
2935,-0.2469324596591359
2936,0.1667119688321233
2937,0.0326023962738641
2938,-0.4119896683128335
2939,0.1544180237059524
2940,0.3040589524678716
2941,-0.4256959314775184
2942,-0.0668540866703213
2943,0.5247788553767428
2944,0.2833004252992208
2945,-0.1888602117564926
2946,-0.1693678781233782
2947,0.0281489505985854
2948,-0.0691406500074642
2949,0.0588629219042434
2950,0.0434884563729766
2951,0.0694479949554386
2952,-0.0345228809983482
2953,0.1752900582456482
2954,-0.1704746440276339
2955,0.171458718016363
2956,-0.1188432589462548
2957,-0.0502887340450591
2958,-0.0417826704242654
2959,-0.1432465954916824
2960,0.1607069400247854
2961,-0.0938692699744322
2962,-0.0285956342575729
2963,0.1944555670094333
2964,0.2173544781118841
2965,0.1293999371830205
2966,0.2275605569330457
2967,0.1038401813868995
2968,0.4901124319814805
2969,-0.3887606766434116
2970,0.0653851183470642
2971,-0.0490033993134861
2972,-0.307092476115027
2973,-0.3505512082523281
2974,0.0325542650874795
2975,0.0339789330615036
2976,-0.0019143427343714
2977,-0.030159991574335
2978,-0.0881639850121295
2979,-0.3867281070524951
2980,0.2016148388521308
2981,-0.0033603602306027
2982,-0.4634675669158489
2983,0.0953996184015272
2984,0.2523152931903706
2985,0.2406808102600974
2986,0.0268416486524028
2987,0.0845276151479172
2988,-0.2003455060223488
2989,0.5049987961014645
2990,0.1178082096289079
2991,-0.0488201222595379
2992,0.1315886389743676
2993,0.063046852703906
2994,0.0674735670561908
2995,0.1652800733343594
2996,-0.0715799715069997
2997,-0.0754591008196205
2998,0.1517308426790698
2999,-0.011459248481647
3000,-0.0858443679838668
3001,-0.0017377704405311
3002,0.1017297530015428
3003,-0.0926146345023384
3004,0.0159834605929529
3005,0.0510515047170636
3006,-0.0227526148138697
3007,0.004987958041126
3008,0.0339038372726929
3009,0.0508437811808648
3010,0.0268896483527953
3011,-0.1591620707749916
3012,-0.0754677610071667
3013,-0.0208710171142308
3014,0.1923692325594913
3015,0.0254488079051202
3016,0.0445155886323506
3017,-0.0019986990286263
3018,0.0065407689764
3019,0.0083569508029946
3020,-0.0827295289871409
3021,0.0732210731338573
3022,-0.141919331596341
3023,0.0643680836130489
3024,0.0030910271119455
3025,-0.0857130378447636
3026,0.1166954466963568
3027,0.0439686623352096
3028,-0.0109025097577528
3029,0.0475341418714436
3030,0.0044095906781105
3031,-0.0210716763971766
3032,-0.0083567078930929
3033,-0.0547118539320776
3034,-0.0092709742157886
3035,-0.0061810315050838
3036,0.0090889260524976
3037,0.0566827510028466
3038,0.0961953818956694
3039,-0.5482066835452094
3040,0.3619184775620449
3041,0.3306505357051377
3042,-0.346714952982576
3043,0.2753428447625157
3044,0.7154013840125485
3045,0.2012876990850577
3046,0.1961580086580148
3047,-0.1568337866721804
3048,0.0954317950314454
3049,0.1331562422902892
3050,-0.2035273559730627
3051,-0.1319077798462501
3052,0.1182041103870518
3053,-0.0315084412130355
3054,-0.1866881188286847
3055,-0.0696322060841626
3056,-0.1980791091204935
3057,-0.1438309475119223
3058,0.3718229511536637
3059,0.1021045061669838
3060,0.1798006955002402
3061,-0.0220143465803283
3062,-0.0443870687931781
3063,0.305369297549275
3064,-0.1312262675898957
3065,-0.406844519513473
3066,0.3140435818434526
3067,-0.0636176787237213
3068,-0.2019211404253943
3069,0.0371130916430911
3070,-0.0940966198812104
3071,0.1067740241554413
3072,0.029048097349621
3073,0.1732878219886886
3074,-0.0010481228120347
3075,0.1518830282654951
3076,-0.0540616006966604
3077,-0.0861734629750046
3078,0.0559248655820093
3079,-0.1181479435965791
3080,0.243566072309647
3081,0.0811808503781314
3082,-0.0318902001240901
3083,0.0720930313552502
3084,0.10819649318119
3085,0.1566565123605727
3086,-0.2542127935200018
3087,0.00243759750389
3088,0.0167121608824027
3089,0.1577357994541492
3090,-0.1297120185372118
3091,0.1544111798535824
3092,-0.1818887325993112
3093,0.0713187741479811
3094,-0.0706762749445663
3095,-0.4969312817763151
3096,-0.6312826064867831
3097,-0.4063238770685643
3098,0.3060023813824262
3099,-0.1469916757402249
3100,-0.1185063279565883
3101,-0.147206423553022
3102,0.1757747271097361
3103,-0.0911342876043345
3104,-0.0281575131284468
3105,-0.1861855931844699
3106,-0.5036024765475777
3107,0.1198206760576259
3108,0.3296994072819734
3109,-0.1236355929209792
3110,-0.267057690128073
3111,-0.0489018348818953
3112,-0.0744712540959157
3113,-0.0699099687357032
3114,-0.381695501973556
3115,0.0083332837932642
3116,0.1416688620756311
3117,-0.1371814488471514
3118,-0.1490108217788305
3119,0.148789109903446
3120,-0.0570155525757265
3121,0.304210526315792
3122,0.2516458478435125
3123,-0.0101508628233387
3124,-0.1700531196858368
3125,-0.1091634081447881
3126,0.023862830833579
3127,0.0484040687478116
3128,0.1033655109584897
3129,0.0493773131716288
3130,-0.0855229028504077
3131,-0.1179129409452732
3132,-0.1509525474780055
3133,0.154579302164819
3134,0.2015461796405127
3135,-0.1025416301489984
3136,-0.1291762905343207
3137,0.0836488432083895
3138,0.0453987730061375
3139,0.0209644376933126
3140,0.1450691190081044
3141,0.0003672622435963
3142,0.0623956249656006
3143,-0.4164117910623767
3144,-0.1765461681318235
3145,0.2620061607351726
3146,-0.2260598052748518
3147,0.1672807663964614
3148,-0.112875976598521
3149,0.0357681486479934
3150,0.009217745265766
3151,0.1858524000721395
3152,0.0908195081774252
3153,-0.1694905141222051
3154,-0.0193512530184911
3155,0.1202103156206087
3156,0.0217038636555814
3157,-0.1003430073811914
3158,-0.0407061129161792
3159,-0.0698569867124263
3160,0.0609724647612384
3161,0.0272551821677365
3162,-0.1989157431292831
3163,0.1860214974546265
3164,0.1865519583427541
3165,0.3114561704432668
3166,-0.1837638285364364
3167,-0.213200290858743
3168,0.0294479841516363
3169,0.0662655065401039
3170,-0.0226424104698393
3171,-0.1207679688723771
3172,-0.0942713157346398
3173,-0.6375337346896416
3174,0.3104304635761589
3175,0.0252419711910538
3176,-0.0339433477247676
3177,0.2124181487918365
3178,-0.0067127401611846
3179,0.1423138164027942
3180,0.0628672840714952
3181,-0.7469598298833634
3182,-0.0870985885938471
3183,-0.5632788365472541
3184,0.5588960918842703
3185,0.6254195453935154
3186,0.0918283120099013
3187,-0.0450058012064918
3188,-0.2695205763020519
3189,0.8958398582284168
3190,-0.3403315499565207
3191,-0.045527574944719
3192,-0.754303283406554
3193,0.5129207026517655
3194,0.5156328114099202
3195,0.3257481514613471
3196,-0.5343385408798698
3197,0.270126339245033
3198,0.4488871992159417
3199,-0.0837786985677365
3200,-0.1158533921628606
3201,0.093399207416078
3202,0.0830301106254
3203,-0.4168812378920395
3204,0.1535544891077705
3205,0.2418130746549832
3206,-0.1513181805473988
3207,0.1388937358227192
3208,0.1045842774969496
3209,-0.0722152642834523
3210,-0.1009240310943752
3211,-0.1038254613590927
3212,0.4281432852861329
3213,-0.509040275406523
3214,-0.329998565223616
3215,-0.7093409696953894
3216,0.1873740246972871
3217,-0.1526431207076821
3218,-0.018387262005353
3219,-0.304313077997235
3220,-0.3414834039065701
3221,-0.1732444379707749
3222,-0.2828441104021508
3223,0.3996455432798733
3224,0.0035268081504504
3225,-0.235969951391964
3226,-0.148253048038409
3227,0.4320420541495573
3228,0.1531060061110422
3229,0.2661254936375627
3230,0.0646795075587283
3231,0.2312141257174991
3232,0.0730076985962245
3233,0.1641068614999287
3234,0.4098895080456501
3235,-0.4475259455895772
3236,0.367579888812533
3237,0.0747650551609535
3238,0.421593919351777
3239,-0.3129923999888682
3240,0.2408214112848899
3241,-0.2234663528064467
3242,-0.3441334719177112
3243,-0.1420443194259208
3244,0.0511178025734698
3245,0.0969498693371037
3246,-0.0143650068433165
3247,-0.0742743278373043
3248,-0.254215574807433
3249,0.0526169426555372
3250,0.2146076971296469
3251,0.2246823970902782
3252,0.1134751287642545
3253,0.0397086783927091
3254,0.1235514486506722
3255,0.0262130485378224
3256,-0.0822812986930275
3257,0.1405152224824341
3258,-0.1526559754478364
3259,0.0262308633928371
3260,0.100053997395419
3261,0.0607101901855906
3262,0.0011149917143416
3263,0.1427173310088007
3264,0.3317771628652408
3265,0.4844942294636826
3266,-0.0653855625281347
3267,-0.0786943870335989
3268,-0.2819167612639019
3269,0.1535057862491565
3270,0.0217787820216111
3271,-0.1243615821519014
3272,0.1442554682689084
3273,0.0091852355842824
3274,-0.1533219761499148
3275,-0.0487460670786732
3276,-0.1269689574551685
3277,0.0047781733043414
3278,0.2262793980184951
3279,0.0124276472591005
3280,-0.0950852188493653
3281,-0.0044306903697277
3282,-0.0013633079303609
3283,-0.0583154010633195
3284,0.0323869524900545
3285,-0.0624264442511515
3286,0.0651130444268793
3287,-0.2315327357766015
3288,-0.0873452050765427
3289,-0.0899079513831017
3290,-0.229854235567786
3291,0.1306383345681337
3292,0.0679181536997302
3293,0.0118948495301534
3294,-0.0780911476065478
3295,0.0456910050593286
3296,-0.0528581496790475
3297,0.0190443543011717
3298,-0.1225098794445661
3299,0.2956259713594638
3300,-0.1752105621497712
3301,0.0328411914213122
3302,-0.0948056959643159
3303,0.3503591418574567
3304,-0.0394190674303482
3305,-0.0275534441805191
3306,-0.0575152462935956
3307,0.1720116825589644
3308,0.3081937434068239
3309,0.1261457053765507
3310,0.1829774390704043
3311,-0.0622888314237794
3312,-0.0439045807112464
3313,-0.5960069906158667
3314,-0.0186118073305629
3315,-0.1756726522427363
3316,-0.0754635618801086
3317,0.0965166998744838
3318,-0.0648697940954002
3319,-0.1617101837974276
3320,-0.260993356532742
3321,0.2756330427563251
3322,-0.019513977405297
3323,0.1459339565929388
3324,0.027769488378246
3325,0.0290044832644244
3326,0.2026200006616201
3327,0.1241056033370016
3328,-0.1627788648087377
3329,-0.0066191467092438
3330,0.0037231314017236
3331,0.0938175476010391
3332,-0.0053730997826006
3333,-0.2519246761005521
3334,0.024436923408325
3335,-0.0368823246639097
3336,0.1369811992269437
3337,0.1107863765827483
3338,-0.7685514575401469
3339,-1.0262652796876703
3340,0.0340944125061226
3341,0.7468153697447036
3342,-0.6265169353378038
3343,-0.1353032715823234
3344,0.1228189670164002
3345,-0.4761419398051723
3346,-0.2682746110018107
3347,0.1239460032882178
3348,-0.2829578231988944
3349,-0.0682269231120908
3350,0.5041175667682755
3351,-0.1233605078735789
3352,-0.061627101338278
3353,-0.1808318264014566
3354,0.1167648829614592
3355,-0.1626402543766775
3356,0.2264514223410204
3357,0.0430109094620296
3358,0.1270486133863456
3359,0.0371179039301303
3360,0.0872600349040172
3361,-0.0263667524343752
3362,0.0448942349985885
3363,0.0090870759970339
3364,-0.1119245713395123
3365,0.1900162795342745
3366,0.0273901918373726
3367,-0.0919741906271192
3368,0.1158945077310026
3369,-0.2048240761230309
3370,0.0144258894268779
3371,-0.1454436518853596
3372,0.2590165151759022
3373,-0.1761403738710167
3374,0.077781277984455
3375,0.1371456040945777
3376,-0.1497408739486285
3377,0.0997276938854797
3378,0.1137439418987557
3379,0.0204838424863121
3380,0.013771721359229
3381,-0.0986179350323411
3382,0.0187303640405353
3383,-0.0707306118551578
3384,0.016972465710316
3385,-0.0288261394725366
3386,0.0426020859112578
3387,0.0120190608164528
3388,-0.1600385225470195
3389,0.0716794116300394
3390,0.193002685866149
3391,-0.0986093693047242
3392,-0.2277674710608437
3393,0.0089154949326891
3394,0.1184342389150642
3395,-0.0526894529460238
3396,0.0426267971070156
3397,0.0144417048256377
3398,-0.1131959700824122
3399,-0.1922023777978007
3400,0.0558382189568046
3401,0.0652379507230627
3402,-0.0028231640611349
3403,0.1191365770440068
3404,0.1429882520852086
3405,0.0853680408782001
3406,0.0290044104282217
3407,-0.0235606466870064
3408,0.0711587454976751
3409,-0.0051342353023881
3410,0.0571116488657379
3411,-0.0256455295977522
3412,0.0828401536053062
3413,0.2307867411441171
3414,-0.4450847457627155
3415,0.1178271056516386
3416,-0.0782740404653051
3417,0.0260845410137056
3418,0.097467866062911
3419,-0.112485177028635
3420,-0.0396565807892701
3421,-0.0311926792138113
3422,0.2642680215404663
3423,-0.1112074043480861
3424,-0.1649669811720704
3425,0.0901164908096529
3426,0.1510384953656617
3427,0.0576421487505643
3428,-0.042108324934228
3429,0.0790807705305895
3430,0.037160906726121
3431,0.2825680952727422
3432,-0.0727498289131654
3433,-0.0269766281238
3434,-0.1555257225360324
3435,-0.0505164845933286
3436,0.0241542221749321
3437,0.1617233401013198
3438,-0.1354304221984383
3439,-0.1157864152612598
3440,-0.2778768296819364
3441,0.202019325285841
3442,0.2281787853396118
3443,-0.0777740703987989
3444,-0.279627597744726
