,LRCX.US
1982,-0.0492018981996151
1983,0.2054840773386386
1984,0.0887752565604914
1985,0.2806278273032149
1986,0.1837959158426914
1987,-0.1812963753118246
1988,-0.2006421969522205
1989,0.0549645390070825
1990,-0.2969786424341505
1991,-0.0160073989755321
1992,0.2784626026498176
1993,-0.1598834627205019
1994,-0.0337645720784654
1995,0.1880166022207147
1996,-0.2061782375315431
1997,0.2057540175245606
1998,0.0212803688597277
1999,0.0
2000,-1.3241260250323623
2001,0.5507351777244669
2002,0.1920734941148479
2003,1.007819921291891
2004,-0.1877926293517361
2005,-0.1907048416894413
2006,0.5242297464387993
2007,-0.3501436268760636
2008,-0.2334060242605977
2009,-0.2219717925076099
2010,0.1781133619110239
2011,0.3270305624925597
2012,-0.5955788736125257
2013,0.091346810545002
2014,-0.148766265966725
2015,-0.1361266405828547
2016,0.4211531411715606
2017,0.062196472693194
2018,0.1752058243178833
2019,-0.1994170885105007
2020,0.6300492861134959
2021,0.3205988563788032
2022,-0.3947457627118561
2023,0.2969461123582462
2024,0.0983894384981632
2025,-0.099188121832571
2026,0.421948049756114
2027,-0.4186298769533282
2028,-0.096700313851885
2029,-0.2704725614942387
2030,0.455507577681812
2031,-0.0593019315486121
2032,0.0761872513332653
2033,0.0558394531117873
2034,0.0541180449856141
2035,0.1593769053594471
2036,-0.1173020032119176
2037,0.0912023509939497
2038,-0.0912856056123873
2039,0.1872911956264998
2040,0.0927159016200111
2041,-0.2094700744970199
2042,0.2947517348244964
2043,-0.5299784960801902
2044,0.0067724294397446
2045,-0.2920650014433491
2046,-0.0522423876894856
2047,-0.015717659852844
2048,0.0288781681049057
2049,0.0135878796113935
2050,0.1094039861104591
2051,0.5565891961779781
2052,-0.2481624911088358
2053,0.4155582489886487
2054,-0.1039976049036396
2055,0.3986377261955151
2056,-0.0337543468533755
2057,-0.0384790563993033
2058,0.1740302906776227
2059,-0.0815942256394312
2060,0.1441509197455537
2061,0.3155066849931247
2062,0.0234232264713654
2063,0.0479165658649902
2064,-0.3613778411315992
2065,-0.1317543722061064
2066,0.3750292991640114
2067,0.0437342829920454
2068,0.0475540275263719
2069,0.1411511598902624
2070,0.0685486383747649
2071,-0.0296093129080928
2072,-0.0811017358890926
2073,0.0514419329696088
2074,0.2596514140895812
2075,0.1520145934009737
2076,0.6375705540980986
2077,0.348570070506208
2078,0.1597696785623878
2079,-0.1786754247998226
2080,0.2020369755341396
2081,-0.110827884295678
2082,0.0522201474823623
2083,0.2257764024187994
2084,-0.0252680785205489
2085,-0.1518386714116309
2086,-0.1663498098859243
2087,0.4007952788209619
2088,-0.2562804530785301
2089,-0.929267124381295
2090,0.0542576279841746
2091,-0.3266090297790527
2092,-0.0753048243154514
2093,0.2684520860964111
2094,-0.2900641025640938
2095,0.5347849303823222
2096,0.2900600781970075
2097,0.2647222002060827
2098,-0.174672489082973
2099,0.1411264746923738
2100,-0.8501952716928308
2101,-0.0884727986359212
2102,-0.9237462863451044
2103,-1.0002131601816815
2104,0.5316980085789296
2105,-0.0753752194091417
2106,-0.0192963839686558
2107,0.2718895509752324
2108,0.0813378448724622
2109,0.2183211187131272
2110,-0.235104617487236
2111,-0.1923578508085468
2112,-0.0320916726023301
2113,-0.149953047809571
2114,0.0204098293738264
2115,0.0106119850126022
2116,-0.0155122301688428
2117,0.0179583040830675
2118,0.027746042108711
2119,-0.0146912391244073
2120,0.2637448512772096
2121,-0.1189894050529777
2122,0.0700405583698385
2123,-0.0721286089773622
2124,0.0118162852858711
2125,-0.6807771284157235
2126,0.5044710911348121
2127,-0.044432048053276
2128,0.0082694000754775
2129,0.0502828409805054
2130,-0.6261463538043012
2131,0.0252924438823851
2132,0.2255413781682176
2133,0.0110392682542264
2134,-0.0662795101628697
2135,0.1682400209595035
2136,-0.0990191131016139
2137,-0.124737498618408
2138,0.1592206072453244
2139,-0.1167929292929307
2140,0.0252461499621257
2141,0.0110439707808166
2142,-0.2151725673238447
2143,0.0538708301069704
2144,-0.1479723046488539
2145,0.1761481224031989
2146,0.0063188158539032
2147,0.0150049358341602
2148,0.2072694029380326
2149,0.2186118931160823
2150,0.2128398922769399
2151,-0.0709970007389497
2152,-0.0057960094474901
2153,-0.6079071665986295
2154,0.1993220141707774
2155,-0.8336420217194378
2156,0.2316203913762542
2157,-0.6489154052959116
2158,-0.459509856153439
2159,-0.3087702630485187
2160,0.0489636037212399
2161,-0.0400771856909576
2162,-0.4008882132904211
2163,0.932709804341326
2164,-0.238636111378311
2165,-0.3996879759295798
2166,-0.2151642395544739
2167,-0.1849807560342526
2168,-0.2287645220615849
2169,0.208889750973589
2170,-0.0223860549801646
2171,-0.1958878504672815
2172,0.4243597379392529
2173,0.1457075738202173
2174,-0.1414469276238472
2175,-0.4528460407477505
2176,-1.1119983689557849
2177,0.181463580089873
2178,0.6336259921470806
2179,0.2336919973100178
2180,-0.3272273386634181
2181,-0.4302751050277754
2182,-0.1424984732306493
2183,0.1304531977975403
2184,0.0668760422927446
2185,0.2255143754856644
2186,0.4222106343252184
2187,-0.0583697667498391
2188,0.0818660343406852
2189,0.1125482949773155
2190,-0.0336077970088946
2191,-0.2344924557164319
2192,-0.1142943864560051
2193,-0.0253002293887426
2194,0.2288637587506754
2195,-0.2209367041640765
2196,0.0151765539104974
2197,0.0151742509821166
2198,0.0404483020139899
2199,-0.0337182837393653
2200,-0.5472359668381424
2201,1.165916377886442
2202,0.2584229738023747
2203,0.0613378099173546
2204,-0.2443326159770862
2205,-0.0842118900710913
2206,0.1697545833737437
2207,0.0597825208834894
2208,0.0581329630048304
2209,-0.3858062215305801
2210,-0.4690477353789019
2211,0.073235035641058
2212,-0.1010035188322697
2213,-0.0162935444976737
2214,-0.3154574132492218
2215,-0.0012912672251287
2216,-0.0821364305578343
2217,0.3309800596742514
2218,0.0016304170606826
2219,-0.0505684876759798
2220,0.233536491093888
2221,0.3753364246570805
2222,0.1230689509991241
2223,0.2841113225507211
2224,0.4229575675719106
2225,-1.783127253124901
2226,-0.089362491358811
2227,1.1253000800213389
2228,-0.3009832118253074
2229,-0.5970997340074204
2230,-0.1896471817515422
2231,0.4170512712931129
2232,-0.0991163525182326
2233,-0.1851353170863105
2234,0.3304648314964902
2235,-0.0587465171707715
2236,0.0955814538442274
2237,0.2659129678563119
2238,0.2186065915727902
2239,0.2911813643926789
2240,0.1747854796003512
2241,0.1604756061158893
2242,0.0530380879769367
2243,-0.2225913621262511
2244,0.3261751411493993
2245,-0.079537357702699
2246,-0.0339806227570784
2247,-0.0439454744452897
2248,0.05138149934531
2249,0.4783662966200909
2250,0.5116198211844439
2251,0.444218863069873
2252,0.1004056387806739
2253,-0.6650629687278944
2254,-0.7125552230297848
2255,0.7476408898947218
2256,0.193586809234005
2257,-0.639313984168866
2258,-0.0812512695510821
2259,-0.1301712565594082
2260,-0.2262766282743886
2261,-0.3559665309629527
2262,0.3120283884651411
2263,0.4638416645521492
2264,-0.0538224063693204
2265,0.0172608108519691
2266,0.0821751039870203
2267,0.4343434343434297
2268,-0.3649635036496373
2269,0.0810372771474947
2270,-0.2050386731358833
2271,0.1034272966943921
2272,-0.2113563386578914
2273,0.1926938601651059
2274,0.3436356653392874
2275,-0.4316031934163714
2276,0.1273060258185581
2277,0.2450761964174282
2278,0.3138973614853866
2279,-0.169079259610819
2280,0.0222423226916142
2281,-0.2676221769577238
2282,-0.2601196997816193
2283,-0.2203564545766949
2284,-0.1646041270743895
2285,0.2567202495559676
2286,-0.2123936162256695
2287,0.00598256083516
2288,0.0597898387169066
2289,-0.0164449095529994
2290,0.128404204491163
2291,0.0507386957170618
2292,1.296214464575041
2293,-0.7838247082925051
2294,0.2088796053508685
2295,0.131672387264763
2296,1.3795367499544104
2297,0.7810124933045706
2298,-0.1885506258430322
2299,1.2135713671662358
2300,0.6290497771452184
2301,-0.1049829402722168
2302,-1.320363394822892
2303,-0.9482799614667264
2304,1.0936676212330956
2305,0.5357176541603063
2306,-0.5136123678024962
2307,0.5522579428679172
2308,0.1365155580661907
2309,-0.183927560837582
2310,-0.0963009120262827
2311,-0.0547893444171693
2312,0.228082411264639
2313,0.0471022684452483
2314,-0.1377280531290716
2315,0.04054729417534
2316,-0.0802159223887272
2317,0.2165847411341464
2318,0.1279036960406188
2319,0.2064758329422848
2320,0.0469043151969981
2321,0.1124437781109487
2322,-0.3252674525730005
2323,-0.1845956789542124
2324,0.3023474178403781
2325,0.3360393342883885
2326,-0.1212979768913976
2327,-0.4419999363261107
2328,-0.0658337337818409
2329,0.619063622052815
2330,0.0194525005305251
2331,-0.0198985615551067
2332,0.064571119086616
2333,-0.2832300779068851
2334,-0.237206823027725
2335,0.2808366629162781
2336,0.3619126642951009
2337,-0.0167743758166319
2338,0.2922535211267549
2339,0.1531980420885857
2340,0.2189889847751412
2341,-0.1000790097445439
2342,0.1385138689203067
2343,0.1610475090151523
2344,-0.0105042016806627
2345,0.1346224452331384
2346,0.2224179888180406
2347,-0.2176573426573434
2348,0.0576590428598956
2349,-0.4757557670025694
2350,0.4056267569781175
2351,-0.2686628677892359
2352,0.6392691966063304
2353,0.3922955275686058
2354,-0.2050870515583598
2355,0.1480509173051548
2356,0.355882710792072
2357,0.2964479320671808
2358,0.1831432528360599
2359,-0.2389585956820457
2360,-0.3608734050004575
2361,0.1095123657713058
2362,-0.0882961880404398
2363,-0.3851091142490344
2364,-0.4297378599054682
2365,-0.0199560965875067
2366,-0.0952658994176494
2367,0.205474200720698
2368,-0.1005379933844423
2369,0.5669937882510999
2370,0.1189042515891968
2371,0.1096374350931198
2372,0.1808785529715672
2373,0.0227946204695657
2374,0.4146551854598297
2375,0.9254419448480868
2376,0.0127784726682682
2377,-0.1998509586071319
2378,-0.3825294547680171
2379,-0.9385626873109728
2380,-0.0645321931157692
2381,-0.0764736208970699
2382,-0.4384148025407283
2383,-0.48041069043861
2384,-0.1981058302198255
2385,0.5478552417821643
2386,0.0949634822245548
2387,0.1000431220353671
2388,-0.4504894741401755
2389,0.2609477067708138
2390,-0.1783148382182318
2391,-0.2667275827148899
2392,-0.0248979946175759
2393,0.0659344472784681
2394,-0.1842613033879846
2395,-0.0782853762916968
2396,-0.7916816440325967
2397,-0.4854197868029241
2398,0.2320389544184172
2399,-0.2520090229803943
2400,-0.1100981378365399
2401,-0.7024468466784001
2402,-0.2056860598019384
2403,0.0678924583459727
2404,0.1403799830905922
2405,0.3085192665510951
2406,-0.1178212619612296
2407,0.2366732320985919
2408,0.0460427085814205
2409,-0.1447356558983328
2410,0.291749896952972
2411,-0.1182473989540271
2412,-0.0357250599387152
2413,0.5180937939313661
2414,-0.2843361661347029
2415,-0.2915197153115246
2416,-0.2548338801643715
2417,-0.0493984543064391
2418,-0.0302856414179961
2419,0.2654881325214949
2420,0.1206751456834803
2421,0.171192163203202
2422,0.2040622627182934
2423,0.2241232362132758
2424,0.3225146704843941
2425,0.3495475987935954
2426,-0.9524553048637536
2427,0.4074206540501041
2428,0.1521620992158845
2429,0.124059858881921
2430,-0.2238075255280543
2431,0.1449381300886055
2432,0.0443820486170412
2433,0.3601459131940214
2434,-0.0541284545552996
2435,-0.0572542708591242
2436,-0.0944813592924761
2437,-0.0744013020227882
2438,-0.178571428571425
2439,-0.0590410490662184
2440,0.0931358852565928
2441,-0.0442591255328692
2442,-0.0917081814578364
2443,-0.0077724838526754
2444,-0.0225452849257532
2445,0.0668137605270616
2446,-0.1088850174216098
2447,-0.057586652347824
2448,-0.15275980858261
2449,-0.1623756811191374
2450,0.2097878903464379
2451,-0.0221611647483548
2452,-0.7186307022746544
2453,0.2724137356503948
2454,0.0815742158886421
2455,0.4458292589953187
2456,0.2891988365943945
2457,-0.1125008272119565
2458,0.1833044339856163
2459,-0.185298545737307
2460,0.1585754637506461
2461,0.3752036467161408
2462,0.1560908284315411
2463,-0.0772835649099773
2464,-0.1284225430956373
2465,0.2103014868972271
2466,0.0016429533729817
2467,0.0902808555342276
2468,-0.1166803615447882
2469,-0.0443911020502082
2470,0.0032881216604984
2471,0.1182324252426272
2472,-0.0332639308110216
2473,0.2429332240884816
2474,0.2044153720359771
2475,0.6984281315832214
2476,0.5889592690203477
2477,0.1197103781174623
2478,-0.1684247850367809
2479,0.1633224451703197
2480,0.2151538992630044
2481,0.4491544387967231
2482,-0.3512824214426727
2483,-0.0690208667736677
2484,0.0673703121491064
2485,-0.1783676945573771
2486,-0.4616998950681895
2487,-0.204631299691856
2488,0.1139136195446753
2489,0.1457260260357761
2490,-0.0424838183784455
2491,-0.0161438742069358
2492,-0.2103117467199382
2493,-0.0315567171304506
2494,-0.1921361978110977
2495,0.3441701137538772
2496,0.1822551249173393
2497,0.1738878423416961
2498,-0.12009446356463
2499,0.2981356477017065
2500,0.3448315379326205
2501,0.7418120363674676
2502,-0.2745641192765105
2503,0.4687069203198213
2504,0.191817409250932
2505,-0.299547026447815
2506,-0.1479626678807141
2507,-0.239425899395476
2508,0.5718869514487581
2509,-0.2094870004384737
2510,-0.0942767510280924
2511,0.0665995256814216
2512,0.0113693579561224
2513,0.1070820150888242
2514,0.0794371311847495
2515,-0.0470359257156884
2516,-0.0496556558765564
2517,-0.0428585343680005
2518,-0.154464009885704
2519,-0.2739056003912855
2520,0.0830808327631692
2521,-0.1370265244200893
2522,-0.1282187395362839
2523,0.1752784073307025
2524,-0.1224369857646597
2525,0.0390210605651248
2526,0.2185172046825063
2527,-0.2774615822424652
2528,-0.3985657347752123
2529,-0.1330319848944255
2530,-0.4038386357441086
2531,0.2352452321932612
2532,0.5379906938298492
2533,-0.3798120252349646
2534,-0.4144251556787725
2535,0.0021546770857254
2536,0.0990170050943609
2537,-0.1537842421455129
2538,0.0079041726846254
2539,0.2515804412333886
2540,0.1009601959057314
2541,0.1122904388625167
2542,0.0571853376794157
2543,0.0971063895547253
2544,0.0970406940243191
2545,-0.0849702604088608
2546,-0.0164255209746774
2547,-0.4116111636979038
2548,0.2132379248658331
2549,-0.0042935653766848
2550,-0.7079589319750706
2551,-0.1813222079589209
2552,-0.3216991070209833
2553,0.6268236498592302
2554,0.4300595712146866
2555,-0.3676940785266767
2556,-0.096012289573069
2557,-0.3291216465715084
2558,-0.5342338862686558
2559,0.1603242258945486
2560,0.3700671097839103
2561,0.3423999999999978
2562,0.1198561725928885
2563,-0.7795010549032924
2564,-0.0886581984653998
2565,-0.8715447154471567
2566,-0.2853648593558908
2567,0.3347905933594359
2568,0.4465513614962875
2569,-0.0679996761920299
2570,-0.1167069197477878
2571,-0.4837448693725835
2572,-0.1190417950850444
2573,0.1302867938048555
2574,0.1122462259240067
2575,0.2115902493617382
2576,0.2633552505363013
2577,-0.2614207650273232
2578,-0.1672738737476425
2579,-1.7464163223407392
2580,0.2062139859144874
2581,0.1562610980893521
2582,0.5667673075904508
2583,0.0934909155053753
2584,-0.0706090026478335
2585,-0.894065683550613
2586,-0.1802058986207987
2587,0.7165442902314303
2588,-0.0150594404974994
2589,0.1008849557522212
2590,0.2330837688939204
2591,-0.0097127669907311
2592,-0.1875425730487071
2593,-0.1887829262239966
2594,0.1159712816154485
2595,-0.0930405656866353
2596,-0.2237970906378201
2597,-0.0657614104933891
2598,0.3789086015793736
2599,0.5511436671303543
2600,-0.3077257217875246
2601,0.1688756635033124
2602,0.0361779957390214
2603,-1.106288203927681
2604,-0.0691399799900689
2605,-0.206217498329084
2606,-0.4610106204400385
2607,0.0564685085766706
2608,0.8099052420932557
2609,-0.2798301222116057
2610,-0.0243942157373491
2611,-0.3333115482648319
2612,-0.0670339911384281
2613,-0.1498243861703026
2614,-0.0204720024893955
2615,-0.1254458246218155
2616,0.326076296950084
2617,-0.2080091720579961
2618,-0.1180656904383047
2619,0.1211982246097923
2620,0.0392920875558513
2621,0.4611824522521414
2622,-0.1443969794136453
2623,0.3650081300813097
2624,-0.3459078449288612
2625,-0.6031483269723118
2626,0.078110641426207
2627,-0.3940912452699038
2628,-0.6261701041296013
2629,0.6318993880876993
2630,0.0131436244582135
2631,-0.0777692307692282
2632,0.0092299172384003
2633,0.0023074260662385
2634,-0.0854477152358763
2635,0.0561637828231162
2636,-0.0960167673553998
2637,-0.0403081664098681
2638,0.1538461538461538
2639,-0.1633432983018376
2640,-0.5547291434238318
2641,0.0617568045530215
2642,0.3842961820285459
2643,0.065548983528277
2644,-0.1814980694980723
2645,-0.094297330303454
2646,-0.0201001917249049
2647,-0.0541452019616068
2648,0.0896458987001408
2649,0.5044058621803209
2650,-0.763992118090378
2651,-0.5045630723142617
2652,0.770739480861753
2653,-0.3490428230952536
2654,0.4987683786967749
2655,0.0252380406102961
2656,-0.0543295277157139
2657,0.432755310395275
2658,-0.0565644491674629
2659,0.293545346751397
2660,0.1684549193389131
2661,-0.1618873173067332
2662,0.4004481385595951
2663,0.0090830646260137
2664,0.283795003396482
2665,0.2449566443153199
2666,-0.1291728234974718
2667,0.3276224827171551
2668,-0.016534143005308
2669,-0.1720250396184472
2670,0.2751584131655578
2671,0.458859577012172
2672,0.1599410733989034
2673,-0.1879003984361565
2674,-0.2525555322401839
2675,-2.9431129192338994
2676,0.7481511767083363
2677,-0.737951836822922
2678,-0.8651616355816324
2679,1.4012116474496803
2680,-0.1605073598496698
2681,-0.6144635260753121
2682,0.9403410199383608
2683,-0.1563171675329376
2684,-0.1526418786692706
2685,1.0878401920173444
2686,0.4892518684027975
2687,0.1019838750024218
2688,-0.1425956257828324
2689,0.4278752062626932
2690,0.2048827190043178
2691,0.1911132345914954
2692,-0.3750275755570341
2693,-0.3687088451615317
2694,-0.3613456744797211
2695,0.163843882033171
2696,-0.164112770767709
2697,-0.6202364286825207
2698,-0.0758858210262292
2699,-1.2969350546959548
2700,-0.1069593729725962
2701,0.0394366690912954
2702,-0.1219640600870308
2703,0.006141697740727
2704,0.20576131687242
2705,0.2358490566037775
2706,0.1256281407035223
2707,0.3581487534336983
2708,0.374129628988132
2709,-0.0780044722564172
2710,-0.2241139680333501
2711,0.0347342827370496
2712,-0.180073595295463
2713,0.0123339547860618
2714,-0.2801493292395757
2715,0.0296477153819251
2716,-0.1026864320881708
2717,0.1948321223842632
2718,-0.5377850961706787
2719,-0.0420595142126124
2720,-0.0561108188672716
2721,0.316372725524822
2722,-0.2154568385650256
2723,-0.0999456435973505
2724,0.0910954224550383
2725,-0.6265822784810183
2726,0.4088101284059974
2727,-0.2699652385896807
2728,-0.069571188492743
2729,-0.2699764450081553
2730,0.1411304914236036
2731,0.2491605158642598
2732,0.3093850084565701
2733,-0.7504894496410678
2734,-0.1288729965694437
2735,-0.2602365787079072
2736,-0.0473381399752368
2737,-0.2976570917258624
2738,0.1076249543962115
2739,-0.0711925667658677
2740,0.0346715328467252
2741,0.0838712030047836
2742,0.0929012514345029
2743,-0.0191303872536995
2744,0.1936610114014403
2745,0.1271271089479406
2746,0.1414555412487936
2747,-0.0655114155002531
2748,0.0583092494067082
2749,-0.4445922066565942
2750,0.9639663961631992
2751,-0.4098099247353058
2752,0.3012646757231516
2753,-0.088311109696711
2754,-0.0636881826577223
2755,0.1034180771999628
2756,0.1397417366857868
2757,0.1253212348107432
2758,0.0982567353407297
2759,-0.0317057704502291
2760,0.2514271256661288
2761,-0.0221431395808598
2762,-0.1711107942392764
2763,0.0894362351302452
2764,0.1974770334210131
2765,0.0292180615000624
2766,-0.0553079864732323
2767,-0.0854052002277594
2768,0.1768234922639729
2769,0.007893282816334
2770,0.0867507886435259
2771,0.0819517115299725
2772,0.0834579954334261
2773,0.1478010660545063
2774,0.1977245978815207
2775,0.8407910395820604
2776,1.6990455274938767
2777,0.3836898170741922
2778,-0.460689258755213
2779,0.3378207612340138
2780,0.6203795952881359
2781,-1.049897632865779
2782,-0.455526660207698
2783,-0.0765462339252986
2784,0.2016745095642588
2785,0.4549141543869148
2786,-0.804033796674848
2787,0.3010296146905911
2788,-0.255827416526205
2789,-0.3194178737359747
2790,-0.0914678452056456
2791,-0.4059807051876282
2792,0.0171632568996331
2793,0.2841006332363457
2794,-0.1868966581505663
2795,0.0274268474552973
2796,0.0873467150784392
2797,-0.1432136456019752
2798,0.1173487742620833
2799,0.3550639285775127
2800,0.260192166021406
2801,0.4050518221868223
2802,-0.0439791717391382
2803,-0.4412775102354488
2804,-0.1681279658087505
2805,0.0941571988814276
2806,0.3509664404375434
2807,-0.0615774727252872
2808,-0.0704865135804087
2809,0.0641798287494453
2810,-0.0438493461749411
2811,-0.0074392817569077
2812,0.1991788386199571
2813,-0.2242987726072818
2814,-0.1741900554740423
2815,-0.008631783797367
2816,-0.1131257266756612
2817,0.217919573567451
2818,0.093977602004859
2819,0.0203576685771548
2820,0.0532147999749449
2821,-0.0924286810897056
2822,0.1610985985985943
2823,-0.0312910695287636
2824,0.4764722369281647
2825,-0.0364587461361683
2826,-0.2837544609857436
2827,-0.1504489587976899
2828,0.1001988071570569
2829,0.1310407814795767
2830,0.5222159019087268
2831,-0.1495406964323941
2832,0.1288028447254136
2833,0.2081789076915876
2834,-0.2418819363202463
2835,-0.0347925101214438
2836,0.200445082782238
2837,-0.0457918837833692
2838,0.0812539936732485
2839,0.1636282243250215
2840,0.177677481722018
2841,0.1955651805470621
2842,-0.0879576546719743
2843,-0.0078539788256659
2844,-0.1793919556870375
2845,0.1351478769211449
2846,0.1976160602258454
2847,-0.1460725336516662
2848,-0.2266895455189365
2849,-0.1529341279601468
2850,-0.3894796726620319
2851,-1.4067631135173433
2852,0.1223317495213
2853,-0.047891870798372
2854,0.8686325192101518
2855,0.1860399810449735
2856,0.7969050069034919
2857,-0.5359846661473716
2858,-0.6496681186932642
2859,-0.064788533751732
2860,-0.5334798482861278
2861,-0.3950177935943109
2862,0.0337964033511899
2863,0.1846492551888151
2864,0.5227927020964758
2865,-0.8092300296450734
2866,-0.8964259729994359
2867,0.0511724781843792
2868,-0.9150374168765638
2869,0.4500482516662616
2870,0.6585135394963837
2871,-0.4915815821223289
2872,-0.285327313769759
2873,0.4310906728880442
2874,-0.9104022644385248
2875,-1.2048226869619767
2876,0.291239456934127
2877,0.2049532988093849
2878,-0.1488514932154949
2879,-0.2702278083267914
2880,-0.032610788277401
2881,-0.3885111149677322
2882,0.1701185726924198
2883,0.2654571159283641
2884,0.0439643260896829
2885,-0.0471268340192834
2886,-0.1384300770803831
2887,-0.2380989924155207
2888,-0.0820616409172117
2889,0.0299750733600565
2890,-0.0805241967316635
2891,0.138750926320104
2892,0.1857068664326891
2893,-0.0220378736600164
2894,0.1650113150616149
2895,-0.0904450683843436
2896,-0.0495727302771437
2897,0.2402034664657256
2898,-0.1226068093935814
2899,0.3399389049894372
2900,1.1630718220595115
2901,-1.848117611737535
2902,-0.5539677767363069
2903,0.7076879851087147
2904,0.5466389563212761
2905,0.796964604376379
2906,1.1017442856653217
2907,-0.4094694102264117
2908,0.5049726972389197
2909,0.6276791181873752
2910,-0.4476642859583783
2911,0.1007083724502913
2912,0.0591610189615552
2913,0.2981886214814172
2914,0.6908317005607592
2915,0.1623096024047269
2916,0.1931162489465954
2917,-0.701666073456384
2918,0.7068208209219039
2919,-0.5570652587786398
2920,0.1321277674497362
2921,-0.2864358231216513
2922,0.6800774345593744
2923,-0.3259474430858525
2924,-0.006755843804885
2925,-0.5771526537353413
2926,0.0856109253387736
2927,0.4850956732828852
2928,-0.2469312529077041
2929,-0.0949259398563524
2930,0.0948359159717948
2931,0.0250447227191388
2932,0.6451842240904316
2933,-0.2619573740109822
2934,-0.0731163620151525
2935,-0.144264890197603
2936,0.149844190929651
2937,0.3248253674836896
2938,-0.1219023891088773
2939,-0.0133487585654412
2940,-0.0641151222639786
2941,-0.0351331782627449
2942,-0.0539760067024452
2943,-0.0677833074686494
2944,-0.1903332171675298
2945,-0.1154052603327933
2946,0.0607967956512466
2947,-0.0841133203285837
2948,-0.2322974124400123
2949,-0.2544689422004959
2950,-0.4492643912714377
2951,0.3092470613326319
2952,-0.4722423682995993
2953,0.3351294519647912
2954,0.5911748375085744
2955,0.4851094949823286
2956,0.6514789460087781
2957,-0.0403805462680299
2958,0.0
2959,-0.1601630751310439
2960,-0.239197593428962
2961,-0.0121640689621505
2962,0.4376049605993933
2963,0.2930284978264449
2964,0.3649488670543376
2965,0.30306907415996
2966,-0.3192786548581712
2967,0.3748251748251792
2968,0.4463504288464825
2969,0.3417461563468979
2970,0.3925316315731298
2971,0.0213201096011545
2972,-0.293814841213276
2973,-0.4854368932038944
2974,-0.2489070427928559
2975,-0.4212180746561807
2976,0.0322096613272016
2977,-0.071540880503151
2978,-0.3091287615923343
2979,-0.3164356686285678
2980,-0.366823876899615
2981,-0.1065081232314998
2982,0.0968761414709313
2983,-0.0270055599682222
2984,-0.3011424292155935
2985,-0.0972886762360468
2986,0.2799160251924408
2987,0.0349772647778987
2988,0.1872540307223483
2989,-0.1040500075456069
2990,0.2969685450917039
2991,0.0102938498206581
2992,0.0007918283316169
2993,-0.1236779932452925
2994,0.0602170984866485
2995,0.0150520086509482
2996,-0.00079221725766
2997,-0.0364552788828863
2998,0.0411933393538968
2999,0.0411763774290089
3000,0.0381053106360483
3001,0.1514139735685414
3002,0.1906503813007654
3003,0.5863182143875345
3004,-0.1272873144691032
3005,0.1063452676355986
3006,0.0800800800800772
3007,0.0754031761664423
3008,0.1613175805435564
3009,-0.00614580932626
3010,-0.1400129242699277
3011,-0.3752837794011002
3012,0.2003668254188367
3013,0.1062355658198698
3014,-0.2415365738847345
3015,-0.1011926832282741
3016,-0.0865907966353206
3017,-0.2293720166139759
3018,0.1315606184896876
3019,-0.0976048089734445
3020,0.0832201234184148
3021,-0.0151106982505119
3022,-0.0077417356971362
3023,-0.1317829457364376
3024,0.2150404554525884
3025,0.020419970731376
3026,0.2579856750059374
3027,0.199878040517661
3028,-0.9205521603487312
3029,-0.314675721096141
3030,0.3911654681174459
3031,-0.1942511916069778
3032,-0.3090155280302757
3033,-0.3177473521054038
3034,0.3364171572750272
3035,-0.2150130727948259
3036,-0.2794356090661338
3037,-0.3896171362274671
3038,0.1918423781541675
3039,-0.0363076816680849
3040,-0.1914132534190249
3041,0.0519404070396683
3042,0.382887350057332
3043,0.0129337104228539
3044,-0.0396791167083616
3045,0.366974053989015
3046,0.1638809760785326
3047,-0.0386256147910393
3048,0.2141272601132305
3049,-0.0299868058054378
3050,-0.5872613041998017
3051,0.0293931096362898
3052,-0.1751177783287868
3053,-0.0403088276332502
3054,0.183378339690974
3055,-0.1837152336361755
3056,0.25052579487814
3057,0.1135354315504944
3058,0.3716585358346487
3059,-0.0076953858466393
3060,-0.1927554781106879
3061,-0.3528264805558522
3062,0.1616824242012129
3063,0.0854417190225506
3064,-0.3096886081045509
3065,0.2486793735133319
3066,0.1249556484581181
3067,-0.2443361942318164
3068,0.1042752867570491
3069,0.1087912596638932
3070,-0.114322791947969
3071,0.3085661569074742
3072,0.008701008701013
3073,0.1314969894110347
3074,0.1129136325928678
3075,-0.1475944690914772
3076,-0.2925900277008208
3077,-0.4137547373178949
3078,0.3300844704353429
3079,0.3367439450848414
3080,0.4461292485429735
3081,0.1407749489261704
3082,0.0686235824941202
3083,0.4347194820945039
3084,-0.077284310361888
3085,0.1309603072983401
3086,-0.2790522495377654
3087,0.0684322178881778
3088,0.0530068566934081
3089,0.0410207325619172
3090,-0.0341956332176458
3091,-0.0487525338487932
3092,0.128984863498137
3093,-0.046148324132152
3094,-0.1471901974991597
3095,-0.0582492678164671
3096,0.015412014521548
3097,0.0883525836115839
3098,0.0228528420656508
3099,-0.0530549375320998
3100,-0.0252973875739861
3101,-0.5672742841146817
3102,0.1052752784037613
3103,0.1002399184934455
3104,-0.3396649518533084
3105,-0.065997888067578
3106,-0.0891766027017335
3107,0.051167780803839
3108,-0.1421511099357036
3109,0.271168000527497
3110,0.2343518731704033
3111,0.118269325536323
3112,-0.2222478310258009
