,PDD.US
3669,-0.0209380234505969
3670,-0.4733354370463898
3671,-0.2319451765946218
3672,-0.1583949313621874
3673,-0.2753070732740418
3674,-0.3506534905961091
3675,-0.1276731567188047
3676,-0.593995825975269
3677,-0.209137709137717
3678,0.0214454214025415
3679,-0.134213775701938
3680,0.0643811363270433
3681,0.04826254826255
3682,0.0321646831778719
3683,0.6233019018699142
3684,0.0
3685,-0.0479692996482269
3686,0.2127433251781755
3687,0.0319013185878361
3688,-0.031911498776727
3689,0.2691355366562601
3690,0.3540012872774065
3691,0.5865415378052652
3692,-0.3746521087561489
3693,0.3626279863481265
3694,-0.1388443874826548
3695,0.8996613039796872
3696,0.6519453207150268
3697,0.1678565692384807
3698,-0.3263823064770921
3699,-0.2639915522703273
3700,0.1423525069858079
3701,-0.0896041270668742
3702,-0.3389812559567897
3703,0.0211752249867612
3704,0.1585623678646844
3705,0.0633847454046083
3706,0.3474049899989455
3707,0.0
3708,-0.0210592818784837
3709,-0.014217036221842
3710,0.0720862930807684
3711,-0.0357928645871777
3712,-0.0168465385627853
3713,0.0157911359090436
3714,-0.2789724514704113
3715,-1.846809518172135
3716,-2.3878787878787864
3717,-1.127727384162787
3718,0.0734933855952992
3719,-1.535974130962004
3720,-0.7518325919428536
3721,-1.288105993011827
3722,1.2655388471177969
3723,0.2125797173940249
3724,-0.5279698302954139
3725,-0.7344561225781921
3726,-0.1014070224363015
3727,-1.0619899821934045
3728,-0.1038727878943358
3729,0.1152811579351725
3730,0.9640999619434292
3731,0.0760552668272306
3732,-0.0634195839675255
3733,0.1266784899923921
3734,0.4916172948443219
3735,-0.619852792888999
3736,1.1022328148519756
3737,0.2377674884244747
3738,-0.496761617304906
3739,-1.3884185573992434
3740,-0.6075748111975431
3741,0.2209631728045248
3742,0.9650993154528106
3743,-0.643776824034327
3744,-0.6307893390918984
3745,-0.1878843088134892
3746,0.4083687816185315
3747,-0.0682024512028953
3748,-0.2788051209103892
3749,0.0830035930322387
3750,-0.0056855008357634
3751,-0.0716886663632253
3752,-0.3425439598081721
3753,0.0684618895481541
3754,0.2163269953318886
3755,0.0113843351548327
3756,-0.0797539022445111
3757,0.0455528983031616
3758,0.0455321570859328
3759,0.1251703897562676
3760,0.7334386638076993
3761,-0.2886084545300157
3762,0.2540076766764442
3763,0.3319268635724351
3764,-0.3629575858135376
3765,0.3410500206696965
3766,-0.8967674661105312
3767,0.0937597666423473
3768,-0.083411531644248
3769,-0.0104275286756943
3770,-0.1042796406266853
3771,-0.387823535575808
3772,0.2717107325739272
3773,-0.5886681383370149
3774,-0.3957574798163685
3775,-0.1320934164641234
3776,-0.4990436501235614
3777,-0.6736875868705215
3778,0.3781221707408041
3779,-0.0266354144470548
3780,-0.2456477624692983
3781,-0.3214400514304052
3782,-0.7122045969569403
3783,0.2046090889511067
3784,-0.0323171388559745
3785,-0.7160681349679902
3786,0.7964697018620116
3787,0.8007687379884689
3788,0.59435364041605
3789,-1.3090483749686697
3790,-0.1506150112961196
3791,-0.9716120310915896
3792,-0.143836195955666
3793,-0.0042306553285065
3794,-0.1907426246185219
3795,0.4640958568897235
3796,0.3363888655285438
3797,-0.7285048708174497
3798,0.4385595007168727
3799,0.6785056123303755
3800,0.0167504187604775
3801,-0.2939941201176048
3802,-0.3033111466846402
3803,-0.1603375527426141
3804,0.1769016932019154
3805,0.109390777515996
3806,0.0755907471544162
3807,0.0589075630252071
3808,-0.058858151854026
3809,-0.0673117374842343
3810,-0.0168307666414171
3811,-0.0868379448970686
3812,0.0783538124894736
3813,-0.5287871737383139
3814,0.4610036275695173
3815,0.7500005625566751
3816,-0.315951843491335
3817,1.27033652774683
3818,2.871780070712165
3819,-0.961608508778315
3820,-0.7227501192354358
3821,0.2962908771673137
3822,-1.0348141030379228
3823,0.2653888684113628
3824,0.305001286149996
3825,-0.4095638698251102
3826,-0.3109038418831797
3827,-0.0074030204323296
3828,-0.2188670846162524
3829,0.1000592943966727
3830,-0.2526378362312192
3831,0.1706104888361321
3832,-0.1634593952002369
3833,0.1928068223952472
3834,0.4135588213573608
3835,0.3532268746780409
3836,-0.0441728631377264
3837,0.0294399057922956
3838,-0.3026723756090333
3839,3.222143364088
3840,0.3676990524678135
3841,0.5764904386951782
3842,1.215362177929023
3843,-0.0486381322957348
3844,-0.4326587578506462
3845,-1.4872521246459085
3846,-0.070871722182845
3847,0.0425049589118746
3848,1.2521860790486128
3849,-0.4497224369334455
3850,-0.4801242674574644
3851,0.4708362614195474
3852,-0.6151453015626137
3853,0.1059471676790547
3854,-0.1272984441301321
3855,0.6464305789769446
3856,0.5450733752620552
3857,-0.6470670980447232
3858,-0.1408649105507938
3859,-0.1834603443409475
3860,0.4355767879724635
3861,0.0421348314606757
3862,0.3498950314905528
3863,0.7087270705947623
3864,0.7739803461170541
3865,1.1433975240715255
3866,-0.832177531206652
3867,0.2938634399308586
3868,0.2758145147388322
3869,0.4632807137954755
3870,0.1370801919122657
3871,0.4605150946614414
3872,-0.1366353543979597
3873,0.1705029838022189
3874,-0.256410256410254
3875,0.2557544757033224
3876,-0.1879057055005115
3877,0.5605571598437207
3878,0.6078001013000159
3879,0.2694056238424039
3880,-0.4227257355427798
3881,0.5716207128446474
3882,0.2849958088851663
3883,-0.3195425496131815
3884,-0.050479555779911
3885,-0.1010611419909083
3886,-0.1518218623481718
3887,-0.593924995757681
3888,0.5904183535762507
3889,-0.2273543137489672
3890,0.51190476190477
3891,0.1546414422424302
3892,-0.5859636537541824
3893,-0.155669979643151
3894,0.5596570612050474
3895,-0.0059541530217441
3896,-0.3765240258187876
3897,-0.1436437634665912
3898,0.4053409632808645
3899,-0.0357781753130603
3900,0.0715051841258518
3901,0.0
3902,-0.346806983975116
3903,-0.2518885647866875
3904,0.2870292887029437
3905,-0.1976402946637195
3906,-0.1199256460994115
3907,-0.1982696467195461
3908,0.3114518447532404
3909,-0.1559688062387638
3910,0.179640718562881
3911,-0.0599161174355867
3912,-0.0239721922569771
3913,-0.2222355697038888
3914,0.9675377520571546
3915,0.189710848897385
3916,0.3595323741007185
3917,-0.7611453425154072
3918,-0.7945931135263536
3919,-0.3206890232728553
3920,-0.1651982378854688
3921,0.2563163676309055
3922,-0.1283226397800188
3923,-0.9192812253136204
3924,0.1973781388478508
3925,0.5667475082019614
3926,-0.1631114380286792
3927,-0.1288897072362369
3928,-0.416011833225481
3929,0.7250367107195228
3930,-0.2484129174717048
3931,0.5398975109809695
3932,-0.4042631385520008
3933,0.1467889908256849
3934,0.2744739249771246
3935,0.2099881311056367
3936,-0.1005300676293177
3937,-0.1647748077627305
3938,0.2738725579697018
3939,0.4586884594744097
3940,-2.3253702302453663
3941,0.0648158150588614
3942,0.0431918799265805
3943,1.6147880590672434
3944,0.8323842895235146
3945,-1.1616741322880435
3946,0.1701244813277936
3947,1.0735712030312703
3948,1.020836567180506
3949,0.9545477996182226
3950,-0.3226597849141819
3951,0.8586822660098454
3952,-0.6819590824550492
3953,-0.9692126321060834
3954,0.693017709301406
3955,0.6076614148903229
3956,-0.1030821564787076
3957,0.7265656979123963
3958,0.1248949839639813
3959,0.204909881470486
3960,0.881463883131993
3961,0.5329579164362079
3962,0.075361736334408
3963,-0.4542242858584868
3964,0.5266484095218033
3965,1.0010427528675785
3966,-0.0521648408972471
3967,-0.8416622830089396
3968,0.5545093115714597
3969,-0.2517306482064138
3970,0.0943099654196829
3971,0.2300052273915304
3972,0.8190593312518871
3973,0.3309215265383147
3974,-0.3111134148870003
3975,0.1449275362318846
3976,0.0827472072817671
3977,-0.1553921060810169
3978,0.5665430572723498
3979,-0.0515304544986057
3980,0.010305028854086
3981,0.096362123920039
3982,0.3144499178981901
3983,-0.1799208348326706
3984,0.0154194078947374
3985,0.0001027959469648
3986,-0.0309511568123439
3987,-0.1235457634098677
3988,-0.1340206185566963
3989,-2.2397345499792625
3990,-0.3687184061849566
3991,-0.520086083213776
3992,0.7417077078264998
3993,1.720317238161878
3994,-0.3922486973830499
3995,-0.6007420931739268
3996,1.043245133465451
3997,0.6945248292626396
3998,0.7068559278202343
3999,-0.5983523630582435
4000,0.0981836033382517
4001,-0.4146610218639467
4002,0.0984936268829591
4003,0.4527496611586911
4004,-0.5713457076566039
4005,-0.0696540515440007
4006,0.014509155276983
4007,-0.1831501831501818
4008,0.3938147912202343
4009,0.0463096960926266
4010,0.3806008880687369
4011,-0.3123734598252976
4012,0.1674751674751629
4013,-1.1980597276605591
4014,0.6466184821889509
4015,0.4420230263157965
4016,-0.1905350429991269
4017,0.6236163607947701
4018,-0.7035020497981187
4019,0.2808469088853532
4020,-0.433548387096776
4021,0.0103215151984364
4022,-0.2120397186594934
4023,-0.1139070104587487
4024,0.0569210866752981
4025,-0.0155263430286725
4026,0.0051751798374946
4027,-0.4574993501429662
4028,-0.0415040916377087
4029,-0.2242493744787244
4030,-0.2665551664663099
4031,-0.1465584925412201
4032,-0.0392721560413756
4033,-0.4655689410279293
4034,-0.165827692012615
4035,-0.3152041188503931
4036,-0.370861629881161
4037,0.5592487073968567
4038,-0.6799107617125258
4039,-0.2717795482430991
4040,-1.1293288691219765
4041,-0.5022349455075084
4042,-0.140823819343158
4043,-0.0956504228755669
4044,-0.9862735129639032
4045,0.7918494981590869
4046,0.3317749962298278
4047,-0.2772456900897325
4048,-0.1565103246327067
4049,-0.6155188782997614
4050,-0.5507712738788503
4051,0.0153209744139733
4052,-0.0562084823709829
4053,0.1988882655923376
4054,0.0254919955134
4055,-0.0816409837738527
4056,-0.1226116276693474
4057,-0.2766393442623056
4058,0.1917422983510162
4059,0.0740854281626866
4060,-0.1125319693094623
4061,0.1914486279514997
4062,-0.0638569604086845
4063,0.1886600040791375
4064,0.6772016284551192
4065,-0.365591397849466
4066,-0.6275697900887236
4067,-2.1667035153659167
4068,-1.3103371038190026
4069,-1.9583214387667751
4070,-0.0171311100959348
4071,-0.5974264705882306
4072,-0.0344787955407437
4073,-0.1496316758747809
4074,-0.1729505361466522
4075,0.1726519337016476
4076,0.0460193281178166
4077,0.1149161112387891
4078,-0.241907614330139
4079,0.2869292141723199
4080,-0.1493155412400653
4081,0.1149029070435416
4082,-0.0920069005175368
4083,0.1607532437708124
4084,-0.1955821445006922
4085,-0.3927003927003967
4086,-0.080915501098131
4087,-0.4936980890979978
4088,0.6635125778906102
4089,-1.923905803064142
4090,0.5572007481296674
4091,-0.5563827286262782
4092,0.6307428749415886
4093,-1.8882894319263572
4094,-0.0277766755287574
4095,0.3834295201201672
4096,0.5268952500786424
4097,0.500782472613459
4098,0.3353349450206602
4099,0.8582031854028248
4100,0.1890650924103905
4101,-0.2824640148583881
4102,-0.4586799346964187
4103,-0.3510688094866505
4104,-0.3916040100250626
4105,-0.2591283863368767
4106,0.0117771758332356
4107,-0.7554782058381444
4108,1.1804252657911234
4109,0.5365057149521902
4110,-0.3824539494224235
4111,-0.3996551994357848
4112,0.02350360388593
4113,-0.117656286767594
4114,-0.2841744243018189
4115,-0.0980872976949429
4116,-0.147347740667982
4117,0.0795045199791944
4118,0.2012021189894024
4119,-0.1043341831731649
4120,0.078385263570447
4121,0.4146948333902494
4122,-0.3771796054648381
4123,0.0783910745742822
4124,-0.3584933457742072
4125,-0.0835545070284023
4126,0.1668302257114835
4127,0.7113897384880197
4128,-0.4393176044125482
4129,0.1650218221574708
4130,0.0487304687500078
4131,0.1365320850399849
4132,0.034121374603945
4133,-0.1317844591956317
4134,0.2725856697819326
4135,0.1458151064450332
4136,0.0145793847499641
4137,-0.2875523930207639
4138,-0.3717835828196944
4139,0.0151844915726077
4140,-0.6674819117497209
4141,-0.4349828565580033
4142,-0.3234418318102451
4143,0.2560426054895534
4144,0.4486133768352342
4145,-0.5227016500973714
4146,-0.3393665158371023
4147,-0.2474226804123658
4148,-0.1445385091885201
4149,0.2471678681771317
4150,0.0514668039114888
4151,-0.0463415890015979
4152,0.1593666461032296
4153,0.2255849667469863
4154,-0.0201107527885682
4155,-0.1338744477550656
4156,0.2153985899132736
4157,0.0203977039770468
4158,0.1023960679909833
4159,0.2145703484213834
4160,-0.0408872533987593
4161,-0.0920810313075541
4162,-0.3799938379377532
4163,0.2254329337022224
4164,0.0601017105871585
4165,0.6156956441830431
4166,-0.119606219523411
4167,0.9206927985414814
4168,0.3180372557928163
4169,0.4612879884225805
4170,-0.1676104190260496
4171,-0.0997596698861827
4172,-0.2181322426721153
4173,0.375769648678008
4174,0.0181061017562882
4175,0.0994844894636876
4176,-0.1086464463558083
4177,0.4147506987647585
4178,-0.2168609379235519
4179,0.0361304308553807
4180,0.2522749797279044
4181,-0.1986097318768609
4182,0.0901957247226558
4183,0.0946159044829824
4184,0.4440656678927107
4185,-0.0089718284586444
4186,-0.1887640449438146
4187,-0.5059174270485159
4188,0.3421265868371256
4189,0.3443911341359361
4190,-0.0147197362223302
4191,0.5853430110044486
4192,0.0234082397003698
4193,-0.4048392688214964
4194,0.9077147016011632
4195,-0.2685504115827007
4196,0.1690173679916193
4197,0.313792520455191
4198,-0.3264162238189428
4199,-0.5568841216810222
4200,0.184291355857831
4201,0.1617971752666364
4202,0.2319347319347296
4203,0.2035475428903718
4204,0.0465035168284674
4205,0.255174665057886
4206,0.0086384323274554
4207,0.2227107074680342
4208,-0.0405092592592553
4209,0.3287766049489491
4210,-0.0259627866724453
4211,-0.0173115208171044
4212,0.1515343573906159
4213,-0.4328453214512994
4214,-0.0117495006462285
4215,-0.9428927237146436
4216,0.800747332803108
4217,-0.0595679557360678
4218,0.6607414337504525
4219,0.349609602610415
4220,0.4870694653832793
4221,-0.5128802890779784
4222,0.0349568865066265
4223,-0.3214682330936834
4224,0.2274317704688513
4225,-0.5747800586510204
4226,-0.3413370998116835
4227,-0.3306565895134469
4228,-0.4626883378811253
4229,0.566238055915996
4230,-0.2009456264775433
4231,-0.3558718861209931
4232,0.1362317123734041
4233,0.3364817001180597
4234,-0.0827129859388011
4235,0.5172211120253882
4236,0.2111436950146707
4237,-0.2469426152398797
4238,0.093984962406013
4239,-0.859069160504574
4240,-0.5576817933296784
4241,-1.2174875484228096
4242,0.286944045911053
4243,-0.0662617338487048
4244,-0.3991573345160211
4245,0.1439326837909604
4246,-0.344406177091421
4247,-0.5024564537740094
4248,-0.0670391061452539
4249,0.5667141798531434
4250,0.0774867645279366
4251,0.1774157801418438
4252,-0.2388225492918513
4253,0.0832408435072016
4254,-0.2224694104560496
4255,-0.1225080743958118
4256,0.2111580351189127
4257,-0.1446855870896045
4258,-0.5145989484282288
4259,0.3011376310506313
4260,-0.0167326677449947
4261,0.0501728174824414
4262,-0.3356080098444984
4263,-0.1456419448801203
4264,0.7088770742709807
4265,1.4605492935386597
4266,0.0158730158730127
4267,0.1109877913429527
4268,0.0633813975598148
4269,0.6767390620081833
4270,-0.5061689338816835
4271,0.6911718504555415
4272,-0.0471475719000377
4273,-0.9679466835925096
4274,0.7559055118110187
4275,0.57930170659151
4276,0.2810304449648708
4277,-0.707547169811314
4278,0.5473025801407372
4279,0.2028714107365722
4280,-0.5807565531313725
4281,-0.7272727272727286
4282,0.4564054139124947
4283,-0.4902736043017591
4284,0.260272892183936
4285,-0.0315581854043441
4286,-0.3626516327241618
4287,-0.3272958373053751
4288,0.2219403931515544
4289,0.7307561526379753
4290,-0.8563532441429459
4291,1.710087665143834
4292,0.9781146839467066
4293,0.6679621083313058
4294,-0.6970771676654121
4295,-1.445319769245074
4296,-0.9708129775773592
4297,-0.0501315954380148
4298,0.5855968103663081
4299,-0.0249252243270316
4300,-0.1742812769973701
4301,-0.1881175734834153
4302,0.4730486742188415
4303,0.0124470998257469
4304,-0.3873547419717634
4305,-0.2505323813102879
4306,-0.2259887005649624
4307,0.062735257214551
4308,-0.0376553282289458
4309,0.0625941577949719
4310,-0.4155435193349225
4311,0.3013939470048912
4312,-0.6064434617814146
4313,0.3148614609571788
4314,0.4463870547754152
4315,0.6192236598890958
4316,-0.5576208178438741
4317,0.9480815134691388
4318,-0.8774666852393593
4319,0.0881425125255138
4320,-0.1021640196897923
4321,0.0974251913709153
4322,0.3006475485661319
4323,0.1201145708214077
4324,0.036944675348658
4325,0.0922764602749917
4326,-0.2219550541015528
4327,0.396094325718503
4328,0.5769759135451923
4329,0.0137356348152562
4330,0.3513094260425268
4331,-0.4341239576488646
4332,-0.1434471365638782
4333,0.4244936006104675
4334,-0.1322291361639766
4335,-0.4873563218390815
4336,-0.0045979125476991
4337,-0.3738231493446567
4338,0.3861713865391704
4339,-1.2226158842633656
4340,0.5692826897198056
4341,-1.0507355148604114
4342,-0.1655672431211642
4343,-0.4237288135593268
4344,2.1518876463546395
4345,-0.0742762738439478
4346,-0.7553802219801475
4347,-0.3515717324509565
4348,-0.5824319505527269
4349,0.3258100823411002
4350,-0.0296278739037754
4351,-0.4763038818766271
4352,0.3411754235025298
4353,-0.444067253154098
4354,-0.0774782297506812
4355,0.3151198049824609
4356,-0.3879670526441481
4357,-0.1255005079782343
4358,0.3216774885327885
4359,0.1546422411229351
4360,0.1013662458719739
4361,-0.3695111551099953
4362,0.2996700062431195
4363,0.3584335564903074
4364,1.3798616662611556
4365,-1.1282952548330334
4366,0.5871125954905383
4367,0.5075093867334074
4368,0.2576434810651096
4369,-0.0912814105233849
4370,1.206357740515467
4371,-1.1017818761700076
4372,0.2490488629581257
4373,-0.1177814707104412
4374,-0.5570254839158773
4375,-0.6870443073471806
4376,-0.5569263306309427
4377,0.6583094054205461
4378,-0.0280210157618157
4379,-0.68060796276052
4380,0.3709431822413966
4381,-0.269710230599431
4382,-0.1906677961315922
4383,0.0846381718154919
4384,0.0634383590611146
4385,-0.1765287388786894
4386,0.1832534536227734
4387,-0.3323668764585241
4388,0.2820675551794694
4389,1.3967861557478487
4390,-0.9609384749781732
4391,-0.5395232120451601
4392,-0.4664061515189772
4393,-0.4240774732577931
4394,-0.831594197348853
4395,-0.5499582878778151
4396,-0.2638013125724006
4397,-0.0257433389110516
4398,0.1542218223878737
4399,-0.3352675693101291
4400,0.0064470375862415
4401,-0.0322455823552246
4402,-1.1744747487929084
4403,-0.0522261391826505
4404,0.0717594102681096
4405,0.30567117585848
4406,-0.3393369877316509
4407,-0.0652997257411667
4408,-0.0391951920564239
4409,0.0261233019853657
4410,0.1890359168241914
4411,0.0260671228413112
4412,0.1366653650917662
4413,0.5951610816405847
4414,-0.1676111421502065
4415,0.0956861494298623
4416,-0.5048886039429359
4417,-0.7915993537964491
4418,-0.6504065040650383
4419,-0.0732243104710791
4420,0.0081353726000692
4421,-0.4905166775670442
4422,-0.2787342187243721
4423,0.8212049760143028
4424,-0.0813735861339363
4425,0.2799529354485324
4426,-0.255448621472322
4427,0.0398471171830465
4428,-0.0733236273792479
4429,-0.0710954894676171
4430,0.1849291294674661
4431,-0.0244735344336974
4432,-0.0488082648661742
4433,0.0162667751118308
4434,0.0447136295272489
4435,-0.0365972674040352
4436,-0.0488201790073133
4437,0.0569244531186412
4438,0.2352750283952671
4439,-1.3707165109034196
4440,-0.4459047172025404
4441,0.1523140011716519
4442,-1.6716963151207145
4443,0.0158805780530379
4444,-0.8972921006249036
4445,-0.7587988375847576
4446,0.2014017562233142
4447,0.7912404092071683
4448,0.4218066056506176
4449,-0.2393298763462396
4450,-0.0399042298483616
4451,0.1991238550378335
4452,0.3096712720343025
4453,-0.1590583744234156
4454,-0.0159083678014604
4455,0.2934411927987981
4456,-0.2703777335984123
4457,-0.199203187250996
4458,0.2265770958381338
4459,-0.1951569220965352
4460,0.0875447672105049
4461,-0.055741360089192
4462,-0.0398311160678699
4463,0.063689196720005
4464,-0.938764964258034
4465,0.1032435687860316
4466,-0.0516484462425775
4467,0.7518154634771427
4468,0.2641445126107722
4469,-0.4063823416178246
4470,0.1068284761986155
4471,0.1450759515275659
4472,-0.5146680391147783
4473,-0.4047885625699758
4474,0.3689720267719296
4475,0.4101862929413687
4476,0.0085448175681492
4477,-0.188340039380189
4478,-0.2574886275856125
4479,-0.3401799939715026
4480,-0.0473892814061628
4481,0.1032880013771772
4482,-0.3454828122300964
4483,-0.0388819285436572
4484,0.7503644627390447
4485,0.1797637390857676
4486,0.0513347022587288
4487,0.4132407446853827
4488,0.5549906795458407
4489,-0.3532134302301996
4490,0.649403033236522
4491,0.9033495882964344
4492,0.0319667545752353
4493,0.3900652762299069
4494,0.2065459167461002
4495,0.1110934772258376
4496,0.5916226236491283
4497,-0.3046247576848446
4498,0.3979825045314804
4499,0.2201777148698601
4500,0.7956938918792387
4501,-0.4387683146595646
4502,0.4368515484827228
4503,0.0389893948846002
4504,0.18679950186798
4505,0.0
4506,-0.2575107296137214
4507,0.2956508208200385
4508,-0.1870761555850098
4509,-0.007795447458677
4510,-0.2109210217951802
4511,-0.2270591919824554
4512,0.1016816581931915
4513,-0.1096233654373193
4514,-2.736650485436888
4515,0.8304248405343575
4516,0.2880115204608123
4517,0.3825463239689269
4518,-0.4081142719961629
4519,-0.6767371601208487
4520,0.1929803401278453
4521,0.7422482940261038
4522,-0.5779650812763443
4523,0.0
4524,0.0240760804141037
4525,0.2761104441776759
4526,-0.1322274311816317
4527,0.1200624324648919
4528,-0.2962285053706581
4529,-0.1374653322078742
4530,-0.0965600482800392
4531,0.1927478617034222
4532,0.3840153606144164
4533,0.0239952009598032
4534,0.1198322348711905
4535,-0.089955022488759
4536,-0.07802184611691
4537,-0.0420294205944119
4538,-0.0420470927438861
4539,-0.1659670018549131
4540,-0.2152431268956198
4541,0.5061812518251827
4542,-0.1950648590656421
4543,-0.4506711080631017
4544,0.0195905573513666
4545,-0.1667974882260613
4546,-0.2557544757033299
4547,0.4065638011266287
4548,-0.1914016489988294
4549,-0.1868423640475933
4550,-0.0787324082275349
4551,0.1768346595932869
4552,-0.27583489311398
4553,0.3436088749263639
4554,-0.0786009039103932
4555,0.0903094078844027
4556,0.0765080922020627
4557,-0.2556790244861885
4558,0.0
4559,-0.0885826771653576
4560,-0.1265378687238589
4561,-0.4271575613618258
4562,0.6098760574463804
4563,0.1080868625331624
4564,1.3577557119444714
4565,0.3745678063772575
4566,-1.1571082979529603
4567,-0.5362375463957869
4568,-0.0097684868613762
4569,-0.7876341439401511
4570,-1.0445682451253455
4571,-0.4145647070575816
4572,0.2441454907822524
4573,-0.4906869617464399
4574,-0.2207948615014039
4575,0.521652314988138
4576,-0.423601363545217
4577,-0.3319585554773144
4578,-0.1713018943974221
4579,-0.1918223119636524
4580,-0.1720268730045143
4581,-0.0504907416776363
4582,-0.172308939793231
4583,0.2628386575010161
4584,-0.1518679761061108
4585,0.2020814388198472
4586,-0.0910194174757316
4587,0.0101122459298261
4588,0.1917642309245031
4589,-0.9372907833072852
4590,0.3225447669892026
4591,-0.08905710787042
4592,1.0028653295128902
4593,1.165450386668127
4594,0.5631972273367226
4595,0.0108295429932912
4596,0.7416962270235383
4597,-0.366705829425149
4598,-0.2705538727823489
4599,0.1080613788632035
4600,0.172599784250266
4601,-0.0755694699341545
4602,-0.1188932122784256
4603,0.1241431424407719
4604,-0.0377969762419123
4605,-0.0053998596036453
4606,-0.341352405721714
4607,0.0
4608,0.1568839599675369
4609,-0.1300037917772497
4610,-0.1616823646859682
4611,0.1668291626042642
4612,0.2377607262509444
4613,0.3768303186907777
4614,0.4361497109240357
4615,-0.0710515631343964
4616,-0.3463027093094206
4617,-0.2757634562353286
4618,0.0102124183006588
4619,0.0
4620,-0.3587168186942795
4621,-0.4064831489580612
4622,-0.0875476362138157
4623,0.2004420003083653
4624,-0.2111660486196933
4625,0.3694581280788171
4626,0.52067381316999
4627,0.1834301436869383
4628,-0.2042275094455107
4629,0.1325718947583065
4630,0.1120505246001827
4631,0.2235999593454607
4632,0.2129817444219003
4633,0.3033367037411641
4634,-0.0404612583451408
4635,0.04044489383216
4636,-0.1316189126253008
4637,0.2927518675550234
4638,0.2115442731943122
4639,0.1365546218487546
4640,-1.1259825791374574
4641,0.5072923272035502
4642,-0.8405152507691053
4643,-0.5334996189288512
4644,0.0142122553920917
4645,-0.4447632711621266
4646,-0.5191808479953842
4647,-0.5218904030153659
4648,0.3034400227200512
4649,-0.4281152478409174
4650,0.3687635574837449
4651,-0.3118880104446266
4652,0.0785630214584231
4653,0.1820154814439675
4654,-0.1050077850599136
4655,-0.1850105202060476
4656,0.4334320595246654
4657,-0.486353077816504
4658,-0.1446630949178792
4659,-0.16456110969527
4660,-0.1056928347547272
4661,-0.2777574738688659
4662,0.5090538869900288
4663,0.268349289237021
4664,1.3793866030378927
4665,-0.6560834163200776
4666,-0.8566702115089314
4667,0.3708281829419009
4668,-0.1473709030888941
4669,-0.736342042755333
4670,0.278320601646236
4671,-0.5657455931396005
4672,0.1189626457292511
4673,0.6617820846135691
4674,-0.3319895660422114
4675,-0.1900688999762373
4676,0.3669073263107919
4677,0.3126659194147845
4678,-0.1003897484350936
4679,0.2709069493521837
4680,0.3170130327580087
4681,0.234274335246577
4682,-0.0601274984264852
4683,0.1886991109031318
4684,-0.1757881167233161
4685,-0.2290479826158374
4686,-0.5670072647805847
4687,-0.0295403521210039
4688,0.5289139633286353
4689,-0.2299952084331663
4690,-0.1439539347408747
4691,0.4965622612681398
4692,0.4089396100808434
4693,-0.381861575179003
4694,-0.2776182270725696
4695,0.2101643102789578
4696,0.1145038167938839
4697,0.1238921185552364
4698,-0.1909672491167791
4699,0.0095474508306195
4700,-0.0955657492354685
4701,0.1050119331742238
4702,0.2285931993523144
4703,-0.1048817696414945
4704,0.1238928445930427
4705,0.0474966685703484
4706,0.0570776255707784
4707,-0.1142857142857186
4708,-0.0762485703393045
4709,0.095219958103213
4710,-0.0190476190476152
4711,0.1046522690514693
4712,-0.2718817076079147
4713,0.1286204268292596
4714,1.8011266770439578
4715,-1.0713215462990762
4716,-1.582952815829516
4717,0.8301886792452787
4718,-0.8755234107346826
4719,-0.852272727272716
4720,-0.6724897580582859
4721,0.1928714704520907
4722,0.0693855523860946
4723,-0.3248511099079711
4724,0.0541125541125708
4725,0.3696857670979588
4726,1.111957349581118
4727,-0.2749350847716615
4728,-0.2910539215686239
4729,-0.0536439573913657
4730,0.1606732976281404
4731,0.2442375209891784
4732,-0.0305390135898766
4733,-0.3178493470685038
4734,-0.1495742885633145
4735,0.0996168582375444
4736,0.1071647274953968
4737,-0.022969144782155
4738,0.7673605834979417
4739,0.2519995617398814
4740,-1.3660595290981672
4741,0.0
4742,0.475185669487851
4743,-0.7448692108105629
4744,-0.1851955151447501
4745,0.1057618475001037
4746,0.2446914952751552
4747,-0.2898873898985451
4748,-0.0891640562838284
4749,0.2558993766696356
4750,0.0222568439795192
4751,-0.1337196344996707
4752,0.1390975351916764
4753,-0.0946758743595385
4754,-0.4475274110539334
4755,-0.2356176243328713
4756,0.1233198924731213
4757,-0.2582818641212846
4758,0.2576164874552016
4759,-0.1233598743972181
4760,0.1511673478528695
4761,-0.106490303777618
4762,0.1901991496979209
4763,-0.517318938371563
4764,-0.0593649583355919
4765,-0.5522405061072976
4766,-1.343989343989335
4767,0.5409582689335337
4768,-0.0662836942112265
4769,-0.1604426002766207
4770,0.5453909185148949
4771,0.1367108082861789
4772,0.3645107354926535
4773,-0.1292621423089638
4774,0.0937613641840345
4775,-0.0965929336951426
4776,-0.4211395540875234
4777,0.5474952094169175
4778,-0.153534024236443
4779,0.2188542977512752
4780,-0.7108221291602493
4781,-0.5879082781055004
4782,0.1277055078881887
4783,0.2925267689590468
4784,0.3163599350774331
4785,0.0172180191796718
4786,-0.2184795192678896
4787,0.2255225522552393
4788,0.1098901098901036
4789,-0.2124702400102893
4790,-0.5629610456839682
4791,-0.3245910153206959
4792,-0.1169894709476006
4793,1.2394810996784045
4794,-0.5557348479958626
4795,0.4561809303520814
4796,0.0770416024653342
4797,0.6379178361826997
4798,0.3052658356652367
4799,0.4179860671310934
4800,0.0632911392405027
