,CMCSA.US
2636,0.1688888888888868
2637,0.2747983334810764
2638,-0.1865008880994742
2639,-0.3019213174748383
2640,0.1644135915235721
2641,-0.2196997436836407
2642,0.0274549281596056
2643,-0.1466410044908776
2644,-0.0825536598789244
2645,-0.1929969671905098
2646,-0.2855294275955211
2647,0.2572164000735378
2648,0.1468698366073036
2649,-0.202354672553347
2650,0.1194304088194721
2651,-0.1103651246206109
2652,0.0827053850395048
2653,-0.0183823529411728
2654,-0.1012052626736585
2655,0.0459812396542184
2656,0.128581925055107
2657,-0.0919286633572295
2658,0.0918442321822137
2659,0.0
2660,0.1192551142097144
2661,-0.0918189330640056
2662,0.0917347032382428
2663,0.1739926739926719
2664,0.2982456140350907
2665,-0.2285915245296335
2666,-0.2202837254383646
2667,0.2636435539151167
2668,-0.0615546957439389
2669,0.0527333450518564
2670,-0.2113792496036594
2671,-0.0793301013662436
2672,0.2461971335619459
2673,-0.1938155228614209
2674,-0.3980187511056101
2675,0.1060257996112427
2676,0.1940035273368596
2677,0.2459544192625483
2678,-0.2288837947451876
2679,0.2111560795354521
2680,-0.0792462798274222
2681,-0.1764135132751068
2682,0.0
2683,0.1233371509118144
2684,-0.0352516083546366
2685,0.123228589032656
2686,-0.0880979649370049
2687,0.0704287349238474
2688,0.0264038021475102
2689,0.2976190476190394
2690,0.4495300367797279
2691,-0.3280032800327933
2692,0.1432958034800415
2693,0.0
2694,0.2450479885644219
2695,0.2850743229484841
2696,0.1524855138761875
2697,-0.0610314311870636
2698,0.1726238830219351
2699,-0.3394914556562262
2700,-0.1293613548255487
2701,0.0
2702,-0.1532645345866879
2703,0.1020720628763849
2704,0.1223366296258584
2705,-0.1327072274397812
2706,-0.2866502866502732
2707,-0.1332649923116449
2708,0.0921753379762427
2709,-0.215539361592932
2710,0.0820428673982138
2711,0.1024485196188857
2712,-0.1025535842477636
2713,0.1944728761514818
2714,0.2631132235613547
2715,0.3804853301767167
2716,-0.7067438692098078
2717,0.5504276399356471
2718,0.084609527032739
2719,0.1014284506804197
2720,0.0337980566117381
2721,-0.2286585365853625
2722,-0.135855047243977
2723,-0.0507381639232951
2724,-0.118926265715257
2725,0.2457418862808289
2726,-0.0254280386506197
2727,-0.1188051595383575
2728,0.0424124183560922
2729,0.0
2730,0.0
2731,-0.1719807354385655
2732,-0.0319592010199724
2733,-0.0255058663492612
2734,0.0129213024672827
2735,0.1483745013156818
2736,-0.0424592391304323
2737,0.016980811682795
2738,-0.1019887812340681
2739,-0.3558718861209979
2740,0.4218697266284171
2741,-0.1267212976260804
2742,-0.016899028305881
2743,0.1687051876845237
2744,0.0
2745,-0.0253121835977059
2746,0.3112120447472492
2747,-0.1347595384485779
2748,-0.0505603775174873
2749,-0.0214084753962715
2750,0.0382509057207858
2751,0.0084245998315123
2752,-0.0084253096301332
2753,-0.0252823192314184
2754,-0.0168577208361396
2755,-0.0759173344580374
2756,0.0168676731044918
2757,0.1263477088948834
2758,0.0252631578947378
2759,-0.0674138366899791
2760,0.084196345878584
2761,-0.1095751854349253
2762,0.1094552496421617
2763,-0.0084203435500091
2764,0.083163925337279
2765,-0.0462235370250505
2766,-0.0647548566142529
2767,0.570272259013985
2768,0.1286055484108034
2769,0.0367309458218606
2770,-0.0183688464364531
2771,-0.022966331358221
2772,0.1421887900192653
2773,0.1008064516129027
2774,-0.0825460882325996
2775,0.1007879787428985
2776,0.0183217295712678
2777,-0.0916926462497655
2778,0.0733003481766522
2779,0.0274800769442164
2780,0.1372118551042732
2781,-0.1097067587788281
2782,-0.1761335385778253
2783,0.1299129638112721
2784,0.0366333913361956
2785,-0.1192004401246978
2786,0.0916086478563524
2787,0.0183183733284578
2788,-0.3677146534289443
2789,-0.6071288679984238
2790,-0.1176470588235338
2791,-0.3838204901092418
2792,-0.1577131591917167
2793,0.3340210236761994
2794,-0.0884955752212422
2795,-0.5636309700385715
2796,-0.4868839427662906
2797,-0.0994629003381682
2798,-0.6406406406406412
2799,-0.0400560785099201
2800,-0.4425668879501083
2801,-0.0704579768495293
2802,-0.0805882945502148
2803,0.4612453624787004
2804,-0.1707513057452809
2805,0.0401606425702731
2806,0.0100391526955176
2807,-0.0904340836012896
2808,-0.0502664119835097
2809,-0.0603561009958779
2810,0.0804100914664773
2811,0.0401888877725371
2812,0.2705410821643246
2813,0.2199560087982392
2814,-0.2210628702803077
2815,0.4051078819903071
2816,0.0088059175766159
2817,0.0879816998064352
2818,0.1405728342997685
2819,0.0175685172171558
2820,-0.0175716042874804
2821,-0.0439483167794648
2822,-0.2091029360729815
2823,0.2349736379613312
2824,-0.0703482237073498
2825,0.1755617977528114
2826,0.0
2827,0.1052262364082817
2828,0.0
2829,0.1051156271899004
2830,-0.017522340984752
2831,0.0700402731570638
2832,0.0262582056892788
2833,0.148575423876946
2834,-0.1663310864046202
2835,-0.0087550341446376
2836,0.0437560164522597
2837,-0.0528852215575585
2838,-0.1838596491228023
2839,0.1128584643848287
2840,0.1846722068328743
2841,0.1291036517890083
2842,-0.1477650535648287
2843,0.0553812073103214
2844,0.1159812586087026
2845,0.0959749470387691
2846,-0.1014198782961455
2847,-0.4631344942571323
2848,-0.0556070435588397
2849,-0.074197736969034
2850,0.0185459940652913
2851,-0.0928160386114799
2852,-0.2325797748627779
2853,-0.102439932948407
2854,0.1394959546173213
2855,0.0464770403420683
2856,-0.0651102223048955
2857,-0.3266144083613368
2858,0.0373134328358267
2859,0.3902620330793548
2860,0.0092910898448303
2861,-0.0929973030782054
2862,0.130026934150646
2863,-0.1797597248894687
2864,0.2738999823290354
2865,0.4748505100246149
2866,-0.1144466942512505
2867,-0.8702601900364124
2868,0.3980187511056101
2869,-0.017692852087753
2870,0.4228329809725069
2871,-0.07934408886537
2872,0.1320655044902196
2873,-0.1410685946041232
2874,0.0352547153181668
2875,0.0440489824685149
2876,-0.1323218066337382
2877,-0.0496011607730756
2878,-0.197912981959672
2879,-0.1062322946175677
2880,0.0265510222143562
2881,-0.1151869572922164
2882,-0.1597444089456803
2883,-0.0977169761037697
2884,-0.0622222222222161
2885,-0.1424247819120496
2886,0.1706181352859569
2887,0.0527571377565218
2888,-0.2594835262689188
2889,-0.8404832778847907
2890,-0.5989078738770413
2891,0.2156691456021505
2892,-0.0223277074542814
2893,0.0351493848857575
2894,-0.3970004411116038
2895,0.0
2896,0.1057548250638975
2897,0.2899824253075556
2898,-0.0879507475813494
2899,-0.0704101390600231
2900,-0.3155498814259944
2901,0.0418321419115665
2902,0.1761959298740223
2903,0.0616305687621
2904,0.1143259168059057
2905,-0.1409070893879318
2906,0.2021444893654455
2907,-0.1760873393203053
2908,0.6820566631689412
2909,0.2095982380484515
2910,0.052154195011334
2911,0.182815356489952
2912,-0.2443494196701293
2913,0.3565217391304318
2914,-0.0891265597147899
2915,0.3375377509326661
2916,-0.1601423487544418
2917,0.1864843264363677
2918,-0.2581908831908888
2919,-0.1069518716577454
2920,-0.0178284899268996
2921,0.0356442701835609
2922,0.0089102735454024
2923,0.0801282051281955
2924,0.1067235859124907
2925,-0.1246660730187004
2926,0.0533997864008564
2927,0.0622609623765964
2928,0.0799857803057138
2929,-0.0266690372477563
2930,0.0976909413854346
2931,-0.0888888888888838
2932,-0.035568202027393
2933,-0.1246438746438751
2934,-0.1783803068141175
2935,0.2489328272826059
2936,-0.0354218583125664
2937,0.0800355713650541
2938,0.1332149200710403
2939,1.1119347664937016
2940,-0.5028869435649155
2941,-0.2661188664270009
2942,0.0046685340802945
2943,0.0373343289154435
2944,-0.243263473053897
2945,-0.0366901034061836
2946,0.3350746268656728
2947,-0.0653411742742531
2948,0.0093335822288642
2949,0.1118776804027638
2950,0.1210541018716784
2951,0.0186202402010948
2952,-0.3456651718983467
2953,0.009341429238665
2954,-0.2998219806989536
2955,0.1310002807148877
2956,0.0093562874251411
2957,-0.1311598276185128
2958,0.1963534361851406
2959,0.2145922746781152
2960,0.0466287419565393
2961,0.0279694201006909
2962,0.1489480543660366
2963,0.148726529094624
2964,0.36523693575576
2965,-0.4232107589579637
2966,-0.5389561270801752
2967,-0.1515151515151617
2968,-0.1232577984260884
2969,0.2930610701455873
2970,-0.1325255585005685
2971,0.0094652153336536
2972,0.3301886792452776
2973,0.0094330723516697
2974,-0.0660751368699333
2975,0.0
2976,-0.2839833396440715
2977,-0.1516875237011723
2978,0.0379075056861183
2979,0.1608477623237787
2980,0.1700198356474986
2981,-0.1703093954016527
2982,0.1337974669191402
2983,0.0268278858870251
2984,0.0566465256797604
2985,-0.0438258451587605
2986,-0.0979483785572469
2987,0.0094535829079269
2988,-0.2084122773777935
2989,-0.0597460499046091
2990,0.1869195424772794
2991,-0.5010807624287729
2992,-0.2758620689655183
2993,0.2358954196972625
2994,-0.0294956248156534
2995,-0.1279779484150378
2996,-0.177514792899401
2997,-0.0295945546019543
2998,-0.0888625592417095
2999,-0.0592768227623021
3000,-0.029647198339758
3001,0.0691289749160649
3002,-0.0494022329809419
3003,-0.0692109946608593
3004,-0.0296706557214925
3005,0.3449635324265664
3006,-0.1876172607879902
3007,0.0789343857918088
3008,-0.0098677718571056
3009,-0.0098687456824288
3010,-0.0098697196999655
3011,0.1255823214789226
3012,-0.0961026147015367
3013,-0.1284331159849787
3014,0.5015398152221798
3015,-0.1851198871650281
3016,-0.1904183197261322
3017,-0.2784518643167179
3018,-0.11526866465685
3019,0.25647828778632
3020,-0.1683203401842644
3021,-0.4627981488074012
3022,0.1421969427657275
3023,-0.3746654772524547
3024,0.0980304785669721
3025,0.124610591900312
3026,-0.0178046826315285
3027,0.0178015131286123
3028,-0.1106697390439521
3029,0.0696324262715445
3030,0.1919658727337308
3031,0.3718788737382696
3032,-0.1951738821859464
3033,0.2742634698752563
3034,-0.2394466122738524
3035,0.0886053517632414
3036,-0.2576174824553667
3037,-0.2672129687360801
3038,-0.3665295905596251
3039,-0.3101623791278864
3040,0.1639344262295014
3041,0.1455074572571813
3042,-0.2918642831083484
3043,0.0182381907714718
3044,0.1638747268754614
3045,0.1454545454545423
3046,-0.3137083242138999
3047,0.021881838074399
3048,0.5891416659113491
3049,0.549846764016585
3050,0.1260352898811672
3051,-0.0991258898801472
3052,0.5079946851526838
3053,0.0111161910909102
3054,-0.1607255095627207
3055,-0.5144404332130031
3056,0.2879769618430591
3057,0.296096904441452
3058,-0.4234997296810225
3059,0.206815933818892
3060,-0.0990099009900985
3061,0.0665623257236514
3062,0.3638644918444091
3063,-0.5587599134823401
3064,-0.6375418060200663
3065,0.3748438150770506
3066,-0.0520887592457666
3067,-0.020839845785137
3068,0.0208355036982977
3069,0.0
3070,0.1144640998959411
3071,0.2076843198338555
3072,0.3208777559258899
3073,0.1550227366680505
3074,0.1547827881539485
3075,-0.2246289279036196
3076,-0.1271616444030363
3077,0.3302714418412709
3078,0.061887570912844
3079,-0.3519304419832351
3080,0.3301351490766608
3081,-0.123954136969326
3082,-0.0161166348466505
3083,0.0057851239669433
3084,-0.0411326144427146
3085,-0.1762087172585093
3086,0.1240823079309175
3087,0.0826531666494601
3088,0.1135190918472646
3089,0.0424304141208394
3090,0.0
3091,-0.2040816326530689
3092,-0.119189511323004
3093,-0.1022669166524546
3094,-0.0699312626857083
3095,-0.1777018368218696
3096,0.1450264459989777
3097,-0.1923159109363599
3098,-0.2699691463832685
3099,0.205268559698935
3100,0.0427460032486938
3101,-0.0770020533880932
3102,-0.0856311012159567
3103,0.0513522766175986
3104,-0.0171203561034157
3105,-0.205867215645904
3106,0.2394322085096916
3107,0.0258362563093451
3108,-0.0941942113375573
3109,0.094105569338694
3110,0.0940170940170935
3111,-0.1153465702364762
3112,0.0041071275776529
3113,0.2304934266689397
3114,0.7263699889665376
3115,0.1927135908965713
3116,0.2471622116440828
3117,0.0731796560556149
3118,0.063991224060707
3119,0.127818862412125
3120,-0.2562929061784907
3121,0.0113488263117042
3122,0.0161054172767218
3123,0.1005576378096713
3124,-0.1373123398022754
3125,0.0548947849954275
3126,0.0091482938432029
3127,-0.1741202346041034
3128,0.155549455576907
3129,-0.0732533650764696
3130,-0.1283579352709274
3131,0.0183334861123936
3132,0.1647295689576211
3133,-0.0549400238073457
3134,0.0708224369872569
3135,0.0481068227547084
3136,0.1005025125628135
3137,0.0
3138,0.0091357573542763
3139,-0.2094240837696324
3140,-0.0095201827875008
3141,0.1805568754157538
3142,0.1084065378065396
3143,0.3366130558183558
3144,-0.2751162128830341
3145,0.0189699326567487
3146,0.1515295008997031
3147,0.1324127494561624
3148,0.1605288007554312
3149,0.169683257918545
3150,-0.1605136436597127
3151,-0.1268721200879528
3152,0.032322086759284
3153,0.0661125802795553
3154,0.0566358316027961
3155,-0.1891431813883136
3156,0.2170425592148759
3157,-0.0566518742328413
3158,0.1709846415449286
3159,0.2806654760785859
3160,-0.1035001881821598
3161,-0.0753295668549889
3162,-0.0357943520280295
3163,-0.1339369930201944
3164,0.5011565150347053
3165,0.3840245775729565
3166,0.2012072434607722
3167,0.2349549494435721
3168,0.213849675696309
3169,-0.1050319870142265
3170,-0.1338560091786983
3171,-0.0286916602907432
3172,0.1432527934294637
3173,0.1430478733549549
3174,-0.0906791390254368
3175,0.075540659378392
3176,-0.0517224926042508
3177,0.0476917207172807
3178,0.2758489489203767
3179,0.0475375546681986
3180,0.0570125427593957
3181,0.1233747746037863
3182,0.0474293302978535
3183,0.0379290726341665
3184,-0.0949126803340872
3185,0.2272727272727224
3186,0.0757002271006931
3187,-0.085235344256088
3188,-0.142261001517456
3189,-0.0580270793036635
3190,0.1930501930501821
3191,0.3271117952665032
3192,-0.0384985563041309
3193,0.1441614608361283
3194,0.2779375119800711
3195,0.2581015199311691
3196,0.1431844215349424
3197,-0.0381970970206324
3198,-0.2584968884633757
3199,-0.3508677539852135
3200,-0.1585835257890681
3201,-0.1349007515899022
3202,-0.0771456123432963
3203,-0.1158524811739762
3204,-0.0861912363224608
3205,0.3364785506961685
3206,0.028689708289216
3207,-0.0385245112202699
3208,-0.0964041260965914
3209,-0.0482253086419725
3210,0.0578368999421515
3211,-0.1254705144291047
3212,-0.2224801702456993
3213,-0.3299689440993683
3214,-0.2449364107395109
3215,-0.730688935281847
3216,0.5286010949594131
3217,-0.2767691835877016
3218,0.1440453686200379
3219,0.4703668861712136
3220,-0.4006581296197989
3221,-0.166319772942285
3222,-0.1990710019907176
3223,0.0189555492370488
3224,-0.3901046622264613
3225,-0.142925202477362
3226,-0.4690790733295129
3227,0.3244274809160338
3228,0.2094839078270794
3229,0.0190403655750287
3230,-0.0666857197294535
3231,0.3512435921777146
3232,0.4278182027854403
3233,-0.6092133292757076
3234,-0.1256903446962531
3235,-0.2481863306605488
3236,-0.2871912693854215
3237,0.0669664211231296
3238,-0.0478560490045914
3239,0.4834654805646876
3240,-0.5444293214077409
3241,0.1940617116242992
3242,-0.009704027171281
3243,-0.0485436893203855
3244,-0.3409644422795853
3245,-0.3813807940543717
3246,0.0097780385254628
3247,-0.0293427230046959
3248,0.0883412944735899
3249,-0.0199393998631561
3250,0.1976342420346414
3251,0.0657048157535505
3252,-0.2051382240890824
3253,-0.2742678029189941
3254,0.0448422590316028
3255,-0.1233212430153888
3256,0.019602077820245
3257,0.1272513703993691
3258,-0.1470444074110297
3259,0.0294002352018827
3260,0.0685535207129499
3261,-0.0489907897315276
3262,0.0097971980013626
3263,0.166275430359939
3264,0.1221896383186752
3265,-0.1958863858961876
3266,-0.1471309465424167
3267,-0.081642536579621
3268,-0.402628336755648
3269,-0.1729474624773122
3270,0.1316351684470035
3271,-0.2223503252902874
3272,-0.2063046707377455
3273,0.5824924111904124
3274,0.0819739322895272
3275,-0.1066797964877691
3276,0.0818302424241445
3277,-0.016237493849437
3278,0.0409869661447636
3279,-0.0245982289275181
3280,0.0409802475207043
3281,0.0573394495412788
3282,0.11454753722795
3283,0.0572409845449402
3284,-0.01079517946169
3285,0.0189697465249409
3286,-0.0408997955010201
3287,-0.081866557511252
3288,0.1553048880169999
3289,0.286061026352287
3290,0.3541504707609887
3291,-0.1817237798546155
3292,0.0864603147155406
3293,0.0691204423708297
3294,-0.0951310213612379
3295,0.060501296456359
3296,0.0863557858376462
3297,-0.1730103806228398
3298,-0.0276893257649145
3299,0.0795434895383008
3300,0.0518492913930195
3301,-0.1557902025272569
3302,-0.0779558250324845
3303,0.0778951012636346
3304,-0.0086557604085563
3305,-0.1213276713753363
3306,-0.026005547850209
3307,-0.2431347877393282
3308,0.0258882807749061
3309,-0.0956521739130429
3310,0.2342326711199757
3311,-0.1563993396472262
3312,-0.1130828114126736
3313,-0.1219299773558618
3314,0.2653693056169811
3315,0.5191833861316467
3316,-0.1145273544181089
3317,-0.451327433628323
3318,-0.0088503407381229
3319,-0.017703815172166
3320,-0.0885975015504512
3321,0.335540838852093
3322,0.0529520783690779
3323,0.1145980253878662
3324,0.05286343612335
3325,0.0968224628113717
3326,0.0
3327,-0.0792811839323497
3328,0.0702466025468406
3329,0.1846937878921012
3330,-0.0263666725259282
3331,-0.0087896633558979
3332,-0.0615655233069421
3333,-0.0175932441942259
3334,0.0351741118536686
3335,-0.2821869488536095
3336,-0.0794281175536169
3337,-0.0088261253309842
3338,-0.1414177125684962
3339,-1.0031164783794184
3340,-0.0682194717863828
3341,-0.5192006269592488
3342,-0.137335687659408
3343,-0.6317867719644625
3344,-0.0592651126037162
3345,-0.2376237623762325
3346,-0.1785360047609669
3347,-0.3783353245718792
3348,-0.4600920184036745
3349,0.0100010001000009
3350,-0.431900361590993
3351,0.1402209432716955
3352,0.2702810843253002
3353,0.2693535514764525
3354,0.0
3355,0.1494172726367224
3356,-0.0298923874053419
3357,0.2583979328165425
3358,-0.1492982979994084
3359,0.1288275500101356
3360,0.0600039737730988
3361,-0.1392757660167136
3362,0.3766105054509511
3363,0.0990099009900933
3364,-0.0507786052809768
3365,0.0084623847000127
3366,-0.0338610005925728
3367,0.244891065698367
3368,0.1012316517631217
3369,-0.1182432432432437
3370,0.2359285473542308
3371,-0.1349983125211026
3372,0.0123170787263815
3373,-0.155978031263205
3374,-0.0084502281561525
3375,0.101300016883328
3376,0.0337552742616086
3377,-0.042211903756857
3378,-0.0084430935494808
3379,0.0084423807513762
3380,0.1517322768271032
3381,0.0419616480647968
3382,0.0506990062320993
3383,-0.0758533501896242
3384,0.0337012385205089
3385,0.1262201279030677
3386,-0.0505135544704514
3387,0.0084182170216391
3388,-0.1264329062710769
3389,-0.1578393546124102
3390,-0.1932876471621974
3391,0.6546216286986122
3392,0.1979142348419739
3393,-0.0324154757755302
3394,-0.0348675034867558
3395,0.2174480299208489
3396,-0.0609225413402899
3397,-0.4019573575672912
3398,-0.1663019693654247
3399,-0.25447525447526
3400,0.1751927119831839
3401,-0.017522340984752
3402,0.2621461027612698
3403,0.3135888501742155
3404,0.3645200486026746
3405,0.0086782955827519
3406,-0.1564537157757556
3407,0.104193800468876
3408,-0.0521240552515005
3409,0.0954695365387948
3410,0.1040402288885074
3411,0.155817174515229
3412,0.0692041522491334
3413,-0.4867872044506154
3414,0.3276946240368349
3415,0.659862748548302
3416,-0.4241031984449459
3417,-0.2835371256423953
3418,-0.1330849081714184
3419,-0.1599573447080712
3420,0.3806657223795969
3421,0.1502696013435885
3422,-0.0619140279497551
3423,0.2822367260539717
3424,-0.0441189446748408
3425,-0.1856435643564301
3426,-0.0707714083510246
3427,0.1589825119236818
3428,-0.0884016973125833
3429,-0.017683465959337
3430,0.0
3431,0.0088409512863629
3432,-0.0442243056783983
3433,0.035366931918649
3434,-0.0088425148112042
3435,-0.1771636105943864
3436,0.1238609218791476
3437,0.0689606393889052
3438,0.1870808330391714
3439,-0.5284256559766748
3440,0.0455331936982034
3441,0.6693803708729036
3442,0.0428581503724283
3443,0.038503253796102
3444,0.261426124583076
3445,-0.0811981234211506
3446,0.2968426733831054
3447,0.2333303419186979
3448,0.2149189576430508
3449,0.0089541547277982
3450,0.1787629603146126
3451,-0.0774643225807516
3452,0.1041908676615058
3453,0.1872993221548411
3454,0.0356633380884379
3455,-0.1786352268667406
3456,-0.0446787597176277
3457,0.098196750580253
3458,0.044614972784864
3459,-0.0893096365097743
3460,0.1070568293335752
3461,0.2846721821901905
3462,-0.29443254817987
3463,0.2136752136752091
3464,-0.1599397873741532
3465,0.1596843885027123
3466,-0.0563909774435978
3467,0.3465392900627426
3468,-0.305321997275591
3469,0.1360352753541704
3470,-0.2445217718423823
3471,0.1689982161299472
3472,0.0281584381452986
3473,-0.0093870271285132
3474,-0.009387908374019
3475,-0.0189671717693391
3476,0.0846233230134253
3477,0.0468867216804174
3478,0.0
3479,0.3178164142830467
3480,0.1213705536364442
3481,-0.0840964305737277
3482,-0.018691588785043
3483,0.0280295244324031
3484,0.0466940605154997
3485,0.1026215132008577
3486,0.2048226422120835
3487,0.0837209302325613
3488,0.0
3489,0.5018587360594722
3490,0.0557310050157925
3491,0.3609440074039802
3492,-0.1204595997034798
3493,0.1110699740836769
3494,-0.1297497683039856
3495,-0.117097105233379
3496,-0.2360491071428555
3497,-0.0372162262746483
3498,0.1857355126300175
3499,0.0927815921321157
3500,0.0
3501,-0.2977852224083449
3502,0.046507301646369
3503,0.027896596615214
3504,0.1114620100315719
3505,-0.0185804533630583
3506,0.1806466929043321
3507,0.2453283996299657
3508,0.1291576665884528
3509,-0.0053587597243082
3510,0.0332502078138001
3511,0.2946864352150358
3512,-0.073725923877982
3513,-0.0645518258945106
3514,-0.4135893648449056
3515,0.0590493061706547
3516,0.2454349106616925
3517,0.2252914095406053
3518,-0.0490003920031332
3519,0.2053789731051283
3520,0.1952171791117646
3521,-0.0683727290486495
3522,0.0488138240749891
3523,0.0682926829268226
3524,0.0214588088410346
3525,-0.0605114190903882
3526,0.0292711484047235
3527,0.2821560614905684
3528,-0.2536090518923187
3529,0.1460991526249203
3530,0.1070247129791782
3531,0.1748251748251676
3532,0.0485389767983801
3533,-0.2294350138458988
3534,0.2095349063015842
3535,0.0525987877047021
3536,0.1703158302654478
3537,-0.1204704750339023
3538,0.0040737148399586
3539,-0.0572409845449363
3540,-0.1720183486238461
3541,-0.4511855620620129
3542,0.1629288863331432
3543,-0.0383509108341383
3544,0.2582002486372726
3545,-0.1628352490421336
3546,-0.2978191949274688
3547,-0.2214519545542114
3548,0.0
3549,-0.2316155182397171
3550,0.0096497153333888
3551,-0.0869229283368642
3552,0.0675610462310522
3553,0.0192994306667914
3554,-0.0482718671558188
3555,0.0096534414518825
3556,0.1734605377276598
3557,0.0674114021571719
3558,0.0673659897988578
3559,0.0288628054646922
3560,-0.1348747591522163
3561,-0.0867804454729567
3562,-0.0868558193398853
3563,0.2118644067796599
3564,-0.0722804481387769
3565,-0.2899601304820654
3566,0.1447701773434641
3567,0.0542593597395571
3568,0.0722935116573272
3569,-0.1447963800904946
3570,-0.3633060853769352
3571,0.0816771031854101
3572,-0.1181173905142608
3573,-0.1299159731143153
3574,0.1297474105033693
3575,0.0272504314651658
3576,0.0363207118859457
3577,-0.0817884405670567
3578,0.1270648030495557
3579,0.0725557772537622
3580,-0.0362910542551317
3581,0.1359064963305297
3582,-0.2179242713157261
3583,-0.0636016718153672
3584,0.1089126883281943
3585,0.0181488203266751
3586,0.0816030465137395
3587,-0.1452828475438216
3588,0.0453802868034229
3589,-0.3213758360114692
3590,0.337603878116344
3591,0.0
3592,0.0
3593,-0.0173160173160138
3594,0.0
3595,0.0951474785918168
3596,-0.1559386641254375
3597,0.0259830244240316
3598,0.2849987045513537
3599,-0.0604908399585269
3600,0.0431890818001184
3601,0.0604281767955864
3602,0.0776330544293999
3603,0.2666896077081797
3604,-0.0543998457523316
3605,-0.0058534905741571
3606,0.0516217843930158
3607,0.0172043010752653
3608,-0.0602513341366785
3609,-0.0516706854977628
3610,0.1290100627848898
3611,0.1288438412643924
3612,0.0858221764503899
3613,0.0
3614,0.2711986982462587
3615,0.1263994221740705
3616,-0.46258503401361
3617,-0.0362943471554362
3618,-0.118095930232554
3619,0.0181653042688428
3620,-0.1000090917356118
3621,-0.1456796867886703
3622,-0.0364331906366627
3623,0.1222658481647381
3624,-0.0950646512475072
3625,0.1364008365918029
3626,0.0545305825683925
3627,0.0635785649409565
3628,0.0544662309368212
3629,-0.0544959128065415
3630,0.0816771031854101
3631,0.0725491974245019
3632,-0.0362877619522743
3633,0.0362745987122445
3634,-0.045363817818905
3635,-0.0363042294427228
3636,-0.0272355878347717
3637,0.1359927470534827
3638,-0.0725821085102506
3639,-0.1860382707299858
3640,-0.2753842053833191
3641,0.4659716880200192
3642,-0.0238790130007968
3643,0.0442008486563042
3644,0.1764913519237457
3645,0.0
3646,0.15859030837005
3647,-0.1058387722702456
3648,0.0176366843033599
3649,-0.0529380624669157
3650,0.1409691629955917
3651,0.0
3652,0.0088097964937055
3653,-0.273851590106009
3654,-0.0176709666018696
3655,-0.106138333628166
3656,-0.017692852087753
3657,0.2118644067796565
3658,-0.0529941706412314
3659,-0.0441813201378432
3660,0.3083157152924545
3661,-0.0438881750450695
3662,0.1142605633802718
3663,-0.1940377491621087
3664,-0.3946676021750595
3665,-0.0526500526500546
3666,-0.2286719437115135
3667,-0.3796239074777142
3668,-0.1078233817654752
3669,0.0022978225480033
3670,-0.071283275846824
3671,0.0569234468030998
3672,0.3045470567500921
3673,-0.0529007229765493
3674,-0.0352795907567527
3675,0.1057268722467
3676,0.0704349357281196
3677,0.3334503334503295
3678,0.0876731544801056
3679,0.1488225509936108
3680,0.2706478086258095
3681,0.1220788280432512
3682,0.130627884699113
3683,0.0957021054463193
3684,0.1910385550538371
3685,0.1560603433327612
3686,-0.1911049339819309
3687,0.0
3688,-0.4712864374236396
3689,2.150632022471912
3690,0.2364480252211192
3691,0.4619944211994432
3692,-0.0174367916303365
3693,-0.008719155985705
3694,0.2232340930484294
3695,-0.2936916499432896
3696,-0.3150984682713342
3697,-0.0525440056046959
3698,0.0525164113785577
3699,0.0349986875492223
3700,-0.0087504375218805
3701,0.0087496718873087
3702,-0.1489660007010179
3703,-0.0964827646697653
3704,-0.228571428571433
3705,-0.0791835298257992
3706,0.0263875450787238
3707,0.0087950747581399
3708,0.1405234498506908
3709,-0.114305812010899
3710,-0.0968139412075333
3711,0.0263968323801153
3712,-0.0176009856552056
3713,0.0967117988394579
3714,0.0879662209711545
3715,-0.2380742438938455
3716,0.0264456981664326
3717,0.0352485019386731
3718,0.0
3719,0.0
3720,-0.2296414061119988
3721,0.1675337271845496
3722,-0.079421108365693
3723,-0.1945181255526073
3724,0.0618538481929905
3725,-0.0265158211065946
3726,-0.0709359117918172
3727,-0.0883498583569421
3728,0.0276127698440343
3729,-0.1339950372208462
3730,-0.1331085278196873
3731,0.2301903497122666
3732,-0.0708780012403635
3733,-0.1597302333836248
3734,0.1506290979975205
3735,-0.0088613203367347
3736,-0.257640369580661
3737,0.0355239786856057
3738,0.2833864682961454
3739,0.0824100357110055
3740,0.1919210382014329
3741,-0.109789569990855
3742,0.4735020943361829
3743,0.0
3744,-0.3013973878893033
3745,0.1368113827070464
3746,0.2728761142441306
3747,-0.2461931248290289
3748,-0.1826984561980477
3749,0.1094990418833876
3750,0.2366863905325361
3751,-0.0819970845480951
3752,-0.0455746969282757
3753,0.0546597430992095
3754,0.1455471663786143
3755,0.0727206617580204
3756,-0.0909835319807192
3757,0.1950514325565147
3758,-0.0861583204580498
3759,-0.1274001274001279
3760,0.0454793523740196
3761,-0.1731207289293829
3762,-0.0182265560922227
3763,-0.1186131386861402
3764,0.0367242012486285
3765,-0.7306020530842563
3766,0.2858723718185192
3767,0.3636671021851342
3768,0.1323178564874269
3769,0.4021202705172708
3770,0.32792858444161
3771,0.4353346635225866
3772,-0.5013216662109301
3773,-0.1976371221696912
3774,-0.3975793141390046
3775,-0.1837222120154352
3776,-0.3669487931256994
3777,-0.3348751156336809
3778,0.1846722068328743
