,CPRT.US
2643,-0.2759292322674918
2644,-0.2175636932961902
2645,-0.2221225953700633
2646,-0.2205702148517361
2647,0.1060878080626812
2648,0.0407863610408656
2649,0.1262780561326336
2650,0.433971447112262
2651,0.2750364018767217
2652,-0.0679153704868454
2653,0.0516990291262052
2654,-0.0404694455685934
2655,0.1738776328079265
2656,-0.0122828282828226
2657,0.0161590046053131
2658,-0.1051439663539271
2659,0.0161733786187902
2660,0.0565747999676775
2661,-0.3568821477816511
2662,0.1215165262475627
2663,0.0081004455245079
2664,-0.443313953488382
2665,0.3909077747212915
2666,-0.7585703865791336
2667,0.5801305293691164
2668,0.2531645569620212
2669,0.3459958192171771
2670,-0.0649163300634762
2671,0.2589928057554055
2672,-0.0215873929625107
2673,-0.2235684407904242
2674,0.1835654896879354
2675,0.0458343616683789
2676,-0.0458553791887207
2677,0.3264691109995067
2678,0.035862860421735
2679,0.1861397479954319
2680,0.1349122426961736
2681,0.0937857142857215
2682,0.2529300701791812
2683,0.0534073915830072
2684,0.213174163291397
2685,0.2268699042892744
2686,-0.3593155217190394
2687,-0.0605154492382027
2688,-0.3357382670190719
2689,-0.26046890032297
2690,-0.4736953754773106
2691,0.2468787472667156
2692,-0.1766534765404183
2693,-0.2195311946745997
2694,0.0089928885370377
2695,-0.1508403659315029
2696,-0.3808506851752957
2697,-0.0035594788922869
2698,-0.472069236821398
2699,0.0786163522012473
2700,-0.1789933414476981
2701,-0.0214838155256381
2702,0.1573001573001768
2703,-0.1790702671728385
2704,0.1394799899860471
2705,0.1749375223134627
2706,0.3522003628730842
2707,-0.0320284697508807
2708,-0.2068326082305057
2709,-0.0928041119360332
2710,0.231473238132537
2711,-0.2677997571948868
2712,-0.4015200401520057
2713,-0.5841627001298156
2714,0.1719276528436834
2715,0.2058884084826102
2716,0.0959890298251534
2717,0.0548208044953145
2718,-0.1097619537627746
2719,-0.1993401154798051
2720,0.0961406400219851
2721,0.1645413410119354
2722,0.2462043496101663
2723,-0.4154791745355834
2724,0.0343253355301431
2725,0.0514615067929305
2726,0.1165101775066736
2727,0.0342559605371412
2728,-0.034267699266679
2729,0.0684884596945375
2730,-0.0445373257048872
2731,0.1129286154267472
2732,0.0820625042740724
2733,-0.020519835841314
2734,0.0273522975930118
2735,-0.020518432391766
2736,-0.1164064639824814
2737,0.0547495209417003
2738,-0.0547795124623476
2739,0.3145313482910384
2740,0.2022879464285856
2741,-0.0313993650350737
2742,0.4065323141070243
2743,0.0069487874365859
2744,0.0833159758383701
2745,-0.1112115103913231
2746,0.1665394490319957
2747,0.0811913988425154
2748,-0.0396060206700559
2749,-0.0416348622579792
2750,-0.048597611774522
2751,-0.2994220458185213
2752,-0.0139285465561739
2753,-0.05574524423386
2754,0.3956135480288879
2755,0.0454401975781317
2756,0.493234847438917
2757,-0.1521017699115233
2758,-0.1592687487016063
2759,-0.2777584889938239
2760,0.2631761202299297
2761,0.110688343133881
2762,-0.062300982971067
2763,-0.0276969948760701
2764,0.0887269862400455
2765,0.6792678324317404
2766,-0.4390814037969442
2767,0.3368593376149078
2768,0.1885369532428427
2769,0.4037179607548473
2770,0.0156455347643818
2771,0.2185587610840479
2772,0.0624063904143926
2773,0.0093600823687163
2774,0.0654776752307421
2775,0.0996760528283058
2776,0.1565574040704922
2777,0.1418012422360187
2778,-0.4304160688665696
2779,0.1557050323866467
2780,-0.2654010678490095
2781,-0.1094023505876362
2782,-0.2569727358194901
2783,0.0563768479077768
2784,-0.031330283852361
2785,-0.2072083385658749
2786,0.0940969826234274
2787,-0.2074427960774353
2788,-0.0062865405167657
2789,-0.1942231524819746
2790,-0.5963711340206205
2791,-0.2480363786688691
2792,0.4608674183194817
2793,-0.1648668700024753
2794,-0.0494845360824761
2795,0.4433861564988966
2796,0.2375491480996003
2797,-0.2875215641173041
2798,-0.0575373993095572
2799,0.008218952905404
2800,0.016435204207409
2801,-0.1316547354562631
2802,-0.1730959446093043
2803,0.0535486262717897
2804,0.0041189554328984
2805,-0.0727937036331756
2806,0.3354695587872788
2807,-0.0410981423639628
2808,-0.1564172223594284
2809,0.0575942076682634
2810,0.2544111612638392
2811,0.2129227745475433
2812,0.0900016363933885
2813,0.2122795558458565
2814,-0.4817762882278995
2815,-0.0244439012466365
2816,-0.0524072391866317
2817,0.1465252581635358
2818,-0.0279173646007761
2819,-0.0349088878028425
2820,-0.0838515826986067
2821,-0.0279583420703295
2822,-0.003494914898819
2823,0.1988140913847203
2824,-0.0348918353105254
2825,0.1115293461592057
2826,0.0069700982783793
2827,0.0418031073643156
2828,-0.1430315716030089
2829,0.0
2830,-0.0523560209424004
2831,-0.1503128604886939
2832,-0.0174812950143386
2833,-0.0769769069279112
2834,-0.0770362070173076
2835,0.0210054614199699
2836,0.181716522225342
2837,-0.0069895855175923
2838,-0.0909472505946519
2839,-0.1683161650844947
2840,-0.0269378409320439
2841,0.3155209452201926
2842,0.2544529262086483
2843,-0.3831417624521027
2844,-0.6903553299492455
2845,0.417874233335583
2846,-0.0539483444601878
2847,-0.3179542687051812
2848,-0.1558371163357881
2849,-0.1255045622604404
2850,-0.0305374592833791
2851,-0.0645095576002629
2852,0.2134435560374211
2853,-0.1560909399389332
2854,0.0271388832349494
2855,-0.0610997963339952
2856,-0.4500818330605736
2857,-0.2323991797675837
2858,0.1603712423652951
2859,-0.3046067492641475
2860,-0.139286076601865
2861,0.2756169252853908
2862,-0.0580691097643
2863,0.0990092244619111
2864,0.5818856468207099
2865,-0.1604865275783408
2866,0.0084459459459502
2867,-0.9721985331741434
2868,0.051142175247177
2869,0.2465776719666748
2870,0.1019281406608379
2871,-0.2213331063250235
2872,-0.0681489053582062
2873,-0.2562131693569025
2874,0.2640545144804108
2875,-0.1279317697228193
2876,0.0681837552203173
2877,-0.0767656090071677
2878,0.59352212989656
2879,0.0169548999660868
2880,0.2958329811512201
2881,0.2697462699148555
2882,0.1178748842300249
2883,0.0841255152687882
2884,0.0504498444463148
2885,-0.1431458403502877
2886,0.0757257046697427
2887,-0.2234683981953877
2888,0.0463587322993988
2889,0.4838171504838158
2890,0.1416076634735541
2891,0.0249833444370429
2892,-0.1167250291812577
2893,0.4771190308260405
2894,-0.5296963630297007
2895,-0.2760351317440387
2896,-0.1424024124644008
2897,-0.0754463911476143
2898,0.2591973244147058
2899,-0.0334560053529542
2900,0.0752193898871737
2901,-0.0669064146525152
2902,0.1169492941274752
2903,-0.2596314907872596
2904,-0.1089963947346438
2905,0.1506906655504452
2906,0.7725535803289522
2907,0.1244503443126239
2908,0.1284335252931193
2909,-0.2783547985043689
2910,0.0083084081090105
2911,-0.0415593051284158
2912,0.5948938279765338
2913,-0.4898704749252768
2914,0.4015498414934788
2915,0.2179108674258416
2916,-0.1478352692713689
2917,-0.0986540765273869
2918,0.1407360495391014
2919,-0.0774647887324039
2920,-0.1551699816617286
2921,-0.1129783928823588
2922,0.4323830280873266
2923,-0.3421516754850184
2924,-0.1625211984171776
2925,0.021193924408337
2926,0.0635413724936282
2927,-0.0317807832197376
2928,-0.0671378091872783
2929,-0.0141362736782656
2930,-0.038889870956322
2931,0.3979153461511358
2932,-0.0563737580156525
2933,0.2670602291095618
2934,-0.0351518560179857
2935,-0.0070308654995565
2936,0.0527036997997379
2937,-0.3101540196665828
2938,-0.2933898904206578
2939,-0.5674680528481708
2940,0.990735975295935
2941,0.0685753471626935
2942,0.697991147429356
2943,0.0170212765957412
2944,-0.5562687205819475
2945,-0.4988389094349345
2946,-0.4318908180012092
2947,0.1552393272962542
2948,-0.2854177477944977
2949,0.0777806585428996
2950,0.0
2951,-0.0086430423508996
2952,0.5757497636847999
2953,0.0686990124516945
2954,-0.0988524519706099
2955,0.0601348739315385
2956,-0.2454357561143615
2957,0.2405498281786951
2958,-0.0945911084358065
2959,-0.094680667929075
2960,-0.0775260573692853
2961,-0.0517107644574698
2962,-0.0086192035855931
2963,-0.2852450514305457
2964,0.3114117331904657
2965,0.1804933484858682
2966,-0.127175368139222
2967,-0.0200843542880104
2968,0.0535296085647267
2969,-0.2885518722319007
2970,0.1942267765052522
2971,0.1805054151624616
2972,0.3065849106904689
2973,-0.1334757074212417
2974,-0.2073162576071706
2975,-0.2480557790292334
2976,0.3141081333957087
2977,-0.1405434346138455
2978,0.0200736032117772
2979,0.2536207702062497
2980,-0.0667868830561829
2981,-0.2275922083138118
2982,0.113666755817074
2983,-0.060212751722756
2984,-0.0736475629351802
2985,0.1136895606232779
2986,-0.0327800857634124
2987,0.1129301703976018
2988,0.1068019491355694
2989,-0.1924863932032338
2990,0.1127096731419584
2991,0.1654752449033624
2992,0.2278355621594841
2993,-0.0627767131434605
2994,0.1978500296774932
2995,0.0856615709014203
2996,-0.1055408970976231
2997,0.1909276450062493
2998,0.1905638060192012
2999,0.0426943413576785
3000,0.1377455642648702
3001,-0.0164009709374832
3002,-0.055794413994557
3003,-0.3325869336143278
3004,0.177503122740129
3005,-0.00657462195925
3006,-0.0987166831194509
3007,0.1380126182965352
3008,-0.0394477317554255
3009,-0.1316655694535804
3010,-0.0650851244917769
3011,-0.0403321470937032
3012,-0.0362593532649944
3013,-0.4004500926661303
3014,0.1999586292491154
3015,0.0
3016,-0.1795952200041382
3017,-0.2284685682636475
3018,0.1451780159004548
3019,0.2000827928798068
3020,0.1343576669996852
3021,0.058531882660796
3022,-0.0551191952597578
3023,0.1376083665887003
3024,0.1648578101387615
3025,-0.1306829905770865
3026,0.0756013745704561
3027,0.1372683596430944
3028,0.0480208547712297
3029,-0.0205846027171683
3030,0.1849188411752495
3031,0.0136958159282409
3032,-0.0856721839553133
3033,0.0274075850491569
3034,-0.0171326754386003
3035,-0.1166380789022212
3036,-0.1270909902792582
3037,0.0377695371514948
3038,0.0343241573419255
3039,0.1963959258292044
3040,-0.5745805561939784
3041,0.0885710536674917
3042,0.1833660772757047
3043,0.0490918016691324
3044,-0.3711976874055566
3045,0.0984510370175936
3046,-0.0491840633128347
3047,-0.0296242774566413
3048,-0.2700388592504752
3049,0.0921234454168496
3050,0.0
3051,-0.0329120589784171
3052,0.1577287066246116
3053,0.0853634513099976
3054,0.0983993702440341
3055,-0.0525072197427041
3056,-0.0886845130563438
3057,-0.0032847194849529
3058,0.0656512605041979
3059,-0.2665964519632697
3060,-0.0296306051227941
3061,0.2430373095113009
3062,0.0590822556292282
3063,-0.0919902753137622
3064,0.02940435184407
3065,-0.1640930702234252
3066,-0.6393970189701859
3067,-0.3910899506886531
3068,-0.2728047740835528
3069,-0.1024065540194489
3070,0.4079551249362483
3071,-0.0212521783482734
3072,0.1231108847002852
3073,-0.0849762066621297
3074,0.1230638659028186
3075,-0.1402345741968436
3076,-0.093577201190982
3077,0.0722574063841611
3078,-0.4740348479672077
3079,0.1236937513329034
3080,0.0567815598048012
3081,0.0923339011925069
3082,0.2040122407344397
3083,-0.0170039108995035
3084,0.0509857239972826
3085,0.1696640651509914
3086,-0.1699524133242595
3087,-0.1020755358965673
3088,0.0425133917183888
3089,-0.0609338106481929
3090,0.3718318409470398
3091,0.4532406707961885
3092,0.0151057401812766
3093,0.0754716981132032
3094,-0.0982095641006235
3095,0.0981132075471663
3096,-0.1209007102916703
3097,0.0188871680580256
3098,0.041534511403095
3099,-0.0264380405635053
3100,-0.2688782852381957
3101,0.0605555976080633
3102,-0.0378615780705825
3103,0.0945644362068313
3104,-0.0037827205326036
3105,-0.1667171870263707
3106,0.0649774547922055
3107,-0.0346969696969803
3108,-0.0151538111835204
3109,-0.0378988857727453
3110,0.0037897449501614
3111,0.0568138777365265
3112,-0.1365394826670548
3113,-0.1139125151883396
3114,0.5474952094169254
3115,-0.1851217003771068
3116,-0.3854360245027203
3117,-0.6198275563558169
3118,0.114139457664632
3119,0.2896951303628
3120,0.0
3121,-0.6002151059917292
3122,0.6993729759525849
3123,0.3775398132894092
3124,0.0445984424851608
3125,-0.2510661714128553
3126,0.2880658436214101
3127,0.1130407974514383
3128,-0.1097356057748339
3129,0.6100886162235731
3130,0.2108700088429374
3131,-0.068068885712337
3132,0.3527097605643425
3133,0.0135639199728598
3134,-0.0610749185667582
3135,-0.2585385766771151
3136,-0.0340298101136479
3137,0.4336924849224005
3138,-0.3809264675872405
3139,-0.0685463601882636
3140,0.6492327249613994
3141,-0.0272479564032707
3142,-0.0090834771550466
3143,0.0544711756695435
3144,0.0090777051561282
3145,0.1945192150012708
3146,0.0500769718373653
3147,-0.063428778542957
3148,0.2891217925551205
3149,0.1083032490974642
3150,0.1351960342496671
3151,-0.1805869074492125
3152,0.0180554301706202
3153,0.0721695985566064
3154,-0.2713704206241494
3155,0.3380662609871535
3156,-0.3437514134515315
3157,0.3021284271284215
3158,-0.0722021660649804
3159,0.1081860800577033
3160,-0.2530730296456988
3161,-0.2173913043478214
3162,-0.1269726101940872
3163,-0.4006556182844764
3164,-0.1740538352560123
3165,-0.26786801412396
3166,0.0446247464503097
3167,-0.1951060889358547
3168,0.4209503764267757
3169,0.0768452982810911
3170,-0.1093205927605515
3171,0.0445181917519987
3172,0.0121398510844938
3173,0.2703902498083004
3174,0.2616325873450353
3175,-0.0080508815715362
3176,-0.1410892086910929
3177,0.1328502415458987
3178,0.1607717041800666
3179,-0.0682137019447351
3180,0.0360244451592112
3181,-0.1449508777580871
3182,-0.064464141821122
3183,0.0
3184,-0.1937671564669747
3185,0.112903225806452
3186,0.1690685130021687
3187,-0.0483286347160596
3188,-0.1209677419354884
3189,-0.9257105642647854
3190,-0.2284595300261139
3191,0.8139104698483255
3192,0.0277392510402229
3193,0.1292824822236592
3194,-0.1294498381877027
3195,-0.2409861896375985
3196,0.1203480836882016
3197,-0.2133778643658871
3198,-0.0649832900111468
3199,-0.0836198086035523
3200,0.2409861896375985
3201,0.0370610580932143
3202,-0.2522794319811612
3203,0.0850116009280739
3204,0.0927213722763044
3205,-0.0278241513633844
3206,0.0834028356964168
3207,-0.0834724540901534
3208,0.3143491124260387
3209,0.1015978572088292
3210,-0.1572617946345991
3211,-0.0046255608492487
3212,-0.0972312251134401
3213,-1.3134440379022343
3214,0.1043003851091106
3215,-0.3461879075758851
3216,-0.3068723249616373
3217,0.096813231141593
3218,-0.2750586522126069
3219,-0.1296071283920588
3220,-0.2110560922152813
3221,-0.0649825359434638
3222,0.2956063980562825
3223,-0.0445632798573915
3224,0.0243013365735124
3225,0.0890255746196175
3226,-0.0080938891137232
3227,0.0242757727787677
3228,0.0323572237502072
3229,-0.0323676970383607
3230,0.1212317142164436
3231,0.1533247256294365
3232,-0.113103894005494
3233,0.1290947232531842
3234,0.0806191551112613
3235,0.212543099911337
3236,0.0127091377091366
3237,-0.0362100181049989
3238,0.0763849803007147
3239,0.1078128369151194
3240,0.7348744292237451
3241,0.1816045294306131
3242,0.0249199003203962
3243,0.1155658280736227
3244,-0.1798945568538028
3245,-0.1855817273376298
3246,-0.5237856066585275
3247,0.4144337263308211
3248,-0.0428908428050627
3249,-0.3011400301139941
3250,-0.6131871302842261
3251,0.3880425409600403
3252,-0.2738146707018269
3253,0.0971817298347845
3254,0.0503651473180714
3255,0.1257545271629656
3256,0.0071854566357626
3257,0.2365591397849552
3258,-0.6130544536602915
3259,0.1080691642651337
3260,0.0576036866359332
3261,0.1545706172040716
3262,-0.0827457188084682
3263,0.0934512256487843
3264,0.2139418791228464
3265,-0.2815894158137146
3266,0.4759786476868423
3267,0.1244002132575089
3268,-0.500089301661013
3269,0.0803069510127502
3270,0.33792796798578
3271,-0.083573566544233
3272,-0.005429461504231
3273,0.1688288608494863
3274,0.0444089173105934
3275,-0.2627009216795063
3276,-0.1248272480049935
3277,0.1202244189153131
3278,-0.0749514954204783
3279,-0.1570115147728274
3280,-0.1161751563896295
3281,-0.0402306557596904
3282,-0.3588892378089863
3283,-0.1032872283096774
3284,-0.1889678754611787
3285,-0.2031473869006363
3286,-0.1668171965317978
3287,0.0
3288,-0.4080892355128347
3289,-0.3745318352059998
3290,0.1653843388221685
3291,-0.1728732982784561
3292,-0.1117721290787821
3293,0.0864584459094175
3294,0.097171237313769
3295,-0.1225136927068434
3296,0.2946037220665349
3297,-0.0215610176800353
3298,-0.2088584803744991
3299,0.0144019586663859
3300,-0.0864864864864897
3301,-0.1841221704754651
3302,0.2628546737721511
3303,-0.0396239328554496
3304,-0.1840490797545979
3305,-0.0216575223794406
3306,0.2879355024474354
3307,0.0035990642433139
3308,-0.1044097820941236
3309,0.1043008817707445
3310,-0.0179985601151948
3311,0.0575622391710923
3312,-0.0215905001799216
3313,0.0575415377976066
3314,-0.029647198339772
3315,-0.0890207715133354
3316,-0.0148389968838182
3317,0.0704355885078768
3318,0.0333530981322172
3319,-0.431740360279875
3320,0.2079928688159271
3321,0.1779623313065468
3322,0.2035002035001867
3323,0.1440922190201888
3324,0.0738388835560764
3325,0.1989683124539291
3326,-0.0412107861676105
3327,0.2250091945568075
3328,-0.2137697184136754
3329,-0.0590057530609116
3330,0.0368650003686374
3331,0.0736756796581406
3332,0.0589058243133881
3333,-0.1992031872510035
3334,-0.0960047263865264
3335,-0.0591147565210848
3336,-0.0369603784742839
3337,0.0
3338,-0.0739754401538647
3339,-0.4171161452714736
3340,-0.2740318742338097
3341,-0.4200159316387747
3342,-0.1450431503372377
3343,-0.6264248538293277
3344,0.2318165271204928
3345,0.0436649443271976
3346,-0.2041858090862693
3347,0.1209066542361007
3348,0.2499273467015359
3349,-0.1455180442374771
3350,-0.3504672897196186
3351,0.0291970802919649
3352,0.2548234437568215
3353,-0.1896564300824209
3354,0.0145868280942383
3355,-0.0766395387029803
3356,-0.2744638805533192
3357,0.0585180308682704
3358,-0.021949078138719
3359,0.0438788942518665
3360,-0.0658616904500573
3361,-0.264142637024003
3362,0.2342434668033244
3363,-0.0219651486308399
3364,0.299401197604793
3365,0.2297794117647059
3366,-1.2846769689070894
3367,1.4314553129014518
3368,0.3748057409269555
3369,-0.6070081854134062
3370,-0.1012704842570423
3371,0.1011680309022343
3372,0.2293083403453266
3373,0.2837405069082309
3374,0.0640087783467384
3375,-0.1098498718418203
3376,-0.3306392358559877
3377,0.0550761887277421
3378,0.3111273792093735
3379,-0.1374507468157295
3380,-0.2756592851235847
3381,0.0183739090491465
3382,0.2748511223087598
3383,0.0732399523940293
3384,0.1827652380517251
3385,0.3278987157300295
3386,-0.4391181044735193
3387,0.1826317231303103
3388,-0.3114408720344448
3389,0.409807598805309
3390,0.0867483257573129
3391,-0.1146390606544792
3392,0.0624913206499121
3393,0.0069429979865242
3394,0.1455906821963449
3395,-0.1666666666666729
3396,0.0277700638711413
3397,0.3183391003460262
3398,-0.3402541490174356
3399,-0.0764419735927624
3400,0.0416782439566562
3401,-0.0138946783382035
3402,-0.0138966092273556
3403,0.0520851418452147
3404,0.0429691323359092
3405,-0.0186766645837755
3406,-0.0277797069240864
3407,0.0416522040958016
3408,0.1178754680349379
3409,0.0969797727902568
3410,0.0173148180212468
3411,-0.2116879511382415
3412,0.0894535015151555
3413,0.12535494147793
3414,-0.0313305019842762
3415,-0.2617709678545251
3416,0.059299567461984
3417,0.1184586439969253
3418,0.0905040378724557
3419,0.0139217597104345
3420,0.4124640393747176
3421,0.1695501730103837
3422,0.1106041753076155
3423,0.0310977505960512
3424,-0.1003043718871127
3425,-0.1871231547577865
3426,-0.0311969219036968
3427,-0.1006245662734283
3428,0.12129613585168
3429,0.1280631316627455
3430,0.1337679351000841
3431,-0.068140154266543
3432,0.0138336503544747
3433,-0.1003946548500877
3434,-0.0727524683873329
3435,0.1660152872410397
3436,-0.1628213122704809
3437,-0.0901525658807377
3438,0.2145180264341583
3439,0.1068376068376108
3440,0.1351447471370636
3441,0.1597841139083153
3442,0.0390430893731857
3443,-0.1243825295852811
3444,-0.1387900355871837
3445,-0.0926123815630088
3446,-0.1426838838553307
3447,-0.1357336762394611
3448,-0.3009458297506359
3449,0.0071648635093436
3450,-0.1650638725419763
3451,0.1433280779704662
3452,-0.1291618828932106
3453,-0.1257319395049835
3454,0.1971891581815615
3455,0.0358397247509016
3456,0.1038272886756723
3457,0.0107396004868521
3458,0.0071592210767606
3459,0.0715409929889786
3460,-0.0429430289149744
3461,-0.3447285262855427
3462,-0.1798690553277214
3463,-0.1657538195445504
3464,-0.587464193814637
3465,-0.2970393455395331
3466,-0.2293913807408986
3467,0.0634084479563086
3468,-0.2640845070422635
3469,-0.2352941176470538
3470,0.2054593484003461
3471,0.418939984411542
3472,0.7062010254425887
3473,0.1159532321963381
3474,0.8431541630736894
3475,0.0765916706558145
3476,-0.0478927203065106
3477,0.2960557730875638
3478,0.6169324221716076
3479,0.0758725341426387
3480,-0.1044336846102719
3481,-0.1521346391556495
3482,0.4637516562559103
3483,-0.1042160113690188
3484,0.6868648852088859
3485,-0.3588290840415443
3486,0.1885014137605925
3487,0.2725820095873731
3488,0.0093984962406063
3489,0.2151462994836488
3490,0.2061147372037056
3491,-0.1720578114246411
3492,0.0
3493,0.0859549596011763
3494,0.1116167253369927
3495,-0.0257643421504647
3496,0.2655246252676679
3497,0.2008804547591566
3498,0.0435763354865186
3499,0.1356713170357027
3500,0.0127975428717691
3501,-0.0341384313390731
3502,-0.1239051484725451
3503,0.0640478223740295
3504,0.0
3505,0.1705029838022189
3506,0.066111421600036
3507,-0.0746866740557547
3508,0.1787234042553138
3509,-0.1363558888699476
3510,0.0170415814587559
3511,0.2168090804744254
3512,0.1231317934782695
3513,0.2541080806369618
3514,0.1365001365001481
3515,0.3875178462165974
3516,0.0135952688464483
3517,0.0679301677875105
3518,0.169537501695375
3519,0.0338960070503579
3520,-0.0746268656716317
3521,-0.0746825989544528
3522,-0.0203721309248955
3523,0.0263410156769838
3524,-0.067119565217399
3525,-0.0237828287976058
3526,-0.1054350044214687
3527,0.0475931465869061
3528,-0.0748452065047381
3529,0.013606367780128
3530,-0.221593427198048
3531,0.0340796782878447
3532,-0.0511456628478021
3533,-0.14683284958168
3534,0.0136570043360864
3535,-0.0649128800819944
3536,-0.0034165840992144
3537,0.1773472937485017
3538,0.0238679759956332
3539,-0.3195374315277053
3540,-0.381854284405071
3541,0.0076365024818563
3542,0.3320741964725522
3543,0.1168465865896202
3544,0.1442344188871158
3545,0.2725414490120476
3546,-0.2314375687673155
3547,0.1099067687410067
3548,0.0200823756313623
3549,0.1237511353315161
3550,0.0075683039430794
3551,-0.1591873862947301
3552,-0.0606796116504733
3553,0.0606428138265495
3554,0.0530343207818937
3555,-0.1593565032630201
3556,-0.0455511691466764
3557,-0.1406469760900158
3558,-0.0342231348391417
3559,0.1215343714394201
3560,0.087276590900452
3561,0.1477720521370275
3562,0.0
3563,-0.334549878345497
3564,-0.0138188350722104
3565,0.2756149658926519
3566,-1.0489934091519848
3567,-0.3587450213122703
3568,0.5869889896148094
3569,-0.4781182382913395
3570,-0.230866097663364
3571,-0.1813833917853283
3572,-0.2256251756111099
3573,0.2732049036777487
3574,-0.1192313087389447
3575,-0.0280622983022453
3576,0.2589042054439889
3577,-0.0069979006298046
3578,-0.0174978127734073
3579,0.0034994400895824
3580,-0.1752786931220641
3581,-0.0210378681626936
3582,0.0490642741991961
3583,0.0490402129746543
3584,0.0420168067226906
3585,0.0699790062981065
3586,0.111841185516564
3587,-0.3577692037881381
3588,0.1960372470769454
3589,-0.0632866886998125
3590,-0.2043404735062151
3591,0.3545725820607505
3592,-0.5400254129606203
3593,-0.2264044148860854
3594,0.5173323948618583
3595,-0.0316834471590421
3596,0.3997194950911593
3597,-0.0280583613916891
3598,-0.0280662363177042
3599,-0.4015498414934988
3600,-0.0140914535334191
3601,-0.20474442247954
3602,-0.2406227883934713
3603,-0.0070776417297893
3604,-0.0779147187986862
3605,-0.1916116670215103
3606,0.2265807547971346
3607,-0.3481597271564449
3608,0.1808574772155008
3609,0.0814967046984686
3610,0.1203284258210557
3611,0.1484203830659466
3612,-0.063649222065066
3613,-0.2694653240675049
3614,0.1019516457908435
3615,-0.0072827907654146
3616,0.021843599825252
3617,-0.5601317957166502
3618,0.1571752321076127
3619,-0.1024515184778531
3620,-0.1979762428508654
3621,0.098890231842648
3622,0.2375036539023801
3623,0.0985581310458046
3624,-0.051130345860263
3625,0.3385018563005048
3626,0.1598953412311933
3627,-0.1601514158841077
3628,-0.1896287652249951
3629,0.1601980630597821
3630,-0.1531505250875204
3631,0.0728756740999812
3632,-0.0437445319335099
3633,0.1019664967225162
3634,0.1890084326839131
3635,0.0290697674418546
3636,0.1233940625680597
3637,-0.1817917393833624
3638,0.0290782204129049
3639,0.5801273663089872
3640,0.0610287707061965
3641,-0.4686199798537175
3642,0.440394174587944
3643,-0.2929986443346377
3644,-0.1708428246013607
3645,-0.5550171791031587
3646,0.1495425756509515
3647,0.3445162308346292
3648,-0.5624366377220356
3649,-0.0132251807441373
3650,0.1584507042253456
3651,0.3814618318937188
3652,0.0569675723049936
3653,0.008763473841035
3654,-0.0087642418930807
3655,0.0350446819695166
3656,0.0299542278378113
3657,-0.3420486004306389
3658,-0.7214304682659093
3659,0.1326025459688876
3660,-0.132778613791277
3661,-0.3375077715605253
3662,-0.3744316662209161
3663,0.3376277210128791
3664,-0.0340159194502911
3665,-0.2550881213510089
3666,0.5251373905963583
3667,0.0948959533654272
3668,0.1150981719702014
3669,0.064278223214587
3670,0.1553791589258694
3671,0.178703891024335
3672,0.3494388817955851
3673,-0.1817692204120171
3674,-0.1710204037592158
3675,-0.0785584126341356
3676,-0.0607779578605989
3677,0.2324406265790795
3678,-0.0977879687078569
3679,-0.2230483271375549
3680,0.0472909066342532
3681,0.1753439438899318
3682,0.0774958725024489
3683,0.0774358629048418
3684,-0.0370482637836235
3685,-0.2769428214394441
3686,0.0708741140735863
3687,-0.1013513513513552
3688,0.0607738537375943
3689,0.1492771841609033
3690,-0.0392989074903695
3691,-0.1929361735638103
3692,0.2709495012958445
3693,0.0980738299792083
3694,-0.0431711145996802
3695,-0.3070624360286595
3696,0.0314836678472979
3697,-0.2011120312315118
3698,-0.2490512333965826
3699,-0.0593330960009515
3700,-0.0712504453152859
3701,-0.0356379187455466
3702,0.1897083234526986
3703,0.2050958428650239
3704,-0.0157790927021664
3705,0.0473148805299284
3706,0.1810453400503809
3707,-0.1576789656259877
3708,-0.0867987059102023
3709,-0.0710675931775137
3710,-0.1462971017357971
3711,0.2327416173570033
3712,0.0670162021523978
3713,0.1456463549047412
3714,0.223072020395157
3715,-0.0637755102040802
3716,-0.0757908173441292
3717,-0.2118644067796615
3718,0.0
3719,0.0319693094629206
3720,-0.1440691531935383
3721,0.0320051208193361
3722,0.135836995605275
3723,0.2152766703874948
3724,-0.0079738457858265
3725,-0.0798020908147748
3726,-0.0399169726967884
3727,-0.1110924624963115
3728,-0.1408619792708807
3729,0.0999440313424482
3730,0.1835594573024772
3731,0.007980209081482
3732,0.143437724121438
3733,0.0716674629718135
3734,0.0238834487700032
3735,0.0318344608038251
3736,-0.1674107142857206
3737,0.0875349163957885
3738,0.0319292937335851
3739,0.1479081560783064
3740,-0.0070437416355504
3741,0.0105644962496142
3742,0.3474171813587705
3743,0.1051672158732424
3744,0.1609967800644114
3745,0.0944088954159172
3746,0.0803577667528538
3747,0.1604576531324053
3748,0.1462904911180828
3749,0.0626566416039926
3750,0.0
3751,0.0834724540901534
3752,0.1195008754133876
3753,-0.0674383842597281
3754,0.066004307649551
3755,-0.0625695216907698
3756,0.0486415120561414
3757,0.0833159758383701
3758,-0.0069434800722058
3759,0.0069429979865242
3760,0.0
3761,0.0693818080899148
3762,0.0727978645959844
3763,-0.2119085666643554
3764,0.1435843884610357
3765,0.0521852576647178
3766,-0.130633572828228
3767,-0.0653594771241792
3768,0.0522602560752629
3769,-0.0392105607110196
3770,-0.4562612834400273
3771,-0.3035610809671708
3772,-0.1477182801371788
3773,0.3744826226923471
3774,0.019705727798214
3775,0.0787608296140749
3776,-0.0656771312229231
