,ADSK.US
2157,-0.1336898395721941
2158,0.1659331938532704
2159,0.1368876080691626
2160,-0.0829217290983228
2161,0.0216270771005306
2162,0.0702386312471834
2163,-0.045045045045045
2164,0.1701270745087178
2165,0.0104148585315152
2166,-0.3099317453684309
2167,-0.6166783461808156
2168,-0.0345248798201206
2169,0.4357005758157513
2170,0.3529636777771934
2171,-0.2387757947573906
2172,0.0209102948351579
2173,0.4268313842523573
2174,0.3940409940893803
2175,-0.0414952107610928
2176,-0.0795957918051004
2177,-0.093525927465441
2178,0.0138537734215427
2179,-0.0571794916223452
2180,-0.1544495349160048
2181,0.2285476833575622
2182,0.0743957507915472
2183,0.0501487168845479
2184,-0.0328668546420005
2185,-0.0086499204207439
2186,0.1726996407847471
2187,-0.024183796856104
2188,0.0414407569844958
2189,-0.3631411711302783
2190,-0.1851551080071441
2191,0.1508197784733065
2192,-0.1022727272727265
2193,0.0648929266709891
2194,-0.4334082836380173
2195,0.0461871498098735
2196,-0.599642573705242
2197,0.073345037978974
2198,0.00628632233773
2199,0.1781220381083164
2200,-0.1866404715127865
2201,-0.0688095940233885
2202,-0.1180986123413094
2203,0.1114133106137667
2204,-0.1082535100380661
2205,-0.1116584564860344
2206,-0.0427111739001857
2207,-0.0854953799611952
2208,-0.128407743974709
2209,0.1807605087586533
2210,-0.2768348548264756
2211,-0.3406084656084754
2212,-0.0612146981453608
2213,0.1899005911688118
2214,0.3555245730219525
2215,-0.0104576986091165
2216,0.1009889956818569
2217,0.0939359148314308
2218,-0.2056895830428224
2219,-0.1256632225635146
2220,0.0819629248556778
2221,0.26957459389893
2222,0.1077136900625442
2223,-0.048668567058328
2224,0.0816269820594163
2225,0.1664499349805004
2226,0.1540752025482976
2227,0.0830277451048256
2228,0.165780203080755
2229,-0.1210276980531908
2230,0.3686350168814143
2231,0.1135620633882735
2232,-0.1516457004997407
2233,0.0551134993627587
2234,0.0103327133705217
2235,0.2919056286273645
2236,-0.3497889204790166
2237,0.1805985552115505
2238,0.0240740103862135
2239,-0.248276201969637
2240,-0.0495154607403435
2241,0.4177251879763423
2242,0.0902834559825519
2243,0.0442703899199712
2244,-0.3760041018629178
2245,0.8976964769647621
2246,-0.4867753684855523
2247,-0.2525338702521957
2248,0.3299319727891249
2249,-0.0851063829787234
2250,-0.3484439585966528
2251,-0.1197072303167189
2252,0.1229760196761678
2253,-0.0085407307449341
2254,0.0085400013664118
2255,-0.1471041018097248
2256,0.5257695121743771
2257,0.2020716590252914
2258,-0.1973661823255126
2259,-0.1738478320152682
2260,0.0068170972799719
2261,0.018743503672025
2262,-0.1792359427810512
2263,-0.3976006855184319
2264,1.6414141414141463
2265,1.0967531762406244
2266,0.3426881177404391
2267,-0.5385605744646177
2268,-0.2964498763276581
2269,0.1688545127730177
2270,-0.1327176205366915
2271,0.387554782860659
2272,-0.0434829872812072
2273,-0.1851448486168764
2274,0.3328750271365569
2275,-0.1812382195157314
2276,0.0326122404609312
2277,-0.2889070591441867
2278,-0.0563595374881934
2279,0.1198474668603744
2280,0.0743953112808637
2281,-0.1196108795033076
2282,-0.0675538103548473
2283,-0.1383528726425382
2284,0.1091067791678624
2285,0.2304105662294481
2286,0.0453358479617002
2287,0.0290065264684496
2288,0.361271676300578
2289,-0.110752335938341
2290,0.3543639867456101
2291,-0.2086883381878737
2292,0.2563465183481927
2293,0.4071846206882541
2294,-0.1257358864720825
2295,-0.1551638530287984
2296,0.1425472575147132
2297,0.0433651344319125
2298,-0.0528094372695699
2299,0.1084762553402201
2300,0.1946547196045096
2301,-0.1950343631973238
2302,0.0216657897180331
2303,0.2936659984397194
2304,-0.2355852511754652
2305,0.1019745990544299
2306,-0.1826512290260763
2307,-0.0898583955628431
2308,-0.0713178294573699
2309,0.1115034380226766
2310,-0.0619847517510657
2311,-0.1878561115337498
2312,-0.0512597471185872
2313,0.0558884714503079
2314,0.4289950160872995
2315,-0.3243722210794402
2316,0.0526313458885272
2317,0.3839561409036426
2318,-0.0836290201529518
2319,-0.322624527436364
2320,0.1989107269713459
2321,0.0962054064283979
2322,-0.1674565560821398
2323,0.0031594578370322
2324,0.2151375631950921
2325,-0.1412492699174465
2326,-0.0300015790304839
2327,-0.0600391834671041
2328,-0.0917228073504645
2329,0.0537396472150088
2330,0.0837005100993487
2331,-0.4266319862970333
2332,-0.6031209113827062
2333,0.0478438377136952
2334,0.0701217568687535
2335,0.0509716470213342
2336,0.1622085811520141
2337,0.0286168521462559
2338,0.1175088131609885
2339,0.2957359009628657
2340,0.2367148101135537
2341,0.5017749863462488
2342,0.1397552578655026
2343,-0.4313443565779983
2344,0.4159138172024582
2345,-0.1057948262917214
2346,0.0579828779972086
2347,0.3297525156377574
2348,-0.078249923451168
2349,0.0849819838194302
2350,-0.1157092295126707
2351,-0.170450671575646
2352,0.0783458800286194
2353,0.02383871407165
2354,-0.1432371598117315
2355,0.1991116556899914
2356,0.1240779141312877
2357,0.1730690918962912
2358,-0.0832102161767468
2359,0.0322547788001122
2360,0.1796244831559783
2361,-0.1663441626778046
2362,0.1186762511867702
2363,-0.2447314751869569
2364,-0.3203380588876764
2365,0.3396277679663089
2366,-0.1224156692056629
2367,-0.1157486212296503
2368,-0.1670929241261753
2369,-0.3284409319511374
2370,0.0752111038938738
2371,0.0512540148978453
2372,0.1875788683878294
2373,0.0483378660025423
2374,-0.0824946265907038
2375,-0.0699885628446223
2376,0.0085344621582064
2377,-0.0204869054529321
2378,-0.0974075909564827
2379,0.2505795717987227
2380,-0.261489292611641
2381,0.3728928997105297
2382,0.0646610400217798
2383,0.006805962022745
2384,-0.1328926295703091
2385,-0.0204492007770704
2386,-0.0477375797047237
2387,0.0376984708600478
2388,0.1053491777043761
2389,0.2775873886223448
2390,0.4554215634434576
2391,-0.0426606600457322
2392,-0.1161717975877182
2393,-0.229452054794526
2394,0.3123773108239661
2395,0.4706082229017977
2396,0.0033977778532808
2397,0.0526378347171897
2398,-0.018681430657909
2399,0.1560009495709904
2400,0.2941773179143858
2401,-0.2168756353778334
2402,-0.0915781976054128
2403,0.0711767895878648
2404,0.283898877923474
2405,-0.1302898526201766
2406,-0.1474276418355596
2407,-0.1561439239646909
2408,0.0746218031341057
2409,0.0542409654891941
2410,-0.0576642583358827
2411,-0.1324638271856485
2412,-0.0679763442322033
2413,0.030580000679547
2414,0.2283861294653077
2415,0.0296291132180631
2416,0.6579403005748242
2417,-0.7360379530470424
2418,0.1775889685911243
2419,0.5506112130761419
2420,-0.135238227338923
2421,0.0069348127600491
2422,0.0034672861551429
2423,-0.0666509609569839
2424,0.1842770562770611
2425,0.1556016597510334
2426,-0.1350368754544463
2427,0.1712032237224779
2428,0.0085369647115735
2429,-0.2876949740034606
2430,-0.1214645150095515
2431,0.0450950464825848
2432,0.0797199403833552
2433,0.0069316882126578
2434,0.0138614547596841
2435,-0.2222762476990888
2436,-0.1913842299394569
2437,0.367494106226599
2438,0.1142777989403276
2439,-0.0889960545202657
2440,0.1734699389596087
2441,-0.2237742046090284
2442,-0.2188381682702807
2443,0.2075550020755664
2444,0.0487065699751022
2445,0.1108557952065246
2446,0.0243203717161626
2447,-0.0919975476937395
2448,-0.2313392373034676
2449,-0.0108452028052825
2450,0.0361376120266054
2451,0.0645001455406276
2452,-0.0103297576479875
2453,-0.166419449368684
2454,-0.0398117987694584
2455,-0.1123229102503722
2456,-0.9584080184365528
2457,0.1406367006995272
2458,-0.8194306338157931
2459,0.6294602012808883
2460,0.342827966008971
2461,0.0328131836079827
2462,0.1401707534633272
2463,-0.3415774668468937
2464,-0.7723384030418173
2465,-0.2450313095562303
2466,-0.3809035784439157
2467,0.0699825896971918
2468,0.0238907849829328
2469,-0.1127549800116117
2470,-0.2775303227574872
2471,-0.0239898557181511
2472,0.0513804206343691
2473,0.0102750282563378
2474,-0.0102760841268855
2475,-0.0685541920888423
2476,0.0924625868977027
2477,-0.1955805654680185
2478,-0.0961670559142645
2479,-0.0240475454327012
2480,0.0274753580382734
2481,-0.0068693113515502
2482,-0.0240483715816934
2483,-0.0549979375773299
2484,-0.2101202163204897
2485,0.1993880848430623
2486,0.1870056787963065
2487,0.1182397696894819
2488,0.0513821806597588
2489,0.7031477703293525
2490,-0.1313293448124958
2491,0.0510464522715621
2492,0.4573170731707284
2493,0.1775297996449437
2494,0.3556020866802699
2495,0.9918861922293232
2496,-0.6185937780974539
2497,0.3494310545649909
2498,0.0966719776580456
2499,-0.2998635351576659
2500,0.1183686645862623
2501,-0.1778688082789861
2502,0.2634125362864054
2503,0.4885877318116992
2504,-0.3507265049029995
2505,-0.4493654959197612
2506,-0.3680317517589893
2507,0.5632893226176987
2508,-0.5737379569155385
2509,-0.2133506906776505
2510,-0.0361742150195423
2511,0.4124862654682284
2512,-0.2039563930402129
2513,0.140586136044138
2514,-0.2456237459350929
2515,0.3705171730401326
2516,0.1634492963077742
2517,0.1305886800233669
2518,0.034353636332394
2519,0.006870255229995
2520,-0.2237829649521566
2521,-0.2450388265746262
2522,0.084484215245092
2523,-0.1692544170221616
2524,0.4727035203520351
2525,-0.0619195046439651
2526,-0.3278688524590125
2527,-0.0276176338592136
2528,0.1344549403571627
2529,-0.0275881095247893
2530,0.1755654239388588
2531,-0.1862390067253045
2532,-0.1831248704305067
2533,-0.0622320564237335
2534,-0.0189843805922338
2535,-0.1992654447177725
2536,0.1625847516258373
2537,0.0293949821036558
2538,0.1053649773724416
2539,-0.5287177203918119
2540,0.4836982609016734
2541,0.3238747193699148
2542,-0.9286430667508636
2543,-0.3466527508573158
2544,0.1042597557342975
2545,0.1969601248652766
2546,0.1317523056653559
2547,-0.0984471357455926
2548,0.0853717382428336
2549,-0.1300825094774484
2550,-0.178717700498927
2551,0.3779687610117269
2552,0.018913406267379
2553,-0.2043849869936657
2554,-0.3243485068784269
2555,0.1340332849324088
2556,0.0520969002344521
2557,0.0780843310775561
2558,-0.1862613619430785
2559,-0.1529679513487389
2560,0.0261096605744311
2561,0.2158701801399375
2562,0.1746238157161324
2563,-0.0594817651213681
2564,-0.0601839910583823
2565,0.1630901287553726
2566,-0.2478229442742668
2567,0.2882932354051659
2568,0.0788751714677702
2569,0.0
2570,-0.1786450460354674
2571,-0.3897223659251579
2572,-0.2073613271124817
2573,0.2688450005170002
2574,-0.1242364634020132
2575,0.1275246432756616
2576,0.1926384588923296
2577,-0.0946888181113806
2578,-0.0120871972475626
2579,0.1135456796918051
2580,0.082485565026104
2581,0.0034367804241151
2582,0.0686883950956446
2583,0.0274678111587928
2584,0.0377539813289448
2585,-0.0824402308326494
2586,0.089230558034179
2587,-0.1374664925424349
2588,0.1064231521851084
2589,0.0691106230706687
2590,-0.4380755526076342
2591,0.1601650932499772
2592,-0.1619670512741513
2593,-0.1622298101138628
2594,-0.0711226556581221
2595,-0.0866591355751141
2596,0.1714762404992914
2597,0.0494101661416738
2598,0.1972508167416589
2599,0.2014671731541237
2600,0.0415065334358158
2601,-0.4819425994006618
2602,0.0771747854540964
2603,-0.3422801121315899
2604,-0.1737646419982941
2605,0.0232666356444999
2606,-0.183366484336161
2607,-0.1213554469925588
2608,0.0497620750785208
2609,0.037307632519821
2610,0.0621407487960371
2611,0.240216970166595
2612,-0.0217017252871582
2613,-0.1163945620460612
2614,0.189106135818729
2615,-0.7555732329667766
2616,-0.0508238017429134
2617,-0.1602509461624912
2618,0.3431872239211658
2619,0.2778530767145544
2620,0.2602318429145905
2621,-0.1726589477960562
2622,0.2684223854140342
2623,-0.0591216216216254
2624,0.3132051325228191
2625,-0.0269496378642358
2626,-0.128174857489795
2627,0.0741514712325897
2628,0.5413921992591506
2629,0.0720219750770383
2630,0.0
2631,0.521518902977489
2632,-0.1351441537640058
2633,0.1116610836124792
2634,0.3669633368756702
2635,0.0995288965563039
2636,-0.2594465141032562
2637,-0.0682343934628069
2638,0.0582149629087559
2639,-0.1426387809673764
2640,0.2332945115737235
2641,-0.1567455254620372
2642,0.2581442699243878
2643,0.2972522293917179
2644,0.5730762299513337
2645,-0.4925929950378549
2646,0.4399408604089385
2647,0.0900706153624441
2648,0.2999335476570985
2649,0.0839826435870054
2650,0.0900028686173179
2651,0.2610779299738986
2652,-0.1647859573706023
2653,0.5043039952610057
2654,0.3215618005471291
2655,0.058586468301157
2656,-0.1903237282105898
2657,-0.0462682848702692
2658,-0.1068870916022415
2659,0.2948490230905805
2660,-0.2243030583543972
2661,-0.3716542186327486
2662,-0.2471877910725792
2663,0.4280516515659516
2664,-0.1974839087185563
2665,0.2262278333211722
2666,-0.1132420091324209
2667,-0.3776767380463378
2668,1.1310904872389604
2669,0.206215404652527
2670,0.1372881968279184
2671,-0.3243987748962608
2672,0.0054365553985151
2673,-0.0253770301624311
2674,-0.0054382307622537
2675,0.0996015936255103
2676,-0.0253595623664275
2677,-0.1378559767821496
2678,0.1557519559547982
2679,-0.1850709438618104
2680,-0.001814453940085
2681,0.0996954756380428
2682,0.012686905301323
2683,-0.1797516159488723
2684,-0.2329475140132439
2685,0.0109182225133648
2686,0.0563790124579538
2687,-0.140234574196835
2688,-0.0291481454492607
2689,0.0010873504893026
2690,-1.077747435321599
2691,0.4964275298921028
2692,-0.3071522597630448
2693,0.1241691622233492
2694,-1.1637787711973906
2695,0.5803489439853018
2696,-0.4279021727101793
2697,-0.3256726249953723
2698,0.114594115037706
2699,-0.1314011807598916
2700,-0.1922516360302864
2701,-0.121268379622748
2702,0.5355098423015802
2703,0.3532918706068657
2704,0.1433191239159144
2705,-0.1877692279371123
2706,-0.4623465009616807
2707,-0.207561156412158
2708,-0.0704721634954184
2709,-0.1709084153817709
2710,-0.0111474435196093
2711,0.3517606546450878
2712,-0.2189401810894964
2713,0.0333865044329765
2714,0.38471743167948
2715,0.1985965841387603
2716,-0.0960805751582084
2717,0.2049925607538451
2718,0.0974417413995329
2719,0.3029654388882538
2720,-0.1335487700323252
2721,-0.1056314781804955
2722,0.2272502717122806
2723,0.4230617866981571
2724,0.0851956222557149
2725,0.1603035953806422
2726,0.0784544473864891
2727,-0.1768346595932869
2728,-0.1180289170846902
2729,0.3251580856521967
2730,-0.1489117983963292
2731,-0.1704750352424478
2732,0.0622501801979079
2733,-0.1953221173574156
2734,0.183495256975278
2735,0.1521347946998118
2736,-0.0098161115110178
2737,-0.1835704451583302
2738,0.2322006737089902
2739,-0.9898754187210642
2740,-1.0101394121650067
2741,-0.7596245929898503
2742,-0.1765225066196079
2743,-0.633326897084374
2744,-0.9531977934153304
2745,-0.0136468202908598
2746,0.677716675702889
2747,-0.3965785381026589
2748,-0.0486239424292521
2749,1.054596539845663
2750,0.7049617136157106
2751,0.6569725502107046
2752,0.656281824010866
2753,0.2783315154022677
2754,-0.1808658954745914
2755,-0.3089890294720711
2756,-0.3460896609269384
2757,0.6181681115718003
2758,0.6143702704727603
2759,0.3211351755041126
2760,-0.2433090024331028
2761,0.0224542494667124
2762,0.3486919390628213
2763,-0.3762072321629091
2764,0.3107679492519048
2765,-0.3246335818976571
2766,-0.1480718470353375
2767,0.0804091216107555
2768,0.0610736097717768
2769,0.04819277108433
2770,0.0930859600693395
2771,0.1874249098918637
2772,0.1245702996630847
2773,0.0977239306949688
2774,-0.0575742067553757
2775,-0.2983542395175024
2776,0.1057556723497118
2777,0.1639724526279548
2778,0.2481409376695417
2779,-0.1182259713701446
2780,-0.0063910014699245
2781,0.0925837244197619
2782,-0.0223527909056051
2783,-0.067103371145562
2784,-0.015979546180892
2785,0.0734519209274161
2786,0.1307648146966973
2787,-0.0638284291823723
2788,0.0892800204068712
2789,0.1124237124808157
2790,0.1140779294855774
2791,-0.0535026394635387
2792,-0.5703626645621953
2793,0.1432818712612508
2794,0.0
2795,0.0
2796,-0.2333764182105537
2797,-0.0071813285457744
2798,0.0287170651159394
2799,-0.1942166594734439
2800,-0.0467777337987101
2801,0.0395654988849567
2802,-0.129654973708837
2803,0.0396011088310317
2804,-0.0324114088158941
2805,0.0431965442764595
2806,0.1437814521926589
2807,-0.0557463719901356
2808,0.0628998634174435
2809,-0.049913478509156
2810,-0.1949989190747292
2811,0.0072056492289889
2812,-0.0793250162255813
2813,0.0576576576576666
2814,0.4721260795053506
2815,-0.2661725067385322
2816,-0.3075467234445317
2817,-0.752519749387081
2818,0.3359690501238704
2819,0.0440976933514231
2820,0.0322148561352245
2821,0.211491608012994
2822,0.3120308994923211
2823,0.0707893007028297
2824,-0.2009727757886815
2825,-0.1082031514167827
2826,0.2260382578185674
2827,-0.2672349638048916
2828,0.0169107450874323
2829,-0.176181602574975
2830,0.131961832577669
2831,0.0169153218985603
2832,-0.1185476222733931
2833,-0.0803381660525564
2834,0.3906672069151942
2835,-0.0506739637174535
2836,-0.0506996552423366
2837,-0.0574926443234522
2838,0.1384667342114235
2839,-0.5841934216635183
2840,-0.0464484779191065
2841,-0.3369900336990025
2842,-0.3345203409949306
2843,0.4565229067082134
2844,0.1483732570611239
2845,-0.114539337103584
2846,0.1144082946013561
2847,0.315412441862534
2848,-0.0802539591953081
2849,-0.0249741339327101
2850,0.1247149372861908
2851,-0.0927312932448787
2852,0.135346915515029
2853,-0.057020669992861
2854,-0.017822135091788
2855,-0.193351204213017
2856,-0.1497192317321886
2857,-0.068002863278453
2858,-0.050132493017255
2859,0.1608809123735256
2860,0.0393109856336264
2861,-0.1790061578118287
2862,-0.1721417300243932
2863,-0.2588810585358732
2864,1.01277955271566
2865,0.148341920150567
2866,-0.1853716221614919
2867,-0.0431654676258963
2868,0.0798722044728434
2869,0.0447084371207723
2870,0.2707092582566396
2871,0.1431115634143202
2872,0.0445037828215355
2873,-0.0349794892994424
2874,-0.1337366661359706
2875,-0.1371086027676828
2876,-0.082971661986211
2877,0.0063820282085588
2878,0.2768496420047747
2879,-0.3000223420893038
2880,-0.2527838218354091
2881,0.1086748066227807
2882,-0.1360282938851317
2883,-0.0496349429998813
2884,-0.003202356934701
2885,-0.0064051240992735
2886,0.0911897867438926
2887,-0.0496190537166366
2888,0.0352011264360503
2889,-0.5362942820454778
2890,0.2110499736187541
2891,0.6142782230878879
2892,-0.1162485468931646
2893,-0.3348634208744236
2894,-0.2527252838444265
2895,0.0584321339038217
2896,-0.4943930898621029
2897,-0.0341077045514742
2898,-0.6791560151093249
2899,0.5841520312559346
2900,-0.0683241601822003
2901,-0.2320803530665095
2902,0.0722351062616423
2903,0.0569952124021711
2904,-0.9125766871165626
2905,-0.6250482290300196
2906,0.4761539052300165
2907,-0.0422573085936051
2908,-0.7703623412821342
2909,-0.1085103084792949
2910,-0.6592549249073523
2911,-0.8616619452313605
2912,-0.137898427957919
2913,-0.2607149911119876
2914,0.5319565047328447
2915,0.3849630622486872
2916,-0.5800100326059766
2917,-0.0094064528266305
2918,-0.311379505567091
2919,-0.1007493230904833
2920,0.3291816900922205
2921,0.1381968600169317
2922,0.0062670385109459
2923,0.0297595739682127
2924,0.2250386785228618
2925,0.1014768788834385
2926,0.0093662191695377
2927,0.015607928827848
2928,0.1464995947883456
2929,0.1804604853764729
2930,0.0497574325164899
2931,-0.2275348315307228
2932,-0.2124004372950201
2933,-0.0672011502336333
2934,0.0359318856428711
2935,0.1092384519350705
2936,-0.0655860582778911
2937,0.2025931928687125
2938,0.1400603815867426
2939,0.5617337837325
2940,-0.0303732108280652
2941,0.1819077576079198
2942,-0.0834439597951933
2943,-0.2090459901178086
2944,-0.0551425148789863
2945,0.1461988304093533
2946,0.1630208135875978
2947,-0.1366690710299369
2948,0.2102551474627128
2949,0.0056822486552175
2950,0.3134322721951528
2951,-0.0169962041810722
2952,0.475510280795394
2953,-0.1015954244430997
2954,-0.2376192811073796
2955,-0.0981613621776686
2956,0.0339673913043383
2957,-0.2080102870541789
2958,0.1208778755713342
2959,-0.0774974010018111
2960,0.0226770225069457
2961,-0.0586166471277739
2962,-0.0870552611657903
2963,-0.083339646942939
2964,-0.0887637354228583
2965,0.1711125370489205
2966,0.4441334834058456
2967,0.0273705978954975
2968,0.3062183549101024
2969,0.4106404178870176
2970,-0.2421380792396898
2971,-0.4560795402718234
2972,-0.1675092891514928
2973,-0.1219735317436047
2974,-0.2721296437853497
2975,0.1983521513579424
2976,-0.0641240953922194
2977,0.3453784709014807
2978,-0.0213054130967397
2979,0.1595356752157461
2980,-0.2009621825710883
2981,-0.0456940932768861
2982,0.0487166215023064
2983,0.0152216268874851
2984,0.0243486729973168
2985,0.1276673354003331
2986,-0.0364896916621068
2987,0.1169341979377032
2988,0.0561576055611214
2989,1.1101778475696469
2990,-0.1316414963249924
2991,-0.2382523275419815
2992,0.1317812431363985
2993,0.2665108977401402
2994,-0.0219098046375761
2995,0.2840184976149629
2996,0.0945832878605954
2997,-0.1056081573197245
2998,0.0909587047480443
2999,-0.1092697140775856
3000,-0.0619578686493242
3001,-0.1843906891830198
3002,0.3039569000036328
3003,-0.1750355540969118
3004,-0.0656814449917923
3005,-0.1077605888476981
3006,0.4451249004469394
3007,0.2144645643575165
3008,-0.0036289737262269
3009,-0.2948134667879899
3010,-0.2868990086288714
3011,0.1952641165755924
3012,-0.0601454426157874
3013,0.0091121154687396
3014,0.3345837980330559
3015,-0.8177450679750511
3016,0.1259102974205419
3017,0.5381621255711542
3018,-0.2987405370540094
3019,0.1186762511867702
3020,0.0135611608353551
3021,0.0880699139624848
3022,-0.2853454718391303
3023,-0.3340149965916899
3024,0.0408830744071969
3025,0.187030298908427
3026,0.0203991432359848
3027,0.0271914618809639
3028,0.1679645747442373
3029,0.2521577255034708
3030,-0.2510942960876825
3031,-0.1852701715023741
3032,0.1374885426214389
3033,-0.0237691001697769
3034,-0.3851791253366041
3035,0.0204478069727029
3036,-0.1262540094178681
3037,0.075013638843416
3038,-0.1434132349928153
3039,-0.1628364262012943
3040,0.2222528777915623
3041,0.4470961638233685
3042,-0.2784918594687309
3043,0.6717937805879066
3044,-0.2285052708549143
3045,0.2188849030218187
3046,0.6283608241193838
3047,0.1327460327037946
3048,-0.0060342746801779
3049,-0.2874519652636959
3050,0.4713074641249183
3051,-0.0286179057717879
3052,-0.2476294014616153
3053,-0.1179138321995423
3054,-0.0847278119042493
3055,0.157104444243023
3056,-0.3000000000000027
3057,-0.1213592233009639
3058,-0.1671478498708437
3059,0.2364854622077957
3060,0.2479963707848157
3061,0.1841453842902897
3062,-0.054367524465388
3063,-0.2149105548324544
3064,0.5289588215600884
3065,0.7838968976283842
3066,0.6173043277324809
3067,0.253539677313132
3068,0.0888245550547878
3069,0.4975612949687328
3070,-0.4174610479258371
3071,0.4189852700490909
3072,0.4237288135593258
3073,0.589721988205558
3074,0.0194376052870293
3075,-0.1097159417620139
3076,0.0642704349517137
3077,0.2682871642369926
3078,-0.408944857356136
3079,0.4619758351101656
3080,-0.3501264345458215
3081,0.3392459048172955
3082,-1.4520781434377892
3083,0.1047806155861143
3084,0.418996690415255
3085,-0.2730096452509333
3086,-0.1194821349657132
3087,-0.3795222291591462
3088,-0.4853727795020704
3089,-0.3000325749652819
3090,0.6049555229883214
3091,0.2176500595136835
3092,-0.1259874693544009
3093,0.2750517844408986
3094,0.0509095845777821
3095,-0.1087251970644173
3096,-0.088417329796637
3097,0.0611745513866254
3098,-0.0339974161963768
3099,0.0373831775700981
3100,-0.2521208817416814
3101,-0.0017035484915062
3102,0.0391662693277055
3103,-0.3108879095350432
3104,0.0512190124974506
3105,-0.0512452598134789
3106,0.0
3107,-0.0068331681984289
3108,0.0648729855230803
3109,0.1414957636509386
3110,-0.0836034806347055
3111,0.0136476850114175
3112,0.0272879216836787
3113,0.0681732965197493
3114,0.4163240131578862
3115,0.3959044368600768
3116,0.1056902253588361
3117,0.331311483765745
3118,-0.073111844118758
3119,0.3760417372450754
3120,0.1285694951955594
3121,-0.0033835222466556
3122,0.1419062742845612
3123,0.0
3124,-0.0287273771904748
3125,0.0118275209516169
3126,0.1754149237619693
3127,-0.0168696649684575
3128,0.3463116132069227
3129,-0.0841269307130598
3130,-0.0151451409339557
3131,0.0588631012445379
3132,-0.2596701851414827
3133,-0.0776240296996157
3134,-0.0270069542907244
3135,-0.0506636943966069
3136,0.1854224259995992
3137,0.0471761692950486
3138,0.2722048593608234
3139,-0.7422303473491674
3140,0.1824817518248175
3141,0.9543088490456862
3142,-0.0289268151576453
3143,0.2344792756393987
3144,-0.3911201245789968
3145,-0.5022747952684241
3146,0.0036395399621454
3147,0.5105550928775844
3148,-0.2704910592720357
3149,-0.1745803706195851
3150,0.2177502767243182
3151,-0.0072588694311001
3152,-0.1690540245764469
3153,0.4127443881245425
3154,0.4361774990087006
3155,0.097234226447703
3156,0.2622032254588621
3157,0.0735782351991041
3158,-0.0502738127300426
3159,-0.329658452226553
3160,-0.238353196099684
3161,0.0144435617823429
3162,-0.1012072580062071
3163,0.2739528512724356
3164,-0.1551132553608259
3165,0.2404594548259912
3166,-0.0600394544986549
3167,0.1387556530080761
3168,-0.7107860051066187
3169,-0.0123885333943337
3170,0.026185054854064
3171,-0.771798080934511
3172,0.1336689523478833
3173,-0.252349460494245
3174,0.0104409563915959
3175,0.2257101187582589
3176,0.0243013365735091
3177,0.1732801940738173
3178,-0.2188107807724352
3179,-0.2237560098747907
3180,0.2093928025566215
3181,0.4306095979247745
3182,-0.2583396906859021
3183,0.0571834549203834
3184,-0.1683677011733714
3185,-0.0034716195104984
3186,-0.1199144957508654
3187,-0.2805855698849797
3188,-0.6419475918195475
3189,0.5202333618223157
3190,-0.5530022792661579
3191,-0.6657639359061092
3192,0.1014541765302603
3193,-0.3923195895733601
3194,0.1262126777809311
3195,0.5824406322571004
3196,-0.0175324762899552
3197,0.3162297408320164
3198,0.2495809275470351
3199,0.044681088729197
3200,0.3413855801699565
3201,-0.2790801518196026
3202,0.0446328944432063
3203,0.1021792037453238
3204,0.0055731005015739
3205,-0.2155854504022961
3206,-0.0972755394879147
3207,-0.1941820082900712
3208,0.1398392780564204
3209,0.0465913750046591
3210,-0.1437076575651995
3211,-0.1364281976526695
3212,0.2274846168189285
3213,0.0670815786531535
3214,-0.2317194278446482
3215,0.0957320893963577
3216,0.4712078165061373
3217,0.1072924237704642
3218,0.0086518662075331
3219,-0.4362182829336098
3220,-0.0765270627521811
3221,-0.1271267610539362
3222,-0.0191597575419796
3223,0.326388888888888
3224,-0.0590626411423464
3225,0.1491708873933278
3226,-0.2852769273587507
3227,0.2360127724559235
3228,0.2613587191691892
3229,-0.4136468707092819
3230,-0.0539074183563557
3231,0.1222723199088627
3232,0.0131981105862777
3233,0.0312489149682215
3234,0.0034719811124195
3235,-0.0260466408515475
3236,-0.2768587846073536
3237,0.0104464099171354
3238,-0.0801533368182673
3239,-0.0844566061957366
3240,0.2322218814354013
3241,-0.2090651175358106
3242,0.0202606875126637
3243,-0.1335610069485475
3244,-0.2729368685156326
3245,-0.1375048805744555
3246,-0.1240779141312877
3247,-0.3308321964529425
3248,0.1192301141202598
3249,0.2412832189220348
3250,0.0203859744495794
3251,0.0509389751078324
3252,0.2574264133048778
3253,0.0541656792714608
3254,0.037225042301189
3255,-0.2442499491146032
3256,-0.0237521631434268
3257,0.0983050847457696
3258,0.1354096140825922
3259,0.0270745904968325
3260,0.0845365705204071
3261,-0.0338260663667499
3262,-0.0338375122661058
3263,-0.0575568797399644
3264,0.0394132565631476
3265,0.075342465753434
3266,-0.5925313490423134
3267,-0.0792966729874026
3268,0.0516884906960638
3269,-0.2798990981029069
3270,-0.1037739112387185
3271,-0.1021485829048145
3272,-0.2389045447398573
3273,-0.0683199610989421
3274,0.0138913005730035
3275,-0.1669739451073021
3276,-0.0852989816346086
3277,0.1512201905026775
3278,-0.3926221927513217
3279,-0.14154405340231
3280,0.1535401472589586
3281,0.1498257839721278
3282,0.107897393059762
3283,-0.0104427736006786
3284,-0.0104438642297555
3285,0.0348007656168514
3286,0.1338036735190334
3287,0.2789907811741896
3288,-0.2606066923798603
