,CDNS.US
2599,-0.1661845263741061
2600,-0.2559773432819556
2601,-0.1691216584833618
2602,-0.0272851296043718
2603,0.0545404963185134
2604,0.1198452906248291
2605,0.4555067512607795
2606,0.1732257889893321
2607,0.2753185057223166
2608,-0.0702285127761846
2609,-0.1918752080452282
2610,0.2238483555651431
2611,0.0593696027633925
2612,0.0916689134537543
2613,0.1937462999838618
2614,0.0322806262441503
2615,0.2147420411231038
2616,-0.1343941511665412
2617,0.0805715206531542
2618,-0.0214903562026497
2619,0.0456461616948194
2620,0.1795765210399399
2621,-0.0697350069735135
2622,0.0107273117356845
2623,0.117861352191149
2624,0.1924927815207002
2625,0.3306877856582188
2626,0.2880515953835821
2627,-0.4706363822385905
2628,-0.0545963283969238
2629,-0.0034123869646786
2630,-0.1127357201421098
2631,0.0273224043715792
2632,-0.0136630687252426
2633,0.0682687056253374
2634,0.2519577800476708
2635,0.0524069776147326
2636,-0.0183798502382483
2637,0.217361771498433
2638,-0.013586956521746
2639,0.0067930167787645
2640,0.2169050362638061
2641,-0.142546836817817
2642,0.0746116801193879
2643,0.0135639199728598
2644,-0.0950376756499805
2645,0.1017225010172288
2646,0.2064088248231844
2647,0.0101502233049227
2648,0.094645754461862
2649,-0.1896505012191826
2650,-0.1939567170273557
2651,0.1832758416898899
2652,0.3318889641164437
2653,-0.0270892591087579
2654,0.0203128173877724
2655,0.0203086921202282
2656,-0.2035002035002112
2657,-0.0033917850964932
2658,-0.2141400407885776
2659,0.0984753302319333
2660,0.2607871028923599
2661,-0.084742890071523
2662,0.0575919777762774
2663,-0.2785704579426529
2664,0.2642813579995842
2665,0.1522378970871777
2666,-0.023687060097453
2667,-0.2306335639668996
2668,0.371696965601143
2669,-0.2303054934633905
2670,-0.0237135404315841
2671,-0.3228656878738406
2672,0.1086366105377489
2673,0.1017432001627929
2674,0.0948702310767678
2675,0.1493610665486586
2676,0.4899262358251604
2677,-0.3840521647832416
2678,-0.2132019049728601
2679,0.0885249529711168
2680,-0.0166011842178081
2681,-0.1440842338598056
2682,-0.6301583760874389
2683,0.0947127973703359
2684,0.1057435440783602
2685,0.299633780934409
2686,-0.1389120408957048
2687,0.0666333499916733
2688,-0.9642877165442612
2689,0.0168161434977584
2690,0.0924033265197502
2691,-0.0280088507968581
2692,-0.0877446266928652
2693,-0.3705683736634798
2694,-0.0675751773848271
2695,0.0843976818769916
2696,0.1797247964055162
2697,-0.2590235936708192
2698,-0.084535617673583
2699,0.0225377507324724
2700,0.5066250974279058
2701,0.127379520203812
2702,0.3244692106933822
2703,-0.2262283492400294
2704,0.0070691361515759
2705,0.1869818310107506
2706,-0.2227565235839033
2707,0.0565410983108435
2708,-0.0494979493706842
2709,0.165896014965948
2710,-0.1520079185520386
2711,0.1059396850060072
2712,-0.183966602985913
2713,0.2118195297606319
2714,0.0211774671749266
2715,-0.0141203049985951
2716,0.0
2717,-0.1060145593327989
2718,-0.0601110286057833
2719,-0.0176828405715134
2720,0.0
2721,-0.0814072841822171
2722,-0.0247822700559347
2723,0.2507327753646348
2724,-0.1166737378023055
2725,-0.3180803571428692
2726,-0.4596927906715962
2727,0.3352329869259103
2728,-0.3138661585024113
2729,0.1455115289903846
2730,0.0279751580596334
2731,-0.201827661602279
2732,0.2516497036125649
2733,-0.0839536575810184
2734,-0.246872019300902
2735,-0.0729927007299244
2736,-0.1236788846413305
2737,0.0561860883245276
2738,0.1066397261042811
2739,-0.462362559909779
2740,-0.0112784074888523
2741,0.1492159126101446
2742,0.1658328180336092
2743,0.008431466231986
2744,0.182348650619979
2745,0.0812894183602019
2746,-0.0308434275459885
2747,0.0448430493273612
2748,-0.1796945193171569
2749,-0.09555393176326
2750,-0.7022900763358683
2751,0.0610314311870708
2752,0.5198649110158039
2753,-0.4842522687409372
2754,0.6590909090909125
2755,0.617376901069111
2756,0.3825095627390829
2757,-0.6188212210399379
2758,0.1544663376408186
2759,0.6401137980085272
2760,0.3877992393168843
2761,-0.1905331191392352
2762,-0.9923030485964366
2763,0.1506931886678636
2764,-0.0678579506898917
2765,0.3269079021530848
2766,0.7792110953694846
2767,-0.2354348069808484
2768,-0.0710545998504105
2769,0.3057191857430654
2770,0.0372689326177571
2771,-0.6074240719910028
2772,-0.2706970448905821
2773,0.1650778207925954
2774,-0.3464406779661052
2775,0.6018848499247572
2776,0.0633161851998403
2777,0.2526249309228763
2778,-0.181904460613733
2779,-0.5167342396056852
2780,0.3643564356435594
2781,0.3748273821266477
2782,0.1142902183337355
2783,0.2319820705382783
2784,0.1687863086826732
2785,-0.2045311516677083
2786,0.0864575964788174
2787,-0.0353815308409023
2788,-0.0432628018563728
2789,0.082524462608562
2790,0.176525968931425
2791,0.1410216233155804
2792,0.1251956181533619
2793,0.0703729767769203
2794,0.0547045951859903
2795,0.2572297139293774
2796,0.1634241245136248
2797,-0.0233517552736056
2798,-0.0467253329179988
2799,0.0778149560345454
2800,-0.4656498852746643
2801,-0.1148571042497236
2802,0.423842841765336
2803,-0.4256469157489329
2804,0.148417999055521
2805,0.0876246966837583
2806,0.2420656266810013
2807,0.3083523260490736
2808,0.1405716580761627
2809,0.0535224459757894
2810,0.0200668896321077
2811,-0.1540832049306557
2812,0.220588235294107
2813,0.100166944908184
2814,-0.0668225860340757
2815,0.1567868699336059
2816,0.0866580008665769
2817,0.1131937277358031
2818,-0.023310023310021
2819,0.0399440782903949
2820,-0.2870877286687187
2821,-0.0200333889816368
2822,0.1723901162999996
2823,-0.0124008267217762
2824,-0.0934267600934366
2825,-1.2681281618886984
2826,0.19187396909819
2827,0.4990621650589526
2828,0.0736327732779873
2829,0.0468352736518276
2830,-0.3760913364674293
2831,-0.6149064125954433
2832,0.1484380271236751
2833,0.309410102912477
2834,-0.181940700808613
2835,0.0202115475308233
2836,-0.0674172453313519
2837,-0.2365184484389936
2838,-0.1658374792702989
2839,0.4212725802102992
2840,0.3961060758643673
2841,0.0335570469798734
2842,0.3744316662209161
2843,0.0601403274306738
2844,-0.0033412409368809
2845,-0.3251541968356219
2846,0.033509818376792
2847,0.1004284949116267
2848,-0.0334873752595347
2849,0.4865369234870633
2850,0.347308202695927
2851,0.7971025903472163
2852,-0.3674582164447456
2853,0.6165082855572108
2854,-0.1730784360003138
2855,0.0550401006447612
2856,-0.2996845425867584
2857,0.074865045904093
2858,0.2554629775192602
2859,-0.062922762309264
2860,0.2197457228064676
2861,-0.0235497291781153
2862,0.2896055103318757
2863,-0.0234870429812895
2864,0.1407239465248945
2865,0.1140906212199105
2866,-0.2082322560450585
2867,0.1640624999999951
2868,0.1715800967087808
2869,0.0779301745635865
2870,-0.1873828856964246
2871,0.0624219725343196
2872,0.0389985180563227
2873,0.3884702043353274
2874,0.556285250714671
2875,0.2650140661312046
2876,0.2480884984545246
2877,-0.0244081034903597
2878,0.0853554444579961
2879,0.1582663744825851
2880,-0.0487210718635713
2881,0.0243546030199716
2882,0.4123211253941232
2883,-0.0971109492595327
2884,0.2824402840542354
2885,-0.0524807234265857
2886,0.1511578692786746
2887,-0.0060466803724814
2888,0.0120918984280536
2889,0.0402900886381927
2890,0.004028846541243
2891,0.0764895330112712
2892,0.1206272617611511
2893,0.0
2894,0.1204819277108479
2895,0.152377897185017
2896,-0.2895519987131018
2897,0.0160836349014845
2898,0.0562610512779355
2899,-0.1126488574187323
2900,0.3995839947451912
2901,0.0054734537493108
2902,-0.2414133655217808
2903,0.1697978857424562
2904,0.0656850402320896
2905,0.3327877795962976
2906,0.0218173884585971
2907,0.6287262872628708
2908,-0.1900624490904123
2909,0.400237979339056
2910,0.1188482523904852
2911,0.2532600495743069
2912,0.2418964683115565
2913,0.161004669135411
2914,0.1125763911225364
2915,-0.10464461080254
2916,0.1634074470934941
2917,-0.0589685858261036
2918,0.0590944670327319
2919,0.2883166835835303
2920,-0.1337327484754466
2921,0.2081887578070863
2922,-0.0747903199957341
2923,-0.1712420399207969
2924,-0.0964165193636546
2925,0.938358254501082
2926,0.4027049616290563
2927,0.8662247664959155
2928,-0.0489845133576982
2929,0.2930457977984106
2930,0.2249128462720568
2931,-0.9842147102244636
2932,0.0037852979029415
2933,-0.0643915003219635
2934,-0.7248864980351674
2935,0.7610177192185336
2936,-1.6549919174813374
2937,0.228481462281369
2938,1.1782786885245755
2939,0.6109979633401239
2940,-0.6797038162141498
2941,0.3141797259444258
2942,0.0340560790100938
2943,0.0718445133479534
2944,-0.3186404673393426
2945,0.7380073800737931
2946,0.0602092270640569
2947,0.6207928197456875
2948,-0.5716864751015427
2949,-0.2186204297022178
2950,0.3627498388136621
2951,-0.5836575875486372
2952,0.0162100826714184
2953,0.5320864237342879
2954,-0.0201588517518088
2955,0.7403553705778751
2956,0.644135188866801
2957,-0.4513320285976736
2958,0.3224779042917439
2959,0.1481995032454355
2960,-0.2042702358189924
2961,0.0875587041311784
2962,0.11131430388805
2963,0.269605899611453
2964,0.3004190054549731
2965,-0.1742298249782203
2966,-0.3138033763654387
2967,-0.2828234544295761
2968,0.6333122229259003
2969,-0.4772510340439025
2970,-0.04774789113481
2971,-0.19535143324163
2972,0.4642857142857093
2973,-0.3344481605351184
2974,0.1986807597552253
2975,-0.2839461230433308
2976,-0.0145634602781488
2977,0.4493660379601588
2978,0.1571286920899982
2979,0.3663241391743355
2980,-0.2421570044817174
2981,-0.1230368386770036
2982,-0.1594780717651314
2983,-0.0145001087508024
2984,-0.1961354060729407
2985,-0.1527828301200494
2986,-0.0291099628847915
2987,0.0072769611410208
2988,0.0802005085424983
2989,-0.1531459364987022
2990,-0.0254944094402131
2991,-0.1714702663261475
2992,0.0072960747117984
2993,-0.0145942790426227
2994,0.3019169910152562
2995,-0.0983105155840513
2996,-0.1020556932497349
2997,-0.0328143799905319
2998,0.2073933925192814
2999,-0.4458738396315951
3000,-0.1188829574421865
3001,-0.6367375111443441
3002,0.415282392026591
3003,0.3766263410180304
3004,0.0114116170261222
3005,0.1196785775346258
3006,0.2671365238149363
3007,0.1985365023540724
3008,-0.0283704039945432
3009,0.0141831900831005
3010,0.161427357689054
3011,-0.0566732785491769
3012,-0.1418842224744608
3013,-0.2047315741583173
3014,-0.1452288065609223
3015,0.1109341221981984
3016,-0.0227608967793285
3017,-0.3024941498772907
3018,-0.1829721539253368
3019,-0.0972985347985276
3020,0.3649635036496434
3021,-0.1770922593544714
3022,-0.0857632933104663
3023,0.1997146932952892
3024,0.1652045117921796
3025,-0.6452088633263282
3026,-0.0073743593525455
3027,0.0479103707525596
3028,-0.0294920002949141
3029,-0.0959409594095907
3030,0.1841620626151013
3031,-0.0184195984527579
3032,-0.0552893475856901
3033,0.0368459837877545
3034,-0.0811269267644997
3035,-0.1329296211505847
3036,0.125387225254474
3037,-0.0368922009887193
3038,-0.0147590583720834
3039,0.0295094061232168
3040,-0.0959976369812611
3041,-0.0295464618111922
3042,0.0147710487444684
3043,0.1032905415375434
3044,0.0662833195335247
3045,0.0148175451529771
3046,-0.044251050962462
3047,-0.1107501476668677
3048,-0.2257002257002307
3049,-0.2782724844167409
3050,0.7850834151128565
3051,0.5186405515894773
3052,0.0914411119239244
3053,0.2250471382519339
3054,0.4121378347862696
3055,-0.1154639175257626
3056,0.1211387038158623
3057,0.3320253546634539
3058,0.3848698057610117
3059,0.1591066014229622
3060,0.0561061155666003
3061,-0.2638228746766168
3062,0.0330797221303211
3063,-0.226053408885406
3064,-0.0814455069228626
3065,-0.0331925165962624
3066,-0.2419842710223697
3067,-0.1393348276488872
3068,0.1119482012647134
3069,-0.0635785649409565
3070,-0.0060554680876948
3071,0.1028370939447195
3072,-0.1271956390066674
3073,-0.0242336120198667
3074,0.2417502719690593
3075,1.1071986897937949
3076,0.496296296296287
3077,-0.0444642063139189
3078,0.195998668688299
3079,0.2029819899616012
3080,-0.1996893720878498
3081,0.2876106194690165
3082,-0.1255261020453278
3083,-0.3110880675505636
3084,0.0444214111201616
3085,0.6107431935246597
3086,-0.0920640765973117
3087,0.0184094256259246
3088,0.0735835172921223
3089,0.1506190073839933
3090,0.2089596011437764
3091,-0.1100998238402651
3092,-0.0661035622475236
3093,-0.0882158347423395
3094,0.271260997067452
3095,0.2923976608187176
3096,-0.1610777566261523
3097,0.2920134326178838
3098,-0.0657462195923759
3099,0.11674571324336
3100,-0.4912280701754428
3101,0.0884038531886417
3102,0.2372118484277029
3103,0.230596516778928
3104,0.1302990818460067
3105,0.0847739864967239
3106,0.0816795740561416
3107,0.04837929366232
3108,0.0604375679922605
3109,-0.0362756952841609
3110,-0.0378014666969078
3111,0.1585144927536163
3112,-0.0543773790103337
3113,-0.0483588224626634
3114,0.030215131737964
3115,-0.1088929219600595
3116,-0.0242042841583084
3117,0.0483851457602591
3118,-0.0847457627118733
3119,-0.0393617343385701
3120,0.0211902887933623
3121,0.114900822448008
3122,-0.0726216412490949
3123,-0.0787353885288568
3124,-0.090931134820566
3125,0.2006482481864634
3126,0.0694069561193606
3127,-0.1235425835842765
3128,-0.1934086337614111
3129,0.1390605686032191
3130,0.2235412009558252
3131,0.0616285340112568
3132,0.1231053319996896
3133,-0.023087578882562
3134,0.3604018096771711
3135,-0.0306819053463159
3136,0.0996168582375444
3137,0.0114929318469036
3138,-0.0498275201226506
3139,0.1301485224314928
3140,0.0612088752869044
3141,0.0
3142,-0.1056202374195895
3143,-0.0412234317664052
3144,0.0166245307592199
3145,0.0306349084782048
3146,-0.0766459722541536
3147,0.0842395466380867
3148,-0.0229797012638844
3149,0.3282943960909898
3150,0.7426519298490274
3151,-0.3077676354352448
3152,0.6980620962700531
3153,-0.7699307062364347
3154,0.3626473254759619
3155,0.1358080579447864
3156,0.0939326468132416
3157,0.0973168358126058
3158,0.1388310426211222
3159,-0.2226241825518249
3160,0.0347729327491362
3161,0.5085625324338444
3162,-0.1142975893599279
3163,-0.2221605109691902
3164,-0.1529689890140445
3165,-0.13228434171134
3166,0.0626217645421677
3167,0.4502320426681482
3168,-0.0138552130239073
3169,0.0
3170,0.0968925185134021
3171,0.1313243019076567
3172,0.1173627890921556
3173,-0.1036627505183176
3174,-0.0760771837609691
3175,-0.031804086825162
3176,-0.2550817058589025
3177,0.4760015866719511
3178,-0.0198373338623221
3179,-0.274506683640992
3180,0.1112700683516025
3181,-0.1193602291716332
3182,-0.1673840267814506
3183,-0.1836620618062683
3184,0.0159680638722523
3185,-0.3485158033890175
3186,0.0200256328100013
3187,-0.032051282051287
3188,0.0160230732254414
3189,-0.2409251525859277
3190,-0.1608751608751631
3191,-0.0241370987207232
3192,-0.2904865649963684
3193,0.0886810706223794
3194,0.0
3195,0.0040307952759042
3196,-0.0322567638401727
3197,-0.0241984271022392
3198,0.2694875713941018
3199,0.1766642576086074
3200,-0.0083388925950676
3201,0.3903978735775387
3202,0.1078659143710549
3203,0.0082966896208455
3204,0.3472509301364214
3205,0.4772484160289627
3206,-0.3053813139650087
3207,-0.0660720185001637
3208,-0.0330469266358162
3209,0.4072900810466041
3210,-0.1565783509827333
3211,-0.0370981038746922
3212,-0.0494886176179497
3213,0.5536644383381958
3214,-0.0861998193908578
3215,-0.3377265238879708
3216,-0.0741900915011156
3217,-0.1238032353912229
3218,0.8916155419222931
3219,-0.3612182907807222
3220,-0.1150653406755983
3221,-0.0657948844477327
3222,0.1560190507472472
3223,-0.1645007402533334
3224,0.6130957246791466
3225,0.3128811581905942
3226,0.190546763351513
3227,0.1585372298261285
3228,0.1952003189871776
3229,-0.2830243567027212
3230,0.0607886668781103
3231,0.0633914421553114
3232,-0.2542103590721418
3233,0.0635122261035273
3234,0.0370350775091228
3235,0.0475938656795364
3236,0.0422877682630365
3237,0.2898856269435424
3238,0.0711031522397594
3239,-0.2031876715220705
3240,-0.0712984235126308
3241,-0.0713492944347502
3242,-0.1932802033413694
3243,0.140130083020472
3244,0.0158612667864929
3245,0.0502021296271975
3246,-0.2038655017209528
3247,-0.1723909295849296
3248,-0.0026522384892825
3249,-0.2019772509833229
3250,0.7186450471272287
3251,-0.0614295006143007
3252,-0.7646373434314094
3253,0.0945798472171665
3254,-0.1822157434402332
3255,0.2472008143085672
3256,0.0363398502798251
3257,-0.0072684983282387
3258,-0.3501094091903853
3259,-0.2852754004827638
3260,0.4732090856144478
3261,0.3554588320638235
3262,-0.0943944234679026
3263,-0.3351304094419408
3264,0.0873489590915741
3265,-0.1896149358226304
3266,-0.2265916234193423
3267,0.1678342089900684
3268,0.0619872379216101
3269,-0.0182348650620026
3270,0.1456664238893059
3271,-0.0801807711932456
3272,-0.0036447133432922
3273,-0.0182268883056326
3274,0.283533260632508
3275,0.0370828182941917
3276,-0.5093800472108471
3277,0.1240848740538634
3278,0.0682001364002636
3279,-0.2486170675616917
3280,0.6851851851851937
3281,-0.1050485076932506
3282,0.271153016577308
3283,-0.3338898163606136
3284,0.135844396418647
3285,-0.3034807382633349
3286,0.1175378905041742
3287,-0.1362819798054877
3288,-0.0992125007750955
3289,-0.1552602161222208
3290,-0.0354118648385134
3291,-0.0889192886456912
3292,0.1055966209081408
3293,-0.1119333374790167
3294,0.0993974032428381
3295,0.2045877247365235
3296,0.0990957512696621
3297,0.0247678018575802
3298,0.0247616689364813
3299,-0.4164853608503683
3300,0.2529576587795678
3301,0.2097087378640856
3302,0.2942770851080272
3303,0.2664607067001343
3304,0.0193050193050236
3305,0.0308784931295291
3306,0.6137793463250049
3307,0.1302582177610815
3308,-0.2766039185555015
3309,0.1381109491291389
3310,-0.4237941131145102
3311,0.0846870428824276
3312,0.069241421757196
3313,0.1996314496314644
3314,0.1609812188577842
3315,0.1225021055049575
3316,0.0382672585335856
3317,0.076475986540222
3318,0.1069518716577652
3319,0.0610780271797099
3320,-0.0152718387293691
3321,0.3462314043297828
3322,-0.1142726545537696
3323,-0.0266707307780207
3324,-0.2138220694921735
3325,-0.3983470459029794
3326,0.3672106824925849
3327,0.1333530893465538
3328,0.2733653490949424
3329,0.029544279488878
3330,-0.0443360673908031
3331,-0.0369603784742839
3332,-0.0221811460258788
3333,0.0517292344073257
3334,0.0812227719116987
3335,-0.0812887969258155
3336,-0.0517560073937103
3337,-0.3338278931750657
3338,0.0296647878967606
3339,0.118518518518516
3340,-0.2450434395188331
3341,0.0890273759180981
3342,0.1629508925264786
3343,0.1109795797573288
3344,0.0591540964211864
3345,0.0073937153419526
3346,0.0886459333678101
3347,-0.2072692279221268
3348,-0.1074511838156361
3349,0.0555473263220389
3350,0.2745367192861889
3351,-0.0205944944051631
3352,0.116566099835447
3353,-0.1235754496773354
3354,0.0686059275521366
3355,-0.1030149028225927
3356,0.0343265137992468
3357,0.0566066864504247
3358,0.07370586218717
3359,0.0958969792451639
3360,0.0
3361,-0.1200150876110217
3362,-0.0171479525344712
3363,0.0205733095597319
3364,-0.1167181599725283
3365,0.0205930807248772
3366,-0.130593167915319
3367,0.1704423816921303
3368,-0.1982811962874006
3369,0.0618386697815057
3370,0.0034353636332374
3371,-0.0274904642452094
3372,-0.0171844927137789
3373,0.233164175010289
3374,-0.013717421124816
3375,0.05970149253731
3376,0.1409949533941668
3377,-0.3178732693400281
3378,-0.116759475480523
3379,0.0478783888922212
3380,-0.2219289827255305
3381,0.2751525302069673
3382,0.2327385570209383
3383,0.0685809702716457
3384,0.2706078268109814
3385,-0.148907022455179
3386,0.3324428613832011
3387,0.0059361272705801
3388,0.0711828212124834
3389,-0.1842277292446676
3390,0.0118842474300206
3391,-0.1428146385004347
3392,0.1337097013816635
3393,-0.0743383883437407
3394,0.0475539440052214
3395,-0.2323641563393627
3396,-0.3527653213751889
3397,0.0298864315600785
3398,0.0298775022408024
3399,-0.2876490681368668
3400,0.2042360060514234
3401,0.2790978351059852
3402,0.158156348847724
3403,-0.037670458826197
3404,0.1504551267584571
3405,0.2926040409510566
3406,-0.0075763258570206
3407,0.0075007500750006
3408,-0.0375178209649455
3409,0.1872378669862192
3410,0.0598802395209461
3411,-0.0374391613627727
3412,-0.1274553906132972
3413,-0.0900495272399854
3414,0.1236649803260411
3415,0.1384626899184209
3416,-0.0149711804775883
3417,-0.0299513290902224
3418,-0.1662061496275539
3419,0.0836330935251872
3420,0.142183641397888
3421,0.14944332361953
3422,0.1268656716417817
3423,-0.0298596595998746
3424,0.0596836765144614
3425,-0.7067894624116579
3426,-0.3947124161316794
3427,-1.1375860819137358
3428,0.9975599253624337
3429,1.121203519727494
3430,-0.3239241092086883
3431,-0.1104696742926385
3432,0.7708628005657733
3433,0.5765715089298222
3434,0.0210896309314594
3435,-0.2042828965905832
3436,0.1125809175344755
3437,0.1335113484646178
3438,0.2733006306937536
3439,0.2812669240579329
3440,-0.2328920641591243
3441,0.2445500279485706
3442,-0.2943237561317561
3443,-0.2317904052820004
3444,-0.0140498770635828
3445,-0.0949266954962492
3446,0.4305818105440097
3447,-0.6908706379978979
3448,0.1548532413598922
3449,-0.6803203174828003
3450,-1.352483998780842
3451,-0.6557502780227927
3452,-0.1113329238329098
3453,1.303425280387995
3454,0.0454476594455402
3455,-0.5407052014317325
3456,-0.1525436656242762
3457,1.0415880443807046
3458,-0.3028238322356013
3459,-0.3342195214584107
3460,-0.5960113089325293
3461,-0.1760563380281829
3462,-0.3071253071252896
3463,-0.4550713459313562
3464,0.6741745192675977
3465,-0.959084229252076
3466,-1.2054794520547882
3467,0.0391236306729242
3468,0.8002732261645038
3469,-0.1017871017871019
3470,0.1783913751648322
3471,-0.8763007589390536
3472,0.4595015576324013
3473,0.2718446601941703
3474,0.0465802344538485
3475,0.6633119853613941
3476,-0.2292526364053056
3477,0.1754519795560224
3478,0.2814544348090708
3479,0.1594896331738281
3480,0.3481419813819783
3481,0.1963894553969264
3482,0.2411272699872063
3483,-0.0678630674106495
3484,-0.196433967966146
3485,-0.0075557234605359
3486,-0.0756143667296743
3487,-0.4176157934700162
3488,-0.1292480802858568
3489,0.1290812452543565
3490,0.0758725341426576
3491,0.4982636267552442
3492,0.0678989060731825
3493,-0.0679450400120816
3494,-0.1890931094470917
3495,0.1057801284472885
3496,-0.1210378999924325
3497,-0.0870717395419338
3498,-0.0568181818181732
3499,0.0983879512601191
3500,-0.461709918802737
3501,-0.1355121562375462
3502,0.3890741622995036
3503,-0.0874195342922986
3504,-0.3349015230045464
3505,-0.5935670169246771
3506,0.2799552071668488
3507,0.7305065904398934
3508,-0.0556129339794972
3509,-0.1113497176489306
3510,0.4867624361866278
3511,0.1067362428842545
3512,0.1972697861595518
3513,-0.4637520313924514
3514,-0.1150793650793619
3515,-0.1430615164520798
3516,-0.3749501396090937
3517,0.5947660586835846
3518,-0.4660797514241276
3519,0.1233389034773622
3520,0.0397709195036566
3521,0.2934411927987981
3522,0.0554850982878829
3523,0.2372291633718149
3524,0.370282833057601
3525,0.6121457489878498
3526,-0.0421229991575385
3527,0.4066090099393284
3528,0.199677938808375
3529,-0.2518403719488482
3530,-0.129315918789614
3531,0.0193936259616013
3532,0.0839684795246063
3533,0.0645494448747704
3534,-0.006455361177452
3535,0.3217296184286725
3536,0.2311099698273182
3537,0.0577441293468519
3538,-0.0706260032102816
3539,0.0545448711778534
3540,-0.0224646983311916
3541,0.2369213037074829
3542,-0.0512524825421129
3543,-0.1282955930463898
3544,0.156915489800496
3545,0.1822017644802433
3546,0.0127844541038163
3547,0.0670733654859559
3548,0.1244098507081929
3549,-0.0127616130678983
3550,-0.0739449638197783
3551,-0.3338632750397582
3552,0.2379064234734428
3553,0.1636229283226022
3554,-0.0686631806897984
3555,0.0580658783783705
3556,-0.0951072598541724
3557,-0.3339871706515376
3558,0.1244275011251495
3559,-0.0556261919898379
3560,0.0317762948840177
3561,-0.066244468586873
3562,-0.0291560644614115
3563,-0.0212089077412471
3564,-0.0159092114334205
3565,0.0050906884944108
3566,0.069100736579942
3567,0.0158948818480455
3568,-0.103423585881366
3569,-0.0026519571443701
3570,-0.0265266061859955
3571,0.3515635325526642
3572,0.2715242262877558
3573,0.236692615190415
3574,-0.1263956182852375
3575,-0.4284236962623818
3576,0.2688865151571027
3577,-0.3622786588296249
3578,0.1070901033973487
3579,0.1327629443870827
3580,-0.0516567043022814
3581,-0.0295268325090367
3582,-0.0073822530636283
3583,0.1290227448667253
3584,0.1288564906855249
3585,0.1323626737260142
3586,0.0514478906364788
3587,0.1467782181124237
3588,0.3116632281287155
3589,-0.1362637362637414
3590,-0.0183183733284526
3591,0.0622437024018804
3592,-0.1944311970358522
3593,-0.0183459308725157
3594,0.0365317437378695
3595,0.1325267929028996
3596,0.1092572264910434
3597,-0.0512520134719528
3598,-0.0439496044535615
3599,0.4448333697950742
3600,-0.0056168730867474
3601,-0.0646357913669116
3602,0.3416792695905526
3603,0.0307976593778911
3604,0.3320683111954453
3605,-0.3640844675964855
3606,0.346078704995816
3607,0.0390581408324925
3608,-0.1676727028839768
3609,-0.2802376415200089
3610,0.0392178833548218
3611,-0.0028013558562318
3612,0.0755794423916643
3613,0.3125348811251268
3614,-0.1341231697775841
3615,0.0167625859082534
3616,0.0335139362118093
3617,0.1459075606442171
3618,-0.1489177489177392
3619,0.1310944996094975
3620,0.0167326677449947
3621,-0.0893206051470979
3622,-0.1117755546861837
3623,-0.0950995748489684
3624,0.262232885119678
3625,-0.1042238069116827
3626,0.409724119093144
3627,-0.1970551206962688
3628,0.4868621305365718
3629,0.0523736933797965
3630,0.1359212743978687
3631,0.1357367792377022
3632,-0.1849434290687572
3633,0.1846020197632769
3634,-0.0869470709705448
3635,-0.0543714658547318
3636,0.043478260869572
3637,-0.1796700604344817
3638,-0.0681031899534174
3639,0.2472826086956589
3640,-0.059818369677532
3641,-0.0761904761904687
3642,-0.0108855385620259
3643,-0.0381139061308903
3644,0.016331863465622
3645,0.2416705134819524
3646,0.0624151967435598
3647,-0.2230200174064385
3648,-0.0326477309826979
3649,0.2280130293159541
3650,-0.7808578280997299
3651,0.2337098658950619
3652,-0.1727982162764784
3653,0.5046863734679145
3654,-0.297594214990959
3655,-0.2425560388089674
3656,0.2336448598130771
3657,0.1000333444481531
3658,0.0361101080525528
3659,0.3515279007971606
3660,0.0055355660116353
3661,0.1216343229944152
3662,0.2371759514616695
3663,-0.11043622308118
3664,-0.2990695613646389
3665,-0.1053390253368064
3666,-0.0415984913613894
3667,0.2793141592920486
3668,0.0497539941400713
3669,0.0718152690310594
3670,0.0303741543559179
3671,0.2533946621863596
3672,0.1073020414901189
3673,0.2579582875960476
3674,0.1041723778715926
3675,0.0694626622323405
3676,0.4123885104291002
3677,0.3847768294389334
3678,0.1815642458100495
3679,-0.104858441104493
3680,0.2788428023701479
3681,0.2815334885822538
3682,-0.1287673139834358
3683,-0.1219554688316547
3684,0.031350146300674
3685,0.2363080344731744
3686,0.1769174732022031
3687,-0.1250390747108321
3688,0.1422031076581465
3689,-0.180681028492002
3690,-0.0208521581983743
3691,0.173466555648071
3692,0.1731661702569786
3693,-0.2151881160627532
3694,0.0555015956708645
3695,0.0763257703114361
3696,-0.1319589060113848
3697,-0.2784351942085519
3698,0.083460842954517
3699,0.3189129229062728
3700,0.4806825692483394
3701,0.1499880009599232
3702,-0.3310660326250595
3703,-0.0481782595603637
3704,0.1713409685273674
3705,-0.1505253334136135
3706,0.0511524342540648
3707,-0.2533936651583635
3708,-0.1450063440275567
3709,-0.0665054413542836
3710,0.060422960725072
3711,0.0181236029722715
3712,0.0905359729599261
3713,-0.042267978986772
3714,0.0030190502068021
3715,0.1115802171290725
3716,0.0030155906034169
3717,-0.1298387583791312
3718,-0.05438066465257
3719,0.0543511081587072
3720,0.0724156659223972
3721,0.0422246350585071
3722,-0.0030161363293593
3723,-0.0452625226312716
3724,0.0241341860745869
3725,0.1606533235156173
3726,-0.1273458445040199
3727,0.0134030290845799
3728,-0.2418379685610541
3729,0.1274740020127458
3730,-0.0335570469798734
3731,-0.0671591672263225
3732,0.1542278548916983
3733,-0.0469609553200007
3734,0.2409316021951447
