,ASML.US
3157,0.4742807962057594
3158,0.047588542143313
3159,0.1206559295076814
3160,-0.0118841931089855
3161,0.2307509895842809
3162,0.3526311006089141
3163,-0.1401579962867199
3164,-0.3114191436636173
3165,-0.4673146052456385
3166,-0.1430081087704368
3167,0.217199265625419
3168,-0.1078777385629547
3169,0.3106785804378751
3170,-0.0760279653231781
3171,-0.0110028105005109
3172,-0.0624945982062605
3173,-0.1611496227633879
3174,-0.0046615700167774
3175,-0.2349611513096554
3176,0.0873665326157388
3177,-0.0166757827612428
3178,0.0799797384662582
3179,0.2658902670867732
3180,0.058461661108372
3181,0.0557731890312673
3182,0.0703309535815821
3183,-0.0438101559907123
3184,0.0358318292812376
3185,0.0291877835858555
3186,-0.0384896144402367
3187,-0.1302377503422087
3188,0.0717121950571657
3189,-0.0992774112472464
3190,-0.18633462172813
3191,-0.2258732081566681
3192,-0.0302938503483804
3193,0.131101250504231
3194,0.3492199080471287
3195,-0.1597906365203364
3196,0.559267322273106
3197,-0.284192498070877
3198,0.1052849273346032
3199,0.2207353676838402
3200,0.2401671813106209
3201,0.115271979562598
3202,0.1219770235116817
3203,0.0845655445150618
3204,-0.0391890967224297
3205,0.0317144456190529
3206,0.2295570169996306
3207,-0.0651870246779422
3208,0.1221538766803925
3209,0.2585193889541755
3210,0.2799980264456263
3211,0.0505467680889583
3212,0.0929934658233611
3213,0.3834308781487344
3214,-0.0477315054487405
3215,0.117337211576067
3216,-0.41109843046301
3217,-0.0032888956084874
3218,-0.4169172376398664
3219,0.2605703048180929
3220,0.0104463029304857
3221,0.3392716071308395
3222,0.0789377065230671
3223,0.1527463799107961
3224,-0.0403413119483681
3225,-0.0819722273199925
3226,-0.4868760340982866
3227,0.2905511424928844
3228,0.0465606391060351
3229,-0.0551680172614512
3230,-0.0650179105942497
3231,-0.0319057553073985
3232,0.0698983408341263
3233,-0.0067450316709974
3234,0.0643429663945989
3235,-0.0343280288355548
3236,-0.127666887628583
3237,-0.2165194498437604
3238,-0.0209181852858973
3239,0.6065746935117436
3240,-0.7319275166054166
3241,-0.3494467093768149
3242,0.1631321370309936
3243,0.1934454242097021
3244,0.45573439029477
3245,0.5188212381469302
3246,-0.3677148007210028
3247,0.4585326953748007
3248,0.2418379685610612
3249,-0.3360392072348233
3250,0.0422863343333098
3251,-0.1662297807045527
3252,0.3615167778821777
3253,0.4810244950035394
3254,0.1242619473509202
3255,-0.0300851885866381
3256,-0.2890173410404523
3257,0.5605823740268692
3258,-0.4072290287514725
3259,-0.0145256180523574
3260,-0.130997086307239
3261,0.3189300411522612
3262,-0.2427531058117906
3263,0.0745156482861444
3264,0.0836076710038128
3265,0.8015136101805764
3266,0.367303292999014
3267,-0.3160076158897497
3268,0.5243899296518587
3269,0.0482926923497936
3270,0.0791373386692071
3271,0.4547317723010651
3272,0.3637384656618155
3273,-0.3406456900636428
3274,-0.2271852137081224
3275,0.2190033426825889
3276,-0.0961464502730559
3277,0.2659370445188893
3278,-0.0249378153194836
3279,0.1564155930385368
3280,-0.170111531771197
3281,-0.2886132454238766
3282,0.0935513635431641
3283,-0.1039114315403341
3284,0.2367666632538167
3285,-0.0230420645689935
3286,0.2566427048353661
3287,-0.2136861500665463
3288,-0.0909312124588614
3289,-0.1227308045489952
3290,-0.1566694529232909
3291,0.0434552011880402
3292,0.030045421607953
3293,0.0388142176991953
3294,-0.00524734982333
3295,0.257286857223423
3296,0.2653918484278592
3297,0.0263564801799229
3298,0.1964085297418638
3299,0.1995169589415076
3300,0.4980495959877427
3301,0.0835189309576869
3302,-0.4966076799328586
3303,0.0419492414178859
3304,0.4004038856585694
3305,0.2588941694115906
3306,0.2751515151515248
3307,-0.1421932440868506
3308,0.0554592720970623
3309,-0.0884664087841924
3310,-0.0485933947692634
3311,-0.0043388842125516
3312,0.1585513775775562
3313,-0.1909722222222261
3314,0.0813279695601114
3315,-0.2154011847065185
3316,-0.0597075784936334
3317,-0.0116516166618012
3318,-0.1195718743620476
3319,-0.1650478346600446
3320,-0.0467610655677723
3321,-0.0482456140350937
3322,0.1182809830463844
3323,0.0059429011315919
3324,-0.1507267994501346
3325,-0.4244195438591485
3326,0.04990679172722
3327,0.0117413957584267
3328,0.0879829899552786
3329,-0.1174484327974848
3330,-0.1249448772600357
3331,0.060965308535889
3332,-0.0735061708430422
3333,0.0844607000690274
3334,0.0249647556391084
3335,0.023490721165135
3336,0.0916765066117096
3337,-0.1417491700696307
3338,0.1642469570318235
3339,-0.0885963802050287
3340,-0.091210823684414
3341,-0.0354834621720913
3342,0.1204225446597425
3343,-0.3494728820017769
3344,-0.3177471944351096
3345,-0.073486094640596
3346,-0.2499121153047254
3347,0.0287539936102265
3348,0.2186900276072291
3349,-0.1193698294352031
3350,0.1974822824665548
3351,-0.0165540971071628
3352,0.3504939933456926
3353,-0.0540001397650762
3354,-0.2094500821248019
3355,-0.0063666692133285
3356,0.1512974711708315
3357,0.0076278620374094
3358,0.0470163667784899
3359,-0.0852102913683339
3360,0.0400455120422644
3361,0.2466552533130348
3362,-0.0545602192559445
3363,0.1672071341710642
3364,0.1733126873410586
3365,0.1035960605114549
3366,0.0779909530494559
3367,-0.2188525871502376
3368,-0.1708258003900425
3369,0.2888552955621278
3370,0.1877222560673314
3371,0.2769182949744872
3372,0.2325778078484566
3373,0.0493103594020638
3374,0.2494501556428563
3375,-0.0203817716679451
3376,-0.0830015615547906
3377,0.26238248912586
3378,0.5164712451144516
3379,-0.0041877800577875
3380,0.2864310094904516
3381,-0.1739870046571429
3382,0.2295396686282001
3383,0.1153322402245403
3384,-0.1544777677266736
3385,0.0069579738380278
3386,0.0486821058488104
3387,-0.0487058168661317
3388,0.3328710124826598
3389,-0.2383528792442891
3390,-0.2639064011963857
3391,-0.1615366541353249
3392,-0.3019546037030046
3393,-0.36292140644979
3394,-0.449192937647579
3395,-0.5344480107486642
3396,0.0223880597014891
3397,0.2218945926223784
3398,0.3635338457429511
3399,-0.2141263940520527
3400,0.0044607675493989
3401,0.0579563692563731
3402,-0.0490640657755731
3403,-0.0401594478819582
3404,0.1143977774146075
3405,0.0252502747823959
3406,-0.1174773595848087
3407,-0.186228062334257
3408,0.0282986550691739
3409,-0.3047641812450459
3410,0.4432215364021742
3411,0.2374063357815895
3412,0.5093002657218677
3413,-0.8996663489037123
3414,-0.0374240723148215
3415,0.0539335295502981
3416,-0.0611639724193495
3417,-0.2019356979042091
3418,0.0115378513636357
3419,-0.0736079438847661
3420,0.1138902904923179
3421,0.1425054909745371
3422,-0.002864875759409
3423,0.0002447375312386
3424,0.045184036451137
3425,0.0782624949675074
3426,0.2180774748923933
3427,-0.0459321352701455
3428,-0.1935039898063308
3429,0.0554102225033029
3430,-0.0287554635380787
3431,0.0847567194839941
3432,0.226461609024071
3433,0.0930778703783224
3434,-0.1258132157642962
3435,-0.0792785295088331
3436,0.0960463316035541
3437,-0.1184060394256296
3438,-0.0136364941291343
3439,-0.4546893688876445
3440,-0.3078823166159419
3441,0.5867185855609393
3442,0.189075630252108
3443,0.3210771187137131
3444,0.0392663079029763
3445,0.0496905239299046
3446,0.2521739130434861
3447,0.8073419817830443
3448,0.6376414124100149
3449,0.0787860103449519
3450,0.0137000376751106
3451,-0.1698258855819554
3452,0.4100111044674087
3453,0.2742946708463973
3454,0.513568026576717
3455,-0.250630825042696
3456,-0.2512605614608924
3457,0.5505768351149435
3458,0.1834707250052904
3459,-0.0634517766497461
3460,-0.072811013089041
3461,0.3129515347116133
3462,0.2199653040944604
3463,0.2167994353130926
3464,0.2620524875717853
3465,0.0385222851419487
3466,-0.1414481721038516
3467,0.5269830167926229
3468,0.340374270198614
3469,-0.1276389349807265
3470,-0.0485263319201097
3471,-0.2021753039027563
3472,-0.3260757933655083
3473,0.4002096945364338
3474,-0.0767764142855344
3475,0.2259786022521234
3476,-0.0907290268992443
3477,-0.0767312488010626
3478,0.0095904862376435
3479,0.0887929272281339
3480,0.1161262330436517
3481,0.2596509985108205
3482,-0.0343773873185614
3483,0.0966724330924991
3484,0.1486035080588917
3485,-0.0482876929919302
3486,0.0692067886145256
3487,-0.0628970775095304
3488,0.3040283759817554
3489,0.4539625838657138
3490,-0.1169188445667104
3491,-0.0389881430176859
3492,-0.5888425581489125
3493,0.1042794920839735
3494,-0.1222888786340631
3495,-0.1212821253248575
3496,0.0074611816432803
3497,0.1442106416473982
3498,0.154880759088439
3499,-0.179961931129947
3500,0.1192554313071395
3501,0.0305246789149324
3502,0.0138205857624937
3503,-0.1563013674927782
3504,-0.054822030377165
3505,-0.0938394184936607
3506,0.2801995253784233
3507,-0.4187682198880074
3508,-0.0625072346336471
3509,0.0
3510,-0.2750919875105921
3511,-0.1313342631334258
3512,0.0824517192925452
3513,-0.2794890009432727
3514,0.2370056791926948
3515,-0.1029574144259832
3516,0.3746097814776416
3517,-0.087783249765668
3518,-0.2939684245083158
3519,0.3375916479528832
3520,0.1336679983959806
3521,-0.1390593047034683
3522,0.278826260094474
3523,-0.0823808816980777
3524,0.1482140210463909
3525,0.0636914372046791
3526,-0.1973879489462809
3527,-0.0950739794402499
3528,0.1986656782802122
3529,-0.0014826016694081
3530,-0.1722780805845526
3531,-0.1262786982171083
3532,-0.0715476190476257
3533,-0.0059527352818566
3534,0.0319857180049716
3535,0.13742385975339
3536,-0.133888723594165
3537,0.1618916068855795
3538,0.0118805411586558
3539,-0.1992481203007558
3540,-0.3710458461732024
3541,-0.2370235888901491
3542,-0.0100871275643277
3543,0.3906053755337871
3544,-0.0395785823328815
3545,0.0609013398294779
3546,-0.3458559531627845
3547,-0.0971426048899145
3548,-0.0643659012172716
3549,-0.205508903278025
3550,0.028446984303589
3551,0.1470755324386718
3552,-0.0846558172445111
3553,0.0555639743395389
3554,-0.1188459301590437
3555,0.0511786894464453
3556,0.0423150767986967
3557,0.0618554098236501
3558,-0.0214646464646412
3559,0.2173296796749532
3560,-0.1533103683234321
3561,-0.094093575745329
3562,0.1318096391316909
3563,0.262298794180368
3564,-0.3384094754653103
3565,0.253745067684745
3566,-0.1690607219475848
3567,-0.1962616822429848
3568,0.0933706816059704
3569,0.0140036409466466
3570,-0.4772234273318797
3571,0.132321600037471
3572,0.1613355780022441
3573,0.2472360871390591
3574,0.3764290361557776
3575,0.0336813742000631
3576,-0.2888658520960267
3577,0.0211130329832713
3578,-0.2499854069136207
3579,-0.2410738317866448
3580,0.0637385899152638
3581,0.0800476780330543
3582,-0.1509743109602626
3583,-0.1441597712196172
3584,0.2081871345029207
3585,0.1098207818305085
3586,-0.0198651506830191
3587,-0.0827424895840926
3588,-0.2370932195442225
3589,0.1366675702539121
3590,0.1229623780247088
3591,-0.2907634520523204
3592,0.1806929574919843
3593,0.3567208687334675
3594,-0.429451319432667
3595,-0.1324008690928925
3596,-0.0781435803349914
3597,-0.0509891902916633
3598,-0.1242278304375104
3599,-0.0732288828337983
3600,0.0476611969769266
3601,-0.0272423891575301
3602,0.0499194481631845
3603,0.0204174228675208
3604,0.0883972891497963
3605,0.0509724409002917
3606,-0.186111962232888
3607,0.0578428036747182
3608,-0.1819910344105937
3609,0.1827925281555207
3610,-0.0408464287740413
3611,-0.0306442093793959
3612,0.0329033209662189
3613,-0.1807269999318047
3614,-0.0283286118980234
3615,0.2261164499717386
3616,0.3478670627026827
3617,-0.1909790175649975
3618,0.0977431950494068
3619,0.0014096022102549
3620,-0.0775882742957036
3621,0.1056903694935317
3622,0.0063410200587543
3623,-0.20120298203998
3624,0.2970366720630694
3625,-0.0133754778213496
3626,-0.1897278921160693
3627,-0.1080287229310362
3628,-0.1988001245153766
3629,-0.1097788133972615
3630,-0.0985438200972748
3631,0.1571392168521212
3632,0.2259950846069129
3633,-0.1626982442737259
3634,0.0904631998529953
3635,-0.1798357405834015
3636,0.0452924191813305
3637,0.0714260457550999
3638,-0.1565333182230306
3639,-0.1923302222048685
3640,-0.2211307019432096
3641,-1.0440353548336014
3642,0.6248649073510064
3643,0.2078553640410224
3644,-0.3186780761286524
3645,0.0
3646,0.2746444335458514
3647,-0.0490677134445534
3648,-0.0117776381909552
3649,0.0353400503630021
3650,-0.1296958503615215
3651,-0.126889822255881
3652,-0.1448047598408159
3653,-0.3648155654641206
3654,-0.4359137307860335
3655,0.0912698412698372
3656,-0.2187313581228918
3657,0.0774901150430255
3658,-0.271952981023063
3659,0.340521007068536
3660,0.0357270453733489
3661,-0.0973516380903202
3662,0.442079653457026
3663,0.6260442260442265
3664,0.6394066306467597
3665,0.2582908163265313
3666,-0.4902746178742044
3667,-0.3295343117555264
3668,0.0514130557028223
3669,-0.4648685293690371
3670,-0.3124999999999919
3671,-0.5371968093765372
3672,0.3778603052073433
3673,0.3547044802650264
3674,0.1057338412862356
3675,0.1535219383252789
3676,-0.4732716879078903
3677,0.0275223416655807
3678,-0.2678440985016926
3679,-0.3600404027239129
3680,0.5734093559673389
3681,0.5140601079687279
3682,0.1062442652243334
3683,0.4439244847591239
3684,-0.5009100133683402
3685,0.0651885236006555
3686,-0.0524036089241292
3687,0.6019433016919857
3688,-0.2599945433244001
3689,-0.1371669744130788
3690,0.1194386383995334
3691,-0.3755289139633277
3692,-0.3716334049961781
3693,0.3298410850662256
3694,0.2428081287938762
3695,0.1396832090240552
3696,-0.5378908320084719
3697,-0.3581052333002378
3698,-0.255936300298602
3699,0.0905620172245389
3700,-0.1761064465632576
3701,0.1119422875317606
3702,0.2649370442241074
3703,-0.5255328814344253
3704,-0.2115504775506666
3705,-0.2164811965505998
3706,0.1143714929053908
3707,-0.1109202805209683
3708,-0.1738382408286935
3709,-0.2461284179512063
3710,0.0718107069764061
3711,0.0143600789804417
3712,0.2596007519469934
3713,-0.0519471214129551
3714,-0.4073242513425861
3715,-0.1488909146156038
3716,0.1471547552224636
3717,-0.1245538087643254
3718,0.086505190311409
3719,0.1969040622822798
3720,-0.0788237077459423
3721,-0.0758495145631067
3722,-0.1823708206686999
3723,-0.3890456937981469
3724,-0.1298502902535934
3725,0.1555779262377569
3726,0.1112211472537546
3727,0.0342687430986593
3728,0.1232154673440899
3729,0.340327204694637
3730,0.0356284997688903
3731,0.0794984781719858
3732,0.06065459749137
3733,0.0996598382341908
3734,0.0453343407631212
3735,-0.0983209801845374
3736,-0.2198135374820049
3737,0.0318249325614579
3738,0.445074757471965
3739,0.366327681509292
3740,-0.2682393405237575
3741,-0.5299257728084281
3742,-0.2713346271975167
3743,-0.1623100877606895
3744,0.302939073495656
3745,0.3823805060918395
3746,-0.0581406252930372
3747,0.0618533513270219
3748,0.1347708894878757
3749,0.3302177198186567
3750,-0.2956420859607509
3751,-0.0599127520548082
3752,0.2558452229775163
3753,0.024271391497544
3754,0.0559795488048281
3755,0.0883136456234609
3756,-0.0641183493769145
3757,-0.1064485405344718
3758,0.315545502778464
3759,-0.0027925160569647
3760,-0.1584933805705804
3761,0.1433705103617955
3762,0.3118329466357216
3763,-0.2101856329749628
3764,-0.0671943664243189
3765,-0.4780101813467954
3766,0.2626191887087125
3767,-0.453211033997595
3768,0.2321532211259468
3769,-0.1429377595604416
3770,-0.2428730150127389
3771,-0.190052128583837
3772,0.0305347655269313
3773,-0.2960432291170363
3774,0.1698508030545968
3775,0.2155844508019901
3776,-0.0882097492128945
3777,-0.1508623618793935
3778,-0.1592703512115381
3779,0.1576601065564815
3780,-0.0993156741901716
3781,0.303823565315286
3782,0.0393188350778192
3783,0.2704310671209909
3784,0.4174184687474784
3785,-0.0956937799042958
3786,0.1762505718052828
3787,-0.1819627717647723
3788,0.5455910346121947
3789,-0.7883736926577236
3790,-0.3424445407969241
3791,-0.7695188500909407
3792,1.319864845839786
3793,-0.1109917020489412
3794,0.1565523306948085
3795,-0.4470201600791513
3796,0.3573943661971783
3797,0.1377150137846969
3798,0.5988535677461041
3799,-0.3305133038179969
3800,-0.1255244816628977
3801,0.0456244406619037
3802,-0.0351080450085216
3803,0.2355454760382875
3804,-0.2537001597696396
3805,-0.2076039339186234
3806,-0.1930212675944662
3807,0.0370040792592199
3808,0.1398909026922328
3809,0.3069906148583458
3810,-0.3026410712086135
3811,-0.4081127875340198
3812,0.6546731022378268
3813,-0.4690613482868624
3814,-0.0594664300935451
3815,0.1853170473425693
3816,0.1786072281251741
3817,0.2780705899458348
3818,-0.4271008249981806
3819,-0.0314583855585653
3820,0.5289128618647996
3821,0.1052249637155371
3822,-0.123519581486606
3823,0.3872181811602045
3824,0.0343673690874657
3825,-0.0434302672771048
3826,0.330062766034204
3827,-0.1589710239179328
3828,0.1363302536803571
3829,-0.1419435260961501
3830,-0.0397607128011471
3831,-0.021692366094812
3832,0.021687661527876
3833,-0.0886364458593928
3834,-0.028950892049376
3835,0.2346739836811445
3836,0.0342867454660183
3837,-0.0234648568643723
3838,0.0829606117443435
3839,-0.4246863554897506
3840,-0.0220833712214796
3841,0.52206499967695
3842,-0.0970120294916569
3843,0.0969180073657685
3844,-0.187726566545837
3845,-0.1211979804657301
3846,0.4060107667084057
3847,0.3732290142440206
3848,-0.2077458435365371
3849,-0.1316332851538279
3850,0.0709283881201339
3851,0.074741304880097
3852,0.0759721864537769
3853,-0.2284372055805766
3854,0.139191401064547
3855,-0.0683535814697274
3856,0.1710294365298467
3857,0.106952696967356
3858,-0.0694980694980648
3859,0.1503527506842925
3860,-0.135114268066702
3861,0.1400650210097572
3862,0.0333988464552251
3863,0.1359793721857972
3864,0.5141505519130354
3865,0.0049794184039258
3866,-0.0199216415432639
3867,0.4889975550122309
3868,-0.0049563019379283
3869,-0.0868105793159288
3870,-0.1283133826718947
3871,-0.0778764581124117
3872,-0.5950495874656115
3873,-0.2908677554704885
3874,0.1135433886022391
3875,-0.4613010366692388
3876,0.1072421998056212
3877,0.1113073169915351
3878,0.312022892802617
3879,-0.0910199241779101
3880,-0.0701930308347888
3881,-0.1925653047555219
3882,0.086997256240377
3883,0.1536816784711945
3884,0.3047612703382418
3885,0.1446768882828357
3886,0.107975215535138
3887,-0.0274166078178812
3888,0.1120331950207393
3889,0.5678449970359718
3890,0.0756034637298249
3891,0.0693200405016044
3892,-0.0202549001277609
3893,-0.7155635062611899
3894,0.5881160008111916
3895,-0.1507659378344258
3896,-0.0203145631978418
3897,-0.097761649278128
3898,-0.1103968807008913
3899,-0.0352454650834961
3900,-0.1694649301741787
3901,0.1097178683385651
3902,0.2688676295879489
3903,0.4430201565067007
3904,0.2814796537139182
3905,0.4771649651721383
3906,-0.059497593051916
3907,0.1550710549460716
3908,-0.2133877626756962
3909,0.02318894351173
3910,0.0007729588090243
3911,0.2259651720574448
3912,0.56212087516008
3913,0.518012175956298
3914,-0.3157844372498075
3915,-0.0510619285452035
3916,-0.1590231662391427
3917,-0.7235994848679981
3918,0.5427560479674645
3919,-0.1924958693594773
3920,0.2320594072082525
3921,0.0088014786484049
3922,-0.1001169365819276
3923,-0.0432692307692278
3924,0.1560062402496136
3925,0.0727499480357397
3926,0.0031976976577017
3927,0.2153797064454226
3928,-0.0159725572000247
3929,-0.2912399180642621
3930,0.0639713408393003
3931,0.575608204802036
3932,-0.0540918925798701
3933,-0.1449852624870498
3934,0.1106080258456819
3935,0.0365907011892006
3936,-0.0342160544910611
3937,0.2096302884004472
3938,0.1221349829487025
3939,-0.7026591898271446
3940,-0.0027288480168072
3941,-0.3079407658829004
3942,0.1148325358851718
3943,0.1092448450088699
3944,-0.2217112826408283
3945,-0.1219528905575558
3946,0.0999288178283987
3947,-0.1178631143272227
3948,-0.6483116309865278
3949,0.2257087806220735
3950,0.0055047891665699
3951,-0.0495676598557049
3952,0.0220252188756238
3953,0.0330269169372895
3954,0.1775890527778038
3955,0.4345483142993873
3956,-0.1698839582962295
3957,-0.0383756150377551
3958,-0.1530510696416695
3959,0.3399452804377583
3960,0.0027359032584582
3961,0.0013679329165685
3962,-0.1685393258426991
3963,0.0766745166767154
3964,0.0505991681990359
3965,0.0098720337623605
3966,-0.5446785280031745
3967,-0.0769842058209998
3968,0.2427785760293361
3969,0.0804485315048798
3970,0.1988685491242389
3971,-0.0222386953298818
3972,0.1855951067017709
3973,0.4224253848184804
3974,-0.2073437846085766
3975,0.1186050084498425
3976,-0.0461112818936366
3977,0.1142253555724716
3978,-0.0712881022615446
3979,-0.00307285745014
3980,0.1870936081462369
3981,-0.0955396022703574
3982,-0.101044867854948
3983,0.0184354452159991
3984,-0.2328274366807907
3985,-0.1134625820137091
3986,0.1674464417631141
3987,-0.170198071088527
3988,0.0517725950396872
3989,0.0850655141661527
3990,0.6576481412069285
3991,-0.007319852899573
3992,0.2337286153344048
3993,0.5100729255455861
3994,0.191754554170656
3995,-0.2613051719469199
3996,-0.3559879344547412
3997,0.0638196754701646
3998,0.1552342410130195
3999,0.33846777462505
4000,0.070886075949364
4001,0.1112684604491261
4002,-0.1857919805425125
4003,-0.0358200078398643
4004,0.0202578545134678
4005,-0.2968269243802223
4006,-0.2350415738275118
4007,0.1729247336620157
4008,-0.0861975348862606
4009,-0.0638404802977293
4010,-0.0339692374585575
4011,-0.1940002858951674
4012,0.0632653061224533
4013,-0.2920066588434334
4014,0.3358200545425881
4015,0.1313005507120241
4016,-0.05404999624653
4017,-0.4130798570804012
4018,0.2076155801952954
4019,0.3418444607703454
4020,0.2980579370575811
4021,-0.0888579678920302
4022,-0.1453401258615564
4023,0.0247166942545036
4024,-0.1357513575135881
4025,0.1856565354094938
4026,0.1360625588732178
4027,-0.1737437280011934
4028,0.0494026767268542
4029,0.1061777505271555
4030,0.0089719626168142
4031,-0.0284192892186272
4032,-0.1288003594428485
4033,-0.0014977010289192
4034,0.2234060835194887
4035,-0.1713969223399769
4036,0.0463828832198786
4037,0.2432908445028203
4038,0.1743276465767651
4039,0.595203738863736
4040,0.6967327238130593
4041,-0.1080202102328764
4042,0.2132616279743527
4043,-0.0266648117232445
4044,0.4213758788284701
4045,-0.1734685617143319
4046,0.3354002904497324
4047,0.0878529505820468
4048,-0.0602516534924914
4049,0.1058956237482399
4050,-0.1705405817058436
4051,-0.1051374092498724
4052,-0.1143979662583787
4053,0.0607903858803666
4054,-0.0018939612661796
4055,-0.0739653518554886
4056,0.5402485143165908
4057,0.1021978274349478
4058,-0.419732017250523
4059,-0.2624429157754762
4060,0.2950974628534478
4061,0.1444579374169073
4062,-0.1146617191191219
4063,-0.3202312138728302
4064,0.3231383771537498
4065,0.0762549297620591
4066,0.0428750074435793
4067,0.3193484816107574
4068,0.1966824644549725
4069,0.0248753272290113
4070,0.1478485085042462
4071,0.4157764420990164
4072,0.3328265782290976
4073,-0.0781286714601341
4074,0.1407855835562491
4075,0.1598875516120541
4076,-0.0193308027555271
4077,0.0831118967071343
4078,-0.0433306007729247
4079,0.0327799761174427
4080,-0.1054753422088854
4081,-0.0680192330245018
4082,0.0820248418092256
4083,0.0433371985429336
4084,-0.0363227333442628
4085,0.0117156380336366
4086,-0.0181156575761015
4087,-0.1767108815588694
4088,-0.0716559574293147
4089,-0.3006896551724069
4090,0.4257656915258924
4091,-0.2602552980542799
4092,-0.3468287964626214
4093,-0.1799557032115266
4094,0.3128195864886443
4095,-0.1294543545244824
4096,0.1283360472497378
4097,0.4967883143524933
4098,-0.217146002476947
4099,-0.1246908562335213
4100,-0.0241173065791949
4101,-0.1158972377825039
4102,0.0441318438836091
4103,-0.0759091850113958
4104,0.1419554011962962
4105,0.1815930664465451
4106,0.2155201998709693
4107,-0.1133794638869291
4108,-0.1169518227285579
4109,-0.1122620457863771
4110,0.015838147900758
4111,0.0571224071244667
4112,-0.3051221869391187
4113,0.1227264578938071
4114,-0.2033247118370705
4115,0.2080165035632697
4116,0.3059455416935901
4117,-0.2966246164336872
4118,0.6419485424888571
4119,-0.1288943913979938
4120,-0.0942155073632304
4121,-0.3534923339012003
4122,-0.3401651253824737
4123,-0.076980977145211
4124,-0.0102651839178691
4125,0.0718046912398206
4126,-0.2502313783292638
4127,-0.1820054945055046
4128,0.6728120816243082
4129,0.0860526540001696
4130,0.4072974119643576
4131,0.5518801053128978
4132,-0.3743795632803166
4133,-0.186639642925452
4134,-0.532392635943273
4135,-0.2120201761135349
4136,-0.2794656768516758
4137,-0.4357057982744575
4138,-0.4549700723108517
4139,-0.1215151862172565
4140,-0.1057217098894287
4141,-0.4336757538154493
4142,0.0869409392126514
4143,-0.0089735395628275
4144,-0.1331182960858054
4145,0.0895186454550163
4146,0.0690095846645321
4147,-0.1343656024057782
4148,-0.0332825561003073
4149,0.0824982253288714
4150,-0.0287867350724815
4151,0.1531535985347101
4152,-0.0279712237570071
4153,0.0574683285655818
4154,0.2757241739418467
4155,0.0795337413944491
4156,0.097889651665393
4157,-0.1591647036353218
4158,-0.0879361761782242
4159,0.163497445750031
4160,0.0349774872173154
4161,0.0991105463786496
4162,-0.0864787872621769
4163,0.1295501308202278
4164,-0.6268479425701434
4165,-0.3082382500356151
4166,0.1073794245497879
4167,-1.0709102082979267
4168,-0.1637154233025985
4169,0.0104766893661656
4170,0.5729166666666636
4171,-0.8873621501619052
4172,-0.0124811141036625
4173,0.0354600614641041
4174,0.2606725088746557
4175,0.2730241672109774
4176,-0.0638160091125399
4177,0.1290078328981731
4178,-0.0284415072588539
4179,-0.2739593290471178
4180,-0.1652610731477125
4181,0.3564625583621773
4182,0.083899190389126
4183,-0.1667702168012788
4184,0.1325861483397322
4185,-0.0300531810638849
4186,0.1265855822936821
4187,-0.1280543577681978
4188,0.8755796181643902
4189,-1.403641165927753
4190,-0.6064287137827175
4191,-0.0835842443699466
4192,0.8158343460607337
4193,-0.2389136511294074
4194,-0.8706254405517233
4195,0.087557340540959
4196,0.7331128956069901
4197,-0.6714600928250727
4198,-0.2478929102627795
4199,-0.941235347333164
4200,-0.2566576611346829
4201,-0.536440094289309
4202,-1.0656862745097933
4203,-0.1020648504357348
4204,-0.5169080219389979
4205,-0.950250045360491
4206,0.7022980776837202
4207,1.0218063657362149
4208,0.5121813472511627
4209,-0.0682075067233158
4210,-0.1483274132479782
4211,-0.154420532066698
4212,0.812361859707627
4213,-1.0837824595786325
4214,0.0018786751582766
4215,0.0469448304352724
4216,0.084429351394969
4217,0.682008758035958
4218,-0.2840431297067968
4219,0.0821554605373815
4220,-0.3043384618265926
4221,0.2195769173269462
4222,0.1315728082862951
4223,0.1611731166967912
4224,0.1246836385290976
4225,0.0799568604845664
4226,0.1670719708923668
4227,0.4196243714877221
4228,0.3665162537986939
4229,0.2828334771988399
4230,0.3495607613469927
4231,-0.2863225901181898
4232,0.2014873429314618
4233,0.2329979989583577
4234,0.3051613255843529
4235,0.0873728088537812
4236,-0.0774212352785715
4237,-0.0920793523448317
4238,0.0255204345765405
4239,-0.0504907065543327
4240,-0.2071244485904383
4241,-0.1758109477952378
4242,-0.0935364712969912
4243,-0.206093131600457
4244,-0.121311892605493
4245,-0.3479482227507164
4246,0.1681047188827112
4247,-0.0693613967950345
4248,-0.0382830071302115
4249,-0.1973868222319916
4250,-0.0583710479602131
4251,-0.0784225857046662
4252,0.0367970562354858
4253,0.1517571884984098
4254,0.0638569604086809
4255,-0.0063861038380425
4256,0.1625808919634004
4257,-0.0111587572332738
4258,-0.3005931918839831
4259,0.0894582980558889
4260,0.1228540430148672
4261,0.078118772419292
4262,0.3590093882543551
4263,0.0365230094959853
4264,0.2732455148595468
4265,-0.6314715373528346
4266,0.0318771835870757
4267,-0.7321208384710293
4268,-0.2782071097372447
4269,-0.8311688311688282
4270,-0.4749725977347443
4271,-0.1843257729263309
4272,-0.5081181705853851
4273,-0.0754757867364676
4274,0.1563870290140599
4275,-0.1209285207287353
4276,-0.4044924009037124
4277,0.4678456597975478
4278,-0.1245117251719601
4279,-0.0961032122169586
4280,-0.2137259558299697
4281,-0.1559196617336236
4282,-0.1932904387428075
4283,0.2548628626513595
4284,-0.1103862195694324
4285,-0.1250843823213988
4286,0.492604349143212
