,MNST.US
3140,-0.1445260749126876
3141,0.3839232153569204
3142,-0.3370651257975215
3143,-0.3745770903818125
3144,0.1688781664656219
3145,0.2286677097123573
3146,-0.3744865909640037
3147,-0.0241662638955969
3148,0.1568343587887506
3149,0.5399568034557269
3150,0.1198465963566566
3151,0.047915668423582
3152,0.059858733389198
3153,0.1434548714883497
3154,0.0065745826634206
3155,-0.1023094411870412
3156,-0.1138065289008671
3157,0.0359259924555429
3158,0.1315553429408592
3159,-0.197723187537438
3160,-0.0479558805898648
3161,0.0838524197412642
3162,0.0359238414561144
3163,0.2270011947431275
3164,0.1543550165380381
3165,-0.6435863293386577
3166,-0.1222086434840566
3167,-0.1223581757508336
3168,-0.094638980125823
3169,0.0055666889334173
3170,0.0445136879590543
3171,-0.0333964154514094
3172,-0.0111333778668504
3173,-0.0668449197860829
3174,0.0222766763198886
3175,0.1556939501779365
3176,-0.055635918549012
3177,-0.1671868033883255
3178,0.0668300289596817
3179,0.0278380936473533
3180,-0.0612813370473613
3181,-0.0222890894906898
3182,-0.0278691265815792
3183,-0.0223002731783419
3184,0.0891215952765535
3185,-0.0724637681159394
3186,0.055710306406682
3187,-0.0222890894906898
3188,0.1557805719372433
3189,0.1657859289192941
3190,0.2995867768594959
3191,-0.0103316458311715
3192,0.0206590228282161
3193,-0.1448225923244031
3194,0.1342975206611523
3195,-0.0930617309481991
3196,0.1445534331440377
3197,0.0619131152615852
3198,0.0412583806085675
3199,-0.0515995872032994
3200,0.0515729757606984
3201,0.0721500721500651
3202,0.0412116216773194
3203,-0.1134605466735424
3204,-0.0309533635988455
3205,-0.0206398348813168
3206,0.0515729757606984
3207,-0.0825849076081328
3208,-0.0103241792277566
3209,0.0619067271976911
3210,0.0103167234086506
3211,0.0464037122969708
3212,-0.129065565307176
3213,-0.1033591731266091
3214,0.7221796695480869
3215,0.2836879432624169
3216,0.0981033355133956
3217,0.1034463984319691
3218,0.2660729800173811
3219,0.1809274891622355
3220,0.0250352227159417
3221,0.0108365843086314
3222,-0.1573777608943355
3223,0.0162778079218671
3224,-0.0217084554434063
3225,-0.0217131690370166
3226,0.0217084554433908
3227,-0.0977835723598318
3228,-0.1850440840317859
3229,0.1195912154816258
3230,0.043468811128007
3231,0.0977092606665979
3232,0.130109508836609
3233,0.129940443963173
3234,0.2160994057266373
3235,-0.2599935001624904
3236,-0.05419466724474
3237,-0.0325273772091522
3238,-0.0976774473627126
3239,0.0
3240,0.3015941404567009
3241,0.1183431952662715
3242,0.128935210056936
3243,0.1716185777110488
3244,-0.1719136134092734
3245,0.1501984765583098
3246,0.1392757660167234
3247,0.1497646555412928
3248,-0.1178108600192775
3249,0.1710681064898926
3250,0.1494608732785316
3251,0.0746746319607352
3252,-0.0426894343649861
3253,-0.0640751815463501
3254,-0.0213629566331937
3255,-0.1390523050593749
3256,0.0587952322411746
3257,-0.11237157534247
3258,0.1282599401453661
3259,-0.0213812272824417
3260,0.0213766566908892
3261,0.0320547066994349
3262,-0.0534530682061119
3263,-0.332510994315137
3264,0.4345936549326441
3265,-0.6947103550134075
3266,-0.0602079912424814
3267,0.1311905542800968
3268,-0.3070512117556762
3269,-0.34110915492958
3270,-0.2426649018310157
3271,0.1651800462504192
3272,-0.4646531695984088
3273,-0.2996005326231646
3274,0.0221877080097581
3275,0.2103398649396631
3276,0.1105827712042557
3277,0.1655994700816863
3278,0.0331089283743528
3279,-0.0496880693424631
3280,-0.0939434129089232
3281,-0.0774250635991675
3282,-0.0110619469026448
3283,0.0
3284,0.1435988070252904
3285,0.1488997959521371
3286,-0.1601855943438027
3287,0.0110460620788745
3288,-0.5107138891972999
3289,0.1487937081517701
3290,-0.3519624573378821
3291,0.2022352315061178
3292,-0.106553010122545
3293,0.1725307991941607
3294,0.0295618885580595
3295,-0.1171084850420519
3296,0.2336696760488569
3297,0.0424673532222019
3298,0.2963903884831175
3299,-0.0264704325268735
3300,0.0264634275431414
3301,0.0158755357993338
3302,-0.058244202054424
3303,-0.0582781456953714
3304,0.089985178911702
3305,-0.0741603983472753
3306,0.2852313543207226
3307,0.0211237853823513
3308,-0.2010794793099925
3309,-0.1696173009646947
3310,0.0317931326833416
3311,-0.127334465195251
3312,0.0530278926715572
3313,0.0
3314,-0.1208525598769495
3315,0.0494152528413789
3316,0.2027397260273997
3317,0.0438164092452692
3318,-0.04931777083676
3319,-0.0603136308805864
3320,-0.1977804636853012
3321,-0.0109890109890166
3322,0.0933194269089243
3323,-0.148433205057714
3324,0.0549450549450518
3325,-0.1761338617349147
3326,-0.1102049812651625
3327,-0.0551328702172203
3328,0.1541340966640984
3329,-0.1654168504631577
3330,-0.0938241624813819
3331,-0.0165599470081702
3332,-0.0662836942112265
3333,-0.0773908236594728
3334,-0.1217622315696252
3335,0.1657641728367681
3336,-0.0331638293168263
3337,0.0
3338,-0.1660945631712894
3339,-0.0917711838482751
3340,-0.2050694140041848
3341,0.0007152344947471
3342,-0.3897835675453991
3343,-0.0615826747408273
3344,-0.1541940789473742
3345,0.0742663501529994
3346,0.00790879211175
3347,0.0308039839819294
3348,0.1025746230382545
3349,0.0205107168495643
3350,-0.0102564102564155
3351,0.0717433637388471
3352,-0.1128668171557556
3353,-0.1129943502824852
3354,-0.0102732689541718
3355,-0.0102743244631718
3356,0.2152962887020791
3357,-0.0102532554085974
3358,0.0102522042239133
3359,0.0886029920154739
3360,-0.0374013730914945
3361,-0.0204981039253973
3362,-0.1539724902484002
3363,0.204876049989759
3364,-0.8102108768035561
3365,0.4529886200419962
3366,0.63127847614864
3367,0.5187854958497253
3368,-0.2628120893561204
3369,-0.2635046113306926
3370,0.0
3371,0.1534751151063369
3372,0.2951142201333436
3373,-0.2355519035880462
3374,-0.2251015702207231
3375,-0.0109817702613561
3376,-0.0659340659340684
3377,0.3067484662576699
3378,-0.1975850713501721
3379,0.0109757436066349
3380,0.2627257799671537
3381,0.294695481335964
3382,0.0545434711465006
3383,-0.3832676303110037
3384,-0.0986517592896955
3385,0.065724613867896
3386,0.2513111888111776
3387,0.0655164883162287
3388,0.1199694623186819
3389,0.5556405158790718
3390,-0.3529772866789429
3391,0.3364943407769943
3392,-0.3941239699032511
3393,0.1992235390273735
3394,0.2242609582059112
3395,0.1933055244684219
3396,-0.0407124681933905
3397,0.0508646998982677
3398,-0.2038735983690141
3399,-0.0918273645546262
3400,0.0407955124936175
3401,-0.0714431516635978
3402,0.071392146863838
3403,-0.0408121620242751
3404,-0.1839926402943952
3405,0.0
3406,-0.1484363003531719
3407,-0.1332581620624216
3408,0.0665847162466684
3409,0.0511927920548757
3410,0.1124974432399257
3411,-0.0102280863250538
3412,0.142988458788684
3413,0.091836734693881
3414,0.2035573122529649
3415,0.3821656050955394
3416,-0.2443710492863275
3417,-0.2204770215241365
3418,-0.0582072176949908
3419,-0.1749271137026305
3420,0.0349731872231302
3421,0.1803688834584292
3422,-0.0931803622386562
3423,0.0407497962510147
3424,-0.0465928945835832
3425,0.1918270069174054
3426,-0.0290731480404764
3427,0.1509521597770664
3428,-0.2036185932864173
3429,-0.1223205964585155
3430,-0.1341498979294361
3431,0.110696807271031
3432,-0.0582954412964873
3433,-0.0591465399274048
3434,-0.0379288291778883
3435,-0.0897091461277955
3436,-0.0701344243132697
3437,-0.1932423727820952
3438,0.2278569759289474
3439,0.1123216893182009
3440,-0.929599818614678
3441,-0.2504841481265945
3442,0.2272366481460505
3443,0.586179686619317
3444,0.297836470918798
3445,0.2186834137041688
3446,-0.0561041292639106
3447,-0.1685961560076494
3448,-0.2704834892370054
3449,-0.129774868814545
3450,-0.0734048560135491
3451,-0.2831257078142695
3452,-0.1588021778584398
3453,0.1076426264800848
3454,-0.2214399273222725
3455,0.4803073967339065
3456,-0.2662889518413591
3457,0.2430339682360293
3458,0.4445194688273644
3459,0.0787135949623382
3460,0.0505760044956307
3461,0.0
3462,-0.2987261864502317
3463,0.0
3464,0.0054338966472808
3465,0.1789976133651619
3466,-0.1629903292404712
3467,0.0543006081668083
3468,0.1518108870093261
3469,-0.3482045701849762
3470,0.0761117755789857
3471,-0.1688177313075218
3472,0.0489875898105831
3473,-0.0599095909808753
3474,0.168551544149616
3475,0.0869187309865411
3476,-0.0869943453675647
3477,0.0217438573603068
3478,0.0651890482398981
3479,-0.0978792822186007
3480,0.0217462215939937
3481,0.2449135426993492
3482,-0.1148876099467934
3483,-0.0434546442151072
3484,0.0
3485,-0.0978686385384987
3486,0.0108731107970045
3487,0.0
3488,0.2278151442829333
3489,-0.0517170045510934
3490,0.0206825232678345
3491,-0.6191145101711658
3492,-0.2451236048816099
3493,0.1302151153705922
3494,-0.2035490605428052
3495,-0.1149545407043572
3496,-0.0526978364610435
3497,0.000418235048096
3498,-0.0104569695702239
3499,0.0731452455590463
3500,-0.0731987869915375
3501,-0.136125654450257
3502,-0.047142632654132
3503,0.0157117419084535
3504,-0.0523999161601311
3505,-0.1837366790907629
3506,0.0262412091949107
3507,0.0839014158363904
3508,-0.0104887770085912
3509,-0.020981955518265
3510,0.0104898772684413
3511,0.052421891381838
3512,0.0209643605870128
3513,-0.0104832791697296
3514,-0.1876793994259237
3515,0.0827312337984698
3516,-0.0496633925615293
3517,0.1212522045855372
3518,0.0881057268722448
3519,0.1429671175629711
3520,0.0219901044529917
3521,0.1317667728121119
3522,-0.0219659527731971
3523,0.0877866783715552
3524,0.0767543859649203
3525,0.0876424189307606
3526,-0.1096731739416476
3527,0.1204951254244708
3528,-0.043835616438363
3529,0.164113785557993
3530,-0.0876040297853838
3531,0.1421541826134605
3532,-0.3511467134862366
3533,-0.0988576449912007
3534,0.0329416932030162
3535,-0.0439415577282127
3536,0.1152136939704877
3537,0.1041324125835787
3538,-0.4403831333259999
3539,-0.2722323049001918
3540,-0.0794641843568999
3541,-0.2036150197358715
3542,-0.1720601640838608
3543,-0.2856816363844132
3544,0.36434020266423
3545,-0.1482326111744532
3546,-0.0570450656018221
3547,0.2844141069397042
3548,-0.3825729458116918
3549,0.3300893517728145
3550,0.1080159181353028
3551,0.3173523744758031
3552,-0.0680503572643782
3553,0.147225368063415
3554,0.169587337478808
3555,-0.1471920289855182
3556,-0.2952532364296966
3557,-0.0966183574879317
3558,0.3342018805936351
3559,0.4959981963701925
3560,-0.1128540796749738
3561,0.101465614430669
3562,0.1800585190186772
3563,-0.1465118900033759
3564,-0.1749151147237387
3565,-0.2062068254459252
3566,-0.1962809917355348
3567,-0.331674958540623
3568,0.0683611956994619
3569,-0.0787809681766431
3570,0.0621568424324067
3571,-0.0725689404934764
3572,0.0
3573,0.1759288005795319
3574,0.0413778835212643
3575,-0.0517491202649525
3576,-0.0414164423276105
3577,-0.1503603463472764
3578,-0.1453865725115536
3579,0.0570835495588921
3580,0.0518672199170242
3581,-0.2495840266223056
3582,0.1557470667635818
3583,0.0
3584,0.010382059800655
3585,-0.1403545251338471
3586,-0.0780355842264102
3587,0.1039392994491158
3588,-0.3651157938660487
3589,-0.1653986106516768
3590,-0.1988730527013508
3591,-0.2992021276595858
3592,0.2983095790520497
3593,0.1874724305249246
3594,0.0771349862258878
3595,0.2747252747252747
3596,-0.1100110011001037
3597,-0.1101321585903177
3598,0.0
3599,-0.1212923144778911
3600,0.2200462097040409
3601,0.1866900944432261
3602,0.2191540653079145
3603,-0.2526639569372778
3604,0.2301622095572049
3605,-0.2361988464707379
3606,0.1152200153626575
3607,-0.3634361233480157
3608,0.0660356592560007
3609,-0.1874517587385618
3610,0.1980851766259566
3611,-0.0220143093010569
3612,0.1538630618749319
3613,-0.3197353914002117
3614,-0.0328083989501324
3615,-0.0328191663931748
3616,-0.2137806281861461
3617,-0.0493583415597254
3618,0.1095650268434253
3619,-0.0602971002576249
3620,0.0054812541109355
3621,-0.1152389837019195
3622,0.0712875630620881
3623,-0.3520797357696107
3624,0.07137750893593
3625,-0.0825536598789244
3626,0.076990761108675
3627,-0.0275042631607961
3628,0.0055005500550161
3629,0.0109998900010899
3630,0.1537616694124114
3631,0.0
3632,-0.1319696469811836
3633,-0.2535832414553517
3634,-0.1435353869934963
3635,0.3082003302146407
3636,-0.033032371724291
3637,-0.0330432867055699
3638,0.0440383133325906
3639,0.5912450255827129
3640,0.181591192827144
3641,0.4406779661016956
3642,-0.556754914214288
3643,0.1701451905626037
3644,-0.1932037731560424
3645,-0.0796178343948967
3646,0.011372682815882
3647,0.0795454545454468
3648,-0.2392071989976008
3649,-0.4232441088995705
3650,-0.0915960613693591
3651,0.0
3652,-0.0572803299346971
3653,0.3993610223642107
3654,-0.0799360511590811
3655,-0.2863032524049473
3656,0.3196347031963483
3657,-0.4241659979364786
3658,-0.0344036697247719
3659,0.0687600275040136
3660,0.4733390362132786
3661,-0.2572898799313828
3662,-0.3039513677811556
3663,-0.4666973957132993
3664,-0.1025220422390755
3665,0.2607495270719315
3666,-0.1741357234314998
3667,0.1050879126388922
3668,0.0841427256926731
3669,-0.0767381183813402
3670,-0.0563063063062987
3671,-0.056338028169021
3672,-0.0922745681037611
3673,-0.0358974358974324
3674,0.0717433637388471
3675,-0.1128668171557556
3676,0.1127395715896273
3677,-0.030756612671711
3678,0.071713963733217
3679,0.0
3680,0.1687547941702953
3681,-0.0255754475703382
3682,-0.0716625716625646
3683,-0.0491642084562457
3684,0.090053213262376
3685,0.0204624514016738
3686,-0.1229256299938438
3687,-0.1668421279451305
3688,0.0641919606234506
3689,0.1074113856068682
3690,0.4065040650406606
3691,0.6271925162113205
3692,-0.3199317478937796
3693,-0.1121016388191851
3694,0.4366691540226016
3695,-0.1445603576751152
3696,0.1381949611991022
3697,-0.0851154378125314
3698,-0.3469812630117852
3699,0.2715076660988026
3700,0.0851063829787216
3701,-0.4058961760307578
3702,-0.235546038543896
3703,0.1816821630864459
3704,0.2239283429302707
3705,0.1809473124002147
3706,-0.0106450926123111
3707,0.0638297872340449
3708,0.0
3709,0.1274968125796903
3710,-0.0212539851222212
3711,-0.0638026371756572
3712,0.0956124508658124
3713,-0.1063490375412042
3714,-0.0006513243595218
3715,0.108544666509793
3716,-0.4904652936689617
3717,-0.1746534221154858
3718,-0.2626682718616557
3719,-0.1205347359193506
3720,-0.1316655694535928
3721,0.1971090670170747
3722,0.112116820257602
3723,0.1392681594756938
3724,-0.2628408717555524
3725,-0.0986625739969342
3726,-0.0658183413777997
3727,-0.1043210893317947
3728,0.0109799615701401
3729,0.1315861615220026
3730,0.0657498219275681
3731,0.1586433260393984
3732,-0.0876040297853838
3733,0.0973645921080121
3734,-0.0755419312458973
3735,0.1366642978188378
3736,0.0928454396504574
3737,-0.0437110698284253
3738,-0.0765529308836476
3739,-0.0570214089471845
3740,0.2739867659222504
3741,0.0929656027269945
3742,-0.1189306582553483
3743,0.0
3744,0.2424430001031813
3745,0.1442258164211253
3746,-0.1651016406975509
3747,0.0515676567656736
3748,0.1133202843308946
3749,0.1337448559670881
3750,0.0205718987862538
3751,-0.061753808151505
3752,0.0514350375475744
3753,-0.1442258164211399
3754,-0.1857776860357029
3755,-0.0103220478943075
3756,0.0464276502450365
3757,0.097917955060811
3758,-0.0722021660649749
3759,-0.0103156591706262
3760,0.0360917762309838
3761,-0.0051562338867644
3762,0.1801430850790027
3763,-0.0257413509060867
3764,0.0
3765,0.0451212633953821
3766,-0.6414258954419163
3767,0.0397185655923862
3768,0.6314839873703227
3769,0.0450856627592335
3770,-0.6352087114337595
3771,-0.1135589370883424
3772,0.2096436058700235
3773,0.569014084507037
3774,-0.146693748589478
3775,-0.0677506775067776
3776,0.2140845070422509
3777,0.0450501182565674
3778,0.0675295441755633
3779,0.246996744133826
3780,-0.0786516853932507
3781,0.0449236298292972
3782,0.1548586480312928
3783,-0.1776005392046782
3784,0.1122082585278372
3785,-0.1798561151079258
3786,-0.2366197183098521
3787,0.0900596645277477
3788,0.5374538125629873
3789,-0.3402929980389915
3790,0.4478640330730369
3791,-0.0574514535217708
3792,-0.166887264775273
3793,-0.2480673820237722
3794,0.1727712508638464
3795,0.1896878772202175
3796,0.2007801743919196
3797,-0.080376621885398
3798,0.0917746931283678
3799,0.0114705207616484
3800,-0.0172087420409574
3801,-0.0861178091629381
3802,0.0920039187703948
3803,-0.1783600528644412
3804,-0.051741979993103
3805,-0.0402599643411705
3806,0.0517360312715586
3807,-0.1439180242933625
3808,0.0977685760294384
3809,0.0344946533287353
3810,0.1492537313432783
3811,0.0688389169343761
3812,0.0114718366410521
3813,-0.39156973396292
3814,0.0767291461142249
3815,0.0766703176341655
3816,-0.2470491353280201
3817,0.2136518023446841
3818,0.120376449989056
3819,-0.1314924391847362
3820,-0.0932273101179138
3821,-0.0164545853444499
3822,0.1314636283961487
3823,-0.0548065329387231
3824,0.0438260107373639
3825,-0.0383624705430992
3826,0.0438236099698781
3827,-0.0273972602739788
3828,0.0821242814125407
3829,0.0273672687465697
3830,-0.1205611573871103
3831,-0.3519577650681842
3832,-0.0330069314556069
3833,-0.1785556829203841
3834,-0.1855123674911574
3835,0.0551815472905828
3836,-0.0496880693424631
3837,-0.3045741499612265
3838,-0.244254468746545
3839,0.3686835827369371
3840,-0.2282360612976782
3841,0.010867202781994
3842,-0.20144824957805
3843,0.0598541734682847
3844,0.2496743378202388
3845,-0.065174885943952
3846,-0.1414119438703311
3847,-0.0870985302123162
3848,-0.1199040767386084
3849,0.0217959895379361
3850,-0.1090988435522676
3851,-0.2077183776101429
3852,-0.5606860158311402
3853,-0.1651800462504035
3854,0.0110107905747532
3855,-0.1543890604322743
3856,-0.1656909311830395
3857,-0.3213652482269573
3858,-0.1109385400488066
3859,0.0443557329784944
3860,-0.3337783711615614
3861,-0.0111271837097929
3862,0.0
3863,-0.278955590270029
3864,0.0437588885242227
3865,0.0929012514345133
3866,-0.2684931506849364
3867,0.0438164092452692
3868,0.0
3869,-0.1426064063185713
3870,-0.0493881358722512
3871,-0.082381370825998
3872,-0.1044587387981891
3873,-0.0384996150038462
3874,0.3125171336147778
3875,-0.038394032470378
3876,0.0109685203466108
3877,0.0219322294111152
3878,0.1095410231131652
3879,0.1749589939857808
3880,-0.0985113835376569
3881,0.1639165118566339
3882,0.0709800709800684
3883,0.1363140676117775
3884,-0.2354494636255746
3885,-0.0816103270976958
3886,0.3488498855336393
3887,-0.1309900665866221
3888,-0.0546089995631249
3889,-0.166796397197811
3890,-0.2675883599063542
3891,0.1447339122689773
3892,-0.3911925785179326
3893,0.2675287036004847
3894,0.6753764393268373
3895,0.2264567798950704
3896,0.0386484098939891
3897,0.1433454625647761
3898,-0.0110277900308677
3899,-0.2099679522599314
3900,0.1434561906863933
3901,0.1322459775181731
3902,0.0330505673680744
3903,0.1649802023757211
3904,0.0329851566794954
3905,-0.077024647887332
3906,0.1099142668718493
3907,0.0494369678659727
3908,0.0199905099996409
3909,-0.2236900044033414
3910,-0.0440528634361302
3911,-0.420261004202605
3912,-0.088000398492366
3913,0.1210613598673267
3914,0.815714999167637
3915,0.6943296412630137
3916,0.0880911743654663
3917,0.3511274482910049
3918,0.0712719298245589
3919,-0.0329055610398169
3920,-0.1098056440101114
3921,0.2300613496932602
3922,0.0602178792357722
3923,0.2239458160367189
3924,-0.3068156914310773
3925,0.2186748305269939
3926,-0.0995961431119898
3927,-0.0427022884046879
3928,-0.274483970136144
3929,0.1096731739416632
3930,-0.1592793980337345
3931,-0.192604006163325
3932,-0.0936381162214197
3933,0.3020318506315118
3934,-0.1429828420589479
3935,-0.3199823458016178
3936,-0.0551998233605621
3937,0.1102779003087875
3938,-0.2653693056169937
3939,-0.1641856392294283
3940,0.3055434308162387
3941,0.3696455751250309
3942,-0.1742539751688203
3943,-0.0544840361773969
3944,0.1088494611951763
3945,-0.2072425828970306
3946,0.02181025081788
3947,0.0735554526384563
3948,0.0898203592814328
3949,0.1304773295639932
3950,0.1953336950624056
3951,-0.1848227875625154
3952,-0.062334983632985
3953,-0.1554804968402756
3954,0.011003365286664
3955,-0.1091722107099985
3956,0.1143853151043128
3957,-0.1691401134875612
3958,0.0981140303063375
3959,0.0326939843068887
3960,-0.1746724890829812
3961,0.0872600349040275
3962,-0.3392798511546484
3963,0.0109433136353588
3964,-0.1328162354566222
3965,-0.3358208955223856
3966,-0.8060182697474476
3967,0.4919259972195572
3968,0.1814688300597798
3969,-0.0747783356479087
3970,-0.1069404341781566
3971,-0.0749143835616517
3972,0.3944142415520782
3973,0.3717077315208096
3974,0.0
3975,0.2013778484366695
3976,0.048624993246532
3977,0.0149348585954868
3978,-0.4896221394358634
3979,-0.1599147121535241
3980,0.2552105487026893
3981,0.0318911448920877
3982,-0.0691452582309427
3983,0.0372182050191522
3984,0.5393971443680496
3985,0.1388866885294409
3986,0.0406461148648639
3987,0.0105563179563022
3988,0.2842105263157853
3989,0.8326813457024752
3990,0.100491290754805
3991,0.2283740878961714
3992,0.2001222969592446
3993,0.0611111111111186
3994,-0.814694749906746
3995,0.1200492280152104
3996,-0.3367759317467413
3997,-0.1912045889101357
3998,0.0786693639020087
3999,0.0842176183257569
4000,-0.0056148231330821
4001,0.1009647745120074
4002,-0.0954466341025138
4003,0.1905295601008546
4004,-0.2415458937197946
4005,-0.0562050359712358
4006,0.0
4007,-0.0900090009000881
4008,0.02249718785153
4009,0.1011349589841433
4010,0.1346650207608624
4011,-0.2249465751883959
4012,0.0067479418777275
4013,0.1616887491578772
4014,0.2371105596912086
4015,-0.3597122302158305
4016,-0.5676758682101413
4017,0.1000778383186961
4018,-0.2072561954002574
4019,-0.026749888542132
4020,0.3277231572515711
4021,0.5249198806497892
4022,0.1434561906863933
4023,-0.0441598586884591
4024,0.2148168548609279
4025,-0.2208114821970773
4026,-0.127128012381173
4027,0.3525005507821187
4028,0.1594720923838284
4029,0.2632589261229738
4030,0.0931506849315
4031,0.1149362377538218
4032,-0.1040981810212567
4033,-0.0438500328875315
4034,0.0273987615759829
4035,0.0602409638554135
4036,0.1858532852301319
4037,-0.0437493164169222
4038,0.250927340170183
4039,-0.9788825340959092
4040,0.3616438356164365
4041,-0.3188214599824167
4042,-0.010995052226488
4043,-0.0439995600044068
4044,0.2742430890741553
4045,0.6105538595726148
4046,0.1741401828471883
4047,-0.0544484373298455
4048,-0.2948885976408869
4049,0.2723014922121773
4050,0.1739697727519806
4051,0.0977623289159281
4052,0.0287772909166909
4053,-0.3558195292066213
4054,0.2500271768670397
4055,-0.1415197038972299
4056,0.1521739130434788
4057,-0.6239780377230495
4058,0.1261674586269018
4059,-0.005462093074061
4060,0.2288828337874591
4061,0.1523560779192518
4062,-0.0163265306122455
4063,0.0489556135770253
4064,0.8574007220216664
4065,-1.6047684548372372
4066,-1.0892236384704497
4067,1.0888252148997168
4068,0.3312771304546564
4069,-0.228990153423406
4070,-0.5989403363280468
4071,0.8564576909900652
4072,0.3867591855306602
4073,0.5880357344792607
4074,-0.5229055359781835
4075,0.158892293723755
4076,0.0
4077,0.124688279301745
4078,0.5074997180557154
4079,-0.2600633197648168
4080,-0.1585503963759915
4081,-0.1588021778584398
4082,-0.034040621808693
4083,0.0816308020226329
4084,0.257831052810142
4085,0.0678042716691016
4086,-0.5396807362381348
4087,-0.0511538024326494
4088,-0.3536390600045657
4089,0.2545338848234267
4090,0.1799703578234041
4091,-0.0529604914733578
4092,0.2641031058525248
4093,-0.1110464808841306
4094,-0.015972092206575
4095,-0.0051832654572447
4096,-0.0741015190811339
4097,0.1110288675055406
4098,0.0528429507503819
4099,0.0105674733171202
4100,0.0739176346356994
4101,0.0263921879123689
4102,-0.0898140321217178
4103,0.1160949868073872
4104,-0.0422341885756585
4105,0.0633111744222879
4106,-0.0580689436731168
4107,0.0158344769344458
4108,0.0422074496148486
4109,-0.0316656111462963
4110,0.0211059518784405
4111,0.0790847261032199
4112,-0.0052725930612627
4113,-0.0527537455159286
4114,-0.0992892976588616
4115,0.1877738368453918
4116,-0.0156502686629459
4117,-0.0156527183554216
4118,-0.1149185123276216
4119,0.156461875456353
4120,0.1562174546969292
4121,-0.0625260525218864
4122,-0.2612057256295058
4123,0.0522138680033535
4124,0.135572009594322
4125,-0.0312956394742344
4126,-0.0521866193507954
4127,-0.0104384133611744
4128,0.1042752867570474
4129,-0.0312923750912706
4130,-0.1044168319933262
4131,0.0730383973288891
4132,-0.0835421888053449
4133,0.0052211141857624
4134,0.0156608895385263
4135,-0.0679099409705873
4136,0.2241217554466834
4137,0.1145356101624317
4138,-0.1251042535446252
4139,0.2944062806673165
4140,-0.114622564270498
4141,0.5914270211611521
4142,0.4805875047248698
4143,-0.5483765881203122
4144,-0.2394688146293663
4145,-0.3933996284559058
4146,-0.1477428180574611
4147,-0.0054722556637796
4148,0.3272608268790195
4149,-0.1092060718576046
4150,-0.3506849315068418
4151,0.1422630772597893
4152,-0.1644195988161695
4153,-0.1811892604183893
4154,0.0274453836864701
4155,-0.1209056935590233
4156,-0.0549873529088278
4157,-0.0990752972258954
4158,0.1483924154987534
4159,-0.0164907651715045
4160,-0.0274921647330417
4161,-0.2701510640644002
4162,0.6245890861275557
4163,0.1422475106685583
4164,0.3070624360286562
4165,0.1328835735459424
4166,-0.2562000409920066
4167,0.0
4168,-0.2226713994609792
4169,0.1710243002153131
4170,0.0717213114754028
4171,0.1176891981783851
4172,-0.1075709455998401
4173,0.1023436700440019
4174,-0.0511980339954916
4175,-0.0102406554019364
4176,0.2298850574712585
4177,0.3157305087335155
4178,-0.3423607562595891
4179,-0.0204436266993724
4180,-0.0204478069726981
4181,0.0306623058053977
4182,0.1224989791751636
4183,0.0537685422399357
4184,-0.0742291198693052
4185,0.2241238793806019
4186,-0.1837109614206905
4187,-0.1533272002453293
4188,-0.010222858311189
4189,-0.0458060793992453
4190,-0.0567005024095176
4191,-0.0410298492153105
4192,0.1842940513975702
4193,-0.0717213114754174
4194,-0.1847669882980831
4195,-0.010265886459301
4196,0.0513030987071589
4197,-0.0400324365383102
4198,-0.1552379973270386
4199,0.0616459467790016
4200,0.0
4201,0.0616079679638589
4202,-0.1851661351712857
4203,0.0822283893514364
4204,-0.045246076959475
4205,0.0554984583761583
4206,-0.1028806584362081
4207,0.0822368421052614
4208,0.0513716223158298
4209,0.1333880566386163
4210,-0.0410593307329008
4211,0.0307850179579283
4212,0.061532150548664
4213,0.0819756122553522
4214,-0.1163159564344016
4215,-0.6170869241408643
4216,-0.0212833883154155
4217,-0.0532367972742729
4218,0.159455724460499
4219,0.1274020596666361
4220,-0.1701584600659327
4221,0.3391626921038613
4222,0.042377370484168
4223,0.2640535334462491
4224,0.0001056635672055
4225,-0.1375515818431864
4226,0.0423056583818001
4227,0.2005488705932
4228,-0.116242206488428
4229,0.0739176346356994
4230,-0.0422564969364105
4231,0.1346167642181056
4232,0.0341700063277742
4233,-0.1690259877456122
4234,-0.0317024199513908
4235,-0.0105685901500643
4236,0.1161194975192646
4237,0.0316589278176457
4238,-0.190315077183344
4239,0.0217983651226114
4240,0.250054359643405
4241,-0.0543892091808954
4242,0.0217509516041283
4243,-0.125224587575553
4244,0.059962933983106
4245,0.3687512333270366
4246,0.0323000216778763
4247,-0.1737242128121724
4248,-0.0869376222560294
4249,0.0108660219493698
4250,0.032587442971976
4251,0.1734981565820826
4252,-0.2173440556400813
4253,-0.0706867489532899
4254,-0.0054377379010282
4255,0.0434829872812175
4256,0.1302790142221306
4257,0.0217084554433908
4258,-0.1086602194936372
4259,0.0651536540340995
4260,-0.1141490460401195
4261,0.0380352097370099
4262,0.0162981474439078
4263,-0.0054330109746772
4264,-0.4829210836277933
4265,-0.1769911504424845
4266,-0.153627983928144
4267,0.259311645450258
4268,0.0412371134020578
4269,0.2174935339760196
4270,0.0411305012045321
4271,-0.058792404021397
4272,0.1233118027011203
4273,-0.0587544065805069
4274,-0.0705550329256679
4275,0.2229261996949404
4276,-0.1468773867575348
4277,0.1232249735946365
4278,0.0527828279866303
4279,0.1347077427667905
4280,-0.1055347091932497
