,CHTR.US
6416,0.2453416149068327
6417,0.1289639031337763
6418,0.359787378700789
6419,-0.1072496648447936
6420,0.0061870978386348
6421,-0.0970252472079375
6422,0.1977872550837463
6423,-0.0639096194285247
6424,-0.2521494708994766
6425,-0.3682076068579916
6426,-0.2109967778817142
6427,-0.3316230759604621
6428,0.4195397524300154
6429,0.3621463899178445
6430,-0.3217904002657389
6431,0.1720171602661052
6432,0.1427980132450326
6433,0.2291920464165542
6434,0.1031331861966543
6435,0.0350529918759569
6436,0.1657111685210549
6437,-0.2641871600912332
6438,-0.2638495126544248
6439,-0.4489746390001268
6440,0.3165131141261604
6441,-0.0282320675956333
6442,-0.8275385303566332
6443,0.0508057796654947
6444,0.0060963218858015
6445,0.4863449307893697
6446,-0.429537561688907
6447,0.376327769347499
6448,-0.0131529690298163
6449,0.1454824663319163
6450,-0.451611593732233
6451,0.4505869754096741
6452,-0.4220522289633426
6453,-0.5488227853266409
6454,0.2076716344979311
6455,-0.2797117131832018
6456,0.0754855557369031
6457,0.1100468718157659
6458,-0.1898850480837958
6459,0.0877192982456154
6460,-0.2515491747959918
6461,-0.2151992129857377
6462,0.2167777823223858
6463,-0.4127564326344519
6464,-0.5515736989716543
6465,0.4328332738640185
6466,0.5308396216224466
6467,-0.0200648248186441
6468,0.1725678715601991
6469,-0.5468713690374711
6470,-0.2041370745527309
6471,-0.0100914440080018
6472,0.0170749122970435
6473,-0.1694836191749773
6474,0.0171009265592956
6475,0.2388411551226718
6476,0.0728399845021351
6477,0.136195502453066
6478,0.3377961500493667
6479,-0.0432072094315299
6480,0.0370210402912335
6481,0.1555545287929878
6482,0.0407971611333892
6483,0.1713618270398219
6484,-0.0361296670689636
6485,0.0038434338775775
6486,0.1351060889857824
6487,-0.1152799766365914
6488,-0.4632560725150171
6489,-0.4300076412507685
6490,0.2376610564706633
6491,0.769789828095112
6492,0.4562232393326322
6493,-0.2931943374992454
6494,0.1921314770476714
6495,-0.3058898245158377
6496,0.1529625956571335
6497,0.0961197208091768
6498,0.1211118660089115
6499,-0.4540059347180928
6500,0.0415257756421624
6501,-0.4678606550049149
6502,-0.1851022540677726
6503,-0.1135786233075277
6504,-0.2066610758356288
6505,-0.2416873076634412
6506,0.3634568787579741
6507,-0.2669466106778774
6508,0.0149947518368605
6509,0.2184451493207307
6510,0.1404452412968685
6511,-0.0807464561277534
6512,-0.1737567405632067
6513,-0.303494696355056
6514,-0.3439911424393735
6515,0.3478480586203892
6516,-0.0269591737013206
6517,-0.3160812683817323
6518,0.2209367041640574
6519,0.0943571079546511
6520,-0.2516891891891907
6521,0.3249541191722846
6522,-0.2972119492713226
6523,-0.120041930138965
6524,-0.4031676243666025
6525,-0.0653983353150995
6526,0.1932727519327252
6527,0.0982351546356707
6528,0.203676315233474
6529,-0.6147854628322663
6530,0.2002749537500744
6531,0.1389806952424427
6532,0.3899918962722952
6533,-0.0650409251015913
6534,-0.2616914243127355
6535,-0.0542308539664677
6536,0.2400716833758743
6537,0.1940469762418968
6538,0.1162927881617404
6539,0.2638836059338273
6540,-0.3546832503618434
6541,0.5268487168939543
6542,0.4958989940334836
6543,0.4367890931097286
6544,-0.1879239949748866
6545,-0.1297220802704401
6546,-0.1535433070866177
6547,0.1760674086650324
6548,-0.4579766905656766
6549,0.1340545996498845
6550,0.1228636685831255
6551,0.0818420762705166
6552,0.1194724348796615
6553,-0.1038601350181705
6554,0.0519031141868397
6555,-0.107066381156309
6556,-0.0456815210371223
6557,-0.0173304764305542
6558,0.0338617338782581
6559,0.0070868373807163
6560,-0.0930027270291196
6561,0.144811194534945
6562,-0.6001393463389859
6563,0.0806923721975208
6564,0.3923872673479246
6565,-0.5082672515606479
6566,-0.1986391107730015
6567,-0.5097489486428006
6568,-0.2235136343316966
6569,-0.0873529913073053
6570,0.2221489992665807
6571,-0.5052986924194411
6572,0.1472062808013137
6573,0.1958905567976065
6574,0.0967868880356603
6575,-0.0244686057150171
6576,-0.0148961525366005
6577,0.2483601859517203
6578,-0.0849816227240811
6579,-0.1084690969415948
6580,0.0170118657763756
6581,0.214314511850954
6582,-0.2232997320403118
6583,-0.2387550628863791
6584,-0.4668894028955724
6585,-0.1630341513643364
6586,-0.0772863890081609
6587,0.1468428781204116
6588,-0.2589838376891422
6589,-0.0191864927091153
6590,-0.0279154162886596
6591,-0.3958661762129954
6592,0.2637969287748276
6593,0.1534999738352309
6594,-0.1476124343823273
6595,0.0183390096934598
6596,0.1969739227443863
6597,0.205267369446485
6598,-0.5452629461689595
6599,-0.3567604570746368
6600,-0.1564642593439025
6601,-0.079173777644852
6602,-0.0616175486778674
6603,-0.3888162313102986
6604,-0.39211511506184
6605,0.0797787469418026
6606,-0.2345665849237545
6607,0.0106609808102248
6608,-0.2663436099803146
6609,-0.3163340988499347
6610,0.1026584063844683
6611,0.1622045559873031
6612,-0.1285025878993445
6613,-0.0553581313951937
6614,-0.0238590833175614
6615,-0.1705950222515194
6616,-0.0940392325078861
6617,0.1186454642827762
6618,-0.3074430982330309
6619,0.0033057304837906
6620,-0.1821463463098843
6621,0.1603623859277918
6622,-0.0545860557439485
6623,0.0545562756249241
6624,0.008265419139397
6625,-0.2336293743372163
6626,0.0397508943951254
6627,0.1868108251086967
6628,0.1946969821967864
6629,0.0906663149912555
6630,0.0708343629025533
6631,-0.3770028275212019
6632,0.6423736610369929
6633,0.2082137880154267
6634,-0.0016395055251321
6635,0.1138159456958635
6636,0.0466509526615544
6637,0.1699457480881229
6638,-0.4151420179512145
6639,0.3308895667219668
6640,0.2579795751343152
6641,0.3669366989878308
6642,-0.5274693943011987
6643,-0.0615165158471739
6644,-0.4126978443028116
6645,-0.0456772321388579
6646,0.2697512393372321
6647,-0.4855763189545168
6648,-0.1960502176337335
6649,0.3262818214413654
6650,-0.4285045551114464
6651,-0.0576472707620133
6652,0.2175046287141922
6653,-0.1440118089683272
6654,-0.0018001800180001
6655,-0.2327637538117254
6656,-0.1735201084500743
6657,0.2380222514741241
6658,-0.4055546502996413
6659,-0.6542260451215569
6660,0.1110403203786317
6661,0.0473062717199452
6662,-0.0637220988238762
6663,0.1218336879239101
6664,0.2903130245877411
6665,0.0710465552288205
6666,0.1458271750911438
6667,0.9988879567668923
6668,-0.7904827450594905
6669,-0.0688705234159824
6670,0.0874873438252599
6671,0.3086903688605004
6672,0.1291888506107047
6673,0.0547773691212202
6674,-0.3120277881351005
6675,-0.029445251462443
6676,-0.0274897895067631
6677,-0.0559926914802636
6678,-0.0314443778435101
6679,0.2968550994415682
6680,-0.043126261933238
6681,0.146805512057626
6682,-0.1588017330954579
6683,-0.2505920852209587
6684,-0.034406826314343
6685,0.2568980056086133
6686,-0.1669678635970815
6687,-0.1317834031588597
6688,-0.2899751449875778
6689,-0.5134485844834867
6690,-0.2581742046187973
6691,0.1273504811018089
6692,-0.950718196968496
6693,0.1932612036054346
6694,0.4784764427207681
6695,-0.1112689393939279
6696,-0.0813476863296376
6697,-0.6782545084443856
6698,0.4480329296287386
6699,0.2621149200233643
6700,0.1356103253070965
6701,-0.6060125327199074
6702,0.2405558105306442
6703,0.2667466380453218
6704,0.272316579829687
6705,0.073927268151508
6706,0.1209683754104255
6707,0.1701653819311083
6708,0.2339190436701044
6709,0.1936441008823314
6710,-0.004685157421285
6711,0.2158312620285007
6712,0.1112979047974717
6713,-0.2590673575129484
6714,0.0114683681554707
6715,0.3756633936339151
6716,-0.2955184699043612
6717,0.2887651653647969
6718,-0.6019060357799689
6719,-0.3628736234924002
6720,0.3428165304458677
6721,-0.3166415031035042
6722,-0.275458922976639
6723,-0.6156645368763949
6724,0.1520976805103659
6725,-0.3987274655355239
6726,0.2327549724925989
6727,-0.2396759072687541
6728,-0.3725623775866473
6729,0.5230945170376269
6730,-0.0021178364183131
6731,-0.2249957547970798
6732,-0.3279526385280507
6733,0.3712897545244308
6734,0.4961155210268584
6735,-0.3389256058295252
6736,0.6408839779005558
6737,0.484877680965147
6738,0.2548782016462682
6739,0.6063392376953912
6740,0.7729385436391822
6741,0.3499502521700479
6742,-0.5276953852521313
6743,0.0249989224602356
6744,-0.143302342043686
6745,-0.2796149451158297
6746,-0.3666568196430767
6747,0.083340567757621
6748,-0.215760992500567
6749,0.1476822572798508
6750,-0.2630432889121141
6751,-0.6187337867208814
6752,0.0508049964086059
6753,-0.2159485937006047
6754,-0.0175598791880351
6755,0.1910370331423018
6756,0.2081292850146811
6757,-0.5787464597955853
6758,-0.204473744513596
6759,-0.338701261949604
6760,0.3375579489168115
6761,-0.3458004262808195
6762,-0.0106139272415392
6763,0.1298517746409225
6764,-0.0370916605583242
6765,-0.4631313713834522
6766,-0.8346901894827181
6767,0.1518562189588063
6768,0.2779262426509791
6769,-0.0909431337933969
6770,0.0169375183861267
6771,-0.0240748996879163
6772,-0.1419756944754416
6773,0.1577990157620695
6774,-0.0374578599076104
6775,0.0401173208761663
6776,0.0008914880718887
6777,0.0231733185974786
6778,0.2985764302344091
6779,-0.0569040633057591
6780,-0.4304032574918684
6781,-0.195043392681405
6782,0.0071570434253544
6783,-0.1684738775875868
6784,-0.230839014488082
6785,-0.3967788769354119
6786,0.0711891287892408
6787,0.291115583668776
6788,0.0574712643678046
6789,-0.1096298894930713
6790,0.5104489332926206
6791,0.6932108660803233
6792,0.2172385841664405
6793,-0.4483672051415662
6794,-0.0575717746227932
6795,-0.0858882365731764
6796,0.1433038040646224
6797,0.2879473467708727
6798,-0.3377974735790255
6799,0.0640427240952642
6800,0.0824277130647915
6801,0.2013248473827784
6802,0.1491472667142203
6803,-0.1970891449363181
6804,0.0151584053357572
6805,-0.0064968814968878
6806,-0.0780234070221096
6807,-0.0281830598131236
6808,-0.0390379318571226
6809,0.1126492060397388
6810,0.0498007968127406
6811,0.2160573848414139
6812,0.1208459214501515
6813,-0.0734246102016963
6814,0.1416773212619538
6815,0.5805963996152318
6816,-0.5179915740037295
6817,-0.4858074814352193
6818,-0.2760508490303419
6819,0.1736794571938031
6820,-0.2530528857315259
6821,0.0255309272368605
6822,-0.048764629388825
6823,-0.0790146409481698
6824,-0.0511532738095301
6825,0.0905986479894169
6826,-0.2666977231701016
6827,0.0837823056425087
6828,0.3906159445487638
6829,-0.1327768466891681
6830,-0.1622878400371957
6831,-0.0151150487750991
6832,0.0255727719722318
6833,0.0267280249151696
6834,-0.0372006510113853
6835,0.5503144654088039
6836,-0.1169049134787882
6837,0.1179231649652568
6838,-0.100682791343595
6839,-0.5243586529623112
6840,-0.7270240412436181
6841,0.3846476334213683
6842,0.2717618529977447
6843,-0.297731370822329
6844,0.5152166204292833
6845,0.2870276004076614
6846,0.2675904414205036
6847,-0.0726548066344146
6848,-0.1309499064643516
6849,-0.2270786025291206
6850,-0.2548089976816496
6851,0.2292191960657579
6852,-0.2653462036688775
6853,0.0073121559369416
6854,0.0114892105867867
6855,-0.1757800238558551
6856,0.3212281763000397
6857,-0.406308249732967
6858,-0.1909518213866092
6859,-0.3073037255314627
6860,-0.0231583822817351
6861,0.0505018622561726
6862,-0.2891149284598836
6863,0.0295358649789
6864,0.7658496109080353
6865,0.0918623409213049
6866,-0.3733189403139406
6867,0.6590558745336316
6868,1.3401221098106602
6869,0.2528361621669108
6870,0.3003003003003013
6871,0.4440855874041233
6872,-0.3337488316163428
6873,0.1583359748166383
6874,-0.1510656697792028
6875,0.5161992921317734
6876,0.0631237552104351
6877,0.3913533671566728
6878,-0.2259985223173585
6879,-0.2319680254402486
6880,-0.6775944301299341
6881,0.0821647677475898
6882,0.0547465235957516
6883,0.3622002574676584
6884,-0.2833605023905158
6885,-0.3259938972186275
6886,0.2758379123886353
6887,0.0962316558406048
6888,-1.16603239224711
6889,-1.5613052369520712
6890,-0.7362424763542587
6891,1.2838196286472132
6892,-0.0601599547030985
6893,0.7132567372896348
6894,0.2121206808898414
6895,-0.4649606368551729
6896,0.0281714939695539
6897,0.0558715745665545
6898,-0.0470950704225424
6899,-0.0052819691180824
6900,-0.277189265536732
6901,-0.2123142250530664
6902,0.2770083102492962
6903,0.1215944736192955
6904,0.0792379074148953
6905,-0.169327101155291
6906,-1.1543676848415694
6907,-0.1286265542375352
6908,0.869534418332826
6909,0.284311647948014
6910,0.0617687026807657
6911,0.4838553878307288
6912,-0.0817338114321929
6913,0.5575850797923572
6914,-0.5642044827205366
6915,-0.6758409106067051
6916,-0.2228114346828279
6917,0.0111393307490111
6918,-0.275900586428375
6919,-0.216048000716423
6920,0.143080706460985
6921,-0.0111794298490802
6922,-0.0480946682027078
6923,-0.8300346223680812
6924,0.0822590823041578
6925,-0.1919299117122457
6926,0.0135461585352092
6927,-0.2512335340183816
6928,0.033938955132709
6929,-0.3906871095968262
6930,-0.1410276823692661
6931,-0.2302676576535477
6932,0.1070395590881073
6933,-0.2969460243495636
6934,0.0604946867402464
6935,0.3627885818264461
6936,-0.1685994850880481
6937,-0.034187254991347
6938,-0.1415072807778346
6939,-1.3224447677369144
6940,0.5568172260072435
6941,0.3052308517953169
6942,-0.0100635682058243
6943,0.2476200036808409
6944,0.1453488372092841
6945,0.2466502233184485
6946,-0.0683754982238994
6947,-0.0100071718064521
6948,0.0333461160111262
6949,-0.0183437281125994
6950,-0.1352592468898631
6951,0.0375579017652251
6952,0.1408521136151342
6953,0.064966434009093
6954,-0.2387790542345628
6955,0.0517365109564677
6956,0.0300315331097569
6957,0.0
6958,-0.0200250312891121
6959,-0.0043055670982586
6960,-0.2714851260488122
6961,-0.0136899183291009
6962,0.1353767987565489
6963,-0.0853099595195863
6964,-0.4851201927098297
6965,-0.0594206901169195
6966,0.6080620206624776
6967,0.0947378918325859
6968,0.0116331244910591
6969,0.0043206881194294
6970,0.4917897243397956
6971,-0.092689143784044
6972,0.1223322477723974
6973,-0.5268055971017315
6974,-0.1647940074906382
6975,-0.3038752441854724
6976,0.0033391768929118
6977,0.2747252747252709
6978,-0.0683117012945847
6979,-0.0133308893369617
6980,0.1381169501114987
6981,-0.5319860813704603
6982,0.2436500784353052
6983,0.2015222423929388
6984,-0.0966908393764986
6985,-0.3211078219858634
6986,0.3665872394314641
6987,0.0016662778684958
6988,0.2692103164052121
6989,-0.5142819706499115
6990,0.3801660983210757
6991,0.1580164858436821
6992,0.1366520253782384
6993,0.0227701515841497
6994,-0.007319513008413
6995,-0.3083675284097839
6996,-0.1102526828152744
6997,0.0440816326530582
6998,-0.2290950744558954
6999,0.0278109509709226
7000,-0.2673709074207722
7001,0.0966848565295104
7002,-0.0131115299516579
7003,0.23055791745699
7004,-0.004905728255355
7005,-0.1516367151809095
7006,-0.0637644109043509
7007,0.2337957475332832
7008,0.0694365023608522
7009,-0.0735750956476317
7010,-0.0719918845512049
7011,-0.1786621645986523
7012,-0.1255487629754214
7013,-0.0254444572122866
7014,-0.9568759293980728
7015,-1.2127822008943183
7016,-1.720675845083703
7017,-0.0710519011934483
7018,0.5113874837084976
7019,0.7606980007015142
7020,-0.8177518454670126
7021,0.0287235687929462
7022,0.1709439414158645
7023,-0.2975532056103772
7024,1.2625600698995258
7025,0.0785751702462051
7026,0.0174581005586557
7027,0.6321085101538451
7028,0.2109795944864048
7029,0.2977282043537346
7030,0.2882650317306726
7031,-0.3995680345572404
7032,0.0474936315357772
7033,0.570962479608476
7034,0.2590507182769872
7035,-0.1715670505479325
7036,-0.3594335155611071
7037,-0.4464333971095324
7038,-0.2307742312942854
7039,0.0262277883417366
7040,0.0851677148847054
7041,-0.6993006993007008
7042,0.6278230732081453
7043,-0.0509423236695972
7044,0.1713356541857245
7045,-0.0622433825456506
7046,0.2309670109382495
7047,0.3452543808220908
7048,-0.3377053466381878
7049,-0.0087157362618251
7050,0.1001306051371309
7051,-0.0740643924541399
7052,-0.1461637470276437
7053,-0.1595070576410351
7054,0.4004352557127257
7055,0.2604731929672213
7056,0.2500784878370981
7057,-0.1528786728830187
7058,-0.2848816979819072
7059,0.1584992509282016
7060,0.0726830908755556
7061,0.3319349537237317
7062,0.1554538388461929
7063,0.2949217488644324
7064,-0.4646700842401928
7065,0.1601293006689588
7066,-1.0892422202387324
7067,0.1842260241909951
7068,-0.0166133027245837
7069,0.3011503945070168
7070,0.0180657593640859
7071,0.1833318306134143
7072,-0.1806521542769466
7073,-0.3338116456461047
7074,0.3866871294875342
7075,0.1142204454597359
7076,0.3176029962546823
7077,0.3076647350498754
7078,-0.3131226871619575
7079,-0.2327606919750222
7080,-0.2016311053597637
7081,0.2671228765231965
7082,0.1704874022094498
7083,0.1946770334928091
7084,-0.1017781236903475
7085,-0.4299071039894197
7086,-0.1324543183118088
7087,0.0571634875744622
7088,-0.0300951005176425
7089,-0.4541206944603803
7090,0.0704456094364269
7091,-0.0196631054597896
7092,-0.2702769311656381
7093,0.2237704918032801
7094,-0.1683156122993517
7095,-0.2791134237913401
7096,0.0131717597471089
7097,-0.269096792300199
7098,0.1812698778900223
7099,0.2498561683241524
7100,0.2950094239121453
7101,0.0262161852173433
7102,-0.0721465230294884
7103,0.1669695035112674
7104,0.1536374483108142
7105,-0.1883146656186695
7106,0.0212832140927613
7107,0.1487608709867393
7108,-0.1604610800013128
7109,-0.0327578864611729
7110,0.1847401376559248
7111,0.0465720518665721
7112,0.1346323313423956
7113,0.3204554697031358
7114,-0.2198814734152852
7115,-0.0188505361930242
7116,-0.2204076491949896
7117,0.1906557720511261
7118,0.5023868587271411
7119,-0.2989880404783823
7120,0.1252923488139038
7121,0.0542638894686294
7122,0.0563192257149493
7123,0.0041716204659662
7124,0.3160411685206324
7125,-0.3149507759052208
7126,0.2756024253013402
7127,-0.2314163304875407
7128,-0.0010424267695184
7129,0.0416796915702918
7130,0.2722587081220389
7131,0.2074000331840053
7132,-0.479306464385448
7133,0.1456633927085044
7134,-0.0208133871706328
7135,-0.2859587968857635
7136,-0.0396742534975981
7137,0.1011712923850378
7138,-0.0782864658357863
7139,-0.331255965414628
7140,-0.5097626123923171
7141,-0.8479559897562416
7142,-0.6760757052004285
7143,-0.4200069042230936
7144,0.7168902386777967
7145,-0.0352380952380848
7146,-0.5150198158182028
7147,0.0
7148,-0.2418194031282969
7149,0.487012987013
7150,0.598006644518268
7151,-0.3142258617406165
7152,-0.6112164932651328
7153,-0.0268317457883715
7154,0.0076656254192069
7155,-0.2536071778516275
7156,-0.1462297731514422
7157,-0.2236920762867053
7158,0.1540327704719091
7159,-0.0712909441233149
7160,-0.1640451606677647
7161,0.3059221918651694
7162,-0.0250187640730539
7163,-0.105960775247576
7164,-0.1931772348058728
7165,0.5468057256259831
7166,-0.1501215773337639
7167,-0.5474355567366439
7168,-0.1128031584884318
7169,-0.2967200691635361
7170,0.1492044207138341
7171,0.3239993201325813
7172,0.2733224569358265
7173,-0.0381525678797784
7174,0.5438792503741771
7175,0.0642544899141532
7176,-0.1107244542866253
7177,0.0821848526994654
7178,0.2060901749663445
7179,0.1029390138862648
7180,0.0
7181,-0.1135718341851144
7182,0.27475984730902
7183,0.3709082550595091
7184,-0.036581796897866
7185,0.2398181552770373
7186,0.0437737107600025
7187,-0.0354484225452
7188,0.3387364921030747
7189,-1.1301222792306127
7190,-0.0633269252516181
7191,0.2031373434149721
7192,-0.5423682657831403
7193,-0.948410153028508
7194,0.0114529170579772
7195,-0.2986651963149336
7196,0.1330733050361456
7197,-0.2599374309900615
7198,0.2375187892278845
7199,0.2928827210635371
7200,-0.2500315406760099
7201,0.2048805054482148
7202,0.0720568219510237
7203,-0.2810084187828243
7204,-0.0206497797356901
7205,-0.4482651332695682
7206,-0.6868785315650805
7207,0.0614564007421118
7208,0.1482030381622791
7209,0.3093402280807128
7210,0.4424219441284314
7211,0.1915401202000228
7212,-0.9038619556285884
7213,0.813857385554883
7214,0.289720026562124
7215,-0.3061849357011659
7216,-0.7006779155659595
7217,-0.1531443678758748
7218,-0.2520095589832648
7219,-0.1392333463864566
7220,-0.2202114902431151
7221,-0.3830159772379076
7222,0.2162091331979316
7223,-0.1399671951886247
7224,-0.1741683188923368
7225,0.4416768452277163
7226,-0.2525556223692187
7227,0.129935359888196
7228,-0.0502523542135546
7229,0.1243835377296716
7230,0.0588838243953463
7231,-0.2580080900841696
7232,0.2051103013375805
7233,0.1263974546167725
7234,0.0348561096224578
7235,0.1479193404537658
7236,0.1086460528888985
7237,-0.1457979718849195
7238,-0.0174117442214862
7239,-0.2691992074134914
7240,0.6403500049716669
7241,-0.0756264055565497
7242,-0.0577482177705246
7243,0.5268996117581746
7244,-0.1170054536440208
7245,-0.1012427045698159
7246,-0.036738787222846
7247,0.388708656432975
7248,0.0869633963159138
7249,0.432405477595233
7250,-0.1630694025584997
7251,0.0453148396248755
7252,-0.0236481160334235
7253,-0.2113079368840952
7254,0.1183501982365865
7255,-0.0848896434634988
7256,-0.0869393400513728
7257,0.0158046544707384
7258,0.0473914932269675
7259,-0.0770705294152606
7260,-0.4107468846733854
7261,0.0297554105254873
7262,-0.1330843794692547
7263,-0.1173312120910758
7264,-0.787456771660904
7265,-1.2515674166607431
7266,0.0839193901069585
7267,-0.8835734045597596
7268,-0.8005000120195159
7269,0.0420506289572672
7270,0.004805555221832
7271,0.5484133052953584
7272,0.1693742694243611
7273,-0.2774920460254109
7274,-0.2951055662188007
7275,-0.7371601208459242
7276,-0.3735959826302177
7277,-0.5316929326373472
7278,0.2530225995572519
7279,-0.175459973193608
7280,-0.2075702075702131
7281,0.2873283334956674
7282,-0.2391994142055206
7283,0.3138762500304193
7284,-0.3369058372598314
7285,1.1639494655117428
7286,0.2301933123089065
7287,-0.1688007909522748
7288,0.2045531116138091
7289,0.2409992036548124
7290,0.1339416516679892
7291,-0.0607291688480347
7292,0.1087752327162511
7293,0.0292770656015362
7294,0.0020911752404832
7295,-0.0146403697739094
7296,0.2170419684037023
7297,0.2207275680403144
7298,-0.3363837700054351
7299,0.1252034556153797
7300,-0.0919002464597632
7301,-0.0616529253790524
7302,0.2616000333513977
7303,-0.1774937877174346
7304,0.0438321853475342
7305,0.1729418873585698
7306,0.033327084504982
7307,0.1871140772157496
7308,0.1000889148463276
7309,0.2916045394300841
7310,-0.1451740014102593
7311,-0.0165940676208222
7312,-0.3308984204283015
7313,0.1101779477798165
7314,-0.2049997152781717
7315,-0.1833710941956936
7316,-1.1224657985824864
7317,-0.5685679712235092
7318,-0.0265291572018318
7319,0.1638801522926682
7320,0.4269066574362576
7321,-0.2975747656598833
7322,0.2021068609092371
7323,-0.3950441422490171
7324,-0.1301942963288472
7325,-0.057251908396951
7326,0.0514172927965941
7327,0.1176236705211948
7328,0.2693102023957034
7329,-0.0810238772405597
7330,0.1733216685099213
7331,-0.0450013417831137
7332,-0.0871886415100629
7333,-0.1489794904901387
7334,-0.1176665561816434
7335,-0.2875330330579916
7336,0.4722716182126493
7337,0.0545585305569171
7338,0.0140509802625113
7339,0.2537978713726884
7340,-0.078292851680556
7341,-0.2390903615557408
7342,0.187634349837885
7343,0.3177831447820007
7344,0.2698395450758621
7345,0.186186077619726
7346,-0.288241905659699
7347,0.2026269131960785
7348,-0.0533989808940182
7349,0.1057808798799202
7350,0.0487981203686936
7351,-0.0488219445599663
7352,0.283086909484322
7353,-0.0198380493787108
7354,0.1997840172786201
7355,0.1312170833857635
7356,0.4638389043203615
7357,0.1085732668489552
7358,0.0535876962649497
7359,-0.0893926662256628
7360,0.033957678009712
7361,-0.2382701230763588
7362,0.0304463070420443
7363,0.6158556121177666
7364,0.6366870580068554
7365,0.3221830605228467
7366,-0.2232142857142921
7367,0.3670596363950401
7368,0.5731950795388712
7369,0.2099445146639855
7370,0.4521123456526849
7371,0.0767148976069121
7372,-0.0106559822684358
7373,-0.2242775060341353
7374,0.5839633058693621
7375,-0.2576057567435303
7376,0.0021289278719338
7377,-0.2261767592711138
7378,0.2978343190230986
7379,0.0977641758054874
7380,-0.0021253533399908
7381,-0.1617881852048943
7382,0.28973817433111
7383,-0.2175103835947258
7384,-0.2051670112761872
7385,-0.2435949486100101
7386,0.3555763743985044
7387,0.0
7388,-0.241179860414499
7389,-0.1980249167003843
7390,0.1864837922381554
7391,-0.7175314839659144
7392,0.2055747022190069
7393,0.3983275405209988
7394,-0.8905476955125415
7395,-0.2000347886588932
7396,0.4303887354191767
7397,1.1276264191653742
7398,0.0923850746779291
7399,0.5495627318201958
7400,-0.1653117916730622
7401,0.243725131910119
7402,-0.4120247870397391
7403,0.0511866778139992
7404,-0.2283007413361213
7405,0.0239359201224128
7406,-0.3577495238585537
7407,0.0934251013533907
7408,-0.0488792083283256
7409,-0.1958998504974997
7410,-0.0799704195437245
7411,0.01117741131153
7412,0.1133650526460574
7413,-0.1462139195651465
7414,0.0811272416737821
7415,-0.3535083020889078
7416,-0.4346609859488266
7417,0.2232861712862493
7418,0.310346303668517
7419,-0.1006963042313931
7420,-0.3159387895460857
7421,-0.215387266304816
7422,-0.2894543569360986
7423,0.0690756810430413
7424,0.2733946139108307
7425,-0.1584751883914136
7426,0.2054868208714328
7427,-0.5799987014954459
7428,-0.4325334724395777
7429,-0.0783085356303743
7430,-0.3865050769734772
7431,0.4391590755918948
7432,-0.0881268155756051
7433,0.1141081092829614
7434,0.0
7435,0.6177772977643403
7436,0.1412840672555364
7437,0.2549538501258637
7438,0.1889750252324598
7439,-0.1330514492812862
7440,-0.3711411155535142
7441,0.3510605293666178
7442,0.2378276238414107
7443,0.150451761912131
7444,0.3137413862991399
7445,0.0
7446,0.1691499607474905
7447,0.416680099293987
7448,0.0145051332054784
7449,-0.2075308671883333
7450,0.2151421388512919
7451,0.0692487317819572
7452,0.1912752756614172
7453,0.3587558858387535
7454,-0.0897694847872696
7455,0.188799999999992
7456,-0.0416173128021242
7457,0.0368017664847941
7458,-0.1089237373656575
7459,-0.4198301376914191
7460,-0.271776385293421
7461,0.0878267315563797
7462,-0.1517107811491189
7463,-0.0839956063836631
7464,-0.7275684705675479
7465,0.0329605133050555
7466,0.2673621003265384
7467,-0.1800259061669835
7468,-0.1825539963929054
7469,-0.092462134554424
7470,-0.0198172409996767
7471,0.1099747058176619
7472,0.0241885829888322
7473,0.1251839325324475
7474,-0.2509962790902456
7475,0.0781000781000821
7476,-0.429739284136101
7477,0.1896528911039467
7478,0.063911845730032
7479,0.1781942977824714
7480,-0.1818241925352879
7481,-0.4950166112956841
7482,0.4454048333039297
7483,0.2518337677190984
7484,-0.3365405834841405
7485,-0.3587880935506743
7486,-0.0210444702885242
7487,0.1945589812184246
7488,0.2393083217538938
7489,0.5468160208932702
7490,-1.2540285926782897
7491,-0.7514101950336185
7492,1.00044303862679
7493,-0.7735277016363532
7494,0.0467013294311825
7495,0.4740951908775324
7496,0.1340952695314988
7497,-0.3768818206291013
7498,-0.0435052827843456
7499,0.6217573910895245
7500,-0.0123543219536305
7501,-0.0515028532580705
7502,-0.3659746919196176
7503,-0.0330934061388202
7504,-0.2550544323483708
7505,0.3780366881507156
7506,0.2739951793329435
7507,0.0936474123470478
7508,0.3946370364296134
7509,-0.624013697358521
7510,-0.0980817278903066
7511,-0.1157670601368536
7512,0.2021827484475173
7513,-0.5455526053767
7514,0.0941923220528942
7515,-0.4175400923701017
7516,-0.5742004045113337
7517,-1.4654948273328166
7518,0.2024611219105679
7519,-0.6973451946099952
7520,0.2319093286835293
7521,0.0453151143335176
7522,-0.0087152045458427
7523,0.1444633968043873
7524,-0.303770949720672
7525,0.4579144473311479
7526,-0.2430144240819423
7527,-0.0993949116780191
7528,-0.0575775552221169
7529,-0.2860867358990719
7530,-0.3335644876712769
7531,0.0622850726366794
7532,-0.3221093763751326
7533,-0.2726863577397846
7534,-0.383579603841125
7535,-0.2379768416565884
7536,0.2312251388679625
7537,-0.5030628962176874
7538,0.0462781673845901
7539,0.4185208730663284
7540,0.4692855259689028
7541,0.010544630147088
7542,0.0877947709434426
7543,0.327277818614583
7544,-0.0472763565687839
7545,-0.6308036579564148
