,LULU.US
7118,0.5637964302942609
7119,-0.0045226357921355
7120,-0.0337200787083389
7121,0.4626020094621976
7122,-0.0252544968619665
7123,0.1019949002549967
7124,-0.1306639832990409
7125,0.1903762554339652
7126,-0.0810129620739434
7127,0.4704122856685672
7128,0.0402400071643882
7129,0.2804138932879294
7130,-0.3471039818382873
7131,-0.9940417829398775
7132,0.2332580887885559
7133,-0.0067724676614607
7134,0.2721426596676741
7135,0.7446517539672766
7136,-1.0031297020764318
7137,0.240168117682381
7138,0.0959750464879111
7139,0.4192814666630209
7140,-0.1536983669548517
7141,0.8139598192410172
7142,-0.0953704460611912
7143,-0.0558910533418716
7144,-0.4670209269201383
7145,-0.4988052897585287
7146,0.2901255746929297
7147,0.3705425508641485
7148,0.0382701875239151
7149,0.0641980030323349
7150,0.3389599782194404
7151,0.0
7152,-0.1663257339099252
7153,-0.4860289956743495
7154,0.0639463234287258
7155,-0.0479484896225644
7156,0.0889679715302459
7157,-0.2002358943412837
7158,-0.1510905994176175
7159,0.1755059507486544
7160,0.0520761956968611
7161,0.0
7162,-0.1702221124015057
7163,-0.2891128366099486
7164,-0.9432695535414576
7165,-1.139044967661974
7166,-0.1734487390956827
7167,0.4954331486739374
7168,0.7893234849756585
7169,0.2912426352437079
7170,-0.4674940302021468
7171,-0.5206396429899468
7172,0.4124370823022291
7173,0.9950000000000044
7174,0.6638962931077285
7175,1.3087807587987306
7176,-0.5090980752808288
7177,-0.0295692742385829
7178,-1.1347211377116249
7179,-0.5059444296019191
7180,-0.769840660886467
7181,-0.0243705399219119
7182,0.6221984344684598
7183,0.0501521281219623
7184,0.2501334044823906
7185,0.134390919370447
7186,-0.7968241179037763
7187,-0.2929292929292945
7188,-0.1551224118162741
7189,0.2956005041714223
7190,-0.1502765087761481
7191,0.114079855899128
7192,-0.5099423674602449
7193,0.2678302738489276
7194,-0.1190099576686216
7195,0.2029586866317912
7196,-0.0827553001008041
7197,-0.3215191402004582
7198,-0.0392618767177057
7199,-0.0816104461371172
7200,0.0135998912008752
7201,-0.1589175444969055
7202,-0.2762179389892321
7203,-0.0561857470426563
7204,0.0197370418728927
7205,0.4654395986339107
7206,-2.0227560050568907
7207,0.6540152246167015
7208,1.4297360951748337
7209,-0.4169130243628811
7210,-0.5809698078682616
7211,-1.3475922606169115
7212,-1.1283718313381097
7213,-0.5405235536281158
7214,0.2671329350624083
7215,1.0112503605884895
7216,-1.610513116969823
7217,0.2874029811970223
7218,0.071393801719932
7219,0.6014555443517808
7220,-0.5724574209245655
7221,0.820463320463324
7222,-0.8534250575980775
7223,-0.8426184983393015
7224,-0.1786592361907936
7225,0.1244147595193646
7226,0.5745536222920251
7227,-0.1124654106128117
7228,-0.4517301207974477
7229,-0.0491287829162957
7230,0.7686432552773158
7231,0.1897687092483795
7232,-0.7780574716401306
7233,0.1843663833189205
7234,-0.0277442308319938
7235,0.1824520248916698
7236,0.1057753331922958
7237,0.300149263417487
7238,-0.5415633563878458
7239,-0.1335928222720585
7240,-0.1685114819098125
7241,-0.6317539484621704
7242,0.2322109802620628
7243,0.7800671450200792
7244,0.2331461596558564
7245,0.4104190853050516
7246,-0.0081763474620729
7247,0.0098106543706561
7248,0.2023432655592195
7249,0.0342560722966123
7250,0.0945225794886069
7251,0.0765372589890612
7252,-0.3398692810457583
7253,0.1044659179942521
7254,-0.0653338560041776
7255,0.0620286637719949
7256,0.2215055865011912
7257,-0.0293255131964913
7258,-0.3958258366318753
7259,0.1111002189327762
7260,0.0457262305255391
7261,-0.1488314279639667
7262,0.1290385809023026
7263,0.4261271225034163
7264,0.7868223252838572
7265,0.2774942587394758
7266,0.8186761545662068
7267,0.1112620868356213
7268,-0.1549512232791413
7269,0.2672205090004714
7270,0.1799059825828227
7271,0.1170694864048382
7272,0.0314603913672757
7273,0.2698293172690805
7274,-0.2705593657585143
7275,-0.2349305457010878
7276,0.3472440450003199
7277,-0.1258574035617752
7278,0.0031463360916184
7279,-0.1433635289483998
7280,0.0047260468193661
7281,-0.1119750185310648
7282,-0.1437235453913832
7283,0.0031586594649202
7284,0.2001733785168406
7285,-0.4448736622126621
7286,-0.1426895392713284
7287,-0.0126851235213967
7288,-0.0920518029456461
7289,0.5814735143855746
7290,0.641196900881651
7291,0.8772220199278286
7292,0.944355182476982
7293,0.0131143241205087
7294,0.1440497626452767
7295,-0.6822794243920288
7296,0.023035096391485
7297,0.3611886389755451
7298,0.075464269308997
7299,-0.3589186341334831
7300,0.4262434833929018
7301,0.1767420547900251
7302,0.1535947712418389
7303,0.2523029982984219
7304,-0.435102882679372
7305,-0.083554507028407
7306,0.3997846058450215
7307,-0.0669475196760527
7308,-0.2553776642765847
7309,0.0556282722513141
7310,0.2855045272860755
7311,0.1026760976563765
7312,0.0651487019121107
7313,-0.2907546553413872
7314,1.108136711697691
7315,-0.046712964404714
7316,0.0
7317,0.5989877571236212
7318,-0.2093867295343895
7319,-0.2300780399838351
7320,-0.1027077497665683
7321,0.2096436058700244
7322,-0.0808168720762313
7323,-0.2664713582247588
7324,0.0140228416509431
7325,-0.1045013569579123
7326,-0.0093592063392939
7327,-0.0811789684026626
7328,0.354676124696672
7329,-0.0093344534677586
7330,0.0963630711843339
7331,0.162929629916994
7332,-0.0263860433352071
7333,-0.2240059734926172
7334,0.1227413265385335
7335,-0.1010917913465391
7336,-0.0513498794055926
7337,0.3952262864228252
7338,0.2257755234589928
7339,0.2003893278369371
7340,0.377875058820171
7341,0.3797923642642998
7342,0.8501971830985855
7343,-0.2824858757062147
7344,-0.3173883473135356
7345,-0.0195572133521961
7346,-0.2923681536176334
7347,-0.1287962883898452
7348,0.0838961962317855
7349,-0.2139512640281704
7350,0.0372359368100141
7351,0.1010359744990944
7352,0.0767852572306065
7353,0.2906523372701301
7354,0.1401670678182088
7355,0.0311385381871747
7356,-0.5092895552963165
7357,-0.0142279893005552
7358,0.0706631387229674
7359,-0.1205711113325428
7360,0.2059834644998217
7361,-0.0454790938290625
7362,-0.059726962457332
7363,-0.8866316604975558
7364,0.4170559188576003
7365,0.9223163127445976
7366,0.0412708378079099
7367,-0.5365092020463788
7368,0.0265692460976555
7369,0.0492284935715651
7370,-0.4747102476444537
7371,0.3274492204381548
7372,-0.4575207053165925
7373,-1.302479786190339
7374,-0.460516254014635
7375,-0.6069206045271266
7376,0.1212369584891546
7377,-0.5761882272122311
7378,0.4487946657548299
7379,-0.1626851614007931
7380,-0.0154146541979296
7381,-0.2093917341754818
7382,0.3557258174852991
7383,-0.0410621407062703
7384,0.4157295713214648
7385,0.276951830770537
7386,-0.2538071065989863
7387,0.210776814550401
7388,-0.3479684781496203
7389,0.0218207209566171
7390,0.243796255986078
7391,-0.2502254939043946
7392,-0.6560257724410629
7393,-0.2848919172932244
7394,-0.1824280586123711
7395,-0.0588824118235849
7396,-0.0521381041171489
7397,0.0521109344638818
7398,0.314031637953803
7399,-0.1234168846052175
7400,0.0411220443530581
7401,0.1466490687784132
7402,0.0597970418051694
7403,0.1831587570952005
7404,0.0064364749182416
7405,-0.2940140845070451
7406,-0.08810572687225
7407,-0.2856890407327857
7408,-0.42054597331445
7409,0.0833062442743601
7410,-0.3380281690140804
7411,-0.0741839762611276
7412,-0.136089997682318
7413,0.1921765176903302
7414,1.4646445919388886
7415,0.2754820936639135
7416,-0.1351501462583808
7417,-0.226378683292516
7418,1.285855588526229
7419,0.1444954547948646
7420,0.0201155731109673
7421,1.757033523768455
7422,-0.672816060770488
7423,0.0722935116573246
7424,-0.242771215305442
7425,-1.013872113026624
7426,-0.1906927280061541
7427,-0.6979320531757705
7428,0.3239471716919901
7429,0.146978829755955
7430,0.856320373137056
7431,-0.3840807666983727
7432,0.0146295077170728
7433,0.0292504570383854
7434,0.6790863202237007
7435,-0.1452883127462724
7436,-1.137086718724137
7437,0.1949267648030563
7438,-0.4350551192714695
7439,-0.7248387320524492
7440,1.0353295704746617
7441,0.1451436013434745
7442,-0.4752066115702464
7443,0.636419626360095
7444,-0.7358897027143442
7445,-0.1639910236492397
7446,-0.6445560207786658
7447,-0.1932182147333264
7448,-0.8602830155553174
7449,0.2102386208346354
7450,0.1993285774234134
7451,-0.6529276147902927
7452,0.082647534641611
7453,-0.0387010519649427
7454,0.2421732416116796
7455,0.4959139484528739
7456,0.3063853492096832
7457,0.045240995301895
7458,0.329517863336798
7459,0.5450531254312074
7460,-0.0258794706785558
7461,0.018974677430486
7462,0.0517223544015645
7463,-0.2350257491445778
7464,-0.0031779324371534
7465,-0.0540540540540591
7466,-0.5081333290722492
7467,-0.0159815892092346
7468,-0.3576641165054801
7469,0.1009421265141311
7470,0.2525171807575581
7471,-0.2113134200518221
7472,-0.1123332478193959
7473,-0.4105420765379155
7474,0.2895332664669172
7475,0.1196767573114408
7476,0.3674238793571788
7477,-0.5897382333563775
7478,-0.1367746918546502
7479,0.0771778628163517
7480,-0.3549875754348671
7481,0.1257010249468144
7482,-0.3801543264797746
7483,-0.0631292693191729
7484,-0.1751256688827513
7485,-0.1624167614097774
7486,0.1135626216742264
7487,0.1878359997409107
7488,0.0808982946639484
7489,0.7110324715750895
7490,0.3511333634161749
7491,-0.4659417080811469
7492,0.4099967330937586
7493,0.1109515729017018
7494,0.3414745194965727
7495,0.1461323634474211
7496,-0.3356032713173154
7497,0.3506607357381681
7498,-0.0503516494225898
7499,0.1637802425893479
7500,-0.1559150263106481
7501,-0.3782197587218862
7502,-0.2219784478631713
7503,0.0324382595060851
7504,0.2411523170175354
7505,0.1496811141481125
7506,-0.1205408046913193
7507,-0.0423701192881805
7508,0.2373597788977461
7509,0.2109020116807194
7510,-0.2537245462233988
7511,-0.1400697091110481
7512,0.13987378830265
7513,0.1234567901234553
7514,2.240796610012433
7515,-0.6480022650433878
7516,0.6725278637356161
7517,-0.6938517148901399
7518,-0.0096622864301504
7519,-1.1205821906270077
7520,0.2050971689866228
7521,0.0285709483874151
7522,0.7058941325679224
7523,0.50144455882841
7524,0.0365157349621609
7525,-0.256265184544208
7526,0.4446806473298982
7527,-0.0238947438191746
7528,-0.1693058460312687
7529,-0.2295867438610493
7530,0.4966229638458482
7531,-0.2922034798778042
7532,0.0862583770154571
7533,-0.3044874461323507
7534,0.3300165837479285
7535,-0.4581424406497293
7536,0.0915446071904052
7537,-0.3541123805705894
7538,0.5481909697996725
7539,0.0656083750517074
7540,-0.822536345465269
7541,-0.8205871692642216
7542,-0.5319924209298903
7543,0.3167315627360885
7544,0.0203364225327541
7545,0.1711136890951368
7546,0.5508926768769197
7547,-0.0375093773443347
7548,-0.0490747957622352
7549,0.1124567474048403
7550,-0.1386001386001438
7551,0.2117819942084147
7552,-0.2295962571478126
7553,0.216132099939483
7554,0.4418304403959319
7555,-0.3808742107119945
7556,0.2645995805815155
7557,-0.3686395479574523
7558,0.3433266774883982
7559,0.0587475909467916
7560,0.0087281079529101
7561,-0.237427153032589
7562,-0.2929920605530446
7563,-0.510559907165656
7564,-1.0891963497203352
7565,0.7578621756315465
7566,-0.4210816967521383
7567,0.7538432922607946
7568,-0.4026344751685276
7569,0.7035038590260236
7570,-0.059799415674285
7571,0.7360548140359262
7572,0.4759895349818634
7573,0.6922793254886176
7574,0.5993231996560981
7575,1.286677631578944
7576,-0.3432796408766901
7577,-0.6670153372989506
7578,-0.3108459436037719
7579,-0.1803125417390021
7580,-0.1170059840203332
7581,-0.2446380697050999
7582,0.0669792364367198
7583,0.2155424484953739
7584,-1.310198899703768
7585,-0.3823279524214104
7586,0.2290747225740914
7587,0.371387551727051
7588,-0.1234526144896002
7589,-0.3423651550901967
7590,-0.4401280000000042
7591,-0.3049269780131563
7592,0.7170172084130019
7593,0.2289202594429513
7594,-0.0540798473039475
7595,0.3929148578852157
7596,-0.2191171800571603
7597,-0.3409489213905596
7598,-0.4272068353093584
7599,0.4063485992924681
7600,0.2193920433098219
7601,-0.2486291762305527
7602,0.2067890433620644
7603,-0.0079540573646544
7604,-0.1800854210492757
7605,0.0095611435127554
7606,-0.3807025401497209
7607,-0.1810810377706193
7608,-0.1235118173757795
7609,-0.2380584772749335
7610,-0.0965903602820475
7611,0.1896008740921755
7612,-0.2319139341622197
7613,0.0032209231165805
7614,-0.13237743931461
7615,-1.2957271138431905
7616,0.3722605824076881
7617,-0.5402794965440284
7618,0.707285641502087
7619,-0.5136083623273662
7620,-0.2172710073169306
7621,-1.0032778887347356
7622,0.4915421376014579
7623,-0.1412901461517349
7624,0.1819781019683861
7625,0.1393221673683364
7626,0.0756612795835603
7627,0.5567761158094219
7628,0.1022218213523441
7629,0.2100147010290686
7630,0.1408113128407845
7631,-0.079456696100621
7632,0.297450001494725
7633,0.0277642542847016
7634,-0.2015092983559339
7635,0.4323453992486101
7636,-0.6331202928556467
7637,-0.4506065857885629
7638,0.1399590657356224
7639,-0.8026712900532975
7640,1.2304179615652933
7641,0.9921507064364286
7642,-0.0392618767177071
7643,0.4978933837466899
7644,-0.5872681546683338
7645,-0.0818021646111401
7646,0.2072213500785008
7647,-0.1588075284202567
7648,0.3618987936706792
7649,0.0907838717756137
7650,0.293401585617079
7651,0.2914882082033728
7652,-0.1516691082504784
7653,-0.0031481837629042
7654,0.0498784971026231
7655,0.0186892599053084
7656,-0.0447496450567822
7657,0.398410826246191
7658,-0.2567254282646881
7659,0.1910115849302758
7660,-0.2990561041712209
7661,-0.0592232404463555
7662,-0.0842302292933962
7663,-0.786039930828486
7664,0.2384434412157436
7665,0.8041880854016068
7666,1.0871091008344425
7667,-0.5946403916154078
7668,0.1097075510140005
7669,-0.7929988626311106
7670,-0.1994365127101191
7671,-0.3135891267932174
7672,0.3268077294380259
7673,0.3941859852899809
7674,-0.0805540655665216
7675,0.0457305054009246
7676,0.2657901358832497
7677,-0.1638311279143159
7678,-0.1783262581469843
7679,-0.071065348536043
7680,0.3477959806744917
7681,-0.2729998421966079
7682,-0.2848551986073854
7683,-0.1894705131559027
7684,-0.1532378441896706
7685,-0.0603787975085794
7686,0.1744757795895097
7687,0.1014102360957037
7688,0.6423376050883101
7689,-0.1955310855834392
7690,-1.0920285066073807
7691,0.1645461154964624
7692,-0.5929215097296544
7693,-0.2093966758277742
7694,0.6552773227240768
7695,-0.1067263640149854
7696,-0.4129855193685088
7697,-0.493827160493826
7698,0.0761174833985197
7699,-0.3503134383395627
7700,0.5618051099383146
7701,-0.116687644220682
7702,0.0262150684213196
7703,0.7622466765524616
7704,-0.5506363053742526
7705,-0.3557083978683795
7706,-0.4456280983018663
7707,0.015818613234907
7708,-0.235194630163047
7709,-0.2052246216584888
7710,-0.3121181533230652
7711,0.5494795794367943
7712,-0.1587553579933383
7713,-0.132471386180585
7714,1.2203667711184296
7715,-0.1947380971305973
7716,-0.5608472657030622
7717,-0.5734421265592096
7718,0.484026537592916
7719,-0.4715732504554618
7720,0.0160728636485406
7721,0.1778241279264005
7722,0.0761523046092251
7723,-0.1203852327447802
7724,0.1255777914339836
7725,-0.0748683119869442
7726,0.1361815754339094
7727,0.4968515025108283
7728,0.3771886869863315
7729,0.2073537957631064
7730,0.3212216956292857
7731,-0.1318481760738749
7732,-0.5887079664792605
7733,0.0821431410477231
7734,0.5297838692672617
7735,0.0790097445351623
7736,-0.0869863194243045
7737,0.086910718988671
7738,-0.1186552406064571
7739,1.4792578393432063
7740,0.3890551533145377
7741,0.2300779986341114
7742,-0.0287635278466846
7743,-0.2017509096804418
7744,-0.0432510362227444
7745,0.2731749397936778
7746,-0.3136943823465798
7747,-0.4272885283893213
7748,0.2535559231674979
7749,0.412934786518459
7750,0.3208977967408192
7751,0.220020034344594
7752,-0.0716024631247274
7753,0.0947833395926056
7754,0.15534604671095
7755,-0.1323082424459161
7756,0.1463972005998804
7757,-0.1824360579502739
7758,-0.0984692507385315
7759,0.0304266895761871
7760,-0.0752283718431081
7761,-0.5692257808840956
7762,-0.1352838254658273
7763,0.2321479988482514
7764,-0.0813062359561637
7765,0.9262590975254666
7766,-0.4385964912280701
7767,-1.3573587813407575
7768,0.4484569540331568
7769,1.0942834631883045
7770,0.1384173793947584
7771,0.7447793139353238
7772,-0.0627743846938192
7773,-0.2271566978012387
7774,-0.7864347317643612
7775,-0.1815891983715562
7776,0.1491489735041208
7777,0.2363238512035017
7778,-0.0802978319585304
7779,0.0875209685653722
7780,-0.0423197034702103
7781,-0.1238434604633029
7782,0.4708209118010513
7783,0.0218086653096797
7784,0.2031340684852134
7785,0.3700705446975751
7786,0.193334295195503
7787,0.1469486544113383
7788,-0.0836289183032039
7789,0.7171139877805268
7790,-0.7685687157340182
7791,-1.1681953396132811
7792,-0.3108292925525301
7793,-0.2961623593228935
7794,0.1571862111897892
7795,0.527896464177361
7796,0.0835266821345651
7797,0.1143316235090552
7798,-0.0463721519769923
7799,-0.5408261585801788
7800,0.5993759075601686
7801,0.1203480836882016
7802,0.1263599100070961
7803,0.1630769230769146
7804,-0.4000556061846483
7805,0.2849397775929555
7806,0.4599392880139822
7807,0.0919033177097728
7808,-0.5994113749479923
7809,-0.2827827054424144
7810,-0.2913554226203383
7811,-0.1800962583449725
7812,-0.242786441311056
7813,0.5540766421098311
7814,-0.2828435201896276
7815,0.206989247311823
7816,-0.1912251878585417
7817,0.43175113971573
7818,-0.1476835913297672
7819,0.3078714859437757
7820,0.0267665952890853
7821,-0.926846676289298
7822,-0.3168292682926868
7823,0.0433416404810989
7824,0.4073704373162087
7825,-0.3655366619733626
7826,-0.5910390848427117
7827,0.0965973252064647
7828,-0.3344435950638918
7829,-0.0573660775261506
7830,-0.0573990050839062
7831,0.2399520095980791
7832,0.2366638557166574
7833,-0.4865647978569362
7834,-0.6250453848303555
7835,0.7269947026377718
7836,-0.2652970149294734
7837,-0.1071643918215103
7838,-0.3907109839313273
7839,0.0098302180904169
7840,0.4028141040882827
7841,-0.8676391749668431
7842,0.3500583430571615
7843,0.0547983700997751
7844,-0.8931102920328988
7845,0.2206631209686629
7846,0.3397380774489996
7847,0.0943608810771166
7848,0.0056331680937468
7849,-0.0676437429537793
7850,0.146346954857588
7851,-0.1183431952662766
7852,0.2683677340489921
7853,0.4480265430898549
7854,0.0820405310971333
7855,-0.1932448328012092
7856,-0.0042011511154018
7857,0.1272727272727228
7858,-0.3058275581493153
7859,-0.0463164395289815
7860,-0.2264798559531867
7861,0.1460838296437751
7862,-0.6105144149236766
7863,-0.2323077794775888
7864,-0.783076923076928
7865,-0.248307345887508
7866,0.6679433167368845
7867,-0.0751234170422851
7868,-0.3785780240073925
7869,-0.4110393423370473
7870,-0.2012882447664986
7871,-0.1519709704431998
7872,0.0526968381897135
7873,0.2196034765395377
7874,0.012370496366173
7875,0.0618142481842029
7876,-0.556315266036804
7877,-0.0870971755630125
7878,-0.407307358236521
7879,-0.8237498425494427
7880,-0.1608579088471821
7881,0.2202989771833166
7882,-0.1039632033268174
7883,0.3015264777938248
7884,0.0721885690970208
7885,-0.2123075471401423
7886,-0.0267421739814313
7887,-0.4519309778142996
7888,0.1420140751727802
7889,-0.5670103092783659
7890,-1.259215763032543
7891,-0.6864838232879067
7892,-0.4851805399696252
7893,-0.4542289711879594
7894,0.5408079142621554
7895,0.5052659207979331
7896,0.4523556789417787
7897,-0.2225895677507019
7898,-0.1146995690573408
7899,0.2011381475667219
7900,0.1795566582873596
7901,-0.3045386076363897
7902,0.2499793398755508
7903,-0.1161908499296902
7904,-0.0314039529725816
7905,-0.4201501240083426
7906,-0.0904188860393352
7907,-0.1811653875292372
7908,0.0937885643768079
7909,0.1495087569414727
7910,0.5392509314334382
7911,-0.5198794339638265
7912,-0.1620572218291923
7913,0.5286069651741323
7914,1.293454764520351
7915,0.8049775028121555
7916,0.0562113546936369
7917,-0.1689189189189053
7918,0.3332047279997154
7919,-0.0280672209942956
7920,-0.2673514616385798
7921,-0.2256460882135128
7922,0.3705850325798713
7923,0.6265707902820496
7924,0.4690268561303429
7925,-0.1043021234994108
7926,0.2635887474418176
7927,0.1108762690135453
7928,-0.326763305176069
7929,-0.0034763262184491
7930,0.0972424810724361
7931,0.204484802273585
7932,0.0658077029648291
7933,-0.3684905791559488
7934,0.0069521690767456
7935,-0.2299491324646453
7936,0.0034839563808629
7937,0.3523754968841823
7938,-0.1965354111590363
7939,-0.6363636363636339
7940,0.8287388605707501
7941,0.676244646611806
7942,-0.2255781843286186
7943,0.189491817398798
7944,0.3861003861003861
7945,-0.0394836228799042
7946,-0.254715682224979
7947,-0.1724019033170126
7948,0.4804062864594173
7949,-0.2147557304016093
7950,0.1320489044577247
7951,-0.1995870612525754
7952,0.5475701574264086
7953,0.6122448979591876
7954,0.1290848563081715
7955,0.037352711467287
7956,0.1034617276412445
7957,0.1405778937027755
7958,-0.3330727662032972
7959,0.3741513874075072
7960,-0.4848422986628404
7961,0.1028847497065758
7962,-0.3094730741037408
7963,-0.4537982053565273
7964,0.7400357711303991
7965,0.4166802836694121
7966,-0.2161595650607621
7967,-0.6160935660797888
7968,1.3714248569942844
7969,0.7419833537647627
7970,0.0241892567447674
7971,0.0306303401579785
7972,0.739294629712604
7973,0.3349175464897488
7974,-0.7439065537685366
7975,0.2292327915103817
7976,-0.573952858478712
7977,0.7043831844523385
7978,-0.169980756895437
7979,-0.1059492085915125
7980,0.0128406792719218
7981,-0.9986058424926187
7982,-0.2372440688982834
7983,0.6586169045005554
7984,0.425955989905643
7985,0.0754898811435957
7986,0.269110014736969
7987,0.4206616120916777
7988,0.7759805007755484
7989,0.9729111026325812
7990,0.531309297912708
7991,-0.5697772688857924
7992,-0.1611053465130181
7993,0.3754080522306842
7994,-0.1334749802511533
7995,-0.4349967170059181
7996,-0.139722199391795
7997,0.0793868053654586
7998,0.3967226077354048
7999,0.2651401843744113
8000,0.0217503602403371
8001,-0.5522294212526263
8002,-0.1697839362488716
8003,-0.2085562964792379
8004,0.2845806539882237
8005,-0.3349531889190814
8006,0.4074155091326722
8007,0.1460730911523305
8008,0.066848567530697
8009,-0.3642139277596692
8010,0.161307961504805
8011,-0.0738734301896034
8012,-0.2056259253166639
8013,0.761821842520545
8014,0.9986013076147394
8015,0.1753417540669612
8016,-0.3208625828623592
8017,-0.6166100247227451
8018,-0.5449662217828357
8019,0.0065904372755259
8020,0.2727571475517529
8021,-0.2437738832520783
8022,-0.1055269753330672
8023,0.1596839246028524
8024,-0.0741350906095626
8025,0.0954606800750585
8026,0.2528237457315411
8027,-0.2534645643372006
8028,0.7595184816163822
8029,0.083232692496
8030,0.1040793089551322
8031,-0.0095219461292646
8032,-0.7689274447949632
8033,0.3389497470157767
8034,0.0638193421698554
8035,-0.2987132352941258
8036,0.2717124431204507
8037,0.4918887223923352
8038,0.2502030869211963
8039,-0.0547504025764946
8040,0.1768204468734966
8041,-0.0643397136882704
8042,0.4244414190758352
8043,-0.5977700438257342
8044,0.0177204993958942
8045,-0.1604503452651402
8046,0.4568583360102897
8047,-0.0771555326946599
8048,0.1749009162240708
8049,0.0240631416837745
8050,-0.0995600089925176
8051,0.0256863059881149
8052,-0.1446945337620542
8053,0.0160745860794121
8054,-0.1126488574187392
8055,-0.1999484004127981
8056,0.0918273645546453
8057,-0.0902978215650642
8058,0.2717653491139573
8059,0.1188564086090602
8060,-0.0578554898431495
8061,0.0128551227664289
8062,-0.0643169539490755
8063,0.2406082576754034
8064,-1.0375732506032371
8065,-0.6383126344272643
8066,0.1627818377030538
8067,-0.6168107053247974
8068,0.2086521073862925
8069,-0.2947177510768629
8070,-0.7113000105377699
8071,-0.6398472850678741
8072,0.0582946174636614
8073,0.1393593000282182
8074,0.5438787325871123
8075,-0.0807697710352641
8076,-0.1213016191129055
8077,-0.4804719930755555
8078,-0.0760147079621099
8079,-0.2445507708665595
8080,-0.2558362647905235
8081,-0.1878589103755937
8082,0.0329899108524989
8083,-0.1836495235487527
8084,-0.0976066214047975
8085,-0.320933729547804
8086,0.1786926843215038
8087,-0.0822662565276551
8088,-0.3769791404875638
8089,-0.5427148512322783
8090,0.1875546078336982
8091,0.1626900808042185
8092,0.5221684230513731
8093,-0.3891792289485879
8094,0.2993253302081002
8095,0.3456384842411032
8096,-0.0489499447339427
8097,0.2975487649364914
8098,0.1932685962100349
8099,-0.6006765514842961
8100,-0.3139667639223675
8101,0.0570522979397803
8102,0.0031694716490732
8103,-0.2255400254129541
8104,0.004764703079582
8105,-0.0174736307027598
8106,0.1522649409973411
8107,-0.1811421489179118
8108,0.1713143618539905
8109,0.1552106430155239
8110,-0.0205934069415615
8111,-0.3226114042336744
8112,0.0444783326979242
8113,0.174431511845489
8114,0.5948468515840495
8115,-0.7016150383902395
8116,0.4529955359349004
8117,0.2411027624933914
8118,-0.6046157915619609
8119,0.2769717752571798
8120,0.2844038205461241
8121,-0.0641552886987969
8122,-0.3036003036003089
8123,-0.3942486085343221
8124,-0.3023959060246463
8125,-0.0931315483120005
8126,-0.2400560130697064
8127,-0.7321578505457621
8128,-0.0907624041952338
8129,-0.338983050847456
8130,-0.4455210733161667
8131,-0.020332090816673
8132,0.7032538106934872
8133,0.3687686479600465
8134,-0.9373308067136028
8135,-0.7361250066044951
8136,0.037312161379366
8137,-0.4243233069842279
8138,-0.3295911010402844
8139,-0.4320642629159625
8140,-0.1299773686463864
8141,-0.4238329238329224
8142,0.2848130340244235
8143,0.0596832198332083
8144,-0.0413362319728245
8145,-0.1840547256050694
8146,-0.2028709310546291
8147,-0.4383933808773915
8148,-0.0463306152705813
8149,-0.1020313514516229
8150,-0.0773562720465375
8151,0.3159735031356805
8152,-0.1914180199947592
8153,0.180460869296985
8154,0.2016470407142223
8155,0.0569213254976776
8156,1.2643845770600275
8157,0.321891986009959
8158,-1.1596594019347015
8159,-1.1524494159204213
8160,-0.0771517843520853
8161,-1.469809005380573
8162,0.2620471057132481
8163,-0.7764318922167001
8164,-0.0490918016691353
8165,0.3809425754806873
8166,0.6088669446647382
8167,-0.2282051282051247
8168,0.0230715988617947
8169,-0.1566190818527156
8170,-0.422828892628692
8171,0.0562029097697182
8172,-0.1492206049344433
8173,-0.7069341927435355
8174,0.0584438354741152
8175,0.2939500673365769
8176,0.0595315128769297
8177,0.1998585981689993
8178,-0.1911823699160149
8179,0.4922271986624604
8180,0.1115684408201179
8181,-0.0102909773855824
8182,0.0514284244902128
8183,-0.1338929371475608
8184,-0.1728140314676337
8185,-0.0464492155243618
8186,-0.0555118059410477
8187,0.0180703452726668
8188,0.184235615450018
8189,1.0392027438037934
8190,0.4419647459024924
8191,0.1184041184041131
8192,0.8118872549019626
8193,-0.0229832222477672
8194,0.5258344764517731
8195,0.4627171357050706
8196,-0.4572125276232597
8197,0.2331415828286196
8198,-0.2375055566139588
8199,0.361929107452451
8200,0.0619704059693953
8201,-0.3579225262730429
8202,0.2784528149048255
8203,-0.0595230556857217
8204,-0.3010517758243997
8205,0.2968146754821196
8206,0.0096750500215183
8207,0.0986792166388449
8208,0.1364463311097543
8209,0.2432415401096557
8210,-0.1478773118136266
8211,0.214312703090756
8212,-0.0693192846249912
8213,-0.4265498822874218
8214,-0.1921709262033352
8215,0.188787530961155
8216,0.13574251153811
8217,0.608622653954557
8218,-0.358056265984654
8219,-0.1295492889852997
8220,0.168431183830607
8221,0.2385417448053286
8222,0.0524816314290032
8223,-0.2857142857142823
8224,-0.0752445447705041
8225,0.015046644598258
8226,0.0811859157470553
8227,0.1681025425509567
8228,0.1274152688462206
8229,0.1661129568106332
8230,-0.2129574085183072
8231,-0.0029994900866825
8232,0.0539616872020885
8233,-0.291641611545391
8234,0.2040326452232207
8235,0.4510290032557865
8236,-0.2335259423370646
8237,-0.1559267144442057
8238,-0.0029986805805418
8239,1.3956166640887055
8240,0.3155532486565717
8241,-0.006106870229002
8242,-0.1131048818512531
8243,-0.36201871452677
8244,-0.1667140431612551
8245,-0.5896445131375664
8246,-0.5126611775671825
8247,-0.7355242566510243
8248,0.2061469265367394
