,IDXX.US
2391,-0.2323994019371952
2392,-0.1799044308589041
2393,-0.4095077732912647
2394,-0.2195389681668548
2395,-0.4162279547249231
2396,-0.2697107414158561
2397,-0.0222746547428499
2398,0.1301782948291144
2399,0.1053497942386808
2400,0.1955018153740088
2401,-0.0838567529350035
2402,0.2705672072544957
2403,0.0508080112760916
2404,0.0114059169177339
2405,0.0835734870317009
2406,0.3361728515943643
2407,0.1986970684039132
2408,0.1301236174365573
2409,0.0658317146317221
2410,-0.0723859717613459
2411,-0.215179968701085
2412,0.1984837145738967
2413,0.0439074366187991
2414,-0.8760851622398291
2415,-0.3062221956231222
2416,-0.0638786306018551
2417,-0.8922097800692835
2418,-0.0161147369269164
2419,0.4471895241342006
2420,-0.3420729621506305
2421,-0.0221390331280468
2422,-0.2866139189407427
2423,-0.7688239840540155
2424,0.1705583756345126
2425,0.4713917393478145
2426,0.3920045090381978
2427,0.1507446787128414
2428,-0.0221141088014066
2429,0.4383419066872155
2430,-0.204576906877402
2431,0.0040111509997871
2432,-0.2654386776327682
2433,0.004021636403849
2434,-0.0402325441049241
2435,0.1386098834873438
2436,-0.0140638498784467
2437,-0.367002076989775
2438,0.3396302250803854
2439,-0.0360379840351607
2440,0.2336994624912281
2441,0.075445939391775
2442,0.0947564507966193
2443,0.1705573570775925
2444,0.0268663132254067
2445,0.1537966307807682
2446,0.0125167635225838
2447,-0.132495389518542
2448,-0.1075442275635896
2449,-0.1831600495609513
2450,-0.0287392452355662
2451,0.1202009329027554
2452,0.3201058674153824
2453,-0.25278783749867
2454,0.0125481760329927
2455,0.2262504136000619
2456,-0.0689062695756431
2457,0.3868782314137919
2458,-0.0428066921128686
2459,0.0017835803592114
2460,-0.0285454318388553
2461,-0.4714275471427538
2462,0.0035848718408284
2463,-0.0233070979077389
2464,0.2222537475764834
2465,0.2311756935270849
2466,-0.2807128213215538
2467,0.0
2468,0.2913737335935127
2469,0.1831680060271267
2470,-0.2407212196541752
2471,-0.3473373435008518
2472,-0.080583996966248
2473,0.2049891198082491
2474,0.2720510764101867
2475,0.1240772734411932
2476,-0.095363353872257
2477,-0.3618491637740643
2478,-0.0094676050115103
2479,0.0567733795931262
2480,-0.0173504313948191
2481,0.1024202697592299
2482,-0.0567572680834984
2483,0.0771933141137749
2484,0.0291359230181759
2485,-0.049634438421791
2486,-0.1151583032291679
2487,-0.0047327569887001
2488,0.2674722300890597
2489,0.7566302652106119
2490,-0.0843143990256946
2491,0.0421394347072841
2492,0.3739494818350692
2493,-0.00699746536254
2494,-0.1089680723548071
2495,-0.2418700455651885
2496,0.0187219171243142
2497,0.1884236261425982
2498,0.3259503003399231
2499,0.0248281426997452
2500,-0.1087412424463566
2501,-0.1696128470061048
2502,-0.1340023060861999
2503,0.0186945007010444
2504,0.2724291874432487
2505,0.0832828823794294
2506,-0.1648189324086979
2507,0.0341960052848414
2508,-0.0450968805399305
2509,-0.059127403995767
2510,0.1522542957462042
2511,0.0931301027535502
2512,-0.0349359895036795
2513,0.1913927503215729
2514,0.7113772175124412
2515,-0.4727027956003711
2516,-0.2483812149143613
2517,0.2791856369727751
2518,-0.1778491724276425
2519,0.1539463980122916
2520,-0.2627554866360732
2521,-0.0941348931461299
2522,0.2880398956751174
2523,0.3484420072544399
2524,0.3724969703143448
2525,-0.0082809254147495
2526,0.1009196480604839
2527,0.1447732595273553
2528,0.1756896527295667
2529,-0.2371754814520194
2530,0.0581948249187356
2531,-0.0248454259570748
2532,-0.1920327735933631
2533,-0.1702740057850486
2534,-0.3331045919826052
2535,-0.1639614225264352
2536,0.0608220275917274
2537,0.144333138031066
2538,-0.2291705458555971
2539,-0.24059060048776
2540,-0.2491857355538768
2541,0.2370585229988301
2542,0.3416276587008361
2543,-0.9550813311446036
2544,-0.3811584553928224
2545,0.0149777829552882
2546,0.0980913746093023
2547,-0.0124707975490801
2548,0.1751153603558848
2549,0.0024897298643074
2550,0.1069438917628302
2551,0.0671057536970254
2552,0.2165879950730462
2553,-0.1117253707627231
2554,-0.1923714759535602
2555,0.1258778322512241
2556,0.0860528231945425
2557,0.0620188371881486
2558,-0.1142450307550836
2559,-0.3247454361223303
2560,0.1434791623470883
2561,0.1920418518794388
2562,0.3102745434590653
2563,-0.8127714090810759
2564,1.201928007383861
2565,0.5446534209130627
2566,-0.1624355110588989
2567,-0.7773087614537288
2568,-0.0803692865680225
2569,-0.8898498898083024
2570,0.0768671444894576
2571,0.1514271490209013
2572,-0.3622434109172688
2573,-0.5968711386625827
2574,-0.6439238251815331
2575,-0.0242452352841982
2576,-0.0590667454223214
2577,-0.0654381187596314
2578,0.6417919838922801
2579,-0.2421588509922115
2580,0.1148293205371901
2581,0.6032458383342872
2582,-0.1055227030528439
2583,-0.0146290491118063
2584,0.0730917823953268
2585,0.2063187729242981
2586,-0.0813432057565932
2587,-0.123209288727389
2588,-0.0376034093757848
2589,1.1035575452753383
2590,-0.4199659587064275
2591,-0.6423743646079527
2592,-0.04843426910827
2593,0.5907407407407509
2594,-0.8386413673719741
2595,0.2553643272239571
2596,-0.175392767847136
2597,0.0260968560843071
2598,0.0279917199709202
2599,0.0130523960469767
2600,0.0689436711573228
2601,-0.0065221239762535
2602,-0.0149099346758563
2603,-0.0270315616785633
2604,-0.0223759533088449
2605,0.004661439639035
2606,0.2408809359944865
2607,-0.1098655543555234
2608,0.1877218742449289
2609,0.1614399703098913
2610,0.0370988684845196
2611,0.1370776526378203
2612,-0.009262861483182
2613,0.068498222748816
2614,0.2523886785650064
2615,0.1134460590999937
2616,0.4820615748539373
2617,-0.2785415206569904
2618,-0.0947218727661899
2619,-0.0870269686385987
2620,0.0737582528288931
2621,-0.0972394792285602
2622,-0.0937257799967728
2623,-0.0117170952419473
2624,-0.1227292826653822
2625,0.1540762632451352
2626,0.1277828770944759
2627,0.0539636285143731
2628,-0.1350913217334918
2629,-0.0275662265078827
2630,0.1265002789124169
2631,0.0845019777058661
2632,0.0548063359718151
2633,-0.2025640102272318
2634,-0.0937173341022927
2635,0.3233571659540751
2636,0.011675423234102
2637,0.2088225277384365
2638,-0.0986830301072872
2639,-0.2598918673182891
2640,0.5184778395141549
2641,-0.0646495991724814
2642,0.330186863179681
2643,-0.0241210402500626
2644,-0.1113028890358677
2645,-0.2490337812707132
2646,0.3352297451931665
2647,-0.1792172565228645
2648,-0.1649577902125015
2649,0.0743374272785912
2650,-0.0016160571437791
2651,0.0355406213146843
2652,-0.0711318039995377
2653,-0.2577068948750416
2654,-0.0632511068943684
2655,0.1408998153726564
2656,0.1471610847874198
2657,-0.1903774333881438
2658,0.0542483765970758
2659,-0.0421209519335122
2660,0.0388657673559957
2661,-0.553646740811903
2662,0.0024424994911437
2663,-0.2996945891652708
2664,0.4076026098511456
2665,-0.5373842297242418
2666,-0.2211457455770892
2667,0.0030086951289198
2668,-0.585591720005448
2669,-0.2320502320502279
2670,-0.1153997995687677
2671,0.3404809103702919
2672,0.0393289869760533
2673,-0.1196425867030255
2674,0.3456134261006168
2675,-0.1723486280142091
2676,-0.3215385315395939
2677,0.066689907088825
2678,-0.2598547244932128
2679,-0.1735371125860053
2680,0.0730149072102248
2681,0.2564141467781418
2682,0.7469317069497663
2683,0.2635906909680756
2684,0.0082599945934676
2685,0.227756300758186
2686,-0.1034963776267741
2687,-0.0405149905465165
2688,-0.0675706112887865
2689,0.0018775816748011
2690,-0.0563591959421507
2691,0.4786299218487191
2692,0.4606065117664069
2693,-0.2977190428192831
2694,0.1918885183598138
2695,0.2443851807799984
2696,0.3620102214650632
2697,0.1368393801545932
2698,-0.1388811732681517
2699,0.0564464637678595
2700,0.1856504230243461
2701,0.0719915825226563
2702,-0.3556807024694008
2703,-0.24233758275224
2704,-0.0566703827573299
2705,0.0390037332144504
2706,0.2436425957663726
2707,0.0731318966155635
2708,0.1977124484931447
2709,0.1218049275629727
2710,0.0175294540959003
2711,0.1299179950244038
2712,0.2289044760477674
2713,0.0340023525952174
2714,0.4760015866719511
2715,0.0693687444257304
2716,0.3387553949018745
2717,-0.4793093182494718
2718,-0.2906108799936376
2719,-0.1115915748361003
2720,-0.0318934757908521
2721,-0.5169408323148211
2722,0.0875827657135993
2723,-0.1187529437702251
2724,0.2528988404638117
2725,-0.3823036554651306
2726,-0.0030103556233529
2727,0.1483506783191079
2728,0.1240293010967829
2729,0.2575210109196935
2730,-0.2682199403510942
2731,1.2492340534877844
2732,-0.5645337626970466
2733,1.0113929281202627
2734,0.0825747596484705
2735,-0.1023400444785542
2736,-0.0866704749148064
2737,-0.3697113483590361
2738,-0.3014198461172441
2739,-0.2466851680542742
2740,0.136907588301693
2741,-0.4250858150106648
2742,0.1684235289105421
2743,0.2554157877719467
2744,0.49561453904784
2745,0.294050255861904
2746,-0.2051093661508368
2747,0.3021562972119243
2748,-0.4014279804495387
2749,0.1132520163450221
2750,0.0298345330895648
2751,0.0619256586290687
2752,0.2059936523437534
2753,-0.056489412052093
2754,0.0488318505745275
2755,0.050332499542438
2756,0.1826928932464596
2757,0.0712907148940275
2758,0.0731844509645947
2759,0.0820257317758688
2760,0.0576885123954388
2761,0.0379385698676702
2762,0.0182071979122419
2763,-0.0151749673738235
2764,0.0880715561193689
2765,-0.1990655222531184
2766,-0.198844830942953
2767,0.1102035524439177
2768,0.5992654165861246
2769,0.1945431451677792
2770,-0.1384617861570436
2771,-0.1289677741774384
2772,-0.1711748082357602
2773,0.4789225848962631
2774,-0.0884699523870911
2775,-0.3081788405376136
2776,-0.1697051978277661
2777,0.0984935333344119
2778,0.0096869500637636
2779,0.1152708380905886
2780,0.0797937479858311
2781,-0.0064457908985557
2782,-0.1113136625421364
2783,-0.008066858120092
2784,0.0886567693473176
2785,-0.1598372566114516
2786,-0.1949286205362625
2787,-0.3881224778128708
2788,-0.1748792113354153
2789,-0.1775233099301123
2790,0.2114603531786952
2791,0.0343006652733552
2792,-0.2286609741277223
2793,0.4948368311349446
2794,0.1652026114720448
2795,0.1538461538461581
2796,0.1219763334230965
2797,-0.050717172517622
2798,-0.1666931258930097
2799,0.0698035980581994
2800,0.0634175730094773
2801,0.2388295769078673
2802,0.0015816278113419
2803,0.069843317998576
2804,-0.0287579839372733
2805,0.0710934167496161
2806,0.1325318313058989
2807,-0.0126236725419227
2808,0.1905691876397827
2809,0.2011882682091057
2810,-0.0133619436126036
2811,0.3360594096634677
2812,-0.0047003525264352
2813,0.0407198007862039
2814,-0.669782395141845
2815,0.1055652199771081
2816,-0.5095941179986972
2817,0.2794191063059304
2818,0.6815759872121274
2819,-0.1823816372829611
2820,-0.3063880419424326
2821,-0.0684635877896733
2822,-0.0312648880419301
2823,0.2457914708132039
2824,0.1179297761559282
2825,0.195425272040869
2826,0.070274068868574
2827,0.0288410341359596
2828,-0.0088749519273524
2829,0.0635633933982858
2830,-0.0221781943992632
2831,0.1033912324234804
2832,-0.0650310375406356
2833,0.0059115630172563
2834,0.0664608840774557
2835,-0.1020106445890086
2836,0.103382070595192
2837,-0.0147710487444642
2838,0.1666347160573924
2839,-0.1855044410166482
2840,-0.1443773600145336
2841,-0.0242370382339287
2842,-0.0222222222222249
2843,0.1452432824981899
2844,0.2455024751478992
2845,0.4008498015793482
2846,-0.0235554731392442
2847,-0.0606796116504872
2848,0.7078637810362677
2849,0.066877649728312
2850,0.0165773354589905
2851,0.0003383118240038
2852,0.1768030433962049
2853,-0.3158628935830967
2854,0.0338665657310229
2855,-0.316515523409729
2856,0.243974402424202
2857,0.2267528592739903
2858,0.3449027730975855
2859,-0.4559936280366428
2860,0.1907941807774935
2861,0.1488361016848246
2862,-0.1231894136581304
2863,-0.0695908060603695
2864,0.5318966404721909
2865,-0.164213489566734
2866,0.0576262452765414
2867,-0.5266338599672051
2868,-0.1244748716352933
2869,0.2276843467011729
2870,0.0274870522878237
2871,-0.3650744202146159
2872,0.0639950187661076
2873,-0.0086487234484111
2874,0.0389041143262278
2875,0.0932827763718119
2876,0.1629788041322542
2877,0.018105477337961
2878,0.024996552199713
2879,0.1007465578259276
2880,0.1899376042078516
2881,0.1630285557386129
2882,-0.0257479787836615
2883,0.120013029986101
2884,-0.1468369279077331
2885,-0.0798694045880175
2886,-0.1609252773164305
2887,0.2977262977263
2888,0.2942837100278931
2889,-0.0976580326013486
2890,0.6834662799129771
2891,0.4080453544216933
2892,0.3436673444050539
2893,-0.1649079489235861
2894,0.0423354771298372
2895,-0.2474174673119996
2896,0.0469331022780589
2897,-0.0126374320738116
2898,0.3454293578972118
2899,-0.0540024841142815
2900,0.1635396448853572
2901,0.1971162555444431
2902,0.0664981807101469
2903,0.0304615825688203
2904,0.0143328077970344
2905,-0.1318563035385951
2906,-0.5202510188624789
2907,0.0846831588620074
2908,0.0072065579677441
2909,-0.1154380332245064
2910,-0.0649760851908697
2911,-0.1246927858898259
2912,-0.0641947179501122
2913,0.2336279992783617
2914,0.2675782898624185
2915,-0.1555551798184185
2916,-0.2848664688427215
2917,-0.1213849771236058
2918,0.1711733850807974
2919,0.0838215870220484
2920,-0.0216120122138213
2921,0.2159238790582917
2922,0.1434502312080043
2923,0.1718444639126595
2924,-0.1028754532422463
2925,-0.1593563315003577
2926,0.1153047967740312
2927,-0.0945738266934725
2928,-0.1827256577277795
2929,-0.3122825478182512
2930,0.0780097342581312
2931,-0.2840136054421699
2932,0.1765584680157483
2933,0.1627118644067858
2934,0.0321930225859561
2935,0.1944735685054245
2936,-0.1532768213266636
2937,0.1716121396567926
2938,0.1755303886985373
2939,-0.383898414573382
2940,-0.0110752191970365
2941,-0.4096081847499789
2942,0.4318299254447538
2943,2.439551338602516
2944,-0.857075411741191
2945,0.065127972200926
2946,-0.4225785876993139
2947,0.5401192612328526
2948,0.3287869207840189
2949,0.3886919436396829
2950,0.2190580503833361
2951,1.1413660891792217
2952,-1.0239397471532388
2953,0.3199628199628337
2954,-0.230869258771023
2955,0.2784656339890424
2956,0.4446736984400846
2957,-0.3015057446656773
2958,-0.8764510033294348
2959,0.267437268909073
2960,-0.1996295163930028
2961,-0.1889793744364725
2962,-0.0750498138180176
2963,-0.502908715272131
2964,0.360459328172475
2965,0.131993965990123
2966,0.0051423575995427
2967,-0.1304429912637507
2968,0.1901531503751693
2969,0.1863789477284051
2970,0.3000392096694438
2971,0.1778314770222943
2972,0.0510260487979036
2973,0.2756292828550105
2974,-0.0933770224614106
2975,-0.0713569717460301
2976,0.1408163957788889
2977,0.0288335962278995
2978,-0.1596874203686493
2979,-0.0509900569388891
2980,-0.0365562328377042
2981,0.1638092004753067
2982,-0.1070572841436259
2983,0.057743584517912
2984,-0.0203842429801577
2985,-0.0118922224865023
2986,0.2288251945014191
2987,0.1066711818489663
2988,0.3257219043761413
2989,-0.1605748899028587
2990,0.0683168631438387
2991,-0.1750700280111899
2992,0.187450357426521
2993,-0.2899566658169848
2994,0.0557298218238018
2995,0.1208670621352106
2996,0.1334116862284249
2997,-0.0961805969556088
2998,0.0722818834593697
2999,-0.034961701045677
3000,-0.0551745630953693
3001,-0.0116086762928533
3002,-0.0795747525225196
3003,-0.1083389096007493
3004,-0.0175284837861546
3005,-0.0103588133580788
3006,0.035844577910185
3007,0.0
3008,-0.2299327765979616
3009,-0.0319453096299026
3010,-0.1615844878891794
3011,0.0815256486084858
3012,0.2153384801888453
3013,0.3322681674377246
3014,0.2825023500297241
3015,0.3164889802552895
3016,0.5382735304466988
3017,0.2400288414101906
3018,0.123183050012314
3019,-0.1062396843163562
3020,0.2488527227137136
3021,-0.1146224091546179
3022,0.0757260232478848
3023,-0.096643990070302
3024,-0.0616248092001186
3025,0.0918786822513144
3026,0.0378737667354792
3027,-0.3811316092117885
3028,0.2890502094429343
3029,0.2042862277034685
3030,-0.0880340019499849
3031,-0.1308019677165681
3032,0.0369521138504197
3033,-0.1860535758358206
3034,-0.0864567003942883
3035,-0.2046839299314417
3036,0.2488081897779615
3037,0.2935272506912008
3038,0.0265051117001325
3039,0.0796945994480126
3040,0.0851960562956319
3041,-0.2369868823603857
3042,-0.2615989713334967
3043,0.7410076803531699
3044,-0.0894212416778171
3045,-0.1143493372252216
3046,-0.2776143273133318
3047,0.272344267228417
3048,0.1937256904293447
3049,-0.3685309256984281
3050,-0.175907471160246
3051,0.2004189207516524
3052,-0.419923278882017
3053,-0.1416881345658522
3054,-0.0712736757502733
3055,0.1332707364722623
3056,0.1466852165497258
3057,-0.0071079332096289
3058,-0.0730987514188342
3059,0.2114324548818209
3060,0.1869187054372253
3061,-0.1026089843219432
3062,0.165710067639823
3063,0.2284580584071205
3064,-0.541612632542521
3065,-0.1757603545774249
3066,0.1282168696767151
3067,0.6626131521887468
3068,0.2518244035240237
3069,-0.1190965620994206
3070,0.6934586466165381
3071,0.07813439115278
3072,-0.2319346968282122
3073,-0.1825671047271355
3074,-0.2268362393575997
3075,0.453122177395073
3076,0.003010687942192
3077,-0.1371742112482805
3078,0.2331037386831997
3079,0.3043615155104386
3080,0.0224847103969266
3081,-0.0644977425790022
3082,0.0988986289053672
3083,0.1735202166010932
3084,-0.0344167115580322
3085,-0.1063558877720572
3086,-0.1274898008159381
3087,0.1198465963566566
3088,0.4444444444444471
3089,-0.2659825319273298
3090,-0.2828145247486364
3091,0.1190374968114947
3092,0.0358873138345483
3093,0.5821213629151178
3094,-0.0986823555948153
3095,0.5756041039825153
3096,-0.4222655956760002
3097,0.0843818560257893
3098,0.073077499625241
3099,0.0355891883792036
3100,0.2578234469873882
3101,0.1957859407048209
3102,-0.0410386509476036
3103,-0.0410554995707885
3104,0.2550118198909227
3105,-0.1883555257170547
3106,-0.1681237390719527
3107,-0.0785193494111184
3108,-0.2060696890221099
3109,-0.1801666541550789
3110,0.0450213851579517
3111,-0.2058328712275773
3112,-0.1100865637937592
3113,-0.2584759353244165
3114,-0.9095680863827316
3115,0.0569561437692969
3116,-1.1108585284534254
3117,-0.6229365702652683
3118,0.3865959806170283
3119,-0.9662428490360508
3120,-0.0859620845805426
3121,-0.3434891100089365
3122,-0.1110254433307675
3123,0.3335023898443081
3124,0.0951956885565576
3125,0.287827058805517
3126,0.1666004340782
3127,0.1160269915422416
3128,-0.1651527663088245
3129,-0.0305932021904802
3130,0.111540635934423
3131,-0.0932921420487587
3132,-0.118667554759331
3133,0.0919095993824457
3134,-0.0743723208818013
3135,0.4450405413643783
3136,0.1156984532943598
3137,-0.4042889787308814
3138,0.1503311864717215
3139,0.5109489051094891
3140,-0.297231210741317
3141,0.0058564296276721
3142,0.0424410946875404
3143,-0.2891403578295266
3144,-0.5148707659624704
3145,-0.1092896174863401
3146,-0.1656853753069624
3147,-0.0941890494605868
3148,-0.4191517043976038
3149,0.628712432400484
3150,0.0384024577572951
3151,0.1268623690809874
3152,0.0176985929618602
3153,0.0884147239987066
3154,-0.3222754420199795
3155,-0.0724905688290567
3156,0.0118337943582277
3157,-0.0547612704614753
3158,0.0251542547682217
3159,-0.0177590978378305
3160,0.2229703789019802
3161,0.3164696704299538
3162,0.3958537979972796
3163,0.0117276258887234
3164,-0.2743157633224391
3165,-0.8497755506837861
3166,-0.0710390505839775
3167,0.154375717116931
3168,0.8006926878511224
3169,-0.11583723532093
3170,-0.0684178881678603
3171,-0.5440673726340275
3172,0.0916361212929018
3173,-0.1627101672994346
3174,-0.0125177334557294
3175,-0.0313041300582209
3176,-0.4128248113998381
3177,-0.0188635744377554
3178,0.1339612768184168
3179,-0.3486735701233013
3180,0.156238531148092
3181,-0.3736370142718767
3182,-0.0884881173099645
3183,-0.3806784535995287
3184,0.0750219254218701
3185,-0.1322555388619675
3186,-0.0762372673175099
3187,0.1305973108586126
3188,0.1019416450106729
3189,-0.4508619419478446
3190,0.710015312143405
3191,-0.2620642448540508
3192,-0.4784924050384174
3193,0.6287711624455736
3194,0.6209854262482646
3195,-0.2353627698891115
3196,0.6704407133334673
3197,0.1562560283961467
3198,0.0231436837029902
3199,-0.1545296503766572
3200,-0.0811939375193459
3201,-0.0135341544053549
3202,-0.292805894900134
3203,0.3574533861462485
3204,0.0405593325092777
3205,-0.2032087631359862
3206,0.3106189226732546
3207,0.4532534378120727
3208,-0.156771469516113
3209,0.1219980787704113
3210,0.0959692898272552
3211,-0.1846011845242743
3212,-0.3240990817192588
3213,-0.3523444457350931
3214,0.1940539257027201
3215,0.4052907981863871
3216,-0.7211498973305932
3217,0.0574618289279301
3218,0.0410273241979158
3219,0.1994536888450408
3220,0.0052735014739582
3221,-0.0967197259061379
3222,-0.2819355740224779
3223,0.0468303263334453
3224,-0.5809293216431269
3225,0.266202940594695
3226,-0.3232874447062594
3227,-0.2777547467042647
3228,0.0174084605118117
3229,0.265394536675709
3230,0.5001645278051932
3231,-0.110355278111765
3232,-0.0989233838392202
3233,-0.0065953272106652
3234,-0.0874645191101677
3235,-0.1001563218330098
3236,-0.2706055787451096
3237,0.6222222222222178
3238,-0.2739997359038637
3239,0.6198965414048171
3240,-0.2485749796425676
3241,0.1611706983112727
3242,0.2049647005237903
3243,0.1534875788755672
3244,-0.2714699993587284
3245,-0.0777250103395597
3246,0.2503734262749826
3247,-0.1881333466356983
3248,0.3472641408940879
3249,-0.1158888604499124
3250,0.1774282834878142
3251,-0.1023032438653614
3252,0.0369291953696457
3253,0.0979084485058396
3254,-0.0781039208168185
3255,-0.169274537695598
3256,0.2652971469916445
3257,-0.171958047920876
3258,-0.1252169953612788
3259,0.1108647450110826
3260,0.0752744677527143
3261,-0.0049712025339045
3262,0.2790269466378708
3263,-0.2563119479707975
3264,0.7303320358719548
3265,0.2060260586319195
3266,-0.361235064319462
3267,0.5526747834002651
3268,-0.1954429225231755
3269,0.3230624370921148
3270,-0.3646483375750814
3271,0.5215897302904684
3272,-0.079484808668712
3273,0.2612909227695234
3274,-0.1401445189721669
3275,0.2214714107890532
3276,0.2306377213638189
3277,0.0386934511333971
3278,0.1151415113329895
3279,0.3842019988129011
3280,0.1921321869446251
3281,-0.4438654894582115
3282,-0.0080416881111609
3283,0.0101315004430502
3284,0.4764724711907771
3285,-0.0808912453247255
3286,-0.1411579766287297
3287,-0.187223784652465
3288,0.3299642805657359
3289,-0.7169042769857397
3290,0.0138473694070941
3291,0.1561496108458791
3292,-0.5125396462086765
3293,-0.3083079143297575
3294,-0.0049200492004875
3295,0.1531067571661241
3296,-0.2519904785356592
3297,-0.0928383052490516
3298,0.2205171085206357
3299,-0.1576432336568176
3300,-0.3725008653228051
3301,0.3514823027018126
3302,0.0984494216096517
3303,0.0492004920049126
3304,0.0671954897076124
3305,0.0204822337104795
3306,0.0466776946132436
3307,-0.1394082529685794
3308,-0.0082011580035212
3309,-0.184044039109359
3310,0.0347590912436148
3311,-0.0281963226474329
3312,0.154217183731718
3313,-0.3688517841558414
3314,0.4569511815452048
3315,-0.3760080645161309
3316,0.1640449664361981
3317,-0.0412798775699208
3318,-0.1462032527703041
3319,-0.1363058096565116
3320,0.1235321107856161
3321,0.0317553127142278
3322,0.0805834239896807
3323,-0.025188663086518
3324,-0.0564544583900343
3325,0.0594434481229893
3326,-0.056452751063524
3327,0.0725294650951976
3328,-0.0342617598452206
3329,-0.0060465585004594
3330,0.0302236550473572
3331,-0.0604838709677442
3332,-0.0100816614578105
3333,-0.0595172045071705
3334,0.0352943549200353
3335,-0.0020168609576037
3336,0.1450034236919538
3337,-0.2240477968633336
3338,-0.6112668047601623
3339,0.124680602161122
3340,0.4436407659124491
3341,0.0895673209419169
3342,0.3250568467959765
3343,-0.0274771405455662
3344,-0.0717973786318822
3345,-0.5329033248867431
3346,-0.1168375717896099
3347,-0.2311793986654093
3348,0.1046846375294523
3349,0.2349869451697086
3350,0.0935999140722121
3351,-0.3078296470733096
3352,-0.0384935176916207
3353,0.0369401262120992
3354,0.0584543440807278
3355,-0.2297291046732155
3356,0.0962701108261515
3357,0.0823393612928
3358,0.1045462232676767
3359,0.0706724638571857
3360,-0.0922665272416956
3361,-0.1798581931761752
3362,0.2286315918906976
3363,0.1749136939010335
3364,1.0302600951320782
3365,0.1576298930945926
3366,0.1519825530808939
3367,-0.5382508672630941
3368,-0.1076360682372115
3369,-0.0690972645612272
3370,0.2877522898597746
3371,0.1739693328478287
3372,0.0040456347601016
3373,-0.1265861241354167
3374,-0.0496463960769224
3375,0.286920854296744
3376,0.0262605042016797
3377,-0.1517327884440308
3378,0.0222491909385025
3379,-0.1732364829954637
3380,0.0010130685847422
3381,0.2657290372121685
3382,0.1341997457267902
3383,0.1692285996333444
3384,-0.1351623966108565
3385,-0.3075802339228584
3386,0.0121398510844938
3387,0.241202175865652
3388,-0.0030277340438388
3389,0.2938077484195146
3390,-0.4549294197868766
3391,-0.1314609489646255
3392,-0.4154642762121063
3393,0.0235306153767474
3394,-0.0849869959656817
3395,0.1664199671249052
3396,0.3485896482524587
3397,0.242080653851494
3398,0.3511625081011028
3399,0.1415685798649008
3400,-0.4489588623666795
3401,-0.5309915245583626
3402,0.1264609296918034
3403,0.2319855110803693
3404,0.0528809974169648
3405,0.0081348762481876
3406,-0.3858560287452506
3407,-0.4895846326556028
3408,-0.3796618546510508
3409,0.092584972430262
3410,0.0246832318578255
3411,0.0041137027438359
3412,-0.2929284594438517
3413,-0.0598592276095451
3414,0.1163434458521592
3415,0.242528054812939
3416,-0.3131423432682316
3417,0.016682083009331
3418,0.3019160890653352
3419,-0.1185954452938457
3420,0.2238674704574855
3421,-0.0720092171798063
3422,-0.0384196708714876
3423,0.0256065552781643
3424,-0.2149157979150011
3425,0.0961064240046158
3426,0.0176543150542409
3427,0.1263999999999941
3428,0.1342196088457164
3429,0.227972005675379
3430,0.080442833817848
3431,0.1725344273765283
3432,0.015899262274234
3433,0.0540282853964592
3434,-0.0222518914107677
3435,0.1713632901751778
3436,0.1204437400950857
3437,0.2095441426481707
3438,-0.0799278275458192
3439,0.2820940762639062
3440,-0.2212721272127246
3441,0.0674612098043522
3442,-1.1916049120518062
3443,-0.0576793181697434
3444,0.2097849136625251
3445,0.36672049258258
3446,-0.3027413226768388
3447,-0.0681632282104949
3448,-0.2140352475067122
3449,-0.0896411316053407
3450,-0.2253692705953867
3451,0.3096821204116895
3452,-0.3442602973434058
3453,0.2143215431151055
3454,-0.1354642313546402
3455,0.012175077616126
3456,-0.0715797809963337
3457,-0.1274524066363182
3458,-0.3956276121802072
3459,0.1528607896788394
3460,-0.2897439828300016
3461,0.1882086514773642
3462,0.2168104435453199
3463,0.7681585406502737
3464,-0.008495609011089
3465,0.2323721001104772
3466,0.5643939393939429
3467,-0.0890944590829009
3468,-0.1138671170743785
3469,0.1506466436117433
3470,0.1585430686597369
3471,-0.2547323697886955
3472,-0.0683293474547344
3473,0.2007879981815323
3474,0.4243921760944603
3475,-0.1246435383656528
3476,-0.0737072875718147
3477,0.141544152339253
3478,0.199649671331427
3479,0.0545913180979777
3480,-0.212226110414171
3481,0.0066021541885892
3482,-0.1946701946701895
3483,-0.5205562732730468
3484,0.2652720933757725
3485,-0.2259908464211673
3486,0.1194992412746576
3487,0.123141043857152
3488,-0.5888406128515954
3489,-1.245930010853305
3490,-0.7067581439659814
3491,0.0789586315805129
3492,0.1635527789237785
3493,-0.6443384964446327
3494,0.3450721917625907
3495,-0.1650494778367429
3496,0.0081407912849223
3497,0.1123645342046499
3498,-0.017744916820703
3499,0.0856936010519688
3500,-0.0096045155999578
3501,0.0472614221257375
3502,0.4638068916852835
3503,0.1145340812310905
3504,0.3147093695566224
3505,0.0599783492788089
3506,0.1694073662996127
3507,0.2897790980443564
3508,-0.1794310722100683
3509,-0.074453641659001
3510,0.0452356632131833
3511,0.0335506834128365
3512,0.0116684412421115
3513,-0.165088826554464
3514,0.0960884013292265
3515,0.3888412530658615
3516,-0.0329127811300095
3517,-0.5949514407255748
3518,0.0421204645285475
3519,0.4214268594711219
3520,-0.0479577971385199
3521,-0.0369811396187948
3522,0.0769015659955239
