,EBAY.US
2572,-0.1935256861365225
2573,-0.4240282685512402
2574,-0.6490619720814474
2575,-0.4734679292478123
2576,-0.2148612354520992
2577,-0.4677100197877279
2578,0.2154011847065113
2579,0.4823151125401858
2580,-0.2058533965810344
2581,1.2985865724381616
2582,-0.3012581959950411
2583,0.3355704697986537
2584,-0.0618538481929779
2585,0.396057032212641
2586,-0.1940035273368596
2587,-0.3007252786131288
2588,-0.0708089927420767
2589,0.1998241547438254
2590,0.2153453501355846
2591,-0.0878103296878737
2592,0.1991714467813894
2593,-0.0956937799042985
2594,-0.2879078694817654
2595,0.326823435631723
2596,-0.4081959340483473
2597,0.1917239175587227
2598,0.111714012128939
2599,-0.1918771985928964
2600,0.0479463001438407
2601,-0.0159846547314546
2602,0.0319590923617705
2603,0.1948894935105936
2604,0.369905458012242
2605,-0.1511775938892407
2606,0.0477175123270145
2607,-0.3026469241531946
2608,0.1588085377508738
2609,0.0238872521697596
2610,-0.3756393861892574
2611,0.3504300732717407
2612,0.1431525369810661
2613,0.1905064295920059
2614,0.2424706482899409
2615,-0.0894111636224207
2616,0.0
2617,-0.4748459958932296
2618,-0.1928764305002001
2619,0.0514072741292973
2620,0.0128501670521599
2621,-0.2705836876691067
2622,-0.0838222967309274
2623,0.0322289544927052
2624,-0.1290822253775581
2625,-0.038739669421489
2626,-0.0904743440609967
2627,0.0645827951433701
2628,0.1418805623629555
2629,0.2508845287873826
2630,-0.0193025350662727
2631,0.038590172369438
2632,0.3205539171688678
2633,0.3322683706070353
2634,-0.4879928085270263
2635,0.128254456842368
2636,-0.2326807132113761
2637,0.0655190133607424
2638,-0.2059732234809431
2639,0.1880020509314637
2640,-0.7750602824664067
2641,-0.3977174476915164
2642,0.2501078050884056
2643,-0.0258799171842659
2644,-0.1295672454003677
2645,0.1293995859213299
2646,0.283870967741934
2647,0.4197361658386114
2648,0.2051632757736443
2649,-0.0342055755088132
2650,0.3889380101297727
2651,0.1304976605699623
2652,-0.3157535415599849
2653,-0.179533213644531
2654,0.1621713895527464
2655,-0.0854262771228381
2656,0.1364954785872688
2657,-0.0255994538783182
2658,-0.0854043897856301
2659,-0.2311248073960026
2660,-0.5508693406782461
2661,-0.1465390914576344
2662,0.4633204633204565
2663,-0.3184713375796095
2664,-0.080224628961075
2665,-0.1875418620227736
2666,-0.1744498121309845
2667,-0.7571660356949733
2668,0.2831333423217041
2669,0.1346438669718517
2670,0.2417730020147841
2671,-0.1210328133405102
2672,0.187919463087249
2673,0.0670690811535843
2674,0.0
2675,0.1425195964445215
2676,0.0583668005354723
2677,-0.0535762121618085
2678,0.0736130629726384
2679,-0.1163099203786191
2680,-0.0378016085791051
2681,-0.1476708282990998
2682,0.0402576489533026
2683,-0.0940228341168478
2684,0.0268564522626507
2685,-0.0403009134873739
2686,0.0
2687,-0.1479886990447994
2688,-0.1212284482758666
2689,-0.159256801592574
2690,0.985545335085414
2691,-0.1272313175875237
2692,-0.0701777485187531
2693,-0.1450421940928262
2694,0.2564608404024373
2695,-0.0197316495659044
2696,0.0893702029229285
2697,0.0551687902272449
2698,0.3338351770635722
2699,0.0457995289191266
2700,-0.1310272536687742
2701,0.0654707345816568
2702,0.0
2703,-0.1245493280891495
2704,0.1636125654450261
2705,0.1010757440443032
2706,-0.4166228991596678
2707,0.2034978569172851
2708,0.0912482817307215
2709,-0.1770491803278755
2710,0.2224548547500676
2711,-0.0785751702462051
2712,0.2090956612650243
2713,-0.1439602146315919
2714,2.8269912186103743
2715,-0.3090712409210367
2716,-0.0298342729325652
2717,-0.6702458761282315
2718,1.0205999143595568
2719,-0.0040049291435629
2720,-0.6979990693345787
2721,-0.6557377049180355
2722,-0.0468603561387084
2723,-0.3212410875186058
2724,0.0391604010025151
2725,-0.1411764705882406
2726,0.2503520575809679
2727,0.1562255897516146
2728,0.4819651741293347
2729,-0.0777967947720509
2730,0.1089522708233445
2731,-0.0934971997510976
2732,0.139816684791057
2733,0.2015503875968921
2734,-0.1241850357031951
2735,-0.1944163620810327
2736,-0.4373974849644632
2737,-0.1172974663747307
2738,0.0937500000000035
2739,0.4435483870967909
2740,-0.2830570157703302
2741,-0.3584714237402781
2742,-0.0609095831077445
2743,0.1419206595931661
2744,-0.006758583400913
2745,-0.0338043404773249
2746,-0.1082910321488978
2747,0.0069030767419085
2748,0.424422130871345
2749,0.2755376344086189
2750,0.1208215867901586
2751,-0.0806126561870053
2752,-0.0806776926179941
2753,-0.1346438669718709
2754,0.0134625740441641
2755,-0.0673582109659129
2756,-0.080895240663344
2757,-0.0809607340439917
2758,0.1482080301805435
2759,-0.0674127005527803
2760,0.0471666329762099
2761,-0.0471888903869443
2762,0.1548091808575013
2763,-0.2361354742949631
2764,0.5378895744344303
2765,-0.0316505776230465
2766,-0.4370976714614934
2767,0.3563509661070659
2768,-0.3815580286168553
2769,0.2220812182741126
2770,-0.2587579301274084
2771,0.0042938931297779
2772,0.4905839531571375
2773,0.2683080808080835
2774,0.2204724409448828
2775,0.0943989930774107
2776,0.0628930817610049
2777,-0.0629326620516034
2778,0.3293084522502758
2779,0.1252936570086112
2780,0.1095118898623283
2781,-0.1174720025060738
2782,-0.039172673143213
2783,0.0078339208774031
2784,-0.1726438044416533
2785,0.1567029695212635
2786,0.007834534628647
2787,0.187675946199558
2788,-0.2508623392913085
2789,0.6929732564236987
2790,-0.7794953098163607
2791,-0.5446333687566373
2792,0.4232804232804142
2793,-0.2386634844868637
2794,-0.0928998009290078
2795,-0.013273161667097
2796,0.2515556732424172
2797,-0.3254300325430093
2798,0.2252998475912818
2799,0.2313896601877524
2800,0.1243988051375923
2801,-0.2703919491525425
2802,-0.1325908247149221
2803,-0.3993610223642134
2804,0.2125398512220996
2805,0.0398353472314448
2806,-0.3464357095269888
2807,-0.1067093504068271
2808,-0.220573491076789
2809,-0.1942137690865392
2810,0.1738200294157102
2811,-0.0066858327204782
2812,-0.1137884872824548
2813,-0.0803858520900352
2814,-0.0847844518359065
2815,-0.5772384388324198
2816,-0.0787763408389523
2817,-0.5213145044212885
2818,0.2501316482359106
2819,0.183968462549278
2820,0.045970972614449
2821,0.0853018372703382
2822,0.104876769795488
2823,0.4177545691905917
2824,-0.2093144950287762
2825,-0.0916590284142898
2826,-0.2494092937778914
2827,0.06559097468188
2828,0.1963864886095725
2829,-0.0655050438883756
2830,-0.0393184796854536
2831,-0.2364687335785504
2832,-0.1447178002894348
2833,0.3212904071864013
2834,-0.3751480847702995
2835,-0.2441116315893677
2836,-0.0197967533324542
2837,0.4924814498653884
2838,0.2031454783748376
2839,-0.0501555209953418
2840,-0.0194439043359868
2841,0.5799342741155948
2842,-0.4953861097620115
2843,-0.1361735239762674
2844,-0.1851490937439073
2845,0.1750972762645842
2846,0.5994971959002171
2847,-0.0580495356037173
2848,0.0580158576677647
2849,-0.2909231962761803
2850,-0.2332814930015641
2851,0.3373109286028485
2852,-0.1146348559790531
2853,0.0
2854,0.0387784779447467
2855,0.2128277062977641
2856,0.2220077220077121
2857,-0.0772797527047896
2858,0.0772200772200755
2859,-0.1643623706854756
2860,0.1833622852731111
2861,0.4132628543969174
2862,-0.0480769230769203
2863,0.0192270717169736
2864,-1.0557953144266374
2865,0.1846153846153916
2866,0.2455494168201298
2867,-0.571075783299877
2868,0.2923976608187099
2869,-0.5415441745319644
2870,0.3776493256262112
2871,-0.6125930521091749
2872,0.100704934541789
2873,-0.3654175089410658
2874,-0.1245523898489775
2875,-0.023359028264425
2876,-0.3516174402250374
2877,0.1326570425282885
2878,0.2723735408560267
2879,-0.0545043992836511
2880,-0.0701262272089788
2881,0.0
2882,-0.0779787897691783
2883,0.3107902841888739
2884,-0.1399657480927916
2885,-0.0155714730613595
2886,0.233027807985095
2887,-0.3664145942153261
2888,-0.1483447845096796
2889,0.2971071149335493
2890,0.6138783122231658
2891,0.1164234709717523
2892,-0.015525539512506
2893,0.29411764705882
2894,0.2701659590891723
2895,0.2310358105506222
2896,-0.2315708220764052
2897,-0.3563405376094259
2898,0.3781447754283138
2899,-0.0926927236211992
2900,-0.030907124092119
2901,0.0308975745404143
2902,0.1850424055512572
2903,0.0
2904,0.115517905275322
2905,-0.3012513517688756
2906,-0.0618333590972426
2907,0.215949406139134
2908,0.2154840695705719
2909,0.0845828527489531
2910,0.0076887590342848
2911,0.0384290215971188
2912,-0.1925150161712613
2913,-0.0462249614792005
2914,0.3751065643648744
2915,-0.695338655678601
2916,-0.2495697074010258
2917,0.1718213058419268
2918,0.0084185352092336
2919,-0.7005190311418771
2920,0.5676931016686829
2921,0.2402608546421838
2922,0.1371036846615223
2923,0.256410256410254
2924,0.4763525008506314
2925,-0.1296336359253879
2926,-0.3571245405590219
2927,-0.0941136208076655
2928,0.1196376687745689
2929,-0.4291108822519739
2930,-0.1030927835051463
2931,0.3765833618623739
2932,0.0685937930314785
2933,-0.1286289286631824
2934,0.1795178663019387
2935,0.2557980900409253
2936,0.0426148470126968
2937,0.1531784528976315
2938,0.127485976542573
2939,-0.1084304689617759
2940,0.3511615343057875
2941,-0.006753562504234
2942,0.0472525988929345
2943,0.0944159697868996
2944,-0.2908353060534371
2945,-0.0473677087562546
2946,-0.0812677773262932
2947,0.0744400081207373
2948,-0.1558899281550889
2949,-0.1629327902240194
2950,-0.0543404428746179
2951,-0.0679717237629107
2952,0.1357588922074318
2953,-0.033951246010717
2954,-0.1019575856443757
2955,0.0814995925020405
2956,-0.0543625985322183
2957,-0.0844692245017892
2958,0.0572321914083807
2959,0.0271812992660995
2960,-0.1838110150452789
2961,0.2105978260869581
2962,0.1221332609580722
2963,-0.2448646442660761
2964,0.2197963220748856
2965,-0.3602941176470655
2966,-0.1104158998895882
2967,1.0128242494899553
2968,-0.4391100702576279
2969,0.2190740470279037
2970,-0.1462629808395411
2971,0.3352769679300142
2972,0.0
2973,-0.0437509114773241
2974,-0.3071971913399557
2975,-0.2052184110231611
2976,0.175592625109752
2977,0.1096250822188158
2978,-0.0658183413777997
2979,-0.0878348704435694
2980,-0.1319261213720366
2981,0.1025040269439264
2982,0.0877834674469467
2983,-0.2199413489735945
2984,-0.1174398120962981
2985,-0.2647920741947738
2986,0.227476319847269
2987,-0.0073432222058972
2988,-0.1470804530078078
2989,0.103765194189139
2990,0.5454813504349175
2991,-0.4591232227488185
2992,0.2658788774003054
2993,0.1327629443870827
2994,-0.1477323090560031
2995,0.0295377344557613
2996,-0.2517026946994188
2997,0.1330770368179642
2998,0.25809306098372
2999,-0.4369723003999433
3000,-0.3567712204548968
3001,-0.3131524008350637
3002,0.0447160530630513
3003,0.1711182203705005
3004,0.200475200475208
3005,0.561134081512102
3006,0.0664059617796822
3007,0.051622418879051
3008,-0.0295072292711655
3009,-0.1329590781503965
3010,-0.2072538860103635
3011,-0.5208333333333249
3012,0.532859680284191
3013,-1.122586439155815
3014,0.2510760401721674
3015,-0.0358808754933549
3016,-0.3781739600216114
3017,0.1797591227754834
3018,-0.6604541753370161
3019,-0.0452570601013732
3020,-0.036037602249905
3021,0.2166606432959906
3022,0.0
3023,0.3870038700386937
3024,0.0809352517985642
3025,0.0539277368326462
3026,0.0
3027,0.0718519849110816
3028,0.0986989681471506
3029,-0.4054054054054079
3030,0.0180147721131291
3031,0.1439107753193117
3032,-0.2161524857535883
3033,0.3053558590941739
3034,0.0628648405927195
3035,-0.351478010093728
3036,0.0810445745159868
3037,0.3410212689580989
3038,0.1523297491039314
3039,-0.0699300699300684
3040,-0.2980887252323368
3041,-0.6352567496029635
3042,0.1585623678646869
3043,0.1407459535538448
3044,-0.0528076042950204
3045,-0.2028397565922956
3046,0.7787889394469729
3047,0.1747030048916866
3048,0.4175365344467552
3049,0.0
3050,-0.1393728222996486
3051,-0.3321097710190486
3052,-0.1225061253062658
3053,0.24441340782123
3054,-0.2976711609175305
3055,-0.4573438874230395
3056,-0.1585623678646994
3057,0.0
3058,0.0704225352112661
3059,-0.1233915036136088
3060,0.1056524035921857
3061,-0.3888987095633708
3062,0.0794842356266037
3063,-0.5237926136363666
3064,0.5685664004331957
3065,0.1891636265369552
3066,-0.0811359026369199
3067,-0.0676589986468161
3068,0.1081373344147043
3069,0.1888828926065846
3070,0.0943523385900972
3071,0.3090567051867831
3072,-0.0268817204301021
3073,-0.0941746266648828
3074,0.2415783116360311
3075,0.2276379217996808
3076,-0.2416107382550427
3077,-0.363734339215945
3078,-0.1821985289155882
3079,-0.1825310978907587
3080,-0.1896505012191826
3081,-0.2580469917153303
3082,-0.3680479825517939
3083,-0.0818553888130999
3084,0.2042205582028668
3085,-0.0544884893066424
3086,0.0204290091930549
3087,-0.4617752693688954
3088,0.1809614859327959
3089,-0.8788319147463916
3090,-0.5636743215031331
3091,-1.382813602370523
3092,1.9778699861687312
3093,0.5912278289564235
3094,-0.0722369371538771
3095,-0.3417092365041945
3096,-0.3602604960509978
3097,-0.3825022602406366
3098,-0.0487058168661238
3099,0.6360619469026463
3100,0.2345151055317998
3101,-0.0182127246236004
3102,-0.0231852056306976
3103,0.7614769365618653
3104,-0.5730027548209519
3105,-0.0068875266891596
3106,-0.6586245146977181
3107,-0.1944984717977223
3108,-0.048648272986324
3109,0.0208449138410235
3110,-0.2647345687613177
3111,0.2778935667639334
3112,0.1803051317614361
3113,0.4556123153389652
3114,-0.808474380840982
3115,0.2239653369191727
3116,0.0597282365238047
3117,-0.6462278328824655
3118,0.3892215568862139
3119,0.3133860617818355
3120,0.2382015780854497
3121,-0.4636553993419118
3122,0.0597907324364816
3123,0.0
3124,0.1641546037904781
3125,0.1713221601489681
3126,0.0223413762287765
3127,0.1932510777463884
3128,-0.1488759863034008
3129,-0.8255779045331689
3130,-0.293564170116684
3131,0.2925552274920918
3132,0.0601560156015531
3133,-0.0675523530736346
3134,-0.007506380423353
3135,0.1199580146948542
3136,0.1497230124270227
3137,-0.1799910004499843
3138,0.5519093078759018
3139,0.6313744536182622
3140,0.2905569007263918
3141,0.0967585873246172
3142,-0.5187226454854924
3143,-0.268183665176756
3144,-0.008127438231462
3145,-0.0487884208814459
3146,-0.130271942680354
3147,0.1788036410923383
3148,0.0649772579597127
3149,-0.0975609756097597
3150,-0.0732243104710791
3151,-0.1629859017195035
3152,0.1302189305770414
3153,-0.0325653342017473
3154,-0.1712608057413095
3155,-0.0326317506934298
3156,0.0489236790606672
3157,0.2683581361307622
3158,0.0081314034802448
3159,-0.1628929793125939
3160,0.138267588450591
3161,0.2029220779220779
3162,-0.0893655049151023
3163,-0.1545972335231877
3164,-0.2728512960436589
3165,-0.4919354838709673
3166,0.7523611333440033
3167,-0.4663879060791238
3168,0.2566570420275965
3169,0.0
3170,0.0641231163834548
3171,-0.5966779551685285
3172,-0.0968523002421229
3173,-0.0807754442649503
3174,0.0968366688185963
3175,0.1128486216346933
3176,-0.0806711842529917
3177,0.0
3178,0.1691229765643939
3179,-0.0080541237113443
3180,-0.1209579872590851
3181,-0.1130217163154925
3182,-0.121241513094088
3183,-0.4220779220779188
3184,0.1620745542949779
3185,-0.0973393900064929
3186,0.1296176279974049
3187,0.0728567959200221
3188,-0.7421301582123606
3189,-0.2003740315255219
3190,0.1200800533689171
3191,0.1066240170598404
3192,0.1729643427354915
3193,-0.642742367434373
3194,0.145209296604022
3195,0.1887094621646929
3196,-0.0376492954775618
3197,0.210764721556099
3198,0.1330494944119137
3199,-0.3337338139100254
3200,-0.3079807177289632
3201,0.0267737617135154
3202,-0.0535762121618085
3203,0.0936705473036362
3204,0.1736574939887729
3205,-0.0935954004545971
3206,0.2134756504336178
3207,0.026677337601702
3208,-0.1670118244371701
3209,-0.2612190221031389
3210,0.1003680160588673
3211,0.0601845660024096
3212,-0.1071093854598986
3213,-0.0133904659882042
3214,-0.170290804296562
3215,0.5212405525149746
3216,-0.0456293592334223
3217,0.2147779175518119
3218,0.2399584712218716
3219,-0.1950458357714136
3220,0.3692188107267736
3221,-0.3771131339401717
3222,-0.0520426749935028
3223,-0.0520697734964934
3224,-0.0520969002344256
3225,-0.1304121022430807
3226,0.0
3227,-0.1860523455138509
3228,-0.0099307461126309
3229,0.0522397805929111
3230,-0.0261267145656381
3231,0.0587505711861109
3232,-0.1372728461236815
3233,0.0
3234,0.0653253200940833
3235,-0.0065329587770427
3236,0.0718109413761676
3237,0.0587199060481525
3238,-0.1764705882353008
3239,0.2050149818640521
3240,0.1417322834645722
3241,-0.1893341748185507
3242,0.580392156862741
3243,0.3283302063789882
3244,-0.4396984924623133
3245,-0.2282206657747747
3246,0.1022012578616428
3247,0.2509410288582129
3248,0.7626459143968902
3249,-0.0778816199376902
3250,-0.0779423226812114
3251,-0.1717676452217355
3252,-0.1877346683354263
3253,-0.0469557051181736
3254,0.0469336670838565
3255,-0.2509410288582241
3256,-0.3620336848732833
3257,0.0864983879845871
3258,-0.0550747442958358
3259,-0.8890300047626529
3260,-0.8485430675632424
3261,0.7153075822603652
3262,-0.1113940165499573
3263,-0.0955718381650243
3264,0.1461187214611841
3265,0.9587554269175128
3266,0.6470165348670012
3267,-0.4694835680751137
3268,0.2162162162162116
3269,0.1978061499730254
3270,0.2724082213841309
3271,0.1577439570277606
3272,0.4811119030648539
3273,-0.7721314419105759
3274,0.90747330960855
3275,-0.115792286452311
3276,0.2665008439193366
3277,0.1242125809599863
3278,0.3042793709200986
3279,0.1113270895918048
3280,0.0353294470941459
3281,-0.3634429571846437
3282,-0.0354704265318845
3283,0.0974486180014169
3284,0.0973537481193021
3285,-0.1506825031022883
3286,0.132778613791277
3287,-0.4892367906066511
3288,-0.3212564697483486
3289,0.6736772921459031
3290,-1.670564650851988
3291,-0.4362416107382517
3292,-0.4043126684636152
3293,0.5195240489358174
3294,-0.1174496644295306
3295,0.9473159381751708
3296,-0.5598729840394432
3297,0.0417641162712973
3298,0.1501251042535503
3299,0.4483560278977018
3300,-0.0498421664728379
3301,-0.2982786489143573
3302,0.2808241940844083
3303,0.4631161098246793
3304,0.1568821732309452
3305,-0.2566225165562932
3306,-0.3322259136212553
3307,0.6600660066006577
3308,-0.4473720414850958
3309,0.1487917907977492
3310,0.1157216068771702
3311,0.1485638824694557
3312,-0.1901926734474404
3313,-0.0579182525235871
3314,0.5769508149430138
3315,-0.4782608695652149
3316,0.0144906535284815
3317,0.3033805258595691
3318,0.0577533930118484
3319,-0.1301142113633127
3320,-0.493970652331837
3321,0.1885150812064899
3322,-0.0319127331805265
3323,-0.0987367503992998
3324,-0.2328627565128959
3325,0.1743425831759473
3326,0.1305861868833479
3327,-0.1453065969195125
3328,-0.0290697674418546
3329,0.2030751378009872
3330,0.0217533173809014
3331,0.3900325027085533
3332,0.137045585689554
3333,0.0720772668300581
3334,-0.1082329172379
3335,0.1153153153153128
3336,0.0
3337,0.086411751998275
3338,0.2370689655172299
3339,-0.0695894224078098
3340,-0.8421052631578867
3341,0.1877171354925478
3342,-0.2021336327905747
3343,0.2659946801064145
3344,0.1537601341906617
3345,0.0698421567257957
3346,-0.5760044956448392
3347,-0.3285555817097116
3348,0.039591405424438
3349,-0.0352360817476976
3350,0.0844951415293652
3351,0.2388311323405474
3352,-0.0843644544431977
3353,0.3921568627450996
3354,0.2375296912113839
3355,0.3689009535741638
3356,-0.3282122905027925
3357,-0.0698812019566696
3358,0.1256281407035223
3359,0.0279095729835278
3360,-0.223776223776219
3361,0.8321775312066496
3362,0.6750241080038698
3363,0.3842459173871293
3364,0.3480076561684282
3365,1.1013594906212365
3366,-0.1551189245087836
3367,0.2235597592433284
3368,-0.5533460141794921
3369,-0.6089074460682001
3370,0.8794619762028024
3371,0.292297111416772
3372,-0.0343997248021947
3373,-0.1033057851239708
3374,0.3260683027286851
3375,0.0257356095050072
3376,-0.4480827229642361
3377,0.1720430107526906
3378,0.1202852478735291
3379,0.0085910652921006
3380,0.0
3381,0.0171791788352482
3382,-0.0257754102586142
3383,-0.4401104590956206
3384,-0.2248745891714157
3385,-0.7669513683109723
3386,0.1305596657672605
3387,-0.4898101985480646
3388,0.1484716157205255
3389,-0.5421600798972684
3390,-0.2789899134416015
3391,-1.004335260115597
3392,-0.2027222704894303
3393,0.4325259515570893
3394,-0.180544522279194
3395,0.3382755146106224
3396,0.4157110091743209
3397,0.2858776443681942
3398,-0.0142959256611735
3399,-0.0572164211128683
3400,0.0500393166058997
3401,-0.1503436426116692
3402,0.3140165572366526
3403,-0.0928637759839956
3404,0.0713826825612065
3405,0.0784593437945686
3406,0.1637826675211978
3407,0.0142399430402148
3408,0.0071194646162746
3409,-0.1497326203208613
3410,0.0399127621056915
3411,0.0847427452376711
3412,-0.2033680605109355
3413,-0.4012036108324787
3414,-0.1955954795711462
3415,0.0723903286520879
3416,0.1878612716763145
3417,-0.1302271740703276
3418,-0.2756819500870541
3419,0.3902298019945021
3420,-0.2680965147453116
3421,-0.1740579602845916
3422,0.2652446925724238
3423,0.0024612711741705
3424,-0.385146428311876
3425,-0.2696006995045209
3426,0.1890909090909024
3427,0.2538991657598798
3428,-0.1234747239976666
3429,0.0725794745246003
3430,-0.2765647743813649
3431,-0.0218388294387429
3432,-0.021843599825252
3433,0.0582156891282084
3434,0.0581818181818272
3435,-0.1748506484044944
3436,-0.2776154295733456
3437,0.1750291715285947
3438,-0.0875912408759157
3439,0.0218206614387974
3440,-0.5312767780634021
3441,-0.3180606894180388
3442,0.2144450162978212
3443,0.2907971262401671
3444,-0.2658434096561206
3445,0.2310061601642676
3446,0.1148576585445888
3447,0.1755670097815996
3448,-0.1197471814144236
3449,0.1194335437638633
3450,-0.2051632757736321
3451,-0.0769954658225711
3452,-0.1113394998287045
3453,0.2051282051282007
3454,0.2047082906857684
3455,0.0852224305437263
3456,-0.0341005967604486
3457,0.2720625743921164
3458,-0.068061936362088
3459,-0.0510725229826372
3460,-0.1705320600272875
3461,-0.5486968449931418
3462,0.3928266438941023
3463,-0.5236500987209198
3464,-0.3104925053533181
3465,-0.1608579088471911
3466,-0.6408094435075808
3467,-0.0337381916329361
3468,0.1347708894878821
3469,0.4160515367064853
3470,-0.0201355795690993
3471,0.1552054126212197
3472,-0.0815560026827637
3473,-0.3364737550471063
3474,-0.486881255071679
3475,-0.0270562770562716
3476,-0.3938611978813068
3477,0.0409990741268796
3478,0.1745517624578165
3479,-0.0257557272604113
3480,-0.0949796472184439
3481,-0.4360861270100946
3482,-0.3830369357045159
3483,0.2184002184002331
3484,-0.1093194861984125
3485,0.1909438079650659
3486,0.0545256270447195
3487,0.1972654921433861
3488,-0.1430517711171522
3489,-0.3444000551040088
3490,0.520761956968611
3491,0.6670296760141504
3492,0.0136109976861373
3493,-0.3140360458765756
3494,0.0954849270222444
3495,-0.1229172357279478
3496,0.1343453562197827
3497,0.0565703380588865
3498,0.1225323349217201
3499,-0.0408608008716986
3500,-0.054510765876269
3501,-0.0136295488619202
3502,0.0272516691647309
3503,0.2446649449503773
3504,0.0543404428746179
3505,0.0814442785394357
3506,0.1355564592652763
3507,-0.0949796472184439
3508,-0.3403675970047651
3509,-0.218310820030013
3510,0.217835262083045
3511,0.0544291740372731
3512,0.1833616298811614
3513,0.0610832089045767
3514,0.4362578768783376
3515,-0.291686922702965
3516,0.3069466882067815
3517,-0.5849853753656149
3518,0.1136179191689665
3519,0.2428756476683914
3520,-0.1215854745886288
3521,0.2667744543249784
3522,-0.4351921015881275
3523,-0.1659076122316263
3524,0.0812611734113509
3525,-0.1466473741005431
3526,0.040836248271377
3527,-0.1140157993321936
3528,0.0569754191762926
3529,0.1544087769199494
3530,-0.0162561976753604
3531,-0.2689486552567223
3532,0.1952171791117576
3533,-0.0081347108110232
3534,-0.0814133355043625
3535,-0.0081419964175257
3536,-0.2530405681168786
3537,-0.1062265075992888
3538,-0.3608331966540903
3539,0.5800191953585054
3540,-0.3148673452361041
3541,-0.0143521346297003
3542,0.1476420596567231
3543,0.3569946035699516
3544,0.3227408142999011
3545,0.3874371445058105
3546,-0.1072784287836239
3547,-0.0577986954008813
3548,-0.008257638315446
3549,-0.1488587495864973
3550,0.0826309700875841
3551,0.099058940069345
3552,-0.0826173165895524
3553,-0.0165261940175262
3554,-0.1821192052980123
3555,0.2312520647505791
3556,0.1895969005028472
3557,0.0
3558,0.2138685530969737
3559,0.1150275244433494
3560,0.1230920728705118
3561,0.098376783079197
3562,-0.1313413232638407
3563,-0.0821557673348622
3564,0.4055032585083289
3565,-0.4363636363636322
3566,0.1307379430563675
3567,-0.05813953488373
3568,-0.3207932341790593
3569,0.174672489082976
3570,0.3481288076588263
3571,-0.0871080139372855
3572,0.1094909035537487
3573,-0.255161384123291
3574,0.0508610041415339
3575,0.2102668213457019
3576,-0.203429235687301
3577,-0.1746724890829553
3578,0.2975110659603777
3579,-0.0944218477629252
3580,-0.0072637466405312
3581,0.1523063533507455
3582,-0.2836569932358617
3583,0.1017220082830679
3584,-0.0799883653286687
3585,-0.0145454545454619
3586,0.0072721983855653
3587,-0.0873426013538136
3588,-0.0364059997087395
3589,0.5866249511145726
3590,-0.2352018816150433
3591,0.5845674201091229
3592,-0.130072840790854
3593,-0.3131524008350664
3594,0.4028589993502304
3595,0.0519547993245772
3596,0.1426718547341108
3597,0.0388953714507988
3598,-0.0843443846103908
3599,0.2831123728388118
3600,0.0260012754854533
3601,0.2594671311528246
3602,0.0451379932937977
3603,0.0515596803299717
3604,0.0837143409105515
3605,0.1350482315112591
3606,-0.0965561635017738
3607,0.1285760205721742
3608,-0.0836443186205275
3609,-0.0225246967210455
3610,-0.0740645327493918
3611,0.0321916044295537
3612,-0.0257599175682586
3613,-0.1289656951250893
3614,0.216986980781154
3615,-1.049334377447133
3616,0.0626076068242278
3617,0.358702432938247
3618,-0.2658326817826453
3619,0.1405371642723351
3620,-0.0625000000000097
3621,-0.0703619732624528
3622,0.1639088354667561
3623,-0.1406909488822939
3624,0.0937060752772173
3625,0.0780274656679106
3626,-0.0468384074941469
3627,0.093589143659339
3628,-0.0936768149882939
3629,0.0338683069124275
3630,-0.1120312500000109
3631,0.0468530376386086
3632,-0.031245117950314
3633,0.0780518264127336
3634,-0.1093920925144558
3635,-0.0469043151969999
3636,-0.1409112259276709
3637,-0.3298774740810569
3638,0.2194357366771169
3639,-0.0267773463649699
3640,0.1937596044631469
3641,-0.0668583272046495
3642,0.2999600053326337
3643,0.4512276045122617
3644,-0.493464923979715
3645,0.053319114902682
3646,-0.1334757074212417
3647,0.0530951256540167
3648,0.0136054421768674
3649,-0.1068233408999843
3650,0.0467133800467088
3651,-0.0267004872838876
3652,-0.0734802939211848
3653,-0.1337792642140392
3654,0.0473354424794086
3655,0.026201457121865
3656,0.0133663035487414
3657,-0.2076078221269771
3658,-0.0670151454228617
3659,0.160578081091937
3660,0.026755852842804
3661,-0.0200709172409186
3662,-0.2011128242944368
3663,0.1940318479860969
3664,-0.0590706222105375
3665,0.5612844276204054
3666,-0.0391747192478468
3667,0.0913242009132516
3668,0.1953124999999889
3669,-0.0260484501172128
3670,0.0390574143991682
3671,-0.2479770294962121
3672,-0.3470630607032945
3673,-0.26920551543007
3674,0.2358181579981562
3675,0.0
3676,0.3004179728317711
3677,-0.1831981156765252
3678,-0.2821337182599612
3679,0.0655694708543664
3680,0.1505826895377885
3681,-0.1442433779176493
3682,-0.0918755742223486
3683,-0.382081686429502
3684,-0.1187178472497077
3685,0.0527356624917495
3686,-0.1584576785949958
3687,-0.0264165896182938
3688,-0.1985177342509151
3689,-0.3740445600910666
3690,0.2595296025952905
3691,0.0324306794227389
3692,-0.0811424862057842
3693,-0.195121951219508
3694,0.0
3695,-0.1139508383525969
3696,0.0732004880032561
3697,-0.0325441379871501
3698,0.1218917601170207
3699,0.0
3700,0.0243724104313925
3701,0.0
3702,0.0324859904166263
3703,-0.2197623311085756
3704,-0.1222394262896305
3705,0.1139601139601144
3706,-0.0570125427594015
3707,-0.0978314038806494
3708,-0.0897592819257441
3709,0.09782342871118
