,VRTX.US
3264,0.2176941832114245
3265,0.0087070091423516
3266,0.3340998828480975
3267,0.142980935875222
3268,-0.1214645150095441
3269,0.3953593881651401
3270,0.3251647357767326
3271,-0.0344664167851381
3272,0.4631416441528299
3273,0.2353041841362245
3274,-0.3951550554076178
3275,0.0050192684137519
3276,0.3285158421345094
3277,0.2470007057163066
3278,0.6560168260804258
3279,0.2198570928896206
3280,-0.3258472027270933
3281,-0.1807955002008764
3282,0.0200843542880056
3283,-0.1181349754932689
3284,-0.0125691302161918
3285,-0.020114653525089
3286,-0.161176589100444
3287,0.2411817907748056
3288,-0.045242044940433
3289,-0.1107141059835936
3290,0.0905022876967059
3291,0.0954390194896655
3292,-0.1358080579447765
3293,-0.1561712846347618
3294,-0.1816897143434004
3295,0.166271980651994
3296,-0.0050387987503733
3297,-0.0302419354838721
3298,0.0453423346264312
3299,-0.0251965329570708
3300,0.6756756756756757
3301,-0.1850264001083066
3302,-0.1355687107415659
3303,-0.4493871992737088
3304,0.5237966224148816
3305,0.279178674351587
3306,-0.5569390989359376
3307,-0.0770346202646309
3308,-0.3113707129707503
3309,0.0704065409947768
3310,-0.0499909107435073
3311,0.1270878721859119
3312,0.1314536965686145
3313,0.0045326806273188
3314,0.1809790969143089
3315,-0.0362089255001414
3316,0.018101185627655
3317,-0.0090514120202669
3318,0.4908804323350612
3319,-0.0450551926109586
3320,-0.0202789481985477
3321,-0.1760603119427645
3322,-0.1469325014693198
3323,0.2120364522241265
3324,-0.2532790592492095
3325,-0.3434647595746768
3326,0.2557664781659975
3327,0.1382510075920833
3328,0.3874702394846237
3329,-0.2128605178826285
3330,-0.1663542642924038
3331,-0.0515729757607077
3332,0.1544799176107164
3333,0.1729052759474763
3334,-0.10759730538923
3335,-0.0678791283383572
3336,-0.1054407423028364
3337,0.1357169599401069
3338,0.2613890963405537
3339,-0.0420266168573445
3340,0.3118890233683956
3341,-0.1398471005034416
3342,-0.1517308994140932
3343,-0.1660119715675223
3344,-0.3048923495473548
3345,0.0046904315196955
3346,-0.1315047905316556
3347,0.0938438438438518
3348,-0.0704324552753935
3349,0.014084507042254
3350,-0.1465716478053385
3351,-0.5130928739666513
3352,0.1429625530344965
3353,0.1772355852226911
3354,-0.5624739595389119
3355,0.2954073390260857
3356,0.1290738948047762
3357,-0.2101859337105959
3358,0.2189444572482112
3359,0.2803824232395723
3360,0.0183823529411728
3361,0.1239271124982834
3362,-0.1931478500804856
3363,-0.1197108522491785
3364,-0.2700768680316742
3365,-0.1873265494912123
3366,-0.2736422243866124
3367,0.0231846424928048
3368,-0.1532531463335271
3369,0.3194148689936106
3370,-0.1158641145664364
3371,-0.0742080608506083
3372,-0.3584062558182881
3373,-0.1351666278256779
3374,-0.252324657726284
3375,-0.4230488694383683
3376,0.0777416063359392
3377,0.6564657044938869
3378,1.079119514873714
3379,0.2143606891369708
3380,0.4270329253249876
3381,0.3310005674295388
3382,0.1086391762316462
3383,0.6382878866100273
3384,0.6342396119945967
3385,-0.2056170849105087
3386,0.4790252069574928
3387,0.1207729468598991
3388,-0.2467986030267758
3389,0.1162790697674418
3390,-0.1397298556124878
3391,-0.0372751840462138
3392,0.0977517106549401
3393,0.4840764331210133
3394,-0.31366171003718
3395,0.0185839063371215
3396,-0.1906620292100241
3397,0.3869890802865531
3398,-0.1090841572668547
3399,-0.15807336463806
3400,-0.0494083376322297
3401,-0.0645001486178409
3402,-0.2851663801754778
3403,-0.1074252747799314
3404,-0.0124350269840113
3405,0.0124334808773092
3406,0.0610359814068953
3407,0.2217813925808277
3408,-0.1291091468864787
3409,0.1338953632531664
3410,0.1040324977707361
3411,-0.3928979957228928
3412,-0.2442915544919636
3413,-0.009972078181098
3414,-0.0349144595740401
3415,0.0049875311720652
3416,0.0349005334795797
3417,-0.0099725754175925
3418,0.0373831775700877
3419,-0.0972908247268339
3420,0.0
3421,0.1983783170109312
3422,-0.0490210730832451
3423,0.0249028787727918
3424,-0.1396508728179556
3425,-0.5609334690303199
3426,-0.2075254663393693
3427,-0.0486439029020202
3428,0.0782435508345941
3429,0.052135172283053
3430,0.6217323724742091
3431,0.0
3432,0.155473601936791
3433,-0.1250618010594497
3434,-0.0753952359635259
3435,-0.2811643511955386
3436,0.0188982330152093
3437,-0.2985357532104418
3438,-0.6102502979737788
3439,0.2235753020645033
3440,-0.3053726500620223
3441,0.3471066520850124
3442,-0.0904245193222909
3443,-0.24809160305344
3444,0.1904761904761931
3445,0.0713775874375473
3446,0.3579810815295965
3447,-0.04506427588824
3448,0.1846590909090844
3449,0.1607261038101557
3450,1.0728017648912689
3451,0.9131108224242962
3452,0.0049962528104018
3453,0.5169243004125414
3454,0.588002767071844
3455,-0.1930788652903541
3456,-0.0445765230312052
3457,0.0495049504950466
3458,-0.0767915975129436
3459,-0.0718889439762073
3460,-0.05506252821334
3461,-0.1634701381297862
3462,0.1414076260884649
3463,-0.0719960278053534
3464,-0.3013023232650306
3465,0.1268341208654682
3466,-0.224327018943179
3467,-0.0181987250920479
3468,-0.0514815152925618
3469,0.0272797546318214
3470,-0.2725408811321635
3471,0.1098955991807777
3472,-0.0399780120933407
3473,-0.1727029259379908
3474,0.0525341471956863
3475,0.0456335863195306
3476,-0.7087052221657855
3477,0.4526739062387122
3478,-0.1857480580884792
3479,0.0915839197917659
3480,0.2068401558516419
3481,0.469191363048795
3482,-0.100642193041315
3483,-0.1632104454685116
3484,0.5442566599828199
3485,0.5035151054531647
3486,0.1280895678163014
3487,0.1279257083293898
3488,0.1419379258137828
3489,0.0992579288178756
3490,-0.1419983906848975
3491,-0.0757898725782751
3492,-0.1945894636924656
3493,0.0474383301707887
3494,-0.0522094071859194
3495,0.3075612756695399
3496,0.1936245572609193
3497,0.0660720185001587
3498,0.0518867924528366
3499,-0.0188714851858803
3500,0.2591917058654084
3501,-0.5938873062623677
3502,0.5044196771713985
3503,-0.5166835675310218
3504,-0.0797390358825623
3505,-0.0556065954257575
3506,0.1737703335424942
3507,-0.0193115434751084
3508,0.3176283748014806
3509,-0.021661171147314
3510,-0.1687600954699941
3511,-0.0651355785004435
3512,0.1902193542173365
3513,0.0842034355001738
3514,-0.1445574133860219
3515,-0.0578564196518994
3516,-0.123096232289829
3517,0.0024135933577888
3518,0.1830972342680907
3519,0.1260815584065603
3520,-0.1600231358750632
3521,-0.1254765696636218
3522,0.0241242883334859
3523,0.0192957067052679
3524,0.3604902667627974
3525,-0.1390743213173119
3526,0.0166861338227938
3527,-0.0723589001447152
3528,-0.0724112961621987
3529,-0.0111414405882737
3530,0.2888407487641005
3531,0.1552881149132056
3532,-0.0888148764918104
3533,0.0277469478357286
3534,-0.0222024866785035
3535,0.0055503135927129
3536,0.0055500055500162
3537,0.2242711188636936
3538,0.0525791454505196
3539,-0.2274366228435106
3540,0.0886770492711836
3541,-0.1887944916430692
3542,0.072134058373097
3543,0.0609992790994363
3544,0.0443434399423447
3545,-0.1498834240035584
3546,-0.0222098833981077
3547,-0.0111061750333084
3548,-0.0500027779321092
3549,0.1220797957937954
3550,-0.1927710843373521
3551,0.1059118043520117
3552,0.0505232767953758
3553,0.0841346153846208
3554,-0.1589059565657112
3555,0.1586538461538521
3556,0.3067484662576622
3557,-0.1920860545524285
3558,-0.004802381981472
3559,0.0144050705848464
3560,-0.0096043027276132
3561,0.0096033803898885
3562,-0.057653502450276
3563,0.033619902982576
3564,-0.0600716053535814
3565,0.1319831061624139
3566,0.1581292826680646
3567,0.071825320819769
3568,0.0813358212525656
3569,0.100372813306571
3570,0.1288844336245215
3571,0.1905760160083745
3572,-0.0762885614838109
3573,0.0190685035991898
3574,-0.052465897166848
3575,-0.2959274742825045
3576,-0.0276275282947194
3577,0.0839397211398504
3578,-0.2777516241408546
3579,-0.1201894751726229
3580,0.3686311340690287
3581,0.0023479138785301
3582,-0.0845964046528054
3583,0.4468254339587255
3584,-0.3639266511704243
3585,0.0633535126003054
3586,0.1826869027543499
3587,0.0046840601433412
3588,0.1263098802395124
3589,-0.0936504963476253
3590,-0.1289354619405985
3591,-0.0469076154513658
3592,-0.0868544600938977
3593,-0.0070427494893942
3594,0.1968088845153522
3595,0.3339249019241562
3596,0.0233459401410015
3597,-0.2269696047920936
3598,0.0163765674714563
3599,0.2613403024080653
3600,-0.0292025646163107
3601,0.0775795190069827
3602,0.0475261393766566
3603,0.2743963280782335
3604,-0.2450612653163336
3605,0.5496008554873134
3606,0.0223769269020325
3607,0.3962357602773707
3608,-0.3055369252552397
3609,-0.1293371471210003
3610,0.2604812701562916
3611,0.1684085393035687
3612,-0.0049534376857494
3613,-0.2209149353389397
3614,0.3536977491961431
3615,-0.352462271644166
3616,-0.0944099378881976
3617,0.2923107411811352
3618,0.1286491835724843
3619,0.1531544884146051
3620,0.3151442083940999
3621,-0.2171166280045379
3622,0.0345372014998979
3623,-0.1457617906465479
3624,0.2538196155741817
3625,-0.2988383838383853
3626,0.121065375302668
3627,-0.5222858881395472
3628,0.4492680464411844
3629,0.2517623363544813
3630,-0.2296298165484791
3631,0.1134244089327994
3632,0.2514205259717403
3633,-0.1561240934730068
3634,0.0025180671316674
3635,-0.1841574167507614
3636,0.0806614236741404
3637,-0.1287196183842022
3638,-0.0227203877612781
3639,0.0555078972599208
3640,-0.047961630695443
3641,-0.0025243600747187
3642,0.2417527071266775
3643,0.0100720149065729
3644,0.2160804020100536
3645,-0.0427318201241776
3646,-0.0125697621801024
3647,-0.0956215400100642
3648,0.0301871603944467
3649,0.1105638757664081
3650,0.3881896247500329
3651,0.4152132035195425
3652,0.0988245084781013
3653,0.1039176971838392
3654,0.0363579701864609
3655,0.0519129938223507
3656,-0.2654590880699515
3657,-0.0130143939196781
3658,0.013012700395589
3659,-0.0208246563931653
3660,0.088426527958381
3661,0.0156022467235287
3662,-0.381101540067862
3663,0.0155548758271981
3664,-0.0468953992375564
3665,-0.1202551500575228
3666,0.1774530271398765
3667,-0.0469949349903417
3668,0.0156625247989981
3669,0.0730383973288891
3670,5.217025659070485e-05
3671,-0.060084044580175
3672,-0.1094820896185327
3673,0.1276096033402859
3674,0.1771386891737018
3675,0.2152588555858366
3676,0.2608979236873517
3677,0.0135865873209998
3678,0.1871440195280709
3679,0.0325361965186282
3680,0.0704454318846837
3681,-0.0433698362788594
3682,0.3349902744759047
3683,0.1968238561298394
3684,0.0538952814681044
3685,-0.2349954081356889
3686,0.1133175048564534
3687,-0.0296872048147285
3688,-0.1594853219440923
3689,-0.1624519413007047
3690,-0.0325009479443008
3691,-0.1030257022015107
3692,0.421166306695465
3693,0.124036024375785
3694,-0.3895284783485566
3695,-0.179249376288101
3696,0.2758396884634058
3697,-0.086612894494666
3698,-0.0487435008665529
3699,-0.1518767628552683
3700,0.0205044084478267
3701,-0.0666837650679783
3702,0.2405076246034177
3703,-0.0204729245572689
3704,0.6407648494711101
3705,0.1345826667682459
3706,-0.2877661199959243
3707,0.1119251119251113
3708,0.2081535259176506
3709,-0.3042175945116545
3710,-0.208047461560721
3711,0.1147357153779487
3712,-0.0918320493852389
3713,-0.2506137479541636
3714,0.0096655959504743
3715,-0.0890128733396479
3716,0.002559246557811
3717,0.2094187353151479
3718,-0.1432225063938624
3719,0.0664519756683512
3720,0.0817202104295401
3721,-0.0051077740320721
3722,0.0561539639593574
3723,0.0408225748839171
3724,0.1528506649003981
3725,-0.5380404002265503
3726,0.164915421947884
3727,0.2912849424477353
3728,-0.0046983649689865
3729,-0.0328993749118734
3730,-0.1600527232500133
3731,-0.2666792532980896
3732,0.1531646166171773
3733,-0.042432814710044
3734,-0.1700198356474852
3735,-0.2628027558775513
3736,-0.0687073540561079
3737,-0.098087018553049
3738,-0.1012249548950719
3739,0.2651766265744873
3740,-0.1945248375005914
3741,-0.5486117736857197
3742,0.2070886196472363
3743,-0.0261904761904794
3744,0.1094039861104455
3745,0.0095124851367468
3746,-0.0713945740123777
3747,0.1259715256815605
3748,-0.0927820335918645
3749,0.1045677075906644
3750,0.170668412316185
3751,0.3448195522005455
3752,-0.432890303257199
3753,-0.0608756731444605
3754,0.0117054898747406
3755,-0.2323071146986935
3756,0.1686656671664098
3757,-0.1672582967436292
3758,0.0780304806565111
3759,-0.0891767577208287
3760,-0.0892563536430674
3761,0.13370551945767
3762,0.3599392310389203
3763,-0.072507835524162
3764,0.130810558280776
3765,0.2516426674122708
3766,-0.2265243688844322
3767,0.4903327756088524
3768,0.492542490461324
3769,0.3249896279906018
3770,-0.115377515229832
3771,-0.0692744654320443
3772,-0.4686340014847768
3773,-0.1114827201783765
3774,-0.0092910898448435
3775,-1.341116310482899
3776,0.2982059544995452
3777,0.2171695962565311
3778,1.0013303558701894
3779,0.8736606617214128
3780,-0.1155224443606073
3781,-0.0047154241524116
3782,0.0659723858442178
3783,-0.1368440921102399
3784,-0.5480037008042138
3785,-0.728828139934992
3786,-0.124413819504268
3787,-0.4808154630252909
3788,-0.1540980448810523
3789,0.2210263309629098
3790,-0.4415916604329007
3791,-0.6093712066035561
3792,0.8091316283774054
3793,0.6911395432261118
3794,0.0788568151405182
3795,-0.2444788642919531
3796,-0.6314241635329384
3797,0.1083580148811783
3798,0.1370653585341204
3799,-0.0673757158669882
3800,0.0734057919537785
3801,0.0449704142011828
3802,-0.2372479240806643
3803,-0.0284778584650445
3804,-0.2665016894303537
3805,-0.162066828733497
3806,-0.0023833925209121
3807,-0.054848094624891
3808,-0.1217677816775281
3809,-0.1937706329840683
3810,-0.0430786904078132
3811,0.0191424196018474
3812,-0.0454839250233398
3813,-0.1318375761062398
3814,0.0383380457181118
3815,0.0431117072236076
3816,0.0909308446996878
3817,-0.1269856482257883
3818,0.2008560292675868
3819,0.0167352013005625
3820,-0.1053034654413167
3821,0.2196962460597994
3822,0.0525084729581429
3823,-0.0764343381264016
3824,0.546370201444307
3825,-0.1563610518834324
3826,0.0426257459505422
3827,-0.1161715545650566
3828,0.3425952178433013
3829,-0.5225156754702613
3830,-0.0629790267958037
3831,0.0866695160754165
3832,0.0047487890587991
3833,-0.0570179606576093
3834,0.1080746526731264
3835,0.2520121200643841
3836,0.0094679038061021
3837,0.080412468662782
3838,-0.0141924496168043
3839,-0.0331266859116904
3840,0.0638463903142618
3841,-0.2536626997297409
3842,-0.2042949448878785
3843,-0.2333444449735609
3844,0.8124321005148547
3845,0.0
3846,0.0283326250177089
3847,0.0377625678546066
3848,0.207263648782325
3849,0.0047103155911537
3850,-0.1014816318246339
3851,0.0025369764314866
3852,0.467148123832121
3853,-0.0151530457621987
3854,0.0857935907141135
3855,0.1511715797429997
3856,0.3214626550806242
3857,0.2055137844611511
3858,0.1951073090199541
3859,0.0100045020259167
3860,-0.1001452105552995
3861,0.3890468352536291
3862,0.1145874850538012
3863,0.0473072230660054
3864,0.1168863466799371
3865,-0.1743896362730556
3866,-0.2197143713172864
3867,-0.3306613226452889
3868,0.0175319958925021
3869,0.1924807519248171
3870,0.3139795664091679
3871,0.1343818435197998
3872,0.1044100830308795
3873,0.2096228029917831
3874,0.0433941678238332
3875,0.5819230153221949
3876,-0.7476333907056878
3877,0.2307485913603471
3878,0.2328880798779357
3879,-0.6601638284112925
3880,0.0430941607412109
3881,-0.1753770606804568
3882,0.2073236402800166
3883,-0.0188511566531099
3884,-0.0242430772545994
3885,0.0753660637381494
3886,0.3166085323316359
3887,0.0214603787756811
3888,0.2675370538819627
3889,-0.0964061914198373
3890,0.0107106517431488
3891,-0.0589433072553773
3892,-0.4251197330893784
3893,0.0564713475139106
3894,0.0585345716790529
3895,-0.1124115478784942
3896,-0.0188374596340132
3897,-0.0161490014534107
3898,0.0534784101094654
3899,-0.2477752009061088
3900,-0.0599492736914897
3901,0.2988505747126463
3902,-0.1427321699894112
3903,-0.0050649464266783
3904,0.005064689902848
3905,-0.4532630313121455
3906,0.092417171110387
3907,-0.3524229074889825
3908,0.0139094955489619
3909,0.004636283555098
3910,-0.3442661083973059
3911,-0.1141100579865285
3912,-0.2732112833924939
3913,-0.2135130050106735
3914,0.1664330436407817
3915,0.1818945011893038
3916,-0.1848941869772277
3917,0.1146737608513018
3918,0.2235261246158229
3919,0.2651977836710609
3920,-0.1819281593151031
3921,-0.0838222967309203
3922,-0.2380618960929932
3923,0.1481254993059846
3924,-0.0922789829717755
3925,0.1913410770855345
3926,0.2233648010788946
3927,-0.7558386411889602
3928,-0.0509813917919978
3929,-0.6155424467812249
3930,0.3747551315901522
3931,-0.0937766410912186
3932,0.0894340104765589
3933,0.0978556841388656
3934,0.2478525107798879
3935,0.1169987282746971
3936,-0.1039655428486578
3937,0.0826796692813199
3938,0.0593245476503304
3939,-0.1357830865192946
3940,-0.3876299199182129
3941,0.0085186131697803
3942,0.0723558203873111
3943,0.1147861576396608
3944,-0.0808407437348413
3945,0.1868603219093717
3946,0.3512484130342837
3947,-0.0592818428184344
3948,0.0176544029954025
3949,0.4166701800244569
3950,0.211150652431788
3951,0.2508519500189328
3952,-0.0923798469810707
3953,-0.3303388944341564
3954,-0.3864872602347427
3955,0.2201935322613172
3956,-0.3547539417104531
3957,0.352313844981899
3958,-0.1908032818164499
3959,-0.0322084242923071
3960,0.0655667350150288
3961,0.2331113225499432
3962,0.0618076356202271
3963,-0.0808907499048419
3964,-0.1381807785772106
3965,-0.1288167938931346
3966,-0.1981015901668186
3967,0.0904597014925402
3968,-0.2129899966495923
3969,0.0334928229665039
3970,-0.0718218817333041
3971,-0.0383196819466322
3972,0.0383050035910864
3973,-0.0383196819466322
3974,-0.0143719459614837
3975,0.1086956521739068
3976,-0.2069491340812523
3977,0.087060615953856
3978,-0.0136050719708338
3979,-0.0789717335657
3980,0.1723509870763829
3981,0.0070675220180522
3982,-0.3053768131748294
3983,-0.0436442989634392
3984,-0.3476309090411515
3985,0.0027371763288966
3986,0.0246285198259671
3987,-0.1123226124595981
3988,0.2950013657470748
3989,-0.1860872420776111
3990,0.0382974067184556
3991,-0.0164158686730512
3992,0.4249986378248794
3993,-0.0381554562302372
3994,-0.0381700201755938
3995,-0.1310401310401205
3996,0.0
3997,-0.2133946158896995
3998,-0.1534414730381418
3999,-0.6009151551904756
4000,0.1262501237746289
4001,-0.1785537149092278
4002,-0.2234921240898282
4003,0.2724568709101715
4004,-0.0861340118205997
4005,-0.1124577786608446
4006,0.0
4007,0.0347584289190094
4008,-0.0596214040840543
4009,0.3712503712503712
4010,-0.1983930165658196
4011,-0.124149575408452
4012,0.0793926462561388
4013,-0.1739735560194822
4014,-0.1244214403025929
4015,-0.089663760896641
4016,-0.0847542127829232
4017,-0.1371406547904744
4018,-0.0573953596176326
4019,-0.1615570315333929
4020,-0.0137610088070473
4021,-0.1804692199719338
4022,-0.3976043082188293
4023,-0.1865671641791067
4024,-0.0454018059829508
4025,-0.8166155298560388
4026,-0.4028436018957319
4027,0.1183431952662722
4028,-0.0094683520333334
4029,0.1866509155345588
4030,0.2662707950421781
4031,0.0353331920005599
4032,-0.035345680757806
4033,-0.5782812722187983
4034,-0.1352730379476453
4035,0.3193603330810046
4036,-0.0591757994650507
4037,-0.1968503937007971
4038,0.443898753305628
4039,0.1650087218895962
4040,0.2867619405791581
4041,-0.1223759766544247
4042,0.094046835323986
4043,-0.051752528816742
4044,0.1409443269908306
4045,0.2156485865641592
4046,-0.1502417953894517
4047,-0.3250117757889768
4048,0.0611966294779435
4049,-0.2453871926761409
4050,0.3290556103981519
4051,-0.3443396226415046
4052,0.2916000376258134
4053,0.5658700837113632
4054,-0.119395996722474
4055,-0.340615456894524
4056,0.2062919030428044
4057,-0.0234477583942895
4058,-0.0093799831160351
4059,-0.0938878978499618
4060,-0.0845705694418374
4061,0.0517022532508735
4062,-0.0752384980497203
4063,0.1267248662348682
4064,0.0422237860661522
4065,0.0843763183799778
4066,0.0889846384413627
4067,-0.0820267641613402
4068,-0.0164080446298797
4069,-0.1690537684902623
4070,-0.2023338979860617
4071,0.1034126163391928
4072,0.1829869093980136
4073,-0.1033300455591559
4074,-0.1081436900507757
4075,0.1141987057480058
4076,-0.1763668430335118
4077,-0.1319246101446375
4078,-0.1714517941239729
4079,0.60590220025662
4080,0.1471006927968123
4081,-0.4073659384901342
4082,-0.0214449104079238
4083,-0.0214495102361905
4084,0.2828081182565706
4085,-0.2095737080257193
4086,0.0
4087,0.0476077124494276
4088,0.0618517461223691
4089,0.1757302303490878
4090,0.1424706806342298
4091,-0.0976050678678059
4092,-0.400276447177139
4093,-0.1169116243557952
4094,0.3471396642731417
4095,-0.1953497236516088
4096,0.2139495079161398
4097,-0.0237778200494632
4098,-0.262241930100611
4099,-0.2773129333014507
4100,-0.7995920921500888
4101,-0.4119152897370348
4102,-0.0232774674115376
4103,-0.8072085601651955
4104,0.6481092926749598
4105,0.3669980488711289
4106,-0.6452216195997734
4107,-0.0818885847312804
4108,0.1938165514664636
4109,-0.4880795945184869
4110,-0.1692365550959071
4111,0.5284077624503136
4112,0.007013770369165
4113,-0.0982892981676103
4114,-0.1124569500738041
4115,-0.3715461493239233
4116,0.7376111668728613
4117,-0.3020228507211136
4118,-0.1688555347091996
4119,-0.0492737980712779
4120,-0.157454408723448
4121,0.0657585720995842
4122,-0.0893234920784155
4123,-0.304152028859081
4124,-0.509502820038859
4125,-0.5902484995783928
4126,0.0470984854118632
4127,0.007436049970249
4128,0.1237807595187404
4129,-0.0544932131179952
4130,0.0123832875151582
4131,0.0915524323254329
4132,0.2024891347293543
4133,0.1380942986782408
4134,-0.3017561216918057
4135,-0.0593971192397191
4136,-0.0346603287779724
4137,-0.037149862545517
4138,0.034661186898082
4139,-0.0321957501609917
4140,0.2150006178178684
4141,-0.2303576736351803
4142,0.1434578283452842
4143,-0.1015127881353896
4144,-0.0619363789515409
4145,-0.1637798401905722
4146,-0.1740081535249193
4147,0.0049714143673971
4148,-0.2142287764049456
4149,0.0099631363953423
4150,0.1255813953488419
4151,-0.5424616535727631
4152,0.1191060043438639
4153,-0.0724502196877634
4154,0.4490356203904066
4155,0.1045879235810878
4156,-0.3358052329648798
4157,-0.1401148942132468
4158,-0.0841396718552829
4159,0.0420521446593792
4160,0.014015416958655
4161,-0.0982042648709352
4162,-0.2343676760101247
4163,-0.0656660412758043
4164,0.1872659176029989
4165,0.0
4166,0.2475131929201892
4167,0.0186767521128038
4168,-0.2527734868698179
4169,0.2986885704951765
4170,-0.1261682242990702
4171,-0.3870059810015192
4172,0.0960727340894104
4173,-0.0844277673545998
4174,0.1451922626574878
4175,0.4536262775318427
4176,-0.0218662876510097
4177,-0.4227053140096674
4178,0.05486667398222
4179,0.2790392296328824
4180,0.0218806411027799
4181,-0.3926521870452255
4182,-0.1843089788732438
4183,-0.3533568904593564
4184,0.2093663911845704
4185,-0.0027548968291112
4186,0.022034318450983
4187,0.0220294644086421
4188,-0.0578608034385792
4189,0.0165289256198353
4190,-0.2208724461623444
4191,0.0937827550063529
4192,0.1322241198831913
4193,0.0
4194,-0.0207194041628355
4195,0.053753373354629
4196,-0.1047524534127234
4197,0.0771264874394087
4198,0.0770670483320413
4199,0.0605160367497461
4200,0.2094772470853613
4201,-0.0483766931842632
4202,-0.3831004154750874
4203,0.3387825338782509
4204,0.2788502788502691
4205,0.3393634930390504
4206,0.3939208432035244
4207,-0.0505965061780991
4208,-0.0959590574688017
4209,-0.1387999145846782
4210,0.130621384586679
4211,-0.141484249866517
4212,0.1359601183652771
4213,0.2844383008134385
4214,0.2333846072243132
4215,-0.0026521681474581
4216,-0.2206155972569198
4217,0.1274223520042371
4218,0.0769251173771241
4219,-0.3968042609853552
4220,0.0691931019799848
4221,-0.0799019868960771
4222,0.3873501008171591
4223,-0.0212291688780492
4224,0.238259120029659
4225,-0.1048813529694448
4226,-0.306842589751465
4227,0.0569525979146567
4228,0.331848746834346
4229,0.2743305029392534
4230,-0.0435634937921996
4231,-0.4815057999562367
4232,0.5138701389191338
4233,-0.4154276718558635
4234,0.348614258323158
4235,-0.2446269439105374
4236,-0.0830673720106666
4237,-0.1751850391976425
4238,0.2577319587628757
4239,-0.00655293680784
4240,-0.3265252454417972
4241,-0.312156517916029
4242,-0.0307854692585069
4243,0.2763036708916256
4244,-0.1933471019905953
4245,0.3393987168538859
4246,-0.0503877667265517
4247,0.0481737759481534
4248,-0.3471764447374169
4249,-0.1981505944517908
4250,0.7138964577656688
4251,0.2717391304347826
4252,-0.0652599521427042
4253,-0.114335493003761
4254,0.1793478260869633
4255,-0.059818369677532
4256,-0.1361359181006317
4257,0.0517049010803751
4258,0.1060185940303339
4259,-0.1579176649967439
4260,-0.1035704551648938
4261,-0.289744150448284
4262,0.027326884188671
4263,-0.166972326389843
4264,-0.0629964393316793
4265,-0.1041895152445699
4266,-0.0109685203466108
4267,0.6213211249182399
4268,0.1360692320252544
4269,0.070705971935181
4270,-0.1143479444595741
4271,0.0
4272,-0.2346905359676928
4273,-0.4826148952506282
4274,-0.0274288222063807
4275,0.442416701230475
4276,-0.1061081380328557
4277,-0.1524742410941108
4278,0.3304205666655159
4279,0.4367262723521258
4280,-0.0068780521356289
4281,0.3632127192982399
4282,-0.1555779262377612
4283,0.0893316765370426
4284,-0.1948605194448244
4285,0.0045804323928137
4286,-0.3723966714174071
4287,0.1102181400688905
4288,-0.0367528828042507
4289,-0.1564441172410504
4290,0.0115019208207666
4291,-0.2559963099630896
4292,-0.0599990769372889
4293,-0.0877679231337757
4294,-0.1364572010083898
4295,0.1408841055014119
4296,0.0761579469663714
4297,0.0853163622947806
4298,-0.0923190546528882
4299,-0.0138497760952738
4300,-0.7981904782618062
4301,-0.5994967727819733
4302,0.2896737145647036
4303,-0.248840871314839
4304,0.0590151034950016
4305,0.3702009973650375
4306,0.3428893856203565
4307,0.4106421145907578
4308,0.3960992831464007
4309,-0.0086115955133509
4310,0.2126836813611775
4311,0.2229272056932101
4312,0.1434106038228592
4313,0.5089654584948222
4314,-0.0127790083489526
4315,0.0978765053832155
4316,0.1020278025761938
4317,-0.5363820921038552
4318,0.1152639330615425
4319,0.2830871397556477
4320,0.0297897693420687
4321,-0.1705175206752396
4322,-0.1622544833475764
4323,0.1470933083203645
4324,0.0362272514171282
4325,-0.2216617691293243
4326,-0.355268657409551
4327,0.3009537920177689
4328,-0.101965146459028
4329,0.2957486136783802
4330,-0.159681562565087
4331,0.1917124774795547
4332,-0.0924769963471533
4333,0.0231139053254359
4334,0.1039045002193513
4335,0.1682725554377433
4336,0.1702871870397664
4337,-0.002117128768379
4338,0.0159219548111047
4339,0.1057276822653258
4340,-0.424706859939058
4341,-0.0369446753486711
4342,0.115318972277319
4343,0.018447631785279
4344,-0.2125987891112483
4345,0.12463072378138
4346,0.2555307442620718
4347,-0.2793296089385427
4348,0.0346156508896169
4349,-0.1270853551458041
4350,0.1829854960390657
4351,-0.0593818885240024
4352,-0.352128572073496
4353,0.0473794643864441
4354,0.0879130787610987
4355,0.0090159130866024
4356,-0.2032703947962856
4357,0.0090334236675746
4358,-0.0858912345734811
4359,0.0225978486847975
4360,0.1579351112314528
4361,0.1486888348202145
4362,-0.0540979172301886
4363,-0.3892107168718253
4364,0.189719035143187
4365,-0.2240985128007807
4366,-0.0158478605388257
4367,0.0769161161885874
4368,0.1265250790781749
4369,-0.1765424833642727
4370,-0.1768547070560431
4371,0.0226685405993484
4372,-0.0408200290275777
4373,0.067987127770478
4374,-0.4690346083788712
4375,-0.2019647932977615
4376,0.2189381499726316
4377,-0.1944361352078902
4378,0.0024927088266796
4379,0.107071713147412
4380,0.0597252637865698
4381,-0.1295724110435517
4382,0.1393450781327765
4383,0.0795624067628028
4384,-0.2792460357036014
4385,0.06976280645805
4386,-0.0748017752954698
4387,0.2437568401154159
4388,-0.049771053155496
4389,-0.1245826481287686
4390,-0.0648249725740477
4391,0.0548218290555762
4392,0.0498132004981291
4393,-0.1196947783153005
4394,0.0573208722741478
4395,0.1169969132729332
