,WDAY.US
4054,-0.3591939444365604
4055,-0.7050600833810162
4056,-0.20478374836173
4057,0.3794524460402329
4058,-0.0816693209196035
4059,-0.1144679285392963
4060,-0.0531740837696432
4061,-0.2295834699901616
4062,-0.1320205715636841
4063,0.0621948717948726
4064,0.0451078487656908
4065,-0.0246103363412642
4066,-0.1355403129749096
4067,0.1558335042034018
4068,0.0450893589113025
4069,-0.0882069375782081
4070,0.0307603970141861
4071,-0.1437548773976236
4072,0.153786216654022
4073,0.0880930918626581
4074,-0.0738067902247034
4075,-0.0972633626597103
4076,-0.5959528574605307
4077,0.3942588818995369
4078,0.137137801371379
4079,-0.086338580062439
4080,0.1127769669629931
4081,0.1060304837640736
4082,0.125752862532264
4083,-0.1037985865724316
4084,-0.013252639484031
4085,0.4310534418297733
4086,0.1361679697794967
4087,-0.25100180545158
4088,-0.0352407382934727
4089,0.1187961985216518
4090,-0.0484218866927911
4091,-0.2559689306677188
4092,-0.088343124696328
4093,0.0
4094,0.185177020413569
4095,-0.0595566339472773
4096,0.0621649266365649
4097,-0.1152038136434842
4098,-0.2278357812776565
4099,0.1942776404097482
4100,0.0370514972865324
4101,0.3792224966453482
4102,-0.4701410970375781
4103,-0.2210407793606525
4104,0.4415721136975168
4105,-0.340375586854473
4106,-0.3533568904593662
4107,0.2545525748972021
4108,0.2071283414100364
4109,-0.0078167747987109
4110,0.4067651466495238
4111,-0.1227639424763232
4112,-0.2500488376636008
4113,-0.0840714020372553
4114,-0.2096394984326116
4115,-0.0705826993961173
4116,-0.0274563639929482
4117,-0.1807536641911193
4118,-0.1298394711992495
4119,0.2746605979753657
4120,-0.0274736057145184
4121,0.0627574034124324
4122,-0.0176536356681852
4123,0.1859973373012743
4124,0.3783889213965388
4125,0.046866345703214
4126,-0.0682157322532494
4127,0.1914893617021228
4128,-0.3244535519125644
4129,0.1130039871218039
4130,0.0191856746962336
4131,0.3907079458105013
4132,0.0169844167975848
4133,-0.1530937699340783
4134,0.2989124674058146
4135,-0.2443896633797979
4136,-0.1873616079032523
4137,0.0604301606080448
4138,0.1139213602550481
4139,0.0042506163393653
4140,0.0594732370433367
4141,-0.0424989375265594
4142,-0.0829416643627407
4143,0.1253186066270246
4144,0.1103284392769205
4145,0.0084860828241727
4146,-0.1529831718511022
4147,-0.1745349282703999
4148,-0.1108033240997191
4149,-0.1664816870144347
4150,-0.5391250770178656
4151,-0.6199628022318686
4152,-0.2775372454983459
4153,0.0342696524471305
4154,-0.141005978973566
4155,0.0644158151932393
4156,0.1109385400488129
4157,-0.1644590630278267
4158,0.0133327407670775
4159,0.2394147639104502
4160,-0.0754281657644937
4161,0.1063735484442908
4162,0.274045261669026
4163,-0.053069166814083
4164,-0.0619523851668354
4165,-0.0841489879976959
4166,-0.115283997694316
4167,-0.0177391458601233
4168,0.0310338712537653
4169,0.0664569580435096
4170,-0.0044306601683736
4171,0.0885347498893391
4172,-0.0088542588985347
4173,-0.0221405481999658
4174,-0.1463414634146397
4175,-0.031774051191518
4176,0.3377784032933322
4177,-0.1162463012540454
4178,-0.7148812374718345
4179,-0.3078291814946651
4180,-0.1746818295247973
4181,0.0267298679544482
4182,-0.1660002855918802
4183,-0.1573226544622417
4184,-0.1109639546121638
4185,0.5729945191828648
4186,-0.1532703617893447
4187,-0.4673315547279295
4188,-0.18836107921928
4189,-0.1329261720855055
4190,0.1040769451622034
4191,-0.3710240985555177
4192,0.8376346198496082
4193,-0.3476889438500172
4194,-0.3218382538027396
4195,0.3636624209527035
4196,-0.0053746103407657
4197,-0.0053748992206347
4198,-0.3145219266714594
4199,-1.3036195470104086
4200,-0.8726591760299565
4201,-0.2421580221884259
4202,0.3684446771900789
4203,-0.2625262526252583
4204,-0.2406015037593933
4205,0.3073232891087599
4206,0.016862458546462
4207,0.0412023597715192
4208,0.2521950308238201
4209,-0.0785222853724123
4210,0.3093897938643844
4211,-0.0149125750288795
4212,0.0745073203442195
4213,0.0484063151623456
4214,0.0744158356898305
4215,-0.0856515100733691
4216,-0.0931862233487401
4217,-0.1554896430457994
4218,-0.0199768492587974
4219,-0.2020428779885585
4220,0.1046533358250904
4221,-0.0373901663862489
4222,0.164246519093657
4223,0.2164107110265232
4224,0.0108007448789558
4225,0.0978435286290164
4226,0.5100848843548019
4227,-0.4223039024008697
4228,-0.1684227018134843
4229,0.2305588120359528
4230,0.1463271875914434
4231,0.0370558177633994
4232,-0.113245860668549
4233,0.1870907390084261
4234,0.1284596519911184
4235,0.2020123538324224
4236,-0.2922153822177199
4237,0.1963719790795774
4238,0.3487493460949672
4239,-0.1882910163832649
4240,-0.159427615973857
4241,-0.0388999105302146
4242,0.0311102469375788
4243,-0.1831073710456484
4244,0.011686338670084
4245,-0.0097395640571039
4246,-0.0331254871395087
4247,0.3417741183781246
4248,0.158982511923676
4249,-0.1086914327859837
4250,0.5472281703545069
4251,-1.199887635940451
4252,-0.3341923014978193
4253,0.2510191376990581
4254,-0.0140590480016167
4255,-0.4843592330978763
4256,0.1450969328120646
4257,-0.5267209594424906
4258,0.0627619298281137
4259,0.4454387874390252
4260,-0.0726128524748908
4261,-0.2953552354749918
4262,0.1857685162749406
4263,0.1974930474386397
4264,-0.1331826620389105
4265,0.1736425863479102
4266,-0.0024173566205355
4267,0.1894432154919506
4268,0.2022232923990753
4269,0.270156690880704
4270,0.117090729124651
4271,-0.0751720275243978
4272,-0.385542168674702
4273,0.1803968731208613
4274,0.0801121570198346
4275,-0.3987928432851957
4276,-0.2575416479063395
4277,0.7489632489632586
4278,0.2158209221439263
4279,-0.0749692090748369
4280,0.4106374657802015
4281,-0.1477630805931757
4282,0.5083424846788771
4283,0.2385454031417152
4284,-0.0229763167196881
4285,-0.0424358158285609
4286,0.3427282579008203
4287,0.1451621417134491
4288,0.0580311609749107
4289,-0.0880033793297662
4290,-0.2894866906728776
4291,0.2500264112406368
4292,0.0316834471590421
4293,-0.301901449480065
4294,0.3045024113774806
4295,-0.2434893076434461
4296,0.1479915433403861
4297,-0.211864406779669
4298,-0.2052225603283504
4299,-0.3657800348023827
4300,-0.3463820605686988
4301,-0.1620870639086199
4302,0.7412231139032013
4303,-0.3710254142796847
4304,0.3142846192173738
4305,-0.0959103813396761
4306,0.1379204658646681
4307,-0.0690078208863697
4308,-0.0882544798741266
4309,-0.0710377267927435
4310,0.1246404602109256
4311,-0.0537201181842547
4312,-0.0883324372071657
4313,-0.0384201629014994
4314,-0.0538171753671047
4315,0.3142244022072322
4316,-0.0344999425000862
4317,-0.1266600138174499
4318,-0.019194594802108
4319,-0.2308669052291442
4320,0.0576834333179642
4321,-0.2351308638168344
4322,-0.0115651503469659
4323,0.5291816857120928
4324,0.2104618681360775
4325,0.3871541000253837
4326,-0.3566878980891734
4327,0.3743892378958017
4328,-0.069850139700276
4329,-0.0656598818122132
4330,-0.0444990676385784
4331,0.4388185654008404
4332,-0.1838818083824751
4333,0.0232440199475981
4334,0.1771852851839299
4335,-0.1351808043257828
4336,-0.2010624563482801
4337,0.0296214798044953
4338,0.0528675351040433
4339,0.0084580901632454
4340,-0.2076535152773696
4341,-0.0169541813249658
4342,-0.1230690884400018
4343,-0.1679100512231851
4344,-0.1383449684999221
4345,-0.085207907293792
4346,0.1871066507909498
4347,-0.1554547584062731
4348,0.1467211023220204
4349,0.0467587672688687
4350,-0.5286316052883947
4351,0.7779846885992118
4352,-0.6707215464089376
4353,0.1612958235278943
4354,0.0549551047555751
4355,-0.2208057326167567
4356,-0.1920106858120833
4357,0.0959132610508833
4358,-0.0407588913414694
4359,-0.289653152587765
4360,-0.2243421742320983
4361,-0.1953699424393947
4362,0.0881538074049231
4363,-0.286267575987205
4364,-0.1602293810085998
4365,0.0884694780300829
4366,-0.3890886022414954
4367,0.2278577155154312
4368,-0.3684567169236001
4369,-0.241986839312245
4370,0.6704900059036751
4371,0.1179344621346142
4372,-0.2110417018402836
4373,-0.057013746647799
4374,-0.0021116648365552
4375,-0.4788997585035355
4376,-0.1147399909847154
4377,-0.2629524631250317
4378,-0.0740101147156689
4379,0.0472618925305581
4380,0.0267061095361344
4381,0.024645717806532
4382,0.0246396451891102
4383,-0.0287545185672006
4384,-0.1542797194166169
4385,-0.0185169944860453
4386,-0.1566106165512792
4387,-0.0783666735409353
4388,-0.1714628049662206
4389,-0.2464380384360499
4390,0.1034382887169514
4391,-0.0496336260158029
4392,0.119862730505258
4393,0.0248015873015764
4394,0.3439681983893258
4395,0.0576380740649312
4396,-0.2662538699690445
4397,0.0618811881188142
4398,0.1400675620004957
4399,0.0576416337285846
4400,-0.6236837842216186
4401,-0.2822621585947784
4402,0.09129640900791
4403,0.572880945657004
4404,0.3497628045348575
4405,-0.134860409412052
4406,-0.0785625075540845
4407,0.2451571417088598
4408,0.6051890466774581
4409,0.1296577036623269
4410,-0.344275420336263
4411,0.5414874980092312
4412,-0.0557724484104797
4413,0.1173825676939249
4414,-0.207340656711661
4415,-0.0219350721863198
4416,-0.1117942984907774
4417,0.342193219799453
4418,0.6699207556864191
4419,0.0375330883805567
4420,-0.5222502432534507
4421,-0.20096303076127
4422,0.3845239039086652
4423,0.2589802898206912
4424,0.1282973180766592
4425,-0.3652875882946523
4426,1.082009103250023
4427,-0.593617209276176
4428,-0.0148627206812774
4429,-0.2032683947834468
4430,0.5850293314979428
4431,-0.7730306268524197
4432,0.0946740794456471
4433,0.0603937673632104
4434,0.5605156744204691
4435,0.2037717756113117
4436,-0.4051831347534765
4437,0.0441093912903942
4438,-0.1164237825685463
4439,0.154724302137278
4440,0.08170458186479
4441,0.2078337330135818
4442,0.4377238360525359
4443,0.2975600079349335
4444,0.1327337203082511
4445,0.3179430467238069
4446,-0.3965264284864586
4447,-0.2424676047380496
4448,0.4944033540323537
4449,0.8043000627746324
4450,-0.2753480360665655
4451,-0.3076247750318189
4452,-0.6850525943604753
4453,0.3523297806747165
4454,-0.3890706516933395
4455,-0.2259937076261884
4456,-0.2401285660602229
4457,0.5634151189240508
4458,-0.3301426925463106
4459,-0.2510051311668396
4460,-0.4350348027842202
4461,0.1714883855593376
4462,-0.075779526155075
4463,0.1291040623260955
4464,0.1222765673632751
4465,-0.1157407407407493
4466,-0.0445354947893445
4467,-0.0623885918003504
4468,0.0489955903968577
4469,-0.0490196078431306
4470,-0.1159989292406618
4471,-0.2280552698653986
4472,-0.5078651685393237
4473,0.1301674222361829
4474,-0.1033429187634749
4475,0.3726708074534202
4476,0.7887601676115389
4477,-0.2028826985163059
4478,0.2972630690213081
4479,-0.7121346324180658
4480,0.1026403341119913
4481,0.0778044985146309
4482,-0.0991220617388745
4483,0.0283125707814213
4484,-0.0247796382172796
4485,0.0070793954196247
4486,0.0495312223598041
4487,0.0813065610859792
4488,-0.1132502831257054
4489,-0.0336324854406837
4490,0.1184582743988813
4491,0.075967704891958
4492,0.0247275553279026
4493,0.0017662227560123
4494,-0.0318021201413339
4495,0.0247288656516031
4496,0.0105969622041785
4497,-0.1379505500336186
4498,-0.223340896199658
4499,0.0956259961041397
4500,-0.0507578674694514
4501,-0.8792993855498301
4502,-0.2726532346588229
4503,-0.3446560545764736
4504,0.1950423773892731
4505,0.1734636080430505
4506,-0.0106213489113222
4507,0.0176991150442518
4508,-0.0389532207231182
4509,0.1802757158006331
4510,-0.0318234857324617
4511,-0.0176828405715134
4512,0.1553672316384172
4513,-0.0035311981355241
4514,0.1868038911603093
4515,0.1548423423423415
4516,0.3803747655524127
4517,0.1697406642634702
4518,-0.0175021002520342
4519,0.1694826411336164
4520,-0.2539938340807254
4521,-0.5849601804214621
4522,0.0070472163495555
4523,0.0563459642203015
4524,-0.2719022564356022
4525,-0.801854693441873
4526,-0.1670676289762095
4527,0.3031413438155917
4528,0.7652766069982307
4529,-0.6789476311716908
4530,-0.2836974116783091
4531,0.1449758373604406
4532,0.4545152942737723
4533,0.109362054681022
4534,-0.2924851264665787
4535,-0.6001839003594469
4536,0.4808332224144793
4537,0.0299391237816545
4538,0.0581810928071583
4539,0.3065857943057753
4540,0.0530029482890068
4541,-0.1193990249079677
4542,-0.1977302560523637
4543,0.1559467126764671
4544,0.1722396117984074
4545,-0.3573446797194391
4546,0.0365521366385371
4547,-0.0831421064884099
4548,0.126216494502938
4549,-0.003321597023846
4550,0.4030259272829166
4551,0.0409323969149893
4552,0.5229094338005223
4553,0.3204306588054345
4554,0.1833766898375226
4555,0.1596661912162305
4556,0.0106432798331036
4557,0.1530286928799207
4558,0.3874409840577528
4559,-0.2270508848618582
4560,0.2518785056619743
4561,-0.1207934220564535
4562,-0.1485631817988855
4563,0.1187094586000768
4564,0.1016475371648846
4565,0.0127043279410403
4566,-0.0296522217986161
4567,-0.1142915303402637
4568,0.2430460074034904
4569,0.0401742292891271
4570,0.097169412758762
4571,0.2864605274243857
4572,-0.0716664558829676
4573,-0.0759397544614634
4574,0.1558550968828999
4575,-0.2627869626830444
4576,-1.0906520991710351
4577,0.7582363422678849
4578,-1.06130268199233
4579,0.4196871423121032
4580,-0.3714624899475461
4581,0.6770377695789545
4582,-0.3779780085522331
4583,-0.053480021392025
4584,0.2647871225831222
4585,0.3790133053178586
4586,0.4557956777996186
4587,-0.1437760121074519
4588,0.41822086583023
4589,0.1467268623024779
4590,-0.328388630959123
4591,-0.0528720873144704
4592,0.3141277683827087
4593,0.1787298008267729
4594,-0.0865084439763862
4595,-0.146903721560941
4596,-0.0508771599238692
4597,-0.0395867893228842
4598,-0.1226808598984536
4599,0.8774227344159136
4600,0.0362844702467406
4601,-0.138417883590552
4602,-0.190687515168329
4603,-0.298220552459134
4604,0.404377640784094
4605,-0.2360619315420422
4606,0.1455906821963449
4607,0.3729796933278022
4608,0.0828157349896511
4609,-0.0466055615970141
4610,0.0845089855472403
4611,-0.1848812095032483
4612,0.0845936054139923
4613,0.1654601861427156
4614,-0.2695976773123287
4615,-0.0553326877852981
4616,-0.0415167450871867
4617,0.0933254986001112
4618,0.1139345394282502
4619,-0.0241737749076192
4620,0.4469350568982745
4621,-0.0343914434088876
4622,-0.2205907696549775
4623,0.0198147749300037
4624,-0.4873952489784706
4625,0.686783858800088
4626,-0.6969452656096008
4627,-0.6110750594851803
4628,0.1332133213321348
4629,0.1294451835604665
4630,-0.3590567093084115
4631,0.2914455338670513
4632,0.5439353003274283
4633,-0.3285103938534522
4634,-0.25916993628738
4635,0.4746807100506883
4636,-0.3433028974045524
4637,-0.2197643837590567
4638,-0.0072059088452465
4639,-0.9127222747186668
4640,-0.47904708471796
4641,0.0862403518606306
4642,-0.1122382905244942
4643,-0.4030424744094699
4644,0.2722714501837009
4645,0.1769071453227462
4646,0.521515184032623
4647,0.0579125734631801
4648,0.0557365803464223
4649,-0.135236664162283
4650,-0.2388432241683551
4651,0.1589756810174463
4652,0.064408089656051
4653,-0.0816501933820359
4654,0.3767445842966109
4655,-0.145772594752188
4656,0.0771142147202375
4657,-0.150169476981162
4658,-0.1374865735767962
4659,-0.0816993464052277
4660,-0.0258064516129042
4661,-0.0516395558998212
4662,0.004303111149357
4663,0.0859882196139202
4664,1.0391368395907097
4665,0.0875134253550256
4666,0.2539380232512061
4667,-0.3783654612075787
4668,-0.1355986280609409
4669,0.2506265664160383
4670,-0.0198949546395079
4671,0.1667991446727406
4672,0.2378140603947046
4673,-0.4078546843602673
4674,-0.0537463173819535
4675,0.1272365805168959
4676,-0.4032097089704143
4677,0.4174286395801792
4678,0.0834160873882851
4679,0.0059579369650214
4680,-0.047686224641847
4681,-0.272951864839019
4682,-0.0239139099242735
4683,-0.2797761790567614
4684,0.0559239434369316
4685,-0.0879577802654721
4686,0.0199864092417088
4687,0.5209161762366797
4688,-0.0079535512606306
4689,-0.7784324931517626
4690,0.0748311376302151
4691,0.0413369552379787
4692,0.5286654135338434
4693,0.1563966218329595
4694,0.2340458729911151
4695,0.0818490080679656
4696,-0.4797430926785307
4697,-0.7377453397771002
4698,0.3048180924287141
4699,-0.4265908282971966
4700,-0.1423994304022725
4701,-0.3214285714285723
4702,-0.4904892929776248
4703,0.3180029415272023
4704,-0.3750548617483931
4705,0.0996492346938775
4706,-0.0877682917098854
4707,-0.3603459320948133
4708,-0.2206974037959884
4709,-0.4554982263785856
4710,0.0704920344001059
4711,-0.2928937906516359
4712,-0.4178498985801222
4713,-0.2113993007561632
4714,0.3550348377934635
4715,0.5648470941264733
4716,0.5005488474204112
4717,-0.8010976365406755
4718,0.4844961240310052
4719,-0.8036229631931813
4720,-0.0266465337300716
4721,0.1064726498380768
4722,0.3349287585528395
4723,-0.127279971666369
4724,-0.6999242120279939
4725,-0.3444573678088978
4726,0.5826106293084289
4727,0.1154990893341119
4728,0.6860344561356974
4729,-0.7579125177809317
4730,-0.0800782987810333
4731,0.6453323903818988
4732,0.3106479543501659
4733,-0.1588807732197564
4734,-0.2411077685365492
4735,1.1025551277563923
4736,-0.4880193449109754
4737,0.1711727528089952
4738,-0.1362457697886002
4739,-0.333089979923339
4740,0.5603575398716003
4741,-0.1658864700268186
4742,0.6098111843888312
4743,-0.1991490902507457
4744,-0.7110949038198571
4745,0.3633390862022033
4746,0.1722887196227763
4747,0.2645323204232553
4748,-0.2197951599746277
4749,0.5812119846812309
4750,0.004505316273211
4751,0.0157661208585763
4752,-0.0428120775123924
4753,-0.1706376793275676
4754,0.0983133399476944
4755,0.2070207020701978
4756,0.0652139692819763
4757,0.2713612917694504
4758,-0.0987743007228477
4759,-0.4125059170930694
4760,-0.0248015873015903
4761,-0.0451141387710882
4762,0.0315699273891639
4763,-0.2940112176587557
4764,-0.7282013185996722
4765,-0.1394829830760647
4766,-0.2535704963269593
4767,-0.1942835793013408
4768,0.1343233461438057
4769,0.0410264060868318
4770,0.0484622553588053
4771,0.1377410468319576
4772,0.3376247542017468
4773,0.0407951342530832
4774,0.1703072935949783
4775,0.1478743068391783
4776,-0.174054734659122
4777,0.2990695613646442
4778,-0.0036923531366506
4779,0.0239945366285821
4780,-0.072035463612853
4781,-0.1072445545652762
4782,-0.1045802445141747
4783,-0.087998814331769
4784,-0.1038537146248183
4785,-0.1597444089456894
4786,-0.2644615785748797
4787,0.0409561396976531
4788,-0.3962320574162687
4789,0.1590707309855012
4790,-0.2707815571794274
4791,-0.0333951762523098
4792,-0.0371195248700901
4793,0.1038267576386938
4794,0.0444773906597496
4795,-0.0222436420256551
4796,-0.2061779073871155
4797,0.2223993179754333
4798,0.0055596738324634
4799,0.3803123730753509
4800,0.0295301022479941
4801,-0.1663831989943228
4802,-0.0295879872771595
4803,0.4015176630935395
4804,0.0184148497348094
4805,0.1764705882353008
4806,0.4064296437332992
4807,-0.0769512641993537
4808,-0.2829530004042119
4809,0.4572390079742483
4810,0.1898503103322314
4811,-0.0474851152427203
4812,0.1058162446179743
4813,-0.4655595879614289
4814,0.6268081002892951
4815,0.5585055081559182
4816,-0.0864894795127422
4817,0.4391848435289329
4818,0.3424532102699137
4819,-0.5616839468886309
4820,0.1673040152963612
4821,0.6484373572981292
4822,0.1550189670265579
4823,-0.1753873136509859
4824,0.1058510055845605
4825,0.0182468432960931
4826,-0.0145996058106298
4827,0.3473548293232888
4828,-0.0236475424746235
4829,-0.1366145102825188
4830,-0.0018215599839686
4831,0.0182122823632299
4832,0.1491180214584354
4833,0.0399912746309945
4834,-0.0400072740498322
4835,0.0399912746309945
4836,-0.1274070838338694
4837,0.3590859630032677
4838,-0.1198387623924117
4839,0.1106382978723365
4840,-0.247419162187532
4841,-0.222317229585285
4842,-0.2743719454685822
4843,-0.0471799270855608
4844,0.1113919712094558
4845,-0.1501759203638523
4846,-0.5652642934196342
4847,0.3397264986668926
4848,0.0085999312005547
4849,0.0252774066412477
4850,-0.1264607769288731
4851,-0.0366000688942385
4852,0.2148320013749247
4853,0.0858590194899925
4854,-0.1268026392142481
4855,-0.2650519329397099
4856,0.3179103836405074
4857,0.2442787348932858
4858,-0.0150018216497702
4859,-0.242760161553664
4860,0.0858590194899925
4861,-0.085932800549965
4862,-0.0494357872111807
4863,-0.1399052948773089
4864,-0.4770292277363516
4865,0.8940516893541974
4866,-0.557358845135392
4867,0.2109659684190357
4868,-0.0767737945447861
4869,-0.4261972072303626
4870,-0.5209903121636202
4871,-0.1293382194438505
4872,-0.257180523438006
4873,0.4110886315698904
4874,0.1375574947341242
4875,-0.0559139784946217
4876,0.0343967667039352
4877,-0.0602305971433551
4878,-0.2890796910730411
4879,0.2066738428417609
4880,0.004305519676221
4881,0.2705139765554534
4882,-0.1698961267984179
4883,-0.0279654089403251
4884,0.0172065212715585
4885,0.004301445285612
4886,-0.1248977130798019
4887,-0.0775828628076405
4888,-0.0431201759303153
4889,0.1847394054750059
4890,-0.2338021846476133
4891,-0.4735773885589682
4892,-0.1015839572594837
4893,-0.4573285962657935
4894,-0.1362500946181049
4895,-0.6130764251170989
4896,0.4171248720184923
4897,-0.0721007893139032
4898,0.0909918107370371
4899,-0.3614778737490919
4900,0.2959141090329575
4901,-0.0037939145610406
4902,0.0075872534142786
4903,-0.1900418091980235
4904,-0.3394226002059583
4905,-0.6100836466886559
4906,0.1341150323792093
4907,0.3988321279315914
4908,-0.0611025185694251
4909,-0.95614457831326
4910,0.5082470272343647
4911,-0.0306960325377883
4912,-0.3252814936002415
4913,0.025015394088669
4914,-0.2170094037408271
4915,-0.4220139057041154
4916,0.2759667460071101
4917,0.0172449472304653
4918,-0.2628120893561072
4919,-0.1489177489177512
4920,0.2521763161531083
4921,0.2102795684097889
4922,-0.0931612725139679
4923,0.1378264764661408
4924,0.4356924765858114
4925,-0.2717578259373995
4926,0.070469740980727
4927,0.0738527067875899
4928,-0.24793388429753
4929,-0.1448375750051586
4930,0.192744544641014
4931,-0.4182075830366835
4932,-0.0276577355228985
4933,0.1243050999620225
4934,0.1138166517210402
4935,0.0585984626521029
4936,0.0861000137760022
4937,0.1203948952564294
4938,0.1956879978027991
4939,-0.8214255155300708
4940,-0.1971879286694135
4941,0.0556959856047279
4942,0.2862269309637799
4943,-0.2720126796461776
4944,-0.8663152436916675
4945,0.3702109341368978
4946,0.9085867849677922
4947,0.3443291957150154
4948,-0.3241214602524818
4949,0.4627074754849952
4950,-0.5549152687070401
4951,-0.1753185666638144
4952,-0.3755606584114857
4953,0.2034609783260491
4954,-0.3093580819798912
4955,-0.1894102453723623
4956,0.4030183501972207
4957,-0.5800038810668616
4958,-0.0690443825921835
4959,0.187362708360242
4960,0.4032431041139488
4961,0.1926699777359088
4962,0.1922994743814318
4963,0.3958457478505179
4964,0.0178880209886063
4965,0.2280479098913257
4966,-0.1867524933444585
4967,0.1982789388111195
4968,0.1243247589252296
4969,0.0696984089289919
4970,-0.182394924662969
4971,-0.2424579673277893
4972,0.1666600531724882
4973,0.0238029118895553
4974,-0.1191563728800027
4975,-0.027810885975376
4976,0.0244675915628112
4977,0.130270934983544
4978,0.0118990956687296
4979,0.0792644261255503
4980,0.0673293991841324
4981,0.1700142337497937
4982,-0.1306465022368201
4983,-0.0752773375594285
4984,0.0860985482003428
4985,0.0563775913910365
4986,-0.2777116559549268
4987,0.0237981913374592
4988,-0.0158679784195461
4989,-0.8374571754853402
4990,-0.3395153418495146
4991,-0.364178468746668
4992,-0.688338980143251
4993,-0.6952841596130529
4994,0.7245444801714889
4995,0.0085737557337035
4996,0.0985010706638071
4997,0.5324813631522897
4998,-0.4879928085270263
4999,0.0299554946935951
5000,0.1239475146386254
5001,0.5039229444409017
5002,0.0955901096099899
5003,-0.119098256061251
5004,0.0722574063841611
5005,-0.0212566958592004
5006,-0.1404912937971018
5007,-0.2967612459702355
5008,0.232171764505417
5009,-0.1023454157782554
5010,0.1150061762576181
5011,-0.2669286126118431
5012,0.3129257493187948
5013,0.0510638297872359
5014,-0.0215926757643856
5015,0.1035375323554827
5016,-0.0215749730312886
5017,0.2968508002065039
5018,0.1288992008249597
5019,-0.1204508302503661
5020,0.1031370863773015
5021,-0.0408417703832672
5022,0.1609580221478238
5023,0.1756716226059371
5024,-0.1050848184606043
5025,0.0343016400471579
5026,-0.038046413192621
5027,-0.0842706276294358
5028,-0.0171747531129205
5029,-0.1655807152226821
5030,-0.0021504451421424
5031,-0.0236604934288263
5032,0.3109186036538272
5033,0.0085763293310385
5034,0.1242023212985654
5035,-0.0857302070384573
5036,0.019285576531603
5037,-0.3332473340213303
5038,-0.4405286343612379
5039,0.6382824399796877
5040,0.1614853757974588
5041,-0.0275252616710604
5042,-0.0688605392867489
5043,0.2891008962127823
5044,-0.1538210970158748
5045,0.0578756036244481
5046,-0.0090438809101679
5047,-0.0217100264138662
5048,-0.1885082472358099
5049,0.2963819713015481
5050,-0.2754521401906386
5051,-0.0362568434792149
5052,-0.1070722102244944
5053,-0.121738498437379
5054,-0.2185155510233894
5055,0.0746037811379955
5056,-0.3634172175755157
5057,0.0620528544312889
5058,0.2439646069256876
5059,-0.1933600875592749
5060,-0.0894634021653811
5061,-0.0822278258962916
5062,-0.0694850789935626
5063,-0.0951753422651698
5064,0.2120993948356557
5065,0.5919105557382555
5066,-0.3552432348487869
5067,-0.3154696993301146
5068,-0.1091703056768452
5069,0.2644268159900477
5070,0.1010022531271816
5071,0.1280310378273459
5072,-0.1009747951376717
5073,-0.1283247783481039
5074,0.0388711809064626
5075,-0.0739098300073901
5076,0.058315838581772
5077,-0.1655016647520439
5078,-0.2713783678250656
5079,-0.0117155465302571
5080,0.167641325536065
5081,-0.0077978789769111
5082,-0.199242098683447
5083,0.0312438976762399
5084,-0.1290473955889302
5085,0.0820536865549204
5086,-0.3057025279247506
5087,-0.3460888032406479
5088,-0.2839676592388084
5089,-0.2514102211987403
5090,-0.4392479735178018
5091,-0.3919730731540998
5092,-0.6777334534380014
5093,-0.2278589853826316
5094,-0.5359612724757868
5095,0.387496770860233
5096,-0.0786375241029417
5097,0.0140019818189768
5098,0.3135200137433386
5099,-0.178552221146603
5100,-0.0602707880405599
5101,-0.0387605245591005
5102,-0.2179636583365684
5103,-0.2379510253526051
5104,-0.1039411000433004
5105,-0.0389931112170198
5106,-0.2388604186571751
5107,0.2640883580651786
5108,0.2593424633861858
5109,-0.0345736635118252
5110,-0.1081595569784546
5111,-0.0238007659519131
5112,-0.0931260016459494
5113,-0.0693511334575859
5114,0.810163490575859
5115,0.0978319263318591
5116,-0.0729173173423343
5117,0.954836048669828
5118,0.1688215432759717
5119,0.2198073091065948
5120,-0.0308236067729808
5121,0.2868617326448721
5122,-0.8097165991902867
5123,0.0206517698566814
5124,0.1855211081794148
5125,0.0412099233495402
5126,0.0041208225161704
5127,0.0576582513076128
5128,0.5203212061619183
5129,-0.2752557413417756
5130,-0.0904642460627488
5131,0.0821726447265658
5132,-0.0493690341468383
5133,0.0944969199178616
5134,0.4375025555055785
5135,-0.369351992448806
5136,-0.0041040794549745
5137,-0.0862600123228621
5138,-0.0822199383350415
5139,0.2639943968536227
5140,0.0305206463195617
5141,0.0
5142,-0.0718648939992772
5143,0.0574588809882813
5144,0.1506024096385599
5145,-0.2949003812126854
5146,0.1328879790252503
5147,-0.3026045606830332
5148,-0.137080191912267
5149,-0.2422795978881749
5150,0.0433745391455232
5151,0.0054215234480839
5152,0.1785907565753886
5153,-0.2078851750754672
5154,0.0848896434634818
5155,0.2306555663675507
5156,0.1367644412452746
5157,-0.0828470571284555
5158,0.0755857898714967
5159,0.3943641773921854
5160,0.1896514706934705
5161,0.1999857153060504
5162,0.2564650566360431
5163,-0.4975836763916185
5164,-0.0074142724745066
5165,0.0296482970759308
5166,0.8852483103144376
5167,-0.0551288176706362
5168,0.284023234933038
5169,-0.5842671778236643
5170,-0.4331568620191622
5171,-0.2263450834879457
5172,0.3844163524802322
5173,-0.1517787731832914
5174,0.2768753691671589
5175,0.077465048507868
5176,-0.0369017306911568
5177,-0.0055355660116196
5178,0.171308576480981
5179,-0.2067336089781461
5180,-0.2832127056994192
