,TMUS.US
3037,0.1549751583937123
3038,0.07287633796402
3039,-0.959722461612942
3040,0.2907727197268457
3041,0.3359329446064001
3042,-0.1862061411515538
3043,0.6853288853433848
3044,-0.627599795665172
3045,-0.1095850379894839
3046,-0.4402700322864649
3047,0.5836008170411521
3048,0.4791636416436739
3049,-0.079924435079571
3050,-0.0218023255813961
3051,0.1010605550199337
3052,0.0078402903811172
3053,0.0725426187885341
3054,-0.4298411773277017
3055,-0.1678464569802158
3056,-0.0657222141083711
3057,-0.2856096667887121
3058,-0.3158977372906309
3059,0.1540379960390288
3060,-0.0183412200579624
3061,0.0110035211267505
3062,-0.1469291801351664
3063,-0.833364198674025
3064,0.5751072961373405
3065,-1.2163336229365818
3066,0.0781317822727696
3067,0.5267702936096714
3068,-0.069132388524022
3069,-0.3338102050548447
3070,0.4445403539059133
3071,0.1336149303909324
3072,0.0387763894872914
3073,0.0391057699099195
3074,0.1158048696549996
3075,0.0945504555612853
3076,0.0171880371261567
3077,-0.1290766715429014
3078,0.0988609499247875
3079,0.2572347266881005
3080,-0.0600574835914316
3081,0.1328078142404138
3082,0.0599417708511794
3083,0.081283422459892
3084,0.1409774436090279
3085,0.3108896554661172
3086,0.0893540975236183
3087,-0.153413449245723
3088,-0.1280081925243142
3089,-0.3984347207399518
3090,-0.1496365968362604
3091,-0.2930036446794801
3092,0.0821164625655901
3093,-0.0035704084547239
3094,0.0356913412806134
3095,0.313100405607342
3096,0.0782138794084081
3097,0.2765369070410656
3098,0.3814367450731031
3099,0.0141252913341409
3100,-0.2904094064315034
3101,0.0141643059489956
3102,0.0743073493507081
3103,0.0
3104,0.0883829456268118
3105,0.0635952515545529
3106,-0.2301781224547732
3107,0.0460144414554705
3108,-0.1915029434711552
3109,0.2052661381653397
3110,0.0919312637012909
3111,0.1200734567029353
3112,0.1621888442281854
3113,-0.3467308236626161
3114,-0.2344469563761089
3115,0.2422318743735316
3116,-0.2848048249288016
3117,0.7400016629250857
3118,0.1418124090839647
3119,-0.3673333333333299
3120,0.5469915464942786
3121,0.5276174773289369
3122,-0.2976682652554981
3123,-0.6910332195487456
3124,-0.2503964610633479
3125,0.0958932666249696
3126,-0.7011503904609906
3127,-0.2525465106490421
3128,0.4107981220657234
3129,-0.624261852539223
3130,-0.8421948107188508
3131,0.642380187642638
3132,0.6132392473118312
3133,-0.1851540144756885
3134,0.0252419015565848
3135,-0.4182332812301891
3136,0.2486304256215775
3137,-0.0505944852011149
3138,0.0842530963012842
3139,-0.2051480549641852
3140,-0.1550688117852429
3141,0.328438948995372
3142,-0.3411910669975168
3143,-0.1981275008740883
3144,-0.0038850038850224
3145,-0.4174306557952613
3146,0.0896476457748745
3147,-0.2187500000000009
3148,-0.2467008654109705
3149,-0.2788031100290614
3150,-0.271685632161278
3151,-0.2803443101950596
3152,0.118315191670615
3153,-0.0986933006987485
3154,-0.2890173410404584
3155,0.3668494339473703
3156,-0.0355141662062991
3157,0.1103665746945215
3158,-0.1262925250611702
3159,-0.5755567022585594
3160,-0.2985906521219842
3161,-0.0318598168060583
3162,-0.3597122302158296
3163,-0.3288154623466169
3164,0.3267583183901148
3165,0.0756550131400803
3166,-0.4158336665333834
3167,-0.1281127392105025
3168,0.223695773747704
3169,0.326485109093802
3170,-0.455963522918161
3171,-0.1271914086528598
3172,0.2945216419102325
3173,-0.0959232613908909
3174,-0.3127255232138566
3175,0.0480884828083692
3176,-0.2249176640694041
3177,0.0481734243275811
3178,-0.0200762899016193
3179,-0.0120472251224805
3180,-0.0080321285140603
3181,0.1043087539115746
3182,0.2640845070422521
3183,-0.0080032012805049
3184,0.0399999999999977
3185,0.0
3186,-0.2084335417668792
3187,-0.2169197396963091
3188,0.0080334190231403
3189,0.239818609924135
3190,-0.3021222029204545
3191,0.2925170068027148
3192,-0.4379817799579537
3193,0.2708133135319318
3194,0.2874564459930299
3195,-0.2182453077258839
3196,-0.4560203455231044
3197,-0.0307031010131993
3198,-0.0083343934096904
3199,-0.0399332982271406
3200,-0.0352063522443789
3201,0.057122800859914
3202,-0.0922185139645213
3203,-0.0483282808312399
3204,0.0219625757708789
3205,0.0175669740887097
3206,-0.2024291497975618
3207,0.2370708578452858
3208,-0.0087811731647393
3209,0.188439458346118
3210,0.1444074916856347
3211,-0.0875963559915982
3212,0.1268535934561132
3213,0.1092370881761775
3214,-0.7670338637290883
3215,-0.0489835904971853
3216,0.4550995530272266
3217,-0.138346354166668
3218,0.0203409137138486
3219,0.3768342196921616
3220,-0.3415209434729551
3221,0.0812677773262855
3222,-0.3588614305521553
3223,0.0733496332518365
3224,-0.2778685845047429
3225,-0.0245238289871667
3226,-0.0122634182234399
3227,0.0612795163003536
3228,0.0653221197027829
3229,-0.311245802277005
3230,0.0900163666121108
3231,-0.1064962726304658
3232,0.2533093642752103
3233,0.097959183673473
3234,0.0489556135770253
3235,-0.1389002369474644
3236,-0.278574354772637
3237,0.0859563669108951
3238,-0.1270491803278697
3239,0.0210688952875712
3240,-0.0702790076604078
3241,0.1403607270685782
3242,-0.035102499297958
3243,-0.038627664430949
3244,0.0807017543859713
3245,0.0666222518321111
3246,-0.2143509733642609
3247,0.2173913043478277
3248,-0.1228716868527175
3249,-0.0456588929474555
3250,0.0140469167017711
3251,0.091221668654828
3252,-0.1053666760325774
3253,-0.1477312697854435
3254,0.0386765584895093
3255,0.1299248542734559
3256,-0.0562153046166707
3257,0.0070264193366996
3258,-0.0492091388400655
3259,-0.0246106247582861
3260,-0.0879724118516433
3261,0.0070372976776853
3262,-0.0422416220782894
3263,0.1125175808720088
3264,0.6244737580690533
3265,0.203067012113992
3266,-0.1402426197321286
3267,-0.2671728889826505
3268,-0.4236390595212839
3269,0.302689004645929
3270,-0.0352087881135211
3271,0.2143133190457835
3272,-0.0738344701497712
3273,-0.0281353309418445
3274,-0.0387010519649427
3275,0.1861216462986278
3276,-0.0932178725235023
3277,-0.0685191698909555
3278,0.042191125799875
3279,-0.2043404735062151
3280,0.1196424801182461
3281,0.0070372976776853
3282,0.0140726146918169
3283,-0.0492784230904563
3284,-0.0774975341693769
3285,0.0140884756269443
3286,0.0774266206799361
3287,0.0
3288,-0.2611150317572368
3289,-0.3076472311749102
3290,0.1207155137725368
3291,-0.01829357529636
3292,-0.227356068940229
3293,0.109890109890114
3294,0.1097694840834289
3295,-0.0292804333504077
3296,-0.0439399487367281
3297,-0.4191792910722324
3298,0.3115721564458864
3299,0.0878959897454711
3300,0.0036621987841466
3301,0.1754770783066528
3302,0.1533070521243827
3303,-0.1901696898771144
3304,0.0219378427787942
3305,-0.0182848784055627
3306,-0.113494911034635
3307,0.1900168091792876
3308,0.2842151289899332
3309,-0.2044691105593699
3310,-0.3664614482556435
3311,0.0219828533743688
3312,0.1024815167264583
3313,0.0292718624222407
3314,-0.2432741843159727
3315,0.0286123032904295
3316,-0.1791472590469365
3317,0.1931054212558874
3318,0.0071515411571331
3319,-0.2940754554583453
3320,0.1432459533018314
3321,-0.0609166159028257
3322,-0.0896635822394376
3323,0.0501864066532787
3324,0.0071689726862279
3325,0.0576769446265512
3326,0.1248702994740382
3327,0.1107934238741966
3328,-0.2579905403468637
3329,0.0429799426934113
3330,0.3070770549168084
3331,-0.0285734695335324
3332,0.0214255106413377
3333,-0.1144001144001119
3334,0.057167357438891
3335,0.0892442794416878
3336,0.1105405790900022
3337,0.0961846745751778
3338,-0.0962772785622528
3339,-0.4990296645411692
3340,-0.0416031063652768
3341,0.1384849743802718
3342,-0.0415627597672304
3343,0.1210779395993932
3344,-0.038067552602441
3345,0.0207598090097578
3346,0.3241826458821899
3347,-0.0275976266041065
3348,-0.2212695339510394
3349,-0.145419292292783
3350,0.0553671534362326
3351,0.2760715025191368
3352,0.0207010764559764
3353,-0.1762693118584284
3354,-0.010369858278594
3355,0.0759878419452785
3356,0.1207437816952505
3357,-0.1139738896180092
3358,-0.0691228312711845
3359,0.1449475427940419
3360,0.0551876379691035
3361,-0.013798813302063
3362,-0.0655873519969614
3363,-0.2526301218161746
3364,-0.4040230379093947
3365,-0.85833188833015
3366,-0.0173430454387879
3367,-0.2259690596210593
3368,0.1735207357279219
3369,0.2164314777941303
3370,-0.1908231416428127
3371,-0.4837233625310557
3372,0.242492429175958
3373,-0.1617198562722496
3374,-0.4884921676730545
3375,0.0612209200629765
3376,-0.1225919439579689
3377,-0.0701016473887121
3378,-0.2723837975573344
3379,0.262904215230915
3380,0.2578558629430547
3381,-0.2673093777388315
3382,0.0875656742556992
3383,0.5486371157363019
3384,-0.0871611609866593
3385,-0.1790002182929476
3386,0.2916594114574209
3387,-0.0304811669932476
3388,-0.0653594771241854
3389,0.1958863858961733
3390,-0.2795406467210456
3391,0.3875823142050696
3392,0.2140282367077175
3393,-0.0075103266992045
3394,0.0675472830981712
3395,-0.1804511278195557
3396,-0.4683486931560693
3397,0.1282534892493518
3398,-0.0830564784053259
3399,-0.0226568990257542
3400,-0.0075528700906275
3401,0.0075522996752442
3402,0.1357568444075773
3403,-0.0981428355729997
3404,0.1093473096791085
3405,-0.0188565394478633
3406,-0.0377273070248331
3407,-0.0150932005131765
3408,-0.0982021453391716
3409,0.0226568990257542
3410,-0.0831443688586433
3411,0.0037791466686787
3412,0.0415533393774605
3413,-0.2803242669899269
3414,-0.1179941002949857
3415,0.2438204136539364
3416,-0.2528658125421419
3417,-0.1604052342760639
3418,0.219021143964275
3419,0.1765893037336091
3420,-0.1684636118598406
3421,-0.2145766963967637
3422,-0.0724784591991942
3423,-0.1099365750528502
3424,0.2404353144640794
3425,-0.2240635833262877
3426,0.2488086703495987
3427,0.0337253910037572
3428,-0.1139528994682241
3429,-0.0633472697326769
3430,-0.0549311248204155
3431,-0.1400589855667264
3432,-0.0799525027928386
3433,-0.0254998305659015
3434,0.0338753387533807
3435,0.0550171399551379
3436,0.0042319085907826
3437,0.0423011844331617
3438,0.0422832980972491
3439,0.6888334512417492
3440,-0.7238223822382264
3441,-0.3235758898337022
3442,0.2963574295682262
3443,0.1834793679323032
3444,0.0393015552186918
3445,0.1252336448598054
3446,0.2718570535944601
3447,0.2494607660840407
3448,0.1336997697392905
3449,-0.3278932856397628
3450,-0.0074526755105014
3451,-0.0223630264629154
3452,0.1042519919576933
3453,0.5185569301429861
3454,0.1627098587382581
3455,-0.1926639496109813
3456,-0.297287253808976
3457,0.02229157378511
3458,-0.1339285714285765
3459,0.2523378358319752
3460,-0.0817054148406845
3461,-0.4738982797865523
3462,0.2345320527138692
3463,-0.1341981659584036
3464,-0.6039337305149718
3465,-0.237238219895293
3466,-0.0245479093363891
3467,-0.5885015844273337
3468,0.2422202151243958
3469,0.0476823192154789
3470,-0.2452488687782847
3471,-0.090579710144927
3472,-0.0082351972329662
3473,0.061725854903081
3474,-0.0535243741765462
3475,0.0370416100753193
3476,-0.0329367203260786
3477,-0.0123527958494493
3478,-0.1815031763055961
3479,-0.0536547112963785
3480,-0.0123833897465537
3481,0.0907291322995706
3482,-0.008248783304455
3483,-0.1156164836072347
3484,-0.1654396558855181
3485,0.4528985507246353
3486,-0.1897533206831152
3487,-0.2108222066057587
3488,0.2268415408727259
3489,-0.2238858182326965
3490,0.8669718407546122
3491,-0.2712288754433652
3492,-0.0034774141948015
3493,0.0868598429574039
3494,-0.0904159132007201
3495,0.0417130144605132
3496,-0.0382515561428569
3497,0.1354354771495994
3498,0.538822879248412
3499,-0.2909796314257915
3500,-0.1318071453347191
3501,-0.1458941225510684
3502,-0.0556096204643292
3503,-0.013904338153511
3504,0.1527141468832423
3505,-0.1459854014598595
3506,0.2081165452653564
3507,-0.0277565748386593
3508,0.0970537261698345
3509,0.0
3510,0.1315425090002753
3511,0.1520807410479737
3512,-0.3572791286551641
3513,0.2525776762853648
3514,-0.1931315401362495
3515,-0.0878641970969669
3516,0.2209286014869028
3517,-0.2249402502460435
3518,0.1193568770624278
3519,-0.1406173099908718
3520,0.0527036997997379
3521,0.0807470860834016
3522,-0.2463574294361894
3523,0.0573331973282064
3524,-0.0151269964117379
3525,-0.0563181978176586
3526,0.0070392791778057
3527,-0.1127554615926684
3528,0.1196593228689994
3529,0.0914205344585059
3530,0.0421762969211319
3531,0.0
3532,0.0702444506884115
3533,-0.0984390381099808
3534,-0.0457247370827601
3535,-0.1650216176909847
3536,-0.0005636978579668
3537,0.1477520579750988
3538,-0.1762052438680575
3539,0.0845546786922241
3540,-0.4651915375591625
3541,-0.0769168488381498
3542,0.0242836328314725
3543,-0.1215657670799948
3544,-0.3114459432763519
3545,-0.1195669868142619
3546,0.0894527120435874
3547,0.227180527383368
3548,0.0243348475016232
3549,0.1862197392923682
3550,-0.0323965335709129
3551,-0.1216347713266345
3552,0.2184642770450766
3553,-0.1620876894399893
3554,0.2828511394860145
3555,0.0323153982872889
3556,-0.1537341208835647
3557,-0.1945683015808748
3558,0.1133695036035311
3559,0.0242875647668403
3560,-0.0283435235048763
3561,-0.0932155305179499
3562,-0.2926591334037878
3563,-0.4573295222539831
3564,-0.1004100075307424
3565,-0.5282549082283273
3566,1.5796009603444003
3567,-1.0541286706266253
3568,0.8214404248257509
3569,0.2895673037147419
3570,0.9587020648967566
3571,-0.312345881966143
3572,0.102639898181221
3573,-0.4205318491032702
3574,0.9069738938595412
3575,0.4433417392011728
3576,0.2037651910603019
3577,-0.0292338300377614
3578,0.4929093773988925
3579,-0.2154038011482732
3580,0.0170026718484339
3581,-0.300471008608092
3582,0.283423759008822
3583,0.0647406328396846
3584,0.4110251450677024
3585,0.2732679633499464
3586,0.024106066693452
3587,0.2164849262347627
3588,-0.0240596679765828
3589,-0.2656937780069064
3590,0.3398806465636539
3591,-0.3927947944770707
3592,0.4070020152526973
3593,0.0592370270910693
3594,0.2167316861725229
3595,0.1927161173601749
3596,0.500900054785944
3597,0.6763059701492463
3598,0.1436056666019812
3599,-0.1827513803561592
3600,0.550802693225634
3601,-0.2653535980148814
3602,0.1239157372986342
3603,-0.0503661229708246
3604,0.0503407682775694
3605,0.1314873540103546
3606,-0.0846101623539665
3607,0.2003244746600711
3608,-0.0773156022885374
3609,-0.1548706829797251
3610,0.2625888168056869
3611,-0.1624506846135836
3612,-0.1704765594730715
3613,-0.1008377288240954
3614,0.206384149697311
3615,0.0962199312714682
3616,-0.0618939550237283
3617,-0.0275159936713159
3618,-0.0068794716565705
3619,0.1785469028979473
3620,-0.0962331591971506
3621,-0.1376651982378776
3622,-0.0826674014880163
3623,0.0791602133884075
3624,0.0550376664029335
3625,-0.1481328372605783
3626,-0.0413564929693781
3627,0.0619962802231693
3628,0.1787801691535579
3629,-0.0378331900258
3630,0.0309448494017243
3631,0.0137513751375207
3632,0.1503511626470002
3633,0.0624356775300227
3634,-0.0068615342390496
3635,0.1301994106763501
3636,0.0342512672968783
3637,-0.0925640234495463
3638,0.0034281796366098
3639,-0.1899491719954003
3640,-0.1560062402496081
3641,0.2007620764534685
3642,-0.0779071674594053
3643,0.0901269971323223
3644,0.0491360248955878
3645,-0.1859153912673955
3646,-0.2660414610069039
3647,-0.3632760898282676
3648,0.0824946378485351
3649,0.082426640290137
3650,0.0082419846699127
3651,-0.1155210825975745
3652,-0.1363354678785309
3653,0.0717518262037008
3654,0.0190696330540301
3655,-0.0412933063550492
3656,-0.0041295011562565
3657,0.0
3658,-0.1240387000744161
3659,0.0991325898389015
3660,0.0495417389150378
3661,0.1566364385820261
3662,0.12350761630301
3663,-0.1319152444554345
3664,0.0797321001435245
3665,-0.6136937948738523
3666,0.3158736505397809
3667,-0.2324462968900224
3668,-0.0441040856421208
3669,-0.2895170694438855
3670,0.0923991643901614
3671,0.1123595505617982
3672,-0.3263424284611154
3673,0.325280898876402
3674,-0.1577122242246542
3675,-0.0030546623794198
3676,-0.0434272111688369
3677,0.0835676978706301
3678,-0.1488753872771917
3679,-0.1006927662316739
3680,0.0201344984496481
3681,0.0
3682,0.1200988140543739
3683,-0.0400758060427593
3684,0.1570785794632778
3685,0.0401574170749428
3686,0.0160603870553248
3687,0.0561797752808934
3688,-0.168823860438937
3689,-0.0601710577212424
3690,-0.2844704969613364
3691,-0.0646942120244877
3692,-0.1987899740708764
3693,0.0518313752591588
3694,0.0431741645799129
3695,-0.0777739370895293
3696,0.1208354911099608
3697,0.0344262592116153
3698,0.1551516195727049
3699,-0.1898843431727938
3700,-0.1989103173916838
3701,-0.086557604085514
3702,0.2891295904716642
3703,-0.0215814917126998
3704,-0.1296568415593445
3705,0.2328389099689513
3706,0.0172443524745734
3707,0.0861474844934478
3708,-0.1466655163488928
3709,0.1894428657538955
3710,0.1289989680082608
3711,0.0515729757607033
3712,0.0171880371261567
3713,-0.3189930166393694
3714,0.021303792074982
3715,0.0255580166979052
3716,-0.0255645504899881
3717,-0.0340976898815037
3718,0.305940341633381
3719,-0.0425097772487648
3720,-0.2130016188123029
3721,-0.2562569402921426
3722,-0.1711303157354227
3723,-0.1285126799177567
3724,-0.1200892091267804
3725,-0.2133552476622876
3726,0.0939529994537961
3727,-0.2075731497418176
3728,0.0859845227858936
3729,0.0429737859905433
3730,-0.1118568232662153
3731,0.0086036307321733
3732,-0.0129071118186125
3733,-0.1680744699189858
3734,-0.1899827288428315
3735,-0.3344481605351133
3736,0.0051984058222147
3737,0.2075047553173049
3738,0.3188830474877226
3739,0.2867089903747805
3740,-0.1846532622076393
3741,-0.157545037331317
3742,0.0041097016356614
3743,0.1053711939787864
3744,0.0683760683760645
3745,0.1092821528584089
3746,-0.0820288468111316
3747,0.2590850207949788
3748,0.0613246116107954
3749,0.108902804247207
3750,0.0034030968181207
3751,0.281661463282199
3752,0.1220173535791803
3753,0.2805286105384068
3754,-0.2065975750186322
3755,0.0067732321863931
3756,-0.4251266877529503
3757,0.0985322098396372
3758,-0.0979485226097877
3759,-0.0040813550098634
3760,0.0306007956206969
3761,-0.0034002040122376
3762,0.0237957643539426
3763,0.1324008690928796
3764,-0.1370716510903478
3765,-0.1622566150773782
3766,0.3317299718029453
3767,0.2316730100943249
3768,0.4119973632168754
3769,0.1234466299070082
3770,-0.0906095551894558
3771,-0.3969566655640125
3772,-0.4736186123805629
3773,0.0083084081090105
3774,-0.1664447403462074
3775,0.0997672098437018
3776,-0.0915369892652071
3777,-0.0094042295730609
3778,0.5061687505175126
3779,-0.2573468371243586
3780,0.4339380914989508
3781,-0.2651970331081864
3782,-0.0538971807628623
3783,0.2893757751136904
3784,-0.1075980797881225
3785,-0.1367535535203614
3786,-0.1120146033853344
3787,-0.0913545386595793
3788,-0.6099598930481198
3789,0.8157769681609386
3790,-0.2540892488486639
3791,-0.2228234919624392
3792,0.0834890470321663
3793,0.2696165893501474
3794,0.4145936981757809
3795,-0.4083574515323321
3796,0.1701891870497929
3797,-0.2579262727669559
3798,0.1386907592328509
3799,0.2999377368449303
3800,0.2682427107959042
3801,-0.0394166338194807
3802,-0.3163305654408789
3803,-0.0870666455596006
3804,-0.1903251387787542
3805,-0.087308516548932
3806,0.0577489949453771
3807,-0.1452176676199557
3808,0.5844258410993596
3809,0.1262028711153152
3810,0.1260438002205739
3811,-0.4351610095735399
3812,-0.0633362362441598
3813,-0.1506501744370423
3814,0.3203972926428817
3815,0.5531331199607468
3816,0.1436525612472147
3817,-0.3271885723405925
3818,0.0677857968818483
3819,0.1984967097618425
3820,-0.162946428571434
3821,-0.0159464200287003
3822,0.1512618422100133
3823,0.1748390685845973
3824,0.0079465988556938
3825,0.0555952664601645
3826,0.0357270453733489
3827,-0.055606307343999
3828,0.0198554523071967
3829,0.2060711738131133
3830,-0.1031418597270671
3831,-0.0238076343147378
3832,0.0238019676293249
3833,0.0
3834,-0.0794028902652124
3835,-0.0158831003811912
3836,-0.2947033054559972
3837,0.0079643198470891
3838,-0.1355769997607478
3839,-0.4031644606724487
3840,-0.182898948331054
3841,-0.053373999237509
3842,-0.2369306022623068
3843,-0.022934026450578
3844,-0.3221105913030263
3845,-0.0382844573542444
3846,0.0842468378689014
3847,-0.0613638106926318
3848,0.0689866625785707
3849,-0.0076657723265767
3850,0.1301485224314928
3851,0.0917852225791682
3852,-0.2223073974703108
3853,-0.1304881793061003
3854,-0.0307125307125246
3855,-0.146097654748172
3856,-0.1694523607794799
3857,0.0077017868145339
3858,-0.0385237691655839
3859,0.1077503270992186
3860,0.1536924613847603
3861,0.2529510961214261
3862,-0.0076657723265767
3863,-0.3384355049611551
3864,0.2654500207382772
3865,-0.3705091378377196
3866,0.377405441274053
3867,0.3142053911030225
3868,0.0413257293991215
3869,-0.7158911179555477
3870,0.1828001661819683
3871,-0.3502042858333923
3872,0.4433686052525152
3873,0.4264341213423723
3874,0.0
3875,0.1155878467635407
3876,-0.2483032610495045
3877,0.148760330578518
3878,0.1304906564233052
3879,-0.2383552577149003
3880,-0.1864975755315251
3881,0.2109181141439286
3882,0.1362904225003031
3883,0.2430784442979578
3884,-0.8057147603621554
3885,-0.1539037477642379
3886,0.4760721973836752
3887,-0.1077496891835851
3888,-0.0497553694336199
3889,0.1589223550779321
3890,0.1058361052313386
3891,-0.1362604087812315
3892,-0.1136794240242559
3893,-0.3269464720194482
3894,-0.4199434985111181
3895,0.0686708377842235
3896,0.5614567526555455
3897,-0.0797296784236441
3898,-0.0189868610921285
3899,-0.0379881476979052
3900,-0.0456065673456995
3901,0.0379910341159572
3902,0.0531591737545513
3903,-0.0113925492727868
3904,0.0037973722184213
3905,0.0645136806952358
3906,-0.2549079287779698
3907,-0.0837712283908196
3908,-0.1945747968410174
3909,0.2777355044894085
3910,-0.1829547187071052
3911,0.1446296719190056
3912,0.1975233609359499
3913,-0.1369341955116065
3914,0.1552356759808064
3915,0.1585120997569441
3916,0.0528094634558633
3917,0.084423807513702
3918,-0.0633579725448609
3919,-0.0140815320706964
3920,0.1371066971348168
3921,0.0098425888820998
3922,0.2041675436750135
3923,-0.0456252412873321
3924,0.0035095107741948
3925,-0.0140400140400212
3926,0.0385951370127411
3927,0.0245545110144496
3928,-0.0350901817671295
3929,0.0911513111765498
3930,0.0910683012259162
3931,-0.0490608354359357
3932,-0.0280426247896946
3933,-0.0771767347225041
3934,0.1331278026905813
3935,-0.0140154169586616
3936,0.0875196919306844
3937,0.0314971652551381
3938,-0.2244826376709878
3939,0.1744104925352309
3940,0.0139508928571499
3941,0.0209219610851333
3942,0.4607309635226347
3943,0.0945280532630596
3944,0.4212707182320536
3945,-0.0967786533941758
3946,-0.1315151934657698
3947,0.0829932913756169
3948,-0.069208941795276
3949,-0.2150090165071454
3950,0.0589193498076314
3951,0.0727297915079436
3952,0.110703660139761
3953,-0.0276835767181064
3954,0.0553365151829453
3955,0.006916585973177
3956,0.0829302004146345
3957,-0.0829990316779472
3958,0.0829302004146345
3959,-0.1176226388984899
3960,0.0069185000691787
3961,0.1795580110497371
3962,-0.0621933522216871
3963,0.0345399281569376
3964,0.1764705882353008
3965,0.3086035141217204
3966,0.3061970184156761
3967,0.2042007001166869
3968,0.2400873044743427
3969,0.3516148910718916
3970,0.0754134154743028
3971,-0.0500833514532084
3972,0.1013684744044709
3973,-0.1232419892707089
3974,-0.0217533173809014
3975,0.2242801331211129
3976,0.09757507860214
3977,0.0758341759353013
3978,-0.1374123092500164
3979,-0.0434121988278722
3980,-0.1122740936583254
3981,-0.0761145342515536
3982,0.1953407611054914
3983,-0.0651560124520404
3984,0.1950867052023195
3985,-0.2571625194683025
3986,-0.1632564214192383
3987,-0.1089561996077618
3988,0.159547465370947
3989,0.463800015722026
3990,0.1334589417490985
3991,-0.1493828131142367
3992,-0.4858779379814298
3993,-0.5521131236097929
3994,-0.238891543239367
3995,0.562198115448577
3996,0.4336171554714578
3997,0.0512194160986546
3998,0.1062657430730518
3999,-0.0866619396517761
4000,0.1384671061948198
4001,-0.091345775257894
4002,0.0511589469127637
4003,0.1610875373251597
4004,-0.0865119937082181
4005,-0.0078653452886621
4006,0.1648998822143649
4007,0.0872422352841577
4008,-0.0912481840669098
4009,-0.090387487227851
4010,0.2156778165562068
4011,-0.1217118178248929
4012,0.0196270853778258
4013,-0.066776651740116
4014,-0.3854802441374911
4015,-0.4274538269215268
4016,0.1530037043002189
4017,-0.1169024872012014
4018,0.3534846354689678
4019,-0.4316604808778413
4020,-0.4335318666180435
4021,0.0461680517082196
4022,0.4017424975798568
4023,-0.1696969696969646
4024,-0.2511341542449791
4025,0.076901283037195
4026,0.3629471307012968
4027,-0.3358420328558762
4028,-0.2555677254472416
4029,-0.1665989435188933
4030,0.243210376976082
4031,0.234551924943389
4032,0.0444642063139113
4033,-0.1254654362959259
4034,0.3629324945560034
4035,-0.3805051813471493
4036,-0.0161943319838024
4037,0.0161917098445563
4038,0.5314865517796833
4039,0.5503810330228548
4040,0.7312767924686934
4041,-0.4644485728762009
4042,-0.0506928016221715
4043,-0.2201524132091491
4044,0.0211640211640259
4045,-0.1398779247202494
4046,0.1100855279871366
4047,0.7313382649630047
4048,-0.1852787603166573
4049,0.1177658142664876
4050,-0.236087689713323
4051,-0.2366463826910084
4052,0.3369272237196813
4053,0.0168435236651473
4054,0.0925536390408072
4055,0.2015282559408927
4056,0.067130989342954
4057,-0.0419744795164516
4058,-0.0083956007052347
4059,0.1718141055190029
4060,-0.0545073375262035
4061,-0.1848273544484574
4062,-0.3371828373935815
4063,0.3444220430107617
4064,-0.3024428072896586
4065,-0.085377212045937
4066,-0.1632589598072051
4067,0.1707411719053153
4068,-0.3426524413986432
4069,0.1710331959884932
4070,-0.1323369142145317
4071,0.1243974498522753
4072,0.085450167016224
4073,-0.0233100233100241
4074,-0.0621987249261266
4075,-0.0933852140077856
4076,-0.0856764545525458
4077,-0.1325846201840488
4078,0.0350836159513409
4079,0.1440249124172847
4080,-0.0701153007167146
4081,0.1089494163424018
4082,0.0077814956034479
4083,0.2290283762276432
4084,-0.1127001399036299
4085,-0.09335615372647
4086,0.240589833139311
4087,0.0077603600807227
4088,0.1394916305021531
4089,0.035564407141341
4090,0.2695608994821561
4091,-0.1634219127469019
4092,-0.2635890859870375
4093,0.6230088495575189
4094,0.2718254668690584
4095,-0.0671188356648289
4096,0.0423728813559338
4097,0.0141222991103023
4098,-0.0353182171364069
4099,0.0917431192660518
4100,0.3376002250668295
4101,0.0983698707138746
4102,-0.2677187544032658
4103,0.2109111361079945
4104,-0.0914784322004049
4105,0.0422029964127269
4106,-0.0175876745576539
4107,0.1825778589234864
4108,0.1297426186969649
4109,-0.217880236154064
4110,0.0597056860885807
4111,0.0175574127396427
4112,-0.1688357368976297
4113,0.126466661982721
4114,1.4867046130320278
4115,-0.221370796083432
4116,-0.1449522510231938
4117,0.2659178673506029
4118,0.1929214055338649
4119,0.0127296643611834
4120,-0.0976894325518135
4121,-0.7186858316221795
4122,-0.0974597100873349
4123,0.1827662848350198
4124,0.0170940170940136
4125,-0.1369394043135883
4126,0.0427752587903132
4127,0.0171071764605217
4128,0.0851212208229149
4129,0.0174314278390114
4130,0.2641895346855311
4131,0.0085215168299879
4132,-0.1536229410258535
4133,0.0
4134,-0.0683235118285065
4135,0.4082674151569191
4136,0.1698225354504567
4137,-0.3493524199045642
4138,-0.0170444861087404
4139,0.0039285012767705
4140,0.0353440150801032
4141,-0.3705163579030341
4142,-0.4354711005542337
4143,0.1423149905123393
4144,-0.1187366421277651
4145,0.0079151495963314
4146,-0.0792141951837836
4147,0.0949667616334319
4148,0.1580278128950717
4149,-0.1899936668777779
4150,-0.0846980226299774
4151,-0.1055678934010143
4152,0.0713323293968482
4153,0.1661655325209635
4154,0.0553578489521608
4155,-0.0672654611640944
4156,-0.1386797686028981
4157,0.3946641408161654
4158,0.01972931381447
4159,0.1064249113125667
4160,-0.1895584866914105
4161,-0.1938827998259047
4162,0.1895659729078702
4163,-0.2335523711503457
4164,0.7232868540750333
4165,-0.9788419546720964
4166,0.8140403286034379
4167,0.3646104620879386
4168,-0.399686227634378
