,FAST.US
2156,0.037078235076003
2157,0.2219755826859129
2158,0.1108647450110775
2159,0.0
2160,-0.1943904470980225
2161,-0.0277777777777788
2162,0.0832639467110772
2163,0.230755030459664
2164,1.2274294988841483
2165,-1.004098360655742
2166,-0.5459977335943146
2167,-0.2789256198347066
2168,0.2678755409025398
2169,-0.8415584415584438
2170,0.0103885310617131
2171,0.8650875386199683
2172,0.2670501232539083
2173,-0.2058460271716785
2174,-0.3511671142326001
2175,-0.1033912324234846
2176,-0.2072109407376739
2177,-0.3326403326403255
2178,-0.2083333333333362
2179,-0.0938379730997846
2180,0.3428927680797987
2181,0.2590942066535392
2182,0.0919456443857308
2183,0.1872674658950021
2184,-0.1241721854304682
2185,0.3505877500515605
2186,0.8789860997547009
2187,0.3463027093094351
2188,-0.8008213552361407
2189,-0.4127579737335947
2190,-0.2068057905621347
2191,0.1126760563380324
2192,-0.509626274065691
2193,0.1977959875671168
2194,0.0470721144793797
2195,0.1879345987596343
2196,0.0375727972947511
2197,-0.0940203083866061
2198,0.1502065339842251
2199,-0.0751597143930837
2200,-0.2071173037092815
2201,-0.1980945193849577
2202,-0.2458628841607613
2203,0.0567054153671697
2204,0.0944197903880599
2205,-0.1134322714812272
2206,-0.1040878122634362
2207,0.1039795821911328
2208,0.0094517958412012
2209,-0.189393939393942
2210,0.1796010965119689
2211,0.0094517958412012
2212,0.1132930513595209
2213,0.1884658876743336
2214,-0.2172270494899924
2215,-0.1702932828760573
2216,-0.3036629341431082
2217,-0.133029266438617
2218,-0.3432494279176196
2219,0.4933586337761008
2220,0.3121157665752372
2221,-0.0094589481649688
2222,-0.1041568033330171
2223,-0.0473664266767688
2224,0.0094723879890034
2225,-0.0094732853353456
2226,-0.1803169782670567
2227,-0.1615969581749065
2228,-0.0761035007610333
2229,-0.1333587349971428
2230,0.0761469636398232
2231,0.1330798479087457
2232,0.0949667616334229
2233,0.1327769347496211
2234,0.0852838055529265
2235,-0.1233396584440184
2236,0.0094867659614751
2237,-0.1425042751282457
2238,-0.1712980586220087
2239,0.2103652706062333
2240,0.200400801603214
2241,-0.2199693955623603
2242,0.219486592232087
2243,-0.0286368843069884
2244,0.2665651180502676
2245,-0.038095238095244
2246,0.0
2247,-0.1847215437225241
2248,-0.1207489491784386
2249,-0.210606930882647
2250,0.076525731777322
2251,0.3811701924909391
2252,0.1949688525369711
2253,0.1471984805318149
2254,-0.0380011400341934
2255,0.2274881516587629
2256,0.1514291122468262
2257,0.2454682779456241
2258,0.1131648434553041
2259,-0.0755001887504836
2260,0.0754432289702117
2261,-0.416666666666678
2262,0.122954695923588
2263,0.0283661119515895
2264,-0.2873563218390826
2265,0.0926097425449236
2266,0.2217704675660644
2267,0.018477457501844
2268,0.0
2269,-0.1665741254858343
2270,-0.1111728738187924
2271,-0.1670378619153606
2272,0.0927127758205028
2273,-0.1299665800222805
2274,-0.1673795796912707
2275,0.139288699043543
2276,0.037129861691271
2277,-0.2605863192182421
2278,0.3246753246753194
2279,0.0834182964130164
2280,0.0370610580932143
2281,-0.1020218883324185
2282,0.1296776583919975
2283,0.0092618319903724
2284,-0.166991372112434
2285,0.1389660922734774
2286,0.111049416990565
2287,0.2768549280177161
2288,-0.4449388209121283
2289,0.1439366678661358
2290,-0.4155374887082147
2291,0.0090326077138387
2292,0.0992600613607647
2293,0.2160994057266424
2294,0.2514819471887921
2295,-0.1168959625933006
2296,-0.2253064167267484
2297,-0.0811761522503735
2298,-0.0812421014623609
2299,-0.1446393057313294
2300,-0.1357834706255143
2301,0.2167825851323231
2302,0.1713255184851325
2303,0.0540735400144088
2304,0.197877316064052
2305,0.0179856115107877
2306,0.0539277368326462
2307,-0.0719553876596494
2308,-0.1080497028633212
2309,0.0719812848659333
2310,-0.1261261261261266
2311,0.0270197243988121
2312,0.0450126035289855
2313,0.2335189509610249
2314,-0.0318471337579667
2315,0.2462076086093259
2316,-0.0953970903887354
2317,0.3029193435637941
2318,0.0378703850419863
2319,-0.1428118057759382
2320,0.1900538485904299
2321,0.0633111744222841
2322,-0.1267828843106153
2323,0.2608077135857095
2324,0.0237041719342613
2325,0.0158002844051161
2326,0.1104797979797984
2327,-0.2452337631516512
2328,0.1973788094110216
2329,0.0473484848484866
2330,0.0788519161015567
2331,-0.0688061811938154
2332,-0.1681947518178955
2333,-0.1266223488445683
2334,-0.0395851476525984
2335,-0.214217708663913
2336,-0.1589319771137975
2337,0.0079459674215263
2338,-0.1830918643528019
2339,-0.2031769486516428
2340,0.2946593001841558
2341,-0.073719130114263
2342,0.2206693637366762
2343,0.1468968049944882
2344,0.1100513573000775
2345,0.064155439464754
2346,-0.156049201395265
2347,-0.1102738467193572
2348,0.2200623509994581
2349,0.0
2350,-0.0183418928833419
2351,0.1441426261064783
2352,0.0206921809192428
2353,-0.0183150183150146
2354,0.0
2355,0.0183116645303021
2356,0.0274599542334106
2357,0.0640321990486582
2358,0.009146620323795
2359,-0.1373877999633554
2360,-0.1192113709307745
2361,0.0824628916987386
2362,0.2194185408666985
2363,-0.1098297638659988
2364,0.6844247132815474
2365,0.2214839424141702
2366,0.1106194690265528
2367,-0.0435292642078814
2368,-0.0118059398634925
2369,-0.1108033240997271
2370,-0.1479563528758984
2371,-0.0370027752081464
2372,0.0924214417744995
2373,0.055422131904676
2374,0.1107215353386144
2375,-0.0369208048735388
2376,0.0922168941350003
2377,-0.2032895952688956
2378,-0.0554733727810671
2379,0.0369685767098024
2380,0.055422131904676
2381,0.1015041063024817
2382,-0.1201034737620192
2383,0.1107419712070916
2384,-0.1571309732877361
2385,0.1384530182758036
2386,-0.073896175872897
2387,0.0369344413665669
2388,0.0
2389,0.361237631537622
2390,0.0706270109079521
2391,0.2270591919824554
2392,-0.0313283208019987
2393,-0.0156666144446265
2394,-0.1569119723834951
2395,0.1253721987149434
2396,0.0782962730973961
2397,-0.2039855640985447
2398,-0.0313922461152033
2399,-0.0785422557335913
2400,0.1724949035596778
2401,-0.2830633747444562
2402,0.2353310323187928
2403,-0.0942211055276417
2404,0.0157010519704789
2405,-0.1100282929896263
2406,-0.0629128656810304
2407,-0.2839116719242898
2408,0.173201070697527
2409,-0.3159058600536972
2410,-0.0573698076768139
2411,0.2464133690682668
2412,0.0787649653434107
2413,-0.03151591553734
2414,-0.4330484330484279
2415,-0.14836795252225
2416,0.4091839054330523
2417,0.3398278205709075
2418,-0.3409865878608742
2419,-0.47967108268616
2420,0.4547521600727506
2421,0.317316409791479
2422,0.4287971112615771
2423,-0.1582278481012664
2424,0.5160840576125086
2425,-0.0438695163104468
2426,0.0674460431654542
2427,-0.1576221571718088
2428,0.6265383754755004
2429,0.1563896336014305
2430,0.0
2431,-0.0335232986925926
2432,0.2563530985287605
2433,0.0890868596881941
2434,0.1667593107281886
2435,0.0111160515784692
2436,0.2992352875983711
2437,0.3643992932862172
2438,-0.221336874723332
2439,-0.4167534903104724
2440,0.332294911734157
2441,0.1244555071561963
2442,0.0
2443,-0.0622665006226673
2444,0.2071251035625547
2445,-0.0207168013258711
2446,0.0414164423275958
2447,0.0374678366568008
2448,-0.068565510098404
2449,-0.1140605557859803
2450,-0.2078137988362456
2451,-0.606314028852183
2452,0.1044277360066922
2453,0.2499999999999946
2454,-0.1251564455569509
2455,0.0
2456,-0.2719096423342301
2457,-0.1676094699350626
2458,-0.2941794494641594
2459,0.2582094682393909
2460,-0.0276729559748378
2461,0.1047120418848108
2462,-0.315126050420165
2463,-0.2105263157894766
2464,-0.5821271239773402
2465,0.2823972387825536
2466,0.0627155848228271
2467,-0.2514932411191508
2468,0.2195734002509419
2469,0.0470293149396474
2470,-0.0941471834300992
2471,0.1566661444461874
2472,-0.2198147275867492
2473,0.0627647889533958
2474,0.1097178683385584
2475,0.1877346683354263
2476,0.2029664324746221
2477,-0.0468603561387084
2478,0.0624414611302002
2479,-0.0937500000000035
2480,0.1715800967087808
2481,0.0
2482,-0.1093066833229125
2483,0.1247660636306897
2484,-0.0936621916952892
2485,0.0
2486,0.1402961808261939
2487,0.1090003114294506
2488,-0.2497658445207564
2489,-0.1986097318768648
2490,0.631537398855339
2491,0.1379582183681519
2492,-0.1381488059996058
2493,-0.1383399209486171
2494,-0.0791139240506312
2495,0.2957996450404231
2496,0.0394244037058861
2497,-0.0789110278161356
2498,0.0985415845486879
2499,-0.0591599290080874
2500,-0.0986971969996136
2501,0.0
2502,0.393236335037363
2503,-0.0984058256248714
2504,0.1572018078207865
2505,-0.0983477576711195
2506,0.0393236335037279
2507,-0.0885565285840828
2508,0.2551771518304103
2509,0.2447620912473076
2510,-0.3044289502111384
2511,0.0053026747084105
2512,-0.0544311259579542
2513,0.4304441400899997
2514,0.5829039347853247
2515,-0.1236430542778283
2516,0.055167340934169
2517,0.0735023888276353
2518,0.0550964187327844
2519,-0.1011122345803837
2520,-0.0091928663357281
2521,-0.0183891136447186
2522,-0.0551977920883185
2523,-0.4435409351321419
2524,0.459896983075791
2525,0.0183924958616847
2526,-0.0736241487207788
2527,0.0184026499816067
2528,0.1102941176470499
2529,-0.0735835172921249
2530,-0.0920640765973064
2531,0.1654411764705814
2532,-0.0183857326714433
2533,-0.0735970561177537
2534,0.0182119540322954
2535,-0.0550340511687924
2536,-0.0184094256259168
2537,0.0184060371801914
2538,0.1286764705882358
2539,0.0593371196066919
2540,-0.1868365180467111
2541,0.211864406779664
2542,0.3588769263246667
2543,-0.3176620076238852
2544,-0.169707254985147
2545,0.1271186440678014
2546,-0.1432132817058347
2547,-0.103857818858378
2548,0.130236504401328
2549,-0.0742942050520137
2550,-0.0424718623911574
2551,0.0212314225053036
2552,-0.063734862970047
2553,0.3387677323734842
2554,-0.2619590460784616
2555,-0.0990225244368847
2556,-0.1144529870527771
2557,0.2624660777977451
2558,-0.0210101867572194
2559,-0.0106123315292273
2560,0.116599533601865
2561,0.1058873358746233
2562,-0.0211819529760601
2563,0.4008438818565353
2564,-0.1516587677725086
2565,0.3777148253068986
2566,-0.3030877060049322
2567,-0.3421402775137801
2568,0.0
2569,0.0854619694236097
2570,-0.2188808526836733
2571,-0.152497140678609
2572,-0.5751533742331371
2573,-0.0191754554170623
2574,0.1913875598086151
2575,0.0
2576,0.076496462038629
2577,0.200400801603214
2578,-0.1050821551394721
2579,0.0
2580,-0.0956205775482965
2581,-0.2108087389804512
2582,0.0957304231284647
2583,0.2863688430698848
2584,0.0953652489032942
2585,-0.2869166029074189
2586,-0.2588934701313606
2587,0.0095877277085243
2588,-0.2884615384615357
2589,0.0416968817983976
2590,0.5050505050505071
2591,-0.0360880548538362
2592,0.0721240533717979
2593,0.1260579866738705
2594,0.1348799568384061
2595,0.1795170990036826
2596,0.098637015781922
2597,-0.125695816124978
2598,0.0179533213644616
2599,0.0269227317598502
2600,-0.0718455321059834
2601,0.098690113045038
2602,-0.1527540659538031
2603,0.1077102594021993
2604,-0.2429368364225265
2605,-0.027000270002701
2606,-0.0360133249302298
2607,-0.1171804579051698
2608,-0.0358881228347646
2609,0.0719048477203152
2610,-0.0631142367685577
2611,-0.027056277056278
2612,0.0
2613,0.3415423332734223
2614,0.2613240418118429
2615,0.0
2616,-0.1745200698080207
2617,-0.0193948797517416
2618,-0.0582185134872911
2619,-0.174961119751173
2620,0.1165048543689364
2621,-0.0874550578175137
2622,0.1746047143272934
2623,-0.0677537026719039
2624,-0.1168124392614159
2625,-0.1070143010020424
2626,-0.2731440835040495
2627,0.01950648590656
2628,-0.1465129908185248
2629,-0.048861526434083
2630,0.0
2631,-0.6392604248623047
2632,0.245266359266163
2633,-0.4434371304690607
2634,0.4414794466790962
2635,0.2153695545766019
2636,-0.0293772032902478
2637,-0.1767709962154126
2638,0.0981967855742855
2639,0.0226081594902944
2640,0.663536137198848
2641,0.4269160398454988
2642,0.081251269551085
2643,0.3239522170479929
2644,-0.2740838493553913
2645,-0.0101522842639645
2646,-0.0914541205162111
2647,0.221437233089052
2648,-0.3340793489318434
2649,0.1117772584086977
2650,0.1217903176697498
2651,0.2328878088294896
2652,0.0
2653,0.0
2654,0.020247013565495
2655,0.1213346814964656
2656,0.0808244089715076
2657,-0.2735285178806709
2658,-0.0101317122593626
2659,0.1416430594900855
2660,-0.1114149701205301
2661,0.3934624697336567
2662,0.0907166616268412
2663,0.2112251056125608
2664,-0.7373794668179251
2665,-0.4940148204446095
2666,0.3974261922785784
2667,-0.3418154196733893
2668,0.0690749273195141
2669,-0.3549800038087964
2670,0.3416208009109883
2671,0.3027436140018991
2672,0.0378286362776546
2673,-0.2464922260144017
2674,0.1703577512776761
2675,-0.2657050673752146
2676,0.1610611084793952
2677,0.0094732853353591
2678,-0.5524861878453022
2679,0.0380879832412797
2680,0.0190403655750287
2681,0.095111280197826
2682,-0.1047319813386646
2683,-0.0663107229012028
2684,0.1138180433954998
2685,-0.0952562392836676
2686,-0.3920818590418006
2687,-0.009563886763572
2688,-0.1916443081640502
2689,0.1289490651192827
2690,0.7889125799573506
2691,-0.3949438623155053
2692,-0.5282978265547662
2693,-0.4105445116681022
2694,-0.216543958423563
2695,-0.10838933448948
2696,-0.0867867216315885
2697,0.0216919739696269
2698,-0.0651182982418084
2699,-0.3485079503376251
2700,0.1413811854268729
2701,-0.5137735024048959
2702,-0.1532734836873227
2703,0.8467216673903617
2704,-0.1957798564281127
2705,-0.3054767619463246
2706,0.5425347222222222
2707,-0.1956947162426534
2708,-0.4038860386420746
2709,0.054549421776126
2710,0.3153887982599306
2711,0.010874293170934
2712,-0.5247048535198838
2713,-0.3730524467851694
2714,-0.3396603396603431
2715,-0.0199840127897642
2716,-0.1200480192076876
2717,0.0200040008001702
2718,0.1996406468356985
2719,0.0598563447725339
2720,0.1394700139470019
2721,-0.0398644608331592
2722,-0.0398803589232365
2723,0.1564845526253998
2724,0.1617968594712823
2725,0.0992851469420118
2726,0.217951258173171
2727,-0.2184273232724373
2728,0.2377179080824038
2729,0.2174342755485402
2730,-0.1583844783211352
2731,0.0395804472590602
2732,-0.0098960910440426
2733,-0.0792314548875886
2734,0.1483386075949423
2735,-0.1684001981178818
2736,0.1977261492832455
2737,0.3546448625751152
2738,0.029545006893836
2739,0.3326047705027165
2740,0.0664767331433933
2741,0.094876660341564
2742,-0.2186935437862546
2743,0.4260556712743825
2744,-0.1707132018209473
2745,0.2082150293393894
2746,0.2454682779456241
2747,0.132000754290025
2748,0.375727972947578
2749,-0.207078313253011
2750,-0.0188288457917492
2751,0.0188253012048155
2752,0.0564440263405477
2753,-0.0941619585687328
2754,-0.1508864579403966
2755,0.0
2756,0.3945143715949535
2757,0.3927776810959688
2758,0.0749813014210833
2759,-0.1404362887370016
2760,-0.1124753960071277
2761,0.159086655437022
2762,0.0187125748502956
2763,-0.3945143715949668
2764,-0.3923876790268841
2765,0.3519061583577706
2766,-0.2548020384162984
2767,-0.1177394034536936
2768,0.2934846409704531
2769,-0.2943485086342201
2770,0.1790352468296661
2771,0.2512700273544328
2772,-0.1857684530322984
2773,0.1073523660539763
2774,0.048861526434083
2775,-0.0097732603596609
2776,0.0195427008012607
2777,-0.0391006842619807
2778,-0.1174398120962911
2779,-0.0881575080811082
2780,0.1631187363578705
2781,-0.0555772994129114
2782,-0.0946099738108714
2783,-0.0327226413245814
2784,-0.0195982361587418
2785,0.1858372456963984
2786,0.1269903291980166
2787,0.1170845936188802
2788,-0.2053187328900994
2789,-0.5115924676172839
2790,0.4011274934952194
2791,0.4640120858961981
2792,0.2260981912144635
2793,0.6631016042780797
2794,0.128177739799193
2795,0.1067008109261569
2796,0.2978723404255331
2797,-0.3415883859948689
2798,-0.1817987381028785
2799,0.1281640499839691
2800,-0.0320512820512832
2801,-0.0320615581917293
2802,0.0747543784707469
2803,0.0533674885259869
2804,0.3721820501914169
2805,0.1062247716167349
2806,-0.2449153444787605
2807,-0.1065984436627164
2808,0.3293667658308566
2809,-0.063789070805871
2810,-0.2483293721423514
2811,0.0458080323852203
2812,0.223214285714279
2813,0.190961171228524
2814,0.5205320994794603
2815,-0.0964878425318355
2816,0.1156515034695494
2817,0.3648934127136503
2818,0.4112078033852851
2819,-0.114887505983715
2820,0.0095730423128383
2821,0.076525731777322
2822,0.2290513456766509
2823,-0.0381898033225188
2824,-0.1338432122370942
2825,0.1622601889853982
2826,0.0
2827,0.0858287240129729
2828,-0.0763504485588836
2829,0.1239157372986325
2830,-0.076314032242677
2831,0.0095383441434615
2832,0.1048118151500709
2833,-0.0381279191688173
2834,-0.2005730659025728
2835,-0.0095520106982568
2836,0.1430751621518558
2837,-0.1337153772683864
2838,-0.3257953238788841
2839,0.1265769608013223
2840,0.3108157319737866
2841,-0.1732786137710877
2842,-0.0273672687465801
2843,-0.4122011541632342
2844,-0.2111253901230071
2845,0.0183553597650477
2846,0.0733675715333937
2847,-0.1653499908138956
2848,0.0550863018729363
2849,-0.1471129091577754
2850,0.0735023888276353
2851,0.1376273052573552
2852,0.0458547322083743
2853,-0.1285583103764927
2854,0.1467082339996301
2855,0.132229104321808
2856,-0.1123927181253019
2857,0.1082417582417597
2858,-0.0549752611324924
2859,0.045791739170251
2860,-0.1008434176751003
2861,-0.2020944332169749
2862,0.0183688464364401
2863,-0.4242759638443034
2864,0.1858078216244857
2865,-0.1417685628211913
2866,0.2033778406578866
2867,-0.0690192191979639
2868,-0.0637506640694198
2869,0.0884642604387902
2870,-0.4264392324093852
2871,-0.1067235859124907
2872,-0.0444879437672365
2873,0.1066571860279126
2874,0.0799289520426191
2875,0.1418942887548872
2876,-0.0354861603974505
2877,0.0354735721887249
2878,0.0354609929077943
2879,-0.0484276963849465
2880,-0.2181333333333365
2881,0.0355429180735793
2882,0.0532859680284085
2883,-0.1066856330014138
2884,-0.3568879371877281
2885,0.106951871657758
2886,-0.0624275394631297
2887,0.0267475035663348
2888,-0.0535236396074953
2889,-0.1020976424726187
2890,-0.0557206537889933
2891,0.4529906628455162
2892,0.5058866813833676
2893,-0.0828500414250238
2894,-0.1013638039071133
2895,-0.2401625715869119
2896,-0.4453516422341844
2897,0.0741702206564048
2898,0.055596738324687
2899,-0.0649049605934236
2900,-0.1764815158833343
2901,-0.1302083333333338
2902,0.2874895669108803
2903,0.3143200517703646
2904,-0.0277418161642326
2905,0.0554528650646971
2906,-0.0739918608952999
2907,-0.1853224610822858
2908,-0.2042711234911781
2909,-0.0371540033438661
2910,-0.1488372093023224
2911,-0.270497155116133
2912,-0.149462867818773
2913,0.2515840477077861
2914,-0.4788820850997012
2915,0.0313922461152144
2916,0.0470662064637608
2917,0.2191609267376339
2918,0.4053632678515715
2919,-0.0936329588015016
2920,0.0467945718296695
2921,0.1557389814670523
2922,0.0077863427548231
2923,0.3491620111731755
2924,-0.4364089775561115
2925,-0.0623830318153338
2926,-0.1562011871290355
2927,0.2492988469928495
2928,-0.0467653936087313
2929,-0.0311866521129116
2930,0.0467581047381563
2931,-0.1248439450686615
2932,0.2335357309668467
2933,-0.1403180542563196
2934,0.1245717844908101
2935,-0.0059175099118263
2936,0.0214852872489543
2937,0.1253292614281157
2938,-0.3598626716604174
2939,0.1600150602409654
2940,-0.1130795326045894
2941,0.1129518072289065
2942,0.0846421517915954
2943,0.1689982161299472
2944,0.018774054257013
2945,0.0656660412757909
2946,0.2059539412095102
2947,-0.0187265917602959
2948,-0.0937207122774079
2949,0.0374742364624246
2950,-0.1783200375410584
2951,-0.1221574891937562
2952,-0.1977214951511232
2953,0.1410304625799226
2954,0.0751597143930837
2955,0.0187863986473755
2956,0.2782018977678384
2957,0.0963877971177189
2958,-0.3380281690140839
2959,-0.1693002257336407
2960,0.3934794828555384
2961,0.0093676814988338
2962,-0.2535687453042787
2963,0.0
2964,-0.445751138088011
2965,0.5470665912092042
2966,-0.0944108761329251
2967,-0.2081362346262997
2968,-0.246585735963586
2969,0.4907512268780635
2970,0.2165928995197325
2971,0.1410569870227625
2972,-0.1506875117724586
2973,0.0094170825878057
2974,-0.0659630606860094
2975,0.0470942827540709
2976,0.0846979107848705
2977,-0.0376576915835118
2978,-0.1302768241112025
2979,0.4207265558997464
2980,0.1218826176635997
2981,0.1965004210723383
2982,0.0602238381661953
2983,-0.2196813495782509
2984,-0.1689823507322632
2985,0.0562957402889869
2986,0.0562640660165062
2987,-0.1126549004881755
2988,-0.0751597143930837
2989,0.0954198473282388
2990,-0.0190876121397175
2991,0.1905124785673488
2992,0.0856571809269907
2993,0.1425584489640806
2994,-0.0190114068441026
2995,0.1234216272666813
2996,-0.0094948727687097
2997,-0.0379939209726368
2998,-0.0190005700170967
2999,0.1138736003036537
3000,0.1232110700407635
3001,-0.0094786729857868
3002,-0.0569044006069824
3003,0.1136794240242559
3004,-0.0566823570002669
3005,0.0092882191261477
3006,0.0663004356885709
3007,-0.1517738569531365
3008,-0.0759445604708546
3009,-0.1711677443895082
3010,0.0285198212757877
3011,0.009505703422058
3012,-0.0475511174512574
3013,0.0475285171102634
3014,-0.1975051975051951
3015,-0.2501042100875459
3016,-0.1461072844917559
3017,0.5397550342536954
3018,-0.0311494133527163
3019,0.0514738541878526
3020,0.3314025651634323
3021,-0.0413907284768276
3022,0.1941587144214508
3023,-0.101312932906026
3024,0.1342143299607634
3025,0.1237368529593777
3026,-0.134228187919473
3027,-0.3315031596394832
3028,0.1448225923244031
3029,-0.2696815683020487
3030,-0.1662337662337626
3031,-0.3858990404672555
3032,-0.1985578430347975
3033,-0.0732064421669035
3034,0.1253394610403074
3035,-0.0104460461715145
3036,-0.0627155848228308
3037,-0.1360686623403762
3038,-0.1257597987843267
3039,0.1971997633602867
3040,-0.1975894092076693
3041,0.078973346495556
3042,0.2503096868470209
3043,-0.0336879432624098
3044,-0.1776198934280566
3045,0.3735745182854851
3046,-0.3749753305703527
3047,0.0197316495658997
3048,0.0394477317554302
3049,0.1772002362669744
3050,0.0393623302499569
3051,-0.0393778302815576
3052,0.1376327172630756
3053,-0.2562586240883157
3054,0.0528008069854708
3055,-0.0922894892526079
3056,0.0197160883280717
3057,-0.0197199763360244
3058,0.0886612156437822
3059,-0.0492805046323786
3060,-0.1480604086467194
3061,0.0296033155713451
3062,-0.376386687797157
3063,0.0
3064,-0.1844709039074282
3065,0.1841312353531962
3066,0.100334448160527
3067,0.0918887311001582
3068,0.3247293921731894
3069,0.1330450690171385
3070,0.14945200929923
3071,0.1740571902196502
3072,-0.0248714972641362
3073,0.1985768657951306
3074,-0.1574542139719878
3075,0.0414181577203422
3076,0.1819083843228037
3077,0.0247995370753088
3078,-0.2652300041442131
3079,-0.0746516257465191
3080,0.041455932343916
3081,-0.0912863070539414
3082,-0.0996843329456758
3083,-0.0415523975733376
3084,0.1576501825423147
3085,0.1325820351342482
3086,0.1158748551564197
3087,0.0
3088,-0.2655601659750981
3089,-0.267532963883051
3090,0.0
3091,0.1145256728383322
3092,0.1714939024390173
3093,0.1332064700285448
3094,0.2088872009115067
3095,-0.2283974114959981
3096,0.1994491404691879
3097,0.2085110416074295
3098,0.2363842662632375
3099,0.0567000567000454
3100,0.1603924898575353
3101,-0.0755358323104506
3102,0.0566197980560557
3103,-0.028317915801398
3104,0.2166337006687425
3105,-0.188732660186848
3106,0.0283018867924539
3107,0.0094330723516697
3108,0.028291210863826
3109,0.047129795456685
3110,0.0753508524065162
3111,0.056481219994354
3112,-0.1319634272787261
3113,-0.0094268476621466
3114,0.0384689363339163
3115,-0.0769971126082755
3116,0.1537574476263661
3117,-0.153994225216551
3118,0.0673271135904522
3119,0.0576756704796715
3120,-0.096218608678913
3121,0.1057285659361778
3122,0.0384319754035281
3123,0.0163309221207104
3124,-0.1028945090874116
3125,0.1344473254585619
3126,-0.2117216822250013
3127,-0.2578085501356607
3128,-0.0509701708659046
3129,0.1253374469726142
3130,0.0289156626506035
3131,0.0770490224405261
3132,-0.0385393583196763
3133,0.0
3134,0.0
3135,-0.0674893945237248
3136,0.2020590782257365
3137,0.0480861704173852
3138,-0.0192381685263661
3139,0.0842992623814673
3140,0.0210703750526717
3141,0.2522068095838534
3142,0.2891990443857773
3143,0.2550167224080265
3144,0.1811095253594996
3145,0.4006683347326211
3146,0.3941212999379091
3147,0.010348752975257
3148,-0.1450927557259825
3149,-0.3431780366056554
3150,0.2555846914727739
3151,-0.017014213092649
3152,-0.0570924378471031
3153,0.0051899522524493
3154,0.3207449560269035
3155,-0.0517598343685417
3156,0.3507324118011176
3157,0.2469643959662575
3158,0.0205761316872387
3159,0.0822368421052614
3160,-0.5581972296878296
3161,0.6163961372508819
3162,-0.637696023291204
3163,0.2442244224422319
3164,-0.2842928216062483
3165,0.1685144124168494
3166,0.1505490612823252
3167,-0.3198294243070357
3168,-0.1067235859124907
3169,-0.0533902829685017
3170,0.1776514478593025
3171,0.0
3172,-0.1601423487544418
3173,-0.1425516749821906
3174,-0.1248884924174849
3175,0.2136371728680871
3176,0.0889363215937338
3177,-0.3211991434689503
3178,-0.1608579088471783
3179,-0.0536480686695299
3180,-0.01788588803435
3181,-0.0178890876565259
3182,0.0536384766672646
3183,-0.0805225015657183
3184,0.0
3185,0.1340243030736291
3186,-0.0983811823629366
3187,-0.0268384326355351
3188,0.2142474558114576
3189,0.8459214501510609
3190,0.0804990943851864
3191,0.0
3192,0.1406752411575568
3193,-0.2013693113169581
3194,-0.2149192287123955
3195,0.3348753016894594
3196,0.0402090872537256
3197,0.3106523699769539
3198,0.3096903096902977
3199,0.0798562587342907
3200,0.1590598328077823
3201,0.0601593625498021
3202,0.1392480604734439
3203,0.2381424885890006
3204,-0.3385105535643204
3205,-0.0896860986547119
3206,-0.2998500749625159
3207,0.2293577981651415
3208,0.0697558545092109
3209,0.2385923053981599
3210,0.0099403578528736
3211,-0.1792471619199289
3212,0.0199123855037793
3213,0.7117437722419918
3214,-0.3173931443080799
3215,-0.2332979851537634
3216,0.5274261603375527
3217,-0.2114164904862609
3218,-0.1482108829134031
3219,-0.297303036738147
3220,-0.1701765581791223
3221,-0.1918158567774857
3222,-0.0853242320819094
3223,0.54099925745199
3224,0.0212111570686289
3225,-0.2232142857142941
3226,0.084961767204756
3227,0.3175947491001452
3228,-0.2440836251724395
3229,0.1589319771137862
3230,-0.254939451880173
3231,-0.2342419080068131
3232,-0.0212992545260873
3233,-0.2134471718249763
3234,0.0106712197204043
3235,-0.2677086833055414
3236,-0.106898029134535
3237,-0.0857632933104612
3238,-0.0214454214025262
3239,0.3771450122572182
3240,0.5252297880322663
3241,-0.1314800901577766
3242,-0.112824370063938
3243,0.0751597143930837
3244,-0.0938497388569909
3245,-0.0378174976481643
3246,0.0752021056589568
3247,0.1408054069276313
3248,-0.4242081447963827
3249,-0.1983564749220683
3250,0.1979638009049714
3251,0.141203049985885
3252,-0.0659382064807906
3253,0.0753012048192755
3254,-0.0753579502637512
3255,0.1129092961987246
3256,-0.1130369253956335
3257,-0.245514636449472
3258,-0.1892147587511853
3259,-0.075743230448777
3260,0.2549815846633261
3261,-0.0094446543256565
3262,-0.3221527382982653
3263,-0.07585814526836
3264,0.2281244907935483
3265,-0.065220935920429
3266,-0.0574273837258562
3267,0.3174499918685962
3268,0.3242016534284256
3269,-0.1079133772018755
3270,0.1401717711878154
3271,0.0323991576218953
3272,-0.4474818973232424
3273,0.1218917601170207
3274,-0.1790947574080094
3275,0.2760188342263382
3276,0.0
3277,-0.0991402428123323
3278,0.0250225853205159
3279,-0.1373250894891022
3280,0.0
3281,-0.1140250855188146
3282,-0.0651996740016286
3283,0.0814332247556957
3284,-0.032583903551639
3285,0.1301659616010385
3286,-0.0977198697068441
3287,-0.1467949763496922
3288,-0.4423328964613419
3289,-0.2566844919786041
3290,0.3623188405797137
3291,-0.2992731936725108
3292,0.0922619556117454
3293,0.3549691423707215
3294,-0.2560273095796982
3295,0.3190131858783617
3296,0.0531406100542004
3297,-0.1383567475521601
3298,0.7394886963870725
3299,-0.2329521389241834
3300,-0.0211819529760601
