,MAR.US
2016,-0.3483526500846441
2017,-0.1532492092993013
2018,0.5415747827214995
2019,0.1283860026868986
2020,0.1273168364871396
2021,-0.1522612414150481
2022,-0.1882505679973982
2023,-0.1690617075232585
2024,-0.1236979166666651
2025,0.7323511996140205
2026,0.3730711457053158
2027,0.4012240734444089
2028,0.0339904826648422
2029,-0.0203984497178222
2030,0.1832496267137303
2031,0.3179757797172037
2032,0.1755926251097392
2033,0.0742340396814776
2034,0.1280582327963858
2035,0.1709010657767189
2036,0.1551845755936949
2037,0.1827295435114301
2038,-0.4360856681034536
2039,0.114362596703677
2040,-0.8001627449650822
2041,-0.8135083401695362
2042,0.4152767376948637
2043,0.3662755205860547
2044,-0.0339259058216931
2045,0.0949023861171466
2046,-0.4733526306828004
2047,-0.0579255826631998
2048,-0.1091554100150065
2049,0.054547933996989
2050,0.0464972101673917
2051,-0.2252427184465957
2052,0.0271770780758602
2053,-0.4014968425976349
2054,-0.2971303463914376
2055,-0.2901505646173185
2056,-0.164951692718556
2057,-0.3942906710827222
2058,0.3536067892503558
2059,0.1098901098901103
2060,0.5677937991453763
2061,0.1266661470106745
2062,0.0934506658359976
2063,-0.3281506367684988
2064,-0.2899232095282795
2065,0.1877053026747965
2066,-0.164512338425377
2067,0.1290928294801017
2068,0.1289263947491844
2069,0.161716488294854
2070,0.0255030416471732
2071,0.0857165121172084
2072,0.1478369125427931
2073,0.073863857248376
2074,0.4142469996128506
2075,0.3157269147908857
2076,0.0519750519750469
2077,-0.3651538862806536
2078,-0.4634239468148025
2079,-0.1882688268826918
2080,-0.14271764440772
2081,-0.3921272905512267
2082,-0.241892811248032
2083,-0.1817493373721928
2084,-0.2505314303067207
2085,0.1213224143160423
2086,0.1438631028999755
2087,0.3358110402595881
2088,0.4021044720030251
2089,0.0525841346153794
2090,-0.120336943441634
2091,0.1426962072850152
2092,0.045041663538775
2093,-0.1804918402647282
2094,-0.1506364389545745
2095,-0.0112990094535157
2096,0.1015877793663864
2097,0.0676793502782399
2098,-0.0225648740127876
2099,0.0526236656142095
2100,-0.0129072769134088
2101,-0.1467300167691503
2102,-0.1049171154787757
2103,0.1745566261695293
2104,-0.0419111483654668
2105,0.1220916035860127
2106,0.1775889685911243
2107,0.5398650960660705
2108,0.0211911357340669
2109,-0.2568909255016348
2110,-0.4883834507779171
2111,0.024413211034769
2112,-0.0104638995465746
2113,-0.0977585364150452
2114,-0.244995100097994
2115,0.2771243290031142
2116,0.0125632524864775
2117,-0.2975148757437951
2118,0.1781908388945148
2119,-0.4034238405949544
2120,0.2868336364908329
2121,0.2860132542727566
2122,-0.0139538128793565
2123,-0.0768049155146024
2124,-0.0069827526010689
2125,-0.1723587615703682
2126,-1.7075704453966989
2127,-0.1332769885901976
2128,-0.4531051219556862
2129,-0.4984848554459384
2130,0.9609334373374872
2131,-0.2345582486317524
2132,-0.3202823713968107
2133,-0.7673308084966379
2134,0.0822639025995393
2135,-0.5193001025369607
2136,-0.195532577715906
2137,-0.9906954950130654
2138,0.6847493684350493
2139,0.8862385925608665
2140,0.0691380786198842
2141,-0.2144577518229021
2142,0.5675480611508491
2143,0.1637626097209485
2144,-0.626194713598305
2145,-0.0857632933104601
2146,-0.3176704169424343
2147,-0.1657275439177991
2148,-0.5070994590539334
2149,0.0273762738959569
2150,-0.0568743077798059
2151,0.1449686897520627
2152,-0.0104627526007488
2153,0.0119560019129664
2154,-0.1856620949871248
2155,-0.723894552693484
2156,0.3187011425135304
2157,0.0450788880540878
2158,0.3085864940979006
2159,-0.2824179786083396
2160,-0.0180299296832749
2161,0.0228927687091388
2162,-0.143269751489261
2163,0.2101597213882517
2164,0.0660066006600741
2165,0.1976284584980142
2166,0.1315789473684203
2167,-0.372193540641119
2168,0.1259068289465672
2169,-0.047987523243947
2170,0.0659393358110449
2171,-0.1200336094106281
2172,0.0599808061420311
2173,0.0738417867794414
2174,-0.0438927864723785
2175,0.8934408367836056
2176,0.2608128667681038
2177,-0.1959930313588924
2178,-0.0072595281306649
2179,-0.0435761493209399
2180,0.1949854666966312
2181,0.2451228506558291
2182,0.0014461315979823
2183,-0.2173913043478343
2184,-0.0434971726837772
2185,-0.0580298853909648
2186,-0.0653262684183809
2187,0.0942712110224767
2188,0.4971534537373045
2189,0.116036036036037
2190,0.122372588540158
2191,-0.15861571737563
2192,-0.0216340953342475
2193,-0.079387990762114
2194,-0.0505451657159312
2195,0.0
2196,-0.2388535031847224
2197,-0.0869313242538427
2198,0.0579206487112746
2199,-0.0942097253424128
2200,-0.0157641680460282
2201,0.5253253881135342
2202,-0.310668921310323
2203,0.4813713212273082
2204,0.2498438475952587
2205,-0.0546832278728393
2206,-0.125146656237776
2207,-0.093948171925147
2208,0.2109374999999969
2209,-0.4709576138147522
2210,-0.0471179519396908
2211,-0.5964371766007107
2212,0.2246393946559555
2213,0.0866278154040001
2214,-0.2209944751381224
2215,0.1536703573820821
2216,0.0433241433635343
2217,0.4586976124201151
2218,-0.0117628607277294
2219,-0.0509983915891865
2220,0.5578528516813523
2221,-0.250293312475552
2222,-0.1527554737378036
2223,-0.2001569858712679
2224,-0.01570105197049
2225,0.4578816241330404
2226,-0.0673809042517312
2227,0.2553935076281978
2228,0.7073740407073756
2229,0.8863020041008026
2230,-0.1191974041454253
2231,-0.0662646610562549
2232,-0.3424315967950971
2233,-0.1331602250407916
2234,0.4210037790890534
2235,-0.3726625407599668
2236,0.1461891155558501
2237,0.0464930924548307
2238,0.2319263136969016
2239,0.1191342908200455
2240,0.1321964439156511
2241,0.1616788200745732
2242,-0.3144445915530215
2243,0.0264725347451965
2244,0.0
2245,0.3102850624429778
2246,-0.3710350307926708
2247,-0.1525401246849647
2248,-0.1228460440253675
2249,-0.3699013596374346
2250,0.9311629190233096
2251,-0.2905368013281595
2252,-0.1940670917660113
2253,0.1315151934657698
2254,0.0
2255,0.1278904980816441
2256,0.3066850447966873
2257,-0.0206796718825402
2258,-0.051725921583495
2259,-0.2523681117333949
2260,0.2069964810598298
2261,-0.0342351346351874
2262,-0.0347994200096639
2263,-0.0449003557489905
2264,0.1069555616892086
2265,-0.0276090557702871
2266,-0.0621589888804499
2267,0.5358246891529856
2268,-0.0171768181662068
2269,-0.452067085375113
2270,-0.3393351800553882
2271,0.3003417682190094
2272,-0.0172640011048999
2273,-0.0829359319925389
2274,-0.1522807503287872
2275,-0.3330654000730805
2276,-0.4274680316289516
2277,0.0751631590525717
2278,-0.0954198473282409
2279,0.0660162840167266
2280,0.3435672514619874
2281,0.2115398643227019
2282,-0.0218882241354159
2283,0.0510464522715621
2284,0.1601747360757181
2285,-0.0364166059723109
2286,-0.5366592685939737
2287,0.0679789258012483
2288,0.0731207955542514
2289,0.0730673681134171
2290,0.2623524267599367
2291,0.0946487076811033
2292,0.0883092774206083
2293,0.1660130718954249
2294,0.1088139281828115
2295,0.0290086300674392
2296,-0.0798374219770541
2297,-0.2109244308676936
2298,-0.0800698791672831
2299,-0.196922179272104
2300,0.3689747213063266
2301,-0.4257332071901545
2302,-0.3957574798163685
2303,0.1185864495216945
2304,0.0474120900829729
2305,-0.1345149548979282
2306,0.5664830841856797
2307,-0.3790870320644367
2308,-0.4362655667486407
2309,0.1346641318124221
2310,0.1423825344091178
2311,0.3389830508474518
2312,0.2829966197625968
2313,-0.0944212762609098
2314,0.4074915758953029
2315,-0.0235146574698237
2316,-0.1648739891654186
2317,-0.1336477987421397
2318,-0.0314564328405208
2319,0.1335113484646208
2320,-0.051074529525005
2321,0.1059654631083242
2322,-0.1651073197578488
2323,-0.3868195633934977
2324,0.0631803123521072
2325,0.2212834439750446
2326,0.0268150432392518
2327,-0.1006576298483272
2328,0.1474135620477076
2329,0.4535752401280539
2330,0.0233403354339802
2331,-0.0300180108064945
2332,-0.1001602564102602
2333,0.1200480192076876
2334,0.0266702226963542
2335,0.1132201132201238
2336,-0.3140032068412606
2337,-0.2578786965404195
2338,0.130443507926966
2339,-0.1239074377951189
2340,0.0119204836769696
2341,0.0583628940499268
2342,-0.0435233854497959
2343,0.1904698255697364
2344,0.2200586823152923
2345,-0.2138465650895626
2346,0.0601081947505532
2347,-0.0501152651097448
2348,0.0901261766473001
2349,0.0
2350,0.1098665905685926
2351,0.0997790606514252
2352,0.135231316725977
2353,0.2945037788737835
2354,-0.0461483848065301
2355,0.1347135564378883
2356,-0.0780529340807388
2357,-0.099438880602326
2358,-0.0284191829484845
2359,0.1560615733844072
2360,0.1558184007365952
2361,-0.1102567102375584
2362,0.0959835659134228
2363,0.0495610308694573
2364,-0.1631089993617603
2365,0.0283587380361718
2366,-0.0780473960550685
2367,0.0425531914893633
2368,0.1699235344095221
2369,-0.0566732785491729
2370,-0.0637981144112875
2371,0.2968407661318933
2372,0.0635683006074328
2373,-0.418469394992555
2374,0.1628664495113934
2375,0.7454242928452609
2376,0.4966887417218543
2377,-0.3388262749509685
2378,0.4365861726761451
2379,0.0330687830687717
2380,0.3854135784168448
2381,-0.2089543370403685
2382,-0.3734137371193829
2383,0.1422710428798328
2384,-0.0463422707712632
2385,0.1916215144707229
2386,0.2852287859031417
2387,-0.0958268811219011
2388,-0.1205718247548667
2389,0.1022427440633253
2390,-0.0924336458470793
2391,-0.3312135665076841
2392,-0.003312245371134
2393,-0.0828747596631969
2394,-0.1261285183218442
2395,-0.3865120618419193
2396,-0.0700210063018837
2397,0.1830526525993325
2398,-0.2870493991989175
2399,-0.0868577537248773
2400,-0.829480554800108
2401,-0.5400232415066105
2402,0.0546560087449699
2403,0.8064516129032242
2404,-0.3809523809523825
2405,0.7159259759556952
2406,-0.1454225709357796
2407,-0.7118528610354138
2408,-0.424134628540159
2409,0.150273224043715
2410,0.6986366411178194
2411,0.0474576271186394
2412,-0.2719238613188346
2413,-0.0748350227906559
2414,0.0815716130786517
2415,0.3792239452833845
2416,0.1757588048401401
2417,0.0405432799513496
2418,-0.4036771939346645
2419,0.2267650443376291
2420,-0.0609590896775964
2421,0.0947354175125286
2422,0.0811359026369199
2423,0.6248740173352192
2424,-0.8880151843817802
2425,1.068658636834772
2426,0.5650721444310096
2427,-0.2779757662152433
2428,-0.5302378905130475
2429,-0.1866475233309338
2430,0.2934650347147638
2431,0.1572214678767947
2432,0.206817857652255
2433,0.007131141695779
2434,-0.1750187520091267
2435,0.4090779738190016
2436,-0.0177891628420007
2437,0.0391208478554711
2438,0.1065795083132056
2439,0.3010661282895781
2440,-0.1880766501064488
2441,0.1134269105345218
2442,0.2757158006362576
2443,0.2081202158806419
2444,-0.0458780350084681
2445,0.0141143260409187
2446,0.2534140504012485
2447,0.1054778144996875
2448,0.238512802525432
2449,-0.056152172387178
2450,0.4901344727912359
2451,0.3355549181529218
2452,-0.5451797745733942
2453,0.6624794910336024
2454,0.1943433778414766
2455,-0.0221049673733063
2456,0.6267258229654624
2457,-0.5584674903282231
2458,-0.0468208633767135
2459,0.2708255509899154
2460,-0.121552127162221
2461,-0.0654940119760592
2462,-0.0311973544643307
2463,-0.0187219171243142
2464,0.0249563264287447
2465,0.0748129675810502
2466,0.267363054156567
2467,-0.0062181320731372
2468,-0.0809011139461045
2469,-0.2151610589666025
2470,-0.0405540304467168
2471,-0.0749250749250777
2472,-0.0281047996752256
2473,0.0031226580064922
2474,-0.0562394551021704
2475,-0.6416238917405418
2476,-0.4609735135557603
2477,-0.4079391229308826
2478,2.1869244935543235
2479,-0.4625346901017533
2480,0.5748447919061853
2481,0.0497950741180509
2482,1.4011632298511898
2483,0.2674300350295817
2484,-0.3098197755695746
2485,-0.6043788961532734
2486,0.0379968082681141
2487,0.0075987841945219
2488,-0.182704019488414
2489,-0.1524855138761947
2490,-0.1527183872938214
2491,-0.4410016489627005
2492,0.3058454715754908
2493,-0.0382453053887504
2494,-0.1570520186930303
2495,0.0153963880533106
2496,0.0152408669679152
2497,-0.2918810968584341
2498,0.1916590003066544
2499,0.3361858190709029
2500,0.2088343247690245
2501,0.3782625141848407
2502,-0.3193877873699494
2503,-0.3204111414250336
2504,0.1520430788723349
2505,-0.0380252233981889
2506,-0.477585328578706
2507,0.0063673989175544
2508,-0.2713487629688819
2509,0.2261434577653139
2510,-0.2938921543572576
2511,0.4357367768200771
2512,0.0190797214360677
2513,-0.1720128691109548
2514,-0.245880699961675
2515,0.05106600280862
2516,0.0829134511129507
2517,0.0637389253617147
2518,0.3619966975740007
2519,-0.038119440914868
2520,-0.0444924680607596
2521,-0.0127137499205455
2522,-0.0254339670630075
2523,-0.0254404375755393
2524,-0.0954927425515516
2525,0.9869070333574576
2526,0.4323616115296407
2527,0.2287581699346368
2528,-1.1570247933884297
2529,0.6241787122207547
2530,0.2032653596485491
2531,-0.5472046413502005
2532,0.2367797947908348
2533,0.0722970752546918
2534,0.4579653254824917
2535,0.6015282067956503
2536,0.3725299643666917
2537,-0.1037680783448969
2538,-0.3383874536344181
2539,-0.1890075700824218
2540,-1.0009877518767187
2541,0.0460738497992451
2542,-0.1252141821536824
2543,0.0098843530690826
2544,0.0032946758038979
2545,-0.4900013243278907
2546,0.0662387068298642
2547,0.1518995705318707
2548,-0.1787132644956194
2549,-0.2056111958612471
2550,-0.1827134495679833
2551,-0.0650759219089049
2552,-0.0124589428246004
2553,-0.1163567130686895
2554,-0.0387385150235887
2555,0.2168122405996371
2556,0.4010365251727576
2557,-0.2536030184944795
2558,0.0185528756957335
2559,-0.2107089737233359
2560,-0.043400086800187
2561,0.1238466778128782
2562,0.1483954739380329
2563,-0.133114571402039
2564,0.2470432016798973
2565,-0.0525242538466165
2566,-0.0989670316076112
2567,-0.260465116279062
2568,0.2227584926675413
2569,0.1852881230313031
2570,-0.1546455523939131
2571,-0.0402240168322025
2572,-0.0030942508818586
2573,0.0123754718148692
2574,0.1729569460744782
2575,-0.2925256818986947
2576,-0.3626279863481366
2577,-0.0426803243704466
2578,0.0852878464818593
2579,0.0
2580,0.1064962726304619
2581,0.035486160397453
2582,-0.1385878255925469
2583,-0.0853576128320976
2584,0.0604251084097387
2585,-0.06402048655568
2586,0.0852878464818593
2587,-0.1886993982981353
2588,-0.0962223806129657
2589,-0.1284613188695452
2590,0.0499322348241623
2591,-0.0356786071071866
2592,0.0784313725490293
2593,0.0356379187455533
2594,-0.0499179918705138
2595,0.1992740730197147
2596,0.1563277197470325
2597,-0.1031404488387678
2598,0.0319988622626662
2599,0.1278318301257061
2600,-0.3780237573084851
2601,-0.0814232409381611
2602,-0.6640284391978061
2603,0.0402279584311111
2604,-0.3228627160826113
2605,0.6714548187740262
2606,0.0801094829600294
2607,-0.851679795327534
2608,0.0471063257065903
2609,-0.2834390606019621
2610,-0.1622279302419961
2611,0.1855412744998857
2612,0.0842658756909801
2613,0.2286790422383665
2614,-0.2427184466019509
2615,-0.1215066828675623
2616,0.2961367613407094
2617,0.1344266702513702
2618,-0.1211305518169628
2619,0.1344086021505491
2620,0.1141169362958901
2621,0.2210314802411336
2622,-0.2282491944146102
2623,-0.0656983438374594
2624,-0.51465226198515
2625,-0.1206623949404976
2626,0.1412664118331408
2627,0.4426059979317449
2628,-0.1823380713604897
2629,0.2274042834697806
2630,0.3264755069189481
2631,-0.2115305195341567
2632,-0.0743924615638859
2633,-0.0041330853482204
2634,0.333662876915473
2635,-0.1981178801386783
2636,-0.2316730100943249
2637,0.0413530725332868
2638,-0.1739850869925383
2639,-0.1659751037344422
2640,0.0829187396351528
2641,-0.1577942031392722
2642,0.3269732213070735
2643,0.037236243276779
2644,0.1899570531879782
2645,-0.3397696196237644
2646,0.0
2647,0.1324174459985074
2648,-0.2655381296157938
2649,-0.0082987551867262
2650,-0.1521392259452922
2651,0.248001184483275
2652,0.449554130739174
2653,-0.1845835794447726
2654,0.6129504026041326
2655,-0.0516133768951027
2656,-0.2096821659800066
2657,0.2202319776831679
2658,0.0
2659,0.022018348623854
2660,0.2708241838676654
2661,-0.1849410198008739
2662,-0.0350645539906067
2663,0.007335142668539
2664,0.1245421245421153
2665,-0.2055498458376164
2666,0.0366918617450732
2667,-0.3460972017673039
2668,0.0809359134721398
2669,0.2641814045644776
2670,0.1758112958757458
2671,-0.1871490954460353
2672,-0.0256937307296994
2673,-0.0073416048748189
2674,-0.1617766012206771
2675,-0.0413393964448134
2676,-0.0068903741473099
2677,-0.2071394048194317
2678,-0.6532768086733103
2679,0.187291897891239
2680,0.2904966108728841
2681,-0.0415167450871867
2682,-0.4517967609647638
2683,0.0625173659349843
2684,0.1179490737528533
2685,0.0069376994588531
2686,0.3525751814725332
2687,0.0621804615172056
2688,-0.1245157719977911
2689,0.09675190048375
2690,0.1380262249827585
2691,-0.0863408737696425
2692,-0.1556554825319919
2693,-0.2705327413984564
2694,0.1247055563253476
2695,-0.1422277725743313
2696,0.0727953410981823
2697,0.0207943439384495
2698,-0.0416059912627434
2699,-0.2223921050802847
2700,-0.275789611924628
2701,-0.0810295550866256
2702,0.4274964009946352
2703,-0.6818855618144063
2704,0.1742847747451593
2705,-0.28281005558591
2706,-0.152718145187926
2707,0.0
2708,-0.3546451890888579
2709,0.0629347466048352
2710,0.0198701814809916
2711,-0.006557589880372
2712,0.2987666958345103
2713,-0.0214677323469365
2714,0.4896966510007589
2715,-0.0157121998328837
2716,0.0748234521267866
2717,0.0
2718,0.3110674525212799
2719,-0.0262020175553465
2720,-0.019655375745267
2721,-0.2364221448742268
2722,0.0590706222105561
2723,0.2814320308920599
2724,0.5014326647564536
2725,0.4821802935010467
2726,-0.2246825868193625
2727,0.1683680604111363
2728,-0.5688730126361515
2729,-0.0323567685436082
2730,-0.2503349552217684
2731,0.0915879949274309
2732,0.4279200280603392
2733,-0.1827254199170843
2734,0.2768335844692926
2735,-0.0525909823995432
2736,-0.6208988922599478
2737,0.0
2738,0.0564135110359019
2739,0.2064693737095602
2740,-0.0933994877819921
2741,-0.0569455211783851
2742,-0.1128907076836214
2743,-0.2830255430552446
2744,0.0212224108658751
2745,-0.0920484316363548
2746,0.3105809275075865
2747,-0.2192982456140165
2748,-0.152325622586704
2749,-0.3448030712356132
2750,-0.6215422443822121
2751,0.1908787238393899
2752,0.6636419042459469
2753,-0.0406476525980447
2754,0.074465204440824
2755,0.1622060016220661
2756,0.1552061542614142
2757,-0.1216134044997006
2758,0.2291877317155399
2759,-0.0877074618809846
2760,-0.0877844553987409
2761,-0.1691017316017316
2762,0.0608395862908155
2763,0.1720821945541016
2764,-0.1250000000000015
2765,0.2796213320755935
2766,-0.0370719870584917
2767,0.2621848739495706
2768,0.0470366886171167
2769,0.0
2770,0.0604391914579299
2771,0.1006306185428724
2772,-0.1377179134056716
2773,-0.0302399032323012
2774,0.0
2775,-0.3865979381443252
2776,-0.1358326541700547
2777,-0.443413602564981
2778,0.2958680496514213
2779,0.5949765051891386
2780,0.0439278232074053
2781,-0.3798928159554998
2782,0.1084231212306001
2783,0.2231237322515297
2784,-0.0731433860719074
2785,0.0392965843760541
2786,0.2361673414304955
2787,0.013493455674005
2788,-0.0202442809906209
2789,-0.2503044242998272
2790,0.1095402754792704
2791,0.059363814412096
2792,-0.1454127354502745
2793,-0.0033818058843391
2794,0.07434441741012
2795,0.033781501249904
2796,0.0607697501688071
2797,0.3666453631134689
2798,-0.1178689297501255
2799,0.0067349137930973
2800,0.5783200507793167
2801,0.4143840427026292
2802,-0.3099901366774677
2803,-0.2507327753646147
2804,0.2360484780157691
2805,-0.0987445337847272
2806,0.2322144817395063
2807,0.2946748053041377
2808,0.0876239879429392
2809,0.0490453669644373
2810,-0.2845699831365944
2811,0.2593033849604069
2812,0.1818817768450443
2813,-0.1190642947191395
2814,0.2061855670103005
2815,-0.1084522809963624
2816,0.3138731952291393
2817,0.0497764243795604
2818,0.0547658862876413
2819,-0.0976426279815977
2820,0.1253831150738414
2821,-0.0662182413829149
2822,-0.097680097680108
2823,0.0732064421669233
2824,-0.0837345614402376
2825,0.0138879244496783
2826,-0.0382063839394105
2827,0.0081268793408409
2828,0.1410140805992817
2829,-0.0485773768216469
2830,-0.1389854065323062
2831,-0.0973845297718522
2832,0.1181129715834196
2833,0.1249045867739968
2834,0.0
2835,0.3526483197344702
2836,-0.0691945751453046
2837,-0.1177693107031631
2838,-0.1109646993550153
2839,0.0589152659851034
2840,-0.045073157201302
2841,0.1454092230992796
2842,-0.1803551609322911
2843,0.0277392510402163
2844,0.006934331877137
2845,0.0692952671332508
2846,0.1107496366027525
2847,0.2141179720955949
2848,0.3715937241948748
2849,0.3565551289083998
2850,0.6903103229892359
2851,0.1075472891756737
2852,0.4158004158004136
2853,0.2388284834391451
2854,0.0942483396657295
2855,-0.169884898421275
2856,-0.321807168096933
2857,0.0094640209470423
2858,-0.1611476238624845
2859,0.1010101010100988
2860,0.0189358076121953
2861,-0.1580477936528006
2862,0.1105111932051295
2863,-0.0537056928034242
2864,0.0505209977896963
2865,0.0378763966921294
2866,-0.2468042019997382
2867,-0.0886749429946888
2868,-0.1204895681400201
2869,-0.1238134543953732
2870,0.0
2871,0.3196202531645541
2872,-0.1077108281061822
2873,-0.0570559147965027
2874,-0.012680699974645
2875,-0.0833449090151441
2876,-0.3484806244772791
2877,-0.111638291934131
2878,0.1323949550553952
2879,0.0487533082602184
2880,-0.1744226609921161
2881,-0.041878969777345
2882,-0.1677969656715437
2883,0.0559010551324243
2884,-0.0559323218905212
2885,0.0629541203506752
2886,-0.0140461215933008
2887,0.2161634474583378
2888,0.0280933535865745
2889,-0.0490305481936135
2890,0.0278901129549519
2891,-0.0558113576112627
2892,0.0348699351419087
2893,-0.0767727526521393
2894,-0.0139606310205292
2895,0.0069798282962374
2896,-0.0209438704272557
2897,0.0767352633414616
2898,0.0488076976711708
2899,0.0348504913919365
2900,-0.0796178343949112
2901,0.3411886058874925
2902,-0.2944453286646542
2903,-0.1434491552438576
2904,-0.0637958532695361
2905,-0.2398081534772273
2906,0.2551427204592628
2907,-0.0319030148349068
2908,0.1513100262801606
2909,0.3214923595951587
2910,-0.0913713650087358
2911,0.0317712470214505
2912,0.2614275528796627
2913,0.633683630495527
2914,-0.0354358610914258
2915,0.3452876088833178
2916,0.1175732873491076
2917,-0.3500216305501972
2918,-0.074779596977329
2919,-0.1103230890464937
2920,-0.0433600063069153
2921,-0.1262975095709804
2922,0.0512820512820494
2923,0.1496770127619329
2924,-0.1736111111111102
2925,-0.4230273336771429
2926,0.0708625909939993
2927,0.0
2928,-0.0999516363050144
2929,0.3534136546184812
2930,0.3042921204356146
2931,-0.0833493620568028
2932,0.1855881223601638
2933,-0.0192024579146138
2934,0.0703594729435932
2935,-0.0479953924423364
2936,0.0735388157053389
2937,-0.3207595586348473
2938,-0.0674049109292182
2939,-0.2284133316175641
2940,-0.0321812447705367
2941,0.0300482509279807
2942,-0.004311176886941
2943,0.0
2944,0.1221079691516695
2945,0.12836970474969
2946,-0.0706532211445909
2947,0.0513577710727434
2948,-0.1092544987146632
2949,0.109135263529573
2950,0.3694175077511724
2951,-0.1321091221348947
2952,-0.2649182065037269
2953,0.0066225165562853
2954,-0.2522905324658049
2955,0.205393228649044
2956,-0.2357629088494227
2957,0.4528626206531815
2958,0.1913559881227452
2959,0.0197915292254922
2960,0.3058305107040514
2961,-0.0065774328279612
2962,-0.2803245168524391
2963,-0.0461924244424057
2964,-0.0264026402640211
2965,0.1384219893217375
2966,-0.0725593667546264
2967,-0.0395935066649084
2968,0.0329837060492191
2969,0.1120847969920887
2970,0.2628154574132508
2971,0.0131423314496058
2972,0.1181412444211123
2973,0.0885274927046728
2974,0.0163912929451912
2975,0.8695016805494856
2976,0.2768872048965283
2977,0.3774680603948765
2978,0.1811462937468299
2979,-0.6490665110851709
2980,0.7311952508506414
2981,0.1156988936293272
2982,0.3746127800590809
2983,0.071989057663231
2984,-0.1875225387666721
2985,-0.0324663612423909
2986,-0.0108232917237797
2987,-0.0938899321103534
2988,-0.2135128288640509
2989,0.1914324929567397
2990,-0.1809234332030684
2991,-0.01447596988999
2992,-0.1377110966152045
2993,-0.2980517592323325
2994,-0.2039627039627047
2995,-0.0145708873670481
2996,-0.0364404926754485
2997,0.225421756835371
2998,-0.087336244541488
2999,0.2323555039209942
3000,-0.1183354151600673
3001,-0.4556198285432534
3002,0.0527392739273988
3003,-0.5275206529312149
3004,0.0033176298852069
3005,0.4031192175521975
3006,0.0891353867485519
3007,0.0824647051062145
3008,0.5576330118742991
3009,0.2617287181836064
3010,0.3260940455227287
3011,-0.1404173333768758
3012,0.335220985484597
3013,-0.0065095690665218
3014,-0.1434159061277698
3015,-0.0619679723427147
3016,0.0521563386250181
3017,0.8820678513731883
3018,-0.3078917517420154
3019,0.972462930868468
3020,-0.2380645991506914
3021,-0.2321681929575552
3022,0.0386797318205275
3023,-0.0064470375862232
3024,0.5705128205128118
3025,-0.8645934665955384
3026,-0.1854879275654023
3027,-0.6200177147918446
3028,0.2051961991350119
3029,0.0157818319550569
3030,0.3083700440528691
3031,0.3605580812039434
3032,-0.0972884760230988
3033,-0.4254782690913567
3034,-0.1704814522494145
3035,-0.0410586823321317
3036,-0.094840667678304
3037,0.0947508053818493
3038,-0.3995433789954309
3039,-0.0126855258150515
3040,0.0918855549570737
3041,-0.2573062261753501
3042,0.2028911995942132
3043,-0.1047253340103405
3044,0.1710755583716026
3045,-0.2190754381508756
3046,-0.171744799949101
3047,-0.0572810590631386
3048,-0.0031823823314104
3049,-0.1561802766622072
3050,0.1520789516259593
3051,0.633399781364533
3052,-0.2417249492377606
3053,0.5736076395565022
3054,0.2748306276364609
3055,0.701297877066601
3056,0.4013906447534709
3057,-0.0963633131010427
3058,-0.1347609845724864
3059,0.3818480181772215
3060,0.0504668180671287
3061,-0.1579579200101093
3062,0.0505209977896963
3063,-0.1201315123925124
3064,-0.1836954456198087
3065,-0.019006588950837
3066,0.1202303360121481
3067,-0.0633191920471058
3068,-0.3175377516751858
3069,0.0189889495744937
3070,0.1585188003297191
3071,0.1140034201025894
3072,-0.161766105243122
3073,-0.073006602336199
3074,0.5053057099545117
3075,0.0680503572643717
3076,0.6020021645021745
3077,-0.0067645268213426
3078,0.6184873949579748
3079,0.3550375133976428
3080,-0.3428110506150372
3081,-0.0057810695516453
3082,0.133324382384532
3083,0.1072961373390535
3084,0.2539137228460693
3085,0.140538374190115
3086,-0.073529411764715
3087,-0.2009377093101024
3088,0.2172096908938938
3089,0.1568130254904668
3090,0.0466884546121477
3091,0.0200053347559356
3092,-0.1469213303058627
3093,0.1666777785185679
3094,0.0066666666666606
3095,-0.0800640512409958
3096,0.0033358908496483
3097,0.0566780022671253
3098,0.0472537821354008
3099,-0.0806430096051267
3100,-0.5761668140109268
3101,0.7173123486682823
3102,0.3378378378378392
3103,-0.0482858522452825
3104,-0.0301877679164471
3105,-0.1966062732524658
3106,-0.1120397286821719
3107,0.0816919306526222
3108,0.0755835046559438
3109,0.1629942650166074
3110,-0.1390400193447093
3111,-0.0786496460765899
3112,0.3136119655026899
3113,0.0964029643911529
3114,0.0301168533911645
3115,0.0662132065250016
3116,-0.1446741816866653
3117,-0.0965425692391218
3118,0.0783793560834582
3119,-0.0724025582237266
3120,0.1746672288140649
3121,-0.0693125998252171
3122,0.1774863124962492
3123,0.2640264026402626
3124,0.0359906424329687
3125,-0.4095755949438486
3126,-0.4539973043910157
3127,0.2264845353528156
3128,-0.1950147147466622
3129,0.2652238489284956
3130,0.2124340995546761
3131,-0.0641948699188806
3132,-0.411360090767258
3133,0.1486936203356082
3134,0.289466252471051
3135,0.1761928254281486
3136,0.0176161786985207
3137,-0.0246687341415256
3138,-0.0634741519148059
3139,-0.0988351570772935
3140,-0.0247148960208993
3141,-0.0105932203389934
3142,-0.0777440101773872
3143,0.0106003321437308
3144,0.0529735838395374
3145,-0.021193924408337
3146,0.1727846539017427
3147,0.0599097829151451
3148,-0.2614656208041866
3149,-0.0990309117917424
3150,-0.1251833041239038
