,XEL.US
2550,0.4266902081954039
2551,0.5705508009655482
2552,-0.3449794480328823
2553,0.0
2554,0.598278126368009
2555,-0.0730140186915846
2556,0.0437892278499505
2557,0.2693063541742311
2558,-0.1384839650145756
2559,-0.1971810414080054
2560,-0.0511471576793754
2561,0.2623524267599367
2562,-0.0437445319335099
2563,0.0437254044599929
2564,-0.25571710382114
2565,-0.2416874176065713
2566,0.043923865300148
2567,-0.1319454625421542
2568,-0.102729674200166
2569,-0.0073383723490063
2570,-0.0954899368297516
2571,0.0733998825602045
2572,0.0561927160741867
2573,0.14898915909758
2574,-0.2055196711685269
2575,-0.0316957210776482
2576,0.2844500632111247
2577,0.0947268708557029
2578,0.2205419029615524
2579,0.1415762151958524
2580,-0.1260040951330891
2581,0.0157480314960598
2582,-0.5064893953782847
2583,0.0948766603415595
2584,-0.1901140684410718
2585,0.0949667616334319
2586,0.1185677021579366
2587,-0.1504116529449113
2588,0.1580777742649406
2589,0.2365557483046815
2590,0.2987421383647874
2591,0.1099418878592748
2592,0.2741013391808241
2593,0.0156604807767567
2594,0.1329371285580244
2595,-0.0625978090766809
2596,-0.10966630111233
2597,0.1954499257290282
2598,0.280657987058559
2599,0.2876243781094342
2600,0.4377006127808744
2601,-0.1753873136509859
2602,0.3495484998543474
2603,0.3193960511033665
2604,0.4768097095795381
2605,0.1082485386447324
2606,-0.209719409892965
2607,0.1588447653429594
2608,0.0144383482529672
2609,-0.036108904455847
2610,-0.0795027464585033
2611,0.1227171009889464
2612,-0.0361062969381942
2613,-0.1518767628552683
2614,0.0650477016478775
2615,-0.0144571345959304
2616,0.0722334585379907
2617,0.0505378673019949
2618,-0.0361115123501249
2619,-0.0578118225177139
2620,0.15152608413306
2621,0.0793078586878047
2622,-0.1371742112482837
2623,0.1585814171412087
2624,-0.0937950937950905
2625,-0.0151998784009589
2626,-0.1827318410233052
2627,0.0760803408399226
2628,0.212572122684483
2629,-0.0332634143451926
2630,-0.1949474965758688
2631,0.1671224551807952
2632,0.0151906425641882
2633,0.0127585117499736
2634,-0.0203570072160882
2635,0.0
2636,0.0986492639247195
2637,-0.0455511691466764
2638,-0.0607718018839353
2639,-0.0227946204695484
2640,-0.0988743535138605
2641,-0.1218397806883921
2642,-0.0228501789930696
2643,0.0532886723508081
2644,0.0836692781623071
2645,-0.0152149106124079
2646,-0.2058240585454961
2647,0.0913937547600948
2648,0.0152299725860354
2649,-0.1830942935611692
2650,0.255447032306539
2651,-0.0300616263339786
2652,0.0901036191620397
2653,0.060033018159976
2654,-0.0150105073551349
2655,-0.0375403558825823
2656,0.0225191412700804
2657,-0.0150150150150226
2658,-0.0600961538461418
2659,-0.120336943441634
2660,0.0976782628296607
2661,-0.0225462197504893
2662,-0.0601594224695537
2663,-0.0451399337947654
2664,0.0901984365604363
2665,-0.0300751879699188
2666,0.1051524710830602
2667,-0.0826881154626664
2668,0.0976269149894829
2669,0.0750412726999807
2670,0.0
2671,-0.1202103681442498
2672,0.1350540216086485
2673,0.1348718717218693
2674,0.134690212511208
2675,-1.1725155788783264
2676,-0.0984898227183111
2677,-0.3128602008891896
2678,-0.1649348507339507
2679,0.2221673660824455
2680,-0.0246913580246922
2681,0.3444881889763793
2682,0.1637733377006246
2683,0.0162109320630862
2684,-0.1967186218211552
2685,0.1310830738980801
2686,0.3266372693124216
2687,0.4552105348723803
2688,0.2270884022708849
2689,0.0324306794227389
2690,0.1295546558704426
2691,0.0970716712506103
2692,-0.1620482903905387
2693,0.09713453132589
2694,0.2019549236610388
2695,0.3461600386411146
2696,-0.2825542907887255
2697,0.0887239877399576
2698,-0.1130490956072355
2699,0.0161472630389116
2700,-0.5331660655480576
2701,0.0
2702,0.2190580503833414
2703,-0.0939702427564528
2704,-0.1411543287327531
2705,0.0861866332366994
2706,-0.0391910957830358
2707,0.2501954652071989
2708,0.0
2709,0.031264655307169
2710,0.0781005935645066
2711,-0.0781616382679336
2712,-0.0312744331508929
2713,-0.0156396621833048
2714,0.3428927680797987
2715,0.0
2716,0.2022087416394613
2717,-0.1090003114294727
2718,0.2020202020201949
2719,0.1706484641638216
2720,-0.1553760099440558
2721,-0.0466345406497763
2722,-0.0388772257211592
2723,0.0699300699300505
2724,0.0465983224603932
2725,0.0277854959711172
2726,-0.1530541255043821
2727,0.0417246175243409
2728,-0.250976017847193
2729,-0.1396258028483584
2730,0.0558191459670556
2731,-0.1397428731134632
2732,0.0
2733,0.0139723347771285
2734,-0.0419345820519806
2735,-0.0279642058165691
2736,-0.0419639110365102
2737,-0.0489818767056141
2738,0.0653131324150353
2739,0.0954310465278658
2740,0.0139703827884955
2741,0.0628272251308924
2742,0.0139596565924549
2743,-0.0488826815642608
2744,-0.0139684313451472
2745,0.1534170153417007
2746,0.1392757660167052
2747,0.0973980798664357
2748,-0.0487227674532063
2749,0.3122398001665397
2750,-0.4817729243616462
2751,0.0321078824851437
2752,0.2482184322203557
2753,0.1678657074340477
2754,-0.1120358514724716
2755,-0.1282051282051254
2756,0.0480538202787139
2757,0.3909054646988392
2758,0.1195219123506021
2759,0.3335451080050839
2760,0.0
2761,0.1427438540840544
2762,-0.0317309217832714
2763,-0.1748251748251739
2764,0.0952683391552797
2765,0.0396793905245705
2766,-0.0555820231856498
2767,-0.1590583744234156
2768,0.2854877081681201
2769,0.1583531274742698
2770,-0.1109701965757772
2771,0.3475513428120045
2772,-0.2216592780240668
2773,0.1422924901185824
2774,-0.4127639307826607
2775,-0.2209781968179223
2776,-0.2510707428740241
2777,0.3532008830022208
2778,-0.3544528134692204
2779,-0.1182906993937576
2780,0.1329001772002413
2781,0.4410467509555971
2782,-0.0294117647058765
2783,-0.2506265664160426
2784,0.0
2785,0.0736593989393004
2786,0.1764705882353008
2787,0.0881575080811082
2788,0.0660744438734332
2789,0.0806924882628999
2790,0.0146692093296246
2791,-0.058711287244982
2792,0.0440140845070439
2793,-0.1028051108826453
2794,0.1612903225806443
2795,0.1756440281030303
2796,0.1753360607831744
2797,0.0584112149532801
2798,0.0948282150412104
2799,0.2401397176538962
2800,-0.2602284227266049
2801,-0.2463768115942053
2802,0.2890173410404665
2803,-0.1519646863014747
2804,0.0289372784489561
2805,0.0363031005162112
2806,-0.1377362589615499
2807,-0.2249963710262754
2808,-0.0799012130456988
2809,0.0943396226415267
2810,-0.167187613578555
2811,-0.0945867287543622
2812,-0.2041411490230396
2813,0.0728544368351991
2814,0.0291332847778736
2815,-0.1166690972728781
2816,-0.233883935097203
2817,-0.4330910959406911
2818,-0.2723391726777389
2819,-0.1326650943396276
2820,0.1177856301531188
2821,-0.0884173297966435
2822,0.1030472545267295
2823,-0.1031535514294243
2824,-0.1328021248340024
2825,-0.2923569539189865
2826,0.0556560456379661
2827,0.013912075681679
2828,0.1666666666666729
2829,0.1386962552011017
2830,-0.364569775648294
2831,0.0443856963962812
2832,0.013912075681679
2833,-0.1253656498119364
2834,0.1113120912759124
2835,-0.0556870388417182
2836,0.1945254967347514
2837,0.0416666666666682
2838,-0.1390820584144566
2839,-0.0208666620296314
2840,-0.0208710171142348
2841,0.0278202809848324
2842,0.1180965613060003
2843,-0.0625608230223654
2844,0.0347439371829497
2845,-0.2438005015324563
2846,-0.0139333983558661
2847,0.0557025483915976
2848,-0.0487634970393543
2849,-0.1325334821428555
2850,-0.8269096005606216
2851,1.1499030202272271
2852,-0.0693192846249984
2853,-0.4456203871327018
2854,-0.1953397516394594
2855,-0.3640946646128065
2856,0.2374965074043052
2857,0.0279329608938491
2858,-0.1258565235631229
2859,-0.491849353569433
2860,-0.1028318860436966
2861,-0.2070764025937443
2862,0.154820548909218
2863,-0.0281571167112431
2864,0.037434946225969
2865,-0.0374489652259636
2866,0.056282538342468
2867,-0.1409046075806598
2868,-0.1693719124911849
2869,-0.1271905031090859
2870,-0.1486094402377807
2871,0.1201583262651876
2872,0.0
2873,-0.0848896434634805
2874,0.5067567567567559
2875,-0.5156300354495654
2876,-0.0644953240890021
2877,0.032237266279813
2878,-0.161446561188249
2879,-0.0161472630389116
2880,0.0403518682914996
2881,0.1531023368251391
2882,-0.274725274725266
2883,0.1774479754799152
2884,0.0483714930667544
2885,0.3694779116465813
2886,0.0321181949574484
2887,-0.0160616768390702
2888,0.064205457463883
2889,-0.1446712747146701
2890,-0.0643397136882727
2891,-0.1127214170692436
2892,-0.0886453380610842
2893,-0.112948769665188
2894,0.0483831949036386
2895,0.1368980512159781
2896,0.1126126126126016
2897,0.048239266763147
2898,-0.0643604183427178
2899,0.0160875160875128
2900,-0.2152772622670863
2901,-0.2455722577764641
2902,0.6946497191841544
2903,0.206489675516225
2904,0.07369196757553
2905,-0.1180463331857729
2906,0.2795762213066476
2907,0.0441241359023402
2908,0.2932981375568306
2909,0.0146627565982479
2910,0.1025340559542891
2911,-0.1613849765258207
2912,0.0
2913,0.1172332942555661
2914,0.0878477306002961
2915,0.0512182629691908
2916,0.0731154492944525
2917,-0.1024665154065833
2918,-0.0807208917680745
2919,-0.073156428676159
2920,-0.102729674200166
2921,-0.1322556943424003
2922,-0.0661716050290444
2923,0.2127659574468235
2924,-0.0734214390602222
2925,-0.5695301376364491
2926,0.2209944751381224
2927,-0.3167062549485397
2928,-0.1744923857868011
2929,0.2057938895045157
2930,0.378489197287486
2931,-0.2608901889477416
2932,0.1184459886291895
2933,0.1104275122259035
2934,-0.015777847901543
2935,-0.2372291633718261
2936,0.0237172899043411
2937,-0.2297939778129889
2938,-0.1666798952297864
2939,-0.2466581795034914
2940,0.2697984446913103
2941,-0.0317510715986601
2942,0.1901441926794445
2943,-0.1269236871331085
2944,-0.1827862989748104
2945,0.1190665184950037
2946,0.0079371378680775
2947,-0.1908548707753438
2948,-0.3351152956195657
2949,-0.296094750320106
2950,1.1534375474275385
2951,-0.2434200517267558
2952,-0.4930627221648971
2953,0.2630375114364127
2954,0.2737226277372366
2955,0.4691993340396369
2956,0.1586701926709542
2957,-0.0302320308366654
2958,0.0226688831796895
2959,-0.121047057043423
2960,0.1209007102916703
2961,0.2412181516659077
2962,0.2181271154569327
2963,0.0075210589651168
2964,0.2849857507124609
2965,0.1958060382510293
2966,-0.1886764154480662
2967,0.127321749550641
2968,-0.1049632628580107
2969,0.403225806451607
2970,-0.5254466296351814
2971,0.0600150037509471
2972,-0.0825887829416725
2973,-0.1805189921023009
2974,-0.0225699668973827
2975,-0.2057310800881713
2976,-0.1324308416715765
2977,-0.0441631090828601
2978,-0.1179071481208732
2979,0.0441956393635844
2980,-0.0442151805453222
2981,0.0883522308938334
2982,0.102971462194774
2983,-0.0441501103752776
2984,-0.0886731143706549
2985,0.1326860841424096
2986,0.0734969866235442
2987,0.0
2988,0.0661035622475236
2989,-0.0955741802676043
2990,-0.0147058823529487
2991,0.1761597181444576
2992,0.0293513354857587
2993,-0.0146778218112507
2994,-0.0587457776472199
2995,-0.0440787540405541
2996,0.2491572622013801
2997,-0.0513234108072597
2998,0.0219909104236923
2999,0.02931261908253
3000,-0.5518933006285442
3001,-0.4001847006310683
3002,-0.0461964890668326
3003,-0.1156247591150895
3004,0.284396617986168
3005,-0.0860078068624599
3006,-0.2376619370758786
3007,-0.0077118840132793
3008,-0.1312741312741216
3009,0.0308784931295291
3010,-0.278680910357629
3011,-0.3261882572227524
3012,0.1241079739373228
3013,-0.1242621932277078
3014,-0.0155351871989916
3015,-0.4368856295834001
3016,-0.2032520325203292
3017,0.2106248537327373
3018,0.1324400124649547
3019,-0.0779666302822569
3020,0.3418803418803401
3021,0.0
3022,-0.0777604976671806
3023,0.0077754451442495
3024,0.1475155279503087
3025,0.4386086666851768
3026,-0.3915557723124168
3027,-0.2444475485402949
3028,-0.3504345388281469
3029,0.0140154169586417
3030,-0.1403508771929744
3031,-0.1687051876845277
3032,-0.0985083028426585
3033,0.3505819660636656
3034,0.0280386933968821
3035,0.014017381553133
3036,0.056038105912009
3037,-0.0350360871697729
3038,0.1259710266638522
3039,0.0769230769230864
3040,0.0559127760693405
3041,-0.111950741673681
3042,-0.140134529147974
3043,0.1399384270920715
3044,0.0559440559440646
3045,-0.0559753708368405
3046,-0.175229550711432
3047,-0.1122728229597899
3048,-0.2744159864902803
3049,-0.3814098036445769
3050,-0.7802937576499467
3051,-0.1378887697257597
3052,-0.1073619631901735
3053,-0.1074773529863463
3054,0.12268057046465
3055,0.0306607389238237
3056,0.0153280196198511
3057,-0.0920527769254189
3058,0.0306748466257607
3059,0.0076681236101456
3060,0.0153338955761789
3061,0.0383200490496497
3062,-0.0460052139242464
3063,0.1378254211332364
3064,-0.1073125862333177
3065,-0.07671064743786
3066,0.0460052139242247
3067,-0.0306795520785335
3068,-0.0306889673162437
3069,-0.1229067445076022
3070,0.1304181051016398
3071,-0.0076722418290554
3072,0.0
3073,-0.1767734993466987
3074,-0.0692201199815439
3075,-0.0428204396231817
3076,0.3272158201735723
3077,0.5236343051231112
3078,0.049508451799981
3079,0.0920010005638785
3080,0.0845806269415404
3081,0.112834978843459
3082,0.0211520834802236
3083,0.3862902092990469
3084,-0.2534854245880757
3085,0.1827382625808201
3086,0.1683974179062651
3087,-0.1334925876484211
3088,-0.021082220660577
3089,-0.1336992470621333
3090,0.0913948256467909
3091,-0.070353172928115
3092,0.3085986814420158
3093,0.2937062937062849
3094,-0.3508771929824561
3095,0.2378888797099945
3096,0.0700993423814194
3097,0.0489476260401322
3098,-0.1470588235293974
3099,-0.4501969611705225
3100,-0.2831594634873501
3101,-0.0298151460942099
3102,-0.2390914524805687
3103,-0.0448497533263584
3104,0.1194564730476307
3105,0.2234803337306401
3106,-0.0447160530630513
3107,-0.0895121587348982
3108,0.0894321061261026
3109,-0.1492760113449896
3110,0.1639344262295073
3111,-0.0298151460942099
3112,-0.2091425156856895
3113,-0.0971962616822395
3114,-0.0299154887442914
3115,0.0971309025702297
3116,0.1641056243473063
3117,0.0745378652355354
3118,0.1339883876730734
3119,0.0
3120,0.1189591078066889
3121,0.1781208252931639
3122,-0.0891398009211146
3123,0.0890604126465819
3124,0.0296779937676154
3125,0.3799271806237169
3126,0.0156695404709437
3127,-0.3811566571337874
3128,-0.2548582351067164
3129,-0.608974358974363
3130,0.2398081534772159
3131,0.3346080305927356
3132,-0.303659900910976
3133,0.0479233226837078
3134,0.0159718894745216
3135,0.0159693388693676
3136,-0.095907928388739
3137,-0.1120179228676592
3138,0.2713054580274411
3139,0.0637958532695474
3140,0.1433349259436157
3141,0.031842063365711
3142,0.0159184972938522
3143,-0.0159210316828498
3144,0.0159184972938522
3145,-0.1115537848605582
3146,0.1591089896579179
3147,-0.1354257946307669
3148,0.0875517351162045
3149,-0.1115537848605582
3150,-0.0017937219730899
3151,-0.0523442757795719
3152,0.0523168908819294
3153,-0.0448631673396158
3154,0.1045712578428341
3155,0.0865697483507073
3156,-0.1464872944693557
3157,0.0149454491107321
3158,-0.0149476831091044
3159,-0.149700598802408
3160,-0.1499250374812508
3161,-0.0900360144057657
3162,-0.0826011864534156
3163,-0.0225326723749445
3164,-0.0300525920360571
3165,0.0750750750750708
3166,0.0300210147103125
3167,-0.0450518095810198
3168,-0.0300435631666069
3169,0.0600510433868882
3170,0.0150105073551562
3171,0.0300120048019147
3172,0.0599880023995294
3173,-0.045011252813205
3174,-0.1051366776809963
3175,-0.1919385796545038
3176,0.1474273920094269
3177,0.1619075654989688
3178,0.0441371193173475
3179,0.1689065139164205
3180,0.1832575868640961
3181,0.2850668810759555
3182,0.0365336840567085
3183,-0.0146156094709224
3184,0.0584282792871633
3185,0.0146049364685338
3186,0.0437956204379578
3187,0.0
3188,-0.0584282792871841
3189,0.0583941605839507
3190,-0.1461988304093484
3191,-0.1317523056653541
3192,0.3210272873194205
3193,-0.0364936865922278
3194,0.0947936415341953
3195,-0.0583685976944287
3196,-0.1168736303871414
3197,0.5087209302325499
3198,0.0435856457939868
3199,0.0
3200,0.2579535683577054
3201,0.3039276807979943
3202,0.4036013660354006
3203,0.2323060244695547
3204,-0.0309837335398853
3205,0.0464540105295774
3206,0.2933456847305816
3207,0.2156832537359429
3208,0.2765401751421213
3209,0.0460687960687978
3210,0.0030711587481885
3211,-0.2802587003387776
3212,0.3376304481276839
3213,0.0153444836581327
3214,0.1379098988660793
3215,-0.0613308800981389
3216,0.1225114854517585
3217,0.0917992656058786
3218,0.3658536585365776
3219,0.0761614623000934
3220,-0.0076167263310376
3221,-0.4206822701544921
3222,-0.260736196319021
3223,-0.0613873542050433
3224,0.4278728606356985
3225,0.2038895859472952
3226,-0.2043061449001971
3227,-0.3944461975386557
3228,0.2988831209690069
3229,-0.2049180327868893
3230,0.0157604412923642
3231,0.2044668134633461
3232,-0.0566536573083239
3233,-0.1008191556395716
3234,0.0787029749724606
3235,0.070782540306727
3236,-0.0550834120239277
3237,-0.0157405949944876
3238,0.0078696781301573
3239,-0.0393638797039813
3240,-0.0630219001102869
3241,0.0492903294893201
3242,0.1708850809621111
3243,0.0314317146000363
3244,-0.1180080245456735
3245,-0.2444794952681406
3246,0.1496180801637906
3247,-0.0630367977306739
3248,-0.5307351077313068
3249,0.1107770216806461
3250,-0.2201350161432428
3251,-0.0146778218112507
3252,-0.1469939732470885
3253,-0.1472103636095897
3254,0.0514970940925426
3255,-0.0220750551876388
3256,-0.1916838690651867
3257,0.0736702519522784
3258,-0.1401696790852067
3259,-0.526549985167612
3260,-0.0667903525046407
3261,-0.1263189181156096
3262,-0.2383435125875328
3263,0.0148942508191914
3264,0.0446627958910244
3265,0.2228163992869748
3266,-0.0594530321046255
3267,-0.1339485042417077
3268,0.0446295745313911
3269,-0.0446495014139025
3270,-0.0853533374942433
3271,0.1595776323616821
3272,0.0668796908672092
3273,-0.0594839765038174
3274,-0.2011622708985324
3275,0.9127475247524806
3276,0.0463893613731268
3277,0.0772558714462255
3278,0.0154487872702071
3279,0.0771843161469545
3280,0.2770935960591019
3281,-0.308832612723886
3282,0.4458109146810024
3283,-0.0153751537515235
3284,0.0
3285,-0.3061311043082129
3286,-0.0486036105539177
3287,0.2462675080806473
3288,-0.3242742433600891
3289,-0.0386189850930805
3290,0.0540373629766814
3291,0.1387604070305325
3292,-0.1621496409543726
3293,-0.1469223631302178
3294,0.2391421738795049
3295,-0.5819366852886406
3296,0.0077585538055635
3297,0.0232702451132494
3298,-0.17094017094017
3299,-0.2508217918958098
3300,0.4847537138389402
3301,0.6679092885989324
3302,-0.389833151411196
3303,0.0001559330174182
3304,0.3726891409041568
3305,0.0465838509316787
3306,0.0620732464307759
3307,0.5018142515247477
3308,0.0231552948440885
3309,0.0462891529085035
3310,-0.3095496053242576
3311,-0.1705426356589138
3312,0.0774593338497244
3313,0.0928648815972794
3314,-0.0619482731918944
3315,-0.5606603332814195
3316,0.0155714730613595
3317,0.0311332503113263
3318,0.0311235605353411
3319,0.0777484061576693
3320,-0.1557389814670745
3321,0.1787796346677171
3322,-0.3510140405616357
3323,0.2179327521793284
3324,-0.5320813771517939
3325,-0.5092447508617921
3326,-0.1726573536336516
3327,-0.0471105527638208
3328,0.0392433874892058
3329,-0.1493475868574105
3330,-0.062922762309264
3331,-0.1102362204724414
3332,0.1258257313620608
3333,0.1256676091737328
3334,0.1703032526980405
3335,-0.060568021340032
3336,0.1566661444461874
3337,-0.1647704982345968
3338,0.0705660969107757
3339,0.1409332915753152
3340,0.0
3341,0.0469557051181736
3342,-0.3455316475577177
3343,0.0078523753435342
3344,-0.1078507823112083
3345,0.1469387755102074
3346,-0.0785545954438401
3347,0.1568627450980414
3348,0.0156838143036355
3349,-0.3146633102580172
3350,0.5217925107427922
3351,0.1073125862333395
3352,-0.0306701426161788
3353,-0.1458957229516991
3354,0.3900871959614649
3355,-0.0535700619882311
3356,0.0993883792049112
3357,-0.1378043178686317
3358,0.0764993880048916
3359,0.1832620647526031
3360,-0.0152741713762106
3361,0.1525087692542234
3362,0.1218583396801408
3363,0.0380662352493208
3364,0.022834525803015
3365,0.1216360042572575
3366,-0.1217841376160729
3367,0.0684566821328085
3368,-0.1371010739584179
3369,0.0152311324347043
3370,-0.366888328365046
3371,0.2668089647812123
3372,-0.030501753850862
3373,-0.1910000764000305
3374,-0.007640586797059
3375,-0.4578257158376684
3376,-0.287937743190665
3377,-0.296596940368401
3378,-0.3760576621748699
3379,0.1251956181533619
3380,-0.5665722379603391
3381,-0.1418439716311998
3382,-0.2053063802905915
3383,-0.4123057405645385
3384,0.3478186665318087
3385,-0.1029818872103044
3386,-0.1505069708491856
3387,0.0
3388,0.0158403294788612
3389,0.0633211967706176
3390,0.0395600917794106
3391,0.079057633014463
3392,-0.1821637890068032
3393,0.0474984167194332
3394,0.4413619167717546
3395,0.212347620920181
3396,-0.2760252365930666
3397,0.0157703832203091
3398,0.1260040951331003
3399,0.0314911037631806
3400,-0.0154846701765331
3401,0.0464324407986397
3402,0.0773275595422164
3403,-0.0309405940593997
3404,0.2161160852114858
3405,0.1541307028359961
3406,0.0308166409861482
3407,-0.0308261405672167
3408,0.10777521170132
3409,0.1383763837638428
3410,-0.0153775180685915
3411,-0.215749730312838
3412,-0.0925497454882034
3413,0.1078582434514751
3414,-0.0925354719309103
3415,-0.1699366599721913
3416,-0.1857297631945589
3417,-0.0774473358116436
3418,-0.0619962802231962
3419,0.2936176788749772
3420,0.2004935225169797
3421,0.0154202004625919
3422,-0.1235139725181384
3423,-0.2011138613861316
3424,0.0463893613731268
3425,0.1002983378320768
3426,0.5650515609549451
3427,0.1692285996333244
3428,-0.1270827449872965
3429,-0.0565131393048771
3430,0.042366897330887
3431,0.0282366228998955
3432,0.1269035532994971
3433,0.0281928390188835
3434,-0.0140984068800097
3435,0.098591549295765
3436,0.0422356750668747
3437,-0.0281650471764484
3438,-0.0704622322435335
3439,-0.0705119165138868
3440,-0.1129464915996023
3441,-0.0423728813559338
3442,-0.155608997029282
3443,-0.1132983996601023
3444,0.1272984441301321
3445,-0.113282356273008
3446,0.1060895395713821
3447,0.1694556238085215
3448,-0.1768284057150941
3449,-0.1274787535410813
3450,-0.0795924864692727
3451,0.1509973774139694
3452,0.0079465988556938
3453,0.0476568705321701
3454,-0.4547993297694146
3455,0.0239310784939383
3456,0.5710659898477148
3457,-0.2544529262086459
3458,0.2300674335581055
3459,0.2374356944994041
3460,0.0395569620253254
3461,0.1264222503160529
3462,-0.0632511068943693
3463,0.2602318429145953
3464,-0.0710227272727299
3465,0.0473260766682459
3466,-0.007888301648659
3467,-0.0394570707070684
3468,0.3303445021236446
3469,-0.0787153652392902
3470,0.1257861635220099
3471,0.149148284794723
3472,0.1410990044681293
3473,0.2891980615913745
3474,-0.1095461658841945
3475,0.0284819139846141
3476,-0.1640396548035017
3477,0.0071316502638645
3478,-0.0713673993719628
3479,0.0713165026387065
3480,-0.0428082191780838
3481,0.0570450656018343
3482,-0.0428021115708391
3483,0.0285266010554785
3484,-0.1142367556761363
3485,0.0142775556824744
3486,0.1568068424803983
3487,-0.0142571998859496
3488,0.0213812272824468
3489,-0.0784593437945889
3490,-0.1285530638480062
3491,-0.0142857142857215
3492,0.0142836737608986
3493,-0.0285755107872699
3494,0.0642535874919707
3495,-0.0499999999999951
3496,0.0428387833785536
3497,-0.0104251906881636
3498,0.0032845412352806
3499,0.1497219449593466
3500,-0.1197246333433291
3501,-0.0748839299086373
3502,-0.1650165016501641
3503,0.1946399161551275
3504,0.0897531787583965
3505,-0.0299266796348885
3506,0.0747607655502349
3507,-0.074816699087232
3508,0.0448698773556702
3509,0.0224299065420569
3510,-0.1122754491018006
3511,0.0284350259656766
3512,0.046372475691835
3513,-0.1048218029350002
3514,-0.0374503782488288
3515,0.0449202665269164
3516,-0.0824216993855726
3517,-0.0899955002249921
3518,-0.0450180072028828
3519,0.1049317943336728
3520,-0.0449910017996204
3521,0.0149947518368434
3522,-0.0750300120047976
3523,0.1124184965899765
3524,0.1421942822930681
3525,-0.3412969283276442
3526,-0.2986161689730492
3527,0.0727802037845664
3528,-0.1311762133799787
3529,0.1164652787887586
3530,-0.0072796098129074
3531,-0.1458044761974317
3532,0.1165076822253149
3533,0.0509461426491944
3534,-0.0874125874125907
3535,-0.0437254044599929
3536,0.0437062937062953
3537,-0.0583090379008837
3538,0.087387124963592
3539,0.043674479545787
3540,-0.0655546653070168
3541,-0.0510129718699848
3542,0.0145730107840354
3543,0.1237173422603795
3544,0.123564471580183
3545,0.014534883720917
3546,0.1161440185830405
3547,0.1377310619789762
3548,-0.1815541031227305
3549,0.3329473074696062
3550,0.0591715976331243
3551,0.1477104874446211
3552,-0.3408922484067052
3553,-0.0593207771021682
3554,0.0889020595643622
3555,0.2512562814070377
3556,-0.0591540964211654
3557,-0.1629388238779431
3558,-0.0148148148148223
3559,0.206978119455944
3560,0.1328805551454354
3561,0.1915708812260469
3562,-0.0346421174441466
3563,0.1229387514723215
3564,-0.0147253718156458
3565,0.0
3566,-0.0736811081638626
3567,0.0883392226148443
3568,0.05885815185402
3569,0.1469291801351873
3570,-0.0735186002058478
3571,0.1174915552944607
3572,0.0468278189539533
3573,0.1291599472218108
3574,0.0878863336751168
3575,0.1306787608578798
3576,0.4057571581687346
3577,-0.0919540229885092
3578,-0.0613402852323359
3579,-0.0997774196024218
3580,-0.0056799603323773
3581,-0.3254273833358913
3582,0.337682271680735
3583,-0.115251632731468
3584,-0.0076840325803129
3585,0.1074608535462195
3586,-0.1383551114527339
3587,0.2453611409293001
3588,-0.1843601167613924
3589,0.0767577525330014
3590,0.0
3591,0.3518433532201376
3592,-0.1071975497703022
3593,0.0459207102403201
3594,-0.011481495656157
3595,-0.0957707631014403
3596,-0.0153256704980921
3597,-0.0459981600735988
3598,0.0153303694619118
3599,-0.1843034864076248
3600,0.2459846621328342
3601,-0.0144717800289509
3602,0.3173687247547589
3603,-0.202370627348925
3604,0.0794395898028347
3605,0.2233751260988631
3606,-0.5069524913093776
3607,0.3608024245922932
3608,0.0432775533756303
3609,-0.1734104046242635
3610,-0.1447178002894479
3611,-0.0506768985738023
3612,-0.0072400810889016
3613,0.043421623968738
3614,-0.0434404865334508
3615,0.2959647729733607
3616,0.1401339634556009
3617,-0.1909576773075219
3618,-0.0722752240531904
3619,-0.0723274989151039
3620,-0.072379849449909
3621,-0.101434574699309
3622,0.1591435185185176
3623,0.0144654997830043
3624,-0.0868683943825137
3625,-0.5747973470891682
3626,-0.0737463126843615
3627,0.0589622641509526
3628,-0.0866020569095041
3629,0.4533705389925125
3630,-0.1029109085563178
3631,0.0587716720540791
3632,0.0440593332354253
3633,0.1612903225806443
3634,-0.0293341155764095
3635,-0.1027749229188186
3636,0.2051282051282059
3637,-0.0073265440691559
3638,-0.0219844643118871
3639,-0.0293212138982703
3640,0.1171474593644933
3641,-0.0146455770357427
3642,-0.0879507475813577
3643,-0.0439947206335256
3644,-0.080722095839132
3645,0.066001760046937
3646,-0.0733891090562327
3647,-0.1322751322751164
3648,0.1614086573734401
3649,0.2196193265007195
3650,-0.3609239653512902
3651,0.2879078694817654
3652,-0.5953338696701602
3653,-0.153090000805735
3654,-0.0887096774193543
3655,-0.2101179893324754
3656,0.2096774193548428
3657,-0.3642250101173637
3658,0.218058471975445
3659,0.0161498708010418
3660,-0.016152479405597
3661,0.1451612903225861
3662,-0.0161316341345346
3663,0.2734877734877648
3664,0.2087012361534798
3665,-0.3059581320450849
3666,0.12865873271148
3667,0.2966407440070588
3668,0.3913112921258544
3669,-0.2000480115227654
3670,0.2155860747365027
3671,0.0638365783593985
3672,-0.0319284802043359
3673,-0.159897665494086
3674,-0.2404231447347308
3675,0.4868184541641744
3676,0.209267563527654
3677,-0.3901560624249776
3678,0.1797483523067773
3679,-0.3758833258156668
3680,0.0300616263339786
3681,-0.1354605659241472
3682,0.0
3683,-0.0828500414250095
3684,0.0150613751035332
3685,0.0827689992475648
3686,0.0
3687,0.2476919612699723
3688,0.455768081291104
3689,0.0298775022408067
