,AMD.US
2622,0.859822824387716
2623,-0.1304461257500763
2624,0.9688670714377988
2625,0.0121924185324713
2626,0.1770303164416868
2627,-0.3164441050492314
2628,0.0832871243207343
2629,0.19922523519645
2630,-0.4446914952751434
2631,-0.4186435947530003
2632,-0.1957494407158804
2633,-0.392924881611593
2634,0.4971227442873948
2635,-0.0391236306729385
2636,0.1785315777728306
2637,0.0278877795749807
2638,-0.096920215011017
2639,-0.2104730776848249
2640,0.0054825174825245
2641,-0.0111900632238629
2642,0.2622767857142851
2643,-0.0782978647356877
2644,-0.0613579212070449
2645,0.0724816534304914
2646,0.0559214198013176
2647,-0.4372197309417046
2648,0.0616211976919977
2649,-0.2245803155353305
2650,-3.5961465939867656
2651,1.1085578441536696
2652,0.1760525247055791
2653,0.5118515071706984
2654,0.7717082623367063
2655,-1.1250760186499034
2656,0.4037956793862267
2657,0.5654632448890814
2658,-0.6364064920196599
2659,0.2485556899099855
2660,-0.3708448519991985
2661,-0.0202319935257628
2662,0.2992099512523067
2663,-0.1009591115598221
2664,-0.6060400866738771
2665,-0.3533568904593709
2666,0.0814774579033165
2667,0.8800863059324635
2668,0.4704266863152119
2669,-0.356278569507933
2670,0.1342642320086043
2671,-0.4247286455875382
2672,0.1279288984648516
2673,0.0740092848011742
2674,0.1947354284179372
2675,-0.0570841420253421
2676,-0.0914181236430102
2677,-0.0457299645592846
2678,-0.0685275500199621
2679,0.1027428571428572
2680,-0.0571755288736388
2681,-0.0343170899107768
2682,0.5121201775349981
2683,0.0125169262980572
2684,0.1352272727272724
2685,0.238068246230579
2686,0.0113352981183463
2687,0.0
2688,-0.0907646925346021
2689,0.1585863162664256
2690,-0.2156885003973183
2691,-0.2047548629280023
2692,-0.1823361823361784
2693,-0.1369394043135964
2694,0.1777048732144145
2695,0.1069640418752777
2696,0.1023076048652988
2697,-0.0568698817106428
2698,-0.5892111435272588
2699,0.5405097860719098
2700,0.1440152598950846
2701,-0.08600619130029
2702,-0.0381016042780776
2703,0.0763358778625938
2704,-0.4216174779609024
2705,0.4720804921081536
2706,0.0904240975932283
2707,-0.1860531716863195
2708,0.0906056270863127
2709,-0.672107537205942
2710,0.3301593377673562
2711,0.3099602270179608
2712,-0.1049565466526695
2713,-0.02865876958348
2714,0.0477418122791914
2715,-0.1242829827915962
2716,0.2669717772692612
2717,0.3610108303249189
2718,-0.0998525985450087
2719,-0.0761360932667126
2720,0.1296437458298195
2721,0.1694657937185719
2722,0.0228622167243321
2723,0.0530008533232142
2724,0.1231060606060563
2725,0.3260431857394804
2726,-0.1053573308072809
2727,-0.0316909156568963
2728,-0.7423631735256677
2729,-1.7593092282784624
2730,0.3977639217372504
2731,-0.1399504790612503
2732,0.407419320253024
2733,0.0214385250294889
2734,-0.3549913941480341
2735,-0.096909658662635
2736,0.6206527554842144
2737,0.1282462327669021
2738,0.5801351523651733
2739,0.0573431028990146
2740,0.1643254704479206
2741,-0.0116631677163622
2742,-0.6219927238587003
2743,-0.0437613405913083
2744,0.2767429483768016
2745,0.2548041193332571
2746,-0.4479044470512975
2747,-0.0873108886711466
2748,0.2468057921635507
2749,0.2441850708285411
2750,-0.0103090759140648
2751,0.4472941817546528
2752,-0.3527464443354597
2753,-0.5176238599950723
2754,0.2826594568022661
2755,-0.1168871116579499
2756,0.129024330302273
2757,-0.4195459032576372
2758,-0.1111797405806095
2759,-0.2849355797819672
2760,0.5013146103563941
2761,-0.485167523378956
2762,-0.304385637967455
2763,0.3959905952233725
2764,0.341116781317754
2765,-0.0822019254505161
2766,0.0493461633358083
2767,1.8047287818989293
2768,-0.8427813862465123
2769,1.3616114732033773
2770,-0.0239845727371422
2771,-0.0241109101868547
2772,-0.3872685465327453
2773,-0.0727868145655879
2774,0.0848257502420093
2775,-0.0874986328338601
2776,-0.5719942800572108
2777,0.087921749642816
2778,0.0823587547356315
2779,-0.1156554873691415
2780,0.2404062338915767
2781,0.0175448215362587
2782,-0.4684377403056849
2783,0.3404702903714117
2784,-0.48532656663724
2785,0.1212121212121205
2786,-0.0992720052945107
2787,0.3845731238325552
2788,-0.0659703133589909
2789,-0.1707142463792071
2790,0.1539561225050866
2791,-0.0495103971834103
2792,0.2743032696949747
2793,0.1859603240834993
2794,0.1356172443888468
2795,0.0468971880271029
2796,-0.2264709104853707
2797,-0.4225073168584824
2798,0.2294308139854033
2799,-0.3359400815067657
2800,-0.2367306254672286
2801,-1.0004404454791438
2802,0.0489284173480774
2803,-0.2128946870864156
2804,0.3704633931935222
2805,-0.3402217741935434
2806,-0.0631699195182448
2807,0.4870881489019157
2808,-0.1471456754752937
2809,-0.2279596977329941
2810,-0.0403185162786144
2811,0.3731863182590249
2812,0.0184487951807289
2813,0.3554090455478807
2814,0.1682917389730189
2815,-0.0299719013424925
2816,-0.156347717323327
2817,0.0999625140572263
2818,-0.2003255289845956
2819,0.1250468925847121
2820,0.1996755272681849
2821,0.0062394708928803
2822,0.1619634959197601
2823,-0.1309880239521008
2824,0.0249438762783864
2825,-0.5333030750028355
2826,-0.254817646121982
2827,-0.4812253529176504
2828,0.5343641634926939
2829,-0.0284317070396809
2830,-0.2507122896907081
2831,0.0204039759255851
2832,0.1414874738623862
2833,0.1564950562563874
2834,-0.4567878259936303
2835,0.6646933405915463
2836,-0.1033093035136608
2837,0.1869688385269192
2838,-0.0680349245946278
2839,0.361541068805793
2840,-0.1357619640230846
2841,0.4617117117117079
2842,0.1461823906443378
2843,-0.2254029076975124
2844,-0.0633783597860969
2845,0.1364941719691443
2846,0.0956345634563386
2847,-0.1126379815273646
2848,0.1068917018284094
2849,-0.2651173285198549
2850,-0.1822157434402332
2851,-0.6603081438004235
2852,0.2889644829730288
2853,0.1497443389335372
2854,-1.0854315882743846
2855,-0.2853129371237826
2856,-0.1480959620304847
2857,-0.0037080984870924
2858,0.0555905570173728
2859,-0.3570498754044629
2860,0.0631876300921855
2861,-0.3880597014925449
2862,-0.2348037679309887
2863,0.5015629651682072
2864,-0.0680725054108119
2865,0.4372737903414337
2866,0.119760035550286
2867,0.1278913315714053
2868,-0.2914688427299683
2869,0.1205518265417044
2870,0.1090222781437356
2871,0.3172495204367554
2872,0.3382352941176529
2873,-0.4282971496086343
2874,0.3091872791519551
2875,-0.1704222685097449
2876,-1.1390350520202523
2877,-0.1779461844692699
2878,-0.2500360628936915
2879,-0.4502559436006345
2880,-0.6093774145486625
2881,-0.0019438253900621
2882,0.1311332200922188
2883,-0.1117481294334944
2884,0.2906695087685274
2885,-0.0366377764552758
2886,-0.6361685524775729
2887,-0.0195121951219473
2888,-0.1172103926548198
2889,0.3115871470301922
2890,-0.1365054602184092
2891,-0.283563117238688
2892,-0.1370801919122692
2893,0.4386820042893379
2894,0.0526141434612331
2895,0.130293603352795
2896,-0.1246102883865908
2897,-0.3323558162267873
2898,-0.3531489111241901
2899,-0.4137115839243516
2900,-0.6563115292058672
2901,-0.4210757570209722
2902,-0.7785977859778648
2903,0.5869405722670662
2904,0.4091044929888148
2905,0.4546677819398503
2906,-0.3613402438134203
2907,0.875399240809322
2908,-0.0541538461538536
2909,0.169846776525017
2910,1.0713693278344207
2911,-0.0381960587961676
2912,0.5017436481389111
2913,0.3793115672303142
2914,0.6935154544814571
2915,0.4136867199551279
2916,0.0280386933968821
2917,0.384120952363007
2918,0.0208042591484596
2919,0.1395008365867205
2920,0.1600890930604787
2921,0.2257022813292246
2922,-0.4219262152172524
2923,-0.1431714215874456
2924,0.7519245191994453
2925,0.7690934555120286
2926,-0.31269738465609
2927,-0.410680740674472
2928,0.5072979708081107
2929,0.4059635873708082
2930,-0.2782098573396759
2931,-0.1825467497773805
2932,-0.3029631799701244
2933,0.0182173436255327
2934,0.2320884305921892
2935,-0.117473909553113
2936,0.0356665180561803
2937,-0.1294585063166914
2938,0.0044638871529414
2939,-0.0312569770038051
2940,-0.0044654818254849
2941,0.0357110972234677
2942,0.1470915979496251
2943,-0.0356712890712017
2944,-0.1025708779049525
2945,0.0222232138872795
2946,-0.0089257821216629
2947,0.0178483780286557
2948,0.0267654012579621
2949,0.0222995272500273
2950,0.1855976243503977
2951,-0.0990834778300697
2952,0.1088731627653883
2953,-0.3887474383655249
2954,-0.1181298184531197
2955,0.1179904365646138
2956,0.4267865115180443
2957,0.1480612496912833
2958,0.4304679325366594
2959,-0.1848977580684833
2960,-0.0492975104757286
2961,0.2702805681914501
2962,0.2697965187545994
2963,-0.0367872470876776
2964,-0.0368007850834165
2965,-0.0675136561713528
2966,0.0306786108724892
2967,0.0490616950815727
2968,-0.1412516121107841
2969,0.0613760510648709
2970,0.0919793966151616
2971,0.0183924958616891
2972,-0.153506078840722
2973,-0.0122819945959286
2974,0.1594114040465916
2975,0.1742318440096504
2976,-0.424753340826785
2977,-0.1000125015626932
2978,-0.5783980887715249
2979,-0.0377358490566052
2980,-0.0251635631605385
2981,-0.6075949367088658
2982,0.113668116915055
2983,0.1242607809486982
2984,0.0904617713853229
2985,-0.316415643589419
2986,-0.2410555696523876
2987,0.1456894913536569
2988,-0.247650495301
2989,-0.08261836669844
2990,0.052466896945114
2991,0.258109477952354
2992,0.2275600505688907
2993,-0.2707691059548915
2994,0.0868849344563403
2995,-0.209417438761254
2996,0.5365145490121784
2997,-0.088445258702391
2998,0.2583490863263998
2999,-0.1261829652996773
3000,0.091205837173578
3001,-0.0769601046888031
3002,0.411539565591819
3003,0.0682721784179567
3004,-0.0491724863675509
3005,-0.0708432258558609
3006,-0.0934279430999837
3007,-0.0081456636320193
3008,-0.0191699415316745
3009,0.0479018969151151
3010,-0.0958956655159132
3011,0.1516683518705766
3012,-0.0319908050380731
3013,0.0897617963077103
3014,0.1587923374576061
3015,0.0429758380288296
3016,0.7863376789252302
3017,0.6428004560230538
3018,-0.0308880599755803
3019,-0.0115843643103594
3020,0.2465238632093193
3021,0.2343237416815071
3022,-0.3574452074122805
3023,0.2065145968271837
3024,-0.2918471097721731
3025,-0.4808767613509199
3026,0.0
3027,0.7127320209766757
3028,-0.2487800317013675
3029,0.3235326750249667
3030,-0.3060486339101791
3031,0.0166907755647052
3032,0.1555382735251644
3033,0.508455841715479
3034,-0.4105433845245468
3035,0.0663266041776839
3036,-0.0331743037834215
3037,0.3592946769111744
3038,0.0828454655915197
3039,0.0110448420587642
3040,0.0047490565391754
3041,0.0062948647156159
3042,0.0309125836295853
3043,0.0959576462802661
3044,0.0385887541345056
3045,0.1431245183309429
3046,-0.1212522045855372
3047,0.236432616704243
3048,0.1098478607129063
3049,0.1918649270913246
3050,-0.9242509892594636
3051,-0.0188465887674293
3052,0.8409643057372373
3053,1.2457322137122897
3054,-0.4748845238823777
3055,-0.0629000834956778
3056,-0.3911707180776769
3057,-0.1445693233222973
3058,-0.0840140023337254
3059,0.5154160475482975
3060,0.29629629629629
3061,-0.8026880716819109
3062,-0.5490122471962777
3063,0.4205410962104469
3064,0.2776253018324747
3065,-0.3909809608457583
3066,0.3218312768522905
3067,-0.0553322360195064
3068,-0.0380845701484219
3069,0.1387970980313907
3070,0.2399176468728499
3071,-0.2488114104595943
3072,0.1535812351654547
3073,-0.0512199664742101
3074,0.1673484566753503
3075,-0.3460207612456767
3076,-0.2034510277744043
3077,-0.0386835824054344
3078,-0.1755005889281518
3079,0.3170130327580087
3080,-0.5548996458087353
3081,-0.3673421021448065
3082,0.2127234394270343
3083,0.2125073746312636
3084,0.3820158683514579
3085,0.2228346918430748
3086,-0.3767143445759108
3087,0.0117709375551822
3088,0.1469205453690644
3089,-0.3361047231558424
3090,0.1942090395480132
3091,-0.2064044347467089
3092,-0.0198187527870162
3093,-0.0214749262536791
3094,-0.2721249408424089
3095,-0.5383775399262849
3096,0.2404177049958344
3097,0.2131438721136848
3098,0.0887311446317691
3099,0.1358695652173852
3100,-0.8800310599197707
3101,-0.0971565515901325
3102,0.122913701643179
3103,0.6044238683127556
3104,0.5626598465473117
3105,0.4962463417737633
3106,0.101690606330238
3107,-0.165520753756042
3108,-0.4476275738585606
3109,0.0511312795602789
3110,-0.2049442807736785
3111,-0.1283828759559748
3112,-0.2828295819935634
3113,-0.225588140509181
3114,0.3020177355095738
3115,-0.3029326458266186
3116,0.557620817843869
3117,-0.1604930346022982
3118,-0.1478719300501595
3119,-0.4650561942901427
3120,-0.2330700504985013
3121,0.2002972152225898
3122,-0.2396373056994848
3123,-0.4410559321372329
3124,-0.5376062786134745
3125,-0.0199428305524171
3126,-0.8480541682030065
3127,-0.1914293390650165
3128,-0.0335953772760753
3129,0.501403931006819
3130,-0.2148609835367152
3131,-0.5654898261689858
3132,0.1211977650082403
3133,-0.2395359034031455
3134,-0.0067460451310357
3135,0.0775867357015492
3136,0.1379287132711852
3137,-0.1854599406528228
3138,-0.064109052873097
3139,0.0034415254460309
3140,-0.3182372055239657
3141,0.1689531661823342
3142,0.0742841707185397
3143,-0.0946329593078375
3144,0.4842597095787065
3145,0.2550322061191618
3146,-0.7095073991485795
3147,-0.2065884867037931
3148,0.3072766928063304
3149,0.0808714420612446
3150,-0.4168245547555947
3151,-0.059690239075111
3152,0.2594273365748225
3153,-0.3687235657737809
3154,0.0418434534507866
3155,0.167634342854976
3156,-0.3477286326619483
3157,-0.2049077751781904
3158,0.1637230201954034
3159,-0.1803439268611243
3160,-0.1784851765716579
3161,-0.1051080550098225
3162,0.3514129934709582
3163,0.4406063887384874
3164,-0.075856090160374
3165,0.0866175833694221
3166,-0.10838933448948
3167,-0.2281368821292862
3168,0.0488625875454712
3169,0.178842401907659
3170,-0.2608128667681038
3171,0.0814376459091186
3172,0.0705295138888864
3173,0.3783374770295195
3174,0.2802630160612169
3175,-0.4844006568144527
3176,-0.2551650341591919
3177,-0.6142529542858942
3178,-0.0318118066538003
3179,-0.558063978673774
3180,0.2327127659574359
3181,0.1493775933610015
3182,-0.1579253594879874
3183,0.424670447952415
3184,0.047071475843811
3185,0.1693025560556619
3186,0.1690164069585394
3187,-0.2880729211454225
3188,-0.117218543046355
3189,-0.0137436104630245
3190,0.1047059796542852
3191,-0.0248180013236276
3192,0.3339242280578811
3193,-0.0866479617098446
3194,-0.190161223646138
3195,-0.1075980797881225
3196,-0.2905287623474676
3197,0.0414868901427125
3198,-0.1995344196873918
3199,-0.0415869583298653
3200,-0.1482627473731826
3201,0.1287581278568319
3202,0.4550115355037039
3203,0.1407909893766791
3204,-0.3919049148731032
3205,0.2351028863558178
3206,-0.1777321176319379
3207,0.0513412912334643
3208,0.1409894898743904
3209,0.0641730957178234
3210,-0.0513904908368516
3211,0.0929546519578019
3212,0.2202491216863753
3213,-0.0703144975709624
3214,-0.1344172054022966
3215,-0.01920614596671
3216,-0.0192098354357438
3217,-0.147492625368725
3218,0.0768935024990417
3219,0.0576368876080713
3220,-0.0064045087741893
3221,-0.1025772534940355
3222,-0.112319887038274
3223,-0.1574955001285707
3224,0.7655014034192325
3225,0.6329900331068594
3226,0.0892194171152715
3227,0.1598517317270997
3228,0.1272559000462742
3229,0.2653744086765939
3230,0.0634188526952927
3231,-0.1385601293227762
3232,0.0864098827986644
3233,0.0058833708254009
3234,0.069168251772439
3235,-0.1558711465188836
3236,-0.1040221914008361
3237,-0.335146293096452
3238,-0.210342823939567
3239,0.1056407517906782
3240,-0.3506523765144477
3241,0.0034947520473423
3242,0.14853897897771
3243,0.1211733952948116
3244,0.3761574074074106
3245,0.0695118326256751
3246,-0.0001156604210077
3247,-0.2958065077431651
3248,-0.1335811360204377
3249,0.0116144018582937
3250,0.6925550333910491
3251,-0.3723932472691126
3252,-0.4363545692557144
3253,0.3602484472049767
3254,-0.675337668834425
3255,0.1498501498501555
3256,0.3422313483915197
3257,0.3039702233250501
3258,-0.0744971442761212
3259,0.2229930624380483
3260,0.0
3261,-0.1241628927845328
3262,0.0930664849123142
3263,0.1361301899635092
3264,0.1544544668231805
3265,-0.0618199802176203
3266,-0.18580453363061
3267,0.0742666171555913
3268,0.0494865767660423
3269,0.30833744449926
3270,-0.0678802838629961
3271,-0.179277942631071
3272,0.0370782350760117
3273,0.0987776268675124
3274,0.0740283775447282
3275,-0.124255000247455
3276,-0.8038156969891849
3277,0.1592974192217154
3278,0.2739045591626671
3279,-0.151017144887627
3280,-0.5538186690486737
3281,-0.1545036425106046
3282,0.0024154589372019
3283,0.3654514662625872
3284,-0.0624331073849386
3285,0.213599145603413
3286,-0.2051190582359796
3287,-0.0356856097778499
3288,-0.1115526177353449
3289,0.1871183418765236
3290,-0.290567724631205
3291,0.008850356562094
3292,0.0492337935040076
3293,-0.3902045209903142
3294,0.062752129090088
3295,0.2681271954646433
3296,0.1130594365782072
3297,-0.2094100275186206
3298,-0.1546114546921337
3299,-0.2425876010781635
3300,-0.4733199173382054
3301,-1.0506253939702757
3302,-0.0782568123924151
3303,-0.0115231032515621
3304,0.1598126444493256
3305,-0.1372191171438351
3306,-0.1828362472860205
3307,0.556818181818176
3308,0.1021682370303137
3309,-0.0567923671058577
3310,0.0340638128761064
3311,0.2209256217073669
3312,-0.0963937400771079
3313,-0.011341726210735
3314,-0.1135460429204139
3315,0.0719364054943999
3316,0.0131601338703288
3317,-0.1528226745672422
3318,-0.0460384221893764
3319,0.0170483605159976
3320,-0.0853145262200009
3321,-0.0473435273659273
3322,-0.1977307714236854
3323,0.1879123743314764
3324,0.0453924914675801
3325,-0.7946059664152229
3326,0.6306868342063383
3327,-0.5265649035617006
3328,-0.7030505243088696
3329,0.1783040065469357
3330,-0.5167526127571762
3331,0.2057031312455304
3332,-0.4779922168912225
3333,-0.2902488878201259
3334,-0.2229318551545487
3335,-0.0421940928270001
3336,0.336297412348204
3337,0.1440911817636396
3338,0.0539600695485361
3339,0.1317286390036518
3340,0.1375269074384227
3341,0.0478125747071384
3342,-0.0777558466415428
3343,0.1851938087238158
3344,0.1905613156953799
3345,-0.0119189511322895
3346,-0.1970502179494909
3347,-0.2605445092878902
3348,0.4322842155460187
3349,0.0595734540688804
3350,-0.8423224942830038
3351,0.6447093820343622
3352,-0.185098823006875
3353,-0.3789567543468607
3354,-0.1580738213676476
3355,-0.6385799348387786
3356,0.0112334306897224
3357,0.1626198620535077
3358,-0.0280457706977851
3359,-0.1272651912291428
3360,-0.0300000000000059
3361,0.1234429356974519
3362,0.0224391338494289
3363,-0.1890699154018902
3364,-0.0638884202238293
3365,0.1030375283577964
3366,0.0654651619785555
3367,-0.0955378217376733
3368,0.089837170129139
3369,-0.089917949870741
3370,0.0337078651685406
3371,-0.0880549966993418
3372,-0.0469171917191784
3373,-0.1464788732394314
3374,0.0
3375,0.1057290692600228
3376,-0.2562499999999978
3377,0.2866758070547226
3378,0.0
3379,0.2114427860696538
3380,0.0994035785288249
3381,-0.0995024875621869
3382,-0.0622277535781099
3383,-0.1246105919003044
3384,0.4404193288257602
3385,-0.0062034739454214
3386,-0.6369092732042295
3387,-0.55860380438195
3388,0.0564688166645773
3389,0.0313617261494143
3390,-0.2578292038737244
3391,0.4007270458812924
3392,-0.3770904061360415
3393,-0.4991470272319404
3394,-0.8861561526723145
3395,0.3937777777777849
3396,0.0190439916206444
3397,-0.006348400203143
3398,-0.6260380733359002
3399,-0.1791885319339569
3400,0.2768205186147566
3401,-0.5510111338332191
3402,0.5760759064723879
3403,0.0001129559325058
3404,0.3432205774750822
3405,0.2638374312338604
3406,-0.0335803755835829
3407,-0.1355156793327823
3408,-0.0051734802901606
3409,-0.2310900687634004
3410,0.1576813081808618
3411,-0.2200665501099729
3412,-0.3793025362318931
3413,0.225937641211029
3414,0.1128413450688428
3415,0.2504432000450197
3416,-0.0816717359468346
3417,-0.0789177001127318
3418,0.0450755014649448
3419,0.0225326723749551
3420,0.2528516042029491
3421,0.2410313901345329
3422,0.0112095056607901
3423,-0.1909254267744693
3424,0.4138239570517731
3425,0.231537899098218
3426,-0.5575638747625737
3427,0.1042964761991039
3428,0.3960251173565765
3429,-0.4224317374801015
3430,0.0012244248264436
3431,0.0721889147191943
3432,0.3535722994391515
3433,-0.0365898280278096
3434,0.2858011553663721
3435,-0.2927364761846617
3436,0.3220672608720464
3437,-0.0363658477256115
3438,0.090285718451956
3439,-0.6005892204442498
3440,0.0879389312977132
3441,-0.0427663734115305
3442,-0.1284639383373144
3443,0.1831837332844912
3444,-0.0305399462497015
3445,-0.0365391219123498
3446,0.214618180842647
3447,-0.0623512903422674
3448,0.0609718919578039
3449,-0.0426985482493553
3450,1.7287841093077356
3451,-0.6718613341814414
3452,0.0873848109310449
3453,-0.0834028356964142
3454,0.7182381497414907
3455,-0.1700007907013548
3456,0.0237154150197637
3457,0.8154304531911606
3458,-0.0235275664653761
3459,-0.188575469474353
3460,0.010370575221237
3461,0.2951590161366151
3462,-0.2749194878642638
3463,-0.0746767283732255
3464,0.2078757452149361
3465,-0.0313873195229176
3466,0.1566906925728634
3467,-0.7101151964652089
3468,0.2165098610400391
3469,-0.1617381608218298
3470,0.275008729187571
3471,-0.1848335631278317
3472,0.3180711536951238
3473,0.717348927875245
3474,-0.4936530324400529
3475,-0.3852581307384585
3476,0.1383558091286353
3477,-0.0518941359626443
3478,0.5034206789725062
3479,-0.5190086933956218
3480,0.0518739463104736
3481,-0.416720927204054
3482,-0.0130242250586156
3483,0.1430615164520736
3484,-0.2869440459110458
3485,0.392350465104184
3486,0.514411270518302
3487,0.3349220662115044
3488,0.0064403941521345
3489,-0.1871209188282491
3490,-0.0258164450755079
3491,-0.3562406891638133
3492,-0.0453602903058535
3493,-0.2859370938393538
3494,-0.4504210457601656
3495,0.0052220002872163
3496,0.4043687426862474
3497,0.3137957359553501
3498,-0.1326413142651846
3499,0.1297472456254204
3500,-0.4835607998357108
3501,-0.0205415499533065
3502,0.1553760099440646
3503,0.1551349674216568
3504,-0.317480079681287
3505,-0.0373645534935694
3506,0.0
3507,-0.0124564025909381
3508,0.024906600249061
3509,-0.0685400959561251
3510,0.1182474483445343
3511,0.1367308887507761
3512,0.0365310874583998
3513,-0.1858581030024818
3514,-0.0748723059673671
3515,-0.1122474432526679
3516,0.049862877087998
3517,-0.1623173929329447
3518,0.1085099217980259
3519,-0.107377857686897
3520,0.0673778775968582
3521,-0.056179775280901
3522,-0.1187425785888367
3523,-0.1452014670355113
3524,0.0887943971985967
3525,0.1488892859269847
3526,0.3501483679525242
3527,-0.1070581119987152
3528,-0.0831252229753714
3529,-0.2862254025044831
3530,-0.0357909806728717
3531,0.1191611058150721
3532,0.1902949571836306
3533,0.2254657648036047
3534,-0.2020211628761421
3535,0.0937288397343807
3536,-0.3444987483609506
3537,-0.0508065843425166
3538,0.0686490673976614
3539,0.053603335318644
3540,-0.07748703582285
3541,0.0536161086619822
3542,0.095226758719198
3543,-0.125141529110308
3544,0.0655073844687858
3545,0.1070791195716875
3546,0.0237896990603021
3547,0.0118934348239832
3548,-0.2146605657456039
3549,-0.1072664359861592
3550,0.0668385371908788
3551,-0.1472613219094348
3552,1.5290974850258865
3553,-0.7159182512210218
3554,-0.0332036808651898
3555,0.3178367807417974
3556,0.3054583713977813
3557,0.5450467598174978
3558,-0.1136765784006976
3559,-0.0096695456252355
3560,-0.1976297597871854
3561,-0.4136126643494021
3562,0.477533370934382
3563,-0.3416407433468733
3564,0.3779364781056264
3565,0.0187899285982675
3566,0.1753777185890981
3567,-0.0534859716618205
3568,-0.3578491383369389
3569,-0.2360772475715036
3570,-0.0660243695097665
3571,-0.2272081794944704
3572,-0.0475469739476581
3573,-0.0234948604992648
3574,0.1466275659823923
3575,-0.5734813847158814
3576,0.3029332166402349
3577,0.1786271450858028
3578,-0.1823391508205269
3579,0.2477566138803369
3580,0.0510323334632014
3581,0.1102535832414472
3582,0.2524256017264779
3583,0.1548895491538576
3584,-0.2460502460502431
3585,0.0777690505058942
3586,-0.1259346305982294
3587,0.22931658744859
3588,0.2961718054236449
3589,0.1157312049433574
3590,0.0257400257400206
3591,-0.0270343336036776
3592,0.027027027027028
3593,0.0064345923685675
3594,0.0385926545314223
3595,0.1477199743095631
3596,0.0385208012326671
3597,0.0833921354801433
3598,0.2623160588611804
3599,-0.0640204865557123
3600,1.2628589931999847
3601,0.552390388902648
3602,-0.3292948120534334
3603,-0.1181886041303793
3604,-0.4122423485321653
3605,-0.4455743090210203
3606,-1.0458983136807398
3607,-1.241222262799738
3608,-0.6369332127632046
3609,-0.4085868084830374
3610,-0.1485438223761448
3611,0.8939169616993885
3612,-0.2905100064557706
3613,-0.6203514242099533
3614,0.2397693030489612
3615,0.3110535444922922
3616,-0.1419356424722726
3617,0.1697881684319309
3618,-0.6173240626421581
3619,0.2883338192892225
3620,0.0194344572927808
3621,0.2845506135117847
3622,-0.2626295336787495
3623,-0.0259134490800674
3624,-1.2263099219620988
3625,-0.4297768804679915
3626,-0.3376272595054941
3627,0.4858885557738022
3628,0.1874902617537327
3629,0.3837179421287973
3630,0.1334496740748443
3631,1.1972160973027055
3632,-1.0509377882545914
3633,-1.2241933810561183
3634,-1.244682527178197
3635,0.3775409194502611
3636,0.1610948600083608
3637,0.3402507944044005
3638,-0.3507430172675925
3639,-0.2000628140703578
3640,-0.3245423322935349
3641,-0.5184760541343508
3642,-0.0474254026934231
3643,-0.2700699004448162
3644,-0.1272534464475127
3645,0.0709993959752956
3646,0.0879829666670567
3647,-0.0265819433412856
3648,0.4238248851328027
3649,0.5486103828002092
3650,-2.0080600333518728
3651,0.145701796988835
3652,-0.0312315647013828
3653,0.3871547582011146
3654,-0.121132415034271
3655,0.2659895771849568
3656,0.4591014228639584
3657,-0.4163676511178732
3658,0.192837465564739
3659,0.1093843518461328
3660,-0.4630621539992784
3661,0.1731751069408063
3662,-0.1304306976384211
3663,0.4051190312370937
3664,-0.1377979881493848
3665,-0.1379881330205523
3666,-0.0379611415950628
3667,-0.1416920099529887
3668,-0.2836332785289874
3669,-0.2193741099649166
3670,0.4047322540473084
3671,-0.1464019283759877
3672,0.0908902118233491
3673,-0.3473186996387885
3674,0.8812999173781335
3675,-0.6682297772567496
3676,0.0585823081429375
3677,0.1287151883922296
3678,0.4309686950584834
3679,-0.2802897534758635
3680,0.0408759124087551
3681,-0.0175213176030844
3682,0.186545412148766
3683,0.1164551065564324
3684,-0.0582614775110829
3685,-0.2335902826442287
3686,0.284170315848318
3687,0.0535444069374837
3688,-0.1924310455420048
3689,-0.0058315838581871
3690,-0.2455278849526408
3691,0.0642635975930275
3692,0.1516654027883213
3693,-0.0642073313098375
3694,0.1748048013052158
3695,0.186111434221236
3696,-0.0580772135972768
3697,-0.0583440083847682
3698,-0.1925208564261201
3699,-0.0992758701237955
3700,0.1730208839242329
3701,0.1936504935785158
3702,-0.3036343746201624
3703,-0.0729838219194772
3704,0.5477675568696082
3705,-0.3432872056324457
3706,0.2240658874825922
3707,0.2476742781200898
3708,0.0543379822495945
3709,-0.1814552712756202
3710,-0.2235677238041561
3711,0.3532552885602801
3712,0.2314228891701407
3713,-0.0785284421332245
3714,0.2227838960100997
3715,0.1442221020371426
3716,-0.1263537906137232
3717,-0.1341146445238929
3718,-0.1516961732015433
3719,-0.1002657646774563
3720,0.1025764798165615
3721,-0.2964169735935943
3722,0.3137061852000723
3723,-0.0363307181653644
3724,-0.1208459214501441
3725,0.572372769332463
3726,-0.416314709786411
3727,-0.7415511791879399
3728,0.387503027367393
3729,-0.1212415130940765
3730,0.2961619824720343
3731,-0.1877195107181799
3732,0.0243370573470834
3733,0.1872016436038404
3734,-0.0181312703976798
3735,0.3673149876557989
3736,0.1023819749976204
3737,-0.1688358640636173
3738,-0.3992740471869307
3739,-0.0544761213001654
3740,0.0059314924724423
3741,0.248864953632156
3742,-0.1608553148772971
3743,-0.2643545746680452
3744,-0.0485289657264255
3745,0.1030178160223099
3746,-0.1031240521686478
3747,-0.0424808836023747
3748,-0.0121388686574473
3749,0.2542680711950695
3750,0.6638846737481059
3751,0.2082150293393894
3752,0.4803616840915561
