,ENPH.US
3172,-0.2355367473751809
3173,-0.4871484322433057
3174,0.0134553283100138
3175,0.086040008603999
3176,-0.6222607001785648
3177,0.7358470297561523
3178,-0.0107434464976419
3179,0.2411446331922282
3180,-0.3387461017313818
3181,0.2895131889341735
3182,-0.1826189708883894
3183,-0.0322372662798206
3184,0.1019805700177112
3185,-0.5125161847216165
3186,-0.3736394649916208
3187,0.5867786391042223
3188,-0.2320185614849071
3189,0.01137331391995
3190,1.0519734696096563
3191,-0.6291372613381507
3192,0.5765569757954867
3193,-0.8192765798767246
3194,-0.3831333259936133
3195,-0.56744263293382
3196,-0.9021338397944256
3197,0.5223382973994207
3198,-0.1363269621344932
3199,0.1324232453642192
3200,0.1258186258186224
3201,0.5574259065069767
3202,-0.0717994035126452
3203,-0.6167820968146227
3204,-0.1391764051196456
3205,-0.6497143497255499
3206,1.1652688975615255
3207,-0.3248917027657492
3208,-0.3063896161773781
3209,-0.1562238464542772
3210,0.7420944785955604
3211,-0.1775312066574164
3212,-0.1110802554845813
3213,-0.1390433815350389
3214,0.3462410952362019
3215,-0.6650374584351575
3216,-0.2812261459965517
3217,0.2124759461193077
3218,0.0
3219,0.7124945269275135
3220,0.4299785704292552
3221,0.3495655608214827
3222,-0.0731181945734451
3223,-0.075150796005141
3224,-0.3194190937227118
3225,-0.2167213440699934
3226,-0.4333240145373249
3227,0.1395868230039175
3228,0.3060319343548182
3229,-0.4672445474155172
3230,-0.0563151506140574
3231,-0.0076345031577185
3232,0.2153797064454339
3233,0.0558080204097962
3234,0.1035361580121021
3235,0.1431525369810661
3236,-0.1573172431646581
3237,0.1372151294594912
3238,0.0755106907241068
3239,-0.4780687914168644
3240,-0.520205544629825
3241,-0.1906820059746919
3242,0.0762146713242147
3243,0.6548764921486168
3244,-0.0870855699400075
3245,-0.3421836385526849
3246,0.0633272117028651
3247,0.4287786115139711
3248,-0.4624350690485175
3249,0.2527486414760377
3250,0.3212193739371539
3251,0.380295414431648
3252,-0.1011839336745938
3253,0.2724710303789553
3254,-0.0814944834503482
3255,-0.09412059986196
3256,0.0697260868365654
3257,0.1401333709026087
3258,-0.3297522743106722
3259,0.0187802273726511
3260,-0.0754290024514454
3261,-0.4102499368846287
3262,0.1701216054438978
3263,-0.2590018951358159
3264,0.7793586634330375
3265,-0.5745568865521179
3266,-0.0895158008951691
3267,-0.3402286336418073
3268,-1.2818745692625713
3269,-1.2900343450702272
3270,0.1978597703711903
3271,-0.9823576358128788
3272,0.0367953190052948
3273,0.1039763945482659
3274,-0.1829954954955051
3275,0.2482560294761951
3276,-0.1473731578355273
3277,0.5036937541974511
3278,0.528864888938367
3279,-0.3127268665884862
3280,0.372760654278411
3281,0.2995340581317905
3282,0.1467778116259029
3283,0.4823062506890089
3284,-0.1822298304710277
3285,0.0276029590371993
3286,0.1433296582139026
3287,0.1018806619489507
3288,0.3812815448760112
3289,-0.3374742177416269
3290,0.6716926484368337
3291,-0.4062780652610822
3292,0.7975902592168324
3293,0.2960957658305438
3294,-0.2735775030220814
3295,0.4034302129097721
3296,-0.3518589172919634
3297,-0.3082941764293131
3298,-0.5107492413557265
3299,0.1067372555716847
3300,-0.2182191604980492
3301,0.434541813999055
3302,0.4579958441117902
3303,0.0169599321602679
3304,0.2516441455729657
3305,-0.233154581487519
3306,0.285327809950536
3307,-0.1142615319509021
3308,0.2517977260111448
3309,0.3547993606460864
3310,-0.2635851801868291
3311,0.035834738617192
3312,0.1683501683501707
3313,-0.4353891025911997
3314,1.3572898703899414
3315,-0.3853026580299294
3316,0.2117463501615933
3317,-0.5744388712976746
3318,-0.4531892135337538
3319,0.2134711533059914
3320,-0.4344391785149976
3321,0.3049238365392269
3322,-0.0743596960315273
3323,0.0931301865528016
3324,-0.1270341798524611
3325,-1.4382074585270852
3326,0.0747133325342584
3327,-0.104559478916691
3328,0.9395517319447568
3329,0.0282917444689543
3330,-0.1303116147308723
3331,-0.5698005698005698
3332,0.3463744250752448
3333,0.1304298514233808
3334,-0.0397118057525348
3335,0.1303116147308723
3336,0.3612961499378945
3337,-0.1809750028277305
3338,-0.1415869060429291
3339,1.4680917950330137
3340,0.7550230874828276
3341,-1.92063088272703
3342,-0.1146058831020035
3343,1.6654144753318283
3344,0.677818543622911
3345,0.1366205054958696
3346,1.0583554784104676
3347,-1.3024399352670242
3348,0.8944543828264863
3349,-0.2659574468085148
3350,0.2036911301771397
3351,-0.4277212992809309
3352,0.2842751169953775
3353,0.5960675883256542
3354,-0.061481709191512
3355,-0.2959856940248
3356,0.8255870841487418
3357,0.5171259962280187
3358,0.1093892433910706
3359,0.2055928533740871
3360,-0.4318430990376435
3361,0.7855934251873236
3362,0.2802133236915866
3363,-0.2931222047624714
3364,-0.0450802428322345
3365,0.5410252578089979
3366,-0.2967981772394799
3367,0.1974747172521168
3368,-0.4236651542922463
3369,-0.0902228504405916
3370,0.4699473180076608
3371,-0.9152695967376449
3372,-0.8253639520009858
3373,-0.0121839780688283
3374,0.1247300051717222
3375,0.6438157417482757
3376,0.162954915806633
3377,-0.1692763436309782
3378,-0.11196852776517
3379,-0.3551987910607502
3380,-0.0548161652992899
3381,0.1638150709865197
3382,0.0364507299546795
3383,-0.0364640213566348
3384,0.3687360212778901
3385,0.0422960725075487
3386,-0.0241750271969007
3387,0.2231200627148311
3388,0.0963913488764362
3389,-0.1905972045743401
3390,-0.3897668485578505
3391,-0.7136530485668237
3392,0.0605585077927205
3393,-0.8887449625791488
3394,0.4513217279174694
3395,-0.2513645504165429
3396,0.0
3397,-0.158250611422816
3398,0.0862440707201208
3399,-0.3027681660899564
3400,-0.2239722563398614
3401,0.0577659036753646
3402,-0.384169324441868
3403,-0.0435097897026847
3404,-0.1452432824981968
3405,-0.1891734575087244
3406,0.1307949425955579
3407,0.1451168190393184
3408,0.4694157579259086
3409,0.2593099474177149
3410,0.3016157989227917
3411,-0.5959906086328254
3412,0.3060857039971069
3413,0.222765162402991
3414,0.344100688201363
3415,0.7720938816942974
3416,0.1424035857689923
3417,-0.3803650715342945
3418,0.0
3419,1.3625304136253096
3420,-1.044867854947767
3421,0.0184354452160026
3422,-0.1846949455149805
3423,-0.0246320586243121
3424,0.5557341661691252
3425,0.1849022004889857
3426,-0.0887094307301592
3427,0.1405137917341172
3428,-0.959106889533095
3429,-0.6081290722928885
3430,0.2290737989103544
3431,0.3670234093082064
3432,-0.0895227511267581
3433,-0.0926955876900294
3434,0.4536243812954735
3435,-0.1092499076240952
3436,-0.092461320347658
3437,-0.1048994199679054
3438,-0.4400371862410957
3439,-0.5059980669736851
3440,-0.3594659363231744
3441,-0.5161734342739029
3442,0.5961607861089933
3443,-0.3115045664842394
3444,-0.3335442968974578
3445,0.1033474721999408
3446,-0.1406308297218979
3447,0.3346681922196842
3448,-0.0228885328450563
3449,0.1371428571428623
3450,-0.2348359012543654
3451,0.0458006526592912
3452,-0.0286336043981118
3453,-0.4718066743383159
3454,-0.2480244563650036
3455,-0.0848617100500461
3456,0.2588204810778911
3457,0.1888493808372444
3458,-0.3003804473138219
3459,0.2148360544941615
3460,0.0382359705611722
3461,0.0861722295628228
3462,-0.3400968411344267
3463,0.2644590088536322
3464,1.7855659828917796
3465,0.602608552088496
3466,0.7415297636117835
3467,0.192181877657834
3468,0.212175616125351
3469,0.18734218457277
3470,0.7478071061886069
3471,-0.3773431794205868
3472,0.1539458758710077
3473,0.5559584239787267
3474,0.3172563350869411
3475,0.3082712787252823
3476,0.239635753654443
3477,0.0718390804597728
3478,0.5635367886340137
3479,-0.326485109093802
3480,0.1907486886027617
3481,-0.2469922715321393
3482,-0.6414882527463808
3483,-0.8572583906186722
3484,0.3144147049338927
3485,-0.150176821095812
3486,0.0774505849132744
3487,0.3216726980297478
3488,-1.5102040816326483
3489,-1.0540046410238322
3490,-0.8367014110472998
3491,0.4447268106734402
3492,-0.5393896380411575
3493,0.1134269105345218
3494,-0.1633174749698145
3495,-0.0248588373166838
3496,0.2550387871488885
3497,0.1379554297842187
3498,-0.155884645362431
3499,0.070806485874102
3500,-0.1909750795965855
3501,0.0410583844553874
3502,-0.0842441447835272
3503,0.4169906000424082
3504,-0.1557301621009406
3505,0.1237230018735076
3506,0.3065971243304217
3507,0.2909469127299925
3508,-0.0449975391970901
3509,0.2909320340706092
3510,0.0490488035595369
3511,0.4325531098475631
3512,-0.0453688839254538
3513,-0.1327928431646615
3514,2.327503974562796
3515,0.9854232912508252
3516,0.8769192360504314
3517,0.8171350749040444
3518,0.4191838244359554
3519,-0.7077228706232843
3520,-0.236465463596779
3521,0.328722942380451
3522,-1.281487530623778
3523,0.9581285385428931
3524,-0.7458944465337833
3525,0.3161591042575261
3526,0.7466666666666715
3527,0.4295269522605202
3528,-0.2615104207940471
3529,0.7537941628264192
3530,-0.2217502443193748
3531,-0.061556472980479
3532,0.3622298624754441
3533,0.3426333822809607
3534,-0.0765392033799712
3535,0.0122447730125265
3536,-0.6501109193985746
3537,-0.0369868080384676
3538,-0.1667181228774376
3539,0.3957153578494809
3540,-1.0829677578643289
3541,0.2547293114122683
3542,-1.550820817324484
3543,-0.0489236790606605
3544,-0.5057600449564476
3545,-0.387842888371773
3546,0.0352460172000644
3547,1.3833854709766984
3548,0.7040795195692761
3549,-0.8177041650718616
3550,-0.2301817040421191
3551,0.9225984796129784
3552,0.0069103724690894
3553,-0.3675960604799564
3554,0.0693096756307141
3555,0.4965517241379303
3556,-0.5547850208044461
3557,-0.3549307537058883
3558,0.4916897506925263
3559,-0.1706508317493856
3560,0.7477278986505183
3561,0.3806714907918505
3562,0.6372248347304589
3563,0.204039991838408
3564,0.3605077403132472
3565,0.6531029916330633
3566,-0.0120402143158038
3567,0.6786451014977972
3568,0.3307508939213389
3569,0.7805108798486241
3570,-0.1599052413384721
3571,0.3158485107890289
3572,0.0531051777548331
3573,0.1560623047380206
3574,0.005949926362294
3575,0.6903410752939839
3576,-0.1112803092421211
3577,0.2861648075687559
3578,0.1719865908759748
3579,0.2065394461251976
3580,-0.2508019830854516
3581,0.2443707453307825
3582,0.2292978840739452
3583,-0.2655860849887106
3584,0.441154314191346
3585,0.0579139398853271
3586,0.2022887527453604
3587,-0.1302121010446035
3588,-0.4359324595309367
3589,0.4972134569782778
3590,-2.0157788944723665
3591,-1.0973379394432008
3592,-0.4029584289721968
3593,-0.0816784930318163
3594,-0.3200778429314009
3595,0.4917698618967556
3596,0.2794999491818332
3597,-0.6007003910943031
3598,-0.4699779136062417
3599,-1.1113996364580558
3600,0.7832225485649414
3601,-0.1134898117100845
3602,-0.633338524632715
3603,-0.1769725575524768
3604,-0.2683874331899386
3605,0.4851849929946563
3606,0.1706904545442751
3607,-0.2490132945575413
3608,0.0622794270292736
3609,-1.128431218180867
3610,0.3608409162221513
3611,-0.0837433267036515
3612,-0.4521556256572102
3613,0.204627734928388
3614,-3.140096618357477
3615,-1.4489665459194692
3616,-2.7064487890282893
3617,-0.987181376160309
3618,-0.3919828415058066
3619,-3.959710902660315
3620,-0.0460768876331625
3621,3.9455445544554455
3622,-0.3038612613947947
3623,0.5381099808344315
3624,3.787234042553194
3625,1.205156950672645
3626,-0.5282806226667606
3627,0.9305425198965936
3628,1.316324071204758
3629,-0.0861534220139223
3630,-0.9111142022534444
3631,-1.8704832081621197
3632,1.5828742765497597
3633,-0.4867029066239581
3634,0.812871390346459
3635,-0.5696512196826713
3636,0.0349357182783757
3637,0.7833622183708807
3638,-0.4736365535975529
3639,-2.360987492387685
3640,1.6040562341553308
3641,0.4222701611052535
3642,0.9636801672803328
3643,-0.227800810970887
3644,-0.5197957454603831
3645,-0.1398761751891669
3646,0.1419673932954764
3647,0.951205904099203
3648,0.1101042138649728
3649,-0.1224878646282184
3650,-0.2819249143465954
3651,-0.0957650273224125
3652,-0.2181433174213361
3653,0.3447334909950797
3654,0.2268808421816862
3655,0.8627611866778783
3656,0.8701922369434404
3657,-0.0041473421334267
3658,0.5013977015574368
3659,0.2089514833164285
3660,0.1384448718799016
3661,-0.1084502678057653
3662,-0.6235802414146389
3663,-0.0178197531964146
3664,0.1628190963540159
3665,-1.0934101463758656
3666,-0.4309835872003886
3667,0.5869233478107759
3668,-0.9569519746392968
3669,0.3277817150956809
3670,-0.4210900895557674
3671,0.2248653766495031
3672,-0.2551020408163306
3673,-0.3124349093938797
3674,-0.361345039718085
3675,-0.1676340623799775
3676,0.2150319383917329
3677,0.1430700447093943
3678,0.3623188405797182
3679,0.2577090553629988
3680,-0.4552758435993491
3681,0.4915314461684309
3682,-0.166093249495789
3683,0.065208370383535
3684,-0.3509815585960758
3685,-0.4109621771438058
3686,0.3262681590854976
3687,-0.6019586116019259
3688,0.320612327752954
3689,-0.5945073612684078
3690,-0.741585852823721
3691,0.9044657998869384
3692,-1.0395247886680334
3693,0.0627889719732777
3694,0.2845921794069099
3695,0.7401129943502838
3696,0.4499437570303776
3697,0.4088948636083514
3698,-0.5123296926021825
3699,-0.2653118825853789
3700,0.2758387750506534
3701,0.1405362864691663
3702,-0.245866950083311
3703,-0.2563276836158179
3704,-0.0197779221880013
3705,0.1776850180505402
3706,0.3148897885740004
3707,0.0056227157717126
3708,-0.2000056339615143
3709,0.1883821627396996
3710,-0.0056236643797206
3711,-0.1266927559897487
3712,0.0028153153153127
3713,0.3311072450754831
3714,-1.0379846266060837
3715,-0.8944811177362612
3716,0.6915336181695486
3717,0.6201463768925713
3718,-0.8564827858229618
3719,0.482252004710376
3720,-0.9795577692198446
3721,-0.0850665911023003
3722,0.0141663125088571
3723,-0.567016184180536
3724,-0.3603088361452647
3725,0.4667843114931367
3726,0.3798913348595596
3727,-0.0027788017126447
3728,0.3503715633918253
3729,-0.3487580809799303
3730,-0.2159581723118864
3731,-0.1736358202157677
3732,-0.337017679147747
3733,0.0713511045150979
3734,0.511102277244594
3735,-0.490783541631007
3736,0.0598853623064523
3737,-0.3979615208428892
3738,0.4332953249715048
3739,-1.2230282738095215
3740,0.9807984528249738
3741,-0.0368510755907614
3742,-0.8407655146785592
3743,0.0092893636785927
3744,-0.0790219867057202
3745,0.4285925871070538
3746,-0.0305569702301044
3747,0.244781082578977
3748,0.3406057258584096
3749,-0.2167996678813593
3750,-0.729486107239101
3751,0.6692204735311713
3752,-0.3798934445216554
3753,-0.1624129930394405
3754,-0.1882888956042684
3755,0.0487918215613335
3756,0.0275946137543869
3757,0.0791904562967123
3758,0.1992031872509991
3759,-0.3206766742575759
3760,0.2133283865881408
3761,-0.0789009560939327
3762,-0.1225858077419598
3763,-0.0772915407152506
3764,1.7703466928940224
3765,-0.5836672107632225
3766,-0.9840159840159836
3767,0.7485994744930936
3768,0.4442031489067695
3769,0.4079826976012505
3770,-0.2216857973299121
3771,-0.0443568260226729
3772,-0.1134849755760685
3773,0.7395435400137229
3774,0.69549146442294
3775,-0.0194580921340762
3776,0.7735099977072345
3777,0.1530194226227748
3778,-0.3239531960158669
3779,-0.3688246141900373
3780,0.7274654333477819
3781,-0.4014704459707768
3782,-0.1162227602905613
3783,-0.3840357785231598
3784,-0.1509250243427469
3785,-0.4499217527386619
3786,-0.2844531633153428
3787,0.2333922114523668
3788,1.008912137944395
3789,0.8398616698426126
3790,0.0070571630204593
3791,-0.0211759723300636
3792,-0.3861824623560584
3793,-0.2094724135482407
3794,-0.3613092650527746
3795,-0.0306529797547806
3796,0.0783531590569023
3797,-0.1283788602809916
3798,0.1566616819767847
3799,0.184803468618943
3800,0.2446201297550245
3801,0.0637732506643071
3802,0.3424899371513407
3803,0.0033894762411759
3804,0.1587704455724767
3805,0.3127525740591019
3806,0.5556332121889962
3807,-0.3506803198204516
3808,0.6134114038756416
3809,0.6681668686169315
3810,-0.2324935804011437
3811,0.0069396252602296
3812,-0.3481894150417827
3813,-0.0487702919250283
3814,1.1941609258211143
3815,-1.3589429125291663
3816,0.0751106894370642
3817,-0.3570578433706283
3818,1.34946850979226
3819,-0.1324607124662077
3820,-0.4606299212598376
3821,0.3530796390741489
3822,0.0365107918606396
3823,0.292054430280758
3824,0.0
3825,-0.2548120271276826
3826,0.1331088752300056
3827,0.0567348136554756
3828,-0.0371849068420224
3829,-0.3535234503888668
3830,0.4211896573844276
3831,-0.190774777599254
3832,-0.1530732396577385
3833,0.0901925414689579
3834,0.0274423710208646
3835,0.1174720025060627
3836,-0.0587705207068156
3837,0.0469943215194848
3838,0.6110851626965677
3839,-0.4303301013182219
3840,1.1735572782084294
3841,-0.153659522846743
3842,0.0242561448900473
3843,0.3785743052758674
3844,-0.1371188901435691
3845,-0.0484183344092981
3846,-0.3807209396516722
3847,0.4489005967420996
3848,0.8316895025857026
3849,0.2207622948639628
3850,0.3789083200847775
3851,-0.4081241719123283
3852,-0.2122270509504872
3853,-0.2539292205709367
3854,-0.802931508325704
3855,0.0780766227822255
3856,-0.0350121195798533
3857,-0.0485018322914439
3858,-0.3569497025419127
3859,0.2750122835943429
3860,-0.2134421533389222
3861,-0.2085251584249531
3862,0.0378992961559248
3863,-0.3531649008421501
3864,1.952435983212705
3865,1.044268560594669
3866,-0.1295727113843207
3867,-0.0603027196526529
3868,0.5994125756758377
3869,-0.962236746550474
3870,-0.3217776698439689
3871,0.5914659907055283
3872,0.4296745891048967
3873,-0.2923095467695357
3874,0.2165022853019086
3875,0.2579329374362706
3876,-0.394447622775587
3877,-1.321007993166161
3878,0.567268314879419
3879,-2.194999156771128
3880,-0.4531092637955372
3881,0.5509554850266454
3882,0.8677391624708446
3883,0.3304773561811456
3884,-0.6560507592324499
3885,-0.2377276937326455
3886,-0.3345517625921517
3887,-0.0185896641467351
3888,-0.3170261701995343
3889,0.2482709700301398
3890,0.1829124380457884
3891,0.8250921645502935
3892,-0.2816736107035912
3893,-0.8104590629436846
3894,0.0827520983567884
3895,-0.0887416434952409
3896,0.4564058773298817
3897,-0.3255462204733809
3898,-0.0407837574252968
3899,0.3621908127208533
3900,-0.0235626767200874
3901,0.1411764705882406
3902,0.1263108421701985
3903,0.1633493358984408
3904,-0.0724892880201954
3905,-0.0058699225170174
3906,-0.0907138190517877
3907,0.1375264022529885
3908,0.2399765876499834
3909,0.1461133839859731
3910,-0.1580518644266123
3911,0.2569043031470763
3912,-0.0759612013556292
3913,-0.4578539563277605
3914,-0.2506265664160432
3915,1.3168449197860956
3916,0.7365138345166303
3917,1.373868361501323
3918,-2.21364548494984
3919,-1.376551162948397
3920,0.0135602413723033
3921,1.3840599090665908
3922,-0.6663525610823242
3923,-0.2901982650207496
3924,1.197118751458974
3925,0.0100033344448058
3926,-0.6578505739410551
3927,0.3978203456691063
3928,0.2933235558814691
3929,-1.265780058057112
3930,-0.6591465072030436
3931,-0.884349077946111
3932,0.116406463982462
3933,-0.1440032915037917
3934,0.7940962180937903
3935,0.1919473112438929
3936,1.333154686139217
3937,0.5496518871381383
3938,1.214295116493352
3939,0.2276388597044316
3940,-0.5564163966756025
3941,-0.5381673983854913
3942,-0.6342193401268341
3943,-0.5877714859150037
3944,0.9865855311671304
3945,-0.3847962382445107
3946,0.1564945226917049
3947,0.1104199796213219
3948,-0.1461609620721535
3949,-0.1496579247434492
3950,-0.1570306923625973
3951,0.3414425949637346
3952,0.2341920374707147
3953,0.4662004662004638
3954,-0.3971349549677344
3955,0.3110639802050178
3956,-0.2788240473511589
3957,-0.0402127659574513
3958,0.1734574675209774
3959,0.0495347273820848
3960,0.3701353637901901
3961,-0.2048746026139117
3962,0.1622231626463463
3963,-0.6459856605380824
3964,-3.2303441346395267
3965,0.7998803917171213
3966,-0.4176248182743969
3967,-0.0954265390973372
3968,-0.1756322761942966
3969,0.0852343945851027
3970,0.7415148800637051
3971,0.3397396156230637
3972,0.9164582615648276
3973,1.1273018803751014
3974,0.8407410084074123
3975,0.9520400858983558
3976,-0.7064590542099186
3977,0.0144154533660089
3978,-0.6334622823984537
3979,-0.6228104320747377
3980,-0.0145992505718045
3981,0.4613393372679173
3982,-1.5055531408139542
3983,-1.343099882901067
3984,0.7101216453765327
3985,0.9165645374773386
3986,0.2452912491271016
3987,-0.473942032261085
3988,-0.3436375289651305
3989,-3.164586010648068
3990,-2.161579218830584
3991,-1.6884177621682084
3992,-2.726455641951884
3993,2.659244779250508
3994,1.3162383108863074
3995,-2.496865354938262
3996,1.477645270109747
3997,0.8853308217565319
3998,0.9515369186995624
3999,-0.1354507239607622
4000,1.0491288071359293
4001,0.48751322264637
4002,-0.3276116648209708
4003,-1.016127528665986
4004,0.3553099091985856
4005,-1.3200000000000034
4006,-0.5536364926891532
4007,-0.2371578997296399
4008,-0.2509245024899918
4009,-0.8547381546134625
4010,-0.7270004589039558
4011,-1.5486269854506485
4012,-1.1953338297344331
4013,0.2574639797989851
4014,-0.1854714064915062
4015,0.7668711656441718
4016,1.083229662894072
4017,-0.2098029676477735
4018,-0.4520464263897429
4019,0.3926488923017696
4020,0.2214194645133866
4021,-0.6784841075794704
4022,0.1586720371048574
4023,0.383002006200982
4024,-0.1217359547142352
4025,0.066909975669108
4026,0.3636363636363602
4027,-0.845883043223148
4028,-0.5537289125157548
4029,0.4314037449516486
4030,0.0681214739187723
4031,-0.0742916590171924
4032,-0.0612332374012579
4033,-0.5170185264972016
4034,0.0123084497507601
4035,0.3923251394593185
4036,-0.6695670955598804
4037,-0.5928363026879285
4038,0.1178075396825382
4039,-0.3162680371614876
4040,-0.2377650089161968
4041,1.078008624068996
4042,0.2736512900703593
4043,-0.438452980825854
4044,1.2504442792982016
4045,-0.1002652176725539
4046,0.1936858415649706
4047,-0.0258314497901143
4048,0.5459216441875365
4049,-0.409505691161765
4050,-0.1647180414701863
4051,-0.1941621901495122
4052,0.0323498964803386
4053,-0.2789852721728455
4054,0.0389130293793386
4055,0.0359167923322132
4056,0.2229122194191176
4057,-0.2074285343877572
4058,0.458123628855323
4059,-0.0451875282422007
4060,0.1810028809678934
4061,-0.1942668990896848
4062,0.0645202916317328
4063,-0.4797406807131339
4064,0.6694915254237341
4065,0.2873077573094502
4066,-0.2201897018970233
4067,-0.2164226607256485
4068,-0.5225551882265091
4069,0.0191922207531827
4070,-0.1024633906843739
4071,0.0298762270593348
4072,-0.104676251308455
4073,-0.0106823911464366
4074,0.0896516393442656
4075,-0.1025641025641064
4076,0.5271212378847173
4077,-0.3326793482896874
4078,-0.4261880795836654
4079,0.1646354500748304
4080,-0.338968505964126
4081,-0.4597544585320074
4082,-0.8403894636181892
4083,-0.3314435237679855
4084,0.4471412526120134
4085,0.4538421644048692
4086,0.043200276481767
4087,-0.0864752680733261
4088,0.107977367943679
4089,0.5137251261102245
4090,-0.1208403048893804
4091,0.0371678126742255
4092,-1.089611121548005
4093,-0.5604534005037697
4094,0.5635566687538994
4095,0.4798404686234251
4096,-0.4569926129961122
4097,-0.1379137412236703
4098,-0.1381042059008153
4099,-0.1508864579404055
4100,-0.7155068701323342
4101,0.0569548158460975
4102,0.3279929355367616
4103,-0.0441723985612375
4104,-0.0378763966921294
4105,-0.0284153695576595
4106,0.461973601508476
4107,-0.4609458862158172
4108,-0.1074589127686573
4109,-0.1519371992909474
4110,-0.2920634920634971
4111,0.1078201306526209
4112,-0.0761662964138217
4113,0.2469292136254187
4114,1.8839127257542476
4115,0.4951523545706394
4116,-0.5641061355247595
4117,1.8120897155361089
4118,0.6960241741078853
4119,0.991663305096156
4120,-0.4457050243111808
4121,0.8370722560771445
4122,-1.2132303104243056
4123,0.060963218857958
4124,0.1217779581895723
4125,0.1958136394328102
4126,-0.1082196216166158
4127,-0.3159200943895228
4128,0.6105944197331217
4129,-0.5216448750084559
4130,-0.2240630092341203
4131,-0.0339604700129127
4132,-0.0203804347826094
4133,0.8086253369272353
4134,0.6061417902950345
4135,0.3304405874499362
4136,0.0
4137,0.0200226923847034
4138,0.6168745025205482
4139,0.4145936981757877
4140,-0.3996003996003911
4141,-0.6030150753768835
4142,-1.2722646310432568
4143,0.1439823833319111
4144,-1.078674770995626
4145,-0.8112539915422436
4146,-1.1876691991965762
4147,0.0087320991966389
4148,0.7539648149753051
4149,-0.4089801601113808
4150,-0.301112808204232
4151,-0.3376845836828958
4152,1.1860505365178229
4153,-1.0228166797797025
4154,-1.2300884955752216
4155,0.5194119200633889
4156,1.1573268360598663
4157,-0.4457652303120401
4158,0.9179873560232114
4159,-0.7855459544383396
4160,-0.0349253470706295
4161,0.256912693228828
4162,0.7433980204866659
4163,-0.937963528487918
4164,-0.6342015855039571
4165,0.203435804701626
4166,0.6353077071167356
4167,0.0641313409863363
4168,-0.0641724956683529
4169,-0.4318123227636091
4170,0.2443101453002414
4171,0.2245172878311593
4172,-0.160627088152146
4173,0.3393737593647955
4174,0.2427339508144515
4175,1.0053756199415833
4176,0.0127086494688828
4177,0.2019811951153466
4178,0.1070910809959108
4179,-0.0883225033121032
4180,-0.1389854065323134
4181,0.5216189039718531
4182,0.3319761979329791
4183,-0.1221031850305456
4184,0.0718806793256872
4185,0.0
4186,0.1251799461726338
4187,0.3989776198491281
4188,0.3107327077248151
4189,-0.75415191941192
4190,0.6545493887266082
4191,-2.0254980959214173
4192,0.4614623963083027
4193,0.7442951007388473
4194,0.2854501957372647
4195,-0.656742556917682
4196,0.8465378771434785
4197,-0.111367649056098
4198,-0.1314778116913422
4199,-0.0453333333333378
4200,0.2821946057415804
4201,0.4484062668827575
4202,0.0485987364328545
4203,0.8778033506396268
4204,0.1976495726495599
4205,0.3433682025073918
4206,-0.1145872195277958
4207,0.3028692879914948
4208,0.0132819763580851
4209,0.5667260792254326
4210,-0.6581941933425465
4211,-0.4851671368727107
4212,0.0576738224927929
4213,0.9206349206349256
4214,-1.181645112584509
4215,0.4183826894162165
4216,0.3907013088493809
4217,0.877815787775133
4218,1.556741644427493
4219,-0.3634972259422187
4220,0.3431839847473734
4221,-0.8007687379884689
4222,-0.6707081129885154
4223,0.659875712729836
4224,0.1023999999999978
4225,0.1342196088457164
4226,-0.9028763059460888
4227,-1.4259549973835732
4228,0.9202851587816046
4229,-0.3250975292587776
4230,0.8968257343493595
4231,-0.6497178805370017
4232,-0.6586978802854049
4233,-0.926371273266352
4234,-0.5998541790945855
4235,0.2973830293417847
4236,-0.7993605115907197
4237,-0.7495817201118739
4238,-0.69137721313691
4239,-0.9743661381574424
4240,2.0322307597035607
4241,-1.3242043957567924
4242,0.1419323571156662
4243,-0.4415855354659185
4244,0.4913154798975708
4245,-0.041536863966772
4246,0.0
4247,0.0830047727744376
4248,-0.1836388205536789
4249,-0.0797558776614252
4250,0.3662244333886133
4251,-0.1522491349480961
4252,0.3688764780914928
4253,-0.3980340578706829
4254,-0.7813590065578376
4255,0.1497683814565869
4256,0.1564890805397095
4257,0.256677072493933
4258,-0.2190009385754494
4259,-0.1148465232825367
4260,-0.2302218501464937
4261,-0.0767995531662456
4262,-0.5334456376781013
4263,0.3775959723096231
4264,0.6895064935064977
4265,-2.0886001770242832
4266,0.1597450856015569
4267,-0.4981716324193697
4268,0.6622264509990525
4269,0.5252945908854265
4270,-0.1785714285714278
4271,-0.323896524335043
4272,-0.5270539485217911
4273,0.4311028828352275
4274,-0.5585106382978784
4275,0.1328021248339973
4276,-0.0558080204097848
4277,-0.7793668648561853
4278,-0.4681950274459178
4279,-0.6390814558058963
4280,-0.0487672717420617
4281,0.237850694632141
4282,-0.227555940835464
4283,-0.0759095591823382
4284,-0.3100184923311178
4285,0.0217509516041283
4286,0.0814995925020405
4287,-0.2450980392156955
4288,-0.0817661488143939
4289,1.91127972593732
4290,-0.3527954507066022
4291,-0.914314025845346
4292,-0.520189616768516
4293,-0.8379646960578296
4294,0.5360575766393925
4295,0.4611710826116716
4296,-0.6713736295275832
4297,-0.0114817153682818
4298,-0.8277379022922013
4299,-0.5383070969243652
4300,-0.3533259358757333
4301,0.0175172252715176
4302,-1.2849575337710115
4303,0.4724821943610497
4304,0.9445513381143984
