,MRVL.US
3212,0.0797368683344944
3213,0.2683896620278291
3214,-0.2666896077081919
3215,-0.5014698253501628
3216,0.6357388316151281
3217,0.1115592551274311
3218,0.5886367514076076
3219,0.3061745194761008
3220,0.6254225828262296
3221,-0.1184633609747726
3222,-0.1186038630972556
3223,-0.0678195998643714
3224,-0.340251786321871
3225,-0.1021798365122654
3226,-0.1227663347428652
3227,0.1566224038134129
3228,0.1020408163265224
3229,-0.1347050198481236
3230,0.0803156814666402
3231,0.0202449812861589
3232,0.0
3233,-0.0340367597004818
3234,-0.0255340880074909
3235,-0.0425749318801065
3236,0.0680735194009515
3237,0.1444472767439899
3238,0.1272912423625302
3239,-0.0490331100471028
3240,-0.5893102770681881
3241,-1.0925705204608605
3242,-0.9626955475331008
3243,1.306413301662715
3244,0.4532019704433436
3245,-0.1084919617319256
3246,-0.1679509978265181
3247,-0.0593119810201683
3248,0.1776198934280706
3249,0.0591715976331383
3250,-0.2570694087403649
3251,-0.0197784810126542
3252,0.1185302252074183
3253,0.0
3254,-0.0098784945174265
3255,-0.1682169008509813
3256,0.3549595740485106
3257,0.4710500490677173
3258,0.058846606512346
3259,-0.0588812561334524
3260,0.0
3261,-0.3545400827260187
3262,-0.5744849445325005
3263,0.1977066034005564
3264,0.3215493910690019
3265,-0.3905586687043588
3266,-0.0339731612026552
3267,0.0509337860781003
3268,-0.1189869114397421
3269,0.1188455008488969
3270,0.0848176420695576
3271,-0.2124946876328091
3272,-0.0321395229406509
3273,-0.0018705892356108
3274,0.042495325514191
3275,-0.3412934356019694
3276,0.0853783231083852
3277,-0.0511508951406669
3278,0.2041858090862762
3279,0.059518748405742
3280,0.1612903225806432
3281,-0.1530351980955556
3282,0.186693822131703
3283,0.101729399796533
3284,-0.0678656260603989
3285,0.0423980327312909
3286,0.0931887495764142
3287,-0.0763035184400198
3288,-0.0424088210347728
3289,-0.7255655142979159
3290,-0.128205128205133
3291,-0.8620689655172384
3292,0.5678774241937224
3293,1.0181355392936768
3294,0.3276955602536872
3295,-0.0423011844331557
3296,-0.1482736708324513
3297,-0.9191962377084216
3298,0.0320547066994349
3299,-0.1819738813958485
3300,-0.0749866095340197
3301,0.0428311382375053
3302,-0.9621621621621628
3303,0.3125336781980884
3304,-0.0215586935431823
3305,0.5904351646467589
3306,-0.0225080385852098
3307,-0.5604656175899936
3308,-0.6509004122369215
3309,-0.3046789989118619
3310,0.1521077792264239
3311,-0.5040489897181041
3312,-0.591388400702983
3313,-0.707964601769912
3314,0.7239416463064793
3315,-0.4465788905676765
3316,-0.5861919235779331
3317,0.0
3318,0.1950162513542715
3319,0.0649631875270704
3320,-0.4458945078847162
3321,0.2170374389582233
3322,-0.1630434782608757
3323,0.1083607130525819
3324,0.2817236899090489
3325,0.1405557357552118
3326,0.0734674474383759
3327,0.0885146804835855
3328,0.3870967741935477
3329,0.0
3330,-0.1291989664082736
3331,-0.0215377988369545
3332,-0.5849220103986202
3333,0.1082016879463411
3334,0.2697744685442969
3335,-0.0755939524838092
3336,0.0215936082919566
3337,-0.2380952380952368
3338,0.0865051903114168
3339,0.0
3340,-0.2871794871794883
3341,-0.3292858612883239
3342,0.174627632254738
3343,0.0923645320197079
3344,-0.1644736842105228
3345,0.0
3346,-0.7665216490573802
3347,0.1034768211920471
3348,-0.1035840066293705
3349,0.082798592423927
3350,0.3712105588781186
3351,-0.2377260981912185
3352,0.3809719934102188
3353,-0.2684286599215415
3354,0.3497942386831311
3355,-0.249592607108237
3356,-0.412178956089474
3357,0.0620989443179489
3358,-0.1347289874598504
3359,0.5462791177076903
3360,0.1646429306441765
3361,-0.6837961044343253
3362,-0.1244813278008198
3363,-0.7946465913843634
3364,-0.2378490175801489
3365,-0.0517330574236908
3366,0.2888682554420728
3367,0.4009445110059298
3368,-0.3094207379921705
3369,0.1440922190201735
3370,-0.4341534008683085
3371,0.4732510288065925
3372,0.0822368421052614
3373,0.0207604917564431
3374,0.3275968039336209
3375,0.1227747084100576
3376,-0.3696857670979661
3377,-0.4538890035073218
3378,0.3904644471845411
3379,0.2050861361771973
3380,0.2557021581262146
3381,-0.1639176313902229
3382,0.2350776778413777
3383,-0.1432958034800415
3384,-0.1948518100707596
3385,-0.0923834941490488
3386,-0.082186151633448
3387,0.276611002971003
3388,-0.0512505125051221
3389,-0.510319268072979
3390,0.4468428372739939
3391,-0.1113895850737892
3392,-0.6054819481659063
3393,0.2295393559928377
3394,-0.6074240719909921
3395,0.6814881018880565
3396,-0.3362851698240235
3397,0.1343333706481636
3398,0.0894754501733567
3399,0.0669498904100697
3400,-0.3926166965888588
3401,0.1792114695340463
3402,-0.0896860986547066
3403,-0.0336436021083336
3404,-0.360157568936418
3405,0.1909683217254568
3406,-0.3381424706943159
3407,0.1463140123804113
3408,-0.2086505385439441
3409,-0.2770866319837192
3410,-0.0056551490131713
3411,0.5679262258209575
3412,-0.1069518716577527
3413,0.2862595419847277
3414,0.0409265777195687
3415,0.4643962848297158
3416,0.1951536835257839
3417,0.0
3418,0.0487646293888184
3419,0.3401911550299591
3420,-0.2435855797336774
3421,0.1297437560817358
3422,0.1457489878542565
3423,-0.0323991576219069
3424,-0.1054082542771389
3425,0.0081076698556876
3426,-0.0811424862057842
3427,0.1068315449721884
3428,-0.4165717076347011
3429,-0.1793868232224387
3430,0.25213501423343
3431,0.1332098705265051
3432,0.0535801266439377
3433,-0.3584813426755841
3434,0.1139322916666671
3435,0.1300390117035198
3436,-0.0487884208814459
3437,-0.0732362275205496
3438,-0.318367346938776
3439,0.4903618532296231
3440,0.5716207128446474
3441,-0.3204587620171997
3442,0.3696857670979648
3443,0.2263391734428788
3444,0.2091350175673414
3445,-0.4960067255149251
3446,0.1259445843828643
3447,0.2178284182305673
3448,0.2923732353186821
3449,-0.2092750711535242
3450,-0.1509054325955672
3451,0.4589835600433924
3452,-0.0083458521115048
3453,0.1333555592598856
3454,-0.1335336337840183
3455,-0.0584551148225412
3456,-0.1003092869681556
3457,-0.0920348058902271
3458,-0.0586019254918318
3459,0.108713831744435
3460,-0.0083633018315673
3461,-0.2767527675276738
3462,-0.0839348665435574
3463,-0.3030813268226969
3464,-0.205937875407581
3465,-0.0860530505892323
3466,-0.3099586492074492
3467,-0.5282757426171295
3468,-0.4376915770465843
3469,0.1887411641527204
3470,-0.3521519428471885
3471,-0.7903055848261379
3472,0.3674540682414713
3473,0.2095337873232138
3474,-0.0873820342537648
3475,-0.1926107511819286
3476,0.1922404753582653
3477,0.4003481288076658
3478,-0.3493449781659438
3479,0.1743679163034026
3480,-0.0697958471470932
3481,0.0871687587168709
3482,-0.0261574679571027
3483,0.2348643006263013
3484,0.0347826086956576
3485,0.1389371309482429
3486,-0.4711219682428826
3487,0.6070065903572569
3488,-0.1215488800138794
3489,0.4283054003724468
3490,-0.8734854888701106
3491,-0.1787730523146384
3492,0.6914595402728415
3493,0.1958407162174839
3494,-0.3274700598802475
3495,-0.0187160771102339
3496,0.0841514726507745
3497,0.121404557340302
3498,0.3814308307749526
3499,-0.1304145319049842
3500,0.0372474159605235
3501,0.055839925546768
3502,-0.1771396606377006
3503,0.0
3504,0.3345103140680165
3505,-0.0743909243072329
3506,-0.5046728971962675
3507,0.1213478950807387
3508,-0.0747314339093865
3509,0.0280164363093025
3510,-0.0934754159655957
3511,-0.074836295603366
3512,0.2426278462112643
3513,0.0186601977981062
3514,1.0090167453842829
3515,-0.6264852019874685
3516,-0.5211726384364864
3517,0.4324324324324386
3518,-0.4561251086012182
3519,0.2167316861725215
3520,0.6780755569906313
3521,0.1826385904598213
3522,0.5980350277659144
3523,0.4465234956410819
3524,0.5708245243128881
3525,-0.339414509970294
3526,0.0318099883363388
3527,0.2643824027072758
3528,-0.0211550666384557
3529,-0.021159542953883
3530,-0.3397027600849184
3531,0.5909666525960344
3532,0.0105518624037046
3533,-0.0739176346356844
3534,-0.0422564969364105
3535,-0.2860472507680856
3536,-0.1804287836977305
3537,0.0848356309650035
3538,0.0212044105173834
3539,-0.0199960007998502
3540,0.0998801438274156
3541,-0.3608660785886121
3542,0.1201441730075994
3543,-0.2207505518763785
3544,-0.1104972375690602
3545,-0.010046212577849
3546,-0.2416918429003112
3547,0.0603864734299539
3548,0.7690002996105024
3549,0.0099860195726034
3550,0.0199680511182068
3551,-0.0099850224662914
3552,-0.0499500499500613
3553,0.069881201956681
3554,-0.0899280575539602
3555,0.019980019980016
3556,0.3343429334958313
3557,0.173143822681641
3558,-0.0497215592680958
3559,-0.2592223330010021
3560,0.0299013256254371
3561,-0.0698184719728637
3562,0.0398803589232223
3563,-0.1998001998002026
3564,0.7517269402681784
3565,0.0609137055837586
3566,-0.6951543651605059
3567,0.1429154757043697
3568,0.224078223670822
3569,-0.2450479885644365
3570,-0.5750667488190617
3571,0.1230769230769277
3572,0.0205086136177153
3573,-0.226104830421376
3574,-0.0205592105263116
3575,0.246103363412628
3576,-0.0410340582683545
3577,-0.1746994142431422
3578,-0.1543845203787625
3579,-0.3304419661296914
3580,-0.4564315352697071
3581,-0.3748438150770506
3582,0.3941091059946022
3583,0.1656657693104127
3584,-0.3950103950103902
3585,-0.083229296712441
3586,0.3937823834196844
3587,-0.3953391593840984
3588,0.0415973377703744
3589,0.0163639338897038
3590,0.0245398773006144
3591,0.2040816326530612
3592,0.3254678600488248
3593,-0.1793283338767516
3594,0.0
3595,0.1952489424015578
3596,-0.1792991035044815
3597,-0.3044284364280824
3598,-0.1371971185330773
3599,-0.0655307994757522
3600,0.1633957530188929
3601,0.2449012889541555
3602,-0.0653061224489782
3603,-0.1389683642606079
3604,0.032687750265593
3605,-0.073601570166833
3606,-0.1228199459592284
3607,0.0081873260193262
3608,0.0163719711853274
3609,0.212383597451401
3610,0.0
3611,-0.0326850792613223
3612,-0.0163452108532167
3613,0.2608412129116461
3614,-0.6167551824567405
3615,-1.073593073593069
3616,0.1901140684410636
3617,-0.3294607248135907
3618,0.1506310923351216
3619,-0.3596872284969605
3620,-0.823405746320951
3621,-0.2634814684700484
3622,-0.0527240773286487
3623,0.2366967651442062
3624,-0.1140951377918162
3625,-0.1230228471001762
3626,-0.3527336860670119
3627,-0.1236093943139683
3628,0.0
3629,0.4570223237827351
3630,0.0351432085749359
3631,0.4808953396869908
3632,0.3919177843581159
3633,0.1565217391304407
3634,0.5190311418685072
3635,0.2071823204419968
3636,0.1120979563680222
3637,-0.4417114152087347
3638,0.4311831666091756
3639,0.6266786034019721
3640,0.0626286123288835
3641,0.5953429136050266
3642,-0.0706657173371367
3643,-0.5188763642869907
3644,0.6753154433979075
3645,-0.0889363215937464
3646,-0.0177904287493293
3647,0.159857904085251
3648,-0.213599145603413
3649,0.4782993799822906
3650,-0.0177179305457213
3651,0.0
3652,-0.1241795281177936
3653,0.353544281421253
3654,-0.0353669319186615
3655,-0.3193187865886104
3656,-0.0177430801987189
3657,-0.2490217004624698
3658,0.0533333333333353
3659,-0.088967971530244
3660,-0.0890471950133646
3661,0.1067425724960012
3662,0.0177872643187442
3663,0.0710984713828637
3664,-0.5097739248682661
3665,-0.2556237218813881
3666,-0.4106776180698186
3667,0.3750426184793707
3668,0.6520450503853079
3669,-0.1526588075650978
3670,0.2959580585151433
3671,0.3706823925863502
3672,0.3442196289144459
3673,-0.4300168634064124
3674,0.2523128679562753
3675,-0.1516172506738602
3676,-0.1518474776446706
3677,0.3698100521095963
3678,-0.0168123739072043
3679,0.1433718232396658
3680,-0.0090664875755448
3681,0.0335683115139241
3682,0.1842854749539277
3683,0.2173186225342737
3684,0.3166138976837156
3685,0.1829673985362598
3686,-0.3337783711615416
3687,0.0417048961548062
3688,-0.2089602139752591
3689,0.1364256480218286
3690,0.3495824431928524
3691,-0.0972006220839896
3692,0.493277879872333
3693,-0.2132402830280109
3694,-0.6536585365853674
3695,-0.3328112764291341
3696,0.680536651759676
3697,0.1808893857524436
3698,-0.025626092020976
3699,-0.3506721215663349
3700,0.1556117486870225
3701,-0.1168451801363099
3702,0.0583884780070088
3703,-0.4496578690127155
3704,-0.1174398120962911
3705,0.0391312854627196
3706,0.009781864423364
3707,0.0293369841580296
3708,0.0
3709,0.0586395621579242
3710,0.0195427008012607
3711,0.0195388823759242
3712,0.2755185945823717
3713,-0.1393170731707259
3714,0.4313205043132017
3715,0.3771389662888684
3716,-0.2121559917920033
3717,-0.1826779492284646
3718,-0.3329448976194487
3719,-0.1719281803795055
3720,-0.0615718338061118
3721,-0.0166889185580741
3722,0.0833750208437504
3723,0.1664724488097243
3724,0.1761499601169928
3725,0.2056384742951828
3726,0.0
3727,0.0331564986737452
3728,-0.1910140353791246
3729,0.2733145602120244
3730,0.0331180659049563
3731,0.0909918107370331
3732,-0.0082726671078798
3733,0.0661375661375647
3734,0.1238543472875945
3735,0.0330169211721058
3736,-0.2150715526511747
3737,-0.0330988829127068
3738,0.1404726491489024
3739,0.2472391626833667
3740,0.6061598951507167
3741,-0.2463458696009173
3742,-0.4323092173735257
3743,-0.2777042672841481
3744,-0.0496442164487856
3745,0.0991899487518635
3746,-0.3816793893129837
3747,-0.3831417624521021
3748,-0.3510531594784367
3749,0.0835142809420363
3750,-0.234388079691948
3751,-0.0167448091091728
3752,0.0
3753,0.5329780146568959
3754,0.0166527893422115
3755,0.0499334221038634
3756,-0.5859701992298701
3757,-0.4034291477559167
3758,-0.0504540867810311
3759,0.1846567063958358
3760,-0.0840053763440812
3761,0.6343906510851343
3762,0.5478997177486274
3763,0.774299835255364
3764,0.1367084688032262
3765,0.1777296963140327
3766,-0.2415215704014504
3767,-0.3561878109452775
3768,0.2298807784303002
3769,0.5427337241592058
3770,-0.2319468068656122
3771,-0.0618907628036612
3772,-0.2170879206078471
3773,-0.2798942621676141
3774,-0.0974358495441112
3775,-0.0894220283533279
3776,0.2641392169049125
3777,-0.2492211838006177
3778,-0.2029030747619941
3779,0.2723947388902037
3780,0.0388983973860144
3781,0.1243201243201216
3782,-0.0933271115258796
3783,0.0310993624630633
3784,0.0621600621600498
3785,-0.2336448598130708
3786,-0.4223369310183061
3787,-0.2037617554858974
3788,-0.6309148264984206
3789,-0.7476485248010231
3790,-0.2821670428893859
3791,0.4014774369680424
3792,0.2562870414864593
3793,0.3352490421455952
3794,-0.0638977635782734
3795,-0.3526771401090074
3796,-0.056139225278697
3797,0.216069142125477
3798,0.0479923212286052
3799,-0.1762820512820503
3800,0.1759718445048783
3801,-0.0800512327889804
3802,0.0799872020476678
3803,-0.0480153649167751
3804,0.0879507475813539
3805,-0.0079961618423084
3806,0.2154312614697167
3807,0.1831793564829595
3808,-0.2974735516936173
3809,-0.0540281329923263
3810,0.0
3811,0.1595914458984907
3812,-0.2640211216897338
3813,0.0879296562749795
3814,0.5809128630705418
3815,0.3823499018290693
3816,-0.0516956162117423
3817,-0.1657000828500378
3818,-2.156111804659229
3819,-0.3631344234444666
3820,-0.106505328455206
3821,-0.0423224159931939
3822,-0.7715387912559077
3823,-1.1927998265018371
3824,0.7105943152454745
3825,-0.5412426932236415
3826,0.4311273981461583
3827,0.1291711517761082
3828,-0.0002152857164457
3829,-0.1075431034482779
3830,0.1398902399655758
3831,-0.183268650280295
3832,-0.6401215145926042
3833,-0.1412429378531024
3834,0.195185426154839
3835,-0.1629195177582336
3836,-0.1522897857065009
3837,0.3674040035114704
3838,0.378967825523644
3839,-0.9800653594771156
3840,0.617083468658648
3841,0.1944894651539782
3842,0.1779647306261113
3843,0.1453957996768922
3844,-0.1132136503315547
3845,-0.06473539407671
3846,0.1615769914364217
3847,0.0484496124031026
3848,-0.2590673575129593
3849,0.1132136503315547
3850,0.0808015513897935
3851,0.1129943502824863
3852,-0.2589415763068518
3853,-0.0647773279352213
3854,-0.2109704641350252
3855,0.0001622847090532
3856,0.0517420359436843
3857,0.1350926696838402
3858,0.0560142463979352
3859,0.0485436893203786
3860,-0.3328192223394728
3861,-0.4157156830779189
3862,0.3006907761072656
3863,-0.4982032015681145
3864,-0.541331382589619
3865,0.4224941724941816
3866,-0.1312910284463944
3867,0.5296379598055707
3868,-0.0944081336238372
3869,-0.4596191726854858
3870,0.2111240535818436
3871,0.2903600464575909
3872,-0.2474166787949377
3873,0.1888436955258711
3874,-0.1454757055571843
3875,-0.467699503069268
3876,-0.3225806451612886
3877,0.0146606069491143
3878,-0.102729674200166
3879,0.1816477206140795
3880,-0.0498314524402635
3881,0.0
3882,0.2339523322123067
3883,-0.1464343242055854
3884,-0.102609205511591
3885,-0.1321003963011939
3886,-0.4719067984073045
3887,0.2754521135397926
3888,-0.3946552487819159
3889,1.3849518101563083
3890,-0.3494798439531799
3891,-0.2607561929595888
3892,-0.3434178250204429
3893,0.2202822876723472
3894,-0.220768601798852
3895,-0.4599967143091854
3896,-0.6781343036718435
3897,0.2968337730870707
3898,-0.2479748718796471
3899,0.0
3900,-0.0330742516950605
3901,0.0330633162506251
3902,0.1815181518151805
3903,-0.1652892561983494
3904,0.033046926635828
3905,0.2307945928123862
3906,0.4594683295044324
3907,-0.2797432943886697
3908,0.1970766956807315
3909,-0.0328569081649468
3910,-0.0822097994080847
3911,-0.3961703532519016
3912,-0.0826036676028368
3913,-0.5815885676304444
3914,-0.9545983701978964
3915,-0.023288309268759
3916,1.2305922944220902
3917,0.0574712643678128
3918,-0.8929606865360037
3919,-0.3031311140940972
3920,0.0936664729808297
3921,-0.4318394024276263
3922,0.2328830926874576
3923,0.9229349330872304
3924,0.2646415832470253
3925,-0.5204718945176994
3926,0.2768166089965502
3927,0.6189821182943512
3928,-0.0458715596330183
3929,-0.0688547165480861
3930,0.4228088218489367
3931,0.6584175275286619
3932,-0.2503698645726628
3933,0.0113791533909773
3934,0.0341258104880003
3935,0.2835753176043557
3936,0.4066877541798457
3937,-0.4539264639128364
3938,0.9442446043165348
3939,0.2159468438538248
3940,-0.4103145745071258
3941,-0.1570330771800888
3942,-0.1087047411990931
3943,-0.4789111073769176
3944,-0.3372112628561722
3945,0.0197229681549881
3946,-0.1125643405619733
3947,0.0506030193134756
3948,0.311081217420552
3949,0.0
3950,0.1007895178901432
3951,-0.1682651859330328
3952,0.4272430258859053
3953,0.1589160254265621
3954,-0.4369967019433858
3955,-0.1175777964676147
3956,0.4187604690117252
3957,0.0
3958,-0.117390575213819
3959,0.050284948038877
3960,-0.0503102465201979
3961,-0.0839207787848342
3962,0.4178505766337957
3963,-0.0836400133823973
3964,0.4671947999187424
3965,-0.0711454416099127
3966,0.3342787682333856
3967,0.4638031861262431
3968,0.3115891044325943
3969,-0.6780004047763628
3970,0.7632054629443715
3971,-0.4033071183706306
3972,0.140958517921855
3973,-0.2219979818365276
3974,0.7610654916883688
3975,0.2734341451138319
3976,0.1557483298434664
3977,0.486207580869215
3978,-0.2088097842298975
3979,0.2578597639591442
3980,0.1040273443305136
3981,-0.4128531635495486
3982,0.1390820584144651
3983,-0.0695894224077872
3984,0.0496820349761498
3985,-0.5696012791046342
3986,-0.1501200960768529
3987,0.2296555167249166
3988,0.3284235668789791
3989,-0.2645769325730592
3990,-0.2767360093759003
3991,-0.0146520146520221
3992,0.364963503649635
3993,-0.116924875767317
3994,0.3059886347078446
3995,-0.3069277988892046
3996,-0.1536997731098645
3997,0.1680549466608345
3998,-0.058488083053087
3999,0.5381035485747593
4000,-0.1383528726425382
4001,0.021840419336052
4002,-0.0436999271667897
4003,-0.0874763084997846
4004,0.1601164483260544
4005,-0.0147037628530663
4006,0.0292533837869296
4007,0.0218261185885784
4008,0.1090116279069808
4009,-0.0654497854701501
4010,-0.1967356455843644
4011,-0.1605605021164785
4012,-0.0730353491089853
4013,0.0583941605839507
4014,0.8482142857142756
4015,0.5549389567147615
4016,-0.3117345802716557
4017,0.133422281521019
4018,0.1110617503331947
4019,0.5961580922940959
4020,-0.3100775193798462
4021,1.0085507564130691
4022,0.1239417867763378
4023,0.8971354166666575
4024,0.1235450939592998
4025,-0.4288202002612162
4026,1.3104189044038657
4027,-0.387532536990265
4028,-0.7393004562241998
4029,0.1626721613707748
4030,0.1407840589127243
4031,0.3453485862292177
4032,-0.3682842287695011
4033,0.323904124379196
4034,0.1724509592584572
4035,0.0323241030061428
4036,0.2257579015265467
4037,-0.2911051212937962
4038,-0.1403584538976414
4039,-1.3778784446961192
4040,0.3010914565299279
4041,0.3001876172607816
4042,0.0
4043,-0.1032960841393552
4044,0.1968134957825754
4045,0.6332650400446942
4046,0.1673484566753503
4047,-0.4013814991132333
4048,-0.4218222722159623
4049,0.0
4050,-0.0375093773443419
4051,-0.1314553990610334
4052,0.4858904877592936
4053,0.0
4054,-0.1872308556450129
4055,-0.0843249320715723
4056,-0.0656291018188706
4057,-0.1220313526706049
4058,-0.037562212414317
4059,0.3742164842361359
4060,-0.1780693533270831
4061,0.1216886642328891
4062,0.0654817586529536
4063,0.0747803327724792
4064,-0.0897294466982368
4065,0.4235739750445655
4066,-0.831273871040226
4067,-0.6330544879041401
4068,-0.8206063369044894
4069,0.1470367318696557
4070,0.5083889843769439
4071,-0.1113126275221102
4072,0.6755235307363143
4073,-0.1127141568981
4074,0.915791824882742
4075,-0.201432408236355
4076,-0.1344688480502068
4077,0.5349977708426259
4078,-0.447828034034937
4079,-0.1794526693584529
4080,-0.4054054054054048
4081,-0.3843545105132302
4082,-0.5455785405773923
4083,0.6997742663656776
4084,0.7171671896010764
4085,-0.1571268237934911
4086,0.0112220850634105
4087,0.6134285076957363
4088,-0.1787709497206665
4089,0.3564573622155201
4090,-0.1464530892448481
4091,-0.1191348973606996
4092,-0.0917262887543648
4093,-0.0918105031215519
4094,0.0917262887543517
4095,0.164835164835171
4096,0.0366166239472647
4097,0.2556610664718783
4098,-0.0730994152046768
4099,0.0547945205479472
4100,-0.3666361136572004
4101,-0.0348425666134828
4102,0.053152492668628
4103,0.0274851122308759
4104,0.1006772835438398
4105,0.0365965233302763
4106,0.0091482938432029
4107,0.0822669104204784
4108,0.0091399323644921
4109,-0.1281229980781555
4110,-0.1191130657870583
4111,0.045791739170251
4112,-0.1283814763869789
4113,0.0275027502750285
4114,-0.2129402129402171
4115,-0.0327707684745142
4116,0.0327600327600262
4117,-0.0983767830791853
4118,0.2290201210534934
4119,-0.0900532132623818
4120,-0.2050861361771944
4121,-0.180802103879026
4122,0.0164338537386984
4123,0.0748822575030056
4124,0.3182190211163884
4125,-0.052081456708524
4126,-0.1282387668087938
4127,-0.0082000820008125
4128,-0.0410172272354365
4129,0.0328030178776382
4130,-0.147831800262806
4131,-0.2469948954388369
4132,0.0493745885450973
4133,-0.0988467874793989
4134,0.0987491770901829
4135,0.098651759289711
4136,0.2950819672131143
4137,-0.1477589886718164
4138,-0.3624979403526098
4139,0.3222168519413611
4140,-0.2098805295447248
4141,0.2897617514488083
4142,0.088459991958182
4143,-0.024131274131275
4144,0.2247191011235964
4145,0.1442538868408453
4146,-0.1283903065318541
4147,0.2081998718769946
4148,-0.1443464314354391
4149,0.0801282051282005
4150,0.2716957008150898
4151,0.1754945756222071
4152,-0.0638569604086831
4153,0.0717875089734413
4154,0.0876633726490272
4155,0.0318674314850159
4156,0.1670245764734017
4157,-0.2311862244898009
4158,-0.2077009106886011
4159,-0.0799488327470487
4160,-0.2002723704237763
4161,-0.0881975625400893
4162,0.0641025641025627
4163,0.0960614793467855
4164,0.1175917215428133
4165,-0.6390532544378772
4166,-0.1422137947380949
4167,-0.3090822634331798
4168,0.0
4169,-0.8388855457071674
4170,-0.4578516377649179
4171,-0.7400218367099349
4172,-0.0121329774326681
4173,0.3144654088050376
4174,-0.1210946960523232
4175,-0.4989655592065189
4176,-0.2439917042820578
4177,0.4614450516089805
4178,-0.4023408924652503
4179,-0.256692335900249
4180,0.2317073170731679
4181,0.6542282529682654
4182,0.0
4183,0.8290279947134419
4184,-0.7627118644067914
4185,0.5298651252408622
4186,0.2881844380403396
4187,0.2873563218390743
4188,-0.4087521038711099
4189,-0.0142832203900911
4190,-0.3040432983126432
4191,-0.1434720229555291
4192,0.1432664756447045
4193,-0.3674708419875329
4194,0.3978357733927434
4195,0.2381330369899961
4196,0.055533518445056
4197,-0.1062611482875068
4198,0.0030177890724255
4199,0.0793524837327363
4200,-0.0635223122121631
4201,0.2374845334038906
4202,-0.0949888994608292
4203,0.1741332911192012
4204,0.1738305941845755
4205,-0.1899936668777779
4206,0.3864048576610749
4207,-0.1187434667407798
4208,-0.0470774091627197
4209,-0.2851711026615965
4210,0.0158403294788612
4211,-0.0634014899350121
4212,-0.0396416395782219
4213,0.1978161101440101
4214,-0.388223875768363
4215,-0.2269779507133602
4216,0.1780223337109555
4217,0.0485279844710468
4218,-0.0809454427715673
4219,-0.014734241243252
4220,-0.2856214987415744
4221,0.0567997403440386
4222,0.420168067226899
4223,-0.2267573696145134
4224,0.0161943319838024
4225,-0.0161969549724619
4226,-0.1133450407896275
4227,0.1132167152575381
4228,0.048567265662945
4229,-0.0161917098445678
4230,0.1051354630004121
4231,0.1130947572501822
4232,0.0484457004440759
4233,-0.0727213962507992
4234,0.1291155584247874
4235,0.0725747923554579
4236,-0.0726275016139472
4237,0.0242033077853982
4238,-0.0403551251008855
4239,0.7608871620527861
4240,0.2422480620155016
4241,-0.0727272727272754
4242,0.0242365487154638
4243,0.153262886182139
4244,0.1007292799871066
4245,0.1488574187318975
4246,0.2568218298555322
4247,0.1602564102564125
4248,0.0960614793467855
4249,0.0959692898272589
4250,-0.0321600514560926
4251,0.0321497120921408
4252,-0.3531300160513739
4253,0.1892079380820714
4254,-0.0096135204551685
4255,0.0686894564086077
4256,0.5311482198173245
4257,-0.1092155612244901
4258,-0.5289309184164102
4259,-0.1605394124257528
4260,0.3997441637352095
4261,0.2392726112617619
4262,-0.0079763898859303
4263,-0.0079770261646499
4264,-2.0049352251696484
4265,0.8321291666105828
4266,1.0770999757928
4267,-0.7008349076726221
4268,0.2008269056964963
4269,0.0606613177729249
4270,0.5079825834542836
4271,0.875194820764884
4272,0.149637876339259
4273,0.3637881679389394
4274,-0.563751949142376
4275,-0.3490611458834933
4276,0.7407407407407461
4277,-0.0119488588839826
4278,0.9937300366733745
4279,0.2360439041661782
4280,0.7845433255269341
4281,-0.1877053026748132
4282,-0.0469483568075023
4283,-0.5784441034116505
4284,0.2472915685351012
4285,0.070604848199579
4286,0.3984997655883606
4287,-0.0586372698487125
4288,0.1872878379960327
4289,-0.5474836807748957
4290,-1.193266567227791
4291,-0.2989948728470279
4292,-0.1500428082191858
4293,0.2774813233724708
4294,-0.213903743315511
4295,0.064129970072683
4296,-0.5156854318865536
4297,0.1394700139469965
4298,-0.0966494845360708
4299,-0.4097476816907587
4300,-0.3896947391210212
4301,0.4740357681534128
4302,0.4931389365351714
4303,-0.25795356835769
4304,0.1395298915960024
4305,-0.182795698924733
4306,-0.1939237233354954
4307,0.3863490019317596
4308,0.128617363344041
4309,0.3843689942344645
4310,-0.2324416648473624
4311,0.0504866830676965
4312,0.0
4313,-0.203644158628079
4314,-0.01739652069587
4315,-0.3712995484194584
4316,-0.4435036790646224
4317,-0.040334778662894
4318,0.6312625250500956
4319,0.2000000000000028
4320,0.0399840063974472
4321,0.0199880071956786
4322,0.0199840127897642
4323,-0.1200480192076876
4324,0.6340098888842626
4325,-0.1670815493378469
4326,0.4419295807319409
4327,0.1328581328581397
4328,0.7955215085444787
4329,-0.1770956316410789
4330,-0.1379310344827591
4331,0.2653041171268507
4332,-0.5632411067193609
4333,-0.3172085646312523
4334,0.3752715781157512
4335,0.0197472353870418
4336,-0.1384219893217328
4337,0.0098863074641671
4338,-0.2477700693756194
4339,-0.0448765893792088
4340,0.1044532343891788
4341,-0.1495061358874666
4342,0.0448765893792088
4343,0.5947955390334657
4344,0.2089305958676832
4345,-0.0382988198619517
4346,0.7001768867924654
4347,-0.0811388950357849
4348,0.073708262696244
4349,-0.140242102155298
4350,-0.0295333727111577
4351,0.2136594710086142
