,ALGN.US
2224,-0.3505971107041694
2225,-1.167894532764633
2226,-0.1086872137256494
2227,-0.1632970451010816
2228,-0.0793786673722534
2229,0.1802221704342372
2230,-0.3648781400570757
2231,-0.4794359576968187
2232,-0.3332652130853763
2233,-0.4754233004801603
2234,0.7197629016324084
2235,-0.0445541913884892
2236,0.1291030160595308
2237,0.1548714097991379
2238,-0.4857344965810001
2239,-0.5309818423173587
2240,0.2239006007473979
2241,0.1196906940485363
2242,0.0236175840785957
2243,-0.0866728650897386
2244,-0.2116134737773055
2245,0.0788979533870891
2246,-0.0520997789706411
2247,-0.212797936888408
2248,0.2564385809872491
2249,0.3632132580701047
2250,0.7850231523741588
2251,0.2879507504923311
2252,0.1091035326401349
2253,0.3369166769636431
2254,0.0041186161449715
2255,0.1611895128129244
2256,-0.0576008426180443
2257,-0.1037891268533765
2258,-0.162256254654366
2259,-0.1564612358900564
2260,0.3425842048916951
2261,-0.0618021507148448
2262,-0.0337965939627622
2263,0.0098907076801255
2264,0.0881144334735974
2265,-0.134410818833997
2266,0.1095524822286045
2267,0.046929030133372
2268,-0.0304719863617181
2269,-0.0420195761790191
2270,0.1111047100166993
2271,-0.0749489358898213
2272,0.0492114559791265
2273,-0.0360530996771981
2274,-0.2244965335094113
2275,0.4674932975871253
2276,-0.0108926072712243
2277,0.2665753012551647
2278,0.0618005678971111
2279,0.1938609638969041
2280,0.2456347490604423
2281,-0.343745828327336
2282,-0.1705948957926853
2283,-0.6145928809882206
2284,-0.3959409718704669
2285,0.0236326806211995
2286,0.1432785503582002
2287,-0.4750654167619252
2288,0.432539080285314
2289,-0.1181813577349775
2290,0.2307472427481593
2291,0.0101222757435972
2292,0.3574605199120606
2293,-0.2996179030113236
2294,-0.415800415800422
2295,0.2377579927154944
2296,0.0236016049091315
2297,0.0505493024196381
2298,-0.3975436875137487
2299,0.1047739754964097
2300,0.4446041226927578
2301,0.2839178877225731
2302,0.8595276149884624
2303,-0.8751108443879133
2304,1.019566817089713
2305,0.0983136115637975
2306,0.0495750708215249
2307,-0.1462830799237434
2308,0.3507315004593987
2309,0.2150992630205426
2310,-0.1076477562087948
2311,-0.0264997704883418
2312,0.280802443597445
2313,0.0730081100575204
2314,-0.0246353094370807
2315,-0.1109819258006545
2316,0.0211349466342605
2317,-0.4902568096139859
2318,0.3632708483961519
2319,-0.613899682404506
2320,0.311300564232271
2321,0.2980284273269039
2322,0.3724656523419664
2323,-0.211275044895935
2324,0.6124448799608035
2325,0.0906801007556731
2326,-0.7881827271590987
2327,0.378979479078301
2328,-0.9973749155100096
2329,-0.5627479805883475
2330,-0.5739268680445173
2331,0.0635525897680294
2332,0.6644465838607403
2333,-0.4303410234666674
2334,0.0356509063252666
2335,0.3158958807177154
2336,0.5185255020269561
2337,-0.3421363815530089
2338,-0.0047302197975422
2339,0.3362799447302428
2340,0.3285380058738455
2341,-0.2328404876345031
2342,0.6329532308709372
2343,-0.3532514055425635
2344,-0.1378416979440065
2345,0.1210874649592811
2346,0.2102161750587582
2347,0.3858330035615406
2348,-0.0973774117414104
2349,-0.0965297369577033
2350,-0.2344301114441397
2351,0.0661933839712683
2352,0.1173553719008324
2353,-0.3083861126769927
2354,0.1572613352315127
2355,-0.0066219683801137
2356,-0.3405315614617865
2357,0.2435912307156987
2358,0.3500718307765987
2359,-0.071055588604677
2360,-0.0860015877216164
2361,-0.0637148223845877
2362,0.3570132911183608
2363,0.5428632345464482
2364,0.9081719167808076
2365,-0.5706414797323918
2366,-0.6336633663366389
2367,-0.1884733657375237
2368,0.6210567823343804
2369,-0.0147892531427215
2370,0.2308355657274788
2371,0.6550701977263181
2372,0.2801666382439679
2373,0.0478896103896037
2374,-0.0536001429337211
2375,-0.3455301116453435
2376,-0.0578934922822111
2377,-0.0562943624051606
2378,0.0619669618250893
2379,-0.0816020106735429
2380,-0.1601961585615068
2381,0.1705301120276698
2382,0.108401525771864
2383,-0.2352864285480956
2384,0.3646664278969832
2385,0.0780817906757357
2386,-0.3165796344647609
2387,-0.1454462257521508
2388,0.1093734695876575
2389,-0.243383024034076
2390,-0.3664122137404515
2391,-0.3071823005341983
2392,0.172660317802904
2393,0.1786355475763024
2394,-0.2989159794000015
2395,-0.1063542136097398
2396,-0.5765360697644814
2397,-0.1107158414403974
2398,-0.3012898116711274
2399,-0.1759857023014768
2400,0.2356109054190433
2401,-0.1758798549219078
2402,-0.2998007421896397
2403,0.4549342165122924
2404,-0.1530919098215601
2405,0.0546458041129992
2406,0.0273154386859411
2407,-0.1239835174853134
2408,-0.0109409190372099
2409,-0.0583856371332536
2410,0.0018245178711508
2411,-0.4563782991202362
2412,-0.0385045563725107
2413,-0.29054265276476
2414,0.026706773681169
2415,0.3787799225636666
2416,-0.1191669529010175
2417,-0.1660294224414457
2418,0.0627745421373836
2419,-0.1299841911118854
2420,-0.0872005119513933
2421,0.4989014372279908
2422,-0.1696198272961809
2423,-0.0475301502297711
2424,-0.0661146586204606
2425,0.0168380877545013
2426,0.0813179109709135
2427,-0.0912152680325536
2428,0.2016693742647388
2429,0.0769672119677113
2430,0.3347327019902616
2431,0.071080139372821
2432,0.2377608765172948
2433,-0.0626078245867946
2434,-0.0264414044560642
2435,-0.0306257395420097
2436,-0.029938660558256
2437,-0.018802228412255
2438,0.166852057842053
2439,0.0786000162620624
2440,-0.3763421358096219
2441,0.2180738917593479
2442,0.224806341525052
2443,-0.6652731073343576
2444,0.5686644626641294
2445,-0.4641754729999527
2446,-0.1090631475624428
2447,-0.3758575390453849
2448,0.0036489691662072
2449,-0.2597497622009352
2450,0.1844108893717439
2451,0.0091284185927546
2452,0.0747970446045732
2453,-0.0584122811821069
2454,0.1235169984002058
2455,0.069686093752835
2456,0.1019201019201126
2457,0.3626802067277178
2458,-0.0035543923585065
2459,-0.0999128666860237
2460,-0.0490365231288901
2461,-0.1855928965228591
2462,0.4816659121774501
2463,0.0036214170604924
2464,1.2573305904387515
2465,0.3137290911038604
2466,0.3841756231420223
2467,-0.1557418350052823
2468,-0.3209080395505623
2469,0.1063455388428895
2470,0.2015728792853401
2471,-0.113130818975403
2472,-0.0474151116549493
2473,-0.2361021678471719
2474,0.0291210054410383
2475,-0.1342899896404865
2476,0.1341098934784274
2477,-0.2073414222085736
2478,-0.0599345330485141
2479,-0.0845945613387578
2480,-0.1409329297876708
2481,0.411090232772167
2482,-0.1174826463541965
2483,0.2168333141784587
2484,0.1621700184353569
2485,0.3552018781489928
2486,-0.2636647101980959
2487,0.0557588163854552
2488,-0.2780373473858445
2489,0.7008064516129077
2490,-0.4292540698145261
2491,-1.0177867229558404
2492,0.6155322280315114
2493,-0.0577649049726663
2494,0.5373211626853192
2495,0.4976085801246488
2496,-0.3441923598991654
2497,-0.0347544958577541
2498,0.2330382053639185
2499,0.1738710456411377
2500,-0.1418737001628316
2501,0.0056423856006268
2502,-0.3380700888849215
2503,0.154238738956979
2504,0.0468149678752586
2505,-0.1552142279709032
2506,0.1275654378401013
2507,0.1274029157528185
2508,-0.0508257161988906
2509,0.0379032258064538
2510,-0.1413284877851807
2511,0.1411290322580645
2512,0.238141211302056
2513,0.0353868425285551
2514,1.0087290676295748
2515,0.0447019867549638
2516,0.7656162718102009
2517,0.3748260905147847
2518,-0.2187440792695197
2519,0.1790538880974705
2520,0.4320464327637891
2521,0.2196157537700741
2522,0.0471544715447095
2523,-0.4007868809638542
2524,0.1442707399377257
2525,0.0309637886640028
2526,-0.0293427230046866
2527,0.2374369816230155
2528,-0.0488122356003831
2529,0.1964891768564854
2530,0.2252106286455119
2531,-0.1761034871736666
2532,-0.0856904989136445
2533,-0.1704526963257092
2534,0.1851611226611204
2535,0.0340969978405293
2536,-0.1447154471544693
2537,0.1331557922769721
2538,0.0405798042430243
2539,-0.1896991673381673
2540,0.5891089935081334
2541,-0.0283787393162514
2542,-0.0450924395009739
2543,-0.0584873500217276
2544,-0.1137618362498661
2545,0.115301706131033
2546,0.0116959064327568
2547,0.6639004149377593
2548,-0.1587578651638765
2549,0.4723692918596985
2550,-0.0960551157629636
2551,0.3926096997690523
2552,-0.0755271423088351
2553,0.080415024000803
2554,0.1021669275768319
2555,-0.0410978754228378
2556,0.123372026014664
2557,0.1203128001241869
2558,-0.0636174396695596
2559,-0.0502148537183792
2560,0.0444327419938751
2561,-0.2441519020752942
2562,-0.1966974660738096
2563,0.5490441043512619
2564,0.1085924690044005
2565,0.106321839080461
2566,-0.3568724991889294
2567,-0.3625075974646168
2568,0.1690287348849409
2569,-0.1084692814994793
2570,-0.4197226054752887
2571,0.2101449275362384
2572,-0.3111098188584866
2573,-0.3250141912945618
2574,0.009975207816829
2575,0.1739712765415291
2576,-0.3117880717331606
2577,-0.0116842904714671
2578,-0.1477320929688286
2579,0.0548209547617481
2580,-0.0087721221956542
2581,0.124846679516386
2582,-0.1740656768814531
2583,0.0913375470388367
2584,-0.2174900042472815
2585,-0.0336966713549018
2586,-0.0014650941322966
2587,0.2214701819271706
2588,0.2340776175127837
2589,0.7923094277898333
2590,0.1970221509189804
2591,-0.1621019691865428
2592,0.1252956414010727
2593,-0.2639565248076793
2594,0.3796667369753121
2595,0.2062810474025465
2596,0.0715157124226986
2597,0.3031462114272896
2598,-0.1958817761591312
2599,-0.1873513293523991
2600,-0.1454611892682082
2601,-0.0238978857399852
2602,0.049177333464476
2603,0.0702040128613751
2604,0.0659482516697414
2605,0.3188989593823551
2606,-0.2313159776254491
2607,-0.2797615700387864
2608,0.0196778455570216
2609,0.0035137775216592
2610,0.1228311527879162
2611,0.0182458701174746
2612,-0.1145185653563852
2613,0.1732336480060615
2614,0.6835036889025523
2615,-0.6820722926991701
2616,0.1922965537214199
2617,1.1526937536975828
2618,0.2360870475791575
2619,0.1957207463991131
2620,-0.6146698658815268
2621,0.8351502512086616
2622,0.3099661683267471
2623,-0.0699803298532313
2624,-0.0397343475052574
2625,0.3450616585586681
2626,0.1336973919593113
2627,-0.1867713089084272
2628,-0.0452984032312663
2629,-0.2289022152437593
2630,-0.3397744960327936
2631,0.0588090224422714
2632,-0.3350019985914671
2633,0.449084776594536
2634,0.307913179817518
2635,-0.1968466678023136
2636,-0.1554472900987754
2637,1.1283339268644654
2638,-0.8792164574194482
2639,-0.0273951897825354
2640,-0.3526534326830127
2641,-0.2623324779013393
2642,-0.5437639166292206
2643,-0.194373695398224
2644,0.2464277527317115
2645,0.2990191410341751
2646,0.0742235079171932
2647,0.3035822707953683
2648,0.3592089840057645
2649,-0.0349878488146796
2650,-0.6213248587033029
2651,-0.7301396830630154
2652,0.6757039773051764
2653,0.3868985529235427
2654,0.0928452326815236
2655,-0.1708233686368251
2656,-0.2778835173201439
2657,-0.2518699435200611
2658,-0.5313537050891208
2659,0.4316519281089643
2660,-0.446047444100192
2661,-0.3996764065720372
2662,-0.335307816440715
2663,-0.6467487502674392
2664,-0.1059080962800907
2665,0.3228057930553171
2666,-0.0532476715055235
2667,0.0148373132244163
2668,-0.2186729177964767
2669,0.3017301520859526
2670,-0.0907757838139762
2671,0.2550909360008912
2672,0.0069644551619805
2673,-0.2102453152807413
2674,-0.1529011908818467
2675,-0.2075015759613268
2676,-0.2105706464518926
2677,-0.1875483902272211
2678,-0.9106406275474356
2679,-0.1528197292207079
2680,-0.3244206773618627
2681,0.2276445898840386
2682,0.4872281795930578
2683,-0.1086070656603338
2684,0.1556695559879702
2685,-0.1985182034102599
2686,-0.0620754482733996
2687,-0.1669953276839266
2688,0.3928438711047454
2689,0.8939690446539722
2690,0.629060534185828
2691,0.4772412377482418
2692,-0.1519801471343986
2693,-0.169889167543075
2694,-0.962871449971212
2695,-0.0551708766716224
2696,-0.1473192363208894
2697,-0.5100209392760945
2698,-0.1895599661339486
2699,0.0149827324008943
2700,0.7479943194069707
2701,0.0081781954439942
2702,-0.1802445963861757
2703,-0.0551465108653368
2704,-0.0201250736056088
2705,-0.2638108334329765
2706,0.3366602115298661
2707,-0.0089386806507278
2708,-0.0178805578734063
2709,0.0803978203257546
2710,0.1746341970914218
2711,0.1580353168125747
2712,-0.2737850787132149
2713,-0.4003704920971571
2714,0.1647370162090606
2715,-0.0074434914937553
2716,-0.5413271245634452
2717,0.1511100778798229
2718,-0.239692394760067
2719,-0.166730580055688
2720,0.106593827551171
2721,0.1446913251729651
2722,0.176808971602662
2723,0.0240667894902789
2724,0.1110816367133031
2725,-0.2126669768060033
2726,-0.0665026268537569
2727,-0.1982375185327183
2728,0.201163757273489
2729,0.0382231233277413
2730,-0.2983631696502922
2731,0.018331805682843
2732,-0.0316740572800221
2733,-0.0383569868085349
2734,0.0691614795556939
2735,-0.0074999999999931
2736,0.7559091585755247
2737,0.2952041691404386
2738,-0.0049478007025831
2739,0.1137729606297284
2740,-0.0728194399742495
2741,-0.5852527192334368
2742,0.0009064568866376
2743,0.0453023120358675
2744,0.1744326899781841
2745,-0.2306851754421392
2746,0.249213466925391
2747,-0.156606825165777
2748,-0.3066141042487932
2749,0.1134319651277803
2750,0.1553222126943609
2751,0.2453235203925147
2752,0.2952890533853519
2753,0.0024137487126834
2754,-0.0168990963007102
2755,0.0988825468285246
2756,-0.1062305847510956
2757,0.0595180645368858
2758,-0.0901626147158179
2759,0.1527208423760038
2760,0.0738943952707645
2761,0.1315515056230327
2762,0.1073717948717883
2763,0.0096144601480539
2764,0.8228638601131304
2765,-0.0132263468829788
2766,-0.6433864312020267
2767,0.380144101136018
2768,-0.3637815536134209
2769,0.2124928062331136
2770,-0.4669987546699842
2771,0.4089828581552927
2772,0.2048093357694328
2773,-0.2844456265561325
2774,-0.4086941194693627
2775,-0.0386499243031442
2776,0.0489563398460161
2777,0.3253138539340695
2778,0.157970886113333
2779,0.0771100106260436
2780,0.1211607741441062
2781,-0.0966033951300049
2782,-0.1181282577558517
2783,0.0781987724268137
2784,-0.2507155377071637
2785,0.080548617371892
2786,0.0915493997607909
2787,-0.0768423697004598
2788,0.4091303771946566
2789,0.6355153919623734
2790,0.0469986928488624
2791,-0.4514539472713679
2792,0.2472442567219626
2793,-0.3337123281602987
2794,-0.5732361109048537
2795,0.1216274344027722
2796,-0.2118124456533958
2797,0.3222508667437206
2798,-0.2882615156017911
2799,-0.0044578510186149
2800,0.161706672996457
2801,-0.0222581650368709
2802,-0.0118724307317761
2803,-0.05048330338981
2804,0.1541814300327581
2805,0.0725904417646898
2806,0.6907306738853858
2807,-0.2684781566466857
2808,0.1524457602403735
2809,0.0220887082523547
2810,-0.2998301454840981
2811,-0.1316256507335521
2812,-0.0992020754122206
2813,-0.4027914028360031
2814,-0.4088415665396962
2815,-0.2151773739517525
2816,-0.3468088410373248
2817,0.340469435130264
2818,0.3268693991479393
2819,0.4125702247190918
2820,0.0979260147035286
2821,0.0832408435072049
2822,0.0569218419324215
2823,0.5818677810668047
2824,-0.3341267934746943
2825,-0.175743079660479
2826,0.4030881637336825
2827,-0.0523198779202703
2828,-0.1790797050280657
2829,-0.0065521258008259
2830,-0.0626484257761775
2831,0.1047897655329035
2832,-0.0356703477494929
2833,-0.1319357378196304
2834,0.1746369007771243
2835,0.1997051625600023
2836,0.1689189189189136
2837,-0.0740020604495249
2838,-0.2618676986193687
2839,-0.4612788510039827
2840,0.2470987273644718
2841,-0.5382292713528946
2842,-0.2430149447693204
2843,-0.2868617326448781
2844,0.1697036549924758
2845,-0.1529669209033604
2846,-0.3646210925838971
2847,0.0028429686278386
2848,0.2522300359479939
2849,-0.321318331175949
2850,0.2872197834150045
2851,-0.0638673829275292
2852,-0.2839493872671123
2853,-0.2752828328441797
2854,0.2120344655700305
2855,-0.0028484753535644
2856,-0.4549681665355103
2857,-0.1877759302792356
2858,-0.1521720405409207
2859,-0.0624869818787837
2860,-0.1791624694200611
2861,0.1752571395736406
2862,-0.0344887049491304
2863,-0.0043112739814576
2864,0.5040525152387955
2865,-0.683690071741083
2866,-0.3791052101579902
2867,-0.8784060643310766
2868,-0.2833588727282019
2869,-0.3910345657367935
2870,0.1055966209081325
2871,0.2978712477210297
2872,0.3267583523871214
2873,-0.2771884196837811
2874,-0.1387865599780784
2875,0.1642176568193155
2876,-0.0513443666672488
2877,0.1640324647586563
2878,0.073418931839904
2879,0.2979078358272475
2880,-0.1602755375198112
2881,0.3246091094493488
2882,-0.2726653033401539
2883,-0.0238639075444015
2884,0.3126593033135143
2885,0.3555706061632276
2886,-0.0711647294046007
2887,0.1944768572540021
2888,0.5047700772298218
2889,-0.2257373537650361
2890,-1.035493107811152
2891,-0.0491351382862594
2892,-0.5678439517918887
2893,-0.271255332728679
2894,-0.0420076285853511
2895,0.3249200261275988
2896,-0.1005918151793087
2897,-0.1359836148138299
2898,0.1173787645046692
2899,-0.0687977179293511
2900,-0.1546140530729665
2901,0.24643755238894
2902,0.2157948443433252
2903,-0.0518845819106824
2904,-0.0267863121944632
2905,0.2154992399057756
2906,0.278220117575101
2907,0.5252962134394064
2908,-0.1834496841511124
2909,0.1731881535988264
2910,-0.2308970099667751
2911,-0.281521214039422
2912,0.1463763535654467
2913,0.5162913074415268
2914,-0.3433880970035023
2915,-0.0556789896593789
2916,0.5469328894072507
2917,-0.0532762393790431
2918,-0.1625860590571153
2919,0.1213965593221778
2920,-0.099044511768823
2921,-0.0513630528439885
2922,-0.4822357961676928
2923,-0.020086035184039
2924,0.188786420743116
2925,-0.4295302013422727
2926,0.1273543803203952
2927,-0.1275167785234884
2928,0.0687446555222025
2929,-0.0503262820620279
2930,-0.058748489324564
2931,0.1240569991617785
2932,-0.0637455545863241
2933,-0.2362476144035332
2934,0.0176523990450923
2935,-0.0117696511139218
2936,0.0638515954497329
2937,-0.1969829618156035
2938,0.1512961032848026
2939,-0.6853377265238827
2940,0.2760070973253515
2941,0.8785571794976339
2942,-0.0806740767300114
2943,-0.5176763539857937
2944,0.2157779448785513
2945,-0.3362364480309591
2946,0.264188907337564
2947,-0.4329111012535513
2948,-0.0180754568160926
2949,0.6043184268121461
2950,-0.7205369480818575
2951,0.3442735827404214
2952,0.3072598306802202
2953,-0.2038927966067005
2954,-0.0327645945791052
2955,-0.2652759526938254
2956,0.0082122033341657
2957,0.3110929185427715
2958,0.2743170648073984
2959,0.0669016382742774
2960,0.0032633880494699
2961,-0.0163196031072561
2962,0.0782727806405352
2963,0.1595519520692941
2964,-1.0926275992438512
2965,0.2554892477680078
2966,0.2060400790290765
2967,0.0
2968,-0.4061968637823713
2969,-0.3222137983320568
2970,0.483811643544923
2971,0.3280630181797681
2972,0.7093390080454104
2973,0.6758072141724805
2974,-0.6531617695085424
2975,-0.1289321984808525
2976,0.8053604196400489
2977,-0.2043052692186294
2978,-0.1208717643558422
2979,0.4092819971479964
2980,0.0647579332169579
2981,0.0129721127334008
2982,0.2712877865131265
2983,-0.1487833954034365
2984,-0.1073130117026554
2985,-0.154732784819516
2986,0.1720406237860154
2987,0.2362277383039536
2988,0.2356710179883219
2989,0.2092659995067267
2990,0.4545725084069801
2991,-0.313451549346216
2992,0.0450122690883251
2993,0.1680543350362631
2994,-0.1850332015220486
2995,0.0074604595643193
2996,-0.0298507462686635
2997,-0.4701101422326844
2998,-0.6866346387147011
2999,-0.0116725054361011
3000,0.477145841317066
3001,-0.0661679010489027
3002,-0.063200186591038
3003,-0.1627793059271151
3004,0.0790662650602375
3005,-0.2218767452039949
3006,-0.1466231332003185
3007,0.1388721168941059
3008,0.1236243027287707
3009,-0.2266545784224841
3010,0.2216292007779678
3011,-0.1956267230635536
3012,-0.0861801770473537
3013,-0.6444299039822289
3014,1.3613030933369137
3015,-0.0218124465175582
3016,0.9086299058117452
3017,1.0602072709327088
3018,0.0903936231407787
3019,1.022391762304077
3020,0.5524549057672027
3021,-1.4325095992911323
3022,-0.1429627803795916
3023,0.1140756181831693
3024,0.6919428189538549
3025,0.6357150376974895
3026,-0.3225387127699354
3027,0.0194947607830403
3028,0.2277313580407138
3029,-0.018643408339279
3030,0.1586222524359875
3031,-0.2303698896820364
3032,-0.2765576704083181
3033,-0.1156370624928803
3034,0.1073781827055996
3035,-0.0276656685327364
3036,-0.3625910560872876
3037,0.0538696354821399
3038,-0.5845360655468629
3039,-0.7934930258755057
3040,0.0695272149384308
3041,0.301202333699166
3042,0.0981038746908536
3043,-0.4430091500020625
3044,-0.0107658672320217
3045,-0.3140213002807893
3046,-0.3802598442268838
3047,-0.1453099946552653
3048,-0.4159398899771934
3049,-0.7494022524311318
3050,0.5595369117931295
3051,0.1953714573201348
3052,-0.1074438438035097
3053,0.1420770065757902
3054,0.0594776853965368
3055,-0.2607884967495942
3056,-0.3760032373372739
3057,-0.0725554711887393
3058,0.2272727272727311
3059,0.5474910844341725
3060,0.085315667971493
3061,-0.015057973196794
3062,-0.367758186397994
3063,0.5843071786310517
3064,0.3759952816278317
3065,0.4826034499625063
3066,0.074942978168772
3067,-0.0807102502017763
3068,-0.0448591422931956
3069,0.401299756295699
3070,-0.0308787440477246
3071,0.5832740903509361
3072,0.1484254001032642
3073,0.3608831590538277
3074,-0.0281391198083433
3075,0.1461096303908162
3076,0.2114910116319954
3077,-0.1187038819377621
3078,0.1441614608361328
3079,0.1663095276169887
3080,0.2329291640076456
3081,0.0031907086564078
3082,0.0510252894090532
3083,-0.0622257678500177
3084,0.4534589147163727
3085,-0.1208564908681775
3086,0.0842105263157851
3087,-0.4060111992087103
3088,0.2974391601717837
3089,0.3143513480836744
3090,-0.3353349450206763
3091,0.0320501715117388
3092,-0.0381282495667291
3093,0.0588907749333203
3094,0.1746347367511007
3095,0.0259291270527186
3096,0.0621912033997881
3097,0.0379912965393429
3098,-0.0043173791781594
3099,0.3981973614049667
3100,0.0326707476442569
3101,0.1802234771116301
3102,0.2550933059407651
3103,0.2203659099062101
3104,0.5867418420806904
3105,0.1111111111111065
3106,-0.1597118390648455
3107,-0.6963335557494459
3108,0.7598074588473037
3109,-0.1138884403233195
3110,-0.3146048256458203
3111,0.1166682279203156
3112,-0.0042581458329746
3113,0.9163938299524
3114,-0.5249577364534089
3115,-0.1621987737059892
3116,-0.219717404119258
3117,-0.3531478560160464
3118,-0.0672687971442153
3119,-0.1338195142980321
3120,-0.0053889956708352
3121,-0.6654490877199443
3122,0.2303680639033603
3123,0.1248873833291419
3124,-0.3998046203665243
3125,0.1733696928105821
3126,0.1190497664099222
3127,0.5014858641002466
3128,-0.2075787277664982
3129,-0.0035970576068743
3130,-0.0125912868295025
3131,-0.2127045929771547
3132,-0.1724433690559025
3133,0.3679050103445305
3134,0.2655518274630861
3135,0.032286416387141
3136,-0.0313994276332824
3137,0.0044854313190715
3138,0.0573805766747841
3139,0.2977298101972511
3140,0.3290057253447244
3141,-0.2976334902379318
3142,-0.0485507598194022
3143,0.3419189394061585
3144,-0.0145175339548856
3145,-0.0791024295746241
3146,0.3619108894965417
3147,0.0474280339874048
3148,-0.3015521064301559
3149,-0.0701963885168302
3150,-0.2005012531328335
3151,0.1670742632993483
3152,-0.2451575319190229
3153,0.2115359772639105
3154,-0.4004474635625277
3155,-0.2071368809247203
3156,0.2762296675523363
3157,0.0909514846102022
3158,-0.0521312431171904
3159,-0.1167390881380159
3160,-0.2030836217120761
3161,0.1249432076328911
3162,-0.2521432173474459
3163,-0.4001437250931021
3164,-0.3982873643333627
3165,-0.2729057809431867
3166,0.2754729505476216
3167,0.1888230032795551
3168,-0.2457410420748544
3169,-0.2355016684835462
3170,-0.0366285119667059
3171,-0.2746335436909382
3172,-0.1873348275516014
3173,-0.2742253343955706
3174,-0.4066957444300496
3175,0.1748339917626422
3176,-0.2916779066630729
3177,0.0598171784826687
3178,0.3301587109652751
3179,0.1524440345434672
3180,0.1147336420812758
3181,-0.1316561844863678
3182,-0.0587346870280286
3183,0.0100677897845592
3184,-0.1075052072834754
3185,0.3765249259500978
3186,0.1370343755744475
3187,-0.0652173913043455
3188,-0.3978980239410379
3189,0.2523886785649841
3190,-0.4800289828819793
3191,-0.3727272727272719
3192,0.085051567673796
3193,0.2742185183965157
3194,0.4622950819672212
3195,0.5088726513569944
3196,0.0146768643694707
3197,0.1286644951140006
3198,-0.2579928807027923
3199,0.1931209817390763
3200,0.374242990047239
3201,0.1232425770671495
3202,0.0324217420202061
3203,0.2215967908902699
3204,0.0541567311967079
3205,0.0969031372390534
3206,-0.1901294498381803
3207,0.1647765823398245
3208,-0.0962121518373331
3209,-0.11818130307027
3210,-0.160530561613739
3211,-0.0827660075138537
3212,-0.2448388618653297
3213,0.7972499717573295
3214,-0.7875939849624163
3215,0.0788850907178466
3216,0.0694457478556287
3217,0.0900106887692947
3218,-0.0281362545017964
3219,-0.8131311221209399
3220,-0.236935382982353
3221,-1.1600705629697938
3222,-0.5688720905567101
3223,-0.2799143336443695
3224,-0.0701486183141022
3225,0.1275559506783596
3226,-0.5421370693507886
3227,0.0776653787157985
3228,-0.4466201193587322
3229,-0.6053114361676107
3230,-0.2705201857244039
3231,0.6023153942428114
3232,-0.2929788246406649
3233,-0.7202797202797133
3234,-0.6381582871115955
3235,-0.8784068347271514
3236,-0.1808209270086145
3237,0.0401662884341149
3238,-0.3749470840808784
3239,0.2642809783065405
3240,-0.3401424287855961
3241,-0.1332357522190388
3242,-0.1691761123329343
3243,0.1276587756021457
3244,-0.4052627610646115
3245,1.068531468531472
3246,-0.1802777959404862
3247,0.0214792678371328
3248,0.6927763918128138
3249,-0.0779633015601865
3250,-0.220452811936089
3251,0.105928266121548
3252,0.6829088224436937
3253,-0.3351913924331831
3254,0.4351433576104017
3255,-0.5254905842266842
3256,0.1730224812656182
3257,0.0665668164419851
3258,-0.0925394680831374
3259,-0.520920541013182
3260,-0.0297757513724701
3261,-0.1724378990539345
3262,-0.2008032128513928
3263,-0.0242890773887364
3264,0.3893871574288245
3265,0.0415821163633944
3266,-1.2581052631578993
3267,0.3942291561818524
3268,0.0712459662210225
3269,-0.052833733080616
3270,-0.0478248101690786
3271,-0.3223851450312223
3272,-0.1534311245995562
3273,0.5132850241545803
3274,-0.225278235432554
3275,0.0176492835231171
3276,-0.6019970745647689
3277,-0.0719193149896697
3278,-0.4641199571581609
3279,0.3101484645108683
3280,-0.2991772625280463
3281,0.1086735040412936
3282,-0.1700911688665124
3283,0.4470333243023548
3284,0.2861942913103393
3285,-0.413689038088204
3286,-0.000847730625135
3287,-0.2208968411751635
3288,0.1848710990502089
3289,-0.827238056635409
3290,-0.9504147602574142
3291,0.9706592010019676
3292,-0.0635845074965053
3293,0.5790250025194859
3294,0.8412446059504876
3295,0.2781250566215448
3296,-0.8036382897115992
3297,0.1153897024952544
3298,-0.2583542150604545
3299,-0.5831922878799164
3300,-0.0469349628661609
3301,0.0873515024458462
3302,-0.2211655424084802
3303,0.2089326045214721
3304,-0.3175306045258727
3305,-0.6041875487248015
3306,-0.3772952125429655
3307,-0.3899893384209708
3308,0.2034644963787112
3309,-0.2320011974255368
3310,-0.4793863854266668
3311,-0.8044572045822802
3312,0.0426209012899969
3313,-0.1365731519945206
3314,0.0024539275109876
3315,-0.7757497360586831
3316,0.1301365959306303
3317,-0.4532485997003788
3318,-1.857359458829008
3319,0.3448142264925753
3320,0.2868428931534394
3321,0.6114534738620334
3322,0.3500918273645624
3323,0.3659652333028284
3324,-0.1794920756157992
3325,0.3150250782803956
3326,0.4670152703573247
3327,0.4507647913091013
3328,-0.0736099052508373
3329,0.5649081320496201
3330,0.7275471135662799
3331,0.0363175832976247
3332,0.3535405086900602
3333,-0.334239535230164
3334,-0.169734952343642
3335,-0.1681520094165083
3336,0.1706627871191494
3337,0.1517803933253975
3338,0.4708063021315966
3339,0.3700325157797146
3340,-0.0103001765744461
3341,-0.2182504571462305
3342,-0.0944677333648205
3343,0.3097478608268308
3344,0.7298619667636314
3345,0.4295781305678929
3346,0.1546616322974229
3347,-0.7107965015941752
3348,-0.4842419299135064
3349,-0.212812960235648
3350,0.0265025471892502
