,GILD.US
3319,-0.1136535838763492
3320,0.2763971353832212
3321,0.1389873990794568
3322,-0.219298245614029
3323,0.1357802987166573
3324,0.4062876052948245
3325,-0.2985884907708996
3326,-0.1291023985866862
3327,0.2644344477711614
3328,-0.1018926802795009
3329,-0.1290585518271958
3330,0.122116689280873
3331,-0.0814774579033165
3332,-0.2586793737236184
3333,-0.0681198910081705
3334,-0.0545256270447195
3335,0.054495912806548
3336,0.0272405339144593
3337,0.0
3338,0.0544514021235938
3339,0.0340205484112481
3340,-0.013610071452882
3341,0.0951798218777719
3342,-0.1157092295126707
3343,0.0
3344,0.0340205484112481
3345,0.013606367780128
3346,0.0
3347,-0.115788039776608
3348,-0.034066907406134
3349,-0.0340785169029521
3350,0.4676311559257743
3351,-0.131694468832314
3352,0.0731101038163432
3353,0.0577236425810562
3354,0.2776158554357332
3355,0.0873616773442083
3356,-0.0436999271667897
3357,-0.1020705745115301
3358,0.0801340423982032
3359,-0.0729022380987262
3360,0.0218658892128288
3361,0.2472008143085672
3362,-0.0436427116671532
3363,-0.0436617668461667
3364,-0.101981351981342
3365,0.1454757055571637
3366,-0.0291036088474913
3367,0.014549687181733
3368,0.0290909090909033
3369,0.0
3370,-0.0727802037845664
3371,-0.0582580833090682
3372,-0.0655833272608055
3373,0.0
3374,0.0364219114219197
3375,-0.2874432677761149
3376,0.5641218503196691
3377,-0.4913076341647598
3378,-0.1362397820163539
3379,0.1964042906783433
3380,-0.0302251775729122
3381,-0.2499810620407639
3382,-0.2506075334143257
3383,0.0
3384,0.0455442538333097
3385,0.0151791135397554
3386,0.0606796116504949
3387,0.0379103798619932
3388,0.0681921503258095
3389,0.0378701810194738
3390,0.1285930408471917
3391,0.135972201238863
3392,-0.0075545818538875
3393,-0.1740578174663374
3394,0.1209372637944255
3395,0.0755287009063401
3396,0.0754716981132032
3397,0.2934758070584591
3398,0.0676793502782399
3399,-0.0150421179301908
3400,-0.3953771289537574
3401,0.0911577028258706
3402,0.0300729953614737
3403,0.0610200364298705
3404,0.2271694684234524
3405,0.3771876885938443
3406,-0.0301841231512164
3407,-0.0301932367149912
3408,0.2607915293947716
3409,-0.1177355577967113
3410,-0.0529411764705881
3411,0.0527624934046831
3412,-0.1283018867924434
3413,-0.4853632640679404
3414,-0.0151699029126291
3415,-0.1671478498708394
3416,0.0303812851283548
3417,0.0151883353584524
3418,-0.1368821292775717
3419,0.0607995136039006
3420,-0.0836692781623287
3421,0.0115602364372514
3422,-0.2739349938227255
3423,0.1857349470959882
3424,-0.0533130236100481
3425,-0.1188530678948125
3426,0.192763938315533
3427,-0.1931362353290676
3428,-0.3279177224623623
3429,-0.2165957128986634
3430,0.0746324352563793
3431,-0.1195546588956112
3432,0.1143426937108519
3433,-0.0770839557813081
3434,-0.2020806825836253
3435,-0.1991834677721795
3436,-0.0483193277310971
3437,0.1049317943336728
3438,-0.0599970001499805
3439,-0.0150015001500226
3440,-0.093847366642892
3441,0.0187659510584039
3442,-0.0150150150150226
3443,0.2321923451426876
3444,0.094435489784962
3445,0.1074899088055006
3446,0.1045400238948524
3447,-0.0747272455537246
3448,-0.1721685754921698
3449,-0.3832281334535549
3450,0.0466926070038928
3451,0.4570454721512149
3452,-0.2562907735321625
3453,0.0620925178516085
3454,0.3788757442202188
3455,0.1158480074142549
3456,-0.2322340919646872
3457,0.2548065786425636
3458,-0.1391788448155713
3459,0.0849814585908414
3460,0.2619818153798762
3461,0.0308118933908427
3462,-0.115678260198971
3463,-0.3404782171322431
3464,0.1793573722677399
3465,-0.3972082202404088
3466,0.2089459835938788
3467,0.131385733055095
3468,-0.061866831644872
3469,0.0849945912532724
3470,-0.038648836670003
3471,0.0309095124024357
3472,-0.1315382234602193
3473,-0.2326663564448668
3474,-0.2332089552238894
3475,-0.6744868035190523
3476,0.0586166471277726
3477,-0.2939447383891661
3478,0.2346041055718424
3479,-0.1247889598473287
3480,-0.0293707320654908
3481,0.0220231977683167
3482,0.1026694045174646
3483,-0.0513610683102367
3484,-0.0660792951541875
3485,0.1026844653073307
3486,0.0146670577882151
3487,-0.0293427230047098
3488,0.0926371087841218
3489,-0.1514973576042294
3490,0.0146778218112298
3491,-0.0734430082256127
3492,0.18327102118613
3493,0.1665720123889729
3494,0.0748866461898618
3495,0.0730780473545705
3496,0.167797475742314
3497,0.1020333794913014
3498,-0.065635939323223
3499,-0.2192661891536408
3500,2.113943028485752
3501,0.6479481641468716
3502,0.5996446550192495
3503,0.6326320435486136
3504,-0.0736160188456966
3505,-0.4882379050155322
3506,-0.0073980912924608
3507,0.1403664302600666
3508,-0.4601454653406594
3509,-0.490744469802073
3510,0.0059661421433438
3511,0.1850547794900425
3512,-0.2377257125802145
3513,0.1564478879534974
3514,0.0744435345790387
3515,-0.0297862834165019
3516,-0.0446993965581481
3517,-0.1044074875083797
3518,-0.0552172874880702
3519,-0.011940298507456
3520,0.0447560793674491
3521,0.0745378652355354
3522,-0.0419078355721387
3523,0.0716840536512532
3524,-0.0447293872073969
3525,-0.1421351863550162
3526,-0.8360538259415535
3527,0.2937440457287951
3528,-0.5588376177550604
3529,0.3103859928372467
3530,0.1192368839427595
3531,0.2379064234734315
3532,0.0158579130986443
3533,0.1682859372798429
3534,-0.1687284629376207
3535,0.1268609439341172
3536,-0.1348029498057265
3537,0.1047193410761199
3538,0.1248417721519057
3539,-0.0158252888115289
3540,-0.0791891035793429
3541,-0.1252755268708086
3542,-0.3357199681781997
3543,0.261842418471791
3544,0.0792832791564214
3545,0.031703257509714
3546,-0.0396447827465882
3547,-0.3143373463310362
3548,-0.1011164208290235
3549,-0.4621660534314594
3550,0.9679370840895348
3551,0.586377988272441
3552,-0.2940511196561975
3553,-0.7061503416856544
3554,0.1448165530627582
3555,0.3091458805744673
3556,-0.0453720508166986
3557,-0.2197802197802353
3558,-0.0227410551849614
3559,0.0681766532838447
3560,-0.1669322406859389
3561,-0.3502626970227515
3562,0.1064881722065766
3563,0.1443111043597127
3564,-0.0988367672774237
3565,-0.1675424567816608
3566,-0.0685871056241452
3567,0.045703839122488
3568,-0.2213909458737247
3569,-0.1222961094550153
3570,0.1450160280873131
3571,-0.0993200397280341
3572,0.0458190148911815
3573,-0.045840018336009
3574,0.2970749542961721
3575,-0.0149365197908751
3576,-0.0074688176861747
3577,0.3720514919264826
3578,-0.5160807778608809
3579,0.4467609828741792
3580,0.0595326685518559
3581,-0.0595681310498764
3582,0.1486988847583558
3583,0.0742942050520017
3584,-0.1786245906519653
3585,-0.0446760982874179
3586,0.0446561476629966
3587,-0.0223330603737073
3588,-0.1341781587774929
3589,0.0298084805126999
3590,0.1413900878106844
3591,0.0297574765659812
3592,0.126309532654741
3593,-0.0160513166538403
3594,0.0234769687964319
3595,0.0
3596,0.1483679525222678
3597,0.1185536455245973
3598,-0.222783306104271
3599,0.1334915455354544
3600,-0.5595762142803851
3601,-0.2318276996709559
3602,0.0745779025226369
3603,0.2238294065016537
3604,0.1786245906519865
3605,-0.2088305489260151
3606,0.1861088364475545
3607,-0.0968703427719999
3608,-0.209080047789726
3609,-0.0747272455537246
3610,-0.3374072130164119
3611,0.0091466477536036
3612,0.0582946201108918
3613,0.2615649054629656
3614,0.126884609643221
3615,0.208550573514078
3616,-0.1193139448172979
3617,0.089405453732681
3618,-0.209048827833359
3619,0.0223930730760626
3620,0.1862613619430785
3621,-0.1193495449798572
3622,0.0074587901842253
3623,0.1191983908217213
3624,-0.2015527022991802
3625,0.1258851298190374
3626,-0.0472292191435674
3627,0.1885606536769287
3628,-0.0943692985215512
3629,0.4618395303326836
3630,0.281008508313179
3631,-0.273951158422048
3632,-0.0078277886497104
3633,0.0704005006257848
3634,-0.188087774294678
3635,0.0235054454281917
3636,-0.0548761367199695
3637,0.3515350363252782
3638,-0.0078124999999928
3639,-0.0872635829363692
3640,-0.092666510135406
3641,-0.0078271759549083
3642,-0.2545599502807782
3643,0.1444914590189709
3644,0.1017612524461803
3645,0.2560939427536368
3646,-0.2175273865414756
3647,0.0547430984593785
3648,0.0547131467875513
3649,0.0624902359006502
3650,1.2582297000731522
3651,-0.7449376958519831
3652,-0.2488319379634279
3653,0.6514973576042428
3654,-0.0881575080811082
3655,-0.058806233460756
3656,0.2053990610328646
3657,-0.3533568904593564
3658,0.2350176263219691
3659,-0.0220377580254177
3660,0.1173967275662166
3661,0.1684734837386596
3662,-0.0586338317209121
3663,-0.1541510680466916
3664,0.011156356334037
3665,0.201142984387607
3666,-0.1465669014084583
3667,-0.1175088131609845
3668,-0.4426084390675673
3669,-0.2959455460195366
3670,0.2656434474616393
3671,-0.2960331557134441
3672,0.1994238865499533
3673,-0.1479399363858189
3674,-0.1555786042376707
3675,0.2941176470588088
3676,0.3272429779111113
3677,-0.1502116618872039
3678,-0.0820008200082031
3679,0.1092150170648441
3680,0.0136500136500206
3681,-0.0682966807813295
3682,-0.0498814461519396
3683,-0.1142427144616237
3684,-0.1466094844004759
3685,-0.0932592744976998
3686,-0.1648464867092582
3687,0.1577287066245986
3688,0.0411296956402538
3689,-0.0480076812289919
3690,0.0068577698532374
3691,0.1232876712328814
3692,-0.1234398573583917
3693,-0.0274386061188037
3694,0.0274310794129694
3695,0.0205690778196785
3696,0.0342700479780749
3697,-0.0548621588259583
3698,-0.0411635565312858
3699,0.1643835616438418
3700,0.480545651836928
3701,0.8834600906506701
3702,0.0844335277863168
3703,0.229744218103853
3704,-0.2071982196301206
3705,0.0536892161374391
3706,0.4732824427480951
3707,0.106756138477952
3708,-0.1910000764000305
3709,0.4184418746196069
3710,0.5915799313579633
3711,0.3450406994272084
3712,0.435239381659901
3713,-0.1828340480300245
3714,-0.3218945621841661
3715,-0.0226312613156315
3716,-0.4622963243653002
3717,0.1362294709755595
3718,0.0378272053260791
3719,-0.1970891449363397
3720,0.0681766532838447
3721,-0.6173780487804895
3722,-0.0915471467805737
3723,-0.2523900573613862
3724,-0.9964467789278478
3725,-0.041858518208457
3726,0.0139508928571499
3727,-0.1397038278848959
3728,-0.1118881118881095
3729,-0.1050052502625171
3730,0.1258477242536578
3731,-0.2453041771796988
3732,-0.1755248192094362
3733,0.1052040959461394
3734,-0.0140291806958545
3735,-0.0912729059889036
3736,0.1052040959461394
3737,0.0140252454417824
3738,0.1313839577106158
3739,0.0226858983335636
3740,-0.0280151281692058
3741,-0.0420403587443962
3742,-0.0904685428954076
3743,0.139365501785828
3744,0.0629899216125443
3745,0.0279876854184103
3746,-0.2103491796381874
3747,0.0560616678346069
3748,-0.0210275460853726
3749,-0.1896067415730209
3750,0.0293212138982495
3751,0.0439624853458398
3752,-0.1761597181444367
3753,-0.1985732146797163
3754,-0.1104402886172917
3755,0.1650929180577615
3756,-0.0622241835834029
3757,-0.3024714127628156
3758,0.0663521085225412
3759,0.103107968773026
3760,-0.162289760991442
3761,-0.0914083531581575
3762,-0.0882373807243542
3763,-0.0124168514412337
3764,-0.0295726748484551
3765,0.0147841513897177
3766,-0.1035962705342717
3767,0.0665532795977249
3768,-0.0962250185048078
3769,-0.0889020595643833
3770,-0.1335311572700136
3771,-0.0742390497401802
3772,0.021227861048071
3773,-0.050943115995844
3774,0.0148500148500224
3775,0.104446433900318
3776,-0.2093301435406707
3777,0.0970946299200802
3778,0.1817588109783079
3779,0.1163154367413687
3780,0.0297774138316239
3781,-0.067044100119192
3782,0.0297885016383616
3783,-0.0447027268663405
3784,0.1116320607278452
3785,0.1189325800936568
3786,-0.0142739467760299
3787,0.0514192301976693
3788,-0.0937123477174385
3789,-0.0104135673906649
3790,-0.0744379931517004
3791,0.0074432452549243
3792,-0.0148887069157908
3793,-0.0223380491437089
3794,-0.0223430401429963
3795,-0.1248297945006397
3796,0.065131529920264
3797,-0.0820405727923517
3798,-0.3142301361664043
3799,0.0598175564528282
3800,-0.2289377289377376
3801,0.7047056149124853
3802,0.0378730495379574
3803,0.6920415224913401
3804,-0.1054216867469776
3805,0.2103997595431327
3806,-0.060150375939859
3807,0.1051524710830602
3808,0.2814648154001448
3809,-0.4331277267940538
3810,0.0375968117903687
3811,0.1876313419393575
3812,0.1423967623472965
3813,0.1272455089820265
3814,-0.1649422702054272
3815,0.1870837386814338
3816,-0.1799235324986949
3817,-0.1351249906163038
3818,-0.0826446280991838
3819,-0.0150285542530671
3820,0.112587255122703
3821,-0.2815077979165376
3822,0.0631863998796473
3823,-0.0300978179081956
3824,0.0
3825,0.6952662721893474
3826,0.6498908030604533
3827,-0.2389510901591022
3828,-0.607677486290198
3829,-0.1187119750704827
3830,-0.1634958382877518
3831,0.3702058344439508
3832,-0.1557285873192495
3833,-0.1410960938660312
3834,-0.2531268612269233
3835,-0.0595947556614899
3836,-0.0149009089554539
3837,0.1784917447568117
3838,0.0
3839,0.1188530678948125
3840,0.0890604126465819
3841,0.1482140210463825
3842,-0.2451526632493752
3843,0.1853774284443126
3844,-0.4169769173492198
3845,-0.0148942508191914
3846,0.0521027167845129
3847,0.0145866326907253
3848,-0.3207406301328905
3849,0.3719131210949122
3850,-0.5328867235079084
3851,-0.0456968773800474
3852,0.469981807155834
3853,0.0151584053357664
3854,-0.0001515842831402
3855,0.0925322954370074
3856,-0.0924662725481386
3857,0.3022517757291867
3858,-0.0560991579077815
3859,0.1616847826086782
3860,-0.0906618313689756
3861,0.2562170308967408
3862,0.2555622369212292
3863,0.0901171522979908
3864,-0.240740378289092
3865,-0.0227392515623882
3866,-0.0676611397511432
3867,0.1195072208550524
3868,0.0909774436090295
3869,-0.3016591251885412
3870,-0.0603682463024329
3871,0.1205908953873956
3872,0.0226056815612999
3873,0.097862089732005
3874,-0.0150579731968154
3875,0.0644226123369403
3876,-0.5962217685752278
3877,-0.0680933852140103
3878,-0.0324359390204397
3879,0.0243210376976093
3880,-0.2275127975948656
3881,0.0893002110732372
3882,0.1782820097244723
3883,0.0312706074112864
3884,0.0011341542449804
3885,-0.0973078170613076
3886,-0.162443144899276
3887,0.2673147023086256
3888,0.1698204754973263
3889,0.0808015513897935
3890,-0.0970559689420936
3891,0.0080873433077275
3892,-0.1701231367466039
3893,-0.1120827108768871
3894,-0.1395273288394417
3895,0.0714181369605155
3896,0.0332632911186986
3897,0.0413591760603373
3898,-0.0081103000811071
3899,-0.178745531361715
3900,0.0188411956367771
3901,-0.0141683196372982
3902,0.0141663125088611
3903,-0.2941051106091071
3904,-0.2035876993166296
3905,0.0426924718941242
3906,-0.0142328494164402
3907,-0.2997858672376987
3908,0.1710132535271548
3909,0.0854335753951335
3910,0.1563832812055721
3911,0.0852272727272759
3912,-0.1137656427758994
3913,-0.0711541198235337
3914,-0.1608657502193615
3915,0.7547169811320902
3916,0.1521628867473223
3917,-0.0072463768115876
3918,-0.174216027874571
3919,0.2606429192007049
3920,0.1881769383525442
3921,0.2591898515208305
3922,-0.0445636012004808
3923,-0.1286642599278006
3924,-0.0271553865887039
3925,0.0271480144404315
3926,-0.1011853136744625
3927,0.2882675122513529
3928,0.185300278525882
3929,-0.0558514466676188
3930,-0.0792335950442881
3931,0.179752660339373
3932,-0.0431592576607698
3933,0.0359531171352433
3934,0.0932472604127428
3935,0.0432284934654462
3936,0.1004304160688771
3937,0.071684587813616
3938,0.1002578057862978
3939,0.2834892288243852
3940,0.0073893561826895
3941,-0.1590450995212885
3942,0.0251889168765827
3943,-0.0787773751378671
3944,0.1258851298190374
3945,0.1021771594749741
3946,0.1961091935989959
3947,0.1722787783868432
3948,0.8232370301335726
3949,-0.0932835820895557
3950,-0.2962731950725054
3951,-0.0624122327976159
3952,0.4349852415721627
3953,-0.0155376009944144
3954,-0.1634114076725608
3955,0.0855232467734517
3956,-0.1557389814670745
3957,0.1088985687616792
3958,0.2792429413589709
3959,0.278465346534664
3960,0.038660790226561
3961,-0.1626394052044671
3962,0.0309693403530443
3963,0.07736345350456
3964,0.0416898276820274
3965,-0.0556173526140045
3966,-0.1113585746102426
3967,0.0834492350486818
3968,0.0208579573107148
3969,-0.0069531358642882
3970,0.0
3971,0.0417014178482084
3972,0.0555709919422148
3973,0.1179490737528533
3974,-0.0972289742343123
3975,0.0555285625043271
3976,0.0069405885619234
3977,0.0416261967531385
3978,0.0831831415499823
3979,-0.0624263022820305
3980,-0.062465297057173
3981,0.0832177531206491
3982,-0.0208087674273435
3983,0.0069357747260503
3984,-0.0624609618988156
3985,0.0624219725343344
3986,0.0693096756307141
3987,-0.0346668515565495
3988,-0.2293259207783072
3989,0.7015130674002821
3990,-0.1377410468319676
3991,0.2061855670103171
3992,-0.1169751599807248
3993,-0.1309080887419224
3994,0.1788170563961618
3995,-0.1239498691640317
3996,0.0550584996558929
3997,0.1786205001373941
3998,0.0137381508449033
3999,0.1234906695938381
4000,-0.0961406400219656
4001,-0.0412201154163247
4002,0.009067603102777
4003,-0.0228115981860808
4004,-0.0274914089347024
4005,-0.0825423029302548
4006,0.1030715316429641
4007,-0.0825252733649711
4008,-0.0068775790921533
4009,0.0687285223367658
4010,0.109844844157625
4011,-0.0480802252901938
4012,-0.213381057268724
4013,-0.28993510976114
4014,0.1760176017601618
4015,-0.4641909814323574
4016,-0.1623616236162353
4017,-0.251553714116605
4018,-0.1333530893465749
4019,-0.0370562513895967
4020,0.1849386003846722
4021,-0.0295989344383753
4022,-0.0148016577856585
4023,0.0813428972860942
4024,0.1329296211505847
4025,-0.0295486444559297
4026,0.0959409594095907
4027,-0.1848428835489833
4028,-0.0443819809157498
4029,0.0739152930741328
4030,0.1328707462906967
4031,0.1253317605426036
4032,-0.0294985250737404
4033,-0.0664157626743439
4034,0.0590014012832897
4035,-0.2439745674996396
4036,0.0738770685579364
4037,-0.0591366055588501
4038,0.1033820705951752
4039,0.6537846869097819
4040,-0.1163636363636339
4041,0.3767569917403349
4042,-0.0870195794053695
4043,-0.0870953694295286
4044,0.0870195794053695
4045,-0.2471648735097436
4046,-0.0654688295628161
4047,-0.1718230586836312
4048,0.0013116091987546
4049,0.0757244793942139
4050,0.1236273725547142
4051,-0.0363742179543015
4052,0.1162621711960446
4053,0.123376152115529
4054,0.0435255712731246
4055,-0.0435445242760739
4056,0.1015007612557201
4057,0.057966813998974
4058,-0.01449380389882
4059,-0.0797795184218259
4060,-0.2326257633032808
4061,-0.1820697691355327
4062,0.0873171796551004
4063,-0.0801048645499662
4064,-0.2004294917680752
4065,0.4134587966923385
4066,-0.2286367533580974
4067,0.3133903133903117
4068,0.4961020552799352
4069,-0.3841775754126295
4070,0.2271436683702393
4071,0.2863723293267746
4072,-0.0964941862607031
4073,-0.1407591344448533
4074,0.0141874157622261
4075,-0.4918733960650112
4076,0.0569962952408182
4077,0.4315860859596824
4078,-0.0272475697154585
4079,-0.099438880602326
4080,0.1135154310038996
4081,0.0567255193930458
4082,0.0283547175161211
4083,-0.0638388423889937
4084,0.2123442808607102
4085,-0.0850099178237493
4086,0.0354082572055883
4087,0.254291163382062
4088,-0.2194534900184074
4089,0.35082367297133
4090,0.1827040194884356
4091,0.1334999802334687
4092,0.0033449901170776
4093,0.2124108632984381
4094,0.0151699029126291
4095,-0.1215066828675551
4096,-0.4577357339029557
4097,0.319391634980979
4098,-0.0913381032120601
4099,-0.6126512482769053
4100,-0.0646765101658726
4101,-0.1962530712530612
4102,0.0
4103,0.30923731667738
4104,-0.1410393990495151
4105,-0.2458890425695571
4106,0.4708020153630137
4107,-0.2265828606469254
4108,0.1071975497702805
4109,0.2672775868652114
4110,0.4972478123831799
4111,-0.1860535931790382
4112,-0.4742236499923546
4113,0.3354169842963849
4114,-1.0554290053151214
4115,-0.6392925753113367
4116,0.6350806910868487
4117,-0.3350601858906137
4118,-0.0915052615525427
4119,-0.0763125763125719
4120,-0.1069518716577435
4121,0.0152765047357025
4122,0.0991987790919678
4123,0.1295534217344821
4124,-0.1832340815391732
4125,0.2116445651229971
4126,-0.2580201649862631
4127,-0.1300191204588814
4128,-0.1838939544862532
4129,-0.0690078208863697
4130,-0.1535862386730061
4131,-0.1076260762607521
4132,-0.1462776195242329
4133,-0.1387711047721674
4134,-0.0231338679827275
4135,-0.1406973709205828
4136,-0.0983221844839679
4137,-0.2717408153774499
4138,-0.2642213242151098
4139,-0.2584372149589566
4140,-0.1373120332228075
4141,0.1978122151321603
4142,-0.1521606816798452
4143,-0.1142508949653482
4144,0.0076161462300223
4145,-0.3745890986927674
4146,-0.0382379932701218
4147,-0.1531862745097952
4148,-0.06131207847947
4149,0.0
4150,0.0765814060346322
4151,0.0936478595649345
4152,0.0440501682471546
4153,-0.0229480608888557
4154,0.1756261453879185
4155,0.0763009308713522
4156,-0.015262515262523
4157,-0.0458085203847933
4158,0.0152671755725268
4159,0.1372160390303451
4160,-0.0762892889838223
4161,-0.0305250305250461
4162,-0.0840143588176775
4163,0.1601342077169281
4164,-1.1128650355169778
4165,-1.1657617374640754
4166,0.7921419518377694
4167,0.1739680531393317
4168,-0.4765605012545568
4169,-0.0796755725190847
4170,-0.2071713147410399
4171,0.3335451080050839
4172,-0.1431525369810774
4173,0.1270849880857909
4174,0.0793650793650748
4175,0.3322259136212638
4176,0.142180094786724
4177,-0.0158002844051161
4178,-0.0659306258033792
4179,0.0184950995889939
4180,-0.063271116735209
4181,0.118492771940916
4182,0.2128330443008009
4183,0.0630219001102869
4184,0.1573069057731656
4185,-0.108659706146364
4186,0.1399591130681014
4187,-0.1180823427536846
4188,-0.0551354757403965
4189,-0.0668995763026859
4190,-0.0818330605564749
4191,0.0297486241261493
4192,0.0891662951404402
4193,-0.0966902194124387
4194,-0.0223181074244912
4195,-0.1042597557342764
4196,0.0595415302173358
4197,0.1412114455592699
4198,0.0668449197860776
4199,0.0931988578687884
4200,-0.0932857991681669
4201,0.0
4202,-0.044583147570199
4203,0.0594088816277915
4204,0.0890339813028673
4205,-0.1262907659163416
4206,-0.0743439149505782
4207,-0.0074349442379114
4208,0.20774595637335
4209,0.1111687541688325
4210,-0.0519056799644024
4211,-0.0148323939483908
4212,-0.0519403428062574
4213,0.1851577544067545
4214,-0.0554074905316168
4215,0.2937062937062849
4216,-0.0559753708368405
4217,-0.175229550711432
4218,0.2377456121949538
4219,-0.0069930069930006
4220,0.2441576560864976
4221,0.1879961008216197
4222,0.1668288613930273
4223,0.2219447912331759
4224,0.0
4225,0.0831600831600863
4226,-0.0693481276005705
4227,0.3179870040094069
4228,0.0414593698175803
4229,0.103541105819014
4230,-0.0829015544041482
4231,-0.2840515449632788
4232,-0.1109723956165879
4233,-0.1319536078894352
4234,-0.1739251426186169
4235,-0.0905229440846706
4236,-0.0417972831765951
4237,-0.0697107005925568
4238,0.0766230147673541
4239,0.5073431241655523
4240,0.428360413589374
4241,-0.3185893161443334
4242,-0.0964105606644878
4243,-0.022253542022106
4244,0.0
4245,-0.2752157096102384
4246,-0.2087060226595118
4247,0.0001490755082406
4248,-0.0896747239630044
4249,0.1861642713530419
4250,0.163556612891234
4251,-0.0892923580623592
4252,-0.1938417952732356
4253,0.2157417051034013
4254,-0.1117152007149603
4255,0.0671329753900199
4256,0.2152246565169059
4257,0.0816265954288996
4258,0.1037805782060895
4259,-0.0148279952550491
4260,-0.0370837350737839
4261,-0.2304490038655978
4262,-0.0371830147988483
4263,0.0965824665676043
4264,-0.9688289806234172
4265,0.1542128136828816
4266,0.0280308339173034
4267,0.2516426674122841
4268,-0.0769499825113771
4269,0.0489442036079021
4270,0.146617328771891
4271,0.0488485694347673
4272,-0.0698324022346527
4273,0.2229654403567597
4274,-0.3145313482910583
4275,0.1883633319380565
4276,0.0139508928571499
4277,0.0557724484104741
4278,-0.1638206380485654
4279,-0.0666620082453942
4280,-0.1049244543928411
4281,-0.2056543017076314
4282,0.0934173669467948
4283,-0.0350262697022846
4284,-0.098169833812486
4285,0.0770739910313797
4286,0.0560224089635941
4287,-0.042034468263978
4288,0.0839983200336025
4289,0.454155663633789
4290,0.4723463256817179
4291,0.4981988196520316
4292,-0.3383834499730813
4293,0.512624330527917
4294,0.1070009171507297
4295,0.1830942935611909
4296,-0.0090029465576106
4297,-0.1131989000916611
4298,0.0686970460270234
4299,0.1451215087758962
4300,-0.2524642775273151
4301,-0.5145929339477849
4302,-0.2541002541002418
4303,-0.2083333333333412
4304,-0.4028509451502802
4305,0.0619386807060886
4306,-0.5181556832915338
4307,-0.1980658171150849
4308,0.1088954665835863
4309,0.0778331257783268
4310,0.0933125972006256
4311,-0.108983341117847
4312,0.6342821782178165
4313,0.3545552643749097
4314,0.1649257833974773
4315,-0.248002204464049
4316,0.3867595914457288
4317,-0.2846328538985633
4318,0.3360768175583052
4319,-0.0098775187673016
4320,-0.1825178669598528
4321,-0.1238475299298244
4322,-0.1377979881493848
4323,0.1554696421446744
4324,0.0233837689133368
4325,-0.0584936173141161
4326,0.0720672150560044
4327,-0.0136176066024783
4328,-0.1003757550556255
4329,0.1002751031636921
4330,-0.0137570504883823
4331,-0.0688325991189388
4332,-0.0757732313839041
4333,-0.0827300930713382
4334,0.130817956485815
4335,-0.0137722076848989
4336,0.0923261935327584
4337,-0.1613836824696713
4338,-0.0551571980143495
4339,-0.0353964624099912
4340,0.1673020527859349
4341,0.0439689286237742
4342,-0.1761855821465343
4343,-0.2133451040976914
4344,0.1102292768959477
4345,0.132100396301173
4346,0.117284855593019
4347,-0.0586768373184568
4348,0.1172161172161147
4349,0.1390006584241698
4350,0.1898503103322314
4351,-0.0657606313020422
4352,-0.0219250164437631
4353,-0.0511845568879947
4354,-0.1024740155174838
4355,0.1461774594357467
4356,0.1851557336267123
4357,0.0482718389966317
4358,-0.1021897810218878
4359,-0.0072998029053149
4360,-0.1096170710318661
4361,0.0584282792871633
4362,-0.0147553173927123
4363,0.3930442374854472
4364,0.3157894736842011
4365,0.31479538300104
4366,0.0374616018581039
4367,-0.0524737631184356
4368,-0.10505778177999
4369,0.1722975503783191
4370,0.0299558151726144
4371,-0.1575157515751635
4372,-0.1652892561983462
4373,-0.112824370063938
4374,-0.0828063836193806
4375,0.0977664134767206
4376,-0.2639119288191783
4377,-0.1585982931802794
4378,0.2786564241602685
4379,0.1053265121877718
4380,0.1052156921689574
4381,0.0976049252946883
4382,0.2620937546802414
4383,0.1196709050112166
4384,0.0448564593301452
4385,-0.074816699087232
4386,0.0149611011370513
4387,0.2908928171850424
4388,0.585792673884043
4389,0.3131524008350849
4390,-0.4343267934701307
4391,-0.1034467249366615
4392,0.0734082397003844
4393,0.2540346682606122
4394,-0.299760191846527
4395,-0.0599880023995081
4396,-0.0149992500375057
4397,-0.0150015001500226
4398,0.0149992500375057
4399,-0.0600330181599973
4400,0.1028507344981806
4401,0.1069342519095357
4402,0.1196709050112166
4403,0.0373831775701019
4404,-0.0074771945565955
4405,0.0508190840607315
4406,-0.095751047277069
4407,-0.0299311583358429
4408,-0.1498800959232528
4409,0.0438955914144512
4410,0.001048689138569
4411,-0.0824649523952422
4412,0.1945379723157645
4413,0.1270363174413297
4414,0.0693641618497136
4415,-0.2085264133456983
4416,-0.4187994416007383
4417,-0.1009238413166644
4418,0.1085692128731961
4419,0.1703181853371517
4420,-0.0464720006196064
4421,0.2009739506840773
4422,0.1188968839751678
4423,-0.0571649285438488
4424,-0.0386398763523824
4425,0.0617856039542663
4426,-0.1040624560285697
4427,-0.1823251490976674
4428,-0.0464936071290215
4429,0.0077483341081596
4430,0.038726667183031
4431,0.0718250688065449
4432,0.0983530503363613
4433,0.0154619250096496
4434,0.0618094723016398
4435,0.0308951880744512
4436,-0.0618285802612354
4437,0.0386279357231237
4438,-0.1082753286929515
4439,-0.2623906705539458
4440,0.4354136429608292
4441,-0.3203261502620834
4442,-0.1312144627496769
4443,-0.3951990632318651
4444,0.058513750731431
4445,-0.1758499413833595
4446,-0.3529411764705807
4447,0.0734753857457709
4448,0.1467351430667769
4449,-0.1175260760981526
4450,-0.1618599175985866
4451,0.0441241359023402
4452,0.0294074400823558
4453,-0.1915144372422063
