,ADBE.US
3334,0.2025780725229475
3335,-0.0992550534696525
3336,-0.1528512639623818
3337,-0.2035023831200104
3338,-0.2932582821295083
3339,-0.0950797163078907
3340,0.4307884375300035
3341,0.2777245738364385
3342,0.0076607806335395
3343,0.0038302436034896
3344,0.1071510355159547
3345,0.0477847677687104
3346,-0.2924565390405464
3347,-0.0067125678448978
3348,0.0919734043572435
3349,0.1492337421317414
3350,0.2252553211797391
3351,0.0190857906288811
3352,-0.1797288770769305
3353,0.1412887828162308
3354,0.1296645882195812
3355,-0.0763315077381022
3356,-0.2110622472038609
3357,0.1095893027698244
3358,-0.0755489148637224
3359,0.041122066804268
3360,-0.2567148166596482
3361,-0.1073990257374207
3362,0.2429738468308357
3363,0.107023411371227
3364,-0.7529089664613269
3365,-0.5904443980805308
3366,0.2248220159040726
3367,0.0904713871239462
3368,-0.1009722482460003
3369,0.0208146868430411
3370,0.0977334165107029
3371,-0.2532912223646716
3372,0.0354273686842933
3373,-0.1262389149713131
3374,0.1416873294022059
3375,0.2328240307660335
3376,-0.1373883719477976
3377,-0.2566992236413643
3378,0.1396327866119165
3379,-0.3010096364890566
3380,0.0793700524260073
3381,0.1480770835071403
3382,0.1062522135877811
3383,-0.0333451430715097
3384,0.1851389582293316
3385,0.3399950244630538
3386,-0.2368978845434492
3387,0.155611345104467
3388,0.165710379683898
3389,-0.5313134129528866
3390,0.6402659566281329
3391,-0.378506983067613
3392,0.0725588575839486
3393,0.2294991066477741
3394,-0.2687258687258701
3395,0.0247043201679844
3396,-0.427973329198324
3397,0.2531950994297398
3398,0.0638380091197172
3399,-0.3318807090460911
3400,0.1146309348617472
3401,-0.0441679000100684
3402,-0.0224764384920606
3403,0.0062000124000191
3404,0.1980075490378204
3405,0.0669374050238598
3406,0.0103564472748643
3407,-0.1842818428184366
3408,0.2332911040385611
3409,0.0818166381080246
3410,-0.1058560820886788
3411,0.1951046470379546
3412,0.0107951391030858
3413,0.757587352117408
3414,-0.7741109364996235
3415,-0.1418301923450368
3416,-0.0797215578759225
3417,0.1060531897536398
3418,0.0221380716574488
3419,0.0087379489121174
3420,-0.2781528779622474
3421,-0.0645902948941528
3422,-0.3146836061568558
3423,-0.0645419963035007
3424,0.1435462765853478
3425,0.1949203750268015
3426,0.1109813084112247
3427,0.0914272375357494
3428,0.0602667288774729
3429,0.0689675269799058
3430,-0.1298078054699932
3431,0.1674596547103499
3432,-0.1380731982419825
3433,0.1882800520196485
3434,0.1453657402023491
3435,0.0581125058112417
3436,-0.1600651901865575
3437,0.0920738917211077
3438,0.0368159975197749
3439,0.1096537250787028
3440,-0.1171764515737977
3441,-0.3721015117257675
3442,0.0739600008105224
3443,0.1355781294265279
3444,0.0
3445,0.4291672543370062
3446,-0.4106983895767641
3447,-0.0445290045743372
3448,0.0707914483930387
3449,0.056601103721517
3450,0.0818024823518778
3451,0.1059279286550133
3452,-0.0696582706577209
3453,0.0817059393156935
3454,-0.0100881706111436
3455,-0.0151345461149597
3456,0.0433668838372582
3457,-0.014121444422028
3458,-0.0242140522216402
3459,0.0524362697644383
3460,0.052408788550705
3461,0.0322411639060105
3462,0.1509023963300537
3463,0.366851094539328
3464,-0.3239573388169459
3465,0.7628209800063221
3466,0.562055609685377
3467,-0.8068640263651203
3468,0.727662454873644
3469,-0.3793669667629283
3470,0.2461027014814539
3471,0.169161121941014
3472,-0.2309133186926856
3473,-0.2687736796088158
3474,-0.241832080892021
3475,-0.0660036418938566
3476,0.5437658498764314
3477,-0.0970104609613773
3478,0.7446279267568543
3479,-0.0468821748191391
3480,0.0396414614378569
3481,0.3095900931170115
3482,-0.1891510643754728
3483,-0.3016413010465825
3484,-0.163282067799327
3485,0.1215687548676413
3486,-0.1120432843271385
3487,0.2056918799916394
3488,-0.1045621259893149
3489,0.1597756040405434
3490,0.2903014532773948
3491,-0.1418112846329666
3492,0.3321496086641571
3493,0.0697380849392187
3494,0.5347264904732765
3495,-0.2676386174352641
3496,-0.1640211640211551
3497,0.1092280046509997
3498,0.2340795828398897
3499,0.0084710017574607
3500,-0.0334030695662971
3501,0.0614941317028643
3502,-0.1460419122692673
3503,-0.0898171955901502
3504,0.1424476373036852
3505,0.0720511739069253
3506,0.0105429625724932
3507,0.0298628067525004
3508,0.0368757462948718
3509,-0.042161478462513
3510,0.0
3511,-0.2147811696771288
3512,-0.0651810094248224
3513,-0.1747079377404456
3514,-0.0218989519787423
3515,0.1904702429276255
3516,-0.0765589113010341
3517,0.1045731231465698
3518,-0.5350782218456405
3519,-0.0219728478380265
3520,0.1606142515767583
3521,0.1416098141077934
3522,-0.0383510609155735
3523,0.1274134292190949
3524,-0.1597168939761649
3525,-0.0838433148669035
3526,-0.4399496300960291
3527,-0.2398308561330401
3528,0.0086773371618897
3529,0.2148929471032759
3530,-0.1197906815459288
3531,0.2609652570350523
3532,0.0502812608026046
3533,0.0549649009846605
3534,0.0517972060901021
3535,-0.2076189877001557
3536,0.2244158126834267
3537,0.0454901960784256
3538,0.278438243023397
3539,-0.4716114411710668
3540,-0.1974040851394563
3541,-0.2656137832017262
3542,-0.191114216431714
3543,0.5700741709405244
3544,-0.3341670425191792
3545,-0.0759114503190225
3546,-0.2880599164626312
3547,0.078126606221344
3548,0.1232058153144875
3549,-0.0863185153215397
3550,0.5721642111285962
3551,-0.0858983536148923
3552,0.1411238029495142
3553,0.1030101445304273
3554,-0.2230628456921974
3555,-0.0798092762935725
3556,0.1318182747133681
3557,-0.3074967712839015
3558,-0.0410163860462231
3559,-0.0164092466104733
3560,0.1818319181864899
3561,0.1414610210382189
3562,0.2130553582820684
3563,0.2189809254320868
3564,-0.3339424106861638
3565,-0.1177534327228383
3566,0.0420371187758767
3567,-0.5282396940435692
3568,0.0654588453904308
3569,0.1286404183976915
3570,-0.2049786568614958
3571,-0.0570884871550985
3572,-0.553848770583287
3573,-0.0648880946302456
3574,0.3143013475511155
3575,-0.0407357902106819
3576,0.2771665538253221
3577,0.2090239216265881
3578,-0.3293968119472556
3579,0.047639212365027
3580,-0.0450764180854756
3581,-0.0451815527026223
3582,0.2696819190531446
3583,0.2361524026398475
3584,-0.0611840162032076
3585,-0.1902426650883643
3586,-0.0042277935145609
3587,0.0739316871211049
3588,-0.275359556035672
3589,-0.4657730568200934
3590,0.0905434713945814
3591,0.1765633210719863
3592,-0.0126132565326162
3593,0.09660821169799
3594,0.2388484988162423
3595,-0.2583707935974495
3596,-0.0693670779643882
3597,0.1804486036215524
3598,0.2114740368509312
3599,-0.0639017798217049
3600,-0.0555520617152051
3601,-0.0503366261876197
3602,0.295898202653666
3603,-0.1245786311006826
3604,-0.2855643044619451
3605,-0.0483172975925419
3606,-0.2569502948609878
3607,0.8830344654823208
3608,-0.3940060777533261
3609,-0.0802487753986468
3610,0.1785101126418481
3611,0.3692192160871069
3612,-0.378994095230119
3613,0.5621720662946591
3614,0.5800329073110753
3615,0.3321213526698076
3616,-0.0439156157300929
3617,-0.4420796435798371
3618,-0.3849984126188361
3619,0.3031867930500152
3620,0.3006145158611624
3621,0.0846318514462074
3622,0.1772462231645799
3623,-0.0795755968169602
3624,0.2661993022601974
3625,-0.0587305920208956
3626,0.0281166011990835
3627,0.0322409973215254
3628,0.1461107304711024
3629,0.1393125051520754
3630,-0.0049462507419331
3631,0.0708460334459286
3632,-0.2146454222736016
3633,0.0932012569797934
3634,-0.0371293255664322
3635,-0.0495302877709644
3636,0.0890751035085633
3637,-0.0875020637279136
3638,0.1302577124107509
3639,0.1913078359072479
3640,-0.6131445779392026
3641,-0.3387613017779234
3642,-0.0631195062651911
3643,-0.0530173085919276
3644,0.1510268267239677
3645,-0.0599795913598216
3646,-0.0865389113248951
3647,-0.0374362414013647
3648,-0.0928969000538688
3649,0.1488814404864043
3650,0.189910692960063
3651,0.0736848521109833
3652,0.2180746257078482
3653,0.2491488561886986
3654,0.0742453297043166
3655,-0.0163332376436553
3656,-0.067234174276425
3657,-0.0588490367341874
3658,0.1283736756631238
3659,-0.0913369248869772
3660,-0.2716505487341084
3661,-0.0761200521966086
3662,-0.1805278884462279
3663,-0.346690820501595
3664,-0.217169392125854
3665,0.243515958321955
3666,0.011060423051192
3667,0.022954091816369
3668,0.2736999253545658
3669,0.1341814928933528
3670,-0.0357945393441658
3671,0.0079537094112307
3672,0.1171797418073436
3673,0.0416906553373924
3674,0.3087458190670339
3675,-0.0118762494804145
3676,0.1265197192843813
3677,-0.0910188171511182
3678,0.0
3679,-0.1924391077026523
3680,-0.035558464223388
3681,0.1840964427816392
3682,-0.1208974155700043
3683,-0.1081317024294943
3684,0.0525501705401733
3685,-0.0654826867744784
3686,0.0674215233298363
3687,0.3044501116975987
3688,0.0434739650232244
3689,-0.181917269859311
3690,0.573151186751125
3691,0.0167872294966904
3692,0.2223169691801736
3693,-0.382134450184953
3694,0.0366714543287609
3695,-0.0519782302941405
3696,0.0779066037303501
3697,0.1555708075955131
3698,-0.0763184003663283
3699,-0.0397013238864528
3700,-0.0412453026183101
3701,0.1251067984865205
3702,0.0457498398755535
3703,-0.1772128693207809
3704,0.1113976591231485
3705,-0.0246356322825016
3706,-0.0547656500557467
3707,0.1540103690149422
3708,0.0548646671543546
3709,0.0883150105064471
3710,0.0228348734186815
3711,0.0874571269953602
3712,0.0706762117550375
3713,-0.1628962031483019
3714,0.0019512956603166
3715,0.0429100838697147
3716,-0.252243796562449
3717,0.1805459318609916
3718,-0.0595668222565208
3719,0.1735163378304582
3720,0.3187189054726342
3721,0.1397298556124878
3722,0.0320111748101305
3723,0.037817081684884
3724,0.0232666356444866
3725,0.0833026598733147
3726,-0.007420299109748
3727,-0.0071108183253724
3728,-0.1328987447374152
3729,-0.1184880152286041
3730,0.0233036858663154
3731,0.0814964296802155
3732,0.0639919331381335
3733,0.0077559963546746
3734,0.0523255813953453
3735,-0.0445935203676092
3736,0.2687756206976538
3737,-0.0987128617052145
3738,-0.1007498110941006
3739,0.1437021158350161
3740,0.1411208803405907
3741,-0.1659731266478128
3742,0.0539716807416394
3743,-0.2291096544262799
3744,-0.1561653440418169
3745,0.2559008185647323
3746,-0.0978465797449639
3747,0.1326723548945829
3748,-0.0230442210655936
3749,-0.0644063483985834
3750,0.0254380107475544
3751,0.0714932558028584
3752,0.0190612342149161
3753,0.0
3754,0.1130956800877373
3755,-0.0631563906551342
3756,0.1197234467666733
3757,0.0649731391534425
3758,0.0095073602814272
3759,0.017427122940433
3760,-0.0320920447387034
3761,-0.0741439741170083
3762,0.0317092892362889
3763,-0.2415727658492366
3764,-0.1812935112954535
3765,0.0729416977691424
3766,-0.1826873826190773
3767,-0.046119946022598
3768,0.0204935530697642
3769,0.2096185964075153
3770,-0.0323905964983959
3771,0.0766557645134798
3772,0.0493759896480815
3773,-0.0647414600902965
3774,0.0357653791130054
3775,-0.0076645972254088
3776,-0.1253453391998386
3777,-0.0034108738658813
3778,-0.0068222131259318
3779,0.1821617664583898
3780,-0.0340605255538976
3781,0.1615261672390811
3782,-0.1319452129425446
3783,0.1130894682244041
3784,0.1646859083191897
3785,-0.160699254321458
3786,0.0280507293189754
3787,0.0050998725031827
3788,0.0594631328576321
3789,0.1045362392295945
3790,-0.1586395075829684
3791,-0.3071145553204117
3792,-0.589840654987226
3793,-0.0112058270300636
3794,-0.3921348043745435
3795,0.225290231543835
3796,0.1728774490972021
3797,-0.0440391067267697
3798,0.2388407834616743
3799,0.0263534071761068
3800,-0.1639790106866284
3801,-0.0976828350441195
3802,-0.242391164761781
3803,-0.2155657797368218
3804,-0.0225268713393812
3805,0.1036769138034931
3806,-0.1569669162038191
3807,0.114173608207641
3808,0.0717010372064389
3809,0.0102511367835876
3810,-0.1190418737834417
3811,-0.0434530706836587
3812,-0.0354187461763897
3813,0.0965033615337637
3814,-0.233595243151417
3815,-0.1020364780408914
3816,0.2671302578018976
3817,0.2875021139861351
3818,0.2256860222311263
3819,-0.080214468156966
3820,0.237964873857557
3821,0.5910401305634844
3822,-0.4053136593414633
3823,-0.1366854021505985
3824,-0.1276290832455176
3825,0.0537119145664596
3826,-0.1592827004219399
3827,0.0274186404572576
3828,-0.1140226778437088
3829,-0.0848076042390682
3830,-0.0568172206715653
3831,0.234162394785131
3832,-0.0622711009319469
3833,-0.1299881636794067
3834,0.148789109903442
3835,-0.191364289943325
3836,-0.1599017292683692
3837,0.1385305190135723
3838,-0.1631183137379476
3839,0.1437942288428765
3840,0.269893573310338
3841,-0.1573494287005394
3842,0.0661398167664285
3843,-0.1761180043944692
3844,-0.0881285221089515
3845,0.0266739952795236
3846,0.0210114593266628
3847,0.0371603063301803
3848,0.0887827083568668
3849,0.0693637888759759
3850,-0.0597207650714235
3851,0.1917066726810024
3852,-0.0677069899406691
3853,0.0443123131833123
3854,0.0764809119744992
3855,0.0547142788175147
3856,-0.1047103550486463
3857,-0.0806113565279076
3858,0.0572013244926433
3859,0.1166832973895166
3860,0.0554782655972404
3861,-0.0405353433113429
3862,0.0493775533181098
3863,0.0305500619040633
3864,0.1190684643670221
3865,0.0771598188056554
3866,-0.1445552604097389
3867,-0.2874815491670709
3868,0.0439112641174714
3869,0.0161040578537744
3870,0.1463377338115829
3871,-0.0967518277003
3872,-0.1168634893856455
3873,0.4522195495298554
3874,0.2695535356002511
3875,0.0436154923763726
3876,-0.3210546113001585
3877,0.0036913531888363
3878,0.0426510448544291
3879,-0.0131170477897854
3880,0.0201087621745456
3881,-0.0454839669016655
3882,-0.1226069745853336
3883,0.2498427563072303
3884,0.0427869124440066
3885,0.3792722496237637
3886,0.2157361529662572
3887,-0.1456388323858076
3888,0.1128785773826023
3889,0.2504039089740473
3890,0.114261033453758
3891,0.1145223789278673
3892,0.0689795726402017
3893,-0.0057381755173092
3894,-0.0428822385344183
3895,-0.1539476577963342
3896,0.0204174584975884
3897,0.035325425671365
3898,0.2294799498746917
3899,-0.0415272630399502
3900,0.0047009785870382
3901,0.1212946442545608
3902,-0.1567545537197855
3903,-0.0548942110133507
3904,0.1237507440709238
3905,-0.1710367336691352
3906,0.025884180059781
3907,-0.0792840882329845
3908,-0.074331055848224
3909,-0.0152267513121099
3910,0.1662901606425795
3911,0.0595779373490946
3912,-0.0894468418987916
3913,0.2660615071601918
3914,0.0919342976219754
3915,0.1285425720756555
3916,0.3902201085299593
3917,0.225088210244558
3918,-0.1055580366205151
3919,-0.1138072592773243
3920,0.4108563217227575
3921,0.0829120323559201
3922,-0.182333873581843
3923,-0.1684355784646064
3924,0.1195881303713377
3925,-0.1258270081584617
3926,0.2389050858438627
3927,-0.0587484553207909
3928,0.1718977511729539
3929,-0.0141582896786054
3930,-0.2270469703419904
3931,-0.0243323803151052
3932,0.0952110850012094
3933,-0.0851546977008148
3934,-0.0121664368561931
3935,-0.056808959584489
3936,0.1236093943139706
3937,-0.2111889531932217
3938,-0.1342036234978279
3939,-1.171591661673352
3940,-0.6714818636399562
3941,-0.7001614527550866
3942,-1.8039496488929807
3943,0.0398548956452433
3944,-1.0570442216011942
3945,1.3252875241293287
3946,-0.4349951124144791
3947,-0.4122497055359216
3948,0.0032717160150469
3949,0.5773765959177146
3950,0.0845020069226614
3951,-0.097597475478638
3952,-0.0292878178948485
3953,-0.4494639121338912
3954,-0.6315789473684263
3955,0.0953038220119032
3956,0.1558577920692881
3957,-0.0443160555427866
3958,-0.0804901687008244
3959,-0.2395791310934074
3960,0.134017397595899
3961,0.6485868322169625
3962,-0.334393338360174
3963,1.0638642924329504
3964,-0.2509781913981533
3965,-0.3143178832801637
3966,0.4847532271492945
3967,-0.2535220057100956
3968,0.0927419669090469
3969,-0.2226075545974424
3970,-0.3259881515844969
3971,-0.2498153879994215
3972,0.063591756624137
3973,0.1082242594872765
3974,0.2932253221568872
3975,0.1888706782174233
3976,-0.0327899569046159
3977,0.2002415364836913
3978,0.0428348909657285
3979,-0.1060313104222463
3980,-0.2078157471210551
3981,0.2733798689945767
3982,0.0756115410366966
3983,0.0886745488487766
3984,0.0279946499113601
3985,0.0621716559420524
3986,0.0015387248074637
3987,-0.0373007851978596
3988,0.0916519091558753
3989,-0.4183742438890923
3990,-0.0967730885173919
3991,-0.083997600068571
3992,0.0141404532657988
3993,0.002999400119983
3994,-0.2543086413389037
3995,0.0764403126841469
3996,0.0865985040828813
3997,0.0222965440356736
3998,0.0222915737851084
3999,0.0085729472078027
4000,-0.0411670869140138
4001,-0.0686589196518953
4002,-0.0721438755002959
4003,0.0446405576635803
4004,0.209029384048664
4005,-0.0308499151627247
4006,0.1574291141189888
4007,0.0581464949634928
4008,0.046153846153843
4009,-0.0034189203049645
4010,-0.0684251941564845
4011,-0.0111203305304491
4012,0.0436068881782573
4013,-0.0102614971524252
4014,0.4606408025386426
4015,0.0388834315651599
4016,0.0817929003762543
4017,0.5632256359163055
4018,-0.2813857227331108
4019,0.1140552760748696
4020,-0.1632020237050962
4021,0.15683558742056
4022,0.048859934853422
4023,0.1849180061368444
4024,0.2129126449833748
4025,0.156903236255778
4026,0.2151515151515146
4027,0.0767087892123209
4028,-0.1637786359868172
4029,-0.192455735180906
4030,0.0850133592421698
4031,-0.0323965335709129
4032,-0.0222775786297291
4033,0.1597379488838605
4034,-0.2574550467270737
4035,-0.2540443866352329
4036,-0.0406636304489357
4037,0.0477569476197761
4038,-0.0945871727588891
4039,0.2517478275375677
4040,0.151425672708551
4041,-0.4120544945870387
4042,-0.0197703596684655
4043,0.3470538312318255
4044,0.0363592291843426
4045,-0.5085726467095094
4046,-0.7563553796351796
4047,-0.0015342129487558
4048,0.4520740423972198
4049,0.0014050752539924
4050,-0.2601865037438414
4051,0.2047645971180022
4052,-1.0266147956033065
4053,0.1418264783868716
4054,0.0677840769041247
4055,-0.0292789669147758
4056,0.0523665039197917
4057,-0.3074403658385875
4058,-0.1950404012259668
4059,0.295554338012295
4060,0.1687133106327946
4061,-0.0894440589096965
4062,-0.1482648380670027
4063,-0.0278073874959545
4064,-1.0150348634514668
4065,-0.7371636576487538
4066,0.1342649678037904
4067,0.5396124601422665
4068,-0.340914270087964
4069,0.0091145239939968
4070,-0.1670744622576192
4071,-0.1316414963249924
4072,0.6105760494275668
4073,-0.1255435672567713
4074,0.1870550631991814
4075,-0.2147563061915243
4076,-0.1567626686110123
4077,0.1310711425034637
4078,-0.2774735304855961
4079,0.3583316659694103
4080,0.1072025583254654
4081,0.2216531123352954
4082,-0.4457191765230709
4083,0.1064178127046562
4084,-0.0063672830803245
4085,0.0954181130841116
4086,-0.0363629752186406
4087,-0.2296127562642352
4088,0.2200160011637275
4089,0.4426994651549407
4090,0.2029086910890185
4091,-0.3601308107457448
4092,0.1279783725166438
4093,0.0363144717075656
4094,0.1160394534141576
4095,-0.022012326903057
4096,0.1179268853310897
4097,0.1357312521208021
4098,-0.0259553567863266
4099,0.1395645585772367
4100,-0.093795525753862
4101,0.0419110229581065
4102,-0.0199720670391056
4103,0.0777527462668686
4104,0.0298959620520656
4105,-0.053841705386161
4106,0.0219306989911792
4107,-0.0498673528414417
4108,-0.0738581922708409
4109,0.001996127512635
4110,0.0598479861152581
4111,0.1792221757572204
4112,0.0656716417910416
4113,0.28970553218509
4114,-0.0580695113558238
4115,-0.202577475108831
4116,0.0581533093540758
4117,0.2642206564701756
4118,0.2314616373767768
4119,0.0813739346438809
4120,0.0770317113878454
4121,0.358193680440068
4122,-0.1494704475572234
4123,0.1055853588302431
4124,0.0031994539598546
4125,0.0980204138166243
4126,-0.2884985254519859
4127,0.0320451195282909
4128,-0.0128196910454462
4129,0.1514698980244989
4130,-0.1495598666780592
4131,0.2663598201538494
4132,0.0
4133,0.1319401587538048
4134,-0.0298018179109017
4135,0.108446032151057
4136,-0.0872581777938511
4137,-0.1919099302727204
4138,0.1872938171756934
4139,0.1395764320541928
4140,0.4594123967248375
4141,-0.0352093100828446
4142,-0.2191475531618441
4143,-0.1301720130172097
4144,0.2393143365983904
4145,0.3512404333197935
4146,-0.5512343057152375
4147,-0.0008364778705145
4148,-0.0958219757933196
4149,-0.1910780530544695
4150,0.0540318974511993
4151,0.0595858781468673
4152,0.0300632071950741
4153,0.1632656853999462
4154,0.0724274332831887
4155,0.203866041477477
4156,0.0166771671051992
4157,-0.0648977397044413
4158,0.1360997694636583
4159,-0.1270209372257597
4160,-0.1243572370008695
4161,0.1723435009821633
4162,0.0999703791469127
4163,0.2235070284648274
4164,0.2840350992076507
4165,-0.1016027006653345
4166,-0.2102013334647046
4167,0.0541631788861961
4168,0.1196721311475439
4169,0.0900827123085667
4170,0.0311098012247526
4171,-0.3186596583442928
4172,-0.1974983541803706
4173,0.2470838361202084
4174,0.0762832816575671
4175,0.1504532845418045
4176,-0.0743399968854371
4177,-0.1222734658372867
4178,0.0049235213024496
4179,0.0073847365700293
4180,-0.1586127547666061
4181,0.0763716094700848
4182,-0.0090340171810685
4183,0.1148627397642828
4184,-0.0246324012078167
4185,-0.1808437181468488
4186,0.1001855896989527
4187,-0.0213555869500928
4188,0.2343609158103397
4189,-0.3526335707159243
4190,-0.0550755567794654
4191,0.3737997256515883
4192,0.1588863812578049
4193,-0.5998673888520587
4194,-0.011195700850863
4195,-0.0310130944176539
4196,-0.6747497875145247
4197,0.0034690302325953
4198,-0.3760642094816874
4199,-0.0052233868440249
4200,-0.1167918838356673
4201,0.1444734551784231
4202,0.1685578744330768
4203,-0.059064876254997
4204,0.1713539338763214
4205,0.0481440678701293
4206,0.3707608808379683
4207,0.0051851979881581
4208,-0.0527439841595226
4209,-0.3679629259995322
4210,0.3330046534156881
4211,0.0354502615537464
4212,-0.2192336354655875
4213,-0.2379959697032876
4214,-0.4372885999388826
4215,-0.5733240075454069
4216,0.2811007312846058
4217,0.0084534426645294
4218,-1.321170852872533
4219,0.1902115836717218
4220,0.352461373002104
4221,0.1541634770774785
4222,0.1666436691327152
4223,-0.2244633092912931
4224,-0.1342196088457104
4225,0.1000319250824789
4226,0.4692150445383528
4227,-0.0370849138570453
4228,0.2494345445705723
4229,0.012681504026378
4230,0.2340587044534441
4231,-0.1943716724414806
4232,-0.1459915790364551
4233,0.086694552956504
4234,-0.1015955645843899
4235,-0.2311918043565815
4236,-0.2125534040427657
4237,0.3663701821262095
4238,0.2598060959381573
4239,0.0741656365883771
4240,0.1503523181185799
4241,-0.6391291582917373
4242,0.4485313128815055
4243,-0.0269866078958327
4244,-0.0292440415265379
4245,-0.0776694657691589
4246,-0.5660078335484163
4247,0.4619822418533401
4248,0.1844520424689565
4249,-0.4326265969343425
4250,-0.1912630149388796
4251,0.4068935201361587
4252,-0.2417887850678461
4253,-0.2230777941343027
4254,-0.1496972033840697
4255,-0.2523989267360984
4256,0.3139414958122352
4257,-0.2807264792126051
4258,0.1248637849618623
4259,0.1394257472880012
4260,-0.1407571371814528
4261,-0.2537782228696306
4262,-0.0688975817518227
4263,-0.3904195724248272
4264,0.8805760527899745
4265,-0.0334507827483112
4266,-0.0133821036666969
4267,-0.1228199459592263
4268,-0.143122302480038
4269,-0.2263761879146474
4270,-0.0717746276691301
4271,-0.5593648502345636
4272,-0.0496457101593237
4273,0.2341393128911748
4274,0.4281647201237347
4275,-0.3780292972705272
4276,-0.049528354983234
4277,0.0472547254725426
4278,0.199869747804811
4279,-0.1169143602311394
4280,-0.1057843799234684
4281,1.2951813920422954
4282,-0.607943497016153
4283,0.9804355524079208
4284,0.050877076558944
4285,0.1027544830786639
4286,-0.2536609140654509
4287,-0.1931101837876242
4288,0.1307884994790698
4289,-0.1410789178191336
4290,-0.5801382292752607
4291,0.3731343283581976
4292,-0.2110538235435674
4293,0.2355542736275183
4294,-0.0914208728287367
4295,-0.36993393346986
4296,-0.2925506151312585
4297,-0.029069767441856
4298,0.0793942797389609
4299,-0.1114697529248561
4300,-0.1018804214938757
4301,0.0155222258872001
4302,0.3249076527356187
4303,-0.032888372992856
4304,0.0106392239169876
4305,0.0377066615101878
4306,-0.1258470474346519
4307,0.0996102627583312
4308,-0.1821440682071289
4309,0.1286914115415806
4310,-0.2249893324023368
4311,0.0639646449962061
4312,-0.0737105503074497
4313,0.1239901582811837
4314,0.632803412175268
4315,0.6670980464657732
4316,0.1676484611716809
4317,-0.0246150059229809
4318,-0.1186927349141079
4319,-0.0461367768977087
4320,0.0492868804485008
4321,-0.1975369610173111
4322,-0.1808877413769225
4323,-0.1517427186720815
4324,0.1561437140560248
4325,-0.123831341712598
4326,0.1946547196045096
4327,0.1951998717169997
4328,-0.0132617813964983
4329,-0.0661367292779668
4330,0.0136698861357179
4331,0.0246953532785289
4332,-0.1545033214892768
4333,0.0547977016772425
4334,-0.0053889626632891
4335,0.117199808322253
4336,-0.0431877796636318
4337,0.101732535914663
4338,-0.2363920090230633
4339,0.227874607378213
4340,-0.2562440184001679
4341,0.2709443024723653
4342,0.0876720756748344
4343,-0.1179887764369893
4344,-0.3715416241614784
4345,0.0386261452652071
4346,0.1492600634837333
4347,-0.103084026994891
4348,-0.2213279678068333
4349,-0.0387086784857165
4350,0.1553671224617565
4351,0.0440399295361078
4352,0.0069531895825705
4353,-0.002317783580819
4354,-0.0046357820564287
4355,0.0833745059288481
4356,0.0663467621237234
4357,-0.0818431699558313
4358,-0.0896445131375642
4359,-0.2075395719109178
4360,-0.2297494489117977
4361,0.0387939729683596
4362,0.021719906294134
4363,-0.2176718441469737
4364,-0.4949483839542591
4365,1.729382517795662
4366,0.254895769962339
4367,-0.3438630111581651
4368,0.4002093402702987
4369,-0.2592672613352186
4370,0.4791890646598072
4371,0.0429856612115773
4372,0.0475686292562505
4373,-0.1598401598401717
4374,0.0629742266457727
4375,-0.0799335936299046
4376,0.3896889378871161
4377,0.0363526436025017
4378,-0.0723749712797684
4379,-0.0689760882893999
4380,-0.1181652164571891
4381,-0.0161160354552807
4382,0.1195759652309843
4383,-0.2928966789667855
4384,-0.1385681293302505
4385,0.0584723333538492
4386,0.1645285128988244
4387,0.2022168733806491
4388,0.3802920153949553
4389,0.1797069394525983
4390,0.3924268502581708
4391,0.1752517095632421
4392,-0.242848039131253
4393,-0.0948177774713078
4394,0.0654675763214301
4395,-0.0672355831394017
4396,0.0146517620898646
4397,-0.299965421853391
4398,-0.2971285091639831
4399,0.1909863445196248
4400,-0.0051924674605325
4401,-0.0051927370917163
4402,-0.0311661328023658
4403,-0.2429922763169274
4404,-0.0086790487762462
4405,0.0208253791954469
4406,0.1853487848394977
4407,-0.0190581794240988
4408,-0.0225283770903726
4409,0.0069313278691499
4410,-0.0138645777369613
4411,-0.3111852856298396
4412,-0.1410142581083301
4413,-0.2653214404161325
4414,-0.0216492390292407
4415,0.0778765656434457
4416,0.3728448275862108
4417,0.8483449793790258
4418,0.034178540149097
4419,0.150372732411186
4420,0.207530703901582
4421,0.1975612864851099
4422,-0.1484334495001827
4423,0.3588243399366174
4424,-0.0137808213369512
4425,-0.0742807592040984
4426,0.1937806388768294
4427,-0.1813823242394709
4428,0.0477094178390862
4429,-0.3628431581187574
4430,0.3277158523263617
4431,-0.0042424563822414
4432,-0.1710509540606023
4433,0.1400441351213648
4434,0.1758064857766285
4435,-0.1474284865776424
4436,0.049825082158371
4437,-0.0785095909013759
4438,-0.3470669647609913
4439,0.4540700280577114
4440,0.2385014161021483
4441,0.3005333641572763
4442,0.0768905843684425
4443,0.0666160999901059
4444,0.1136457218150277
4445,0.2874035145344063
4446,-0.0591579846846573
4447,-0.0049300751014728
4448,-0.2487644151565059
4449,0.1168320415987948
4450,0.0378326808566664
4451,-0.0526644942562868
4452,-0.2756002970542056
4453,-0.2971091855566986
4454,-0.0786840710310135
4455,-0.0580113702285497
4456,0.1179552763257514
4457,0.2390625774166362
4458,-0.1397514243895223
4459,0.221950857274877
4460,-0.1835074725565424
4461,0.009918339008837
4462,0.1699754113239884
4463,-0.1603305785124012
4464,-0.1028931122140101
4465,-0.3964938399137153
4466,0.0121515910989657
