,PEP.US
2350,-0.1122964626614237
2351,-0.2180488147991857
2352,0.0210970464135029
2353,-0.0386928840268587
2354,-0.200902298040319
2355,0.1196930226008501
2356,-0.0422624498133424
2357,-0.0211356911371009
2358,0.0633668943181042
2359,0.0
2360,-0.1198364584801829
2361,0.0563618430322559
2362,-0.1128508957539826
2363,-0.0776452318769066
2364,0.0987236443128233
2365,0.1338028169014068
2366,0.0
2367,0.1125492402926256
2368,0.0140666760444578
2369,-0.0872895196260595
2370,0.1258480683376117
2371,0.0632355524327946
2372,0.2208356702187309
2373,-0.0771767347225041
2374,0.0280563933506291
2375,-0.0677369098421691
2376,-0.0406586704614774
2377,-0.1425081433224616
2378,0.0542593597395442
2379,-0.0271370420624097
2380,-0.067888662593343
2381,0.1017293997965257
2382,-0.0950376756499805
2383,0.1355840282014701
2384,-0.1221747098350494
2385,-0.006787944610385
2386,0.0135740464232457
2387,0.1287873652816361
2388,-0.0780110572194207
2389,-0.0373235613463479
2390,0.0712033363848979
2391,0.0372830802603083
2392,0.1489102477325022
2393,0.1149347576228703
2394,-0.074424898511492
2395,-0.1219346971955065
2396,0.0947482403898121
2397,-0.013537295248397
2398,0.1149347576228703
2399,0.1417769376181528
2400,-0.368587332631269
2401,-0.2261761158021799
2402,-0.1888360148047435
2403,0.0151045993505099
2404,0.1508181886735669
2405,-0.1208003020007739
2406,-0.1588021778584237
2407,0.0
2408,0.2338740098076214
2409,-0.1119320130088886
2410,0.2059167137742625
2411,-0.1178700682469299
2412,-0.0217374896218504
2413,-0.0150977579829472
2414,0.007548309178737
2415,0.1206272617611554
2416,0.1129603132766064
2417,0.1729063298752204
2418,-0.1128923007450934
2419,-0.1130198915009084
2420,0.0150670483652329
2421,-0.2189505473763839
2422,-0.060436654831143
2423,0.0905728734244128
2424,0.3984363253646076
2425,0.4238760336321209
2426,-0.1182690969806508
2427,0.2152030544949685
2428,0.5145205290237759
2429,0.2514466795260465
2430,0.2610966057441222
2431,-0.0412427825130617
2432,-0.3656433252845817
2433,-0.0345065562456749
2434,0.1447178002894411
2435,-0.1241978886358979
2436,0.1171605789110871
2437,0.2028955603700374
2438,-0.106719911870009
2439,0.0460404839687612
2440,-0.1978347814094627
2441,-0.235001382361075
2442,-0.0553250345781552
2443,0.0483859818898134
2444,-0.0414909065762906
2445,0.0898162221915126
2446,-0.1938252803544241
2447,-0.0623398212925146
2448,0.3141722768858858
2449,-0.0518134715025828
2450,0.3455425017277125
2451,0.1655857596246785
2452,0.1515569027280234
2453,0.500376996367119
2454,-0.0617283950617112
2455,0.328137817883504
2456,0.0751417446546794
2457,0.1023611300668798
2458,-0.4111278607646939
2459,-0.0548471136706321
2460,0.0822030415125196
2461,0.1504787961696299
2462,-0.1781554063313628
2463,-0.0411296956402538
2464,-0.2886702264057182
2465,-0.0413342503438828
2466,0.0755961789567625
2467,-0.0481298129812934
2468,-0.0929080210591451
2469,-0.0723140495867893
2470,0.0619450753665107
2471,0.103135313531357
2472,0.1236093943139725
2473,0.0343241573419255
2474,0.0480307396734057
2475,-0.0061421288618579
2476,0.2145133611179175
2477,0.1101995836904657
2478,0.0611845325501678
2479,-0.1317200183795395
2480,0.0704052895800227
2481,-0.141009134939605
2482,-0.0981896287204817
2483,0.1103414454729398
2484,0.0
2485,-0.1411909146715713
2486,-0.0245609726145106
2487,0.055231666155247
2488,0.1044014754754604
2489,0.0365853658536712
2490,-0.0429158236772688
2491,0.140810579160028
2492,0.0734124556466441
2493,-0.0734663891269772
2494,0.0978593272171232
2495,-0.0550761887277421
2496,-0.1348121821190017
2497,0.1376862589113571
2498,0.0214132762312612
2499,0.2563007261854005
2500,-0.1672460156096251
2501,-0.2960136824102017
2502,0.0854419980282586
2503,-0.1975633849193357
2504,0.0
2505,0.0394970706339294
2506,0.0394814766072266
2507,-0.4561078794288721
2508,0.1419188752104052
2509,-0.3876482671791186
2510,-0.0862183313436765
2511,0.0530292986875331
2512,-0.026521681474619
2513,0.1853077432164137
2514,-0.0529731161435466
2515,0.0
2516,0.1124412990277052
2517,0.2441277381894989
2518,-0.0263991552270274
2519,0.1778773305224203
2520,-0.2178793080681263
2521,0.1384584954176696
2522,-0.1584890708578093
2523,-0.1786186821910626
2524,-0.4785961180537084
2525,-0.2321232832548747
2526,0.1094937524152953
2527,-0.025769875016101
2528,-0.0551134660568707
2529,0.0615216130902448
2530,0.038637388112565
2531,0.0707850707850795
2532,-0.1030662200463776
2533,0.0718370457722878
2534,0.1018584013889784
2535,-0.0482516807668727
2536,0.0803548470043713
2537,0.0963329265943135
2538,0.0192628740208046
2539,-0.1092755672687638
2540,0.0963267403031118
2541,0.0385158556939287
2542,0.0961970114795136
2543,0.0768984299903906
2544,0.0704405737704823
2545,-0.0128090175483605
2546,-0.0064049189777691
2547,-0.0672969075468609
2548,-0.1315620587857865
2549,-0.2122322978969606
2550,-0.1093874303898117
2551,0.0066291017567059
2552,-0.3058714010240095
2553,-0.4743452699091258
2554,0.1534253885664664
2555,0.2694341882047707
2556,0.0099780482937635
2557,0.2322803291744055
2558,0.1259362364949942
2559,-0.1526818906001183
2560,0.0530785562632779
2561,-0.0663922453857351
2562,-0.0664363539728901
2563,0.0398459290742477
2564,-0.0265710110269831
2565,0.1194267515923612
2566,0.0795544948289608
2567,0.0596302921884339
2568,0.0617785467540434
2569,-0.0563806909052918
2570,0.1797500165333067
2571,0.1650600818698006
2572,-0.0066028392208777
2573,-0.2316346790205125
2574,-0.0993706525339554
2575,0.1890084524253888
2576,0.125440737727151
2577,0.0338914119162281
2578,-0.0712226555875799
2579,-0.2005029565690314
2580,-0.1293726210511923
2581,-0.0475931095526587
2582,0.0782392761166167
2583,0.0645906989393519
2584,0.0950957750305572
2585,-0.0883812631722044
2586,-0.0510152025303656
2587,-0.0987267651664613
2588,-0.0681338148122874
2589,0.0136249063287566
2590,0.0613425508288779
2591,0.0781659240110247
2592,0.030603917301406
2593,-0.08848955142604
2594,0.0340228633641884
2595,-0.0646852551663084
2596,0.0476401129751204
2597,0.010207553589647
2598,0.0408135500986343
2599,0.0204026115342771
2600,0.2577716220375561
2601,0.1383125864453499
2602,-0.7665505226480687
2603,0.5237618424093097
2604,-0.1542852734706604
2605,-0.402757338703417
2606,-0.3575592693354123
2607,0.3022318660880241
2608,0.0464756003098391
2609,0.5469532393498251
2610,0.0462000462000479
2611,0.0076994148444648
2612,-0.0924784217016064
2613,-0.0154154462771557
2614,0.1923224863451034
2615,-0.1386642015253114
2616,-0.2548656163114091
2617,-0.1333254967225297
2618,-0.0600479764760644
2619,0.1390928058109936
2620,0.1234853747009312
2621,0.1156336725254437
2622,-0.2782931354359811
2623,0.0926784059313995
2624,-0.2477547228243986
2625,-0.1421304608019133
2626,-0.0449034575662343
2627,0.1419923772513248
2628,-0.0261633339562673
2629,0.2423564504101332
2630,-0.1418863415726964
2631,0.0746212969181362
2632,0.067114093959734
2633,0.0
2634,0.0298195914715909
2635,-0.0149120190873708
2636,0.0670590865062241
2637,0.0893322414948295
2638,0.1263940520446003
2639,-0.1974149811896944
2640,-0.0870873602538745
2641,0.0981750465549336
2642,-0.0198177068976064
2643,0.0123659117997698
2644,-0.2913709376167462
2645,-0.1040304118811442
2646,-0.1654805603415988
2647,0.007490636704113
2648,-0.1049790041991499
2649,-0.075041272700002
2650,0.0
2651,0.0881215718010986
2652,0.0844533889168452
2653,0.100524161700305
2654,0.1577173990967086
2655,0.1360252004581885
2656,-0.2871912693854148
2657,-0.2880184331797276
2658,-0.0360152704746689
2659,-0.165945165945179
2660,-0.1445086705202229
2661,0.2019036631093172
2662,0.30910790022285
2663,-0.0359557025744364
2664,0.157955198161975
2665,0.0932501255290118
2666,0.1074806534823772
2667,-0.2082286206648898
2668,0.0215362526920324
2669,0.0859992009748975
2670,0.1290114613180384
2671,-0.0214945905280512
2672,0.0379593619962307
2673,0.2977720651242513
2674,-0.2649101453425965
2675,0.5289164172872093
2676,0.1042825361512831
2677,-0.3593232164660839
2678,-0.206250436971256
2679,0.0139811254806083
2680,0.0733470713562151
2681,0.1499616377205854
2682,-0.2236980076896142
2683,0.0349406009783249
2684,-0.2241210253536862
2685,0.0140056022409035
2686,0.1223990208078216
2687,-0.0594863181468318
2688,-0.0420079815164698
2689,0.0105008925758593
2690,-0.0910906351820029
2691,-0.0385532034207253
2692,0.0490436488474694
2693,0.0350189102115221
2694,0.1014518103900718
2695,0.0174886323889312
2696,-0.0629987400251819
2697,0.1223476771419463
2698,-0.1295064753237677
2699,0.1328299776286337
2700,0.1572102329569807
2701,-0.0858246316692923
2702,0.0071515411571331
2703,0.1855949746591411
2704,0.3769022898591957
2705,-0.0640432647833227
2706,0.1208244491826492
2707,0.113587959676292
2708,0.1134590838178957
2709,-0.106481152835952
2710,0.0
2711,0.1205331820759979
2712,0.0708516366728031
2713,0.0212509740029759
2714,0.0990729601585271
2715,-0.1204477823437834
2716,0.2966939813506752
2717,-0.1237755065954743
2718,0.4260863441087528
2719,0.0492749542446805
2720,-0.0986471251409348
2721,0.070412617941151
2722,-0.2682857949731883
2723,0.2113569113710098
2724,0.5325858444288655
2725,-0.4335967550178366
2726,-0.2453729669097187
2727,0.2308176540533066
2728,0.1466685291241849
2729,0.2090883746863555
2730,-0.0488111010389743
2731,-0.1116928446771354
2732,0.0976358183973682
2733,0.1462395543175543
2734,-0.0418001950675785
2735,0.0487431237379163
2736,0.0278454577097055
2737,-0.132441098564058
2738,-0.0209161263334038
2739,0.2156671768470865
2740,-0.0556870388417182
2741,-0.0557180665830784
2742,0.0417710944026551
2743,0.1390433815350507
2744,-0.0278164116828873
2745,0.034758428919001
2746,-0.055644432079004
2747,0.1805179476497888
2748,-0.0416753490310497
2749,0.1802676280940102
2750,-0.2822933904409632
2751,0.0356795329224825
2752,-0.0876537999545624
2753,0.0097383626566349
2754,-0.0844704353476253
2755,0.0324780772978128
2756,0.0778866748880408
2757,-0.1299798531227586
2758,0.0584567420109141
2759,-0.0389863547758299
2760,-0.0780335544284071
2761,-0.0130072840790909
2762,0.0
2763,0.0779828437743725
2764,0.1038691249026204
2765,0.0097367823180129
2766,0.0032454887706059
2767,0.1037478926209289
2768,0.1230490253221926
2769,-0.0777756173439656
2770,-0.1005611963538464
2771,-0.0162221789630635
2772,0.0901788081745597
2773,-0.0448826338582364
2774,0.1102040816326471
2775,-0.2636336245857357
2776,0.1654384117912459
2777,0.4566210045662202
2778,-0.5835184278884205
2779,-0.2226079082402561
2780,0.1394069552767433
2781,0.0790603117235071
2782,-0.067811934900545
2783,-0.0376874952890716
2784,0.1505230676601317
2785,0.3151024082826825
2786,0.2954706960392043
2787,0.041124570061318
2788,0.2381037631136058
2789,0.0602355747726123
2790,-0.2541106128549887
2791,-0.2697841726618807
2792,0.1834906306078637
2793,0.0409002542246125
2794,-0.2774237084801713
2795,-0.1501839753698408
2796,-0.1730103806228296
2797,-0.0903478391808496
2798,-0.1206090758329538
2799,-0.4011201089835776
2800,0.0751828309753356
2801,-0.0410256410256425
2802,-0.0159341625024746
2803,0.0159316239316281
2804,-0.0136770840456884
2805,0.1502219187435977
2806,-0.1778507421848217
2807,-0.1164224078893216
2808,-0.0548170481019682
2809,0.1846658915258944
2810,-0.0684415851071071
2811,0.0273691412931864
2812,0.0136826982280781
2813,-0.2606488785239012
2814,-0.1304945054945039
2815,0.0686341798215472
2816,-0.0618089416935478
2817,-0.0893593621116468
2818,0.0206171397154842
2819,0.1715148188803512
2820,-0.0274499039253308
2821,-0.1167983510820937
2822,0.0617962098324464
2823,0.0411805078929322
2824,0.2533032107893507
2825,-0.2282236591860109
2826,0.0456239069272316
2827,-0.0875223562540284
2828,0.0418410041840839
2829,0.0304205643014833
2830,0.1897677243054501
2831,-0.4077588506535547
2832,-0.1717819514429857
2833,-0.1223054578810553
2834,0.3655750190403794
2835,-0.3439052350019236
2836,0.0534677665750024
2837,-0.2987818892208583
2838,-0.0996932515337388
2839,-0.0306842589751396
2840,-0.1385777802359356
2841,-0.0842623202890754
2842,0.0076875768757836
2843,0.2300966405890343
2844,-0.1613274948144795
2845,-0.0999692402337707
2846,-0.011536243030176
2847,0.0269106566200189
2848,0.0215238915195802
2849,-0.0753904146472688
2850,0.0121373953149716
2851,-0.0303526983548906
2852,-0.1946353628124768
2853,-0.2989263055148908
2854,-0.0352735408166044
2855,0.0078108314263912
2856,0.0365998719004497
2857,-0.0946391500793754
2858,-0.1590019569471568
2859,-0.1316554912586898
2860,0.0275482093663835
2861,0.1589144917792428
2862,-0.2051753177155155
2863,0.1559346908824041
2864,0.0916422287390063
2865,0.0793602344179204
2866,-0.0244244977712597
2867,-0.0672125137480225
2868,-0.073376543964782
2869,0.0733227422705637
2870,-0.006110601894281
2871,-0.0122226975493553
2872,-0.0550324079735865
2873,0.0794281175536112
2874,-0.2511331618277573
2875,0.1056896248018359
2876,0.0762731753109572
2877,0.0557070396106364
2878,-0.2298053413579034
2879,0.1091997886455744
2880,0.0469456017839235
2881,-0.1410354351530875
2882,-0.0293910181048571
2883,0.0235072872590456
2884,-0.1607540075191197
2885,-0.1042366389723582
2886,-0.21849533482934
2887,0.1032357018552829
2888,-0.0797024442082836
2889,0.017708517797061
2890,0.0943563130270664
2891,-0.0560554654078766
2892,-0.0206562795089687
2893,0.0589831308245808
2894,0.0442177873419314
2895,0.1618694449349445
2896,-0.0647897278831341
2897,0.0500397374385588
2898,-0.0088313217544979
2899,-0.0412298268347232
2900,-0.2117284742717721
2901,0.0128303823453822
2902,0.2687140115163249
2903,0.0910877798552082
2904,0.1452096763898589
2905,0.0319040326697367
2906,-0.0063812137068412
2907,0.1083630800611853
2908,-0.1979945072491552
2909,-0.0287494010541367
2910,-0.115130000959421
2911,0.0212945146481302
2912,-0.1038946074665768
2913,-0.0102432778489241
2914,0.063979526551518
2915,-0.0960614793467855
2916,-0.0128098379555564
2917,-0.0384442878195696
2918,-0.0128164049983862
2919,0.0832372903060542
2920,-0.0384319754035372
2921,0.0704090123535718
2922,-0.076868874511547
2923,0.0320184426229399
2924,0.0991587499600173
2925,0.3110419906687403
2926,0.1242621932277034
2927,-0.124416796267489
2928,-0.0560189219469708
2929,0.0559875583203753
2930,0.1924748540916442
2931,-0.2240199128811534
2932,0.0864218255522665
2933,0.1000000000000008
2934,0.0847107886791709
2935,-0.0568164177714457
2936,-0.2708424132992801
2937,0.0808759487370881
2938,0.3193699420172933
2939,-0.1521644618346715
2940,0.1302567919613
2941,0.13627353815659
2942,-0.0185862090328982
2943,0.1731708825530342
2944,-0.0928562585118272
2945,-0.0991448754492481
2946,0.0671874467841315
2947,-0.2224911562092672
2948,0.0806151556492592
2949,-0.3984559830656122
2950,-0.1822908928836646
2951,-0.2009676218831486
2952,-0.1043141345652234
2953,0.3526747596243043
2954,-0.3389704238992867
2955,0.1413480136884375
2956,-0.1937984496123963
2957,-0.0921390815188452
2958,0.2036333854515767
2959,-0.0670540902995108
2960,-0.239658070890689
2961,0.0696308148820375
2962,0.0616073093417752
2963,-0.1456528234239566
2964,0.0447961773928641
2965,-0.0821938279907234
2966,-0.1234429356974678
2967,-0.0636322802814639
2968,0.037416747736274
2969,0.1195904028701671
2970,-0.0598309774885828
2971,0.123249299719882
2972,0.3164556962025401
2973,-0.1884408052673912
2974,-0.1250373468778121
2975,-0.0453230136317663
2976,0.1705415564527388
2977,0.0417478430281118
2978,-0.2860930849207986
2979,-0.0977858489907206
2980,0.0
2981,-0.0069851913942378
2982,-0.1363970202497067
2983,0.0174837401216908
2984,-0.0559792876635732
2985,-0.0139967807404368
2986,0.1013737896319154
2987,-0.1161903562004331
2988,0.0286893849275745
2989,0.0908836689037999
2990,0.0209687565527372
2991,-0.0944485255535669
2992,-0.1857433237541282
2993,-0.0525965146042909
2994,-0.1404543698865751
2995,-0.0456685168270903
2996,0.0491573033707817
2997,-0.1758705592683784
2998,0.1124306092333613
2999,0.1613582152378208
3000,-0.5033557046979873
3001,-0.3107198342827668
3002,-0.2661128058674606
3003,-0.1039568579039676
3004,0.2081293643949646
3005,0.1029859446855313
3006,0.0517899915841344
3007,0.1680346409875208
3008,0.0387621939401784
3009,0.1548087466941941
3010,0.1030994265094378
3011,0.0965623792970295
3012,-0.0515264717248566
3013,0.0514999356250885
3014,0.0193087468623293
3015,-0.0193124758594059
3016,0.1028938906752389
3017,-0.0257300913418191
3018,0.0257234726688051
3019,-0.0443926887171725
3020,0.1021916575615346
3021,0.1411976124767337
3022,-0.1478339118138512
3023,-0.0965064659332211
3024,0.0835690408845432
3025,-0.265832155595942
3026,-0.3444084278768172
3027,0.2290796388626701
3028,0.0336768370714699
3029,0.0336654995960216
3030,0.0538358008075263
3031,-0.1820265623946482
3032,-0.20306776897022
3033,0.088147948164138
3034,0.0404803670219958
3035,0.0067462726843357
3036,-0.0202429149797578
3037,0.0269832703723829
3038,0.0067453625632316
3039,-0.0742540839746278
3040,-0.0540321491287208
3041,-0.0540613596432034
3042,-0.6735152051159811
3043,0.0747790618626684
3044,-0.1975342279136244
3045,0.454298887984803
3046,0.0271149674620529
3047,-0.0882013705136195
3048,-0.1630988786951958
3049,-0.0339904826648615
3050,-0.0217155266015209
3051,0.4288442826768524
3052,0.0576265081937576
3053,0.4838709677419436
3054,-0.2011205286596761
3055,-0.6215669268574625
3056,0.3815969472244025
3057,0.280011487650786
3058,0.0358860259814909
3059,0.1433383501755813
3060,-0.0690650825446169
3061,0.4116134561817037
3062,-0.1681273475227939
3063,0.1179076747177304
3064,-0.0464700625558518
3065,0.0250160817668476
3066,-0.0715256419426323
3067,0.0071520526391009
3068,0.0500393166058997
3069,0.1570194846906197
3070,-0.0714234697521768
3071,-0.1681273475227939
3072,0.221294214227078
3073,-0.0107089312486719
3074,0.0713419419276552
3075,0.0186011904761911
3076,-0.375911772760097
3077,0.1702392047219639
3078,0.0682975288712365
3079,0.1426002852005641
3080,-0.0868755817561193
3081,-0.0527737248936814
3082,0.0031042403923731
3083,-0.1181004475385366
3084,0.0807403266877805
3085,0.0496616798063272
3086,0.0837339122344493
3087,-0.2300208262099435
3088,-0.0217634622559361
3089,0.080770425598009
3090,0.0186358553857629
3091,-0.0683781935724406
3092,0.093156129673336
3093,0.0062100229770793
3094,-0.0186335403726715
3095,0.0434593654932595
3096,-0.0058363125432287
3097,0.0120437049913202
3098,0.1302002604005081
3099,0.2165305617421395
3100,0.0204373594931542
3101,0.2785326086956499
3102,-0.2588203242065082
3103,-0.3622940734158186
3104,0.3541993052244467
3105,0.2920402064656389
3106,-0.0883692475018662
3107,0.1899721826446656
3108,-0.1699062117711023
3109,-0.0169935084797452
3110,-0.105470876428961
3111,0.067999456004348
3112,-0.0408163265306137
3113,0.0611870283499921
3114,-0.0408079983676816
3115,0.0475866757307907
3116,-0.0340020401223957
3117,0.101902173913028
3118,0.0814553353244668
3119,-0.0679255535932579
3120,-0.0509701315029315
3121,0.003397893306147
3122,0.0542688679405343
3123,0.1913063402934521
3124,0.120455007109482
3125,-0.4273504273504231
3126,0.0491672300411852
3127,0.0798329648734926
3128,0.0950949415626253
3129,-0.2614258473273121
3130,-0.1540167570231641
3131,-0.080152907084281
3132,-0.2410383189122288
3133,-0.0370965747495995
3134,-0.0804405667966063
3135,0.1791229153798592
3136,-0.3097893432465923
3137,-0.1302810348036528
3138,-0.0310289189524707
3139,-0.4102128863427488
3140,0.0212134068731446
3141,0.3523111612175874
3142,-0.1128668171557538
3143,0.1479185743466985
3144,-0.0070442378134621
3145,0.1757963574994726
3146,-0.0562864982762347
3147,-0.1479706877113923
3148,0.0
3149,-0.1552575864502462
3150,0.0070566650201251
3151,0.1409343950391012
3152,0.2425222312045263
3153,-0.0105455568053897
3154,0.0
3155,-0.1196593228690194
3156,0.098445960199715
3157,0.0351469141009299
3158,-0.1183741778202433
3159,0.0057705840956988
3160,0.2106741573033787
3161,-0.0843407365757692
3162,-0.0844119302194742
3163,0.0281293952179972
3164,-0.1989219712525682
3165,0.4153620039619181
3166,0.0383264132864913
3167,-0.0447341513292571
3168,0.0127795527156614
3169,-0.1471811608114095
3170,0.1597239969332992
3171,-0.0255623721881521
3172,-0.1151631477926925
3173,-0.0640204865557123
3174,0.0096021508818069
3175,-0.0416266410502707
3176,-0.1025706776075367
3177,0.0448545431244349
3178,-0.0577034045008677
3179,-0.0128246232766978
3180,-0.0609540919444348
3181,0.0577126551027627
3182,0.0955193053421008
3183,0.0741949939184498
3184,0.0
3185,-0.128196910454469
3186,-0.0833974852450573
3187,0.1153402537485626
3188,-0.1026298909557386
3189,-0.0193873594416447
3190,0.0645827951433701
3191,0.2383867018877679
3192,-0.1936608353237437
3193,0.0064549444874715
3194,-0.1487492072850219
3195,0.006528765352291
3196,0.0064637062891987
3197,0.0323080899457113
3198,-0.2072002072002028
3199,-0.077760497667188
3200,0.0906383529716527
3201,0.0323603650249064
3202,-0.1296092281770388
3203,0.0129592431802049
3204,0.0582826058800511
3205,0.0711835889471388
3206,0.1034326717952011
3207,0.0323122657360807
3208,-0.0970308558121519
3209,0.0
3210,-0.0226456601209903
3211,-0.0420739206421112
3212,-0.1393615297358635
3213,0.1003690992682776
3214,0.2565827495823508
3215,-0.1130160930962711
3216,0.2181088900578722
3217,-0.0657981313330851
3218,0.2755905511811128
3219,-0.1840652116749941
3220,0.2033720396247472
3221,-0.0262484414987994
3222,0.0262415534999806
3223,-0.0328127050794142
3224,0.0491948443803201
3225,0.0753752375958449
3226,0.0163832366722406
3227,-0.1443806398687441
3228,-0.0558145643180825
3229,-0.0262725779967107
3230,0.0393933425251147
3231,0.294579732914368
3232,0.0850284518281087
3233,0.1632493143528797
3234,-0.0761974965920094
3235,-0.0152941176470649
3236,-0.0065363749264598
3237,-0.2884300229432958
3238,-0.157573370100459
3239,0.0354258183363914
3240,0.0070846617074171
3241,0.0849437247823349
3242,0.106067034365703
3243,-0.2765369070410454
3244,-0.2131741632914172
3245,-0.1067008109261468
3246,-0.2495899593525085
3247,0.0131195792608072
3248,-0.1810064645165892
3249,-0.150230711449732
3250,-0.0035770496494458
3251,-0.0214669051878362
3252,0.0107323006475057
3253,0.0536327231121403
3254,0.0643178732223278
3255,0.0357193884840569
3256,0.0071433673833983
3257,-0.0714847380084514
3258,0.0714336738338615
3259,-0.0501000929817677
3260,0.0072178946616123
3261,0.0464302296510573
3262,0.0499767964873402
3263,0.2812188523423111
3264,-0.1526319708137771
3265,-0.032770768474529
3266,0.040202501488983
3267,0.3523869579732144
3268,-0.1076865948755899
3269,0.083554339260289
3270,-0.1059277967612445
3271,-0.1601878505736878
3272,0.0039431589911505
3273,-0.1564828614009001
3274,0.1636661211129287
3275,0.0966183574879404
3276,-0.1302325581395433
3277,0.0186011904761947
3278,0.0
3279,-0.0819122793953486
3280,-0.0335208015196003
3281,0.0223422081549068
3282,0.1301599107474771
3283,-0.0223181074244912
3284,-0.0521027167845129
3285,0.0372023809523894
3286,-0.0260484501172154
3287,-0.0037213456385795
3288,0.066939382670119
3289,-0.0518268981601348
3290,0.2906788967120913
3291,-0.0173791583189714
3292,-0.0925375064666347
3293,-0.0517598343685197
3294,-0.0971439673596306
3295,0.0388424936880962
3296,0.019417475728156
3297,0.0161786118751047
3298,-0.0420820924511185
3299,-0.0259033803911543
3300,0.051779935275089
3301,0.0258832664682231
3302,-0.0258899676375353
3303,0.0323519896473706
3304,-0.07122507122508
3305,0.032364554340094
3306,-0.0907029478458145
3307,-0.0713174273858825
3308,-0.1298364061282894
3309,-0.0259740259740208
3310,0.0486775920817709
3311,0.0454117876025959
3312,0.0259428608489749
3313,0.0745301360985152
3314,0.1121647802589932
3315,-0.1259188674108373
3316,0.1427309182355794
3317,-0.0101961050878471
3318,0.0237852531430489
3319,0.1628332994097162
3320,0.0271315200434243
3321,0.1422378759143725
3322,-0.128857239742284
3323,-0.0407083248524338
3324,0.0678012068614975
3325,-0.0271278399457581
3326,-0.0407083248524338
3327,-0.0135712831648108
3328,-0.0271499355188977
3329,0.0881595008815919
3330,0.0474479766827039
3331,0.0
3332,0.1421416001083037
3333,0.1014267360876173
3334,0.0135217361909338
3335,0.0743142818538127
3336,0.2089934605272043
3337,0.0539047234013773
3338,0.1211387038158737
3339,0.4479171468522896
3340,0.2748052611416113
3341,-0.0766773162939326
3342,0.1021320056172581
3343,0.0191460846256947
3344,0.1561155892567015
3345,0.1812746469914747
3346,0.0254355843825461
3347,-0.0699968183264303
3348,0.0635930047694717
3349,0.092124908669278
3350,-0.003176821907379
3351,0.0434400451166945
3352,0.1215350459879441
3353,0.0507195840994002
3354,-0.1142494446207416
3355,-0.0508033276179669
3356,0.0571210967250592
3357,0.044407790395225
3358,-0.0349040139616099
3359,0.0665905631659171
3360,-0.1079296552599936
3361,0.019042782785325
3362,-0.0063479972068754
3363,-0.2162987467396166
3364,0.1845370664969723
3365,0.1271051795360588
3366,-0.1049718484588173
3367,-0.1784519295114885
3368,0.136774526969531
3369,0.2856508218569473
3370,0.0634236062662487
3371,-0.101580852009394
3372,0.0824663790915982
3373,-0.0063439700564555
3374,-0.165215733621396
3375,-0.1208805191500176
3376,-0.0445547705429273
3377,-0.0286505586859045
3378,-0.0668960244648252
3379,-0.0892743272541861
3380,0.0167680079160429
3381,0.059704345609777
3382,0.0255446390975641
3383,-0.1947343226424009
3384,0.0924626960846714
3385,0.1146496815286667
3386,-0.0892515619023245
3387,-0.1084944795456097
3388,0.1592965464508729
3389,0.0486063188214571
3390,0.1049034887903027
3391,-0.1200336094106281
3392,0.0120019203072382
3393,-0.0240096038415318
3394,-0.0780921487355051
3395,0.117001170011696
3396,0.1048909134500187
3397,-0.1981862951174179
3398,-0.1563909774436035
3399,0.1861191162343913
3400,-0.1021696015385635
3401,0.0360468609191963
3402,-0.222784200385342
3403,0.2582427481832793
3404,0.0600204069383726
3405,-0.1201850850309579
3406,-0.0240427961771906
3407,0.0660740028832203
3408,0.042029420594429
3409,-0.0420470927438861
3410,0.042029420594429
3411,-0.024022581226365
3412,-0.0300372461852594
3413,-0.0240355726475306
3414,0.060010501837831
3415,0.1198771259459028
3416,-0.0524737631184356
3417,0.1422262145370145
3418,0.2166118912458859
3419,-0.123396776726614
3420,0.0186929863915101
3421,-0.2022926500337231
3422,-0.0674763832658595
3423,0.0374728321966659
3424,0.2317930312546749
3425,-0.1497678598172959
3426,0.14954389113206
3427,0.1716802269164662
3428,0.1936973850852945
3429,-0.343873813261553
3430,0.1716417910447684
3431,0.0894721145243099
3432,0.2825278810408888
3433,0.0222998587675619
3434,-0.230964088809419
3435,-0.1268183513614229
3436,-0.0186532363365086
3437,0.0372925601342404
3438,-0.044771107711825
3439,0.3388218510372663
3440,-0.6280655580811
3441,0.2803459588428266
3442,-0.0895522388059735
3443,0.0596658711217149
3444,0.1484665997812333
3445,0.1313738323317647
3446,0.0178465199286145
3447,-0.0714370758423648
3448,0.0357057843370639
3449,-0.080402608617963
3450,0.038697386438053
3451,0.1782848992690386
3452,0.0445513677269824
3453,0.0029700029700002
3454,0.1897195707594671
3455,0.0414839397890373
3456,0.1302083333333326
3457,0.0532386867790614
3458,-0.1006631927996304
3459,-0.0118441312329632
3460,0.0296015629625143
3461,-0.100746710916195
3462,-0.0118539592223863
3463,0.1420454545454599
3464,0.1817292234570426
3465,-0.1890756302520881
3466,0.1956947162426622
3467,0.3412969283276316
3468,-0.2443792766373372
3469,0.1046243984097131
3470,-0.0068359279632789
3471,0.0138094573859698
3472,0.0418293363078655
3473,0.1183761576491998
3474,0.0278454577097055
3475,0.0069608798552073
3476,0.0
3477,0.1737196859148078
3478,0.0971884762235437
3479,0.0624392951297176
3480,-0.1354684080725229
3481,0.0
3482,0.0798278495071561
3483,0.159401205904768
3484,-0.1179572578406796
3485,0.0658738688763296
3486,-0.0242752115411267
3487,-0.0624609618988156
3488,-0.1042100875364774
