,AVGO.US
2176,0.387013545474094
2177,0.1224042777073878
2178,-0.1699363276544528
2179,0.0129048909536719
2180,0.1642670789448226
2181,0.1960910376752004
2182,-0.1126379815273661
2183,-0.0075097626915043
2184,0.1135900898004613
2185,-0.2255445289341312
2186,0.2400034286204098
2187,0.09205934616454
2188,-0.2081009182184781
2189,0.0214491012826611
2190,0.1755738266529618
2191,-0.0042824718427559
2192,0.0406669377795847
2193,-0.1028431855676646
2194,0.1369364743137099
2195,-0.0738718484021256
2196,-0.080360012857602
2197,0.0599661619514765
2198,-0.0492821941289946
2199,-0.1179877721763405
2200,0.4218485722813659
2201,-0.4517379919646586
2202,-0.3912991130553529
2203,0.2502051682379551
2204,0.1578800111914985
2205,-0.3087162216341954
2206,0.1681075888568747
2207,0.1974360280305207
2208,0.0821226151512711
2209,0.1275611895081007
2210,0.0876214752270188
2211,0.2037024156125435
2212,0.177551182352004
2213,0.3045765594715439
2214,-0.0178030977390128
2215,0.0434997528423187
2216,-0.0059321363600357
2217,-0.1326601326601358
2218,-0.1110031913417515
2219,-0.0198259283490994
2220,-0.2603959608809736
2221,-0.3911238825031887
2222,-0.3243243243243252
2223,0.0120105693009853
2224,-0.2830472749171986
2225,-0.706826966196161
2226,-0.1839847677727175
2227,-0.425394779245895
2228,0.2689064826817787
2229,-0.205045625335477
2230,0.023612244021812
2231,-0.2453090032707837
2232,0.0387180038717896
2233,-0.0548806077758278
2234,0.2736521291208864
2235,-0.081625639042831
2236,-0.0279323607142079
2237,0.0965955437255803
2238,-0.2064960206496099
2239,-0.1011993195960576
2240,0.0989481382692636
2241,-0.1421709066626388
2242,0.0893154989292822
2243,-0.011838395144107
2244,-0.0506078323696216
2245,0.0925158944458204
2246,-0.0355128922560415
2247,-0.1379369800422402
2248,0.0215480089639643
2249,-0.1208146358301696
2250,0.6400568958914681
2251,0.0098463962189748
2252,0.6197403614064895
2253,0.0412989610050857
2254,-0.2637027350986116
2255,0.2022706511809887
2256,0.4374187960155995
2257,0.381819358457187
2258,0.0560550201582456
2259,0.1420913259704245
2260,-0.1120762118240364
2261,0.0730117227966717
2262,0.3286536149750878
2263,0.1393384638470351
2264,0.0706910586521537
2265,-0.1136631709880059
2266,0.1798214629760398
2267,0.1496270012611394
2268,0.1749706604075521
2269,-0.0672595471190489
2270,-0.0801350542781434
2271,0.2089819593124959
2272,-0.1666097060833844
2273,0.0149499177754507
2274,-0.317086234600968
2275,0.0930809804529917
2276,0.3544738357581244
2277,0.0680123583934069
2278,-0.2488152882024353
2279,0.192692125383839
2280,0.374701009126277
2281,-0.0441623531345065
2282,-0.1872697713662396
2283,-0.014407442473139
2284,-0.1690582220023076
2285,0.0443066016836457
2286,0.050463439752833
2287,0.102880658436214
2288,-0.2888980602558764
2289,-0.3374950825102998
2290,-0.0165669200024935
2291,0.047607219738371
2292,0.2243465233723713
2293,0.1636494845360827
2294,-0.2159291669680065
2295,0.2195785740794189
2296,-0.1817656049902911
2297,0.0536746490503697
2298,0.0252207226005373
2299,-0.0562106350025808
2300,-0.0817450415178753
2301,-0.3410681102288305
2302,0.4576824735179792
2303,0.0064455139223042
2304,0.4619332763045391
2305,0.255249291483767
2306,0.1604302332936217
2307,0.1297643355453559
2308,0.5089246981896612
2309,0.3351652268397085
2310,0.1160299554460098
2311,-0.0410950243408975
2312,-0.2090724784592011
2313,0.2149449993678169
2314,0.0737012781907317
2315,0.5549273359299816
2316,0.1484579194981661
2317,-0.4790217870874157
2318,0.3579802378161069
2319,0.0815780115882582
2320,-0.146636780694218
2321,-0.0377208239904454
2322,0.3164788335195969
2323,0.0553270559742871
2324,0.5027108996863165
2325,0.0558483746746074
2326,-0.168797666269364
2327,-0.0294669224634006
2328,-0.0582348373738328
2329,-0.0215731112741005
2330,0.1744373855927645
2331,0.0344448989257428
2332,-0.0150719145637742
2333,0.0043060758730529
2334,0.1418988648090869
2335,-0.0430181536608424
2336,0.0215044514214369
2337,-0.0064517516505672
2338,0.0859494187670507
2339,0.0128907508862396
2340,-0.0177924013553089
2341,-0.1004947300494833
2342,0.0107538444994109
2343,0.0703236694168562
2344,-0.0445524329670802
2345,-0.167998449245078
2346,0.0624219725343242
2347,0.0795784492956241
2348,-0.175595462527066
2349,-0.0463441972753869
2350,0.3371283298330924
2351,-0.2517017571631974
2352,0.2006414206044491
2353,-0.3503709810387527
2354,0.3074102464813854
2355,-0.5458706119789691
2356,0.4766215666514198
2357,-0.1843706426670005
2358,-0.4576240161083654
2359,-0.2385321100917438
2360,-1.455257705257707
2361,0.122873957188125
2362,-0.011318619128456
2363,0.8369810957717886
2364,-0.4388472408989377
2365,0.1375040205853819
2366,0.3317998942087374
2367,-0.1734131890364394
2368,-0.2672548419815446
2369,0.1366603427762987
2370,-0.0016077945881619
2371,-0.2320596909093927
2372,0.5066619634754576
2373,-0.0705976734857688
2374,-0.4205336426914176
2375,0.3795944819924137
2376,0.3189089417555387
2377,-0.4428880420228724
2378,0.1074135958450263
2379,-0.084850481917781
2380,-0.1856971897825232
2381,-0.265839151797264
2382,0.0899113288274327
2383,0.079513419180287
2384,-0.4129374343379277
2385,-0.1784167281263903
2386,0.0851054996834424
2387,0.0259400680667386
2388,-0.020756361824904
2389,-0.0758181610460729
2390,-0.1081317127439542
2391,-0.5194499528542341
2392,-0.239425629919674
2393,0.4012604603601901
2394,0.0311887503533485
2395,-0.4946748291332904
2396,-0.0335556394446594
2397,0.371918094442129
2398,-0.2870733189447445
2399,0.0523582139566055
2400,0.1284683715261463
2401,0.3075946318716143
2402,-0.2029198521427139
2403,-0.3400836451683944
2404,-0.6402162114264164
2405,-0.2053342508629613
2406,0.5902992320593192
2407,0.2037063545371361
2408,0.635681305936679
2409,-0.0722638286690281
2410,0.7455063139820362
2411,-0.0391380922354264
2412,0.0565008583784233
2413,0.2060201249132522
2414,-0.3569252198136995
2415,0.2507408251652551
2416,-0.3321644050445377
2417,-0.4726994200678466
2418,-0.2633022490400414
2419,0.7707548607633565
2420,0.6704297238261999
2421,-0.1147533884726914
2422,-0.0389880436666103
2423,0.1481513522866138
2424,-0.1462019970109838
2425,0.3253695268197452
2426,-0.3432771776646017
2427,-0.0223926552090922
2428,0.1788208996926583
2429,0.0837520938023323
2430,-0.1239203555489231
2431,0.1924972566816017
2432,0.1133239206361027
2433,-0.0985588098558759
2434,0.185614849187935
2435,0.0741908559769966
2436,0.1537093966443277
2437,0.1128396751697244
2438,-0.1245560664360784
2439,-0.160931267971443
2440,0.0741495968115842
2441,0.0361348664399626
2442,-0.1512536421505745
2443,-0.1226378281955668
2444,-0.0483724222908637
2445,0.0056140089972926
2446,-0.0111549044396629
2447,0.2040892055363877
2448,-0.2884096533502164
2449,-0.0223334760194309
2450,-0.045646104688817
2451,0.145219419122324
2452,-0.7120514982972638
2453,-0.4277719407337531
2454,0.5204667135939928
2455,-0.1345636293733169
2456,0.0341632147585019
2457,0.0448191228257467
2458,0.3085106382978699
2459,0.1232521569127426
2460,-0.0957182056027032
2461,-0.0947443499366582
2462,-0.0372729015356459
2463,0.1276297036863761
2464,-0.1496780834729103
2465,-0.0292795192533112
2466,0.1616918069059402
2467,0.0127635133697807
2468,-0.1277982491639792
2469,-0.0085206092235638
2470,0.2210461433824354
2471,-0.0616758826031519
2472,-0.1405631043148545
2473,0.0
2474,0.0106475861922005
2475,-0.1104009885446345
2476,0.3280972379260216
2477,0.0100942805806253
2478,0.3139527863309791
2479,0.1667604275496345
2480,-0.0663463278312875
2481,0.02010090655089
2482,0.1945993660474201
2483,0.0665407758225461
2484,-0.0264508883808553
2485,-0.0320962888666048
2486,-0.0180574226038753
2487,-0.0110363094581185
2488,-0.1356293200450111
2489,-0.120704916713612
2490,0.0100577313781126
2491,0.0140788415124684
2492,-0.0724579341437915
2493,0.170789045389705
2494,-0.1321642361444353
2495,0.0795289857621809
2496,-0.0415508482024391
2497,0.0216958558703421
2498,-0.1591009787731025
2499,0.2230483271375378
2500,0.5017062073448103
2501,0.0705546701264706
2502,0.10794809407948
2503,0.1498157670972201
2504,-0.3025687887095155
2505,-0.0203107545445244
2506,-0.1199772246624434
2507,0.2049637762039066
2508,-0.3983170848486668
2509,-0.3506440400735994
2510,0.1561654741612457
2511,-0.0459521280941146
2512,0.1437763207537633
2513,0.1252647873553756
2514,-0.0774593338497279
2515,-0.1204106206249056
2516,-0.1594407309744342
2517,0.1938142647298934
2518,-0.0729886025489898
2519,-0.1354417958048867
2520,-0.1310133060388917
2521,-0.1116906272094795
2522,-0.0235733027222058
2523,-0.0358852901069288
2524,0.3015496585844474
2525,-0.2801176897343892
2526,0.0026600396748914
2527,0.0829163688348762
2528,-0.0554022201180525
2529,0.040276295386348
2530,0.3151724414823128
2531,-0.2677079768925714
2532,-0.0987266279819489
2533,0.0438637300120979
2534,-0.0076132930513603
2535,-0.1209921355111963
2536,-0.0110921759824037
2537,-0.0847756976333483
2538,0.1521625216655237
2539,-0.3377080342156915
2540,-0.1133717987650576
2541,0.0445190926199541
2542,-0.0091070073362035
2543,0.0434923332119543
2544,-0.1286193172035914
2545,0.1849904977558571
2546,0.0686924195894567
2547,-0.0464900046489926
2548,0.1009631888213557
2549,-0.3505572441742691
2550,0.944175934743158
2551,-0.5301326686354835
2552,-0.0234866893704655
2553,-0.8205828779599263
2554,-0.3894892753305164
2555,0.9320398902203711
2556,0.2096985583224058
2557,-0.3915483628015287
2558,0.3314642308040122
2559,0.3263260375725572
2560,0.2104960149686185
2561,-0.2461832577349353
2562,-0.3592890240370717
2563,0.009049282391898
2564,-0.4116198558876153
2565,0.2239347234814168
2566,0.3343272792988204
2567,-0.3018026591261458
2568,0.2702556130011939
2569,0.0487848947511239
2570,-0.2086737673083857
2571,0.1180034361153868
2572,0.0668690811826799
2573,0.3655352480417705
2574,-0.5249343832020956
2575,-0.9197999031789466
2576,0.2277013662081863
2577,0.1974107060875984
2578,0.2952418007461196
2579,-0.2512418690559563
2580,-0.0309846224466355
2581,-0.0895913257218962
2582,0.1891616128033725
2583,-0.2724451086331767
2584,-0.00229916770129
2585,0.2076426252452201
2586,0.2163511069392598
2587,-0.3792113754679837
2588,-0.0091703056768533
2589,-0.1058347137861302
2590,-0.3486251240966894
2591,0.3978291864048241
2592,0.1515429831006539
2593,0.1467351430667743
2594,0.0870481513721527
2595,0.3867787830730072
2596,0.1560648865396888
2597,-0.2970613774507589
2598,0.2689152233363734
2599,0.2613933401522849
2600,0.9027143687225082
2601,0.0767236910316235
2602,-0.7394873723130958
2603,0.0730597419947444
2604,0.189595183032278
2605,0.0999063378082966
2606,-0.1292124294020808
2607,0.1483530398638687
2608,-0.4962461049417484
2609,-0.331521853165203
2610,0.0471881127900805
2611,0.0932405816536045
2612,-0.1594963273871964
2613,-0.4130315674126479
2614,0.107357120303124
2615,-0.1285726329989068
2616,-0.2345086937231981
2617,0.2339600370963691
2618,-0.0886038563773714
2619,0.0822073733690358
2620,0.3507813812804485
2621,-0.0967158656069928
2622,0.0504350018913144
2623,0.1636455186304072
2624,0.1947358502418508
2625,0.2170917633997106
2626,0.3624834561365458
2627,-0.0458697555859426
2628,-0.0885965779843742
2629,0.2584540109694989
2630,-0.0710760118460046
2631,0.0244757453259268
2632,0.3542312042090746
2633,0.087448660758149
2634,0.12169031776875
2635,-0.1218385835282104
2636,0.1491277985989818
2637,0.0333464103570058
2638,0.009806805923313
2639,0.1879368062488948
2640,-0.1136742253493491
2641,0.0254722156908839
2642,0.0548331505561594
2643,-0.1667353223876431
2644,-0.1099699546373941
2645,-0.0392904151032445
2646,0.2488732118361823
2647,-0.0274423710208535
2648,0.0019601309367447
2649,0.0
2650,-0.683309794799361
2651,-0.062346730953076
2652,0.6175516863911454
2653,-0.523201494861422
2654,-0.0519318653926049
2655,-0.1768806575798493
2656,0.0298111082471943
2657,0.8695840465240977
2658,0.2396749472817906
2659,-0.0257228109887848
2660,0.0955973808373573
2661,0.057530897173789
2662,0.0318373215569538
2663,0.1681464925051762
2664,-0.4097348048097531
2665,0.024701523260602
2666,0.0740496955734765
2667,0.1581336126342558
2668,0.080029549372073
2669,0.0246184145741023
2670,-0.2529564893859643
2671,-0.1875334844426128
2672,0.1974252457532965
2673,-0.0637925712521869
2674,0.1253699440973392
2675,-1.0308173291648026
2676,-0.2184305229799701
2677,0.4473834307714229
2678,-0.6656738377621737
2679,-0.0287165497065674
2680,0.1505349366498865
2681,0.3019474718599347
2682,-0.6098607729936297
2683,0.0364234245566002
2684,-0.2937572087658585
2685,0.0234230013873615
2686,0.120572991649863
2687,-0.4346843793773391
2688,-0.0841156997883598
2689,0.0117567262039438
2690,-0.3039006356858996
2691,-0.0108683818993305
2692,0.2813486642723498
2693,0.1815062308109075
2694,0.028888166684716
2695,-0.0397370132215929
2696,-0.0958218075970372
2697,0.2272850262460073
2698,-0.2259907434191495
2699,0.9579744659516218
2700,0.0523029649243261
2701,0.1707821168280144
2702,-0.3383540711634915
2703,0.6732364133086071
2704,0.5251919592787513
2705,-0.2443190417504476
2706,0.1963661473393519
2707,0.2325080731969825
2708,0.0307763164407883
2709,0.2847822821211784
2710,-0.0064385972442867
2711,0.304367594747121
2712,-0.1537571387243042
2713,0.241825043685428
2714,0.0627683893434691
2715,-0.1401324304953783
2716,-0.0219339307208817
2717,0.0154690524809502
2718,-0.2090006646512637
2719,-0.0064325228354624
2720,0.1293833924145595
2721,0.0076656245985171
2722,0.1357838577583883
2723,0.1675774912475504
2724,0.5414127688485979
2725,-0.0021354973039448
2726,0.1865075135884045
2727,-0.0543831774704348
2728,-0.0095979524368047
2729,-0.4553002303283517
2730,-0.526621866115286
2731,-0.0582530925538762
2732,-0.0214912375245164
2733,-0.2052013132884148
2734,0.0237545079577631
2735,0.0819937425828019
2736,-0.1837440553393787
2737,0.0248533114335935
2738,0.2489921745316639
2739,-0.2788706818280125
2740,0.0540155132554069
2741,-0.1449714384628611
2742,-0.0151485641325391
2743,-0.0368029095947261
2744,-0.0368164591229054
2745,-0.2126874579508254
2746,0.2511202996125008
2747,0.3344265124708749
2748,0.3772287123711663
2749,-0.3764914021877504
2750,-0.1473672887645893
2751,0.170740088484175
2752,0.0922647784572485
2753,0.1998999964666804
2754,0.1062077522033083
2755,-0.1242236024844808
2756,-0.0878904156573491
2757,0.1744042969794882
2758,-0.0417460555329565
2759,-0.0760570320617921
2760,0.1849792566613936
2761,-0.3928809119989661
2762,0.1543375275985446
2763,0.0160742415636997
2764,0.0631854009595647
2765,-0.0364251890895879
2766,-0.1783724958626511
2767,0.1716379532013344
2768,0.0770811921891087
2769,0.1133520114635183
2770,0.0192447504597425
2771,-0.0245965628976909
2772,0.0310034424511924
2773,-0.1649104771695326
2774,-0.0518130051928742
2775,-0.067086645166735
2776,-0.3061075350625212
2777,0.0910145623299809
2778,0.0339938811013935
2779,0.0918989111976898
2780,0.1978895108590013
2781,0.1567694543427559
2782,0.384714537846788
2783,-0.0367001596952899
2784,0.1416402535657749
2785,-0.2815352451454512
2786,-0.087266194102362
2787,-0.1182243455757862
2788,-0.1335512677403954
2789,0.0209252966908174
2790,0.0458153640827388
2791,0.1620826124137378
2792,-0.0716460684219867
2793,-0.1375104627526116
2794,-0.0239205836622309
2795,0.0189335432631404
2796,-0.280803437593679
2797,-0.0309879147132677
2798,0.0209874075554703
2799,0.3168024866006446
2800,-0.7790327312350653
2801,-0.2541963404130242
2802,0.0524503642759673
2803,0.3466088099527039
2804,-0.0243407283382099
2805,-0.2833455766607247
2806,-0.1071563642475923
2807,0.2535890181284668
2808,-0.0303980042137884
2809,0.0963421402615855
2810,0.1630963209233822
2811,-0.3799049188241842
2812,-0.0031484824314651
2813,0.363894930567176
2814,0.0271801626628186
2815,-0.4220206601159082
2816,0.1478033900437206
2817,0.2311280302871763
2818,-0.0062753629251501
2819,-0.0774560907701657
2820,0.3026255374212106
2821,-0.1128290848307487
2822,0.0522084159966586
2823,-0.0961558561006786
2824,0.1148369315571911
2825,0.3287063994440166
2826,-0.0657845274791411
2827,-0.0244402248500677
2828,-0.2979277053909692
2829,0.1543820013178831
2830,0.4386211550357142
2831,0.2215553160744957
2832,-0.0701104248549692
2833,-0.2533070644525582
2834,-0.3691218290363352
2835,-0.1584457229086167
2836,-0.2894328629261043
2837,0.0226954646896403
2838,0.0047279982600923
2839,0.0935079343815825
2840,0.1151414497895688
2841,-0.045314653626118
2842,0.0801803586420191
2843,-0.153994407074284
2844,-0.0907784249943297
2845,0.0582155790938013
2846,-0.3724115688524991
2847,0.3450362051689131
2848,-0.4978054758602354
2849,-0.6251911899663471
2850,-0.0816683126946865
2851,-0.1255086905259894
2852,0.2995601395419461
2853,-0.2642334378861515
2854,0.098752302637844
2855,0.0474545385520671
2856,0.0986081086206208
2857,-0.0412617560434408
2858,-0.2877608873499233
2859,0.1576627915811946
2860,0.0227894257064514
2861,0.1100276966270897
2862,-0.3015859424798616
2863,0.08555051758064
2864,-0.0256717439671384
2865,0.153793574846196
2866,-0.0726775255440005
2867,-0.0071257553300693
2868,-0.0285111478588084
2869,0.146143334345578
2870,0.0105136227324949
2871,-0.1473696214079349
2872,0.1158000645443008
2873,0.0825105983441088
2874,0.4559873116574078
2875,0.1601307921435074
2876,-0.0874204249977553
2877,-0.3328535444404503
2878,-0.4518344478583047
2879,-0.3718820861677974
2880,-0.1794598032757139
2881,0.5006498276544119
2882,0.0711478520124673
2883,0.0519222520712504
2884,0.1262597794963013
2885,0.0698449891852925
2886,-0.1906113740181506
2887,-0.0148104666651655
2888,0.1240191214936437
2889,-0.0067651369940307
2890,-0.3394049100576988
2891,0.1017179023508111
2892,-0.4130918334922132
2893,-0.3827751196172264
2894,-0.1734605377276649
2895,0.0159740763560834
2896,0.1799544419134443
2897,-0.1345772222348885
2898,-0.0833247725690303
2899,-0.397653044853433
2900,-0.2069806963266348
2901,-0.401404368417031
2902,-0.7060404458739006
2903,0.4779444005963358
2904,-0.4669603524229085
2905,0.3937081294311422
2906,0.295420490216442
2907,-0.2005786994670878
2908,-0.521058023861716
2909,0.0497697598058536
2910,-0.0575105215609422
2911,0.0528552866298167
2912,-0.1351837109141549
2913,-0.0902111320139619
2914,0.1876404494382009
2915,0.1342104684165395
2916,-0.0176044715357665
2917,-0.1222803635362174
2918,-0.1335628950187646
2919,0.1762723809104252
2920,0.3992191098729942
2921,-0.0224227151319061
2922,-0.1181328940142788
2923,0.1272404185770976
2924,0.205792849793112
2925,0.5665784350184795
2926,-0.5786578657865776
2927,-0.4164687427504592
2928,-0.0873468665693648
2929,0.0033168595973302
2930,-0.057525305603184
2931,-0.3719742393959608
2932,0.1230994443889957
2933,-0.2289779358639536
2934,0.0721981561701629
2935,-0.0144417165646483
2936,0.1993640130550129
2937,0.1872164309585401
2938,0.0121712382575227
2939,0.1270830570658154
2940,0.0243056322778826
2941,-0.0132593754834152
2942,0.1933889561848741
2943,-0.2668848688575317
2944,-0.1114292590253215
2945,0.0328224423172702
2946,0.064142972473822
2947,0.0828747596631969
2948,-0.3570794889992933
2949,0.0797801613332181
2950,-0.2035890439710415
2951,-0.8850869206174448
2952,0.0486772486772525
2953,-0.475263946923546
2954,0.1655892749100467
2955,-0.0329163923634032
2956,-0.1360978203083437
2957,-0.3885319044467675
2958,-0.5236163866177381
2959,0.1103953869733414
2960,-0.3020855729950489
2961,-0.3668536901165398
2962,-0.5531726435481078
2963,0.3781452658884576
2964,0.2522802251115766
2965,-0.1490023322104167
2966,-0.470807749886086
2967,0.4696761933554217
2968,0.5326860910936214
2969,-0.7367578327851767
2970,-0.2668517996225062
2971,-0.5234117724031218
2972,-0.1266513811551444
2973,-0.0021836921867473
2974,-0.2627315321627159
2975,-0.2057181241865775
2976,-0.2609757124216039
2977,0.4421162912519672
2978,-0.0272468142186442
2979,-0.0566215791129247
2980,-0.2628259041211102
2981,0.0924292076296104
2982,-0.0609563846558109
2983,0.2339234018816621
2984,-0.247114717568164
2985,0.0850670559447231
2986,0.0472371514947862
2987,-0.0399050679436283
2988,-0.0407617830968905
2989,-0.0695955677505409
2990,0.0105118205421901
2991,0.0535815595385792
2992,-0.0525585502249505
2993,-0.1241922243037935
2994,-0.1095774944684399
2995,0.1682970442831621
2996,-0.0726308144124856
2997,0.1167045167802184
2998,-0.0525972523195388
2999,0.2329876999286372
3000,0.0255020720433544
3001,-0.2343167536478906
3002,-0.3098290598290574
3003,0.3067484662576682
3004,-0.0426221123518857
3005,0.2232664951412982
3006,0.3380060819903092
3007,0.1343858461017504
3008,-0.0296371565265223
3009,0.1036225601116605
3010,-0.0994919559695231
3011,-0.0232907747358522
3012,0.0338660175679898
3013,0.0423146091187958
3014,-0.1249841121891232
3015,0.0296484540448933
3016,-0.1569592330208308
3017,0.2285520802471835
3018,-0.0571706862599865
3019,0.0740552663873773
3020,-0.0444529116657097
3021,-0.0571864277544877
3022,0.3019616952087351
3023,0.1539110267763057
3024,-0.3852014900101577
3025,-0.1698361974569243
3026,0.4072821151962931
3027,0.1976855245329927
3028,0.1190690913544117
3029,0.0893937714729029
3030,0.6058603216567526
3031,-0.2207992934422609
3032,-0.1614437048012829
3033,-0.1675403294140187
3034,-0.751416704051133
3035,-0.0082587442244669
3036,0.293770725302115
3037,0.1422317043358542
3038,-0.1658411709054492
3039,-0.0790874863546278
3040,0.3507603507603472
3041,-0.2534992466242781
3042,0.1619856012798955
3043,-0.1591275802592849
3044,0.1233662309949335
3045,0.1642181882739357
3046,-0.124427854063903
3047,-0.0200013334222225
3048,-0.1564993993548169
3049,-0.0260269397751405
3050,-0.0905679906844386
3051,0.1507191456377548
3052,-0.0995736866834179
3053,0.0994746361209174
3054,0.2866190757339873
3055,0.1083040233336183
3056,-0.2116936567123989
3057,0.2176663592888821
3058,0.1156688443825683
3059,0.0042838477520469
3060,-0.1923714133161252
3061,-0.0694942553419948
3062,0.0514928527104867
3063,0.0900902832879395
3064,0.0294781299074362
3065,0.145036125234147
3066,-0.0846313714567269
3067,-0.0310768670231659
3068,0.0856558561838247
3069,-0.0439179056514934
3070,0.0449688430159181
3071,0.0032119570454248
3072,-0.016062364808427
3073,-0.0192785536800685
3074,-0.3913810158702837
3075,0.2901042226281342
3076,-0.2326232580179725
3077,0.2363710595870002
3078,0.2539893474509977
3079,0.3726243860773018
3080,0.0106757766627546
3081,0.1087744742567058
3082,0.3422109805088557
3083,-0.045719875386765
3084,-0.130951367004516
3085,0.053203941347975
3086,0.0404186521443153
3087,0.1295969746542339
3088,-0.1297651463580696
3089,-0.1064781293922228
3090,-0.055399301116507
3091,0.110675974799928
3092,0.0276613400855485
3093,0.3318947692111927
3094,-0.0488006704787808
3095,-0.045638837589427
3096,0.221398399992544
3097,-0.2942750929367971
3098,-0.0552615358456058
3099,-0.429047131147539
3100,-0.1430364398306789
3101,-0.2409587171613774
3102,-0.002132423499305
3103,0.1979228739252589
3104,0.2377919320594489
3105,0.3069107842099669
3106,-0.067777942515831
3107,0.0
3108,0.3455495326712285
3109,0.0312081280398368
3110,-0.0432754216714954
3111,0.405769069043816
3112,-0.0399621411294558
3113,-0.3821467781437383
3114,0.0966044994916719
3115,0.1793873039267239
3116,-0.1196080969242893
3117,0.1615068925602341
3118,-0.0105241001894242
3119,0.0483874360970192
3120,0.1826963460730795
3121,-0.0189031946398888
3122,0.167746534985639
3123,-0.1406853687216563
3124,0.1342056701895626
3125,0.5245635339476921
3126,-0.4691646216156989
3127,0.2040877278564883
3128,-0.0159313359420977
3129,0.1779147202067465
3130,0.6477988663519785
3131,0.1538127822366014
3132,-0.1857083588517687
3133,0.4405892881729331
3134,-0.0354170355941221
3135,0.0933743525225751
3136,0.2969307357610527
3137,-0.1000568950972215
3138,-0.2517554038904023
3139,-0.0078679753732411
3140,-0.1053450295852099
3141,-0.0522074902972956
3142,0.1495032949739446
3143,-0.06889763779528
3144,-0.1035914528085406
3145,0.1427981109799214
3146,0.0786472670074781
3147,-0.0688637481554397
3148,0.2472964220525585
3149,-0.0371867935441798
3150,0.2833902998312643
3151,0.1339440027652965
3152,0.0496642266416225
3153,-0.457700650759222
3154,-0.1912544553594704
3155,-0.1218556880494391
3156,-0.2793052282447477
3157,-0.1026626766562483
3158,0.0654864552181815
3159,-0.1815080475857332
3160,0.1332197689401414
3161,-0.1071272409269805
3162,-0.0853373011531446
3163,0.168203066975399
3164,0.0960237440530868
3165,0.0872181762679292
3166,-0.0610681893205499
3167,-0.0131142532949362
3168,0.2546523016650377
3169,0.4894847415044056
3170,-0.4088467477111096
3171,-0.0968686395942386
3172,0.0184995755979794
3173,0.1000152197073423
3174,-0.158972125435544
3175,0.2435573287560046
3176,0.4169409699363632
3177,-0.2966630331912805
3178,0.192038662088255
3179,0.1362413550241959
3180,-0.6893905926666586
3181,-0.4320007472445278
3182,-0.3914949480741768
3183,0.2805245809664045
3184,0.6179866644982982
3185,0.1855158500104378
3186,-0.074261446705807
3187,-0.4358567965690855
3188,0.3044033925874294
3189,-0.5502400728980521
3190,-0.3528804895777147
3191,0.5282737227554166
3192,0.9872295222039992
3193,0.0126995855317101
3194,0.2981260647359491
3195,-0.3789804501548242
3196,0.0923488941219876
3197,-0.0646860416762862
3198,0.1464838118086692
3199,-0.6559546752734086
3200,-0.2036673497373409
3201,0.4730865224625667
3202,-0.2251313266071842
3203,-0.1106033097518791
3204,-0.0772732968547689
3205,0.0803413987750526
3206,0.0594381530376076
3207,-0.2257477895528906
3208,0.1627746822763356
3209,0.2913085998460178
3210,-0.0010403986807735
3211,-0.0364272184175921
3212,-0.1135736092442699
3213,0.0656003998500557
3214,-0.1418143899895738
3215,-0.1357418815913077
3216,-0.0815115161142087
3217,0.0689237452745547
3218,0.0438413361169059
3219,-0.0177484522305585
3220,-0.0386439120172126
3221,-0.1875547523009091
3222,-0.0112604127422713
3223,-0.1005656819610227
3224,0.3112011529062864
3225,0.0339389641002049
3226,-0.0876881641856398
3227,0.1688273792154624
3228,0.4326938042812896
3229,0.1109038142620166
3230,-0.0082925615722621
3231,0.303681484358218
3232,0.0600470957613846
3233,0.2020202020202057
3234,0.1420366825171365
3235,0.0082333326472147
3236,-0.0483942379966755
3237,-0.0133874322904979
3238,-0.0752321375202152
3239,-0.1227892770910347
3240,-0.1777924789646717
3241,0.0093022294343243
3242,0.1207829210884873
3243,0.0123864574731631
3244,-0.0468220779625794
3245,0.0323539735304442
3246,-0.0144550448106375
3247,-0.0547526317420606
3248,-0.0744363001023527
3249,-0.3121564723207424
3250,0.016149870801032
3251,0.6691722431020295
3252,0.2218004710401688
3253,0.0838479587477224
3254,0.1193464469901018
3255,-0.1393935239139904
3256,0.0342653508771877
3257,0.2847315550898612
3258,-0.3336761512969899
3259,-0.1533601904413147
3260,0.0526183340577928
3261,0.2755307394613515
3262,0.1667919371370024
3263,-0.0159460567679605
3264,0.1455802738728871
3265,0.0545628154412788
3266,0.1792806081924347
3267,-0.0226988991033857
3268,0.1178951186886394
3269,0.0430585142546339
3270,0.0181266144015915
3271,0.1176843344045712
3272,0.1829805498452577
3273,-0.0429397938889888
3274,0.2052369246036149
3275,-0.010831497996163
3276,-0.6706042707860163
3277,0.0018173227201669
3278,-0.1711206582683938
3279,-0.1650210151071882
3280,-0.4680687355732147
3281,0.0768836494105512
3282,-0.1907416917320746
3283,-0.1782203685670765
3284,0.1156175445035778
3285,0.2653976388761865
3286,0.1626343103574275
3287,-0.1097614517781396
3288,-0.0091476243619448
3289,0.0407399251266245
3290,-0.0550842789467885
3291,0.2209495333677755
3292,0.1985694225030658
3293,0.240773978899449
3294,0.02078979330568
3295,0.1387705150899257
3296,0.1104571967447933
3297,-0.0658811029580107
3298,-0.0118844759033483
3299,-0.1312508203176319
3300,-0.2150126534771167
3301,0.3921345983775667
3302,-0.2769931463355857
3303,-0.0953414209159356
3304,-0.0493388592855783
3305,-0.2362871053181058
