,FTNT.US
3117,-0.1105888858169664
3118,0.0644685945846317
3119,-0.0184229918938799
3120,-0.106044538706265
3121,0.0921276889769298
3122,-0.0322550916966146
3123,-0.0184348787906813
3124,-0.2958306369603339
3125,0.3504494895627016
3126,0.5508847394662189
3127,0.315098752598743
3128,0.2220241471517713
3129,-0.0664893617021225
3130,0.0194565146896693
3131,-0.1331298503100847
3132,-0.0422297297297467
3133,-0.2018097780092271
3134,0.0455491931285744
3135,0.2401817591691038
3136,-0.0665811396742528
3137,0.249461390180305
3138,-0.0794371311847495
3139,-0.3559737867931753
3140,0.0825801417517271
3141,0.0552396425670238
3142,0.2398781159843136
3143,-0.1087115250442265
3144,-0.0308381484126372
3145,0.3396849018148915
3146,-0.1750008101889427
3147,-0.3414412070759662
3148,-0.1302422505860827
3149,-0.1108286068192293
3150,-0.439437146463456
3151,0.2905531385954015
3152,-0.1213403441087664
3153,-0.3559496674680873
3154,-0.2661073195166132
3155,-0.3030255452104793
3156,0.9656051747729874
3157,-0.2900539562735885
3158,-0.0967782217782224
3159,0.0062433664231696
3160,0.3422100547536158
3161,-0.3308571071852182
3162,0.2149064067025875
3163,-0.2623114636355041
3164,-0.0750023438232473
3165,-0.3032701455226605
3166,-0.3720425371255992
3167,0.0785941085856204
3168,-0.0125766388932443
3169,0.2446444813850556
3170,-0.3367321248741167
3171,-0.3061965339814926
3172,0.0378656400870924
3173,0.1921138825900594
3174,-0.3476392137032949
3175,-0.2173424267406199
3176,0.3896918299092232
3177,0.442964592561765
3178,-0.3550331165343987
3179,-0.8151111378470176
3180,-1.0209352496125956
3181,0.097137479889504
3182,0.4893520616221128
3183,0.1626710624646024
3184,-0.1780664652568011
3185,0.132754042964035
3186,-0.0588688131141581
3187,0.2754696531791969
3188,-0.3171151581045608
3189,-0.1164109154131048
3190,0.0619466352400761
3191,0.3282934762966011
3192,0.3670293548463703
3193,-0.0279453699534892
3194,0.1363888430928915
3195,-0.0029976468472222
3196,0.2198426704154448
3197,-0.0059824713589129
3198,-0.1782958512503265
3199,0.0044946513648887
3200,0.0296296296296237
3201,0.212510394530163
3202,0.7610489638730933
3203,-0.72403830062496
3204,0.7843345673129829
3205,-0.0183297895740198
3206,-0.1174484327974723
3207,-0.0367161110295072
3208,0.2490477585701753
3209,0.0512482612197036
3210,-0.0183063010288182
3211,-0.020140986908361
3212,-0.3214548126377664
3213,-0.2282936887841537
3214,-0.1733613662350966
3215,-0.0045371096840876
3216,-0.0360516605165958
3217,0.2686490266073006
3218,-0.0957748554168014
3219,0.0294605045111338
3220,0.1727814131313765
3221,-0.0239010130352439
3222,-0.001838573267143
3223,0.0514535631592437
3224,-0.1656604329259272
3225,0.3617454216594994
3226,0.2874372992166033
3227,-0.0902577988379289
3228,0.1520784048664987
3229,0.0056322162771159
3230,0.5043429532081689
3231,0.234807402023825
3232,-0.6754094669893719
3233,0.0112555574314875
3234,0.0955807938828381
3235,0.2523694689024668
3236,0.0392420674963522
3237,-0.0560915413955543
3238,-0.3433331457196002
3239,-0.067586595325247
3240,0.5322128851540552
3241,0.1677852348993352
3242,0.0503102465201939
3243,-0.0391455094508406
3244,0.0223638600022478
3245,0.3253386296991016
3246,-0.1975543023061068
3247,-0.2687419517384187
3248,0.1118505676416244
3249,0.1786412102941959
3250,-1.1272040302266952
3251,-0.1197906815459288
3252,0.1013409888084013
3253,0.2476046869600605
3254,0.178739416745059
3255,-0.0753153831669968
3256,-0.1177560250995177
3257,-0.0708042507702862
3258,0.1945525291828808
3259,0.5244100387064574
3260,-0.1250156269533798
3261,0.1123876123876166
3262,0.2988047808764877
3263,-0.5508262393590357
3264,0.0062589973086432
3265,-0.0250422588117576
3266,-0.0031303803412086
3267,0.0531881609411225
3268,0.0250234594932699
3269,0.0187640730547918
3270,0.0843670905852519
3271,-0.3228840125391764
3272,0.0689179875947707
3273,-0.1977463197212882
3274,0.0846766606034117
3275,0.6351795649974716
3276,0.0547668197329045
3277,0.239556190636292
3278,0.4976372684313962
3279,-0.0753295668549934
3280,-0.4075972770821072
3281,-0.101034828833871
3282,0.1240153758900977
3283,-0.0648644467583987
3284,-0.0802305524001819
3285,0.0535284859427767
3286,0.1983717319232881
3287,-0.1723558096519239
3288,-0.1515661839002969
3289,-0.0821658063836602
3290,0.0652686542024596
3291,0.0757384498863951
3292,0.046263195525093
3293,0.0588457820184045
3294,-0.0336374721439616
3295,-0.0126156433978137
3296,-0.0042053913116696
3297,-0.1302421628368027
3298,0.071239217336416
3299,0.2057613168724198
3300,0.214480319981453
3301,-0.2848505987675739
3302,-0.4437697068784417
3303,0.308516211653764
3304,0.6448627859229109
3305,0.1933733548834033
3306,0.0
3307,-0.179263285722548
3308,0.1270574646260461
3309,0.0311771090736946
3310,0.3371885609068326
3311,0.1493823613904161
3312,0.0459426864985838
3313,0.1147249469397218
3314,-0.1666283612962655
3315,0.0775082531936381
3316,-0.1811802599792923
3317,-0.2081858779426861
3318,-0.0050723384633001
3319,0.1065208003454741
3320,0.3871522798967496
3321,0.0
3322,-0.3626525443241972
3323,0.083398038708199
3324,-0.3781536862767745
3325,-0.2132996604269406
3326,0.0051189298024046
3327,0.1720408128502741
3328,-0.1108420585928329
3329,-0.1896430951119943
3330,0.4066700697635018
3331,0.2359571542548653
3332,-0.6716111832661261
3333,0.0170864231281862
3334,-0.1231737776713359
3335,0.2389323138888096
3336,0.2519492015933922
3337,0.061247405491853
3338,-0.044253812636164
3339,-0.3312954677413744
3340,0.102357637585709
3341,0.0068233768892356
3342,0.3925033558187256
3343,-0.2077267541843366
3344,0.1988172920065376
3345,-0.2179836512261533
3346,0.0408552362794513
3347,-0.1397838464423391
3348,-0.1741803278688493
3349,-0.2568053415511042
3350,-0.3381811253651713
3351,-0.1494673238988797
3352,0.0635626887017284
3353,-0.2261578645601005
3354,0.311190143528521
3355,-0.1303296778068473
3356,0.1365021908934956
3357,-0.2546635258165186
3358,0.103350134355171
3359,-0.0302191684957121
3360,-0.2403574815331645
3361,0.2318471742830441
3362,-0.2471537455751615
3363,-0.0223285486443359
3364,0.1624152097066943
3365,0.0238788862887398
3366,-0.0509675877996235
3367,0.2827057160554568
3368,0.1173913733204323
3369,0.1125055460480503
3370,0.1139601139601002
3371,0.0284819139846298
3372,-0.144199534124577
3373,0.0364327578013471
3374,-0.1745477626150284
3375,-0.0473164796539091
3376,-0.247331865153318
3377,-0.3058623619371206
3378,0.0747104968248131
3379,0.1931941431670258
3380,0.7629787789379598
3381,0.0173527037933843
3382,-0.1515610791148794
3383,-0.6542816462133049
3384,-0.3743024363685935
3385,0.0510152025303463
3386,0.2578106448658528
3387,0.1321227725455608
3388,-0.1221084051285576
3389,0.1929652324046153
3390,0.0541363559465488
3391,-0.0711044897406502
3392,-0.1458071954155335
3393,-0.3590206054006251
3394,-0.317487411453446
3395,0.056296700672136
3396,-0.1640408735176382
3397,0.2685771545818345
3398,0.7449255751014878
3399,0.4881333108904186
3400,0.215002388915436
3401,0.3776099511328291
3402,-0.0412685311577395
3403,-0.0730669038693748
3404,0.1205736768625625
3405,0.0808458697271833
3406,-0.3835014799019894
3407,-0.6889700698583533
3408,0.0128164049984045
3409,0.1471717430253326
3410,0.1540686354527836
3411,0.0822534312160867
3412,0.1386838769394872
3413,-0.1037299384193112
3414,0.2228518671802835
3415,0.054091892579852
3416,0.0095447169991503
3417,0.1255143706010333
3418,-0.0206585303839301
3419,0.1142857142857186
3420,0.1869514243163519
3421,-0.0618272325179515
3422,0.0015852885225096
3423,-0.1269841269841197
3424,0.0919788131561484
3425,0.0352362237785682
3426,-0.35225510685632
3427,0.458750073818755
3428,0.534926409238061
3429,-0.0133515804933477
3430,0.5460852822547309
3431,0.2714737382264797
3432,0.1900009913095161
3433,-0.0462825217362512
3434,-0.0165322047348271
3435,0.1716398204383357
3436,-0.409313116248225
3437,0.2430073398135148
3438,0.0099176832292074
3439,-0.0727826115724442
3440,0.0
3441,-0.0264734107680545
3442,0.0793572066263297
3443,-0.016535485151138
3444,0.0066137566137506
3445,0.1551820913263206
3446,0.1055443781127323
3447,0.0527443547057936
3448,-0.0494722955145231
3449,0.1810699588477403
3450,0.1437642266682581
3451,-0.00798753943848
3452,-0.6148035039781293
3453,-0.8432237576034656
3454,0.8720224944767981
3455,0.1764304903965667
3456,0.1081470800288433
3457,0.3029327693709657
3458,0.3745225970719349
3459,0.1269868515366282
3460,-0.0634541984732758
3461,-0.0318167356029321
3462,0.063593004769474
3463,0.0595829195630608
3464,0.2338115241341061
3465,-0.0181534097890534
3466,0.0710965142111905
3467,-0.1840006348954474
3468,0.1287970356866931
3469,0.2312984342875136
3470,0.0809876543209926
3471,0.1577753673207793
3472,-0.0690744029998071
3473,-0.126467217326006
3474,0.1184226108238311
3475,0.239340483999646
3476,-0.4331835773063673
3477,-0.7324823627884811
3478,-0.0807778608825674
3479,-0.2339040993192708
3480,-0.1170889876306122
3481,-0.6648936170212731
3482,-0.1558881842810183
3483,0.0710828796128292
3484,0.6341859276847576
3485,-0.0150303613298727
3486,0.0210380789228483
3487,-0.3105215556225594
3488,0.3754317465084847
3489,-0.2831240022890869
3490,-0.4508047924482661
3491,0.4982313539550025
3492,0.2207803910966969
3493,0.0240247454878477
3494,0.1529235382308818
3495,0.1975101747665863
3496,-0.095854301461793
3497,-0.4664600198621548
3498,0.3448896353166918
3499,-0.5548854041013194
3500,-0.1214850810394287
3501,0.8315702867889
3502,-0.1412429378531127
3503,-0.2418736357736986
3504,-1.224172936820723
3505,0.0582486261440841
3506,0.3819262782401788
3507,0.2786506195529726
3508,0.5717991039849086
3509,0.208829671460936
3510,0.5702754869275278
3511,-0.3993188090903792
3512,-0.0822803408756899
3513,0.1086095047993672
3514,-0.3564484769928818
3515,0.1059384379965904
3516,-0.3366009212235698
3517,-0.1833993965568255
3518,0.0945682368934314
3519,0.610938142513066
3520,0.3570592367127216
3521,0.1286098444990055
3522,0.023378141437751
3523,0.1109229960885035
3524,-0.0291987853305202
3525,0.1355044670540483
3526,-0.3040844064595015
3527,0.6568106920541936
3528,-0.3306392358559877
3529,-0.8101476783482245
3530,-0.4043878404759712
3531,-0.4716760846214873
3532,0.6772113734403302
3533,-0.0185571793087413
3534,0.1713597628751278
3535,-0.176301382573998
3536,0.296049588306048
3537,-0.1389660922734905
3538,-0.1623903864891172
3539,0.1019698725376588
3540,-0.078857036830869
3541,0.0996315948006093
3542,0.0925947359892669
3543,-0.0208381569807899
3544,0.0879059868603672
3545,-0.0462877244954611
3546,0.0647608474419533
3547,0.0046255608492487
3548,-0.2504057500579606
3549,0.0231803430690695
3550,-0.3331297540391951
3551,0.1469161469161393
3552,0.5814914843190249
3553,0.42807749300258
3554,-0.0823904207404183
3555,0.191875445425138
3556,-0.0383898212131146
3557,0.1861178016203215
3558,-0.3956913607386232
3559,-0.0109926349345994
3560,0.2248423361667104
3561,-0.1455364252958708
3562,0.3038764783179908
3563,0.191267282365169
3564,0.2670590800087097
3565,-0.4159369527145309
3566,-0.2043352414128227
3567,-0.0644240794600249
3568,-0.1751402056165823
3569,0.1200241585680608
3570,0.0740679779441971
3571,0.0959219469414664
3572,-0.2252375981980973
3573,-0.308590951672454
3574,0.0220373533138626
3575,0.3310430980637109
3576,-0.1062965047208075
3577,-0.2036277058989486
3578,0.0594865372573568
3579,0.0688317376885136
3580,-1.0176991150442565
3581,-0.3297818366311401
3582,0.3160955873056012
3583,0.1262785705265744
3584,0.3586033343818768
3585,0.2384987133622191
3586,0.0125509883903243
3587,0.2568222518360359
3588,-0.0429577742612819
3589,-0.0762674688224629
3590,-0.0250736538582034
3591,0.1064495929868425
3592,0.1375687843921954
3593,0.1182941163979168
3594,-0.19675208861354
3595,0.1406074240720052
3596,-0.0813058978047557
3597,-0.4334170854271343
3598,0.4253189892419357
3599,0.0500125031257892
3600,0.1310315458446546
3601,0.062201270215412
3602,0.5761156137096112
3603,0.3050264464418982
3604,0.2250174024250054
3605,-0.2173948311945411
3606,-0.3745379341790217
3607,-0.024432354953249
3608,0.0813749104875984
3609,-0.0944840843189067
3610,0.0830118658137589
3611,0.1527685231834264
3612,0.1142831169421579
3613,0.5145348837209359
3614,-0.2493281093158173
3615,0.2632046375688281
3616,0.3555913113435295
3617,-0.096633918505399
3618,0.0257624062087347
3619,0.0707964601769999
3620,-0.0354107648725256
3621,0.0884486113568126
3622,0.0626787952814095
3623,0.0032141938801719
3624,-0.2642603931678998
3625,0.7265241872010587
3626,0.7749609515799714
3627,-0.1654782320907456
3628,0.425417178465507
3629,-0.1169766046790771
3630,-0.129140763432126
3631,-0.4858763882182562
3632,0.432692307692307
3633,0.1020591943327054
3634,-0.2950385356454604
3635,0.6579734417992549
3636,-0.378264785349742
3637,0.0779937604991573
3638,0.2841673895486191
3639,0.6742539798930114
3640,-0.1962967373184106
3641,-0.1849090366835683
3642,-0.1433606116719485
3643,0.0059730020308152
3644,0.0089587003912054
3645,0.0388059701492523
3646,0.5108101686861568
3647,0.2872456987177501
3648,-0.2166429249762637
3649,0.1777461784571699
3650,1.236936782593803
3651,0.8930997011681593
3652,0.0814332247557034
3653,-0.1222992254382435
3654,0.4632604064518326
3655,-0.3086629129638508
3656,-0.5628133847255781
3657,0.0579532283357056
3658,-0.3146159633403868
3659,0.5644722524483026
3660,0.8730238986078914
3661,0.6197239715931817
3662,-0.0703965673292814
3663,-0.4174100380381759
3664,0.235080767034956
3665,-0.1580894719138817
3666,0.2616747181964481
3667,0.067051092932811
3668,-0.4715710051199061
3669,-0.3176319524227876
3670,-0.4889643463497445
3671,-0.0135841880051689
3672,-0.98772206598532
3673,0.1164702658262646
3674,-0.089144894740448
3675,-0.4654759143276874
3676,0.3313810110974071
3677,0.4686014335098733
3678,0.1876339805230654
3679,0.0612107486074519
3680,-0.0659981104021352
3681,-0.0105669392630647
3682,0.0474521269267776
3683,0.2702042560986752
3684,-0.0855614973261948
3685,-0.0091681437564857
3686,0.1647546985599108
3687,0.1857660565825178
3688,0.048701792834739
3689,-0.0974985527558554
3690,-0.2336270213318225
3691,0.2239624596258192
3692,0.1095756985450823
3693,0.0805948814646937
3694,0.4043739019809715
3695,0.5003013863773432
3696,0.0557254092805404
3697,-0.136426964821279
3698,-0.2184637707445285
3699,-0.2697623666343314
3700,0.3699737187910588
3701,0.1770840165278482
3702,0.1865732709240264
3703,0.666536610742623
3704,-0.1041531050644425
3705,0.2467532467532437
3706,0.0929654418972544
3707,0.2244158197941604
3708,-0.1880674448767966
3709,-0.5280657148445155
3710,0.2827888834714788
3711,-0.139964846038653
3712,0.6467886941336265
3713,-0.0258782428673225
3714,0.0064691421917578
3715,-0.1100964963409208
3716,-0.3379036974462345
3717,-0.1957166314862708
3718,0.0784594366013896
3719,-0.1563823548576328
3720,0.4346697807188189
3721,-0.0454338936846843
3722,0.3879226740802963
3723,-0.5525939409699613
3724,-0.6543646119617852
3725,-0.323212873499982
3726,-0.3381059168535315
3727,-0.1174398120963116
3728,-0.186870609405808
3729,-0.2776139084568176
3730,0.52813255091473
3731,-0.0829130104332236
3732,-0.930994804560814
3733,0.0696888393323769
3734,-0.1098805267288733
3735,-0.026168876482899
3736,-0.4327790724160334
3737,0.1102632315877897
3738,0.216556060076844
3739,-0.2450980392156823
3740,0.2235885969815491
3741,-0.1014163315264978
3742,0.4664276515019777
3743,-0.0766363604695813
3744,0.1339340070619717
3745,0.2013644175187185
3746,0.032971228265009
3747,-0.3937282229965141
3748,0.4336513443191673
3749,0.2180836333425628
3750,0.8327427356484742
3751,0.2680017670446252
3752,-0.5091318118580432
3753,0.7083235363273057
3754,0.0822271819569989
3755,0.2928086202857812
3756,-0.1671799384073891
3757,-0.140981584280542
3758,0.0029370300751852
3759,0.2840825889588433
3760,0.1608187134502957
3761,-0.0351000351000364
3762,-0.0995491011301677
3763,0.0312896150967551
3764,-0.0049468723472824
3765,0.0380383895131072
3766,-0.2552142920003534
3767,-0.0704535446939701
3768,-0.1440498588899201
3769,-0.2475539313922055
3770,0.2029352077880055
3771,-0.0470795939384929
3772,0.3372434017595241
3773,0.0937536622524297
3774,-0.0909064250315246
3775,-0.348787030557509
3776,0.5662874021638018
3777,0.301137431168784
3778,-0.1050371536378155
3779,0.6415038900499284
3780,0.0995777924577069
3781,0.6180934042063625
3782,-0.0772713859629942
3783,0.1810949529512306
3784,-0.0484979887598824
3785,0.2055788420909118
3786,0.3949864594705717
3787,0.2587962439190012
3788,0.1482694833161464
3789,-0.1060190551581804
3790,0.1552532038615738
3791,0.0253986171864066
3792,-0.2461242503111928
3793,-0.1246317697711301
3794,0.2105798719561328
3795,0.2256158607950011
3796,-0.2672209026128246
3797,-0.2750446593132306
3798,-0.6150966865802809
3799,0.1896463352127105
3800,0.9113548455465472
3801,0.2510504479268638
3802,0.1293217207706393
3803,-1.2181439333226485
3804,0.0480615187439941
3805,-0.6774193548387047
3806,-0.0322684737011951
3807,-0.6713589604764533
3808,-0.1409672522229401
3809,-0.1088800766828423
3810,0.0816747112099339
3811,-0.5025399524712741
3812,-0.2228777450016317
3813,-0.134015261329762
3814,0.0464734827774783
3815,-0.2521376891032712
3816,-0.5677746540984516
3817,1.1012375293027368
3818,-0.8910400968043587
3819,0.7153778942769781
3820,0.0927491952643283
3821,0.1987422068552498
3822,-0.034533170362915
3823,-0.3671550404548503
3824,-0.1697606921855176
3825,0.4106307853802914
3826,0.7357120303125937
3827,-0.1898133502056203
3828,-0.3141760020310397
3829,-0.1191478545442991
3830,0.0999841295032527
3831,0.2311736018747106
3832,0.0791064139480429
3833,-0.4066719618744949
3834,0.0603289515463255
3835,0.0761469636398277
3836,-0.1779924988875476
3837,-0.4662153531740897
3838,-0.1374988008825526
3839,0.121363099230301
3840,0.0478835472131703
3841,-0.0351269359731801
3842,-0.3943318799692104
3843,0.3227558878982491
3844,-0.1985207005859577
3845,0.0828617041357314
3846,-0.1053676658980296
3847,0.0256147540983555
3848,0.1502605582019972
3849,0.3536158012105628
3850,0.1385581294652492
3851,0.96483704974271
3852,-0.0300261656586424
3853,0.3355919885428453
3854,-0.0898568708414366
3855,-0.079222336416582
3856,0.4431286914956299
3857,0.1917365218501255
3858,-0.2944691020826211
3859,0.1534003749787001
3860,-0.7275146468656751
3861,0.2120095939694946
3862,0.025691530358826
3863,0.1709840129947874
3864,0.0299132515704427
3865,0.1322977125298746
3866,0.0639740691772959
3867,0.0681924732557629
3868,0.2338634237605286
3869,0.123157939440265
3870,0.0
3871,0.3301587301587306
3872,-0.0211685012701148
3873,0.3837881152207941
3874,-0.0548569499535926
3875,0.6539060662941251
3876,-0.7292657007164522
3877,0.5831537013288239
3878,0.0654432416219041
3879,-0.2789095184709301
3880,-0.2384606950992228
3881,-0.1454804973785986
3882,0.1315825543463412
3883,0.2597473615136404
3884,0.1855793897713025
3885,-0.3725415000273965
3886,0.0109559024924734
3887,0.1394929022729112
3888,0.0273440704383161
3889,0.0383490187106651
3890,-0.0794124083597773
3891,-0.1122826235793578
3892,-0.1825316673100412
3893,0.3342565676192915
3894,-0.1525674380391752
3895,0.0136911281489625
3896,-0.0246501054476664
3897,0.147682209763425
3898,0.215587817923813
3899,-0.0710033316947924
3900,0.937791525506946
3901,-0.3597122302158222
3902,0.3315079930260596
3903,-0.5655158788956439
3904,-0.3369839932603235
3905,0.57401887117835
3906,0.1598780007870861
3907,0.2404671934043328
3908,0.0539533058661885
3909,-0.0932790024056152
3910,-0.0638632344271936
3911,-0.167306367483517
3912,-0.4100993132071804
3913,0.4231242312423191
3914,0.0467186308982265
3915,-0.521528498690003
3916,-0.5566930672102869
3917,-0.0547597732020235
3918,0.2191545873581122
3919,0.028974002778332
3920,-0.1192131929266884
3921,-0.1392757660167136
3922,0.1117929098452261
3923,0.1067103434584094
3924,0.2179080824088737
3925,0.7151167740287698
3926,0.3421945701357569
3927,-0.1855813228690106
3928,-0.1617594891805585
3929,-0.3459961271215329
3930,0.0113895216400807
3931,-0.0370581471097266
3932,-0.1425963430983898
3933,-0.0128378860281052
3934,-0.2442295758012488
3935,-0.0088662624413699
3936,0.2140472045435086
3937,0.2419997722355149
3938,-0.0512732866176741
3939,-0.0284932755869679
3940,-0.2742857142857084
3941,0.4040748961356826
3942,-0.1453364110455646
3943,-0.0912747083487977
3944,-0.3578175989007843
3945,0.3110464286733532
3946,-0.1085559205827725
3947,-0.2434135166093994
3948,0.1287001287001254
3949,-0.177635160301408
3950,-0.7955227325178933
3951,-0.0404040404040364
3952,0.3158821397131206
3953,0.2187392352738547
3954,0.0516440006885886
3955,-0.1666858259570183
3956,-0.3981764671937202
3957,-0.4764936376676953
3958,-0.494231441556923
3959,0.2209302325581369
3960,-0.0872854233343064
3961,0.2322206095791034
3962,-0.6250730225493593
3963,-0.37527852703179
3964,0.3884232353027192
3965,-0.1608845726320749
3966,0.5411381356918462
3967,-0.0582207731718809
3968,-0.2509776454794714
3969,-0.0759345794392662
3970,0.0817088829228521
3971,-0.0642410792501393
3972,0.0816945789811605
3973,-0.0700729927007325
3974,0.0350242250890212
3975,0.425365472057891
3976,-0.4715822567175949
3977,0.215675702171461
3978,0.0930460333006844
3979,0.1662266549330221
3980,0.0427606260155676
3981,-0.0012217470983495
3982,0.0317553373393901
3983,-0.0195455655998006
3984,0.2971840592419298
3985,0.0379374679491704
3986,-0.0769568184033452
3987,0.0681375745848225
3988,0.4654353306185821
3989,-0.1505073554401137
3990,-0.1336930892826785
3991,0.089858169807656
3992,-0.0680470496743396
3993,0.7190078656565076
3994,-0.3097923423205316
3995,-0.1114557084706288
3996,-0.0339328130302106
3997,0.2369668246445541
3998,-0.1404426364472817
3999,0.6160658420368682
4000,1.1583692093779387
4001,-0.1827872604800293
4002,-0.0752642429398927
4003,-0.3217228587373892
4004,0.216202050643682
4005,0.1504595558172362
4006,0.1632759690428762
4007,-0.1799267207537331
4008,0.169823644676676
4009,-0.1455413648182346
4010,-0.0278077665456143
4011,-0.0392734413352984
4012,0.5630044259307347
4013,-0.1858433047504135
4014,-0.1011749347258493
4015,0.1499054943622617
4016,0.0748966101142861
4017,0.1105942816250957
4018,0.2109841599584449
4019,-0.1886178861788566
4020,-0.1677606397706683
4021,0.1674796747967435
4022,0.0909740723893601
4023,0.2269190871369441
4024,0.2876814170734028
4025,0.2931937172774924
4026,-0.1048218029350172
4027,0.2270961572939842
4028,-0.1376421304608128
4029,0.2209350928524539
4030,0.5433975710425466
4031,0.360957424775889
4032,-0.0918028903103536
4033,0.2009693817236099
4034,0.1092315413456158
4035,0.0560604272394658
4036,0.1767200754005554
4037,-0.4913277688983508
4038,0.5065080393427088
4039,-0.1710914454277239
4040,0.0825277057297726
4041,-0.0412808869493384
4042,-0.3699428808192015
4043,0.2921388101983029
4044,-0.0531443755535892
4045,0.3002472624514419
4046,0.0705965407694882
4047,-0.0058833911866746
4048,-0.2418023118660041
4049,0.1766160367361423
4050,-1.2714622539163587
4051,0.0838259311181985
4052,-0.5712375359748757
4053,0.60965039006068
4054,-0.7217274896688255
4055,0.352342424637863
4056,0.3741368849854147
4057,0.0476472371821771
4058,0.458478254620705
4059,0.1148468230497671
4060,-0.1639249971241208
4061,0.1665231122595417
4062,0.0186585908458076
4063,-0.2013432470913058
4064,-0.2696622732385436
4065,0.0576485169918971
4066,-0.1616768195859925
4067,0.149903427599522
4068,0.0201752363384808
4069,0.0633677055129982
4070,0.0769325304873508
4071,0.1128967341306321
4072,0.2623618299379279
4073,-0.4001554560764574
4074,0.4855898699363987
4075,-0.5954066105173772
4076,0.1131141746200071
4077,-0.1238718810829946
4078,0.0972332714576146
4079,-0.1416305213773538
4080,0.1458434613514882
4081,0.166998678570563
4082,-0.0832376578645256
4083,-0.4145881831282573
4084,0.236662832876226
4085,-0.0663981231463882
4086,-0.0066402532149832
4087,0.0995046877763994
4088,-0.1461535054696897
4089,0.057542492917845
4090,-0.2484913028043902
4091,-0.0977169761037697
4092,-0.2493543503428505
4093,-0.1896009457741345
4094,0.3976894023550367
4095,0.1065293621554355
4096,0.1772342593823411
4097,0.0310063784549934
4098,-0.093105741520718
4099,-0.0133025895707702
4100,0.0
4101,0.6139466691102398
4102,-0.3069965807566379
4103,0.8890433910602971
4104,1.8526519080147397
4105,2.5154711060751245
4106,-1.401753517641227
4107,0.8482893998878152
4108,-0.0561167227833782
4109,0.3425375742747354
4110,0.3240079434205309
4111,-0.7122807017543764
4112,0.5582693649686052
4113,0.0470818002685374
4114,-0.2289569351230528
4115,0.0908011454913707
4116,-0.0314410480349257
4117,0.0959776633801508
4118,-0.2151026546815264
4119,0.1710893854748436
4120,0.0104737632231363
4121,0.1150788115497224
4122,-0.4342953208181595
4123,-0.3074004461697904
4124,-0.0087836413463485
4125,-0.0083784840529444
4126,-0.9814428337751756
4127,0.2026456515620679
4128,-0.0281531531531595
4129,0.2191134333389599
4130,0.0898119562166694
4131,0.1625196144362206
4132,-0.2781758408497033
4133,-0.0421656265812046
4134,0.1907861511699699
4135,-0.1179775280898921
4136,0.0112346927311595
4137,-0.5990054249547934
4138,-0.3288354688740291
4139,0.2984602166097585
4140,0.1676024942862929
4141,0.1183665417241944
4142,-0.455806579468874
4143,-0.6783719074222017
4144,-0.8798665823221583
4145,-0.0978586230716023
4146,0.1437029372880381
4147,0.0459638035047472
4148,-0.1208007363092544
4149,-0.4507107361608696
4150,0.1259825267712813
4151,-0.5424606234166677
4152,0.2910328922080067
4153,-0.1718945530054043
4154,-0.2522885188044613
4155,0.0275649153757003
4156,0.1293874741913358
4157,-0.2207200993240478
4158,-0.0245887456400438
4159,0.2557460981584974
4160,0.0
4161,0.1127302722023558
4162,0.0269380260474255
4163,-0.1522388470591466
4164,0.0536539731454967
4165,-0.0330287349994507
4166,-0.157133011716056
4167,-0.0938163957948111
4168,-0.0330950252297895
4169,0.3026775640496412
4170,0.0536325756013018
4171,-0.2827118270079372
4172,-0.1035382470284523
4173,-0.393608027386253
4174,-0.2709914116567903
4175,0.0780355842264102
4176,-0.6071391186014846
4177,0.1306779572421723
4178,0.3593749999999988
4179,-0.2427754718458785
4180,-0.4589321304940731
4181,-0.2629364745477492
4182,0.0525596552086588
4183,0.220264317180625
4184,-0.3051025775907483
4185,-0.3060363022372224
4186,0.2736266049252693
4187,-0.0737230121116305
4188,0.3777148253068927
4189,-0.1260636621493902
4190,-0.5121165725146501
4191,-0.0554660468555979
4192,0.0079230931755685
4193,-0.91684434968017
4194,0.0745712155108206
4195,0.5192878338278878
4196,-0.2124044180118977
4197,0.2436698802839326
4198,0.2298972068810624
4199,0.2661817415138074
4200,-0.3090822634331798
4201,-0.4088209841544581
4202,-0.3113120004789476
4203,0.6246839396733862
4204,0.3409225661093256
4205,-0.0053957613033724
4206,-0.369517348092606
4207,-0.436341900777041
4208,0.11940298507462
4209,-0.2603776973034462
4210,-0.3770184003004117
4211,0.4054094485833163
4212,-0.0988319856244507
4213,0.2386623435757846
4214,-0.2092215568862292
4215,0.2598023113447023
4216,-0.0939754109630739
4217,-0.1483565826498307
4218,0.2746432622843202
4219,0.3243371916564927
4220,0.0891875018580763
4221,0.1336025176652184
4222,-0.3118178054816702
4223,-0.1380811786108443
4224,0.0175925622225148
4225,0.4642343402641611
4226,-0.7360569085609886
4227,-0.8184474400690533
4228,-0.5575773763814283
4229,0.03004005340455
4230,-0.2543166912060125
4231,0.1820398483558013
4232,0.2880932556203194
4233,0.1396880300661908
4234,0.0421214727422113
4235,0.4380047663180251
4236,-0.1458499071864219
4237,-0.2492273950752666
4238,-0.0648411392089358
4239,0.2040816326530642
4240,0.0795782353526152
4241,0.2150608787718482
4242,0.0132327643244553
4243,-0.0662076271186403
4244,-0.3254732646961014
4245,-0.0997340425531952
4246,-0.1098279362332292
4247,0.0631943058604396
4248,-0.2066391147846969
4249,0.0033327778703519
4250,0.0846061361713571
