,CRWD.US
6666,0.5329704598287678
6667,0.9797041237402826
6668,0.1933206320744138
6669,-0.2077038532742702
6670,0.3858932766528663
6671,0.1368523949169136
6672,0.3589914843880346
6673,0.1028606377359552
6674,-0.0417176549115522
6675,-0.2677077523703233
6676,0.1892674237363477
6677,0.0222617987533506
6678,0.1056318452215476
6679,0.0055592617300371
6680,-0.1057376593021301
6681,0.1916294053933951
6682,-0.0472353431508796
6683,-0.0556018904642726
6684,-0.0528497121081465
6685,0.0861541882052143
6686,0.0157831791324169
6687,0.1562534679835742
6688,0.1329934611548316
6689,1.0859131269498454
6690,2.1543880246551144
6691,-1.0139943074003843
6692,-0.0890260549587377
6693,1.254175701810928
6694,-0.8153023247844415
6695,0.0383309216549002
6696,-0.8127418874665133
6697,0.1011182488698643
6698,0.5265960594047608
6699,-0.6611078022632431
6700,0.3395814499848972
6701,0.3624804092616117
6702,-0.1213879677877857
6703,0.16552376448333
6704,-0.3202467085754905
6705,-0.4049065142312771
6706,-0.5568528830608986
6707,-0.1799532121648269
6708,0.077918964277149
6709,-0.2282830710080472
6710,0.4336513443191639
6711,-0.2789107485604627
6712,-0.2827067669172925
6713,-0.9625603498011162
6714,2.7253343426696945
6715,-1.5047704424665576
6716,-0.1404287244070215
6717,0.4652795506765467
6718,0.8856275303643759
6719,-0.5150378330260077
6720,0.851090656915896
6721,0.0630040322580609
6722,0.326551117809602
6723,-0.0495724143650706
6724,-0.1958451369216307
6725,-0.0314861460957071
6726,0.8243817137147096
6727,0.7426325642519789
6728,0.1134356896419341
6729,-0.311304347826094
6730,-0.7887817703768566
6731,0.0375469336670852
6732,0.834652021471345
6733,-0.6526541832266267
6734,-0.653904187099205
6735,-0.8113200730891605
6736,0.265549936788869
6737,0.5813040062843747
6738,0.0847670475951217
6739,-0.2065117096533234
6740,-0.7927369353410062
6741,-0.5253316712670317
6742,-0.2677437123973714
6743,-0.2801323578388707
6744,-0.0601988712711634
6745,-0.6337501239553839
6746,0.5852303280157659
6747,-0.080096366782157
6748,-0.3652158257190531
6749,0.6084194515277652
6750,-0.0313255168710253
6751,-0.0089509488005774
6752,-0.1793400286944071
6753,0.0268937696100413
6754,0.3724311627533127
6755,-0.5541086663673143
6756,0.384684201109328
6757,-0.2151694459386721
6758,-0.3057553956834563
6759,0.2957951186184108
6760,-0.1166068222621114
6761,0.7881729527541443
6762,-0.0905659839156154
6763,-0.6399928231811314
6764,0.3567441634713457
6765,-0.9604547459205214
6766,-0.780285446194866
6767,-1.308723186884554
6768,0.2623752495009999
6769,0.6100282696027326
6770,-0.5435324623516522
6771,-0.598807201337561
6772,-0.3823513120194295
6773,-0.7263320737490746
6774,0.502144839767855
6775,-0.7832765373073557
6776,-0.6759178657381442
6777,0.9986819426138086
6778,0.2023677021147454
6779,0.9595390204183852
6780,-0.1832237337482961
6781,-0.2819028441983399
6782,-0.9887903205307405
6783,0.2459556772655739
6784,1.177708730079179
6785,0.4738390942191716
6786,-0.2926390035266791
6787,-0.525495323343049
6788,0.3357891043953227
6789,-1.148972120529424
6790,0.0506642648052099
6791,-0.8172531214528931
6792,-0.1876385966907284
6793,-0.6841276656648021
6794,0.1228773073802432
6795,-0.0113798821982083
6796,-0.2637463448196823
6797,-0.4434462105505703
6798,-0.871383757406762
6799,-0.2854646082143784
6800,0.2759622367465472
6801,-0.2066717121732489
6802,-1.029290671685684
6803,-0.2653771303886401
6804,0.3555163801968669
6805,0.2315764788649714
6806,-0.3589079783478378
6807,0.199120253718312
6808,0.3020226560899147
6809,-0.3318649045521279
6810,-0.117612466921487
6811,-0.4456704401475569
6812,0.4495472186287182
6813,-0.1236385045628542
6814,1.105042370021642
6815,-0.1818397485321005
6816,-0.906669858463757
6817,-0.1528410453128718
6818,-0.5605448737267235
6819,-0.2416772400459221
6820,-0.0846586442522745
6821,0.1780702019134926
6822,-0.2632693820734747
6823,0.427865493551891
6824,0.3390897308542904
6825,-0.5401847714509974
6826,-0.2967538759689977
6827,-0.4257389611969451
6828,0.072930594384347
6829,0.4537479581341884
6830,0.0241940361700964
6831,-0.5320604420662187
6832,0.9426575111432344
6833,-0.0964668997950057
6834,0.1625233251068331
6835,-0.3261066489522266
6836,-0.5892358158182474
6837,0.2303030303030275
6838,-0.1213592233009639
6839,0.370241814184898
6840,0.7464970449603475
6841,1.54327548193792
6842,2.0000000000000075
6843,-0.0310899952838452
6844,-0.1742630322544928
6845,-0.964128111724743
6846,0.3541587542727027
6847,0.4481512371420535
6848,-0.1559280503424854
6849,-0.75228974825674
6850,0.0621285185600604
6851,-0.1853265629309849
6852,0.215757168082074
6853,-0.2697917544895136
6854,-0.2422739949854795
6855,-0.3165182987141456
6856,-0.0084788875699591
6857,0.2070769433841108
6858,-0.2641818901645765
6859,-0.0650839016384216
6860,0.3974069898534456
6861,-0.3138341485481675
6862,-0.2693201791687896
6863,0.1585055193886222
6864,-1.2828947368420978
6865,-0.8693343951158021
6866,-0.0464745717700127
6867,-1.0059012875536482
6868,0.490474124987478
6869,-0.4861530208542843
6870,0.2274703953970719
6871,-0.396292315959164
6872,-0.5945945945945915
6873,-0.5673903441715136
6874,0.294715447154473
6875,0.4921458909189093
6876,-0.7402879652268428
6877,-0.0185445956768653
6878,-0.0086277173913204
6879,0.1153559069010082
6880,0.5332073434125216
6881,-0.4202930868192319
6882,-0.4697991147429312
6883,-0.0886041439476523
6884,-0.0545553737043184
6885,-0.218698742482226
6886,0.3066021666553226
6887,0.4071384949446932
6888,-0.9521852308535518
6889,0.761100890956972
6890,1.362698356222865
6891,1.354766250175493
6892,0.7109004739336366
6893,0.305725403001666
6894,-1.0941801305542147
6895,-0.780334135636425
6896,0.1837196156020487
6897,0.2537355511699924
6898,0.2706217270586517
6899,0.0737514925897437
6900,0.1962846126883989
6901,0.3585416094767212
6902,0.1929029559397694
6903,0.5063466740653325
6904,-0.2851975514746777
6905,0.1805304818775304
6906,-0.3134359545866247
6907,0.5265710524492616
6908,0.2246724966299046
6909,-0.2286506149315867
6910,-1.0396247549705862
6911,0.0489818767056141
6912,-0.2666105381323198
6913,0.3983228511530351
6914,0.7244114404050058
6915,-1.091889732321205
6916,0.4454697319226697
6917,-0.4755624825160843
6918,0.6471849440165265
6919,-1.2787518095544503
6920,1.0268248029929097
6921,-1.363563014361786
6922,0.0927008181854895
6923,-0.8487045873946324
6924,0.6052036199095099
6925,-0.1618646811265804
6926,-0.0566847518017713
6927,0.51294362937225
6928,-0.2315083979328134
6929,-0.5194805194805199
6930,0.3236245954692487
6931,0.3386550556361891
6932,0.0805671930390013
6933,0.7833733013589047
6934,-0.1655814728103701
6935,-0.1147895791583111
6936,-0.1605780810919332
6937,0.2682467870440869
6938,-0.1483560545308759
6939,0.7947796320068398
6940,-0.0342436435236641
6941,0.6210651693040701
6942,-0.0681082921845841
6943,-0.2175675099185149
6944,0.4459356153911541
6945,0.0
6946,0.1018243529910821
6947,0.2032348208993218
6948,-0.2249098238913647
6949,-0.2595302927161392
6950,-0.2473769512923245
6951,-0.0127969969713778
6952,-0.4645462103485824
6953,0.2069879827224945
6954,0.1238681018281189
6955,0.1194539249146762
6956,0.0426439232409357
6957,0.2297481279782131
6958,0.0364911039111854
6959,0.0570432712743317
6960,-0.1021189685984089
6961,0.4985656077792425
6962,-0.1679377917707032
6963,0.5392272650582102
6964,-0.8976592766655267
6965,-1.202792478324518
6966,-0.4353972292903648
6967,1.2259487838252916
6968,0.5195021669074354
6969,-0.8404303003137606
6970,0.5723994819157993
6971,0.0266213250179722
6972,-0.4392795211724439
6973,-0.4382268666779039
6974,0.3917398847165418
6975,0.1759727381916693
6976,-0.3560015697706962
6977,-0.0667036556857132
6978,-0.0567499298344105
6979,-0.0561639988767168
6980,0.1178054527095139
6981,-0.2587176602924519
6982,0.1067475700882059
6983,-0.2534640081108579
6984,0.0656322365732572
6985,0.1957248391899093
6986,0.115032826440723
6987,0.1960125448028642
6988,-0.0952968215707247
6989,0.1308045752273026
6990,0.7759247026139261
6991,0.2516690856313442
6992,0.7966980226531124
6993,0.3958162036063133
6994,-0.0755872362818672
6995,0.3004865019555449
6996,0.0572027838688171
6997,0.3704407294832832
6998,-0.1712654614652776
6999,-0.3341288782816174
7000,-0.0955566172957422
7001,-0.1720106097139676
7002,0.0012443573181616
7003,0.0271770334928276
7004,0.0699032542785827
7005,0.1307420494699619
7006,-0.0283721005766998
7007,-0.0924619156349546
7008,0.1973463218004714
7009,-0.3691394090321385
7010,0.2341137123745862
7011,-0.0573668610765869
7012,-0.0095620577548337
7013,-0.0286944045911058
7014,-0.7759250243427493
7015,-1.3757788882719413
7016,0.8987527512839318
7017,-1.3257341097757496
7018,-0.6672903024633572
7019,0.2364213276924006
7020,-0.6260564702936205
7021,-0.8269157934604232
7022,-0.4310891340179906
7023,0.4794952681387955
7024,0.2702456120481032
7025,0.1824519532722074
7026,-0.0754242614707759
7027,-0.7344561225781921
7028,0.3407370015143817
7029,0.0031548727009015
7030,0.6986215538846997
7031,0.7277477141257795
7032,0.6120178041542907
7033,0.5257817544507076
7034,0.4469678000748067
7035,-1.4124914633389267
7036,-0.7947434292865969
7037,-0.0375610366846139
7038,-0.7187894073140068
7039,1.9981755788193365
7040,0.4712494595763092
7041,-0.0432525951557191
7042,0.2387022056221894
7043,-0.3434360928299206
7044,-0.0433162955903986
7045,0.0346410323027557
7046,0.4139715394566657
7047,0.1506996770721181
7048,-0.1854887412647773
7049,-0.5813953488372108
7050,-0.0463595591848325
7051,0.4437337942955958
7052,-0.2339079961881625
7053,0.17296549338406
7054,0.0864080186641394
7055,-0.564824469933964
7056,-0.4451427075150608
7057,-0.0873591333973917
7058,-0.2891186262484653
7059,-0.1052446939133525
7060,0.1226348983882275
7061,0.4490952692391546
7062,-0.0479846449136211
7063,-0.3414164405147514
7064,1.147509455734355
7065,-2.4781595844901174
7066,1.533682604226556
7067,-0.2488246165818074
7068,-2.1360445092065325
7069,-1.0913960495480384
7070,0.9089702760084956
7071,-0.3528863439643126
7072,-0.6837836026010662
7073,-0.6375442739079057
7074,-0.5938242280285035
7075,-1.62068965517241
7076,-0.6664815329075312
7077,-0.5795684658892424
7078,-0.4207278591964057
7079,1.4171159961288422
7080,0.3856218151769744
7081,-0.9593993325917656
7082,-0.3698276463610363
7083,-0.0139577081443298
7084,0.4654070575159877
7085,-0.1426037355222514
7086,2.0074982958418497
7087,1.3781512605042094
7088,-0.0067231410514931
7089,0.7658974268988396
7090,-0.7661521190008452
7091,0.5637419066755921
7092,-0.0446727719454903
7093,0.5304524120309851
7094,-0.4323329242441179
7095,0.1837518792805905
7096,-0.6106442577030832
7097,0.5404803031147261
7098,0.3631385250502291
7099,-0.4064215836561712
7100,-0.8994020672017867
7101,0.7503070224405479
7102,-0.0232274548516281
7103,-0.0437939894983732
7104,-0.598126723744578
7105,0.5334525739198438
7106,0.1203624719191421
7107,-0.4658571468633467
7108,0.3019543154304361
7109,-0.0531498265637232
7110,-0.1793520905728178
7111,0.1846153846153916
7112,0.1619749776586193
7113,-0.1118318049653257
7114,0.8724489795918408
7115,0.0968448952545989
7116,-1.327342216713146
7117,-0.3784540411633668
7118,0.2121055354371572
7119,0.1910466257035039
7120,0.2472315220190667
7121,0.0257466529351096
7122,0.1131570826046697
7123,-0.5560009309782972
7124,-0.0957755228825855
7125,0.1705514496873288
7126,0.0723028456334175
7127,-0.0982216708023147
7128,0.5731027215954404
7129,-0.0296147917658579
7130,-0.1505625498828487
7131,0.192722787542399
7132,0.1129363449691985
7133,-0.2681194220067993
7134,0.0313368323556672
7135,0.12334258402714
7136,0.205149246076509
7137,0.3628187439317328
7138,-0.2356195256876545
7139,-0.0286697247706432
7140,-1.0136113524471446
7141,0.1638396299151905
7142,0.0
7143,0.4031483970051849
7144,-0.5386897351715697
7145,0.0850448365634948
7146,-0.7480085486691238
7147,0.5410628019323693
7148,-0.2712652586708013
7149,-0.3402352483717257
7150,0.0686803178917592
7151,-0.102786016434106
7152,-0.6114861559534293
7153,0.0195637288467281
7154,0.3363392639532038
7155,0.082797584258712
7156,0.7027029641200752
7157,-0.1904254288206225
7158,0.1403203174142314
7159,0.2846666023352328
7160,0.115662650602414
7161,0.4987052843579131
7162,-0.4334424966287833
7163,0.1538757453356518
7164,1.7482864805801184
7165,0.7541775521269783
7166,0.6513222331047914
7167,-1.6173177407315256
7168,-0.5504128096072026
7169,1.0675888807593403
7170,0.140095901922982
7171,-0.3273322422258575
7172,-0.4733904723938552
7173,0.6829654558052042
7174,0.1512605125067817
7175,0.5083087512291135
7176,0.3136639874534338
7177,-1.0049007474877487
7178,-0.8218067770860238
7179,0.2600978963680276
7180,0.1511506536110171
7181,-0.4393190554640285
7182,0.4571882920041681
7183,0.2280727849670325
7184,-0.3532190500452555
7185,0.0024379928850513
7186,-1.3872424143062527
7187,-0.647339561332253
7188,0.344059906901426
7189,2.006153846153849
7190,0.7279947054930543
7191,0.8980374350436412
7192,0.0982838134119569
7193,-1.12643033716456
7194,0.1602971858938465
7195,0.6220289268736817
7196,0.5181868491221014
7197,-0.5539395472366252
7198,0.623381846517347
7199,0.475320841568067
7200,0.510229478819243
7201,0.6576995351597332
7202,-1.1226403300412575
7203,1.080827067669174
7204,0.9479908356312832
7205,0.1248837778321517
7206,-0.3782789951267217
7207,-0.2264178810555359
7208,0.5483744614179419
7209,-0.029385836027036
7210,-0.9293129016312384
7211,0.6140997297961188
7212,0.0552875196525951
7213,0.2191955318210846
7214,0.9451568237914764
7215,-0.0722935116573314
7216,0.9724376566042212
7217,-0.6484928545694804
7218,-0.3268121507853972
7219,0.3018018018018004
7220,0.5021504084790175
7221,0.0923609659989797
7222,-0.1295445972370612
7223,0.5006542945515127
7224,-0.1615739880177834
7225,1.055649742159254
7226,-0.1118914133962896
7227,-0.3167273480744733
7228,-0.3705477522915502
7229,-0.3825827617059376
7230,0.1845677542271983
7231,-0.4665629860031111
7232,0.9362408153590804
7233,-1.479254359591088
7234,-1.451680205758411
7235,-1.7823036324122874
7236,0.8923076923076854
7237,-0.9567594433399552
7238,0.0496770988574168
7239,-0.6292488342041713
7240,0.7012669668111627
7241,0.0518568082970833
7242,0.6426592797783914
7243,0.3890621119726345
7244,0.6442592389516301
7245,-0.1455124509238592
7246,0.2683387639987846
7247,-0.4897779489860421
7248,0.0522523513558103
7249,0.0659594349475097
7250,0.8555858310626666
7251,-0.2787037543035088
7252,0.5489130434782559
7253,-0.7722219179582652
7254,-0.4681433614762211
7255,-0.1704238549302784
7256,-0.052389224363746
7257,-0.6424220560280828
7258,0.9115406824868694
7259,-0.7396121883656553
7260,-0.8527505143210842
7261,-0.1812482507696645
7262,0.2679618154412939
7263,-0.1649565241703176
7264,1.064091524172726
7265,1.1611648124506029
7266,0.4659324700471873
7267,0.9529517530716232
7268,-0.7982910506099749
7269,0.4937781785392142
7270,0.2338970852824845
7271,-0.0298157721235137
7272,-0.0572045979771354
7273,-0.1593218300967873
7274,-0.1203876482273021
7275,-0.5386105059307591
7276,-0.9900990099009928
7277,-0.8692435731459199
7278,-0.4551788202508212
7279,0.5389590391130274
7280,0.3009088676001038
7281,-0.2524164255371524
7282,-0.1171104536489137
7283,-0.2719406674907278
7284,0.3326352100529703
7285,-0.302749459375971
7286,0.1665433012583334
7287,-0.1173346507750248
7288,-0.0556104794859141
7289,0.2987594986036292
7290,0.6741283101635245
7291,1.4338398931773533
7292,0.5249841872232663
7293,-0.1456894913536389
7294,0.0505856603897876
7295,-0.3876318800050911
7296,0.1142712036566828
7297,-0.2992677491244819
7298,-0.621476166068682
7299,-0.3181540636950892
7300,-0.448705532958888
7301,0.1611447724635813
7302,-0.4792746113989511
7303,-0.1556824078879145
7304,-0.2219497512004354
7305,-0.3677530912531455
7306,-0.4621435594886818
7307,0.1243943957051183
7308,-0.121267739503787
7309,0.362484488276407
7310,0.2800573140549554
7311,-0.1043160777154756
7312,0.1107131227613258
7313,0.2144528203795061
7314,1.672670230072037
7315,0.5259203606311025
7316,-0.2549394518801771
7317,0.1792943898207069
7318,1.0671473121048154
7319,0.6678413095373487
7320,0.1107105345331667
7321,0.3225715175009318
7322,-0.8072337269667526
7323,0.1992712366203566
7324,0.5154347210422118
7325,-0.2894220364063966
7326,-0.4109628108601502
7327,0.1480806469985301
7328,0.4535661639641586
7329,0.8794852342015779
7330,-0.0928113398582473
7331,-0.0562809545249855
7332,0.2862113474381227
7333,0.3662389219715402
7334,-0.0475497874244842
7335,-0.2861150070126176
7336,-0.0729845048282031
7337,0.6128834985693422
7338,-0.0046872384353521
7339,0.3431022158684905
7340,0.1142367556761363
7341,0.3131672597864752
7342,0.312118853497125
7343,-0.1954288557921319
7344,-0.0142201997937941
7345,-0.4391916017996208
7346,0.2032566678449684
7347,0.0817489140497062
7348,0.13511591523254
7349,0.2412031782065858
7350,-0.4238948455811626
7351,-0.2249196715458748
7352,0.0
7353,-0.6754735792622224
7354,-0.2096609906169617
7355,-0.0101418864908032
7356,-0.0599880023995223
7357,0.5567707297673516
7358,0.0645834368324285
7359,0.0397278641307108
7360,0.0198599870910044
7361,-0.3287671232876695
7362,0.2385330219152163
7363,0.0992900759569165
7364,-0.4638403990024972
7365,-0.1248439450686641
7366,0.1197067185395825
7367,0.0349022736338218
7368,0.1145475372279445
7369,-0.0548136336455975
7370,0.52542876970358
7371,-0.323238350987123
7372,-0.0149209191286188
7373,0.1093004769475352
7374,-0.1069305945838427
7375,0.2406350781443878
7376,-0.1689776850057171
7377,-0.1692637028924196
7378,0.6543075245365414
7379,-0.1310329766324574
7380,-0.2737326179787583
7381,0.4848815036774801
7382,-0.7838684313406875
7383,-0.0177933988686888
7384,0.0082370061228337
7385,-0.1110481960165572
7386,0.2205095855846055
7387,-0.2006155875563422
7388,0.005496015388838
7389,0.2576471878083538
7390,-0.7761787697152176
7391,0.0745238752415232
7392,0.2614180442318382
7393,-0.0632472040107996
7394,0.0
7395,0.5424657534246625
7396,0.7018880243756419
7397,-0.2235794525029973
7398,-0.1201135619130808
7399,0.1635233838438958
7400,0.0925774655557302
7401,-0.1304318428187142
7402,-0.0604539502400762
7403,0.98975773094348
7404,-2.9243322690183016
7405,2.013756114518415
7406,-0.0720604313686563
7407,-0.6301260252050365
7408,0.3538147206856927
7409,-0.204733846000198
7410,0.1744678729873997
7411,0.911411512275297
7412,-0.077657674491251
7413,0.3997341342129922
7414,-0.3755868544601035
7415,-0.9529036120534808
7416,0.0314209762447385
7417,-0.2013993003498209
7418,-0.4820729135281751
7419,0.4280085601712149
7420,-0.514089593015348
7421,0.6277281126704299
7422,-0.1550620248099251
7423,0.3936027103781677
7424,1.1718942340834089
7425,0.2455916302372415
7426,-0.5631020004939565
7427,0.5745997446223435
7428,-1.306551499348116
7429,-0.1877704302392064
7430,-1.651452282157672
7431,-0.6095015446272054
7432,0.5315173158375555
7433,0.4464654816039737
7434,-0.1241721854304682
7435,0.1652892561983494
7436,-0.3239385354197358
7437,-0.7091683366733462
7438,-0.5246149326394427
7439,-0.0041970956098461
7440,0.1006289308176138
7441,0.2509410288582159
7442,0.6193108608005358
7443,0.0373940501911265
7444,-0.1331336328840044
7445,-0.0749437921558859
7446,0.3815844048112764
7447,0.4747162022703841
7448,-0.610515823573386
7449,-0.2832153269471082
7450,0.4040253200262234
7451,0.1102179497803891
7452,0.2562407009423064
7453,-0.5573868744381222
7454,-0.6940253470126769
7455,0.5402160864345773
7456,0.2634099616858224
7457,-0.3213116723221504
7458,0.6711209210761797
7459,-0.1912617297232641
7460,-0.4744174873888974
7461,-0.2951273866168819
7462,0.3660585693710905
7463,-0.1382128477855836
7464,0.0480509339900369
7465,0.042026897214213
7466,0.2276266922247487
7467,0.5243713502562243
7468,0.3000148522204043
7469,0.3345372727810988
7470,0.2480656783415131
7471,0.5988375506370047
7472,-0.0587440521647316
7473,-0.0881937911570891
7474,0.0969191459367335
7475,0.1290587510632674
7476,-0.338454293954922
7477,-0.360349716446116
7478,0.5379165573340285
7479,0.9212855881330908
7480,0.4974562386824134
7481,-1.474384214901345
7482,0.5136017410228539
7483,-0.8582277925327653
7484,-0.5451094632768296
7485,-0.9400757406994936
7486,-0.2456453774006176
7487,-0.2148420016113231
7488,-0.1613915538420089
7489,0.3529148983694402
7490,-0.0849503710989885
7491,0.3963482520596815
7492,0.1026778087808157
7493,0.5632282551956624
7494,0.2673608047295485
7495,0.0242595328937242
7496,0.7296131513394515
7497,-0.524362868083988
7498,-0.6222734016874465
7499,-0.0731318145554436
7500,0.0310159953919062
7501,-0.0443282060374991
7502,-0.2354927574868929
7503,-0.4389731844641604
7504,0.1857408201171531
7505,0.1284246575342514
7506,-0.0576816543783878
7507,0.052894448936877
7508,-0.4251456959969362
7509,-0.316273720529038
7510,-0.105535834212798
7511,0.0910615863886881
7512,-0.3993840823789878
7513,0.0192437217357935
7514,0.1920676077979339
7515,-0.0288184438040356
7516,-0.5602782071097356
7517,-0.3976335951896
7518,0.1549336690229462
7519,0.2511349367333189
7520,0.0289687137891088
7521,0.3703881860599268
7522,-0.0336829948994289
7523,0.2639535441762304
7524,0.5346317246646639
7525,-0.1194800229401644
7526,0.1193374385412191
7527,0.5365112524926386
7528,0.5721516201793587
7529,0.9616694363472834
7530,0.8829724037371016
7531,1.3899243795931482
7532,-0.0106518960375001
7533,-0.2509477281221628
7534,-0.628626692456473
7535,-0.561919170088606
7536,-0.1731976618315769
7537,-0.1816456554154694
7538,0.0135538086202099
7539,-0.8364312267657998
7540,0.2834714348015756
7541,0.4017808665436035
7542,-0.1849434290687572
7543,0.7341804549359441
7544,0.1618867924528263
7545,0.1585084596153273
7546,0.0916839190170215
7547,-0.1777682010396813
7548,0.252545605975121
7549,0.2091208879594706
7550,0.4723022734550063
7551,0.2528545952995631
7552,0.4214153193745114
7553,-0.3320261437908449
7554,-1.8804602599616456
7555,-0.1440384102427368
7556,-1.132991637442673
7557,0.8080916193942091
7558,0.3679018928285778
7559,0.3241921768707405
7560,-0.0638162093171689
7561,0.2969247083775198
7562,0.2327549724925929
7563,0.0185111728150186
7564,-0.2624880687241362
7565,0.7316944780754784
7566,-0.4707002327057258
7567,-0.7889125799573657
7568,0.440481876558941
7569,-0.5818298281199975
7570,-0.3132446253112409
7571,0.1069776149340841
7572,0.4899521225492285
7573,0.0662234042553254
7574,-0.01862048785678
7575,-0.0152711317611418
7576,0.3783196395441384
7577,0.1799036986083937
7578,0.5891251544722347
7579,-1.6437466161342724
7580,0.1729542752135021
7581,0.8042033025948959
7582,0.1525655094885022
7583,-0.7197929584299391
7584,-0.4495233968804227
7585,-0.3914745541539793
7586,-0.3491924923614068
7587,0.7312458802762917
7588,0.2754132008209936
7589,-0.1712986559061212
7590,0.0900589221039065
7591,0.2023035632400938
7592,-0.1810517213424892
7593,-0.1054994995536522
7594,-0.018939393939392
7595,-0.0812347684809129
7596,0.5932641371290774
7597,-0.0145376228294603
7598,0.2390288446043902
7599,0.2304394426580958
7600,0.2060589789678658
7601,-0.2709673959673989
7602,-0.2742916998933667
7603,0.386877127824203
7604,-0.6751142501038696
7605,0.1451980916822242
7606,0.0103702167375351
7607,-0.0025926213995094
7608,-0.3564552219389094
7609,0.5279776385941354
7610,-0.0150133826186426
7611,-0.5994479454195148
7612,0.2752674768879199
7613,0.1736876215165304
7614,0.3693372591559499
7615,0.2061961956801926
7616,-0.0954567735610548
7617,0.0695576309980502
7618,-0.0031454032252261
7619,0.1104311036620539
7620,-0.1331682912991987
7621,-0.180841169784021
7622,0.3449873847896688
7623,0.249107578520242
7624,0.1136896498297195
7625,0.0120036934441414
7626,-0.2210683255359656
7627,0.3024090210148659
7628,-0.692206076618231
7629,-0.6648936170212766
7630,-0.2666666666666666
7631,0.1597444089456929
7632,-0.675458346735295
7633,-0.6583207424994598
7634,-0.41179020372778
7635,-0.9324328019469048
7636,0.0619779153121592
7637,-0.377660741716042
7638,0.5130444274642494
7639,0.1852255393331899
7640,0.174026539047201
7641,-0.6101831424869489
7642,0.2890428850604407
7643,0.0401923342257098
7644,0.0227359467858849
7645,-0.0709297250109097
7646,-0.0327475166466555
7647,-0.2516962136134865
7648,0.2183882943874239
7649,-0.065559440559443
7650,0.4021134079519446
7651,-0.37357655861711
7652,0.2641899989105641
7653,0.7768651608487308
7654,-0.0742051486956992
7655,0.3469852104664468
7656,0.3231842150025475
7657,0.4346844303940283
7658,0.354390504584589
7659,-0.0957207207207296
7660,-0.2200778737091509
7661,-0.3766745022515622
7662,-0.8891987496356817
7663,0.2001825025664418
7664,0.8426172029633031
7665,-0.1302378255945743
7666,0.1601620955737466
7667,0.1336382113821212
7668,0.4412467328068332
7669,-0.1463593121112279
7670,-0.1635138563897383
7671,0.1238913135294939
7672,0.025334984799018
7673,0.1068556324166232
7674,-0.0225009844180638
7675,0.2301043888202922
7676,0.0616972348421028
7677,0.8784121865792031
7678,-1.7773943054357224
7679,-1.9289399624765435
7680,-1.069597937838883
7681,-1.4156301044354611
7682,0.9468420739329692
7683,1.4027468012677464
7684,0.3742252368144163
7685,0.2915111940298507
7686,0.5162113566498384
7687,-0.0203045685279168
7688,-0.1074394564144272
7689,0.9513707412224376
7690,-0.4355537581604872
7691,-0.3071395456652764
7692,-0.5740929622614097
7693,0.4323351903435495
7694,-0.5646255525889621
7695,0.3590742571378769
7696,-0.1747538882740207
7697,-0.2628197640462496
7698,-1.1072071806076351
7699,-0.5827856106835325
7700,0.2702286458950335
7701,-0.1532376571902106
7702,-0.6939665471923514
7703,-1.0926465938235652
7704,-1.0328687825722185
7705,1.873841866945331
7706,0.4921669208373628
7707,0.906717955763169
7708,-1.5946125126487494
7709,-0.3115155757787842
7710,0.2165409332215718
7711,-0.2521008403361241
7712,0.2828113543521532
7713,0.6079913382055763
7714,0.7125383316680014
7715,-0.2383090419285755
7716,-0.471927267679927
7717,-0.2225777283160556
7718,0.0833970394050845
7719,0.2703077349598106
7720,0.1660669803487469
7721,-0.1871750433275634
7722,-0.515643509163131
7723,0.0
7724,-0.5323992994745996
7725,0.3072840282142591
7726,-0.6466577634075964
7727,-0.4589747210845966
7728,-1.6833484986351164
7729,0.4908501715592838
7730,-0.351498051218294
7731,1.5559531095522845
7732,-0.0141256238817219
7733,0.1692206449186865
7734,0.8944377154569959
7735,-0.2194313460012133
7736,-0.5492442024223019
7737,-0.9717021377447084
7738,-0.3305195577220274
7739,-0.0428194209862756
7740,0.1238324773718295
7741,0.4373373704877662
7742,0.7186472522310949
7743,0.3836795807598695
7744,-0.467740039957694
7745,-0.9946351421924696
7746,0.4866295001417373
7747,0.4749141862980161
7748,0.4074178139926967
7749,-0.5935556811758013
7750,-0.1840577658218957
7751,0.549141087017749
7752,-0.9236890720477422
7753,1.178137651821861
7754,0.052603892688057
7755,1.850748639739464
7756,0.099190604665926
7757,0.4502725333754699
7758,1.084174952628394
7759,0.7387729775847363
7760,0.5630109517198748
7761,-0.4960471244768147
7762,-0.4479752360161516
7763,0.2681885239537104
7764,-0.5542625279024647
7765,0.1558309946991064
7766,0.3883363966948335
7767,-1.3856872933396382
7768,0.3139224611520999
7769,-0.4533091568449705
7770,-0.3361809840215133
7771,-0.9502515371716024
7772,0.6268846214886462
7773,-0.0119042895123213
7774,0.720926567916803
7775,0.1298343628280222
7776,-0.0531422835436026
7777,0.0177109571788475
7778,-1.0136081088648723
7779,-0.2216921565876143
7780,0.1093233167012351
7781,-0.996546061944392
7782,-0.5122076148198769
7783,0.2327958210311132
7784,0.2661532363100962
7785,0.7754115862223945
7786,0.098234584187045
7787,-0.5740474978010377
7788,-0.1007064142413133
7789,0.2142897422884023
7790,0.8166004810112308
7791,0.8044829116733339
7792,0.6367319937153731
7793,0.7523116485199978
7794,-0.0054716568176949
7795,0.4304004358485537
7796,0.4393577782599274
7797,0.1854333319797906
7798,0.5773112636253636
