,NFLX.US
2147,-0.0129177508350495
2148,0.1129027055174986
2149,-0.1610878274837175
2150,-0.2214091001039432
2151,-0.2012712255871066
2152,-0.2890762531270377
2153,0.4041783552340274
2154,0.0313647349679819
2155,-0.1406377252014287
2156,0.1127966633447852
2157,0.1308586910444802
2158,-0.0114652729417116
2159,0.0280470276047605
2160,0.115960168602403
2161,-0.0036814107165832
2162,0.202985074626869
2163,0.0480870833393713
2164,-0.1741617465835152
2165,0.2128843191491809
2166,-0.0403760351064121
2167,-0.246645437979722
2168,-0.043715838944511
2169,-0.1129341493989988
2170,-0.1476995790562123
2171,-0.1377346804832739
2172,0.007394603787879
2173,0.1117184326180925
2174,-0.4153532356758778
2175,-0.034562211981579
2176,-0.1153402537485407
2177,0.0605169879830438
2178,-0.0644007843438879
2179,-0.0894721145242908
2180,-0.168645439827307
2181,0.2497792898516258
2182,-0.0922141400146233
2183,-0.0982375036116711
2184,-0.0366116849082667
2185,-0.1140887005887357
2186,0.0147363751217651
2187,0.1717190077806905
2188,-0.0764635603345251
2189,0.0077074261050452
2190,0.136619908022097
2191,-0.026946395919565
2192,0.025015394088669
2193,0.1249207233870987
2194,-0.0365286269081506
2195,-0.0577100646352636
2196,-0.1010947113023843
2197,-0.0134811119991622
2198,0.10292816191465
2199,0.0384630178083859
2200,0.6316465634144738
2201,-0.0642765319240132
2202,-0.5258906937090665
2203,-0.3006408871606464
2204,0.5905723182647831
2205,0.1823862408248773
2206,-0.1902501709208945
2207,-0.1107288755106521
2208,0.0805628658896907
2209,-0.1595897288767931
2210,-0.0807565996087669
2211,-0.1149679090591103
2212,0.0051022378882543
2213,0.1330378929237788
2214,-0.2157652474108252
2215,0.1140455643459425
2216,-0.2148122350281581
2217,0.1955307262569953
2218,0.1246893978129903
2219,1.2139631281030991
2220,-0.2780670730623707
2221,0.4670004068564127
2222,-0.2998474149249389
2223,-0.1759593338428468
2224,0.2234478355707657
2225,-0.0440497044572219
2226,0.2421975596296528
2227,0.4334554334554325
2228,-0.165107319757843
2229,-0.0224270102756395
2230,0.237974168615877
2231,-0.1201482507229208
2232,-0.3084465325298725
2233,0.0306309985705487
2234,0.1936207072251072
2235,0.3736116469370001
2236,0.0791470379915963
2237,-0.1178346536664667
2238,0.0121862052156962
2239,-0.0162509141139272
2240,-0.176878489443044
2241,-0.127510009474611
2242,0.0071309237602314
2243,-0.1653027489234918
2244,-0.4221744031150737
2245,0.0409710130082943
2246,0.1411504786842315
2247,0.2143338300434815
2248,-0.1042134946258512
2249,-0.6437017994858603
2250,0.7493248657150589
2251,0.3224279713660223
2252,-0.5622155457060375
2253,-0.0587845731421443
2254,-0.0931001608770779
2255,-0.2029971938623221
2256,0.3465766261583435
2257,-0.4002329714311241
2258,-0.1241065821346393
2259,0.2388640613931262
2260,-0.2424337579998833
2261,-0.1120189960744657
2262,-0.501248721189154
2263,0.0601431406748197
2264,0.0288904301126602
2265,-0.0146126959070986
2266,0.1013741833746441
2267,-0.1157755457989988
2268,-0.049642722828137
2269,-0.2065181344026055
2270,0.2751010958945357
2271,-0.0097723052868253
2272,0.2676442805091941
2273,0.3704754933448885
2274,-0.1331298988811084
2275,-0.1521792062332602
2276,-0.516000081581035
2277,0.1242564980037508
2278,0.1058114927559787
2279,-0.2754596094594916
2280,0.2450061948687773
2281,0.1597910908795283
2282,-0.0284587551327369
2283,-0.2884664390194221
2284,0.0417948685030765
2285,0.012204812649
2286,-0.0040752287222199
2287,0.1343019351687982
2288,-0.0142258193125608
2289,0.0731920605222563
2290,-0.179284491891462
2291,-0.1203467618561907
2292,-0.0346882141691184
2293,0.0305978826265292
2294,-0.0959653707938637
2295,-0.0551594516741877
2296,-0.1083933246073359
2297,-0.0265941124726378
2298,-0.2851633021500054
2299,-0.3355221177003346
2300,-0.1577585662901495
2301,-0.0726216412490979
2302,-0.1787154628414169
2303,0.3215991676256959
2304,-0.0331167602346616
2305,0.2053743557461463
2306,-0.2129085675984558
2307,-0.309276719610207
2308,-0.3827158533293052
2309,0.0492047871496056
2310,-0.0754513180153956
2311,0.0198516683342068
2312,0.4206664241772622
2313,-0.2330152490251446
2314,-0.1683073991743504
2315,-0.0304633897715982
2316,-0.0919193043257139
2317,0.166645505332667
2318,0.093472095923448
2319,-0.1030919653344321
2320,0.0301486805985393
2321,-0.0809909480705083
2322,-0.0135003136837649
2323,-0.2883060823026352
2324,0.1089913920667089
2325,0.169167652859957
2326,0.3537735849056604
2327,0.3806212114092305
2328,-0.7384615384615305
2329,0.442999198831244
2330,-0.017283097131008
2331,0.0125679454551052
2332,0.1545037449511805
2333,-0.2114181520953232
2334,-0.2363395726980525
2335,0.1463161372539865
2336,-0.0456462884845374
2337,0.0416938725740831
2338,-0.2136448922315277
2339,-0.4400815835145463
2340,0.0156598844113621
2341,0.0332404710649671
2342,0.0869826509148921
2343,-0.1076262661285037
2344,0.0600939858546614
2345,-0.0172970215098609
2346,0.014129970410921
2347,-0.0585795256641658
2348,-0.1411063371014517
2349,-0.6237835423247452
2350,0.1531379525364113
2351,0.1208968347010492
2352,0.2712799481188542
2353,0.3105024494181568
2354,-0.1605165715119558
2355,0.4512315807631921
2356,-0.1737121653085057
2357,0.058173356602685
2358,0.0871839581516827
2359,-0.0508831867412903
2360,-0.2203726300835818
2361,-0.1221735959154034
2362,0.1029209512446248
2363,-0.3482250575805372
2364,0.1806404525134584
2365,-0.1095990501415488
2366,0.0273922571219826
2367,0.1659039944577069
2368,-0.1734969683687715
2369,0.3439803439803621
2370,0.2034255408031684
2371,0.029959962595434
2372,-0.3507589147428196
2373,-0.1441553227984313
2374,0.4866533502814714
2375,0.1061845030168244
2376,0.4327806651779535
2377,0.1755701096820096
2378,0.013806978441388
2379,0.1116328701074902
2380,0.1383937354897076
2381,-0.2050392334687046
2382,0.0354749704375147
2383,-0.1282683769116876
2384,-0.3644213820284753
2385,-0.2302530560291799
2386,-0.24877611940298
2387,0.0900680580491565
2388,-0.1060865411408699
2389,-0.0826684993177399
2390,0.0766336909572226
2391,-0.0159264199398745
2392,0.0736054746558455
2393,0.0258546966050785
2394,-0.0557180665830954
2395,0.3351711554480295
2396,0.0138809018620224
2397,-0.013882828923881
2398,0.0733466629646478
2399,-0.1608043193457529
2400,-0.1188318227593101
2401,-0.0362669245647982
2402,0.0363745783993064
2403,-0.0736896207685466
2404,0.154758263165522
2405,0.512230750502942
2406,0.4003429916046872
2407,0.6872103616271181
2408,0.3689745664055572
2409,0.2095204303586255
2410,0.0464269547932564
2411,-0.1839001863845269
2412,0.60414298592874
2413,0.0450547513173653
2414,-0.3430009140138979
2415,-0.0757337320009424
2416,0.0560312202026891
2417,0.141352468269321
2418,-0.0815404263680166
2419,0.2264239715352779
2420,0.0480258551923433
2421,0.4680448561677235
2422,-0.0683060109289662
2423,-0.2484690783166673
2424,-0.4539915883809603
2425,-0.7339030081352041
2426,0.3464339301004801
2427,0.0180647188187259
2428,-0.1573316551290119
2429,0.3121127997616037
2430,-0.218484753222255
2431,-0.198443947459601
2432,-0.0393893081661913
2433,0.0330760749724244
2434,0.0110241428728995
2435,-0.1956669243999825
2436,-0.1153238546603504
2437,0.2301169498471198
2438,-0.0104193940074149
2439,-0.1627818743409288
2440,0.2609524109476889
2441,0.4342966233864799
2442,-0.0192733825021459
2443,-0.0403194176432848
2444,-0.1036513545347417
2445,0.0423848544786634
2446,0.1488941719664314
2447,-0.1837154522613219
2448,0.3957111969892223
2449,0.0203452913395809
2450,-0.2226542900150462
2451,0.0658121533109716
2452,-0.1758076162370898
2453,0.446930866358297
2454,-0.5120472465680255
2455,-0.0565770862800587
2456,0.2654728408760204
2457,-0.0115531728116426
2458,0.175262894341513
2459,-0.0375704445835956
2460,-0.1520310339599716
2461,-0.086351368315339
2462,-0.0580929801698834
2463,0.0031400624872406
2464,-0.1745777106728162
2465,-0.0960312337652136
2466,0.104501753097502
2467,-0.0101445400355556
2468,-0.0913055113895639
2469,-0.1782053303895277
2470,0.0583163900578442
2471,0.1136821443465614
2472,-0.058615040483906
2473,-0.2518851908879193
2474,-0.2176149402548073
2475,-0.3950736731773154
2476,-0.3134098997088343
2477,-0.231040492886382
2478,0.1516079917566642
2479,-0.1295159362146205
2480,-0.2315237921160028
2481,-0.2259404005862265
2482,-0.3165009290833632
2483,0.1915747854973806
2484,0.1526189410280412
2485,0.0091562980069708
2486,0.3613602423449272
2487,0.0775074448473488
2488,-0.3027593774129331
2489,0.0142215720932108
2490,0.1754094560481651
2491,-0.1696123842028288
2492,-0.0121906619529445
2493,-0.0345521432491241
2494,0.0103645686205547
2495,-0.0123983739837354
2496,-0.0630478553560174
2497,0.0741786995356228
2498,0.0822401819437056
2499,-0.0304686071783992
2500,-0.1393214227175848
2501,0.0627917770072735
2502,-0.3601153318897044
2503,0.1889699179580759
2504,-0.1533798342037088
2505,0.2240886152052356
2506,0.189114978269955
2507,0.0863000881169362
2508,0.17863943850995
2509,0.1521105336544613
2510,0.0289650428139481
2511,-0.2686464213755456
2512,-0.0308675600101607
2513,-0.0835938067892775
2514,-0.0886698163397926
2515,0.0213671328035405
2516,0.0581574977736673
2517,-0.0427276611605584
2518,0.0027272231413949
2519,0.0143613124421801
2520,-0.0189096066256428
2521,-0.1174136236210692
2522,0.0218396243584618
2523,0.021834855707996
2524,0.0981604013669678
2525,0.2413634688392762
2526,0.1980837365232939
2527,-0.2578156331761019
2528,0.1152538312075007
2529,-0.40204161758932
2530,-0.2938888408678312
2531,0.1141596316193452
2532,-0.1845302168230117
2533,-0.5255835523264855
2534,0.0926640926640961
2535,0.1272509929433479
2536,-0.0708286762176245
2537,0.2064251537935705
2538,0.0817637892225619
2539,-0.0818306971012591
2540,0.2975533436357092
2541,-0.0749243552182866
2542,0.1304668988210135
2543,0.1235987352687519
2544,0.3427894852428571
2545,-0.3478144223214343
2546,-0.0230012842383708
2547,-0.1689610813509197
2548,0.0652378302665
2549,-0.0748876684972515
2550,-0.3954422574570355
2551,0.3420614499772955
2552,0.6951489873370243
2553,-0.0624708959507151
2554,-0.0961768977483846
2555,0.3382093694910188
2556,-0.1257909819188812
2557,0.0712851594017801
2558,-0.1901795463364174
2559,-0.3316734570695736
2560,0.0678579506898917
2561,-0.3505231744222924
2562,-0.0098181095882723
2563,0.0538854225751499
2564,-0.1420051121840386
2565,0.2097267883459951
2566,-0.2709205615444272
2567,0.1494457266088993
2568,0.2133081642284087
2569,-0.3105413644884562
2570,0.1814504696921081
2571,0.3090199920860708
2572,-0.290074172060298
2573,0.061435281528657
2574,0.5222251446606926
2575,0.8059705943753501
2576,-1.2134383772525523
2577,0.4088381181421785
2578,-0.0436083667914713
2579,-0.1098934184380108
2580,-0.0361424010601784
2581,0.4661620325264204
2582,0.1111705850866814
2583,0.1655455904334767
2584,-0.1227214223712248
2585,0.4618043141461124
2586,-0.1820732471718991
2587,-0.6700721153846038
2588,0.0060092542515419
2589,-0.5906329041124114
2590,0.2679157149971528
2591,0.1551743353651888
2592,-0.4037047876461217
2593,-0.1586343650314611
2594,-0.0897433684828358
2595,0.0189805707975314
2596,-0.0630206759614985
2597,0.3826969384244965
2598,0.0653167864141076
2599,-0.227388583642521
2600,-0.1492593966476563
2601,-0.1719668164535092
2602,-0.1245933411781039
2603,-0.1030686749179395
2604,-0.0719399518088934
2605,0.3558288566838729
2606,0.0776692326279894
2607,-0.1642376778521248
2608,-0.211361549522689
2609,0.1047047930566043
2610,-0.1464547550132636
2611,-0.2240828237910084
2612,0.2961603075910626
2613,0.0692293047647029
2614,0.4071692967075735
2615,-0.7181539910525014
2616,-0.228130899937061
2617,0.5223515602073675
2618,-0.5628885462578398
2619,-0.0578549001466565
2620,0.3266883804889574
2621,0.1704111413628871
2622,0.1173869661338647
2623,0.2867538600768459
2624,0.1188986732724011
2625,-0.1600538652198569
2626,-0.2014236545682049
2627,0.3196881091617907
2628,-0.0204720264381634
2629,-0.0243774011740156
2630,0.009750009750023
2631,0.175212143733514
2632,-0.3555577261183874
2633,0.3600973236009777
2634,-0.1540081097941289
2635,-0.2305678221110758
2636,0.4474011826953136
2637,0.7398365397035741
2638,0.0691338491519836
2639,-0.3450655624568627
2640,-0.0154395270055557
2641,0.0934579439252311
2642,0.5342863847223039
2643,-0.1518520527143612
2644,-0.1575230852797401
2645,-0.0362253214997159
2646,-0.0779451483676951
2647,-0.0320765572588183
2648,0.0338783352668074
2649,-0.2143505903723796
2650,-0.1327828000800368
2651,0.0181861167185012
2652,-0.0418455716468994
2653,0.1779811848461767
2654,0.1305909239307917
2655,-0.0362884203650697
2656,0.0272089100110608
2657,0.3128457717902104
2658,0.1564579904157406
2659,0.1403189312467786
2660,-0.0450925750565911
2661,-0.096591319419363
2662,-0.104825591903134
2663,-0.0180766449746762
2664,0.3338028440774149
2665,0.215637574847418
2666,-0.0019253725595885
2667,0.1557315296850197
2668,0.1631160755412126
2669,0.49367390785391
2670,-0.0802744622088778
2671,0.2240741447042134
2672,-0.0534249189086
2673,0.0152619329237909
2674,-0.0878331933093872
2675,-0.0515808577705572
2676,0.1335495564246746
2677,-0.1069539143222646
2678,-0.0764540606662927
2679,-0.0038228491695042
2680,0.0357690693851303
2681,0.1493494104628442
2682,0.0133534270616832
2683,0.038138098053037
2684,-0.133661759370631
2685,0.0362664630654592
2686,0.0572300648607531
2687,0.0286068465719418
2688,0.1028786983939422
2689,0.3134202414369199
2690,0.507153259659029
2691,0.5232478865557761
2692,-0.1399556238266001
2693,-0.2909962341663696
2694,0.2901519030551172
2695,-0.1709693964780304
2696,0.0333279211068373
2697,-0.1093838249845195
2698,0.1032885516015394
2699,-0.0547251770017334
2700,-0.0770165500008635
2701,-0.1096547588451959
2702,0.2784991798797149
2703,0.2913167174909344
2704,0.0017035775127752
2705,0.3141716905833442
2706,-0.0781794388075998
2707,0.0781183663072151
2708,0.2625338753387457
2709,0.0761614623000838
2710,0.2831092227786911
2711,0.0248871641287253
2712,0.0227728951940741
2713,-0.0286852051835784
2714,-0.3214062233346701
2715,-0.3644460515172495
2716,0.389547191436592
2717,0.2816824196597323
2718,-0.0170161275075214
2719,0.2677390054756453
2720,-0.2434400293360304
2721,0.0732863645807604
2722,0.0676685130009521
2723,-0.2836510250052122
2724,-0.1829990992272162
2725,0.1117604159760412
2726,-0.1213787871603975
2727,-0.0616756808046174
2728,0.0550034140050003
2729,0.0
2730,0.0189630978116628
2731,0.2902387142519438
2732,-0.063382147046588
2733,0.1247165532879973
2734,0.0207817724962498
2735,-0.2082505064273506
2736,-0.0113793451442543
2737,0.166361075931416
2738,-0.3718671144250142
2739,-0.2956597153782473
2740,-0.5151166937433066
2741,0.1562716357090506
2742,0.1303858235050129
2743,0.1873249990140767
2744,0.2851019485243494
2745,0.4209578258996816
2746,0.1114783595079292
2747,0.2458200831106088
2748,0.1091341375479791
2749,0.3340585285148258
2750,-0.1468405644871124
2751,-0.1041747799673031
2752,-0.0448054857498888
2753,-0.1287377845397784
2754,0.3851726690039099
2755,0.1809013062831672
2756,0.0688064503624487
2757,0.0890782339271732
2758,0.1479218431254989
2759,-0.1209974058156193
2760,-0.320456796597327
2761,0.0659899462376088
2762,0.1763087534389832
2763,-0.1746758792019209
2764,0.0708249653151728
2765,0.1249999999999964
2766,0.0290613193838956
2767,0.2955493741307319
2768,0.2120359304522192
2769,0.0731951614145919
2770,-0.4022588380908036
2771,-0.0677336326514858
2772,0.0580237123571078
2773,0.1564382518850962
2774,-0.0386562089483077
2775,-0.3314403116701949
2776,-0.0504198421471078
2777,0.14068646863408
2778,0.2806797335135804
2779,-0.0289743094456204
2780,0.1446619731893142
2781,0.2021174205967189
2782,0.0298274816945805
2783,0.0480857079658783
2784,0.012500721195464
2785,0.0057692307692255
2786,-0.0962463907603465
2787,-0.1523009003103783
2788,0.0558766859344824
2789,-0.464377367713547
2790,-0.2066463591972972
2791,-0.2270600328316562
2792,0.2555548754361377
2793,0.1344825478329964
2794,-0.5223055180041749
2795,-0.2232452156240928
2796,-0.2763539801148588
2797,0.3032215364250684
2798,0.0492300118459618
2799,0.0061533728174699
2800,0.0983571285865927
2801,0.1442536408698096
2802,-0.167553109724234
2803,-0.1200443240581095
2804,-0.1464219108830082
2805,-0.0215826229053272
2806,-0.2193897257628364
2807,-0.5858767949275785
2808,-0.1572057839276527
2809,-0.0031130827301707
2810,0.2468790758337864
2811,0.1163169403991997
2812,0.1965761693960285
2813,0.1313938569507385
2814,-0.2062957027868347
2815,-0.2853897093458127
2816,-0.3847651541842136
2817,0.3234511311548129
2818,0.1218386560827177
2819,0.1658680427570912
2820,0.1196502531063004
2821,0.0358821959904038
2822,-0.0708945604537444
2823,-0.011049723756896
2824,0.4400440044004358
2825,-0.1285111070313808
2826,-0.0064259682557318
2827,-0.1296051180233706
2828,0.428336079077415
2829,-0.0073225204115189
2830,0.0064067948635752
2831,0.2182688268278964
2832,-0.1133724651196819
2833,0.173414625241876
2834,0.1603790778203017
2835,0.0446310650429468
2836,-0.0191312586546203
2837,0.0473502094336169
2838,-0.1678280856653057
2839,0.2000544148008257
2840,0.1374482571241371
2841,-0.0471701884409169
2842,0.1253633140630438
2843,0.6323740607618662
2844,-0.051584521214187
2845,-0.0214544905947968
2846,0.2716100218554873
2847,0.0546089131243464
2848,0.0063310673388092
2849,0.2958906703699028
2850,0.1386787695410986
2851,-0.1584864098021964
2852,0.1705066510357215
2853,0.0900489601863954
2854,-0.0724694761717268
2855,-0.0535931022524915
2856,-0.1167800274590889
2857,-0.0063128324100758
2858,-0.097944740209476
2859,0.3102459919997523
2860,0.1949011348275768
2861,0.1443952663464794
2862,-0.059677115396695
2863,0.2131260577947742
2864,1.7576649302103582
2865,0.3546450577536545
2866,0.0297100301061593
2867,0.0653193721422743
2868,0.3157001637694644
2869,-0.4300095117311382
2870,0.3790271636133954
2871,0.1714522200106427
2872,0.1102383905194988
2873,0.3061133573205201
2874,0.3753497764090005
2875,0.0645564673700659
2876,-0.3401527256330102
2877,-0.0245126877671882
2878,-0.119765181709307
2879,-0.0432126652393334
2880,-0.2362623299403415
2881,0.2376649905719632
2882,-0.2106091920086592
2883,-0.2699324606365791
2884,0.6018048062775875
2885,0.1606048142272348
2886,-0.239717757372647
2887,0.3035819142689347
2888,-0.6124579058272035
2889,0.2672010688042925
2890,-0.3091885475796201
2891,0.5568670753531498
2892,0.2828666350261052
2893,0.1683161242525906
2894,0.1687510642725983
2895,0.2472444511550768
2896,0.3160746538229888
2897,-0.0951008916885578
2898,-0.1272768412716284
2899,0.0782469812359861
2900,0.6280915916197
2901,-0.1612939824273738
2902,0.1778547360539162
2903,0.0140377146600405
2904,-0.1198571159259623
2905,-0.0948174169184627
2906,0.1704179462212461
2907,0.2102155410013734
2908,-0.1384665762267875
2909,-0.0233950963877971
2910,0.2278159545862017
2911,-0.140228483230462
2912,-0.2549820963236514
2913,-0.4444025986253674
2914,-0.2412423833866145
2915,0.347717719202804
2916,-0.2816873468820898
2917,-0.0547407732620506
2918,-0.0550886721088078
2919,-0.1495226730310268
2920,0.3488187727921339
2921,0.0910855015642904
2922,0.0
2923,-0.2819698173153214
2924,0.1744370440849975
2925,-0.0465051249837679
2926,0.0524271074904359
2927,0.2287475129368813
2928,-0.305817009670219
2929,0.0941339674990136
2930,0.1800162212419078
2931,-0.297613142596377
2932,-0.1928276081424877
2933,-0.2071713147410399
2934,0.0378342858280725
2935,-0.3647337443666101
2936,-0.3560039310856684
2937,0.0240620801668313
2938,0.0781406531757249
2939,-0.578139735932096
2940,0.1628121383314778
2941,-0.9205368808647176
2942,0.521869276669496
2943,0.1965447434108374
2944,0.0638362648910341
2945,-0.0914184606310885
2946,-0.0824034415832747
2947,-0.0159795336022875
2948,0.4973663083279524
2949,0.1583577712609975
2950,0.0727720281906143
2951,-0.0434867585263412
2952,-0.1440555553380784
2953,-0.2834318016762439
2954,-0.3170165006104071
2955,0.2553224919475236
2956,-0.0290169805326989
2957,0.0132984992535558
2958,0.2586206896551711
2959,0.1095976201659625
2960,-0.1980586331993314
2961,0.0744616228714744
2962,-0.0058788947677783
2963,0.0235100505466095
2964,-0.2210759027266111
2965,0.4858373819781997
2966,-0.0276728863114009
2967,0.0643086227435213
2968,-0.0018327102118596
2969,0.337905715172884
2970,-0.131664112576758
2971,-0.0347799041311273
2972,0.3191508762971203
2973,-0.0967506389193293
2974,-0.0511396843950856
2975,-0.1117370735784268
2976,-0.1316208645343126
2977,0.0859766582519141
2978,-0.0732252041152523
2979,0.2592026432972963
2980,0.1695922422121294
2981,0.0419065665767834
2982,-0.0820583891026542
2983,-0.038308584771432
2984,-0.0453158669228248
2985,-0.0907322330505051
2986,-0.3390855687014688
2987,0.222201901975113
2988,0.0420452260387946
2989,-0.0680530814034897
2990,0.5672093300959213
2991,0.1331663784707761
2992,-0.0258449304174941
2993,-0.3441224876564805
2994,0.188164549400671
2995,-0.0039824771007643
2996,-0.0039826357083081
2997,0.0199092139842251
2998,0.1265816240704808
2999,-0.0122500522019267
3000,0.0337955370011349
3001,0.1260771155144438
3002,0.0317573736651915
3003,0.0158761659059305
3004,0.0674480272394057
3005,0.1306991483462058
3006,-0.3338500059615973
3007,-0.0755707580940363
3008,-0.0517330574236919
3009,-0.1314950589735352
3010,-0.0737713089422798
3011,-0.073825771180016
3012,0.2368772020622246
3013,0.2957170642638846
3014,-0.5829218752580168
3015,-0.0942148760330661
3016,-0.439943554411883
3017,0.0365102809632121
3018,-0.3004502592527966
3019,0.0457540263543154
3020,0.3680005304512196
3021,-0.1893310303593945
3022,-0.0531738118976487
3023,0.1642363011994242
3024,-0.0440313899164484
3025,0.1301652550098445
3026,0.0927351913491412
3027,0.1091757232891615
3028,-0.1441208627373032
3029,0.1950929171351206
3030,-0.0721371797671814
3031,0.1265760034370446
3032,0.0526846895649753
3033,-0.0843004467923664
3034,0.2228159583065326
3035,-0.0700769460051115
3036,-0.133101966617082
3037,-0.0611843301969481
3038,-0.0281196241895052
3039,0.5489285990562567
3040,-0.4536226675344172
3041,0.0630982196594725
3042,-0.0058247903075657
3043,-0.0709185408267371
3044,-0.0865371526359676
3045,0.0505354817391962
3046,-0.1342934994161258
3047,-0.2008697856738835
3048,0.3323744363240624
3049,-0.1654887759671403
3050,-0.6326398263326257
3051,-0.2811560602785985
3052,0.2352157124095867
3053,0.4136337106594073
3054,0.2086255259467092
3055,-0.0643237237588525
3056,-0.0077974229517073
3057,-0.4602067993106734
3058,-0.6197105390200853
3059,-0.17271327622281
3060,0.0611524273568347
3061,0.1595304683499433
3062,-0.3855354989224754
3063,-0.2239131296318304
3064,0.8443785513849197
3065,0.8895265423242371
3066,-0.0425867507886406
3067,-0.1263423878711236
3068,-0.4473492179320489
3069,-0.0238008346159302
3070,0.0491642084562352
3071,0.5177639074206517
3072,-0.4487709789378524
3073,0.1250435278103079
3074,-0.9862374322661018
3075,-0.3038246635081699
3076,-0.0296858258120475
3077,-0.2559579893815798
3078,0.2178259853228608
3079,0.1862572839072787
3080,-0.1738600360938434
3081,0.1321691765459861
3082,0.2024729066181614
3083,0.1888773637596674
3084,-0.0966384205608252
3085,0.1794567824857815
3086,-0.3793853426079643
3087,-0.0375621131810835
3088,0.1286438428450296
3089,-0.2864547810667009
3090,-1.0769655003370264
3091,-0.40762332528341
3092,-0.2281732266469355
3093,-0.2813809310307587
3094,0.4953005216993217
3095,0.3075601769843657
3096,-0.2159445460553575
3097,-0.0061482654206126
3098,0.1166807400015338
3099,0.4158576299172912
3100,-0.3636642626975608
3101,-0.2337814143775716
3102,0.1167542323409384
3103,0.1809482917254416
3104,-0.0960868404006754
3105,0.3107761753567115
3106,-0.0620100440960271
3107,-0.2148161787270572
3108,0.1975467450728111
3109,0.1521395096367771
3110,0.0252228014124713
3111,-0.0596530943130695
3112,0.0045884890105646
3113,0.0290519877675924
3114,-0.7332408867275828
3115,-0.4369061701072163
3116,0.3479285890830353
3117,0.1025621545649586
3118,0.0702247191011244
3119,0.4760105780128413
3120,-0.0453549021090046
3121,-0.240960203679556
3122,-0.1267023254049555
3123,0.3835428216424789
3124,-0.0604805928951042
3125,-0.0589271847277213
3126,-0.2823781609849647
3127,-0.4420838859937713
3128,0.1862913173981883
3129,-0.1847109485156721
3130,0.3153016258927154
3131,-0.0874491464202951
3132,-0.1046682018002844
3133,0.060860799939127
3134,-0.0913746168928857
3135,0.0760875768009151
3136,-0.1886720536667192
3137,-0.0991987790919461
3138,-0.6663722082461213
3139,-1.7220478145375444
3140,1.1419249592169676
3141,-0.4666966471793407
3142,0.5238985207571161
3143,-0.1732757075424734
3144,0.1600731763091712
3145,-0.075440399000309
3146,0.1875025200616805
3147,0.5530952475012813
3148,0.06908667416751
3149,-0.2770132449741224
3150,-0.0441396976876339
3151,0.1566689074301052
3152,0.2622705133008698
3153,-0.1608546469690897
3154,0.2333885079215021
3155,-0.2251451593790819
3156,-0.5660489781326274
3157,0.1487386958591147
3158,-0.1608962517132475
3159,-0.1472080208478404
3160,0.2074503459160105
3161,-0.297666454284805
3162,0.0437845798670482
3163,-0.091633466135454
3164,-0.3937007874015782
3165,0.3064474736953297
3166,0.0332000301818497
3167,-0.5538694992412713
3168,-0.2906755543380614
3169,-0.1402075681607011
3170,-0.2566884138795016
3171,0.2636310993264482
3172,-0.0663327157528853
3173,0.1134753933559783
3174,-0.2473622329785779
3175,-0.2126943322316052
3176,-0.251580045407128
3177,-0.1917365025571187
3178,-0.2345519249433896
3179,-0.0585759869283053
3180,-0.0370090517972534
3181,-0.1614036713543171
3182,-0.0054061568403456
3183,-0.07032946650075
3184,0.1350662982572588
3185,-0.1840282073487651
3186,-0.1766848773701566
3187,0.0929422689986087
3188,-0.0588490367341874
3189,0.3826509664810772
3190,-0.1710892131541223
3191,0.1732561481298928
3192,0.3461311861743927
3193,0.1127948604776706
3194,0.2071778140293608
3195,0.1433504919528239
3196,-0.0065163560536888
3197,-0.2482362163574571
3198,-0.1070847604489526
3199,-0.0106278613472761
3200,-0.0245318505192537
3201,0.0833387803124372
3202,-0.2342227245180521
3203,-0.1312056156003402
3204,0.0704733184738347
3205,0.2128180475199465
3206,0.0712374562262986
3207,-0.2649931179130932
3208,0.3502469690166113
3209,0.1605777538677252
3210,0.2025526514874205
3211,-0.123424553259967
3212,-0.0362243858720036
3213,0.1310050774638822
3214,-0.4937005097297536
3215,-0.0914502077684625
3216,0.0993733070474915
3217,0.3712981959493805
3218,-0.4378794075428374
3219,0.2455842826059081
3220,-0.0063999999999941
3221,0.083929499220651
3222,0.1795260512247666
3223,-0.0990367873744077
3224,0.1053152276245164
3225,-0.0446991586979911
3226,-0.1991474250797796
3227,0.1703363148176757
3228,0.1050104484040166
3229,0.0302991643809489
3230,0.0605616294265762
3231,0.0923508056811552
3232,-0.1754553864803504
3233,0.0207313378091752
3234,0.0231180695614712
3235,-0.031897163544739
3236,0.0031896146148112
3237,0.0239163883064769
3238,0.4278592747825062
3239,0.6672004270082733
3240,-0.6209929173240125
3241,0.0821720246180502
3242,0.5354283426741454
3243,0.1059890918379494
3244,-0.8564010351897444
3245,0.3065891537804354
3246,0.0786795232355744
3247,-0.4219551147348055
3248,0.0134469601465596
3249,0.047042220392817
3250,-0.0051749120264954
3251,-0.293070908600698
3252,0.1673858369712232
3253,-0.1913028821843908
3254,-0.047215945499304
3255,-0.1367758058796618
3256,-0.2624183117191054
3257,-0.0508164509790559
3258,0.0237087214225209
3259,-0.1713345434188859
3260,-0.1120866803661444
3261,0.2270532219529827
3262,0.0406497179925829
3263,0.0592457173810045
3264,-0.2889655034974767
3265,0.3277451136183015
3266,0.101200515924197
3267,-0.2845657884263327
3268,0.1490253740536888
3269,0.0694968428577147
3270,-0.1630867143993622
3271,0.1529082352006636
3272,0.0258090133015674
3273,-0.2827108385760962
3274,-0.1335699049061938
