,TSLA.US
1149,0.0465116279069746
1150,0.8424572215301885
1151,0.0060312365608268
1152,0.364669573311127
1153,0.0832109642682315
1154,-0.092269754301149
1155,0.4203798868145325
1156,0.2044857022298664
1157,0.4153535353535434
1158,-0.6032127991675398
1159,0.3596539545734418
1160,-0.732738221518679
1161,0.302621089110524
1162,0.0503626615747886
1163,0.2530900243308976
1164,0.179725069218441
1165,0.5346818481954386
1166,-0.1620679136663654
1167,-0.0815763133253743
1168,0.0564725624021851
1169,-0.1470445658145571
1170,-0.037178927630412
1171,0.1613866339589755
1172,-0.331940801191741
1173,0.1632745437203949
1174,-0.3227375932533261
1175,1.2750359304334162
1176,-0.8738561396041727
1177,-0.3117620112874643
1178,0.1992898357745131
1179,0.5807180428566322
1180,0.1278062281297141
1181,-0.0997000176460103
1182,-0.0026469731861792
1183,0.126453443543179
1184,-0.1929509254475264
1185,-0.0136516360329081
1186,0.6618362996815882
1187,0.0561083592688467
1188,-0.2434351601223311
1189,-0.5425274356301006
1190,-0.7033950713405414
1191,0.4367605303141099
1192,-0.2455595026643073
1193,-0.0093259140506013
1194,0.5814672223792063
1195,-0.338463340462429
1196,0.3504588835905932
1197,0.0900189811703628
1198,-0.0984340439809658
1199,0.3909479498320055
1200,0.5717933033695852
1201,-0.1918516347357964
1202,-0.0619904947908029
1203,-0.3392552062739082
1204,-0.233805064122757
1205,0.3094299271536377
1206,-0.0040100518633337
1207,0.1174899866488645
1208,-0.1528233134378284
1209,-0.0745483741469277
