,MELI.US
3779,-0.3038467781204391
3780,0.0720143250116715
3781,0.0064873561428863
3782,-0.1273140630074723
3783,0.3721080731273257
3784,-0.0381961078813407
3785,0.0207122422296687
3786,-0.1205350199595707
3787,-0.1089889973012142
3788,-0.073361855730347
3789,1.279821372685902
3790,-1.6907037305645574
3791,-0.6340691286245624
3792,-0.701075823945672
3793,0.629484453483715
3794,0.1507692307692335
3795,-0.3699791848104711
3796,-0.5999297855351973
3797,0.7189961813930804
3798,0.6514917506312733
3799,-0.4395198522622406
3800,1.0290059035329873
3801,-0.8466401656416587
3802,0.8141465605188828
3803,-0.2896842130996274
3804,0.6834639360481697
3805,-0.3893729815367802
3806,-0.5114071352013418
3807,0.0422421392888661
3808,0.1253446979192752
3809,0.2634451552313949
3810,-0.1704316379763206
3811,-0.0299414004020707
3812,-0.085620103600317
3813,0.5909353436483449
3814,-0.1507903052867117
3815,1.057525703360954
3816,0.3595155883058512
3817,-0.8296117979234395
3818,1.374589509186117
3819,-0.6678728584511624
3820,0.5315692123110728
3821,0.0987731048604121
3822,0.982422980346052
3823,-0.5941721385775243
3824,0.4528272818808573
3825,-0.1360881542699739
3826,0.0
3827,0.0272652912841892
3828,0.3466332932632961
3829,0.3386214442013159
3830,-0.0613067087055466
3831,-0.2678375411635625
3832,0.3756417897390132
3833,0.2775414949072032
3834,0.5745765490536845
3835,0.1711081765635559
3836,-0.5646734826611224
3837,0.5499308526905248
3838,-0.2411750024416006
3839,1.506421007235618
3840,0.5361866406119676
3841,-1.5211356199761754
3842,1.128722166907361
3843,0.3480157441369266
3844,0.3607139464183952
3845,0.4183333481154197
3846,-0.070116268749442
3847,0.2926236423383954
3848,0.1154999793750058
3849,-0.1983927822816426
3850,0.4344503233392181
3851,-0.07766167749223
3852,0.3541026663227237
3853,-0.4386817172769963
3854,-1.3088115108600369
3855,1.2482916254300422
3856,0.3317343541748675
3857,0.6248978925012274
3858,-0.0957809652852462
3859,-0.4797352213677268
3860,0.2350592478103995
3861,-0.1401192479289831
3862,-0.0510317804812307
3863,0.824898196625949
3864,1.3774530090862456
3865,1.0306946490686395
3866,0.1382737453870657
3867,-0.8021439736126376
3868,-0.2325366229760975
3869,-0.6087722782107894
3870,-0.1391996022868511
3871,-0.0603147559739606
3872,-0.1245151690604707
3873,0.1473330846698925
3874,-0.0880795010205308
3875,0.0566260077918239
3876,-0.3187802755484379
3877,0.1261674382091134
3878,0.0370576823066711
3879,-0.3371432499484431
3880,-0.0856871231643015
3881,0.2237234191927882
3882,-0.1515624999999971
3883,0.0
3884,0.2543514039199994
3885,-0.1029686164138129
3886,0.5504871842611488
3887,0.8000394017096721
3888,-0.0847238311192172
3889,-0.286340805911897
3890,-0.4865196326170327
3891,0.5421888613363661
3892,-0.2415174957423589
3893,-0.173292147005582
3894,0.0558260916354978
3895,0.4519554606263098
3896,0.1530953336007463
3897,-0.5735340590477837
3898,-0.0888320602981214
3899,0.0692679121440754
3900,0.202684563758388
3901,0.6129976854167953
3902,0.1066105184602715
3903,-0.2732678559497506
3904,0.4986039090546469
3905,0.0644445477919455
3906,-0.3225956956136414
3907,-0.1241266091413174
3908,-0.1383319967922972
3909,0.3084548609954419
3910,-0.1514585390589542
3911,-0.0026689441656856
3912,0.3689497231215111
3913,0.3180766962433787
3914,-0.192437217357837
3915,0.2271999999999971
3916,-0.8149070567208934
3917,-0.8016025547219637
3918,0.4915412195658662
3919,0.0135891545604432
3920,-0.2335008918436782
3921,0.4346197561479656
3922,-0.3067216412037045
3923,-0.0936912403553093
3924,-0.2098669976024494
3925,0.2217194276786282
3926,0.0867971214447133
3927,-0.392445026807855
3928,0.1269686637441095
3929,-0.1795717603888112
3930,0.2012869377763578
3931,0.2571143608409017
3932,0.0064760128484183
3933,-0.1933583358206061
3934,-0.006813425693105
3935,0.1402892615536121
3936,-0.1937860686982228
3937,0.0196227664335691
3938,-0.0271079252535347
3939,-1.4222851340123783
3940,-0.059733477843178
3941,0.4084536411250171
3942,-0.0675078554595388
3943,-0.184451931826566
3944,0.9041723532852356
3945,-0.1760869631560149
3946,-0.0143453630902903
3947,0.0661890077444072
3948,0.2367425683221464
3949,0.0027385922418768
3950,-0.2978697430263144
3951,-0.02106284971199
3952,0.0384478071018658
3953,0.1258647487276417
3954,-0.0640400097584887
3955,0.1601480913148651
3956,-0.0621492679181812
3957,-0.162949943242159
3958,-0.0378528865878608
3959,0.0048840048840004
3960,0.0665003141987272
3961,-0.1331777556493537
3962,0.286911709165325
3963,-0.0804730841919122
3964,0.1083122233007367
3965,-0.666718304068832
3966,1.510465873681864
3967,-0.0334597367834002
3968,0.4360023378141459
3969,0.365114396687765
3970,-0.2100754520998738
3971,-0.3513559411361679
3972,0.587392883755584
3973,-0.3862899219822867
3974,-0.0008766111382269
3975,0.0540284803102668
3976,-0.5875233540533237
3977,0.292025107715387
3978,-0.2958266990205746
3979,0.125575800252331
3980,0.3259067657837413
3981,0.4769095094926122
3982,-0.2173037994621313
3983,-0.0981016169248684
3984,0.1691023514600769
3985,-0.4015568757133331
3986,0.0847953216374295
3987,0.0087711604245294
3988,0.3409090909090856
3989,-2.2743251918197718
3990,-0.3225196399638095
3991,-1.1004172749234602
3992,-0.1778189611438364
3993,-1.1096339254870375
3994,-0.501312460218514
3995,-0.2185184501796375
3996,0.4819127300142387
3997,0.1545049764274459
3998,-1.073207922784092
3999,-0.8089728861955923
4000,0.5006213489113108
4001,0.4835768834394784
4002,-0.2511378025972104
4003,0.324785060943401
4004,-0.7110983464437046
4005,0.0531578415790005
4006,-0.1346704566020446
4007,0.2220050561917017
4008,0.4062374373188362
4009,-0.2891139321086244
4010,-0.497403691343146
4011,0.1734965407131448
4012,0.1117695606698711
4013,0.1564448926514684
4014,0.8646647986282563
4015,-0.4980561101187358
4016,0.1264554179062894
4017,-0.1918871178029116
4018,0.1951854261548485
4019,-0.0125941940765311
4020,-0.2804805531729115
4021,0.0173625726071299
4022,0.2068697560616948
4023,0.0152241360302783
4024,0.3947877558277042
4025,0.050172992296357
4026,-0.143407444625885
4027,-0.0335078534031466
4028,-0.5723673471536909
4029,-0.158745227095343
4030,0.2477864932687319
4031,0.1318734435255913
4032,-0.4061952691439207
4033,-0.3488525978666603
4034,-0.3554049172315632
4035,0.1479988329841227
4036,0.054872666254893
4037,0.1838955155954053
4038,-0.4267576516105702
4039,-1.1798578859071365
4040,0.2526264101205682
4041,0.5602456857227316
4042,-0.1699683167730653
4043,-0.5044566047011021
4044,0.2300615971373015
4045,-0.2202201554799552
4046,0.0701237344604858
4047,0.3005934546016871
4048,0.0161063794147585
4049,-0.3043677744964385
4050,0.1719205101491137
4051,-0.1890499673606009
4052,-0.1287842507862963
4053,0.2143954951115203
4054,0.0993497109826566
4055,-0.3879307553316198
4056,-0.0764788613723312
4057,0.1449697440377962
4058,0.0872938894277341
4059,-0.2196862180920414
4060,0.0437237050496138
4061,-0.0058301672286394
4062,-0.2978994353879863
4063,0.5183791924402092
4064,-0.8113171813914405
4065,0.4202869266518494
4066,-0.0589692180681684
4067,-0.5267436739947896
4068,0.3342336259284298
4069,0.3237291443724261
4070,-0.3362978869958076
4071,-0.0635182344633605
4072,0.0850690341964008
4073,-0.0324177568263028
4074,0.171997283479847
4075,-0.1209034513949302
4076,0.2283105022830964
4077,-0.0410993053543568
4078,-0.1085930122757404
4079,-0.5370656684839996
4080,-0.317684913708075
4081,-0.6029290993703768
4082,-0.1411515985713263
4083,0.2835801515762401
4084,-0.2741059008147798
4085,-0.7344769267939028
4086,-0.1881142240634074
4087,0.4632880371181156
4088,-0.24359443252158
4089,-0.1650335786142611
4090,-0.2090428783512317
4091,0.5001710682806719
4092,0.2310911837339935
4093,-0.5505276405179972
4094,0.2193453343589425
4095,-0.488346822713907
4096,0.2878572479043162
4097,0.6438711824689427
4098,-0.024765204211437
4099,0.4698098670847558
4100,0.246150538790216
4101,0.0537157897563988
4102,0.2197507704676355
4103,0.1658774112422029
4104,-0.2343817042821532
4105,-0.34876210979548
4106,-0.0538502961766289
4107,-0.0652013428243517
4108,-0.0172463041709074
4109,0.0947647841139757
4110,-0.1202156334231815
4111,0.0177865932206091
4112,0.4432305389060894
4113,0.3955125361439714
4114,-0.1969959941706801
4115,-0.8448603100282892
4116,0.2357673860027883
4117,-0.1010398996976097
4118,-0.4243910026144869
4119,0.3704277628967142
4120,-0.0878877400295461
4121,0.333448654059901
4122,-0.0386596514740272
4123,-0.1966296279900387
4124,-0.2396272465054366
4125,0.2876106194690332
4126,0.202391904323827
4127,0.0647234909497517
4128,-0.5137948369163472
4129,0.0735036105416655
4130,-0.0646806623299822
4131,-0.1703072935949614
4132,0.21280054382362
4133,-0.0635850116819069
4134,0.2073295802498244
4135,0.1098155982370549
4136,0.1493910291790832
4137,0.2554447160379657
4138,-0.0947804619996446
4139,-0.2219334719334709
4140,0.5036871554604037
4141,-0.0900621118012427
4142,0.4593245732386717
4143,0.2202191364707789
4144,0.1617368542612989
4145,-0.0667676741737477
4146,0.3000650311586364
4147,-0.1245847176079767
4148,0.0814519971107551
4149,-1.143523316062173
4150,-0.6240778298566773
4151,0.2657112846698694
4152,0.0831281108097669
4153,0.2461842120879488
4154,0.640349072147574
4155,0.1488466798983984
4156,-0.002570998112885
4157,-0.5607766588673309
4158,0.6970474967907597
4159,0.1186370058424084
4160,-0.0317156569763474
4161,0.2770373629521983
4162,-0.8492634728994044
4163,0.1648337497102438
4164,0.1701258931609391
4165,0.1806868818606728
4166,-0.0411129723319901
4167,-0.0118935964876479
4168,-0.2145440428270837
4169,0.2706805731499747
4170,-0.081916506345975
4171,0.1384881708020748
4172,0.5327697273353478
4173,-0.1629997362244988
4174,-0.1608909633473449
4175,-0.0654153024356129
4176,-0.047474041872108
4177,-0.199108429150022
4178,-0.2718780024121513
4179,0.3554442034077917
4180,0.1515213146762054
4181,0.0033896236839755
4182,-0.0861706314203893
4183,-0.0448016508729434
4184,-0.0200289911159592
4185,-0.2712951364304708
4186,-0.1059751588775536
4187,-0.6057634951216694
4188,0.2673687089715592
4189,-1.615881671609979
4190,0.6222837175934801
4191,0.8893081390207268
4192,-0.0088384428750986
4193,-0.0383460642345277
4194,-0.2928300993847502
4195,0.4217818515987567
4196,0.0217912399215585
4197,-0.291199054932077
4198,0.1121010089090855
4199,0.0607336387704665
4200,-0.247673992457473
4201,0.1970408476296055
4202,0.0760447308075457
4203,-0.0277138982251193
4204,0.2147627313112214
4205,-0.1125091303220856
4206,0.0250284883087487
4207,0.0588559001568509
4208,-0.1511936339522578
4209,0.2023600832970607
4210,-0.1826925343579911
4211,0.1735508503991696
4212,0.2517487441904114
4213,0.3467815977684378
4214,-0.0991109930921542
4215,0.0306514292397366
4216,-0.1674007160726973
4217,-0.1402650784959301
4218,-0.0206314731246996
4219,0.0326245921925935
4220,0.2256120146816251
4221,0.0504846526655862
4222,-0.1880811971255791
4223,-0.3028936490041317
4224,-0.2293863068804647
4225,-0.2091063158411231
4226,0.3760289091025318
4227,0.255421614444634
4228,0.0592257174558574
4229,-0.0949261414587183
4230,-0.2523960699938325
4231,-0.4200347510765237
4232,0.1075370248089768
4233,-0.0774110716713308
4234,0.0679245283018936
4235,-0.0755287009063444
4236,0.1497000343141061
4237,-0.3378685150432773
4238,0.2212239042621513
4239,0.4420795849778137
4240,0.4776040286244363
4241,-0.0201471804551199
4242,-0.4650072707322288
4243,0.430652714650142
4244,-0.286950532281269
4245,-0.1075557945684314
4246,0.3070790071554495
4247,0.401011914045452
4248,-0.2557456642496617
4249,0.0691227763520566
4250,0.057436885597372
4251,0.4836135095695452
4252,-0.0432119889315308
4253,0.1236958741722516
4254,0.1867813449833086
4255,0.0727156267719507
4256,-0.6850908168227875
4257,-0.0910052910052924
4258,-0.4288150993926413
4259,0.2972122445087203
4260,-0.2805138503713606
4261,-0.2038936771665661
4262,-0.4282460623817106
4263,0.2979728253047648
4264,-0.7556048780783644
4265,1.195947200968264
4266,-0.0437586917949466
4267,0.5955661751780824
4268,-0.4245604796725468
4269,0.3191191119541368
4270,0.9070033425245384
4271,-0.6355768372839987
4272,-0.2014578875531276
4273,-0.1791290744400723
4274,-0.5270139676708727
4275,0.0129035742900734
4276,0.2502417107433354
4277,0.704124881853256
4278,-0.0416287547650083
4279,0.1303657069889641
4280,-0.1269631717600598
4281,0.6311049655196904
4282,-0.3355843971042554
4283,-0.1639100870029985
4284,0.5157806425693331
4285,-0.0892925780718711
4286,-0.2056174448921562
4287,-0.5002382086707875
4288,-0.0160816710643077
4289,-0.3781289744891329
4290,-0.04906676429425
4291,0.7093307195911688
4292,0.4012098366946249
4293,-0.6412819277984326
4294,-0.0209033899845461
4295,0.0550682676204279
4296,-0.0511203885149578
4297,-0.4576241205571363
4298,0.5233432666382873
4299,0.6104131289596426
4300,-0.9896308113035488
4301,-0.226125488225488
4302,0.2383015104277955
4303,0.0897438816163943
4304,-0.3426613363792118
4305,-0.0017133360365952
4306,0.49667274721403
4307,0.2296230779697892
4308,-0.2136363636363631
4309,0.6267291513748466
4310,-0.1691071256878819
4311,0.3881690140845127
4312,-0.5756895809251877
4313,0.1290234958576651
4314,-0.4892551777828461
4315,-0.5418390137585255
4316,0.580287661675528
4317,-0.6403786234391491
4318,-0.062490288671352
4319,-0.0094588842570451
4320,-0.4026035254094682
4321,0.2608236750766246
4322,0.075720186866612
4323,0.2081344474317025
4324,0.0522592869810376
4325,0.0943148363974488
4326,0.024246506145809
4327,0.071341557803484
4328,-0.2482913104788268
4329,-0.2339940622316024
4330,-0.0832521117608849
4331,0.2026424576477263
4332,-0.1738989220973539
4333,0.1161539092691138
4334,-0.1637320010560713
4335,0.1007669105812025
4336,-0.193793196910159
4337,0.5220603352106015
4338,0.3000651877339478
4339,0.2352145275507861
4340,-0.1812960692200752
4341,-0.1826960556261191
4342,0.1844925826451501
4343,0.0081320728954987
4344,0.0849756589939559
4345,-0.2498318741475948
4346,-0.0830319232583699
4347,-0.1341630868847778
4348,0.2400279143434941
4349,-0.3006233180182399
4350,-0.059278691832787
4351,0.2741983158185951
4352,0.3090870333914348
4353,0.0391691134306189
4354,-0.0357349967869809
4355,-0.0799974902748206
4356,0.0752351097178711
4357,-0.079687274506973
4358,-0.2238754347019466
4359,-0.1934345661899164
4360,0.0447156775684771
4361,-0.3000517984157265
4362,-0.0619437702265383
4363,0.2345819144911103
4364,0.2886598473845726
4365,1.0924089016806346
4366,0.1421628251910464
4367,-0.1564953271148122
4368,0.1321611909650895
4369,-0.4144415348770059
4370,0.2080755965133871
4371,0.2050821355236083
4372,-0.2885612864530653
4373,0.0519706391616771
4374,-0.2574268152072703
4375,-0.8834519943375754
4376,-0.2917764960722471
4377,-0.1749015035254705
4378,0.0692328994738204
4379,0.0219407078490308
4380,-0.4855643044619422
4381,0.1912346422864375
4382,-0.412191612545147
4383,0.0144653856471741
4384,-0.1047864778052766
4385,0.6206304684556521
4386,-0.229205020481599
4387,-0.2719020521504899
4388,0.6084492906652104
4389,0.1475646288694027
4390,-0.5017841213202497
4391,1.00507227579051
4392,-0.2661870503597092
4393,-0.0916722288537632
4394,-0.2587904047626365
4395,-0.3804644732587853
4396,0.1830676348663267
4397,0.2876823675953663
4398,-0.1681200015561571
4399,0.0699778403505551
4400,-0.0978424625168856
4401,-0.4562614484206678
4402,-0.2250058770191876
4403,0.3897168280729929
4404,-0.3019779556092329
4405,-0.2573418104753336
4406,0.1287851639491232
4407,-0.0033597258463806
4408,-0.4124204045487023
4409,-0.7805638192378574
4410,0.1329862486559849
4411,-0.5007463478548563
4412,0.0173205959285759
4413,0.5856548480463168
4414,0.4762809122563827
4415,0.5559034841500874
4416,-0.3955532574974194
4417,-0.944725716373501
4418,-0.5658436213991874
4419,-0.0735402265038904
4420,-0.1583618752992298
4421,-0.1058619055142987
4422,-0.4539394324169976
4423,0.5927242701392249
4424,0.4419241503170349
4425,0.0141353855819057
4426,-0.0198982049724505
4427,0.5670073570376012
4428,-0.1966778656538877
4429,-0.1086298021684141
4430,-0.0598343972011079
4431,0.4030998875796254
4432,-0.1078523829124278
4433,-0.1808620307178327
4434,-0.4991318306046812
4435,0.0524298619521734
4436,-0.4741059152614694
4437,0.0265955345834169
4438,0.3832392504144459
4439,-0.4095326026345395
4440,-0.0621998627944261
4441,-0.112635299719787
4442,-0.6850514941129887
4443,-0.3320999074930544
4444,-1.1589768064270098
4445,0.0523768326045731
4446,0.077102803738322
4447,-0.6528323895170597
4448,-0.3232245065517801
4449,-0.2189497976014881
4450,0.5904475366679177
4451,-0.1157788717678415
4452,-0.3656117146905895
4453,-0.3241460363195277
4454,-0.5450941526263654
4455,0.327694455789748
4456,0.1962308509024878
4457,0.3495248351565133
4458,-0.3812016385980866
4459,-0.4146809432444159
4460,-0.1501959699798611
4461,-0.3120336271979407
4462,-0.1675034974415996
4463,0.7635620215851471
4464,-0.9822836811796112
4465,0.4453175923271618
4466,-0.5387654103428172
4467,0.0887669464170292
4468,-0.329741506212079
4469,0.1091811414391986
4470,0.4869108415399679
4471,0.491072241131404
4472,0.1392281742569623
4473,-0.3088524327143007
4474,-0.1047621133474923
4475,0.2541397841632327
4476,0.0887608404633044
4477,0.1576290269858041
4478,-0.3872125074744537
4479,-0.1798846003470207
4480,-0.2091916663006433
4481,-0.1084614595394798
4482,0.143432125869011
4483,0.0906605056516596
4484,-0.0552310376485557
4485,-0.2217806973811448
4486,-0.1880417217570108
4487,0.0176258041773162
4488,-0.1684628682826491
4489,0.2135199153451761
4490,0.689993043972575
4491,-0.2031088393566498
4492,0.4335594409247237
4493,-0.4113653733758942
4494,-0.1335534213685454
4495,0.2775886450531636
4496,0.197139976850995
4497,-0.4353711905020879
4498,-0.3359972307507011
4499,0.0564066695246045
4500,0.1010537388004883
4501,-0.1011559606807758
4502,-0.5664982099854647
4503,0.5446072605274664
4504,-0.6503683401600667
4505,0.5376789439202443
4506,-0.0489723343981745
4507,0.0332901013917075
4508,-0.0830682486318681
4509,0.4494938504138502
4510,0.1053211545597463
4511,-0.1415027061923379
4512,0.3116826748584678
4513,0.1408629631290253
4514,0.6602993174266724
4515,0.9177760468300118
4516,1.531667635095869
4517,-0.93841642228739
4518,-1.488095238095238
4519,0.1076221451888111
4520,0.175691637434192
4521,-0.1462275086042427
4522,-1.0760634462869414
4523,-1.854231687167259
4524,0.4968762558912767
4525,-0.7552378907328412
4526,0.175158162921583
4527,0.5118175005026834
4528,0.1083390647538921
4529,-0.1603306591236136
4530,0.225659491384189
4531,0.4026433369994218
4532,-0.4733283017030409
4533,0.743094656968171
4534,0.1297220328347637
4535,-0.1559091376049307
4536,-0.5715917965485684
4537,0.2784848484848501
4538,-0.6416668699831642
4539,-0.9755954776429924
4540,-0.2369321254732258
4541,0.7540065403592807
4542,-0.1154011499811969
4543,-0.1992246392418719
4544,-0.9272404915393612
4545,-0.2799727520435899
4546,0.054466230936816
4547,-0.2593856655290071
4548,-0.02184777562334
4549,0.6720512142358116
4550,0.1570847241876731
4551,0.4052814716909874
4552,-0.1154461555079992
4553,0.3092599634541563
4554,0.301102005291177
4555,0.2348172446110514
4556,0.2227588026463903
4557,-0.0838971040457711
4558,-0.1573453496079848
4559,0.3210219309368999
4560,0.1026748806571319
4561,0.0166652223473965
4562,-0.0340086155159452
4563,0.1983229069612683
4564,0.3895436664647323
4565,0.7375664114235302
4566,-0.5803092941356551
4567,-0.6286401035407292
4568,0.0823640800240115
4569,-0.621959909533102
4570,-0.2508056062429645
4571,-0.4041738697640429
4572,0.2538396335725952
4573,0.1661400389730273
4574,0.1921815982051661
4575,-0.4242242909784617
4576,-0.3983203125000045
4577,-0.0164089420920648
4578,-0.7549992127223994
4579,-0.3468135028163864
4580,0.3475762168119792
4581,1.2305120329691728
4582,0.0520703805023682
4583,0.7918333988696892
4584,-0.1884824842609443
4585,-0.7243783262270039
4586,0.1561468246261403
4587,0.8824140878256145
4588,-0.1588709366444256
4589,-0.8986385011202244
4590,-1.9656574785359249
4591,0.9925434962717496
4592,-0.6163690411685174
4593,0.5705807756384235
4594,-0.7423179692718854
4595,0.459634453467223
4596,-1.1110083955929462
4597,-0.8586346606994618
4598,0.3883888616829173
4599,0.1290148493561883
4600,-0.5434506146672389
4601,-0.1341347459929305
4602,-0.0309964290415317
4603,0.1966309990465037
4604,0.0021188236291288
4605,-0.2004178202014477
4606,-0.5353163659958833
4607,0.1325858504039446
4608,0.1515403050387128
4609,-0.8941800986948134
4610,0.3882411073534907
4611,0.1164435366359102
4612,0.538493578028445
4613,0.098506271282862
4614,0.800588668138345
4615,-0.1495980014296537
4616,0.2528649451268407
4617,-0.1793111066109591
4618,-0.0969292232394135
4619,0.0567248403232565
4620,0.2322521847139737
4621,-0.0172749025070588
4622,0.0664825235443613
4623,-0.1169401398868782
4624,0.0859763087504662
4625,-0.0330787494762397
4626,0.1167418023759466
4627,-0.2155917736654327
4628,0.0174723890273363
4629,-0.1021798365122481
4630,0.0662349131586593
4631,0.0683959315452379
4632,0.0286739405346493
4633,-0.1251453894966076
4634,0.8524925187942367
4635,-0.2102799466071787
4636,0.2575223143450288
4637,0.1856834424982035
4638,0.1232727272727226
4639,0.1391371997516401
4640,0.4520061697252272
4641,-0.2220232031375309
4642,-0.2960440136232589
4643,0.0456395522834665
4644,-0.3913321065084341
4645,-0.3074659087595672
4646,-0.1750330201139616
4647,0.1138368288527351
4648,0.2586660651176821
4649,-0.2931873256379292
4650,0.4218664343699085
4651,0.0022528272982572
4652,-0.0544579480654044
4653,0.1421636667842134
4654,-0.5378290714339505
4655,0.2055057473860134
4656,0.1488263016664049
4657,-0.0676941128686576
4658,-0.1891484551620189
4659,0.0583683229462891
4660,0.0022593679041706
4661,-0.185234089108549
4662,-0.1874711800857241
4663,0.0710071687024614
4664,0.7360711696225595
4665,-0.4552919160451417
4666,0.3782917085631877
4667,0.1828322175323682
4668,-0.7196524685117933
4669,1.078378378378381
4670,-0.2639380423059562
4671,0.7797249990589525
4672,-0.1082029693909528
4673,-0.3638799817384602
4674,-0.2461626785965787
4675,0.0086650419713014
4676,-0.4171130555842613
4677,0.1666757152939987
4678,-0.3760217983651275
4679,0.1213783794081317
4680,-0.0697186742558333
4681,0.455984731831088
4682,-0.4348240419304281
4683,0.4270028466856445
4684,0.238011521921407
4685,-0.0427521565486666
4686,-0.0341051195573849
4687,0.0254370298208598
4688,-0.5540075754277539
4689,0.135684150216158
4690,-0.3706588735943531
4691,-0.1707208504621503
4692,-0.2072837951301451
4693,0.0393421984420489
4694,-0.3426604345629101
4695,-0.0925407127768594
4696,-0.0065069864486038
4697,-0.2577809706932675
4698,0.2266282979687875
4699,-0.1779293667932122
4700,0.1007426473690916
4701,0.0898491535471933
4702,0.2100840336134396
4703,-0.4166380635042943
4704,0.1228864065483121
4705,-0.5968771388097475
4706,-0.1684700580344723
4707,-0.6122372593159008
4708,-0.3304667843328746
4709,0.1007551275249132
4710,-0.1089125909393293
4711,-0.6855049994868195
4712,0.0361798408086921
4713,-0.2365371395785574
4714,0.181161162894349
4715,0.4923106374832441
4716,0.1376444948574539
4717,-0.4628592280558004
4718,0.9932179755340096
4719,0.4033861712402624
4720,0.1519067128900146
4721,0.3542402050071036
4722,0.2087159269682242
4723,0.3528779854102044
4724,-0.009687907586228
4725,0.0558787909055695
4726,-0.0196685075973405
4727,-0.0327915953579649
4728,0.3119493409214019
4729,-0.5025031289111372
4730,-0.1843190851754827
4731,-0.1494336589898712
4732,0.1172744661503177
4733,0.215894868585735
4734,-0.0977174212623052
4735,-0.0275689223057678
4736,0.1482760562322798
4737,-0.3465486392315649
4738,-0.0974046377175865
4739,-0.2112429612190969
4740,0.1407363401562343
4741,-0.1297854404911465
4742,-0.0034992397106487
4743,-0.0846896411196815
4744,0.0779428186031952
4745,-0.0286402561075375
4746,0.0683716108351541
4747,0.3893096643194038
4748,-0.2206405242037835
4749,0.043791451147149
4750,0.1204399226648831
4751,0.0722117705186008
4752,0.8379239084690564
4753,0.5598773161866508
4754,-0.0664779084084898
4755,-0.3827258867005977
4756,-0.1309883178524221
4757,-0.0279645572802071
4758,-0.0053418299852651
4759,-0.0135135135135083
4760,-0.0446459450792016
4761,0.042112938100271
4762,0.0546540773826282
4763,-0.039592760180988
4764,0.3610085071880028
4765,0.4012203250781925
4766,0.3824470224679651
4767,-1.2777028365296503
4768,0.1105683599963061
4769,-0.9841203578382204
4770,-1.102769641952844
4771,0.2891364243113626
4772,0.2852234578262634
4773,-0.2478062247346095
4774,-0.2128753734145632
4775,-0.3203856549062698
4776,-0.0178453403833431
4777,-0.7699275362318804
4778,-0.3247404081305461
4779,0.8998986869028086
4780,-0.4102393617021325
4781,0.8445355713635818
4782,-0.0603603811609619
4783,-0.1681699540754004
4784,-0.5895724768690771
4785,0.0202686762560806
4786,0.3268818058977787
4787,0.3024499768870057
4788,-0.2987170401181615
4789,0.7128139085640655
4790,0.2524198261964291
4791,0.5169263012613206
4792,0.062579821200512
4793,0.0095776266641184
4794,0.1103400770467139
4795,-0.0038269699327839
4796,-0.5251245487711718
4797,-0.6096066263272681
4798,0.3099678456591599
4799,0.5010141858039535
4800,0.3170047199897963
4801,0.0777555416756974
4802,-0.1819725827975193
4803,-0.1297837789456169
4804,-0.2197717705403351
4805,-0.0602652955243436
4806,0.1555498655741943
4807,0.0767557886657314
4808,0.0632834523360548
4809,0.0223679333307711
4810,-0.0601099884895801
4811,0.2869348976598865
4812,-0.1008476307189496
4813,-0.2219734527426852
4814,0.253371613104507
4815,0.5488239486813841
4816,-0.0721664191190578
4817,0.0268454123706962
4818,-0.0512002685915645
4819,-0.1235366786281568
4820,-0.2147585440212867
4821,0.5311128237777635
4822,0.0234505862646543
4823,0.3991541435703718
4824,0.307281617989483
4825,0.3414553290236939
4826,0.2088286984389613
4827,-0.2287864783875519
4828,-0.1893554026501428
4829,0.3331650263634821
4830,-0.4665280665280582
4831,-0.2567907822113961
4832,0.0207307234072099
4833,-0.3428239249897545
4834,0.5349417637271268
4835,0.0876020600573351
4836,0.0449569830383073
4837,0.0012462508619796
4838,0.560971579643109
4839,0.2978349198605888
4840,-0.02696646527426
4841,-0.582185698832729
4842,0.220690780378295
4843,-0.4543977525762376
4844,-0.2433279476747581
4845,-0.3846341741438682
4846,0.5702609405257711
4847,-1.050075753361458
4848,0.6298490573400126
4849,-0.2954720377786746
4850,-0.1155827788189797
4851,0.0701493365177899
4852,0.0453318027055692
4853,-0.2360202153602824
4854,-0.0026152508352433
4855,-0.0143859488514145
4856,-0.0318881201217278
4857,-0.0846159385658837
4858,-0.0085114183951464
4859,-0.2879233079991458
4860,-0.2362798105812495
4861,-0.470484767931653
4862,-0.2226772968566647
4863,-0.1081418183748281
4864,0.2069287764501641
4865,0.5664942072897604
4866,0.0467711332546026
4867,-0.0909712676879281
4868,-0.3250970961101672
4869,-0.0619933873720027
4870,-0.5469168900804344
4871,-0.2001316301997299
4872,-0.0406472657155442
4873,-0.88008241665141
4874,0.1096780745404617
4875,-0.1963836909958574
4876,0.5964261631827396
4877,-0.4337682302865696
4878,-0.4465895253838394
4879,0.1562149789788943
4880,-0.4996552924553372
4881,0.4342802772869443
4882,0.0190258751902568
4883,-0.1981249617026547
4884,0.439922454347031
4885,0.2488268624825932
4886,-0.1869690688127457
4887,0.0514577437133526
4888,0.2916436007183031
4889,-0.1850432702192499
4890,-0.3457330415754906
4891,-0.3847191801025568
4892,-0.4013862633900372
4893,0.4853455735731222
4894,0.5869133593698841
4895,0.2645469749628583
4896,-0.0827587923438879
4897,-0.0765949497151052
4898,0.1427110117557852
4899,-0.444401416588072
4900,-0.1632862451670962
4901,0.2620708589684278
4902,0.2377928836433457
4903,0.2446627504067396
4904,0.2249056697294243
4905,0.0613003095975237
4906,0.1329499428006116
4907,-0.5377681069319298
