,ANSS.US
3052,0.0354425101636603
3053,-0.4600798681895715
3054,0.500152824474148
3055,-0.5279329608938509
3056,-0.3954120979275989
3057,0.3590639189661264
3058,0.3328041885983215
3059,-0.0083556149732544
3060,-0.2842000153621744
3061,-0.5935489309094868
3062,-0.2450428120775136
3063,-0.5779036827195525
3064,0.80229306880612
3065,-0.212616164460714
3066,-0.1325324986605835
3067,-0.203441552937179
3068,0.2625115720680843
3069,-0.2235559949159681
3070,-0.3088168631006437
3071,0.7144866385372772
3072,-0.1211028811220342
3073,-0.0859724042676157
3074,-0.2330903542973353
3075,0.4670018950490597
3076,0.5613220759473388
3077,0.2912543887647543
3078,-0.1571782507925447
3079,0.0492604279000418
3080,-0.25761499239169
3081,0.2450001331522505
3082,-0.1546955431680537
3083,0.0133340444823754
3084,-0.1308446153435363
3085,0.1626233004532161
3086,-0.013331555792564
3087,-0.1575602200502141
3088,0.2038776733959739
3089,0.0865397417121524
3090,0.0452464601298881
3091,-0.2989855846235997
3092,0.2104478009536651
3093,-0.0586400831622918
3094,0.3360473919800195
3095,-0.1423250864591713
3096,-0.122522906456419
3097,0.0745235813904049
3098,-0.0719137035557434
3099,0.0479194952479852
3100,0.763169631795427
3101,-0.2110595187842887
3102,-0.4339260330681586
3103,0.4740630429386865
3104,-0.40120611029429
3105,-0.0224327018943249
3106,0.1679626749611225
3107,0.2544055596922256
3108,-0.2737680438028785
3109,0.0136865287230485
3110,-0.1212851441643898
3111,0.2564115308151033
3112,0.0086970566675425
3113,0.0385007079162355
3114,-0.0969666832421646
3115,-0.1568842293996054
3116,0.0
3117,-0.04484416652134
3118,-0.0236733575050699
3119,0.2423745245730394
3120,-0.1693269254712534
3121,0.0883205413676045
3122,0.0683705434836741
3123,-0.0746417197452257
3124,0.1490609162277566
3125,0.0470920649870514
3126,0.8546786849101768
3127,-0.1207604009764647
3128,0.1685203909673011
3129,0.0582999727933519
3130,0.1849217638691258
3131,-0.1165199378560302
3132,0.3123306058181349
3133,0.0154850698118569
3134,0.0399871009351751
3135,-0.2236529113662242
3136,0.1084766775143385
3137,-0.0542677726955525
3138,0.0710144740409759
3139,-0.2629006166280366
3140,-0.10097449720092
3141,-0.1219607130809275
3142,0.0570554215617548
3143,0.1889625181196982
3144,-0.1010545953929433
3145,0.0744399205111021
3146,0.2086428525289075
3147,-0.3253233792155936
3148,0.2043667218543099
3149,-0.0439969978519154
3150,0.240579629059785
3151,-0.6702526120138704
3152,0.0984695025883476
3153,-0.056299966220017
3154,-0.0281579095568009
3155,0.5084674538807407
3156,-0.1192045550164113
3157,0.3020049774894552
3158,-0.2214001457317472
3159,0.0882019404426891
3160,-0.2259141806752187
3161,0.0280559997755583
3162,-0.2785280216070248
3163,-0.045034902049095
3164,-0.3275725742686005
3165,0.0705477325958743
3166,-0.1724332881049337
3167,0.1665020459997267
3168,-0.2801675345256987
3169,0.1774071437449817
3170,0.228861330326948
3171,0.1266713581984486
3172,-0.0281571167112551
3173,0.0056311062308299
3174,-0.4951615641446437
3175,-0.4185725381893456
3176,0.2725499196694941
3177,-0.0689021589343158
3178,-0.2532811420676938
3179,-0.0424714037878674
3180,0.0539599401404397
3181,-0.325071942269487
3182,-0.2298009028822822
3183,-0.00289393720156
3184,0.2741702741702709
3185,0.0663340351282029
3186,0.0345970880784213
3187,0.106560681988366
3188,-0.3642039542143738
3189,-0.2433936022253056
3190,-0.0243452857093182
3191,0.3103059720898016
3192,0.3196820459650981
3193,0.158150501768397
3194,0.162200180860378
3195,-0.2936815282956341
3196,0.0676161703352074
3197,-0.2292685036985814
3198,-0.2834212999783149
3199,-0.0245885041511121
3200,-0.8288194217842526
3201,0.6886271205664566
3202,0.4339689607330775
3203,0.3055841482243916
3204,-0.1933737269563049
3205,-0.4012425575977064
3206,0.3064614987580208
3207,-0.6918729292535554
3208,-0.2327890735646134
3209,-0.0782000944917838
3210,0.5556995658090959
3211,-0.1395243194133511
3212,-0.4890932211679546
3213,0.2536832861742705
3214,-0.4377225361774513
3215,-0.8499423488716799
3216,-0.8941035697666682
3217,0.2188909525072858
3218,-0.1927294477304393
3219,-1.1835115325129386
3220,-0.0838911776968608
3221,-0.4701805395902488
3222,-0.1896890454576063
3223,0.1420646732512377
3224,-0.7462940875788031
3225,0.2385276339685022
3226,0.0677176445094533
3227,-0.322015244772348
3228,-0.2356113638220818
3229,0.2418346828976649
3230,-0.1496720820747148
3231,0.0272057023151959
3232,0.0978446987198689
3233,0.0923235669481562
3234,0.0298604701666794
3235,0.1937170647123455
3236,-0.0433680729667895
3237,-0.1560972961233545
3238,0.2437307046525422
3239,0.0216602588400888
3240,0.055473622968797
3241,0.0716584191882281
3242,0.2885030198446919
3243,0.1910708038429397
3244,0.0477448943223948
3245,0.0033622034536523
3246,-0.3354590769612738
3247,0.0480153217431173
3248,-0.0121401785955051
3249,-0.2623748985664126
3250,-0.7586434375843272
3251,-0.336973854439331
3252,0.1667042126605111
3253,0.791167530842116
3254,-0.1551960842834065
3255,-0.0149249276141044
3256,-0.2693723623956114
3257,0.1471895756905602
3258,-0.2824731762872371
3259,0.0044953922229673
3260,0.094314201023982
3261,-0.2190481906019379
3262,0.1318549595445003
3263,-0.1245180551179811
3264,0.334923221841763
3265,-0.4430360736491052
3266,-0.2137138041057069
3267,-0.0783226894806747
3268,0.0812690003913068
3269,0.2701648005283155
3270,0.0210084033613424
3271,-0.1141758307793989
3272,-0.1323786028040188
3273,0.058633390964442
3274,-0.2063936846545549
3275,0.551342047227156
3276,0.1342930812204555
3277,-0.1897124712403923
3278,-0.0902283990519382
3279,0.2444987775061192
3280,0.0805390748744963
3281,-0.0402857603265923
3282,0.0805066552168343
3283,-0.0751960468363875
3284,-0.1102298696061366
3285,0.17712890153244
3286,0.1554168118116734
3287,0.152504280821916
3288,0.0120383622477002
3289,0.0708423557088209
3290,0.1179402405852809
3291,0.0422505137854637
3292,0.0640153636872873
3293,-0.1121525274373189
3294,0.1865721367840264
3295,0.1928627482276639
3296,0.0438736439055423
3297,-0.2505731193687684
3298,0.1809376829333209
3299,0.2812566334111659
3300,-0.4419316610705025
3301,0.1799048722182422
3302,-0.1505578043242069
3303,0.2462083907819578
3304,-0.502313611956556
3305,0.4017152996845414
3306,0.0738807072846405
3307,-0.0418832688659528
3308,-0.3502579774734183
3309,0.0214306901324914
3310,-0.0630711962503544
3311,0.1716049382716032
3312,0.0345806302560566
3313,-0.2127485900860902
3314,0.1802424631490625
3315,-0.1161813417708929
3316,0.1074140379035748
3317,-0.1001062856860443
3318,-0.2887916609858629
3319,0.1596337086994279
3320,-0.0842188699809348
3321,-0.178664482989645
3322,0.0347282514325369
3323,-0.0719888789593934
3324,0.2402119808821047
3325,0.1781083023466528
3326,-0.6257074581813458
3327,0.3056282619939394
3328,0.2735315264622214
3329,0.3209522622460518
3330,0.0716176241631516
3331,0.8520885431138426
3332,-0.0252911961624141
3333,0.1962923581896256
3334,0.010785824345154
3335,-0.036993649423517
3336,-0.1018361363986989
3337,-0.2005247347337637
3338,0.5071527457314299
3339,0.2638765303304635
3340,-0.2614901864271281
3341,-0.637770897832818
3342,-0.1426179698641965
3343,0.4506172839506109
3344,-0.2568307701828709
3345,-0.2450524226068678
3346,-0.2550068416469689
3347,0.3378273671160623
3348,-0.7116771233261456
3349,0.1558263471187708
3350,0.180869747568743
3351,0.3786493967723373
3352,0.2136752136752119
3353,-0.2507836990595558
3354,-0.0169830300338348
3355,-0.2206643077118957
3356,-0.1605906420478401
3357,-0.4002527912365656
3358,0.0631578947368445
3359,0.0578612382305053
3360,0.0492892490290017
3361,0.1135647516017087
3362,-0.1775544829218772
3363,-0.0065765244383737
3364,0.2178649237472874
3365,0.1205987992554281
3366,-0.152290928186946
3367,0.0931257459896804
3368,-0.2063508753482908
3369,-0.0249786366923098
3370,0.1273601008376916
3371,0.0078773238105169
3372,-0.0946173254835883
3373,0.1417248438402088
3374,0.2199759074006263
3375,0.5309470544369792
3376,-0.3652366553902426
3377,-0.5720651552103024
3378,-0.2580937287751922
3379,-0.0407682551186781
3380,0.0995565209521347
3381,-0.2601252230725064
3382,-0.0847637211273664
3383,-0.2427700057657911
3384,-0.1671834154051779
3385,-0.088229030393386
3386,0.2760922330097163
3387,-0.0273132833601504
3388,0.0455014257113493
3389,0.1695839137544674
3390,0.0726260364340471
3391,-0.0666182170542546
3392,0.2235784639555287
3393,-0.1846414626025407
3394,-0.0666363774042184
3395,0.0454132606721265
3396,0.1964042906783433
3397,0.0241669939280379
3398,-0.1876456523712804
3399,-0.0121076368919758
3400,-0.2902739060382064
3401,-0.8537529017281409
3402,0.1082139544470823
3403,0.0952405467322208
3404,-0.7913034454130373
3405,-0.0038918077446938
3406,0.0116740602381549
3407,0.2419740945381
3408,0.179540170498592
3409,-0.2849740932642546
3410,-0.0103637682661468
3411,-0.1855961790548806
3412,-0.2067889192352753
3413,0.1350754604254977
3414,-0.0688839500396519
3415,0.5236211310216519
3416,-0.180035489010062
3417,0.2854264607118772
3418,-0.1396792550439636
3419,-0.0621182317010065
3420,0.232402003821716
3421,0.1675646412827805
3422,-0.2247829681686659
3423,-0.39166861204058
3424,0.1734852408078757
3425,-0.3278526881455331
3426,-0.0851168815148405
3427,0.0899701742709973
3428,-0.1308125185111987
3429,0.1084812623274156
3430,0.0739098300073797
3431,0.1082837033026523
3432,-0.3011453396524413
3433,0.2744716728002286
3434,-0.0800670099283064
3435,-0.2271661028667413
3436,-0.0370516747357064
3437,0.0234605553977866
3438,-0.0407638906045459
3439,0.0345755846978447
3440,0.0296274350048015
3441,-0.1376605421570459
3442,-0.2163528245787901
3443,-0.0346998463292626
3444,0.3350162369984208
3445,0.0503185027899859
3446,-0.1632208922742032
3447,0.0148360615202023
3448,-0.15354135710748
3449,0.1977261492832455
3450,0.5682104520485802
3451,-1.1494838791894968
3452,0.2250562640660142
3453,-0.990035440957424
3454,0.1231211204022003
3455,-0.3732910138021678
3456,0.0270002445208
3457,0.1760020554984589
3458,-0.3506600660066042
3459,-0.3363170693847866
3460,0.3570277759876241
3461,-0.3920705985869895
3462,-1.0803599455896338
3463,0.0522903158335195
3464,-0.2531708406761246
3465,0.5602724849442291
3466,0.3100241129865633
3467,-0.5268495386974684
3468,0.3008557125594857
3469,-0.0616887923802003
3470,0.3516191693919218
3471,-0.1304904471144309
3472,-0.0665204858459283
3473,-0.0912408759124098
3474,0.0147936288771641
3475,-0.0962511414398149
3476,0.2380361476158907
3477,0.0844280442804488
3478,-0.0196840706658097
3479,-0.0615505822685082
3480,0.0
3481,0.0934694379535101
3482,-0.1897579969441664
3483,0.1820328643117212
3484,-0.2120001972094751
3485,0.1698043558508669
3486,-0.2467003823855926
3487,0.1367315012133257
3488,0.0824635683339987
3489,0.2246409755836739
3490,0.4021947581504344
3491,-0.1013171225937171
3492,0.109196473752903
3493,0.2987294042671835
3494,-0.2355540177264506
3495,-0.0559254327563194
3496,-0.0319676061590933
3497,0.0159812486682298
3498,0.1515917129863549
3499,0.1019942140401273
3500,-0.2580808417127155
3501,-0.0919803775194697
3502,-0.0520159515584761
3503,0.1398471005034586
3504,-0.2757911466367576
3505,0.0660660660660666
3506,-0.2032819333181739
3507,0.1428952991452906
3508,-0.0267165375367261
3509,0.2770821122182458
3510,-0.0746547219111536
3511,-0.0613611503881808
3512,0.061323521569887
3513,0.6252980764135482
3514,0.0637896605280725
3515,0.3895350443406981
3516,-0.0580495356037252
3517,-0.1661313545243011
3518,0.427338645198631
3519,0.1555295574977628
3520,0.3661446477057778
3521,-0.1400714089535816
3522,-0.0989717930389876
3523,-0.3933041690241948
3524,0.106148331954781
3525,0.002757023517408
3526,0.1637742392755473
3527,0.1031126264848218
3528,0.1071222567088709
3529,-0.0178568975700877
3530,0.1878307603718232
3531,0.2420843876085593
3532,-0.2674163466812852
3533,0.0376161247056648
3534,-0.0527232577596612
3535,0.3022015588677592
3536,0.0054694123116576
3537,0.1229105211406065
3538,-0.0163907556138344
3539,-0.0215013303948139
3540,-0.0241948491854333
3541,0.2226335130495383
3542,0.0214540481106986
3543,-0.1692365550958995
3544,-0.1398827137246413
3545,-0.2562097143935889
3546,0.0134829036781238
3547,-0.4387627972482388
3548,0.0811864039835339
3549,-0.0568627981912159
3550,0.0757596255309864
3551,-0.1816111894177488
3552,0.2487562189054615
3553,0.0405416362604486
3554,0.1295651469754685
3555,-0.1107928444036169
3556,0.1025807148256115
3557,-0.027002214181569
3558,-0.0189051232884093
3559,0.0917406438034677
3560,0.1454937356863704
3561,0.0619311756152776
3562,-0.0377114535071615
3563,-0.1943214941163843
3564,-0.2829703309895413
3565,-0.2062210001718586
3566,0.0829923017485678
3567,0.142885720001143
3568,0.4749715585893105
3569,-0.076850824011624
3570,0.0455204984494651
3571,-0.1567219467715311
3572,-0.0028495711395409
3573,-0.2800400057151073
3574,-0.4593081670733359
3575,0.0200906951380498
3576,-0.1264440485085343
3577,0.2865493724568743
3578,-0.1334232385980608
3579,0.210450966356482
3580,-0.1720923562311839
3581,-0.2602481703547061
3582,-0.0935467157906823
3583,0.0258985352939411
3584,-0.0719921672522029
3585,-0.0518612423648746
3586,-0.0028812631457604
3587,0.0345632074656541
3588,-0.1211177437494639
3589,0.0025705619248344
3590,-1.2071387689265796
3591,0.166225131162014
3592,-0.152171368371761
3593,-0.0065034728544983
3594,0.0701882083809872
3595,0.2152992140281663
3596,-0.2939799157084123
3597,-0.0055937360563128
3598,0.0757831795138398
3599,0.2774032977289355
3600,0.1966466570068285
3601,-0.3270858210892453
3602,0.0830004668776244
3603,0.7056763160605626
3604,-0.2400929392022589
3605,0.1983922498196387
3606,0.2027725794698225
3607,-0.0742627759765256
3608,0.0411543803693523
3609,0.1951019150793365
3610,-0.1594158181631195
3611,0.1283960762159108
3612,0.1615177541340842
3613,-0.0307747544431063
3614,0.3546486250545644
3615,-0.2625820568927734
3616,0.4004685754760592
3617,-0.6691714889065622
3618,0.0945270223988019
3619,0.1193176997955667
3620,0.1481337362629268
3621,-0.0637372853549105
3622,0.0737725074455536
3623,-0.2465145580541878
3624,0.1558825138106574
3625,-0.279727950855649
3626,0.0205640020289784
3627,0.047850089451713
3628,-0.0355302116460089
3629,-0.1537616694124114
3630,-0.2325549393843405
3631,0.1168288526032092
3632,-0.1210986954367803
3633,-0.0357919660802278
3634,0.093522211525246
3635,-0.0330187381338922
3636,0.1716773564433945
3637,0.2151628110952659
3638,0.3169398907103893
3639,0.132348492487656
3640,-0.5092862391364914
3641,0.0126672071341739
3642,0.1239847169858941
3643,0.2347654869490601
3644,0.2718896329490058
3645,-0.0680186421463757
3646,0.6830464371497244
3647,-0.2457988462503181
3648,0.0075238883455043
3649,0.1677516274411515
3650,-0.2132731150420187
3651,-0.1230970205496681
3652,0.1530087541074105
3653,-0.0928948029123787
3654,-0.0766341285694561
3655,0.0113053964425725
3656,0.0527306967984882
3657,-0.1118638528927472
3658,0.1192628301697212
3659,0.1053423626787097
3660,-0.1142512774799392
3661,0.0200841021778658
3662,0.2466755152638335
3663,-0.1756102456034692
3664,0.9053548805734964
3665,-0.1438893444525165
3666,-0.1472000991663896
3667,0.0263341336844487
3668,0.3823908843445137
3669,-0.0506407287324339
3670,0.2648517138369489
3671,0.0507887649095869
3672,0.0230804739190609
3673,-0.0461822660098452
3674,-0.3568724991889352
3675,-0.5577132204442936
3676,0.3467814348081879
3677,0.2125083962135259
3678,-0.2253739200445923
3679,0.0649873120009839
3680,-0.2217569977514073
3681,0.4738239288800988
3682,-0.0092612601487891
3683,-0.2413739749342502
3684,-0.0712250712250592
3685,0.0618965090368867
3686,-0.0015474366711528
3687,-0.0727824578790924
3688,-0.0371793282934702
3689,0.4957093435969717
3690,-0.0014976337386915
3691,0.2762967277506493
3692,0.512614781135766
3693,-0.1980080096472966
3694,0.3101902698209977
3695,0.0608137172013945
3696,0.1850645505152197
3697,-0.3208174904943087
3698,-0.1517270103828848
3699,-0.083370552329901
3700,0.0373836671472461
3701,-0.0359083533072211
3702,-0.0104222500148963
3703,0.0877675795486711
3704,0.0965996908809858
3705,0.309643391558148
3706,-0.0830355421776158
3707,-0.0341155181108929
3708,-0.1783113911260263
3709,0.1335549355968388
3710,-0.074252279544982
3711,-0.1785236097473958
3712,0.0891821992330364
3713,0.1246993854101766
3714,0.3212951432129565
3715,-0.3549290141971645
3716,0.2020504377759491
3717,0.4049488224187607
3718,-0.3190110656963345
3719,-0.302477314201444
3720,0.1771722313719709
3721,0.019959083878046
3722,0.3530230708035043
3723,0.0607725115445389
3724,-0.5507644648745947
3725,0.1534067523915262
3726,-0.0087312278600928
3727,0.1021755924938241
3728,-0.0972859708640955
3729,0.2786069651741304
3730,-0.1170522750479484
3731,-0.2784610966122528
3732,-0.0987450627468723
3733,-0.38394940901904
3734,-0.035144973013678
3735,-0.0376695128076429
3736,-0.0904886386487064
3737,0.1606103192130202
3738,0.2727932527466964
3739,-0.1019272082921668
3740,0.5070519221168248
3741,0.1682138184536676
3742,-0.3720726636025381
3743,0.4079217786635119
3744,0.344453064391005
3745,0.326317254604787
3746,-0.0680935357568526
3747,-0.0681399346475989
3748,0.1379167853604671
3749,-0.1086512261580456
3750,0.2286067346308338
3751,0.0308832612723973
3752,0.2064905846457348
3753,-0.0956317867719651
3754,-0.0185128046899112
3755,0.0231356520397898
3756,-0.0385742940904181
3757,0.788365862992725
3758,-0.5216508170990654
3759,-0.0538867761851276
3760,0.1330001921968109
3761,0.2186253451979065
3762,-0.4128666502341554
3763,0.6975890343899073
3764,-0.5998588567395967
3765,-0.7928157555460089
3766,-0.0607947805456655
3767,0.1140453515410906
3768,0.2069261125973795
3769,0.2226875884851331
3770,0.411232522617782
3771,0.5520988519849229
3772,-0.4135867652235034
3773,-0.2646903123345786
3774,-0.0132362673725888
3775,0.7951561132185486
3776,0.6292226056195134
3777,0.1563359485828495
3778,-0.4098837209302398
3779,0.0842313166226206
3780,0.0522541875925354
3781,-0.1744845435775213
3782,0.2697215777262201
3783,-0.8083968014969187
3784,-0.0468007312614332
3785,0.25747066074411
3786,0.0473871456899634
3787,-0.0963250532706853
3788,-0.1051924144581003
3789,1.230457913117263
3790,0.8350325274298607
3791,1.0757852271635633
3792,-0.4260381665889579
3793,-0.9461520984128082
3794,0.1652624756967102
3795,0.0712389093970502
3796,-0.1560296154653108
3797,-0.1588111093064807
3798,0.204227178423235
3799,-0.1168375957419231
3800,-0.3027442299554044
3801,-0.1564996250529876
3802,0.792469918488823
3803,-0.093890633599903
3804,0.2937568597068785
3805,-0.2102675249894793
3806,0.1647074021444228
3807,-0.320751660456831
3808,0.5509730635391276
3809,-0.2284819273217683
3810,0.1282051282051399
3811,-0.1259445843828671
3812,-0.1196288273141726
3813,-0.4579706379108825
3814,-0.0198294665873468
3815,0.1414387146049616
3816,-0.1756921420272619
3817,-0.395448079658602
3818,0.0597082823917373
3819,0.1674709054782946
3820,0.1119947830278234
3821,0.2644006447416798
3822,0.0141370730603967
3823,-0.2011502393971101
3824,-0.0304084279806307
3825,0.0565056242214545
3826,0.0191997281454356
3827,0.0169880234434729
3828,-0.1758516039368081
3829,0.121813031161475
3830,-0.0992485467177152
3831,0.1387551679220731
3832,0.0735710243350285
3833,-0.0509597418039606
3834,-0.0368178084907678
3835,0.0283133724057936
3836,-0.0014156886617482
3837,0.1963942579405428
3838,-0.1386570078383681
3839,0.2216216216216197
3840,0.199600798403196
3841,-0.2108336036328331
3842,-0.1136548140931858
3843,0.1216249087813153
3844,0.2534170867818719
3845,-0.0026959991372778
3846,-0.0836458811149192
3847,-0.1161597060889315
3848,0.1375812673662604
3849,-0.0134901791495821
3850,-0.1513186338089067
3851,-0.0027021914772856
3852,0.0917901784509143
3853,-0.0580774996961147
3854,-0.1650499885006192
3855,0.0081165537113021
3856,-0.0338304148962082
3857,-0.0351960147281772
3858,-0.1165532756891569
3859,0.1110088265554687
3860,-0.0162478336221843
3861,-0.0568997751104071
3862,-0.0406592215114326
3863,-0.173780818942121
3864,-0.6278412035597425
3865,-0.3611234953187789
3866,-0.6085253352869842
3867,0.109026823585624
3868,-0.5375536802906884
3869,0.0720223269213483
3870,0.3647779937210257
3871,0.0985721966664627
3872,0.32749791592236
3873,0.0981529401267018
3874,0.3290643898968379
3875,0.0503718628700156
3876,0.236483490496323
3877,-0.3649201922506432
3878,0.0444826665875796
3879,0.0800047410217016
3880,-0.1959503592423327
3881,0.0237459186702238
3882,0.1067425724960012
3883,0.2189349112426062
3884,-0.0680936732095858
3885,-0.1185641876871023
3886,-0.0118578246820681
3887,-0.2317634823948812
3888,-0.2024592848423517
3889,0.8048035926028705
3890,-1.2129104744395076
3891,-0.6437685517135026
3892,0.1193593100261756
3893,-0.5783032994268625
3894,0.831972996720866
3895,0.5475378112746322
3896,-0.7180591885931198
3897,0.0461396493386667
3898,-0.6735310056514706
3899,0.2522587453988567
3900,0.1311053984575812
3901,-0.2603159875254493
3902,-0.0167558162015847
3903,0.0566798490254854
3904,-0.0838017637048085
3905,0.4389905783893357
3906,-0.1903341135317143
3907,-0.3510311540149223
3908,0.0180645161290304
3909,0.4291183801423583
3910,0.3099544034018084
3911,0.1509067191856234
3912,0.1838188363246369
3913,0.1325820351342347
3914,-0.3554121339144078
3915,0.1610894295441317
3916,0.0746764022568818
3917,0.0414696856597764
3918,0.0359274817598926
3919,-0.1855082094304507
3920,0.1023399900425968
3921,0.2868332505929626
3922,0.3147982679222046
3923,0.0673132401022074
3924,0.2917528456175429
3925,-0.4084720121028781
3926,0.2852519268218996
3927,-0.0768576212566146
3928,0.0795392210641855
3929,0.0739989585331712
3930,0.0383551135585289
3931,0.0013698067202705
3932,-0.2595654681791944
3933,-0.0989799565588006
3934,0.0439717481518193
3935,-0.1155592241023568
3936,0.4055572301537331
3937,0.0876112251882253
3938,0.3682487725040978
3939,-0.6491841334539106
3940,-0.7163635375037357
3941,0.0896349413298677
3942,-0.4145756054985922
3943,0.0844801744106832
3944,0.1088879814890524
3945,-0.5047810563467059
3946,-0.2564665222042412
3947,0.1971036710558808
3948,-0.1288306562140308
3949,-0.3714199246155021
3950,-0.0963868693544896
3951,0.0440431622990443
3952,0.2840948080644566
3953,-0.1883782966201914
3954,0.0164975666089258
3955,-0.052269601100412
3956,-0.1888014552871304
3957,0.0908727918599964
3958,-0.1724042811431093
3959,0.1322314049586827
3960,0.0825763831544209
3961,-0.0743740186761531
3962,0.2993518620235174
3963,0.1234330855528399
3964,0.0808355573804141
3965,-0.3967640542072501
3966,0.1209438768945799
3967,0.2924951892238579
3968,-0.1670521716782259
3969,0.5317245257937481
3970,-0.0306858282616489
3971,0.6743456561218071
3972,-0.3351172273190616
3973,0.4364153049832607
3974,0.1823523452537662
3975,0.3420033064526352
3976,0.3395841980153247
3977,0.0502834730794827
3978,0.0904284045666378
3979,-0.0025119632248561
3980,0.0966171451515737
3981,0.1265711743549245
3982,-0.1719809189053483
3983,0.2978797967408439
3984,-0.0801663451662181
3985,0.3096825753602579
3986,-0.0124887601158985
3987,-0.1676299131827205
3988,-0.4953233430554084
3989,0.0144329301734871
3990,-0.1966738973246585
3991,-0.0535355143026644
3992,-0.079643198470844
3993,-0.450922208646073
3994,0.2090228183243251
3995,0.133364258378765
3996,-0.0594694167645855
3997,0.394417475728158
3998,0.1529096102247568
3999,0.0519046108595999
4000,-0.1776558099227295
4001,-0.0766095227082149
4002,-0.104181739256262
4003,-0.0579122629216703
4004,0.2339958400739548
4005,-0.3478664192950039
4006,0.2631046346893413
4007,0.0924347901441385
4008,-0.0231140388893658
4009,-0.3348262816889245
4010,-0.1262626262626269
4011,-0.0145150521090238
4012,-0.3700466200466313
4013,0.1512859304084832
4014,-0.730409690703059
4015,0.4101059689876084
4016,0.1315396113602384
4017,-0.3901560624249734
4018,0.0869591292092777
4019,-0.0840310915038653
4020,0.0
4021,0.4139332626010693
4022,-0.1376689062804065
4023,-0.259549314369733
4024,0.1064068939677836
4025,-0.1576103272290535
4026,0.2963273369451203
4027,-0.0748861730170141
4028,0.1032362314287078
4029,0.2030669075597649
4030,-0.2034801083232361
4031,-0.0493982396263758
4032,0.0777791073351654
4033,-0.0478869867113516
4034,0.0149624442648985
4035,0.0448671931083923
4036,-0.0239348970799377
4037,-0.0209474219708511
4038,-0.1318431067030227
4039,-0.5088317666306129
4040,-0.762782900251472
4041,0.145081189665766
4042,0.0752739134071152
4043,-0.2403375904759281
4044,-0.1063085746258205
4045,0.1703625090766948
4046,0.0125661468005238
4047,-0.2702021616173019
4048,-0.3470027113977083
4049,-0.0491946138925461
4050,0.0196739741427749
4051,0.0309066898935162
4052,-0.3001310431315074
4053,0.3887937568424868
4054,-0.0758512192381275
4055,-0.1547508511296684
4056,-0.1634585576191531
4057,-0.2897076072977988
4058,-0.1996601529311764
4059,0.0905438288721614
4060,-0.1133080278737845
4061,0.0806668459263313
4062,0.0975540788915511
4063,0.771604938271605
4064,-0.1220482886707446
4065,0.4016701020030755
4066,-0.0661078351006161
4067,-0.0502672099052853
4068,0.0370252829789448
4069,0.4187406178399239
4070,0.2189501743823128
4071,0.0017868873998156
4072,-0.1763714857323407
4073,0.293963254593177
4074,-0.2816308267312381
4075,-0.3963744946225194
4076,0.1303427944238926
4077,-0.1358050791469512
4078,0.192541013873493
4079,-0.0523827556496101
4080,0.0892480489348116
4081,-0.1888711317739292
4082,-0.0753410172359165
4083,-0.145606650252814
4084,0.0158818391169703
4085,-0.0211802705779674
4086,-0.1007076034240573
4087,0.1429062905232012
4088,-0.4118835034013636
4089,0.0664929707430941
4090,0.4377431906614798
4091,0.1887911969361855
4092,-0.0647703351864717
4093,0.0539461617305898
4094,-0.129638632312434
4095,-0.0729749452687861
4096,0.0108099343296391
4097,-0.3389554748088291
4098,0.1164648844830873
4099,0.156845777333092
4100,-0.0297554641852449
4101,0.094586925384419
4102,-0.6610446137105412
4103,0.1276931018556172
4104,-0.3900283656993255
4105,-0.6036658983646112
4106,0.0
4107,0.390849208735345
4108,0.101026649191788
4109,0.0627609354108162
4110,-0.1393594928407606
4111,-0.2328065514502385
4112,0.0520120448946065
4113,-0.1370614035087719
4114,0.4671280276816622
4115,0.1554672655035307
4116,0.0920439509866104
4117,0.2580907253737851
4118,-0.1176504380295883
4119,0.2778414298808511
4120,-0.1261902030515078
4121,-0.0516499282639904
4122,-0.2099088478017132
4123,-0.0345174744714524
4124,0.1421821367533655
4125,0.1075978423046023
4126,0.0430206212177801
4127,-0.09760858955589
4128,-0.2893543511120695
4129,-0.0619400190141381
4130,0.0230421383104306
4131,0.1868675252989815
4132,0.0028748023573516
4133,-0.063285677300586
4134,-0.0518060152539953
4135,-0.112372500432198
4136,-0.2918653373789888
4137,-0.2869066249347966
4138,-0.322721325774099
4139,-0.3422703936109516
4140,-0.1092489137181869
4141,-0.1091195617320981
4142,0.1746833244420202
4143,-0.1603002211894479
4144,-0.2314163226974899
4145,0.606353214984281
4146,-0.422685795270889
4147,-0.3117673467351723
4148,0.1643426294820779
4149,-0.3623641134574648
4150,-0.0274972502749617
4151,0.328881801873628
4152,-0.2272443501061368
4153,-0.4565637307779127
4154,0.010033360925081
4155,0.0175552991924545
4156,-0.0853413654618553
4157,0.1203369434416411
4158,-0.2009646302250832
4159,-0.596381279692701
4160,0.0088438554155899
4161,0.1727878115225512
4162,-0.5529346116775748
4163,0.2567004333544969
4164,0.1268090971743568
4165,0.2612042892493783
4166,-0.4501891899356465
4167,0.1103539603277606
4168,0.0909592061741962
4169,-0.2099215556292097
4170,0.2754517408550022
4171,0.1128078140046686
4172,-0.1294837181111825
4173,-0.1016515200570127
4174,0.0732203823277856
4175,0.0200854112136669
4176,-0.1572934488658295
4177,-0.0883831409158684
4178,0.0055236411842636
4179,0.0110460620788745
4180,0.3028467595396791
4181,0.1758918265266823
