,AMGN.US
2436,-0.1715877437325864
2437,-0.0200597334284257
2438,0.0155995810398219
2439,-0.4589415241336105
2440,0.0760592367231835
2441,-0.2242051925922604
2442,-0.047105269060806
2443,0.1858319899695468
2444,-0.1614639397201225
2445,-0.0830434294691963
2446,0.0650457563251309
2447,0.067243466176539
2448,-0.0785123039996334
2449,0.1992477836482462
2450,-0.363201911589004
2451,-0.1531613459053238
2452,0.4241731007530199
2453,-0.2388687177527231
2454,-0.043014864025237
2455,-0.0454252038157165
2456,-0.0909330206513664
2457,0.0597885875544076
2458,0.0525862893202092
2459,-0.1148655116301374
2460,-0.2879907842948998
2461,-0.2164606282168536
2462,-0.0534221456451277
2463,0.1038486502079416
2464,0.1608025728411692
2465,-0.0864760989670943
2466,-0.0144147607149726
2467,-0.0288378352398357
2468,0.0096116878123847
2469,0.0264251567492148
2470,0.218131262284871
2471,0.0574960471467608
2472,0.0789946140035868
2473,0.10760401721664
2474,-0.100531380152237
2475,0.3159656831973197
2476,0.3128911138923654
2477,0.0639973984119507
2478,-0.0306530986737825
2479,0.3097391123583846
2480,0.1805278884462161
2481,-0.0145273425339821
2482,-0.3436068304873041
2483,0.1891459333624379
2484,0.1328489880643459
2485,-0.1101367357965115
2486,-0.0244022792643465
2487,-0.0670992969757524
2488,0.0955864017953695
2489,0.0539979231567997
2490,0.0912976719093658
2491,0.2648896982740842
2492,-0.1284707832573569
2493,-0.1348687623197497
2494,0.0684249813386381
2495,-0.2198152953043284
2496,0.0410867849279276
2497,0.0207675693636745
2498,0.2981613384131186
2499,-0.4162525625938133
2500,0.0957021054463193
2501,-0.0042197708881962
2502,0.0085693157597112
2503,0.3619026980171234
2504,0.4208027621924878
2505,-0.1383006309966259
2506,0.0194447445176691
2507,0.0151214032662216
2508,-0.2946529161972471
2509,0.5986992290132173
2510,0.1827210387153685
2511,0.1545362838316471
2512,0.0493413995795171
2513,0.2268835616438361
2514,-0.1801183634960063
2515,0.2694495530558982
2516,-0.1842488645128146
2517,-0.1673891583329698
2518,-0.072974798997171
2519,0.017134759082718
2520,-0.2022462240199782
2521,-0.0452030910304108
2522,-0.1444276783789644
2523,-0.0819813600276138
2524,-0.2508867549095873
2525,-0.9768109993843608
2526,-0.314963871791183
2527,-0.0391284649285385
2528,-0.1361049245236262
2529,0.2673686808440647
2530,0.303465245027673
2531,-0.1766494125380029
2532,0.0779935142235647
2533,0.1475591261220581
2534,0.09418509418509
2535,-0.0635128767235555
2536,0.104379860826862
2537,0.2205521973533704
2538,-0.0081692672167348
2539,0.0612319875903194
2540,-0.0643349502170023
2541,0.0683729284023143
2542,-0.1553556827473407
2543,0.0122634182234399
2544,0.1635712734888854
2545,0.2581564325402449
2546,-0.1651308815134963
2547,0.1506330659935694
2548,-0.0346168726710004
2549,-0.0061092330876008
2550,0.5295906244336593
2551,-0.2361537219441337
2552,0.2657218777679349
2553,-0.3474466709760767
2554,0.3582786522281657
2555,-0.1390764517364396
2556,0.1147573988322917
2557,-0.1290166512115442
2558,0.0282144296654547
2559,0.0584100384700639
2560,0.1247208867252729
2561,0.1305850208935987
2562,-0.2982187474812642
2563,0.0120884877301854
2564,-0.0604789936295368
2565,-0.0302486438524741
2566,-0.1029512697323248
2567,0.084671272557998
2568,0.0653465665841642
2569,0.0861541535042246
2570,0.0700744616622988
2571,0.0269196984189018
2572,0.0225688228407811
2573,0.0671383774222085
2574,-0.1570364405073544
2575,0.0967417382555529
2576,0.0850603154964315
2577,-0.6263860249776344
2578,0.0350031113876912
2579,0.0699572483482342
2580,-0.2454513577745725
2581,-0.1990943160524636
2582,0.0273192054013945
2583,0.2258479031190312
2584,-0.0623417105006916
2585,-0.0506783096834537
2586,-0.0097467786896342
2587,-0.0507089501296961
2588,-0.1543149587842365
2589,0.0039065551996214
2590,0.0585640104634387
2591,-0.0312438976762288
2592,0.0546469417229346
2593,0.0429184549356276
2594,-0.0390320062451298
2595,-0.0195198126098033
2596,0.0468256136106468
2597,0.0117050331642721
2598,0.0623878967480184
2599,-0.2893790082903099
2600,0.0382134106592973
2601,0.1907026832989371
2602,-0.0808334830249716
2603,0.1658820892176662
2604,0.0403334229631509
2605,0.0224024373851926
2606,-0.0134432694031193
2607,0.0103502460535763
2608,0.2667351863437327
2609,-0.1476840456478015
2610,0.1041206100242802
2611,-0.1452373650431916
2612,0.1191727221911717
2613,0.0379956193285986
2614,0.0089393465337602
2615,0.042443873561934
2616,0.069202607375659
2617,-0.098319628173042
2618,0.1472622606988319
2619,0.0490633363068622
2620,0.0356696985910524
2621,0.0445672519832401
2622,-0.093678904402912
2623,-0.0691917951922867
2624,-0.1005406854640486
2625,0.0123905036176493
2626,0.0907812060395777
2627,0.5780885780885824
2628,-0.2430133657351202
2629,-0.3046922608165646
2630,0.0316311109549059
2631,-0.0082013309588586
2632,-0.2136902665257645
2633,0.1172745396974316
2634,0.1124569500737908
2635,-0.2136551465063787
2636,-0.2506737592825782
2637,0.0952358557117934
2638,0.0681471037480955
2639,0.0915621918580049
2640,-0.0610787445968781
2641,-0.0187969924811992
2642,-0.1576730284988153
2643,0.1668076308617563
2644,-0.0846501128668203
2645,0.140884756269377
2646,0.182815356489952
2647,-0.2019727571629905
2648,-0.0281901898139458
2649,-0.2638025249670258
2650,-0.2951209837366136
2651,0.0660676532769581
2652,-0.3491712707182285
2653,-0.283675368999595
2654,0.2828729281767895
2655,-0.1372045675843154
2656,-0.0354201717878261
2657,0.0
2658,0.0619469026548612
2659,-0.1329198050509576
2660,0.0708403435756774
2661,0.0663687447457976
2662,-0.1107370659107016
2663,-0.0864495821603498
2664,-0.0687635863537558
2665,-0.0836953843216588
2666,-0.3392586652410157
2667,-0.1874665238350365
2668,-0.1385598712734109
2669,0.1873745259870693
2670,0.2758375228010876
2671,0.1953732072288076
2672,0.0576906008697947
2673,-0.2312961480295393
2674,-0.1960959087262669
2675,-0.5267761687238648
2676,-0.0097200622084113
2677,0.050518789103484
2678,0.174567460625335
2679,0.1510632528953957
2680,0.1817197649242075
2681,-0.1471385425540136
2682,0.1198901651390347
2683,0.1467464761536958
2684,0.1657799367723058
2685,-0.1312538604076494
2686,0.1426313557688618
2687,0.2384340268430364
2688,0.1152383513233247
2689,-0.300520130995944
2690,0.0
2691,-0.0385430718828378
2692,0.0577812018490115
2693,0.0346567060726154
2694,-0.1967744424724095
2695,-0.0038584712736778
2696,0.0231454692743904
2697,0.13868022651102
2698,-0.0115580212667486
2699,-0.1620745542949818
2700,0.3788483011644555
2701,0.1592610288262484
2702,0.1232751421640761
2703,0.119156372880014
2704,0.2179771718452691
2705,-0.1905972045743288
2706,0.4388219015615676
2707,0.3172351283718574
2708,-0.0059115630172563
2709,0.08269344359125
2710,0.0511649874055509
2711,-0.37926675094817
2712,-0.0393644148851276
2713,0.0438902309669058
2714,-0.1667919749910887
2715,-0.0197894403546312
2716,-0.138718243430698
2717,0.0079261284825467
2718,-0.05551369998811
2719,-0.0793682288979676
2720,0.0832672482156937
2721,0.0039649498433921
2722,0.1188071759534208
2723,-0.1507159005275038
2724,-0.0793871313460043
2725,0.2950522015433525
2726,-0.5155815120682684
2727,0.1093842577822383
2728,0.1456332772038379
2729,0.1318061994364241
2730,0.1474959722253686
2731,0.002269117313363
2732,-0.5521584375285242
2733,0.0722759161599389
2734,-0.1134444190823915
2735,0.1502873784584456
2736,-0.0272204997264365
2737,0.0956589076663818
2738,0.0614572189470288
2739,0.134115293689769
2740,0.0136369834992504
2741,0.0545181954477327
2742,0.1134507170085314
2743,-0.0512151800340804
2744,0.0375799936459039
2745,0.0136140860410242
2746,-0.159083678014646
2747,0.0363487664137455
2748,-0.1182732111176776
2749,0.1045169499227436
2750,0.2177971375233268
2751,-0.0756194119478615
2752,-0.0756766381766452
2753,-0.0891106754589149
2754,-0.0110509448557847
2755,-0.0112304469896217
2756,-0.2389939916463767
2757,0.1316082980147293
2758,0.2536489854040553
2759,0.0044497841854629
2760,-0.0356109503672308
2761,-0.0200351728590262
2762,0.0111294128121825
2763,0.0620191182607574
2764,-0.1780095378169923
2765,-0.0401284109149292
2766,-0.0713903266107427
2767,0.160370634354947
2768,-0.0757879720030259
2769,-0.0810249838931626
2770,0.1076792797611112
2771,0.0564373552038847
2772,0.067127388464151
2773,0.0322623709505121
2774,0.3679893593438317
2775,0.216691178389376
2776,0.068834875024607
2777,-0.1108292490702769
2778,-0.0762593765266004
2779,-0.2076170717249542
2780,0.3396839462413222
2781,0.2136909586618536
2782,0.103054839896949
2783,-0.0368188512518493
2784,0.1614962542181519
2785,0.1641670540454559
2786,-0.183832540810824
2787,0.0098034410077848
2788,0.0098024800274519
2789,-0.0145097754710225
2790,0.0439022000097947
2791,0.1174570547643562
2792,0.0024469620965548
2793,-0.2379200392445492
2794,-0.1523042153876399
2795,0.1275760549558485
2796,0.1078325654347607
2797,-0.0637598705184285
2798,-0.2014940043247477
2799,-0.0049147294441396
2800,0.0889929742388748
2801,0.0374566907013823
2802,0.4335462216213596
2803,-0.2296530440125513
2804,0.3274472619429094
2805,-0.1967335510965859
2806,0.1816572732777429
2807,-0.0839121719267198
2808,0.1326846528084902
2809,-0.0395882818685573
2810,0.1348837209302288
2811,-0.1047607961820483
2812,0.0465386852821381
2813,-0.1771603067670553
2814,0.1745241308698282
2815,0.0232644705006434
2816,0.0929713648196434
2817,0.4857288245362368
2818,0.1893064918275117
2819,0.059988002399518
2820,-0.0854404803140525
2821,-0.036960890757473
2822,-0.2663640153796214
2823,-0.3346502440158024
2824,-0.0977016841909407
2825,0.0577772275184741
2826,-0.3187877784217977
2827,-0.070431288063963
2828,0.0
2829,-0.2846043583937521
2830,-0.0145439434863896
2831,-0.0557135492025539
2832,-0.0004157744839219
2833,-0.0187133530170031
2834,0.2074947088849234
2835,-0.02490556639409
2836,0.0953802770174959
2837,0.0580238726790512
2838,-0.0476851947836581
2839,-0.0996160630901652
2840,0.014525232403717
2841,-0.0622897720194367
2842,-0.0020763688461599
2843,0.089204215417809
2844,0.0497636227917293
2845,-0.0664370762872753
2846,-0.1038092468740899
2847,-0.0332432993974585
2848,0.1327966136863481
2849,-0.0166023326277308
2850,-0.2760252365930666
2851,0.5077010413344265
2852,-0.1646920129678807
2853,-0.1751761602960253
2854,-0.3396926966070283
2855,-0.3408505410011435
2856,0.3908409001184402
2857,-0.1027505532722175
2858,0.0079032640480558
2859,-0.0830531935930425
2860,0.0197706603400598
2861,0.0711237553342843
2862,-0.0237135404315873
2863,0.0158065280961005
2864,0.0439228474644812
2865,-0.0202275600505666
2866,0.0572522851558572
2867,-0.3586146774449091
2868,0.4300651015979384
2869,-0.3782253113922985
2870,-0.0336753694386149
2871,-0.0238161378308474
2872,0.3672220467466875
2873,-0.4959727016625005
2874,0.1070154577883512
2875,-0.2131821278653276
2876,-0.3506682545983801
2877,-0.2254641909814409
2878,0.5320786245107989
2879,-0.3397458524532343
2880,-0.0264807132138643
2881,-0.0662456388287796
2882,-0.168104401681042
2883,0.0442184390890976
2884,0.374449339207046
2885,0.0726344287192094
2886,0.0418023409310916
2887,-0.013202482066629
2888,0.1362397820163498
2889,0.0922063666300803
2890,0.0909380835796895
2891,0.0625602805786895
2892,0.0087673154480143
2893,0.1182188362012267
2894,-0.0744895276487544
2895,0.0722464259911955
2896,-0.0459961450849788
2897,-0.0920769939053834
2898,0.2807459684030706
2899,-0.2463730002191482
2900,0.1350764629263356
2901,0.1877889060092521
2902,-0.0771010023130284
2903,0.0914736892783196
2904,-0.0674471262706628
2905,-0.1061007957559676
2906,-0.1448925380342829
2907,-0.0048299845440587
2908,-0.0931605101927857
2909,0.2039368939065085
2910,0.1397186355752515
2911,-0.1061059129931507
2912,-0.0917209751387872
2913,0.0482509047044604
2914,-0.1740055101744954
2915,-0.0628748307216074
2916,0.0942233818946252
2917,0.0844880027036078
2918,0.0193078148380518
2919,0.0386007237635766
2920,0.0675056656540751
2921,-0.0578954986249703
2922,0.19501625135428
2923,-0.036127167630066
2924,0.1154734411085494
2925,0.521352271937345
2926,-0.4305128921157883
2927,0.2807880630264728
2928,0.7759613170619397
2929,-0.1753010102873992
2930,-0.194129882135436
2931,-0.1875477552154489
2932,-0.2846766853045527
2933,-0.5425596488770632
2934,0.0140056022408968
2935,0.0419991600168012
2936,0.0466439666029172
2937,-0.1354507239607622
2938,-0.2434215547235004
2939,-0.0140950597049758
2940,-0.1994134897360757
2941,0.0609598837072966
2942,0.0210970464135095
2943,-0.0938526513374082
2944,0.0
2945,0.004692412369208
2946,0.0140752557004657
2947,-0.1691888335369796
2948,0.0234929286284881
2949,0.4397249380174943
2950,0.2186618710916731
2951,-0.0327077967210368
2952,-0.0286275151316837
2953,-0.135140669151076
2954,0.1267893660531706
2955,0.0939811220528704
2956,0.3745165886423838
2957,-0.2366670747133523
2958,0.1995438996579284
2959,0.0691816221055579
2960,0.1341136308217558
2961,-0.187296416938114
2962,0.1991141452314231
2963,0.1014857514005033
2964,0.0121768072411418
2965,0.0973196545152301
2966,0.0169469673442459
2967,0.1086181759274173
2968,-0.0891771382245637
2969,0.0121590402464236
2970,-0.089245872378402
2971,-0.0588557627909734
2972,-0.1931758103216978
2973,0.0731499166903754
2974,0.3361684892669148
2975,-0.1859457692229152
2976,0.4414517047766327
2977,-0.0610674591865837
2978,-0.1345291479820562
2979,0.2602260713995228
2980,-0.2435370961003481
2981,0.2226605392655192
2982,0.0243952022768864
2983,0.2352654849308451
2984,0.2306758397409928
2985,-0.1946314167545169
2986,-0.3417690617625532
2987,-0.1120140119345861
2988,-0.059096837300286
2989,0.2188304830334133
2990,0.2057182281203716
2991,-0.0060879094119139
2992,-0.1259752925877656
2993,-0.2444190972788099
2994,-0.2982635342185862
2995,0.260809323933325
2996,-0.0774877650897217
2997,0.3373572328577866
2998,-0.4040156709108754
2999,-0.2208588957055182
3000,0.0562825383424813
3001,0.1894999784659089
3002,0.263890185825009
3003,0.0937583088053481
3004,-0.1218942648981859
3005,0.0746686578308739
3006,0.1328268822967383
3007,0.1512401693889844
3008,-0.1258037461559881
3009,0.02096289567465
3010,0.0325983188581375
3011,-0.0279492255735424
3012,0.1070240338754285
3013,-0.1654625961314331
3014,0.1744794695824124
3015,0.0348837209302272
3016,0.18570102135562
3017,-0.1557668611815069
3018,-0.0348853435043437
3019,-0.1677305129758252
3020,-0.0956045237262371
3021,-0.2688800561141066
3022,-0.1686261651599537
3023,-0.0750011718933092
3024,-0.0375146541617878
3025,-0.1544084592381142
3026,0.1931255120752232
3027,-0.289548851586653
3028,0.00195637288467
3029,0.2205824939486209
3030,-0.2034269618965581
3031,0.2439071981892329
3032,-0.3112155020552029
3033,0.1836511409815563
3034,0.2183406113537237
3035,0.0837569878649662
3036,0.0331022665316533
3037,-0.0389590151160845
3038,0.2467792394535845
3039,-0.158305512122419
3040,0.1464135103095897
3041,0.0252574315135021
3042,0.0795946496864685
3043,-0.1536008710530338
3044,0.0874176816830685
3045,0.1183592688889777
3046,0.0872380435414856
3047,0.0406945198046513
3048,0.208849009900998
3049,0.0154679040990024
3050,-0.200950498380789
3051,0.2161277461862838
3052,-0.4486115888657316
3053,-0.1333023785905725
3054,0.6187599630841489
3055,0.0963916013578719
3056,-0.1384925297968828
3057,-0.1976367688490807
3058,0.0546356224258197
3059,0.0965696771213796
3060,-0.1850839187313329
3061,0.1134453781512648
3062,-0.1051524710830704
3063,0.0546494030603646
3064,-0.0168180289270064
3065,0.1678979180658183
3066,0.0880687775214844
3067,0.1214710563793333
3068,0.0627904056260108
3069,-0.0041862022772902
3070,0.302581331775211
3071,0.2181744887849807
3072,-0.2332929832616747
3073,-0.5076355093136347
3074,0.0963996814619178
3075,0.211135779896397
3076,-0.6572893387669252
3077,-0.2063756915781148
3078,-0.3127339999119094
3079,-0.1853404527602433
3080,-0.0088265148506157
3081,-0.159130088847639
3082,-0.2392662501661536
3083,-0.4227106879060197
3084,-0.3617201804135231
3085,0.1182006735208128
3086,-0.0022302511262747
3087,-0.0937583712831538
3088,0.0624665357844078
3089,0.0713393971820922
3090,0.0028980790194632
3091,0.0193910756474938
3092,0.0579167780450839
3093,0.4302887814399143
3094,-0.0599214363390307
3095,0.0199698233780136
3096,0.1993002347313825
3097,-0.0535740161147476
3098,0.2699752519003072
3099,0.1764602082230482
3100,-0.6526164531193833
3101,0.1235847552224534
3102,0.1353610956286342
3103,-0.0876633726490272
3104,-0.091732142144944
3105,0.1791543912731973
3106,-0.2314445331205157
3107,0.0518486020819189
3108,-0.1998161691244055
3109,-0.0599808061420254
3110,0.0511574370124
3111,0.0806677049638585
3112,0.0837921953555214
3113,0.0677857968818483
3114,0.0757032432863167
3115,0.0159349852601467
3116,0.0676778534177266
3117,0.127231521609476
3118,-0.2830940988835644
3119,0.0677371797425937
3120,0.1074669638592621
3121,-0.1794329917460891
3122,-0.1517511281498324
3123,-0.421077959576509
3124,0.1601537475976847
3125,0.7922315561839812
3126,0.1722885313959489
3127,0.2794452494307644
3128,-0.1326534842266806
3129,0.1572782583502437
3130,-0.4156103237604421
3131,0.1618257261410731
3132,0.1160477453580906
3133,-0.1390358795575786
3134,-0.0456744243984409
3135,-0.1392931392931426
3136,0.2033279389186311
3137,-0.0249034989416022
3138,0.0746547219111637
3139,-0.0103697865897943
3140,-0.2057442121451451
3141,0.0373940501911265
3142,-0.1206372977245394
3143,-0.1791965327554502
3144,-0.0270951874778539
3145,0.0604065989001757
3146,0.0166611129623544
3147,-0.1042405036901138
3148,-0.1377870563674373
3149,0.1209391550940373
3150,0.5701467426862319
3151,-0.5828711102754445
3152,-0.377465320373696
3153,0.5560117302052797
3154,-0.1103856451688729
3155,0.434945281077545
3156,0.2076867430518251
3157,-0.4288727443168465
3158,0.3968253968253942
3159,0.0373343289154435
3160,0.0885904788548504
3161,0.0046624393882837
3162,-0.3790892497776956
3163,0.0514547665824743
3164,-0.060894013992049
3165,0.0818893955337244
3166,-0.1921139563760732
3167,0.1006412956981713
3168,-0.0702641933670628
3169,0.1286519613576317
3170,0.0374120232889903
3171,-0.0210486926423199
3172,0.0841239426087801
3173,-0.1357169599400936
3174,0.0421013238527405
3175,0.1192297309457331
3176,0.0044990327079764
3177,0.0629468099455898
3178,0.3003406849560767
3179,-0.121179480274678
3180,-0.0808516372456572
3181,0.4649707157866464
3182,0.2230450104831155
3183,0.098043584829983
3184,0.7387419269220631
3185,0.1457661557489218
3186,-0.1902991679943257
3187,-0.124069478908189
3188,0.2915967129097802
3189,-0.0574687237522635
3190,0.1765147169145252
3191,0.1057967820145385
3192,-0.318400919824879
3193,0.3349640795098907
3194,0.0308424391963436
3195,0.0044058686169938
3196,0.2565547136545276
3197,-0.0698344290771499
3198,-0.096841641906019
3199,0.2699855129724661
3200,-0.2741784800357493
3201,0.0892820908242355
3202,0.1822895568338398
3203,-0.0820164949239403
3204,0.0455079628804168
3205,0.1699501719526756
3206,0.121176613196496
3207,0.0625895939752472
3208,-0.0424173870889626
3209,0.0262514892671786
3210,-0.1678870504470213
3211,-0.0101147007060084
3212,0.1195340837821643
3213,-0.0629991306281713
3214,-0.0546182789173521
3215,0.092966855295076
3216,0.0727037725179767
3217,-0.0222199777800249
3218,0.0323095252519069
3219,-0.0423838212590566
3220,0.1129631124384525
3221,-0.064615136095629
3222,0.3440990039239319
3223,0.0100603621730405
3224,0.1847686375321368
3225,0.7783584586686164
3226,-0.1594026656289488
3227,0.0316078679277384
3228,0.1432456055161637
3229,0.3483983354301746
3230,-0.2060755933764796
3231,0.0072727272727206
3232,0.0581479866259652
3233,0.0581141943919824
3234,-0.1066563242352251
3235,0.2032028641927463
3236,-0.0920096852300231
3237,-0.055090866011937
3238,-0.175561559153622
3239,0.2785091965150058
3240,0.0048400367842889
3241,-0.0145222189950629
3242,-0.3083347495690691
3243,0.143037238169131
3244,-0.1067857489564114
3245,-0.1020358583159263
3246,0.215752345397684
3247,0.0072720221069543
3248,0.2683428018856417
3249,0.1183174771816316
3250,0.1378943293981017
3251,-0.0337834240516755
3252,-0.2037926184587003
3253,-0.0412411149656767
3254,-0.1092869632795775
3255,0.0315618247590365
3256,0.1962684758904779
3257,-0.0436342480364604
3258,0.1331493451473143
3259,0.0846596681341064
3260,0.0966603837417179
3261,-0.1064395955295364
3262,0.0966697278747105
3263,-0.0386828489918205
3264,0.0
3265,-0.1501210653753037
3266,-0.0436025386366956
3267,0.062941803040571
3268,-0.0872262066291812
3269,-0.1942124684404766
3270,0.0116513903992547
3271,-0.0845439968903389
3272,0.0970826658899998
3273,-0.0194203039277526
3274,-0.0728792148479281
3275,0.8302998077630991
3276,0.1388718702773367
3277,-0.2415656731084193
3278,0.1022536709067855
3279,-0.2131409599540969
3280,0.3390522875817044
3281,0.1040582726326724
3282,0.1272378704244047
3283,0.1232547726625109
3284,-0.0122129946262828
3285,0.2315096868526955
3286,0.1338525188610303
3287,0.2447955653563771
3288,-0.0668070289092317
3289,-0.0445578644630717
3290,-0.0303895946028149
3291,0.0526475650501261
3292,0.0869952253783179
3293,-0.0364298724954361
3294,-0.1053527290408927
3295,0.1719151345994423
3296,0.0707385100448615
3297,-0.0525762355415333
3298,-0.1660927688879873
3299,-0.0608025942440233
3300,0.3280762085457973
3301,0.3387827457159682
3302,0.1651787470012254
3303,0.5359098732592615
3304,-0.1802649110431771
3305,-0.5397738465781508
3306,0.3494307027875879
3307,0.3443148916190718
3308,-0.2038735983690152
3309,0.2073633553738413
3310,-0.2746282710188776
3311,0.1723260094779407
3312,0.1212642778907737
3313,0.0859845227859091
3314,0.097614306352739
3315,0.1637235411062874
3316,-0.2129030997909873
3317,0.0800187360942988
3318,-0.0078073154545738
3319,0.023416461772627
3320,-0.0273266708307281
3321,-0.1227300798136462
3322,0.2238514936432463
3323,-0.0390137328339664
3324,0.2102312543798257
3325,0.4418810177217623
3326,0.1161494146069503
3327,0.1067433981528703
3328,-0.2046226107984921
3329,0.20420476168376
3330,-0.1347708894878669
3331,-0.0557983818469285
3332,0.2967083912841847
3333,-0.0556637907041358
3334,-0.1144271028766632
3335,-0.0212273889986303
3336,-0.0966617072717105
3337,-0.0977335132871075
3338,-0.1136861330873238
3339,-0.2129149740860145
3340,-0.0879514052129643
3341,0.0458707025411153
3342,0.4186435947529897
3343,-0.065164773785136
3344,-0.2426278462112776
3345,-0.1776198934280618
3346,0.1540112941615777
3347,-0.0140029873039587
3348,-0.0981170863897621
3349,-0.182550084253892
3350,0.9860481808801792
3351,0.0762058454366218
3352,0.497334909342305
3353,0.0156089729295797
3354,0.2136086511503797
3355,0.0889244586723527
3356,0.035557135872711
3357,0.0710637352875845
3358,-0.0399893361770209
3359,-0.1780468263153234
3360,-0.0534425937472185
3361,-0.0344823591992532
3362,0.0322444162379974
3363,-0.0824604412747948
3364,-0.0267510811895324
3365,0.0133737517831674
3366,-0.0111460353552266
3367,-0.1004150488686545
3368,-0.0090158527255942
3369,-0.2146084000536796
3370,-0.0917780314731422
3371,-0.0246294388966041
3372,-0.0134360444285207
3373,-0.1974510859809718
3374,-0.0224426590062441
3375,-0.8093387036343122
3376,0.032773069900273
3377,-0.1359587435536765
3378,0.2105263157894683
3379,-0.0608557251193687
3380,0.0
3381,0.50071030997461
3382,-0.0163048541880166
3383,-0.1843511539448861
3384,-0.4524144397562001
3385,0.135774146729712
3386,0.3127041911696012
3387,0.1025736665423344
3388,0.0
3389,-0.093335822288589
3390,-0.0934230194319827
3391,-0.0233612110451858
3392,-0.1285114334007137
3393,0.0279213338633829
3394,0.0771100102813309
3395,0.0933794005042567
3396,0.144528882465384
3397,-0.1985378272954529
3398,0.1865106194483975
3399,0.2627540343207913
3400,0.0216330553085053
3401,-0.0572401585408087
3402,0.3135938623831334
3403,0.0023974491141403
3404,-0.103196697705675
3405,0.1724964063248611
3406,0.0526794693740786
3407,0.3483821704686407
3408,0.0715341694882949
3409,0.0047687172150648
3410,-0.1480490949902107
3411,0.1567813662866663
3412,0.0839467352724089
3413,-0.1933266504367755
3414,0.0882317872898544
3415,-0.1780199367040252
3416,-0.1437306820030412
3417,-0.0081345551116089
3418,0.0167448091091745
3419,0.1528613738415941
3420,-0.0143328077970479
3421,0.0668417283361119
3422,-0.0047746371275739
3423,-0.0047748651100562
3424,-0.359401955146636
3425,0.1146679407549016
3426,0.1002338790511095
3427,0.0596274477067283
3428,-0.13135269392433
3429,-0.1890268705285623
3430,-0.198993047230876
3431,0.0191763747063579
3432,0.0574960471467608
3433,-0.3016594876162001
3434,-0.1744657107961288
3435,0.2018353031613293
3436,0.0240165233680826
3437,-0.0721015189386683
3438,-0.1154956689124064
3439,-0.0481463649494572
3440,-0.0096302003081576
3441,-0.0963948332369467
3442,0.1227525453101421
3443,-0.1180779796616726
3444,0.0768121281293622
3445,-0.0286622669685368
3446,-0.0674861412388598
3447,-0.2125501183517693
3448,-0.0580018367248318
3449,-0.1258287760731699
3450,0.1087949867270116
3451,0.0956480153036819
3452,0.0554016620498605
3453,0.2654387865655521
3454,0.0259954074780132
3455,0.0995498614958404
3456,0.1836130732508203
3457,0.1789718820079317
3458,-0.0949667616334278
3459,-0.2250586008986719
3460,0.002249670120488
3461,-0.0714347562559617
3462,-0.0353835433175487
3463,-0.2119265656872573
3464,0.0260337571050471
3465,-0.1564469166920104
3466,0.0825010855405982
3467,-0.0738712901403623
3468,-0.017384501716716
3469,-0.0391304347826101
3470,-0.1235873323637257
3471,-0.0096214964256894
3472,0.0221985244510288
3473,-0.0675116512043212
3474,0.0304798397631251
3475,0.1724360908738223
3476,-0.224670555195511
3477,-0.2555661439833557
3478,0.6583760058522194
3479,-0.0775160415141373
3480,0.2148596966181083
3481,-0.1980624327233618
3482,-0.0991293853978061
3483,0.1967932380552878
3484,0.211400609520542
3485,-0.0257610235713375
3486,0.0729363308735266
3487,-0.010727081590185
3488,-0.0236051502145952
3489,0.0386116950534143
3490,0.1285402116628745
3491,-0.0321453828515048
3492,0.1247824867886867
3493,-0.062751649104773
3494,-0.0385653682992687
3495,0.0920435815655985
3496,-0.1264520553817205
3497,-0.1846603109164211
3498,-0.060158129941567
3499,-0.5356834283739456
3500,0.2437538086532611
3501,-0.2990548121630186
3502,0.1765013509979957
3503,0.4598299496789876
3504,-0.492610837438434
3505,0.0588171223178387
3506,-0.0588517372161032
3507,-0.0262504044393622
3508,-0.0217201674808115
3509,-0.1528851614030464
3510,0.1526517794835983
3511,-0.1441362742957032
3512,0.0476732652519591
3513,0.0810486597308558
3514,0.1459186340273577
3515,0.0522420548541472
3516,0.1152349270541233
3517,0.1172714834842705
3518,0.0
3519,-0.0108596498848901
3520,0.073791127702052
3521,-0.0130236596483616
3522,-0.0086831936786271
3523,0.0477347682693912
3524,-0.039070978945085
3525,0.4896574786222737
3526,-0.4751847940865935
3527,0.0479754365764701
3528,-0.189862770073787
3529,-0.1419975932611251
3530,-0.0433400751227985
3531,0.0721813194745227
3532,-0.0144383482529604
3533,0.0384874434715734
3534,0.007215874924828
3535,-0.1276431771109225
3536,-0.0012041954168448
3537,0.0782114838523476
3538,0.2113251044618403
3539,-0.1033678694199396
3540,-0.089023627351909
3541,0.0480977345966977
3542,-0.0457137357746066
3543,0.0312680392534143
3544,0.1153180857197814
3545,-0.1074091123139495
3546,-0.1801246994910041
3547,-0.0544332481558248
3548,-0.0482369398485332
3549,0.1541203101671209
3550,-0.1444264519234907
3551,-0.0262662522435767
3552,0.2641517671971488
3553,-0.0655350940428624
3554,0.1106317794696231
3555,-0.083425239410783
3556,-0.0382329808616522
3557,0.3808736152523559
3558,-0.0065296883162174
3559,0.0087054931661923
3560,-0.1525785779676632
3561,0.3172257952372754
3562,-0.0956937799043057
3563,-0.1045023077593003
3564,0.1608485849671801
3565,0.1692561409599802
3566,-0.0195333695062343
3567,-0.0781945741653844
3568,0.0347410704592389
3569,-0.0695304521652202
