,MSFT.US
3242,0.067557644294305
3243,-0.0440787540405457
3244,0.0675417731183629
3245,-0.1220175528865129
3246,0.020577038964091
3247,-0.0838481906443145
3248,0.0779033704231896
3249,0.1306479551393068
3250,0.0201949754431476
3251,-0.0172626387176382
3252,0.0205465379083604
3253,0.0410761963442145
3254,0.0307976593778926
3255,0.0835238262704486
3256,-0.0234507826698836
3257,0.0454152565962084
3258,-0.071836974050727
3259,-0.0351978411990744
3260,0.0293229334662539
3261,0.128883905208693
3262,0.1811512649602598
3263,0.105183238428957
3264,0.4000592680396995
3265,-0.0177835739055698
3266,-0.0281652559332247
3267,-0.0222999954332442
3268,-0.0652225519287895
3269,-0.0029674471052526
3270,-0.2290167152459644
3271,0.2723808004014934
3272,-0.0069115880337588
3273,-0.0875838726916501
3274,-0.1218750928925918
3275,-0.0743693479295573
3276,0.0266766037263359
3277,-0.0862305036313962
3278,-0.4244634423387216
3279,0.0687038862502498
3280,0.0507553591688111
3281,0.1282165965948077
3282,0.0849086115207484
3283,-0.0134084204880543
3284,0.0714604734256391
3285,0.0431554040982698
3286,0.0475970906278259
3287,0.0762756099968159
3288,-0.0897325280414172
3289,0.7122383392686568
3290,-0.0295405574476887
3291,0.5839062985868768
3292,-0.4895493368516163
3293,0.31495517945524
3294,-0.2115704772475075
3295,-0.1389274798555075
3296,-0.2053388090349187
3297,0.052594743586717
3298,-0.0212580818112617
3299,-0.1130285521617191
3300,-0.2498777847615039
3301,0.1220660551738648
3302,-0.1466941427124501
3303,0.045384722804076
3304,0.0174526161471644
3305,-0.1013627188548966
3306,0.2509758817788938
3307,-0.3251861953215171
3308,0.0744576141907607
3309,-0.0535221115189634
3310,0.1953874603119229
3311,-0.0907979745067193
3312,0.0942013816202574
3313,-0.1397526378310311
3314,-0.4713006023908333
3315,0.7988358051831566
3316,-0.2109901020819779
3317,-0.161606116169947
3318,0.2170744565386068
3319,-0.2268912786722254
3320,0.0838483276916809
3321,0.2926104256010878
3322,-0.2436601794083769
3323,0.2477010248629938
3324,0.1515796528971223
3325,-0.1270082030645431
3326,0.2808988764044846
3327,0.0061732205691828
3328,0.3054411356526617
3329,0.0361130763788412
3330,0.0753069912551691
3331,0.1427255985267132
3332,-0.1075434014441612
3333,-0.0153657037492352
3334,0.0092185723504377
3335,0.1641280505575654
3336,-0.0015339305436235
3337,0.1592746875765862
3338,-0.0030630685821027
3339,-0.1353624020673582
3340,0.3983412661123912
3341,-0.4040528345229244
3342,-0.2652847183663439
3343,0.9189453522963428
3344,0.2803966189857063
3345,-0.1872811660288282
3346,-0.1467830057897796
3347,0.0843697587171547
3348,-0.0518056574549541
3349,-0.0163065633917619
3350,0.1790510295434189
3351,-0.0407099820876171
3352,-0.1018786421614572
3353,0.1342992023441366
3354,-0.1181599641445593
3355,-0.0489176959765213
3356,-0.0897629442245701
3357,0.0163178721494684
3358,0.0081582704466694
3359,-0.0939082149273306
3360,0.1172476372052334
3361,0.0417838653132738
3362,-0.0081536140894493
3363,0.1668701668701654
3364,-0.0487552183319523
3365,0.0517755984649933
3366,0.2142564086979108
3367,0.379957614290038
3368,0.1824397853514492
3369,0.0502310689582198
3370,-0.1239944353716712
3371,0.2022153140373522
3372,-0.0271706315662284
3373,0.0240854908158152
3374,-0.0935923386000409
3375,-0.087778260563251
3376,0.1450181159420289
3377,-0.1057881215052035
3378,-0.0907578278626565
3379,0.0039931849643225
3380,0.0443893441383643
3381,-0.0223811079253183
3382,-0.0562868815252036
3383,0.2294616708432689
3384,0.069394158822115
3385,0.1422364535670774
3386,-0.0292632943055653
3387,0.0316341287057177
3388,0.4050769646232682
3389,-0.021063964238077
3390,-0.3593742659839274
3391,-0.2307185234014545
3392,0.5478810583001713
3393,-0.1641651031895041
3394,-0.0422317113227793
3395,0.3460369417816136
3396,0.018701201552196
3397,-0.0556670455768087
3398,-0.1480405706120606
3399,-0.166588456123894
3400,0.0551080469473691
3401,-0.0316678395496108
3402,0.2853667664670589
3403,-0.0184352841981542
3404,0.0277855739545377
3405,-0.0308823942278009
3406,-0.0252737994945249
3407,0.0467814371257458
3408,0.1074816580214113
3409,-0.2201198950917941
3410,0.0795544948289519
3411,-0.0725876320041216
3412,-0.1947259759759722
3413,-0.2540220152413172
3414,0.0837124658780776
3415,0.0327463251346146
3416,0.0327356054268474
3417,0.0054556365818568
3418,0.0490766322524323
3419,0.0181732272016906
3420,0.0798983112402496
3421,0.1251382868749779
3422,0.1669707821047544
3423,0.0448458085999681
3424,0.0846972777528401
3425,-0.0775244299674286
3426,0.1878476988656823
3427,-0.0542162142624705
3428,0.0686267427580718
3429,0.0559536487193735
3430,0.0300976115344008
3431,-0.0752645454873921
3432,0.0451239102575672
3433,0.0054145760386912
3434,0.012632414776325
3435,0.1909256290639346
3436,0.063001764049377
3437,-0.0684487354996749
3438,0.0288122163797597
3439,-0.0981629504978168
3440,0.0210304942166148
3441,0.1155690524213014
3442,0.1467925187904157
3443,-0.0467619369724751
3444,-0.0581977252843318
3445,-0.0140002100031572
3446,-0.2034159856907319
3447,0.077098300332934
3448,-0.1790478865328071
3449,0.007020992768391
3450,-0.0210674157303378
3451,0.0373105122631461
3452,-0.0830083956862231
3453,0.0140845020952875
3454,0.0824369615188832
3455,0.0087728532828136
3456,0.0584631862541691
3457,0.1482350469253338
3458,0.2061855670103005
3459,0.0104829128520614
3460,-0.0821836367133587
3461,0.0419485082061785
3462,-0.1119879612941584
3463,0.1450237629298366
3464,-0.6999363694209625
3465,-0.1882152940104877
3466,0.0788667455334094
3467,-0.5091463414634195
3468,-0.3610550149929645
3469,-0.4950647274069105
3470,0.4042507579701691
3471,-0.3010290277990973
3472,0.1058623176176285
3473,-0.300073864335826
3474,0.0246153846153797
3475,-0.2480599686979227
3476,0.2167436134195006
3477,0.0861061565902052
3478,0.2454138290692715
3479,-0.1197825486040858
3480,-0.0983798075444993
3481,0.321770041676885
3482,0.0183834793798646
3483,0.2384154542120153
3484,-0.0336340009172951
3485,0.2287980475899939
3486,0.2100520563791889
3487,-0.1616050737894955
3488,0.1583049196298218
3489,-0.0528523767053044
3490,0.2471332542506919
3491,-0.1485001485001635
3492,0.0230946882217255
3493,-0.0131987065267671
3494,0.0867062504326994
3495,0.1678553679159432
3496,0.0992980091077857
3497,-0.1201566975014021
3498,-0.0395191832702139
3499,0.0427941273289865
3500,-0.0065841453779239
3501,-0.0494054873027822
3502,-0.1369416625878897
3503,-0.0741987655543318
3504,0.0230662694912324
3505,0.0494739435581574
3506,-0.03296050678018
3507,0.0226613981390061
3508,0.0136213720316551
3509,0.008244702778476
3510,-0.034639746635002
3511,-0.0297330395449448
3512,0.1033482185536182
3513,-0.4714493905670238
3514,-0.1137557838600875
3515,0.1683303973380225
3516,-0.0078299338370519
3517,-0.0901253918495369
3518,0.3008165019338243
3519,0.3930266946844187
3520,-0.1519934525897514
3521,0.0584248656228223
3522,0.042826552462532
3523,0.0466980581390841
3524,0.1010768572872491
3525,0.0310909020247888
3526,0.0233127404126363
3527,-0.0369254688562928
3528,0.0136022696358575
3529,-0.1517982251284393
3530,-0.0506250243389522
3531,-0.0194749552076074
3532,-0.1306526783799209
3533,-0.087828870325539
3534,-0.0444025629299889
3535,-0.1393375307966073
3536,-0.0078219719191248
3537,0.2667977251983531
3538,-0.1773991872460285
3539,0.111463602846605
3540,-0.262196432409192
3541,0.1115882150136115
3542,4.293503928698624e-05
3543,0.0343362376067696
3544,-0.1590576906542879
3545,-0.0042990413137831
3546,-0.0387063478410474
3547,-0.0602461485497955
3548,0.3516295025728959
3549,-0.0643638704140644
3550,-0.2060447829220263
3551,-0.2935874768209086
3552,0.1170305007242839
3553,0.3469545435034565
3554,0.0900591817480092
3555,0.1499164347550905
3556,-0.3567253975075272
3557,-0.4402624309392186
3558,-0.2422983731394956
3559,-0.0129819550824359
3560,-0.0822867042009518
3561,0.086542622241449
3562,-0.1169691981111561
3563,-0.0476768377253873
3564,-0.1766988687969697
3565,-0.3912531706427327
3566,0.0646144670134839
3567,0.049678744121341
3568,-0.1326523844266025
3569,0.0497199111670845
3570,0.0016573029052504
3571,0.0248533651456369
3572,0.0165661652640684
3573,0.0562932547435398
3574,0.0066222972749186
3575,0.148780003967463
3576,0.0132231404958745
3577,0.0413052457662123
3578,-0.0280954584517682
3579,-0.0694605232692873
3580,0.3329597151710922
3581,0.0593041644702183
3582,-0.0362545730199916
3583,0.0098866332718075
3584,0.1579362990260654
3585,0.2559894978667452
3586,-0.1413218523022338
3587,0.2066251229911431
3588,0.1113877604508032
3589,-0.3459863923055139
3590,-0.1907384064220943
3591,0.1358200549905671
3592,-0.0745909927232418
3593,0.1473070939124079
3594,0.0826883640934047
3595,-0.0529485736977854
3596,-0.1279681689948669
3597,-0.1502948985683655
3598,-0.0368157222056097
3599,0.0862383495306613
3600,-0.0597391390926311
3601,0.064675544352496
3602,-0.0979383154609793
3603,-0.1229889642334811
3604,0.0963039218942053
3605,-0.0365424224304078
3606,-0.1164066917218099
3607,-0.0765543868992205
3608,0.2158491533591802
3609,0.0664144180025956
3610,0.0696517412935255
3611,0.0954312298699785
3612,0.1578085454816057
3613,-0.0877483443708564
3614,-0.2027396126469151
3615,-0.0621143732659643
3616,0.074481731286456
3617,0.107469102633001
3618,0.0826002560607891
3619,-0.0578536303152966
3620,0.0908302712522186
3621,-0.0764383844644157
3622,-0.1584574873335426
3623,-0.0505548194766433
3624,-0.2573682025736839
3625,0.0331977757490182
3626,0.0228182629078792
3627,-0.232872439962575
3628,0.1391138241767401
3629,0.3146086020615105
3630,-0.1970177730770005
3631,-0.0394605972865558
3632,-0.1079587937193601
3633,0.1235905224862971
3634,0.0879170984455927
3635,0.029007127465603
3636,0.0869457210284469
3637,-0.1908159455759771
3638,-0.0165954445504675
3639,0.0082794204405711
3640,-0.4570475731276185
3641,-0.0965250965251001
3642,0.0201053520447188
3643,-0.2984472675942767
3644,0.0685152345639271
3645,0.1569353345941758
3646,-0.0805444806894561
3647,0.0080537993798615
3648,-0.1330645161290373
3649,0.0886310530980577
3650,-0.0524003385868013
3651,-0.0221742899187642
3652,-0.0786797934151037
3653,0.0121031185702187
3654,-0.0040345356249458
3655,0.1645798139595496
3656,-0.0881273936706231
3657,0.0684876319394035
3658,0.046670658571721
3659,0.0378778730427071
3660,-0.096700108787626
3661,-0.1089060987415336
3662,-0.0697485178439938
3663,-0.1484356051418857
3664,-0.0963337460448495
3665,0.1682403433476426
3666,0.1713796058269066
3667,-0.1063683777106788
3668,0.4644808743169445
3669,0.127807754216159
3670,0.0836002999114044
3671,0.1667177026981079
3672,0.1766124375912719
3673,0.2878623679219608
3674,-0.0304888376977455
3675,0.374586694089327
3676,0.1651335961454364
3677,-0.0708072021039977
3678,-0.133362594324487
3679,0.0792794008501496
3680,-0.1114525988719784
3681,-0.118347196862097
3682,-0.0947674812157414
3683,0.0777841658493754
3684,0.2227096338788678
3685,0.2154954712279828
3686,0.0874684608915024
3687,-0.156679077446628
3688,0.0084228968026607
3689,0.1249700096211487
3690,-0.331982224037748
3691,-0.1339934261250621
3692,-0.0162344250984295
3693,-0.0026381636757284
3694,-0.0095388861828155
3695,-0.2074435631482689
3696,0.0711309826237217
3697,-0.2179314839708324
3698,-0.0489057341973364
3699,0.0773741651734801
3700,0.0284981476204018
3701,-0.1508603115061585
3702,0.0163065633917735
3703,0.093674907343294
3704,0.0942376677235117
3705,-0.0698725518139923
3706,0.0813702754383777
3707,-0.1793356429590371
3708,-0.0081522846777735
3709,0.1262009444715738
3710,0.0569615102937646
3711,-0.0488480013026152
3712,-0.1671763506625878
3713,-0.0244708185488813
3714,0.1636598186264171
3715,-0.2257815515245
3716,0.1618372379777894
3717,-0.2472187886279304
3718,-0.2439496611810243
3719,-0.030987333927251
3720,-0.2679819791828483
3721,-0.0310800310800469
3722,-0.0077706115471216
3723,0.2461097223029633
3724,0.2339339571572261
3725,-0.2869551729486618
3726,0.0116319646388389
3727,0.0077540417942782
3728,-0.1359967419792803
3729,0.1203226181705315
3730,0.1818780700875002
3731,-0.0851863329975964
3732,-0.1960137403691251
3733,-0.1087991296069525
3734,-0.0058288645372049
3735,0.2558139534883817
3736,-0.0271391462799958
3737,0.1934759896296869
3738,-0.0580765061174051
3739,0.1609707776126856
3740,-0.0041276262021673
3741,-0.5061190624351789
3742,0.0082963454598174
3743,-0.0414159095190972
3744,-0.1351368197967941
3745,-0.0020777925532014
3746,-0.08318083513558
3747,0.2116621705748043
3748,-0.1121821505733678
3749,-0.0270141096772843
3750,0.0145439434863896
3751,-0.0249386923812304
3752,0.0913583322951699
3753,0.0
3754,-0.0096350796638365
3755,-0.110884703606886
3756,0.0892682825513531
3757,0.0020769294674733
3758,0.2399313771397939
3759,-0.0327474713977695
3760,-0.1515308770109015
3761,0.1637169975546111
3762,-0.0020724100056054
3763,0.2666280848249391
3764,-0.0903014977563387
3765,-0.3662272114171233
3766,0.3252667187093416
3767,0.2638522427440569
3768,-0.015141355367609
3769,-0.0195145253405374
3770,-0.1624807679805823
3771,0.2669087215396325
3772,0.0378067749740778
3773,0.0079063917777027
3774,-0.0554618942636043
3775,0.0367305490136678
3776,0.204838501013409
3777,-0.1381871572310719
3778,0.0129533678756481
3779,0.0366877441353596
3780,-0.0453407029968001
3781,-0.0259156876295794
3782,-0.0778075559782168
3783,-0.0605536332179994
3784,0.1511552580436289
3785,-0.2532851297815721
3786,0.0843571552171626
3787,0.090763711803608
3788,-0.6350310991257483
3789,-0.3217239313219556
3790,0.3010463699562842
3791,0.0680393912264987
3792,-0.1075461552249548
3793,-0.0573908676781692
3794,-0.0708920735483
3795,-0.0457867236456997
3796,-0.3730670799841287
3797,-0.0036046427798972
3798,-0.256586317805658
3799,-0.0759493670886001
3800,-0.1448750452734434
3801,0.1446654611211491
3802,0.0903342366757
3803,-0.0469958788229323
3804,-0.2010396102367221
3805,0.0416395104641933
3806,0.0615161932332245
3807,0.14092650140926
3808,-0.075941127544945
3809,0.0253073029645878
3810,0.0578118225176933
3811,0.1983339944466522
3812,-0.0649514668206281
3813,0.1908809335158213
3814,0.3531203488975962
3815,-0.616424044020352
3816,-0.1011330315959654
3817,-0.3410231744643606
3818,-0.0927838661111257
3819,-0.3654636820466038
3820,0.0877747349203005
3821,0.0964590750451723
3822,0.2082677027547238
3823,0.1502865930378885
3824,0.0
3825,-0.3905167241506347
3826,0.0115773224810607
3827,-0.0983284169124981
3828,0.356917908880951
3829,-0.070032915470267
3830,-0.1806605511023753
3831,-0.082505354070854
3832,0.5030216229433744
3833,-0.0489288085835062
3834,-0.113363610281104
3835,-0.0265985370804483
3836,-0.2631763632535616
3837,0.0035088950489458
3838,-0.5184819413092647
3839,-0.054329930852822
3840,0.0279803150254411
3841,0.0148109139979459
3842,-0.0559836659421586
3843,-0.2211294102115634
3844,0.0066004422296233
3845,-0.2315503952895996
3846,0.016933389601574
3847,0.0822180364165153
3848,-0.0165256478053977
3849,-0.1211805139615677
3850,0.0384373656180715
3851,0.0264559013194828
3852,0.003339945985475
3853,0.0247954294419569
3854,0.123790655439995
3855,0.0198078637218983
3856,0.039633026554121
3857,-0.058080753048831
3858,0.0514174449688126
3859,0.0626649076517143
3860,-0.0742635530984292
3861,0.0807994195633548
3862,-0.0494935163493694
3863,-0.1288489493854851
3864,0.050051615728728
3865,-0.1158784841841542
3866,0.6100977401481603
3867,0.8273137000679159
3868,-0.1689891726333338
3869,0.1717857694088505
3870,-0.3313924677898888
3871,-0.0263325020523798
3872,-0.1287300701036108
3873,0.3625987936450662
3874,0.1995064774830304
3875,0.3228285933897037
3876,-0.3362537018756092
3877,0.2553924736145678
3878,0.2394327286122027
3879,-0.0353134452104248
3880,-0.0291497637456173
3881,0.0076477724710912
3882,-0.0860730698882503
3883,0.1210625874848324
3884,-0.2552713393049494
3885,-0.2994751466502091
3886,0.1972021938744201
3887,-0.1064174339517966
3888,-0.2892408587514701
3889,0.2080443828016599
3890,0.4057670724337381
3891,0.455482983843246
3892,-0.1549320020657536
3893,0.0902953949348495
3894,0.1759807708816193
3895,-0.0859180341953727
3896,-0.0472772596381199
3897,-0.2153594348968428
3898,-0.3587792858995349
3899,0.4218319559228606
3900,-0.7589885934857094
3901,-0.2347519888710133
3902,0.5377180966612647
3903,0.4797141337519439
3904,-0.094069001162942
3905,0.0172257870031525
3906,0.1075453841521121
3907,0.0387013545474106
3908,-0.2154708037060978
3909,0.4034507918794788
3910,0.3720174463354163
3911,0.3706386060580139
3912,-0.3977758768177837
3913,-0.2272045269430278
3914,0.3428614670001361
3915,0.8150873695320758
3916,0.4407600922385332
3917,-0.3485647334504972
3918,-0.1231743797290043
3919,-0.4877329993369276
3920,0.022097819681788
3921,0.2538032278504135
3922,-0.0922488601264915
3923,-0.2506635210852155
3924,0.0058976173625801
3925,-0.0708215297450451
3926,0.4055722094868617
3927,0.0558084887648693
3928,0.1114632254975342
3929,-0.1351176660692789
3930,0.0455179502239109
3931,0.0748283349961839
3932,0.0451113969926263
3933,-0.2540065280677584
3934,-0.0382126145165046
3935,0.1468393843261735
3936,0.15543889491745
3937,0.1367748662271471
3938,0.2317155129591229
3939,0.0494626141222788
3940,-0.0644287319103922
3941,-0.1456224424665713
3942,-0.0496242592776516
3943,-0.1093325017125695
3944,-0.0630409550654858
3945,-0.0475105405717574
3946,-0.0122109035404887
3947,-0.0846852531424855
3948,-0.0633714193237277
3949,-0.0745926172264808
3950,0.0764297344897544
3951,-0.0432180851063814
3952,0.0265886732252007
3953,-0.0798296966471557
3954,-0.0199614079446411
3955,-0.0066542454085646
3956,-0.0299530735181465
3957,0.0299441043385596
3958,0.0166328465453615
3959,0.1561046897834364
3960,-0.1063971272775612
3961,-0.0133014099494425
3962,0.0531773464504015
3963,0.0929738345065843
3964,-0.0727050089924607
3965,-0.0115193308531708
3966,-0.1056223905676071
3967,-0.0016090721017645
3968,-0.0958699236875407
3969,0.2639027002218304
3970,-0.0708066213759457
3971,0.0133940530404596
3972,-0.0995977782034058
3973,-0.0280101418937886
3974,0.062456919659947
3975,0.0595111664762759
3976,-0.0500450290391317
3977,0.0708628276257925
3978,-0.0497664803613794
3979,-0.0268045184759908
3980,0.0459294982202336
3981,0.0344352617080011
3982,0.0
3983,0.1680672268907554
3984,0.0259291039489791
3985,-0.0068359747947287
3986,-0.1836477024907289
3987,0.0191263101522497
3988,0.0611667558681734
3989,0.3601405709970692
3990,-0.2328898722016859
3991,-0.2363290818998799
3992,0.1921889561975749
3993,-0.1721270823000939
3994,0.1531332900470436
3995,0.1292546692267406
3996,-0.0433655130664077
3997,-0.0468800046588828
3998,0.1890545962354639
3999,-0.1719118460508204
4000,-0.0349477240294739
4001,0.0232930557577475
4002,0.1061617439611445
4003,-0.1791958041958068
4004,-0.0699790062981132
4005,0.0844865258557962
4006,-5.8266603507602726e-05
4007,-0.1034719083101274
4008,0.0568363986126069
4009,-0.0460732740018308
4010,0.0357086118969441
4011,0.0705803258288455
4012,-0.0369496168079968
4013,-0.0378964552238792
4014,-0.053987351534778
4015,0.0346941135654106
4016,0.0577901063337868
4017,-0.1079913606911561
4018,-0.1390390854317769
4019,0.0829683369672082
4020,-0.1294435857805176
4021,0.1928268414963362
4022,0.0556959195511925
4023,-0.0711254836359248
4024,-0.0038958534233452
4025,-0.1567351492770072
4026,-0.0673831522789498
4027,-0.0348054760615793
4028,-0.1277831558567218
4029,0.0077438339721925
4030,0.0348351137947173
4031,-0.1589455320798701
4032,0.0503719776813373
4033,-0.0659144662866732
4034,0.0774863430320361
4035,-0.0484524294048103
4036,-0.0368374112994017
4037,0.1587301587301684
4038,0.0850997988550094
4039,0.289120361202431
4040,0.3040747437120909
4041,-0.1186353573687485
4042,0.1026775136245126
4043,0.0552573413324971
4044,0.191769208829888
4045,0.1035771909802888
4046,-0.00787122673069
4047,0.0550682452896929
4048,-0.2089081592432011
4049,-0.2014297563094873
4050,-0.1305069999208985
4051,0.0454590374542862
4052,-0.1920868153194127
4053,-0.091175771029897
4054,0.0990059799611896
4055,-0.1348296783915626
4056,0.132670640185346
4057,0.0494794759133911
4058,-0.0574291542071734
4059,0.2666297993363813
4060,0.0157977883096335
4061,-0.1126860803036579
4062,-0.0732006489138615
4063,-0.1109130520895231
4064,-0.3780130726686566
4065,0.3228136377706609
4066,0.1207249385333465
4067,0.1220480545834084
4068,-0.0559086629001876
4069,0.1498457470251352
4070,0.1349725653589917
4071,0.079160314295761
4072,0.2777534134432619
4073,-0.1551976573938426
4074,-0.2966313254427416
4075,0.1055596922750158
4076,-0.1453776204257313
4077,-0.0235103960032447
4078,-0.0602817067074379
4079,0.0352744054792923
4080,0.0058787219658392
4081,-0.0117588264691076
4082,-0.0882690440462563
4083,-0.0426815806902588
4084,0.0426633712890169
4085,-0.0618265324147616
4086,0.0559070178019707
4087,0.0661618760567421
4088,-0.2727406752174587
4089,0.3713420787083703
4090,-0.2875246367284244
4091,-0.0464513516249869
4092,-0.1724137931034529
4093,0.3517401658486647
4094,0.0888161880528274
4095,0.0807135074054597
4096,0.1330001612123216
4097,-0.2019223002988449
4098,0.125035292219579
4099,0.0140745726512071
4100,0.0181847506148908
4101,0.1127713560755572
4102,0.0322100092603827
4103,0.0603573153066174
4104,0.004023659115596
4105,0.0924585946293575
4106,0.0040197773043451
4107,-0.148953301127216
4108,0.1728087449262576
4109,0.0682730923694728
4110,-0.1246531826772296
4111,-0.040226879600947
4112,0.0201093951093882
4113,-0.2257336343115018
4114,-0.211041136272275
4115,-0.3496033346779493
4116,0.0940354648038597
4117,-0.0537634408602043
4118,-0.0537923614846775
4119,0.1443582771007509
4120,-0.2557975160714856
4121,0.0238911639707685
4122,0.1542131433947061
4123,0.0973383009431814
4124,0.1240362051625895
4125,0.0881890038058981
4126,-0.0365885407505019
4127,0.0909529742660358
4128,-0.0287302437717673
4129,-0.0066974750518993
4130,-0.1374870058012894
4131,-0.0134151658449755
4132,-0.0033539039441879
4133,0.0285000586765845
4134,0.1790615168351189
4135,-0.0636324056398398
4136,0.1604975423813884
4137,0.1519071863784272
4138,-0.0584599966594135
4139,-0.1513911620294617
4140,-0.2008937722930626
4141,0.1326187724144801
4142,0.0270568972574727
4143,-0.1229508196721358
4144,0.1227998362668896
4145,-0.2009761699684217
4146,0.1228954160009878
4147,-0.2552893690212761
4148,-0.0445394034020944
4149,0.2050188617352796
4150,-0.0164041994750623
4151,0.180121172425085
4152,0.0858930835617031
4153,0.0327104714396631
4154,-0.1847459640585097
4155,-0.2480340020122018
4156,0.0923114794453199
4157,0.0778911982945917
4158,-0.1025935653315824
4159,-0.0888839235105342
4160,-0.0792532437103036
4161,0.0448681074862302
4162,0.036965539902248
4163,0.0984776989044393
4164,0.0804945096669308
4165,-0.0683911365086981
4166,0.1487494995904104
4167,0.1666212162530617
4168,-0.097054987716476
4169,-0.359175722156274
4170,-0.2991909632117116
4171,-0.4970392415549364
4172,-0.0491144058691791
4173,0.101195952161926
4174,-0.0030666380447262
4175,-0.2212865353290009
4176,0.1273846248292648
4177,0.056753688989785
4178,-0.0583215667014717
4179,-0.0184207294608698
4180,0.1869273434866414
4181,0.6545299561617249
4182,-0.3635919215374736
4183,0.2985347427422431
4184,0.2309819773272926
4185,0.6520736158381821
4186,0.2831121196857121
4187,0.2433171141947429
4188,0.513954461244256
4189,-0.1369382022471862
4190,0.1822515070797637
4191,-0.0561088511712611
4192,0.1295835814099911
4193,-0.0525614969514252
4194,0.0
4195,0.0070077084793208
4196,-0.1649527954234269
4197,-0.0667275409145177
4198,0.1087528503771276
4199,-0.005262511621375
4200,0.0105239155981873
4201,0.0140299188018521
4202,-0.0526398905090397
4203,-0.0649647083611343
4204,-0.0386425911613703
4205,-0.0632733408323983
4206,-0.0316466823728091
4207,-0.116172639583181
4208,0.0527075421044491
4209,0.2387588191933776
4210,0.0385964912280749
4211,-0.045634850984658
4212,0.0438604186038351
4213,-0.0157922442533833
4214,-0.2084105224157174
4215,-0.0787949015063673
4216,0.0866918715256056
4217,0.1636220815373402
4218,-0.1821231239396063
4219,-0.1335281294930565
4220,-0.2604045570797499
4221,-0.1396973224679913
4222,-0.0554439945767385
4223,-0.0498312310831258
4224,-0.0037759421208735
4225,-0.2036621823617239
4226,0.3305090230033983
4227,-0.1211485573113259
4228,-0.0559675388274821
4229,-0.1598091072972584
4230,-0.0364503184496104
4231,0.0560926626500433
4232,-0.0981767180925703
4233,0.0
4234,0.0468690931741704
4235,-0.0937325040844274
4236,0.0794971257652899
4237,0.0700541752288462
4238,-0.5163834381748166
4239,0.1480083925638114
4240,0.0113839648723266
4241,0.2142092109960809
4242,-0.0194773575718234
4243,-0.022728748620038
4244,0.1814999675892922
4245,-0.1070698549690279
4246,-0.113688040018179
4247,0.0665443980977988
4248,0.2153985683283193
4249,-0.0482855392911426
4250,0.0510787925193625
4251,0.0910297068150888
4252,0.00032360260307
4253,-0.0634663644458921
4254,-0.0048573556555766
4255,-0.0891308927674258
4256,0.0081021519315456
4257,-0.012965123816939
4258,0.0647836227001961
4259,0.0032390762154604
4260,-0.0437466582413813
4261,-0.0113430127041823
4262,-0.0940733772342493
4263,0.0097307817061399
4264,-0.0416852761649505
4265,-0.1073057319145171
4266,-0.0835297276334326
4267,-0.1140286272183759
4268,0.1526212202540686
4269,-0.1672740307067334
4270,0.0656716417910529
4271,-0.0298596595998873
4272,0.0029858768027373
4273,-0.0209055071078873
4274,0.0999477884687212
4275,-0.0164120315111025
4276,0.032813292366439
4277,0.1251303441084341
4278,0.053598546883842
4279,0.0654664484451799
4280,0.1010731591307634
4281,0.0059451264825774
4282,-0.0416332114075127
4283,0.1721834644500641
4284,0.1718875025931257
4285,-0.1454264854276752
4286,-0.0178104963191647
4287,-0.1843811336465843
4288,0.1988543614400664
4289,0.2168398245679249
4290,0.0819905542436327
4291,0.0832755031228345
4292,0.0346860908775659
4293,0.0507893144829294
4294,-0.0213256584080391
4295,-0.0850281113347694
4296,0.058964309250465
4297,-0.0381679389313024
4298,-0.0138811771238074
4299,0.0364248174422706
4300,-0.0308839042807168
4301,-0.0194363459669523
4302,0.0797641754811923
4303,0.0866250866250866
4304,-0.0034651235316704
4305,0.00346500346502
4306,0.0554093364731847
4307,0.0311580405054636
4308,0.0207677131286567
4309,0.0138432254715222
4310,-0.0276941184615862
4311,-0.0380939188253267
4312,0.0657553209897898
4313,0.2072180970471499
4314,0.1710475791531431
4315,-0.093255453906691
4316,0.534128032251339
4317,-0.3242564764129587
4318,-0.2927200444517718
4319,0.081095718104157
4320,0.0469373058685
4321,-0.6253162777621625
4322,-0.1372417918851343
4323,-0.5982724440668358
4324,-0.0106213489113222
4325,0.0106202209006051
4326,-0.0956734346763185
4327,0.3671668137687627
4328,-0.2335539120280353
4329,0.1801483574708752
4330,0.1333436809911125
4331,0.3166203902968687
4332,-0.013504958852087
4333,0.0716936572199757
4334,-0.3010328175120677
4335,0.2005206501090527
4336,-0.1479706877113923
4337,-0.2985918479124969
4338,-0.441881100266195
4339,-0.0887647765816493
4340,-0.1265688110057105
4341,0.0840058337384609
4342,-0.1330564029337395
4343,-0.1320622772423818
4344,-0.2193708070084093
4345,0.0780995769606277
4346,-0.0455788514129399
4347,0.0245414428155095
4348,-0.014779126924714
4349,-0.0227923938525635
4350,-0.0814677224883501
4351,0.1431778985389338
4352,-0.1221757049538175
4353,-0.1876876876876839
4354,-0.0231807214754778
4355,0.1554931120137278
4356,0.0990002279610426
4357,-0.0032566925030908
4358,0.0065129607919701
4359,0.0520765525322305
4360,0.1099882533975913
4361,-0.0677684874906491
4362,-0.0292892475917833
4363,0.0682949038993256
4364,0.0442382964747162
4365,-0.3729804305994149
4366,0.1920568198289508
4367,0.1700249611113219
4368,0.3496755587599028
4369,-0.1896162528216622
4370,0.095619542469505
4371,0.079319296221527
