,CTAS.US
2458,0.3534869052155816
2459,-0.1197242395537269
2460,-0.0974530513340544
2461,0.018433665139304
2462,0.0447474401832054
2463,0.0710189910042563
2464,0.2479501475893717
2465,0.0511381516836235
2466,-0.0341037277997836
2467,0.0458877977790335
2468,0.0524157089879807
2469,-0.1496082625756225
2470,-0.069603130827617
2471,0.1521072093572117
2472,-0.2840386082108155
2473,-0.2082015601939754
2474,-0.1325213299781096
2475,0.6523668639053207
2476,0.038446751249518
2477,0.3269669307084756
2478,0.0944752032041523
2479,0.19924294148301
2480,0.0182486041727848
2481,-0.3242924528301953
2482,-0.1653673517599818
2483,0.3047030249503275
2484,-0.1754748142031459
2485,0.2761023802213332
2486,-0.4650090856712333
2487,-0.1553622159090841
2488,0.2509076954866033
2489,-0.3019985196150945
2490,0.4186691039891547
2491,-0.2216181076768512
2492,-0.1850234609748516
2493,0.0310742823320394
2494,0.2155745208634847
2495,0.0678746384937786
2496,0.0059017941454148
2497,-0.1152175839758889
2498,-0.7560648906087277
2499,0.1151543067710703
2500,0.1354424880529579
2501,0.0778826143023139
2502,0.2025942254274906
2503,0.0916566947577352
2504,-0.3239833502596121
2505,-0.1897840106459221
2506,0.2336120508074348
2507,0.1796727661960304
2508,0.0127411258058791
2509,-0.1403490864550401
2510,0.1279365516257141
2511,-0.0887678109551756
2512,0.0576148472951611
2513,-0.0395302278726292
2514,0.0522545945808121
2515,0.0496808957847653
2516,0.0241976566479947
2517,-0.0280261917501117
2518,0.050930759632277
2519,-0.0458587042368364
2520,0.0050951519629026
2521,0.0304342677120476
2522,-0.1133335883020372
2523,0.1667260601741153
2524,0.5335288763022185
2525,-0.2407928421159469
2526,0.2427368580748024
2527,0.0959911081920821
2528,-0.3549065835171184
2529,-0.2184903838825267
2530,-0.0991811199837206
2531,0.2308882855910405
2532,-0.1015924618393257
2533,0.1420274417307064
2534,0.0329597890573488
2535,-0.1854250806472143
2536,0.0888234696985135
2537,0.0101502233049034
2538,-0.0177660465470402
2539,-0.0482453912955151
2540,-0.0686062762037814
2541,0.3014642549526264
2542,-0.187817258883251
2543,-0.0558687592056547
2544,0.0761266747868482
2545,-0.0406173842404468
2546,0.0342591770184342
2547,0.0050751760451644
2548,-0.2225330620549338
2549,-0.0606856062209732
2550,0.1676623083859249
2551,-0.7494889847830986
2552,0.2915616950207979
2553,-0.2724872981181288
2554,-0.3217723104960406
2555,0.5564286624474296
2556,-0.3010636636039599
2557,0.2592067988668613
2558,0.0509655133359779
2559,-0.0878510499617429
2560,-0.0311826737725404
2561,-0.2201798372089655
2562,0.2931845221233834
2563,-0.0708677041698557
2564,0.2327252611689896
2565,-0.0319395722530179
2566,-0.0509482026606302
2567,0.1780012996920282
2568,0.1325903308663449
2569,0.1774779596090387
2570,0.1069187698714308
2571,0.0412873554942514
2572,0.0262055391536531
2573,-0.0506371845725237
2574,-0.3193078230416669
2575,0.611675581603676
2576,0.3392337907463102
2577,-0.080409450024888
2578,0.271123443904177
2579,0.1702754904950736
2580,0.0254077951115315
2581,0.0050813008130179
2582,0.0063512226103467
2583,0.2104169043363588
2584,-0.2783709579011517
2585,-0.0903296395720202
2586,-0.0190873692515177
2587,-0.0738590057049767
2588,0.0076400030560087
2589,0.2109275730622577
2590,0.0381049155340981
2591,0.0355519439295165
2592,0.043151588993796
2593,0.0074367501858641
2594,-0.1314706001951941
2595,-0.0297441242643316
2596,-0.0597781847781882
2597,0.0228885328450382
2598,-0.3496325030624756
2599,-0.4674505305420118
2600,0.2631428407985858
2601,0.219755129997997
2602,-0.0885511882998178
2603,-0.1306263055122505
2604,-0.2676589520777694
2605,-0.1234709699649706
2606,0.1218865164833621
2607,-0.0602625726379165
2608,0.4485137625162459
2609,-0.1731341575091627
2610,-0.0945260806049623
2611,-0.0343849393965456
2612,0.045825576399819
2613,-0.0356420847066748
2614,0.0241757612213962
2615,0.0543945032922982
2616,-0.0572901747350296
2617,0.0061869560634398
2618,-0.0922018348623823
2619,0.0859352621025526
2620,0.3681611918148245
2621,0.0342358277937874
2622,-0.0285379983447863
2623,-0.3062918646590857
2624,0.2460939735591933
2625,-0.8542568542568484
2626,0.0893861192007157
2627,-0.9694887620822126
2628,0.6364267530664165
2629,-0.2930339164998378
2630,0.1520879502889605
2631,-0.0304268451708302
2632,0.0955358693764231
2633,0.1993585854208193
2634,-0.1475694444444417
2635,-0.3309527956802076
2636,-0.9110883257653308
2637,-0.8359919650242351
2638,-0.1864512119328762
2639,0.4302342714012188
2640,-0.3548720981812939
2641,0.8564489926000837
2642,-0.0854216796760457
2643,0.0767940830730844
2644,0.1487629922412569
2645,0.4488618146841831
2646,0.4150702426564515
2647,-0.1016939303251201
2648,-0.0872422717887606
2649,0.0362300734596068
2650,-0.0412443289047807
2651,-0.0500181315726922
2652,-0.1038954536350942
2653,0.2845873483448965
2654,0.0124803434590548
2655,0.0249544581139477
2656,-0.0774187103541287
2657,-0.0462228440791041
2658,0.1135541191444718
2659,-0.1349493939772636
2660,0.0923799061220424
2661,0.2491529695626955
2662,-0.0137994594796607
2663,-0.123450632216861
2664,0.0946804534695391
2665,0.2411016106581751
2666,0.1761655459891272
2667,0.2302208139419761
2668,0.0309340856502963
2669,-0.0420880630825691
2670,-0.0632711324095868
2671,0.0941490941490963
2672,-0.1114992938378169
2673,-0.1712583767684283
2674,-0.2397550809634381
2675,-0.4284691181191845
2676,-0.0494156598225949
2677,-0.2551399554124423
2678,-0.2259241788524958
2679,0.1413129710432351
2680,0.3471149926500494
2681,0.0407477835675352
2682,0.1147029440422242
2683,-0.0629412055092055
2684,-0.2152027110594415
2685,-0.2504587610970567
2686,0.0173555153348357
2687,-0.3183683621440051
2688,0.2703775363397269
2689,-0.1042908224076179
2690,-0.0198688654877908
2691,-0.1641872729986487
2692,-0.0971139719614639
2693,-0.0772527910685811
2694,-0.4304735208729529
2695,-0.3100483273708689
2696,-0.3337531486146067
2697,-0.2803809138902254
2698,0.0530169149204838
2699,-0.0014321723189721
2700,0.5186071693166904
2701,0.0199424517819985
2702,-0.1883830455258935
2703,-0.1286081737639455
2704,0.034283755213989
2705,-0.0142869388804624
2706,-0.0886575530515364
2707,-0.2005960568546668
2708,0.1944857567784026
2709,-0.0400572246065769
2710,-0.0429368827823034
2711,0.0572164211128561
2712,0.2197990408769073
2713,-0.105729389912846
2714,-0.0772134522992398
2715,0.1114062901705334
2716,0.2422204491052156
2717,-0.1169724116287766
2718,0.1623561581405928
2719,-0.13690815744437
2720,-0.0057048319927088
2721,0.0399178832116911
2722,-0.1170391938568767
2723,0.2505766109513356
2724,-0.0482940825544774
2725,0.2097802976612357
2726,-0.1362591194254458
2727,-0.1307523947585286
2728,-0.0312766562411184
2729,0.3837928934585314
2730,-0.00141622999575
2731,-0.2157313576882656
2732,0.0821374804441343
2733,-0.0609027570842786
2734,-0.0667367165535494
2735,-0.0198829744929822
2736,-0.0198869286059243
2737,-0.0255754475703415
2738,-0.0568666477111141
2739,0.0085292696102207
2740,0.0681876296275276
2741,0.079488999290269
2742,0.0935957796812026
2743,-0.0737965485921863
2744,-0.0255514862447761
2745,-0.0283986027887492
2746,0.0936276456902865
2747,0.0141839947802931
2748,0.0963582258750267
2749,0.1788702325313036
2750,0.7913905863159513
2751,0.1842699197211615
2752,0.2593035846583533
2753,-0.0755685463748446
2754,-0.0413659315893186
2755,-0.1514285714285636
2756,0.0856408792463635
2757,0.1823673562432285
2758,0.0170940170940177
2759,-0.0113973102347904
2760,0.2912055911473596
2761,0.2423194649132642
2762,-0.201630079800068
2763,-0.1906333579923792
2764,0.1491540832706036
2765,-0.0468989824342051
2766,-0.2050697806892538
2767,0.0006265981813726
2768,0.15010095839377
2769,-0.1010604227457172
2770,-0.0598179824249012
2771,0.0071206813067809
2772,0.2670226969292383
2773,0.0425918564370589
2774,-0.1342953391321975
2775,-0.1762868943285959
2776,-0.1424914568175221
2777,-0.3505175511856834
2778,-0.2028757639540515
2779,0.2841798460401738
2780,0.13540745978434
2781,-0.0454763649225655
2782,-0.0556131348113014
2783,0.0
2784,-0.1671182234826344
2785,0.1668394044338755
2786,-0.0328731097961855
2787,-0.1544890464733333
2788,-0.0712169481130058
2789,0.0103900053217092
2790,-0.0304190220284429
2791,0.0101386459838196
2792,-0.0760977094589337
2793,-0.1142770074661093
2794,0.0038090884851364
2795,0.0596401289241826
2796,0.0558021559923975
2797,0.4469471238826276
2798,0.1109821924027638
2799,0.074921332600772
2800,-0.0974926880484071
2801,0.0824258167649218
2802,-0.5096276956292596
2803,0.0501844277720594
2804,0.2552871980978697
2805,0.2122877122877038
2806,0.0474300406899817
2807,0.0698480804250828
2808,0.0374046182235243
2809,0.0797328948024102
2810,0.0871318678583043
2811,0.0746287221075179
2812,0.0894743382627099
2813,0.0024853365145618
2814,-0.0186434990118917
2815,-0.1082493467711838
2816,-0.1969780082780682
2817,0.0423697131321227
2818,-0.0299169803794481
2819,-0.0211956860544944
2820,-0.1060908637044319
2821,0.0673535061241753
2822,0.0074831628835052
2823,0.141978230004745
2824,0.1980917081966384
2825,0.3045964097570645
2826,0.2142554622686199
2827,0.084633958131091
2828,0.0771067555467123
2829,-0.0995916741360507
2830,0.0224031065641181
2831,-0.0239023588640413
2832,0.0238966470017184
2833,0.0273740792355058
2834,0.0223919587988037
2835,0.072099845855507
2836,-0.0995470608730362
2837,0.1615027206996879
2838,-0.0584235583676243
2839,0.1501836957600937
2840,-0.1018810724846478
2841,-0.0024849659559641
2842,-0.1879675849277371
2843,0.0136911281489611
2844,0.0149335457215255
2845,-0.0373478076836833
2846,0.0236480179227151
2847,0.1031978912816341
2848,-0.0871101819358286
2849,-0.1608956071442977
2850,-0.3759296455132704
2851,0.2517936916204161
2852,-0.4628061857997544
2853,-0.4229718656104861
2854,0.5352242779905916
2855,0.0366643581700386
2856,0.3046056372349931
2857,-0.0081234768480835
2858,0.0054153579551559
2859,0.0946790380609794
2860,-0.1652847775429506
2861,-0.0976403580146497
2862,-0.0977357875875586
2863,-0.2367540207363724
2864,-0.4181013280865797
2865,-0.0888913201044783
2866,0.0095719950772509
2867,0.6142806664673555
2868,-0.2261087501362212
2869,0.0598965423359725
2870,-0.0940169775585636
2871,-0.1460073140112352
2872,0.3779125091759295
2873,0.2495050579014498
2874,-0.0729646697388551
2875,-0.0896860986547143
2876,-0.0185812867220664
2877,0.0467517163643827
2878,0.0204897039237742
2879,0.0511980339954916
2880,0.072904009720541
2881,0.0779592567032197
2882,0.0702417593644978
2883,0.0969672225270157
2884,0.0242359304046194
2885,-0.0076540375047913
2886,0.0726605223909199
2887,-0.0012747622568379
2888,-0.0408090392021896
2889,-0.0408256997780021
2890,-0.0510581807970298
2891,-0.005106078786791
2892,0.1516754400499706
2893,0.0471373608173878
2894,0.0471151519781858
2895,-0.0331189096235896
2896,-0.1403150711142176
2897,0.0981241716790679
2898,-0.0535509371414092
2899,-0.3368482718219086
2900,0.4761442036731075
2901,-0.3168104498708415
2902,0.2018629763844737
2903,0.0801944106925842
2904,0.1661875128886306
2905,-0.0691915513474205
2906,0.2131886234798186
2907,0.2139412326399496
2908,0.0519474243742087
2909,0.0869061413673265
2910,-0.1668480232136374
2911,0.1569290197971939
2912,0.01931061118084
2913,0.0024137681334446
2914,0.0603078110676894
2915,0.1108433734939709
2916,0.0409470819182541
2917,-0.00361310835713
2918,0.066196471126311
2919,0.1382194925541733
2920,-0.0709629308893257
2921,-0.1324790442239027
2922,0.0433379881542711
2923,0.2473761318058528
2924,-0.0689024818955226
2925,0.6662755615152506
2926,-0.4208045783538126
2927,0.1176866173503743
2928,0.2822096174802288
2929,-0.6751244760752699
2930,0.0168752636759955
2931,-0.296191819464037
2932,0.0958178333896897
2933,-0.1443575664954852
2934,-0.2315351758083303
2935,-0.100522433492381
2936,-0.1233272850986463
2937,-0.0085060534747312
2938,-0.2558344466869374
2939,-0.2236435378413484
2940,-0.1040953684690876
2941,0.3495609173842664
2942,0.1192199608277316
2943,-0.1990955374157528
2944,0.2241897951075601
2945,-0.0141912411659556
2946,-0.4161085302248637
2947,-0.0399167450745548
2948,-0.1856718464351103
2949,-0.641292084793072
2950,0.1807782354858826
2951,-0.0148200841780815
2952,-0.1781578478532046
2953,-0.4324098649091905
2954,0.8925668686271726
2955,0.0088657722087513
2956,0.4764705882352955
2957,0.2493765586034979
2958,-0.1145509017212134
2959,-0.0058747503231059
2960,-0.1205775960944696
2961,-0.303834808259579
2962,0.2354326074161304
2963,0.3577502785760279
2964,-0.1497753369945055
2965,0.0117457054764411
2966,-0.0911121561250888
2967,0.0352567869314856
2968,-0.5673088287436521
2969,0.1916895219558162
2970,0.1384144186594496
2971,-0.1888351233329359
2972,-0.6055568748515853
2973,0.1037867330901825
2974,-0.056245605812048
2975,0.5454036919634607
2976,-0.0164114193639844
2977,0.042036583944999
2978,0.2487099623448584
2979,0.1983413559125352
2980,-0.0777731346055577
2981,-0.167434072833828
2982,0.0975745748536418
2983,0.0464425041798227
2984,0.1368179393827034
2985,0.0625724217844685
2986,-0.0417323564870645
2987,-0.0162318840579694
2988,0.1042390548992329
2989,0.0810091424603686
2990,0.0416444948291434
2991,0.0115665772184589
2992,-0.1761216166110472
2993,0.0254847902138437
2994,0.1087711177968126
2995,-0.0972942920682023
2996,-0.0602660980019449
2997,0.2773796865609516
2998,0.143107746283816
2999,-0.0228705021345882
3000,0.2585289197546607
3001,-0.5556121928840877
3002,0.1958639635743855
3003,-0.209018378323263
3004,0.3112810804629887
3005,0.026674118483884
3006,-0.0839032823981043
3007,-0.0305195961240124
3008,0.0635420902806018
3009,0.0088951013406252
3010,-0.010166863649655
3011,0.0520780408495031
3012,-0.0279521256321026
3013,0.0584112149532756
3014,0.166068734708373
3015,-0.0672332868197496
3016,-0.1054008406669368
3017,-0.1411567221120115
3018,0.0610035077016951
3019,-0.0228815498436508
3020,0.2282931283768445
3021,0.0583075597018611
3022,-0.2337754739035318
3023,0.1522301720200857
3024,0.0900593149280965
3025,0.0946279260971431
3026,-0.3315175097276257
3027,0.29175331326236
3028,-0.136752136752136
3029,0.4147451174595236
3030,0.5723957531928031
3031,0.1843034864076248
3032,0.1992642550582395
3033,-0.338357428483533
3034,-0.0461609478381394
3035,-0.1170779800967419
3036,0.1783792095955663
3037,0.2240088376089413
3038,0.0030685200527757
3039,-0.3294132134720747
3040,0.4108413048810497
3041,-0.1043520962494726
3042,-0.0522032857362247
3043,-0.1199040767386049
3044,-0.0292159365245246
3045,-0.0261474098683512
3046,0.1382361072712157
3047,0.0798060100064605
3048,-0.0767954782822387
3049,-0.0462320850670437
3050,-0.0404694455685917
3051,0.0260093055515345
3052,0.2680424256398451
3053,-0.0591195512681818
3054,0.1540499294537778
3055,-0.0172796129366708
3056,0.1323017630647932
3057,-0.0834772596430686
3058,0.0661622989960642
3059,0.0747362672108973
3060,-0.0978276506977341
3061,0.0201369311316935
3062,0.0086293686178549
3063,0.0287562904385399
3064,-0.0215718702811501
3065,-0.0517993064648431
3066,0.0776386352853167
3067,0.0962367135880598
3068,-0.0934512256487802
3069,-0.0100649910852844
3070,0.0287488500459883
3071,0.1893830703012984
3072,-0.0804089368789767
3073,-0.2908902393364384
3074,-0.2810294085105401
3075,-0.2173286319384423
3076,0.500882612533094
3077,-0.427681875595543
3078,0.1670261600575179
3079,0.0298566878980997
3080,0.1479583949826555
3081,0.2664963439344631
3082,0.18685836136208
3083,0.0571240250466859
3084,0.1579397635290822
3085,-0.1163965388500965
3086,0.208200924850434
3087,0.0021915406530771
3088,0.1335055043662895
3089,-0.0060190530388079
3090,0.109863681581162
3091,0.0688223727332308
3092,-0.0284109535153081
3093,-0.192690884407365
3094,-0.2939046894960541
3095,0.1596868970356056
3096,0.1893006817013008
3097,0.1518660956210106
3098,0.2115086893002828
3099,0.4130959100939123
3100,0.3158769742310924
3101,0.2869166029074215
3102,-0.3275165037613299
3103,-0.1434940808691647
3104,0.0627392735048218
3105,-0.4514469453376194
3106,-0.2889353249232527
3107,-0.0387116754413072
3108,-0.443269305544764
3109,0.3307066270507762
3110,0.0748696235865037
3111,-0.1499638018409308
3112,-0.0866921136054808
3113,0.2771620055793724
3114,0.0441096809141775
3115,-0.2871481788079505
3116,0.1897778179423988
3117,0.1559680329981854
3118,-0.0335250277226179
3119,0.10819444086659
3120,-0.0051523816884307
3121,0.0605038555116326
3122,0.1324179779903433
3123,-0.0231463621634215
3124,0.2381090655671041
3125,0.3039689662160239
3126,0.2209737286789198
3127,-0.2533881617050851
3128,0.2763107433128604
3129,-0.0655396618985605
3130,-0.1360032409283023
3131,-0.0202599056467231
3132,0.2093953528672787
3133,0.1283604476750874
3134,-0.0057693417181047
3135,-0.0577267216994878
3136,0.1095606043132266
3137,0.0835421888053526
3138,0.0316783780670468
3139,0.0489335367433337
3140,0.0489096035444959
3141,-0.0518134715025926
3142,-0.1730103806228275
3143,0.0806730436786829
3144,0.1381056508228847
3145,-0.0417368277132483
3146,0.0589724411713894
3147,0.054627526523101
3148,-0.0776888991195205
3149,-0.4013819733766998
3150,-0.4055605152403966
3151,0.5100746079277244
3152,-0.1168699186991817
3153,-0.0571973307912355
3154,0.4567538843058876
3155,-0.1013222554334146
3156,0.2778871683623538
3157,-0.3905513009078593
3158,0.2453770458627475
3159,-0.273951754052199
3160,0.0025365259740236
3161,-0.226261599084781
3162,0.0660552323365745
3163,-0.160313501959386
3164,0.0572220597398216
3165,0.0012715851580568
3166,0.035591712215595
3167,-0.0559611324498326
3168,0.0279727392940732
3169,0.1713567647842837
3170,0.0152293927279655
3171,0.1507970702283423
3172,0.111389585073795
3173,-0.4833252779120289
3174,-0.1027234234460013
3175,0.3570001997203931
3176,-0.205133336668833
3177,-0.1076857579324351
3178,-0.1203520296868385
3179,-0.1179837333065494
3180,0.020078305391021
3181,0.070224719101131
3182,0.1152362342802694
3183,0.0525801847817871
3184,0.0275344180225315
3185,0.1886297485353076
3186,0.0249778321739513
3187,0.1732951003615492
3188,-0.3226936161697069
3189,-0.0826177302656245
3190,-0.1579739217652947
3191,0.0526302598932306
3192,0.0901419736084366
3193,0.022530416061677
3194,0.1524733171694987
3195,0.0749306891125737
3196,0.1695549183393609
3197,-0.0024935168561716
3198,-0.1848613539845139
3199,-0.2596205718396038
3200,0.104413432282844
3201,-0.4703785588593684
3202,0.2183553564594978
3203,-0.1104250236625071
3204,-0.1421768861005157
3205,0.0338401840905963
3206,0.0698875036634583
3207,0.0078899020525073
3208,-0.1098126369837068
3209,-0.0143097358115812
3210,0.0710467555314968
3211,0.1036432868440573
3212,0.0877943361397603
3213,0.0405040504050292
3214,-0.1261715933669796
3215,0.016895126319238
3216,-0.0545672273424844
3217,-0.0254531517720318
3218,0.0473218108479571
3219,-0.0270483489237021
3220,0.1013285296104583
3221,0.170840264352828
3222,-0.0494782295789913
3223,0.031476235442238
3224,-0.2599168704692766
3225,0.6223161932994663
3226,-0.1648417628243606
3227,-0.0360380037129984
3228,0.5754614549402775
3229,-0.3486598387448296
3230,-0.2599899499683201
3231,0.216915010736749
3232,-0.1430630780895634
3233,0.2135590266431387
3234,-0.0457695828429404
3235,0.1936003132409532
3236,-0.1917921670335408
3237,0.0566337755124247
3238,-0.1614486745936407
3239,-0.3305314771035916
3240,-0.0832493537221214
3241,0.0372292665834517
3242,-0.0065703022338967
3243,0.3339663414314655
3244,0.0436366809940411
3245,-0.1956562134510874
3246,0.0971870359046023
3247,0.3785736042818
3248,-0.3975535168195703
3249,1.0651556617713145
3250,0.2281846500955153
3251,0.9610989792290812
3252,-0.0050787201625144
3253,0.1344051936195503
3254,-0.1969229205574766
3255,0.4414368833797127
3256,-0.0759493670886104
3257,0.0303705203482497
3258,-0.2817187381030973
3259,-0.0431647369490188
3260,-0.1220256253813202
3261,0.0965103875653973
3262,-0.0063497707732837
3263,-0.155174826064272
3264,-0.156691890239244
3265,-0.192706755151637
3266,0.2330064943333729
3267,-0.1415473290911513
3268,0.0305954642224156
3269,0.0089228808158126
3270,-0.038255547054317
3271,-0.0178557763436599
3272,-0.5140696109223756
3273,-0.1605033384694401
3274,0.338156472130839
3275,0.2318002386854052
3276,0.0390006653054575
3277,0.208333333333339
3278,0.3422313483915126
3279,0.3070624360286514
3280,0.292556810450406
3281,0.1098714390893161
3282,0.1707449454973077
3283,-0.3654356855891263
3284,-0.4308379684508038
3285,-0.1403901247531779
3286,-0.1474555347263458
3287,-0.0869485630605883
3288,0.0800201193442844
3289,0.1711781622312503
3290,0.1153549787300074
3291,-0.1869457720220929
3292,-0.2214668314791861
3293,0.0949059516322597
3294,0.0080034757952082
3295,-0.0766634246810411
3296,-0.0778682423534604
3297,-0.1847050455452829
3298,-0.250724571007953
3299,-0.2256641706841841
3300,0.1740733155846895
3301,0.0204750204750184
3302,0.0584658559401276
3303,-0.0043851314808549
3304,-0.051186053993978
3305,-0.0228195616303624
3306,0.3724970124457032
3307,-0.0729203126823007
3308,-0.0466907902416155
3309,0.1456961361384696
3310,0.0174804801305215
3311,0.2383305237458562
3312,0.0580956253994041
3313,-0.0843096781695972
3314,-0.1674456529652573
3315,-0.0743136912047547
3316,-0.1021033285685013
3317,0.6088897909478286
3318,-0.5217137860681911
3319,0.0902711045106439
3320,0.1453868744729725
3321,0.165466790524847
3322,0.1565126659323991
3323,0.0028982986986612
3324,0.144314758082905
3325,-0.1064503865162884
3326,0.0506649778340693
3327,-0.0380131779016668
3328,-0.0139401082259328
3329,0.013938165230615
3330,-0.0025342760840486
3331,-0.2336982752051106
3332,-0.2189353631526727
3333,-0.0229170910572354
3334,-0.1530143833520408
3335,0.0929971846057834
3336,-0.0101925110525093
3337,0.2376836646499573
3338,0.0063547743419573
3339,-0.092865866069599
3340,-0.056005295046084
3341,-0.0331049937609807
3342,-0.1875215267058753
3343,-0.2442455242966711
3344,-0.1088139281828103
3345,-0.1038009072968123
3346,-0.0743818610854674
3347,-0.089851872769754
3348,-0.0333846944016423
3349,-0.2144962627645009
3350,-0.0869267444617085
3351,0.3111747173824566
3352,0.1900193950830903
3353,0.1426384181530181
3354,-0.1551272735660761
3355,-0.0847915628197354
3356,0.0550631915674601
3357,-0.206255993904273
3358,0.2894943673041554
3359,-0.0576701268742713
3360,0.136125654450257
3361,-0.4153304242679101
3362,-0.1316066540324278
3363,0.2179908076165421
3364,0.1416244852999083
3365,-0.0656099097207642
3366,-0.1156069364161843
3367,0.097120508176498
3368,-0.1933015109077317
3369,-0.1039911541701871
3370,0.0302667421142001
3371,-0.0618877067312643
3372,0.0736842105263086
3373,-0.3724345598140535
3374,0.2010489510489385
3375,0.3595913847379088
3376,0.1689336066082727
3377,0.1240617827678183
3378,-0.1130238219440057
3379,-0.1748088611295977
3380,-0.6581254383328318
3381,-0.3229008304959166
3382,-0.308774229324721
3383,0.1711079238066497
3384,-0.2826213126750623
3385,0.1511753886467197
3386,-0.4810248360717935
3387,-0.0202577802537246
3388,0.0240503284768472
3389,0.132733294566778
3390,0.2949331988908535
3391,-0.023953303664848
3392,0.0315075744208907
3393,0.2150483544399213
3394,-0.1372657666733727
3395,0.0201450443190934
3396,-0.2524487529031606
3397,-0.0454614335505396
3398,-0.0555948650560928
3399,-0.0484233913464596
3400,-0.0341929049722195
3401,-0.4723733180646943
3402,-0.1921808220749837
3403,-0.0545287567443455
3404,0.1575976389008313
3405,-0.3479210995457003
3406,-0.1468597920926054
3407,-0.0374488678919155
3408,-0.1731401858371229
3409,-0.0606358097768129
3410,0.054830889991919
3411,-0.0808687615526723
3412,0.0057760064691219
3413,-0.078036937483737
3414,-0.1012614280754608
3415,-0.0796259030301209
3416,0.1604417206290491
3417,-0.0925925925925906
3418,-0.0636979558746966
3419,0.1460022839961245
3420,0.0823294912904136
3421,0.0461987122108879
3422,0.0432925421380841
3423,0.1354662055051075
3424,0.5702003164462564
3425,0.3006131317340291
3426,-0.3194888178913717
3427,-0.1914619918030464
3428,-0.1468032835999787
3429,-0.2553089237977851
3430,0.2367253985377024
3431,0.1376503680651084
3432,0.1732584538176556
3433,0.363116852193591
3434,0.110004459640257
3435,0.071303366113061
3436,0.0356389771613568
3437,-0.1025671517547814
3438,0.1291567695962002
3439,0.0029690329859537
3440,-0.0623885918003504
3441,0.0297000297000195
3442,-0.0089108028633298
3443,0.2104451953287034
3444,-0.1439617685035437
3445,0.1082251082251109
3446,-0.1189220190975811
3447,-0.3633059230127539
3448,0.2051556507002045
3449,-0.3518029903254081
3450,0.1786146766771539
3451,-0.7810593116914822
3452,0.376899696048635
3453,0.2213932611530701
3454,-0.4539361442846725
3455,-0.5976278770418917
3456,0.521341463414628
3457,-0.4255840298827305
3458,0.0611976377711785
3459,0.0581039755351674
3460,0.0
3461,-0.2913663548535465
3462,0.1470002756255049
3463,0.1009606559383347
3464,-0.1869731800766325
3465,-0.5145110604473523
3466,-0.0308185404339145
3467,0.0831408775981468
3468,0.1337700078416908
3469,0.1581209702179878
3470,0.5556912554958455
3471,-0.5248457690064698
3472,0.2815780613962647
3473,-0.7959278111985318
3474,0.1528584530724462
3475,0.1119706840390873
3476,-0.1120961989197996
3477,-0.1173289802581185
3478,0.2188740710577251
3479,-0.2922595877736044
3480,0.0459236391932764
3481,-0.0625462714763484
3482,0.1529402768219068
3483,0.0611387084447864
3484,-0.1300887664524005
3485,-0.0306184935701175
3486,0.096864644404791
3487,-0.0688722801826489
3488,-0.0051019106655396
3489,0.0433474425008965
3490,-0.246667433508437
3491,0.0268322600429362
3492,0.071501532175697
3493,-0.0415136516046681
3494,-0.0134139019124414
3495,-0.2471697146662504
3496,0.135567208082868
3497,-0.0473430322572395
3498,0.1367237413749105
3499,0.2313342201145137
3500,0.5935869612084447
3501,0.2079687903387805
3502,0.4767614479844579
3503,-0.0233867630920789
3504,-0.6316379310344858
3505,0.1635252603494257
3506,0.1832708112596965
3507,-0.0831136077037612
3508,-0.1679417801828804
3509,0.3390363927672243
3510,-0.0314816404796533
3511,0.0772134522992398
3512,0.0828642455067635
3513,-0.1445066029502389
3514,0.1870787158688534
3515,-0.1544710795812176
3516,0.1328400634204264
3517,0.0941848019978549
3518,0.1225752198514864
3519,-0.0442036218451531
3520,-0.2802642491491867
3521,-0.0629560738303125
3522,-0.0844896965531113
3523,-0.2425999827739572
3524,-0.0504466007893456
3525,-0.1515691868758888
3526,0.5203405865657494
3527,-0.4096657365077467
3528,0.0089049838226046
3529,-0.1158989598811252
3530,-0.0683974187408981
3531,-0.3880944562199463
3532,-0.2604010775217014
3533,0.2894917479929479
3534,0.0745556483359179
3535,0.3032645537253915
3536,0.0178359096313918
3537,0.0534791134351437
3538,0.5334160793179387
3539,-0.1464973808044051
3540,0.0916617386162041
3541,0.2404023420792584
3542,0.02211802176413
3543,0.1913227762406646
3544,0.4074692932313154
3545,-0.0058632112808131
3546,-0.1614987080103392
3547,-0.0617011899515144
3548,-0.0382105696314136
3549,-0.2515645138748706
3550,0.0791335650446857
3551,-0.1367308887507761
3552,0.3761435227466139
3553,0.1345184311274085
3554,0.1250250883883212
3555,-0.4326117968120196
3556,0.1548179341094872
3557,0.2008590587435598
3558,-0.2664601084430716
3559,0.0216839105383784
3560,0.3088135383855228
3561,-0.2166377816291126
3562,-0.3384777815731553
3563,-0.1430481699163415
3564,0.0341954737627498
3565,-0.0590998164795165
3566,-0.3057626907116839
3567,0.1899601395117132
3568,-0.1871958068139345
3569,0.2551814277712059
3570,0.0870592624836855
3571,0.1583211746810265
3572,0.3094729675362857
3573,-0.4070598471195085
3574,0.107978754450477
3575,-0.6402725563909795
3576,-0.3492535993751756
3577,0.4708125550014554
3578,0.1084185542239296
3579,-0.2639468157742834
3580,-0.1977038563438364
3581,0.0411958568738189
3582,0.4015122651739412
3583,-0.2570996224308402
3584,0.2081836707765944
3585,0.0073298736329719
3586,-0.1659300157119565
