,SBUX.US
2203,0.1127819548872223
2204,0.6496986809940178
2205,-0.3427340016864921
2206,0.1263276096008898
2207,0.2938981153200335
2208,-0.1551198908554124
2209,0.1222642213822392
2210,-0.0980941704035778
2211,0.4380947065881532
2212,-0.0847142059206795
2213,-0.1211669307484345
2214,-0.0093214019388563
2215,-0.1026406643650269
2216,-0.1027461236689701
2217,0.0839944003733116
2218,0.0652863271777589
2219,-0.1962433417437564
2220,-0.0373936617743351
2221,-0.0842065868263505
2222,0.0233852485851977
2223,-0.1170631204345383
2224,-0.2911618296233702
2225,0.0445672519832401
2226,0.0178237233758096
2227,-0.1517315244555404
2228,0.2004186522959019
2229,0.0632032474006533
2230,0.1901377165704119
2231,-0.428214126693918
2232,0.1335769025129231
2233,0.1379310344827596
2234,0.0933499288762482
2235,0.0
2236,0.0414124304831017
2237,0.0829337595453761
2238,0.0632701903341195
2239,-0.0277827090360391
2240,0.0931139981377235
2241,0.0487502215919097
2242,0.0620072637080409
2243,-0.2308443576311863
2244,0.0532434111278749
2245,-0.1466340813152562
2246,-0.0222222222222272
2247,0.2924754054772651
2248,0.1062416998672019
2249,0.1943978086065201
2250,-0.1562228779725801
2251,0.3804253847483985
2252,0.4304407713498622
2253,0.2404671934043293
2254,0.0514163531470833
2255,0.0858490566037715
2256,-0.0471920717319426
2257,-0.0901751975266265
2258,-0.1549115387162692
2259,0.2022395714855982
2260,0.0124452836666364
2261,0.1542548633130453
2262,-0.0342906129446995
2263,-0.1115688293855215
2264,0.2138397204069242
2265,-0.0340101087980778
2266,-0.2252126555259616
2267,-0.0366759716555691
2268,0.1158201784488719
2269,-0.0686813186813172
2270,0.0171673819742455
2271,0.0058365691959596
2272,-0.014421838784448
2273,0.1029071263185014
2274,0.0428595919766819
2275,0.1697641172265883
2276,0.0535809966065389
2277,0.2049728188218427
2278,0.0356347438752839
2279,-0.1963759707221269
2280,-0.0267857142857153
2281,-0.1039472237689631
2282,-0.0927715154768325
2283,0.0625838176128683
2284,-0.0044704725289422
2285,0.1027152554483698
2286,-0.156550521089589
2287,0.0447087226717907
2288,-0.1343063079195876
2289,0.0044766765153509
2290,0.0760456273764329
2291,0.0849199964244201
2292,-0.1073825503355745
2293,0.0447227191413212
2294,0.0
2295,0.0268264329786292
2296,-0.0357813757938921
2297,-0.0447467334884655
2298,0.0268408338552394
2299,0.1340243030736291
2300,0.3305162747887291
2301,0.2687095266706626
2302,-0.0523506441133015
2303,-0.0328238536707568
2304,0.0250501002004017
2305,0.069424047421957
2306,-0.2201036962702773
2307,0.1669727834363022
2308,0.162533861221082
2309,-0.0601319901353443
2310,-0.0942482678019836
2311,0.0
2312,-0.1211918592502906
2313,0.1043667028471236
2314,-0.4739734071557382
2315,-0.0797582066996884
2316,-0.1681944327642779
2317,0.125986897362679
2318,-0.0504201680672288
2319,-0.1852163663916474
2320,0.1429171920975214
2321,0.1007810531619974
2322,-0.1766784452296767
2323,0.1762830068724376
2324,-0.2356258944355566
2325,-0.0359485935112844
2326,0.0224628240262416
2327,0.3268851871753492
2328,0.026949568493541
2329,-0.1300820296741219
2330,0.1655777320325805
2331,0.0357877784736441
2332,-0.1523297491039441
2333,0.0716332378223607
2334,0.1218070369051963
2335,-0.1757749507256677
2336,-0.1435492553382476
2337,-0.1707558191785726
2338,0.0559586032085994
2339,-0.0469985621854802
2340,0.0897827258035502
2341,-0.1154140704493231
2342,0.1511398312690768
2343,-0.0134643866971864
2344,-0.1393258426966302
2345,-0.0899685110211374
2346,-0.0375309495330284
2347,-0.0344827586206956
2348,-0.2391588827218865
2349,0.1708191209302062
2350,0.4996174100913649
2351,-0.1036316121474226
2352,-0.5072004347432318
2353,-0.6842994138224096
2354,0.8816378180503525
2355,-0.0406003792382847
2356,-0.0634274339486162
2357,0.2797076603807654
2358,0.0991526951505313
2359,0.1799532121648397
2360,0.1975574712643668
2361,-0.0044901441336226
2362,0.0134686181197814
2363,-0.0359292194377133
2364,-0.0179678375707447
2365,-0.2070579762333489
2366,0.0989297598704914
2367,0.0898553329140161
2368,0.0864558747350431
2369,-0.2531839251158829
2370,-0.1036129381025399
2371,-0.0766421712276216
2372,0.0315485848206206
2373,0.0450491035228373
2374,-0.2348053824618359
2375,-0.017795177506892
2376,-0.4199428162973542
2377,-0.0983811823629366
2378,-0.1253693919584495
2379,0.0492280152159253
2380,-0.1120071684587813
2381,0.0716332378223607
2382,0.1341321648931337
2383,-0.1163831692032188
2384,0.0179018976011421
2385,-0.1883239171374708
2386,-0.0717939513595964
2387,-0.4468410581758875
2388,-0.2750610141914469
2389,0.1373866920859196
2390,-0.1013824884792639
2391,-0.0225947851235986
2392,-0.0542569064520525
2393,0.027121095692267
2394,0.579723170950935
2395,0.1794365691727872
2396,-0.1617541337167439
2397,0.2420439264903595
2398,-0.0603681109266307
2399,-0.0383165829145696
2400,0.0862564692351959
2401,0.3247993886129188
2402,0.4280414724626545
2403,-0.0380626129983747
2404,-0.0666539706722599
2405,0.3983308042488636
2406,-0.1329534662868001
2407,-0.1521780483165271
2408,-0.4058635343551517
2409,0.3094059405940621
2410,-0.3918570199751609
2411,-0.3356348293057099
2412,-0.3271117952665032
2413,0.1345119139123756
2414,0.1007822623218351
2415,-0.0336053768602943
2416,-0.1057285659361778
2417,0.0864304235090648
2418,0.4588471465443112
2419,-0.2107481559536343
2420,-0.0766944684114641
2421,-0.4139391605698949
2422,-0.3768480046381298
2423,0.0193218046565648
2424,-0.0386585483715146
2425,0.2651158812965041
2426,0.2389725800080285
2427,-0.0651391827124223
2428,-0.0544973093021273
2429,-0.0085426277122765
2430,0.1364954785872688
2431,0.042636650464737
2432,0.127746550843132
2433,-0.1877133105802038
2434,0.1022843504943661
2435,0.1021798365122654
2436,-0.1577757878128883
2437,0.072439065962168
2438,0.1702397734900616
2439,-0.0554160459672279
2440,-0.0681460028110211
2441,0.0723527408920735
2442,-0.046838407494151
2443,-0.0681750394136932
2444,-0.0682215494819411
2445,-0.0127931769722819
2446,-0.0085295121119115
2447,-0.1228905147139724
2448,0.0374765238176486
2449,0.0511945392491487
2450,0.0571809777947224
2451,-0.3250788794339835
2452,-0.7902091163149345
2453,1.5231316725978683
2454,0.5051458785761463
2455,-0.0850500850500882
2456,0.0661063367645739
2457,0.9633370744481864
2458,0.2937473772555581
2459,0.3669980488711289
2460,0.0557154796174224
2461,-0.2047082906857717
2462,-0.1117838844899902
2463,0.3897188456898967
2464,1.0558207858979118
2465,0.0137696791664759
2466,-0.1977557027225933
2467,-0.1566098572086611
2468,-0.2308402585410895
2469,-0.2824204824297352
2470,0.1826372598495592
2471,0.5841311497101397
2472,-0.743624161073819
2473,0.1801885048974248
2474,-0.1758770711839282
2475,-0.6944444444444396
2476,0.0843881856540116
2477,0.4666355576294913
2478,0.2234844957631016
2479,0.1116175239512645
2480,-0.0093023255814001
2481,0.1532531463335403
2482,-0.097619933060621
2483,0.1670688695006428
2484,-0.0557206537889933
2485,-0.3260970837603731
2486,0.0279433681073035
2487,0.1023541453428858
2488,0.1068922247525165
2489,0.2826953378441068
2490,-0.2788363230783504
2491,-0.2609262883235497
2492,0.2695167286245279
2493,-0.2328830926874709
2494,0.0372474159605235
2495,-0.0093127211771327
2496,-0.3551401869158836
2497,-0.3752345215759903
2498,-0.1597293996053626
2499,-0.2071368044440382
2500,-0.2126220160432965
2501,0.1881059181015843
2502,-0.0724008108890847
2503,0.0819869785386966
2504,-0.0627352572145523
2505,0.2983063895304101
2506,0.1153402537485626
2507,-0.0962093515489787
2508,0.2685667516472361
2509,0.0192824251726778
2510,0.4774675601799152
2511,-0.5086843872948896
2512,0.1150196491900743
2513,0.1722323222658184
2514,-0.1917361710286672
2515,0.1961440941491635
2516,0.0191323480174066
2517,0.0430292598967314
2518,-0.1148765077541686
2519,0.2292263610315273
2520,0.285714285714283
2521,0.1046522690514693
2522,-0.0952290258070605
2523,-0.2290732079793921
2524,-0.0859763087504673
2525,0.148161866839519
2526,-0.0648628613787927
2527,0.3324713705208713
2528,0.5510653930933086
2529,-0.202466408982145
2530,-0.7183575103118982
2531,0.1896567675085561
2532,0.0600989320882046
2533,0.2628181482847626
2534,-0.0276727239184587
2535,-0.1570583887657074
2536,-0.2222222222222175
2537,0.3506181952389698
2538,-0.0553914327917303
2539,-0.134042061474459
2540,-0.0878978534418938
2541,-0.1204261232051833
2542,0.1664662905761515
2543,0.0923958237087762
2544,0.1153615430760001
2545,0.0322908017344742
2546,-0.1108340260460003
2547,-0.1109570041608787
2548,-0.1574365623263583
2549,-0.1855631842642446
2550,-0.0674536256323882
2551,0.1767527985859843
2552,-0.168619846555942
2553,-0.0084317032040515
2554,-0.0674991562605453
2555,0.0674536256323763
2556,0.0884545722589646
2557,-0.0716573933569328
2558,-0.1097138999071733
2559,0.0
2560,-0.0506628388077244
2561,-0.139517185980642
2562,-0.0803926546500794
2563,0.1647446457990057
2564,0.0633232016210763
2565,0.0337609723160079
2566,0.1180239419996632
2567,-0.0801518666947891
2568,0.071663434786269
2569,0.0674024770410298
2570,-0.0843241420018503
2571,0.0547806666385721
2572,0.0715849755768854
2573,0.1261670451678069
2574,0.1260080645161338
2575,-0.5953423218350611
2576,-0.6254955510527652
2577,-0.2118831111503567
2578,0.4044667194232023
2579,-0.0527843758247578
2580,0.2457218078104441
2581,-0.1582139404060884
2582,-0.1320190107375387
2583,0.1055037805521279
2584,0.5247507433968939
2585,0.0087450808919902
2586,-0.0622162096415009
2587,0.052912644285351
2588,0.0966360856269158
2589,-0.1312335958005299
2590,0.1048767697954942
2591,0.0873209919664637
2592,-0.0393098929897372
2593,0.0392944463849124
2594,-0.0393098929897372
2595,-0.0043679566698658
2596,-0.240816147817335
2597,0.004378283712793
2598,-0.3603128570173096
2599,-0.2555066079295209
2600,-0.0090391394739267
2601,0.0361434896539317
2602,-0.0813890396093356
2603,0.1625135427952391
2604,0.0992152971949124
2605,0.2160021600215956
2606,-0.0090009000900136
2607,0.3139527267408989
2608,-0.2022027421892607
2609,0.0808516372456572
2610,-0.0134770889487875
2611,0.04490345756623
2612,0.0942084249248611
2613,-0.0044863167339573
2614,0.0538068334678524
2615,-0.134698275862074
2616,0.098681259531712
2617,-0.1257522680319775
2618,-0.0404367165386186
2619,0.0987476996274513
2620,0.0627999820571546
2621,-0.1122687264235674
2622,-0.0314451282511985
2623,-0.0357703936181428
2624,-0.058633093525171
2625,-0.0925380667956586
2626,0.3896593622994002
2627,-0.2478158602150432
2628,0.0587692049366074
2629,0.368046842325385
2630,0.1294849839188013
2631,0.1543081157727936
2632,-0.2257147634174854
2633,0.0167168171180174
2634,0.0083577099874677
2635,-0.1087684069611861
2636,0.0919501797208053
2637,0.0918657090362447
2638,-0.1421761311365741
2639,-0.0167294019238778
2640,-0.0167322011210541
2641,0.1837160751565752
2642,0.0166986724555364
2643,0.1084236864053458
2644,-0.1754532542401269
2645,0.0667946898221577
2646,-0.0835631319461805
2647,-0.175791059768967
2648,0.0334728033472855
2649,0.0752571285224545
2650,0.0087943012927542
2651,0.193101026946382
2652,0.0350969553391173
2653,0.1226886337744287
2654,0.0175238762814299
2655,-0.1052539250942815
2656,0.0788781770376767
2657,0.192442267319803
2658,0.0087466106883627
2659,-0.078781512605045
2660,0.2227171492204984
2661,-0.1793682736897351
2662,-0.0525256062330405
2663,-0.0700832238282946
2664,0.0350293370697889
2665,-0.035041611914141
2666,-0.1690105249856514
2667,0.1512310523087606
2668,-0.2019315188761982
2669,-0.0527055516514426
2670,0.1053001053000968
2671,0.0964320154291219
2672,0.1575492341356733
2673,0.1573014069737016
2674,0.2701760502004428
2675,-0.0905797101449223
2676,-0.1111741843750447
2677,-0.3251455604075676
2678,-0.1092896174863429
2679,-0.2144845525487148
2680,-0.233281493001551
2681,0.0274373513810143
2682,0.2463278897910738
2683,-0.0593363457939638
2684,0.1562209478254767
2685,0.130711815037326
2686,-0.1412879996353868
2687,-0.0227935813274904
2688,0.1411207720671798
2689,-0.2738850595699978
2690,0.0912117480731596
2691,-0.095864146809097
2692,0.0729860414195769
2693,0.1002551950419243
2694,0.0
2695,0.1456133964324686
2696,0.1181710753567945
2697,0.0635901162790635
2698,-0.0250789623851842
2699,-0.3212397447584347
2700,-0.1733256299720078
2701,0.0222162978761269
2702,0.1508429458740033
2703,0.1152175839758889
2704,-0.195364532457152
2705,-0.1244776384813733
2706,-0.1959910913140301
2707,-0.0891662951404318
2708,-0.0535284146667876
2709,0.0356728796932061
2710,-0.0713966979027204
2711,0.0356856097778626
2712,-0.0178459891139557
2713,-0.0178491744756769
2714,-0.1698551761129963
2715,0.0357462019660466
2716,0.0625167455568394
2717,0.1871991442324906
2718,0.0445513677269866
2719,-0.0847193115441199
2720,-0.049072091363318
2721,0.0235490569673054
2722,-0.0949999999999943
2723,0.0
2724,-0.0178603322021754
2725,0.3567606136282605
2726,0.311194096203427
2727,0.0977082963226145
2728,0.0843132904370968
2729,0.0842422630132117
2730,0.2609118648565
2731,-0.0752345547884526
2732,0.057499225971956
2733,0.0663012729844438
2734,0.0265134776844906
2735,0.00883704489218
2736,-0.1238718810829946
2737,-0.1151563468863455
2738,-0.0265816055289749
2739,-0.0798084596967308
2740,0.1682011331444739
2741,0.141442715700151
2742,0.0706713780918712
2743,0.1323334803705262
2744,-0.0927193253565188
2745,0.0750022059472282
2746,0.0661346501477032
2747,0.0352593767905082
2748,-0.0838112042346703
2749,0.0176413513275207
2750,0.3676470588235309
2751,0.1747640685075173
2752,0.4263464717654303
2753,-0.2267375948373638
2754,0.1871436654045379
2755,-0.0653253200940709
2756,0.0174170512932125
2757,-0.0909124982458114
2758,-0.0922177630430978
2759,0.0
2760,0.1915708812260526
2761,-0.0261301280376283
2762,0.0
2763,0.121792083514572
2764,-0.0609331476323184
2765,-0.0087054931661799
2766,-0.0087062510882858
2767,0.0739484101091772
2768,-0.0827165868524152
2769,-0.0217722621380287
2770,-0.0740805298936795
2771,-0.0348735832606731
2772,0.0609915483140134
2773,0.0348401707168419
2774,-0.1570269562941698
2775,0.0491400491400463
2776,-0.0673672201924639
2777,0.1065920031437336
2778,0.3621769772905152
2779,-0.1961553550411954
2780,0.1860009789525324
2781,0.4094764551038193
2782,-0.3031488362996167
2783,-0.1567091087169547
2784,0.0244798041615722
2785,0.171065493646136
2786,0.1464128843338269
2787,-0.0195255296299873
2788,-0.0781631656082193
2789,0.2436647173489279
2790,-0.0097475387464576
2791,-0.0390053632374512
2792,-0.1464843749999916
2793,0.1365320850399849
2794,0.0876936568254791
2795,-0.1512564040009769
2796,0.0536428362430574
2797,-0.0487900078063984
2798,-0.1563721657545062
2799,0.0293111871030787
2800,0.1282845262319703
2801,0.0
2802,0.4447967587087642
2803,-0.1632112924569936
2804,0.1585484013036262
2805,-0.0308383629234738
2806,0.2504833889963057
2807,0.1929824561403499
2808,-0.3786211147310089
2809,0.0062512601572045
2810,0.116876264180804
2811,0.2106186924089592
2812,0.0948638502098021
2813,-0.2445069432237636
2814,0.1316597910998031
2815,0.0710457762847346
2816,-0.0302693976389819
2817,-0.0100908173562041
2818,0.1029080734626931
2819,-0.2507093766009912
2820,-0.2140831674797878
2821,0.0844698636163692
2822,-0.0264038021475102
2823,0.0615709385170139
2824,-0.2911079745942116
2825,-0.2290384874478013
2826,-0.0404348998112925
2827,-0.0899361453368185
2828,0.0269735659054137
2829,0.0365807513344793
2830,0.0263276125438101
2831,0.0897746655893655
2832,-0.0741189946769049
2833,-0.0426927916591761
2834,0.0525519118565154
2835,0.1090272792534076
2836,0.0806957769210108
2837,0.0224104701716692
2838,-0.0134480903711678
2839,0.062718394409097
2840,0.1610161910725528
2841,0.0268288320514996
2842,-0.0357845768473716
2843,0.1250893495353829
2844,0.0044672771945458
2845,0.0580408965086148
2846,-0.0178619273019523
2847,0.0357110972234677
2848,0.0
2849,-0.0178587373872758
2850,0.1539018649284696
2851,-0.1359804188196822
2852,-0.254476051985823
2853,0.2176475922735058
2854,0.0543823076225888
2855,-0.1952504200154415
2856,0.0408496732026159
2857,0.0725689404934672
2858,-0.127157129881926
2859,0.2355926060166773
2860,0.1899249344306717
2861,0.0723000451875395
2862,-0.0180782789478534
2863,-0.0633140376266219
2864,0.0045222267444448
2865,-0.0950570342205359
2866,-0.1359804188196822
2867,0.0453062703878191
2868,0.0543379822495945
2869,0.0452611568751671
2870,0.1987532749119151
2871,0.1519955619100102
2872,-0.0437686129410741
2873,0.0360847992782968
2874,0.1171382231032705
2875,-0.4835088931100003
2876,0.2755295333218593
2877,-0.0959245428070813
2878,0.259004556004468
2879,-0.0860363073216848
2880,0.0258042318940316
2881,0.0816466847148802
2882,-0.0817134009977626
2883,-0.1378122308354959
2884,0.1462972853725979
2885,0.1115979381443353
2886,-0.2238677458240099
2887,0.0
2888,0.2062210001718464
2889,-0.1032169275761141
2890,-0.1119435115818562
2891,0.1375870668157286
2892,0.154546235081989
2893,-0.0429479470881267
2894,-0.0405593059546592
2895,0.0920329670329721
2896,-0.0343524562006237
2897,-0.0558539205155727
2898,0.0558227413260028
2899,0.1029512697323305
2900,0.5589474589388645
2901,0.3257049798577144
2902,0.0
2903,0.2905734552602371
2904,-0.0534427841552833
2905,-0.0149662191054462
2906,0.0085513938771942
2907,-0.0342172797262549
2908,-0.1241916834396901
2909,0.1154931987338567
2910,-0.102766121435304
2911,-0.0942911023487051
2912,0.0428412304001346
2913,-0.280882705478712
2914,0.1260619582940034
2915,0.1542284294404872
2916,0.0770547945205508
2917,-0.2489056733327543
2918,0.0343200343200275
2919,-0.2580645161290298
2920,0.077359463641055
2921,0.0687167153410052
2922,-0.111789491787768
2923,-0.1205337925096862
2924,0.1032080502279094
2925,-0.0596302921884296
2926,0.4793207340454721
2927,0.2595273869689902
2928,0.0364116335169143
2929,-0.0774346360572177
2930,-0.0501298819669075
2931,-0.1324268800099291
2932,0.145903581518272
2933,-0.0364664053241008
2934,-0.0547295448326208
2935,0.0003648623009667
2936,-0.1739766081871315
2937,0.1642036124794807
2938,-0.0593309296700266
2939,0.1913178153327506
2940,-0.1779684220133315
2941,0.1458124487378208
2942,0.0774029048854835
2943,-0.0774628633919563
2944,0.1546860782529587
2945,0.425840355168976
2946,-0.1633542063708202
2947,0.108784335055756
2948,-0.1816365452729115
2949,0.1541530649256453
2950,-0.7929667298741611
2951,-0.3025849399152713
2952,-0.0345930986768193
2953,-0.019981506294174
2954,-0.0536587941138013
2955,0.1771922246220316
2956,0.1121850189851531
2957,0.1025870912680279
2958,-0.0823097815771019
2959,-0.3146962091050641
2960,-0.03463203463204
2961,-0.1474031041359591
2962,0.1558306640117797
2963,0.129690472073311
2964,-0.1818969250757849
2965,-0.5618222202865694
2966,-0.1002702938355646
2967,0.069704626644592
2968,-0.0523058146630653
2969,-0.1921565202201055
2970,0.1482644339787212
2971,0.0348735832606854
2972,-0.2140579266960854
2973,0.2570806100217879
2974,0.494276795005197
2975,0.4109828611402578
2976,0.1135470346755135
2977,0.0174657235176056
2978,-0.0174687745654731
2979,0.0959860383944148
2980,-0.0611193573736079
2981,0.0872371979411971
2982,-0.0218140569783093
2983,0.3001304915180503
2984,0.0782336578581392
2985,-0.0434820419166982
2986,-0.0571680662836254
2987,0.0103535700675654
2988,0.1466487120455275
2989,-0.0217240180743879
2990,0.1215066828675582
2991,-0.0173611111111076
2992,-0.0173641257162667
2993,-0.0260529743812428
2994,0.1690580432615138
2995,0.067231200822026
2996,0.1016098320927847
2997,-0.0606218065298409
2998,-0.1430987381293023
2999,0.0563404697928384
3000,-0.2242973542067109
3001,-0.3859939343810327
3002,-0.5173210161662839
3003,0.7563603025441237
3004,0.1830244795241389
3005,0.4600109309528106
3006,-0.1596642488937522
3007,-0.2974011713030773
3008,-0.0549349935909194
3009,-0.4691380737742665
3010,-0.119727389942895
3011,0.2297160709363226
3012,-0.1841112031667153
3013,0.0735902860822355
3014,-0.0368086868500893
3015,-0.1566820276497711
3016,0.4038920506700915
3017,0.0825460882325996
3018,-0.0918020747268836
3019,0.0229452526272236
3020,0.1603592046183425
3021,-0.3031244427859431
3022,-0.0001838235294178
3023,-0.0551774875850673
3024,-0.0736241487207788
3025,-0.2067601582164724
3026,0.0269614451334601
3027,-0.1079622132253624
3028,0.0449640287769758
3029,0.1705718646198022
3030,0.0672856950612325
3031,0.1880456682337083
3032,-0.1389885222381645
3033,-0.080768195279538
3034,0.0807030129124723
3035,0.0806379356688499
3036,0.0089589679268994
3037,-0.1345653539068858
3038,-0.0179452669358421
3039,-0.0116657842547854
3040,0.0296043778595148
3041,0.2167177951179932
3042,0.0786225402504387
3043,-0.1702356419675636
3044,-0.0807030129124851
3045,0.2727475966912647
3046,0.0134120171673824
3047,0.0097451160428681
3048,-0.0379219826757363
3049,-0.0792158968850664
3050,0.0706901122205516
3051,0.3258763431389858
3052,0.1495031219769479
3053,0.0
3054,0.0131897120246212
3055,0.1273381926758674
3056,0.0351154420156193
3057,0.0438750438750413
3058,-0.070161511976188
3059,0.0876469556062512
3060,0.0
3061,0.0175438596491193
3062,0.0701262272089746
3063,0.0613228208497655
3064,-0.0438212094653912
3065,0.0656886358659976
3066,0.0918795939797024
3067,-0.0218808804866357
3068,0.0830782684739823
3069,-0.0962885154061619
3070,-0.1578116780641702
3071,-0.1580611169652325
3072,0.1403016485443798
3073,0.078857443266441
3074,0.0700464057438037
3075,-0.1591956430666208
3076,-0.4122497055359203
3077,-0.0589275191514379
3078,-0.3463422875485815
3079,0.2359683128265642
3080,0.0505390835579533
3081,0.0925692165278123
3082,0.1260716086737314
3083,0.1301045032945827
3084,0.1818151350626707
3085,-0.1443195166974299
3086,-0.2270624842317805
3087,0.0294253646643377
3088,-0.1389122747937296
3089,0.1429171920975214
3090,-0.0084076004708299
3091,0.0
3092,-0.0588878606881409
3093,-0.1179145961425086
3094,-0.0168477803049534
3095,0.0925770072378382
3096,0.0084153833207145
3097,-0.0336728680865325
3098,0.0252482747012177
3099,0.0756874947439268
3100,0.4732404061263097
3101,-0.0947377486865898
3102,-0.2330801104972341
3103,0.275482093663906
3104,-0.3864740979390311
3105,0.2948601955969199
3106,0.4417946298361382
3107,0.0300158655289316
3108,0.072842574342269
3109,-0.1544931765513626
3110,-0.0687108133642517
3111,0.1200995110234077
3112,-0.1460481099656249
3113,-0.0859845227859058
3114,0.0257887045474092
3115,-0.0085969738652038
3116,-0.1205026682733571
3117,-0.1465390914576344
3118,-0.0172428657642988
3119,-0.0086221762372744
3120,-0.0172473266643758
3121,-0.0604021054448124
3122,0.0086281276962943
3123,-0.0863557858376584
3124,0.1982245970869637
3125,0.071335746062778
3126,-0.2296845340323675
3127,0.2524569470742053
3128,-0.7014874148109517
3129,0.7324019828751719
3130,0.1978951155887369
3131,0.1616524472384307
3132,-0.3786171459478837
3133,0.2248605864364094
3134,0.2154011847065113
3135,0.2060008956560716
3136,-0.2154205188044243
3137,0.0896780557797583
3138,0.1879699248120244
3139,-0.4407092343958197
3140,0.3183223551552596
3141,0.3171341790244809
3142,-0.0894134477825414
3143,0.0446867459111602
3144,-0.0178778939840851
3145,-0.1700392460250381
3146,0.026765732700741
3147,0.0089509488005774
3148,0.0983635875883031
3149,-0.3589697567979821
3150,-0.2832045312724883
3151,0.1294343240651878
3152,-0.2595405171585081
3153,0.421173542643819
3154,-0.1428283854640972
3155,-0.1834245654470397
3156,-0.182701382815674
3157,-0.0735579418025803
3158,-0.0517291205086139
3159,0.1801968126126198
3160,0.1177487514406507
3161,0.3254834386367884
3162,0.0574052812858804
3163,-0.3071017274472103
3164,0.0
3165,-0.0480076812289939
3166,0.3253899894726665
3167,0.1147117866360812
3168,0.3334603658536531
3169,-0.1578325600746518
3170,0.1577740896072966
3171,0.2563907630903769
3172,0.0949397132820605
3173,0.0142389292325222
3174,0.3169947009841105
3175,0.4265807185515107
3176,-0.2470778295162889
3177,0.444654683065278
3178,-0.0946969696969777
3179,0.0757002271006931
3180,-0.1991087513036958
3181,0.0
3182,-0.1899876508027005
3183,-0.0760528567354295
3184,-0.0285279573982513
3185,-0.1237741597638726
3186,0.0
3187,-0.0095219958103267
3188,0.0
3189,-0.1430342328597229
3190,-0.0012396453851344
3191,-0.032145752849726
3192,-0.014310246136234
3193,0.12386850881373
3194,0.0
3195,0.0537110119002236
3196,0.0130451218385814
3197,0.1140384249572011
3198,0.0950209045990063
3199,0.0474878905879108
3200,0.4667369281397234
3201,-0.3344986835858283
3202,0.2282318491086044
3203,0.1976964070826921
3204,0.2529257941441262
3205,0.1583632939565041
3206,-0.1285677552069867
3207,0.1711303157354349
3208,0.2475247524752407
3209,0.0743727781985496
3210,0.1301533219761491
3211,0.1361007145287483
3212,0.1783136622229716
3213,-0.0287932078606329
3214,0.0287849197588542
3215,-0.0339760468869379
3216,-0.0339875945280025
3217,0.2035105571101578
3218,0.0509364768738999
3219,-0.1103852027829618
3220,-0.033950093362762
3221,0.1186842997626318
3222,-0.0933389902418323
3223,-0.140204783957167
3224,-0.2342219572438512
3225,-0.4569525670931688
3226,0.3548387096774313
3227,-0.3732096025822115
3228,-0.9263972309884928
3229,-0.1019056353816453
3230,0.8387227162489878
3231,-1.0724134409151234
3232,-0.2252021701300019
3233,-0.5972608382246919
3234,0.18501387604071
3235,-0.1957777505435134
3236,-0.1649473901382375
3237,0.8894796033125494
3238,-0.0869787669480767
3239,-0.0358276179752242
3240,0.387478331803809
3241,0.0305810397553528
3242,0.1729927750076337
3243,-0.5319693094629115
3244,-0.2872678772955793
3245,-0.1232665639445347
3246,0.2510374506890768
3247,-0.2516692347200869
3248,0.2408156991340876
3249,0.3624668164182193
3250,-0.218464437117283
3251,0.1035196687370595
3252,-0.2169197396963161
3253,-0.2534939330704195
3254,0.2998680241327311
3255,-0.2551743691522503
3256,-0.2938388625592438
3257,0.0994271104587888
3258,-0.3515940514087561
3259,-0.033269961977183
3260,-0.0475511174512574
3261,0.0
3262,0.341199886266704
3263,-0.123363066995644
3264,0.1137440758293881
3265,0.1514291122468262
3266,-0.123187719131996
3267,0.0621238006129075
3268,0.198854507305817
3269,0.1264866905795736
3270,0.1413893863700685
3271,0.1412837525567039
3272,-0.1509238310708898
3273,-0.2646502835538763
3274,0.0661188249740317
3275,-0.3280140616998661
3276,-0.7619003346969048
3277,0.8023609702112003
3278,0.5548677030311274
3279,-0.0826104915324277
3280,0.0045892611289671
3281,-0.2023360618044687
3282,0.0091962479308358
3283,0.5669348939283144
3284,-0.3026689901861857
3285,-0.2574712643678171
3286,-0.4155124653739638
3287,-0.1665743309048527
3288,-0.2037998146431839
3289,0.0463177396943002
3290,0.2587083063845525
3291,-0.0878531465297996
3292,-0.0508882309400507
3293,-0.0833410500972343
3294,-0.1576701910591743
3295,-0.0928332714444804
3296,-0.046438190768085
3297,-0.251396648044689
3298,-0.3456974679996305
3299,-0.1497146065312965
3300,0.2345582486317401
3301,0.1604579556789126
3302,-0.2478045387357591
3303,0.0173867686690394
3304,-0.0382655279773163
3305,0.0729990440601277
3306,-0.1653899721448448
3307,0.0624609618988221
3308,-0.1409530446903036
3309,-0.0174261566611573
3310,-0.2445628439165002
3311,-0.0087351502445762
3312,-0.3154574132492108
3313,0.1050420168067142
3314,-0.0656943896991097
3315,0.1093708985913028
3316,-0.0875733426744973
3317,-0.0175177367084137
3318,-0.0788920056101011
3319,-0.0438481101464501
3320,-0.0351785552930525
3321,-0.0701430954262217
3322,0.1793809211258519
3323,0.022165761345717
3324,0.1574527641707423
3325,-0.1029954510342376
3326,0.3336184773310526
3327,0.0598444045481689
3328,0.1195457262402873
3329,0.1279208596281815
3330,-0.1794105083297804
3331,0.2471450485767907
3332,-0.0426293801688099
3333,-0.0255841719256363
3334,0.0255776281012883
3335,0.1022059449791247
3336,-0.0085178875638764
3337,0.0595896824721147
3338,-0.0511029724895684
3339,-0.0937766410912186
