,AZN.US
3339,-0.0161004669135372
3340,0.1039009499055863
3341,0.0167242904237423
3342,-0.1046361880231887
3343,-0.048316959252688
3344,0.0563380281690085
3345,0.0241390408754434
3346,0.3048291352478706
3347,-0.0320975766329578
3348,0.1282256771918549
3349,-0.0160307790958608
3350,0.1931150293870611
3351,-0.218781555031968
3352,0.1847807827985879
3353,-0.1008912056499113
3354,-0.0336417157274954
3355,-0.0841750841750913
3356,-0.0336813742000606
3357,0.0168378514901465
3358,0.0925224997897211
3359,0.0924369747899154
3360,0.0
3361,-0.0336247478143966
3362,-0.0084068936527876
3363,-0.0420521446593752
3364,-0.058907683244978
3365,0.0672777731057087
3366,-0.0589027263547569
3367,-0.0842176183257609
3368,-0.0758533501896242
3369,-0.0505944852011149
3370,0.1246441745692163
3371,0.0505059007727421
3372,0.0016835016834977
3373,-0.0168378514901465
3374,0.0168350168350134
3375,0.1162018592297481
3376,-0.1496259351621004
3377,-0.0166278683072797
3378,-0.0832085205524998
3379,-0.1166277907364216
3380,-0.0249979168402642
3381,0.0749375520399577
3382,-0.2671564534980741
3383,-0.0668337510442759
3384,0.0647867380879261
3385,-0.0648287385129522
3386,0.1334890705823432
3387,0.01668335001668
3388,0.0083409792309659
3389,-0.0083416750083459
3390,-0.0333778371161482
3391,-0.0668002672010673
3392,-0.0835701153267662
3393,0.0
3394,0.0083563131946228
3395,-0.1590224305323047
3396,0.0752697164840588
3397,0.0083626024418841
3398,0.1336228495072629
3399,0.0333945566872651
3400,-0.4396151293961522
3401,0.2482210822439162
3402,-0.0496688741721873
3403,-0.1658374792703174
3404,-0.0996015936254899
3405,0.3144133708422931
3406,-0.0993871128043768
3407,0.0
3408,0.0331180659049563
3409,0.0165562913907251
3410,-0.0911425967354374
3411,0.0579662139781445
3412,0.0331125827814503
3413,0.0
3414,-0.0206996481059751
3415,0.0289711116629389
3416,-0.0828431778643099
3417,0.0827746047512693
3418,-0.1077229035465656
3419,-0.0663349917081364
3420,-0.0165864985901443
3421,0.0497347480106119
3422,0.0745465087385102
3423,-0.1410086264100876
3424,-0.0165920026547171
3425,0.0886682035821903
3426,-0.070984915705411
3427,-0.0532670454545474
3428,-0.2135231316725933
3429,0.3634429571846437
3430,0.0885661146045472
3431,0.0531114455165108
3432,-0.1862362539907713
3433,-0.0532386867790614
3434,-0.0355050594709801
3435,-0.0355176700408382
3436,-0.1066666666666707
3437,0.0710605791437185
3438,0.0798792935120293
3439,-0.093101598007197
3440,-0.0135051088405217
3441,0.1419572353828379
3442,-0.1510574018126777
3443,-0.0355555555555611
3444,0.0533049040511747
3445,0.0710227272727257
3446,0.0532386867790614
3447,0.0001774619743287
3448,-0.0090513798917362
3449,-0.044389204545452
3450,0.1043478260869604
3451,-0.1393242772553087
3452,-0.0348432055749183
3453,0.1565489650374037
3454,-0.1917044266294866
3455,0.0870625108828089
3456,-0.0348371363873944
3457,-0.165750676088282
3458,0.0174443959877978
3459,-0.0085484847374766
3460,-0.000174459176546
3461,0.0087221979938989
3462,-0.0698263070611962
3463,0.0087275266189606
3464,-0.0523925951798832
3465,0.0436414419132383
3466,0.0436224044669441
3467,-0.0436414419132507
3468,-0.0174596246180672
3469,0.1220681837998086
3470,0.0348644643946711
3471,0.0609756097560916
3472,-0.0697350069734992
3473,-0.1207872817276109
3474,-0.0887491264849673
3475,0.1810997695093833
3476,0.1971738416036763
3477,0.4090983472426772
3478,0.032717160150504
3479,0.0325429804464108
3480,-0.0980520543460451
3481,-0.0819134993446989
3482,-0.0655737704918018
3483,0.0163907556138305
3484,0.0900679603700969
3485,-0.0573488448304056
3486,-0.0081933633756699
3487,0.0
3488,-0.0209794106752396
3489,-0.018524316854339
3490,-0.0260719849143265
3491,0.0573582431989572
3492,-0.0086864313026293
3493,0.1559482899689113
3494,-0.0135839101039716
3495,-0.0027823240589191
3496,0.0817661488143862
3497,-0.0490837696335097
3498,0.0899060073559456
3499,0.0735053903952984
3500,-0.0170940170940136
3501,-0.0855431993156495
3502,-0.3950532463071178
3503,0.0686577411603143
3504,-0.1719394773039914
3505,-0.0743330672025968
3506,0.0055058499655878
3507,-0.2674027430345795
3508,0.060344827586201
3509,-0.0172443524745611
3510,0.0629022946412357
3511,-0.097464205623598
3512,-0.0776866637893857
3513,-0.0259022621308937
3514,0.06902502157033
3515,0.0862068965517192
3516,-0.0086214328821494
3517,0.0517018526497219
3518,-0.0776129699896545
3519,-0.0258776848097877
3520,0.0258709899965392
3521,0.0517152215135341
3522,-0.0431145986030845
3523,-0.0345035797463918
3524,0.0258709899965392
3525,-0.008626639061426
3526,0.2581311306143496
3527,-0.0172117039586884
3528,0.1289213579716299
3529,-0.008595495960109
3530,0.1116167253369927
3531,0.2312831934212746
3532,0.1795639162035125
3533,0.2133105802047781
3534,-0.1709401709401733
3535,0.0597932860681585
3536,-0.1539909316451301
3537,-0.0770547945205508
3538,-0.008562376915824
3539,0.0513478818998614
3540,0.0273780393901633
3541,0.0666894664842585
3542,0.0
3543,0.0683526999316579
3544,-0.0170910955392328
3545,-0.0341938792955992
3546,-0.0513171399247368
3547,-0.0256651552741903
3548,0.0171071764605217
3549,0.0769230769230798
3550,-0.2848495638240993
3551,0.0177999288002812
3552,-0.0534283170080162
3553,-0.1069709395614105
3554,-0.0713648528100022
3555,0.2047538502626226
3556,-0.1158645276292294
3557,-0.0356633380884506
3558,0.1513398023680243
3559,0.1244776384813733
3560,-0.071180710027581
3561,0.115535015997152
3562,-0.0533523030410833
3563,-0.0622831212741286
3564,-0.0266998932004282
3565,-0.0267070239472991
3566,0.159985779041869
3567,0.1508697195598169
3568,-0.0443931456983142
3569,0.0887075312694123
3570,0.1682607155508304
3571,0.0973192957621865
3572,-0.0974140984767972
3573,0.3969304048690154
3574,-0.1324854266030787
3575,-0.5393934034839504
3576,-0.3460514640638869
3577,0.1063641198368997
3578,-0.0887154009936074
3579,0.0532009221493192
3580,0.546737213403884
3581,0.0704970038773337
3582,-0.1058574453069906
3583,-0.0088222320247067
3584,-0.2742392073602159
3585,-0.1861207125764495
3586,-0.4004271222637505
3587,0.0177935943060589
3588,-0.160399215826062
3589,-0.0534950071326696
3590,0.1868826199163548
3591,0.1244333836992272
3592,0.0799289520426191
3593,-0.3386205667438918
3594,-0.1249107780157035
3595,0.0178412132024942
3596,0.1958689458689448
3597,-0.071275837491089
3598,0.4346669032200915
3599,0.1859394368691285
3600,0.2541080806369618
3601,0.0423334180001669
3602,0.1943552475916883
3603,-0.0507270882651355
3604,-0.4245202920699609
3605,0.1017811704834644
3606,0.0169606512890061
3607,0.0508560773012394
3608,-0.0678541136556389
3609,-0.0848896434635047
3610,0.1017639077340608
3611,-0.0084810448647316
3612,0.0762711864406808
3613,0.0169462802914726
3614,0.0508130081300832
3615,-0.1271940981938365
3616,0.0931887495764142
3617,0.0
3618,-0.0678195998643714
3619,0.0084767313723871
3620,0.0084760128835439
3621,0.1185235353877417
3622,-0.042347759803516
3623,0.2955581827394093
3624,0.2190765082575034
3625,0.5493576741041172
3626,0.0337952010814517
3627,-0.0760970660353457
3628,0.0675961132234882
3629,-0.0761035007610258
3630,0.046823997552298
3631,0.3072126727334092
3632,-0.1857166976194606
3633,0.1601348504003472
3634,0.0757958564931692
3635,0.0
3636,-0.0015159401102498
3637,0.0940681531341928
3638,-0.0842105263157846
3639,-0.0758469576942553
3640,0.1262519989899888
3641,0.1932123655914012
3642,0.2680965147453026
3643,0.0335008375209432
3644,0.2256204562546971
3645,-0.0334364289893891
3646,-0.0083598060524919
3647,-0.0836680053547594
3648,-0.0502260170768477
3649,-0.083780160857904
3650,-0.0792236086353716
3651,-0.1388337961126542
3652,-0.1390268123138039
3653,0.0397061743100973
3654,0.0991669972233325
3655,0.286759616335402
3656,-0.3771712158808888
3657,-0.0496524329692126
3658,0.1190240031739638
3659,-0.4583499402152189
3660,0.1194267515923612
3661,-0.0996214385335809
3662,-0.1596487727000564
3663,0.1124258467819169
3664,0.0470213189878357
3665,-0.0398644608331592
3666,0.0959811383124073
3667,-0.0362549800796817
3668,-0.0298894091860128
3669,-0.0398684341672543
3670,0.0199302441454868
3671,0.0796574728666857
3672,0.0398128794664994
3673,0.1490757304710849
3674,-0.0596658711217206
3675,-0.0177179305457213
3676,0.2121640735502201
3677,0.1941062290453492
3678,-0.0883080183680753
3679,0.0705965407695008
3680,-0.1148511352592945
3681,-0.1149831947638381
3682,0.0176865935620764
3683,0.3085603455875945
3684,-0.052924053982537
3685,0.017638239703674
3686,0.1145172656800523
3687,-0.1676519897644028
3688,0.3779887482419188
3689,0.1229148375768222
3690,-0.0527055516514426
3691,0.2173760605848033
3692,-0.1298929261014535
3693,0.0350938761186227
3694,0.1839040196164232
3695,-0.1754539871918614
3696,-0.1669595782073794
3697,0.1491620601912799
3698,0.0350846416981021
3699,0.1488877211420579
3700,-0.0566848164529772
3701,-0.1431141315210804
3702,-0.3423634106375413
3703,0.0214557850411067
3704,-0.0379129046299781
3705,-0.1227154046997454
3706,0.0
3707,0.2382340624618125
3708,-0.0479101934449327
3709,-0.0503410556378869
3710,-0.0062178078015505
3711,0.0865731462925827
3712,-0.0802246289610893
3713,0.1401962747846991
3714,0.0700490343240342
3715,-0.0500600720865151
3716,0.1200000000000045
3717,0.1254424442899775
3718,-0.0955713286014241
3719,0.0499600319744176
3720,-0.1100330099029703
3721,-0.0400280196137216
3722,0.2196704942586109
3723,0.0698463380562693
3724,-0.1999600079984032
3725,0.2966323503751556
3726,-0.0174520069808117
3727,-0.1310615989514997
3728,-0.1487574378718951
3729,0.1659823534550517
3730,0.0349314470351988
3731,-0.1136562336072824
3732,0.2267969295184971
3733,-0.0174489617867702
3734,0.0
3735,-0.0349101064758302
3736,-0.1660984351778981
3737,0.0349558682163822
3738,-0.0612102133613216
3739,-0.1050420168067266
3740,-0.0262674021539279
3741,-0.0262743037309396
3742,-0.1139850942569133
3743,0.0438212094653787
3744,0.1050604097356019
3745,-0.0175131348511348
3746,0.0262628031165202
3747,-0.1051616860923709
3748,-0.0438365772400466
3749,-0.3607567091948935
3750,-0.1209433581939171
3751,-0.0201612903225766
3752,0.4315969085616708
3753,-0.4132231404958643
3754,-0.4963030487187226
3755,-0.0709507399148666
3756,0.2628386575010161
3757,-0.1394988165884122
3758,-0.0123519287233037
3759,0.1718213058419261
3760,-0.0606796116504877
3761,-0.0202306291725632
3762,-0.1113924050632905
3763,-0.0101276078590288
3764,-0.1013787510137817
3765,-0.0405679513184647
3766,-0.1015228426395881
3767,-0.0507872016251875
3768,-0.2443742999694625
3769,0.2944162436548286
3770,-0.0304661318167981
3771,-0.193325193325191
3772,0.0508491813281777
3773,0.1523151909017117
3774,0.0811688311688294
3775,0.4301075268817288
3776,-0.1491053677932462
3777,-0.2158392827494646
3778,0.1657550140891785
3779,-0.0248694354638159
3780,0.0248632521133773
3781,0.041421588932149
3782,-0.0414387535222916
3783,-0.041455932343916
3784,0.0082904990880493
3785,-0.0101154320035744
3786,0.0349772067965256
3787,0.0497059067185718
3788,-0.0414387535222916
3789,-0.0746454341876117
3790,0.0580238726790512
3791,-0.0663570006635685
3792,0.0497429945282724
3793,-0.0663680106188802
3794,-0.0664120869998443
3795,0.1326479854087305
3796,-0.1632573071346629
3797,0.0801526717557211
3798,-0.0332005312084927
3799,-0.0332115576220576
3800,0.4003515281710737
3801,-0.1271020727414895
3802,-0.0586969281940934
3803,0.0
3804,0.0
3805,-0.2451701480827694
3806,-0.0490580847723677
3807,-0.1375515818431917
3808,-0.0983477576711195
3809,-0.0885913967910261
3810,0.0098425196850304
3811,0.0295188428613609
3812,0.1473766948319961
3813,0.1079595642359401
3814,-0.0098154691794317
3815,0.1763668430335163
3816,-0.2160251374705409
3817,-0.0786163522012561
3818,0.0196502259775948
3819,0.0491014435824385
3820,0.1764532888932524
3821,-0.2161312506140081
3822,-0.0294811320754728
3823,-0.0589970501474948
3824,-0.0393468424159022
3825,-0.0769535113748867
3826,-0.0891000891000784
3827,-0.1785182981255646
3828,0.2451576904127296
3829,-0.1067643854610255
3830,-0.0396314277221758
3831,0.2273625939106265
3832,-0.0989511181476294
3833,-0.0296941502524014
3834,-0.0297029702970308
3835,-0.0198059021588393
3836,0.0791608945181063
3837,0.0197863078749465
3838,0.0296706557214925
3839,-0.009891196834822
3840,0.0098902185738355
3841,0.128407743974709
3842,0.2168342203824156
3843,0.0787866850502388
3844,-0.0985804416403869
3845,-0.0789265982636131
3846,0.029588716835981
3847,0.1378902787353497
3848,-0.1677190213101832
3849,-0.2373417721518936
3850,0.1992858922195541
3851,-0.0362167155094031
3852,0.1439946914399531
3853,0.0
3854,0.0994365263506832
3855,0.0496935564021766
3856,0.1323407775020767
3857,0.1981178801386783
3858,0.3127057274522675
3859,0.0329055610398208
3860,0.0082257135806456
3861,-0.0823248538733797
3862,-0.065903286926434
3863,0.0082372322899547
3864,-0.0576938926893656
3865,0.0576606260296601
3866,-0.0412031314379986
3867,0.0658815778638001
3868,0.0411590385248577
3869,0.0
3870,-0.034585549827897
3871,0.0510288065843601
3872,0.0986679822397669
3873,0.0082216558414789
3874,-0.0740496955734648
3875,0.0601926163723939
3876,0.1402524544179386
3877,-0.0802085422097436
3878,0.0400881940268653
3879,0.1363142313258533
3880,-0.014013705403895
3881,-0.0422591628279531
3882,-0.240915478819509
3883,0.2503254230499649
3884,-0.030048076923078
3885,-0.1203369434416411
3886,0.0601322910402909
3887,0.1401120896717379
3888,-0.0701051577366123
3889,-0.0501002004007987
3890,-0.0701895116815333
3891,0.0300721732157188
3892,-0.2109492717227603
3893,-0.010046212577849
3894,0.0200883889112053
3895,0.2104841134609539
3896,-0.1304696908871893
3897,0.0501554819941791
3898,-0.0401404917210155
3899,-0.0502008032128628
3900,-0.0442987507752256
3901,0.0885190758608429
3902,0.1943634596695811
3903,-0.4615248069583705
3904,-0.0621669626998289
3905,0.0532575892064639
3906,0.0532292405961695
3907,0.3624149208874715
3908,0.1940891045434485
3909,-0.1325088339222539
3910,-0.0707213578500692
3911,-0.053069166814083
3912,-0.0442438722236945
3913,-0.0531208499336009
3914,-0.1063546929008282
3915,0.079702444208292
3916,-0.1063829787234083
3917,-0.0266028198989102
3918,0.0797448165869248
3919,-0.0088613203367347
3920,-0.026591029959228
3921,0.0620072637080409
3922,0.0354201717878387
3923,-0.0177132229209195
3924,-0.0620347394540882
3925,-0.4774897680764002
3926,-0.0170561146170868
3927,-0.1879699248120291
3928,0.4253871022630593
3929,0.0170125893160905
3930,0.0
3931,0.2376103190767151
3932,-0.1955616019046033
3933,-0.1106571331290393
3934,0.1020408163265224
3935,-0.0680735194009515
3936,0.0680272108843522
3937,0.050994390617034
3938,0.0186944477490232
3939,-0.1717736265345188
3940,-0.000170241743269
3941,-0.0596201345711671
3942,0.0393338112419769
3943,0.0056188001648231
3944,0.0741811994895752
3945,0.0085062946580513
3946,-0.0422090300092571
3947,0.0761904761904678
3948,0.050994390617034
3949,-0.1276487107480141
3950,-0.034453057708877
3951,0.1376225701015059
3952,-0.2414209346439051
3953,-0.0345006037605712
3954,0.0861771802826684
3955,0.2492908106249394
3956,-0.1118760757314935
3957,-0.3540892995940898
3958,-0.0172756327200572
3959,0.0345393316639377
3960,0.0948930296756378
3961,-0.0863408737696499
3962,-0.1037165082108818
3963,0.0345602211854087
3964,-0.0605169879830493
3965,0.0034579940176745
3966,-0.0899887514060858
3967,-0.1126126126126086
3968,-0.0346620450606516
3969,0.0744679008710999
3970,-0.0138564129211096
3971,0.1642745979595346
3972,0.0604856130648988
3973,0.0604490500863499
3974,0.0
3975,-0.5359810209999116
3976,0.0087858021437277
3977,0.0022842563779082
3978,0.3653711484593843
3979,0.4010462074978272
3980,0.1566852367687958
3981,0.0174064403829505
3982,0.130378096479784
3983,0.0260688216892606
3984,0.0347463516330839
3985,0.2166941145878478
3986,0.0346590416774907
3987,0.034647033347775
3988,0.0
3989,0.0519435546705932
3990,-0.0693060729446402
3991,0.0259830244240316
3992,0.0432862955588359
3993,0.0864977078107381
3994,0.0345871162991839
3995,0.0
3996,0.0361304777002302
3997,0.1193127859794506
3998,0.292674528707931
3999,-0.0258308937489246
4000,-0.0604838709677442
4001,-0.2830570157703206
4002,0.2822580645161301
4003,-0.3033367037411498
4004,0.0808244089715076
4005,-0.0101040719409973
4006,-0.3345498783454971
4007,-0.3050640634533223
4008,-0.0814166497048629
4009,0.1619599387925458
4010,-0.1928127863178174
4011,-0.0690693566362667
4012,-0.4319623490894247
4013,0.1634320735444441
4014,0.0306341264168295
4015,-0.0306435137895823
4016,-0.1022494887525649
4017,0.2447980416156763
4018,0.3050640634533223
4019,-0.1439939062267735
4020,-0.1107146498113931
4021,-0.2760171744019732
4022,-0.1023331968890649
4023,0.0920151313771632
4024,0.0
4025,0.1571091908876636
4026,-0.3053284743425611
4027,0.0295391886569526
4028,-0.0985610092647432
4029,0.1279653509203756
4030,0.2846486062033687
4031,0.1176470588235338
4032,0.1544669129523096
4033,-0.2508287357878448
4034,-0.0217903415783254
4035,-0.0392772977219089
4036,-0.1967729240456541
4037,-0.1774098166765295
4038,-0.04930480228774
4039,-0.1976089319237257
4040,-0.2869588309202034
4041,0.1282533399307238
4042,-0.0197961001682629
4043,-0.0098990298950753
4044,0.2062654106341384
4045,-0.0086939340051451
4046,-0.0692041522491282
4047,-0.1485148514851541
4048,0.1087924043121347
4049,0.029661854854658
4050,-0.174064403829407
4051,0.2430977600277835
4052,-0.1042934121328042
4053,0.0694806322737522
4054,0.1127786935022082
4055,-0.104211897524959
4056,0.0954364046503552
4057,0.0346921075455264
4058,-0.0694323902100315
4059,-0.0521014241055942
4060,-0.0347463516330716
4061,0.1214645150095441
4062,-0.1042209484106344
4063,-0.0086858334057197
4064,-0.0695349847892206
4065,0.0
4066,-0.0260824204486186
4067,-0.0173913043478226
4068,-0.0173943294485962
4069,0.0924522793310014
4070,-0.0577290905929417
4071,0.0781860828772508
4072,0.0260552371026586
4073,0.0520833333333353
4074,0.1386962552011066
4075,-0.0362384489943887
4076,-0.0725294650951933
4077,-0.0544267053701036
4078,-0.0181455271275594
4079,0.2263057843758486
4080,0.1265708344634306
4081,0.0487963565387136
4082,-0.1302931596091254
4083,0.0271370420624162
4084,0.0813449023861202
4085,-0.0542593597395571
4086,-0.0542888165038022
4087,-0.0180995475113086
4088,-0.0815143555837364
4089,0.0273451152750608
4090,0.0902840600687551
4091,0.0180897250361758
4092,-0.045244774228574
4093,-0.0543232231779106
4094,0.0181044627500642
4095,0.1139281710007638
4096,-0.0416101311623758
4097,-0.0090464990048768
4098,-0.0724244070251788
4099,-0.0543478260869457
4100,-0.1419950301739408
4101,-0.302652661563115
4102,-0.2319771591720245
4103,-0.1071811361200469
4104,-0.0893974611120993
4105,0.0
4106,0.0
4107,0.2674750356633356
4108,0.2135231316726059
4109,0.1244002132575089
4110,-0.0711364040547861
4111,0.0710858361471587
4112,-0.0533428165007132
4113,-0.2316877561931965
4114,-0.1517179830432857
4115,-0.035711097223455
4116,-0.0267904983032694
4117,0.0446309024368447
4118,-0.0714604734256349
4119,-0.0894054537326853
4120,0.0625446747676978
4121,-0.0178731009830169
4122,0.0
4123,0.0535905680600107
4124,-0.0178667143112346
4125,-0.2906448683015508
4126,0.0363174142001146
4127,0.1903035795197043
4128,0.2621113521330497
4129,0.0090375056484456
4130,0.2973508740313554
4131,0.0900252070579711
4132,-0.2255706938554543
4133,0.0270611582175727
4134,0.0
4135,0.328342857553865
4136,0.0492451473759886
4137,-0.1530015300153016
4138,-0.2345511953089807
4139,0.0450856627592528
4140,-0.2078250655100786
4141,-0.1810446275006814
4142,0.1085089067727683
4143,0.1083912925661551
4144,-0.1628517144666539
4145,0.0994215473608093
4146,-0.1810938065918171
4147,-0.41825786506637
4148,-0.0454834894933113
4149,-0.1731365044651102
4150,0.2889364935273532
4151,0.4579179017335835
4152,0.089742439199505
4153,-0.6958250497017985
4154,-0.8199708454810417
4155,0.453473607836024
4156,-0.1271340355975304
4157,-0.3462730089302074
4158,0.2182214948172477
4159,-0.0636884723865047
4160,0.0818181818181849
4161,-0.0909918107370284
4162,-0.0546249089584871
4163,0.0091033227127818
4164,0.1545173604799143
4165,0.0817364453728121
4166,0.0544612871017539
4167,0.2354432672281129
4168,-0.2816932104853159
4169,0.0999727841785413
4170,-0.0635439360929624
4171,0.1359804188196951
4172,-0.1270763365707548
4173,0.0362943471554233
4174,-0.5015502462155729
4175,0.1930163186523941
4176,-0.6979415142680504
4177,-0.2568644818423313
4178,-0.2842423165748867
4179,0.1950354609929068
4180,-0.2554380576042069
4181,-0.0734679356043754
4182,0.0444523470839235
4183,0.310201187627399
4184,-0.1420076329102658
4185,0.1595037660611365
4186,0.2122203554691034
4187,0.0441930351776534
4188,0.0176740897843725
4189,0.0862068965517192
4190,-0.1727115716753047
4191,-0.1643456448404097
4192,0.0
4193,-0.0865725911176472
4194,-0.008658008658013
4195,-0.3126628452318911
4196,0.4237654587909668
4197,0.0086475268073375
4198,0.008646779074799
4199,-0.1298701298701348
4200,-0.0693120776295254
4201,0.0952133644940703
4202,0.0691981662485929
4203,-0.1125736058191855
4204,0.043278802042757
4205,0.0346110582330985
4206,0.0950899031812012
4207,0.0863707030575179
4208,0.0517955801104992
4209,0.0517687661777413
4210,0.1808629747653033
4211,0.0344382264313441
4212,-0.0861697544162072
4213,0.6251070388765234
4214,0.2153565808001367
4215,-0.2075033200531208
4216,0.3144133708422931
4217,0.049619583195503
4218,-0.0330906684315074
4219,0.0578751550227427
4220,0.1898002970787291
4221,-0.0991244011234136
4222,-0.1406237075026898
4223,-0.0662196838010084
4224,-0.0414044385558108
4225,0.0744724865535698
4226,0.1404726491489024
4227,-0.0826993053258305
4228,-0.0496442164487856
4229,-0.0496688741721873
4230,-0.0331235508446439
4231,0.0662032439589525
4232,0.1074646606596639
4233,-0.057899090157149
4234,0.074386312918414
4235,-0.0330715171558429
4236,0.0938349759960806
4237,0.1372597541862658
4238,-0.0082494637848582
4239,-0.0145151333381106
4240,0.2499781945050214
4241,0.0444634310075655
4242,-0.0357578929007472
4243,0.0435881788858836
4244,0.0174322321973417
4245,0.1566443303454813
4246,0.1997568177870453
4247,-0.0956272276797352
4248,-0.0870094840337547
4249,0.0173988690735067
4250,-0.0783562597945354
4251,0.0087054931661923
4252,0.0
4253,-0.0174140182847281
4254,-0.008707767328449
4255,-0.0174185681937033
4256,-0.0685018659350456
4257,0.0858585858585899
4258,-0.0697107005925394
4259,0.0174246384387489
4260,0.1565762004175301
4261,-0.0174003828084183
4262,-0.0348128807658764
4263,0.0348007656168366
4264,0.1298942289849699
4265,0.5168912682296495
4266,-0.1968052441938766
4267,0.046774846595145
4268,-0.1646296296296341
4269,-0.483810941570521
4270,-0.1304266815725736
4271,0.2416356877323335
4272,-0.0650981121547411
4273,-0.046520282843317
4274,0.2227998514667609
4275,-0.1860119047619074
4276,0.0929195316855682
4277,0.0092910898448303
4278,-0.0836897898456287
4279,0.092902266815305
4280,-0.130046269681353
4281,0.0091154311226848
4282,0.1300510915002327
4283,-0.0092902266815357
4284,-0.0501924042161638
4285,0.0130111524163529
4286,0.3334568358651347
4287,-0.1391336610703937
4288,0.2128841169937097
4289,0.1109309668060375
4290,-0.1966484268125889
4291,0.1707067258450007
4292,0.0170677590032516
4293,-0.1709693964780328
4294,-0.1283916802191266
4295,-0.0770943978070956
4296,-0.0685753471626935
4297,0.0685283536063031
4298,0.0428118845791689
4299,-0.0085631101216005
4300,0.0855578370978733
4301,0.1025641025641064
4302,0.1024590163934465
4303,-0.0085389804457391
4304,-0.042713138561419
4305,0.0597626568769684
4306,0.1959781867757362
4307,-0.0767459708365339
4308,0.0
4309,0.0
4310,0.0596557013806096
4311,-0.0596913106506415
4312,-0.0341209587989354
4313,0.0596760443307699
4314,-0.1955283516109869
4315,0.1866779804836647
4316,-0.0764266304347734
4317,-0.0254820351652094
4318,-0.0935215099472873
4319,-0.0510377679482836
4320,0.0340136054421701
4321,-0.2557544757033224
4322,-0.1280409731113883
4323,-0.0256147540983616
4324,0.0938326366970907
4325,0.0255841719256363
4326,0.0341005967604365
4327,0.0
4328,0.0
4329,0.1192098092643056
4330,0.0170270730461399
4331,0.0170241743275538
4332,0.051046452271569
4333,0.0085070182900815
4334,-0.127768313458255
4335,-0.0170386777986115
4336,0.0
4337,0.0
4338,0.1361238727241882
4339,0.0721096066020378
4340,-0.0561167227833953
4341,-0.1284315299405977
4342,0.112251443232842
4343,0.0560942383203841
4344,0.1839705647096383
4345,0.3030303030303107
4346,-0.1037758441765863
4347,0.0319208363259167
4348,-0.119846596356668
4349,-0.0559597090095076
4350,-0.1601409240131338
4351,-0.0560807562890621
4352,0.0800512327889917
4353,-0.2085673030643391
4354,0.0080211759043916
4355,-0.1365461847389572
4356,0.0642157649702988
4357,0.0160513643659679
4358,0.0160487883164903
4359,0.1762255687279709
4360,0.1120179228676592
4361,-0.1201634222542703
4362,-0.0160243570226712
4363,0.1040499439731034
4364,-0.2711686494051805
4365,-0.0700280112044803
4366,-0.1578116780641702
4367,0.0963475518962945
4368,-0.122774708410068
4369,-0.0263157894736852
4370,0.1401541695865422
4371,-0.7323744816023986
4372,0.2378516939230764
4373,-0.000176056338034
4374,-0.1145677271525473
4375,0.026431718061675
4376,-0.0528913963328652
4377,-0.0264526937659828
4378,-0.1147598870056457
4379,-0.0795123244102866
4380,0.0847412742969154
4381,0.1973394414589056
4382,0.0
4383,-0.0970017636684298
4384,-0.0529380624669157
4385,-0.0176491351923846
4386,0.0264666960741077
4387,-0.1148207030559931
4388,0.0882456759618728
4389,0.1761485360628443
4390,0.0713606089438521
4391,-0.0761759664825731
4392,0.2848461830611443
4393,-0.0379939209726368
4394,-0.4388475481778363
4395,0.037002140020684
4396,-0.3433492822966528
4397,-0.038292169251394
4398,0.181557572861932
4399,-0.0860749808722297
4400,0.2860957467098962
4401,-0.133689839572193
4402,0.1525553012967168
4403,-0.1145475372279403
4404,-0.0095465393794798
4405,-0.066870462361476
4406,0.2097235462345079
4407,-0.0954198473282524
4408,0.0286177620910055
4409,0.0878746347293569
4410,0.0740952380952345
4411,0.1236564253780989
4412,0.0783177648262057
4413,-0.1259992386752988
4414,-0.0678360306231295
4415,0.0677900445477507
4416,-0.2329644729178888
4417,0.1550688117852401
4418,0.0193798449612364
4419,0.2705836876691159
4420,0.0579486188912519
4421,-0.0773245698820921
4422,-0.0967492260061864
4423,0.098586920801844
4424,0.0077317096742974
4425,-0.0096655712352649
4426,-0.2422245906404418
4427,-0.0096899224806113
4428,0.0774593338497272
4429,-0.0872177536583035
4430,-0.1650165016501666
4431,0.1840906888867335
4432,-0.1455462837182141
4433,-0.0291177326992149
4434,0.0098990491089861
4435,0.0252265049065515
4436,0.0618636672161354
4437,0.0387709605505537
4438,-0.165048543689322
4439,0.0804505229283973
4440,-0.1006643849406023
4441,-0.0906801007556709
4442,-0.1210531625138752
4443,0.0907075186454378
4444,-0.1210898082744748
4445,0.2415945238574684
4446,-0.1209433581939171
4447,-0.0403307118370558
4448,-0.1009285425918535
4449,-0.0201897839693075
4450,0.0403632694248153
4451,-0.1718386738097518
4452,0.0303152789005526
4453,0.0404040404040467
4454,-0.0707571009804843
4455,0.0404162877639608
4456,-0.0101050929668604
4457,0.0706856508128924
4458,-0.0707356507679945
4459,0.0101040719409973
4460,-0.0303214069132819
4461,0.0807917592405557
4462,-0.0202020202020161
4463,-0.0202061022428733
4464,0.2030008826125366
4465,0.1586182587240102
4466,-0.0881989768918755
4467,0.2287926786342881
4468,-0.0953036946476639
4469,0.2801912678698811
4470,0.0344191763982736
4471,-0.1759169671914881
4472,0.3051614374155974
4473,0.0455780524147661
4474,-0.1052908660173769
4475,-0.0351092776266058
4476,0.0175515577007424
4477,0.0350907974383648
